,TX US Equity,TX US Equity,TX US Equity,TX US Equity,TX US Equity
2018-09-14,20.6851,21.8744,20.6097,21.7056,746102.0
2018-09-15,20.6851,21.8744,20.6097,21.7056,746102.0
2018-09-16,20.6851,21.8744,20.6097,21.7056,746102.0
2018-09-17,21.79,22.3961,21.6525,22.235,503678.0
2018-09-18,22.3808,23.1404,22.1276,22.9025,697745.0
2018-09-19,23.102,23.6928,22.3731,22.5879,713164.0
2018-09-20,23.079,23.2631,22.6647,22.9562,269186.0
2018-09-21,23.0099,23.2708,22.8565,23.0099,240072.0
2018-09-22,23.0099,23.2708,22.8565,23.0099,240072.0
2018-09-23,23.0099,23.2708,22.8565,23.0099,240072.0
2018-09-24,22.9716,23.0405,22.0969,22.4268,279485.0
2018-09-25,22.4805,22.9716,22.4268,22.9562,251229.0
2018-09-26,22.8028,23.0713,22.7567,22.9255,197080.0
2018-09-27,22.9869,23.2478,22.7184,23.0099,256681.0
2018-09-28,22.9332,23.4012,22.6953,23.2401,352573.0
2018-09-29,22.9332,23.4012,22.6953,23.2401,352573.0
2018-09-30,22.9332,23.4012,22.6953,23.2401,352573.0
2018-10-01,23.3552,23.4933,22.8104,23.3859,256163.0
2018-10-02,23.3475,23.8155,23.2324,23.6698,267537.0
2018-10-03,23.8616,24.5061,23.8616,24.2989,560090.0
2018-10-04,24.3142,24.3718,23.6084,23.8846,316151.0
2018-10-05,23.6467,23.7187,23.2785,23.6774,666606.0
2018-10-06,23.6467,23.7187,23.2785,23.6774,666606.0
2018-10-07,23.6467,23.7187,23.2785,23.6774,666606.0
2018-10-08,23.6698,23.9613,23.5163,23.8769,183929.0
2018-10-09,23.7158,23.7848,23.0636,23.6084,379177.0
2018-10-10,23.4703,23.5547,22.8104,22.9025,705692.0
2018-10-11,23.0022,23.816,22.6953,23.0253,882811.0
2018-10-12,23.4779,23.8846,23.0099,23.5777,284436.0
2018-10-13,23.4779,23.8846,23.0099,23.5777,284436.0
2018-10-14,23.4779,23.8846,23.0099,23.5777,284436.0
2018-10-15,23.5777,24.2183,23.4012,23.7465,166891.0
2018-10-16,24.0994,24.1761,23.57,23.8386,148216.0
2018-10-17,23.9383,24.2375,23.2785,24.1685,296600.0
2018-10-18,24.0457,24.157,23.6084,23.7081,556453.0
2018-10-19,23.7235,23.8846,23.4166,23.7158,785677.0
2018-10-20,23.7235,23.8846,23.4166,23.7158,785677.0
2018-10-21,23.7235,23.8846,23.4166,23.7158,785677.0
2018-10-22,23.8079,23.8079,22.9466,23.6237,720983.0
2018-10-23,23.148,23.4166,22.5035,23.3015,288678.0
2018-10-24,23.2861,23.4856,22.0892,22.1046,240487.0
2018-10-25,22.4805,22.6685,21.9834,22.6109,278339.0
2018-10-26,22.1199,22.726,21.836,22.6877,645897.0
2018-10-27,22.1199,22.726,21.836,22.6877,645897.0
2018-10-28,22.1199,22.726,21.836,22.6877,645897.0
2018-10-29,22.9409,23.1941,22.0662,22.2657,502521.0
2018-10-30,22.3117,22.9255,21.8667,22.6723,600083.0
2018-10-31,23.7848,25.3117,23.4012,24.4293,712605.0
2018-11-01,24.8283,24.8974,23.8386,24.2682,543053.0
2018-11-02,24.5214,25.235,24.4217,24.7976,376108.0
2018-11-03,24.5214,25.235,24.4217,24.7976,376108.0
2018-11-04,24.5214,25.235,24.4217,24.7976,376108.0
2018-11-05,24.7976,25.1615,24.4524,24.9587,225712.0
2018-11-06,24.8743,25.0431,24.4447,24.7823,130227.0
2018-11-07,25.0585,25.1122,24.391,24.5905,243617.0
2018-11-08,24.4677,24.6902,23.9767,24.4754,866422.0
2018-11-09,24.1378,24.1378,23.5086,24.0534,320126.0
2018-11-10,24.1378,24.1378,23.5086,24.0534,320126.0
2018-11-11,24.1378,24.1378,23.5086,24.0534,320126.0
2018-11-12,24.0073,24.0073,23.6276,23.7081,564720.0
2018-11-13,23.501,24.2222,23.501,23.6314,235167.0
2018-11-14,23.6391,23.864,23.0022,23.4242,322027.0
2018-11-15,23.4396,24.1761,23.1979,24.0227,254894.0
2018-11-16,23.969,24.0572,23.4166,23.7772,254530.0
2018-11-17,23.969,24.0572,23.4166,23.7772,254530.0
2018-11-18,23.969,24.0572,23.4166,23.7772,254530.0
2018-11-19,23.7542,24.038,23.5623,23.8155,149913.0
2018-11-20,23.4779,23.4779,22.8181,22.9102,247245.0
2018-11-21,23.1787,23.8539,23.0636,23.171,554256.0
2018-11-22,23.1787,23.8539,23.0636,23.171,554256.0
2018-11-23,22.6109,22.7644,22.2043,22.6186,159274.0
2018-11-24,22.6109,22.7644,22.2043,22.6186,159274.0
2018-11-25,22.6109,22.7644,22.2043,22.6186,159274.0
2018-11-26,22.5956,23.0099,22.5381,22.5879,190175.0
2018-11-27,22.212,22.5189,21.384,21.4984,1585732.0
2018-11-28,21.5752,21.7324,20.2785,21.5675,1606805.0
2018-11-29,21.5214,22.4038,21.5214,22.235,1389252.0
2018-11-30,22.1276,22.3194,21.9358,22.2657,926451.0
2018-12-01,22.1276,22.3194,21.9358,22.2657,926451.0
2018-12-02,22.1276,22.3194,21.9358,22.2657,926451.0
2018-12-03,23.0406,23.8923,22.9178,23.4549,741305.0
2018-12-04,23.2785,23.4779,22.8718,22.9946,377448.0
2018-12-05,23.2785,23.4779,22.8718,22.9946,377448.0
2018-12-06,22.4728,22.9946,22.2273,22.7491,546528.0
2018-12-07,22.8488,23.0176,22.304,22.3961,889286.0
2018-12-08,22.8488,23.0176,22.304,22.3961,889286.0
2018-12-09,22.8488,23.0176,22.304,22.3961,889286.0
2018-12-10,22.3271,22.3961,21.4984,21.6365,476164.0
2018-12-11,22.0048,22.072,21.0995,21.437,343317.0
2018-12-12,21.2376,21.6212,21.0918,21.3296,814928.0
2018-12-13,21.5291,22.4882,21.4946,22.0048,402284.0
2018-12-14,21.6289,22.0202,21.4754,21.7363,243306.0
2018-12-15,21.6289,22.0202,21.4754,21.7363,243306.0
2018-12-16,21.6289,22.0202,21.4754,21.7363,243306.0
2018-12-17,21.7056,22.0931,21.0803,21.2299,1291303.0
2018-12-18,21.2376,21.5368,21.0074,21.2145,713506.0
2018-12-19,21.345,22.3117,20.9076,20.9307,720994.0
2018-12-20,20.969,21.391,20.7657,20.9997,249710.0
2018-12-21,21.0151,21.4639,20.8156,20.8539,297718.0
2018-12-22,21.0151,21.4639,20.8156,20.8539,297718.0
2018-12-23,21.0151,21.4639,20.8156,20.8539,297718.0
2018-12-24,20.8923,20.9752,20.6084,20.6161,163028.0
2018-12-25,20.8923,20.9752,20.6084,20.6161,163028.0
2018-12-26,20.7082,21.0074,20.4857,20.9844,414136.0
2018-12-27,20.5163,20.9153,20.4626,20.8846,284002.0
2018-12-28,20.9307,21.0458,20.6161,20.7542,190190.0
2018-12-29,20.9307,21.0458,20.6161,20.7542,190190.0
2018-12-30,20.9307,21.0458,20.6161,20.7542,190190.0
2018-12-31,20.7849,20.9537,20.3047,20.7926,233133.0
2019-01-01,20.7849,20.9537,20.3047,20.7926,233133.0
2019-01-02,20.4473,21.2759,20.2018,21.2299,442934.0
2019-01-03,20.9997,21.1148,20.5624,20.7849,146969.0
2019-01-04,21.1378,21.859,20.9153,21.6365,553438.0
2019-01-05,21.1378,21.859,20.9153,21.6365,553438.0
2019-01-06,21.1378,21.859,20.9153,21.6365,553438.0
2019-01-07,21.7209,22.1429,21.3373,21.6979,521851.0
2019-01-08,21.9971,22.2503,21.7708,22.0278,118566.0
2019-01-09,22.2503,22.6723,22.0355,22.3731,486632.0
2019-01-10,22.1659,22.2035,21.6519,22.0892,348569.0
2019-01-11,21.9511,22.2427,21.8821,21.9665,254518.0
2019-01-12,21.9511,22.2427,21.8821,21.9665,254518.0
2019-01-13,21.9511,22.2427,21.8821,21.9665,254518.0
2019-01-14,21.6365,22.0585,21.2836,21.6672,457938.0
2019-01-15,21.767,21.9665,21.2145,21.3603,309036.0
2019-01-16,21.414,21.7363,21.2836,21.6519,237429.0
2019-01-17,21.5445,22.0739,21.5445,21.8821,176202.0
2019-01-18,22.0815,22.212,21.813,22.1659,153847.0
2019-01-19,22.0815,22.212,21.813,22.1659,153847.0
2019-01-20,22.0815,22.212,21.813,22.1659,153847.0
2019-01-21,22.0815,22.212,21.813,22.1659,153847.0
2019-01-22,21.9434,22.0278,21.5368,21.6826,159834.0
2019-01-23,21.8207,21.9588,21.2913,21.5291,170415.0
2019-01-24,21.4831,21.9895,21.3066,21.9281,202256.0
2019-01-25,22.3347,22.68,22.235,22.3424,147454.0
2019-01-26,22.3347,22.68,22.235,22.3424,147454.0
2019-01-27,22.3347,22.68,22.235,22.3424,147454.0
2019-01-28,22.0662,22.2734,21.7679,22.212,164874.0
2019-01-29,22.4959,22.7567,22.3731,22.4652,212514.0
2019-01-30,22.7721,23.1173,22.2043,23.0866,759330.0
2019-01-31,22.9025,23.3552,22.726,23.3398,356950.0
2019-02-01,23.3091,23.3935,23.079,23.2785,389056.0
2019-02-02,23.3091,23.3935,23.079,23.2785,389056.0
2019-02-03,23.3091,23.3935,23.079,23.2785,389056.0
2019-02-04,23.1557,23.3811,22.8948,23.2094,128256.0
2019-02-05,23.2324,23.5317,23.1232,23.4473,172796.0
2019-02-06,23.2938,23.6928,23.2938,23.4549,211599.0
2019-02-07,23.4012,23.6928,23.2017,23.5777,400081.0
2019-02-08,23.4549,23.7848,23.4012,23.7081,473986.0
2019-02-09,23.4549,23.7848,23.4012,23.7081,473986.0
2019-02-10,23.4549,23.7848,23.4012,23.7081,473986.0
2019-02-11,23.616,24.0802,23.501,24.0457,466876.0
2019-02-12,24.0917,24.5137,23.946,24.437,721143.0
2019-02-13,24.6518,24.755,24.4025,24.4293,672278.0
2019-02-14,24.2452,24.5061,24.2375,24.2605,229518.0
2019-02-15,24.4984,24.6595,24.0841,24.0917,318210.0
2019-02-16,24.4984,24.6595,24.0841,24.0917,318210.0
2019-02-17,24.4984,24.6595,24.0841,24.0917,318210.0
2019-02-18,24.4984,24.6595,24.0841,24.0917,318210.0
2019-02-19,24.1148,24.3219,23.946,24.1148,582428.0
2019-02-20,23.2247,23.593,22.5841,22.703,1068543.0
2019-02-21,22.703,23.079,22.6416,22.9025,313894.0
2019-02-22,23.148,23.7311,23.0705,23.4473,374418.0
2019-02-23,23.148,23.7311,23.0705,23.4473,374418.0
2019-02-24,23.148,23.7311,23.0705,23.4473,374418.0
2019-02-25,23.57,23.8155,23.3245,23.7848,277920.0
2019-02-26,23.616,23.7733,23.0329,23.1327,204921.0
2019-02-27,23.3629,23.6045,22.4882,22.7874,206154.0
2019-02-28,22.5649,22.8641,21.7209,22.1352,700513.0
2019-03-01,22.258,22.9754,22.1966,22.3347,383120.0
2019-03-02,22.258,22.9754,22.1966,22.3347,383120.0
2019-03-03,22.258,22.9754,22.1966,22.3347,383120.0
2019-03-04,22.3578,22.4422,22.0432,22.2734,211073.0
2019-03-05,22.3884,22.3884,21.9511,22.0278,115273.0
2019-03-06,22.0355,22.0355,21.5138,21.5138,165597.0
2019-03-07,21.5598,21.7555,21.0918,21.5291,341532.0
2019-03-08,21.2683,21.4562,21.0995,21.1992,115175.0
2019-03-09,21.2683,21.4562,21.0995,21.1992,115175.0
2019-03-10,21.2683,21.4562,21.0995,21.1992,115175.0
2019-03-11,21.2222,22.0278,21.1992,21.9971,282891.0
2019-03-12,21.9741,22.0393,21.6902,21.7363,133217.0
2019-03-13,21.8897,22.3271,21.6442,22.0202,136714.0
2019-03-14,21.9818,21.9818,21.3296,21.5982,214534.0
2019-03-15,21.5675,21.8437,21.5445,21.5598,305188.0
2019-03-16,21.5675,21.8437,21.5445,21.5598,305188.0
2019-03-17,21.5675,21.8437,21.5445,21.5598,305188.0
2019-03-18,21.6902,21.8283,21.5828,21.813,153696.0
2019-03-19,22.0585,22.2734,21.767,21.8053,474611.0
2019-03-20,21.8283,21.9588,21.368,21.813,331529.0
2019-03-21,21.7746,21.8729,21.345,21.5752,148499.0
2019-03-22,21.345,21.437,20.5163,20.6928,426281.0
2019-03-23,21.345,21.437,20.5163,20.6928,426281.0
2019-03-24,21.345,21.437,20.5163,20.6928,426281.0
2019-03-25,20.6851,21.3066,20.6851,20.969,106492.0
2019-03-26,21.0995,21.2376,20.992,21.0458,84471.0
2019-03-27,20.992,21.1278,20.6851,20.7005,242189.0
2019-03-28,20.8002,20.8539,20.4089,20.6698,284357.0
2019-03-29,20.9383,21.1378,20.4473,20.8846,534823.0
2019-03-30,20.9383,21.1378,20.4473,20.8846,534823.0
2019-03-31,20.9383,21.1378,20.4473,20.8846,534823.0
2019-04-01,21.2376,21.6941,21.0227,21.4294,275939.0
2019-04-02,21.5291,21.5291,21.0074,21.0841,157016.0
2019-04-03,21.2145,21.4524,21.1071,21.1608,212936.0
2019-04-04,21.1608,21.5214,21.0611,21.4524,298789.0
2019-04-05,21.5598,22.4115,21.414,22.0278,602466.0
2019-04-06,21.5598,22.4115,21.414,22.0278,602466.0
2019-04-07,21.5598,22.4115,21.414,22.0278,602466.0
2019-04-08,22.0202,22.1583,21.79,21.9358,188562.0
2019-04-09,21.79,21.79,21.3063,21.4524,218645.0
2019-04-10,21.5138,21.6519,21.2452,21.391,349637.0
2019-04-11,21.3527,21.4064,20.8309,20.969,376668.0
2019-04-12,21.1915,21.2759,20.8616,20.9076,238838.0
2019-04-13,21.1915,21.2759,20.8616,20.9076,238838.0
2019-04-14,21.1915,21.2759,20.8616,20.9076,238838.0
2019-04-15,20.946,21.0151,20.5854,20.9076,282001.0
2019-04-16,21.0227,21.3872,20.923,21.1225,249053.0
2019-04-17,21.3296,21.6902,20.7388,20.8616,267810.0
2019-04-18,20.877,20.9997,20.3706,20.5701,326528.0
2019-04-19,20.877,20.9997,20.3706,20.5701,326528.0
2019-04-20,20.877,20.9997,20.3706,20.5701,326528.0
2019-04-21,20.877,20.9997,20.3706,20.5701,326528.0
2019-04-22,20.5854,20.6353,20.0867,20.3169,219354.0
2019-04-23,20.2938,20.547,20.1006,20.2632,193295.0
2019-04-24,20.2171,20.2171,19.588,19.68,355175.0
2019-04-25,19.7798,19.8564,19.3808,19.3962,220393.0
2019-04-26,19.3118,19.4575,18.9972,19.0355,267361.0
2019-04-27,19.3118,19.4575,18.9972,19.0355,267361.0
2019-04-28,19.3118,19.4575,18.9972,19.0355,267361.0
2019-04-29,19.1046,19.1967,18.8207,19.0662,199024.0
2019-04-30,19.0739,19.1813,18.5675,18.9128,759433.0
2019-05-01,18.9742,19.0185,18.1686,18.3757,375296.0
2019-05-02,18.3757,18.7977,18.2146,18.7056,537387.0
2019-05-03,18.9435,19.9639,18.9435,19.8105,508429.0
2019-05-04,18.9435,19.9639,18.9435,19.8105,508429.0
2019-05-05,18.9435,19.9639,18.9435,19.8105,508429.0
2019-05-06,19.6033,20.1596,19.4911,19.9179,724158.0
2019-05-07,19.7184,20.0253,19.469,19.8105,554961.0
2019-05-08,19.8266,20.4783,19.8185,20.2289,569036.0
2019-05-09,20.0358,20.1887,19.5691,19.9553,272455.0
2019-05-10,19.8266,20.0519,19.3921,19.9714,255887.0
2019-05-11,19.8266,20.0519,19.3921,19.9714,255887.0
2019-05-12,19.8266,20.0519,19.3921,19.9714,255887.0
2019-05-13,19.4484,19.6013,19.2311,19.4242,402719.0
2019-05-14,19.5449,19.8266,19.4564,19.6898,437835.0
2019-05-15,19.5047,19.9553,19.5047,19.8427,388920.0
2019-05-16,20.0116,20.2933,19.8105,20.0599,539372.0
2019-05-17,20.1082,21.2106,20.0841,20.9129,799145.0
2019-05-18,20.1082,21.2106,20.0841,20.9129,799145.0
2019-05-19,20.1082,21.2106,20.0841,20.9129,799145.0
2019-05-20,20.9048,21.2267,20.4864,20.6715,569548.0
2019-05-21,20.8002,21.106,20.5508,20.937,202433.0
2019-05-22,20.9048,20.9853,20.4622,20.5427,227341.0
2019-05-23,20.2289,20.2852,19.8024,20.2289,248592.0
2019-05-24,20.4944,20.7358,20.1237,20.1887,145776.0
2019-05-25,20.4944,20.7358,20.1237,20.1887,145776.0
2019-05-26,20.4944,20.7358,20.1237,20.1887,145776.0
2019-05-27,20.4944,20.7358,20.1237,20.1887,145776.0
2019-05-28,20.3335,20.3335,19.8427,19.9795,217466.0
2019-05-29,19.7381,20.1122,19.5504,20.0277,333663.0
2019-05-30,20.0921,20.6071,20.068,20.4059,419500.0
2019-05-31,19.8909,20.0358,19.0541,19.3599,864377.0
2019-06-01,19.8909,20.0358,19.0541,19.3599,864377.0
2019-06-02,19.8909,20.0358,19.0541,19.3599,864377.0
2019-06-03,19.4082,20.1484,19.3196,20.0197,252354.0
2019-06-04,20.068,20.068,19.6656,19.7139,484559.0
2019-06-05,19.6978,19.8346,19.0782,19.0943,460549.0
2019-06-06,19.1104,19.1909,18.6518,18.8208,361397.0
2019-06-07,18.8529,19.0541,18.6679,18.8127,307450.0
2019-06-08,18.8529,19.0541,18.6679,18.8127,307450.0
2019-06-09,18.8529,19.0541,18.6679,18.8127,307450.0
2019-06-10,18.861,19.2955,18.861,18.9093,255177.0
2019-06-11,19.3518,19.384,18.9978,19.3116,491213.0
2019-06-12,19.2553,19.5691,19.1265,19.3036,305441.0
2019-06-13,19.3599,19.4886,19.2472,19.2714,173985.0
2019-06-14,19.1265,19.1989,17.7466,17.831,696466.0
2019-06-15,19.1265,19.1989,17.7466,17.831,696466.0
2019-06-16,19.1265,19.1989,17.7466,17.831,696466.0
2019-06-17,17.8793,18.1288,17.5816,17.8552,510842.0
2019-06-18,18.0563,18.5069,17.9035,18.2092,518688.0
2019-06-19,18.3702,18.684,18.1931,18.4104,851739.0
2019-06-20,18.7323,18.7323,18.1046,18.1207,347379.0
2019-06-21,17.9759,18.0724,17.5575,17.5575,412623.0
2019-06-22,17.9759,18.0724,17.5575,17.5575,412623.0
2019-06-23,17.9759,18.0724,17.5575,17.5575,412623.0
2019-06-24,17.5494,17.6701,17.2839,17.3885,381147.0
2019-06-25,17.3965,17.4569,16.8091,17.0103,564655.0
2019-06-26,17.1954,17.8874,17.1551,17.5896,820272.0
2019-06-27,17.5977,17.8954,17.3965,17.8471,415208.0
2019-06-28,17.9678,18.1529,17.6902,18.0483,895922.0
2019-06-29,17.9678,18.1529,17.6902,18.0483,895922.0
2019-06-30,17.9678,18.1529,17.6902,18.0483,895922.0
2019-07-01,18.3702,18.4104,18.0885,18.1127,344852.0
2019-07-02,18.0885,18.1207,17.8351,17.9598,468295.0
2019-07-03,17.9759,18.0,17.6701,17.8874,231080.0
2019-07-04,17.9759,18.0,17.6701,17.8874,231080.0
2019-07-05,17.7506,18.0563,17.7264,18.0242,171118.0
2019-07-06,17.7506,18.0563,17.7264,18.0242,171118.0
2019-07-07,17.7506,18.0563,17.7264,18.0242,171118.0
2019-07-08,18.0805,18.3058,17.9196,18.0,291500.0
2019-07-09,17.8713,17.9196,17.7184,17.7747,280341.0
2019-07-10,17.9678,18.0242,17.6057,17.7586,470761.0
2019-07-11,17.7586,17.8874,17.6621,17.7908,180720.0
2019-07-12,17.9115,18.0885,17.7908,18.0322,236221.0
2019-07-13,17.9115,18.0885,17.7908,18.0322,236221.0
2019-07-14,17.9115,18.0885,17.7908,18.0322,236221.0
2019-07-15,18.2414,18.3702,17.9276,18.3702,275034.0
2019-07-16,18.4184,18.5834,18.3621,18.4426,243577.0
2019-07-17,18.4426,18.4426,18.0644,18.2414,171281.0
2019-07-18,18.2012,18.346,17.959,18.1529,246652.0
2019-07-19,18.2173,18.3702,18.0805,18.2977,276444.0
2019-07-20,18.2173,18.3702,18.0805,18.2977,276444.0
2019-07-21,18.2173,18.3702,18.0805,18.2977,276444.0
2019-07-22,18.3863,18.4345,17.9115,18.0563,277360.0
2019-07-23,18.169,18.5874,18.1368,18.2414,318278.0
2019-07-24,18.0644,18.2736,18.0161,18.2253,270699.0
2019-07-25,18.0966,18.3621,17.9276,18.0403,485775.0
2019-07-26,18.0403,18.2173,17.9196,18.0403,325032.0
2019-07-27,18.0403,18.2173,17.9196,18.0403,325032.0
2019-07-28,18.0403,18.2173,17.9196,18.0403,325032.0
2019-07-29,18.0483,18.338,17.9356,18.0322,270234.0
2019-07-30,17.8632,17.992,17.0988,17.7747,443024.0
2019-07-31,17.7828,18.1368,16.9298,17.0023,1272743.0
2019-08-01,16.9137,17.2195,16.5436,17.0103,525352.0
2019-08-02,16.8574,16.9057,16.3746,16.8574,502154.0
2019-08-03,16.8574,16.9057,16.3746,16.8574,502154.0
2019-08-04,16.8574,16.9057,16.3746,16.8574,502154.0
2019-08-05,16.4712,16.8574,16.27,16.6563,345528.0
2019-08-06,16.7448,16.8333,16.1936,16.5838,969094.0
2019-08-07,16.3907,16.608,16.2056,16.4953,489013.0
2019-08-08,16.5356,16.8172,16.3988,16.5758,376452.0
2019-08-09,16.3666,16.5315,16.2137,16.3263,205200.0
2019-08-10,16.3666,16.5315,16.2137,16.3263,205200.0
2019-08-11,16.3666,16.5315,16.2137,16.3263,205200.0
2019-08-12,15.6504,15.6826,13.7434,13.7676,1011113.0
2019-08-13,13.7595,14.8619,13.7595,14.4837,590935.0
2019-08-14,14.0331,14.194,13.6469,13.671,622162.0
2019-08-15,13.7354,13.7354,13.2687,13.4055,401752.0
2019-08-16,13.4779,13.7273,13.156,13.5503,608496.0
2019-08-17,13.4779,13.7273,13.156,13.5503,608496.0
2019-08-18,13.4779,13.7273,13.156,13.5503,608496.0
2019-08-19,13.7515,13.8641,13.317,13.3733,305183.0
2019-08-20,13.4537,13.5825,13.2284,13.5101,347029.0
2019-08-21,13.6227,13.679,13.2365,13.5986,255370.0
2019-08-22,13.7032,13.7515,13.4135,13.494,253090.0
2019-08-23,13.4296,13.671,13.1399,13.1641,238805.0
2019-08-24,13.4296,13.671,13.1399,13.1641,238805.0
2019-08-25,13.4296,13.671,13.1399,13.1641,238805.0
2019-08-26,13.3089,13.3588,12.971,13.0675,182967.0
2019-08-27,13.2204,13.4377,13.1802,13.3813,271644.0
2019-08-28,13.4135,13.8078,13.3849,13.7273,301932.0
2019-08-29,13.8722,14.2182,13.8722,14.1055,293046.0
2019-08-30,14.3791,14.4676,13.9929,14.2101,374324.0
2019-08-31,14.3791,14.4676,13.9929,14.2101,374324.0
2019-09-01,14.3791,14.4676,13.9929,14.2101,374324.0
2019-09-02,14.3791,14.4676,13.9929,14.2101,374324.0
2019-09-03,14.2825,14.355,13.8722,14.1297,297594.0
2019-09-04,14.371,14.9584,14.2986,14.717,290652.0
2019-09-05,14.878,15.3849,14.7573,14.9021,519957.0
2019-09-06,14.8699,14.9182,14.5561,14.6849,245397.0
2019-09-07,14.8699,14.9182,14.5561,14.6849,245397.0
2019-09-08,14.8699,14.9182,14.5561,14.6849,245397.0
2019-09-09,14.7653,15.2079,14.6044,15.055,241377.0
2019-09-10,15.0309,15.9441,14.9584,15.916,561326.0
2019-09-11,16.0045,16.3827,15.7631,16.0689,401811.0
2019-09-12,16.1815,16.27,15.7958,15.9562,366688.0
2019-09-13,16.1654,16.4229,15.9482,15.9964,301288.0
2019-09-14,16.1654,16.4229,15.9482,15.9964,301288.0
2019-09-15,16.1654,16.4229,15.9482,15.9964,301288.0
2019-09-16,16.0689,16.5114,16.0125,16.3183,238564.0
2019-09-17,15.9562,16.093,15.4815,16.0608,232571.0
2019-09-18,15.9803,16.1574,15.6102,15.739,241201.0
2019-09-19,15.5861,16.0367,15.5619,15.7872,205647.0
2019-09-20,15.7792,15.9079,15.3608,15.4251,173771.0
2019-09-21,15.7792,15.9079,15.3608,15.4251,173771.0
2019-09-22,15.7792,15.9079,15.3608,15.4251,173771.0
2019-09-23,15.1998,15.4815,15.055,15.4332,272271.0
2019-09-24,15.3527,15.4171,15.1274,15.2562,330696.0
2019-09-25,15.1033,15.3125,14.9987,15.2803,298320.0
2019-09-26,15.2562,15.4573,15.1435,15.3125,151459.0
2019-09-27,15.4171,15.916,15.3407,15.5458,245207.0
2019-09-28,15.4171,15.916,15.3407,15.5458,245207.0
2019-09-29,15.4171,15.916,15.3407,15.5458,245207.0
2019-09-30,15.5619,15.5619,15.1998,15.4412,217263.0
2019-10-01,15.4493,15.6786,14.9665,14.9987,193211.0
2019-10-02,14.8941,14.9665,14.7251,14.8217,140935.0
2019-10-03,14.717,15.0711,14.7106,14.886,133777.0
2019-10-04,14.9021,15.055,14.8056,15.0389,96509.0
2019-10-05,14.9021,15.055,14.8056,15.0389,96509.0
2019-10-06,14.9021,15.055,14.8056,15.0389,96509.0
2019-10-07,15.1033,15.1033,14.7653,14.8458,243434.0
2019-10-08,14.6929,14.7251,14.1779,14.2745,397448.0
2019-10-09,14.363,14.363,14.0331,14.0975,142412.0
2019-10-10,14.1216,14.8619,14.1216,14.6929,327578.0
2019-10-11,14.9504,15.1596,14.9102,15.0389,284763.0
2019-10-12,14.9504,15.1596,14.9102,15.0389,284763.0
2019-10-13,14.9504,15.1596,14.9102,15.0389,284763.0
2019-10-14,14.8056,14.9584,14.6124,14.6366,126885.0
2019-10-15,14.6124,14.8377,14.4032,14.6044,166710.0
2019-10-16,14.5078,14.7005,14.0291,14.2101,327565.0
2019-10-17,14.2825,14.7492,14.2392,14.7412,220022.0
2019-10-18,14.8056,15.0228,14.6044,14.709,4437385.0
2019-10-19,14.8056,15.0228,14.6044,14.709,4437385.0
2019-10-20,14.8056,15.0228,14.6044,14.709,4437385.0
2019-10-21,14.8377,15.2723,14.7735,14.9102,425676.0
2019-10-22,14.9987,15.2401,14.7774,15.1194,1075173.0
2019-10-23,15.1596,15.3366,15.055,15.3205,690052.0
2019-10-24,15.4251,15.5217,15.2159,15.4412,394586.0
2019-10-25,15.4412,15.574,15.3044,15.3447,302517.0
2019-10-26,15.4412,15.574,15.3044,15.3447,302517.0
2019-10-27,15.4412,15.574,15.3044,15.3447,302517.0
2019-10-28,15.3527,15.7872,15.3205,15.6826,376223.0
2019-10-29,15.6424,16.0125,15.5619,15.8033,274745.0
2019-10-30,15.9401,16.8011,15.5539,16.4873,703532.0
2019-10-31,16.3585,16.3585,15.9079,16.085,367327.0
2019-11-01,16.3183,16.6482,16.2137,16.5114,601624.0
2019-11-02,16.3183,16.6482,16.2137,16.5114,601624.0
2019-11-03,16.3183,16.6482,16.2137,16.5114,601624.0
2019-11-04,16.6643,16.7045,16.3505,16.5436,199736.0
2019-11-05,16.7206,16.8655,16.5718,16.7367,194509.0
2019-11-06,16.616,16.616,16.2942,16.2942,301882.0
2019-11-07,16.4551,16.8172,16.4149,16.7206,190364.0
2019-11-08,16.5597,16.5999,16.2378,16.5758,283357.0
2019-11-09,16.5597,16.5999,16.2378,16.5758,283357.0
2019-11-10,16.5597,16.5999,16.2378,16.5758,283357.0
2019-11-11,16.4712,16.7729,16.3263,16.7367,150353.0
2019-11-12,16.8172,16.9459,16.7367,16.777,254027.0
2019-11-13,16.616,16.616,16.093,16.1574,205494.0
2019-11-14,16.093,16.431,16.093,16.1654,160907.0
2019-11-15,16.2378,16.5356,16.1252,16.4229,136901.0
2019-11-16,16.2378,16.5356,16.1252,16.4229,136901.0
2019-11-17,16.2378,16.5356,16.1252,16.4229,136901.0
2019-11-18,16.3263,16.3263,16.101,16.1735,216577.0
2019-11-19,16.2378,16.3988,16.093,16.3424,142424.0
