,HOG US Equity,HOG US Equity,HOG US Equity,HOG US Equity,HOG US Equity
2022-07-10,31.7243,31.9763,31.2104,31.4431,677917.0
2022-07-11,31.2104,31.5594,30.8129,30.8904,551158.0
2022-07-12,30.968,32.2187,30.968,31.3267,994436.0
2022-07-13,30.6286,31.3849,30.5899,31.2589,587627.0
2022-07-14,30.4541,30.6965,29.8142,30.4541,1104636.0
2022-07-15,31.0262,31.6661,30.7256,31.5788,870697.0
2022-07-16,31.0262,31.6661,30.7256,31.5788,870697.0
2022-07-17,31.0262,31.6661,30.7256,31.5788,870697.0
2022-07-18,32.083,32.7229,31.8115,31.9957,763147.0
2022-07-19,32.7326,33.5034,32.5193,33.4404,1049693.0
2022-07-20,33.4016,34.3809,33.0041,34.2063,1687181.0
2022-07-21,34.2936,34.3421,33.3628,34.2257,1000657.0
2022-07-22,34.1385,34.2354,33.2465,33.5567,1366145.0
2022-07-23,34.1385,34.2354,33.2465,33.5567,1366145.0
2022-07-24,34.1385,34.2354,33.2465,33.5567,1366145.0
2022-07-25,33.6052,33.9349,32.7423,33.4307,1494659.0
2022-07-26,33.1398,33.2562,31.86,32.1024,1717459.0
2022-07-27,32.3545,33.295,31.6855,33.2562,1531938.0
2022-07-28,35.3892,36.6303,35.0111,35.8352,3677714.0
2022-07-29,36.1261,36.6691,35.6898,36.6594,2428886.0
2022-07-30,36.1261,36.6691,35.6898,36.6594,2428886.0
2022-07-31,36.1261,36.6691,35.6898,36.6594,2428886.0
2022-08-01,36.32,36.7078,35.6316,36.5624,1383311.0
2022-08-02,36.3103,36.5527,35.5589,35.5637,1183540.0
2022-08-03,36.0776,36.5527,35.778,36.4073,748732.0
2022-08-04,36.6303,36.7951,35.8872,35.9807,1115270.0
2022-08-05,35.2632,36.6303,35.1468,36.1358,1079966.0
2022-08-06,35.2632,36.6303,35.1468,36.1358,1079966.0
2022-08-07,35.2632,36.6303,35.1468,36.1358,1079966.0
2022-08-08,36.3588,37.4226,36.3588,37.0569,1072048.0
2022-08-09,36.8921,36.926,36.3472,36.5333,1046585.0
2022-08-10,37.6289,38.0167,37.3332,37.6871,1401138.0
2022-08-11,38.1913,38.773,38.0555,38.3755,970905.0
2022-08-12,38.6082,38.773,38.1428,38.7633,948487.0
2022-08-13,38.6082,38.773,38.1428,38.7633,948487.0
2022-08-14,38.6082,38.773,38.1428,38.7633,948487.0
2022-08-15,38.3852,39.6165,38.3561,39.4614,916636.0
2022-08-16,39.3451,40.9303,39.2481,40.8673,1222180.0
2022-08-17,40.3534,40.7703,39.9316,40.4407,938995.0
2022-08-18,40.3728,41.1775,40.2496,40.9739,908923.0
2022-08-19,40.334,40.4698,39.4032,39.9462,1689679.0
2022-08-20,40.334,40.4698,39.4032,39.9462,1689679.0
2022-08-21,40.334,40.4698,39.4032,39.9462,1689679.0
2022-08-22,39.0736,39.4905,38.87,38.9088,1065687.0
2022-08-23,39.2675,39.9074,39.1318,39.4808,902903.0
2022-08-24,39.4323,40.111,39.3838,39.6165,859052.0
2022-08-25,39.8492,40.4891,39.7167,40.1401,754996.0
2022-08-26,40.3146,40.3146,38.647,38.773,867192.0
2022-08-27,40.3146,40.3146,38.647,38.773,867192.0
2022-08-28,40.3146,40.3146,38.647,38.773,867192.0
2022-08-29,38.2301,38.8118,37.9295,38.4918,682546.0
2022-08-30,38.7536,38.7536,37.5514,37.7162,811010.0
2022-08-31,37.9392,38.0507,36.9696,37.3962,1040590.0
2022-09-01,36.9211,37.2411,36.4751,37.0666,959467.0
2022-09-02,37.5417,37.9198,36.7854,37.0569,1003160.0
2022-09-03,37.5417,37.9198,36.7854,37.0569,1003160.0
2022-09-04,37.5417,37.9198,36.7854,37.0569,1003160.0
2022-09-05,37.5417,37.9198,36.7854,37.0569,1003160.0
2022-09-06,36.9211,37.1441,35.6704,36.64,1702853.0
2022-09-07,37.7259,38.7439,37.5901,38.5791,1650561.0
2022-09-08,37.9198,38.8021,37.5804,38.8021,1438940.0
2022-09-09,39.2571,40.0845,39.153,39.9775,1240480.0
2022-09-10,39.2571,40.0845,39.153,39.9775,1240480.0
2022-09-11,39.2571,40.0845,39.153,39.9775,1240480.0
2022-09-12,40.2889,41.8756,40.2889,41.5738,2560293.0
2022-09-13,40.0261,41.3207,39.6572,40.1137,1747945.0
2022-09-14,40.2889,40.3766,39.2182,39.9969,2454613.0
2022-09-15,39.7925,40.2889,39.2377,40.0067,1704872.0
2022-09-16,39.4616,40.2597,39.1209,39.627,6684443.0
2022-09-17,39.4616,40.2597,39.1209,39.627,6684443.0
2022-09-18,39.4616,40.2597,39.1209,39.627,6684443.0
2022-09-19,39.0917,40.7756,38.9067,40.5518,1694155.0
2022-09-20,40.0359,40.3181,39.2961,39.8314,1359210.0
2022-09-21,39.9872,40.542,39.0235,39.0333,985413.0
2022-09-22,39.1111,39.1793,37.5732,37.6316,1332145.0
2022-09-23,36.8918,37.1157,35.7237,36.5414,1546873.0
2022-09-24,36.8918,37.1157,35.7237,36.5414,1546873.0
2022-09-25,36.8918,37.1157,35.7237,36.5414,1546873.0
2022-09-26,36.2591,37.2033,35.86,36.1325,1546572.0
2022-09-27,36.7555,37.0554,35.4317,36.1131,1373583.0
2022-09-28,36.1131,36.6582,35.6069,36.2104,1875847.0
2022-09-29,35.9379,36.0157,34.6519,34.8963,2725935.0
2022-09-30,34.6432,34.9693,33.884,33.9521,2375844.0
2022-10-01,34.6432,34.9693,33.884,33.9521,2375844.0
2022-10-02,34.6432,34.9693,33.884,33.9521,2375844.0
2022-10-03,34.5848,35.4901,34.1663,35.1494,1853970.0
2022-10-04,36.2201,37.067,36.1131,36.9794,1912052.0
2022-10-05,35.529,36.2688,34.5556,36.006,2097996.0
2022-10-06,35.4706,35.9963,35.0813,35.1397,1479527.0
2022-10-07,34.7503,34.8915,34.0689,34.8476,2017027.0
2022-10-08,34.7503,34.8915,34.0689,34.8476,2017027.0
2022-10-09,34.7503,34.8915,34.0689,34.8476,2017027.0
2022-10-10,34.5751,34.76,33.8548,34.361,962836.0
2022-10-11,34.1176,34.7892,33.592,34.322,1724605.0
2022-10-12,34.2441,34.6238,33.5141,34.468,1000958.0
2022-10-13,33.6698,35.1591,33.1053,35.0423,1141122.0
2022-10-14,35.3246,35.6994,34.614,34.9353,683253.0
2022-10-15,35.3246,35.6994,34.614,34.9353,683253.0
2022-10-16,35.3246,35.6994,34.614,34.9353,683253.0
2022-10-17,35.6653,35.8405,34.7892,35.0423,1213833.0
2022-10-18,36.1131,36.4148,35.4025,35.714,1118236.0
2022-10-19,35.0229,35.3636,33.6212,33.9035,2080885.0
2022-10-20,33.9132,34.8233,33.7185,33.9327,1681315.0
2022-10-21,33.8645,35.0861,33.7409,34.945,1086910.0
2022-10-22,33.8645,35.0861,33.7409,34.945,1086910.0
2022-10-23,33.8645,35.0861,33.7409,34.945,1086910.0
2022-10-24,34.9255,35.3343,34.6724,34.9353,1198833.0
2022-10-25,34.8866,36.152,34.614,36.1325,1984800.0
2022-10-26,39.0917,41.2429,38.2545,40.688,4824883.0
2022-10-27,41.4084,41.5349,40.2597,40.542,2505205.0
2022-10-28,40.8048,42.2552,40.5907,42.0703,1960250.0
2022-10-29,40.8048,42.2552,40.5907,42.0703,1960250.0
2022-10-30,40.8048,42.2552,40.5907,42.0703,1960250.0
2022-10-31,41.6079,42.0508,41.1163,41.8561,1553762.0
2022-11-01,42.4986,43.3162,42.0313,42.9074,1613793.0
2022-11-02,42.3233,43.7591,41.9243,42.3331,2063898.0
2022-11-03,41.8074,43.7056,41.6128,43.4525,1909068.0
2022-11-04,43.8905,44.8542,43.4866,44.1436,1777142.0
2022-11-05,43.8905,44.8542,43.4866,44.1436,1777142.0
2022-11-06,43.8905,44.8542,43.4866,44.1436,1777142.0
2022-11-07,44.5038,44.5232,43.4817,44.3675,1106271.0
2022-11-08,44.4648,44.5622,43.9587,44.2215,1318469.0
2022-11-09,43.7542,44.6595,43.3259,43.4817,1404842.0
2022-11-10,46.0223,46.655,45.2046,45.9055,1940379.0
2022-11-11,46.1293,47.424,45.9639,46.9567,1873034.0
2022-11-12,46.1293,47.424,45.9639,46.9567,1873034.0
2022-11-13,46.1293,47.424,45.9639,46.9567,1873034.0
2022-11-14,46.5576,47.2682,45.7497,46.6355,1733246.0
2022-11-15,45.847,46.8691,45.555,46.1391,1956048.0
2022-11-16,45.7205,46.0174,45.0099,45.5258,1951493.0
2022-11-17,44.5622,45.9736,43.8418,45.9347,1397085.0
2022-11-18,46.4603,46.6258,45.8665,46.2851,878276.0
2022-11-19,46.4603,46.6258,45.8665,46.2851,878276.0
2022-11-20,46.4603,46.6258,45.8665,46.2851,878276.0
2022-11-21,45.9444,45.9444,45.3214,45.5453,1367368.0
2022-11-22,45.7497,46.3532,45.3019,46.2753,720081.0
2022-11-23,46.509,46.582,45.6475,46.0125,718271.0
2022-11-24,46.509,46.582,45.6475,46.0125,718271.0
2022-11-25,45.9152,46.7523,45.6621,46.4408,356130.0
2022-11-26,45.9152,46.7523,45.6621,46.4408,356130.0
2022-11-27,45.9152,46.7523,45.6621,46.4408,356130.0
2022-11-28,45.7984,46.0807,45.2435,45.8081,1505446.0
2022-11-29,46.032,46.032,44.6936,44.7763,1801337.0
2022-11-30,45.0683,45.9055,44.5622,45.8762,1402982.0
2022-12-01,45.886,46.4506,45.3993,46.0515,806570.0
2022-12-02,45.4382,46.4165,45.1754,46.3824,850622.0
2022-12-03,45.4382,46.4165,45.1754,46.3824,850622.0
2022-12-04,45.4382,46.4165,45.1754,46.3824,850622.0
2022-12-05,45.9055,45.9055,45.263,45.555,986459.0
2022-12-06,46.3435,46.3435,44.7082,45.2241,1025246.0
2022-12-07,44.9613,45.5842,44.8347,45.0294,884435.0
2022-12-08,45.4567,45.4567,44.5581,44.646,644677.0
2022-12-09,44.2261,44.607,44.0112,44.0991,957699.0
2022-12-10,44.2261,44.607,44.0112,44.0991,957699.0
2022-12-11,44.2261,44.607,44.0112,44.0991,957699.0
2022-12-12,43.9233,44.3052,43.6498,44.0893,1092256.0
2022-12-13,45.2614,45.6228,44.1479,45.2907,1661948.0
2022-12-14,45.1246,45.7888,44.7339,45.0563,1183879.0
2022-12-15,44.4898,44.7437,43.5716,43.9623,1834354.0
2022-12-16,43.7279,44.1381,43.1761,43.4251,2541695.0
2022-12-17,43.7279,44.1381,43.1761,43.4251,2541695.0
2022-12-18,43.7279,44.1381,43.1761,43.4251,2541695.0
2022-12-19,43.3861,43.5521,42.1652,42.1749,973839.0
2022-12-20,42.1163,42.2726,40.2899,40.3192,2095287.0
2022-12-21,40.788,41.1884,40.4022,40.7489,1814896.0
2022-12-22,40.4657,40.6805,39.7429,40.2996,1717507.0
2022-12-23,40.1922,40.4657,39.6569,40.4559,1089288.0
2022-12-24,40.1922,40.4657,39.6569,40.4559,1089288.0
2022-12-25,40.1922,40.4657,39.6569,40.4559,1089288.0
2022-12-26,40.1922,40.4657,39.6569,40.4559,1089288.0
2022-12-27,40.4852,40.6219,39.7351,40.0554,793721.0
2022-12-28,40.114,40.241,38.9127,39.3522,1093171.0
2022-12-29,39.8992,40.2897,39.7058,40.0457,995371.0
2022-12-30,39.655,40.661,39.4303,40.6317,1027345.0
2022-12-31,39.655,40.661,39.4303,40.6317,1027345.0
2023-01-01,39.655,40.661,39.4303,40.6317,1027345.0
2023-01-02,39.655,40.661,39.4303,40.6317,1027345.0
2023-01-03,40.7587,41.0712,39.9285,40.1629,1322335.0
2023-01-04,40.5829,41.1982,40.1629,40.8857,1542599.0
2023-01-05,40.4852,41.6377,40.0408,41.3447,1224732.0
2023-01-06,41.3447,42.8391,41.3447,42.8098,1271750.0
2023-01-07,41.3447,42.8391,41.3447,42.8098,1271750.0
2023-01-08,41.3447,42.8391,41.3447,42.8098,1271750.0
2023-01-09,43.0638,43.3665,42.0968,42.2433,1266591.0
2023-01-10,42.38,42.8538,41.7794,42.7219,1583917.0
2023-01-11,42.8684,43.3177,42.5949,43.2884,901599.0
2023-01-12,43.5912,44.8219,43.3079,44.4605,1693264.0
2023-01-13,43.5326,44.5581,43.4447,44.4409,970386.0
2023-01-14,43.5326,44.5581,43.4447,44.4409,970386.0
2023-01-15,43.5326,44.5581,43.4447,44.4409,970386.0
2023-01-16,43.5326,44.5581,43.4447,44.4409,970386.0
2023-01-17,44.2554,44.8316,43.8744,43.9037,1181287.0
2023-01-18,44.1674,44.4116,43.2005,43.3177,1049521.0
2023-01-19,42.7805,42.8782,41.4326,42.0968,1293884.0
2023-01-20,41.8526,42.2824,41.2861,42.1847,1382054.0
2023-01-21,41.8526,42.2824,41.2861,42.1847,1382054.0
2023-01-22,41.8526,42.2824,41.2861,42.1847,1382054.0
2023-01-23,42.38,43.4251,41.9894,43.347,1451770.0
2023-01-24,43.054,43.8061,42.4973,43.4251,626227.0
2023-01-25,42.9758,43.4349,42.761,43.1712,969176.0
2023-01-26,43.6498,43.6498,42.7121,43.054,1094511.0
2023-01-27,43.0051,44.4116,42.9075,44.1186,1920780.0
2023-01-28,43.0051,44.4116,42.9075,44.1186,1920780.0
2023-01-29,43.0051,44.4116,42.9075,44.1186,1920780.0
2023-01-30,43.7279,44.8023,43.7279,44.0698,1523171.0
2023-01-31,44.4116,44.9781,43.8744,44.9586,2548101.0
2023-02-01,44.7926,45.779,44.1284,45.6325,2606976.0
2023-02-02,48.885,50.565,48.426,50.5162,4859875.0
2023-02-03,49.9692,50.1841,49.3539,50.1157,1752889.0
2023-02-04,49.9692,50.1841,49.3539,50.1157,1752889.0
2023-02-05,49.9692,50.1841,49.3539,50.1157,1752889.0
2023-02-06,49.6859,49.9545,48.8168,49.3148,1604696.0
2023-02-07,49.1585,49.1585,48.1427,49.0413,1307867.0
2023-02-08,48.8557,49.1194,47.8009,48.045,1345481.0
2023-02-09,48.4748,48.592,46.6581,46.7069,1083845.0
2023-02-10,46.2869,47.0781,46.2576,46.6386,778656.0
2023-02-11,46.2869,47.0781,46.2576,46.6386,778656.0
2023-02-12,46.2869,47.0781,46.2576,46.6386,778656.0
2023-02-13,46.7558,47.5664,46.4823,47.3613,769154.0
2023-02-14,47.0097,47.879,46.7349,47.7032,812951.0
2023-02-15,47.2148,48.2404,47.0927,47.6837,1193619.0
2023-02-16,46.8437,47.3027,46.5018,46.6776,1082916.0
2023-02-17,46.6483,47.6446,46.2576,47.3418,1182508.0
2023-02-18,46.6483,47.6446,46.2576,47.3418,1182508.0
2023-02-19,46.6483,47.6446,46.2576,47.3418,1182508.0
2023-02-20,46.6483,47.6446,46.2576,47.3418,1182508.0
2023-02-21,47.039,47.0785,46.2625,46.2967,901013.0
2023-02-22,46.4041,47.0879,46.2576,46.2967,601511.0
2023-02-23,46.6093,46.9609,45.7839,46.453,519993.0
2023-02-24,45.8181,45.9148,45.2907,45.6911,928210.0
2023-02-25,45.8181,45.9148,45.2907,45.6911,928210.0
2023-02-26,45.8181,45.9148,45.2907,45.6911,928210.0
2023-02-27,46.2381,46.8534,46.0525,46.1502,1691205.0
2023-02-28,46.1111,46.7753,45.8767,46.4432,1730778.0
2023-03-01,46.6581,47.1123,46.1893,46.3846,1294979.0
2023-03-02,45.821,46.0072,45.4486,45.9974,914142.0
2023-03-03,46.4581,46.708,45.9484,46.5855,938587.0
2023-03-04,46.4581,46.708,45.9484,46.5855,938587.0
2023-03-05,46.4581,46.708,45.9484,46.5855,938587.0
2023-03-06,46.4777,46.5953,44.9487,45.0271,1926081.0
2023-03-07,45.0369,45.625,44.4586,44.7233,2305398.0
2023-03-08,44.7821,44.7821,42.0279,42.616,3102465.0
2023-03-09,42.3906,42.5817,40.3323,40.4891,2798927.0
2023-03-10,40.2833,40.3911,38.5338,38.9699,4264611.0
2023-03-11,40.2833,40.3911,38.5338,38.9699,4264611.0
2023-03-12,40.2833,40.3911,38.5338,38.9699,4264611.0
2023-03-13,37.4899,38.4112,35.9413,37.9016,4939974.0
2023-03-14,38.4505,39.3326,38.078,38.5877,2370862.0
2023-03-15,37.7448,38.5975,37.4997,38.4701,3051271.0
2023-03-16,37.9702,38.622,37.6467,37.8232,2630940.0
2023-03-17,37.2449,37.4507,35.6179,36.5196,3603727.0
2023-03-18,37.2449,37.4507,35.6179,36.5196,3603727.0
2023-03-19,37.2449,37.4507,35.6179,36.5196,3603727.0
2023-03-20,36.7842,37.4458,36.5686,36.8038,2060736.0
2023-03-21,38.372,39.2738,38.078,38.2642,2209035.0
2023-03-22,38.0878,38.2642,37.0293,37.1273,2114995.0
2023-03-23,37.0587,37.4899,35.2895,35.5787,2525168.0
2023-03-24,35.2846,35.4807,34.4515,35.0592,2918967.0
2023-03-25,35.2846,35.4807,34.4515,35.0592,2918967.0
2023-03-26,35.2846,35.4807,34.4515,35.0592,2918967.0
2023-03-27,35.7061,36.0491,35.1376,35.7649,1517439.0
2023-03-28,35.7845,36.1668,35.5787,35.7257,962216.0
2023-03-29,36.0687,36.152,35.5199,35.7453,1344976.0
2023-03-30,36.255,36.6568,36.0834,36.4118,1630249.0
2023-03-31,36.843,37.3135,36.745,37.2155,1282081.0
2023-04-01,36.843,37.3135,36.745,37.2155,1282081.0
2023-04-02,36.843,37.3135,36.745,37.2155,1282081.0
2023-04-03,37.2449,38.0731,37.2449,37.7742,2418756.0
2023-04-04,37.8134,37.8624,35.9414,36.2452,1620207.0
2023-04-05,35.8629,36.4804,35.5836,36.4608,1601780.0
2023-04-06,36.3922,36.4118,35.6179,35.7747,1238707.0
2023-04-07,36.3922,36.4118,35.6179,35.7747,1238707.0
2023-04-08,36.3922,36.4118,35.6179,35.7747,1238707.0
2023-04-09,36.3922,36.4118,35.6179,35.7747,1238707.0
2023-04-10,35.7257,37.0685,35.7159,36.8136,1902808.0
2023-04-11,37.1665,37.2841,36.3628,37.1077,1663461.0
2023-04-12,37.6173,37.7938,36.5686,36.6176,1187048.0
2023-04-13,35.5395,36.0344,34.8926,35.9805,4674500.0
2023-04-14,36.0785,36.6176,35.4611,36.3628,3283802.0
2023-04-15,36.0785,36.6176,35.4611,36.3628,3283802.0
2023-04-16,36.0785,36.6176,35.4611,36.3628,3283802.0
2023-04-17,36.1471,36.696,35.7355,36.696,1090684.0
2023-04-18,37.1175,37.1567,36.5392,37.0979,1090405.0
2023-04-19,36.7548,37.0489,36.4363,36.9313,901576.0
2023-04-20,36.4608,36.9313,36.2746,36.5098,955259.0
2023-04-21,36.7548,37.0048,36.304,36.8528,1370939.0
2023-04-22,36.7548,37.0048,36.304,36.8528,1370939.0
2023-04-23,36.7548,37.0048,36.304,36.8528,1370939.0
2023-04-24,37.0293,37.4997,36.892,37.3135,1582416.0
2023-04-25,37.1371,37.3135,36.5539,36.6078,1711407.0
2023-04-26,36.5098,37.1469,36.0001,36.1668,2718811.0
2023-04-27,37.4213,37.4801,33.1284,36.0295,4495299.0
2023-04-28,35.9021,36.8234,35.9021,36.3628,2075617.0
2023-04-29,35.9021,36.8234,35.9021,36.3628,2075617.0
2023-04-30,35.9021,36.8234,35.9021,36.3628,2075617.0
2023-05-01,36.4804,36.6862,35.8629,36.0981,1605501.0
2023-05-02,35.9315,36.0001,35.0396,35.6963,1850824.0
2023-05-03,35.5101,35.8433,34.7652,34.873,1891795.0
2023-05-04,34.8436,34.8436,33.4812,33.5596,1986342.0
2023-05-05,34.2359,34.7652,33.8242,34.7358,1786034.0
2023-05-06,34.2359,34.7652,33.8242,34.7358,1786034.0
2023-05-07,34.2359,34.7652,33.8242,34.7358,1786034.0
2023-05-08,34.8828,35.3532,34.5005,34.9416,1498123.0
2023-05-09,34.6966,34.8338,34.4711,34.7064,950634.0
2023-05-10,35.3532,35.5003,33.1578,33.5008,2104906.0
2023-05-11,33.4028,33.8331,33.2558,33.7164,1780860.0
2023-05-12,33.54,33.7878,32.7657,33.0009,1731254.0
2023-05-13,33.54,33.7878,32.7657,33.0009,1731254.0
2023-05-14,33.54,33.7878,32.7657,33.0009,1731254.0
2023-05-15,32.6677,32.6775,31.6797,32.3639,3469470.0
2023-05-16,32.1384,32.3737,31.0015,31.0701,3187054.0
2023-05-17,31.3347,32.5011,31.3347,32.2756,2213891.0
2023-05-18,32.2462,33.0499,32.0992,32.8147,1863042.0
2023-05-19,32.9127,32.947,31.8444,31.8444,1469427.0
2023-05-20,32.9127,32.947,31.8444,31.8444,1469427.0
2023-05-21,32.9127,32.947,31.8444,31.8444,1469427.0
2023-05-22,31.913,32.0992,31.5748,31.8542,1315213.0
2023-05-23,31.8052,32.5697,31.766,32.158,1337439.0
2023-05-24,31.9228,32.0012,31.3837,31.6876,1152049.0
2023-05-25,31.4425,32.256,31.4131,32.1482,1185726.0
2023-05-26,32.2658,32.5893,32.1529,32.3148,836252.0
2023-05-27,32.2658,32.5893,32.1529,32.3148,836252.0
2023-05-28,32.2658,32.5893,32.1529,32.3148,836252.0
2023-05-29,32.2658,32.5893,32.1529,32.3148,836252.0
2023-05-30,32.5795,32.7042,31.2808,31.3837,1964039.0
2023-05-31,31.0701,31.3543,30.237,30.4918,2582964.0
2023-06-01,30.58,30.9822,30.2909,30.7074,1507114.0
2023-06-02,31.2346,32.5253,31.1513,32.3874,2532040.0
2023-06-03,31.2346,32.5253,31.1513,32.3874,2532040.0
2023-06-04,31.2346,32.5253,31.1513,32.3874,2532040.0
2023-06-05,32.3578,32.3775,31.5696,31.9144,1385910.0
2023-06-06,32.1115,33.6289,31.944,33.6092,2609231.0
2023-06-07,33.9343,34.8113,33.5993,34.8113,2352914.0
2023-06-08,34.8605,35.0182,34.2595,34.3285,1569815.0
2023-06-09,34.3186,34.5452,33.1165,33.2348,2291405.0
2023-06-10,34.3186,34.5452,33.1165,33.2348,2291405.0
2023-06-11,34.3186,34.5452,33.1165,33.2348,2291405.0
2023-06-12,33.1362,33.4269,32.6777,32.8012,1990536.0
2023-06-13,33.087,34.4763,32.949,34.4368,2574054.0
2023-06-14,34.5354,34.8408,33.4909,33.7964,1401346.0
2023-06-15,33.4811,34.1708,33.4614,34.0723,1101188.0
2023-06-16,34.2398,34.2693,33.4121,33.8457,2665714.0
2023-06-17,34.2398,34.2693,33.4121,33.8457,2665714.0
2023-06-18,34.2398,34.2693,33.4121,33.8457,2665714.0
2023-06-19,34.2398,34.2693,33.4121,33.8457,2665714.0
2023-06-20,33.619,33.7865,33.3234,33.4712,1690431.0
2023-06-21,33.0771,33.8062,32.9589,33.6092,1139596.0
2023-06-22,33.4811,33.5845,33.0772,33.1953,801639.0
2023-06-23,32.7618,32.9884,32.5352,32.9195,1468940.0
2023-06-24,32.7618,32.9884,32.5352,32.9195,1468940.0
2023-06-25,32.7618,32.9884,32.5352,32.9195,1468940.0
2023-06-26,33.1067,33.4909,32.9687,33.3136,1165938.0
2023-06-27,33.3333,33.7077,32.9786,33.6289,1174252.0
2023-06-28,33.4515,33.8703,33.1559,33.7471,1004402.0
2023-06-29,33.9737,34.6241,33.9442,34.358,1061298.0
2023-06-30,34.7127,34.9591,34.4467,34.693,1194249.0
2023-07-01,34.7127,34.9591,34.4467,34.693,1194249.0
2023-07-02,34.7127,34.9591,34.4467,34.693,1194249.0
2023-07-03,34.8901,35.9542,34.8901,35.8163,1259647.0
2023-07-04,34.8901,35.9542,34.8901,35.8163,1259647.0
2023-07-05,35.5404,35.6882,34.9886,35.4025,1370648.0
2023-07-06,34.9788,35.1955,33.9836,34.2299,1231002.0
2023-07-07,34.2004,34.8901,34.0772,34.289,1476601.0
2023-07-08,34.2004,34.8901,34.0772,34.289,1476601.0
2023-07-09,34.2004,34.8901,34.0772,34.289,1476601.0
2023-07-10,34.0723,35.0912,33.9935,34.9196,1438269.0
2023-07-11,35.2054,35.8299,34.8655,35.432,1445347.0
2023-07-12,35.8656,36.1316,35.1709,35.3433,1499340.0
2023-07-13,35.1167,35.5601,34.5157,35.5305,2076838.0
2023-07-14,35.3729,35.5503,34.9689,35.4616,1824207.0
2023-07-15,35.3729,35.5503,34.9689,35.4616,1824207.0
2023-07-16,35.3729,35.5503,34.9689,35.4616,1824207.0
2023-07-17,35.2941,35.4222,34.6684,34.7719,1694465.0
2023-07-18,34.7817,35.7659,34.693,35.3729,2012416.0
2023-07-19,35.3433,36.2646,35.0773,36.2006,1691812.0
2023-07-20,35.9641,36.3089,35.4813,36.0626,1418964.0
2023-07-21,37.5307,38.0333,36.2892,36.7425,3080655.0
2023-07-22,37.5307,38.0333,36.2892,36.7425,3080655.0
2023-07-23,37.5307,38.0333,36.2892,36.7425,3080655.0
2023-07-24,36.841,37.4319,36.6883,36.7523,1802823.0
2023-07-25,36.5159,37.0381,36.0232,36.7425,1676830.0
2023-07-26,36.6242,37.1859,36.4962,37.1169,2332752.0
2023-07-27,38.0333,39.6984,36.7918,37.1465,5242101.0
2023-07-28,37.8263,38.5555,37.5209,38.1515,2340390.0
2023-07-29,37.8263,38.5555,37.5209,38.1515,2340390.0
2023-07-30,37.8263,38.5555,37.5209,38.1515,2340390.0
2023-07-31,38.1121,38.2155,37.3928,38.0431,1651272.0
2023-08-01,37.7968,38.1367,37.6194,37.9544,1284231.0
2023-08-02,37.4913,37.5702,36.9839,37.4125,1067317.0
2023-08-03,37.3041,37.5702,36.6735,37.0381,1067969.0
2023-08-04,37.1465,37.2746,36.5651,36.9987,1001872.0
2023-08-05,37.1465,37.2746,36.5651,36.9987,1001872.0
2023-08-06,37.1465,37.2746,36.5651,36.9987,1001872.0
2023-08-07,36.7425,36.7425,34.8655,35.0674,2250545.0
2023-08-08,34.5945,35.1955,34.2102,35.0083,1775201.0
2023-08-09,34.8113,35.3187,34.6339,34.831,890725.0
2023-08-10,34.8704,35.0477,34.4566,34.9689,1383170.0
2023-08-11,34.5452,34.6856,33.6437,33.7668,1372367.0
2023-08-12,34.5452,34.6856,33.6437,33.7668,1372367.0
2023-08-13,34.5452,34.6856,33.6437,33.7668,1372367.0
2023-08-14,33.5402,34.3432,33.4417,34.2496,1170094.0
2023-08-15,33.9442,33.9442,32.949,33.018,1038522.0
2023-08-16,32.7027,33.0815,32.3972,32.5746,1247953.0
2023-08-17,32.7125,32.8545,32.1509,32.2593,955579.0
2023-08-18,32.0228,33.1461,31.8563,33.1264,1275096.0
2023-08-19,32.0228,33.1461,31.8563,33.1264,1275096.0
2023-08-20,32.0228,33.1461,31.8563,33.1264,1275096.0
2023-08-21,33.2052,33.4203,32.7199,32.88,968492.0
2023-08-22,33.0278,33.0673,32.21,32.4169,777510.0
2023-08-23,32.21,33.1264,32.1213,33.087,979206.0
2023-08-24,32.8997,33.4712,32.683,32.7027,783123.0
2023-08-25,32.8702,33.2446,32.7027,33.0475,662405.0
2023-08-26,32.8702,33.2446,32.7027,33.0475,662405.0
2023-08-27,32.8702,33.2446,32.7027,33.0475,662405.0
2023-08-28,33.2446,33.5796,33.018,33.1067,683642.0
2023-08-29,33.1264,33.6338,32.9589,33.5106,633580.0
2023-08-30,33.3333,33.5599,33.1165,33.2052,789097.0
2023-08-31,33.4023,33.5796,33.1855,33.2545,996914.0
2023-09-01,33.4318,33.7273,33.284,33.7077,743350.0
2023-09-02,33.4318,33.7273,33.284,33.7077,743350.0
2023-09-03,33.4318,33.7273,33.284,33.7077,743350.0
2023-09-04,33.4318,33.7273,33.284,33.7077,743350.0
2023-09-05,33.4121,33.4121,32.8505,33.0278,1062193.0
2023-09-06,33.5698,34.6388,33.5698,34.0723,1582048.0
2023-09-07,33.6979,33.7274,33.018,33.018,1657396.0
2023-09-08,33.087,33.2249,32.6534,33.0377,795717.0
2023-09-09,33.087,33.2249,32.6534,33.0377,795717.0
2023-09-10,33.087,33.2249,32.6534,33.0377,795717.0
2023-09-11,32.8743,32.9337,31.4583,32.2406,1842895.0
2023-09-12,32.3099,33.211,32.2703,33.1417,1070529.0
2023-09-13,33.1318,33.3843,33.0575,33.3199,1135665.0
