,CBSH US Equity,CBSH US Equity,CBSH US Equity,CBSH US Equity,CBSH US Equity
2023-08-09,49.8924,50.1455,49.5455,49.6768,380691.0
2023-08-10,49.9299,50.2111,49.1705,49.3018,371536.0
2023-08-11,48.8893,49.6393,48.8893,49.3862,255037.0
2023-08-12,48.8893,49.6393,48.8893,49.3862,255037.0
2023-08-13,48.8893,49.6393,48.8893,49.3862,255037.0
2023-08-14,49.1237,49.3112,48.4862,48.8987,303826.0
2023-08-15,48.2799,48.5693,47.605,47.7737,380081.0
2023-08-16,47.7456,48.2424,47.4268,47.455,368547.0
2023-08-17,47.5393,47.8862,47.3518,47.4081,325549.0
2023-08-18,47.08,47.7409,46.9956,47.1175,680406.0
2023-08-19,47.08,47.7409,46.9956,47.1175,680406.0
2023-08-20,47.08,47.7409,46.9956,47.1175,680406.0
2023-08-21,47.1362,47.38,46.2362,46.6675,406282.0
2023-08-22,46.5831,47.0425,45.5519,45.5988,455539.0
2023-08-23,45.6081,46.1425,45.4722,46.1331,331337.0
2023-08-24,45.8425,46.7847,45.8144,46.0113,252310.0
2023-08-25,46.18,46.5269,45.6363,46.0581,575476.0
2023-08-26,46.18,46.5269,45.6363,46.0581,575476.0
2023-08-27,46.18,46.5269,45.6363,46.0581,575476.0
2023-08-28,46.0675,46.9599,45.9925,46.7519,531586.0
2023-08-29,46.6487,47.2722,46.3019,46.9862,343410.0
2023-08-30,46.9581,46.9581,46.105,46.2456,364279.0
2023-08-31,46.2456,46.5784,45.9269,46.0206,464513.0
2023-09-01,46.3675,47.1643,46.3206,46.8269,461864.0
2023-09-02,46.3675,47.1643,46.3206,46.8269,461864.0
2023-09-03,46.3675,47.1643,46.3206,46.8269,461864.0
2023-09-04,46.3675,47.1643,46.3206,46.8269,461864.0
2023-09-05,46.6006,46.6855,46.0257,46.1953,410785.0
2023-09-06,45.9785,46.4687,44.8031,44.97,399365.0
2023-09-07,44.772,45.1726,43.8389,44.1311,705805.0
2023-09-08,44.3102,44.6589,44.018,44.5081,382773.0
2023-09-09,44.3102,44.6589,44.018,44.5081,382773.0
2023-09-10,44.3102,44.6589,44.018,44.5081,382773.0
2023-09-11,44.7815,45.7193,43.9331,44.0368,460343.0
2023-09-12,44.1028,44.5175,43.641,44.4893,606226.0
2023-09-13,44.7343,44.7532,43.6881,44.3196,686930.0
2023-09-14,44.6212,45.413,44.5647,45.3941,619660.0
2023-09-15,45.6675,46.0445,45.3282,45.7335,2887519.0
2023-09-16,45.6675,46.0445,45.3282,45.7335,2887519.0
2023-09-17,45.6675,46.0445,45.3282,45.7335,2887519.0
2023-09-18,45.6203,45.6203,45.0642,45.2056,545978.0
2023-09-19,45.1491,45.5449,44.9228,45.3847,614736.0
2023-09-20,45.6392,46.3367,45.4413,45.4507,829492.0
2023-09-21,45.2056,45.2056,44.4846,44.6966,550506.0
2023-09-22,44.8003,45.0878,44.2442,44.4704,530647.0
2023-09-23,44.8003,45.0878,44.2442,44.4704,530647.0
2023-09-24,44.8003,45.0878,44.2442,44.4704,530647.0
2023-09-25,44.4516,45.1491,44.2206,45.0925,415268.0
2023-09-26,44.8003,45.2999,44.2442,44.2819,543583.0
2023-09-27,44.97,45.1679,44.395,44.8286,586647.0
2023-09-28,44.97,45.5826,44.8192,45.1491,531717.0
2023-09-29,45.5921,46.0916,45.1208,45.2245,399925.0
2023-09-30,45.5921,46.0916,45.1208,45.2245,399925.0
2023-10-01,45.5921,46.0916,45.1208,45.2245,399925.0
2023-10-02,45.1585,45.2245,43.7069,43.9614,564647.0
2023-10-03,43.9049,43.9049,43.2262,43.5938,710157.0
2023-10-04,43.6221,43.9426,43.1225,43.9237,860541.0
2023-10-05,43.8577,44.9983,43.5655,44.8569,566895.0
2023-10-06,44.3573,45.5167,44.1547,45.1773,588907.0
2023-10-07,44.3573,45.5167,44.1547,45.1773,588907.0
2023-10-08,44.3573,45.5167,44.1547,45.1773,588907.0
2023-10-09,44.6966,45.5261,44.6966,45.2339,445391.0
2023-10-10,45.6109,45.9314,45.3659,45.5449,369209.0
2023-10-11,45.7052,46.0209,44.9606,45.4978,554743.0
2023-10-12,45.5732,45.5732,44.5175,44.9417,386283.0
2023-10-13,45.2433,45.3423,44.3479,44.5835,417358.0
2023-10-14,45.2433,45.3423,44.3479,44.5835,417358.0
2023-10-15,45.2433,45.3423,44.3479,44.5835,417358.0
2023-10-16,45.0171,45.9974,45.0171,45.5167,506809.0
2023-10-17,45.2622,46.9211,45.2622,46.4781,816726.0
2023-10-18,44.6024,46.5582,44.412,46.1011,1095526.0
2023-10-19,45.9597,46.4121,43.7116,43.7635,1086990.0
2023-10-20,43.8389,43.8389,42.5664,42.7078,687282.0
2023-10-21,43.8389,43.8389,42.5664,42.7078,687282.0
2023-10-22,43.8389,43.8389,42.5664,42.7078,687282.0
2023-10-23,42.6795,42.9717,41.6144,41.6898,721763.0
2023-10-24,41.7558,42.1705,41.1243,41.8501,489598.0
2023-10-25,41.5202,42.0763,40.997,41.5484,813538.0
2023-10-26,41.6898,42.5287,41.4071,42.3779,473451.0
2023-10-27,42.0951,42.0951,40.8132,41.1337,606230.0
2023-10-28,42.0951,42.0951,40.8132,41.1337,606230.0
2023-10-29,42.0951,42.0951,40.8132,41.1337,606230.0
2023-10-30,41.5767,41.7134,41.0396,41.3976,633696.0
2023-10-31,41.473,41.9962,41.0583,41.3411,699795.0
2023-11-01,41.294,41.4589,40.4928,40.9264,537630.0
2023-11-02,41.2374,43.2262,41.2374,43.2262,604985.0
2023-11-03,44.3008,44.9417,44.0651,44.1405,389111.0
2023-11-04,44.3008,44.9417,44.0651,44.1405,389111.0
2023-11-05,44.3008,44.9417,44.0651,44.1405,389111.0
2023-11-06,44.1405,44.5458,43.2922,43.509,381128.0
2023-11-07,43.3299,43.5844,42.9529,43.4807,409052.0
2023-11-08,43.4524,43.5524,43.2356,43.4619,387876.0
2023-11-09,43.4901,43.6881,42.9529,43.0943,489725.0
2023-11-10,43.2734,43.276,42.5429,42.6984,396130.0
2023-11-11,43.2734,43.276,42.5429,42.6984,396130.0
2023-11-12,43.2734,43.276,42.5429,42.6984,396130.0
2023-11-13,42.5664,42.7832,42.0386,42.7644,362584.0
2023-11-14,44.018,46.0813,44.018,46.0068,745565.0
2023-11-15,45.9125,47.1096,45.9031,46.7797,720551.0
2023-11-16,46.7609,47.0719,46.2613,46.9965,668376.0
2023-11-17,47.5055,47.9862,47.317,47.7411,1095301.0
2023-11-18,47.5055,47.9862,47.317,47.7411,1095301.0
2023-11-19,47.5055,47.9862,47.317,47.7411,1095301.0
2023-11-20,47.6657,47.7977,46.8598,46.874,438630.0
2023-11-21,46.5818,46.8268,46.2424,46.7609,487218.0
2023-11-22,47.1285,47.4018,46.7514,46.9494,387759.0
2023-11-23,47.1285,47.4018,46.7514,46.9494,387759.0
2023-11-24,47.0625,47.5903,46.9588,47.5526,253499.0
2023-11-25,47.0625,47.5903,46.9588,47.5526,253499.0
2023-11-26,47.0625,47.5903,46.9588,47.5526,253499.0
2023-11-27,47.2981,47.628,46.7797,47.3453,588034.0
2023-11-28,47.3924,47.4866,46.7043,47.1285,378326.0
2023-11-29,47.5055,48.4197,47.4725,47.7788,542162.0
2023-11-30,47.8354,48.4763,47.5243,47.6657,808595.0
2023-12-01,47.1834,49.432,47.0441,49.2828,501593.0
2023-12-02,47.1834,49.432,47.0441,49.2828,501593.0
2023-12-03,47.1834,49.432,47.0441,49.2828,501593.0
2023-12-04,48.9545,51.4619,48.9545,51.3326,698819.0
2023-12-05,50.9943,51.2928,50.4371,50.8649,458662.0
2023-12-06,51.2132,52.1186,51.1783,51.5415,485012.0
2023-12-07,51.5515,52.3773,51.5316,51.9694,478602.0
2023-12-08,52.1385,52.569,51.5863,51.8301,333137.0
2023-12-09,52.1385,52.569,51.5863,51.8301,333137.0
2023-12-10,52.1385,52.569,51.5863,51.8301,333137.0
2023-12-11,51.8599,52.049,51.3823,51.4918,332835.0
2023-12-12,51.5117,51.641,51.1087,51.1734,341735.0
2023-12-13,51.044,54.029,51.044,53.9892,529132.0
2023-12-14,55.2927,56.4668,54.1186,54.626,679666.0
2023-12-15,54.5763,54.8649,53.3027,53.6907,1313505.0
2023-12-16,54.5763,54.8649,53.3027,53.6907,1313505.0
2023-12-17,54.5763,54.8649,53.3027,53.6907,1313505.0
2023-12-18,54.0489,54.5962,53.1435,53.8201,498599.0
2023-12-19,53.9096,54.7156,53.631,54.1982,451090.0
2023-12-20,53.9494,54.5265,53.4022,53.4121,562890.0
2023-12-21,53.9793,54.5862,53.0639,53.3922,391871.0
2023-12-22,53.641,54.0489,53.437,53.7206,233870.0
2023-12-23,53.641,54.0489,53.437,53.7206,233870.0
2023-12-24,53.641,54.0489,53.437,53.7206,233870.0
2023-12-25,53.641,54.0489,53.437,53.7206,233870.0
2023-12-26,53.6907,54.228,53.4917,53.9693,254787.0
2023-12-27,53.9395,54.1982,53.3126,53.8897,283159.0
2023-12-28,53.8499,54.0937,53.5813,53.8698,281386.0
2023-12-29,53.5614,53.9273,53.0539,53.1435,363256.0
2023-12-30,53.5614,53.9273,53.0539,53.1435,363256.0
2023-12-31,53.5614,53.9273,53.0539,53.1435,363256.0
2024-01-01,53.5614,53.9273,53.0539,53.1435,363256.0
2024-01-02,52.7455,54.228,52.7455,53.9594,530126.0
2024-01-03,53.4818,53.5813,52.5067,52.5564,480946.0
2024-01-04,52.4271,53.3723,52.2878,53.1236,387065.0
2024-01-05,52.7952,53.8499,52.5564,53.3922,637484.0
2024-01-06,52.7952,53.8499,52.5564,53.3922,637484.0
2024-01-07,52.7952,53.8499,52.5564,53.3922,637484.0
2024-01-08,52.9942,53.83,52.7753,53.7405,333554.0
2024-01-09,53.1037,53.5813,52.8884,53.1236,269275.0
2024-01-10,52.9246,53.6808,52.6139,53.4917,334545.0
2024-01-11,53.0241,53.3884,52.0689,52.7057,413922.0
2024-01-12,52.8649,53.3325,52.1286,52.5863,471019.0
2024-01-13,52.8649,53.3325,52.1286,52.5863,471019.0
2024-01-14,52.8649,53.3325,52.1286,52.5863,471019.0
2024-01-15,52.8649,53.3325,52.1286,52.5863,471019.0
2024-01-16,51.7903,52.2579,51.4719,52.1087,599653.0
2024-01-17,51.3226,52.0689,51.0241,51.6311,618836.0
2024-01-18,52.6559,53.5614,52.1186,52.7355,495988.0
2024-01-19,53.432,54.2678,52.7206,54.2579,440386.0
2024-01-20,53.432,54.2678,52.7206,54.2579,440386.0
2024-01-21,53.432,54.2678,52.7206,54.2579,440386.0
2024-01-22,54.6061,55.1335,54.183,54.7952,418073.0
2024-01-23,55.1236,55.3673,53.9793,53.9793,481789.0
2024-01-24,54.1385,54.7256,53.7405,53.8997,451722.0
2024-01-25,54.2479,54.6758,52.7057,53.1932,818505.0
2024-01-26,53.4519,53.7305,52.7256,53.1833,511343.0
2024-01-27,53.4519,53.7305,52.7256,53.1833,511343.0
2024-01-28,53.4519,53.7305,52.7256,53.1833,511343.0
2024-01-29,53.1833,54.3972,53.0738,54.3872,468488.0
2024-01-30,54.1584,54.3574,53.8997,53.8997,449745.0
2024-01-31,53.3226,53.7305,51.6709,51.8599,1124760.0
2024-02-01,52.0987,52.3525,50.0092,51.5515,497929.0
2024-02-02,50.6062,51.8798,50.5565,51.2729,478224.0
2024-02-03,50.6062,51.8798,50.5565,51.2729,478224.0
2024-02-04,50.6062,51.8798,50.5565,51.2729,478224.0
2024-02-05,50.7754,50.7953,50.1286,50.4271,545021.0
2024-02-06,50.0888,50.8301,49.9595,50.049,473950.0
2024-02-07,49.9893,51.054,49.3027,50.4769,471456.0
2024-02-08,50.1386,50.6808,49.8301,50.2182,438679.0
2024-02-09,50.248,51.1485,49.8202,50.9047,464293.0
2024-02-10,50.248,51.1485,49.8202,50.9047,464293.0
2024-02-11,50.248,51.1485,49.8202,50.9047,464293.0
2024-02-12,50.7057,51.9843,50.6659,51.5515,375046.0
2024-02-13,50.2082,50.5067,49.1933,49.8401,565856.0
2024-02-14,50.059,50.8351,49.9296,50.7853,402160.0
2024-02-15,50.9047,52.049,50.8649,51.5515,375575.0
2024-02-16,51.253,51.7704,50.8649,51.2928,352770.0
2024-02-17,51.253,51.7704,50.8649,51.2928,352770.0
2024-02-18,51.253,51.7704,50.8649,51.2928,352770.0
2024-02-19,51.253,51.7704,50.8649,51.2928,352770.0
2024-02-20,50.7853,51.5117,50.7853,51.1336,331124.0
2024-02-21,51.0241,51.2828,50.5067,51.253,336537.0
2024-02-22,51.3027,51.5415,50.9445,51.3425,311992.0
2024-02-23,51.4022,52.039,50.845,51.6808,352831.0
2024-02-24,51.4022,52.039,50.845,51.6808,352831.0
2024-02-25,51.4022,52.039,50.845,51.6808,352831.0
2024-02-26,51.442,52.2032,51.1236,51.5117,530629.0
2024-02-27,51.651,52.3176,51.3574,52.2679,411256.0
2024-02-28,51.9694,52.0987,51.5117,51.5216,425009.0
2024-02-29,52.1385,52.4967,51.0142,51.7803,892570.0
2024-03-01,51.5415,51.7405,50.5067,51.6609,400142.0
2024-03-02,51.5415,51.7405,50.5067,51.6609,400142.0
2024-03-03,51.5415,51.7405,50.5067,51.6609,400142.0
2024-03-04,51.8301,52.3375,51.4022,51.9395,476128.0
2024-03-05,51.6808,54.1484,51.6808,53.84,491621.0
2024-03-06,53.3,53.74,52.47,53.0,550552.0
2024-03-07,53.41,53.76,52.5218,52.56,329019.0
2024-03-08,52.99,53.37,52.625,52.67,291703.0
2024-03-09,52.99,53.37,52.625,52.67,291703.0
2024-03-10,52.99,53.37,52.625,52.67,291703.0
2024-03-11,52.48,52.86,52.27,52.48,336470.0
2024-03-12,52.35,52.875,51.91,52.15,332986.0
2024-03-13,52.03,53.195,51.745,52.0,388180.0
2024-03-14,52.09,52.09,50.665,50.95,367013.0
2024-03-15,50.83,51.76,50.805,50.9,1327496.0
2024-03-16,50.83,51.76,50.805,50.9,1327496.0
2024-03-17,50.83,51.76,50.805,50.9,1327496.0
2024-03-18,50.69,51.055,50.36,50.42,437710.0
2024-03-19,50.46,50.97,50.28,50.59,535036.0
2024-03-20,50.41,51.72,50.3593,51.33,505566.0
2024-03-21,51.61,52.28,51.4201,51.84,399587.0
2024-03-22,51.76,51.78,50.84,51.07,365300.0
2024-03-23,51.76,51.78,50.84,51.07,365300.0
2024-03-24,51.76,51.78,50.84,51.07,365300.0
2024-03-25,51.17,51.69,51.09,51.39,201663.0
2024-03-26,51.71,51.71,51.11,51.49,356904.0
2024-03-27,51.5,53.34,51.5,53.33,338819.0
2024-03-28,53.22,53.57,52.86,53.2,394903.0
2024-03-29,53.22,53.57,52.86,53.2,394903.0
2024-03-30,53.22,53.57,52.86,53.2,394903.0
2024-03-31,53.22,53.57,52.86,53.2,394903.0
2024-04-01,53.35,53.35,51.985,52.43,367617.0
2024-04-02,52.24,52.26,51.54,52.0,440401.0
2024-04-03,51.7,52.47,51.67,52.28,573438.0
2024-04-04,52.96,53.375,52.56,52.56,666484.0
2024-04-05,52.3,53.135,52.29,52.94,513550.0
2024-04-06,52.3,53.135,52.29,52.94,513550.0
2024-04-07,52.3,53.135,52.29,52.94,513550.0
2024-04-08,53.13,54.4,53.05,54.0,944664.0
