,AGCO US Equity,AGCO US Equity,AGCO US Equity,AGCO US Equity,AGCO US Equity
2023-08-09,128.7551,129.4806,127.3654,128.3481,530282.0
2023-08-10,128.5466,130.3334,127.8419,127.9908,433539.0
2023-08-11,128.0503,128.3481,126.611,126.7103,413476.0
2023-08-12,128.0503,128.3481,126.611,126.7103,413476.0
2023-08-13,128.0503,128.3481,126.611,126.7103,413476.0
2023-08-14,126.4118,126.7202,123.7853,124.3623,633229.0
2023-08-15,123.1585,123.651,120.0644,120.6414,694574.0
2023-08-16,120.134,121.5169,119.4674,119.8455,492110.0
2023-08-17,120.1041,122.0641,119.7858,121.0593,670661.0
2023-08-18,119.5172,119.8355,118.1442,118.8506,776151.0
2023-08-19,119.5172,119.8355,118.1442,118.8506,776151.0
2023-08-20,119.5172,119.8355,118.1442,118.8506,776151.0
2023-08-21,119.0098,119.3878,116.7613,117.6468,688108.0
2023-08-22,117.985,118.184,116.9901,117.0797,364461.0
2023-08-23,117.398,120.0743,116.9752,119.7858,508740.0
2023-08-24,118.3929,119.2336,116.8807,116.9603,380836.0
2023-08-25,117.7263,118.9501,116.8309,118.5024,371808.0
2023-08-26,117.7263,118.9501,116.8309,118.5024,371808.0
2023-08-27,117.7263,118.9501,116.8309,118.5024,371808.0
2023-08-28,119.3878,121.5766,119.3878,121.3677,343488.0
2023-08-29,121.3677,124.9394,121.1239,124.6807,531576.0
2023-08-30,125.0388,129.0582,124.7404,128.2524,782625.0
2023-08-31,128.8294,130.6103,128.4315,128.8692,715142.0
2023-09-01,130.1228,132.2618,129.5059,131.9434,460840.0
2023-09-02,130.1228,132.2618,129.5059,131.9434,460840.0
2023-09-03,130.1228,132.2618,129.5059,131.9434,460840.0
2023-09-04,130.1228,132.2618,129.5059,131.9434,460840.0
2023-09-05,131.6549,132.2121,127.3072,127.3769,701843.0
2023-09-06,126.9292,129.8094,126.3521,128.2723,770540.0
2023-09-07,126.8496,127.6355,122.7605,125.4667,929646.0
2023-09-08,125.4766,126.561,122.8401,123.1485,486495.0
2023-09-09,125.4766,126.561,122.8401,123.1485,486495.0
2023-09-10,125.4766,126.561,122.8401,123.1485,486495.0
2023-09-11,124.3922,124.3922,122.0243,122.482,556055.0
2023-09-12,121.8253,123.3077,120.8006,121.0095,605222.0
2023-09-13,120.4922,121.109,118.5621,119.2585,505027.0
2023-09-14,121.0593,123.3475,120.7707,122.1735,2265756.0
2023-09-15,121.9049,122.4422,120.6513,122.2531,829080.0
2023-09-16,121.9049,122.4422,120.6513,122.2531,829080.0
2023-09-17,121.9049,122.4422,120.6513,122.2531,829080.0
2023-09-18,122.0343,123.1585,120.4971,122.283,447899.0
2023-09-19,120.8802,121.4771,118.7013,119.1689,762467.0
2023-09-20,120.124,122.9496,119.2674,119.3381,428989.0
2023-09-21,118.1243,118.4675,116.1445,116.2141,540092.0
2023-09-22,116.2141,117.1294,115.2689,115.4779,673860.0
2023-09-23,116.2141,117.1294,115.2689,115.4779,673860.0
2023-09-24,116.2141,117.1294,115.2689,115.4779,673860.0
2023-09-25,114.2044,116.4529,113.8612,115.846,464464.0
2023-09-26,114.5327,115.6967,114.3138,114.9307,481530.0
2023-09-27,115.8659,117.9054,115.5774,116.9503,519081.0
2023-09-28,118.6317,120.9398,117.0996,120.2036,887770.0
2023-09-29,122.3526,122.9794,117.4975,117.6766,613642.0
2023-09-30,122.3526,122.9794,117.4975,117.6766,613642.0
2023-10-01,122.3526,122.9794,117.4975,117.6766,613642.0
2023-10-02,117.4776,118.8505,116.0748,116.9105,398658.0
2023-10-03,115.836,116.5325,114.3288,114.672,382009.0
2023-10-04,114.4133,116.1644,112.9309,114.5924,374906.0
2023-10-05,114.274,115.277,113.7816,114.9705,666119.0
2023-10-06,114.6322,117.4876,113.9109,117.01,953179.0
2023-10-07,114.6322,117.4876,113.9109,117.01,953179.0
2023-10-08,114.6322,117.4876,113.9109,117.01,953179.0
2023-10-09,116.9603,120.2235,116.7342,119.9549,664504.0
2023-10-10,121.0692,122.3974,120.4474,121.6562,557290.0
2023-10-11,121.8751,123.5266,121.3428,123.4271,742159.0
2023-10-12,124.0539,124.0539,118.184,120.2036,645255.0
2023-10-13,120.3031,121.2482,116.8172,117.8457,465695.0
2023-10-14,120.3031,121.2482,116.8172,117.8457,465695.0
2023-10-15,120.3031,121.2482,116.8172,117.8457,465695.0
2023-10-16,119.3779,119.7957,118.2984,119.0496,340195.0
2023-10-17,118.0746,121.8552,118.0746,120.2434,443330.0
2023-10-18,118.4427,118.7163,114.9406,114.9904,489612.0
2023-10-19,114.6621,117.209,114.5128,115.249,636520.0
2023-10-20,114.5128,115.3386,112.334,112.6225,502061.0
2023-10-21,114.5128,115.3386,112.334,112.6225,502061.0
2023-10-22,114.5128,115.3386,112.334,112.6225,502061.0
2023-10-23,112.0554,113.3289,110.7372,111.0904,642412.0
2023-10-24,112.2544,112.324,110.2248,111.6973,484434.0
2023-10-25,111.6276,113.2592,111.3391,112.5827,471283.0
2023-10-26,112.4235,114.0203,112.3191,112.4633,549961.0
2023-10-27,112.1848,112.712,109.5682,110.0756,644661.0
2023-10-28,112.1848,112.712,109.5682,110.0756,644661.0
2023-10-29,112.1848,112.712,109.5682,110.0756,644661.0
2023-10-30,111.5878,112.4633,110.1552,111.6276,808979.0
2023-10-31,114.1149,115.9504,111.4286,114.0751,1216608.0
2023-11-01,113.5677,117.0498,110.9909,116.9702,874532.0
2023-11-02,119.0993,119.5723,116.4031,117.4478,558352.0
2023-11-03,119.358,119.8455,117.8457,119.1988,567675.0
2023-11-04,119.358,119.8455,117.8457,119.1988,567675.0
2023-11-05,119.358,119.8455,117.8457,119.1988,567675.0
2023-11-06,119.557,119.557,115.7863,117.0697,490624.0
2023-11-07,113.8761,113.9308,110.5631,113.5179,781334.0
2023-11-08,114.2342,115.3784,113.7865,113.9159,638302.0
2023-11-09,115.3087,115.3087,113.4284,113.498,442905.0
2023-11-10,114.1945,115.5873,113.7567,115.4082,443209.0
2023-11-11,114.1945,115.5873,113.7567,115.4082,443209.0
2023-11-12,114.1945,115.5873,113.7567,115.4082,443209.0
2023-11-13,114.9605,115.6371,113.5577,113.6572,546494.0
2023-11-14,115.9313,117.6868,115.3628,117.0484,577619.0
2023-11-15,117.3077,120.0507,116.6494,118.3151,671500.0
2023-11-16,117.8763,118.5944,115.5722,115.8116,429250.0
2023-11-17,117.0484,117.6269,116.1806,117.597,451319.0
2023-11-18,117.0484,117.6269,116.1806,117.597,451319.0
2023-11-19,117.0484,117.6269,116.1806,117.597,451319.0
2023-11-20,117.0584,117.1202,115.2032,115.7518,702926.0
2023-11-21,115.0735,115.3129,114.1559,115.1234,682457.0
2023-11-22,111.0938,114.9787,109.827,113.727,1593360.0
2023-11-23,111.0938,114.9787,109.827,113.727,1593360.0
2023-11-24,114.2855,115.7318,112.6098,115.7019,543799.0
2023-11-25,114.2855,115.7318,112.6098,115.7019,543799.0
2023-11-26,114.2855,115.7318,112.6098,115.7019,543799.0
2023-11-27,115.1134,115.4625,113.5192,114.1858,726233.0
2023-11-28,113.9564,114.4152,112.4902,112.5699,738972.0
2023-11-29,113.8167,114.5349,112.2907,113.4078,1055402.0
2023-11-30,113.8068,113.9963,112.2009,113.2382,856507.0
2023-12-01,113.7768,117.6668,113.5175,117.0684,888365.0
2023-12-02,113.7768,117.6668,113.5175,117.0684,888365.0
2023-12-03,113.7768,117.6668,113.5175,117.0684,888365.0
2023-12-04,115.7817,117.8962,115.4824,116.8489,612033.0
2023-12-05,116.5996,116.9985,114.1259,114.3454,583556.0
2023-12-06,114.7942,117.4574,114.7643,115.1832,516647.0
2023-12-07,115.0137,116.0021,114.101,114.2556,659051.0
2023-12-08,114.485,116.2904,114.485,115.7617,347759.0
2023-12-09,114.485,116.2904,114.485,115.7617,347759.0
2023-12-10,114.485,116.2904,114.485,115.7617,347759.0
2023-12-11,115.9014,116.3602,114.2756,114.6546,494267.0
2023-12-12,114.0362,114.7942,112.6697,113.6671,647051.0
2023-12-13,113.2183,117.1182,112.8193,117.0783,889581.0
2023-12-14,118.2154,122.7138,118.2154,122.235,1185428.0
2023-12-15,121.6166,122.4645,118.4498,118.9435,2904975.0
2023-12-16,121.6166,122.4645,118.4498,118.9435,2904975.0
2023-12-17,121.6166,122.4645,118.4498,118.9435,2904975.0
2023-12-18,119.0832,119.3275,116.9537,117.4474,577391.0
2023-12-19,118.4648,121.2775,118.1655,120.8287,570490.0
2023-12-20,120.8985,122.634,119.6717,119.8113,672570.0
2023-12-21,120.8386,121.8361,120.1105,121.7663,334107.0
2023-12-22,121.6665,123.1028,121.5119,121.9657,425418.0
2023-12-23,121.6665,123.1028,121.5119,121.9657,425418.0
2023-12-24,121.6665,123.1028,121.5119,121.9657,425418.0
2023-12-25,121.6665,123.1028,121.5119,121.9657,425418.0
2023-12-26,122.0356,122.8934,121.9358,122.265,356584.0
2023-12-27,121.9957,122.634,121.4521,121.9957,327316.0
2023-12-28,121.9857,122.3647,121.3224,121.7962,293125.0
2023-12-29,121.7264,122.235,120.689,121.098,346630.0
2023-12-30,121.7264,122.235,120.689,121.098,346630.0
2023-12-31,121.7264,122.235,120.689,121.098,346630.0
2024-01-01,121.7264,122.235,120.689,121.098,346630.0
2024-01-02,120.8187,124.0105,120.4895,121.7962,663918.0
2024-01-03,120.1105,120.5294,118.6044,119.0532,995252.0
2024-01-04,119.2527,120.2003,118.5047,119.4323,678130.0
2024-01-05,118.7839,122.4046,118.7839,121.6964,980324.0
2024-01-06,118.7839,122.4046,118.7839,121.6964,980324.0
2024-01-07,118.7839,122.4046,118.7839,121.6964,980324.0
2024-01-08,120.9883,122.9931,120.2302,122.8235,511119.0
2024-01-09,121.6964,121.6964,120.0357,120.8187,545494.0
2024-01-10,120.5993,120.8187,119.0832,119.9809,437972.0
2024-01-11,119.9908,120.7987,118.6842,119.0433,539679.0
2024-01-12,119.8911,120.689,117.2678,117.2878,458334.0
2024-01-13,119.8911,120.689,117.2678,117.2878,458334.0
2024-01-14,119.8911,120.689,117.2678,117.2878,458334.0
2024-01-15,119.8911,120.689,117.2678,117.2878,458334.0
2024-01-16,116.3702,118.0808,114.7443,117.986,622486.0
2024-01-17,116.5796,116.8639,113.8965,114.8042,839245.0
2024-01-18,115.3727,115.9213,113.8666,115.5423,475910.0
2024-01-19,115.5423,117.3776,114.5149,117.3576,416240.0
2024-01-20,115.5423,117.3776,114.5149,117.3576,416240.0
2024-01-21,115.5423,117.3776,114.5149,117.3576,416240.0
2024-01-22,117.1881,119.4921,116.829,117.966,590776.0
2024-01-23,118.5246,119.6717,117.6618,119.4522,417705.0
2024-01-24,120.3699,120.8237,118.6044,120.709,525227.0
2024-01-25,121.8859,126.115,121.8859,123.5517,705070.0
2024-01-26,123.791,124.6289,122.5742,122.8335,435706.0
2024-01-27,123.791,124.6289,122.5742,122.8335,435706.0
2024-01-28,123.791,124.6289,122.5742,122.8335,435706.0
2024-01-29,122.7537,123.8409,121.2276,123.2823,500299.0
2024-01-30,122.2949,124.4992,122.0954,123.9407,480333.0
2024-01-31,123.6913,124.1701,121.7264,122.0156,603075.0
2024-02-01,122.6639,123.2725,120.8287,122.9532,458182.0
2024-02-02,121.846,123.0829,120.689,122.1154,493559.0
2024-02-03,121.846,123.0829,120.689,122.1154,493559.0
2024-02-04,121.846,123.0829,120.689,122.1154,493559.0
2024-02-05,120.8985,121.7363,119.4722,120.6192,1101677.0
2024-02-06,129.7457,129.9202,121.2526,121.876,1620065.0
2024-02-07,122.1353,122.5442,115.9014,117.607,1187611.0
2024-02-08,117.4474,118.1456,116.1617,117.1182,847397.0
2024-02-09,116.5098,117.1182,114.3454,114.7443,747209.0
2024-02-10,116.5098,117.1182,114.3454,114.7443,747209.0
2024-02-11,116.5098,117.1182,114.3454,114.7443,747209.0
2024-02-12,115.0536,117.3797,114.6197,116.3702,777978.0
2024-02-13,114.1559,114.5947,112.0114,112.54,681477.0
2024-02-14,114.15,114.15,110.79,113.31,1406837.0
2024-02-15,112.51,112.53,109.72,110.58,1343056.0
2024-02-16,110.0,110.995,109.0,109.32,967639.0
2024-02-17,110.0,110.995,109.0,109.32,967639.0
2024-02-18,110.0,110.995,109.0,109.32,967639.0
2024-02-19,110.0,110.995,109.0,109.32,967639.0
2024-02-20,108.24,108.25,105.77,106.47,988206.0
2024-02-21,106.31,108.655,106.0,107.73,776603.0
2024-02-22,106.95,107.505,106.19,107.1,765853.0
2024-02-23,107.44,109.1023,106.67,108.23,685603.0
2024-02-24,107.44,109.1023,106.67,108.23,685603.0
2024-02-25,107.44,109.1023,106.67,108.23,685603.0
2024-02-26,107.55,108.8532,106.61,107.56,647075.0
2024-02-27,107.83,107.83,106.4,107.57,1130363.0
2024-02-28,107.43,110.01,107.0256,109.5,652093.0
2024-02-29,110.39,110.39,108.765,109.7,872294.0
2024-03-01,109.98,111.18,108.7,110.46,552374.0
2024-03-02,109.98,111.18,108.7,110.46,552374.0
2024-03-03,109.98,111.18,108.7,110.46,552374.0
2024-03-04,111.04,111.42,108.89,109.11,768493.0
2024-03-05,109.01,111.2,108.85,109.61,610241.0
2024-03-06,109.74,110.97,108.87,110.93,675520.0
2024-03-07,110.75,114.09,110.72,113.02,637062.0
2024-03-08,113.79,114.02,111.84,112.71,581671.0
2024-03-09,113.79,114.02,111.84,112.71,581671.0
2024-03-10,113.79,114.02,111.84,112.71,581671.0
2024-03-11,112.8,114.78,112.8,114.68,612089.0
2024-03-12,115.1,115.66,113.0,113.44,589997.0
2024-03-13,113.7,117.55,113.7,117.1,863341.0
2024-03-14,117.79,118.195,115.26,115.99,693124.0
2024-03-15,115.44,117.25,115.44,116.43,1610178.0
2024-03-16,115.44,117.25,115.44,116.43,1610178.0
2024-03-17,115.44,117.25,115.44,116.43,1610178.0
2024-03-18,116.05,116.8,114.4997,115.39,775995.0
2024-03-19,115.01,116.95,114.96,115.89,579865.0
2024-03-20,115.75,118.49,115.54,118.01,626776.0
2024-03-21,118.09,119.135,117.61,118.03,456016.0
2024-03-22,118.45,118.78,117.24,118.36,524117.0
2024-03-23,118.45,118.78,117.24,118.36,524117.0
2024-03-24,118.45,118.78,117.24,118.36,524117.0
2024-03-25,118.58,119.48,117.81,118.11,505787.0
2024-03-26,118.32,118.32,117.08,117.62,438215.0
2024-03-27,118.41,121.79,118.1,121.72,478921.0
2024-03-28,122.0,123.118,121.42,123.02,413023.0
2024-03-29,122.0,123.118,121.42,123.02,413023.0
2024-03-30,122.0,123.118,121.42,123.02,413023.0
2024-03-31,122.0,123.118,121.42,123.02,413023.0
2024-04-01,123.93,125.24,120.44,120.55,521520.0
2024-04-02,121.23,123.83,120.81,121.51,690757.0
2024-04-03,119.83,121.72,119.69,120.61,531589.0
2024-04-04,121.7,123.9,120.4,122.03,695698.0
2024-04-05,122.28,122.68,121.44,122.33,435916.0
2024-04-06,122.28,122.68,121.44,122.33,435916.0
2024-04-07,122.28,122.68,121.44,122.33,435916.0
2024-04-08,122.78,123.18,121.11,121.36,363977.0
