,IPG US Equity,IPG US Equity,IPG US Equity,IPG US Equity,IPG US Equity
2022-07-04,25.7074,26.1241,25.4826,26.0445,2960009.0
2022-07-05,25.0986,25.6418,24.6865,25.6137,3820597.0
2022-07-06,25.6324,25.8572,25.0658,25.595,3139766.0
2022-07-07,25.8104,26.2974,25.6605,26.1194,3070535.0
2022-07-08,26.4285,26.7422,26.1475,26.391,3485044.0
2022-07-09,26.4285,26.7422,26.1475,26.391,3485044.0
2022-07-10,26.4285,26.7422,26.1475,26.391,3485044.0
2022-07-11,26.1101,26.4566,25.9228,26.2224,3349484.0
2022-07-12,26.0632,26.4191,25.9462,26.1756,4227144.0
2022-07-13,25.7635,26.2318,25.4826,26.1288,2172753.0
2022-07-14,25.6043,25.8947,25.3046,25.7542,2737754.0
2022-07-15,26.1288,26.3161,25.8104,26.2412,2783927.0
2022-07-16,26.1288,26.3161,25.8104,26.2412,2783927.0
2022-07-17,26.1288,26.3161,25.8104,26.2412,2783927.0
2022-07-18,26.494,26.9108,26.4238,26.7001,3106739.0
2022-07-19,27.1215,27.8332,27.0747,27.7677,2932944.0
2022-07-20,28.5169,28.5731,27.571,28.0299,5514758.0
2022-07-21,27.6272,28.1891,27.084,27.2994,3950786.0
2022-07-22,27.674,27.8801,27.1964,27.6178,3668563.0
2022-07-23,27.674,27.8801,27.1964,27.6178,3668563.0
2022-07-24,27.674,27.8801,27.1964,27.6178,3668563.0
2022-07-25,27.6553,27.8941,27.2432,27.5523,3934858.0
2022-07-26,27.2994,27.468,26.7047,26.8874,2843598.0
2022-07-27,27.1402,27.7302,26.9997,27.6459,2305987.0
2022-07-28,27.4867,27.9878,27.2432,27.9456,2529347.0
2022-07-29,27.8707,28.0861,27.5869,27.9737,3608607.0
2022-07-30,27.8707,28.0861,27.5869,27.9737,3608607.0
2022-07-31,27.8707,28.0861,27.5869,27.9737,3608607.0
2022-08-01,27.8332,28.0486,27.5804,27.9924,2238367.0
2022-08-02,27.7864,27.8941,27.5242,27.5242,1874129.0
2022-08-03,27.749,28.2078,27.6366,28.1142,2777451.0
2022-08-04,28.0674,28.2266,27.6085,27.6928,2727073.0
2022-08-05,27.3275,27.5148,27.0419,27.1777,3826558.0
2022-08-06,27.3275,27.5148,27.0419,27.1777,3826558.0
2022-08-07,27.3275,27.5148,27.0419,27.1777,3826558.0
2022-08-08,27.4305,27.9269,27.3463,27.4586,2452443.0
2022-08-09,27.4493,27.5804,27.0934,27.2058,2939455.0
2022-08-10,27.7021,28.0861,27.3556,27.8801,2489574.0
2022-08-11,28.1704,28.5731,28.0674,28.442,2714696.0
2022-08-12,28.5825,28.6199,28.1985,28.4139,1957846.0
2022-08-13,28.5825,28.6199,28.1985,28.4139,1957846.0
2022-08-14,28.5825,28.6199,28.1985,28.4139,1957846.0
2022-08-15,28.161,28.7042,28.0674,28.6012,1980611.0
2022-08-16,28.5075,28.9243,28.5075,28.751,3573403.0
2022-08-17,28.4794,28.6386,28.0205,28.0393,3593944.0
2022-08-18,28.0674,28.264,27.8988,28.1329,1977549.0
2022-08-19,28.1517,28.3109,27.9644,28.2547,2391725.0
2022-08-20,28.1517,28.3109,27.9644,28.2547,2391725.0
2022-08-21,28.1517,28.3109,27.9644,28.2547,2391725.0
2022-08-22,27.7396,27.749,26.8499,26.9061,2871002.0
2022-08-23,26.9342,27.2386,26.8874,26.9716,1724901.0
2022-08-24,26.9342,27.07,26.6064,26.9623,2189538.0
2022-08-25,27.084,27.468,26.9904,27.4586,1860495.0
2022-08-26,27.5055,27.6366,26.7094,26.7282,2156123.0
2022-08-27,27.5055,27.6366,26.7094,26.7282,2156123.0
2022-08-28,27.5055,27.6366,26.7094,26.7282,2156123.0
2022-08-29,26.494,26.7656,26.391,26.5315,2358446.0
2022-08-30,26.7094,26.7562,26.3114,26.4753,1933450.0
2022-08-31,26.674,26.8159,26.1252,26.1536,3800207.0
2022-09-01,25.9076,26.0495,25.6095,25.9927,2471660.0
2022-09-02,26.3617,26.5321,25.6615,25.7656,2041122.0
2022-09-03,26.3617,26.5321,25.6615,25.7656,2041122.0
2022-09-04,26.3617,26.5321,25.6615,25.7656,2041122.0
2022-09-05,26.3617,26.5321,25.6615,25.7656,2041122.0
2022-09-06,25.9927,26.0258,25.4108,25.548,2676924.0
2022-09-07,25.6048,26.2766,25.5101,26.2671,2503942.0
2022-09-08,25.9549,26.3334,25.6994,26.2198,2447386.0
2022-09-09,26.5037,27.0525,26.5037,27.0146,1936469.0
2022-09-10,26.5037,27.0525,26.5037,27.0146,1936469.0
2022-09-11,26.5037,27.0525,26.5037,27.0146,1936469.0
2022-09-12,27.3364,27.7148,27.1566,27.6108,3023927.0
2022-09-13,26.9484,27.2843,26.2103,26.305,2982776.0
2022-09-14,26.3996,26.4091,25.794,26.1063,2885465.0
2022-09-15,26.1157,26.6456,26.0684,26.3239,2614477.0
2022-09-16,25.9643,25.9974,25.5054,25.8319,7019737.0
2022-09-17,25.9643,25.9974,25.5054,25.8319,7019737.0
2022-09-18,25.9643,25.9974,25.5054,25.8319,7019737.0
2022-09-19,25.5858,26.2766,25.5858,26.2009,2918280.0
2022-09-20,25.917,26.0211,25.1837,25.4344,2890851.0
2022-09-21,25.6332,25.8981,25.1411,25.1411,2402199.0
2022-09-22,25.2641,25.3493,24.8383,24.8478,2751155.0
2022-09-23,24.5639,24.6585,24.0151,24.422,2462348.0
2022-09-24,24.5639,24.6585,24.0151,24.422,2462348.0
2022-09-25,24.5639,24.6585,24.0151,24.422,2462348.0
2022-09-26,24.299,24.4598,23.8353,23.9583,3396314.0
2022-09-27,24.2422,24.4173,23.788,24.0719,2999182.0
2022-09-28,24.2422,25.056,24.1239,24.8005,4175241.0
2022-09-29,24.4504,24.6491,24.1665,24.2706,3467124.0
2022-09-30,24.4031,25.1127,24.1854,24.2233,4041342.0
2022-10-01,24.4031,25.1127,24.1854,24.2233,4041342.0
2022-10-02,24.4031,25.1127,24.1854,24.2233,4041342.0
2022-10-03,24.545,24.8904,24.1781,24.6964,4950394.0
2022-10-04,25.2168,25.7278,25.1884,25.7278,2768886.0
2022-10-05,25.2547,25.8271,25.1553,25.7751,3570892.0
2022-10-06,25.7183,25.865,25.4108,25.4818,3554287.0
2022-10-07,25.16,25.2452,24.8856,25.0465,3091667.0
2022-10-08,25.16,25.2452,24.8856,25.0465,3091667.0
2022-10-09,25.16,25.2452,24.8856,25.0465,3091667.0
2022-10-10,25.2357,25.3304,24.7721,24.9708,2141924.0
2022-10-11,24.914,25.3209,24.6207,24.7626,2903318.0
2022-10-12,24.7248,25.1222,24.4693,25.0654,3958619.0
2022-10-13,24.6775,26.1015,24.3463,25.8886,4047242.0
2022-10-14,26.0779,26.3996,25.8413,25.9927,6870355.0
2022-10-15,26.0779,26.3996,25.8413,25.9927,6870355.0
2022-10-16,26.0779,26.3996,25.8413,25.9927,6870355.0
2022-10-17,26.5415,26.9011,26.4043,26.7781,4861123.0
2022-10-18,27.431,27.9135,27.0241,27.7243,7619235.0
2022-10-19,27.6486,27.9798,26.7686,26.9579,7352016.0
2022-10-20,26.8538,27.2654,26.4942,26.6361,4207742.0
2022-10-21,26.1063,26.8443,25.3114,26.7213,6136776.0
2022-10-22,26.1063,26.8443,25.3114,26.7213,6136776.0
2022-10-23,26.1063,26.8443,25.3114,26.7213,6136776.0
2022-10-24,26.9957,27.6647,26.9106,27.5824,4250458.0
2022-10-25,27.4688,28.5286,27.4688,28.4529,3225650.0
2022-10-26,28.5002,28.8266,28.3393,28.5286,2979359.0
2022-10-27,28.7841,29.0395,27.871,27.9325,3698115.0
2022-10-28,28.0176,28.7178,27.8662,28.6137,2420068.0
2022-10-29,28.0176,28.7178,27.8662,28.6137,2420068.0
2022-10-30,28.0176,28.7178,27.8662,28.6137,2420068.0
2022-10-31,28.4245,28.4907,28.1123,28.1879,3786916.0
2022-11-01,28.4813,28.6705,28.1974,28.2163,3206567.0
2022-11-02,27.9609,28.3677,27.4688,27.5161,4526850.0
2022-11-03,27.1566,27.2607,26.7497,27.1944,3208031.0
2022-11-04,27.6675,27.9325,27.2181,27.9135,2537947.0
2022-11-05,27.6675,27.9325,27.2181,27.9135,2537947.0
2022-11-06,27.6675,27.9325,27.2181,27.9135,2537947.0
2022-11-07,28.1312,28.3204,27.6723,28.2542,3079887.0
2022-11-08,28.434,29.1389,28.3441,28.7368,4485254.0
2022-11-09,28.5002,28.9591,28.169,28.292,4026417.0
2022-11-10,29.3518,29.5978,29.0395,29.3991,3020078.0
2022-11-11,29.4748,30.8232,29.4748,30.7427,3921900.0
2022-11-12,29.4748,30.8232,29.4748,30.7427,3921900.0
2022-11-13,29.4748,30.8232,29.4748,30.7427,3921900.0
2022-11-14,30.563,31.1875,30.5062,30.7049,4273817.0
2022-11-15,31.2064,31.4855,30.8184,31.1496,2449208.0
2022-11-16,31.055,31.1969,30.421,30.7901,3126291.0
2022-11-17,30.2696,31.0739,30.09,31.0455,2382500.0
2022-11-18,31.5376,31.6682,31.1922,31.3199,2646800.0
2022-11-19,31.5376,31.6682,31.1922,31.3199,2646800.0
2022-11-20,31.5376,31.6682,31.1922,31.3199,2646800.0
2022-11-21,31.2253,31.2774,30.9982,31.0361,2692453.0
2022-11-22,31.2348,32.0958,31.1969,32.0012,3001942.0
2022-11-23,31.9823,32.4459,31.9823,32.3797,2106705.0
2022-11-24,31.9823,32.4459,31.9823,32.3797,2106705.0
2022-11-25,32.3608,32.6447,32.3608,32.6447,1044928.0
2022-11-26,32.3608,32.6447,32.3608,32.6447,1044928.0
2022-11-27,32.3608,32.6447,32.3608,32.6447,1044928.0
2022-11-28,32.3135,32.3466,31.9539,32.0675,2520040.0
2022-11-29,32.0675,32.5311,32.0675,32.4649,3525574.0
2022-11-30,32.274,32.7989,31.8064,32.7893,5834159.0
2022-12-01,32.7893,33.047,32.7034,32.8847,3853369.0
2022-12-02,32.4458,32.6462,31.9734,32.1499,2276161.0
2022-12-03,32.4458,32.6462,31.9734,32.1499,2276161.0
2022-12-04,32.4458,32.6462,31.9734,32.1499,2276161.0
2022-12-05,31.6919,31.835,31.4247,31.5201,2326139.0
2022-12-06,31.5487,31.7396,30.8521,31.1861,3203571.0
2022-12-07,31.1098,31.1193,30.5754,30.6326,4028372.0
2022-12-08,30.7853,30.9285,30.5563,30.6803,2934915.0
2022-12-09,30.5372,30.9332,30.3845,30.604,1766448.0
2022-12-10,30.5372,30.9332,30.3845,30.604,1766448.0
2022-12-11,30.5372,30.9332,30.3845,30.604,1766448.0
2022-12-12,30.5372,31.3674,30.3941,31.3579,2766207.0
2022-12-13,32.1309,32.3313,31.5869,31.9495,4635314.0
2022-12-14,31.9495,32.5221,31.6919,31.9209,4172012.0
2022-12-15,31.2911,31.5344,30.938,31.1289,4472311.0
2022-12-16,30.6613,31.1193,30.5945,30.9762,6686950.0
2022-12-17,30.6613,31.1193,30.5945,30.9762,6686950.0
2022-12-18,30.6613,31.1193,30.5945,30.9762,6686950.0
2022-12-19,31.0907,31.3674,30.4799,30.6994,2439469.0
2022-12-20,30.6994,31.1289,30.6517,30.9953,2254955.0
2022-12-21,31.2625,31.5869,31.2052,31.3961,1811970.0
2022-12-22,31.0716,31.3197,30.6708,31.3102,2338776.0
2022-12-23,31.2911,31.9495,31.21,31.8923,1888764.0
2022-12-24,31.2911,31.9495,31.21,31.8923,1888764.0
2022-12-25,31.2911,31.9495,31.21,31.8923,1888764.0
2022-12-26,31.2911,31.9495,31.21,31.8923,1888764.0
2022-12-27,31.7396,32.3408,31.6299,32.0641,2496428.0
2022-12-28,31.9877,32.2454,31.3961,31.4151,1790175.0
2022-12-29,31.6442,32.2167,31.5869,32.045,1634445.0
2022-12-30,31.7587,31.94,31.5344,31.7873,2420297.0
2022-12-31,31.7587,31.94,31.5344,31.7873,2420297.0
2023-01-01,31.7587,31.94,31.5344,31.7873,2420297.0
2023-01-02,31.7587,31.94,31.5344,31.7873,2420297.0
2023-01-03,32.4171,32.608,31.9973,32.2454,2995056.0
2023-01-04,32.4458,33.2569,32.4458,33.1138,2935859.0
2023-01-05,33.4001,33.6959,33.171,33.6195,2919444.0
2023-01-06,33.8772,34.1969,33.7722,34.0681,2343727.0
2023-01-07,33.8772,34.1969,33.7722,34.0681,2343727.0
2023-01-08,33.8772,34.1969,33.7722,34.0681,2343727.0
2023-01-09,34.1444,34.2971,33.7388,33.9249,3198002.0
2023-01-10,33.9345,34.1158,33.6959,34.0585,2148956.0
2023-01-11,34.1921,34.3544,33.8629,34.3353,2156252.0
2023-01-12,34.4975,34.55,34.1492,34.2876,2233391.0
2023-01-13,33.9726,34.4116,33.839,34.3162,1650258.0
2023-01-14,33.9726,34.4116,33.839,34.3162,1650258.0
2023-01-15,33.9726,34.4116,33.839,34.3162,1650258.0
2023-01-16,33.9726,34.4116,33.839,34.3162,1650258.0
2023-01-17,34.2112,34.3353,33.777,33.9536,2182058.0
2023-01-18,33.9917,34.2255,33.7913,33.9822,2802026.0
2023-01-19,33.8009,33.9154,33.4144,33.6863,3061627.0
2023-01-20,33.8581,34.6406,33.5909,34.5929,2888159.0
2023-01-21,33.8581,34.6406,33.5909,34.5929,2888159.0
2023-01-22,33.8581,34.6406,33.5909,34.5929,2888159.0
2023-01-23,34.6406,35.0605,34.5738,34.841,1756831.0
2023-01-24,35.0987,35.28,34.5452,34.8124,2777859.0
2023-01-25,34.6884,34.8124,34.5023,34.6502,2745165.0
2023-01-26,34.6788,34.8124,34.216,34.3353,4016718.0
2023-01-27,34.154,34.3591,33.9631,34.154,3298376.0
2023-01-28,34.154,34.3591,33.9631,34.154,3298376.0
2023-01-29,34.154,34.3591,33.9631,34.154,3298376.0
2023-01-30,33.9345,34.4402,33.8867,34.3066,2396242.0
2023-01-31,34.4498,34.7933,34.3353,34.7933,7471658.0
2023-02-01,34.6788,35.5472,34.5643,35.3754,2510164.0
2023-02-02,35.509,37.1266,35.509,36.9977,4744890.0
2023-02-03,36.7019,37.7134,36.7019,37.3222,4417499.0
2023-02-04,36.7019,37.7134,36.7019,37.3222,4417499.0
2023-02-05,36.7019,37.7134,36.7019,37.3222,4417499.0
2023-02-06,37.1313,37.6896,37.1122,37.5321,4466349.0
2023-02-07,37.3699,37.5321,36.721,37.179,4263966.0
2023-02-08,37.0932,37.618,36.3631,36.4252,5992936.0
2023-02-09,36.5778,37.4272,34.7647,35.4232,6355853.0
2023-02-10,35.28,35.719,35.1607,35.4327,4330758.0
2023-02-11,35.28,35.719,35.1607,35.4327,4330758.0
2023-02-12,35.28,35.719,35.1607,35.4327,4330758.0
2023-02-13,35.4518,35.8908,34.9937,35.824,3122927.0
2023-02-14,35.824,36.0816,35.5854,35.8621,2399200.0
2023-02-15,35.6426,35.8001,35.5758,35.7667,2255725.0
2023-02-16,35.2323,35.7762,35.2037,35.4995,2255081.0
2023-02-17,35.5377,35.7381,35.406,35.6522,1772191.0
2023-02-18,35.5377,35.7381,35.406,35.6522,1772191.0
2023-02-19,35.5377,35.7381,35.406,35.6522,1772191.0
2023-02-20,35.5377,35.7381,35.406,35.6522,1772191.0
2023-02-21,35.3373,35.4709,34.8744,34.9078,3102878.0
2023-02-22,34.9078,35.3373,34.7838,34.8506,2337391.0
2023-02-23,35.0319,35.1321,34.7361,34.9746,2282000.0
2023-02-24,34.6025,34.717,34.3066,34.5548,2402892.0
2023-02-25,34.6025,34.717,34.3066,34.5548,2402892.0
2023-02-26,34.6025,34.717,34.3066,34.5548,2402892.0
2023-02-27,34.8315,34.8601,34.2208,34.3066,3208007.0
2023-02-28,34.3066,34.5858,34.0949,34.2104,4747391.0
2023-03-01,34.1045,34.4992,33.9242,34.2393,3838988.0
2023-03-02,33.9697,34.3499,33.6328,34.3163,2737278.0
2023-03-03,34.4606,34.4799,33.9986,34.3644,2439024.0
2023-03-04,34.4606,34.4799,33.9986,34.3644,2439024.0
2023-03-05,34.4606,34.4799,33.9986,34.3644,2439024.0
2023-03-06,34.4895,34.5906,34.066,34.3066,2703730.0
2023-03-07,34.3259,34.4366,33.5943,33.6521,2884658.0
2023-03-08,33.758,33.8927,33.3489,33.6424,2362773.0
2023-03-09,33.7195,33.7195,32.9301,32.9686,2504767.0
2023-03-10,32.9109,33.0553,32.2659,32.5066,3559961.0
2023-03-11,32.9109,33.0553,32.2659,32.5066,3559961.0
2023-03-12,32.9109,33.0553,32.2659,32.5066,3559961.0
2023-03-13,32.0542,32.6414,31.775,31.9675,5386722.0
2023-03-14,32.651,32.7721,32.1023,32.7472,4487673.0
2023-03-15,32.1312,32.2274,31.4381,31.9772,5821277.0
2023-03-16,31.5248,32.8146,31.39,32.7761,5736234.0
2023-03-17,32.4585,32.5932,32.0253,32.4681,10348839.0
2023-03-18,32.4585,32.5932,32.0253,32.4681,10348839.0
2023-03-19,32.4585,32.5932,32.0253,32.4681,10348839.0
2023-03-20,32.6317,33.6424,32.5836,33.4114,4168684.0
2023-03-21,33.8542,34.1189,33.7676,34.066,2326742.0
2023-03-22,34.1719,34.1911,33.1708,33.19,2794318.0
2023-03-23,33.3537,34.1911,33.2382,33.7195,3699484.0
2023-03-24,33.3537,33.7531,33.0841,33.7291,4823114.0
2023-03-25,33.3537,33.7531,33.0841,33.7291,4823114.0
2023-03-26,33.3537,33.7531,33.0841,33.7291,4823114.0
2023-03-27,34.1526,34.528,33.8638,34.1815,2844246.0
2023-03-28,34.0852,34.4077,33.859,33.9216,3004598.0
2023-03-29,33.7676,34.0419,33.6136,33.9986,3614554.0
2023-03-30,34.8072,35.1441,34.6724,35.096,3725762.0
2023-03-31,35.2788,35.9093,35.2211,35.8468,3235173.0
2023-04-01,35.2788,35.9093,35.2211,35.8468,3235173.0
2023-04-02,35.2788,35.9093,35.2211,35.8468,3235173.0
2023-04-03,35.8275,36.2799,35.7794,36.1644,4547407.0
2023-04-04,36.2799,36.5398,35.7986,36.0297,3350171.0
2023-04-05,35.712,35.8083,34.812,35.6446,5313471.0
2023-04-06,35.5195,35.7313,35.2452,35.6061,4352998.0
2023-04-07,35.5195,35.7313,35.2452,35.6061,4352998.0
2023-04-08,35.5195,35.7313,35.2452,35.6061,4352998.0
2023-04-09,35.5195,35.7313,35.2452,35.6061,4352998.0
2023-04-10,35.3366,35.7938,35.25,35.6831,3276397.0
2023-04-11,35.8083,36.2751,35.635,35.8757,3201212.0
2023-04-12,36.097,36.4243,35.8901,36.0489,2665170.0
2023-04-13,36.2414,36.588,35.9382,36.5495,3773365.0
2023-04-14,36.3184,36.612,36.1885,36.4628,3883279.0
2023-04-15,36.3184,36.612,36.1885,36.4628,3883279.0
2023-04-16,36.3184,36.612,36.1885,36.4628,3883279.0
2023-04-17,36.5206,36.7275,36.2896,36.6457,3943791.0
2023-04-18,36.9826,37.1415,36.8527,36.973,3374385.0
2023-04-19,36.8479,36.896,35.943,36.0874,4663553.0
2023-04-20,35.8083,36.0585,35.7457,35.9045,4045441.0
2023-04-21,35.9527,36.1019,35.5002,36.097,15000809.0
2023-04-22,35.9527,36.1019,35.5002,36.097,15000809.0
2023-04-23,35.9527,36.1019,35.5002,36.097,15000809.0
2023-04-24,36.1356,36.2703,35.8179,35.9719,2972410.0
2023-04-25,35.8371,35.8371,35.3703,35.6158,3049900.0
2023-04-26,35.5291,35.8371,35.1633,35.1826,6201550.0
2023-04-27,34.22,34.3933,32.6317,33.8927,6374905.0
2023-04-28,33.4692,34.5641,33.4596,34.3933,4476363.0
2023-04-29,33.4692,34.5641,33.4596,34.3933,4476363.0
2023-04-30,33.4692,34.5641,33.4596,34.3933,4476363.0
2023-05-01,34.4125,35.0286,34.3644,34.7976,3875469.0
2023-05-02,34.7302,34.7783,33.912,34.3066,6935418.0
2023-05-03,34.4221,34.5665,33.2911,33.3633,7313671.0
2023-05-04,32.7472,33.1227,32.1312,32.9398,6065787.0
2023-05-05,33.3537,34.3066,33.3055,34.2585,4171298.0
2023-05-06,33.3537,34.3066,33.3055,34.2585,4171298.0
2023-05-07,33.3537,34.3066,33.3055,34.2585,4171298.0
2023-05-08,34.6243,34.8746,34.3403,34.7783,3217373.0
2023-05-09,34.7302,34.8409,34.4799,34.4992,4134905.0
2023-05-10,34.7302,34.8938,34.2296,34.5184,4956898.0
2023-05-11,34.4414,35.0863,34.3163,34.9034,7505141.0
2023-05-12,35.0478,35.4714,34.9419,35.3944,5677483.0
2023-05-13,35.0478,35.4714,34.9419,35.3944,5677483.0
2023-05-14,35.0478,35.4714,34.9419,35.3944,5677483.0
2023-05-15,35.4425,35.4425,34.3163,34.605,4135678.0
2023-05-16,34.5184,34.9516,34.3596,34.8264,3120861.0
2023-05-17,35.096,35.7986,34.889,35.712,3207365.0
2023-05-18,35.9045,37.0019,35.9045,36.973,5890535.0
2023-05-19,37.0981,37.3773,36.9923,37.1366,5021013.0
2023-05-20,37.0981,37.3773,36.9923,37.1366,5021013.0
2023-05-21,37.0981,37.3773,36.9923,37.1366,5021013.0
2023-05-22,37.2618,37.3869,36.7324,37.1559,3102410.0
2023-05-23,37.0789,37.6179,36.9441,36.9538,5926642.0
2023-05-24,36.8094,36.8094,36.0345,36.2029,4462860.0
2023-05-25,36.1548,36.3954,35.866,36.0874,4797710.0
2023-05-26,36.2799,36.4195,35.9623,36.2992,3003300.0
2023-05-27,36.2799,36.4195,35.9623,36.2992,3003300.0
2023-05-28,36.2799,36.4195,35.9623,36.2992,3003300.0
2023-05-29,36.2799,36.4195,35.9623,36.2992,3003300.0
2023-05-30,36.4725,37.0596,36.3184,36.8479,4925513.0
2023-05-31,36.7805,36.9826,35.7505,35.7986,10121649.0
2023-06-01,36.0682,36.5398,35.6831,36.3377,5348890.0
2023-06-02,36.4821,37.358,36.4436,37.2233,8641171.0
2023-06-03,36.4821,37.358,36.4436,37.2233,8641171.0
2023-06-04,36.4821,37.358,36.4436,37.2233,8641171.0
2023-06-05,36.9613,37.0777,36.5537,36.8351,7537581.0
2023-06-06,36.7187,37.3882,36.6119,37.3591,10542078.0
2023-06-07,37.5241,38.7176,37.4853,38.4362,5578493.0
2023-06-08,38.4847,38.7176,38.2276,38.6788,3884618.0
2023-06-09,38.6885,38.8632,38.2033,38.4556,4229862.0
2023-06-10,38.6885,38.8632,38.2033,38.4556,4229862.0
2023-06-11,38.6885,38.8632,38.2033,38.4556,4229862.0
2023-06-12,38.5041,38.805,38.1791,38.7176,4235162.0
2023-06-13,38.5915,39.1737,38.5721,39.0184,4487113.0
2023-06-14,39.261,39.7365,38.6642,38.9505,4314758.0
2023-06-15,38.8438,39.4939,38.8001,39.3872,3803035.0
2023-06-16,39.3387,39.4357,38.6691,38.8535,6234074.0
2023-06-17,39.3387,39.4357,38.6691,38.8535,6234074.0
2023-06-18,39.3387,39.4357,38.6691,38.8535,6234074.0
2023-06-19,39.3387,39.4357,38.6691,38.8535,6234074.0
2023-06-20,38.6885,39.1058,38.281,38.281,3255723.0
2023-06-21,38.2421,38.6885,38.0772,38.378,2463348.0
2023-06-22,38.4459,38.6206,37.6017,37.8152,3255174.0
2023-06-23,37.5047,37.7764,37.2281,37.3397,4962525.0
2023-06-24,37.5047,37.7764,37.2281,37.3397,4962525.0
2023-06-25,37.5047,37.7764,37.2281,37.3397,4962525.0
2023-06-26,37.3979,38.0287,37.3979,37.8055,2745570.0
2023-06-27,37.7861,38.6254,37.7861,38.0869,5998577.0
2023-06-28,37.951,38.0461,37.3979,37.689,2925017.0
2023-06-29,37.5532,37.6793,36.8739,36.9613,3981520.0
2023-06-30,37.2815,37.5144,37.0243,37.4367,6209218.0
2023-07-01,37.2815,37.5144,37.0243,37.4367,6209218.0
2023-07-02,37.2815,37.5144,37.0243,37.4367,6209218.0
2023-07-03,37.4755,37.9025,37.3543,37.7958,1618832.0
2023-07-04,37.4755,37.9025,37.3543,37.7958,1618832.0
2023-07-05,37.4853,37.4853,36.9418,37.0971,3290394.0
2023-07-06,36.7963,37.068,36.6507,36.9224,4477343.0
2023-07-07,36.7478,37.2233,36.6993,36.8157,2712195.0
2023-07-08,36.7478,37.2233,36.6993,36.8157,2712195.0
2023-07-09,36.7478,37.2233,36.6993,36.8157,2712195.0
2023-07-10,36.7284,37.1456,36.6993,37.0001,3319348.0
2023-07-11,37.1165,37.7958,37.0389,37.6987,2519912.0
2023-07-12,38.0287,38.2518,37.4222,37.5338,2546114.0
2023-07-13,37.6696,38.3004,37.6211,38.2421,2528080.0
2023-07-14,38.0772,38.3586,37.854,38.1548,3661463.0
2023-07-15,38.0772,38.3586,37.854,38.1548,3661463.0
2023-07-16,38.0772,38.3586,37.854,38.1548,3661463.0
2023-07-17,38.0675,39.2077,37.9025,39.0961,4211976.0
2023-07-18,38.9893,39.6928,38.936,39.6686,4755030.0
2023-07-19,37.5629,38.3392,36.4081,36.544,8565368.0
2023-07-20,36.5052,36.9855,36.447,36.7963,8271210.0
2023-07-21,33.7493,34.2442,31.7795,31.8959,25254122.0
2023-07-22,33.7493,34.2442,31.7795,31.8959,25254122.0
2023-07-23,33.7493,34.2442,31.7795,31.8959,25254122.0
2023-07-24,30.8868,31.6631,30.4501,31.6631,9320420.0
2023-07-25,31.6242,31.8086,30.9401,31.1294,6187447.0
2023-07-26,31.2846,31.9299,31.1682,31.8377,4847878.0
2023-07-27,32.1482,32.779,31.8862,32.4588,6453045.0
2023-07-28,32.8081,32.8081,31.9639,32.3132,4642304.0
2023-07-29,32.8081,32.8081,31.9639,32.3132,4642304.0
2023-07-30,32.8081,32.8081,31.9639,32.3132,4642304.0
2023-07-31,32.4879,33.3321,32.4393,33.2156,12767124.0
2023-08-01,33.1283,33.2836,32.648,32.9536,5919282.0
2023-08-02,32.7887,32.9876,32.5655,32.7887,5547397.0
2023-08-03,32.7208,32.8954,32.1919,32.2065,4887548.0
2023-08-04,32.0706,34.1957,32.0027,32.9245,8373514.0
2023-08-05,32.0706,34.1957,32.0027,32.9245,8373514.0
2023-08-06,32.0706,34.1957,32.0027,32.9245,8373514.0
2023-08-07,33.0798,33.2545,32.7887,33.041,4617970.0
2023-08-08,32.7111,32.7693,32.2853,32.3132,4723524.0
2023-08-09,32.2744,32.5218,32.0512,32.3035,3311450.0
2023-08-10,32.4782,32.5946,32.1482,32.2841,3258091.0
2023-08-11,32.09,32.2744,32.0221,32.1482,3562329.0
2023-08-12,32.09,32.2744,32.0221,32.1482,3562329.0
2023-08-13,32.09,32.2744,32.0221,32.1482,3562329.0
2023-08-14,32.0803,32.1288,31.6534,32.0124,3293508.0
2023-08-15,31.9445,31.9445,31.3137,31.6534,3323385.0
2023-08-16,31.4787,31.8329,31.2118,31.3428,2562198.0
2023-08-17,31.5175,31.5612,31.0323,31.042,2188107.0
2023-08-18,30.8285,31.5126,30.7121,31.3914,2162473.0
2023-08-19,30.8285,31.5126,30.7121,31.3914,2162473.0
2023-08-20,30.8285,31.5126,30.7121,31.3914,2162473.0
2023-08-21,31.4302,31.6145,30.9401,31.3331,2110538.0
2023-08-22,31.2652,31.4835,31.1439,31.304,2553000.0
2023-08-23,31.3234,31.7795,31.3137,31.6825,1543560.0
2023-08-24,31.5854,32.0415,31.3234,31.3525,1802461.0
2023-08-25,31.6048,31.6631,31.0711,31.3719,1854971.0
2023-08-26,31.6048,31.6631,31.0711,31.3719,1854971.0
2023-08-27,31.6048,31.6631,31.0711,31.3719,1854971.0
2023-08-28,31.5175,31.8765,31.3331,31.5757,2656346.0
2023-08-29,31.6339,31.8814,31.4108,31.8571,1976494.0
2023-08-30,31.8959,32.2162,31.8765,31.9445,2095921.0
2023-08-31,32.013,32.0914,31.7094,31.9445,3532185.0
2023-09-01,32.2286,32.2677,31.6702,31.9347,2802760.0
2023-09-02,32.2286,32.2677,31.6702,31.9347,2802760.0
2023-09-03,32.2286,32.2677,31.6702,31.9347,2802760.0
