,BSIG US Equity,BSIG US Equity,BSIG US Equity,BSIG US Equity,BSIG US Equity
2022-08-08,18.7951,19.0742,18.7553,18.9446,135160.0
2022-08-09,18.9646,18.9845,18.3268,18.4065,199728.0
2022-08-10,18.7852,19.2486,18.7752,19.0343,208545.0
2022-08-11,19.2436,19.3831,19.0742,19.2835,192193.0
2022-08-12,19.4529,20.0408,19.3034,19.9611,123879.0
2022-08-13,19.4529,20.0408,19.3034,19.9611,123879.0
2022-08-14,19.4529,20.0408,19.3034,19.9611,123879.0
2022-08-15,19.7319,20.1903,19.7319,20.0508,204168.0
2022-08-16,20.0309,20.28,19.9312,20.0907,197800.0
2022-08-17,20.0209,20.3099,19.9213,20.1903,214390.0
2022-08-18,20.29,20.4893,20.1305,20.3597,104400.0
2022-08-19,20.0907,20.0907,19.3233,19.3433,126115.0
2022-08-20,20.0907,20.0907,19.3233,19.3433,126115.0
2022-08-21,20.0907,20.0907,19.3233,19.3433,126115.0
2022-08-22,19.114,19.114,18.5261,18.5659,156792.0
2022-08-23,18.4463,18.6656,18.3268,18.5261,166283.0
2022-08-24,18.5958,18.7254,18.5061,18.5859,141246.0
2022-08-25,18.5061,18.9646,18.4762,18.9347,148691.0
2022-08-26,19.0044,19.0044,18.0228,18.1673,186633.0
2022-08-27,19.0044,19.0044,18.0228,18.1673,186633.0
2022-08-28,19.0044,19.0044,18.0228,18.1673,186633.0
2022-08-29,17.958,17.968,17.6391,17.689,103696.0
2022-08-30,17.5893,17.8683,17.38,17.7786,217594.0
2022-08-31,17.7687,17.7786,17.0312,17.0312,212239.0
2022-09-01,16.9415,17.2106,16.7622,17.1707,255923.0
2022-09-02,17.5395,17.5395,16.9316,17.2405,307287.0
2022-09-03,17.5395,17.5395,16.9316,17.2405,307287.0
2022-09-04,17.5395,17.5395,16.9316,17.2405,307287.0
2022-09-05,17.5395,17.5395,16.9316,17.2405,307287.0
2022-09-06,17.39,17.39,16.7821,17.101,230995.0
2022-09-07,17.1508,17.689,16.9067,17.669,326551.0
2022-09-08,17.4996,18.0577,17.2804,17.978,240081.0
2022-09-09,18.0278,18.4663,18.0278,18.3666,171826.0
2022-09-10,18.0278,18.4663,18.0278,18.3666,171826.0
2022-09-11,18.0278,18.4663,18.0278,18.3666,171826.0
2022-09-12,18.4264,18.4862,18.1573,18.3168,281715.0
2022-09-13,17.7986,17.9082,17.1309,17.2305,210956.0
2022-09-14,17.2206,17.3651,16.7671,17.0013,247988.0
2022-09-15,16.9216,17.2506,16.6922,16.7122,256010.0
2022-09-16,16.5426,16.8518,16.1338,16.7421,455355.0
2022-09-17,16.5426,16.8518,16.1338,16.7421,455355.0
2022-09-18,16.5426,16.8518,16.1338,16.7421,455355.0
2022-09-19,16.4629,17.3055,16.4379,17.3005,269561.0
2022-09-20,17.0612,17.1103,16.3632,16.5526,190754.0
2022-09-21,16.6523,16.8617,16.2236,16.2535,123569.0
2022-09-22,16.1837,16.1837,15.5256,15.5355,185590.0
2022-09-23,15.3361,15.4956,14.9672,15.4558,237919.0
2022-09-24,15.3361,15.4956,14.9672,15.4558,237919.0
2022-09-25,15.3361,15.4956,14.9672,15.4558,237919.0
2022-09-26,15.4857,15.9045,15.356,15.4857,209559.0
2022-09-27,15.6153,15.9244,15.2763,15.356,266135.0
2022-09-28,15.4358,15.6652,15.3062,15.5555,318011.0
2022-09-29,15.3062,15.5555,14.9572,15.2862,316528.0
2022-09-30,15.1865,15.3959,14.8575,14.8674,323012.0
2022-10-01,15.1865,15.3959,14.8575,14.8674,323012.0
2022-10-02,15.1865,15.3959,14.8575,14.8674,323012.0
2022-10-03,15.027,15.2264,14.688,15.1068,334300.0
2022-10-04,15.366,15.9743,15.366,15.9045,371088.0
2022-10-05,15.6053,15.8496,15.3959,15.8147,180263.0
2022-10-06,16.7022,17.5797,16.4728,17.5298,914127.0
2022-10-07,17.2207,17.3154,16.7919,16.8418,671907.0
2022-10-08,17.2207,17.3154,16.7919,16.8418,671907.0
2022-10-09,17.2207,17.3154,16.7919,16.8418,671907.0
2022-10-10,16.9914,17.5697,16.9814,17.4301,288474.0
2022-10-11,17.2706,17.4899,16.9814,17.2606,335898.0
2022-10-12,17.2706,17.46,16.9116,17.3802,237491.0
2022-10-13,16.9415,18.4522,16.6523,18.3475,430686.0
2022-10-14,18.5469,18.6715,17.111,17.5896,515884.0
2022-10-15,18.5469,18.6715,17.111,17.5896,515884.0
2022-10-16,18.5469,18.6715,17.111,17.5896,515884.0
2022-10-17,17.8888,18.0433,17.2506,17.5597,327926.0
2022-10-18,18.0284,18.0583,17.4999,17.5896,239690.0
2022-10-19,17.4102,17.7043,17.131,17.4102,135391.0
2022-10-20,17.4201,17.7292,17.2606,17.3404,146935.0
2022-10-21,17.2905,17.5198,16.9714,17.3404,481906.0
2022-10-22,17.2905,17.5198,16.9714,17.3404,481906.0
2022-10-23,17.2905,17.5198,16.9714,17.3404,481906.0
2022-10-24,17.3503,17.7791,17.3104,17.47,234639.0
2022-10-25,17.5198,18.3674,17.5198,18.3574,225340.0
2022-10-26,18.4173,18.6466,18.2577,18.3176,120232.0
2022-10-27,18.4671,18.6965,18.2378,18.2478,269985.0
2022-10-28,18.3874,18.6167,18.148,18.5469,371808.0
2022-10-29,18.3874,18.6167,18.148,18.5469,371808.0
2022-10-30,18.3874,18.6167,18.148,18.5469,371808.0
2022-10-31,18.527,18.8859,18.502,18.7663,160987.0
2022-11-01,18.876,19.3646,18.6765,19.1651,214712.0
2022-11-02,19.0355,19.3596,18.4272,18.4771,367529.0
2022-11-03,17.809,18.846,17.5597,18.5968,399155.0
2022-11-04,19.0554,19.7235,18.6167,19.2449,293845.0
2022-11-05,19.0554,19.7235,18.6167,19.2449,293845.0
2022-11-06,19.0554,19.7235,18.6167,19.2449,293845.0
2022-11-07,19.4543,19.5391,19.1552,19.3546,198279.0
2022-11-08,19.3745,19.6438,19.0854,19.215,296784.0
2022-11-09,19.0854,19.3047,18.3375,18.507,218470.0
2022-11-10,19.225,20.7705,19.225,20.7207,341392.0
2022-11-11,20.7506,21.0198,19.8731,19.9329,300927.0
2022-11-12,20.7506,21.0198,19.8731,19.9329,300927.0
2022-11-13,20.7506,21.0198,19.8731,19.9329,300927.0
2022-11-14,19.8931,20.2919,19.6438,19.6837,181590.0
2022-11-15,20.1423,20.3817,19.8931,19.9529,148905.0
2022-11-16,19.8731,19.9828,19.4842,19.6238,116999.0
2022-11-17,19.3646,19.5141,19.1053,19.5141,129143.0
2022-11-18,19.8233,19.9329,19.2349,19.4543,132930.0
2022-11-19,19.8233,19.9329,19.2349,19.4543,132930.0
2022-11-20,19.8233,19.9329,19.2349,19.4543,132930.0
2022-11-21,19.2549,19.574,19.215,19.4942,127172.0
2022-11-22,19.4942,19.6537,19.3845,19.564,108907.0
2022-11-23,19.6338,19.7634,19.4742,19.6837,65467.0
2022-11-24,19.6338,19.7634,19.4742,19.6837,65467.0
2022-11-25,19.6338,19.9529,19.5889,19.7933,52786.0
2022-11-26,19.6338,19.9529,19.5889,19.7933,52786.0
2022-11-27,19.6338,19.9529,19.5889,19.7933,52786.0
2022-11-28,19.7036,19.7036,19.2848,19.3446,128632.0
2022-11-29,19.4044,19.7734,19.3745,19.6837,105289.0
2022-11-30,19.7535,20.3717,19.3845,20.3019,206702.0
2022-12-01,20.4714,20.8403,20.3119,20.6609,154137.0
2022-12-02,20.4215,20.8403,20.2221,20.7606,109349.0
2022-12-03,20.4215,20.8403,20.2221,20.7606,109349.0
2022-12-04,20.4215,20.8403,20.2221,20.7606,109349.0
2022-12-05,20.7107,20.8503,20.4714,20.7107,213581.0
2022-12-06,20.6409,20.8802,20.1922,20.3418,130234.0
2022-12-07,20.1623,20.247,19.554,19.5939,106211.0
2022-12-08,19.564,19.8133,19.3067,19.544,73267.0
2022-12-09,19.3745,19.5042,19.3247,19.4044,71266.0
2022-12-10,19.3745,19.5042,19.3247,19.4044,71266.0
2022-12-11,19.3745,19.5042,19.3247,19.4044,71266.0
2022-12-12,19.2948,19.4144,19.0255,19.1452,181627.0
2022-12-13,20.0526,20.1523,19.5042,19.6338,143785.0
2022-12-14,19.4543,19.8831,19.1252,19.215,155554.0
2022-12-15,18.9756,18.9756,18.1525,18.5765,219117.0
2022-12-16,18.2971,18.6763,18.1874,18.5765,1032117.0
2022-12-17,18.2971,18.6763,18.1874,18.5765,1032117.0
2022-12-18,18.2971,18.6763,18.1874,18.5765,1032117.0
2022-12-19,18.4568,18.9556,18.4568,18.8459,136376.0
2022-12-20,18.806,19.2449,18.776,19.1052,131093.0
2022-12-21,19.3646,19.624,19.205,19.5342,150793.0
2022-12-22,19.3048,19.3048,18.6463,19.0953,90312.0
2022-12-23,19.1252,19.3347,19.0155,19.2749,89470.0
2022-12-24,19.1252,19.3347,19.0155,19.2749,89470.0
2022-12-25,19.1252,19.3347,19.0155,19.2749,89470.0
2022-12-26,19.1252,19.3347,19.0155,19.2749,89470.0
2022-12-27,19.2749,19.4345,18.9686,19.1751,99702.0
2022-12-28,19.1651,19.3846,18.9257,19.0853,129032.0
2022-12-29,19.2649,20.1927,19.2649,20.1229,198557.0
2022-12-30,19.8535,20.6516,19.6989,20.5319,263479.0
2022-12-31,19.8535,20.6516,19.6989,20.5319,263479.0
2023-01-01,19.8535,20.6516,19.6989,20.5319,263479.0
2023-01-02,19.8535,20.6516,19.6989,20.5319,263479.0
2023-01-03,20.7015,21.1804,20.4222,20.4421,425489.0
2023-01-04,20.6716,20.7115,19.9333,20.0131,400153.0
2023-01-05,19.9433,20.1777,19.644,20.1229,106001.0
2023-01-06,20.3523,20.9509,20.2326,20.901,232403.0
2023-01-07,20.3523,20.9509,20.2326,20.901,232403.0
2023-01-08,20.3523,20.9509,20.2326,20.901,232403.0
2023-01-09,20.8312,20.9809,20.6616,20.8512,111185.0
2023-01-10,20.6417,21.0507,20.5718,21.0407,220415.0
2023-01-11,21.1405,21.4198,20.926,21.1505,710161.0
2023-01-12,21.2901,21.7199,20.906,21.1006,226330.0
2023-01-13,20.921,21.4897,20.616,21.3799,98933.0
2023-01-14,20.921,21.4897,20.616,21.3799,98933.0
2023-01-15,20.921,21.4897,20.616,21.3799,98933.0
2023-01-16,20.921,21.4897,20.616,21.3799,98933.0
2023-01-17,21.4697,21.8388,21.2702,21.6792,162807.0
2023-01-18,21.6992,21.9286,21.5395,21.6393,91800.0
2023-01-19,21.5894,22.1232,21.3699,21.9785,154933.0
2023-01-20,22.1481,22.8565,21.8488,22.7767,189601.0
2023-01-21,22.1481,22.8565,21.8488,22.7767,189601.0
2023-01-22,22.1481,22.8565,21.8488,22.7767,189601.0
2023-01-23,22.7667,23.036,22.617,23.036,111577.0
2023-01-24,23.0061,23.0061,22.4275,22.4474,92574.0
2023-01-25,22.188,22.4275,22.0783,22.2878,84474.0
2023-01-26,22.3776,22.5971,22.2479,22.5971,99850.0
2023-01-27,22.4275,22.8066,22.4075,22.7068,83993.0
2023-01-28,22.4275,22.8066,22.4075,22.7068,83993.0
2023-01-29,22.4275,22.8066,22.4075,22.7068,83993.0
2023-01-30,22.5472,22.8465,22.2678,22.6669,123594.0
2023-01-31,22.8166,23.4451,22.617,23.3952,264039.0
2023-02-01,23.3553,23.8741,23.2555,23.7444,284354.0
2023-02-02,24.752,25.5053,24.3579,25.0114,343655.0
2023-02-03,24.8119,25.9491,24.8119,25.7098,290721.0
2023-02-04,24.8119,25.9491,24.8119,25.7098,290721.0
2023-02-05,24.8119,25.9491,24.8119,25.7098,290721.0
2023-02-06,25.7597,25.9143,25.3506,25.4504,171544.0
2023-02-07,25.2109,25.9392,24.9266,25.8694,207374.0
2023-02-08,25.6,26.1488,25.595,25.7497,143993.0
2023-02-09,25.8993,26.0091,25.3706,25.4105,219554.0
2023-02-10,25.3207,26.1388,25.1611,26.1188,148930.0
2023-02-11,25.3207,26.1388,25.1611,26.1188,148930.0
2023-02-12,25.3207,26.1388,25.1611,26.1188,148930.0
2023-02-13,26.1088,26.478,25.9193,26.4381,82283.0
2023-02-14,26.3184,26.8172,25.61,25.8095,300916.0
2023-02-15,25.5402,26.4281,25.5402,26.4181,110154.0
2023-02-16,25.63,26.2585,25.63,25.9592,87942.0
2023-02-17,26.0191,26.1388,25.4205,25.8395,110511.0
2023-02-18,26.0191,26.1388,25.4205,25.8395,110511.0
2023-02-19,26.0191,26.1388,25.4205,25.8395,110511.0
2023-02-20,26.0191,26.1388,25.4205,25.8395,110511.0
2023-02-21,25.4604,25.7796,25.3606,25.5701,135108.0
2023-02-22,25.5701,25.8794,24.9416,25.0813,171375.0
2023-02-23,25.2708,25.3606,24.8817,25.0813,76068.0
2023-02-24,24.6822,24.8219,24.2033,24.762,103601.0
2023-02-25,24.6822,24.8219,24.2033,24.762,103601.0
2023-02-26,24.6822,24.8219,24.2033,24.762,103601.0
2023-02-27,24.9915,25.0912,24.6124,24.762,52828.0
2023-02-28,24.6722,25.1212,24.3929,25.0114,209861.0
2023-03-01,24.9416,25.4404,24.752,25.1212,175024.0
2023-03-02,24.8518,24.9715,24.4627,24.9116,116601.0
2023-03-03,25.1511,25.4604,24.9715,25.4005,124864.0
2023-03-04,25.1511,25.4604,24.9715,25.4005,124864.0
2023-03-05,25.1511,25.4604,24.9715,25.4005,124864.0
2023-03-06,25.3506,25.5901,24.6622,24.7919,156782.0
2023-03-07,24.8717,24.9216,24.4228,24.6822,115844.0
2023-03-08,24.6722,24.8119,24.4627,24.782,68276.0
2023-03-09,24.8019,24.8318,24.0237,24.1534,122023.0
2023-03-10,23.9639,24.2133,22.8764,23.0061,125116.0
2023-03-11,23.9639,24.2133,22.8764,23.0061,125116.0
2023-03-12,23.9639,24.2133,22.8764,23.0061,125116.0
2023-03-13,22.4973,22.5771,21.6393,22.2678,163013.0
2023-03-14,23.1159,23.4351,22.7168,22.8964,134690.0
2023-03-15,22.2878,22.7667,21.9935,22.4873,187567.0
2023-03-16,22.148,23.0762,22.0781,22.7069,137024.0
2023-03-17,22.4274,22.4474,21.6389,21.6889,718275.0
2023-03-18,22.4274,22.4474,21.6389,21.6889,718275.0
2023-03-19,22.4274,22.4474,21.6389,21.6889,718275.0
2023-03-20,22.0582,22.7468,22.0582,22.4574,200993.0
2023-03-21,23.0163,23.3158,22.7967,23.2659,144648.0
2023-03-22,23.3158,23.3806,22.5971,22.5971,82741.0
2023-03-23,22.7768,22.9964,22.3676,22.5472,80849.0
2023-03-24,22.2578,22.7119,22.2328,22.5472,119774.0
2023-03-25,22.2578,22.7119,22.2328,22.5472,119774.0
2023-03-26,22.2578,22.7119,22.2328,22.5472,119774.0
2023-03-27,22.9065,23.0363,22.7169,22.7868,95731.0
2023-03-28,22.647,22.9065,22.647,22.8067,82249.0
2023-03-29,23.0662,23.3956,22.657,22.9564,117131.0
2023-03-30,23.0962,23.3058,22.9864,23.2659,120182.0
2023-03-31,23.3956,23.6152,23.2359,23.5353,230788.0
2023-04-01,23.3956,23.6152,23.2359,23.5353,230788.0
2023-04-02,23.3956,23.6152,23.2359,23.5353,230788.0
2023-04-03,23.5553,23.725,22.6071,23.0064,151374.0
2023-04-04,23.166,23.166,22.2478,22.3376,85139.0
2023-04-05,22.0981,22.2278,21.8485,21.9484,137804.0
2023-04-06,21.9683,22.4973,21.8086,22.3177,112412.0
2023-04-07,21.9683,22.4973,21.8086,22.3177,112412.0
2023-04-08,21.9683,22.4973,21.8086,22.3177,112412.0
2023-04-09,21.9683,22.4973,21.8086,22.3177,112412.0
2023-04-10,22.1879,22.8866,22.1879,22.7468,124215.0
2023-04-11,22.8267,23.2359,22.5273,23.0662,85693.0
2023-04-12,23.206,23.4655,23.0762,23.2359,89376.0
2023-04-13,23.2758,23.5353,23.0762,23.206,103137.0
2023-04-14,23.3657,23.5853,23.176,23.3657,90500.0
2023-04-15,23.3657,23.5853,23.176,23.3657,90500.0
2023-04-16,23.3657,23.5853,23.176,23.3657,90500.0
2023-04-17,23.5952,23.6851,23.2958,23.6352,57727.0
2023-04-18,23.6751,23.9046,23.5453,23.8747,68027.0
2023-04-19,23.9546,23.9546,23.5553,23.6551,74527.0
2023-04-20,23.5553,23.7549,23.4156,23.715,82298.0
2023-04-21,23.705,23.705,23.2459,23.5154,85067.0
2023-04-22,23.705,23.705,23.2459,23.5154,85067.0
2023-04-23,23.705,23.705,23.2459,23.5154,85067.0
2023-04-24,23.5154,23.5853,23.0862,23.2858,72576.0
2023-04-25,23.0463,23.1561,22.3376,22.3576,67107.0
2023-04-26,22.128,22.5073,21.9284,22.0382,65082.0
2023-04-27,22.0981,22.5672,22.0981,22.2977,59421.0
2023-04-28,22.2278,23.3158,22.2278,22.5372,207656.0
2023-04-29,22.2278,23.3158,22.2278,22.5372,207656.0
2023-04-30,22.2278,23.3158,22.2278,22.5372,207656.0
2023-05-01,22.5372,22.9365,22.1081,22.1679,132226.0
2023-05-02,22.0082,22.667,21.4792,21.9484,161430.0
2023-05-03,22.138,22.4774,21.9384,22.3276,211729.0
2023-05-04,22.0482,22.4667,20.9752,22.0681,199186.0
2023-05-05,22.5672,22.642,21.7986,22.5472,108532.0
2023-05-06,22.5672,22.642,21.7986,22.5472,108532.0
2023-05-07,22.5672,22.642,21.7986,22.5472,108532.0
2023-05-08,22.657,22.8167,22.0881,22.3676,90843.0
2023-05-09,22.1679,22.3077,21.9184,22.118,78355.0
2023-05-10,22.4175,22.4374,21.5741,21.9783,163771.0
2023-05-11,21.6889,21.9134,21.619,21.629,75457.0
2023-05-12,21.7687,22.1879,21.3894,21.609,102535.0
2023-05-13,21.7687,22.1879,21.3894,21.609,102535.0
2023-05-14,21.7687,22.1879,21.3894,21.609,102535.0
2023-05-15,21.7487,21.9184,21.5192,21.5591,54365.0
2023-05-16,21.5192,21.6988,21.4194,21.609,91147.0
2023-05-17,21.7487,21.9084,21.4293,21.8985,129206.0
2023-05-18,21.8485,22.5572,21.8186,22.4774,115776.0
2023-05-19,22.7868,22.7868,22.2877,22.6371,76654.0
2023-05-20,22.7868,22.7868,22.2877,22.6371,76654.0
2023-05-21,22.7868,22.7868,22.2877,22.6371,76654.0
2023-05-22,22.7967,23.1112,22.4624,22.9564,91930.0
2023-05-23,22.7967,23.1361,22.4474,22.4474,92615.0
2023-05-24,22.3077,22.3077,21.6789,21.7088,87609.0
2023-05-25,21.599,21.8585,21.2896,21.599,94595.0
2023-05-26,21.5292,22.0981,21.5292,21.8186,68480.0
2023-05-27,21.5292,22.0981,21.5292,21.8186,68480.0
2023-05-28,21.5292,22.0981,21.5292,21.8186,68480.0
2023-05-29,21.5292,22.0981,21.5292,21.8186,68480.0
2023-05-30,21.8286,21.9034,21.5791,21.7587,66286.0
2023-05-31,21.7388,22.0582,21.2696,21.4493,218281.0
2023-06-01,21.5591,22.6371,21.2896,22.2678,225564.0
2023-06-02,22.6271,22.9465,22.3576,22.5472,191069.0
2023-06-03,22.6271,22.9465,22.3576,22.5472,191069.0
2023-06-04,22.6271,22.9465,22.3576,22.5472,191069.0
2023-06-05,22.2578,22.4175,21.589,21.9983,115014.0
2023-06-06,22.0182,22.5273,22.0182,22.3676,300905.0
2023-06-07,22.4973,22.9764,22.2578,22.7967,243928.0
2023-06-08,22.6969,23.186,22.5472,22.7967,421507.0
2023-06-09,22.6969,23.1062,22.5173,22.7369,178488.0
2023-06-10,22.6969,23.1062,22.5173,22.7369,178488.0
2023-06-11,22.6969,23.1062,22.5173,22.7369,178488.0
2023-06-12,22.687,22.9115,22.3077,22.3177,165049.0
2023-06-13,22.2678,22.7369,22.0981,22.4175,444526.0
2023-06-14,22.5971,22.9654,22.4075,22.6371,309439.0
2023-06-15,22.647,22.8867,22.4074,22.7569,161562.0
2023-06-16,22.9466,22.9466,22.045,22.1777,595786.0
2023-06-17,22.9466,22.9466,22.045,22.1777,595786.0
2023-06-18,22.9466,22.9466,22.045,22.1777,595786.0
2023-06-19,22.9466,22.9466,22.045,22.1777,595786.0
2023-06-20,22.1378,22.1378,21.6585,21.7184,136101.0
2023-06-21,21.6086,21.7983,21.2491,21.2591,156492.0
2023-06-22,21.1892,21.1892,20.8297,20.8796,143827.0
2023-06-23,20.61,20.7897,20.1407,20.3005,880529.0
2023-06-24,20.61,20.7897,20.1407,20.3005,880529.0
2023-06-25,20.61,20.7897,20.1407,20.3005,880529.0
2023-06-26,20.3104,20.7149,20.2705,20.2805,126287.0
2023-06-27,20.3005,20.58,20.0808,20.4802,142931.0
2023-06-28,20.4802,20.5491,20.2905,20.4502,148906.0
2023-06-29,20.5701,21.1492,20.5701,20.9994,345620.0
2023-06-30,21.269,21.3789,20.6699,20.9196,488078.0
2023-07-01,21.269,21.3789,20.6699,20.9196,488078.0
2023-07-02,21.269,21.3789,20.6699,20.9196,488078.0
2023-07-03,20.7997,21.1193,20.7997,20.9495,60104.0
2023-07-04,20.7997,21.1193,20.7997,20.9495,60104.0
2023-07-05,20.8097,20.9245,20.4303,20.6999,248447.0
2023-07-06,20.4502,20.59,19.9609,20.3204,212100.0
2023-07-07,20.3803,20.5501,19.951,19.9609,131341.0
2023-07-08,20.3803,20.5501,19.951,19.9609,131341.0
2023-07-09,20.3803,20.5501,19.951,19.9609,131341.0
2023-07-10,19.8811,20.2705,19.8561,20.1207,225277.0
2023-07-11,20.2405,20.5501,19.9809,20.2605,247979.0
2023-07-12,20.7099,21.6086,20.6999,21.5786,701938.0
2023-07-13,21.6685,22.0579,21.5387,21.9381,301735.0
2023-07-14,21.8881,21.9381,21.2191,21.4288,256487.0
2023-07-15,21.8881,21.9381,21.2191,21.4288,256487.0
2023-07-16,21.8881,21.9381,21.2191,21.4288,256487.0
2023-07-17,21.279,21.4488,21.2091,21.2191,156200.0
2023-07-18,21.1792,21.6884,21.1792,21.5586,186892.0
2023-07-19,21.5586,21.8083,21.5087,21.6884,201059.0
2023-07-20,21.5886,21.9171,21.4338,21.8682,147833.0
2023-07-21,22.0879,22.0978,21.6485,21.7184,116058.0
2023-07-22,22.0879,22.0978,21.6485,21.7184,116058.0
2023-07-23,22.0879,22.0978,21.6485,21.7184,116058.0
2023-07-24,21.8182,22.3375,21.8182,22.1478,275934.0
2023-07-25,22.1278,22.4463,21.968,22.018,435380.0
2023-07-26,22.0879,22.2177,21.5686,21.6086,178057.0
2023-07-27,21.6884,21.7683,21.4088,21.5586,201961.0
2023-07-28,21.7483,22.1578,21.4688,21.5287,169399.0
2023-07-29,21.7483,22.1578,21.4688,21.5287,169399.0
2023-07-30,21.7483,22.1578,21.4688,21.5287,169399.0
2023-07-31,21.5087,21.5736,21.2141,21.2491,438685.0
2023-08-01,21.2091,21.5087,21.0893,21.4887,173547.0
2023-08-02,21.1392,21.329,20.9096,21.0793,166448.0
2023-08-03,20.4103,20.63,19.4916,19.9809,256008.0
2023-08-04,20.1407,20.9096,20.0109,20.5701,153582.0
2023-08-05,20.1407,20.9096,20.0109,20.5701,153582.0
2023-08-06,20.1407,20.9096,20.0109,20.5701,153582.0
2023-08-07,20.5501,20.6599,20.2905,20.4502,165313.0
2023-08-08,20.3005,20.3005,19.8062,19.931,143638.0
2023-08-09,20.0408,20.3005,19.8212,20.1307,109220.0
2023-08-10,20.1806,20.3254,19.9809,20.0109,200972.0
2023-08-11,19.9909,20.0689,19.8411,19.901,81924.0
2023-08-12,19.9909,20.0689,19.8411,19.901,81924.0
2023-08-13,19.9909,20.0689,19.8411,19.901,81924.0
2023-08-14,19.8212,19.941,19.4916,19.911,108541.0
2023-08-15,19.7812,19.8611,19.5715,19.6115,61994.0
2023-08-16,19.6414,19.8611,19.5965,19.8012,119090.0
2023-08-17,19.8511,20.64,19.8311,20.6,212435.0
2023-08-18,20.3604,20.8796,20.3604,20.7798,159136.0
2023-08-19,20.3604,20.8796,20.3604,20.7798,159136.0
2023-08-20,20.3604,20.8796,20.3604,20.7798,159136.0
2023-08-21,20.6699,20.9295,20.5701,20.7698,172340.0
2023-08-22,20.7798,21.0494,20.5401,20.7698,176294.0
2023-08-23,20.7698,21.5287,20.6699,21.4887,151056.0
2023-08-24,21.3689,21.5486,20.9395,21.0294,159161.0
2023-08-25,21.2091,21.329,20.8297,21.1392,71139.0
2023-08-26,21.2091,21.329,20.8297,21.1392,71139.0
2023-08-27,21.2091,21.329,20.8297,21.1392,71139.0
2023-08-28,21.1492,21.3689,21.0693,21.0693,111913.0
2023-08-29,21.0693,21.1567,20.8996,20.9495,120778.0
2023-08-30,20.8896,21.0593,20.8696,20.9395,212712.0
2023-08-31,20.9295,21.0793,20.6549,20.6799,177166.0
2023-09-01,20.8596,21.329,20.8596,21.0593,235467.0
2023-09-02,20.8596,21.329,20.8596,21.0593,235467.0
2023-09-03,20.8596,21.329,20.8596,21.0593,235467.0
2023-09-04,20.8596,21.329,20.8596,21.0593,235467.0
2023-09-05,20.8097,20.8147,19.8112,20.2505,261477.0
2023-09-06,20.3504,20.6569,20.1706,20.1906,179317.0
2023-09-07,20.1007,20.2106,19.8611,20.1207,247402.0
2023-09-08,20.2505,20.4702,20.0009,20.3204,106040.0
2023-09-09,20.2505,20.4702,20.0009,20.3204,106040.0
2023-09-10,20.2505,20.4702,20.0009,20.3204,106040.0
2023-09-11,20.5401,20.6699,20.3704,20.4602,121600.0
2023-09-12,20.3005,20.5301,20.3005,20.4203,180808.0
2023-09-13,20.4103,20.4103,20.1507,20.2306,93432.0
2023-09-14,20.4104,20.5702,20.2306,20.2805,118902.0
2023-09-15,20.2106,20.3504,20.0407,20.2605,607465.0
2023-09-16,20.2106,20.3504,20.0407,20.2605,607465.0
2023-09-17,20.2106,20.3504,20.0407,20.2605,607465.0
2023-09-18,20.3504,20.3754,20.1906,20.2106,102773.0
2023-09-19,20.2006,20.2705,20.0657,20.2206,80974.0
2023-09-20,20.3654,20.6502,20.1107,20.2006,101478.0
2023-09-21,20.0607,20.3205,19.6611,20.2106,165528.0
2023-09-22,20.2306,20.4803,20.0507,20.0707,191813.0
2023-09-23,20.2306,20.4803,20.0507,20.0707,191813.0
2023-09-24,20.2306,20.4803,20.0507,20.0707,191813.0
2023-09-25,19.8809,19.9608,19.5712,19.751,122888.0
2023-09-26,19.6411,19.816,19.1416,19.2315,267417.0
2023-09-27,19.3914,19.4713,19.1816,19.2115,125644.0
2023-09-28,19.3015,19.5412,19.1866,19.5412,341705.0
2023-09-29,19.6311,19.6311,19.1516,19.3714,342518.0
2023-09-30,19.6311,19.6311,19.1516,19.3714,342518.0
2023-10-01,19.6311,19.6311,19.1516,19.3714,342518.0
2023-10-02,19.3314,19.3314,19.0017,19.0817,176964.0
2023-10-03,19.0317,19.0317,18.3823,18.5222,110641.0
2023-10-04,18.4723,18.4723,18.1126,18.2025,215982.0
2023-10-05,18.2325,18.3424,18.0427,18.2625,134105.0
2023-10-06,18.1326,18.3024,17.743,17.9328,179289.0
2023-10-07,18.1326,18.3024,17.743,17.9328,179289.0
2023-10-08,18.1326,18.3024,17.743,17.9328,179289.0
2023-10-09,17.663,18.2025,17.5531,18.1725,122165.0
2023-10-10,18.2924,18.3624,17.8129,17.8329,147678.0
2023-10-11,17.8728,18.0027,17.4333,17.683,145835.0
2023-10-12,17.683,17.9328,17.3533,17.5831,212278.0
2023-10-13,17.5731,17.5731,17.0336,17.2934,138928.0
2023-10-14,17.5731,17.5731,17.0336,17.2934,138928.0
2023-10-15,17.5731,17.5731,17.0336,17.2934,138928.0
2023-10-16,17.5232,17.8628,17.5232,17.743,105305.0
2023-10-17,17.683,18.1048,17.683,17.8329,123628.0
2023-10-18,17.663,17.663,17.2934,17.3234,69265.0
2023-10-19,17.1935,17.3333,16.9038,16.9237,102632.0
2023-10-20,17.0037,17.0037,16.4642,16.4642,131322.0
2023-10-21,17.0037,17.0037,16.4642,16.4642,131322.0
2023-10-22,17.0037,17.0037,16.4642,16.4642,131322.0
