,HES US Equity,HES US Equity,HES US Equity,HES US Equity,HES US Equity
2023-07-07,128.6653,134.3064,128.2092,133.2555,2668238.0
2023-07-08,128.6653,134.3064,128.2092,133.2555,2668238.0
2023-07-09,128.6653,134.3064,128.2092,133.2555,2668238.0
2023-07-10,132.5913,135.4267,132.2542,134.8219,1748546.0
2023-07-11,135.8728,138.282,134.9558,137.9945,1651605.0
2023-07-12,139.1147,140.587,138.3702,139.6402,1864144.0
2023-07-13,139.5311,140.9984,137.2608,138.5298,1557081.0
2023-07-14,137.2608,137.4194,133.4141,134.0982,1470854.0
2023-07-15,137.2608,137.4194,133.4141,134.0982,1470854.0
2023-07-16,137.2608,137.4194,133.4141,134.0982,1470854.0
2023-07-17,133.6124,134.8021,132.7697,133.3447,1484834.0
2023-07-18,132.6904,136.8196,132.6012,135.4763,1925988.0
2023-07-19,135.5159,137.5285,134.584,136.081,1691375.0
2023-07-20,137.8854,139.6402,136.894,139.1346,1789172.0
2023-07-21,140.0268,141.1372,138.1432,140.9786,2039784.0
2023-07-22,140.0268,141.1372,138.1432,140.9786,2039784.0
2023-07-23,140.0268,141.1372,138.1432,140.9786,2039784.0
2023-07-24,141.9006,146.2182,141.5734,144.4089,2615110.0
2023-07-25,143.1101,146.9865,143.1101,146.0744,2025305.0
2023-07-26,144.2701,147.517,144.2503,146.352,2569461.0
2023-07-27,147.9284,150.8134,145.3408,146.6495,2801218.0
2023-07-28,147.4426,147.8986,145.1822,147.74,1310305.0
2023-07-29,147.4426,147.8986,145.1822,147.74,1310305.0
2023-07-30,147.4426,147.8986,145.1822,147.74,1310305.0
2023-07-31,148.7116,151.1306,147.9284,150.4267,2336474.0
2023-08-01,149.3461,150.7836,147.3534,150.2979,1584833.0
2023-08-02,148.2754,149.9013,146.1339,148.1762,1757950.0
2023-08-03,148.5232,153.401,147.8292,150.6349,1682753.0
2023-08-04,151.2595,153.3316,150.7787,151.6263,1679828.0
2023-08-05,151.2595,153.3316,150.7787,151.6263,1679828.0
2023-08-06,151.2595,153.3316,150.7787,151.6263,1679828.0
2023-08-07,151.2496,152.0824,149.822,150.5358,1222431.0
2023-08-08,147.978,152.8954,146.7764,152.0923,1574556.0
2023-08-09,153.5497,156.4446,153.1135,155.0566,1852976.0
2023-08-10,155.4433,156.7519,154.0652,155.2252,1060094.0
2023-08-11,155.2252,156.7024,154.551,156.3256,1018834.0
2023-08-12,155.2252,156.7024,154.551,156.3256,1018834.0
2023-08-13,155.2252,156.7024,154.551,156.3256,1018834.0
2023-08-14,155.7506,156.0877,154.3924,155.82,1459080.0
2023-08-15,154.6997,155.2847,152.7764,154.2338,1094166.0
2023-08-16,154.8881,155.8795,151.3091,151.438,1614828.0
2023-08-17,154.3428,156.0332,152.5781,152.9648,1203181.0
2023-08-18,151.4479,154.5114,151.3884,154.2238,1017509.0
2023-08-19,151.4479,154.5114,151.3884,154.2238,1017509.0
2023-08-20,151.4479,154.5114,151.3884,154.2238,1017509.0
2023-08-21,155.2053,156.6231,151.9436,152.3501,1483549.0
2023-08-22,152.3402,152.94,150.5259,150.7142,1255562.0
2023-08-23,149.0883,149.7922,147.0262,149.5246,1613762.0
2023-08-24,148.1267,149.9508,147.2047,148.7314,1409852.0
2023-08-25,149.7922,150.1591,147.626,149.3064,1091344.0
2023-08-26,149.7922,150.1591,147.626,149.3064,1091344.0
2023-08-27,149.7922,150.1591,147.626,149.3064,1091344.0
2023-08-28,150.4069,152.2609,149.6336,152.0725,1150187.0
2023-08-29,152.4492,153.4803,150.9423,153.3514,963911.0
2023-08-30,153.9165,154.0341,152.935,153.3712,798541.0
2023-08-31,153.8273,153.8273,151.6065,153.1729,1826567.0
2023-09-01,155.2946,156.4843,154.3428,155.8498,1476700.0
2023-09-02,155.2946,156.4843,154.3428,155.8498,1476700.0
2023-09-03,155.2946,156.4843,154.3428,155.8498,1476700.0
2023-09-04,155.2946,156.4843,154.3428,155.8498,1476700.0
2023-09-05,156.8709,158.5761,156.167,156.4743,1293019.0
2023-09-06,155.6614,157.5847,155.245,156.4545,1430128.0
2023-09-07,156.4049,158.4175,155.9786,156.9701,1958790.0
2023-09-08,158.5761,160.2516,157.5748,159.1412,1639570.0
2023-09-09,158.5761,160.2516,157.5748,159.1412,1639570.0
2023-09-10,158.5761,160.2516,157.5748,159.1412,1639570.0
2023-09-11,160.5292,161.4611,155.4046,156.5933,1689315.0
2023-09-12,158.2787,160.6581,157.9615,159.865,1332942.0
2023-09-13,160.3111,160.8713,156.1274,159.0718,2451642.0
2023-09-14,161.1935,164.0091,160.6928,163.4638,2666146.0
2023-09-15,161.9403,162.8449,159.3061,159.3956,2770873.0
2023-09-16,161.9403,162.8449,159.3061,159.3956,2770873.0
2023-09-17,161.9403,162.8449,159.3061,159.3956,2770873.0
2023-09-18,161.2147,161.99,159.3061,161.6322,1321239.0
2023-09-19,163.6004,163.6998,157.2385,158.0934,1601523.0
2023-09-20,156.9999,159.0278,155.1013,155.3498,1626063.0
2023-09-21,155.8965,156.0059,149.7881,150.0316,1803738.0
2023-09-22,151.2543,152.1788,149.1072,149.2265,1543457.0
2023-09-23,151.2543,152.1788,149.1072,149.2265,1543457.0
2023-09-24,151.2543,152.1788,149.1072,149.2265,1543457.0
2023-09-25,149.634,152.0098,148.8885,151.0356,1306770.0
2023-09-26,149.4352,152.1191,148.5972,151.135,1965015.0
2023-09-27,153.7693,157.8548,152.6957,157.0993,3103717.0
2023-09-28,156.5228,157.6063,154.6689,155.7077,2475010.0
2023-09-29,155.5387,156.2544,151.0953,152.0893,1866858.0
2023-09-30,155.5387,156.2544,151.0953,152.0893,1866858.0
2023-10-01,155.5387,156.2544,151.0953,152.0893,1866858.0
2023-10-02,152.1589,152.6699,147.0793,148.2324,1531807.0
2023-10-03,147.3974,148.8486,146.9302,148.6102,1684745.0
2023-10-04,146.135,146.3735,140.7969,142.4073,2871013.0
2023-10-05,141.2144,143.8387,140.8566,141.0952,1690858.0
2023-10-06,141.9302,146.5773,140.9063,144.7831,1753644.0
2023-10-07,141.9302,146.5773,140.9063,144.7831,1753644.0
2023-10-08,141.9302,146.5773,140.9063,144.7831,1753644.0
2023-10-09,149.2563,153.2822,148.3815,152.4671,1715465.0
2023-10-10,152.0893,153.9383,151.1947,152.7355,1152522.0
2023-10-11,151.1052,154.316,150.9163,154.0575,2121748.0
2023-10-12,155.7574,157.328,154.5695,155.4194,1731124.0
2023-10-13,158.153,161.165,157.0695,160.0218,1665912.0
2023-10-14,158.153,161.165,157.0695,160.0218,1665912.0
2023-10-15,158.153,161.165,157.0695,160.0218,1665912.0
2023-10-16,161.3936,161.8708,159.8628,160.4493,1459974.0
2023-10-17,160.1511,163.3419,160.1411,163.0437,1423575.0
2023-10-18,164.6044,166.2595,162.835,163.9881,2127514.0
2023-10-19,163.2425,166.7515,161.8857,165.0915,1877346.0
2023-10-20,164.1471,165.1909,160.3101,162.0497,2211355.0
2023-10-21,164.1471,165.1909,160.3101,162.0497,2211355.0
2023-10-22,164.1471,165.1909,160.3101,162.0497,2211355.0
2023-10-23,162.4274,165.509,159.5198,160.3399,11092061.0
2023-10-24,159.7534,160.6083,153.9084,154.2961,14845050.0
2023-10-25,154.2365,154.7583,153.1927,153.481,6290709.0
2023-10-26,152.7056,153.1281,151.4034,152.2683,7910307.0
2023-10-27,149.8925,150.0913,141.9103,142.4371,8660732.0
2023-10-28,149.8925,150.0913,141.9103,142.4371,8660732.0
2023-10-29,149.8925,150.0913,141.9103,142.4371,8660732.0
2023-10-30,143.1628,144.5544,142.5166,144.3059,6850712.0
2023-10-31,144.3258,145.0316,142.6956,143.5405,4664373.0
2023-11-01,143.8487,144.286,141.294,141.4033,6596849.0
2023-11-02,141.1449,147.2682,140.8268,146.8805,3760549.0
2023-11-03,146.294,146.8606,144.3358,145.3894,6376727.0
2023-11-04,146.294,146.8606,144.3358,145.3894,6376727.0
2023-11-05,146.294,146.8606,144.3358,145.3894,6376727.0
2023-11-06,146.9103,147.2881,144.7135,144.8725,1807936.0
2023-11-07,142.6459,143.2721,140.8566,142.0991,4455511.0
2023-11-08,141.3039,142.3327,139.8029,139.9321,3705005.0
2023-11-09,140.5783,141.5127,139.1965,139.3655,3820966.0
2023-11-10,140.9659,141.0554,139.1965,140.7472,3468764.0
2023-11-11,140.9659,141.0554,139.1965,140.7472,3468764.0
2023-11-12,140.9659,141.0554,139.1965,140.7472,3468764.0
2023-11-13,140.7572,142.0395,140.3695,141.8308,2408085.0
2023-11-14,142.2582,143.2821,141.5425,142.9043,2981223.0
2023-11-15,142.0991,144.4252,142.0594,143.3119,2226320.0
2023-11-16,141.6021,142.5564,139.7631,140.618,3680827.0
2023-11-17,142.1488,144.4252,141.3735,143.5902,2420827.0
2023-11-18,142.1488,144.4252,141.3735,143.5902,2420827.0
2023-11-19,142.1488,144.4252,141.3735,143.5902,2420827.0
2023-11-20,144.0674,144.9819,143.62,143.6399,2844365.0
2023-11-21,142.9441,143.7791,141.96,143.461,1524372.0
2023-11-22,140.5981,143.8089,139.9222,143.5405,1579383.0
2023-11-23,140.5981,143.8089,139.9222,143.5405,1579383.0
2023-11-24,143.8188,145.3646,143.4212,144.5445,804199.0
2023-11-25,143.8188,145.3646,143.4212,144.5445,804199.0
2023-11-26,143.8188,145.3646,143.4212,144.5445,804199.0
2023-11-27,143.799,144.2562,142.2184,143.6499,2155646.0
2023-11-28,143.461,145.8964,143.4212,144.7334,2231997.0
2023-11-29,145.3596,145.8467,135.8366,138.7293,12129922.0
2023-11-30,140.3397,142.7453,138.287,139.7234,9536882.0
2023-12-01,139.6339,142.6658,138.6896,140.2303,6123515.0
2023-12-02,139.6339,142.6658,138.6896,140.2303,6123515.0
2023-12-03,139.6339,142.6658,138.6896,140.2303,6123515.0
2023-12-04,138.8287,141.6518,138.6697,140.8466,3705430.0
2023-12-05,140.7274,140.8765,137.5563,137.5663,3792101.0
2023-12-06,135.0215,137.288,134.1972,135.4688,8490978.0
2023-12-07,136.0653,136.8307,131.0851,131.443,7487589.0
2023-12-08,132.5265,134.445,130.8266,133.6994,5522576.0
2023-12-09,132.5265,134.445,130.8266,133.6994,5522576.0
2023-12-10,132.5265,134.445,130.8266,133.6994,5522576.0
2023-12-11,133.2819,136.1448,133.2819,135.3893,3197759.0
2023-12-12,134.2064,135.8863,133.5305,133.9977,3740112.0
2023-12-13,134.3058,136.5623,133.2969,135.9162,3358460.0
2023-12-14,137.785,142.6757,137.1786,142.2483,4778196.0
2023-12-15,140.6504,144.6487,140.4809,144.1901,6319608.0
2023-12-16,140.6504,144.6487,140.4809,144.1901,6319608.0
2023-12-17,140.6504,144.6487,140.4809,144.1901,6319608.0
2023-12-18,146.7227,147.5602,144.4094,145.3068,3003069.0
2023-12-19,145.3068,147.2113,145.0775,146.6529,2771613.0
2023-12-20,146.7825,148.4477,145.3467,145.3467,2272783.0
2023-12-21,145.6857,146.1144,144.2499,145.7256,2100084.0
2023-12-22,147.2611,147.7198,146.0048,146.1344,1367515.0
2023-12-23,147.2611,147.7198,146.0048,146.1344,1367515.0
2023-12-24,147.2611,147.7198,146.0048,146.1344,1367515.0
2023-12-25,147.2611,147.7198,146.0048,146.1344,1367515.0
2023-12-26,147.8693,149.1705,147.4107,148.1984,2161642.0
2023-12-27,147.7696,148.8864,147.2212,148.1485,1465921.0
2023-12-28,146.7725,148.0688,143.8012,144.3197,3430198.0
2023-12-29,145.2569,145.2569,143.4522,143.7414,2279072.0
2023-12-30,145.2569,145.2569,143.4522,143.7414,2279072.0
2023-12-31,145.2569,145.2569,143.4522,143.7414,2279072.0
2024-01-01,145.2569,145.2569,143.4522,143.7414,2279072.0
2024-01-02,145.3168,146.623,144.1053,144.3596,2663698.0
2024-01-03,144.7484,148.0688,143.537,147.3808,1660947.0
2024-01-04,148.8066,149.4647,145.1971,145.3267,2064538.0
2024-01-05,146.7925,146.7925,144.1502,144.6387,2177043.0
2024-01-06,146.7925,146.7925,144.1502,144.6387,2177043.0
2024-01-07,146.7925,146.7925,144.1502,144.6387,2177043.0
2024-01-08,142.0363,143.7763,140.7401,143.4422,2943714.0
2024-01-09,143.5818,143.7314,139.7231,139.7629,2505638.0
2024-01-10,139.6333,140.0521,138.018,138.5166,2132330.0
2024-01-11,139.5536,140.0521,138.6362,139.384,1795479.0
2024-01-12,142.0862,142.6944,140.6155,141.3583,2026435.0
2024-01-13,142.0862,142.6944,140.6155,141.3583,2026435.0
2024-01-14,142.0862,142.6944,140.6155,141.3583,2026435.0
2024-01-15,142.0862,142.6944,140.6155,141.3583,2026435.0
2024-01-16,139.9923,140.78,137.5992,137.8884,3025866.0
2024-01-17,136.5722,138.7459,136.3329,137.689,2694321.0
2024-01-18,137.4198,137.5594,135.2461,136.7118,2244294.0
2024-01-19,136.8514,137.1904,135.984,136.9212,2674348.0
2024-01-20,136.8514,137.1904,135.984,136.9212,2674348.0
2024-01-21,136.8514,137.1904,135.984,136.9212,2674348.0
2024-01-22,136.2332,137.699,135.6749,137.3799,2872491.0
2024-01-23,137.2901,138.3969,136.7617,136.9611,1655045.0
2024-01-24,138.4368,139.8627,137.0608,139.8627,2389291.0
2024-01-25,140.4709,143.8112,140.2017,143.6117,2437568.0
2024-01-26,143.0833,144.1203,141.9466,143.8411,2682325.0
2024-01-27,143.0833,144.1203,141.9466,143.8411,2682325.0
2024-01-28,143.0833,144.1203,141.9466,143.8411,2682325.0
2024-01-29,143.5619,143.9009,141.3683,142.5349,3497883.0
2024-01-30,141.1489,144.0604,141.0941,143.1032,4270702.0
2024-01-31,142.4053,143.6566,140.082,140.1219,2771776.0
2024-02-01,139.8826,141.8568,139.3641,141.0891,2577883.0
2024-02-02,143.1531,146.3039,142.475,145.5361,2540555.0
2024-02-03,143.1531,146.3039,142.475,145.5361,2540555.0
2024-02-04,143.1531,146.3039,142.475,145.5361,2540555.0
2024-02-05,144.6288,146.6329,143.7714,145.0376,2958746.0
2024-02-06,145.2071,146.8872,144.5989,145.6259,2155266.0
2024-02-07,145.7356,146.8922,144.2499,144.7783,2154340.0
2024-02-08,144.7385,146.5033,142.844,145.8452,3154834.0
2024-02-09,145.6957,147.2212,141.5876,141.6574,4570826.0
2024-02-10,145.6957,147.2212,141.5876,141.6574,4570826.0
2024-02-11,145.6957,147.2212,141.5876,141.6574,4570826.0
2024-02-12,142.3454,143.856,141.9316,143.0932,2306133.0
2024-02-13,143.3924,143.7663,141.3084,142.5748,2313210.0
2024-02-14,143.532,144.3097,141.6076,142.3155,2503325.0
2024-02-15,142.3055,148.4078,142.0762,147.5602,1813523.0
2024-02-16,148.338,149.5644,147.65,147.999,1979325.0
2024-02-17,148.338,149.5644,147.65,147.999,1979325.0
2024-02-18,148.338,149.5644,147.65,147.999,1979325.0
2024-02-19,148.338,149.5644,147.65,147.999,1979325.0
2024-02-20,148.0488,148.4925,146.254,146.254,3138886.0
2024-02-21,147.0218,149.1257,146.9221,148.0688,3084934.0
2024-02-22,147.4007,150.4618,146.8424,149.2054,2155288.0
2024-02-23,147.7098,149.2902,146.8922,148.677,3187709.0
2024-02-24,147.7098,149.2902,146.8922,148.677,3187709.0
2024-02-25,147.7098,149.2902,146.8922,148.677,3187709.0
2024-02-26,148.9661,150.2225,147.999,149.5245,3561828.0
2024-02-27,146.4535,147.7198,143.2827,144.898,7257848.0
2024-02-28,144.3496,146.8772,144.2798,144.9778,2819434.0
2024-02-29,145.5461,146.4584,144.7485,145.3267,3878952.0
2024-03-01,146.5731,148.667,145.7954,147.7597,3570168.0
2024-03-02,146.5731,148.667,145.7954,147.7597,3570168.0
2024-03-03,146.5731,148.667,145.7954,147.7597,3570168.0
2024-03-04,147.7896,147.9142,143.9707,145.1871,3436047.0
2024-03-05,145.3766,146.962,144.5614,145.935,2461533.0
2024-03-06,147.0318,147.9192,142.3219,142.6047,8104559.0
2024-03-07,142.9237,145.0476,142.7542,143.9109,4247507.0
2024-03-08,143.7414,144.4992,143.0484,144.4593,2558491.0
2024-03-09,143.7414,144.4992,143.0484,144.4593,2558491.0
2024-03-10,143.7414,144.4992,143.0484,144.4593,2558491.0
2024-03-11,144.2399,146.5931,143.9408,146.5332,2433234.0
2024-03-12,146.4335,147.6001,145.0476,146.2042,2113893.0
2024-03-13,147.9491,149.5644,147.6151,148.5374,2035041.0
2024-03-14,149.0559,150.2723,147.65,150.2225,1741870.0
2024-03-15,149.85,151.74,148.82,150.86,3400614.0
2024-03-16,149.85,151.74,148.82,150.86,3400614.0
2024-03-17,149.85,151.74,148.82,150.86,3400614.0
2024-03-18,151.17,152.13,149.955,150.2,2560065.0
2024-03-19,150.88,152.04,149.98,151.99,1720107.0
2024-03-20,151.46,151.46,148.8775,149.33,3852129.0
2024-03-21,149.39,150.4527,148.81,149.34,2436168.0
2024-03-22,149.49,150.15,149.01,149.63,2708573.0
2024-03-23,149.49,150.15,149.01,149.63,2708573.0
2024-03-24,149.49,150.15,149.01,149.63,2708573.0
2024-03-25,150.51,152.43,150.3,151.38,1165574.0
2024-03-26,151.81,152.18,149.51,149.6,2314027.0
2024-03-27,149.48,150.84,149.31,150.55,2132660.0
2024-03-28,151.69,152.88,150.91,152.64,2443974.0
2024-03-29,151.69,152.88,150.91,152.64,2443974.0
2024-03-30,151.69,152.88,150.91,152.64,2443974.0
2024-03-31,151.69,152.88,150.91,152.64,2443974.0
2024-04-01,153.05,154.94,151.5882,154.78,1745775.0
2024-04-02,156.33,156.75,153.96,155.51,1457131.0
2024-04-03,156.28,156.45,155.03,156.18,1639543.0
2024-04-04,156.24,157.88,155.53,156.12,2805563.0
2024-04-05,156.57,157.735,155.32,157.45,2037667.0
2024-04-06,156.57,157.735,155.32,157.45,2037667.0
2024-04-07,156.57,157.735,155.32,157.45,2037667.0
2024-04-08,157.95,158.29,155.77,155.77,1784288.0
