,TJX US Equity,TJX US Equity,TJX US Equity,TJX US Equity,TJX US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2023-06-28,81.8812,82.4351,81.4015,81.7625,3972741.0
2023-06-29,82.4302,82.9198,82.1878,82.8308,4138819.0
2023-06-30,83.088,84.2997,82.9742,83.8694,4579982.0
2023-07-01,83.088,84.2997,82.9742,83.8694,4579982.0
2023-07-02,83.088,84.2997,82.9742,83.8694,4579982.0
2023-07-03,83.4935,83.9782,83.3254,83.3254,2181849.0
2023-07-04,83.4935,83.9782,83.3254,83.3254,2181849.0
2023-07-05,83.1176,83.8298,82.9693,83.7804,4912935.0
2023-07-06,83.4737,83.81,82.445,82.534,4677268.0
2023-07-07,82.0988,82.3461,81.6438,81.8021,4533131.0
2023-07-08,82.0988,82.3461,81.6438,81.8021,4533131.0
2023-07-09,82.0988,82.3461,81.6438,81.8021,4533131.0
2023-07-10,81.357,82.7517,81.357,82.6626,3807036.0
2023-07-11,83.0484,83.909,82.6923,83.8199,3722615.0
2023-07-12,85.2146,85.4916,84.2255,84.3244,6298923.0
2023-07-13,84.4134,84.7596,83.8298,84.0178,6468451.0
2023-07-14,83.7408,84.0178,83.0781,83.998,3865235.0
2023-07-15,83.7408,84.0178,83.0781,83.998,3865235.0
2023-07-16,83.7408,84.0178,83.0781,83.998,3865235.0
2023-07-17,84.2453,84.9248,83.8595,84.176,3126550.0
2023-07-18,84.1958,84.7349,83.6369,84.2354,4254265.0
2023-07-19,84.0375,84.8091,83.909,84.6607,3002346.0
2023-07-20,84.908,85.2641,84.4283,84.5024,2904193.0
2023-07-21,84.8388,85.1701,84.4372,84.6508,3575554.0
2023-07-22,84.8388,85.1701,84.4372,84.6508,3575554.0
2023-07-23,84.8388,85.1701,84.4372,84.6508,3575554.0
2023-07-24,84.5717,85.7339,84.4926,85.6498,2827364.0
2023-07-25,85.4718,86.5104,84.8882,86.3324,4648661.0
2023-07-26,86.2631,86.6786,85.7092,86.4708,3505454.0
2023-07-27,86.55,86.6453,85.4421,85.5114,3708178.0
2023-07-28,85.7982,86.4793,85.4767,85.907,3105564.0
2023-07-29,85.7982,86.4793,85.4767,85.907,3105564.0
2023-07-30,85.7982,86.4793,85.4767,85.907,3105564.0
2023-07-31,85.9268,86.0554,85.1256,85.5905,3202504.0
2023-08-01,85.5905,86.2938,85.2839,85.4322,3963497.0
2023-08-02,85.3828,85.9367,84.6211,84.6805,3552534.0
2023-08-03,84.7003,85.724,84.5915,85.086,3361375.0
2023-08-04,85.6202,85.6746,84.3442,84.5222,2470737.0
2023-08-05,85.6202,85.6746,84.3442,84.5222,2470737.0
2023-08-06,85.6202,85.6746,84.3442,84.5222,2470737.0
2023-08-07,85.0663,85.6597,84.9574,85.3531,2694781.0
2023-08-08,85.3531,85.6696,84.4233,85.64,3020033.0
2023-08-09,86.3871,86.6254,85.563,85.6126,6829556.0
2023-08-10,86.1389,87.1865,85.5431,85.5928,4797915.0
2023-08-11,85.3147,86.0892,85.0566,85.2849,4656139.0
2023-08-12,85.3147,86.0892,85.0566,85.2849,4656139.0
2023-08-13,85.3147,86.0892,85.0566,85.2849,4656139.0
2023-08-14,85.7119,86.5956,85.5034,85.6027,6871676.0
2023-08-15,85.424,86.0098,84.8381,85.1658,6082009.0
2023-08-16,88.1198,89.5547,87.2212,88.6808,15063224.0
2023-08-17,88.4326,89.2071,87.3602,87.668,8543088.0
2023-08-18,87.8766,88.9986,87.6978,88.8894,7777842.0
2023-08-19,87.8766,88.9986,87.6978,88.8894,7777842.0
2023-08-20,87.8766,88.9986,87.6978,88.8894,7777842.0
2023-08-21,88.8596,89.2468,87.9361,88.9887,5617204.0
2023-08-22,88.373,88.661,87.8021,88.4723,4343662.0
2023-08-23,88.3929,89.5547,87.9659,89.3759,4478869.0
2023-08-24,89.366,89.6639,87.6382,87.6879,4747555.0
2023-08-25,88.1844,88.5518,87.1914,88.1943,4277866.0
2023-08-26,88.1844,88.5518,87.1914,88.1943,4277866.0
2023-08-27,88.1844,88.5518,87.1914,88.1943,4277866.0
2023-08-28,88.1248,89.7632,87.956,89.644,5083757.0
2023-08-29,89.366,90.5774,89.3362,90.3292,4700043.0
2023-08-30,90.5575,91.6796,90.2696,91.4909,5520801.0
2023-08-31,91.342,92.2114,91.2427,91.8285,6427610.0
2023-09-01,91.8484,92.1463,91.3916,91.9874,4450876.0
2023-09-02,91.8484,92.1463,91.3916,91.9874,4450876.0
2023-09-03,91.8484,92.1463,91.3916,91.9874,4450876.0
2023-09-04,91.8484,92.1463,91.3916,91.9874,4450876.0
2023-09-05,91.8484,91.8484,90.9051,90.9746,4171021.0
2023-09-06,90.8455,90.9448,89.8525,90.1206,6003515.0
2023-09-07,90.2497,91.0838,90.1504,90.8058,4940915.0
2023-09-08,91.0044,91.4909,90.7363,90.8058,4720603.0
2023-09-09,91.0044,91.4909,90.7363,90.8058,4720603.0
2023-09-10,91.0044,91.4909,90.7363,90.8058,4720603.0
2023-09-11,91.1732,91.3817,90.5923,90.9349,4042222.0
2023-09-12,90.8157,91.6647,90.776,91.5306,3678385.0
2023-09-13,91.908,92.3399,91.5406,92.2654,5481913.0
2023-09-14,91.9477,93.1194,91.7689,92.9307,5182689.0
2023-09-15,92.5683,92.742,91.6746,91.7888,7606897.0
2023-09-16,92.5683,92.742,91.6746,91.7888,7606897.0
2023-09-17,92.5683,92.742,91.6746,91.7888,7606897.0
2023-09-18,91.7193,92.3151,91.1384,91.2923,4274116.0
2023-09-19,91.1632,91.4611,89.8327,90.3589,6972559.0
2023-09-20,90.5079,90.915,89.932,90.0213,5078455.0
2023-09-21,89.7433,89.9618,88.3184,88.5418,4975616.0
2023-09-22,88.4823,89.2667,88.3135,88.5319,4352385.0
2023-09-23,88.4823,89.2667,88.3135,88.5319,4352385.0
2023-09-24,88.4823,89.2667,88.3135,88.5319,4352385.0
2023-09-25,88.2638,88.5816,87.4397,87.6382,4273485.0
2023-09-26,87.7773,88.1546,87.2013,87.251,3867290.0
2023-09-27,87.4794,88.234,86.8488,87.4893,4913662.0
2023-09-28,87.9659,89.0085,87.9659,88.9489,6608693.0
2023-09-29,89.217,89.4454,88.1744,88.2539,5420858.0
2023-09-30,89.217,89.4454,88.1744,88.2539,5420858.0
2023-10-01,89.217,89.4454,88.1744,88.2539,5420858.0
2023-10-02,87.9262,88.9738,87.7276,88.0553,4685752.0
2023-10-03,88.2042,88.7106,86.6751,87.2311,5094550.0
2023-10-04,87.2808,87.7475,86.407,87.4198,4349415.0
2023-10-05,87.5588,87.8468,86.8548,87.2113,3649506.0
2023-10-06,87.1418,88.4326,86.0992,87.9361,3947326.0
2023-10-07,87.1418,88.4326,86.0992,87.9361,3947326.0
2023-10-08,87.1418,88.4326,86.0992,87.9361,3947326.0
2023-10-09,87.251,88.1,86.7207,88.0851,3487088.0
2023-10-10,88.2638,89.0085,87.817,88.0255,5785965.0
2023-10-11,88.5716,88.939,87.9659,88.6213,3916057.0
2023-10-12,88.7504,88.9291,87.6085,88.2936,2808300.0
2023-10-13,88.3035,88.5319,87.6035,87.9759,2846084.0
2023-10-14,88.3035,88.5319,87.6035,87.9759,2846084.0
2023-10-15,88.3035,88.5319,87.6035,87.9759,2846084.0
2023-10-16,88.373,89.6738,88.2638,89.0482,6125159.0
2023-10-17,88.939,90.3192,88.7106,89.9717,4373488.0
2023-10-18,89.6937,90.5377,89.6242,89.8128,3701125.0
2023-10-19,89.8923,90.2994,88.4525,89.1972,4276234.0
2023-10-20,89.3263,89.366,88.2439,88.4723,4166212.0
2023-10-21,89.3263,89.366,88.2439,88.4723,4166212.0
2023-10-22,89.3263,89.366,88.2439,88.4723,4166212.0
2023-10-23,88.2638,88.5716,87.2857,87.7078,3395022.0
2023-10-24,88.1844,89.4454,88.1844,88.8298,4186413.0
2023-10-25,88.7305,88.9986,87.7673,88.3234,3951470.0
2023-10-26,88.2042,88.9489,87.2411,87.3106,4031559.0
2023-10-27,87.2907,87.8468,86.3077,86.5758,3553237.0
2023-10-28,87.2907,87.8468,86.3077,86.5758,3553237.0
2023-10-29,87.2907,87.8468,86.3077,86.5758,3553237.0
2023-10-30,86.8141,87.9163,86.4368,87.6482,3453348.0
2023-10-31,87.7574,87.8219,86.6949,87.4496,6610021.0
2023-11-01,87.9262,88.0751,86.6056,87.4397,5079825.0
2023-11-02,87.6879,89.644,87.4694,89.2866,8158082.0
2023-11-03,90.0412,90.8753,89.9717,90.3589,3978526.0
2023-11-04,90.0412,90.8753,89.9717,90.3589,3978526.0
2023-11-05,90.0412,90.8753,89.9717,90.3589,3978526.0
2023-11-06,90.349,90.776,90.0412,90.21,4686802.0
2023-11-07,90.4086,90.7736,89.9816,90.1306,4438494.0
2023-11-08,90.2227,90.8606,90.0135,90.1131,8107527.0
2023-11-09,90.3124,91.329,89.7543,90.7509,7382768.0
2023-11-10,91.1297,91.2094,89.4255,90.8905,6768391.0
2023-11-11,91.1297,91.2094,89.4255,90.8905,6768391.0
2023-11-12,91.1297,91.2094,89.4255,90.8905,6768391.0
2023-11-13,90.7808,91.329,90.2526,90.8307,5520844.0
2023-11-14,91.7276,92.9355,91.5981,92.1861,7075952.0
2023-11-15,89.4952,90.6015,88.2196,89.1265,11607323.0
2023-11-16,88.4587,89.3856,86.9638,88.0701,9584225.0
2023-11-17,88.8275,89.839,88.4837,88.5385,9346426.0
2023-11-18,88.8275,89.839,88.4837,88.5385,9346426.0
2023-11-19,88.8275,89.839,88.4837,88.5385,9346426.0
2023-11-20,88.3591,89.4942,88.0501,89.2361,7062342.0
2023-11-21,89.4753,89.6945,88.1398,88.7677,6659899.0
2023-11-22,89.3657,90.0932,88.9172,89.6447,4982679.0
2023-11-23,89.3657,90.0932,88.9172,89.6447,4982679.0
2023-11-24,90.0533,90.295,89.2461,89.6646,2066364.0
2023-11-25,90.0533,90.295,89.2461,89.6646,2066364.0
2023-11-26,90.0533,90.295,89.2461,89.6646,2066364.0
2023-11-27,89.4055,89.5999,88.7029,88.7976,6165581.0
2023-11-28,88.6082,89.1763,88.4488,88.8375,3865012.0
2023-11-29,89.1364,89.2959,87.5518,87.801,5014618.0
2023-11-30,88.0701,88.3591,87.4899,87.811,11206269.0
2023-12-01,88.0103,89.0866,87.6216,88.7378,4964630.0
2023-12-02,88.0103,89.0866,87.6216,88.7378,4964630.0
2023-12-03,88.0103,89.0866,87.6216,88.7378,4964630.0
2023-12-04,88.2395,89.3756,88.0003,88.2694,5884521.0
2023-12-05,87.9405,88.1,87.1432,87.7013,3840321.0
2023-12-06,87.6714,88.7378,87.6714,88.2594,5102494.0
2023-12-07,88.4687,88.9869,88.1996,88.5883,4210184.0
2023-12-08,88.7278,88.9969,88.1299,88.8275,5124957.0
2023-12-09,88.7278,88.9969,88.1299,88.8275,5124957.0
2023-12-10,88.7278,88.9969,88.1299,88.8275,5124957.0
2023-12-11,89.3557,90.5666,89.3557,90.4619,4891179.0
2023-12-12,90.3722,91.0898,90.0932,90.8606,4237342.0
2023-12-13,91.2293,91.5781,90.5616,91.5781,5567048.0
2023-12-14,91.8173,91.9967,89.555,89.6447,7155987.0
2023-12-15,89.1065,89.8141,88.2794,88.9869,9827602.0
2023-12-16,89.1065,89.8141,88.2794,88.9869,9827602.0
2023-12-17,89.1065,89.8141,88.2794,88.9869,9827602.0
2023-12-18,89.4354,89.9985,89.065,89.5152,4367314.0
2023-12-19,89.2162,91.0699,89.2162,90.9702,4429355.0
2023-12-20,90.6114,90.8905,89.7344,89.7543,4783249.0
2023-12-21,90.0932,91.1795,89.9586,91.0699,5376223.0
2023-12-22,91.2592,91.6579,90.9851,91.5383,3463203.0
2023-12-23,91.2592,91.6579,90.9851,91.5383,3463203.0
2023-12-24,91.2592,91.6579,90.9851,91.5383,3463203.0
2023-12-25,91.2592,91.6579,90.9851,91.5383,3463203.0
2023-12-26,91.608,92.5548,91.5183,92.4751,3275719.0
2023-12-27,92.4551,92.8338,92.0565,92.4551,3525487.0
2023-12-28,92.6644,93.3621,92.3754,92.9235,3249149.0
2023-12-29,93.2724,93.97,93.0631,93.4916,5342566.0
2023-12-30,93.2724,93.97,93.0631,93.4916,5342566.0
2023-12-31,93.2724,93.97,93.0631,93.4916,5342566.0
2024-01-01,93.2724,93.97,93.0631,93.4916,5342566.0
2024-01-02,92.7741,93.9102,92.5149,92.9634,5273552.0
2024-01-03,92.7442,92.9335,91.3489,91.3888,5337803.0
2024-01-04,91.5034,92.7591,90.9993,92.4651,5328007.0
2024-01-05,92.3355,92.9036,91.2492,91.3987,4533860.0
2024-01-06,92.3355,92.9036,91.2492,91.3987,4533860.0
2024-01-07,92.3355,92.9036,91.2492,91.3987,4533860.0
2024-01-08,91.2791,92.6345,91.2791,92.505,4716267.0
2024-01-09,92.1861,92.8887,91.8871,92.7641,3609422.0
2024-01-10,92.7641,94.1344,92.7641,93.8205,4653851.0
2024-01-11,94.0198,95.0164,93.5913,94.9267,4288091.0
2024-01-12,95.3254,95.3254,94.4782,94.7075,2958863.0
2024-01-13,95.3254,95.3254,94.4782,94.7075,2958863.0
2024-01-14,95.3254,95.3254,94.4782,94.7075,2958863.0
2024-01-15,95.3254,95.3254,94.4782,94.7075,2958863.0
2024-01-16,94.7573,95.5944,94.7573,95.5446,5972039.0
2024-01-17,95.1061,95.2656,93.9899,94.0696,5530903.0
2024-01-18,93.9899,94.6576,93.7408,94.4284,4390201.0
2024-01-19,94.837,95.3752,93.95,95.1759,4138683.0
2024-01-20,94.837,95.3752,93.95,95.1759,4138683.0
2024-01-21,94.837,95.3752,93.95,95.1759,4138683.0
2024-01-22,95.1958,95.3254,94.4583,94.8071,3974075.0
2024-01-23,94.8271,95.3352,94.6576,94.7374,3387531.0
2024-01-24,94.9068,95.3104,94.5679,94.6277,3438883.0
2024-01-25,95.0363,95.5845,94.7174,95.1858,4326797.0
2024-01-26,95.3652,96.1226,95.2157,96.0529,4163717.0
2024-01-27,95.3652,96.1226,95.2157,96.0529,4163717.0
2024-01-28,95.3652,96.1226,95.2157,96.0529,4163717.0
2024-01-29,96.0529,96.5213,95.3054,96.0828,3636519.0
2024-01-30,95.8336,96.5213,95.2955,96.4914,4112755.0
2024-01-31,96.6708,96.6708,94.3387,94.5879,4967009.0
2024-02-01,94.6377,96.7505,94.3886,96.7306,4608892.0
2024-02-02,96.611,97.7172,95.9233,97.1791,3973464.0
2024-02-03,96.611,97.7172,95.9233,97.1791,3973464.0
2024-02-04,96.611,97.7172,95.9233,97.1791,3973464.0
2024-02-05,96.1725,96.4117,94.837,96.322,5466370.0
2024-02-06,96.1725,96.8999,95.7091,96.7704,4410672.0
2024-02-07,97.2089,97.9564,97.0694,97.498,4641898.0
2024-02-08,98.1657,99.1125,97.7969,98.0262,6246165.0
2024-02-09,97.9066,98.7338,97.6774,98.4148,3488189.0
2024-02-10,97.9066,98.7338,97.6774,98.4148,3488189.0
2024-02-11,97.9066,98.7338,97.6774,98.4148,3488189.0
2024-02-12,98.3251,98.5245,97.4481,97.7471,4062579.0
2024-02-13,96.8502,97.7023,96.8053,97.6275,4190243.0
2024-02-14,97.91,98.22,96.65,97.17,4765825.0
2024-02-15,97.42,98.33,97.205,97.94,4802948.0
2024-02-16,97.99,98.49,97.04,98.04,4470084.0
2024-02-17,97.99,98.49,97.04,98.04,4470084.0
2024-02-18,97.99,98.49,97.04,98.04,4470084.0
2024-02-19,97.99,98.49,97.04,98.04,4470084.0
2024-02-20,97.8,98.41,97.27,97.36,5591584.0
2024-02-21,97.73,98.42,97.11,98.17,5690424.0
2024-02-22,98.77,99.13,98.35,99.11,5463265.0
2024-02-23,99.17,99.64,98.76,99.38,4581433.0
2024-02-24,99.17,99.64,98.76,99.38,4581433.0
2024-02-25,99.17,99.64,98.76,99.38,4581433.0
2024-02-26,99.53,99.69,98.43,99.23,4688616.0
2024-02-27,99.14,100.74,99.02,100.52,5436194.0
2024-02-28,100.88,102.84,99.97,101.1,7555470.0
2024-02-29,100.04,100.16,98.57,99.14,10568242.0
2024-03-01,99.38,99.56,97.91,98.51,7110590.0
2024-03-02,99.38,99.56,97.91,98.51,7110590.0
2024-03-03,99.38,99.56,97.91,98.51,7110590.0
2024-03-04,98.16,98.64,97.77,97.94,5319407.0
2024-03-05,97.7,98.39,97.29,97.39,5982726.0
2024-03-06,97.25,97.67,96.22,96.4,6421399.0
2024-03-07,96.95,97.54,95.62,95.76,6760316.0
2024-03-08,95.82,96.64,95.77,95.91,5372607.0
2024-03-09,95.82,96.64,95.77,95.91,5372607.0
2024-03-10,95.82,96.64,95.77,95.91,5372607.0
2024-03-11,96.33,96.83,95.56,96.47,4185185.0
2024-03-12,96.47,97.45,96.26,97.22,4130881.0
2024-03-13,97.33,98.1,97.16,98.06,3919111.0
2024-03-14,98.5,98.65,97.68,98.63,5858264.0
2024-03-15,98.32,98.63,97.21,97.55,7609857.0
2024-03-16,98.32,98.63,97.21,97.55,7609857.0
2024-03-17,98.32,98.63,97.21,97.55,7609857.0
2024-03-18,97.55,97.55,96.16,96.22,4780448.0
2024-03-19,96.45,98.47,96.275,98.42,5573499.0
2024-03-20,98.48,98.88,97.73,98.88,5825827.0
2024-03-21,98.8,99.6,98.54,99.18,4961974.0
2024-03-22,98.83,99.63,98.48,99.48,5138641.0
2024-03-23,98.83,99.63,98.48,99.48,5138641.0
2024-03-24,98.83,99.63,98.48,99.48,5138641.0
2024-03-25,99.53,99.59,98.14,98.18,6915521.0
2024-03-26,98.25,99.39,98.21,99.3,5256995.0
2024-03-27,100.08,101.61,100.08,101.08,5461791.0
2024-03-28,101.22,102.039,100.885,101.42,4778175.0
2024-03-29,101.22,102.039,100.885,101.42,4778175.0
2024-03-30,101.22,102.039,100.885,101.42,4778175.0
2024-03-31,101.22,102.039,100.885,101.42,4778175.0
2024-04-01,101.05,101.16,99.36,99.7,3731319.0
2024-04-02,99.37,99.52,98.59,99.47,4350074.0
2024-04-03,99.41,99.71,97.15,97.28,5036200.0
2024-04-04,97.86,98.2544,95.575,95.75,5660753.0
2024-04-05,96.16,97.28,95.925,96.81,5866238.0
2024-04-06,96.16,97.28,95.925,96.81,5866238.0
2024-04-07,96.16,97.28,95.925,96.81,5866238.0
2024-04-08,96.47,96.965,96.24,96.395,2189743.0
