,NWBI US Equity,NWBI US Equity,NWBI US Equity,NWBI US Equity,NWBI US Equity
2023-08-08,11.4925,11.6421,11.2561,11.618,365661.0
2023-08-09,11.5601,11.5746,11.3936,11.5118,371331.0
2023-08-10,11.5601,11.7338,11.4877,11.5408,434687.0
2023-08-11,11.5215,11.5794,11.4725,11.5697,352095.0
2023-08-12,11.5215,11.5794,11.4725,11.5697,352095.0
2023-08-13,11.5215,11.5794,11.4725,11.5697,352095.0
2023-08-14,11.5311,11.5503,11.3333,11.4346,594170.0
2023-08-15,11.3188,11.3188,11.0487,11.0583,535077.0
2023-08-16,11.0197,11.1452,10.9666,11.0004,371648.0
2023-08-17,11.0197,11.0776,10.9522,10.9715,360216.0
2023-08-18,10.9039,11.121,10.8654,11.039,429388.0
2023-08-19,10.9039,11.121,10.8654,11.039,429388.0
2023-08-20,10.9039,11.121,10.8654,11.039,429388.0
2023-08-21,11.0487,11.0776,10.8215,10.8557,449045.0
2023-08-22,10.846,10.9425,10.5903,10.6144,448188.0
2023-08-23,10.6048,10.7206,10.46,10.6241,381755.0
2023-08-24,10.5855,10.7688,10.5565,10.682,535144.0
2023-08-25,10.6916,10.846,10.5083,10.5565,370459.0
2023-08-26,10.6916,10.846,10.5083,10.5565,370459.0
2023-08-27,10.6916,10.846,10.5083,10.5565,370459.0
2023-08-28,10.6144,10.7399,10.6048,10.6337,344777.0
2023-08-29,10.6241,10.7302,10.5662,10.7109,336899.0
2023-08-30,10.6916,10.7109,10.5517,10.5758,371386.0
2023-08-31,10.5758,10.6723,10.5372,10.6144,538685.0
2023-09-01,10.6337,10.875,10.6241,10.8653,435932.0
2023-09-02,10.6337,10.875,10.6241,10.8653,435932.0
2023-09-03,10.6337,10.875,10.6241,10.8653,435932.0
2023-09-04,10.6337,10.875,10.6241,10.8653,435932.0
2023-09-05,10.7688,10.7688,10.4793,10.4793,532331.0
2023-09-06,10.4793,10.6048,10.2671,10.3153,547807.0
2023-09-07,10.3153,10.3539,10.1899,10.3056,445566.0
2023-09-08,10.3056,10.3346,10.1802,10.296,454049.0
2023-09-09,10.3056,10.3346,10.1802,10.296,454049.0
2023-09-10,10.3056,10.3346,10.1802,10.296,454049.0
2023-09-11,10.3346,10.4166,10.2188,10.2381,416483.0
2023-09-12,10.2671,10.3346,10.1706,10.2188,363828.0
2023-09-13,10.2188,10.2622,10.0445,10.132,486509.0
2023-09-14,10.2092,10.5372,10.2092,10.5083,813798.0
2023-09-15,10.4793,10.5565,10.3153,10.3539,2834867.0
2023-09-16,10.4793,10.5565,10.3153,10.3539,2834867.0
2023-09-17,10.4793,10.5565,10.3153,10.3539,2834867.0
2023-09-18,10.3828,10.3925,10.1513,10.1513,637566.0
2023-09-19,10.1706,10.2381,10.0451,10.0837,482899.0
2023-09-20,10.1513,10.2285,9.9293,9.9293,384508.0
2023-09-21,9.8907,9.91,9.6977,9.6977,632529.0
2023-09-22,9.717,9.7942,9.553,9.6109,648542.0
2023-09-23,9.717,9.7942,9.553,9.6109,648542.0
2023-09-24,9.717,9.7942,9.553,9.6109,648542.0
2023-09-25,9.6012,9.7556,9.5916,9.7267,466636.0
2023-09-26,9.6591,9.8232,9.5723,9.5819,653804.0
2023-09-27,9.6495,9.7363,9.5626,9.5723,521172.0
2023-09-28,9.5819,9.8811,9.5819,9.8328,859124.0
2023-09-29,9.8811,9.9583,9.7942,9.8714,1021511.0
2023-09-30,9.8811,9.9583,9.7942,9.8714,1021511.0
2023-10-01,9.8811,9.9583,9.7942,9.8714,1021511.0
2023-10-02,9.8328,9.8907,9.746,9.8232,1109685.0
2023-10-03,9.7653,9.8328,9.664,9.7267,708939.0
2023-10-04,9.7556,9.9486,9.6591,9.9293,661409.0
2023-10-05,9.9197,10.0789,9.9004,10.0548,736833.0
2023-10-06,9.939,10.1513,9.8425,10.0355,496328.0
2023-10-07,9.939,10.1513,9.8425,10.0355,496328.0
2023-10-08,9.939,10.1513,9.8425,10.0355,496328.0
2023-10-09,9.9872,10.1416,9.9872,10.0644,481999.0
2023-10-10,10.0837,10.1995,10.0683,10.0934,437126.0
2023-10-11,10.1609,10.2478,10.0451,10.0934,279571.0
2023-10-12,10.0644,10.0644,9.8859,9.9872,423656.0
2023-10-13,10.0934,10.132,9.7942,9.8039,462461.0
2023-10-14,10.0934,10.132,9.7942,9.8039,462461.0
2023-10-15,10.0934,10.132,9.7942,9.8039,462461.0
2023-10-16,9.8811,10.0355,9.8811,9.9969,475645.0
2023-10-17,10.1223,10.2671,9.9679,10.1416,619574.0
2023-10-18,10.0548,10.0644,9.8569,9.8714,491051.0
2023-10-19,9.9004,10.0089,9.717,9.7267,545206.0
2023-10-20,9.7942,9.7942,9.4565,9.4661,808070.0
2023-10-21,9.7942,9.7942,9.4565,9.4661,808070.0
2023-10-22,9.7942,9.7942,9.4565,9.4661,808070.0
2023-10-23,9.4661,10.0162,9.4661,9.91,737872.0
2023-10-24,10.0162,10.1899,9.8907,9.9872,667765.0
2023-10-25,9.91,10.0837,9.8425,10.0451,676794.0
2023-10-26,10.0741,10.3153,10.0741,10.1995,615773.0
2023-10-27,10.1802,10.1995,9.8907,10.0548,612395.0
2023-10-28,10.1802,10.1995,9.8907,10.0548,612395.0
2023-10-29,10.1802,10.1995,9.8907,10.0548,612395.0
2023-10-30,10.1609,10.2188,10.0548,10.1127,428323.0
2023-10-31,10.1127,10.1715,9.9777,10.0548,499107.0
2023-11-01,10.0351,10.1433,9.9269,10.0941,444888.0
2023-11-02,10.1827,10.5368,10.1827,10.527,530154.0
2023-11-03,10.7926,10.9501,10.7779,10.8418,704539.0
2023-11-04,10.7926,10.9501,10.7779,10.8418,704539.0
2023-11-05,10.7926,10.9501,10.7779,10.8418,704539.0
2023-11-06,10.8025,10.8763,10.7434,10.8222,553101.0
2023-11-07,10.7828,10.8123,10.6647,10.7238,394335.0
2023-11-08,10.7533,10.8517,10.5713,10.6254,452546.0
2023-11-09,10.6451,10.6647,10.3794,10.4581,389175.0
2023-11-10,10.5172,10.6155,10.4139,10.468,528252.0
2023-11-11,10.5172,10.6155,10.4139,10.468,528252.0
2023-11-12,10.5172,10.6155,10.4139,10.468,528252.0
2023-11-13,10.3991,10.5122,10.3598,10.468,338358.0
2023-11-14,10.8418,11.2649,10.8418,11.2058,1146667.0
2023-11-15,11.1665,11.3682,11.1567,11.2157,591078.0
2023-11-16,11.2157,11.2157,10.9599,11.0288,389363.0
2023-11-17,11.137,11.26,11.0681,11.0681,574290.0
2023-11-18,11.137,11.26,11.0681,11.0681,574290.0
2023-11-19,11.137,11.26,11.0681,11.0681,574290.0
2023-11-20,11.0681,11.0927,10.9402,11.0189,393965.0
2023-11-21,10.9796,10.9992,10.833,10.8615,332756.0
2023-11-22,10.9599,10.9599,10.8271,10.8615,459386.0
2023-11-23,10.9599,10.9599,10.8271,10.8615,459386.0
2023-11-24,10.9009,10.9402,10.8482,10.9009,152759.0
2023-11-25,10.9009,10.9402,10.8482,10.9009,152759.0
2023-11-26,10.9009,10.9402,10.8482,10.9009,152759.0
2023-11-27,10.8418,10.8517,10.7336,10.773,612733.0
2023-11-28,10.7828,10.7926,10.6057,10.7926,491271.0
2023-11-29,10.8615,11.0288,10.834,10.9205,546881.0
2023-11-30,10.9501,11.014,10.8812,10.9599,934256.0
2023-12-01,10.9402,11.4223,10.8517,11.3337,577070.0
2023-12-02,10.9402,11.4223,10.8517,11.3337,577070.0
2023-12-03,10.9402,11.4223,10.8517,11.3337,577070.0
2023-12-04,11.2649,11.6584,11.2255,11.6191,813717.0
2023-12-05,11.5699,11.6289,11.4715,11.5207,676996.0
2023-12-06,11.6191,11.8945,11.442,11.4715,614718.0
2023-12-07,11.5207,11.7371,11.3829,11.5895,1089913.0
2023-12-08,11.3436,11.7076,11.2058,11.6781,1282224.0
2023-12-09,11.3436,11.7076,11.2058,11.6781,1282224.0
2023-12-10,11.3436,11.7076,11.2058,11.6781,1282224.0
2023-12-11,11.6387,11.6879,11.501,11.5895,790129.0
2023-12-12,11.5797,11.5797,11.437,11.4518,591754.0
2023-12-13,11.4616,12.0913,11.4075,12.0815,1347186.0
2023-12-14,12.2389,12.5439,12.17,12.3569,1273062.0
2023-12-15,12.3864,12.3864,12.0618,12.2389,3573402.0
2023-12-16,12.3864,12.3864,12.0618,12.2389,3573402.0
2023-12-17,12.3864,12.3864,12.0618,12.2389,3573402.0
2023-12-18,12.2881,12.3569,12.1356,12.2192,838603.0
2023-12-19,12.2192,12.3766,12.17,12.2979,611189.0
2023-12-20,12.2389,12.5143,12.1503,12.1503,906268.0
2023-12-21,12.2389,12.3569,12.1306,12.3569,759062.0
2023-12-22,12.4258,12.6029,12.4258,12.5734,1273582.0
2023-12-23,12.4258,12.6029,12.4258,12.5734,1273582.0
2023-12-24,12.4258,12.6029,12.4258,12.5734,1273582.0
2023-12-25,12.4258,12.6029,12.4258,12.5734,1273582.0
2023-12-26,12.6029,12.7603,12.5439,12.6914,612294.0
2023-12-27,12.5045,12.7259,12.5045,12.6029,681478.0
2023-12-28,12.4455,12.593,12.352,12.5045,750319.0
2023-12-29,12.4455,12.4848,12.2782,12.2782,491671.0
2023-12-30,12.4455,12.4848,12.2782,12.2782,491671.0
2023-12-31,12.4455,12.4848,12.2782,12.2782,491671.0
2024-01-01,12.4455,12.4848,12.2782,12.2782,491671.0
2024-01-02,12.1503,12.4799,12.111,12.3864,824074.0
2024-01-03,12.2979,12.4258,12.1306,12.1405,978868.0
2024-01-04,12.1503,12.3422,12.1321,12.2487,727646.0
2024-01-05,12.17,12.3864,12.17,12.2192,732880.0
2024-01-06,12.17,12.3864,12.17,12.2192,732880.0
2024-01-07,12.17,12.3864,12.17,12.2192,732880.0
2024-01-08,12.1995,12.3471,12.111,12.3373,537134.0
2024-01-09,12.1602,12.234,12.111,12.17,534461.0
2024-01-10,12.0913,12.2389,12.0523,12.229,539218.0
2024-01-11,12.111,12.1749,11.924,12.111,1332155.0
2024-01-12,12.1897,12.234,11.8945,12.0028,574583.0
2024-01-13,12.1897,12.234,11.8945,12.0028,574583.0
2024-01-14,12.1897,12.234,11.8945,12.0028,574583.0
2024-01-15,12.1897,12.234,11.8945,12.0028,574583.0
2024-01-16,11.865,11.9093,11.747,11.806,615402.0
2024-01-17,11.6387,11.7863,11.5403,11.6781,696958.0
2024-01-18,11.6978,11.7863,11.5797,11.6879,718134.0
2024-01-19,11.747,11.924,11.6584,11.924,697048.0
2024-01-20,11.747,11.924,11.6584,11.924,697048.0
2024-01-21,11.747,11.924,11.6584,11.924,697048.0
2024-01-22,11.8749,12.5242,11.7863,12.4947,1129246.0
2024-01-23,12.5439,12.7357,12.3717,12.6521,1037071.0
2024-01-24,12.7209,12.7947,12.4652,12.593,1136537.0
2024-01-25,12.7701,12.8587,12.4897,12.6816,900238.0
2024-01-26,12.7209,12.839,12.593,12.7603,503787.0
2024-01-27,12.7209,12.839,12.593,12.7603,503787.0
2024-01-28,12.7209,12.839,12.593,12.7603,503787.0
2024-01-29,12.7308,12.7947,12.6422,12.7701,651997.0
2024-01-30,12.7013,12.7701,12.6275,12.7013,510268.0
2024-01-31,12.5537,12.6127,12.111,12.17,1400352.0
2024-02-01,12.27,12.29,11.63,12.1,1253228.0
2024-02-02,11.87,12.09,11.84,12.03,639518.0
2024-02-03,11.87,12.09,11.84,12.03,639518.0
2024-02-04,11.87,12.09,11.84,12.03,639518.0
2024-02-05,11.89,11.92,11.72,11.8,667371.0
2024-02-06,11.78,11.908,11.645,11.72,661391.0
2024-02-07,11.73,11.76,11.5,11.69,576126.0
2024-02-08,11.5,11.8,11.5,11.74,552622.0
2024-02-09,11.75,11.965,11.63,11.91,459000.0
2024-02-10,11.75,11.965,11.63,11.91,459000.0
2024-02-11,11.75,11.965,11.63,11.91,459000.0
2024-02-12,11.93,12.285,11.92,12.13,776363.0
2024-02-13,11.81,11.85,11.445,11.59,883563.0
2024-02-14,11.72,11.8499,11.49,11.75,768433.0
2024-02-15,11.8,12.11,11.8,12.04,788772.0
2024-02-16,11.92,11.99,11.81,11.83,639725.0
2024-02-17,11.92,11.99,11.81,11.83,639725.0
2024-02-18,11.92,11.99,11.81,11.83,639725.0
2024-02-19,11.92,11.99,11.81,11.83,639725.0
2024-02-20,11.74,11.86,11.66,11.69,537718.0
2024-02-21,11.68,11.73,11.59,11.62,597323.0
2024-02-22,11.59,11.63,11.385,11.5,656194.0
2024-02-23,11.49,11.63,11.39,11.51,463265.0
2024-02-24,11.49,11.63,11.39,11.51,463265.0
2024-02-25,11.49,11.63,11.39,11.51,463265.0
2024-02-26,11.45,11.57,11.32,11.44,535720.0
2024-02-27,11.48,11.55,11.32,11.39,495644.0
2024-02-28,11.32,11.44,11.27,11.29,492797.0
2024-02-29,11.49,11.6,11.36,11.46,550786.0
2024-03-01,11.33,11.35,11.15,11.35,579093.0
2024-03-02,11.33,11.35,11.15,11.35,579093.0
2024-03-03,11.33,11.35,11.15,11.35,579093.0
2024-03-04,11.44,11.73,11.44,11.57,885941.0
2024-03-05,11.51,11.855,11.5,11.82,809346.0
2024-03-06,11.82,11.87,11.38,11.69,860439.0
2024-03-07,11.82,11.85,11.56,11.59,758465.0
2024-03-08,11.74,11.81,11.625,11.65,505668.0
2024-03-09,11.74,11.81,11.625,11.65,505668.0
2024-03-10,11.74,11.81,11.625,11.65,505668.0
2024-03-11,11.53,11.63,11.46,11.5,787591.0
2024-03-12,11.47,11.495,11.2,11.27,908312.0
2024-03-13,11.28,11.325,11.16,11.19,968246.0
2024-03-14,11.14,11.15,10.82,10.92,1396225.0
2024-03-15,10.88,11.1,10.88,11.08,5846382.0
2024-03-16,10.88,11.1,10.88,11.08,5846382.0
2024-03-17,10.88,11.1,10.88,11.08,5846382.0
2024-03-18,11.06,11.155,10.95,10.99,718802.0
2024-03-19,10.93,11.095,10.93,10.96,849967.0
2024-03-20,10.92,11.385,10.88,11.31,813310.0
2024-03-21,11.35,11.47,11.27,11.37,723150.0
2024-03-22,11.41,11.42,11.085,11.1,665750.0
2024-03-23,11.41,11.42,11.085,11.1,665750.0
2024-03-24,11.41,11.42,11.085,11.1,665750.0
2024-03-25,11.15,11.27,11.13,11.19,536068.0
2024-03-26,11.25,11.28,11.135,11.16,438389.0
2024-03-27,11.22,11.54,11.22,11.54,830207.0
2024-03-28,11.56,11.67,11.51,11.65,1096214.0
2024-03-29,11.56,11.67,11.51,11.65,1096214.0
2024-03-30,11.56,11.67,11.51,11.65,1096214.0
2024-03-31,11.56,11.67,11.51,11.65,1096214.0
2024-04-01,11.65,11.65,11.4,11.4,735827.0
2024-04-02,11.27,11.3,11.14,11.21,873262.0
2024-04-03,11.15,11.225,11.06,11.15,912525.0
2024-04-04,11.25,11.3701,11.145,11.2,553299.0
2024-04-05,11.12,11.225,11.105,11.16,632745.0
2024-04-06,11.12,11.225,11.105,11.16,632745.0
2024-04-07,11.12,11.225,11.105,11.16,632745.0
2024-04-08,11.18,11.34,11.16,11.29,690735.0
