,YORW US Equity,YORW US Equity,YORW US Equity,YORW US Equity,YORW US Equity
2023-08-13,40.5017,41.2098,40.5017,41.1705,58280.0
2023-08-14,41.0131,41.7901,40.9049,41.7606,51034.0
2023-08-15,41.6426,41.7746,41.0797,41.1902,27376.0
2023-08-16,41.1508,41.2393,40.6984,40.8951,48590.0
2023-08-17,41.082,41.2295,40.5908,40.6197,39553.0
2023-08-18,40.7279,41.3672,40.7279,41.1803,33020.0
2023-08-19,40.7279,41.3672,40.7279,41.1803,33020.0
2023-08-20,40.7279,41.3672,40.7279,41.1803,33020.0
2023-08-21,41.2098,41.6191,40.246,40.4328,51337.0
2023-08-22,40.5214,41.0623,40.5214,40.6787,30659.0
2023-08-23,40.8853,40.9836,40.6689,40.8558,40809.0
2023-08-24,40.6295,41.082,40.5214,40.6492,26069.0
2023-08-25,40.9049,41.0623,40.4771,40.7476,21935.0
2023-08-26,40.9049,41.0623,40.4771,40.7476,21935.0
2023-08-27,40.9049,41.0623,40.4771,40.7476,21935.0
2023-08-28,40.9148,41.0411,40.2853,40.3148,26783.0
2023-08-29,40.3443,40.5804,39.8625,40.4623,70434.0
2023-08-30,40.5509,40.5509,39.8526,39.9804,31006.0
2023-08-31,39.9706,40.2804,39.9017,40.0689,41732.0
2023-09-01,40.1968,40.3443,39.6559,39.7149,29232.0
2023-09-02,40.1968,40.3443,39.6559,39.7149,29232.0
2023-09-03,40.1968,40.3443,39.6559,39.7149,29232.0
2023-09-04,40.1968,40.3443,39.6559,39.7149,29232.0
2023-09-05,39.6854,39.7149,38.9772,39.5968,57766.0
2023-09-06,39.7935,39.8329,39.351,39.4591,37311.0
2023-09-07,39.587,40.0296,39.587,39.6559,65680.0
2023-09-08,39.8821,39.8821,39.5478,39.6952,32160.0
2023-09-09,39.8821,39.8821,39.5478,39.6952,32160.0
2023-09-10,39.8821,39.8821,39.5478,39.6952,32160.0
2023-09-11,39.705,40.0296,39.4837,39.5673,36383.0
2023-09-12,39.646,39.8231,39.41,39.6165,23433.0
2023-09-13,39.4985,39.9804,39.4788,39.7247,29586.0
2023-09-14,39.7837,40.3738,39.7837,40.187,36076.0
2023-09-15,40.3837,40.7672,39.9706,40.1181,148415.0
2023-09-16,40.3837,40.7672,39.9706,40.1181,148415.0
2023-09-17,40.3837,40.7672,39.9706,40.1181,148415.0
2023-09-18,40.0591,40.293,39.646,39.6755,28476.0
2023-09-19,39.5968,39.7444,39.1247,39.1641,42417.0
2023-09-20,39.2624,39.4074,38.5051,38.515,28449.0
2023-09-21,38.5051,38.8002,38.0724,38.5641,31401.0
2023-09-22,38.5641,38.6625,37.8462,37.8462,29694.0
2023-09-23,38.5641,38.6625,37.8462,37.8462,29694.0
2023-09-24,38.5641,38.6625,37.8462,37.8462,29694.0
2023-09-25,37.8167,38.2691,37.6101,38.2101,66899.0
2023-09-26,38.2396,38.4953,37.7183,37.797,37155.0
2023-09-27,37.8167,38.0035,37.0298,37.738,72404.0
2023-09-28,37.8692,37.8692,36.6114,37.0683,50295.0
2023-09-29,37.1375,37.1968,36.653,37.0683,45460.0
2023-09-30,37.1375,37.1968,36.653,37.0683,45460.0
2023-10-01,37.1375,37.1968,36.653,37.0683,45460.0
2023-10-02,36.9299,36.9299,36.1685,36.4751,47945.0
2023-10-03,36.3465,36.3465,35.8521,35.9609,41253.0
2023-10-04,36.0697,36.3761,35.7129,36.1784,65205.0
2023-10-05,36.1883,36.7025,36.1784,36.6234,41558.0
2023-10-06,36.4751,37.2364,36.2662,37.1968,24392.0
2023-10-07,36.4751,37.2364,36.2662,37.1968,24392.0
2023-10-08,36.4751,37.2364,36.2662,37.1968,24392.0
2023-10-09,37.1474,37.533,36.9595,37.4243,29311.0
2023-10-10,37.4638,37.6912,37.2908,37.3353,41822.0
2023-10-11,37.5034,37.5034,37.009,37.2166,27771.0
2023-10-12,37.2265,37.2265,36.4553,36.7222,38037.0
2023-10-13,36.7222,36.7618,36.2575,36.3267,22113.0
2023-10-14,36.7222,36.7618,36.2575,36.3267,22113.0
2023-10-15,36.7222,36.7618,36.2575,36.3267,22113.0
2023-10-16,36.5937,36.5937,36.2378,36.3267,30318.0
2023-10-17,36.0993,36.6926,36.0894,36.396,44510.0
2023-10-18,36.5542,36.5542,35.5951,35.7335,33097.0
2023-10-19,35.684,36.2625,35.5456,35.6148,29839.0
2023-10-20,35.6939,35.9312,35.1402,35.2292,38726.0
2023-10-21,35.6939,35.9312,35.1402,35.2292,38726.0
2023-10-22,35.6939,35.9312,35.1402,35.2292,38726.0
2023-10-23,35.1897,35.2984,34.8535,34.9227,50167.0
2023-10-24,35.1205,35.427,34.9524,35.2193,33191.0
2023-10-25,35.071,35.3232,34.9425,35.1996,32631.0
2023-10-26,35.2292,35.9213,35.2292,35.7631,28334.0
2023-10-27,35.7631,35.7631,35.2243,35.4072,27327.0
2023-10-28,35.7631,35.7631,35.2243,35.4072,27327.0
2023-10-29,35.7631,35.7631,35.2243,35.4072,27327.0
2023-10-30,35.2688,35.5901,35.0414,35.1205,41704.0
2023-10-31,35.2193,35.6989,34.8436,35.6643,48185.0
2023-11-01,35.6247,35.9115,35.3083,35.7631,44914.0
2023-11-02,35.8225,36.2378,35.7335,36.1982,54212.0
2023-11-03,36.6728,38.1856,35.9016,37.4341,49718.0
2023-11-04,36.6728,38.1856,35.9016,37.4341,49718.0
2023-11-05,36.6728,38.1856,35.9016,37.4341,49718.0
2023-11-06,37.622,38.4952,37.1573,37.4539,36290.0
2023-11-07,37.622,37.622,36.9757,37.2166,32076.0
2023-11-08,37.009,37.009,36.391,36.8508,54835.0
2023-11-09,36.92,36.92,35.8769,36.3564,46625.0
2023-11-10,36.4849,36.4849,36.0202,36.1191,26926.0
2023-11-11,36.4849,36.4849,36.0202,36.1191,26926.0
2023-11-12,36.4849,36.4849,36.0202,36.1191,26926.0
2023-11-13,35.9213,36.2902,35.7631,36.0004,23734.0
2023-11-14,36.6036,38.3833,36.1488,38.3833,65232.0
2023-11-15,38.3636,38.9766,37.6616,37.7901,38762.0
2023-11-16,37.9878,38.0472,37.6319,37.8593,38039.0
2023-11-17,38.0768,38.0768,37.4737,37.6319,40437.0
2023-11-18,38.0768,38.0768,37.4737,37.6319,40437.0
2023-11-19,38.0768,38.0768,37.4737,37.6319,40437.0
2023-11-20,37.5132,37.5475,36.6926,36.8607,22902.0
2023-11-21,36.7618,36.9299,36.564,36.7915,18598.0
2023-11-22,37.187,37.3452,36.9694,37.2463,21272.0
2023-11-23,37.187,37.3452,36.9694,37.2463,21272.0
2023-11-24,37.444,37.8296,37.3155,37.8198,13502.0
2023-11-25,37.444,37.8296,37.3155,37.8198,13502.0
2023-11-26,37.444,37.8296,37.3155,37.8198,13502.0
2023-11-27,37.8296,37.8296,37.4243,37.6912,25727.0
2023-11-28,37.7505,37.7505,37.1771,37.2463,29274.0
2023-11-29,37.5132,38.0076,37.2463,37.4539,36507.0
2023-11-30,37.6517,38.0274,37.2698,37.6517,63565.0
2023-12-01,37.4341,38.3636,37.2957,38.2944,53213.0
2023-12-02,37.4341,38.3636,37.2957,38.2944,53213.0
2023-12-03,37.4341,38.3636,37.2957,38.2944,53213.0
2023-12-04,38.4427,39.0952,38.2022,39.0952,34111.0
2023-12-05,39.0952,39.0952,38.5959,38.6899,22015.0
2023-12-06,38.7195,39.1842,38.7195,38.9766,28569.0
2023-12-07,38.8184,39.115,38.6948,38.9766,34320.0
2023-12-08,39.0359,39.1842,38.6471,38.7788,20522.0
2023-12-09,39.0359,39.1842,38.6471,38.7788,20522.0
2023-12-10,39.0359,39.1842,38.6471,38.7788,20522.0
2023-12-11,38.6305,38.6899,37.8395,38.0669,35024.0
2023-12-12,38.1856,38.3141,37.5726,38.2449,28396.0
2023-12-13,38.1955,39.8665,37.9847,39.6292,91555.0
2023-12-14,40.0444,40.4894,39.2534,39.5105,69350.0
2023-12-15,39.8961,39.8961,37.9681,37.9878,153221.0
2023-12-16,39.8961,39.8961,37.9681,37.9878,153221.0
2023-12-17,39.8961,39.8961,37.9681,37.9878,153221.0
2023-12-18,37.9878,38.1411,37.6368,38.1065,90109.0
2023-12-19,38.1658,38.7986,38.0867,38.7492,62789.0
2023-12-20,38.8975,39.1249,37.9285,37.9977,68462.0
2023-12-21,38.1362,38.6058,37.6418,38.0274,36421.0
2023-12-22,38.1757,38.6305,37.887,38.235,30399.0
2023-12-23,38.1757,38.6305,37.887,38.235,30399.0
2023-12-24,38.1757,38.6305,37.887,38.235,30399.0
2023-12-25,38.1757,38.6305,37.887,38.235,30399.0
2023-12-26,38.4031,39.2633,38.0669,39.0656,40236.0
2023-12-27,39.0557,39.4314,38.5811,39.115,46379.0
2023-12-28,39.0164,39.1276,38.7182,38.8773,36702.0
2023-12-29,38.8574,38.8605,38.0522,38.3902,43301.0
2023-12-30,38.8574,38.8605,38.0522,38.3902,43301.0
2023-12-31,38.8574,38.8605,38.0522,38.3902,43301.0
2024-01-01,38.8574,38.8605,38.0522,38.3902,43301.0
2024-01-02,38.2709,38.8473,37.9826,38.1317,41999.0
2024-01-03,38.1317,38.4697,37.3862,37.5452,47155.0
2024-01-04,37.7739,37.8434,37.0383,37.1576,61617.0
2024-01-05,36.9488,37.3663,36.7102,36.7997,57386.0
2024-01-06,36.9488,37.3663,36.7102,36.7997,57386.0
2024-01-07,36.9488,37.3663,36.7102,36.7997,57386.0
2024-01-08,37.078,37.2569,36.5909,37.0581,54983.0
2024-01-09,36.909,36.9587,36.3275,36.6506,51341.0
2024-01-10,36.6605,37.7639,36.581,37.5353,86521.0
2024-01-11,37.3564,37.6539,36.0343,36.4319,145145.0
2024-01-12,36.7898,37.0283,36.3971,36.6605,45367.0
2024-01-13,36.7898,37.0283,36.3971,36.6605,45367.0
2024-01-14,36.7898,37.0283,36.3971,36.6605,45367.0
2024-01-15,36.7898,37.0283,36.3971,36.6605,45367.0
2024-01-16,36.7699,37.0084,36.1138,36.1436,54979.0
2024-01-17,35.8056,36.2728,35.396,35.7062,58136.0
2024-01-18,35.7758,35.7758,35.0999,35.5174,54260.0
2024-01-19,35.746,35.746,35.1496,35.6466,47760.0
2024-01-20,35.746,35.746,35.1496,35.6466,47760.0
2024-01-21,35.746,35.746,35.1496,35.6466,47760.0
2024-01-22,35.8454,36.3623,35.7361,36.3424,40979.0
2024-01-23,36.5711,36.8792,36.0144,36.1436,35165.0
2024-01-24,36.2728,36.2728,35.2192,35.239,43431.0
2024-01-25,35.6864,35.6864,35.0864,35.4577,47398.0
2024-01-26,35.6565,35.8542,35.249,35.3981,43648.0
2024-01-27,35.6565,35.8542,35.249,35.3981,43648.0
2024-01-28,35.6565,35.8542,35.249,35.3981,43648.0
2024-01-29,35.2291,35.7957,35.1297,35.7858,64172.0
2024-01-30,35.8653,35.8695,35.2997,35.4478,49111.0
2024-01-31,35.6665,36.3822,35.4875,35.6665,74592.0
2024-02-01,35.8355,36.4021,35.7418,36.3921,55498.0
2024-02-02,36.253,36.253,35.5473,35.7858,54640.0
2024-02-03,36.253,36.253,35.5473,35.7858,54640.0
2024-02-04,36.253,36.253,35.5473,35.7858,54640.0
2024-02-05,35.587,35.7286,35.1993,35.2788,68934.0
2024-02-06,35.1893,35.7957,35.1893,35.6565,49142.0
2024-02-07,35.5571,35.6565,35.3037,35.4279,63780.0
2024-02-08,35.4975,35.905,35.3285,35.905,35171.0
2024-02-09,35.8553,36.6009,35.6566,36.3921,58335.0
2024-02-10,35.8553,36.6009,35.6566,36.3921,58335.0
2024-02-11,35.8553,36.6009,35.6566,36.3921,58335.0
2024-02-12,36.4319,37.1874,36.3824,37.0084,50360.0
2024-02-13,36.4717,36.4816,35.1894,35.3384,68929.0
2024-02-14,35.6963,36.0989,35.249,35.6168,41137.0
2024-02-15,35.7361,36.8792,35.7162,36.7599,66183.0
2024-02-16,36.7003,36.7527,36.1138,36.422,43395.0
2024-02-17,36.7003,36.7527,36.1138,36.422,43395.0
2024-02-18,36.7003,36.7527,36.1138,36.422,43395.0
2024-02-19,36.7003,36.7527,36.1138,36.422,43395.0
2024-02-20,36.0939,36.8693,36.0939,36.4021,37915.0
2024-02-21,36.3126,36.581,36.0543,36.1635,78875.0
2024-02-22,35.9846,35.9846,35.1893,35.6466,47792.0
2024-02-23,35.6168,35.6359,35.1994,35.418,45357.0
2024-02-24,35.6168,35.6359,35.1994,35.418,45357.0
2024-02-25,35.6168,35.6359,35.1994,35.418,45357.0
2024-02-26,35.3583,35.5439,34.7718,35.3384,56733.0
2024-02-27,35.4378,35.587,35.1893,35.2092,40048.0
2024-02-28,35.13,35.295,34.89,34.96,42565.0
2024-02-29,35.41,35.62,35.23,35.4,85419.0
2024-03-01,35.45,36.12,34.99,35.87,83061.0
2024-03-02,35.45,36.12,34.99,35.87,83061.0
2024-03-03,35.45,36.12,34.99,35.87,83061.0
2024-03-04,35.85,35.98,35.6,35.77,77950.0
2024-03-05,35.63,36.2,35.05,35.05,121826.0
2024-03-06,35.68,35.68,35.08,35.26,67408.0
2024-03-07,35.41,35.67,35.055,35.23,51461.0
2024-03-08,35.4,35.5928,35.24,35.47,39230.0
2024-03-09,35.4,35.5928,35.24,35.47,39230.0
2024-03-10,35.4,35.5928,35.24,35.47,39230.0
2024-03-11,35.33,36.14,35.33,35.98,46734.0
2024-03-12,36.01,36.01,35.21,35.54,63051.0
2024-03-13,35.83,36.46,35.75,36.21,78920.0
2024-03-14,36.22,36.22,35.29,35.65,76744.0
2024-03-15,35.5,36.31,35.45,35.66,227290.0
2024-03-16,35.5,36.31,35.45,35.66,227290.0
2024-03-17,35.5,36.31,35.45,35.66,227290.0
2024-03-18,35.5,35.7599,35.22,35.23,54204.0
2024-03-19,35.23,35.58,35.1,35.26,51253.0
2024-03-20,35.18,35.615,35.0484,35.48,48828.0
2024-03-21,35.66,36.2,35.6101,35.9,101544.0
2024-03-22,36.09,36.3,35.43,35.44,44304.0
2024-03-23,36.09,36.3,35.43,35.44,44304.0
2024-03-24,36.09,36.3,35.43,35.44,44304.0
2024-03-25,35.59,35.66,35.36,35.4,32930.0
2024-03-26,35.41,35.5623,35.22,35.31,39753.0
2024-03-27,35.46,35.97,35.46,35.97,53970.0
2024-03-28,35.9,36.48,35.9,36.27,64673.0
2024-03-29,35.9,36.48,35.9,36.27,64673.0
2024-03-30,35.9,36.48,35.9,36.27,64673.0
2024-03-31,35.9,36.48,35.9,36.27,64673.0
2024-04-01,36.5,36.57,35.47,35.8,71538.0
2024-04-02,35.41,35.85,35.27,35.27,60085.0
2024-04-03,35.35,35.6725,34.86,34.92,60287.0
2024-04-04,35.09,35.22,34.89,35.1,52320.0
2024-04-05,35.0,35.015,34.45,34.65,71669.0
2024-04-06,35.0,35.015,34.45,34.65,71669.0
2024-04-07,35.0,35.015,34.45,34.65,71669.0
2024-04-08,34.66,35.1317,34.66,35.07,44877.0
