,CE US Equity,CE US Equity,CE US Equity,CE US Equity,CE US Equity
2022-07-30,114.3422,118.6532,111.1449,112.8251,1545894.0
2022-07-31,114.3422,118.6532,111.1449,112.8251,1545894.0
2022-08-01,110.7513,110.8569,108.0869,109.3207,1259231.0
2022-08-02,108.3509,109.9255,106.5747,107.0067,1100828.0
2022-08-03,107.6308,107.7653,105.7106,106.2098,1127769.0
2022-08-04,106.3059,108.0149,105.4417,106.5555,1076729.0
2022-08-05,105.2785,106.7187,104.9713,106.4307,783408.0
2022-08-06,105.2785,106.7187,104.9713,106.4307,783408.0
2022-08-07,105.2785,106.7187,104.9713,106.4307,783408.0
2022-08-08,108.1877,108.9366,106.4979,106.5651,929854.0
2022-08-09,106.7283,107.5348,105.5281,106.2674,804273.0
2022-08-10,108.9078,110.6601,108.1109,109.3303,685395.0
2022-08-11,110.4536,113.1132,109.7575,111.5866,897742.0
2022-08-12,112.2779,113.0124,111.7114,112.9308,778422.0
2022-08-13,112.2779,113.0124,111.7114,112.9308,778422.0
2022-08-14,112.2779,113.0124,111.7114,112.9308,778422.0
2022-08-15,111.5866,112.3355,110.6168,111.5866,595136.0
2022-08-16,112.3355,113.6653,111.529,113.1324,612958.0
2022-08-17,111.5098,112.5371,109.9502,110.1464,926731.0
2022-08-18,110.9337,112.8059,110.492,112.2491,818402.0
2022-08-19,111.385,111.3946,109.0339,110.0984,635715.0
2022-08-20,111.385,111.3946,109.0339,110.0984,635715.0
2022-08-21,111.385,111.3946,109.0339,110.0984,635715.0
2022-08-22,107.746,108.1061,106.1922,106.5843,802373.0
2022-08-23,107.2372,112.057,106.4883,111.3753,1660847.0
2022-08-24,111.1353,112.2779,110.3,111.7498,794047.0
2022-08-25,112.7291,113.9197,111.9514,113.8909,782851.0
2022-08-26,114.3806,114.563,109.1958,109.3495,881308.0
2022-08-27,114.3806,114.563,109.1958,109.3495,881308.0
2022-08-28,114.3806,114.563,109.1958,109.3495,881308.0
2022-08-29,108.2357,111.3946,107.1649,110.4248,1285858.0
2022-08-30,111.1545,111.3753,107.6548,108.3317,869396.0
2022-08-31,108.4469,108.4661,106.4307,106.4403,681672.0
2022-09-01,105.2305,105.5185,102.859,104.376,813700.0
2022-09-02,106.8723,107.4484,102.0333,102.6189,918192.0
2022-09-03,106.8723,107.4484,102.0333,102.6189,918192.0
2022-09-04,106.8723,107.4484,102.0333,102.6189,918192.0
2022-09-05,106.8723,107.4484,102.0333,102.6189,918192.0
2022-09-06,103.9055,104.6832,101.7356,102.0909,1035716.0
2022-09-07,101.7356,105.9986,101.3516,105.8354,1111299.0
2022-09-08,104.6448,108.0437,103.8383,107.8613,839236.0
2022-09-09,109.4263,111.0681,108.8854,110.6937,721884.0
2022-09-10,109.4263,111.0681,108.8854,110.6937,721884.0
2022-09-11,109.4263,111.0681,108.8854,110.6937,721884.0
2022-09-12,111.9226,114.1789,111.6058,112.3067,905318.0
2022-09-13,106.4307,108.721,104.4432,104.9329,1132579.0
2022-09-14,104.3472,104.4624,101.294,103.6847,1029358.0
2022-09-15,103.5599,105.7106,102.4845,102.9262,920392.0
2022-09-16,100.6603,102.907,96.1188,98.3464,4229703.0
2022-09-17,100.6603,102.907,96.1188,98.3464,4229703.0
2022-09-18,100.6603,102.907,96.1188,98.3464,4229703.0
2022-09-19,96.9062,100.4682,96.8197,99.6809,1018123.0
2022-09-20,97.7895,98.2119,94.5058,95.4276,1670007.0
2022-09-21,96.3301,96.7717,93.3921,93.4209,887438.0
2022-09-22,93.8049,93.8769,90.1564,90.1852,1185704.0
2022-09-23,88.1401,88.4961,85.8262,87.372,1127815.0
2022-09-24,88.1401,88.4961,85.8262,87.372,1127815.0
2022-09-25,88.1401,88.4961,85.8262,87.372,1127815.0
2022-09-26,86.0567,87.4681,83.2483,84.3476,2005707.0
2022-09-27,85.6918,86.1719,83.4931,84.7605,1136644.0
2022-09-28,85.4902,88.8314,85.4134,88.3226,949600.0
2022-09-29,86.9688,86.9688,84.1268,85.6534,1170879.0
2022-09-30,85.0581,88.0633,84.8565,86.7384,1334305.0
2022-10-01,85.0581,88.0633,84.8565,86.7384,1334305.0
2022-10-02,85.0581,88.0633,84.8565,86.7384,1334305.0
2022-10-03,88.4762,91.4334,87.9481,90.4829,1160025.0
2022-10-04,92.3263,93.1808,91.8079,93.0368,1081811.0
2022-10-05,90.7325,91.9135,89.4795,90.9821,1141960.0
2022-10-06,89.7052,91.1646,88.5626,88.8891,1063042.0
2022-10-07,87.6409,88.5242,86.0855,86.6423,1292800.0
2022-10-08,87.6409,88.5242,86.0855,86.6423,1292800.0
2022-10-09,87.6409,88.5242,86.0855,86.6423,1292800.0
2022-10-10,88.4186,89.0283,87.3384,88.1882,1169568.0
2022-10-11,87.132,88.9563,86.3351,87.3816,814657.0
2022-10-12,87.2472,87.4104,85.7974,86.3351,1023365.0
2022-10-13,84.3668,90.8093,83.4883,89.5323,1131739.0
2022-10-14,90.3581,90.8381,84.4148,85.1445,1418144.0
2022-10-15,90.3581,90.8381,84.4148,85.1445,1418144.0
2022-10-16,90.3581,90.8381,84.4148,85.1445,1418144.0
2022-10-17,87.3048,89.0571,87.0456,88.3034,1009076.0
2022-10-18,91.0397,92.0287,89.974,91.1262,1137686.0
2022-10-19,90.166,90.8669,88.2746,88.8987,543762.0
2022-10-20,89.4267,91.9711,88.1593,88.3802,737706.0
2022-10-21,88.5434,91.3662,88.3514,90.8669,795780.0
2022-10-22,88.5434,91.3662,88.3514,90.8669,795780.0
2022-10-23,88.5434,91.3662,88.3514,90.8669,795780.0
2022-10-24,91.0974,91.587,89.1675,89.3883,685735.0
2022-10-25,89.0043,92.4655,88.6202,92.1919,714923.0
2022-10-26,92.5856,93.3921,91.2798,92.4319,911192.0
2022-10-27,93.0752,93.6417,91.7887,92.0191,687233.0
2022-10-28,91.3904,93.2136,90.5876,92.9476,858656.0
2022-10-29,91.3904,93.2136,90.5876,92.9476,858656.0
2022-10-30,91.3904,93.2136,90.5876,92.9476,858656.0
2022-10-31,92.3963,93.6537,92.1162,92.9669,1152098.0
2022-11-01,94.6209,95.5397,93.3151,95.1335,1019244.0
2022-11-02,94.9981,96.3618,90.9165,90.9165,1261378.0
2022-11-03,89.9783,92.1642,89.5914,91.3904,1312614.0
2022-11-04,91.1099,94.0889,87.512,88.9241,2657534.0
2022-11-05,91.1099,94.0889,87.512,88.9241,2657534.0
2022-11-06,91.1099,94.0889,87.512,88.9241,2657534.0
2022-11-07,89.7075,90.2201,87.1154,89.369,1636718.0
2022-11-08,89.8526,92.0094,88.6339,90.7424,1080745.0
2022-11-09,89.5818,90.3749,88.3728,88.7403,1465112.0
2022-11-10,93.5183,101.1011,93.4215,100.8689,2268524.0
2022-11-11,101.9135,108.5968,101.9135,106.9333,2034901.0
2022-11-12,101.9135,108.5968,101.9135,106.9333,2034901.0
2022-11-13,101.9135,108.5968,101.9135,106.9333,2034901.0
2022-11-14,104.3218,105.0569,101.5073,101.5557,1314979.0
2022-11-15,103.316,104.1574,99.2441,99.4278,1457172.0
2022-11-16,98.3833,98.6541,96.3521,97.2516,882585.0
2022-11-17,94.853,96.12,93.3538,96.062,809102.0
2022-11-18,97.7546,98.1995,95.4285,97.9093,928644.0
2022-11-19,97.7546,98.1995,95.4285,97.9093,928644.0
2022-11-20,97.7546,98.1995,95.4285,97.9093,928644.0
2022-11-21,96.5456,97.5224,95.4575,96.3038,747326.0
2022-11-22,97.9964,102.0275,97.4257,100.6658,1244325.0
2022-11-23,100.0372,101.6572,99.6213,100.8012,597727.0
2022-11-24,100.0372,101.6572,99.6213,100.8012,597727.0
2022-11-25,100.6175,102.3488,100.4337,101.2075,301669.0
2022-11-26,100.6175,102.3488,100.4337,101.2075,301669.0
2022-11-27,100.6175,102.3488,100.4337,101.2075,301669.0
2022-11-28,99.3021,99.7809,97.2323,97.4644,722881.0
2022-11-29,98.1898,102.4987,98.1898,102.0876,1336970.0
2022-11-30,101.8845,103.9059,98.9249,103.7802,1435827.0
2022-12-01,105.144,106.2659,103.2386,103.964,914455.0
2022-12-02,102.5325,107.1074,102.4213,105.5308,887629.0
2022-12-03,102.5325,107.1074,102.4213,105.5308,887629.0
2022-12-04,102.5325,107.1074,102.4213,105.5308,887629.0
2022-12-05,104.3605,106.1208,103.7996,104.8248,929508.0
2022-12-06,104.7764,105.2842,99.8447,101.3719,1125564.0
2022-12-07,100.6658,100.8786,98.0641,98.567,1184661.0
2022-12-08,99.9985,100.4724,97.6095,97.861,851848.0
2022-12-09,97.6965,100.6465,97.6385,99.0023,1029000.0
2022-12-10,97.6965,100.6465,97.6385,99.0023,1029000.0
2022-12-11,97.6965,100.6465,97.6385,99.0023,1029000.0
2022-12-12,99.1377,102.0489,98.6928,101.7975,868673.0
2022-12-13,105.7049,107.8037,104.0897,105.4148,1534179.0
2022-12-14,104.0317,105.7533,100.424,102.5035,1336848.0
2022-12-15,100.7142,101.2075,98.7653,99.0409,1582865.0
2022-12-16,97.9674,98.9732,97.2516,98.1995,2148024.0
2022-12-17,97.9674,98.9732,97.2516,98.1995,2148024.0
2022-12-18,97.9674,98.9732,97.2516,98.1995,2148024.0
2022-12-19,98.451,99.5632,97.0098,97.6675,761844.0
2022-12-20,97.2323,98.3155,96.9518,98.0641,752816.0
2022-12-21,98.9249,100.5885,98.9249,99.6696,713385.0
2022-12-22,97.9383,98.9394,95.5977,97.8126,995648.0
2022-12-23,97.6965,99.2344,96.9131,99.1957,810978.0
2022-12-24,97.6965,99.2344,96.9131,99.1957,810978.0
2022-12-25,97.6965,99.2344,96.9131,99.1957,810978.0
2022-12-26,97.6965,99.2344,96.9131,99.1957,810978.0
2022-12-27,99.6213,100.4531,98.6347,100.3467,624526.0
2022-12-28,100.6852,101.2171,97.0679,97.2033,578051.0
2022-12-29,97.9383,100.5208,97.387,100.0952,532465.0
2022-12-30,98.8959,99.5125,97.6195,98.8862,506552.0
2022-12-31,98.8959,99.5125,97.6195,98.8862,506552.0
2023-01-01,98.8959,99.5125,97.6195,98.8862,506552.0
2023-01-02,98.8959,99.5125,97.6195,98.8862,506552.0
2023-01-03,99.9501,101.043,97.6192,98.9152,930786.0
2023-01-04,104.0123,105.9854,102.0102,105.5695,1024715.0
2023-01-05,104.0317,107.7651,103.0742,107.2234,1252076.0
2023-01-06,108.4421,113.0895,108.4126,112.7945,1204617.0
2023-01-07,108.4421,113.0895,108.4126,112.7945,1204617.0
2023-01-08,108.4421,113.0895,108.4126,112.7945,1204617.0
2023-01-09,113.665,115.5413,111.837,112.9686,1587258.0
2023-01-10,113.4909,114.903,112.4464,114.6418,915969.0
2023-01-11,116.1023,116.8277,113.4135,115.2221,892393.0
2023-01-12,115.4156,118.2108,113.7278,117.6498,1534637.0
2023-01-13,115.8605,117.5047,115.6187,117.3113,765886.0
2023-01-14,115.8605,117.5047,115.6187,117.3113,765886.0
2023-01-15,115.8605,117.5047,115.6187,117.3113,765886.0
2023-01-16,115.8605,117.5047,115.6187,117.3113,765886.0
2023-01-17,117.9496,118.0464,115.8895,116.1313,1181233.0
2023-01-18,116.9631,117.998,114.342,114.7869,733170.0
2023-01-19,113.3748,114.2936,110.7875,112.7558,687753.0
2023-01-20,113.5296,117.8336,112.8912,117.6015,920603.0
2023-01-21,113.5296,117.8336,112.8912,117.6015,920603.0
2023-01-22,113.5296,117.8336,112.8912,117.6015,920603.0
2023-01-23,117.7078,119.1248,117.0695,118.9168,665094.0
2023-01-24,117.6111,119.3134,116.8809,118.3172,581623.0
2023-01-25,116.4311,117.4951,114.8449,117.4854,627273.0
2023-01-26,117.1856,117.321,114.6128,116.4892,953429.0
2023-01-27,115.2898,116.8761,115.0964,116.5472,889828.0
2023-01-28,115.2898,116.8761,115.0964,116.5472,889828.0
2023-01-29,115.2898,116.8761,115.0964,116.5472,889828.0
2023-01-30,114.8256,118.559,114.8256,117.9496,973178.0
2023-01-31,118.53,119.4875,117.0937,119.1586,1105758.0
2023-02-01,118.4042,122.5438,118.2398,120.8802,1009947.0
2023-02-02,121.4509,124.1445,120.445,122.6115,976976.0
2023-02-03,120.8996,122.7082,120.8416,121.3348,706821.0
2023-02-04,120.8996,122.7082,120.8416,121.3348,706821.0
2023-02-05,120.8996,122.7082,120.8416,121.3348,706821.0
2023-02-06,119.9324,120.3676,117.7272,118.1141,857756.0
2023-02-07,117.4951,120.3676,117.1469,119.8453,558650.0
2023-02-08,118.4236,119.4875,116.6052,117.5144,580738.0
2023-02-09,118.9072,119.9808,115.8025,116.3054,582465.0
2023-02-10,115.5607,116.0539,114.2743,115.9475,538164.0
2023-02-11,115.5607,116.0539,114.2743,115.9475,538164.0
2023-02-12,115.5607,116.0539,114.2743,115.9475,538164.0
2023-02-13,116.141,118.4623,114.9126,117.9496,688893.0
2023-02-14,116.9051,119.5455,116.3344,118.0754,885081.0
2023-02-15,116.5859,118.8685,116.2667,118.8588,649058.0
2023-02-16,117.1372,119.0813,115.8121,117.2533,670297.0
2023-02-17,116.7571,117.0976,114.7642,115.6676,528115.0
2023-02-18,116.7571,117.0976,114.7642,115.6676,528115.0
2023-02-19,116.7571,117.0976,114.7642,115.6676,528115.0
2023-02-20,116.7571,117.0976,114.7642,115.6676,528115.0
2023-02-21,114.6461,114.6461,108.7508,110.0739,1396916.0
2023-02-22,110.2782,111.8882,110.1712,111.1148,632954.0
2023-02-23,111.679,112.6032,109.9571,111.6596,940704.0
2023-02-24,109.2081,116.7377,107.1561,114.5196,3192931.0
2023-02-25,109.2081,116.7377,107.1561,114.5196,3192931.0
2023-02-26,109.2081,116.7377,107.1561,114.5196,3192931.0
2023-02-27,116.7377,119.4226,114.1208,114.2667,1425590.0
2023-02-28,113.6149,114.5585,112.9437,113.0701,1398444.0
2023-03-01,113.148,118.3525,113.148,116.4555,1370077.0
2023-03-02,116.5334,120.5997,115.9409,120.2009,1492924.0
2023-03-03,121.1056,121.8352,119.7534,121.1542,1262909.0
2023-03-04,121.1056,121.8352,119.7534,121.1542,1262909.0
2023-03-05,121.1056,121.8352,119.7534,121.1542,1262909.0
2023-03-06,120.8429,120.8429,116.7279,116.8349,1229345.0
2023-03-07,116.5723,117.2046,113.8824,114.471,926573.0
2023-03-08,114.4905,115.7162,113.6003,114.7531,1199213.0
2023-03-09,114.899,116.154,110.4825,110.5895,1018949.0
2023-03-10,110.5895,110.5895,104.558,106.1729,1524323.0
2023-03-11,110.5895,110.5895,104.558,106.1729,1524323.0
2023-03-12,110.5895,110.5895,104.558,106.1729,1524323.0
2023-03-13,103.8381,105.4335,101.8487,102.3789,1390448.0
2023-03-14,105.3071,105.8998,103.1766,105.0639,2339608.0
2023-03-15,101.1337,101.2991,97.5927,99.5286,2656623.0
2023-03-16,97.6316,101.8341,97.1987,101.5228,1764095.0
2023-03-17,101.1143,101.1289,99.2465,100.1998,3587809.0
2023-03-18,101.1143,101.1289,99.2465,100.1998,3587809.0
2023-03-19,101.1143,101.1289,99.2465,100.1998,3587809.0
2023-03-20,100.9975,101.7369,99.3632,100.1998,2215126.0
2023-03-21,102.6319,104.6164,102.1357,102.3108,1051981.0
2023-03-22,101.9801,102.5638,97.9818,98.1764,1176886.0
2023-03-23,98.2736,99.9663,95.8513,96.8436,1063753.0
2023-03-24,95.3357,98.9157,94.4797,98.8184,2070041.0
2023-03-25,95.3357,98.9157,94.4797,98.8184,2070041.0
2023-03-26,95.3357,98.9157,94.4797,98.8184,2070041.0
2023-03-27,100.4819,101.5909,99.5286,100.4527,927949.0
2023-03-28,100.6181,101.5325,100.0734,100.4917,535287.0
2023-03-29,102.2816,103.2447,101.8732,103.0404,845252.0
2023-03-30,104.6067,104.9666,102.5054,103.4977,729122.0
2023-03-31,103.5366,105.9978,103.5366,105.9297,720435.0
2023-04-01,103.5366,105.9978,103.5366,105.9297,720435.0
2023-04-02,103.5366,105.9978,103.5366,105.9297,720435.0
2023-04-03,107.0095,108.6633,105.6962,106.1243,881920.0
2023-04-04,106.1243,106.1243,102.4762,103.3615,1241629.0
2023-04-05,102.3595,104.0327,101.5277,103.916,798862.0
2023-04-06,103.2836,103.7311,102.0384,103.1474,690028.0
2023-04-07,103.2836,103.7311,102.0384,103.1474,690028.0
2023-04-08,103.2836,103.7311,102.0384,103.1474,690028.0
2023-04-09,103.2836,103.7311,102.0384,103.1474,690028.0
2023-04-10,103.0502,104.7672,102.7486,104.4705,555514.0
2023-04-11,105.3265,106.9803,104.8401,105.92,1097921.0
2023-04-12,108.031,109.14,105.9394,106.6788,1068892.0
2023-04-13,107.0095,108.1428,105.92,107.9726,862535.0
2023-04-14,108.3131,109.6702,107.2479,107.7099,892762.0
2023-04-15,108.3131,109.6702,107.2479,107.7099,892762.0
2023-04-16,108.3131,109.6702,107.2479,107.7099,892762.0
2023-04-17,107.8364,107.9629,105.4919,107.6029,550967.0
2023-04-18,108.6341,108.6341,106.1243,106.5036,489788.0
2023-04-19,105.6476,106.3383,104.2564,106.1437,469831.0
2023-04-20,104.6456,105.1758,103.055,103.8965,741464.0
2023-04-21,103.4782,103.6922,101.0267,101.7563,1033822.0
2023-04-22,103.4782,103.6922,101.0267,101.7563,1033822.0
2023-04-23,103.4782,103.6922,101.0267,101.7563,1033822.0
2023-04-24,102.1065,102.8264,101.6104,102.807,719203.0
2023-04-25,101.3283,101.3283,97.1646,97.7775,1026544.0
2023-04-26,97.6219,98.8623,96.8728,97.7289,869371.0
2023-04-27,98.5947,100.5987,97.7289,100.5987,1336933.0
2023-04-28,100.2167,105.5742,100.2167,104.0561,1247202.0
2023-04-29,100.2167,105.5742,100.2167,104.0561,1247202.0
2023-04-30,100.2167,105.5742,100.2167,104.0561,1247202.0
2023-05-01,104.0169,104.3989,102.1951,102.4792,887020.0
2023-05-02,101.0492,101.0876,97.7876,99.9326,873850.0
2023-05-03,99.9816,100.5889,97.7093,98.63,1078544.0
2023-05-04,98.3753,100.011,97.3959,99.0707,1483723.0
2023-05-05,101.343,103.7623,100.9023,103.7231,1293241.0
2023-05-06,101.343,103.7623,100.9023,103.7231,1293241.0
2023-05-07,101.343,103.7623,100.9023,103.7231,1293241.0
2023-05-08,104.8005,104.8005,103.1354,103.8308,1568335.0
2023-05-09,102.5771,103.1844,101.8328,102.391,1758759.0
2023-05-10,104.0071,104.9278,97.2881,100.8141,3777863.0
2023-05-11,98.4635,101.6516,98.3753,99.1491,2706213.0
2023-05-12,99.4037,100.0991,98.1011,98.7181,1338466.0
2023-05-13,99.4037,100.0991,98.1011,98.7181,1338466.0
2023-05-14,99.4037,100.0991,98.1011,98.7181,1338466.0
2023-05-15,99.5017,103.1648,98.7181,103.0571,1515614.0
2023-05-16,102.5086,103.1697,100.4283,100.7064,1283082.0
2023-05-17,101.6173,104.0365,101.0688,103.537,1029109.0
2023-05-18,103.4978,105.4567,102.9395,105.3,1010215.0
2023-05-19,106.0542,106.0542,104.1442,105.1727,1127003.0
2023-05-20,106.0542,106.0542,104.1442,105.1727,1127003.0
2023-05-21,106.0542,106.0542,104.1442,105.1727,1127003.0
2023-05-22,105.0943,106.8867,104.6242,106.2696,945468.0
2023-05-23,105.6526,107.7094,105.1922,105.9562,1054255.0
2023-05-24,106.7104,106.7496,103.8798,104.7025,1567532.0
2023-05-25,104.5164,104.7221,101.7642,104.0757,1594079.0
2023-05-26,104.8201,105.3441,103.5958,105.2118,1144015.0
2023-05-27,104.8201,105.3441,103.5958,105.2118,1144015.0
2023-05-28,104.8201,105.3441,103.5958,105.2118,1144015.0
2023-05-29,104.8201,105.3441,103.5958,105.2118,1144015.0
2023-05-30,105.0747,106.1128,104.1344,105.7799,1687203.0
2023-05-31,104.7907,105.06,101.108,101.8817,4347314.0
2023-06-01,102.0776,104.2324,101.3234,103.919,1097882.0
2023-06-02,106.25,112.6674,105.7358,112.3324,2098027.0
2023-06-03,106.25,112.6674,105.7358,112.3324,2098027.0
2023-06-04,106.25,112.6674,105.7358,112.3324,2098027.0
2023-06-05,111.7937,112.9543,110.5106,111.539,1529580.0
2023-06-06,110.6184,113.7232,110.4617,113.1159,1415025.0
2023-06-07,113.4392,115.8584,112.6458,115.3491,1873482.0
2023-06-08,115.545,115.9367,111.9798,113.2629,2263592.0
2023-06-09,111.7349,112.1732,110.5205,111.2942,1918440.0
2023-06-10,111.7349,112.1732,110.5205,111.2942,1918440.0
2023-06-11,111.7349,112.1732,110.5205,111.2942,1918440.0
2023-06-12,111.4999,113.5763,110.7654,112.019,1533438.0
2023-06-13,112.9103,116.26,112.4793,115.1532,852352.0
2023-06-14,115.8486,116.3383,113.4294,113.9583,1117203.0
2023-06-15,113.0768,115.2413,111.7692,114.399,1238555.0
2023-06-16,113.8897,114.4578,111.2648,111.6566,2258554.0
2023-06-17,113.8897,114.4578,111.2648,111.6566,2258554.0
2023-06-18,113.8897,114.4578,111.2648,111.6566,2258554.0
2023-06-19,113.8897,114.4578,111.2648,111.6566,2258554.0
2023-06-20,109.4039,109.4234,104.9356,106.5831,1529666.0
2023-06-21,105.6134,107.6996,105.3294,106.2892,1423200.0
2023-06-22,104.2912,105.7211,102.9885,104.9278,1120774.0
2023-06-23,103.7721,108.0228,103.106,107.2099,2550140.0
2023-06-24,103.7721,108.0228,103.106,107.2099,2550140.0
2023-06-25,103.7721,108.0228,103.106,107.2099,2550140.0
2023-06-26,105.4665,109.443,105.4665,108.7966,1250121.0
2023-06-27,108.9533,111.4705,107.3568,110.8142,922005.0
2023-06-28,110.3637,111.7643,109.0904,111.637,940367.0
2023-06-29,111.4019,112.6948,111.0983,111.7741,1150498.0
2023-06-30,112.8809,114.399,112.1757,113.4196,947471.0
2023-07-01,112.8809,114.399,112.1757,113.4196,947471.0
2023-07-02,112.8809,114.399,112.1757,113.4196,947471.0
2023-07-03,113.6155,115.9955,113.1747,114.5165,519010.0
2023-07-04,113.6155,115.9955,113.1747,114.5165,519010.0
2023-07-05,112.7633,114.7663,111.9798,112.1855,2069000.0
2023-07-06,110.158,110.2951,107.1315,109.8544,1966939.0
2023-07-07,110.1384,115.6331,110.1384,114.5361,1741173.0
2023-07-08,110.1384,115.6331,110.1384,114.5361,1741173.0
2023-07-09,110.1384,115.6331,110.1384,114.5361,1741173.0
2023-07-10,114.0072,116.6713,113.6057,114.4872,1001850.0
2023-07-11,114.8691,116.5832,113.9827,116.26,1312924.0
2023-07-12,117.5332,120.1483,117.5234,119.3158,1919129.0
2023-07-13,119.6194,120.2561,118.9828,120.1679,1332725.0
2023-07-14,119.9133,119.9133,116.3677,117.3765,1043711.0
2023-07-15,119.9133,119.9133,116.3677,117.3765,1043711.0
2023-07-16,119.9133,119.9133,116.3677,117.3765,1043711.0
2023-07-17,116.6028,118.6302,115.9906,118.5519,1028091.0
2023-07-18,117.3373,121.4314,117.3373,121.0886,1707400.0
2023-07-19,120.5695,121.2453,119.8545,119.9818,1020592.0
2023-07-20,120.8829,120.8829,118.689,119.4334,614747.0
2023-07-21,119.0514,119.306,117.4255,118.7673,675415.0
2023-07-22,119.0514,119.306,117.4255,118.7673,675415.0
2023-07-23,119.0514,119.306,117.4255,118.7673,675415.0
2023-07-24,118.9828,119.8153,117.9838,119.4921,647331.0
2023-07-25,120.5107,123.165,119.5607,121.451,1046486.0
2023-07-26,120.9417,122.9887,120.7458,122.5284,687305.0
2023-07-27,123.214,125.8585,122.4598,123.2728,1820019.0
2023-07-28,125.745,126.3458,123.4698,124.0903,1147319.0
2023-07-29,125.745,126.3458,123.4698,124.0903,1147319.0
2023-07-30,125.745,126.3458,123.4698,124.0903,1147319.0
2023-07-31,124.1986,124.6468,122.6868,123.4993,770126.0
2023-08-01,122.2977,123.78,121.3916,123.4796,690697.0
2023-08-02,121.7954,122.8394,120.5347,121.6477,1091836.0
2023-08-03,121.0666,123.4501,120.7022,122.5341,1304701.0
2023-08-04,123.0069,124.5532,122.0023,122.081,1010115.0
2023-08-05,123.0069,124.5532,122.0023,122.081,1010115.0
2023-08-06,123.0069,124.5532,122.0023,122.081,1010115.0
2023-08-07,122.7016,123.1054,121.2788,122.8493,1274952.0
2023-08-08,117.7375,124.2173,115.6594,123.4402,2971414.0
2023-08-09,121.7363,125.4692,121.6674,124.3464,1879265.0
2023-08-10,125.5381,125.8139,124.238,125.0358,1668498.0
2023-08-11,124.4449,125.4199,123.0364,124.1001,2171733.0
2023-08-12,124.4449,125.4199,123.0364,124.1001,2171733.0
2023-08-13,124.4449,125.4199,123.0364,124.1001,2171733.0
2023-08-14,123.1842,123.6766,122.2189,122.4258,1007148.0
2023-08-15,120.4756,120.6825,117.0481,117.4027,1558645.0
2023-08-16,116.6935,117.4815,114.4776,114.6449,1385808.0
2023-08-17,115.5018,117.5504,114.6153,116.1518,1746901.0
2023-08-18,114.8616,116.2011,114.1918,115.9253,1053588.0
2023-08-19,114.8616,116.2011,114.1918,115.9253,1053588.0
2023-08-20,114.8616,116.2011,114.1918,115.9253,1053588.0
2023-08-21,116.5753,117.0186,115.2555,116.2306,1013525.0
2023-08-22,117.2648,117.6981,115.2841,115.6791,918897.0
2023-08-23,115.7185,116.2405,115.0093,115.7382,684490.0
2023-08-24,114.9207,116.4276,114.5661,115.8169,982043.0
2023-08-25,116.8511,117.2894,115.1526,116.4276,1098935.0
2023-08-26,116.8511,117.2894,115.1526,116.4276,1098935.0
2023-08-27,116.8511,117.2894,115.1526,116.4276,1098935.0
2023-08-28,116.9989,119.865,116.9989,119.7074,1182338.0
2023-08-29,116.7428,121.1257,116.7428,121.0075,1410970.0
2023-08-30,121.4704,124.6024,121.4113,123.4107,1942663.0
2023-08-31,123.4107,125.1048,123.3861,124.4547,1475821.0
2023-09-01,125.548,127.3208,125.4495,126.9564,988430.0
2023-09-02,125.548,127.3208,125.4495,126.9564,988430.0
2023-09-03,125.548,127.3208,125.4495,126.9564,988430.0
2023-09-04,125.548,127.3208,125.4495,126.9564,988430.0
2023-09-05,126.9466,127.0155,123.8835,124.4449,1299553.0
2023-09-06,124.6615,126.5969,123.9869,125.0161,1365554.0
2023-09-07,124.0509,125.1491,122.5538,123.4895,1586063.0
2023-09-08,123.4107,124.8487,121.9333,122.672,1228579.0
2023-09-09,123.4107,124.8487,121.9333,122.672,1228579.0
2023-09-10,123.4107,124.8487,121.9333,122.672,1228579.0
2023-09-11,124.0213,125.4101,123.6274,124.0903,897945.0
2023-09-12,123.7456,125.1737,122.9872,124.0903,1090249.0
2023-09-13,123.7259,123.8244,121.2537,122.2977,1557081.0
2023-09-14,124.5828,126.9663,123.2433,126.9367,1099903.0
2023-09-15,126.8875,128.552,125.9124,126.3064,1212785.0
2023-09-16,126.8875,128.552,125.9124,126.3064,1212785.0
2023-09-17,126.8875,128.552,125.9124,126.3064,1212785.0
2023-09-18,126.3753,127.1435,125.0654,127.0549,987756.0
2023-09-19,126.0601,128.4042,125.6957,126.3655,928456.0
2023-09-20,126.9269,129.074,125.6662,126.0601,787943.0
2023-09-21,125.0457,125.0457,123.4402,123.4599,1111304.0
2023-09-22,123.8539,125.3411,121.9826,122.0318,731981.0
2023-09-23,123.8539,125.3411,121.9826,122.0318,731981.0
2023-09-24,123.8539,125.3411,121.9826,122.0318,731981.0
2023-09-25,121.431,122.8493,120.7908,122.0121,724365.0
2023-09-26,120.4756,121.4409,118.2793,118.3088,1102478.0
2023-09-27,119.3134,122.278,118.3285,121.4409,995302.0
2023-09-28,121.2537,125.676,120.8696,124.4843,970022.0
2023-09-29,125.026,126.2867,123.4993,123.6274,875944.0
2023-09-30,125.026,126.2867,123.4993,123.6274,875944.0
2023-10-01,125.026,126.2867,123.4993,123.6274,875944.0
2023-10-02,123.1152,124.041,119.0081,119.5695,1011464.0
2023-10-03,118.2596,121.3325,118.0133,119.1361,1234942.0
2023-10-04,120.781,120.781,118.2866,120.0029,1002159.0
