,NI US Equity,NI US Equity,NI US Equity,NI US Equity,NI US Equity
2023-07-06,26.8674,26.9548,26.5566,26.9354,3417746.0
2023-07-07,26.7509,26.9208,26.5663,26.7314,5406729.0
2023-07-08,26.7509,26.9208,26.5663,26.7314,5406729.0
2023-07-09,26.7509,26.9208,26.5663,26.7314,5406729.0
2023-07-10,26.6732,26.6732,26.2215,26.4303,3227058.0
2023-07-11,26.4983,26.7703,26.4012,26.7703,2012199.0
2023-07-12,26.9257,27.2851,26.8383,27.2657,2707820.0
2023-07-13,27.1783,27.3725,27.1005,27.3531,3336543.0
2023-07-14,27.3142,27.3142,26.9548,27.1394,4771820.0
2023-07-15,27.3142,27.3142,26.9548,27.1394,4771820.0
2023-07-16,27.3142,27.3142,26.9548,27.1394,4771820.0
2023-07-17,27.0423,27.1103,26.6582,26.6829,5060198.0
2023-07-18,26.7509,27.0034,26.3186,26.508,3576653.0
2023-07-19,26.6343,27.0423,26.5663,26.9063,4262712.0
2023-07-20,26.9548,27.2948,26.6732,27.2171,6020269.0
2023-07-21,27.2365,27.6154,27.12,27.2754,6760833.0
2023-07-22,27.2365,27.6154,27.12,27.2754,6760833.0
2023-07-23,27.2365,27.6154,27.12,27.2754,6760833.0
2023-07-24,27.324,27.4259,27.0131,27.2462,4731959.0
2023-07-25,27.2754,27.3628,27.1394,27.3142,2960295.0
2023-07-26,27.324,27.8388,27.2948,27.6154,5014200.0
2023-07-27,27.5085,27.6056,27.0471,27.1783,3939490.0
2023-07-28,27.4625,27.4919,27.0998,27.1979,4105461.0
2023-07-29,27.4625,27.4919,27.0998,27.1979,4105461.0
2023-07-30,27.4625,27.4919,27.0998,27.1979,4105461.0
2023-07-31,27.3645,27.6095,27.1587,27.2861,5821190.0
2023-08-01,27.1979,27.3841,26.9234,26.9332,5048698.0
2023-08-02,26.8842,27.4821,26.6882,27.1587,5550816.0
2023-08-03,27.1685,27.2567,26.3795,26.4138,4177725.0
2023-08-04,26.502,26.6098,25.8698,25.9825,3095582.0
2023-08-05,26.502,26.6098,25.8698,25.9825,3095582.0
2023-08-06,26.502,26.6098,25.8698,25.9825,3095582.0
2023-08-07,26.0805,26.2864,26.0805,26.1393,3231138.0
2023-08-08,26.1295,26.3795,25.958,26.208,4775905.0
2023-08-09,26.0119,26.5706,25.9923,26.4432,5118930.0
2023-08-10,26.4628,26.6245,26.1589,26.1982,2684298.0
2023-08-11,26.2766,26.3746,26.105,26.2962,2340250.0
2023-08-12,26.2766,26.3746,26.105,26.2962,2340250.0
2023-08-13,26.2766,26.3746,26.105,26.2962,2340250.0
2023-08-14,26.2766,26.3256,25.8894,25.9825,2151593.0
2023-08-15,25.8551,25.8551,25.5513,25.5709,2704035.0
2023-08-16,25.6493,25.7914,25.5635,25.6983,2367538.0
2023-08-17,25.6689,25.9041,25.6346,25.6787,2636226.0
2023-08-18,25.6885,25.9727,25.6787,25.9139,3305926.0
2023-08-19,25.6885,25.9727,25.6787,25.9139,3305926.0
2023-08-20,25.6885,25.9727,25.6787,25.9139,3305926.0
2023-08-21,25.8551,25.9335,25.6444,25.8159,2387540.0
2023-08-22,25.7669,25.8992,25.6885,25.8453,1728241.0
2023-08-23,26.0217,26.0266,25.7767,25.9923,1782665.0
2023-08-24,25.9531,26.3599,25.7963,25.8061,2220024.0
2023-08-25,25.8845,26.1197,25.8306,26.0511,1784482.0
2023-08-26,25.8845,26.1197,25.8306,26.0511,1784482.0
2023-08-27,25.8845,26.1197,25.8306,26.0511,1784482.0
2023-08-28,26.208,26.355,26.056,26.0707,2336449.0
2023-08-29,26.1197,26.2276,25.8698,26.2178,1739816.0
2023-08-30,26.2178,26.3501,26.0903,26.2178,3548502.0
2023-08-31,26.2962,26.3697,26.2178,26.2276,3471992.0
2023-09-01,26.3648,26.4236,25.7669,26.0315,4291215.0
2023-09-02,26.3648,26.4236,25.7669,26.0315,4291215.0
2023-09-03,26.3648,26.4236,25.7669,26.0315,4291215.0
2023-09-04,26.3648,26.4236,25.7669,26.0315,4291215.0
2023-09-05,25.9629,26.0756,25.4876,25.6689,4423747.0
2023-09-06,25.6591,25.8257,25.468,25.7865,3505360.0
2023-09-07,25.9923,26.4432,25.9825,26.2766,4669955.0
2023-09-08,26.3648,26.5265,26.208,26.4334,4419074.0
2023-09-09,26.3648,26.5265,26.208,26.4334,4419074.0
2023-09-10,26.3648,26.5265,26.208,26.4334,4419074.0
2023-09-11,26.3746,26.7127,26.3746,26.5412,3147193.0
2023-09-12,26.551,26.6196,26.3207,26.5902,4746140.0
2023-09-13,26.6196,26.9626,26.5706,26.8646,4564640.0
2023-09-14,27.0116,27.2175,26.9136,27.1881,3139030.0
2023-09-15,27.1194,27.3449,27.0802,27.1194,5585462.0
2023-09-16,27.1194,27.3449,27.0802,27.1194,5585462.0
2023-09-17,27.1194,27.3449,27.0802,27.1194,5585462.0
2023-09-18,27.1096,27.1293,26.8744,27.0018,3195144.0
2023-09-19,27.0508,27.1832,26.943,27.0018,4436201.0
2023-09-20,27.1293,27.3351,26.9773,27.041,3628517.0
2023-09-21,26.9626,27.041,26.502,26.5216,8283849.0
2023-09-22,26.4334,26.4628,26.0609,26.1589,8520137.0
2023-09-23,26.4334,26.4628,26.0609,26.1589,8520137.0
2023-09-24,26.4334,26.4628,26.0609,26.1589,8520137.0
2023-09-25,26.0119,26.2619,25.9727,26.1687,5752671.0
2023-09-26,26.0315,26.056,25.218,25.2279,6653190.0
2023-09-27,25.272,25.3014,24.5761,24.679,8436796.0
2023-09-28,24.7084,24.8162,24.0909,24.1105,8997020.0
2023-09-29,24.3556,24.5516,24.0566,24.1889,6384457.0
2023-09-30,24.3556,24.5516,24.0566,24.1889,6384457.0
2023-10-01,24.3556,24.5516,24.0566,24.1889,6384457.0
2023-10-02,24.0713,24.1007,22.6796,22.7188,13046002.0
2023-10-03,22.4934,23.6597,22.4052,23.4833,14559195.0
2023-10-04,23.6401,23.6695,22.9883,23.5323,7414998.0
2023-10-05,23.5127,23.6205,23.0422,23.3559,6294218.0
2023-10-06,23.0716,24.1791,22.6061,24.1007,10498459.0
2023-10-07,23.0716,24.1791,22.6061,24.1007,10498459.0
2023-10-08,23.0716,24.1791,22.6061,24.1007,10498459.0
2023-10-09,24.0811,24.6398,24.0811,24.6398,6696636.0
2023-10-10,24.6986,25.0122,24.6594,24.9534,6447001.0
2023-10-11,24.9828,25.6052,24.8211,25.5317,6509249.0
2023-10-12,25.3847,25.5219,24.6006,24.8848,6905406.0
2023-10-13,25.1494,25.3651,24.973,25.2671,3964923.0
2023-10-14,25.1494,25.3651,24.973,25.2671,3964923.0
2023-10-15,25.1494,25.3651,24.973,25.2671,3964923.0
2023-10-16,25.3553,25.6934,25.169,25.5905,3757509.0
2023-10-17,25.4533,25.7963,25.3406,25.6101,3259565.0
2023-10-18,25.5121,25.6101,25.2475,25.4631,6019071.0
2023-10-19,25.3945,25.5856,25.1004,25.12,5411126.0
2023-10-20,25.1788,25.2573,24.6692,24.7182,6237671.0
2023-10-21,25.1788,25.2573,24.6692,24.7182,6237671.0
2023-10-22,25.1788,25.2573,24.6692,24.7182,6237671.0
2023-10-23,24.3948,24.777,24.1301,24.1889,9108549.0
2023-10-24,24.5222,24.8358,24.4144,24.728,5271782.0
2023-10-25,24.5712,24.8358,24.3801,24.8064,3775661.0
2023-10-26,24.875,25.3014,24.7966,25.2082,6128415.0
2023-10-27,25.1102,25.1592,24.5516,24.6496,4646327.0
2023-10-28,25.1102,25.1592,24.5516,24.6496,4646327.0
2023-10-29,25.1102,25.1592,24.5516,24.6496,4646327.0
2023-10-30,24.7486,25.0258,24.4961,24.8674,5433937.0
2023-10-31,25.0258,25.0555,24.6397,24.907,5358855.0
2023-11-01,25.0159,25.3623,24.6585,25.1446,6445435.0
2023-11-02,25.105,25.6692,25.0159,25.5207,6932638.0
2023-11-03,25.9365,25.9761,25.4118,25.4613,7180787.0
2023-11-04,25.9365,25.9761,25.4118,25.4613,7180787.0
2023-11-05,25.9365,25.9761,25.4118,25.4613,7180787.0
2023-11-06,25.4613,25.491,25.006,25.0357,5096384.0
2023-11-07,25.0654,25.0852,24.7981,24.808,5105819.0
2023-11-08,24.6892,24.7981,24.3328,24.7288,5748938.0
2023-11-09,24.7486,25.0901,24.5407,24.5704,5798681.0
2023-11-10,24.7486,24.8377,24.5308,24.7486,5785256.0
2023-11-11,24.7486,24.8377,24.5308,24.7486,5785256.0
2023-11-12,24.7486,24.8377,24.5308,24.7486,5785256.0
2023-11-13,24.61,24.7288,24.3625,24.5605,7709682.0
2023-11-14,25.194,25.7534,25.1446,25.7088,11983594.0
2023-11-15,25.6593,25.9662,25.3821,25.491,8515891.0
2023-11-16,25.7583,25.8969,25.5022,25.5108,6235289.0
2023-11-17,25.6791,25.8474,25.5306,25.8177,11175519.0
2023-11-18,25.6791,25.8474,25.5306,25.8177,11175519.0
2023-11-19,25.6791,25.8474,25.5306,25.8177,11175519.0
2023-11-20,25.7088,25.8474,25.3623,25.7979,5482544.0
2023-11-21,25.8078,25.8524,25.491,25.7484,5089053.0
2023-11-22,25.8771,25.9563,25.5851,25.9266,4514951.0
2023-11-23,25.8771,25.9563,25.5851,25.9266,4514951.0
2023-11-24,25.9365,25.9662,25.73,25.8375,2349672.0
2023-11-25,25.9365,25.9662,25.73,25.8375,2349672.0
2023-11-26,25.9365,25.9662,25.73,25.8375,2349672.0
2023-11-27,25.8276,25.9563,25.6197,25.9365,6925834.0
2023-11-28,25.9761,26.2038,25.8672,25.9167,4604642.0
2023-11-29,25.9761,25.9761,25.496,25.5504,6136155.0
2023-11-30,25.6296,25.6395,25.2237,25.3821,11197903.0
2023-12-01,25.3425,25.9464,25.2237,25.9365,8937383.0
2023-12-02,25.3425,25.9464,25.2237,25.9365,8937383.0
2023-12-03,25.3425,25.9464,25.2237,25.9365,8937383.0
2023-12-04,25.7385,26.3523,25.6593,26.1741,7242664.0
2023-12-05,26.1939,26.2038,25.8128,25.8771,3965007.0
2023-12-06,26.0553,26.1642,25.9167,26.1444,4465851.0
2023-12-07,26.2335,26.481,26.1147,26.1642,4085930.0
2023-12-08,26.1741,26.2137,25.8276,26.0355,4011734.0
2023-12-09,26.1741,26.2137,25.8276,26.0355,4011734.0
2023-12-10,26.1741,26.2137,25.8276,26.0355,4011734.0
2023-12-11,25.9266,26.1691,25.8821,26.0751,3337090.0
2023-12-12,26.1246,26.1543,25.8375,25.9167,3048250.0
2023-12-13,25.986,26.8572,25.788,26.7582,5804089.0
2023-12-14,26.966,27.0799,26.3325,26.4117,5716726.0
2023-12-15,26.2137,26.3721,25.9712,26.2137,9785812.0
2023-12-16,26.2137,26.3721,25.9712,26.2137,9785812.0
2023-12-17,26.2137,26.3721,25.9712,26.2137,9785812.0
2023-12-18,26.2137,26.4414,26.08,26.1246,4262619.0
2023-12-19,26.2533,26.382,26.1345,26.2731,5211599.0
2023-12-20,26.2236,26.377,25.788,25.8177,5029406.0
2023-12-21,25.9068,26.0751,25.6247,25.7781,3082825.0
2023-12-22,25.9068,26.179,25.9068,25.986,3440115.0
2023-12-23,25.9068,26.179,25.9068,25.986,3440115.0
2023-12-24,25.9068,26.179,25.9068,25.986,3440115.0
2023-12-25,25.9068,26.179,25.9068,25.986,3440115.0
2023-12-26,25.9068,26.2533,25.887,26.1642,1946777.0
2023-12-27,26.1147,26.1592,25.9514,26.0157,1928194.0
2023-12-28,25.9464,26.3226,25.9167,26.283,2735823.0
2023-12-29,26.1444,26.3028,26.0998,26.283,2197891.0
2023-12-30,26.1444,26.3028,26.0998,26.283,2197891.0
2023-12-31,26.1444,26.3028,26.0998,26.283,2197891.0
2024-01-01,26.1444,26.3028,26.0998,26.283,2197891.0
2024-01-02,26.085,26.7978,26.085,26.7384,3317592.0
2024-01-03,26.7582,26.7681,26.476,26.6196,3725400.0
2024-01-04,26.679,26.7483,26.4612,26.5899,2719969.0
2024-01-05,26.5305,26.8572,26.4315,26.7681,3669287.0
2024-01-06,26.5305,26.8572,26.4315,26.7681,3669287.0
2024-01-07,26.5305,26.8572,26.4315,26.7681,3669287.0
2024-01-08,26.6988,27.0452,26.58,27.0155,4061333.0
2024-01-09,26.8671,27.0799,26.7235,26.8671,3779590.0
2024-01-10,26.8572,27.2284,26.8077,27.065,4248357.0
2024-01-11,26.9561,26.9957,26.1444,26.2335,3223233.0
2024-01-12,26.4018,26.5107,26.2335,26.4711,2731234.0
2024-01-13,26.4018,26.5107,26.2335,26.4711,2731234.0
2024-01-14,26.4018,26.5107,26.2335,26.4711,2731234.0
2024-01-15,26.4018,26.5107,26.2335,26.4711,2731234.0
2024-01-16,26.3028,26.4018,25.991,26.0157,3178748.0
2024-01-17,25.8375,26.1048,25.4712,25.6791,2746733.0
2024-01-18,25.5306,25.6197,25.1693,25.392,4347956.0
2024-01-19,25.5108,25.5108,25.2089,25.3425,3988499.0
2024-01-20,25.5108,25.5108,25.2089,25.3425,3988499.0
2024-01-21,25.5108,25.5108,25.2089,25.3425,3988499.0
2024-01-22,25.4316,25.7682,25.2089,25.3326,5487457.0
2024-01-23,25.3227,25.4712,25.2336,25.4217,3724761.0
2024-01-24,25.6197,25.6247,24.8674,24.9268,3202302.0
2024-01-25,25.2435,25.3128,24.9565,25.3029,4560847.0
2024-01-26,25.4316,25.5801,25.3574,25.5603,5181882.0
2024-01-27,25.4316,25.5801,25.3574,25.5603,5181882.0
2024-01-28,25.4316,25.5801,25.3574,25.5603,5181882.0
2024-01-29,25.5603,25.9712,25.3722,25.8276,5595816.0
2024-01-30,25.7385,26.0405,25.5801,25.8573,4324904.0
2024-01-31,26.1147,26.2137,25.5306,25.7088,6598158.0
2024-02-01,25.6098,26.0949,25.4663,26.085,3333432.0
2024-02-02,25.75,25.85,25.3,25.6,3419428.0
2024-02-03,25.75,25.85,25.3,25.6,3419428.0
2024-02-04,25.75,25.85,25.3,25.6,3419428.0
2024-02-05,25.31,25.575,25.09,25.25,4274598.0
2024-02-06,25.18,25.315,25.05,25.08,4647409.0
2024-02-07,25.175,25.245,24.97,25.09,2875841.0
2024-02-08,25.04,25.13,24.825,25.06,4098379.0
2024-02-09,24.98,25.26,24.95,25.25,2515298.0
2024-02-10,24.98,25.26,24.95,25.25,2515298.0
2024-02-11,24.98,25.26,24.95,25.25,2515298.0
2024-02-12,25.27,25.6799,25.21,25.63,3312314.0
2024-02-13,25.45,25.55,24.795,25.28,3786254.0
2024-02-14,25.32,25.47,25.125,25.38,3206948.0
2024-02-15,25.52,25.98,25.49,25.97,5377134.0
2024-02-16,25.89,26.08,25.73,25.9,3425426.0
2024-02-17,25.89,26.08,25.73,25.9,3425426.0
2024-02-18,25.89,26.08,25.73,25.9,3425426.0
2024-02-19,25.89,26.08,25.73,25.9,3425426.0
2024-02-20,25.9,26.305,25.86,26.02,6302940.0
2024-02-21,26.01,26.36,25.45,26.25,6491958.0
2024-02-22,26.08,26.23,25.89,26.04,9624755.0
2024-02-23,26.1,26.44,26.06,26.12,6535771.0
2024-02-24,26.1,26.44,26.06,26.12,6535771.0
2024-02-25,26.1,26.44,26.06,26.12,6535771.0
2024-02-26,25.98,26.04,25.59,25.71,3487505.0
2024-02-27,25.86,26.025,25.67,26.02,3016236.0
2024-02-28,26.01,26.09,25.82,25.85,4432497.0
2024-02-29,26.0,26.2,25.8,26.06,9693717.0
2024-03-01,26.0,26.21,25.71,26.13,8292979.0
2024-03-02,26.0,26.21,25.71,26.13,8292979.0
2024-03-03,26.0,26.21,25.71,26.13,8292979.0
2024-03-04,25.98,26.69,25.98,26.61,3933633.0
2024-03-05,26.74,27.024,26.48,26.59,5034668.0
2024-03-06,26.77,26.96,26.72,26.87,4282287.0
2024-03-07,27.03,27.11,26.87,26.97,3389294.0
2024-03-08,27.07,27.13,26.769,27.01,4710009.0
2024-03-09,27.07,27.13,26.769,27.01,4710009.0
2024-03-10,27.07,27.13,26.769,27.01,4710009.0
2024-03-11,27.0,27.265,26.86,27.08,3433182.0
2024-03-12,26.91,27.04,26.59,26.82,4192091.0
2024-03-13,26.93,27.065,26.65,26.65,4579667.0
2024-03-14,26.54,26.66,26.04,26.36,5978282.0
2024-03-15,26.36,26.645,26.36,26.5,8671265.0
2024-03-16,26.36,26.645,26.36,26.5,8671265.0
2024-03-17,26.36,26.645,26.36,26.5,8671265.0
2024-03-18,26.49,26.81,26.4361,26.65,3647960.0
2024-03-19,26.74,26.92,26.58,26.84,3952411.0
2024-03-20,26.76,27.02,26.67,26.86,3703048.0
2024-03-21,26.95,27.185,26.86,27.1,3607533.0
2024-03-22,27.25,27.305,26.95,27.1,3377782.0
2024-03-23,27.25,27.305,26.95,27.1,3377782.0
2024-03-24,27.25,27.305,26.95,27.1,3377782.0
2024-03-25,27.22,27.24,26.96,27.15,3586350.0
2024-03-26,27.16,27.19,26.88,26.97,4876252.0
2024-03-27,27.14,27.485,27.11,27.46,3767713.0
2024-03-28,27.5,27.72,27.39,27.66,4883351.0
2024-03-29,27.5,27.72,27.39,27.66,4883351.0
2024-03-30,27.5,27.72,27.39,27.66,4883351.0
2024-03-31,27.5,27.72,27.39,27.66,4883351.0
2024-04-01,27.7,27.7,27.33,27.48,2170342.0
2024-04-02,27.42,27.745,27.39,27.5,2579490.0
2024-04-03,27.46,27.565,27.29,27.34,2334540.0
2024-04-04,27.55,27.56,26.955,27.17,3972636.0
2024-04-05,26.98,27.285,26.91,27.19,2747444.0
2024-04-06,26.98,27.285,26.91,27.19,2747444.0
2024-04-07,26.98,27.285,26.91,27.19,2747444.0
2024-04-08,27.26,27.57,27.2,27.45,2423639.0
