,AIN US Equity,AIN US Equity,AIN US Equity,AIN US Equity,AIN US Equity
2023-08-14,89.9574,90.8649,89.1243,90.374,102651.0
2023-08-15,90.0467,90.0467,88.8862,89.4416,63215.0
2023-08-16,89.1937,90.126,88.9656,89.3127,109736.0
2023-08-17,89.4516,90.0764,89.3425,89.7094,166569.0
2023-08-18,88.9557,91.5939,88.9557,91.3757,155720.0
2023-08-19,88.9557,91.5939,88.9557,91.3757,155720.0
2023-08-20,88.9557,91.5939,88.9557,91.3757,155720.0
2023-08-21,91.2071,91.3757,89.9723,90.9194,203832.0
2023-08-22,91.1674,93.1461,90.8599,92.9031,131041.0
2023-08-23,92.8336,93.2601,92.0749,93.2205,105542.0
2023-08-24,92.546,93.8949,92.3278,92.3576,183226.0
2023-08-25,92.7741,93.4387,91.703,92.9427,161841.0
2023-08-26,92.7741,93.4387,91.703,92.9427,161841.0
2023-08-27,92.7741,93.4387,91.703,92.9427,161841.0
2023-08-28,93.3593,94.242,93.3593,93.7263,191444.0
2023-08-29,93.4585,93.8106,92.913,93.4982,96492.0
2023-08-30,93.2601,94.4602,93.2601,93.5577,70405.0
2023-08-31,93.6271,93.9395,91.8319,91.9608,112066.0
2023-09-01,92.647,93.9001,92.3338,92.8161,77930.0
2023-09-02,92.647,93.9001,92.3338,92.8161,77930.0
2023-09-03,92.647,93.9001,92.3338,92.8161,77930.0
2023-09-04,92.647,93.9001,92.3338,92.8161,77930.0
2023-09-05,91.8713,92.9454,89.2558,89.3354,160898.0
2023-09-06,89.5144,89.6437,87.8048,87.9232,218312.0
2023-09-07,88.1619,88.1619,86.6701,87.0381,161419.0
2023-09-08,87.2768,87.2768,85.5264,85.8845,104846.0
2023-09-09,87.2768,87.2768,85.5264,85.8845,104846.0
2023-09-10,87.2768,87.2768,85.5264,85.8845,104846.0
2023-09-11,86.0336,86.5209,84.89,85.6557,95831.0
2023-09-12,85.5264,85.6756,84.3803,84.8104,100083.0
2023-09-13,84.6513,85.0143,84.1441,84.2634,119341.0
2023-09-14,84.9596,85.7651,84.9298,85.5961,104769.0
2023-09-15,85.4966,86.0535,84.5121,84.9994,452111.0
2023-09-16,85.4966,86.0535,84.5121,84.9994,452111.0
2023-09-17,85.4966,86.0535,84.5121,84.9994,452111.0
2023-09-18,87.6746,90.7799,87.406,90.3299,184023.0
2023-09-19,90.121,90.4591,87.6,88.5398,141285.0
2023-09-20,89.1066,89.8077,87.6049,87.6646,81774.0
2023-09-21,86.7895,87.406,86.1729,86.1828,65865.0
2023-09-22,85.964,86.4016,85.1684,85.2679,74882.0
2023-09-23,85.964,86.4016,85.1684,85.2679,74882.0
2023-09-24,85.964,86.4016,85.1684,85.2679,74882.0
2023-09-25,84.5121,85.3276,84.1938,84.8701,158804.0
2023-09-26,84.3529,84.8303,83.0203,83.0701,112424.0
2023-09-27,83.3585,85.8546,83.2689,85.4369,122368.0
2023-09-28,85.6856,87.4558,85.6856,87.0082,188718.0
2023-09-29,87.5453,87.5701,85.5762,85.8049,147792.0
2023-09-30,87.5453,87.5701,85.5762,85.8049,147792.0
2023-10-01,87.5453,87.5701,85.5762,85.8049,147792.0
2023-10-02,85.5563,85.8049,84.2436,84.7806,133700.0
2023-10-03,84.4922,85.7199,84.4922,84.5817,98113.0
2023-10-04,84.8204,84.8204,83.1198,84.6016,66801.0
2023-10-05,84.4226,84.8104,83.259,83.7065,93415.0
2023-10-06,83.6071,84.9945,82.891,84.2833,96672.0
2023-10-07,83.6071,84.9945,82.891,84.2833,96672.0
2023-10-08,83.6071,84.9945,82.891,84.2833,96672.0
2023-10-09,84.3529,85.9242,83.5772,85.8049,77788.0
2023-10-10,86.5508,87.0878,85.598,86.2425,98737.0
2023-10-11,86.143,87.0878,86.123,86.6701,79849.0
2023-10-12,87.0082,87.0082,84.8104,85.7253,78380.0
2023-10-13,86.0635,86.6151,83.8955,84.0844,91056.0
2023-10-14,86.0635,86.6151,83.8955,84.0844,91056.0
2023-10-15,86.0635,86.6151,83.8955,84.0844,91056.0
2023-10-16,85.1187,85.9143,84.8303,85.0193,122148.0
2023-10-17,84.4922,86.8491,84.4922,85.6856,120181.0
2023-10-18,84.88,84.8999,83.5723,84.6911,152460.0
2023-10-19,85.0292,85.2977,83.796,84.2237,213371.0
2023-10-20,84.7408,84.7408,82.6026,82.7717,140634.0
2023-10-21,84.7408,84.7408,82.6026,82.7717,140634.0
2023-10-22,84.7408,84.7408,82.6026,82.7717,140634.0
2023-10-23,82.5629,83.3482,81.0015,81.101,151037.0
2023-10-24,81.8468,82.1999,79.8181,80.3252,104112.0
2023-10-25,79.7982,81.307,79.4203,79.7186,85344.0
2023-10-26,80.196,81.0811,79.8578,80.2357,85571.0
2023-10-27,79.9275,79.9275,77.7694,78.0479,81072.0
2023-10-28,79.9275,79.9275,77.7694,78.0479,81072.0
2023-10-29,79.9275,79.9275,77.7694,78.0479,81072.0
2023-10-30,79.2512,79.5197,78.4655,79.4203,135117.0
2023-10-31,79.0523,81.5684,78.0777,81.1606,140248.0
2023-11-01,80.7827,82.1352,79.5197,81.7076,125990.0
2023-11-02,83.2292,85.0093,82.3843,84.701,144327.0
2023-11-03,86.6303,87.3663,85.7751,86.8193,165520.0
2023-11-04,86.6303,87.3663,85.7751,86.8193,165520.0
2023-11-05,86.6303,87.3663,85.7751,86.8193,165520.0
2023-11-06,86.332,87.3563,86.332,86.9983,184195.0
2023-11-07,87.406,87.406,82.9109,84.8104,250101.0
2023-11-08,84.6115,84.6115,80.7429,81.5485,211105.0
2023-11-09,82.6623,83.8557,82.1054,82.543,123895.0
2023-11-10,83.4082,83.4082,81.2402,82.4236,162376.0
2023-11-11,83.4082,83.4082,81.2402,82.4236,162376.0
2023-11-12,83.4082,83.4082,81.2402,82.4236,162376.0
2023-11-13,82.0557,83.3187,81.9662,81.9861,95263.0
2023-11-14,83.9551,86.3121,83.9551,86.0734,135563.0
2023-11-15,85.7253,86.7994,84.9904,85.0988,97213.0
2023-11-16,85.3176,85.7552,84.4226,85.2579,113656.0
2023-11-17,85.8447,86.1729,84.6314,84.9695,153977.0
2023-11-18,85.8447,86.1729,84.6314,84.9695,153977.0
2023-11-19,85.8447,86.1729,84.6314,84.9695,153977.0
2023-11-20,85.4568,85.4568,84.0844,84.2237,68766.0
2023-11-21,83.5474,84.0248,82.6325,83.1794,57152.0
2023-11-22,83.9154,84.5916,83.1098,83.9054,53359.0
2023-11-23,83.9154,84.5916,83.1098,83.9054,53359.0
2023-11-24,84.0148,85.248,83.3585,84.7706,40502.0
2023-11-25,84.0148,85.248,83.3585,84.7706,40502.0
2023-11-26,84.0148,85.248,83.3585,84.7706,40502.0
2023-11-27,84.2336,85.3773,83.5362,85.0391,93675.0
2023-11-28,84.9596,85.3872,84.0934,84.9198,180864.0
2023-11-29,85.6458,85.6458,84.532,85.0292,157584.0
2023-11-30,85.5463,85.6902,83.9054,85.3474,175298.0
2023-12-01,85.6259,88.3707,85.2571,88.1519,145326.0
2023-12-02,85.6259,88.3707,85.2571,88.1519,145326.0
2023-12-03,85.6259,88.3707,85.2571,88.1519,145326.0
2023-12-04,87.7243,89.2558,87.7243,88.8978,130534.0
2023-12-05,88.8878,88.8878,86.8392,87.2867,201883.0
2023-12-06,88.2016,89.1912,86.5508,86.6005,131104.0
2023-12-07,86.4115,87.6845,86.0983,87.6547,138184.0
2023-12-08,87.8038,89.6387,87.8038,88.6392,110880.0
2023-12-09,87.8038,89.6387,87.8038,88.6392,110880.0
2023-12-10,87.8038,89.6387,87.8038,88.6392,110880.0
2023-12-11,89.037,90.2105,89.037,89.7332,249226.0
2023-12-12,89.5939,90.8321,88.669,90.3497,151761.0
2023-12-13,89.9519,93.5321,89.7127,93.0647,139702.0
2023-12-14,94.8449,96.0681,94.2581,95.5609,165498.0
2023-12-15,95.9487,96.1576,94.6261,94.815,709200.0
2023-12-16,95.9487,96.1576,94.6261,94.815,709200.0
2023-12-17,95.9487,96.1576,94.6261,94.815,709200.0
2023-12-18,95.0543,95.5629,94.099,95.3535,164032.0
2023-12-19,95.9518,97.3878,95.2787,96.979,173659.0
2023-12-20,97.1485,98.405,94.456,94.7452,171811.0
2023-12-21,95.7923,95.8398,94.1967,95.0942,92379.0
2023-12-22,95.8122,97.0887,95.7524,97.0488,297295.0
2023-12-23,95.8122,97.0887,95.7524,97.0488,297295.0
2023-12-24,95.8122,97.0887,95.7524,97.0488,297295.0
2023-12-25,95.8122,97.0887,95.7524,97.0488,297295.0
2023-12-26,97.6172,98.5047,97.1684,98.2255,93444.0
2023-12-27,98.415,99.1329,98.1788,98.6842,110514.0
2023-12-28,98.5047,99.0931,97.8565,98.2255,82084.0
2023-12-29,98.3551,98.8238,97.677,97.9463,85458.0
2023-12-30,98.3551,98.8238,97.677,97.9463,85458.0
2023-12-31,98.3551,98.8238,97.677,97.9463,85458.0
2024-01-01,98.3551,98.8238,97.677,97.9463,85458.0
2024-01-02,97.0787,98.6044,96.2111,97.0687,90962.0
2024-01-03,96.6798,96.9585,93.1397,93.2294,144287.0
2024-01-04,93.6483,93.738,92.0328,92.2921,151985.0
2024-01-05,91.3447,92.9702,91.2899,92.0228,94394.0
2024-01-06,91.3447,92.9702,91.2899,92.0228,94394.0
2024-01-07,91.3447,92.9702,91.2899,92.0228,94394.0
2024-01-08,91.7536,92.322,89.9785,92.0727,93127.0
2024-01-09,90.4971,91.1552,89.8688,90.7364,78064.0
2024-01-10,91.1054,91.3732,90.4472,90.8561,91381.0
2024-01-11,90.4771,90.7364,89.1508,90.0982,180181.0
2024-01-12,91.4045,92.2422,89.9985,91.3248,602728.0
2024-01-13,91.4045,92.2422,89.9985,91.3248,602728.0
2024-01-14,91.4045,92.2422,89.9985,91.3248,602728.0
2024-01-15,91.4045,92.2422,89.9985,91.3248,602728.0
2024-01-16,90.0982,90.5877,87.1265,87.1963,271617.0
2024-01-17,85.9199,86.7874,85.2916,85.521,100039.0
2024-01-18,86.0096,86.5581,85.3913,86.5282,91973.0
2024-01-19,86.8473,87.8644,85.6607,87.7547,116846.0
2024-01-20,86.8473,87.8644,85.6607,87.7547,116846.0
2024-01-21,86.8473,87.8644,85.6607,87.7547,116846.0
2024-01-22,88.6722,89.6893,88.6722,89.4201,155443.0
2024-01-23,90.2677,90.2677,88.393,88.9514,145083.0
2024-01-24,89.9686,89.9686,87.3459,87.8046,101349.0
2024-01-25,89.2107,89.4899,88.2135,88.9215,130534.0
2024-01-26,89.4799,89.9486,88.8517,89.3204,110135.0
2024-01-27,89.4799,89.9486,88.8517,89.3204,110135.0
2024-01-28,89.4799,89.9486,88.8517,89.3204,110135.0
2024-01-29,89.0212,91.7137,89.0212,91.6638,114608.0
2024-01-30,90.9159,91.6937,90.9159,91.594,67110.0
2024-01-31,92.0428,92.0428,88.5525,88.6622,108851.0
2024-02-01,89.101,89.9386,88.024,89.8589,106422.0
2024-02-02,88.4827,90.0084,88.4827,89.5996,81308.0
2024-02-03,88.4827,90.0084,88.4827,89.5996,81308.0
2024-02-04,88.4827,90.0084,88.4827,89.5996,81308.0
2024-02-05,88.2035,88.2035,86.9769,87.5553,73372.0
2024-02-06,87.3758,89.1961,87.3758,88.6223,62209.0
2024-02-07,88.6223,88.742,87.6251,87.8445,50289.0
2024-02-08,88.3132,89.1159,87.5154,88.7719,100720.0
2024-02-09,88.7719,90.4672,88.7569,90.3475,78982.0
2024-02-10,88.7719,90.4672,88.7569,90.3475,78982.0
2024-02-11,88.7719,90.4672,88.7569,90.3475,78982.0
2024-02-12,90.5669,91.7635,90.3974,91.5142,84701.0
2024-02-13,88.3331,89.6794,86.7426,88.2833,166300.0
2024-02-14,89.7193,90.0982,88.4827,89.9885,114205.0
2024-02-15,90.9259,93.4887,90.9259,93.3391,102188.0
2024-02-16,92.8206,94.5657,92.417,93.6682,108365.0
2024-02-17,92.8206,94.5657,92.417,93.6682,108365.0
2024-02-18,92.8206,94.5657,92.417,93.6682,108365.0
2024-02-19,92.8206,94.5657,92.417,93.6682,108365.0
2024-02-20,92.3818,93.2594,91.3746,92.0128,128273.0
2024-02-21,92.1425,92.4516,91.3248,92.1824,82485.0
2024-02-22,91.9131,92.2621,91.0555,91.4943,83122.0
2024-02-23,91.225,91.8832,90.9059,91.245,214936.0
2024-02-24,91.225,91.8832,90.9059,91.245,214936.0
2024-02-25,91.225,91.8832,90.9059,91.245,214936.0
2024-02-26,90.3974,92.3619,90.3974,92.2721,97430.0
2024-02-27,96.7197,98.4548,92.2871,94.2267,136920.0
2024-02-28,93.5884,93.9375,91.584,92.5912,97867.0
2024-02-29,93.9375,94.2865,92.5314,93.6084,99895.0
2024-03-01,93.728,93.9674,92.4018,93.5884,99366.0
2024-03-02,93.728,93.9674,92.4018,93.5884,99366.0
2024-03-03,93.728,93.9674,92.4018,93.5884,99366.0
2024-03-04,93.728,94.2765,93.0001,93.4389,75691.0
2024-03-05,92.7408,93.6981,91.4245,92.2322,82717.0
2024-03-06,93.1397,93.8876,92.7458,93.8178,210486.0
2024-03-07,94.835,95.9518,94.5757,95.8222,140406.0
2024-03-08,96.8094,97.323,95.164,95.2139,95148.0
2024-03-09,96.8094,97.323,95.164,95.2139,95148.0
2024-03-10,96.8094,97.323,95.164,95.2139,95148.0
2024-03-11,94.4062,95.0244,93.9275,94.7053,62537.0
2024-03-12,94.2366,94.3613,93.0499,93.0699,158594.0
2024-03-13,92.7408,93.5984,92.332,93.02,117970.0
2024-03-14,92.5,92.63,90.65,91.48,153653.0
2024-03-15,90.9,92.375,90.9,92.18,297652.0
2024-03-16,90.9,92.375,90.9,92.18,297652.0
2024-03-17,90.9,92.375,90.9,92.18,297652.0
2024-03-18,92.1,92.445,91.32,91.73,121092.0
2024-03-19,91.7,92.82,91.1069,91.96,169503.0
2024-03-20,91.4,93.992,91.25,93.35,99637.0
2024-03-21,93.78,94.94,93.49,94.77,90311.0
2024-03-22,94.91,94.91,93.21,93.27,86165.0
2024-03-23,94.91,94.91,93.21,93.27,86165.0
2024-03-24,94.91,94.91,93.21,93.27,86165.0
2024-03-25,93.96,93.99,92.45,92.56,66226.0
2024-03-26,93.35,94.73,92.59,94.62,132811.0
2024-03-27,95.66,96.49,95.0,96.49,97061.0
2024-03-28,94.26,94.39,92.38,93.51,198126.0
2024-03-29,94.26,94.39,92.38,93.51,198126.0
2024-03-30,94.26,94.39,92.38,93.51,198126.0
2024-03-31,94.26,94.39,92.38,93.51,198126.0
2024-04-01,94.06,94.06,90.66,90.67,130181.0
2024-04-02,90.04,90.04,87.91,88.73,225610.0
2024-04-03,87.94,89.45,87.94,89.18,165338.0
2024-04-04,89.69,90.57,88.68,89.13,227639.0
2024-04-05,88.72,89.98,88.59,89.12,140432.0
2024-04-06,88.72,89.98,88.59,89.12,140432.0
2024-04-07,88.72,89.98,88.59,89.12,140432.0
2024-04-08,89.71,89.96,88.6,88.72,155998.0
