,AEE US Equity,AEE US Equity,AEE US Equity,AEE US Equity,AEE US Equity
2023-07-14,82.8256,83.6934,82.143,83.3424,1371897.0
2023-07-15,82.8256,83.6934,82.143,83.3424,1371897.0
2023-07-16,82.8256,83.6934,82.143,83.3424,1371897.0
2023-07-17,83.1571,83.3229,82.104,82.3283,1875691.0
2023-07-18,82.3965,83.0694,81.3142,82.2113,1843927.0
2023-07-19,82.6793,83.5082,82.5379,83.0694,1322984.0
2023-07-20,83.2936,84.7856,82.4551,84.7661,1629891.0
2023-07-21,85.0293,86.4432,84.6783,86.0922,1363805.0
2023-07-22,85.0293,86.4432,84.6783,86.0922,1363805.0
2023-07-23,85.0293,86.4432,84.6783,86.0922,1363805.0
2023-07-24,86.1312,86.1995,84.9416,85.1073,1704345.0
2023-07-25,84.9708,86.0434,84.8441,85.8289,1527774.0
2023-07-26,85.7704,86.5115,85.3901,85.9069,1084227.0
2023-07-27,85.4681,85.9703,84.22,84.4638,1367942.0
2023-07-28,85.1268,85.3316,83.3912,83.6934,1090753.0
2023-07-29,85.1268,85.3316,83.3912,83.6934,1090753.0
2023-07-30,85.1268,85.3316,83.3912,83.6934,1090753.0
2023-07-31,84.0347,84.2395,83.0401,83.5374,1285417.0
2023-08-01,83.3522,83.7519,82.3527,82.5331,1194305.0
2023-08-02,82.4746,83.006,82.0553,82.2893,1205679.0
2023-08-03,82.1528,83.6057,80.0758,80.8559,1705863.0
2023-08-04,80.9534,81.4117,79.0909,79.3737,1392505.0
2023-08-05,80.9534,81.4117,79.0909,79.3737,1392505.0
2023-08-06,80.9534,81.4117,79.0909,79.3737,1392505.0
2023-08-07,79.637,79.9003,79.1299,79.1884,1228591.0
2023-08-08,79.2274,79.3835,78.228,79.325,1212140.0
2023-08-09,79.0324,79.8905,78.7204,78.9934,958416.0
2023-08-10,79.1982,79.6272,78.2816,78.4669,825331.0
2023-08-11,78.5449,79.0714,78.1548,78.8959,1034815.0
2023-08-12,78.5449,79.0714,78.1548,78.8959,1034815.0
2023-08-13,78.5449,79.0714,78.1548,78.8959,1034815.0
2023-08-14,78.9349,78.9349,77.7355,77.9793,1127647.0
2023-08-15,77.4918,77.5795,76.7604,76.7994,1522900.0
2023-08-16,77.3162,77.8574,76.9554,77.5503,1177606.0
2023-08-17,77.4137,78.4474,77.1992,77.2187,1143058.0
2023-08-18,77.3552,78.7399,77.3162,78.5644,1665104.0
2023-08-19,77.3552,78.7399,77.3162,78.5644,1665104.0
2023-08-20,77.3552,78.7399,77.3162,78.5644,1665104.0
2023-08-21,78.3499,78.6131,77.3918,78.0768,1373241.0
2023-08-22,77.9013,78.4669,77.7843,78.3011,1126540.0
2023-08-23,78.5449,78.5839,77.6868,78.3206,1063108.0
2023-08-24,77.9988,79.2567,77.833,77.9891,1449372.0
2023-08-25,78.3108,78.9544,78.1256,78.4474,1054420.0
2023-08-26,78.3108,78.9544,78.1256,78.4474,1054420.0
2023-08-27,78.3108,78.9544,78.1256,78.4474,1054420.0
2023-08-28,78.6034,79.0617,78.1597,78.3206,1098998.0
2023-08-29,78.5741,78.9544,78.3011,78.5351,1328013.0
2023-08-30,78.5059,78.9837,77.9793,78.3986,735175.0
2023-08-31,78.5936,78.6424,77.287,77.2967,1071051.0
2023-09-01,77.9208,77.9208,75.8243,76.4971,911319.0
2023-09-02,77.9208,77.9208,75.8243,76.4971,911319.0
2023-09-03,77.9208,77.9208,75.8243,76.4971,911319.0
2023-09-04,77.9208,77.9208,75.8243,76.4971,911319.0
2023-09-05,76.3704,76.4191,74.742,75.3563,1123573.0
2023-09-06,75.5513,75.7756,75.1271,75.7366,1205966.0
2023-09-07,76.1461,77.2577,76.1461,76.7409,1001951.0
2023-09-08,76.8189,77.5795,76.7117,77.4333,1393634.0
2023-09-09,76.8189,77.5795,76.7117,77.4333,1393634.0
2023-09-10,76.8189,77.5795,76.7117,77.4333,1393634.0
2023-09-11,77.2675,77.833,77.1017,77.2967,980272.0
2023-09-12,77.4441,77.5621,76.7954,77.395,1559120.0
2023-09-13,77.5817,79.2527,77.5129,78.7318,1420263.0
2023-09-14,78.9775,79.7048,78.889,79.6557,1094871.0
2023-09-15,79.4395,80.2553,79.233,79.3903,1577616.0
2023-09-16,79.4395,80.2553,79.233,79.3903,1577616.0
2023-09-17,79.4395,80.2553,79.233,79.3903,1577616.0
2023-09-18,79.4198,79.8621,78.8104,79.3018,1310410.0
2023-09-19,79.3805,79.695,78.8399,78.8497,1219836.0
2023-09-20,79.3313,80.0587,78.7711,79.0659,1016702.0
2023-09-21,79.0856,79.5476,78.2993,78.7514,1166887.0
2023-09-22,78.3681,79.2036,78.2157,78.8399,1934546.0
2023-09-23,78.3681,79.2036,78.2157,78.8399,1934546.0
2023-09-24,78.3681,79.2036,78.2157,78.8399,1934546.0
2023-09-25,78.1617,78.8202,77.277,78.1912,1128160.0
2023-09-26,78.1027,78.3091,75.2031,75.5373,1680514.0
2023-09-27,75.439,75.7142,74.4757,74.8099,1668468.0
2023-09-28,75.3112,75.3997,73.0554,73.1684,1945242.0
2023-09-29,73.8172,74.2988,73.1783,73.5518,1826369.0
2023-09-30,73.8172,74.2988,73.1783,73.5518,1826369.0
2023-10-01,73.8172,74.2988,73.1783,73.5518,1826369.0
2023-10-02,73.2766,73.3257,69.2761,69.915,2623221.0
2023-10-03,69.4432,71.5171,68.5192,71.3304,2197866.0
2023-10-04,71.8317,71.871,70.1411,71.5859,1517598.0
2023-10-05,71.4582,72.3133,71.0847,71.9988,1728691.0
2023-10-06,71.0748,73.0112,70.2099,72.736,1594578.0
2023-10-07,71.0748,73.0112,70.2099,72.736,1594578.0
2023-10-08,71.0748,73.0112,70.2099,72.736,1594578.0
2023-10-09,72.736,73.8172,72.5394,73.7778,1567833.0
2023-10-10,73.7975,75.0262,73.714,74.8689,2082550.0
2023-10-11,75.3603,76.1221,74.687,76.068,1817680.0
2023-10-12,75.7339,76.1958,74.7853,75.4095,2026323.0
2023-10-13,76.3039,76.7856,75.8518,76.6185,2443258.0
2023-10-14,76.3039,76.7856,75.8518,76.6185,2443258.0
2023-10-15,76.3039,76.7856,75.8518,76.6185,2443258.0
2023-10-16,76.7659,77.3557,76.2548,76.9822,1992840.0
2023-10-17,76.4907,77.6014,76.4416,77.0608,1777932.0
2023-10-18,77.0706,77.4687,76.4514,77.1493,2760209.0
2023-10-19,76.7856,77.3852,76.2499,76.3236,1641810.0
2023-10-20,76.4907,77.0215,75.0065,75.0262,2380066.0
2023-10-21,76.4907,77.0215,75.0065,75.0262,2380066.0
2023-10-22,76.4907,77.0215,75.0065,75.0262,2380066.0
2023-10-23,73.5813,74.6526,71.8906,73.7975,2867621.0
2023-10-24,74.6625,75.4783,74.5052,75.0556,1905105.0
2023-10-25,74.7313,75.724,74.6133,75.5373,1752194.0
2023-10-26,75.7339,76.7856,75.2424,75.7339,1594301.0
2023-10-27,75.321,75.7191,73.8565,74.0924,1582135.0
2023-10-28,75.321,75.7191,73.8565,74.0924,1582135.0
2023-10-29,75.321,75.7191,73.8565,74.0924,1582135.0
2023-10-30,74.3381,74.9573,73.08,73.7582,1793144.0
2023-10-31,74.1514,74.6323,73.3847,74.4167,1550533.0
2023-11-01,74.574,76.1074,73.768,75.5274,1585124.0
2023-11-02,75.2817,77.5424,75.2522,76.7856,1531626.0
2023-11-03,78.0241,78.1125,77.0952,77.1689,1198555.0
2023-11-04,78.0241,78.1125,77.0952,77.1689,1198555.0
2023-11-05,78.0241,78.1125,77.0952,77.1689,1198555.0
2023-11-06,77.1099,77.3753,76.6185,76.9428,1323995.0
2023-11-07,76.992,76.992,76.2253,76.6676,1770472.0
2023-11-08,76.3334,76.3334,75.1834,76.2646,1535353.0
2023-11-09,77.0018,78.142,74.3578,74.8001,2396056.0
2023-11-10,75.5864,75.6749,74.3676,74.9672,1378071.0
2023-11-11,75.5864,75.6749,74.3676,74.9672,1378071.0
2023-11-12,75.5864,75.6749,74.3676,74.9672,1378071.0
2023-11-13,74.9475,75.027,73.4289,73.5026,1960457.0
2023-11-14,75.0262,76.5693,74.9868,76.0287,1747989.0
2023-11-15,75.8518,77.2279,75.7339,76.3531,1716793.0
2023-11-16,76.874,77.6112,75.321,75.4685,3168626.0
2023-11-17,75.842,75.842,75.0262,75.8027,1949623.0
2023-11-18,75.842,75.842,75.0262,75.8027,1949623.0
2023-11-19,75.842,75.842,75.0262,75.8027,1949623.0
2023-11-20,75.4685,76.0582,74.4757,75.5078,1395666.0
2023-11-21,75.5471,75.7732,74.7116,75.3898,1608917.0
2023-11-22,75.901,75.901,75.036,75.6847,1626308.0
2023-11-23,75.901,75.901,75.036,75.6847,1626308.0
2023-11-24,75.5962,76.0386,75.2424,75.8518,646314.0
2023-11-25,75.5962,76.0386,75.2424,75.8518,646314.0
2023-11-26,75.5962,76.0386,75.2424,75.8518,646314.0
2023-11-27,75.842,76.4022,75.3997,76.1369,1731374.0
2023-11-28,76.1074,77.2574,75.9304,76.5202,1653282.0
2023-11-29,76.6676,77.3655,75.5766,75.6749,1563919.0
2023-11-30,75.8616,76.3433,75.4783,76.2646,2940509.0
2023-12-01,76.2941,77.6309,76.0435,77.6211,1981151.0
2023-12-02,76.2941,77.6309,76.0435,77.6211,1981151.0
2023-12-03,76.2941,77.6309,76.0435,77.6211,1981151.0
2023-12-04,77.0805,77.9651,76.8249,77.1886,1929361.0
2023-12-05,77.336,77.336,76.1762,76.3924,1487958.0
2023-12-06,76.9232,77.7882,76.53,77.739,1925331.0
2023-12-07,77.8963,78.1518,77.1075,77.3852,1680500.0
2023-12-08,77.454,77.6997,76.4514,76.6873,1619441.0
2023-12-09,77.454,77.6997,76.4514,76.6873,1619441.0
2023-12-10,77.454,77.6997,76.4514,76.6873,1619441.0
2023-12-11,76.4317,76.9772,76.245,76.8446,2177337.0
2023-12-12,76.7653,77.3152,76.1311,77.2508,1964619.0
2023-12-13,77.2013,80.6199,76.8148,80.5802,2416287.0
2023-12-14,81.0063,81.3432,73.8916,74.3375,7698224.0
2023-12-15,72.8016,73.3962,70.1658,71.0775,7428269.0
2023-12-16,72.8016,73.3962,70.1658,71.0775,7428269.0
2023-12-17,72.8016,73.3962,70.1658,71.0775,7428269.0
2023-12-18,71.3549,72.217,70.0023,70.4928,4240822.0
2023-12-19,70.4235,71.7562,70.364,71.6918,2440866.0
2023-12-20,71.672,71.9792,71.1369,71.3847,3392604.0
2023-12-21,71.4441,71.9891,70.4879,71.4441,2349952.0
2023-12-22,71.9296,72.4548,71.2856,71.4144,2006022.0
2023-12-23,71.9296,72.4548,71.2856,71.4144,2006022.0
2023-12-24,71.9296,72.4548,71.2856,71.4144,2006022.0
2023-12-25,71.9296,72.4548,71.2856,71.4144,2006022.0
2023-12-26,71.3946,71.7017,70.9883,71.1171,1658140.0
2023-12-27,71.0279,71.6027,70.6415,71.0477,1509544.0
2023-12-28,70.8496,71.8107,70.8198,71.6423,1059950.0
2023-12-29,71.3153,71.9693,71.1171,71.6819,1181728.0
2023-12-30,71.3153,71.9693,71.1171,71.6819,1181728.0
2023-12-31,71.3153,71.9693,71.1171,71.6819,1181728.0
2024-01-01,71.3153,71.9693,71.1171,71.6819,1181728.0
2024-01-02,71.4738,73.3367,71.1667,73.3268,1531229.0
2024-01-03,73.3268,73.5646,72.5044,72.9998,2090834.0
2024-01-04,72.7026,73.7133,72.5192,73.2376,1939911.0
2024-01-05,73.1683,73.6786,72.6728,73.3764,1411100.0
2024-01-06,73.1683,73.6786,72.6728,73.3764,1411100.0
2024-01-07,73.1683,73.6786,72.6728,73.3764,1411100.0
2024-01-08,73.1881,74.07,72.9206,73.9808,1612212.0
2024-01-09,73.6538,74.065,73.1286,73.3466,1752140.0
2024-01-10,73.1881,73.6588,73.0791,73.1088,1248699.0
2024-01-11,72.7818,72.7818,70.8397,71.5432,1780933.0
2024-01-12,71.9792,72.2269,71.0428,71.236,1920654.0
2024-01-13,71.9792,72.2269,71.0428,71.236,1920654.0
2024-01-14,71.9792,72.2269,71.0428,71.236,1920654.0
2024-01-15,71.9792,72.2269,71.0428,71.236,1920654.0
2024-01-16,70.8793,71.0824,70.1758,70.5622,1933852.0
2024-01-17,70.3937,71.2955,69.5515,69.6803,1531409.0
2024-01-18,69.2344,69.2938,68.3723,68.9768,2216516.0
2024-01-19,69.1749,69.3335,68.3129,68.6498,2365620.0
2024-01-20,69.1749,69.3335,68.3129,68.6498,2365620.0
2024-01-21,69.1749,69.3335,68.3129,68.6498,2365620.0
2024-01-22,68.5408,69.1551,67.8967,68.2237,1847199.0
2024-01-23,68.1939,68.6299,67.7381,68.3921,1915249.0
2024-01-24,68.8678,69.0352,67.0841,67.7381,2265784.0
2024-01-25,68.184,69.0957,68.0949,69.0461,1779424.0
2024-01-26,69.3137,69.5911,68.4113,68.8777,2696655.0
2024-01-27,69.3137,69.5911,68.4113,68.8777,2696655.0
2024-01-28,69.3137,69.5911,68.4113,68.8777,2696655.0
2024-01-29,68.9867,69.4821,68.5011,69.1551,1500231.0
2024-01-30,69.0164,69.8488,68.1295,69.3929,2351175.0
2024-01-31,70.0866,70.1639,68.5209,68.9371,1788980.0
2024-02-01,68.6002,70.2154,68.2039,70.0568,2245579.0
2024-02-02,69.3038,69.5412,68.4764,68.7786,1765790.0
2024-02-03,69.3038,69.5412,68.4764,68.7786,1765790.0
2024-02-04,69.3038,69.5412,68.4764,68.7786,1765790.0
2024-02-05,68.184,68.2534,67.2328,67.3517,2619837.0
2024-02-06,67.104,68.0899,66.9256,67.7579,2215922.0
2024-02-07,67.9561,68.0651,67.2328,68.0651,1715499.0
2024-02-08,67.639,67.7084,66.7076,67.3021,1658197.0
2024-02-09,67.1337,68.2138,66.9256,68.075,1885819.0
2024-02-10,67.1337,68.2138,66.9256,68.075,1885819.0
2024-02-11,67.1337,68.2138,66.9256,68.075,1885819.0
2024-02-12,68.1345,68.7489,67.639,68.5408,1263585.0
2024-02-13,68.4912,68.7191,66.4202,67.6489,1715527.0
2024-02-14,67.7579,68.184,67.0643,67.9859,1359198.0
2024-02-15,68.1741,69.4375,67.9958,68.9074,2583410.0
2024-02-16,68.8479,69.4425,67.9759,68.8777,3362713.0
2024-02-17,68.8479,69.4425,67.9759,68.8777,3362713.0
2024-02-18,68.8479,69.4425,67.9759,68.8777,3362713.0
2024-02-19,68.8479,69.4425,67.9759,68.8777,3362713.0
2024-02-20,68.947,70.0172,68.682,69.2344,1530441.0
2024-02-21,69.6208,70.8991,69.3384,70.7505,2469213.0
2024-02-22,70.2947,70.4829,69.2542,70.1658,2749255.0
2024-02-23,70.2947,71.7216,69.8339,70.9487,2918035.0
2024-02-24,70.2947,71.7216,69.8339,70.9487,2918035.0
2024-02-25,70.2947,71.7216,69.8339,70.9487,2918035.0
2024-02-26,70.7009,70.7356,69.6407,70.1857,2218667.0
2024-02-27,70.4532,70.9784,70.0568,70.6712,1362640.0
2024-02-28,70.691,71.2063,70.4136,70.8397,1324281.0
2024-02-29,71.127,71.6445,70.5226,70.5424,3395590.0
2024-03-01,70.3739,70.7406,69.175,70.6712,1963672.0
2024-03-02,70.3739,70.7406,69.175,70.6712,1963672.0
2024-03-03,70.3739,70.7406,69.175,70.6712,1963672.0
2024-03-04,70.0568,72.2864,70.0568,72.0089,2185110.0
2024-03-05,72.2963,73.1386,71.3054,71.4639,2734640.0
2024-03-06,72.1476,72.9602,71.781,72.4548,1492391.0
2024-03-07,72.9998,73.089,72.2368,72.4152,1525071.0
2024-03-08,72.4647,72.9305,71.8454,72.3458,1408750.0
2024-03-09,72.4647,72.9305,71.8454,72.3458,1408750.0
2024-03-10,72.4647,72.9305,71.8454,72.3458,1408750.0
2024-03-11,72.4152,73.2178,72.3805,72.98,1578287.0
2024-03-12,72.65,73.25,71.84,72.32,1748825.0
2024-03-13,72.57,73.01,71.94,72.4,1261390.0
2024-03-14,72.01,72.315,70.595,71.38,1491765.0
2024-03-15,70.8,72.16,70.8,71.58,3478431.0
2024-03-16,70.8,72.16,70.8,71.58,3478431.0
2024-03-17,70.8,72.16,70.8,71.58,3478431.0
2024-03-18,71.53,72.31,71.32,71.97,1999650.0
2024-03-19,72.0,72.67,71.775,72.11,1083135.0
2024-03-20,71.96,72.56,71.505,72.05,1235995.0
2024-03-21,72.18,72.565,71.77,71.8,1451347.0
2024-03-22,72.47,72.47,71.51,71.68,1148046.0
2024-03-23,72.47,72.47,71.51,71.68,1148046.0
2024-03-24,72.47,72.47,71.51,71.68,1148046.0
2024-03-25,71.99,72.02,71.15,71.44,1368858.0
2024-03-26,71.4,71.74,70.58,70.97,988668.0
2024-03-27,71.4,73.16,71.11,73.15,1404035.0
2024-03-28,73.16,74.07,72.89,73.96,1945777.0
2024-03-29,73.16,74.07,72.89,73.96,1945777.0
2024-03-30,73.16,74.07,72.89,73.96,1945777.0
2024-03-31,73.16,74.07,72.89,73.96,1945777.0
2024-04-01,73.83,73.86,72.8,73.24,1441634.0
2024-04-02,73.24,74.35,73.24,73.8,1232588.0
2024-04-03,73.79,74.05,73.0,73.15,1935438.0
2024-04-04,73.7,73.89,72.205,72.89,1259781.0
2024-04-05,72.44,73.11,71.785,72.71,1585467.0
2024-04-06,72.44,73.11,71.785,72.71,1585467.0
2024-04-07,72.44,73.11,71.785,72.71,1585467.0
2024-04-08,72.69,73.51,72.68,73.34,1370881.0
