,CXT US Equity,CXT US Equity,CXT US Equity,CXT US Equity,CXT US Equity
2022-08-15,35.55,36.0655,35.5263,35.8926,107605.0
2022-08-16,36.1808,36.7947,36.1401,36.4929,787413.0
2022-08-17,36.0418,36.1537,35.3669,35.6179,166272.0
2022-08-18,35.645,35.9875,35.394,35.9502,201385.0
2022-08-19,35.6653,36.0418,35.0854,35.2177,191952.0
2022-08-20,35.6653,36.0418,35.0854,35.2177,191952.0
2022-08-21,35.6653,36.0418,35.0854,35.2177,191952.0
2022-08-22,34.753,34.7971,34.3359,34.4953,142667.0
2022-08-23,34.4512,34.8514,34.4325,34.597,159559.0
2022-08-24,34.4308,34.8582,34.3223,34.6106,162605.0
2022-08-25,34.9056,35.121,34.6547,34.8582,214256.0
2022-08-26,34.909,34.909,33.2607,33.2811,162815.0
2022-08-27,34.909,34.909,33.2607,33.2811,162815.0
2022-08-28,34.909,34.909,33.2607,33.2811,162815.0
2022-08-29,33.1149,33.1861,32.6977,32.9419,220909.0
2022-08-30,33.0476,33.0476,32.2978,32.4784,154061.0
2022-08-31,32.55,32.5575,31.986,32.1581,221779.0
2022-09-01,32.015,32.2058,31.5753,31.8071,185353.0
2022-09-02,32.182,32.5909,31.589,31.7355,170891.0
2022-09-03,32.182,32.5909,31.589,31.7355,170891.0
2022-09-04,32.182,32.5909,31.589,31.7355,170891.0
2022-09-05,32.182,32.5909,31.589,31.7355,170891.0
2022-09-06,31.8173,32.0013,31.3712,31.6537,122031.0
2022-09-07,31.7048,32.4069,31.5723,32.3489,105056.0
2022-09-08,32.0831,32.5193,31.8889,32.5091,216489.0
2022-09-09,32.7886,32.9147,32.4955,32.7204,214239.0
2022-09-10,32.7886,32.9147,32.4955,32.7204,214239.0
2022-09-11,32.7886,32.9147,32.4955,32.7204,214239.0
2022-09-12,32.7375,33.7803,32.7375,33.7462,197312.0
2022-09-13,33.1362,33.2213,31.9195,32.0627,127229.0
2022-09-14,32.0388,32.1854,31.3453,31.8548,248854.0
2022-09-15,31.681,32.3183,31.456,31.6299,139952.0
2022-09-16,31.2038,31.2311,30.5734,30.9585,416877.0
2022-09-17,31.2038,31.2311,30.5734,30.9585,416877.0
2022-09-18,31.2038,31.2311,30.5734,30.9585,416877.0
2022-09-19,30.6961,31.4782,30.6722,31.2243,161927.0
2022-09-20,30.9891,30.9891,30.4439,30.7915,107015.0
2022-09-21,31.1391,31.3947,30.4473,30.4677,114039.0
2022-09-22,30.3961,30.9926,29.7588,29.9258,122519.0
2022-09-23,29.5714,29.6413,29.0227,29.4453,199848.0
2022-09-24,29.5714,29.6413,29.0227,29.4453,199848.0
2022-09-25,29.5714,29.6413,29.0227,29.4453,199848.0
2022-09-26,29.309,29.7691,29.1693,29.309,225675.0
2022-09-27,29.7009,29.9258,29.0943,29.3363,309085.0
2022-09-28,29.5373,30.3144,29.4249,29.9633,176757.0
2022-09-29,29.643,29.8594,29.2681,29.7929,197008.0
2022-09-30,29.8884,30.4848,29.493,29.8338,251972.0
2022-10-01,29.8884,30.4848,29.493,29.8338,251972.0
2022-10-02,29.8884,30.4848,29.493,29.8338,251972.0
2022-10-03,30.3825,31.1817,30.0877,30.7881,169494.0
2022-10-04,31.2686,32.3967,31.2686,32.3489,196357.0
2022-10-05,32.0695,32.5551,31.8769,32.3353,151825.0
2022-10-06,32.1513,32.8022,32.1513,32.7579,176312.0
2022-10-07,32.5159,32.5159,31.4799,31.8718,145462.0
2022-10-08,32.5159,32.5159,31.4799,31.8718,145462.0
2022-10-09,32.5159,32.5159,31.4799,31.8718,145462.0
2022-10-10,31.9775,32.274,31.6571,32.1138,123110.0
2022-10-11,31.9604,32.2501,31.8275,32.1342,330041.0
2022-10-12,32.032,32.153,31.681,32.0081,264325.0
2022-10-13,31.0846,32.9522,30.9823,32.7409,243864.0
2022-10-14,32.8976,33.1021,31.9502,32.274,360631.0
2022-10-15,32.8976,33.1021,31.9502,32.274,360631.0
2022-10-16,32.8976,33.1021,31.9502,32.274,360631.0
2022-10-17,32.7647,33.1669,32.308,32.7681,259033.0
2022-10-18,33.627,34.0104,33.2078,33.903,349854.0
2022-10-19,33.644,33.8587,33.051,33.661,224655.0
2022-10-20,33.7122,33.8996,32.7715,32.8261,156788.0
2022-10-21,32.9249,34.0836,32.9249,33.8928,173011.0
2022-10-22,32.9249,34.0836,32.9249,33.8928,173011.0
2022-10-23,32.9249,34.0836,32.9249,33.8928,173011.0
2022-10-24,34.1245,34.4585,33.903,33.9609,316649.0
2022-10-25,32.9965,33.9235,32.9283,33.3816,459157.0
2022-10-26,33.4293,33.7224,32.8261,33.0544,291072.0
2022-10-27,33.327,33.9269,33.2282,33.2862,302614.0
2022-10-28,33.4838,34.2268,33.0715,34.2063,326440.0
2022-10-29,33.4838,34.2268,33.0715,34.2063,326440.0
2022-10-30,33.4838,34.2268,33.0715,34.2063,326440.0
2022-10-31,34.1313,34.4824,33.8434,34.1961,253145.0
2022-11-01,34.4347,35.1503,34.3358,35.0754,267255.0
2022-11-02,35.0754,35.4434,33.7496,33.753,285991.0
2022-11-03,33.5383,34.5045,33.2691,34.3597,198990.0
2022-11-04,35.0174,35.5201,34.8572,35.2935,161187.0
2022-11-05,35.0174,35.5201,34.8572,35.2935,161187.0
2022-11-06,35.0174,35.5201,34.8572,35.2935,161187.0
2022-11-07,35.4537,36.1523,35.4128,35.6377,436116.0
2022-11-08,35.8319,35.8319,34.4841,35.164,284456.0
2022-11-09,34.8061,35.3071,34.3869,34.4312,213094.0
2022-11-10,35.4366,35.59,34.4398,35.4537,373151.0
2022-11-11,35.5457,35.7945,35.2424,35.5218,241952.0
2022-11-12,35.5457,35.7945,35.2424,35.5218,241952.0
2022-11-13,35.5457,35.7945,35.2424,35.5218,241952.0
2022-11-14,35.2901,36.2034,35.0038,35.9103,247275.0
2022-11-15,36.1659,36.5647,35.8115,36.0092,219853.0
2022-11-16,35.9444,35.9444,35.4162,35.6752,138604.0
2022-11-17,35.3344,35.3344,34.9203,35.0413,237136.0
2022-11-18,35.5014,35.7195,35.331,35.7127,173451.0
2022-11-19,35.5014,35.7195,35.331,35.7127,173451.0
2022-11-20,35.5014,35.7195,35.331,35.7127,173451.0
2022-11-21,35.5082,35.866,35.4502,35.4605,119577.0
2022-11-22,35.6786,35.7945,35.3173,35.5832,289171.0
2022-11-23,35.6718,36.108,35.5048,36.108,407740.0
2022-11-24,35.6718,36.108,35.5048,36.108,407740.0
2022-11-25,36.3875,36.6431,36.3121,36.6192,96926.0
2022-11-26,36.3875,36.6431,36.3121,36.6192,96926.0
2022-11-27,36.3875,36.6431,36.3121,36.6192,96926.0
2022-11-28,36.3977,36.4249,35.6172,35.8865,219030.0
2022-11-29,35.8385,36.1248,35.6434,35.729,160204.0
2022-11-30,35.6537,36.2664,35.2018,36.2664,287337.0
2022-12-01,36.3897,37.2404,36.2117,37.136,282259.0
2022-12-02,36.7765,36.8826,36.0491,36.1911,307674.0
2022-12-03,36.7765,36.8826,36.0491,36.1911,307674.0
2022-12-04,36.7765,36.8826,36.0491,36.1911,307674.0
2022-12-05,35.9447,35.9447,35.0067,35.0067,230161.0
2022-12-06,35.0032,35.3969,34.4521,34.6301,320255.0
2022-12-07,34.524,35.0854,34.3537,34.5651,213703.0
2022-12-08,34.702,34.8732,34.4863,34.6712,195142.0
2022-12-09,34.6301,34.8389,34.0584,34.0824,186757.0
2022-12-10,34.6301,34.8389,34.0584,34.0824,186757.0
2022-12-11,34.6301,34.8389,34.0584,34.0824,186757.0
2022-12-12,35.0101,35.4637,34.5034,35.2566,277651.0
2022-12-13,35.9652,36.3007,35.0443,35.4448,309408.0
2022-12-14,35.616,35.9036,35.0135,35.2703,307397.0
2022-12-15,34.8732,34.8732,33.6476,33.675,282058.0
2022-12-16,33.3703,33.6391,32.5659,32.9527,605899.0
2022-12-17,33.3703,33.6391,32.5659,32.9527,605899.0
2022-12-18,33.3703,33.6391,32.5659,32.9527,605899.0
2022-12-19,33.0999,33.5449,33.0246,33.2368,287665.0
2022-12-20,33.2094,33.6134,33.1803,33.3669,299390.0
2022-12-21,33.7537,34.3015,33.7264,34.2535,214084.0
2022-12-22,34.055,34.168,33.6082,33.942,333337.0
2022-12-23,33.9215,34.12,33.7572,34.0584,101759.0
2022-12-24,33.9215,34.12,33.7572,34.0584,101759.0
2022-12-25,33.9215,34.12,33.7572,34.0584,101759.0
2022-12-26,33.9215,34.12,33.7572,34.0584,101759.0
2022-12-27,34.1098,34.4384,33.7298,34.4042,222357.0
2022-12-28,34.4726,34.6746,33.5723,33.586,147879.0
2022-12-29,33.8462,34.6267,33.6853,34.4247,110022.0
2022-12-30,34.2022,34.4401,34.0088,34.387,164613.0
2022-12-31,34.2022,34.4401,34.0088,34.387,164613.0
2023-01-01,34.2022,34.4401,34.0088,34.387,164613.0
2023-01-02,34.2022,34.4401,34.0088,34.387,164613.0
2023-01-03,34.6198,34.8492,34.1611,34.6917,196158.0
2023-01-04,34.9177,35.1522,34.4144,34.9656,278397.0
2023-01-05,34.815,35.2942,34.5753,35.0991,432613.0
2023-01-06,35.4346,35.9275,35.4072,35.6948,329648.0
2023-01-07,35.4346,35.9275,35.4072,35.6948,329648.0
2023-01-08,35.4346,35.9275,35.4072,35.6948,329648.0
2023-01-09,35.8214,36.287,35.5612,35.9447,276142.0
2023-01-10,35.9447,36.198,35.6896,36.198,258534.0
2023-01-11,36.4581,36.6105,35.7398,36.198,313206.0
2023-01-12,36.3075,37.047,36.1227,36.9682,300534.0
2023-01-13,36.8484,37.0846,36.5198,36.8724,256950.0
2023-01-14,36.8484,37.0846,36.5198,36.8724,256950.0
2023-01-15,36.8484,37.0846,36.5198,36.8724,256950.0
2023-01-16,36.8484,37.0846,36.5198,36.8724,256950.0
2023-01-17,36.934,37.2335,36.8689,37.1086,303572.0
2023-01-18,37.2934,37.4783,36.7183,36.7628,336498.0
2023-01-19,36.6293,36.6293,35.9583,36.1809,331279.0
2023-01-20,36.4,37.0743,36.2151,37.047,328398.0
2023-01-21,36.4,37.0743,36.2151,37.047,328398.0
2023-01-22,36.4,37.0743,36.2151,37.047,328398.0
2023-01-23,37.2147,38.026,37.0367,37.7111,397464.0
2023-01-24,36.287,39.7496,36.0987,39.5391,796201.0
2023-01-25,39.5425,39.9362,38.7887,39.635,605504.0
2023-01-26,39.7856,40.0355,39.4056,40.0321,381868.0
2023-01-27,39.967,40.0115,38.7757,38.8134,288521.0
2023-01-28,39.967,40.0115,38.7757,38.8134,288521.0
2023-01-29,39.967,40.0115,38.7757,38.8134,288521.0
2023-01-30,38.6388,39.0804,38.4094,38.9914,253006.0
2023-01-31,39.2447,39.8387,39.1934,39.6795,594661.0
2023-02-01,39.4741,40.3196,39.3851,40.0732,548485.0
2023-02-02,40.3573,40.9666,40.1655,40.5182,285577.0
2023-02-03,40.4086,40.8605,40.2247,40.8434,254181.0
2023-02-04,40.4086,40.8605,40.2247,40.8434,254181.0
2023-02-05,40.4086,40.8605,40.2247,40.8434,254181.0
2023-02-06,40.6175,41.2679,40.2204,40.9803,458681.0
2023-02-07,40.8331,41.374,40.4446,41.1378,249719.0
2023-02-08,40.8229,41.4151,40.8229,40.929,277554.0
2023-02-09,41.2747,41.6992,40.3744,40.4805,356066.0
2023-02-10,40.3949,40.8605,39.9533,40.7236,340348.0
2023-02-11,40.3949,40.8605,39.9533,40.7236,340348.0
2023-02-12,40.3949,40.8605,39.9533,40.7236,340348.0
2023-02-13,40.8879,41.3873,40.6979,41.2953,232869.0
2023-02-14,41.0864,41.4117,40.4976,41.3021,421722.0
2023-02-15,41.2165,41.398,40.9033,41.3158,165719.0
2023-02-16,40.8365,41.5349,40.6928,41.0796,315872.0
2023-02-17,41.131,41.3809,40.9101,41.2131,328630.0
2023-02-18,41.131,41.3809,40.9101,41.2131,328630.0
2023-02-19,41.131,41.3809,40.9101,41.2131,328630.0
2023-02-20,41.131,41.3809,40.9101,41.2131,328630.0
2023-02-21,40.9598,41.1515,40.0184,40.0492,179427.0
2023-02-22,40.1656,40.7304,40.1656,40.2512,147123.0
2023-02-23,40.5387,40.7604,40.0971,40.4668,185006.0
2023-02-24,40.0629,40.5113,39.8404,40.4189,233265.0
2023-02-25,40.0629,40.5113,39.8404,40.4189,233265.0
2023-02-26,40.0629,40.5113,39.8404,40.4189,233265.0
2023-02-27,40.8073,41.0548,40.4395,40.8692,601118.0
2023-02-28,40.9448,41.2713,40.8823,41.1682,372951.0
2023-03-01,41.0479,41.725,40.9637,41.5669,212985.0
2023-03-02,41.4088,42.1958,41.1269,42.0652,222566.0
2023-03-03,42.2061,42.4863,41.8487,42.3986,325541.0
2023-03-04,42.2061,42.4863,41.8487,42.3986,325541.0
2023-03-05,42.2061,42.4863,41.8487,42.3986,325541.0
2023-03-06,42.3368,42.543,41.5669,41.8212,332438.0
2023-03-07,41.8075,41.9862,40.9379,40.9448,291181.0
2023-03-08,41.0754,41.4053,40.8692,41.0582,469653.0
2023-03-09,41.1888,41.4225,40.3742,40.3845,274046.0
2023-03-10,40.3708,40.3708,37.7896,38.0268,568382.0
2023-03-11,40.3708,40.3708,37.7896,38.0268,568382.0
2023-03-12,40.3708,40.3708,37.7896,38.0268,568382.0
2023-03-13,37.4975,38.6867,36.8891,38.2777,522827.0
2023-03-14,39.216,40.3708,39.216,40.2368,618227.0
2023-03-15,39.3053,39.4583,37.9804,38.1161,705235.0
2023-03-16,37.6315,38.7296,37.5181,38.4564,621348.0
2023-03-17,38.2571,38.2571,37.6247,37.8171,984114.0
2023-03-18,38.2571,38.2571,37.6247,37.8171,984114.0
2023-03-19,38.2571,38.2571,37.6247,37.8171,984114.0
2023-03-20,38.1883,39.106,37.9477,38.6317,268420.0
2023-03-21,39.4222,39.7281,38.8585,38.917,324702.0
2023-03-22,38.862,39.0166,38.0371,38.0852,299034.0
2023-03-23,38.0577,38.6832,37.305,37.4906,286410.0
2023-03-24,36.432,36.707,35.9337,36.3255,370793.0
2023-03-25,36.432,36.707,35.9337,36.3255,370793.0
2023-03-26,36.432,36.707,35.9337,36.3255,370793.0
2023-03-27,36.872,37.4081,36.4973,37.0885,204224.0
2023-03-28,36.9441,37.2346,36.4114,36.8341,867780.0
2023-03-29,37.195,38.4598,36.7757,38.2777,792672.0
2023-03-30,38.7348,38.7348,37.9134,38.5217,446540.0
2023-03-31,38.7657,39.0372,38.3705,39.0098,405508.0
2023-04-01,38.7657,39.0372,38.3705,39.0098,405508.0
2023-04-02,38.7657,39.0372,38.3705,39.0098,405508.0
2023-04-03,38.9238,39.3878,38.6111,39.326,615073.0
2023-04-04,40.0187,42.0473,38.5937,40.3947,2415436.0
2023-04-05,40.0285,41.3348,39.5585,40.8697,2979753.0
2023-04-06,40.8202,43.7098,40.0879,43.3733,1892695.0
2023-04-07,40.8202,43.7098,40.0879,43.3733,1892695.0
2023-04-08,40.8202,43.7098,40.0879,43.3733,1892695.0
2023-04-09,40.8202,43.7098,40.0879,43.3733,1892695.0
2023-04-10,43.2843,44.9121,43.0121,43.8384,969993.0
2023-04-11,44.0166,45.6791,44.0166,45.0259,1459238.0
2023-04-12,45.4218,46.5697,45.1694,46.4707,1221683.0
2023-04-13,46.3025,46.4608,45.3129,45.4712,1003728.0
2023-04-14,45.3327,46.2035,44.9567,45.3228,669829.0
2023-04-15,45.3327,46.2035,44.9567,45.3228,669829.0
2023-04-16,45.3327,46.2035,44.9567,45.3228,669829.0
2023-04-17,45.4712,46.0304,45.1546,45.8374,557499.0
2023-04-18,46.4707,48.4598,46.2135,48.3707,1144823.0
2023-04-19,48.1035,49.0337,47.8858,48.5192,922636.0
2023-04-20,48.5488,49.0436,48.0936,48.727,506139.0
2023-04-21,48.7369,48.9249,48.3509,48.628,490537.0
2023-04-22,48.7369,48.9249,48.3509,48.628,490537.0
2023-04-23,48.7369,48.9249,48.3509,48.628,490537.0
2023-04-24,48.3905,48.5043,47.5889,47.7077,629586.0
2023-04-25,47.6582,47.6582,46.2827,46.441,491792.0
2023-04-26,46.0353,46.7478,45.8968,46.0452,464692.0
2023-04-27,46.3421,47.0793,45.9067,46.9853,339468.0
2023-04-28,46.9853,47.391,46.5895,46.8666,562516.0
2023-04-29,46.9853,47.391,46.5895,46.8666,562516.0
2023-04-30,46.9853,47.391,46.5895,46.8666,562516.0
2023-05-01,46.8666,47.8957,46.6983,47.2327,396777.0
2023-05-02,47.203,47.6681,46.5202,47.6186,637639.0
2023-05-03,47.5395,47.9304,46.7528,46.9259,502073.0
2023-05-04,46.6389,46.7973,45.6593,46.1936,443784.0
2023-05-05,46.5103,47.7127,46.3322,47.4405,477688.0
2023-05-06,46.5103,47.7127,46.3322,47.4405,477688.0
2023-05-07,46.5103,47.7127,46.3322,47.4405,477688.0
2023-05-08,47.5197,48.8705,47.4603,48.4895,705691.0
2023-05-09,48.6082,49.8056,48.0837,49.39,539112.0
2023-05-10,49.9738,50.1915,48.6874,49.5582,574227.0
2023-05-11,49.1228,50.3103,47.6929,48.6973,861227.0
2023-05-12,49.7462,49.7462,48.5093,48.8754,485391.0
2023-05-13,49.7462,49.7462,48.5093,48.8754,485391.0
2023-05-14,49.7462,49.7462,48.5093,48.8754,485391.0
2023-05-15,48.9546,50.0035,48.9066,49.9837,453975.0
2023-05-16,49.5285,50.3944,49.39,50.3796,393576.0
2023-05-17,50.4488,51.2999,50.241,50.9931,584077.0
2023-05-18,51.0426,52.5962,50.9436,51.9629,514879.0
2023-05-19,52.3092,53.2296,52.2797,53.1108,658317.0
2023-05-20,52.3092,53.2296,52.2797,53.1108,658317.0
2023-05-21,52.3092,53.2296,52.2797,53.1108,658317.0
2023-05-22,52.9624,53.6736,52.2499,52.6754,433840.0
2023-05-23,52.3884,52.5962,51.7056,52.1509,382473.0
2023-05-24,51.6858,51.9035,50.9981,51.6858,351995.0
2023-05-25,51.9728,52.152,51.4865,52.052,308035.0
2023-05-26,52.1509,52.9921,52.0371,52.7546,411181.0
2023-05-27,52.1509,52.9921,52.0371,52.7546,411181.0
2023-05-28,52.1509,52.9921,52.0371,52.7546,411181.0
2023-05-29,52.1509,52.9921,52.0371,52.7546,411181.0
2023-05-30,52.9331,53.5781,52.5809,53.3399,386521.0
2023-05-31,53.1117,53.1117,51.3109,52.2188,660047.0
2023-06-01,52.0898,53.3102,51.559,53.3102,517593.0
2023-06-02,53.4788,54.8183,53.4094,54.4611,481129.0
2023-06-03,53.4788,54.8183,53.4094,54.4611,481129.0
2023-06-04,53.4788,54.8183,53.4094,54.4611,481129.0
2023-06-05,54.0047,54.0047,52.5561,52.953,397392.0
2023-06-06,53.1514,54.8679,52.8835,54.858,453613.0
2023-06-07,54.729,56.7191,54.729,56.4752,758222.0
2023-06-08,56.3363,56.5149,55.3045,56.0883,449946.0
2023-06-09,56.0585,56.3066,55.4335,55.7013,295590.0
2023-06-10,56.0585,56.3066,55.4335,55.7013,295590.0
2023-06-11,56.0585,56.3066,55.4335,55.7013,295590.0
2023-06-12,55.5624,55.741,55.0465,55.3442,291180.0
2023-06-13,55.7113,56.5249,55.3045,55.8601,522584.0
2023-06-14,55.8502,56.5546,55.364,55.5823,408174.0
2023-06-15,55.5624,56.0188,54.9721,55.1656,423689.0
2023-06-16,55.4731,55.5029,54.3123,54.6298,772783.0
2023-06-17,55.4731,55.5029,54.3123,54.6298,772783.0
2023-06-18,55.4731,55.5029,54.3123,54.6298,772783.0
2023-06-19,55.4731,55.5029,54.3123,54.6298,772783.0
2023-06-20,54.3222,54.5504,53.8856,54.1039,421184.0
2023-06-21,53.8063,55.0862,53.33,55.0068,610518.0
2023-06-22,54.8183,54.9671,53.4888,53.6872,467032.0
2023-06-23,53.1217,54.3123,52.3676,54.1039,555765.0
2023-06-24,53.1217,54.3123,52.3676,54.1039,555765.0
2023-06-25,53.1217,54.3123,52.3676,54.1039,555765.0
2023-06-26,54.0047,55.114,54.0047,54.5504,294482.0
2023-06-27,54.6595,55.4831,54.4214,55.0564,449216.0
2023-06-28,54.9671,55.2549,54.481,55.1755,285766.0
2023-06-29,55.0068,56.257,55.0068,55.999,363269.0
2023-06-30,56.3463,57.0507,55.9494,55.999,659336.0
2023-07-01,56.3463,57.0507,55.9494,55.999,659336.0
2023-07-02,56.3463,57.0507,55.9494,55.999,659336.0
2023-07-03,55.4136,55.622,54.7488,55.1656,174261.0
2023-07-04,55.4136,55.622,54.7488,55.1656,174261.0
2023-07-05,55.0167,55.6498,54.5721,54.9374,531610.0
2023-07-06,54.7687,55.1556,54.1783,54.7985,647589.0
2023-07-07,54.7885,56.1032,54.7885,55.8799,513385.0
2023-07-08,54.7885,56.1032,54.7885,55.8799,513385.0
2023-07-09,54.7885,56.1032,54.7885,55.8799,513385.0
2023-07-10,55.9692,57.1499,55.9692,56.9118,296402.0
2023-07-11,56.9118,57.3484,56.7233,56.9416,318610.0
2023-07-12,57.0507,57.3682,56.5943,56.6439,204211.0
2023-07-13,56.8523,57.3087,56.5149,57.1599,202687.0
2023-07-14,57.0805,57.0805,55.9097,55.9891,324344.0
2023-07-15,57.0805,57.0805,55.9097,55.9891,324344.0
2023-07-16,57.0805,57.0805,55.9097,55.9891,324344.0
2023-07-17,55.751,57.0706,55.6418,56.9813,281956.0
2023-07-18,56.7035,58.3703,56.7035,58.2017,311082.0
2023-07-19,57.9238,58.797,57.4774,57.8048,352443.0
2023-07-20,58.3009,58.3009,56.5249,56.763,300224.0
2023-07-21,56.9217,56.9217,56.1081,56.1677,241898.0
2023-07-22,56.9217,56.9217,56.1081,56.1677,241898.0
2023-07-23,56.9217,56.9217,56.1081,56.1677,241898.0
2023-07-24,56.0982,56.7878,56.0188,56.6538,226892.0
2023-07-25,56.2669,57.4079,56.0951,57.1102,281907.0
2023-07-26,57.0011,58.1173,56.892,57.4972,294331.0
2023-07-27,57.8445,58.0627,57.264,57.4277,203889.0
2023-07-28,57.9338,57.9338,56.5447,56.7233,266667.0
2023-07-29,57.9338,57.9338,56.5447,56.7233,266667.0
2023-07-30,57.9338,57.9338,56.5447,56.7233,266667.0
2023-07-31,56.8523,58.7374,56.8523,58.6878,908339.0
2023-08-01,58.0727,58.6481,57.8445,58.6085,239947.0
2023-08-02,58.1917,58.5886,57.2888,57.2888,364650.0
2023-08-03,57.1003,57.656,56.6638,57.5667,278102.0
2023-08-04,57.5468,57.6956,56.128,56.2074,335099.0
2023-08-05,57.5468,57.6956,56.128,56.2074,335099.0
2023-08-06,57.5468,57.6956,56.128,56.2074,335099.0
2023-08-07,56.2074,57.3484,56.0288,57.0011,415879.0
2023-08-08,57.5468,62.8649,57.5468,62.0414,825302.0
2023-08-09,61.7338,61.9124,59.4518,60.1265,415402.0
2023-08-10,60.1067,61.1683,59.6899,60.4936,276139.0
2023-08-11,60.7813,60.9798,59.5312,59.7892,252506.0
2023-08-12,60.7813,60.9798,59.5312,59.7892,252506.0
2023-08-13,60.7813,60.9798,59.5312,59.7892,252506.0
2023-08-14,59.8685,60.2952,59.0351,60.0769,220725.0
2023-08-15,59.9578,60.2356,59.4568,59.8189,214573.0
2023-08-16,59.8189,60.6871,59.2137,59.7991,387401.0
2023-08-17,59.4419,60.4936,58.8763,58.8763,256601.0
2023-08-18,58.4894,59.422,58.2314,59.1145,200058.0
2023-08-19,58.4894,59.422,58.2314,59.1145,200058.0
2023-08-20,58.4894,59.422,58.2314,59.1145,200058.0
2023-08-21,59.1542,59.1542,58.2314,58.6581,228623.0
2023-08-22,59.0748,59.0748,58.3207,58.4993,196938.0
2023-08-23,58.6283,59.7495,58.3926,59.4617,198687.0
2023-08-24,59.3923,59.809,58.7374,58.7474,165957.0
2023-08-25,58.668,59.0202,57.9437,58.4695,373643.0
2023-08-26,58.668,59.0202,57.9437,58.4695,373643.0
2023-08-27,58.668,59.0202,57.9437,58.4695,373643.0
2023-08-28,58.6481,60.3448,58.539,59.3824,206338.0
2023-08-29,58.5092,59.3724,58.2314,58.6878,288752.0
2023-08-30,58.9663,59.9012,58.8768,59.1553,237131.0
2023-08-31,58.6779,59.5581,58.6779,59.0359,452967.0
2023-09-01,59.1752,60.1299,59.1752,60.0205,229826.0
2023-09-02,59.1752,60.1299,59.1752,60.0205,229826.0
2023-09-03,59.1752,60.1299,59.1752,60.0205,229826.0
2023-09-04,59.1752,60.1299,59.1752,60.0205,229826.0
2023-09-05,59.4138,59.4138,56.4551,57.017,233001.0
2023-09-06,57.1761,57.8012,57.018,57.5739,212591.0
2023-09-07,57.4049,57.4049,56.1319,57.3154,292910.0
2023-09-08,57.3154,57.7182,56.9076,57.0767,129178.0
2023-09-09,57.3154,57.7182,56.9076,57.0767,129178.0
2023-09-10,57.3154,57.7182,56.9076,57.0767,129178.0
2023-09-11,57.4248,57.5242,56.6988,56.7783,210373.0
2023-09-12,56.5197,57.6286,56.1915,56.8877,202087.0
2023-09-13,56.7087,56.9673,56.291,56.8181,348768.0
2023-09-14,57.1861,57.3651,56.4998,57.3551,196708.0
2023-09-15,57.0568,57.0966,56.0821,56.8977,865665.0
2023-09-16,57.0568,57.0966,56.0821,56.8977,865665.0
2023-09-17,57.0568,57.0966,56.0821,56.8977,865665.0
2023-09-18,57.027,57.8922,57.027,57.5839,185941.0
2023-09-19,57.564,58.3994,57.3253,58.2105,205511.0
2023-09-20,58.6679,59.016,57.0568,57.0667,138623.0
2023-09-21,56.8181,57.0966,56.112,56.3109,151583.0
2023-09-22,56.2413,56.9623,55.8633,56.0424,219633.0
2023-09-23,56.2413,56.9623,55.8633,56.0424,219633.0
2023-09-24,56.2413,56.9623,55.8633,56.0424,219633.0
2023-09-25,55.6147,56.3755,55.4655,56.1915,218699.0
2023-09-26,56.102,56.2413,54.829,55.0578,185546.0
2023-09-27,55.0578,55.9081,54.9185,55.2169,289884.0
2023-09-28,55.2169,56.3507,54.7097,55.8434,265190.0
2023-09-29,55.8434,56.112,54.9881,55.2666,499590.0
2023-09-30,55.8434,56.112,54.9881,55.2666,499590.0
2023-10-01,55.8434,56.112,54.9881,55.2666,499590.0
2023-10-02,55.1274,55.386,54.0732,54.1627,451250.0
2023-10-03,53.5659,54.1229,52.5217,52.7305,391396.0
2023-10-04,52.3824,53.377,52.0244,53.2477,348793.0
2023-10-05,53.2974,53.8991,53.0006,53.4864,274307.0
2023-10-06,53.3869,54.4958,53.2079,54.3815,417486.0
2023-10-07,53.3869,54.4958,53.2079,54.3815,417486.0
2023-10-08,53.3869,54.4958,53.2079,54.3815,417486.0
2023-10-09,54.2323,54.8887,54.1004,54.6997,171459.0
2023-10-10,55.0975,55.555,54.5903,54.6699,227928.0
2023-10-11,54.7594,55.2713,54.103,54.3914,160152.0
2023-10-12,54.2721,54.282,52.6609,52.8996,196779.0
2023-10-13,52.7305,52.7305,51.8289,52.3924,251191.0
2023-10-14,52.7305,52.7305,51.8289,52.3924,251191.0
2023-10-15,52.7305,52.7305,51.8289,52.3924,251191.0
2023-10-16,52.9195,53.3869,52.3824,52.4322,245443.0
2023-10-17,52.2432,53.8096,51.92,53.6256,297839.0
2023-10-18,53.009,53.009,51.2984,51.3183,313440.0
2023-10-19,51.1293,51.6763,50.6768,51.2984,336065.0
2023-10-20,51.547,51.562,50.4729,50.4928,208385.0
2023-10-21,51.547,51.562,50.4729,50.4928,208385.0
2023-10-22,51.547,51.562,50.4729,50.4928,208385.0
2023-10-23,50.4431,50.9901,50.0353,50.2342,169794.0
2023-10-24,50.7713,51.557,50.2243,51.4774,298912.0
2023-10-25,51.3183,52.9692,51.3183,52.3228,308693.0
2023-10-26,52.4819,52.9294,51.4078,51.5371,176345.0
2023-10-27,51.4874,51.7459,50.3436,50.6122,167235.0
2023-10-28,51.4874,51.7459,50.3436,50.6122,167235.0
2023-10-29,51.4874,51.7459,50.3436,50.6122,167235.0
2023-10-30,50.9404,50.9404,50.274,50.6221,209098.0
