,SNDR US Equity,SNDR US Equity,SNDR US Equity,SNDR US Equity,SNDR US Equity
2023-08-09,30.2487,30.4069,30.1399,30.1399,286179.0
2023-08-10,30.2685,30.6937,30.2487,30.2883,367388.0
2023-08-11,30.1498,30.5602,30.1004,30.5454,373083.0
2023-08-12,30.1498,30.5602,30.1004,30.5454,373083.0
2023-08-13,30.1498,30.5602,30.1004,30.5454,373083.0
2023-08-14,30.4663,30.5849,30.1498,30.4663,291495.0
2023-08-15,30.3377,30.3377,29.9323,30.1004,474971.0
2023-08-16,30.1301,30.4465,29.5071,29.5565,363929.0
2023-08-17,29.6455,29.7543,28.8446,28.8446,315816.0
2023-08-18,28.6765,29.1017,28.5875,28.8643,410511.0
2023-08-19,28.6765,29.1017,28.5875,28.8643,410511.0
2023-08-20,28.6765,29.1017,28.5875,28.8643,410511.0
2023-08-21,28.8545,29.2104,28.8347,28.9434,234582.0
2023-08-22,28.9731,29.0324,28.5281,28.5578,860138.0
2023-08-23,28.4391,28.8545,28.1157,28.8347,480103.0
2023-08-24,28.894,29.0473,28.7457,28.7655,282746.0
2023-08-25,28.7358,28.8545,28.2315,28.7061,432461.0
2023-08-26,28.7358,28.8545,28.2315,28.7061,432461.0
2023-08-27,28.7358,28.8545,28.2315,28.7061,432461.0
2023-08-28,28.8742,29.2203,28.6963,28.7457,299579.0
2023-08-29,28.7753,29.1116,28.7061,29.072,319228.0
2023-08-30,29.161,29.2698,28.9533,29.0028,790057.0
2023-08-31,28.9434,28.9434,28.3996,28.5875,494563.0
2023-09-01,28.8149,28.9682,28.5875,28.8248,523282.0
2023-09-02,28.8149,28.9682,28.5875,28.8248,523282.0
2023-09-03,28.8149,28.9682,28.5875,28.8248,523282.0
2023-09-04,28.8149,28.9682,28.5875,28.8248,523282.0
2023-09-05,28.7358,28.7704,28.1227,28.1919,593821.0
2023-09-06,28.1524,28.3501,27.4107,27.7469,574438.0
2023-09-07,27.7767,28.0346,27.5287,27.7668,544898.0
2023-09-08,27.7469,28.0148,27.5684,27.6477,410147.0
2023-09-09,27.7469,28.0148,27.5684,27.6477,410147.0
2023-09-10,27.7469,28.0148,27.5684,27.6477,410147.0
2023-09-11,27.737,27.9156,27.6477,27.737,296904.0
2023-09-12,27.618,27.8065,27.1914,27.3104,454427.0
2023-09-13,27.2906,27.9453,27.122,27.737,629474.0
2023-09-14,27.9652,28.2727,27.8313,28.0842,658592.0
2023-09-15,28.0049,28.2181,27.9156,28.0049,858272.0
2023-09-16,28.0049,28.2181,27.9156,28.0049,858272.0
2023-09-17,28.0049,28.2181,27.9156,28.0049,858272.0
2023-09-18,28.0941,28.481,27.9553,28.1933,729247.0
2023-09-19,28.1933,28.3322,27.7197,27.985,345487.0
2023-09-20,28.1537,28.3521,28.0247,28.0644,396360.0
2023-09-21,28.0743,28.114,27.6577,27.6775,345711.0
2023-09-22,27.7172,27.9156,27.489,27.5089,267469.0
2023-09-23,27.7172,27.9156,27.489,27.5089,267469.0
2023-09-24,27.7172,27.9156,27.489,27.5089,267469.0
2023-09-25,27.4196,28.1388,27.4196,27.8957,429056.0
2023-09-26,27.7569,27.8759,27.2112,27.2112,682525.0
2023-09-27,27.2807,27.3501,26.7847,27.0922,901176.0
2023-09-28,27.1021,27.3898,26.9236,27.2807,733867.0
2023-09-29,27.5684,27.8313,27.4295,27.4692,604288.0
2023-09-30,27.5684,27.8313,27.4295,27.4692,604288.0
2023-10-01,27.5684,27.8313,27.4295,27.4692,604288.0
2023-10-02,27.3104,27.4196,26.8045,27.0128,473517.0
2023-10-03,26.7748,27.1716,26.4176,26.5664,629054.0
2023-10-04,26.5962,26.7648,26.2093,26.5565,503778.0
2023-10-05,26.5367,26.7549,26.2192,26.3779,479085.0
2023-10-06,26.2192,26.9533,26.2192,26.6756,409287.0
2023-10-07,26.2192,26.9533,26.2192,26.6756,409287.0
2023-10-08,26.2192,26.9533,26.2192,26.6756,409287.0
2023-10-09,26.497,27.0525,26.497,26.9533,431554.0
2023-10-10,26.9831,27.3997,26.9632,27.1517,559349.0
2023-10-11,27.1914,27.489,27.1616,27.3104,570579.0
2023-10-12,27.3104,27.3104,26.7152,26.9632,526137.0
2023-10-13,27.0228,27.1517,26.4275,26.6259,463900.0
2023-10-14,27.0228,27.1517,26.4275,26.6259,463900.0
2023-10-15,27.0228,27.1517,26.4275,26.6259,463900.0
2023-10-16,26.7053,27.4493,26.7053,27.1914,358225.0
2023-10-17,27.2013,27.9453,27.2013,27.6378,641164.0
2023-10-18,27.2906,27.3303,26.3184,26.3283,728077.0
2023-10-19,26.4077,26.5168,25.9563,26.0506,516312.0
2023-10-20,26.3184,27.0922,26.2787,26.4672,650551.0
2023-10-21,26.3184,27.0922,26.2787,26.4672,650551.0
2023-10-22,26.3184,27.0922,26.2787,26.4672,650551.0
2023-10-23,26.368,26.5291,26.0803,26.1299,481577.0
2023-10-24,26.2589,26.2639,25.7926,26.0208,475536.0
2023-10-25,25.9018,25.9266,25.3363,25.743,381982.0
2023-10-26,25.743,25.8422,25.2272,25.3859,600166.0
2023-10-27,25.4554,25.6637,24.6022,24.8205,838011.0
2023-10-28,25.4554,25.6637,24.6022,24.8205,838011.0
2023-10-29,25.4554,25.6637,24.6022,24.8205,838011.0
2023-10-30,25.1181,25.3661,24.8601,25.2669,455869.0
2023-10-31,25.247,25.4058,25.0585,25.128,522707.0
2023-11-01,25.128,25.2976,24.8899,25.1578,527626.0
2023-11-02,23.9276,23.9276,21.5964,21.9833,1301805.0
2023-11-03,21.4873,22.2462,21.4789,21.9634,1294195.0
2023-11-04,21.4873,22.2462,21.4789,21.9634,1294195.0
2023-11-05,21.4873,22.2462,21.4789,21.9634,1294195.0
2023-11-06,22.1122,22.1122,21.5369,21.8047,835045.0
2023-11-07,21.6658,22.1222,21.4972,21.9238,653892.0
2023-11-08,22.0626,22.1222,21.5765,21.5964,737408.0
2023-11-09,21.6162,21.6162,21.2194,21.3087,593474.0
2023-11-10,21.3484,21.9535,21.2393,21.9436,576874.0
2023-11-11,21.3484,21.9535,21.2393,21.9436,576874.0
2023-11-12,21.3484,21.9535,21.2393,21.9436,576874.0
2023-11-13,21.8841,21.9436,21.4724,21.765,544380.0
2023-11-14,22.1023,22.6876,22.0924,22.3305,504875.0
2023-11-15,22.3702,23.2828,22.3702,22.9455,1103921.0
2023-11-16,22.9356,23.0745,22.3106,22.6479,554495.0
2023-11-17,22.8166,22.8166,22.214,22.4991,590677.0
2023-11-18,22.8166,22.8166,22.214,22.4991,590677.0
2023-11-19,22.8166,22.8166,22.214,22.4991,590677.0
2023-11-20,22.5388,22.7075,22.3306,22.4495,628185.0
2023-11-21,22.3999,22.7174,22.3206,22.5586,398303.0
2023-11-22,22.7174,22.8364,22.6082,22.7273,392518.0
2023-11-23,22.7174,22.8364,22.6082,22.7273,392518.0
2023-11-24,22.7571,22.9555,22.7571,22.8265,157675.0
2023-11-25,22.7571,22.9555,22.7571,22.8265,157675.0
2023-11-26,22.7571,22.9555,22.7571,22.8265,157675.0
2023-11-27,22.767,22.8067,22.514,22.6479,365383.0
2023-11-28,22.6182,22.7571,22.3206,22.5586,676149.0
2023-11-29,22.7075,23.1439,22.638,22.6876,476807.0
2023-11-30,22.7571,22.9356,22.4991,22.8463,734916.0
2023-12-01,22.8463,23.878,22.8265,23.8284,696052.0
2023-12-02,22.8463,23.878,22.8265,23.8284,696052.0
2023-12-03,22.8463,23.878,22.8265,23.8284,696052.0
2023-12-04,23.6896,24.2947,23.6102,23.9673,805972.0
2023-12-05,23.8185,23.9028,23.5308,23.5904,540809.0
2023-12-06,23.6697,23.6846,23.263,23.4812,617426.0
2023-12-07,23.8696,23.8696,23.3617,23.7003,1026080.0
2023-12-08,23.6704,23.9283,23.5211,23.7401,531132.0
2023-12-09,23.6704,23.9283,23.5211,23.7401,531132.0
2023-12-10,23.6704,23.9283,23.5211,23.7401,531132.0
2023-12-11,23.6903,24.0389,23.5708,23.9393,452076.0
2023-12-12,23.8198,24.0488,23.7302,23.9194,555175.0
2023-12-13,23.9393,24.1136,23.4314,24.1086,682133.0
2023-12-14,24.3675,24.8405,24.3077,24.8156,695825.0
2023-12-15,24.8953,25.4629,24.8554,25.0347,1106886.0
2023-12-16,24.8953,25.4629,24.8554,25.0347,1106886.0
2023-12-17,24.8953,25.4629,24.8554,25.0347,1106886.0
2023-12-18,25.0546,25.3036,24.4073,24.6563,1596856.0
2023-12-19,24.8156,25.194,24.7459,25.1144,1008621.0
2023-12-20,24.8455,25.3683,24.8355,24.8754,762407.0
2023-12-21,24.9749,25.4878,24.9451,25.4231,555412.0
2023-12-22,25.6421,25.7915,25.5326,25.6421,511440.0
2023-12-23,25.6421,25.7915,25.5326,25.6421,511440.0
2023-12-24,25.6421,25.7915,25.5326,25.6421,511440.0
2023-12-25,25.6421,25.7915,25.5326,25.6421,511440.0
2023-12-26,25.6421,25.9608,25.6322,25.7218,623664.0
2023-12-27,25.7019,25.7616,25.3583,25.4131,495256.0
2023-12-28,25.4529,25.6272,25.3982,25.5923,549877.0
2023-12-29,25.5724,25.662,25.3036,25.3434,523107.0
2023-12-30,25.5724,25.662,25.3036,25.3434,523107.0
2023-12-31,25.5724,25.662,25.3036,25.3434,523107.0
2024-01-01,25.5724,25.662,25.3036,25.3434,523107.0
2024-01-02,25.2637,25.4031,24.8007,25.0247,547413.0
2024-01-03,24.965,24.965,24.3675,24.4073,554968.0
2024-01-04,24.0986,24.2181,23.8696,24.0688,924313.0
2024-01-05,24.1783,24.3775,24.019,24.258,934022.0
2024-01-06,24.1783,24.3775,24.019,24.258,934022.0
2024-01-07,24.1783,24.3775,24.019,24.258,934022.0
2024-01-08,24.2181,25.0745,24.1285,25.0745,988230.0
2024-01-09,24.8355,24.9351,24.4073,24.477,747015.0
2024-01-10,24.3575,24.6164,24.2181,24.5069,717054.0
2024-01-11,24.3974,24.4571,23.999,24.1882,750230.0
2024-01-12,24.2181,24.3545,23.8547,23.9393,631218.0
2024-01-13,24.2181,24.3545,23.8547,23.9393,631218.0
2024-01-14,24.2181,24.3545,23.8547,23.9393,631218.0
2024-01-15,24.2181,24.3545,23.8547,23.9393,631218.0
2024-01-16,23.8995,24.1086,23.531,24.0986,751322.0
2024-01-17,23.8098,24.0787,23.77,23.8795,496716.0
2024-01-18,23.9891,24.3326,23.8895,24.258,797139.0
2024-01-19,24.5567,24.5567,24.019,24.4571,789726.0
2024-01-20,24.5567,24.5567,24.019,24.4571,789726.0
2024-01-21,24.5567,24.5567,24.019,24.4571,789726.0
2024-01-22,24.726,25.2488,24.5467,25.1741,646426.0
2024-01-23,25.2936,25.4529,24.965,24.965,489016.0
2024-01-24,25.1144,25.1144,24.6662,24.716,493369.0
2024-01-25,24.8953,25.1741,24.5368,24.8554,640656.0
2024-01-26,24.8256,24.9451,24.4621,24.716,692326.0
2024-01-27,24.8256,24.9451,24.4621,24.716,692326.0
2024-01-28,24.8256,24.9451,24.4621,24.716,692326.0
2024-01-29,24.5965,24.8355,24.3376,24.8355,766254.0
2024-01-30,24.6364,24.8455,24.4223,24.6164,842893.0
2024-01-31,24.7459,25.0347,24.3575,24.4173,1359948.0
2024-02-01,24.0488,24.6712,23.0829,23.7302,1429114.0
2024-02-02,23.5908,24.243,23.1626,24.0887,1056025.0
2024-02-03,23.5908,24.243,23.1626,24.0887,1056025.0
2024-02-04,23.5908,24.243,23.1626,24.0887,1056025.0
2024-02-05,23.6007,24.014,23.5808,23.7899,863360.0
2024-02-06,23.78,24.487,23.78,24.1285,801552.0
2024-02-07,24.2181,24.2878,23.9642,24.0389,998217.0
2024-02-08,24.009,24.1634,23.6206,24.1185,541494.0
2024-02-09,24.1086,24.2878,23.8596,24.2181,496856.0
2024-02-10,24.1086,24.2878,23.8596,24.2181,496856.0
2024-02-11,24.1086,24.2878,23.8596,24.2181,496856.0
2024-02-12,24.2181,24.696,24.1982,24.6264,484185.0
2024-02-13,24.1882,24.248,23.8248,23.9891,589711.0
2024-02-14,24.0887,24.248,23.77,24.0887,961300.0
2024-02-15,24.2281,24.3077,23.77,24.0389,865072.0
2024-02-16,23.999,24.1484,23.6206,23.6406,704573.0
2024-02-17,23.999,24.1484,23.6206,23.6406,704573.0
2024-02-18,23.999,24.1484,23.6206,23.6406,704573.0
2024-02-19,23.999,24.1484,23.6206,23.6406,704573.0
2024-02-20,23.4613,23.5908,23.0829,23.4016,593574.0
2024-02-21,23.3319,23.6406,23.3319,23.6206,443378.0
2024-02-22,23.6903,23.8098,23.5908,23.7999,386133.0
2024-02-23,23.8596,23.9393,23.6605,23.7401,434881.0
2024-02-24,23.8596,23.9393,23.6605,23.7401,434881.0
2024-02-25,23.8596,23.9393,23.6605,23.7401,434881.0
2024-02-26,23.6505,23.7501,23.4912,23.7103,583778.0
2024-02-27,23.7501,23.9393,23.5908,23.8098,616355.0
2024-02-28,23.5908,23.7551,23.1476,23.1725,799673.0
2024-02-29,23.2422,23.6704,23.0929,23.4513,1398519.0
2024-03-01,23.4314,23.4464,22.7842,22.824,806154.0
2024-03-02,23.4314,23.4464,22.7842,22.824,806154.0
2024-03-03,23.4314,23.4464,22.7842,22.824,806154.0
2024-03-04,22.7742,23.1725,22.6348,22.6746,937314.0
2024-03-05,22.6149,22.8738,22.4107,22.4456,838872.0
2024-03-06,22.5252,22.8539,22.4755,22.585,642817.0
2024-03-07,22.75,23.28,22.75,23.16,757489.0
2024-03-08,23.36,23.5,23.12,23.18,630558.0
2024-03-09,23.36,23.5,23.12,23.18,630558.0
2024-03-10,23.36,23.5,23.12,23.18,630558.0
2024-03-11,23.1,23.33,22.95,23.27,652587.0
2024-03-12,23.26,23.325,22.97,23.1,672250.0
2024-03-13,23.04,23.18,22.885,23.04,778826.0
2024-03-14,22.76,22.92,22.03,22.14,1616153.0
2024-03-15,22.06,22.67,21.89,22.55,4735729.0
2024-03-16,22.06,22.67,21.89,22.55,4735729.0
2024-03-17,22.06,22.67,21.89,22.55,4735729.0
2024-03-18,22.57,22.7,21.69,21.76,1252651.0
2024-03-19,21.75,21.945,21.64,21.72,1114496.0
2024-03-20,21.63,22.07,21.305,22.05,1159900.0
2024-03-21,22.19,22.22,21.99,22.13,630923.0
2024-03-22,22.22,22.22,21.795,21.9,561367.0
2024-03-23,22.22,22.22,21.795,21.9,561367.0
2024-03-24,22.22,22.22,21.795,21.9,561367.0
2024-03-25,21.91,22.16,21.81,21.95,718665.0
2024-03-26,22.08,22.2,21.865,21.94,808008.0
2024-03-27,22.11,22.42,22.055,22.35,799847.0
2024-03-28,22.5,22.86,22.405,22.64,601243.0
2024-03-29,22.5,22.86,22.405,22.64,601243.0
2024-03-30,22.5,22.86,22.405,22.64,601243.0
2024-03-31,22.5,22.86,22.405,22.64,601243.0
2024-04-01,22.58,22.73,22.23,22.35,679954.0
2024-04-02,22.17,22.307,21.98,22.26,864922.0
2024-04-03,22.31,22.65,22.17,22.37,1311042.0
2024-04-04,22.41,22.91,22.18,22.3,747588.0
2024-04-05,22.24,22.625,22.215,22.6,836095.0
2024-04-06,22.24,22.625,22.215,22.6,836095.0
2024-04-07,22.24,22.625,22.215,22.6,836095.0
2024-04-08,22.67,22.81,22.57,22.64,640545.0
