,SO US Equity,SO US Equity,SO US Equity,SO US Equity,SO US Equity
2023-07-05,68.2225,69.8903,68.2225,69.5024,5197600.0
2023-07-06,68.9691,69.0556,68.2322,68.6395,3966884.0
2023-07-07,68.2516,68.9788,67.9413,68.5328,3455887.0
2023-07-08,68.2516,68.9788,67.9413,68.5328,3455887.0
2023-07-09,68.2516,68.9788,67.9413,68.5328,3455887.0
2023-07-10,68.4358,68.5619,67.6288,68.0092,2652026.0
2023-07-11,68.0286,68.6007,67.6311,68.5813,2770687.0
2023-07-12,68.7752,69.5315,68.4068,69.4152,3708490.0
2023-07-13,69.3376,69.5703,68.9013,69.3085,4050646.0
2023-07-14,69.1243,69.4927,68.8528,69.2115,2810435.0
2023-07-15,69.1243,69.4927,68.8528,69.2115,2810435.0
2023-07-16,69.1243,69.4927,68.8528,69.2115,2810435.0
2023-07-17,69.0758,69.1728,68.0286,68.048,2941222.0
2023-07-18,68.048,68.2709,66.7196,66.9911,3611667.0
2023-07-19,67.1172,68.2879,66.9135,68.0092,3383939.0
2023-07-20,68.2225,69.1291,67.8541,68.911,6103676.0
2023-07-21,69.1921,71.0587,69.0176,70.8405,5326243.0
2023-07-22,69.1921,71.0587,69.0176,70.8405,5326243.0
2023-07-23,69.1921,71.0587,69.0176,70.8405,5326243.0
2023-07-24,71.015,71.1411,70.2927,70.7338,3446608.0
2023-07-25,70.4914,70.952,70.2006,70.4042,3997215.0
2023-07-26,70.3072,71.5968,70.2587,70.8696,3005701.0
2023-07-27,70.5981,70.7969,70.1909,70.6466,5379901.0
2023-07-28,71.0829,71.4029,69.9678,70.1521,5362778.0
2023-07-29,71.0829,71.4029,69.9678,70.1521,5362778.0
2023-07-30,71.0829,71.4029,69.9678,70.1521,5362778.0
2023-07-31,70.5011,70.666,69.8079,70.1424,6777549.0
2023-08-01,70.0842,70.3363,69.0855,69.1146,3892844.0
2023-08-02,68.8625,69.4636,68.7364,68.814,3747237.0
2023-08-03,69.1921,69.7933,66.516,66.5354,5397809.0
2023-08-04,66.6517,67.505,65.4543,65.7791,4105520.0
2023-08-05,66.6517,67.505,65.4543,65.7791,4105520.0
2023-08-06,66.6517,67.505,65.4543,65.7791,4105520.0
2023-08-07,65.9342,66.4481,65.7791,65.9536,3197440.0
2023-08-08,65.9439,66.739,65.6239,66.7196,3567154.0
2023-08-09,66.7293,67.5874,66.6614,67.0881,3729299.0
2023-08-10,67.5826,67.8444,67.0008,67.3014,2583875.0
2023-08-11,67.2335,67.5826,66.836,67.3887,3230348.0
2023-08-12,67.2335,67.5826,66.836,67.3887,3230348.0
2023-08-13,67.2335,67.5826,66.836,67.3887,3230348.0
2023-08-14,67.3014,67.6214,66.516,66.739,2773245.0
2023-08-15,66.293,66.4471,65.6433,65.7209,3450172.0
2023-08-16,66.0215,66.3996,65.7209,66.0409,2246861.0
2023-08-17,66.1669,66.9814,66.0506,66.1766,2620453.0
2023-08-18,66.206,66.8134,66.0884,66.4313,2682670.0
2023-08-19,66.206,66.8134,66.0884,66.4313,2682670.0
2023-08-20,66.206,66.8134,66.0884,66.4313,2682670.0
2023-08-21,66.3725,66.4705,65.7749,66.2354,2308909.0
2023-08-22,66.1178,66.5783,65.8541,66.3529,2060728.0
2023-08-23,66.7301,66.7644,65.868,66.1766,2655152.0
2023-08-24,66.1766,67.2444,66.0394,66.059,2414689.0
2023-08-25,66.2354,67.0485,66.0982,66.7056,2227405.0
2023-08-26,66.2354,67.0485,66.0982,66.7056,2227405.0
2023-08-27,66.2354,67.0485,66.0982,66.7056,2227405.0
2023-08-28,66.8232,67.0191,66.3529,66.7448,2380385.0
2023-08-29,66.9113,67.2052,66.5244,67.1759,2535664.0
2023-08-30,67.1563,67.7735,66.7938,67.2248,3583466.0
2023-08-31,67.4208,67.4306,66.3235,66.3529,4063756.0
2023-09-01,66.833,67.1318,65.0598,65.8533,3505376.0
2023-09-02,66.833,67.1318,65.0598,65.8533,3505376.0
2023-09-03,66.833,67.1318,65.0598,65.8533,3505376.0
2023-09-04,66.833,67.1318,65.0598,65.8533,3505376.0
2023-09-05,65.6868,65.9611,64.5895,64.952,3197865.0
2023-09-06,65.1088,65.1969,64.6287,64.903,5730372.0
2023-09-07,65.432,66.544,65.3831,65.7455,3728581.0
2023-09-08,65.8337,66.5587,65.6182,66.5489,4412094.0
2023-09-09,65.8337,66.5587,65.6182,66.5489,4412094.0
2023-09-10,65.8337,66.5587,65.6182,66.5489,4412094.0
2023-09-11,66.4509,67.0583,66.3333,66.7448,2838763.0
2023-09-12,66.6958,67.4796,66.0786,67.2052,3754562.0
2023-09-13,67.5873,68.567,67.3424,68.0869,3632110.0
2023-09-14,68.4886,69.5271,68.3208,69.4585,3698680.0
2023-09-15,69.0764,69.9777,69.0764,69.6446,7353143.0
2023-09-16,69.0764,69.9777,69.0764,69.6446,7353143.0
2023-09-17,69.0764,69.9777,69.0764,69.6446,7353143.0
2023-09-18,69.7622,69.8504,68.9784,69.5075,3686816.0
2023-09-19,69.5467,69.7916,69.1548,69.4683,3961451.0
2023-09-20,69.7034,70.2806,69.2723,69.7524,4072899.0
2023-09-21,69.723,69.7524,68.4494,68.4788,3982720.0
2023-09-22,68.1849,68.567,67.7147,67.9596,3528747.0
2023-09-23,68.1849,68.567,67.7147,67.9596,3528747.0
2023-09-24,68.1849,68.567,67.7147,67.9596,3528747.0
2023-09-25,67.6559,67.989,67.2738,67.8812,3038140.0
2023-09-26,67.411,67.7049,65.4369,65.7455,3948574.0
2023-09-27,65.6378,66.0688,64.6875,64.7953,4712052.0
2023-09-28,65.1773,65.3537,63.605,63.747,5083626.0
2023-09-29,64.4818,64.5601,63.0515,63.4041,4928596.0
2023-09-30,64.4818,64.5601,63.0515,63.4041,4928596.0
2023-10-01,64.4818,64.5601,63.0515,63.4041,4928596.0
2023-10-02,62.9927,63.169,60.6611,61.435,7772695.0
2023-10-03,61.0333,63.071,60.3085,62.7282,8589487.0
2023-10-04,62.9927,63.4139,62.0718,63.3062,5147345.0
2023-10-05,63.12,63.747,62.4245,63.2768,5269131.0
2023-10-06,62.1991,63.8156,60.9893,63.6491,5158490.0
2023-10-07,62.1991,63.8156,60.9893,63.6491,5158490.0
2023-10-08,62.1991,63.8156,60.9893,63.6491,5158490.0
2023-10-09,63.6784,64.5895,63.5609,64.5699,3845654.0
2023-10-10,64.6581,65.2067,64.3446,65.0892,4253024.0
2023-10-11,65.4418,65.9121,64.9324,65.7357,3908165.0
2023-10-12,65.5594,65.7847,63.9234,64.3642,4192399.0
2023-10-13,65.001,65.5006,64.6581,65.1969,3368623.0
2023-10-14,65.001,65.5006,64.6581,65.1969,3368623.0
2023-10-15,65.001,65.5006,64.6581,65.1969,3368623.0
2023-10-16,65.7064,66.3441,65.2263,66.1276,4242107.0
2023-10-17,65.7455,66.1766,65.192,65.7455,4596319.0
2023-10-18,65.7357,66.1472,65.0598,65.2459,3545011.0
2023-10-19,65.2459,65.9709,64.8932,65.0892,4067013.0
2023-10-20,64.8442,65.7455,64.3642,64.3936,4195048.0
2023-10-21,64.8442,65.7455,64.3642,64.3936,4195048.0
2023-10-22,64.8442,65.7455,64.3642,64.3936,4195048.0
2023-10-23,63.7568,64.8834,63.218,64.0997,3700264.0
2023-10-24,64.7169,65.2851,64.5503,65.099,3782128.0
2023-10-25,64.7757,65.3831,64.4769,65.2557,3781726.0
2023-10-26,65.2753,66.2599,65.1871,65.7945,4655125.0
2023-10-27,65.4418,66.2158,64.7757,65.1773,4214333.0
2023-10-28,65.4418,66.2158,64.7757,65.1773,4214333.0
2023-10-29,65.4418,66.2158,64.7757,65.1773,4214333.0
2023-10-30,65.5006,65.9513,65.2508,65.432,3945806.0
2023-10-31,65.6476,66.2256,65.3439,65.9317,4856545.0
2023-11-01,66.2648,67.4111,65.7651,67.0387,4880606.0
2023-11-02,66.0101,69.1254,66.0101,68.6943,5970740.0
2023-11-03,69.1205,69.8797,68.9393,68.9589,5554390.0
2023-11-04,69.1205,69.8797,68.9393,68.9589,5554390.0
2023-11-05,69.1205,69.8797,68.9393,68.9589,5554390.0
2023-11-06,68.9784,69.2833,67.8126,67.8224,5496979.0
2023-11-07,67.9498,68.0674,67.1563,67.3228,5092645.0
2023-11-08,67.0583,67.2689,66.1472,67.2052,4665712.0
2023-11-09,67.411,67.7784,66.5685,66.6566,5923343.0
2023-11-10,66.9995,67.0485,66.3235,66.7154,5902467.0
2023-11-11,66.9995,67.0485,66.3235,66.7154,5902467.0
2023-11-12,66.9995,67.0485,66.3235,66.7154,5902467.0
2023-11-13,66.5685,66.8134,65.8239,65.9709,5187112.0
2023-11-14,66.8526,67.8812,66.7399,67.8028,5711674.0
2023-11-15,67.6755,68.3857,67.2836,67.3718,3392263.0
2023-11-16,67.9792,68.9197,67.8518,68.8413,4517138.0
2023-11-17,69.2569,69.3113,68.5643,69.0392,4594500.0
2023-11-18,69.2569,69.3113,68.5643,69.0392,4594500.0
2023-11-19,69.2569,69.3113,68.5643,69.0392,4594500.0
2023-11-20,68.9205,68.9205,67.9112,68.7127,3353036.0
2023-11-21,68.9007,69.158,68.1091,68.9205,3251445.0
2023-11-22,69.1976,69.2074,68.4851,68.8611,2753064.0
2023-11-23,69.1976,69.2074,68.4851,68.8611,2753064.0
2023-11-24,68.9502,69.0887,68.584,68.8809,1119288.0
2023-11-25,68.9502,69.0887,68.584,68.8809,1119288.0
2023-11-26,68.9502,69.0887,68.584,68.8809,1119288.0
2023-11-27,68.9007,69.6676,68.7127,69.5241,3794296.0
2023-11-28,69.5439,70.4048,69.1976,69.7517,4804824.0
2023-11-29,69.8407,70.2316,69.1778,69.4944,4201797.0
2023-11-30,69.6033,70.5334,69.4845,70.2366,8114771.0
2023-12-01,70.1673,70.7808,69.6626,70.7709,3996095.0
2023-12-02,70.1673,70.7808,69.6626,70.7709,3996095.0
2023-12-03,70.1673,70.7808,69.6626,70.7709,3996095.0
2023-12-04,70.5037,71.0381,70.4147,70.5334,4205926.0
2023-12-05,70.6324,70.7115,70.0485,70.1871,3635548.0
2023-12-06,70.3553,71.5427,70.3553,71.5031,4829510.0
2023-12-07,71.7109,71.7901,70.8105,70.8995,3575924.0
2023-12-08,70.9391,71.4339,70.1976,70.7511,2711242.0
2023-12-09,70.9391,71.4339,70.1976,70.7511,2711242.0
2023-12-10,70.9391,71.4339,70.1976,70.7511,2711242.0
2023-12-11,70.4839,70.8055,70.098,70.6126,4000841.0
2023-12-12,70.7412,70.7412,69.3955,69.7319,4375981.0
2023-12-13,69.821,72.3344,69.3658,72.3146,5762854.0
2023-12-14,72.463,72.651,70.5829,70.7511,6377341.0
2023-12-15,70.098,70.2366,69.2916,70.1178,12327583.0
2023-12-16,70.098,70.2366,69.2916,70.1178,12327583.0
2023-12-17,70.098,70.2366,69.2916,70.1178,12327583.0
2023-12-18,69.9298,70.9243,69.9199,70.6719,5131933.0
2023-12-19,70.4048,71.1964,70.2811,70.5136,3733486.0
2023-12-20,70.474,70.6917,68.9353,68.9601,4363885.0
2023-12-21,69.1877,69.4251,67.9903,68.6434,4146784.0
2023-12-22,69.0689,69.4647,68.6038,68.7127,3013477.0
2023-12-23,69.0689,69.4647,68.6038,68.7127,3013477.0
2023-12-24,69.0689,69.4647,68.6038,68.7127,3013477.0
2023-12-25,69.0689,69.4647,68.6038,68.7127,3013477.0
2023-12-26,68.5742,69.1134,68.4554,68.7226,2130984.0
2023-12-27,68.495,68.9353,68.2872,68.683,2771861.0
2023-12-28,68.6335,69.5835,68.5544,69.4251,2790526.0
2023-12-29,69.1184,69.5191,68.9007,69.3856,2895497.0
2023-12-30,69.1184,69.5191,68.9007,69.3856,2895497.0
2023-12-31,69.1184,69.5191,68.9007,69.3856,2895497.0
2024-01-01,69.1184,69.5191,68.9007,69.3856,2895497.0
2024-01-02,68.9403,70.2118,68.8661,70.1079,3955237.0
2024-01-03,70.2563,71.5427,70.2465,71.4834,6290541.0
2024-01-04,71.5526,71.7803,70.8303,70.9589,3442532.0
2024-01-05,70.9886,71.0974,69.9694,70.86,5670223.0
2024-01-06,70.9886,71.0974,69.9694,70.86,5670223.0
2024-01-07,70.9886,71.0974,69.9694,70.86,5670223.0
2024-01-08,70.7511,71.419,70.4345,71.4042,3296530.0
2024-01-09,70.949,71.2558,70.5895,71.1172,3073677.0
2024-01-10,71.236,71.236,70.6027,71.0777,2563178.0
2024-01-11,71.2459,71.2459,69.6824,69.8407,3407608.0
2024-01-12,70.3058,70.8154,70.0683,70.6719,3184045.0
2024-01-13,70.3058,70.8154,70.0683,70.6719,3184045.0
2024-01-14,70.3058,70.8154,70.0683,70.6719,3184045.0
2024-01-15,70.3058,70.8154,70.0683,70.6719,3184045.0
2024-01-16,70.3553,70.3553,69.4449,69.5835,3515190.0
2024-01-17,69.2668,70.1475,68.3812,68.9007,3775937.0
2024-01-18,68.584,68.7424,67.7331,68.0497,3797327.0
2024-01-19,68.1882,68.6038,67.7331,68.2278,5003322.0
2024-01-20,68.1882,68.6038,67.7331,68.2278,5003322.0
2024-01-21,68.1882,68.6038,67.7331,68.2278,5003322.0
2024-01-22,68.2179,68.6236,67.3768,68.0992,3670714.0
2024-01-23,68.0398,68.2278,67.7479,68.1091,5660334.0
2024-01-24,68.495,68.683,66.9909,67.4857,6257728.0
2024-01-25,68.119,68.5336,67.5698,68.5148,3897979.0
2024-01-26,68.5148,68.7127,67.8716,68.3861,5987633.0
2024-01-27,68.5148,68.7127,67.8716,68.3861,5987633.0
2024-01-28,68.5148,68.7127,67.8716,68.3861,5987633.0
2024-01-29,68.4257,68.5643,67.9608,68.4653,4673814.0
2024-01-30,68.3861,68.8512,67.9854,68.5247,4578676.0
2024-01-31,69.2668,69.5934,68.3466,68.7918,8371572.0
2024-02-01,68.3762,69.7913,68.0774,69.7616,4554429.0
2024-02-02,69.0887,69.2272,67.2432,67.931,5652105.0
2024-02-03,69.0887,69.2272,67.2432,67.931,5652105.0
2024-02-04,69.0887,69.2272,67.2432,67.931,5652105.0
2024-02-05,67.5846,67.6242,66.3675,66.4764,5015357.0
2024-02-06,66.3774,66.9711,66.2389,66.6941,3471650.0
2024-02-07,66.8326,67.0552,66.1003,66.2488,4406230.0
2024-02-08,65.9123,66.3279,65.6613,66.2389,3811257.0
2024-02-09,65.9321,66.4961,65.8084,66.2092,3792780.0
2024-02-10,65.9321,66.4961,65.8084,66.2092,3792780.0
2024-02-11,65.9321,66.4961,65.8084,66.2092,3792780.0
2024-02-12,66.2389,67.6143,65.9321,67.5945,4782779.0
2024-02-13,67.2878,67.8419,65.7936,66.8029,5357510.0
2024-02-14,66.7534,67.174,66.5258,67.0998,4146868.0
2024-02-15,66.3477,67.4857,65.3879,66.13,10332859.0
2024-02-16,65.99,66.639,65.8,66.48,8509100.0
2024-02-17,65.99,66.639,65.8,66.48,8509100.0
2024-02-18,65.99,66.639,65.8,66.48,8509100.0
2024-02-19,65.99,66.639,65.8,66.48,8509100.0
2024-02-20,66.62,68.34,66.43,67.04,6385835.0
2024-02-21,67.44,67.85,67.11,67.73,4256507.0
2024-02-22,67.17,67.58,66.54,67.28,3530365.0
2024-02-23,67.32,68.06,67.22,67.69,3222217.0
2024-02-24,67.32,68.06,67.22,67.69,3222217.0
2024-02-25,67.32,68.06,67.22,67.69,3222217.0
2024-02-26,67.41,67.5,66.24,66.25,4059987.0
2024-02-27,66.4,66.74,66.08,66.46,4146943.0
2024-02-28,66.46,66.82,66.2,66.81,5211714.0
2024-02-29,67.12,67.64,66.8,67.25,8578069.0
2024-03-01,67.03,67.12,65.99,66.86,4748338.0
2024-03-02,67.03,67.12,65.99,66.86,4748338.0
2024-03-03,67.03,67.12,65.99,66.86,4748338.0
2024-03-04,66.87,68.29,66.62,68.2,4285959.0
2024-03-05,68.5,69.255,67.55,67.98,4542809.0
2024-03-06,68.47,68.915,67.98,68.58,4629252.0
2024-03-07,69.2,69.415,68.76,69.25,4896043.0
2024-03-08,69.33,69.51,68.555,69.01,3705337.0
2024-03-09,69.33,69.51,68.555,69.01,3705337.0
2024-03-10,69.33,69.51,68.555,69.01,3705337.0
2024-03-11,68.92,69.88,68.69,69.78,3490944.0
2024-03-12,69.44,70.1,69.03,69.35,3255436.0
2024-03-13,69.84,70.4299,69.7995,69.94,5086286.0
2024-03-14,69.65,69.9338,68.8,69.38,4212522.0
2024-03-15,68.96,69.77,68.7,69.09,8653726.0
2024-03-16,68.96,69.77,68.7,69.09,8653726.0
2024-03-17,68.96,69.77,68.7,69.09,8653726.0
2024-03-18,69.18,69.62,68.99,69.42,2688945.0
2024-03-19,69.63,70.33,69.02,70.21,3848621.0
2024-03-20,70.12,70.66,69.89,70.23,4251099.0
2024-03-21,70.44,70.8,69.87,69.9,2864913.0
2024-03-22,70.29,70.52,69.79,69.8,3137925.0
2024-03-23,70.29,70.52,69.79,69.8,3137925.0
2024-03-24,70.29,70.52,69.79,69.8,3137925.0
2024-03-25,69.9,70.1,69.52,69.76,2065233.0
2024-03-26,69.55,69.72,69.15,69.27,4360519.0
2024-03-27,69.64,71.07,69.6,71.05,4328426.0
2024-03-28,71.02,71.905,70.8,71.74,4731193.0
2024-03-29,71.02,71.905,70.8,71.74,4731193.0
2024-03-30,71.02,71.905,70.8,71.74,4731193.0
2024-03-31,71.02,71.905,70.8,71.74,4731193.0
2024-04-01,71.49,71.7,70.56,71.1,3147543.0
2024-04-02,71.24,72.08,71.09,71.34,3829581.0
2024-04-03,71.44,71.71,70.8,70.98,3798424.0
2024-04-04,70.98,71.37,69.66,70.05,6240921.0
2024-04-05,69.55,70.16,69.1583,69.91,5302559.0
2024-04-06,69.55,70.16,69.1583,69.91,5302559.0
2024-04-07,69.55,70.16,69.1583,69.91,5302559.0
2024-04-08,69.76,70.32,69.63,70.06,3400339.0
