,HA US Equity,HA US Equity,HA US Equity,HA US Equity,HA US Equity
2022-11-16,14.83,14.83,14.11,14.23,721039.0
2022-11-17,13.95,14.18,13.8,14.16,639254.0
2022-11-18,14.52,14.665,14.03,14.18,539043.0
2022-11-19,14.52,14.665,14.03,14.18,539043.0
2022-11-20,14.52,14.665,14.03,14.18,539043.0
2022-11-21,14.06,14.23,13.72,14.03,616737.0
2022-11-22,14.03,14.05,13.695,13.81,609756.0
2022-11-23,13.93,13.97,13.64,13.95,485684.0
2022-11-24,13.93,13.97,13.64,13.95,485684.0
2022-11-25,13.8,14.17,13.8,14.04,256960.0
2022-11-26,13.8,14.17,13.8,14.04,256960.0
2022-11-27,13.8,14.17,13.8,14.04,256960.0
2022-11-28,13.9,14.11,13.68,13.71,943284.0
2022-11-29,13.75,13.94,13.61,13.77,780264.0
2022-11-30,13.74,13.915,13.57,13.9,761469.0
2022-12-01,13.91,14.3,13.865,13.89,578470.0
2022-12-02,13.71,13.82,13.465,13.77,603586.0
2022-12-03,13.71,13.82,13.465,13.77,603586.0
2022-12-04,13.71,13.82,13.465,13.77,603586.0
2022-12-05,13.7,13.81,13.54,13.67,680798.0
2022-12-06,13.71,13.78,13.31,13.62,684835.0
2022-12-07,13.53,13.54,12.99,13.05,1008413.0
2022-12-08,13.15,13.26,12.58,12.68,835559.0
2022-12-09,12.55,12.67,12.35,12.58,2472614.0
2022-12-10,12.55,12.67,12.35,12.58,2472614.0
2022-12-11,12.55,12.67,12.35,12.58,2472614.0
2022-12-12,12.58,13.01,12.47,12.97,1010478.0
2022-12-13,13.28,13.49,12.67,12.74,1029644.0
2022-12-14,13.0,13.08,12.48,12.61,833886.0
2022-12-15,12.4,12.6,12.265,12.27,641901.0
2022-12-16,12.1,12.185,11.63,11.67,1814862.0
2022-12-17,12.1,12.185,11.63,11.67,1814862.0
2022-12-18,12.1,12.185,11.63,11.67,1814862.0
2022-12-19,11.66,11.66,11.2,11.3,1064970.0
2022-12-20,11.2,11.31,10.78,10.78,1052813.0
2022-12-21,10.87,10.94,10.64,10.67,772947.0
2022-12-22,10.52,10.5598,9.88,10.15,1187859.0
2022-12-23,10.1,10.16,9.915,10.11,617282.0
2022-12-24,10.1,10.16,9.915,10.11,617282.0
2022-12-25,10.1,10.16,9.915,10.11,617282.0
2022-12-26,10.1,10.16,9.915,10.11,617282.0
2022-12-27,10.0,10.1,9.74,9.9,805205.0
2022-12-28,9.87,9.99,9.64,9.67,1319839.0
2022-12-29,9.75,10.09,9.66,10.06,1052245.0
2022-12-30,9.93,10.315,9.93,10.26,728451.0
2022-12-31,9.93,10.315,9.93,10.26,728451.0
2023-01-01,9.93,10.315,9.93,10.26,728451.0
2023-01-02,9.93,10.315,9.93,10.26,728451.0
2023-01-03,10.43,10.52,9.83,9.9,1033384.0
2023-01-04,9.835,11.12,9.835,11.0,1305545.0
2023-01-05,10.93,11.495,10.8205,11.43,1163009.0
2023-01-06,11.48,11.82,11.47,11.8,880656.0
2023-01-07,11.48,11.82,11.47,11.8,880656.0
2023-01-08,11.48,11.82,11.47,11.8,880656.0
2023-01-09,11.95,12.19,11.815,11.87,867393.0
2023-01-10,11.89,12.72,11.8,12.72,952367.0
2023-01-11,12.6,12.87,12.58,12.74,1009263.0
2023-01-12,12.97,13.42,12.62,13.35,1293896.0
2023-01-13,12.91,13.3957,12.76,13.27,735809.0
2023-01-14,12.91,13.3957,12.76,13.27,735809.0
2023-01-15,12.91,13.3957,12.76,13.27,735809.0
2023-01-16,12.91,13.3957,12.76,13.27,735809.0
2023-01-17,13.22,13.28,12.67,12.75,951979.0
2023-01-18,12.93,13.12,11.99,12.19,1293450.0
2023-01-19,12.06,12.25,11.83,12.09,910529.0
2023-01-20,12.25,12.39,12.08,12.28,698618.0
2023-01-21,12.25,12.39,12.08,12.28,698618.0
2023-01-22,12.25,12.39,12.08,12.28,698618.0
2023-01-23,12.28,12.38,12.19,12.25,554854.0
2023-01-24,12.17,12.32,11.89,11.89,681678.0
2023-01-25,11.77,12.135,11.64,12.11,951329.0
2023-01-26,12.12,12.27,11.985,12.22,930115.0
2023-01-27,12.16,12.205,11.88,11.92,1053037.0
2023-01-28,12.16,12.205,11.88,11.92,1053037.0
2023-01-29,12.16,12.205,11.88,11.92,1053037.0
2023-01-30,11.82,12.08,11.72,11.76,1459010.0
2023-01-31,11.83,12.33,11.735,12.32,1908119.0
2023-02-01,11.45,11.45,10.45,11.05,4698160.0
2023-02-02,11.215,11.8499,11.04,11.46,2246549.0
2023-02-03,11.2,11.38,10.949,11.08,1738581.0
2023-02-04,11.2,11.38,10.949,11.08,1738581.0
2023-02-05,11.2,11.38,10.949,11.08,1738581.0
2023-02-06,10.95,11.075,10.86,11.03,1383952.0
2023-02-07,11.05,11.685,10.81,11.23,1780440.0
2023-02-08,11.23,11.81,11.175,11.66,2039395.0
2023-02-09,11.71,11.75,10.64,10.84,1984497.0
2023-02-10,10.7,10.7235,10.44,10.47,1191111.0
2023-02-11,10.7,10.7235,10.44,10.47,1191111.0
2023-02-12,10.7,10.7235,10.44,10.47,1191111.0
2023-02-13,10.46,10.8112,10.34,10.71,957933.0
2023-02-14,10.65,11.05,10.61,10.94,750883.0
2023-02-15,10.83,11.27,10.83,11.27,1105350.0
2023-02-16,11.07,11.11,10.515,10.55,1542399.0
2023-02-17,10.6,10.6362,10.36,10.51,1094206.0
2023-02-18,10.6,10.6362,10.36,10.51,1094206.0
2023-02-19,10.6,10.6362,10.36,10.51,1094206.0
2023-02-20,10.6,10.6362,10.36,10.51,1094206.0
2023-02-21,10.32,10.39,10.025,10.13,1328033.0
2023-02-22,10.11,10.27,9.95,10.07,1103651.0
2023-02-23,10.24,10.36,10.06,10.27,792490.0
2023-02-24,10.0,10.1,9.8623,10.07,847558.0
2023-02-25,10.0,10.1,9.8623,10.07,847558.0
2023-02-26,10.0,10.1,9.8623,10.07,847558.0
2023-02-27,10.27,11.08,10.2206,11.02,2373514.0
2023-02-28,11.0,11.28,10.82,11.2,1073724.0
2023-03-01,11.22,11.22,10.9,10.95,1064868.0
2023-03-02,10.85,11.21,10.61,11.2,757578.0
2023-03-03,11.35,11.41,11.19,11.22,876319.0
2023-03-04,11.35,11.41,11.19,11.22,876319.0
2023-03-05,11.35,11.41,11.19,11.22,876319.0
2023-03-06,11.17,11.3,10.64,10.67,1326504.0
2023-03-07,10.69,10.91,10.5101,10.65,1179385.0
2023-03-08,10.73,10.753,10.43,10.6,940607.0
2023-03-09,10.52,10.6,9.86,9.88,1618662.0
2023-03-10,9.99,10.005,9.24,9.64,5821469.0
2023-03-11,9.99,10.005,9.24,9.64,5821469.0
2023-03-12,9.99,10.005,9.24,9.64,5821469.0
2023-03-13,9.35,9.3909,8.9,9.04,2064303.0
2023-03-14,9.31,9.31,8.7,8.84,1579250.0
2023-03-15,8.57,8.69,8.2342,8.44,1857516.0
2023-03-16,8.35,8.55,8.195,8.39,2549571.0
2023-03-17,8.3,8.355,8.07,8.1,2595316.0
2023-03-18,8.3,8.355,8.07,8.1,2595316.0
2023-03-19,8.3,8.355,8.07,8.1,2595316.0
2023-03-20,8.12,8.32,8.0151,8.07,1701911.0
2023-03-21,8.25,8.41,8.0,8.07,1970802.0
2023-03-22,8.14,8.14,7.73,7.73,1486510.0
2023-03-23,7.79,7.99,7.44,7.58,1808426.0
2023-03-24,7.53,7.75,7.45,7.75,1095991.0
2023-03-25,7.53,7.75,7.45,7.75,1095991.0
2023-03-26,7.53,7.75,7.45,7.75,1095991.0
2023-03-27,7.88,7.98,7.68,7.87,1444283.0
2023-03-28,7.81,8.08,7.79,8.0,927389.0
2023-03-29,8.15,8.5267,8.051,8.41,1885606.0
2023-03-30,8.6,9.12,8.545,8.75,1584959.0
2023-03-31,8.87,9.23,8.87,9.16,1507369.0
2023-04-01,8.87,9.23,8.87,9.16,1507369.0
2023-04-02,8.87,9.23,8.87,9.16,1507369.0
2023-04-03,9.07,9.155,8.79,8.92,1073825.0
2023-04-04,8.95,9.0,8.705,8.91,930376.0
2023-04-05,8.86,8.86,8.57,8.7,850291.0
2023-04-06,8.78,8.8,8.4603,8.52,808186.0
2023-04-07,8.78,8.8,8.4603,8.52,808186.0
2023-04-08,8.78,8.8,8.4603,8.52,808186.0
2023-04-09,8.78,8.8,8.4603,8.52,808186.0
2023-04-10,8.51,8.79,8.4674,8.74,934180.0
2023-04-11,8.75,9.1,8.74,9.05,882176.0
2023-04-12,9.08,9.09,8.57,8.69,997451.0
2023-04-13,8.86,8.94,8.58,8.65,809369.0
2023-04-14,8.68,8.7,8.175,8.21,851661.0
2023-04-15,8.68,8.7,8.175,8.21,851661.0
2023-04-16,8.68,8.7,8.175,8.21,851661.0
2023-04-17,8.26,8.51,8.19,8.43,897832.0
2023-04-18,8.5,8.52,8.16,8.43,825558.0
2023-04-19,8.38,8.77,8.27,8.71,1176798.0
2023-04-20,8.6,8.91,8.455,8.5,1250955.0
2023-04-21,8.51,8.54,8.285,8.44,865254.0
2023-04-22,8.51,8.54,8.285,8.44,865254.0
2023-04-23,8.51,8.54,8.285,8.44,865254.0
2023-04-24,8.48,8.51,8.22,8.36,693033.0
2023-04-25,8.27,8.34,7.99,8.15,1598194.0
2023-04-26,8.27,8.75,7.805,7.91,1779744.0
2023-04-27,7.97,8.16,7.685,7.84,1674666.0
2023-04-28,7.94,8.385,7.8601,8.33,1415465.0
2023-04-29,7.94,8.385,7.8601,8.33,1415465.0
2023-04-30,7.94,8.385,7.8601,8.33,1415465.0
2023-05-01,8.25,8.41,8.14,8.22,1318197.0
2023-05-02,8.19,8.19,7.7891,8.01,1223381.0
2023-05-03,8.01,8.395,7.98,8.1,916011.0
2023-05-04,8.1,8.12,7.54,7.73,1357676.0
2023-05-05,7.86,8.175,7.825,8.13,1151101.0
2023-05-06,7.86,8.175,7.825,8.13,1151101.0
2023-05-07,7.86,8.175,7.825,8.13,1151101.0
2023-05-08,8.16,8.32,8.03,8.12,850771.0
2023-05-09,8.12,8.25,7.915,8.19,618058.0
2023-05-10,8.39,8.4,7.76,7.97,947747.0
2023-05-11,7.96,7.96,7.72,7.76,795606.0
2023-05-12,7.77,7.8,7.445,7.55,964010.0
2023-05-13,7.77,7.8,7.445,7.55,964010.0
2023-05-14,7.77,7.8,7.445,7.55,964010.0
2023-05-15,7.56,7.71,7.48,7.62,853305.0
2023-05-16,7.63,7.63,7.34,7.34,1085968.0
2023-05-17,7.43,8.13,7.38,8.05,1729102.0
2023-05-18,8.03,8.19,7.915,8.17,787628.0
2023-05-19,8.2,8.22,7.955,8.0,643625.0
2023-05-20,8.2,8.22,7.955,8.0,643625.0
2023-05-21,8.2,8.22,7.955,8.0,643625.0
2023-05-22,8.06,8.23,7.93,8.14,861086.0
2023-05-23,8.18,8.64,8.1499,8.3,1207558.0
2023-05-24,8.15,8.23,7.885,7.97,877981.0
2023-05-25,8.05,8.14,7.89,8.04,709659.0
2023-05-26,8.05,8.225,7.985,8.03,994658.0
2023-05-27,8.05,8.225,7.985,8.03,994658.0
2023-05-28,8.05,8.225,7.985,8.03,994658.0
2023-05-29,8.05,8.225,7.985,8.03,994658.0
2023-05-30,8.11,8.24,8.04,8.15,734890.0
2023-05-31,8.235,8.39,7.92,8.01,1675073.0
2023-06-01,8.04,8.125,7.8309,8.09,1108123.0
2023-06-02,8.26,8.79,8.16,8.63,1631270.0
2023-06-03,8.26,8.79,8.16,8.63,1631270.0
2023-06-04,8.26,8.79,8.16,8.63,1631270.0
2023-06-05,8.55,8.6,8.275,8.41,849180.0
2023-06-06,8.35,8.92,8.31,8.83,1022423.0
2023-06-07,8.97,9.095,8.84,9.05,819023.0
2023-06-08,9.0,9.19,8.75,9.02,920792.0
2023-06-09,9.04,9.2,8.98,9.16,2599612.0
2023-06-10,9.04,9.2,8.98,9.16,2599612.0
2023-06-11,9.04,9.2,8.98,9.16,2599612.0
2023-06-12,9.325,9.76,9.285,9.56,1292962.0
2023-06-13,9.68,9.835,9.531,9.71,1263034.0
2023-06-14,9.8,9.9,9.49,9.66,1381541.0
2023-06-15,9.62,9.88,9.558,9.83,1169898.0
2023-06-16,9.93,9.97,9.755,9.83,1805441.0
2023-06-17,9.93,9.97,9.755,9.83,1805441.0
2023-06-18,9.93,9.97,9.755,9.83,1805441.0
2023-06-19,9.93,9.97,9.755,9.83,1805441.0
2023-06-20,9.76,9.855,9.54,9.83,1577574.0
2023-06-21,9.8,10.02,9.77,9.85,1193424.0
2023-06-22,9.8,9.86,9.52,9.83,925726.0
2023-06-23,9.62,9.755,9.49,9.71,2522333.0
2023-06-24,9.62,9.755,9.49,9.71,2522333.0
2023-06-25,9.62,9.755,9.49,9.71,2522333.0
2023-06-26,9.64,9.695,8.6,8.605,1630271.0
2023-06-27,8.68,10.285,8.65,10.25,3188382.0
2023-06-28,10.29,10.5385,10.07,10.42,1353466.0
2023-06-29,10.42,10.88,10.42,10.7,1211198.0
2023-06-30,10.82,10.9,10.57,10.77,1105619.0
2023-07-01,10.82,10.9,10.57,10.77,1105619.0
2023-07-02,10.82,10.9,10.57,10.77,1105619.0
2023-07-03,10.78,11.08,10.78,11.06,595097.0
2023-07-04,10.78,11.08,10.78,11.06,595097.0
2023-07-05,10.92,11.195,10.59,11.0,1066574.0
2023-07-06,10.73,10.8,10.29,10.46,1100831.0
2023-07-07,10.49,11.88,10.48,11.66,2714512.0
2023-07-08,10.49,11.88,10.48,11.66,2714512.0
2023-07-09,10.49,11.88,10.48,11.66,2714512.0
2023-07-10,11.63,12.5,11.54,12.4,2152988.0
2023-07-11,12.45,12.6,12.165,12.18,1192829.0
2023-07-12,12.47,12.64,11.75,11.78,1166719.0
2023-07-13,12.09,12.1,11.205,11.28,1710266.0
2023-07-14,11.24,11.24,10.72,10.89,1690660.0
2023-07-15,11.24,11.24,10.72,10.89,1690660.0
2023-07-16,11.24,11.24,10.72,10.89,1690660.0
2023-07-17,10.83,11.115,10.7552,10.92,1331762.0
2023-07-18,10.87,11.455,10.86,11.45,1197143.0
2023-07-19,11.53,12.03,11.36,12.0,1681690.0
2023-07-20,12.0,12.0,11.51,11.83,1672562.0
2023-07-21,11.95,12.02,11.5,11.56,1886725.0
2023-07-22,11.95,12.02,11.5,11.56,1886725.0
2023-07-23,11.95,12.02,11.5,11.56,1886725.0
2023-07-24,11.5,11.62,11.22,11.26,1477634.0
2023-07-25,11.0,11.035,10.54,10.71,1935363.0
2023-07-26,10.76,11.5305,10.57,11.44,1879084.0
2023-07-27,11.38,11.38,10.535,10.7,1799097.0
2023-07-28,10.72,11.11,10.715,11.08,1374291.0
2023-07-29,10.72,11.11,10.715,11.08,1374291.0
2023-07-30,10.72,11.11,10.715,11.08,1374291.0
2023-07-31,11.07,11.61,10.97,11.59,1386300.0
2023-08-01,11.39,11.39,10.88,11.14,1100380.0
2023-08-02,10.9,11.03,10.74,11.01,1059992.0
2023-08-03,10.765,10.8,10.22,10.28,1579686.0
2023-08-04,10.27,10.55,10.25,10.47,932065.0
2023-08-05,10.27,10.55,10.25,10.47,932065.0
2023-08-06,10.27,10.55,10.25,10.47,932065.0
2023-08-07,10.49,10.74,10.33,10.71,1047812.0
2023-08-08,10.51,11.12,10.41,11.08,966903.0
2023-08-09,11.14,11.14,10.535,10.62,1166689.0
2023-08-10,10.56,10.63,9.97,10.0,1695493.0
2023-08-11,9.9,9.975,9.55,9.58,1435397.0
2023-08-12,9.9,9.975,9.55,9.58,1435397.0
2023-08-13,9.9,9.975,9.55,9.58,1435397.0
2023-08-14,9.34,10.2299,9.28,10.13,1787549.0
2023-08-15,9.91,10.0,9.45,9.52,1417041.0
2023-08-16,9.51,9.73,9.29,9.3,885878.0
2023-08-17,9.21,9.34,8.97,9.3,1168354.0
2023-08-18,9.1,9.2792,9.045,9.06,854517.0
2023-08-19,9.1,9.2792,9.045,9.06,854517.0
2023-08-20,9.1,9.2792,9.045,9.06,854517.0
2023-08-21,9.07,9.31,9.07,9.21,704871.0
2023-08-22,9.31,9.4,8.85,9.07,931885.0
2023-08-23,9.09,9.32,8.985,9.19,757640.0
2023-08-24,9.2,9.23,8.825,8.84,1109961.0
2023-08-25,8.85,9.07,8.78,8.79,893076.0
2023-08-26,8.85,9.07,8.78,8.79,893076.0
2023-08-27,8.85,9.07,8.78,8.79,893076.0
2023-08-28,8.87,9.01,8.79,8.94,825257.0
2023-08-29,8.92,9.41,8.86,9.16,942067.0
2023-08-30,9.18,9.18,8.75,8.77,1387920.0
2023-08-31,8.88,8.88,8.58,8.58,1172831.0
2023-09-01,8.63,8.77,8.33,8.35,1252983.0
2023-09-02,8.63,8.77,8.33,8.35,1252983.0
2023-09-03,8.63,8.77,8.33,8.35,1252983.0
2023-09-04,8.63,8.77,8.33,8.35,1252983.0
2023-09-05,8.16,8.16,7.735,7.89,2191567.0
2023-09-06,7.8,7.97,7.4607,7.58,2197694.0
2023-09-07,7.56,7.78,7.5,7.65,1495146.0
2023-09-08,7.68,7.815,7.49,7.61,2083823.0
2023-09-09,7.68,7.815,7.49,7.61,2083823.0
2023-09-10,7.68,7.815,7.49,7.61,2083823.0
2023-09-11,7.61,7.735,7.34,7.53,1519329.0
2023-09-12,7.52,7.96,7.45,7.91,1827823.0
2023-09-13,7.72,7.91,7.48,7.63,1861509.0
2023-09-14,7.74,8.14,7.65,8.12,2045590.0
2023-09-15,8.17,8.21,7.915,7.94,2567037.0
2023-09-16,8.17,8.21,7.915,7.94,2567037.0
2023-09-17,8.17,8.21,7.915,7.94,2567037.0
2023-09-18,7.895,7.945,7.7,7.73,1295585.0
2023-09-19,7.73,7.82,7.605,7.65,1635550.0
2023-09-20,7.74,7.88,7.61,7.64,1122490.0
2023-09-21,7.56,7.65,7.28,7.29,1756387.0
2023-09-22,7.33,7.3698,6.785,6.82,2442227.0
2023-09-23,7.33,7.3698,6.785,6.82,2442227.0
2023-09-24,7.33,7.3698,6.785,6.82,2442227.0
2023-09-25,6.75,6.8,6.23,6.56,2852262.0
2023-09-26,6.5,6.705,6.275,6.36,2159652.0
2023-09-27,6.46,6.5,6.25,6.33,1903933.0
2023-09-28,6.34,6.62,6.34,6.53,1865086.0
2023-09-29,6.35,6.58,6.17,6.33,5400228.0
2023-09-30,6.35,6.58,6.17,6.33,5400228.0
2023-10-01,6.35,6.58,6.17,6.33,5400228.0
2023-10-02,6.32,6.3473,5.705,5.79,14943680.0
2023-10-03,5.74,5.89,5.495,5.51,3562853.0
2023-10-04,5.59,5.67,5.325,5.61,3299409.0
2023-10-05,5.53,5.53,4.9744,5.22,4020866.0
2023-10-06,5.09,5.41,5.085,5.295,2252791.0
2023-10-07,5.09,5.41,5.085,5.295,2252791.0
2023-10-08,5.09,5.41,5.085,5.295,2252791.0
2023-10-09,5.11,5.1299,4.81,4.91,3320692.0
2023-10-10,4.98,5.47,4.96,5.38,2886227.0
2023-10-11,5.44,5.685,5.355,5.4,2258281.0
2023-10-12,5.45,5.45,4.88,4.95,2919545.0
2023-10-13,4.95,4.97,4.78,4.91,1912037.0
2023-10-14,4.95,4.97,4.78,4.91,1912037.0
2023-10-15,4.95,4.97,4.78,4.91,1912037.0
2023-10-16,4.95,5.035,4.7,4.71,2576859.0
2023-10-17,4.71,4.87,4.64,4.74,2491907.0
2023-10-18,4.7,4.7,4.27,4.3,3464672.0
2023-10-19,4.3,4.53,4.3,4.34,2736750.0
2023-10-20,4.32,4.375,4.2,4.24,2828289.0
2023-10-21,4.32,4.375,4.2,4.24,2828289.0
2023-10-22,4.32,4.375,4.2,4.24,2828289.0
2023-10-23,4.35,4.35,4.13,4.18,2315203.0
2023-10-24,4.2,4.39,4.2,4.3,2411323.0
2023-10-25,3.87,4.1901,3.7,4.13,4698402.0
2023-10-26,4.05,4.22,3.88,4.1,4538363.0
2023-10-27,4.07,4.1,3.855,3.91,3188423.0
2023-10-28,4.07,4.1,3.855,3.91,3188423.0
2023-10-29,4.07,4.1,3.855,3.91,3188423.0
2023-10-30,3.98,4.41,3.95,4.33,3802226.0
2023-10-31,4.25,4.35,4.04,4.21,3409939.0
2023-11-01,4.21,4.21,3.92,3.97,3380932.0
2023-11-02,4.06,4.46,4.06,4.35,3512275.0
2023-11-03,4.44,4.695,4.43,4.53,3545279.0
2023-11-04,4.44,4.695,4.43,4.53,3545279.0
2023-11-05,4.44,4.695,4.43,4.53,3545279.0
2023-11-06,4.55,4.6,4.1401,4.27,2061641.0
2023-11-07,4.3,4.36,4.205,4.29,1794524.0
2023-11-08,4.32,4.45,4.22,4.27,1687658.0
2023-11-09,4.31,4.335,4.04,4.06,1772928.0
2023-11-10,4.07,4.12,3.885,4.1,2027967.0
2023-11-11,4.07,4.12,3.885,4.1,2027967.0
2023-11-12,4.07,4.12,3.885,4.1,2027967.0
2023-11-13,4.05,4.16,3.94,4.09,1183126.0
2023-11-14,4.25,4.59,4.25,4.58,2492699.0
2023-11-15,4.56,5.12,4.56,4.75,3078709.0
2023-11-16,4.78,4.8,4.3995,4.46,1850180.0
2023-11-17,4.55,4.715,4.47,4.7,2243622.0
2023-11-18,4.55,4.715,4.47,4.7,2243622.0
2023-11-19,4.55,4.715,4.47,4.7,2243622.0
2023-11-20,4.73,5.11,4.595,5.07,2504452.0
2023-11-21,4.97,5.0099,4.57,4.66,2194443.0
2023-11-22,4.8,5.1,4.79,4.85,3048060.0
2023-11-23,4.8,5.1,4.79,4.85,3048060.0
2023-11-24,4.87,5.12,4.7726,5.04,1909716.0
2023-11-25,4.87,5.12,4.7726,5.04,1909716.0
2023-11-26,4.87,5.12,4.7726,5.04,1909716.0
2023-11-27,4.82,4.84,4.22,4.4,6925267.0
2023-11-28,4.36,4.55,4.28,4.48,2734209.0
2023-11-29,4.56,4.7905,4.48,4.48,2478141.0
2023-11-30,4.56,4.58,4.3803,4.49,2366955.0
2023-12-01,4.5,4.86,4.405,4.86,3609013.0
2023-12-02,4.5,4.86,4.405,4.86,3609013.0
2023-12-03,4.5,4.86,4.405,4.86,3609013.0
2023-12-04,13.59,14.25,13.22,14.22,35562721.0
2023-12-05,14.0,14.1465,13.69,13.89,10544018.0
2023-12-06,13.98,14.08,13.78,13.86,5200284.0
2023-12-07,13.9,14.0,13.7,13.76,3499710.0
2023-12-08,13.76,13.8901,13.27,13.31,15618436.0
2023-12-09,13.76,13.8901,13.27,13.31,15618436.0
2023-12-10,13.76,13.8901,13.27,13.31,15618436.0
2023-12-11,13.34,13.6,13.06,13.33,3522190.0
2023-12-12,13.33,13.6,13.3,13.38,1943859.0
2023-12-13,13.4,13.95,13.3,13.95,2947340.0
2023-12-14,13.95,14.14,13.52,13.62,2346698.0
2023-12-15,13.55,13.76,13.52,13.52,3362504.0
2023-12-16,13.55,13.76,13.52,13.52,3362504.0
2023-12-17,13.55,13.76,13.52,13.52,3362504.0
2023-12-18,13.52,13.75,13.37,13.75,1692270.0
2023-12-19,13.8,13.95,13.54,13.54,1111400.0
2023-12-20,13.51,13.99,13.49,13.73,1774722.0
2023-12-21,13.83,13.98,13.72,13.96,1406059.0
2023-12-22,13.92,14.34,13.88,14.29,1899377.0
2023-12-23,13.92,14.34,13.88,14.29,1899377.0
2023-12-24,13.92,14.34,13.88,14.29,1899377.0
2023-12-25,13.92,14.34,13.88,14.29,1899377.0
2023-12-26,14.24,14.55,14.23,14.4,1194526.0
2023-12-27,14.4,14.685,14.38,14.64,1133097.0
2023-12-28,14.55,14.71,14.46,14.69,661377.0
2023-12-29,14.61,14.66,14.2,14.2,1089224.0
2023-12-30,14.61,14.66,14.2,14.2,1089224.0
2023-12-31,14.61,14.66,14.2,14.2,1089224.0
2024-01-01,14.61,14.66,14.2,14.2,1089224.0
2024-01-02,14.07,14.28,13.94,14.03,1092946.0
2024-01-03,13.86,14.08,13.75,13.85,1905220.0
2024-01-04,13.92,14.14,13.84,13.85,1654625.0
2024-01-05,13.79,14.13,13.79,13.85,1052977.0
2024-01-06,13.79,14.13,13.79,13.85,1052977.0
2024-01-07,13.79,14.13,13.79,13.85,1052977.0
2024-01-08,13.8,14.12,13.74,13.91,1015960.0
2024-01-09,13.8,14.0675,13.8,13.8,1006488.0
2024-01-10,13.82,13.86,13.68,13.76,1141331.0
2024-01-11,13.755,13.825,13.68,13.8,734412.0
2024-01-12,13.67,13.87,13.65,13.74,726555.0
2024-01-13,13.67,13.87,13.65,13.74,726555.0
2024-01-14,13.67,13.87,13.65,13.74,726555.0
2024-01-15,13.67,13.87,13.65,13.74,726555.0
2024-01-16,13.67,13.85,11.56,13.47,9953201.0
2024-01-17,13.055,13.54,13.055,13.45,3214724.0
2024-01-18,13.53,13.81,13.33,13.72,1784485.0
2024-01-19,13.77,14.155,13.57,13.91,2602140.0
2024-01-20,13.77,14.155,13.57,13.91,2602140.0
2024-01-21,13.77,14.155,13.57,13.91,2602140.0
2024-01-22,13.98,14.2,13.76,14.08,1947927.0
2024-01-23,14.2,14.38,14.04,14.04,866548.0
2024-01-24,14.26,14.325,14.09,14.23,1094500.0
2024-01-25,14.39,14.77,14.34,14.69,2408208.0
2024-01-26,14.77,14.785,14.58,14.68,1552616.0
2024-01-27,14.77,14.785,14.58,14.68,1552616.0
2024-01-28,14.77,14.785,14.58,14.68,1552616.0
2024-01-29,14.44,14.89,14.35,14.72,1174510.0
2024-01-30,14.57,14.73,14.41,14.52,614821.0
2024-01-31,14.2,14.64,14.2,14.25,880909.0
2024-02-01,14.44,14.4448,13.98,14.17,721576.0
2024-02-02,13.99,14.16,13.935,14.01,562669.0
2024-02-03,13.99,14.16,13.935,14.01,562669.0
2024-02-04,13.99,14.16,13.935,14.01,562669.0
2024-02-05,14.01,14.055,13.845,13.96,617181.0
2024-02-06,13.91,14.2,13.91,14.08,795058.0
2024-02-07,14.05,14.15,13.93,14.0,557477.0
2024-02-08,14.1,14.225,13.75,14.02,846858.0
2024-02-09,14.17,14.17,13.9,14.09,544154.0
2024-02-10,14.17,14.17,13.9,14.09,544154.0
2024-02-11,14.17,14.17,13.9,14.09,544154.0
2024-02-12,14.0,14.25,14.0,14.05,898004.0
2024-02-13,13.82,14.185,13.81,13.91,1004694.0
2024-02-14,14.1,14.14,13.94,14.02,542294.0
2024-02-15,14.05,14.215,14.02,14.15,951131.0
2024-02-16,14.05,14.065,13.975,14.0,576644.0
2024-02-17,14.05,14.065,13.975,14.0,576644.0
2024-02-18,14.05,14.065,13.975,14.0,576644.0
2024-02-19,14.05,14.065,13.975,14.0,576644.0
2024-02-20,13.98,14.025,13.905,13.95,681897.0
2024-02-21,13.93,14.24,13.85,14.04,768058.0
2024-02-22,14.02,14.2348,13.95,13.97,1004200.0
2024-02-23,13.96,14.095,13.91,13.98,868951.0
2024-02-24,13.96,14.095,13.91,13.98,868951.0
2024-02-25,13.96,14.095,13.91,13.98,868951.0
2024-02-26,13.95,14.05,13.885,13.91,501351.0
2024-02-27,14.04,14.05,13.92,13.99,493013.0
2024-02-28,13.94,13.97,13.93,13.95,495014.0
2024-02-29,14.01,14.16,13.9825,14.11,867082.0
2024-03-01,14.1,14.1,13.97,14.06,500132.0
2024-03-02,14.1,14.1,13.97,14.06,500132.0
2024-03-03,14.1,14.1,13.97,14.06,500132.0
2024-03-04,14.02,14.16,13.98,14.07,992933.0
2024-03-05,14.07,14.29,13.99,14.03,658379.0
2024-03-06,14.1,14.1,13.96,13.96,925810.0
2024-03-07,13.98,13.985,13.9,13.9,544249.0
2024-03-08,13.98,13.98,13.81,13.85,607895.0
2024-03-09,13.98,13.98,13.81,13.85,607895.0
2024-03-10,13.98,13.98,13.81,13.85,607895.0
2024-03-11,13.77,13.88,13.75,13.82,699613.0
2024-03-12,13.81,13.86,13.72,13.77,931702.0
2024-03-13,13.73,13.77,13.66,13.73,788636.0
2024-03-14,13.72,13.76,13.61,13.73,481787.0
