,EBAY US Equity,EBAY US Equity,EBAY US Equity,EBAY US Equity,EBAY US Equity
2021-05-01,52.7436,53.8415,52.6727,52.8004,10069308.0
2021-05-02,52.7436,53.8415,52.6727,52.8004,10069308.0
2021-05-03,53.1601,55.6964,53.1127,55.034,12472619.0
2021-05-04,54.4282,55.2138,53.7752,54.5986,9736859.0
2021-05-05,54.3241,55.7248,54.3147,55.1191,7002822.0
2021-05-06,55.034,55.7296,54.6649,55.668,7583007.0
2021-05-07,55.933,56.7943,55.2658,56.5766,10347461.0
2021-05-08,55.933,56.7943,55.2658,56.5766,10347461.0
2021-05-09,55.933,56.7943,55.2658,56.5766,10347461.0
2021-05-10,56.3684,58.9616,56.0845,58.1477,11628704.0
2021-05-11,56.8267,57.7218,55.9728,57.1918,11344451.0
2021-05-12,56.4914,57.1918,55.1191,55.157,8763051.0
2021-05-13,55.4504,56.1886,54.9507,55.5923,6389379.0
2021-05-14,56.2548,57.7738,56.1223,57.5987,6565204.0
2021-05-15,56.2548,57.7738,56.1223,57.5987,6565204.0
2021-05-16,56.2548,57.7738,56.1223,57.5987,6565204.0
2021-05-17,57.5514,58.4836,57.2959,58.3843,6892456.0
2021-05-18,58.3937,59.3307,57.4378,58.0057,6110783.0
2021-05-19,57.1634,57.1634,55.9046,56.5861,8050272.0
2021-05-20,56.8889,57.0403,56.1649,56.2832,8104593.0
2021-05-21,56.6003,58.0909,56.5198,57.7502,11192185.0
2021-05-22,56.6003,58.0909,56.5198,57.7502,11192185.0
2021-05-23,56.6003,58.0909,56.5198,57.7502,11192185.0
2021-05-24,57.9584,58.6303,57.665,57.7028,5735079.0
2021-05-25,57.9584,58.5262,57.5987,58.0152,6069940.0
2021-05-26,57.911,58.8101,57.911,58.1477,6710753.0
2021-05-27,57.9205,58.7912,56.1413,56.3211,19669724.0
2021-05-28,56.9144,58.3051,56.6344,57.7925,10887624.0
2021-05-29,56.9144,58.3051,56.6344,57.7925,10887624.0
2021-05-30,56.9144,58.3051,56.6344,57.7925,10887624.0
2021-05-31,56.9144,58.3051,56.6344,57.7925,10887624.0
2021-06-01,58.4,58.9411,57.6501,58.2576,5640861.0
2021-06-02,58.2766,60.3461,57.9254,60.1942,10598268.0
2021-06-03,59.7812,61.0106,59.4159,60.8207,7219237.0
2021-06-04,61.115,62.5484,60.8872,61.9219,8978003.0
2021-06-05,61.115,62.5484,60.8872,61.9219,8978003.0
2021-06-06,61.115,62.5484,60.8872,61.9219,8978003.0
2021-06-07,61.9931,62.3918,61.4994,62.1307,6123599.0
2021-06-08,62.1972,62.6006,61.9504,62.463,5712310.0
2021-06-09,62.8664,62.9803,62.0833,62.6149,6124375.0
2021-06-10,62.9566,63.5831,62.4345,63.3648,5789039.0
2021-06-11,63.5072,63.9961,63.4407,63.7255,5849463.0
2021-06-12,63.5072,63.9961,63.4407,63.7255,5849463.0
2021-06-13,63.5072,63.9961,63.4407,63.7255,5849463.0
2021-06-14,63.8394,63.8489,61.8649,62.5484,6944349.0
2021-06-15,62.6528,62.9851,62.1497,62.6149,5011353.0
2021-06-16,62.1212,62.9803,61.9883,62.7383,5626187.0
2021-06-17,62.3396,62.9376,61.9409,62.0168,6398546.0
2021-06-18,61.5517,61.6323,59.9379,60.0518,11438726.0
2021-06-19,61.5517,61.6323,59.9379,60.0518,11438726.0
2021-06-20,61.5517,61.6323,59.9379,60.0518,11438726.0
2021-06-21,60.1657,61.6751,60.1447,61.134,6483904.0
2021-06-22,61.0153,61.8222,60.1942,61.5991,5311268.0
2021-06-23,61.7229,62.5864,61.5991,61.9883,4462058.0
2021-06-24,62.0927,63.3648,61.8364,63.1939,5522496.0
2021-06-25,63.3648,64.7318,63.3648,64.4565,8999367.0
2021-06-26,63.3648,64.7318,63.3648,64.4565,8999367.0
2021-06-27,63.3648,64.7318,63.3648,64.4565,8999367.0
2021-06-28,64.7982,65.4769,64.1432,65.3298,5413575.0
2021-06-29,65.5007,67.0575,65.3583,66.9151,6512970.0
2021-06-30,66.6683,67.0717,66.1604,66.6493,7299786.0
2021-07-01,66.6493,67.1762,65.5292,66.2601,8519809.0
2021-07-02,66.4405,66.7442,65.8424,66.5259,4910250.0
2021-07-03,66.4405,66.7442,65.8424,66.5259,4910250.0
2021-07-04,66.4405,66.7442,65.8424,66.5259,4910250.0
2021-07-05,66.4405,66.7442,65.8424,66.5259,4910250.0
2021-07-06,66.5924,66.5924,65.3963,65.5197,6112146.0
2021-07-07,65.6478,66.9436,65.4912,66.5164,6019524.0
2021-07-08,65.1779,65.776,64.9121,65.1684,5581827.0
2021-07-09,65.3393,66.4025,65.1067,65.9374,5263641.0
2021-07-10,65.3393,66.4025,65.1067,65.9374,5263641.0
2021-07-11,65.3393,66.4025,65.1067,65.9374,5263641.0
2021-07-12,66.2791,66.6873,65.3535,65.4722,5629012.0
2021-07-13,65.3298,65.9421,65.026,65.2539,4491765.0
2021-07-14,66.1367,66.7442,64.5134,64.5799,6484165.0
2021-07-15,64.6084,65.1494,64.2097,64.6843,4577980.0
2021-07-16,64.9406,65.3108,64.6795,64.7223,4279106.0
2021-07-17,64.9406,65.3108,64.6795,64.7223,4279106.0
2021-07-18,64.9406,65.3108,64.6795,64.7223,4279106.0
2021-07-19,64.1764,65.3868,63.8679,65.0545,6464350.0
2021-07-20,65.2159,66.0797,65.102,66.0418,6223929.0
2021-07-21,65.8899,66.5164,65.719,66.3171,6082554.0
2021-07-22,66.3076,68.4435,66.0797,68.4055,8802193.0
2021-07-23,68.4624,70.0288,68.0258,69.8104,6700455.0
2021-07-24,68.4624,70.0288,68.0258,69.8104,6700455.0
2021-07-25,68.4624,70.0288,68.0258,69.8104,6700455.0
2021-07-26,69.1934,70.2201,69.1934,69.5446,7653900.0
2021-07-27,69.3833,69.5256,67.4657,68.6238,8159373.0
2021-07-28,68.8958,69.8389,68.5574,69.1934,5141052.0
2021-07-29,69.4307,70.3705,69.3453,69.687,4963149.0
2021-07-30,68.4007,68.415,64.6226,64.7507,11995258.0
2021-07-31,68.4007,68.415,64.6226,64.7507,11995258.0
2021-08-01,68.4007,68.415,64.6226,64.7507,11995258.0
2021-08-02,65.3203,65.8424,64.1527,65.1494,6785149.0
2021-08-03,65.2634,65.2918,64.2097,64.5609,5997944.0
2021-08-04,64.4755,65.2159,64.2856,64.5514,6715916.0
2021-08-05,64.2666,64.4375,62.2541,63.8679,9926204.0
2021-08-06,63.8489,63.8679,61.9598,62.1687,8888335.0
2021-08-07,63.8489,63.8679,61.9598,62.1687,8888335.0
2021-08-08,63.8489,63.8679,61.9598,62.1687,8888335.0
2021-08-09,62.406,62.9566,61.77,62.0358,7186357.0
2021-08-10,62.0453,64.1527,62.0358,63.8964,7358923.0
2021-08-11,63.811,64.7602,63.5546,64.5704,10104412.0
2021-08-12,63.7635,65.5387,62.9946,65.3963,10680438.0
2021-08-13,65.1589,70.3895,65.1115,70.2661,17907608.0
2021-08-14,65.1589,70.3895,65.1115,70.2661,17907608.0
2021-08-15,65.1589,70.3895,65.1115,70.2661,17907608.0
2021-08-16,69.9813,72.6678,69.782,71.4337,12694015.0
2021-08-17,70.2851,70.9496,68.9751,69.1459,9422840.0
2021-08-18,69.2788,70.38,68.6903,69.1364,6536394.0
2021-08-19,68.6903,69.8199,68.4055,69.1364,5607281.0
2021-08-20,69.2029,70.0952,69.1175,69.6396,5398789.0
2021-08-21,69.2029,70.0952,69.1175,69.6396,5398789.0
2021-08-22,69.2029,70.0952,69.1175,69.6396,5398789.0
2021-08-23,69.687,69.744,68.1397,69.4877,5044717.0
2021-08-24,69.8009,70.247,68.9371,69.1459,6132265.0
2021-08-25,69.1554,70.7123,69.0178,70.399,5052561.0
2021-08-26,70.5699,72.1077,70.0193,71.8039,5539669.0
2021-08-27,71.4812,72.6963,71.3768,72.5349,5093508.0
2021-08-28,71.4812,72.6963,71.3768,72.5349,5093508.0
2021-08-29,71.4812,72.6963,71.3768,72.5349,5093508.0
2021-08-30,72.5539,73.8876,72.1836,73.6171,5541738.0
2021-08-31,73.7312,73.9501,72.8559,73.0176,6806261.0
2021-09-01,73.3221,73.3221,72.2184,72.4562,5740481.0
2021-09-02,72.6085,73.4791,72.4277,72.7797,5031017.0
2021-09-03,72.6085,73.2174,72.2945,72.8178,4437792.0
2021-09-04,72.6085,73.2174,72.2945,72.8178,4437792.0
2021-09-05,72.6085,73.2174,72.2945,72.8178,4437792.0
2021-09-06,72.6085,73.2174,72.2945,72.8178,4437792.0
2021-09-07,72.7036,72.7512,71.029,71.0861,6041310.0
2021-09-08,71.1908,71.3525,70.1051,70.3439,6351325.0
2021-09-09,70.2488,70.4962,69.4019,69.459,5164427.0
2021-09-10,70.3915,70.6627,68.9643,69.0404,5393137.0
2021-09-11,70.3915,70.6627,68.9643,69.0404,5393137.0
2021-09-12,70.3915,70.6627,68.9643,69.0404,5393137.0
2021-09-13,69.421,69.5827,68.3838,69.145,5768636.0
2021-09-14,69.2212,69.4781,67.5846,67.9271,6576807.0
2021-09-15,68.4695,71.3525,68.3743,70.401,10771096.0
2021-09-16,69.8682,71.4667,69.754,71.0766,6630312.0
2021-09-17,71.2574,71.4524,70.1536,70.5152,8874889.0
2021-09-18,71.2574,71.4524,70.1536,70.5152,8874889.0
2021-09-19,71.2574,71.4524,70.1536,70.5152,8874889.0
2021-09-20,69.1541,69.459,67.3194,69.3353,9841486.0
2021-09-21,69.8491,70.4391,68.5741,68.6217,5375285.0
2021-09-22,69.0689,70.1536,68.8691,69.6588,4028670.0
2021-09-23,69.9253,70.7959,69.6303,69.9443,4128848.0
2021-09-24,69.3924,69.8396,69.1879,69.4495,3486777.0
2021-09-25,69.3924,69.8396,69.1879,69.4495,3486777.0
2021-09-26,69.3924,69.8396,69.1879,69.4495,3486777.0
2021-09-27,69.2021,70.2297,68.8977,70.0965,4268685.0
2021-09-28,69.2973,70.0964,67.2991,67.8034,5379807.0
2021-09-29,68.0508,68.3458,66.3477,66.576,5621521.0
2021-09-30,66.8615,67.2325,66.243,66.2906,3927253.0
2021-10-01,66.3191,66.9423,65.6721,66.5189,4069134.0
2021-10-02,66.3191,66.9423,65.6721,66.5189,4069134.0
2021-10-03,66.3191,66.9423,65.6721,66.5189,4069134.0
2021-10-04,66.0622,66.2049,64.968,65.1488,4648378.0
2021-10-05,65.5389,67.204,65.3391,66.576,3932747.0
2021-10-06,65.9433,68.1269,65.7863,68.0699,4866998.0
2021-10-07,69.4305,71.5238,69.3163,70.5723,7309180.0
2021-10-08,70.8292,72.2659,70.7245,71.4096,4672839.0
2021-10-09,70.8292,72.2659,70.7245,71.4096,4672839.0
2021-10-10,70.8292,72.2659,70.7245,71.4096,4672839.0
2021-10-11,71.0671,71.2669,70.6008,70.8863,2817859.0
2021-10-12,71.5618,72.0376,70.8958,71.048,3408381.0
2021-10-13,71.3335,71.676,70.6389,71.2669,2929525.0
2021-10-14,71.8853,72.0756,70.6199,71.0575,4770057.0
2021-10-15,71.5904,71.7616,71.0195,71.2669,4358548.0
2021-10-16,71.5904,71.7616,71.0195,71.2669,4358548.0
2021-10-17,71.5904,71.7616,71.0195,71.2669,4358548.0
2021-10-18,71.048,71.4096,70.3059,70.6484,5730048.0
2021-10-19,70.8006,71.7236,70.7721,71.0956,3425809.0
2021-10-20,71.324,73.2174,71.0005,72.285,5201692.0
2021-10-21,71.9121,72.5704,71.4191,72.5133,3615466.0
2021-10-22,72.5894,77.2518,72.5894,76.6809,11047525.0
2021-10-23,72.5894,77.2518,72.5894,76.6809,11047525.0
2021-10-24,72.5894,77.2518,72.5894,76.6809,11047525.0
2021-10-25,76.6809,77.1281,76.0243,76.6618,6299553.0
2021-10-26,77.0424,77.0519,74.5971,74.6922,6145664.0
2021-10-27,74.4544,74.6922,73.5409,73.893,7896527.0
2021-10-28,70.4391,70.8672,67.1279,68.8977,17831751.0
2021-10-29,68.5694,73.246,68.5694,72.9986,16714321.0
2021-10-30,68.5694,73.246,68.5694,72.9986,16714321.0
2021-10-31,68.5694,73.246,68.5694,72.9986,16714321.0
2021-11-01,72.7607,73.8454,71.8853,72.599,7915663.0
2021-11-02,71.9615,72.6751,70.8577,71.2669,7002322.0
2021-11-03,71.0671,72.4372,70.2773,71.7902,9462680.0
2021-11-04,71.99,73.265,71.3144,72.5799,5958196.0
2021-11-05,72.932,73.2078,71.8663,71.9044,4692850.0
2021-11-06,72.932,73.2078,71.8663,71.9044,4692850.0
2021-11-07,72.932,73.2078,71.8663,71.9044,4692850.0
2021-11-08,72.1137,72.8178,69.9348,70.1822,8320488.0
2021-11-09,70.5057,71.8092,70.2012,70.3725,8317799.0
2021-11-10,70.2868,71.0956,69.4019,69.6779,6126591.0
2021-11-11,70.4391,71.3144,69.735,69.7445,4201145.0
2021-11-12,69.8967,70.5342,69.0118,70.3249,3793610.0
2021-11-13,69.8967,70.5342,69.0118,70.3249,3793610.0
2021-11-14,69.8967,70.5342,69.0118,70.3249,3793610.0
2021-11-15,70.8577,72.5419,70.4105,70.6103,5079476.0
2021-11-16,70.696,72.8654,70.5913,72.2089,6200423.0
2021-11-17,72.1232,72.2374,69.4495,69.8206,6393343.0
2021-11-18,69.9348,71.4096,69.8967,71.0956,9834289.0
2021-11-19,71.2669,72.7036,70.8625,71.01,5573805.0
2021-11-20,71.2669,72.7036,70.8625,71.01,5573805.0
2021-11-21,71.2669,72.7036,70.8625,71.01,5573805.0
2021-11-22,70.8197,71.5428,69.9728,70.0014,4577106.0
2021-11-23,69.6588,69.8206,67.5941,68.1745,10521545.0
2021-11-24,67.8843,69.3449,67.4704,69.1355,4675212.0
2021-11-25,67.8843,69.3449,67.4704,69.1355,4675212.0
2021-11-26,69.4305,70.0299,68.6027,68.9547,4121923.0
2021-11-27,69.4305,70.0299,68.6027,68.9547,4121923.0
2021-11-28,69.4305,70.0299,68.6027,68.9547,4121923.0
2021-11-29,69.0213,69.1308,66.1574,67.1279,7789499.0
2021-11-30,67.0897,67.4665,63.8082,64.3519,21869079.0
2021-12-01,65.4776,65.4871,63.6651,63.7319,11859717.0
2021-12-02,64.0753,64.8193,63.2263,64.371,8384881.0
2021-12-03,64.6572,65.3822,63.2549,63.9608,10336625.0
2021-12-04,64.6572,65.3822,63.2549,63.9608,10336625.0
2021-12-05,64.6572,65.3822,63.2549,63.9608,10336625.0
2021-12-06,64.0332,64.0427,62.5204,63.026,6413139.0
2021-12-07,63.646,64.5332,63.46,64.1325,6224509.0
2021-12-08,64.2279,64.5904,63.2263,64.0657,6751941.0
2021-12-09,63.9036,64.5713,63.4838,63.5315,4523754.0
2021-12-10,63.7313,64.0562,62.902,63.8082,7593727.0
2021-12-11,63.7313,64.0562,62.902,63.8082,7593727.0
2021-12-12,63.7313,64.0562,62.902,63.8082,7593727.0
2021-12-13,63.4075,64.3364,63.1691,63.6174,6043699.0
2021-12-14,63.1977,63.398,62.2628,62.8161,9297812.0
2021-12-15,62.3105,62.7302,61.2898,62.5872,10196356.0
2021-12-16,62.7493,63.0832,61.0036,61.0895,8521352.0
2021-12-17,60.7175,62.1436,60.0688,61.08,19372675.0
2021-12-18,60.7175,62.1436,60.0688,61.08,19372675.0
2021-12-19,60.7175,62.1436,60.0688,61.08,19372675.0
2021-12-20,60.0116,62.1579,59.9257,60.851,8123718.0
2021-12-21,61.2517,61.576,60.3836,60.7747,9835736.0
2021-12-22,60.8129,61.6713,60.4217,60.9941,5835919.0
2021-12-23,61.0513,62.4202,60.7365,61.9003,6045397.0
2021-12-24,61.0513,62.4202,60.7365,61.9003,6045397.0
2021-12-25,61.0513,62.4202,60.7365,61.9003,6045397.0
2021-12-26,61.0513,62.4202,60.7365,61.9003,6045397.0
2021-12-27,62.2056,62.816,61.9766,62.6349,6050452.0
2021-12-28,62.7875,63.6412,62.4536,63.0355,5534908.0
2021-12-29,62.8924,63.6746,62.5776,63.398,3654604.0
2021-12-30,63.2263,64.5284,63.1834,63.7033,3673553.0
2021-12-31,63.6651,63.8368,62.7016,63.4362,5935778.0
2022-01-01,63.6651,63.8368,62.7016,63.4362,5935778.0
2022-01-02,63.6651,63.8368,62.7016,63.4362,5935778.0
2022-01-03,63.3885,64.0246,62.6349,63.7223,6685654.0
2022-01-04,64.0753,64.3138,61.4711,62.1388,7527336.0
2022-01-05,61.8813,63.2167,61.4901,61.5188,7440725.0
2022-01-06,61.1801,64.3805,61.1276,63.7319,8218382.0
2022-01-07,63.6556,64.2279,63.2263,63.2644,5000956.0
2022-01-08,63.6556,64.2279,63.2263,63.2644,5000956.0
2022-01-09,63.6556,64.2279,63.2263,63.2644,5000956.0
2022-01-10,62.6921,63.274,60.7842,61.5951,6684049.0
2022-01-11,61.6046,63.4552,61.1181,63.3694,3811147.0
2022-01-12,63.7891,63.9036,60.9082,61.3566,5426022.0
2022-01-13,61.7572,62.2342,60.2596,60.3645,4416900.0
2022-01-14,60.2596,60.8987,59.754,60.5267,6192221.0
2022-01-15,60.2596,60.8987,59.754,60.5267,6192221.0
2022-01-16,60.2596,60.8987,59.754,60.5267,6192221.0
2022-01-17,60.2596,60.8987,59.754,60.5267,6192221.0
2022-01-18,59.9066,59.9066,58.6951,58.7714,7163920.0
2022-01-19,59.1053,59.9448,59.0672,59.4201,6721775.0
2022-01-20,59.9543,60.7461,57.87,57.9129,5352535.0
2022-01-21,58.1132,58.5139,56.6347,56.7968,7742161.0
2022-01-22,58.1132,58.5139,56.6347,56.7968,7742161.0
2022-01-23,58.1132,58.5139,56.6347,56.7968,7742161.0
2022-01-24,56.2483,56.9685,54.2546,56.9113,9319493.0
2022-01-25,55.7475,55.8715,54.2975,55.4995,7635930.0
2022-01-26,55.8715,56.7491,54.5646,55.0511,7599830.0
2022-01-27,55.3659,56.0003,53.8015,54.0877,4948479.0
2022-01-28,54.1258,54.9462,53.3307,54.889,5027345.0
2022-01-29,54.1258,54.9462,53.3307,54.889,5027345.0
2022-01-30,54.1258,54.9462,53.3307,54.889,5027345.0
2022-01-31,55.0702,57.6077,55.0034,57.3024,9059308.0
2022-02-01,57.1498,57.8271,56.8207,57.6935,4080626.0
2022-02-02,57.684,57.7984,54.7745,55.8429,8826229.0
2022-02-03,55.3278,55.4136,54.3071,54.5551,6287353.0
2022-02-04,54.6982,57.4932,54.6123,56.5583,10587066.0
2022-02-05,54.6982,57.4932,54.6123,56.5583,10587066.0
2022-02-06,54.6982,57.4932,54.6123,56.5583,10587066.0
2022-02-07,56.4534,56.9781,55.8429,55.9955,5718351.0
2022-02-08,55.7475,57.1498,55.7475,56.9781,3770723.0
2022-02-09,57.5886,57.8604,56.9494,57.8175,3448799.0
2022-02-10,56.751,57.2642,55.7857,56.1005,3976438.0
2022-02-11,56.5774,57.1784,55.3755,55.6903,5897311.0
2022-02-12,56.5774,57.1784,55.3755,55.6903,5897311.0
2022-02-13,56.5774,57.1784,55.3755,55.6903,5897311.0
2022-02-14,55.8334,55.9383,55.0225,55.4995,5714564.0
2022-02-15,56.2435,57.2261,55.9287,57.1689,3803826.0
2022-02-16,56.9409,56.9971,54.6171,54.9939,5201794.0
2022-02-17,54.8317,55.0374,52.9716,53.191,5659313.0
2022-02-18,52.8094,53.315,51.7696,52.9048,7219816.0
2022-02-19,52.8094,53.315,51.7696,52.9048,7219816.0
2022-02-20,52.8094,53.315,51.7696,52.9048,7219816.0
2022-02-21,52.8094,53.315,51.7696,52.9048,7219816.0
2022-02-22,52.5805,54.1354,52.3611,52.6091,6950999.0
2022-02-23,52.9716,53.315,51.9604,52.0749,11482477.0
2022-02-24,47.911,53.0765,47.248,52.8857,24110823.0
2022-02-25,52.8189,53.0097,50.9206,52.0844,8340183.0
2022-02-26,52.8189,53.0097,50.9206,52.0844,8340183.0
2022-02-27,52.8189,53.0097,50.9206,52.0844,8340183.0
2022-02-28,51.8173,52.4565,50.9492,52.0749,9281347.0
2022-03-01,52.0463,52.5137,51.4548,51.8459,9298975.0
2022-03-02,51.8459,52.8953,51.2068,52.5518,8496734.0
2022-03-03,53.0765,53.0765,50.9922,51.9127,6139199.0
2022-03-04,51.7887,53.8396,51.5979,53.0956,8300801.0
2022-03-05,51.7887,53.8396,51.5979,53.0956,8300801.0
2022-03-06,51.7887,53.8396,51.5979,53.0956,8300801.0
2022-03-07,52.943,53.8587,52.2132,52.3229,9961662.0
2022-03-08,52.4088,53.3531,50.7966,50.8539,9548989.0
2022-03-09,51.6585,51.6585,50.3845,50.8251,10250423.0
2022-03-10,50.7868,53.1432,49.1201,50.1546,18926205.0
2022-03-11,50.6719,50.6719,47.894,47.9515,9217656.0
2022-03-12,50.6719,50.6719,47.894,47.9515,9217656.0
2022-03-13,50.6719,50.6719,47.894,47.9515,9217656.0
2022-03-14,48.0856,51.0071,47.9036,49.896,9205630.0
2022-03-15,50.2983,52.2619,50.0205,51.6681,8927371.0
2022-03-16,51.5244,52.5876,50.8443,52.4631,7561530.0
2022-03-17,51.9937,53.5072,51.783,53.3252,5974100.0
2022-03-18,52.7792,54.2831,52.7792,53.6605,10588515.0
2022-03-19,52.7792,54.2831,52.7792,53.6605,10588515.0
2022-03-20,52.7792,54.2831,52.7792,53.6605,10588515.0
2022-03-21,53.239,53.876,52.5685,52.9899,5918478.0
2022-03-22,52.6643,53.8903,52.6355,53.4018,7120376.0
2022-03-23,53.0857,53.6988,52.3482,53.2581,5329020.0
2022-03-24,53.3922,54.9727,53.2019,54.8195,6893128.0
2022-03-25,54.9632,55.6049,54.5513,55.0015,6240871.0
2022-03-26,54.9632,55.6049,54.5513,55.0015,6240871.0
2022-03-27,54.9632,55.6049,54.5513,55.0015,6240871.0
2022-03-28,55.0015,56.3569,54.5321,56.3042,7156428.0
2022-03-29,56.8789,57.8416,56.8789,57.674,5341186.0
2022-03-30,57.2142,57.7985,56.6299,56.8598,5942950.0
2022-03-31,56.6682,56.6682,54.8291,54.8482,9380744.0
2022-04-01,55.4325,55.8732,54.8865,55.2793,4950113.0
2022-04-02,55.4325,55.8732,54.8865,55.2793,4950113.0
2022-04-03,55.4325,55.8732,54.8865,55.2793,4950113.0
2022-04-04,55.6337,55.9115,54.1107,54.3405,6653880.0
2022-04-05,54.2927,55.2984,53.6221,54.0244,5040637.0
2022-04-06,53.4785,53.785,51.2274,51.8405,6359587.0
2022-04-07,51.6106,52.5302,51.2466,52.0895,4998803.0
2022-04-08,52.2045,53.1049,51.8405,52.7122,3747483.0
2022-04-09,52.2045,53.1049,51.8405,52.7122,3747483.0
2022-04-10,52.2045,53.1049,51.8405,52.7122,3747483.0
2022-04-11,52.0704,53.8616,52.0704,52.578,4101940.0
2022-04-12,52.9995,53.4306,51.8405,51.9554,3987493.0
2022-04-13,51.8117,53.1336,51.6872,52.7984,3787060.0
2022-04-14,52.875,53.1336,51.7064,51.8692,4452169.0
2022-04-15,52.875,53.1336,51.7064,51.8692,4452169.0
2022-04-16,52.875,53.1336,51.7064,51.8692,4452169.0
2022-04-17,52.875,53.1336,51.7064,51.8692,4452169.0
2022-04-18,51.5627,52.4439,51.4094,52.2619,4115398.0
2022-04-19,51.8788,52.8941,51.8788,52.8463,4698343.0
2022-04-20,52.9899,53.0283,52.4535,52.5493,4937884.0
2022-04-21,52.9037,53.5072,52.2476,52.4631,4408847.0
2022-04-22,52.3003,52.5206,50.8443,50.9305,4914849.0
2022-04-23,52.3003,52.5206,50.8443,50.9305,4914849.0
2022-04-24,52.3003,52.5206,50.8443,50.9305,4914849.0
2022-04-25,50.7006,51.6058,50.4899,51.3711,5503611.0
2022-04-26,51.3328,51.6872,50.2696,50.8634,4951721.0
2022-04-27,50.7581,51.6202,49.8098,49.8672,4905781.0
2022-04-28,50.26,51.7734,49.9535,51.5052,6008451.0
2022-04-29,49.35,51.7064,49.35,49.7331,8341284.0
2022-04-30,49.35,51.7064,49.35,49.7331,8341284.0
2022-05-01,49.35,51.7064,49.35,49.7331,8341284.0
2022-05-02,49.783,50.9784,49.2939,50.9113,6139833.0
2022-05-03,51.0359,51.965,50.7868,51.2083,8059031.0
2022-05-04,51.2274,52.1949,50.1115,52.1278,9500161.0
2022-05-05,49.053,49.6419,45.2982,46.0166,19285112.0
2022-05-06,45.9783,47.5492,45.0491,46.7541,11281345.0
2022-05-07,45.9783,47.5492,45.0491,46.7541,11281345.0
2022-05-08,45.9783,47.5492,45.0491,46.7541,11281345.0
2022-05-09,46.0549,48.7705,45.6622,47.1852,12832114.0
2022-05-10,47.8653,48.7465,46.3422,46.5434,7614938.0
2022-05-11,46.2752,46.8882,44.5127,44.6181,7085335.0
2022-05-12,44.0433,45.8058,43.2818,44.2158,8920426.0
2022-05-13,44.5031,44.7905,43.7943,44.6851,6455232.0
2022-05-14,44.5031,44.7905,43.7943,44.6851,6455232.0
2022-05-15,44.5031,44.7905,43.7943,44.6851,6455232.0
2022-05-16,44.5319,44.5319,43.0136,43.1908,6940770.0
2022-05-17,43.7177,45.1353,43.4878,44.9437,5704516.0
2022-05-18,44.1583,44.8096,42.7694,43.0471,5883294.0
2022-05-19,42.7406,43.4207,42.1659,42.7406,7668662.0
2022-05-20,43.0663,43.4111,41.4571,42.4437,7445787.0
2022-05-21,43.0663,43.4111,41.4571,42.4437,7445787.0
2022-05-22,43.0663,43.4111,41.4571,42.4437,7445787.0
2022-05-23,42.8556,43.4362,42.1467,43.2866,6122485.0
2022-05-24,42.5299,43.7081,41.7827,42.3192,8315143.0
2022-05-25,42.0222,43.2291,42.0222,42.9226,7522276.0
2022-05-26,43.756,44.8384,43.574,44.5127,6299006.0
2022-05-27,45.2311,46.7733,45.0683,46.7637,8695422.0
2022-05-28,45.2311,46.7733,45.0683,46.7637,8695422.0
2022-05-29,45.2311,46.7733,45.0683,46.7637,8695422.0
2022-05-30,45.2311,46.7733,45.0683,46.7637,8695422.0
2022-05-31,46.6097,47.4372,45.5321,46.8311,17674855.0
2022-06-01,47.2256,47.2256,45.0365,45.1953,7174865.0
2022-06-02,45.0894,45.9747,44.6901,45.9651,5287932.0
2022-06-03,45.5321,45.7486,45.0221,45.3108,6122196.0
2022-06-04,45.5321,45.7486,45.0221,45.3108,6122196.0
2022-06-05,45.5321,45.7486,45.0221,45.3108,6122196.0
2022-06-06,46.1767,46.9177,45.6716,45.8688,5350174.0
2022-06-07,45.1279,45.864,44.9162,45.7149,5114407.0
2022-06-08,46.0132,46.3211,45.5168,45.8785,4401853.0
2022-06-09,45.4166,45.6427,44.6757,44.9259,5139157.0
2022-06-10,42.6743,43.8578,42.6069,42.6069,8764946.0
2022-06-11,42.6743,43.8578,42.6069,42.6069,8764946.0
2022-06-12,42.6743,43.8578,42.6069,42.6069,8764946.0
2022-06-13,41.3849,42.3086,41.0578,41.3079,9224549.0
2022-06-14,41.5677,41.943,40.6151,40.9712,5288483.0
2022-06-15,41.3464,42.3808,40.9712,41.866,8232220.0
2022-06-16,40.6921,40.8942,38.989,39.5278,9955065.0
2022-06-17,39.9368,40.9615,39.8646,40.6151,21193829.0
2022-06-18,39.9368,40.9615,39.8646,40.6151,21193829.0
2022-06-19,39.9368,40.9615,39.8646,40.6151,21193829.0
2022-06-20,39.9368,40.9615,39.8646,40.6151,21193829.0
2022-06-21,41.0866,41.8275,40.6055,40.6921,7628456.0
2022-06-22,40.2976,42.0055,40.2495,41.5004,7343146.0
2022-06-23,40.5766,41.4811,40.4612,41.3464,5244758.0
2022-06-24,41.7121,44.0502,41.587,43.9444,20444440.0
2022-06-25,41.7121,44.0502,41.587,43.9444,20444440.0
2022-06-26,41.7121,44.0502,41.587,43.9444,20444440.0
2022-06-27,44.132,44.2042,42.5492,42.7031,4703394.0
2022-06-28,41.7602,42.7946,40.9904,41.0385,5435648.0
2022-06-29,40.9712,41.4057,40.6969,41.0578,3517080.0
2022-06-30,40.8172,40.8172,39.4701,40.0955,6571892.0
