,OMC US Equity,OMC US Equity,OMC US Equity,OMC US Equity,OMC US Equity
2023-07-08,89.4808,91.3925,89.1881,90.7,1338420.0
2023-07-09,89.4808,91.3925,89.1881,90.7,1338420.0
2023-07-10,90.1147,91.1779,90.0075,90.8365,1294707.0
2023-07-11,91.0999,94.0943,90.847,93.8894,1280731.0
2023-07-12,94.6502,94.8648,92.7678,92.8458,1706008.0
2023-07-13,93.1091,94.6307,92.9092,94.026,1148991.0
2023-07-14,93.6749,93.9772,93.0896,93.9187,1010447.0
2023-07-15,93.6749,93.9772,93.0896,93.9187,1010447.0
2023-07-16,93.6749,93.9772,93.0896,93.9187,1010447.0
2023-07-17,93.8504,96.1035,92.7483,95.8109,1785721.0
2023-07-18,95.4013,96.7863,95.1574,95.5086,2965713.0
2023-07-19,86.5351,89.0028,83.9699,85.6183,8150116.0
2023-07-20,85.8133,86.6912,84.838,85.9987,4470552.0
2023-07-21,83.7748,84.1064,81.4534,81.746,4334662.0
2023-07-22,83.7748,84.1064,81.4534,81.746,4334662.0
2023-07-23,83.7748,84.1064,81.4534,81.746,4334662.0
2023-07-24,81.0048,81.8143,79.805,81.0438,2637504.0
2023-07-25,81.034,81.7655,80.1074,80.5658,2284772.0
2023-07-26,80.6731,81.5119,80.2049,80.8682,1719478.0
2023-07-27,81.1023,81.1023,79.8246,80.3122,2488899.0
2023-07-28,80.917,81.0682,80.0142,80.5171,2020356.0
2023-07-29,80.917,81.0682,80.0142,80.5171,2020356.0
2023-07-30,80.917,81.0682,80.0142,80.5171,2020356.0
2023-07-31,80.956,82.7214,80.956,82.5361,5232621.0
2023-08-01,81.9411,82.263,80.3025,80.8097,1782817.0
2023-08-02,80.7024,82.0777,80.4585,80.6341,1874424.0
2023-08-03,80.3122,80.5463,79.5368,79.9026,1418822.0
2023-08-04,79.2296,81.0535,78.9467,79.5905,2134615.0
2023-08-05,79.2296,81.0535,78.9467,79.5905,2134615.0
2023-08-06,79.2296,81.0535,78.9467,79.5905,2134615.0
2023-08-07,80.0391,80.4781,79.054,79.5027,1878524.0
2023-08-08,78.9175,79.2491,78.3615,78.3908,2030911.0
2023-08-09,78.1957,79.1418,77.8836,78.342,1350251.0
2023-08-10,78.6736,79.2686,77.6397,77.8543,1128337.0
2023-08-11,77.4642,78.3908,77.3276,77.9421,1387813.0
2023-08-12,77.4642,78.3908,77.3276,77.9421,1387813.0
2023-08-13,77.4642,78.3908,77.3276,77.9421,1387813.0
2023-08-14,77.8348,78.0494,77.3517,77.9811,1589648.0
2023-08-15,77.4739,78.4103,76.7034,78.0884,1395039.0
2023-08-16,77.6105,78.5176,77.3861,77.5617,1201914.0
2023-08-17,77.825,78.1664,76.6936,76.7034,1230330.0
2023-08-18,76.3815,78.2152,76.0898,77.9421,1478475.0
2023-08-19,76.3815,78.2152,76.0898,77.9421,1478475.0
2023-08-20,76.3815,78.2152,76.0898,77.9421,1478475.0
2023-08-21,77.8445,78.1274,76.6532,77.3764,804101.0
2023-08-22,77.152,77.5129,76.7911,77.191,1017977.0
2023-08-23,77.3081,78.4785,77.191,78.1177,865940.0
2023-08-24,77.8348,78.8541,77.2691,77.3471,657433.0
2023-08-25,77.9518,78.2444,77.2398,77.8933,1557080.0
2023-08-26,77.9518,78.2444,77.2398,77.8933,1557080.0
2023-08-27,77.9518,78.2444,77.2398,77.8933,1557080.0
2023-08-28,78.4395,78.8288,78.0396,78.459,586411.0
2023-08-29,78.4785,78.937,78.0786,78.7224,952806.0
2023-08-30,78.976,79.2198,78.4298,78.8979,1106978.0
2023-08-31,79.132,79.132,78.4688,79.015,2159595.0
2023-09-01,79.3076,79.3954,77.5422,78.2347,1461815.0
2023-09-02,79.3076,79.3954,77.5422,78.2347,1461815.0
2023-09-03,79.3076,79.3954,77.5422,78.2347,1461815.0
2023-09-04,79.3076,79.3954,77.5422,78.2347,1461815.0
2023-09-05,77.8348,78.42,77.191,77.708,1336205.0
2023-09-06,77.5714,78.4688,76.8399,78.1957,1022782.0
2023-09-07,78.0981,78.2347,77.3032,77.6105,1466638.0
2023-09-08,77.8543,77.8787,76.4351,76.957,1054519.0
2023-09-09,77.8543,77.8787,76.4351,76.957,1054519.0
2023-09-10,77.8543,77.8787,76.4351,76.957,1054519.0
2023-09-11,77.4739,78.0981,77.0155,77.4739,875318.0
2023-09-12,76.957,77.5812,76.7131,77.1228,778409.0
2023-09-13,77.2496,77.6007,75.6402,75.8548,1599024.0
2023-09-14,76.2644,76.6936,75.7865,76.4595,2143496.0
2023-09-15,76.7716,76.8009,75.2208,75.5037,3101626.0
2023-09-16,76.7716,76.8009,75.2208,75.5037,3101626.0
2023-09-17,76.7716,76.8009,75.2208,75.5037,3101626.0
2023-09-18,75.0062,75.9426,74.0699,75.5329,1444470.0
2023-09-19,75.4841,76.0157,74.8111,74.8794,1100175.0
2023-09-20,74.8007,75.0074,73.5013,73.6785,1738693.0
2023-09-21,73.6293,74.2986,73.3537,73.521,1733119.0
2023-09-22,73.708,73.8852,72.3693,72.5859,1064117.0
2023-09-23,73.708,73.8852,72.3693,72.5859,1064117.0
2023-09-24,73.708,73.8852,72.3693,72.5859,1064117.0
2023-09-25,72.261,73.826,72.261,73.2355,1188806.0
2023-09-26,72.6252,73.0288,72.3004,72.3103,1311469.0
2023-09-27,72.5957,72.9599,71.5523,72.2413,1357729.0
2023-09-28,72.4677,73.5308,71.9116,72.891,1209132.0
2023-09-29,73.3438,73.4816,72.8172,73.3143,1325775.0
2023-09-30,73.3438,73.4816,72.8172,73.3143,1325775.0
2023-10-01,73.3438,73.4816,72.8172,73.3143,1325775.0
2023-10-02,72.8221,73.1962,71.5228,72.2118,1384968.0
2023-10-03,71.9854,72.3447,71.07,71.3357,1045678.0
2023-10-04,71.129,72.2217,71.07,72.1528,1357047.0
2023-10-05,72.1528,72.4087,71.6409,71.7689,1112460.0
2023-10-06,71.4932,73.6194,71.4834,73.0879,1202368.0
2023-10-07,71.4932,73.6194,71.4834,73.0879,1202368.0
2023-10-08,71.4932,73.6194,71.4834,73.0879,1202368.0
2023-10-09,72.7827,74.1953,72.6252,73.7277,899023.0
2023-10-10,74.1215,74.5644,73.5062,74.1018,1579152.0
2023-10-11,74.1313,74.8007,73.078,73.6687,1426589.0
2023-10-12,74.9877,75.1255,73.9935,74.3872,1808562.0
2023-10-13,74.1608,74.5546,73.206,73.3832,1371907.0
2023-10-14,74.1608,74.5546,73.206,73.3832,1371907.0
2023-10-15,74.1608,74.5546,73.206,73.3832,1371907.0
2023-10-16,73.8655,74.8646,73.649,74.8302,1580851.0
2023-10-17,74.6235,75.6472,74.5644,75.342,1971815.0
2023-10-18,74.023,74.7416,73.4521,74.151,2457977.0
2023-10-19,74.1411,74.7514,73.0387,73.0584,1731831.0
2023-10-20,72.5859,73.6883,72.1331,72.7827,1904751.0
2023-10-21,72.5859,73.6883,72.1331,72.7827,1904751.0
2023-10-22,72.5859,73.6883,72.1331,72.7827,1904751.0
2023-10-23,72.7827,75.1255,72.6351,74.3971,2007568.0
2023-10-24,74.8007,74.9434,72.517,73.3241,1905281.0
2023-10-25,73.1371,73.9443,72.9304,73.2257,1408740.0
2023-10-26,72.9599,73.9246,72.6351,73.1174,1367913.0
2023-10-27,73.2552,73.7277,72.704,72.832,1333564.0
2023-10-28,73.2552,73.7277,72.704,72.832,1333564.0
2023-10-29,73.2552,73.7277,72.704,72.832,1333564.0
2023-10-30,72.832,73.6096,72.4284,73.3537,1161150.0
2023-10-31,73.5112,73.8065,72.9304,73.7376,1079293.0
2023-11-01,73.9049,74.0919,72.5268,73.3143,1096587.0
2023-11-02,73.9935,75.4208,73.7179,75.4011,1011112.0
2023-11-03,76.1886,76.7693,75.785,76.4347,729982.0
2023-11-04,76.1886,76.7693,75.785,76.4347,729982.0
2023-11-05,76.1886,76.7693,75.785,76.4347,729982.0
2023-11-06,76.2772,76.474,75.4454,75.8539,793869.0
2023-11-07,75.0271,75.5488,74.8696,75.4602,924829.0
2023-11-08,75.4503,75.8539,74.3479,74.4857,900882.0
2023-11-09,74.9483,74.9483,73.3586,73.8065,905859.0
2023-11-10,73.7277,74.6432,73.2434,74.5546,923812.0
2023-11-11,73.7277,74.6432,73.2434,74.5546,923812.0
2023-11-12,73.7277,74.6432,73.2434,74.5546,923812.0
2023-11-13,74.2494,74.6333,73.6588,74.525,940510.0
2023-11-14,75.5389,77.4387,75.3519,77.0056,1039118.0
2023-11-15,76.9465,77.8866,76.8284,76.9465,1345307.0
2023-11-16,76.9367,77.6848,75.6964,75.7653,1537997.0
2023-11-17,76.2378,77.8324,75.9327,77.8226,1666899.0
2023-11-18,76.2378,77.8324,75.9327,77.8226,1666899.0
2023-11-19,76.2378,77.8324,75.9327,77.8226,1666899.0
2023-11-20,77.6946,78.5412,77.0548,77.9309,1152202.0
2023-11-21,77.7931,78.0982,77.419,77.4387,744952.0
2023-11-22,77.7537,78.487,77.5175,78.1179,786994.0
2023-11-23,77.7537,78.487,77.5175,78.1179,786994.0
2023-11-24,78.4427,78.8365,77.8964,78.8365,387468.0
2023-11-25,78.4427,78.8365,77.8964,78.8365,387468.0
2023-11-26,78.4427,78.8365,77.8964,78.8365,387468.0
2023-11-27,78.2754,78.5707,77.9112,77.9604,942513.0
2023-11-28,77.9604,78.551,77.6651,77.9014,1469618.0
2023-11-29,78.3246,78.9152,77.921,78.5412,1113826.0
2023-11-30,78.8562,79.5452,78.4378,79.368,1742028.0
2023-12-01,79.4763,80.5985,78.7554,80.5296,825646.0
2023-12-02,79.4763,80.5985,78.7554,80.5296,825646.0
2023-12-03,79.4763,80.5985,78.7554,80.5296,825646.0
2023-12-04,80.3524,81.573,80.2982,81.1005,957927.0
2023-12-05,80.756,80.8444,79.6535,80.126,1145720.0
2023-12-06,80.5,81.265,80.2146,80.6674,1217579.0
2023-12-07,80.8347,81.2481,80.1358,80.815,1235457.0
2023-12-08,80.7658,80.9135,80.1654,80.6575,1077489.0
2023-12-09,80.7658,80.9135,80.1654,80.6575,1077489.0
2023-12-10,80.7658,80.9135,80.1654,80.6575,1077489.0
2023-12-11,80.9824,83.5269,80.9725,82.7345,2116332.0
2023-12-12,82.8231,83.2956,82.3211,82.6459,1219512.0
2023-12-13,82.6656,82.8822,81.6714,82.6164,1543680.0
2023-12-14,83.207,85.0871,82.3408,85.0773,2259442.0
2023-12-15,84.9394,87.2625,84.467,85.4415,4376602.0
2023-12-16,84.9394,87.2625,84.467,85.4415,4376602.0
2023-12-17,84.9394,87.2625,84.467,85.4415,4376602.0
2023-12-18,85.2052,85.3233,84.1717,84.969,1059567.0
2023-12-19,85.3233,85.5596,84.841,85.3233,1114437.0
2023-12-20,85.1265,85.7171,84.3291,84.3882,1143813.0
2023-12-21,84.9737,85.9066,84.676,85.7776,850232.0
2023-12-22,85.9364,86.4227,85.0829,85.4303,1227530.0
2023-12-23,85.9364,86.4227,85.0829,85.4303,1227530.0
2023-12-24,85.9364,86.4227,85.0829,85.4303,1227530.0
2023-12-25,85.9364,86.4227,85.0829,85.4303,1227530.0
2023-12-26,85.7479,86.3433,85.2002,86.0456,865556.0
2023-12-27,85.9066,86.6113,85.5444,85.986,822233.0
2023-12-28,85.9364,86.4029,85.7776,86.0754,718383.0
2023-12-29,86.0754,86.2639,85.4203,85.857,763337.0
2023-12-30,86.0754,86.2639,85.4203,85.857,763337.0
2023-12-31,86.0754,86.2639,85.4203,85.857,763337.0
2024-01-01,86.0754,86.2639,85.4203,85.857,763337.0
2024-01-02,85.599,86.7602,85.5097,86.5914,1332186.0
2024-01-03,86.1647,86.4128,84.3187,84.3485,1435159.0
2024-01-04,84.676,85.3409,83.9714,84.4477,1196803.0
2024-01-05,84.8546,85.7563,84.8497,85.2318,1117617.0
2024-01-06,84.8546,85.7563,84.8497,85.2318,1117617.0
2024-01-07,84.8546,85.7563,84.8497,85.2318,1117617.0
2024-01-08,85.3608,87.564,85.2219,87.5541,900884.0
2024-01-09,86.9388,87.7625,86.3929,87.7228,1792876.0
2024-01-10,87.7278,88.78,87.2018,87.564,1959309.0
2024-01-11,88.4969,89.1023,86.7304,88.4771,1983151.0
2024-01-12,88.9336,88.9336,87.3259,88.09,1245246.0
2024-01-13,88.9336,88.9336,87.3259,88.09,1245246.0
2024-01-14,88.9336,88.9336,87.3259,88.09,1245246.0
2024-01-15,88.9336,88.9336,87.3259,88.09,1245246.0
2024-01-16,87.7725,88.0603,87.11,87.7725,2272658.0
2024-01-17,87.2068,87.8171,86.522,86.9884,1426259.0
2024-01-18,87.4152,87.6136,86.1845,87.2762,1455765.0
2024-01-19,87.5243,87.832,85.986,87.2167,1578897.0
2024-01-20,87.5243,87.832,85.986,87.2167,1578897.0
2024-01-21,87.5243,87.832,85.986,87.2167,1578897.0
2024-01-22,87.435,88.3878,87.3259,88.1099,1244034.0
2024-01-23,88.5466,89.2909,88.0404,88.8145,1269730.0
2024-01-24,89.3207,89.8665,88.3977,88.4771,1623673.0
2024-01-25,89.2711,90.333,89.1718,90.2933,1294830.0
2024-01-26,90.6605,91.0972,89.6581,90.204,1312333.0
2024-01-27,90.6605,91.0972,89.6581,90.204,1312333.0
2024-01-28,90.6605,91.0972,89.6581,90.204,1312333.0
2024-01-29,90.3032,90.7548,89.5192,90.6506,1007896.0
2024-01-30,90.4818,91.0178,89.9558,90.6903,1009233.0
2024-01-31,90.5315,91.0475,89.6978,89.6978,1973958.0
2024-02-01,89.8467,90.0849,88.358,89.1321,1675275.0
2024-02-02,88.9138,89.8963,88.5069,89.281,1818795.0
2024-02-03,88.9138,89.8963,88.5069,89.281,1818795.0
2024-02-04,88.9138,89.8963,88.5069,89.281,1818795.0
2024-02-05,88.4374,88.6557,87.4648,88.1297,1657765.0
2024-02-06,87.9312,88.7848,87.9114,88.3282,1806279.0
2024-02-07,89.2214,90.1742,85.4203,85.6685,4400981.0
2024-02-08,85.9066,86.0654,83.9614,85.9761,2633737.0
2024-02-09,86.0059,86.4525,83.8126,83.9515,1639761.0
2024-02-10,86.0059,86.4525,83.8126,83.9515,1639761.0
2024-02-11,86.0059,86.4525,83.8126,83.9515,1639761.0
2024-02-12,84.0607,86.3185,84.0607,85.7975,1316640.0
2024-02-13,85.3012,85.9265,83.9019,84.4974,1914811.0
2024-02-14,85.0432,85.2417,83.7878,85.1425,1286303.0
2024-02-15,85.4402,87.7625,85.2516,86.3731,1417398.0
2024-02-16,86.1548,87.2663,85.8014,86.8495,1234013.0
2024-02-17,86.1548,87.2663,85.8014,86.8495,1234013.0
2024-02-18,86.1548,87.2663,85.8014,86.8495,1234013.0
2024-02-19,86.1548,87.2663,85.8014,86.8495,1234013.0
2024-02-20,86.7006,87.7923,86.5517,87.6931,1423368.0
2024-02-21,87.5243,88.0007,87.172,87.9511,1114665.0
2024-02-22,87.7328,88.2488,87.0877,87.6434,1290780.0
2024-02-23,87.9015,88.3183,86.8594,87.9312,1359027.0
2024-02-24,87.9015,88.3183,86.8594,87.9312,1359027.0
2024-02-25,87.9015,88.3183,86.8594,87.9312,1359027.0
2024-02-26,87.9412,88.7848,87.6931,88.4175,1484056.0
2024-02-27,88.4275,88.7351,87.8122,88.487,753801.0
2024-02-28,88.0106,88.4275,86.7602,87.435,1331171.0
2024-02-29,87.6534,88.0503,87.177,87.7228,1649526.0
2024-03-01,87.703,88.0007,87.0182,87.7725,1157878.0
2024-03-02,87.703,88.0007,87.0182,87.7725,1157878.0
2024-03-03,87.703,88.0007,87.0182,87.7725,1157878.0
2024-03-04,88.2191,88.9733,87.5839,88.5267,1583093.0
2024-03-05,88.4473,89.7177,87.9213,88.3878,1384238.0
2024-03-06,88.8046,90.0452,88.0702,89.9162,1261586.0
2024-03-07,90.2238,92.1244,90.065,92.04,1594318.0
2024-03-08,92.09,92.68,91.67,91.69,1628500.0
2024-03-09,92.09,92.68,91.67,91.69,1628500.0
2024-03-10,92.09,92.68,91.67,91.69,1628500.0
2024-03-11,91.74,94.505,91.74,94.41,1842261.0
2024-03-12,94.64,95.33,94.08,94.85,1941030.0
2024-03-13,94.85,96.055,94.74,95.67,1740603.0
2024-03-14,95.15,95.26,91.86,92.63,3133581.0
2024-03-15,91.91,93.56,91.91,92.26,6518815.0
2024-03-16,91.91,93.56,91.91,92.26,6518815.0
2024-03-17,91.91,93.56,91.91,92.26,6518815.0
2024-03-18,92.42,93.35,91.9,92.75,1797288.0
2024-03-19,92.88,94.175,92.54,93.35,1922920.0
2024-03-20,93.33,94.29,92.9,94.26,1154081.0
2024-03-21,94.23,94.95,93.825,94.31,1130662.0
2024-03-22,94.64,95.34,93.78,93.97,1317442.0
2024-03-23,94.64,95.34,93.78,93.97,1317442.0
2024-03-24,94.64,95.34,93.78,93.97,1317442.0
2024-03-25,93.87,95.03,93.29,93.37,1684781.0
2024-03-26,93.46,93.72,92.74,92.78,1525251.0
2024-03-27,93.13,95.2,93.13,95.16,1262260.0
2024-03-28,96.41,97.49,96.07,96.76,2248283.0
2024-03-29,96.41,97.49,96.07,96.76,2248283.0
2024-03-30,96.41,97.49,96.07,96.76,2248283.0
2024-03-31,96.41,97.49,96.07,96.76,2248283.0
2024-04-01,97.09,97.09,95.8,96.58,1217723.0
2024-04-02,96.3,96.46,94.68,95.31,1106131.0
2024-04-03,95.17,95.81,94.49,94.81,1161223.0
2024-04-04,95.62,95.62,93.08,93.14,1278857.0
2024-04-05,92.95,93.43,91.78,92.62,963228.0
2024-04-06,92.95,93.43,91.78,92.62,963228.0
2024-04-07,92.95,93.43,91.78,92.62,963228.0
2024-04-08,93.23,93.53,92.87,93.05,699825.0
