,TSCO US Equity,TSCO US Equity,TSCO US Equity,TSCO US Equity,TSCO US Equity
2022-07-20,199.4938,201.623,196.784,200.6359,1694033.0
2022-07-21,192.0321,193.5805,185.8284,192.0321,2482922.0
2022-07-22,192.5934,194.2338,186.7672,188.6157,1522818.0
2022-07-23,192.5934,194.2338,186.7672,188.6157,1522818.0
2022-07-24,192.5934,194.2338,186.7672,188.6157,1522818.0
2022-07-25,190.6287,190.6287,185.4994,187.6285,1184930.0
2022-07-26,183.225,184.5896,176.6004,177.7279,1810617.0
2022-07-27,178.928,182.5669,176.5956,180.912,1356352.0
2022-07-28,182.2475,186.1381,179.8861,184.6671,1200995.0
2022-07-29,183.8541,186.0897,182.2379,185.3155,1198646.0
2022-07-30,183.8541,186.0897,182.2379,185.3155,1198646.0
2022-07-31,183.8541,186.0897,182.2379,185.3155,1198646.0
2022-08-01,184.8703,189.3706,184.2896,187.6479,1185624.0
2022-08-02,186.7575,187.6092,182.2959,182.3346,1216299.0
2022-08-03,182.7121,186.1091,182.7121,184.7735,1015639.0
2022-08-04,184.9187,185.4945,181.3668,181.7927,1022226.0
2022-08-05,179.9829,183.5628,179.557,183.2637,900054.0
2022-08-06,179.9829,183.5628,179.557,183.2637,900054.0
2022-08-07,179.9829,183.5628,179.557,183.2637,900054.0
2022-08-08,184.7735,188.4463,184.1735,185.751,1101010.0
2022-08-09,186.5252,186.5252,182.5669,184.5316,1013050.0
2022-08-10,186.8156,189.8545,185.6833,186.1091,1144299.0
2022-08-11,186.6511,189.0028,186.2639,188.6254,973831.0
2022-08-12,190.2126,190.6578,188.006,190.59,712194.0
2022-08-13,190.2126,190.6578,188.006,190.59,712194.0
2022-08-14,190.2126,190.6578,188.006,190.59,712194.0
2022-08-15,191.0739,193.0773,189.7287,191.8288,1162296.0
2022-08-16,192.1772,200.0552,192.1772,198.1389,1214384.0
2022-08-17,197.4034,198.9132,195.8549,198.2938,970472.0
2022-08-18,198.4002,200.181,197.4905,198.6035,885306.0
2022-08-19,197.991,198.3215,195.2495,197.6313,919007.0
2022-08-20,197.991,198.3215,195.2495,197.6313,919007.0
2022-08-21,197.991,198.3215,195.2495,197.6313,919007.0
2022-08-22,196.4258,197.3493,194.8217,195.3564,1033106.0
2022-08-23,195.5411,196.6105,193.3635,194.462,953245.0
2022-08-24,194.4328,195.9689,192.9843,193.4315,749025.0
2022-08-25,193.3051,194.8557,191.9344,194.7536,792554.0
2022-08-26,195.055,195.5703,185.7417,185.7417,836214.0
2022-08-27,195.055,195.5703,185.7417,185.7417,836214.0
2022-08-28,195.055,195.5703,185.7417,185.7417,836214.0
2022-08-29,184.0987,187.8999,182.3099,184.8376,910620.0
2022-08-30,185.5473,186.6361,181.3741,182.8544,740746.0
2022-08-31,182.9127,183.6321,179.9865,179.9962,1225114.0
2022-09-01,178.7227,183.0196,177.8574,182.9127,1060191.0
2022-09-02,185.3431,185.9653,180.9684,182.378,770078.0
2022-09-03,185.3431,185.9653,180.9684,182.378,770078.0
2022-09-04,185.3431,185.9653,180.9684,182.378,770078.0
2022-09-05,185.3431,185.9653,180.9684,182.378,770078.0
2022-09-06,183.0682,185.766,180.1615,182.8058,1140163.0
2022-09-07,183.9626,191.4191,183.9626,190.7969,1257390.0
2022-09-08,189.2512,194.4426,188.2985,194.2287,1104358.0
2022-09-09,193.9468,196.3772,193.4608,195.3272,1100128.0
2022-09-10,193.9468,196.3772,193.4608,195.3272,1100128.0
2022-09-11,193.9468,196.3772,193.4608,195.3272,1100128.0
2022-09-12,196.8827,199.7255,195.0842,197.0091,1384082.0
2022-09-13,194.462,194.6175,187.8513,188.2207,1236338.0
2022-09-14,189.0665,190.2331,182.3634,183.7488,1430196.0
2022-09-15,183.7488,185.4889,180.8614,182.728,1065899.0
2022-09-16,181.6197,186.5194,180.1226,184.7306,1589625.0
2022-09-17,181.6197,186.5194,180.1226,184.7306,1589625.0
2022-09-18,181.6197,186.5194,180.1226,184.7306,1589625.0
2022-09-19,183.6029,187.8416,183.3307,187.6082,1153843.0
2022-09-20,185.7417,186.2472,182.6308,185.1001,1303530.0
2022-09-21,187.1513,188.8721,184.5751,184.6723,1081608.0
2022-09-22,184.0112,184.1376,181.1336,183.1655,1464203.0
2022-09-23,181.5614,183.0099,177.9619,180.4239,1064383.0
2022-09-24,181.5614,183.0099,177.9619,180.4239,1064383.0
2022-09-25,181.5614,183.0099,177.9619,180.4239,1064383.0
2022-09-26,180.4434,183.3599,179.7677,180.91,958895.0
2022-09-27,182.971,185.5278,181.3426,183.321,1536238.0
2022-09-28,184.439,187.4041,182.5822,186.9083,1328417.0
2022-09-29,186.1597,186.6847,181.2503,182.2711,1034834.0
2022-09-30,180.8517,182.3974,176.3506,180.7059,1217146.0
2022-10-01,180.8517,182.3974,176.3506,180.7059,1217146.0
2022-10-02,180.8517,182.3974,176.3506,180.7059,1217146.0
2022-10-03,181.7947,190.4664,181.1628,188.7165,1349464.0
2022-10-04,190.3692,193.4072,190.3109,192.3816,1344569.0
2022-10-05,190.8261,197.7382,190.2623,195.9786,1209988.0
2022-10-06,196.8535,197.8451,193.652,194.5106,1076259.0
2022-10-07,192.9649,193.2954,188.454,189.2026,978679.0
2022-10-08,192.9649,193.2954,188.454,189.2026,978679.0
2022-10-09,192.9649,193.2954,188.454,189.2026,978679.0
2022-10-10,189.6109,191.215,186.5777,190.1845,709065.0
2022-10-11,190.1845,196.8632,190.1845,195.1717,1151463.0
2022-10-12,195.4147,198.9631,193.9419,197.9423,1658880.0
2022-10-13,194.3842,198.9048,189.4942,197.2521,1672854.0
2022-10-14,199.2937,199.2937,192.7607,193.1496,1072741.0
2022-10-15,199.2937,199.2937,192.7607,193.1496,1072741.0
2022-10-16,199.2937,199.2937,192.7607,193.1496,1072741.0
2022-10-17,196.2897,197.8792,194.1995,196.0952,1162326.0
2022-10-18,199.2937,200.4894,195.6578,197.1938,1481099.0
2022-10-19,197.7965,198.584,189.7373,190.8553,1407351.0
2022-10-20,192.8774,193.4606,182.0766,184.2543,2507171.0
2022-10-21,182.7863,193.9079,182.3294,191.876,1760873.0
2022-10-22,182.7863,193.9079,182.3294,191.876,1760873.0
2022-10-23,182.7863,193.9079,182.3294,191.876,1760873.0
2022-10-24,193.8301,204.4072,193.8301,202.0449,1992913.0
2022-10-25,202.1032,208.675,201.8116,208.3251,1510194.0
2022-10-26,209.3944,214.2698,206.9932,209.9486,1116672.0
2022-10-27,211.1346,212.0655,207.6348,209.5792,1229723.0
2022-10-28,209.6861,217.8474,209.6861,216.9287,989624.0
2022-10-29,209.6861,217.8474,209.6861,216.9287,989624.0
2022-10-30,209.6861,217.8474,209.6861,216.9287,989624.0
2022-10-31,214.9552,216.4718,211.3874,213.6525,1559715.0
2022-11-01,215.033,216.744,211.8443,214.3914,1016340.0
2022-11-02,212.4956,213.4678,205.4961,205.5252,1090490.0
2022-11-03,204.3197,208.0334,203.1823,205.428,1242052.0
2022-11-04,207.0807,207.2654,196.9021,200.8102,1869216.0
2022-11-05,207.0807,207.2654,196.9021,200.8102,1869216.0
2022-11-06,207.0807,207.2654,196.9021,200.8102,1869216.0
2022-11-07,200.0519,204.5628,195.3467,203.1726,1833222.0
2022-11-08,204.2225,207.0321,199.3812,201.3838,1238038.0
2022-11-09,200.1297,202.3084,197.1938,197.7382,1084180.0
2022-11-10,205.2239,209.55,202.3511,204.7281,1253574.0
2022-11-11,207.1974,208.4806,201.7143,203.2309,1276336.0
2022-11-12,207.1974,208.4806,201.7143,203.2309,1276336.0
2022-11-13,207.1974,208.4806,201.7143,203.2309,1276336.0
2022-11-14,204.2517,211.2513,203.4351,206.8571,1599670.0
2022-11-15,210.0458,211.4263,206.021,210.1819,1179090.0
2022-11-16,206.9251,214.4011,203.7267,213.0012,2074479.0
2022-11-17,210.318,211.9221,205.2725,208.8986,1017329.0
2022-11-18,212.4524,215.196,210.4997,214.659,1205700.0
2022-11-19,212.4524,215.196,210.4997,214.659,1205700.0
2022-11-20,212.4524,215.196,210.4997,214.659,1205700.0
2022-11-21,211.2418,216.2651,211.0758,215.2253,970272.0
2022-11-22,217.1096,218.8328,215.6256,218.2519,688930.0
2022-11-23,218.9256,222.0206,218.0762,220.4194,832432.0
2022-11-24,218.9256,222.0206,218.0762,220.4194,832432.0
2022-11-25,222.0401,222.704,217.9892,218.7206,416340.0
2022-11-26,222.0401,222.704,217.9892,218.7206,416340.0
2022-11-27,222.0401,222.704,217.9892,218.7206,416340.0
2022-11-28,218.5155,220.1363,216.4359,216.6312,1003925.0
2022-11-29,216.143,216.5384,213.2335,213.8291,798794.0
2022-11-30,214.0829,221.7179,213.0382,220.9564,2009136.0
2022-12-01,222.8603,224.3736,217.92,219.3161,1007893.0
2022-12-02,218.3593,220.4975,215.5474,219.6188,718946.0
2022-12-03,218.3593,220.4975,215.5474,219.6188,718946.0
2022-12-04,218.3593,220.4975,215.5474,219.6188,718946.0
2022-12-05,216.6214,218.102,214.5711,215.7232,947531.0
2022-12-06,215.3717,216.2895,209.5527,211.9936,881676.0
2022-12-07,211.5151,216.2309,211.1734,212.1986,623570.0
2022-12-08,211.9154,214.9616,210.9293,214.327,732274.0
2022-12-09,212.677,215.689,211.0953,213.1554,848376.0
2022-12-10,212.677,215.689,211.0953,213.1554,848376.0
2022-12-11,212.677,215.689,211.0953,213.1554,848376.0
2022-12-12,213.751,214.1415,207.0735,209.3965,943658.0
2022-12-13,215.0983,215.4791,205.9207,209.1329,1091256.0
2022-12-14,210.7926,211.7788,206.155,210.2264,1030845.0
2022-12-15,208.1858,209.6699,205.5887,208.9571,995583.0
2022-12-16,206.9947,209.5039,203.744,205.5302,1613232.0
2022-12-17,206.9947,209.5039,203.744,205.5302,1613232.0
2022-12-18,206.9947,209.5039,203.744,205.5302,1613232.0
2022-12-19,206.4967,208.0491,205.1299,206.4577,924263.0
2022-12-20,206.0964,206.3698,202.6597,205.2275,925276.0
2022-12-21,207.8539,210.2654,205.6083,209.1817,764837.0
2022-12-22,207.063,208.1077,203.8606,208.0101,1058887.0
2022-12-23,208.4494,211.974,207.2388,211.9252,728575.0
2022-12-24,208.4494,211.974,207.2388,211.9252,728575.0
2022-12-25,208.4494,211.974,207.2388,211.9252,728575.0
2022-12-26,208.4494,211.974,207.2388,211.9252,728575.0
2022-12-27,212.677,218.6034,211.0367,217.8126,1057585.0
2022-12-28,218.701,220.0386,214.2977,214.698,789150.0
2022-12-29,215.7622,222.3526,215.6451,221.6105,797764.0
2022-12-30,219.5505,220.7806,217.7491,219.6481,719072.0
2022-12-31,219.5505,220.7806,217.7491,219.6481,719072.0
2023-01-01,219.5505,220.7806,217.7491,219.6481,719072.0
2023-01-02,219.5505,220.7806,217.7491,219.6481,719072.0
2023-01-03,220.0582,220.7416,215.9575,217.9004,1103475.0
2023-01-04,219.199,219.9996,214.8445,216.2504,898891.0
2023-01-05,215.772,216.7483,213.1554,214.4344,1128921.0
2023-01-06,215.5084,219.4235,214.9226,216.3969,924273.0
2023-01-07,215.5084,219.4235,214.9226,216.3969,924273.0
2023-01-08,215.5084,219.4235,214.9226,216.3969,924273.0
2023-01-09,215.5035,217.3049,211.5493,212.3353,1224258.0
2023-01-10,212.6868,216.5238,209.3525,216.4945,1118921.0
2023-01-11,217.4611,219.4286,215.5963,216.3578,1011025.0
2023-01-12,217.8321,219.5984,215.2155,215.5182,1053843.0
2023-01-13,213.8779,219.0428,213.5166,215.8599,1371806.0
2023-01-14,213.8779,219.0428,213.5166,215.8599,1371806.0
2023-01-15,213.8779,219.0428,213.5166,215.8599,1371806.0
2023-01-16,213.8779,219.0428,213.5166,215.8599,1371806.0
2023-01-17,216.2114,219.0037,213.7046,213.8096,1201483.0
2023-01-18,213.7119,215.069,209.5039,209.6503,1079376.0
2023-01-19,209.8651,210.6853,201.7517,201.9665,1187020.0
2023-01-20,202.4156,208.2151,201.3514,207.0533,1440452.0
2023-01-21,202.4156,208.2151,201.3514,207.0533,1440452.0
2023-01-22,202.4156,208.2151,201.3514,207.0533,1440452.0
2023-01-23,211.6128,211.9984,207.5024,210.3826,1320365.0
2023-01-24,209.9139,211.6225,206.7896,209.7773,1016633.0
2023-01-25,208.4104,209.1524,205.2665,208.7619,1439041.0
2023-01-26,225.4573,229.7923,212.3353,221.3567,2308443.0
2023-01-27,223.7585,224.0123,216.9924,220.3315,1351131.0
2023-01-28,223.7585,224.0123,216.9924,220.3315,1351131.0
2023-01-29,223.7585,224.0123,216.9924,220.3315,1351131.0
2023-01-30,220.2925,221.4543,216.9143,217.5197,1297609.0
2023-01-31,218.3593,222.6552,218.3593,222.5966,1222801.0
2023-02-01,221.8742,225.4671,218.8865,224.5884,1173232.0
2023-02-02,226.6192,227.8298,223.2117,225.4378,1108990.0
2023-02-03,223.9635,226.8437,222.9872,223.1532,960354.0
2023-02-04,223.9635,226.8437,222.9872,223.1532,960354.0
2023-02-05,223.9635,226.8437,222.9872,223.1532,960354.0
2023-02-06,222.5966,227.1942,222.3135,226.9218,992284.0
2023-02-07,225.9943,227.8298,220.6191,227.2245,960614.0
2023-02-08,226.4337,227.5369,225.428,225.7698,733399.0
2023-02-09,225.7405,229.0503,225.7405,228.2302,845710.0
2023-02-10,228.5914,229.1577,226.4776,227.4881,949593.0
2023-02-11,228.5914,229.1577,226.4776,227.4881,949593.0
2023-02-12,228.5914,229.1577,226.4776,227.4881,949593.0
2023-02-13,228.4645,232.2428,227.2636,231.5595,1121511.0
2023-02-14,230.4172,232.6237,229.2846,232.3601,850968.0
2023-02-15,232.0086,233.9906,230.9053,233.9418,798944.0
2023-02-16,231.6376,232.3113,230.1243,231.374,823558.0
2023-02-17,229.3529,233.5024,228.5963,233.3462,1149420.0
2023-02-18,229.3529,233.5024,228.5963,233.3462,1149420.0
2023-02-19,229.3529,233.5024,228.5963,233.3462,1149420.0
2023-02-20,229.3529,233.5024,228.5963,233.3462,1149420.0
2023-02-21,230.9249,231.5985,227.9275,228.5035,1217747.0
2023-02-22,228.9136,230.4172,226.834,227.3026,848008.0
2023-02-23,227.1757,227.9739,224.9301,227.4881,1235893.0
2023-02-24,226.586,226.939,224.7717,226.0858,880072.0
2023-02-25,226.586,226.939,224.7717,226.0858,880072.0
2023-02-26,226.586,226.939,224.7717,226.0858,880072.0
2023-02-27,227.1352,230.3028,226.8263,229.9007,675800.0
2023-02-28,230.4989,231.5678,228.6258,228.7533,776228.0
2023-03-01,226.4879,226.8704,220.5156,221.3982,1322524.0
2023-03-02,220.6529,224.5854,219.3746,224.0755,701717.0
2023-03-03,224.7227,225.826,223.5312,225.7132,616185.0
2023-03-04,224.7227,225.826,223.5312,225.7132,616185.0
2023-03-05,224.7227,225.826,223.5312,225.7132,616185.0
2023-03-06,225.7132,227.449,223.7322,224.2716,692406.0
2023-03-07,225.9093,226.5664,223.2034,224.1147,885499.0
2023-03-08,224.1931,225.4876,222.5064,224.0362,705279.0
2023-03-09,225.3994,227.2087,222.2661,222.526,1065446.0
2023-03-10,222.526,225.8211,221.6245,222.8496,1065814.0
2023-03-11,222.526,225.8211,221.6245,222.8496,1065814.0
2023-03-12,222.526,225.8211,221.6245,222.8496,1065814.0
2023-03-13,220.9863,225.5661,220.8735,223.5263,798806.0
2023-03-14,225.4092,226.0074,222.4083,225.213,769126.0
2023-03-15,224.2078,227.802,223.5459,226.939,1140872.0
2023-03-16,226.5173,231.6598,226.5173,230.7735,1116037.0
2023-03-17,231.2442,231.509,226.9783,227.9491,1110199.0
2023-03-18,231.2442,231.509,226.9783,227.9491,1110199.0
2023-03-19,231.2442,231.509,226.9783,227.9491,1110199.0
2023-03-20,228.4885,230.3714,226.6743,227.704,1062311.0
2023-03-21,229.479,232.2347,229.479,231.1167,922540.0
2023-03-22,229.8222,230.5332,224.3402,224.4187,889536.0
2023-03-23,223.948,224.4187,220.5009,222.2318,921154.0
2023-03-24,222.4377,224.6639,220.29,222.8202,816085.0
2023-03-25,222.4377,224.6639,220.29,222.8202,816085.0
2023-03-26,222.4377,224.6639,220.29,222.8202,816085.0
2023-03-27,223.4282,227.5176,222.2612,225.3307,939616.0
2023-03-28,226.0466,226.6154,224.4824,225.0757,888855.0
2023-03-29,225.978,226.7037,224.35,225.9878,1619549.0
2023-03-30,226.4487,227.4686,225.6249,225.9387,908767.0
2023-03-31,226.6743,232.019,226.0074,230.4989,1036720.0
2023-04-01,226.6743,232.019,226.0074,230.4989,1036720.0
2023-04-02,226.6743,232.019,226.0074,230.4989,1036720.0
2023-04-03,231.0677,237.344,231.0677,236.991,1057595.0
2023-04-04,236.9322,237.3244,232.4407,234.961,824789.0
2023-04-05,232.9506,234.2745,228.0825,229.9988,1030433.0
2023-04-06,228.2433,231.3325,225.2425,231.0775,986503.0
2023-04-07,228.2433,231.3325,225.2425,231.0775,986503.0
2023-04-08,228.2433,231.3325,225.2425,231.0775,986503.0
2023-04-09,228.2433,231.3325,225.2425,231.0775,986503.0
2023-04-10,229.8517,235.1571,229.8517,233.9411,1104182.0
2023-04-11,233.6077,237.5892,231.4306,235.3631,937979.0
2023-04-12,236.3143,236.3143,227.6696,228.1453,1080946.0
2023-04-13,228.4395,232.1808,227.6255,231.4992,840356.0
2023-04-14,231.4502,234.147,231.2148,233.3527,678276.0
2023-04-15,231.4502,234.147,231.2148,233.3527,678276.0
2023-04-16,231.4502,234.147,231.2148,233.3527,678276.0
2023-04-17,234.8237,236.6183,233.9999,236.5791,1051672.0
2023-04-18,237.7167,240.5901,236.79,240.4724,1172275.0
2023-04-19,240.4626,242.2671,238.5895,242.0513,1438170.0
2023-04-20,241.002,245.572,240.3449,244.1892,1223869.0
2023-04-21,244.6501,246.3173,242.9143,243.7871,1060584.0
2023-04-22,244.6501,246.3173,242.9143,243.7871,1060584.0
2023-04-23,244.6501,246.3173,242.9143,243.7871,1060584.0
2023-04-24,242.2278,246.0426,241.6688,245.1405,921245.0
2023-04-25,243.7087,244.4147,239.3544,239.6486,1193180.0
2023-04-26,239.2858,240.9922,237.9325,238.4914,1046991.0
2023-04-27,237.3244,237.7167,226.0074,234.4707,2098729.0
2023-04-28,234.4805,234.4805,229.5575,233.794,1412818.0
2023-04-29,234.4805,234.4805,229.5575,233.794,1412818.0
2023-04-30,234.4805,234.4805,229.5575,233.794,1412818.0
2023-05-01,234.5981,235.9711,232.5681,234.3334,1048354.0
2023-05-02,233.9901,237.4715,231.3374,237.2754,1227140.0
2023-05-03,236.1672,241.0789,235.8044,238.6091,678087.0
2023-05-04,238.4424,239.4721,231.4306,232.2445,853697.0
2023-05-05,232.4112,237.3539,232.4112,235.6867,912754.0
2023-05-06,232.4112,237.3539,232.4112,235.6867,912754.0
2023-05-07,232.4112,237.3539,232.4112,235.6867,912754.0
2023-05-08,235.8534,238.9916,235.0493,236.0496,666914.0
2023-05-09,235.5396,237.4127,234.5295,237.04,662295.0
2023-05-10,237.6775,240.2567,236.9421,239.1583,973180.0
2023-05-11,239.3937,240.698,234.353,237.1479,646505.0
2023-05-12,237.1087,238.207,234.098,235.2846,724033.0
2023-05-13,237.1087,238.207,234.098,235.2846,724033.0
2023-05-14,237.1087,238.207,234.098,235.2846,724033.0
2023-05-15,234.4707,234.9806,226.3751,227.0567,1384737.0
2023-05-16,223.7224,224.046,217.8089,221.9278,1653443.0
2023-05-17,221.8297,222.2171,219.329,220.5646,1286611.0
2023-05-18,220.5646,226.4389,219.2358,226.1055,1384927.0
2023-05-19,225.0071,225.6423,219.579,219.8978,1368364.0
2023-05-20,225.0071,225.6423,219.579,219.8978,1368364.0
2023-05-21,225.0071,225.6423,219.579,219.8978,1368364.0
2023-05-22,221.5159,223.9136,218.3483,218.4758,1156140.0
2023-05-23,216.181,218.1816,213.8764,214.3177,1206250.0
2023-05-24,216.5536,216.8871,212.4348,214.2687,1116596.0
2023-05-25,214.1412,214.1412,208.4238,209.7281,1516147.0
2023-05-26,207.9642,209.9547,206.3678,208.4174,1562552.0
2023-05-27,207.9642,209.9547,206.3678,208.4174,1562552.0
2023-05-28,207.9642,209.9547,206.3678,208.4174,1562552.0
2023-05-29,207.9642,209.9547,206.3678,208.4174,1562552.0
2023-05-30,208.7525,212.4478,207.4123,212.2113,1806465.0
2023-05-31,210.7628,211.2259,205.9736,206.5353,2350612.0
2023-06-01,207.8656,207.9247,202.3965,203.3129,1913617.0
2023-06-02,205.3922,209.0481,204.998,208.112,1542200.0
2023-06-03,205.3922,209.0481,204.998,208.112,1542200.0
2023-06-04,205.3922,209.0481,204.998,208.112,1542200.0
2023-06-05,206.2002,207.905,202.5049,204.525,1551438.0
2023-06-06,204.2392,213.8669,204.2392,213.6993,1969066.0
2023-06-07,213.6993,215.68,212.7139,214.6355,1297796.0
2023-06-08,214.3596,217.8381,214.2955,216.2516,1088970.0
2023-06-09,214.6552,216.3895,213.8367,214.0541,1075581.0
2023-06-10,214.6552,216.3895,213.8367,214.0541,1075581.0
2023-06-11,214.6552,216.3895,213.8367,214.0541,1075581.0
2023-06-12,214.0541,216.4092,211.4821,216.2811,1325305.0
2023-06-13,217.1976,217.8086,213.5786,214.3201,1290640.0
2023-06-14,214.9804,216.7936,214.1625,214.8621,944759.0
2023-06-15,214.7242,217.7741,213.5811,217.4834,1430522.0
2023-06-16,219.3163,219.5726,214.6946,215.7392,1558730.0
2023-06-17,219.3163,219.5726,214.6946,215.7392,1558730.0
2023-06-18,219.3163,219.5726,214.6946,215.7392,1558730.0
2023-06-19,219.3163,219.5726,214.6946,215.7392,1558730.0
2023-06-20,214.3004,215.1085,211.7482,213.8471,1826219.0
2023-06-21,213.8669,218.0549,212.231,217.2469,1376368.0
2023-06-22,217.848,218.3801,215.1381,216.4388,1039449.0
2023-06-23,216.7837,217.9613,215.2267,215.5125,1324685.0
2023-06-24,216.7837,217.9613,215.2267,215.5125,1324685.0
2023-06-25,216.7837,217.9613,215.2267,215.5125,1324685.0
2023-06-26,216.3107,217.2665,215.3253,215.8673,914794.0
2023-06-27,216.1038,220.0849,216.0693,219.8779,940853.0
2023-06-28,215.8081,215.8278,211.7088,213.4431,1871548.0
2023-06-29,213.4431,214.4285,211.8566,214.2512,1270645.0
2023-06-30,215.1282,219.0403,213.8767,217.8775,1575137.0
2023-07-01,215.1282,219.0403,213.8767,217.8775,1575137.0
2023-07-02,215.1282,219.0403,213.8767,217.8775,1575137.0
2023-07-03,218.2914,218.4688,214.0344,217.8086,836783.0
2023-07-04,218.2914,218.4688,214.0344,217.8086,836783.0
2023-07-05,216.8034,217.5326,214.7833,217.1582,966132.0
2023-07-06,215.5322,217.7149,214.8276,215.6899,1058453.0
2023-07-07,214.8129,215.7983,213.4333,213.6993,1269893.0
2023-07-08,214.8129,215.7983,213.4333,213.6993,1269893.0
2023-07-09,214.8129,215.7983,213.4333,213.6993,1269893.0
2023-07-10,213.6008,218.0648,213.6008,218.0549,1213213.0
2023-07-11,218.4195,220.617,218.2421,219.7301,1363892.0
2023-07-12,221.6419,222.1149,217.4932,217.5622,969270.0
2023-07-13,217.0941,217.0941,212.9603,213.2066,1132280.0
2023-07-14,213.995,215.2366,211.4427,211.8073,1220108.0
2023-07-15,213.995,215.2366,211.4427,211.8073,1220108.0
2023-07-16,213.995,215.2366,211.4427,211.8073,1220108.0
2023-07-17,209.7576,210.5854,205.1064,207.7375,1989538.0
2023-07-18,206.8703,211.019,206.8703,209.1072,1564327.0
2023-07-19,209.8956,212.3986,207.5897,208.0824,1626436.0
2023-07-20,207.4025,212.3197,207.4025,211.285,1820800.0
2023-07-21,210.7036,214.1526,209.9744,212.5464,1353967.0
2023-07-22,210.7036,214.1526,209.9744,212.5464,1353967.0
2023-07-23,210.7036,214.1526,209.9744,212.5464,1353967.0
2023-07-24,213.4136,214.1526,210.6839,211.5314,1249006.0
2023-07-25,207.1068,211.2062,205.5499,209.6197,2158764.0
2023-07-26,210.7135,212.2606,208.851,211.3934,1447236.0
2023-07-27,214.4581,222.9623,212.5809,220.3312,2959137.0
2023-07-28,222.0163,222.8145,219.4247,220.7254,1416812.0
2023-07-29,222.0163,222.8145,219.4247,220.7254,1416812.0
2023-07-30,222.0163,222.8145,219.4247,220.7254,1416812.0
2023-07-31,220.9028,222.2577,218.4688,220.7254,1151310.0
2023-08-01,219.5922,223.3839,219.5922,220.9225,946196.0
2023-08-02,220.5776,225.9482,219.7597,222.7061,1234232.0
2023-08-03,223.6226,227.4263,221.903,223.8295,1027331.0
2023-08-04,223.8295,224.204,218.656,219.0699,861810.0
2023-08-05,223.8295,224.204,218.656,219.0699,861810.0
2023-08-06,223.8295,224.204,218.656,219.0699,861810.0
2023-08-07,219.0699,220.2721,218.8137,219.5528,636527.0
2023-08-08,219.06,219.6119,217.0399,218.5378,1184585.0
2023-08-09,218.6856,221.6517,218.1535,220.8929,743609.0
2023-08-10,222.2331,223.0559,217.4439,219.0305,1053254.0
2023-08-11,220.2623,220.755,218.6067,219.2768,842825.0
2023-08-12,220.2623,220.755,218.6067,219.2768,842825.0
2023-08-13,220.2623,220.755,218.6067,219.2768,842825.0
2023-08-14,219.1881,220.144,217.0596,219.198,830845.0
2023-08-15,217.8775,219.4739,217.375,218.8137,585444.0
2023-08-16,219.1389,219.7981,217.0596,217.6607,831161.0
2023-08-17,218.5279,219.7893,215.207,215.8081,1145085.0
2023-08-18,215.1282,217.8086,215.1282,216.1235,692455.0
2023-08-19,215.1282,217.8086,215.1282,216.1235,692455.0
2023-08-20,215.1282,217.8086,215.1282,216.1235,692455.0
2023-08-21,216.153,217.0202,212.1916,212.4774,1288390.0
2023-08-22,210.9993,211.8763,205.5794,211.8664,1738298.0
2023-08-23,210.2602,213.1771,209.2255,211.4624,1434024.0
2023-08-24,209.7182,212.9504,208.516,208.5456,1162351.0
2023-08-25,210.4369,212.7244,208.8853,211.4569,1188846.0
2023-08-26,210.4369,212.7244,208.8853,211.4569,1188846.0
2023-08-27,210.4369,212.7244,208.8853,211.4569,1188846.0
2023-08-28,212.259,217.5271,211.3876,216.8636,1675570.0
2023-08-29,217.0815,221.2999,216.4774,220.4186,1006004.0
2023-08-30,221.0226,221.1514,219.0719,220.7751,1044936.0
2023-08-31,219.3095,219.3788,213.7939,216.3685,2179528.0
2023-09-01,216.9824,218.4876,215.2446,218.3688,1416775.0
2023-09-02,216.9824,218.4876,215.2446,218.3688,1416775.0
2023-09-03,216.9824,218.4876,215.2446,218.3688,1416775.0
2023-09-04,216.9824,218.4876,215.2446,218.3688,1416775.0
2023-09-05,217.1409,217.8935,214.8138,215.9526,1229289.0
2023-09-06,214.7742,215.6258,211.3281,213.6354,1188507.0
2023-09-07,215.1901,218.2896,214.1305,216.8636,1225152.0
2023-09-08,216.7448,217.8935,214.6752,215.2693,986079.0
2023-09-09,216.7448,217.8935,214.6752,215.2693,986079.0
2023-09-10,216.7448,217.8935,214.6752,215.2693,986079.0
2023-09-11,215.9724,216.8958,214.7841,215.5565,731983.0
2023-09-12,215.5565,216.522,214.487,214.9821,731742.0
2023-09-13,215.0317,216.1902,212.7145,213.784,1023161.0
2023-09-14,213.7939,213.9523,211.6747,213.8236,1053128.0
2023-09-15,212.3976,212.7244,210.1795,210.7637,1724271.0
2023-09-16,212.3976,212.7244,210.1795,210.7637,1724271.0
2023-09-17,212.3976,212.7244,210.1795,210.7637,1724271.0
2023-09-18,210.6449,210.734,206.8077,207.4464,961154.0
2023-09-19,206.2284,208.3871,204.9015,208.0999,812028.0
2023-09-20,207.4959,207.5454,205.3273,205.5253,977758.0
2023-09-21,204.4856,205.0054,201.4158,202.5942,1257569.0
2023-09-22,202.6338,205.1292,202.6338,203.0497,754121.0
2023-09-23,202.6338,205.1292,202.6338,203.0497,754121.0
2023-09-24,202.6338,205.1292,202.6338,203.0497,754121.0
2023-09-25,203.0002,205.9115,202.7229,204.337,824505.0
