,BBSI US Equity,BBSI US Equity,BBSI US Equity,BBSI US Equity,BBSI US Equity
2022-08-14,81.4759,82.7345,81.3198,82.5979,36290.0
2022-08-15,82.393,82.8321,80.9003,82.7638,55564.0
2022-08-16,82.2418,84.0614,82.2174,83.7394,45309.0
2022-08-17,83.115,83.8705,82.2662,83.3101,37858.0
2022-08-18,83.7703,84.0738,83.3297,83.7605,32936.0
2022-08-19,83.5157,84.1913,83.036,83.9563,37113.0
2022-08-20,83.5157,84.1913,83.036,83.9563,37113.0
2022-08-21,83.5157,84.1913,83.036,83.9563,37113.0
2022-08-22,83.2318,83.6528,82.1515,82.3604,37637.0
2022-08-23,82.096,83.4374,81.1365,81.1365,32089.0
2022-08-24,81.3324,81.7827,80.2162,81.2932,26120.0
2022-08-25,81.2051,82.3506,81.2051,82.1842,29795.0
2022-08-26,82.5073,82.5073,79.8931,79.9812,34806.0
2022-08-27,82.5073,82.5073,79.8931,79.9812,34806.0
2022-08-28,82.5073,82.5073,79.8931,79.9812,34806.0
2022-08-29,79.6581,80.9897,78.8944,80.3533,42707.0
2022-08-30,80.3729,81.3715,79.1098,79.2763,52384.0
2022-08-31,79.3252,80.3897,78.4441,78.9532,42475.0
2022-09-01,78.307,79.0903,77.6021,78.9434,42168.0
2022-09-02,79.7365,80.1281,77.7,77.8958,27713.0
2022-09-03,79.7365,80.1281,77.7,77.8958,27713.0
2022-09-04,79.7365,80.1281,77.7,77.8958,27713.0
2022-09-05,79.7365,80.1281,77.7,77.8958,27713.0
2022-09-06,78.0133,79.8442,78.0133,79.2959,44002.0
2022-09-07,78.8553,80.275,78.777,80.0987,43732.0
2022-09-08,79.3742,80.0889,78.8847,79.8637,36414.0
2022-09-09,80.5001,81.4009,80.0204,80.9701,35240.0
2022-09-10,80.5001,81.4009,80.0204,80.9701,35240.0
2022-09-11,80.5001,81.4009,80.0204,80.9701,35240.0
2022-09-12,81.0778,81.8903,80.6372,81.2345,41172.0
2022-09-13,79.9421,80.275,78.7647,79.0021,46245.0
2022-09-14,79.0021,79.57,78.3168,79.1001,34719.0
2022-09-15,78.5322,80.0645,78.2385,79.4427,59256.0
2022-09-16,78.7084,78.7574,76.9852,78.5224,94332.0
2022-09-17,78.7084,78.7574,76.9852,78.5224,94332.0
2022-09-18,78.7084,78.7574,76.9852,78.5224,94332.0
2022-09-19,77.6118,80.275,77.5433,80.1477,41626.0
2022-09-20,79.8931,79.8931,77.5042,79.1196,25569.0
2022-09-21,79.1098,79.9323,78.5322,78.7182,35803.0
2022-09-22,78.7182,78.7182,77.11,77.416,24841.0
2022-09-23,76.9069,76.9069,75.5851,76.153,29940.0
2022-09-24,76.9069,76.9069,75.5851,76.153,29940.0
2022-09-25,76.9069,76.9069,75.5851,76.153,29940.0
2022-09-26,75.9376,76.5251,74.9292,75.5166,34724.0
2022-09-27,76.0257,76.1824,74.797,75.311,35007.0
2022-09-28,75.5754,76.7503,74.3502,76.5251,39837.0
2022-09-29,75.8593,76.6719,74.8215,76.5251,33525.0
2022-09-30,76.7405,77.7098,75.9572,76.3684,83980.0
2022-10-01,76.7405,77.7098,75.9572,76.3684,83980.0
2022-10-02,76.7405,77.7098,75.9572,76.3684,83980.0
2022-10-03,76.7796,78.2287,76.2901,78.072,32154.0
2022-10-04,78.3266,79.6679,76.4516,79.4623,53114.0
2022-10-05,79.0903,79.5602,78.2189,78.4637,32746.0
2022-10-06,77.308,77.8762,76.9069,77.6804,31466.0
2022-10-07,77.3965,78.4294,75.8385,77.1517,54482.0
2022-10-08,77.3965,78.4294,75.8385,77.1517,54482.0
2022-10-09,77.3965,78.4294,75.8385,77.1517,54482.0
2022-10-10,77.6412,78.3706,77.1027,77.5335,31212.0
2022-10-11,77.3377,78.6497,77.2594,77.7391,23862.0
2022-10-12,77.1762,78.7476,77.0342,78.1308,20100.0
2022-10-13,77.4356,80.5589,77.3867,79.9616,56983.0
2022-10-14,79.9421,80.8428,78.1699,78.2189,28145.0
2022-10-15,79.9421,80.8428,78.1699,78.2189,28145.0
2022-10-16,79.9421,80.8428,78.1699,78.2189,28145.0
2022-10-17,79.0021,80.4904,78.3755,80.3631,21854.0
2022-10-18,81.4694,81.8317,80.3924,80.9897,35653.0
2022-10-19,80.5491,81.6065,80.1085,81.3226,25721.0
2022-10-20,81.3422,82.1352,80.1575,80.6078,20360.0
2022-10-21,80.9016,81.8317,80.7449,81.3226,55372.0
2022-10-22,80.9016,81.8317,80.7449,81.3226,55372.0
2022-10-23,80.9016,81.8317,80.7449,81.3226,55372.0
2022-10-24,81.7534,83.1632,81.3617,83.1535,47895.0
2022-10-25,83.2807,84.4263,82.4387,83.9465,49508.0
2022-10-26,84.1913,84.5731,81.303,81.724,59083.0
2022-10-27,82.2527,83.1339,80.5393,81.6065,90113.0
2022-10-28,82.1744,85.141,82.1744,84.9452,44514.0
2022-10-29,82.1744,85.141,82.1744,84.9452,44514.0
2022-10-30,82.1744,85.141,82.1744,84.9452,44514.0
2022-10-31,84.8473,86.8935,83.3982,85.3956,39796.0
2022-11-01,86.0809,86.0809,84.5144,85.1802,43533.0
2022-11-02,85.6893,86.0417,83.1339,83.5647,30867.0
2022-11-03,83.8486,91.2994,83.8486,89.0475,92373.0
2022-11-04,90.1245,90.6735,86.8935,87.5985,42437.0
2022-11-05,90.1245,90.6735,86.8935,87.5985,42437.0
2022-11-06,90.1245,90.6735,86.8935,87.5985,42437.0
2022-11-07,88.4111,92.866,88.4111,92.8464,83036.0
2022-11-08,92.1414,94.2401,91.4463,92.7974,64017.0
2022-11-09,93.189,94.3639,92.1512,92.9149,55718.0
2022-11-10,94.9122,96.9977,94.1485,96.1361,64889.0
2022-11-11,96.185,96.185,93.7178,94.4325,43165.0
2022-11-12,96.185,96.185,93.7178,94.4325,43165.0
2022-11-13,96.185,96.185,93.7178,94.4325,43165.0
2022-11-14,94.4912,95.7347,93.3947,93.4436,52341.0
2022-11-15,94.2367,95.9647,93.2674,93.9821,30979.0
2022-11-16,94.1192,94.1192,92.6799,93.0716,38189.0
2022-11-17,92.3251,95.9886,92.3251,93.9064,68591.0
2022-11-18,94.9377,95.1931,94.1814,95.0163,62636.0
2022-11-19,94.9377,95.1931,94.1814,95.0163,62636.0
2022-11-20,94.9377,95.1931,94.1814,95.0163,62636.0
2022-11-21,94.6234,95.9543,94.6234,95.7431,63425.0
2022-11-22,95.6645,97.2557,95.5368,96.7056,40132.0
2022-11-23,96.9708,97.7468,95.9592,96.3815,32076.0
2022-11-24,96.9708,97.7468,95.9592,96.3815,32076.0
2022-11-25,96.1458,97.7369,95.8904,96.9315,20313.0
2022-11-26,96.1458,97.7369,95.8904,96.9315,20313.0
2022-11-27,96.1458,97.7369,95.8904,96.9315,20313.0
2022-11-28,96.8235,97.069,95.4092,95.5368,44021.0
2022-11-29,96.0574,96.0574,94.1421,94.427,23581.0
2022-11-30,94.427,96.578,93.3466,96.578,58369.0
2022-12-01,97.1378,97.4226,95.7038,97.4226,55958.0
2022-12-02,96.8726,98.9941,95.5074,97.7271,43560.0
2022-12-03,96.8726,98.9941,95.5074,97.7271,43560.0
2022-12-04,96.8726,98.9941,95.5074,97.7271,43560.0
2022-12-05,97.2066,97.2262,93.9359,95.7136,76755.0
2022-12-06,95.2717,96.4519,94.9966,95.9199,39520.0
2022-12-07,96.0378,96.3521,93.5921,93.8671,40923.0
2022-12-08,94.0243,94.0243,91.7653,92.9341,39563.0
2022-12-09,92.7769,93.8475,91.2644,91.7358,49500.0
2022-12-10,92.7769,93.8475,91.2644,91.7358,49500.0
2022-12-11,92.7769,93.8475,91.2644,91.7358,49500.0
2022-12-12,91.7358,92.2112,91.176,91.8242,45533.0
2022-12-13,93.7689,93.7689,91.5688,93.4448,46347.0
2022-12-14,92.8948,94.3091,92.5854,93.2975,30244.0
2022-12-15,92.6296,92.8064,90.567,91.176,43191.0
2022-12-16,90.7831,91.6278,90.2723,90.8518,94713.0
2022-12-17,90.7831,91.6278,90.2723,90.8518,94713.0
2022-12-18,90.7831,91.6278,90.2723,90.8518,94713.0
2022-12-19,90.6063,91.9224,90.4,91.2644,51237.0
2022-12-20,91.5197,92.7867,91.0876,92.6591,46549.0
2022-12-21,93.268,95.0359,93.268,94.977,32265.0
2022-12-22,94.6529,95.4092,91.5099,91.7063,68452.0
2022-12-23,91.7849,93.0912,91.7849,92.6885,10510.0
2022-12-24,91.7849,93.0912,91.7849,92.6885,10510.0
2022-12-25,91.7849,93.0912,91.7849,92.6885,10510.0
2022-12-26,91.7849,93.0912,91.7849,92.6885,10510.0
2022-12-27,93.2091,93.2091,90.7733,91.3429,30756.0
2022-12-28,91.6376,92.0931,89.9384,89.9384,36597.0
2022-12-29,90.3018,91.9519,89.575,91.8144,63607.0
2022-12-30,91.5197,91.9322,90.3902,91.6179,50943.0
2022-12-31,91.5197,91.9322,90.3902,91.6179,50943.0
2023-01-01,91.5197,91.9322,90.3902,91.6179,50943.0
2023-01-02,91.5197,91.9322,90.3902,91.6179,50943.0
2023-01-03,91.5197,92.6689,90.4491,91.3331,53645.0
2023-01-04,91.6179,92.5215,90.6652,90.7929,39606.0
2023-01-05,90.5474,90.5474,88.5044,88.8875,45034.0
2023-01-06,89.7616,92.8113,88.9562,92.6198,73892.0
2023-01-07,89.7616,92.8113,88.9562,92.6198,73892.0
2023-01-08,89.7616,92.8113,88.9562,92.6198,73892.0
2023-01-09,92.5608,92.826,90.8027,91.3135,67377.0
2023-01-10,91.2251,93.9064,90.2331,93.6216,36188.0
2023-01-11,93.6609,94.3386,93.3073,93.6609,35379.0
2023-01-12,94.3288,95.2618,93.3073,95.1931,57525.0
2023-01-13,94.4368,95.9592,93.8966,95.7922,35648.0
2023-01-14,94.4368,95.9592,93.8966,95.7922,35648.0
2023-01-15,94.4368,95.9592,93.8966,95.7922,35648.0
2023-01-16,94.4368,95.9592,93.8966,95.7922,35648.0
2023-01-17,95.5663,96.5288,95.2913,95.4681,48532.0
2023-01-18,96.1458,96.5681,93.4841,93.9555,67892.0
2023-01-19,93.2091,94.535,92.7966,93.6805,51773.0
2023-01-20,93.7886,95.0241,93.101,93.9752,43412.0
2023-01-21,93.7886,95.0241,93.101,93.9752,43412.0
2023-01-22,93.7886,95.0241,93.101,93.9752,43412.0
2023-01-23,94.5547,95.1145,92.9341,93.5921,55057.0
2023-01-24,93.7296,94.5448,93.0126,93.9654,43287.0
2023-01-25,93.7591,94.6332,93.1993,94.0243,47810.0
2023-01-26,94.2698,95.1047,93.4841,94.9966,38147.0
2023-01-27,95.0556,95.4779,93.7787,93.9555,51983.0
2023-01-28,95.0556,95.4779,93.7787,93.9555,51983.0
2023-01-29,95.0556,95.4779,93.7787,93.9555,51983.0
2023-01-30,93.9948,95.6154,93.5627,94.4859,45256.0
2023-01-31,95.1538,97.6092,94.3189,97.6092,59298.0
2023-02-01,96.7744,97.0199,93.3073,95.1341,58794.0
2023-02-02,95.1734,96.9807,94.2011,96.6369,48932.0
2023-02-03,96.077,98.3754,95.586,97.5405,51535.0
2023-02-04,96.077,98.3754,95.586,97.5405,51535.0
2023-02-05,96.077,98.3754,95.586,97.5405,51535.0
2023-02-06,97.7271,97.8744,95.4877,95.7726,48646.0
2023-02-07,95.7627,97.0396,95.1047,96.6271,71580.0
2023-02-08,96.2342,96.6664,94.2109,94.3877,53670.0
2023-02-09,94.6234,95.9346,92.0992,93.3269,95007.0
2023-02-10,93.3466,94.977,93.3466,93.7787,48936.0
2023-02-11,93.3466,94.977,93.3466,93.7787,48936.0
2023-02-12,93.3466,94.977,93.3466,93.7787,48936.0
2023-02-13,94.0341,95.252,92.9242,94.427,55629.0
2023-02-14,93.6412,94.9377,93.0323,93.9457,71382.0
2023-02-15,93.877,96.9905,93.2287,96.4306,39752.0
2023-02-16,95.694,97.845,94.9377,96.7449,48878.0
2023-02-17,97.1771,99.0504,96.4699,97.403,48409.0
2023-02-18,97.1771,99.0504,96.4699,97.403,48409.0
2023-02-19,97.1771,99.0504,96.4699,97.403,48409.0
2023-02-20,97.1771,99.0504,96.4699,97.403,48409.0
2023-02-21,96.8235,98.228,96.3029,96.3226,62531.0
2023-02-22,96.7253,97.2066,95.2717,95.6842,52453.0
2023-02-23,96.3717,97.1378,95.144,95.6645,52697.0
2023-02-24,95.1538,95.5663,94.3386,95.0556,57369.0
2023-02-25,95.1538,95.5663,94.3386,95.0556,57369.0
2023-02-26,95.1538,95.5663,94.3386,95.0556,57369.0
2023-02-27,95.4583,96.5387,94.6136,94.9082,66706.0
2023-02-28,95.1931,96.2538,94.1225,94.2698,90114.0
2023-03-01,94.4368,95.5909,93.8868,95.1145,114783.0
2023-03-02,93.985,97.9039,85.2829,89.2018,275123.0
2023-03-03,89.9875,91.0385,87.7334,89.9679,88221.0
2023-03-04,89.9875,91.0385,87.7334,89.9679,88221.0
2023-03-05,89.9875,91.0385,87.7334,89.9679,88221.0
2023-03-06,89.7813,92.0501,88.8777,90.567,142045.0
2023-03-07,91.2545,92.1778,89.8697,91.5885,46264.0
2023-03-08,91.5492,92.1287,88.3571,89.5259,117300.0
2023-03-09,89.683,91.667,88.7991,89.7714,152474.0
2023-03-10,89.2902,90.1978,87.758,87.9839,101507.0
2023-03-11,89.2902,90.1978,87.758,87.9839,101507.0
2023-03-12,89.2902,90.1978,87.758,87.9839,101507.0
2023-03-13,86.8544,87.316,84.7623,85.3418,85347.0
2023-03-14,86.4026,88.2736,85.1748,85.715,93971.0
2023-03-15,84.1141,84.9587,82.995,83.7605,77773.0
2023-03-16,82.9917,86.9737,82.5925,85.5839,104830.0
2023-03-17,85.5445,86.954,83.8886,84.2927,101768.0
2023-03-18,85.5445,86.954,83.8886,84.2927,101768.0
2023-03-19,85.5445,86.954,83.8886,84.2927,101768.0
2023-03-20,84.5194,86.3232,84.5194,84.894,57387.0
2023-03-21,85.5544,86.54,84.7314,85.4164,67920.0
2023-03-22,85.5642,86.9885,84.1843,84.4505,69412.0
2023-03-23,84.8151,86.0521,84.2238,84.9531,76044.0
2023-03-24,83.8295,85.7022,83.8295,85.2193,38987.0
2023-03-25,83.8295,85.7022,83.8295,85.2193,38987.0
2023-03-26,83.8295,85.7022,83.8295,85.2193,38987.0
2023-03-27,84.8743,86.2443,84.8743,85.5445,27717.0
2023-03-28,85.4558,86.6583,85.4558,86.0669,58005.0
2023-03-29,86.4513,87.7819,83.3662,87.1216,48703.0
2023-03-30,86.9244,88.4916,86.5992,86.9047,47190.0
2023-03-31,87.4173,87.8214,86.54,87.368,120683.0
2023-04-01,87.4173,87.8214,86.54,87.368,120683.0
2023-04-02,87.4173,87.8214,86.54,87.368,120683.0
2023-04-03,87.4567,89.359,87.4567,89.0436,49668.0
2023-04-04,88.9253,89.9011,85.8402,86.5006,41201.0
2023-04-05,86.4513,87.5454,86.0571,86.1655,44239.0
2023-04-06,86.5795,87.5848,85.6037,86.8259,35766.0
2023-04-07,86.5795,87.5848,85.6037,86.8259,35766.0
2023-04-08,86.5795,87.5848,85.6037,86.8259,35766.0
2023-04-09,86.5795,87.5848,85.6037,86.8259,35766.0
2023-04-10,86.7174,87.9397,85.1404,87.2103,29766.0
2023-04-11,87.23,88.2501,86.4907,87.6834,33224.0
2023-04-12,88.1368,88.2846,87.2004,87.8214,36626.0
2023-04-13,87.8411,88.5902,87.23,88.1269,39980.0
2023-04-14,87.8214,88.7085,86.6583,86.7667,24758.0
2023-04-15,87.8214,88.7085,86.6583,86.7667,24758.0
2023-04-16,87.8214,88.7085,86.6583,86.7667,24758.0
2023-04-17,86.5795,87.3088,86.264,86.816,24639.0
2023-04-18,86.6879,88.0875,86.2394,87.1117,38463.0
2023-04-19,87.0723,87.4863,86.1753,87.23,39149.0
2023-04-20,87.1314,87.4468,85.9979,86.471,13416.0
2023-04-21,86.471,86.471,85.1158,85.7417,31901.0
2023-04-22,86.471,86.471,85.1158,85.7417,31901.0
2023-04-23,86.471,86.471,85.1158,85.7417,31901.0
2023-04-24,85.4262,85.8501,84.2139,84.3322,32742.0
2023-04-25,83.7112,83.7901,81.1387,81.1485,30619.0
2023-04-26,81.2569,81.2569,80.3304,80.9613,36952.0
2023-04-27,80.6557,81.6709,80.4684,81.5231,34646.0
2023-04-28,81.2767,83.0607,80.9514,82.4102,26017.0
2023-04-29,81.2767,83.0607,80.9514,82.4102,26017.0
2023-04-30,81.2767,83.0607,80.9514,82.4102,26017.0
2023-05-01,82.3904,83.5042,82.1342,83.2775,31156.0
2023-05-02,82.9326,82.9326,80.1136,82.075,68217.0
2023-05-03,82.351,83.1297,80.9613,81.3457,40327.0
2023-05-04,78.2704,79.5912,75.1311,77.3538,115223.0
2023-05-05,78.0339,79.3251,76.2572,78.6943,77885.0
2023-05-06,78.0339,79.3251,76.2572,78.6943,77885.0
2023-05-07,78.0339,79.3251,76.2572,78.6943,77885.0
2023-05-08,78.852,79.3251,76.3188,77.955,57058.0
2023-05-09,77.3833,79.1624,77.3833,78.6351,48609.0
2023-05-10,79.2068,80.3501,78.9308,80.153,36604.0
2023-05-11,79.8672,79.8672,77.6594,79.3349,48290.0
2023-05-12,79.606,80.153,78.7633,80.015,27580.0
2023-05-13,79.606,80.153,78.7633,80.015,27580.0
2023-05-14,79.606,80.153,78.7633,80.015,27580.0
2023-05-15,79.6898,80.2713,79.2561,79.6011,26392.0
2023-05-16,79.8869,80.0249,78.5464,78.7633,30291.0
2023-05-17,78.7928,80.7937,78.3591,80.429,39065.0
2023-05-18,80.429,81.715,79.5683,81.6656,33993.0
2023-05-19,82.368,83.0872,81.5567,82.4174,37585.0
2023-05-20,82.368,83.0872,81.5567,82.4174,37585.0
2023-05-21,82.368,83.0872,81.5567,82.4174,37585.0
2023-05-22,82.8923,84.208,81.814,83.476,43111.0
2023-05-23,83.5848,84.485,82.8824,83.3078,24644.0
2023-05-24,82.6549,84.0399,82.3581,82.9813,34169.0
2023-05-25,82.734,82.823,81.5469,82.823,35899.0
2023-05-26,82.5361,83.6441,82.3284,83.0901,18802.0
2023-05-27,82.5361,83.6441,82.3284,83.0901,18802.0
2023-05-28,82.5361,83.6441,82.3284,83.0901,18802.0
2023-05-29,82.5361,83.6441,82.3284,83.0901,18802.0
2023-05-30,82.9121,83.4858,82.1107,83.1198,25314.0
2023-05-31,82.5263,83.1792,81.9228,83.1,55370.0
2023-06-01,82.9121,83.6738,82.8451,83.3671,34729.0
2023-06-02,84.0893,86.4438,83.9607,86.2163,37259.0
2023-06-03,84.0893,86.4438,83.9607,86.2163,37259.0
2023-06-04,84.0893,86.4438,83.9607,86.2163,37259.0
2023-06-05,85.7216,86.3251,85.1281,85.6722,36387.0
2023-06-06,85.7612,87.7299,85.7612,87.5123,28908.0
2023-06-07,88.0761,91.4546,88.0761,90.6186,32775.0
2023-06-08,90.4702,90.8758,89.0654,90.5197,27207.0
2023-06-09,90.5395,90.5395,89.1446,89.7678,26873.0
2023-06-10,90.5395,90.5395,89.1446,89.7678,26873.0
2023-06-11,90.5395,90.5395,89.1446,89.7678,26873.0
2023-06-12,89.5502,90.5889,89.5502,89.9162,25668.0
2023-06-13,89.194,91.5189,89.194,90.3911,29889.0
2023-06-14,90.2229,91.0539,88.0366,88.4719,31022.0
2023-06-15,88.5906,88.917,87.3836,88.4125,23732.0
2023-06-16,88.828,88.9071,87.166,87.7002,62870.0
2023-06-17,88.828,88.9071,87.166,87.7002,62870.0
2023-06-18,88.828,88.9071,87.166,87.7002,62870.0
2023-06-19,88.828,88.9071,87.166,87.7002,62870.0
2023-06-20,87.7299,88.0069,86.5922,86.8099,34223.0
2023-06-21,86.9286,87.9673,86.9187,87.5617,13882.0
2023-06-22,87.2353,87.3243,85.9096,86.4537,22890.0
2023-06-23,85.4842,86.6219,83.5205,84.6532,71487.0
2023-06-24,85.4842,86.6219,83.5205,84.6532,71487.0
2023-06-25,85.4842,86.6219,83.5205,84.6532,71487.0
2023-06-26,84.2476,84.7225,81.5567,84.1289,25962.0
2023-06-27,83.842,85.41,83.842,84.2377,36420.0
2023-06-28,84.5543,85.3902,83.9508,85.1973,26163.0
2023-06-29,85.0489,86.8841,83.7925,86.5329,25055.0
2023-06-30,86.7901,87.5716,85.6821,86.2658,32317.0
2023-07-01,86.7901,87.5716,85.6821,86.2658,32317.0
2023-07-02,86.7901,87.5716,85.6821,86.2658,32317.0
2023-07-03,85.7711,86.8692,85.7711,86.5823,14402.0
2023-07-04,85.7711,86.8692,85.7711,86.5823,14402.0
2023-07-05,86.3746,86.7109,85.6524,86.1767,22371.0
2023-07-06,85.3061,85.9047,84.7126,85.3457,28980.0
2023-07-07,84.9995,85.7909,84.7917,85.1182,39958.0
2023-07-08,84.9995,85.7909,84.7917,85.1182,39958.0
2023-07-09,84.9995,85.7909,84.7917,85.1182,39958.0
2023-07-10,84.6038,86.236,84.6038,85.6425,35086.0
2023-07-11,85.2468,86.0382,84.8313,85.1578,34582.0
2023-07-12,86.246,86.246,84.9302,85.2666,23727.0
2023-07-13,85.5238,86.1075,85.2765,85.8404,19713.0
2023-07-14,86.246,87.5419,85.2864,87.4133,62044.0
2023-07-15,86.246,87.5419,85.2864,87.4133,62044.0
2023-07-16,86.246,87.5419,85.2864,87.4133,62044.0
2023-07-17,86.7604,88.9467,86.7604,88.5312,21818.0
2023-07-18,88.3433,91.8255,88.3433,91.3012,30765.0
2023-07-19,91.1528,92.9929,89.8371,91.0242,34392.0
2023-07-20,90.9895,91.321,90.3713,90.8956,26423.0
2023-07-21,91.1627,91.1627,89.4414,89.5304,27841.0
2023-07-22,91.1627,91.1627,89.4414,89.5304,27841.0
2023-07-23,91.1627,91.1627,89.4414,89.5304,27841.0
2023-07-24,89.3523,90.3713,88.9764,90.1734,19954.0
2023-07-25,89.57,91.1677,89.57,90.7175,17097.0
2023-07-26,90.7076,91.1231,89.9508,90.0844,12510.0
2023-07-27,90.213,90.213,88.3284,89.105,24944.0
2023-07-28,90.2427,90.7373,88.9467,89.3721,17567.0
2023-07-29,90.2427,90.7373,88.9467,89.3721,17567.0
2023-07-30,90.2427,90.7373,88.9467,89.3721,17567.0
2023-07-31,89.0456,90.2031,88.9269,89.7579,20188.0
2023-08-01,89.0753,90.0745,88.64,89.7678,21828.0
2023-08-02,89.4562,90.213,88.7686,89.9954,17002.0
2023-08-03,92.9929,97.7909,91.4694,91.4991,77912.0
2023-08-04,92.6565,93.9525,91.6326,92.2311,26738.0
2023-08-05,92.6565,93.9525,91.6326,92.2311,26738.0
2023-08-06,92.6565,93.9525,91.6326,92.2311,26738.0
2023-08-07,92.7357,94.7439,91.8669,93.7151,34810.0
2023-08-08,92.9929,94.0069,92.9533,93.7942,29387.0
2023-08-09,93.1116,93.9822,92.8049,93.6557,23857.0
2023-08-10,93.4875,93.9822,92.6664,92.9632,23194.0
2023-08-11,92.9929,93.3169,92.7802,93.1413,15154.0
2023-08-12,92.9929,93.3169,92.7802,93.1413,15154.0
2023-08-13,92.9929,93.3169,92.7802,93.1413,15154.0
2023-08-14,92.983,94.5758,92.9138,94.279,19893.0
2023-08-15,93.9822,95.0011,93.7942,94.5659,17693.0
2023-08-16,94.4076,95.7827,94.0415,94.0514,19723.0
2023-08-17,93.8133,93.9225,92.801,93.5255,26191.0
2023-08-18,93.0888,95.0935,93.0888,94.5278,27895.0
2023-08-19,93.0888,95.0935,93.0888,94.5278,27895.0
2023-08-20,93.0888,95.0935,93.0888,94.5278,27895.0
2023-08-21,94.4087,95.0836,93.2873,94.4385,25058.0
2023-08-22,94.4187,94.7362,93.6744,94.3095,21328.0
2023-08-23,94.2797,95.2473,93.4957,94.9447,28993.0
2023-08-24,94.637,95.942,94.637,95.3912,19477.0
2023-08-25,95.3615,96.8104,94.9546,95.947,20679.0
2023-08-26,95.3615,96.8104,94.9546,95.947,20679.0
2023-08-27,95.3615,96.8104,94.9546,95.947,20679.0
2023-08-28,96.2646,97.0684,95.5897,95.689,21473.0
2023-08-29,95.1034,96.1157,95.1034,95.2027,14831.0
2023-08-30,95.5748,96.3539,95.024,95.4607,24721.0
2023-08-31,95.4508,96.0959,94.9546,94.9546,47122.0
2023-09-01,95.3416,96.344,95.0042,95.9371,45309.0
2023-09-02,95.3416,96.344,95.0042,95.9371,45309.0
2023-09-03,95.3416,96.344,95.0042,95.9371,45309.0
2023-09-04,95.3416,96.344,95.0042,95.9371,45309.0
2023-09-05,95.3714,95.5996,93.3171,93.5354,20537.0
2023-09-06,93.2278,93.6892,92.8903,93.3072,26783.0
2023-09-07,92.7316,93.6843,92.7216,93.5751,20466.0
2023-09-08,93.1781,94.4981,92.8606,94.4981,24813.0
2023-09-09,93.1781,94.4981,92.8606,94.4981,24813.0
2023-09-10,93.1781,94.4981,92.8606,94.4981,24813.0
2023-09-11,94.2996,94.8256,93.3369,93.8629,26045.0
2023-09-12,93.4163,94.2897,93.3965,94.2202,28234.0
2023-09-13,94.4534,94.8553,92.9896,93.2079,77393.0
2023-09-14,93.8133,94.111,93.1881,93.5156,29856.0
2023-09-15,93.6843,94.1309,90.3994,90.8956,105144.0
2023-09-16,93.6843,94.1309,90.3994,90.8956,105144.0
2023-09-17,93.6843,94.1309,90.3994,90.8956,105144.0
2023-09-18,91.3819,92.5083,90.5979,90.7864,20570.0
2023-09-19,91.1437,91.6895,89.7444,89.7444,23766.0
2023-09-20,90.2902,91.3025,89.3871,90.7864,32928.0
2023-09-21,89.6848,89.9329,88.1664,88.2061,37153.0
2023-09-22,88.3252,88.8115,87.9878,88.6329,20463.0
2023-09-23,88.3252,88.8115,87.9878,88.6329,20463.0
2023-09-24,88.3252,88.8115,87.9878,88.6329,20463.0
2023-09-25,88.6031,91.5307,88.6031,91.5307,30708.0
2023-09-26,91.6101,91.6101,89.5558,90.181,37464.0
2023-09-27,89.8833,92.1957,89.7047,91.5109,34495.0
2023-09-28,91.7143,92.1808,90.3895,90.4986,29774.0
2023-09-29,90.3696,90.7765,89.2382,89.5558,31298.0
2023-09-30,90.3696,90.7765,89.2382,89.5558,31298.0
2023-10-01,90.3696,90.7765,89.2382,89.5558,31298.0
2023-10-02,89.407,90.4225,89.1192,89.5955,40704.0
2023-10-03,89.6154,90.578,89.139,90.4986,22737.0
2023-10-04,90.2108,91.6399,90.2108,91.5903,19015.0
2023-10-05,91.4216,92.0865,91.4216,91.6399,24736.0
2023-10-06,92.0269,92.93,92.0269,92.7216,17738.0
2023-10-07,92.0269,92.93,92.0269,92.7216,17738.0
2023-10-08,92.0269,92.93,92.0269,92.7216,17738.0
2023-10-09,92.8903,93.8728,92.7117,93.6744,14719.0
2023-10-10,93.5156,94.6866,93.0194,94.1011,22697.0
2023-10-11,94.201,94.379,93.6247,93.9026,14941.0
2023-10-12,92.3197,93.6843,92.3197,93.6843,11912.0
2023-10-13,93.4659,93.4659,91.7689,92.1857,11157.0
2023-10-14,93.4659,93.4659,91.7689,92.1857,11157.0
2023-10-15,93.4659,93.4659,91.7689,92.1857,11157.0
2023-10-16,92.5728,93.4263,91.9277,92.2453,15650.0
2023-10-17,91.5754,92.7713,91.5506,92.5033,21669.0
2023-10-18,91.8582,92.5296,90.6475,90.8063,9355.0
2023-10-19,91.5804,91.5804,89.1043,89.7543,12600.0
2023-10-20,90.0917,90.1016,88.9207,89.0993,21503.0
2023-10-21,90.0917,90.1016,88.9207,89.0993,21503.0
2023-10-22,90.0917,90.1016,88.9207,89.0993,21503.0
2023-10-23,89.0596,89.0596,87.5214,87.8092,15096.0
2023-10-24,88.4145,88.4145,85.7152,87.174,40458.0
2023-10-25,87.0748,87.0748,86.0923,86.5786,20833.0
2023-10-26,87.0748,87.8886,86.4892,87.8886,20158.0
2023-10-27,87.5511,88.3252,86.5488,87.4122,17737.0
2023-10-28,87.5511,88.3252,86.5488,87.4122,17737.0
2023-10-29,87.5511,88.3252,86.5488,87.4122,17737.0
