,PPL US Equity,PPL US Equity,PPL US Equity,PPL US Equity,PPL US Equity
2023-07-04,25.6245,25.9355,25.5565,25.916,2550010.0
2023-07-05,25.78,26.2124,25.7314,25.9646,4316514.0
2023-07-06,25.7703,25.8674,25.6051,25.8091,3526562.0
2023-07-07,25.6828,25.7168,25.4399,25.469,4833640.0
2023-07-08,25.6828,25.7168,25.4399,25.469,4833640.0
2023-07-09,25.6828,25.7168,25.4399,25.469,4833640.0
2023-07-10,25.401,25.5905,25.0803,25.2261,4977602.0
2023-07-11,25.2067,25.5565,25.1727,25.5565,4405714.0
2023-07-12,25.7314,25.9938,25.6148,25.9355,4335560.0
2023-07-13,25.8772,26.0909,25.8286,26.0909,3952793.0
2023-07-14,25.9743,26.1007,25.7993,26.0035,4227203.0
2023-07-15,25.9743,26.1007,25.7993,26.0035,4227203.0
2023-07-16,25.9743,26.1007,25.7993,26.0035,4227203.0
2023-07-17,25.9646,26.0666,25.6731,25.7022,4928584.0
2023-07-18,25.7314,25.9743,25.3233,25.5759,4745853.0
2023-07-19,25.6245,26.2367,25.6051,26.2367,7577811.0
2023-07-20,26.3436,26.6448,26.0909,26.6157,6648132.0
2023-07-21,26.7226,27.1453,26.6302,27.1015,6530688.0
2023-07-22,26.7226,27.1453,26.6302,27.1015,6530688.0
2023-07-23,26.7226,27.1453,26.6302,27.1015,6530688.0
2023-07-24,27.1404,27.1404,26.7631,27.0141,5753959.0
2023-07-25,27.0141,27.2473,26.9363,27.1793,4268306.0
2023-07-26,27.1307,27.4805,27.0772,27.2667,3992157.0
2023-07-27,27.1793,27.2862,26.674,26.7128,5730966.0
2023-07-28,26.8878,26.9363,26.5574,26.6837,3600410.0
2023-07-29,26.8878,26.9363,26.5574,26.6837,3600410.0
2023-07-30,26.8878,26.9363,26.5574,26.6837,3600410.0
2023-07-31,26.8003,26.8197,26.5768,26.7517,4124223.0
2023-08-01,26.7226,26.8489,26.4893,26.5574,8866468.0
2023-08-02,26.3922,26.6448,26.3242,26.5574,4650117.0
2023-08-03,26.5282,26.5865,25.8674,25.8772,5705395.0
2023-08-04,25.8869,26.0958,25.2358,25.3427,6182193.0
2023-08-05,25.8869,26.0958,25.2358,25.3427,6182193.0
2023-08-06,25.8869,26.0958,25.2358,25.3427,6182193.0
2023-08-07,25.401,25.5662,25.3621,25.3719,4788540.0
2023-08-08,25.3524,25.4204,25.0318,25.3621,4882665.0
2023-08-09,25.3719,25.7703,25.3524,25.4885,4409690.0
2023-08-10,25.6051,25.7946,25.248,25.3621,4916575.0
2023-08-11,25.4496,25.4739,25.3087,25.4399,2709062.0
2023-08-12,25.4496,25.4739,25.3087,25.4399,2709062.0
2023-08-13,25.4496,25.4739,25.3087,25.4399,2709062.0
2023-08-14,25.3621,25.4107,25.1484,25.2844,4513149.0
2023-08-15,25.0803,25.1289,24.75,24.7597,4008292.0
2023-08-16,24.8277,24.8763,24.6236,24.6431,5334622.0
2023-08-17,24.6333,24.8617,24.4293,24.439,5741048.0
2023-08-18,24.4001,24.6625,24.3613,24.5848,4634753.0
2023-08-19,24.4001,24.6625,24.3613,24.5848,4634753.0
2023-08-20,24.4001,24.6625,24.3613,24.5848,4634753.0
2023-08-21,24.4876,24.7305,24.2009,24.507,3761089.0
2023-08-22,24.4876,24.6528,24.4098,24.5848,3328095.0
2023-08-23,24.6819,24.7159,24.3807,24.4973,3320698.0
2023-08-24,24.5265,24.8763,24.3224,24.3321,3586376.0
2023-08-25,24.3515,24.6479,24.3515,24.5556,3950442.0
2023-08-26,24.3515,24.6479,24.3515,24.5556,3950442.0
2023-08-27,24.3515,24.6479,24.3515,24.5556,3950442.0
2023-08-28,24.5556,24.7597,24.4681,24.5556,3606505.0
2023-08-29,24.5556,24.7159,24.439,24.5556,3593158.0
2023-08-30,24.5362,24.6916,24.4098,24.5167,3045507.0
2023-08-31,24.6042,24.6285,24.2058,24.2155,4397353.0
2023-09-01,24.4098,24.4196,23.8365,24.06,6259180.0
2023-09-02,24.4098,24.4196,23.8365,24.06,6259180.0
2023-09-03,24.4098,24.4196,23.8365,24.06,6259180.0
2023-09-04,24.4098,24.4196,23.8365,24.06,6259180.0
2023-09-05,24.0017,24.0503,23.4964,23.6033,6810686.0
2023-09-06,23.7199,23.8171,23.511,23.7102,5339899.0
2023-09-07,23.8868,24.2696,23.7789,24.0635,5386164.0
2023-09-08,24.1028,24.3285,24.039,24.2892,5274751.0
2023-09-09,24.1028,24.3285,24.039,24.2892,5274751.0
2023-09-10,24.1028,24.3285,24.039,24.2892,5274751.0
2023-09-11,24.2598,24.6621,24.2598,24.564,5022427.0
2023-09-12,24.564,24.721,24.4168,24.6033,4858475.0
2023-09-13,24.6621,24.9369,24.5542,24.8977,5037118.0
2023-09-14,25.0351,25.2412,24.986,25.2019,3772742.0
2023-09-15,25.1234,25.3099,25.0939,25.1823,7311652.0
2023-09-16,25.1234,25.3099,25.0939,25.1823,7311652.0
2023-09-17,25.1234,25.3099,25.0939,25.1823,7311652.0
2023-09-18,25.2117,25.251,24.9271,25.1921,3880848.0
2023-09-19,25.2412,25.3884,25.0253,25.0351,3484269.0
2023-09-20,25.1528,25.416,24.9958,25.1921,3257121.0
2023-09-21,25.1038,25.2019,24.7799,24.7799,4871398.0
2023-09-22,24.6916,24.9467,24.5444,24.6621,3310271.0
2023-09-23,24.6916,24.9467,24.5444,24.6621,3310271.0
2023-09-24,24.6916,24.9467,24.5444,24.6621,3310271.0
2023-09-25,24.5051,24.5934,24.353,24.5346,3179745.0
2023-09-26,24.407,24.4462,23.7102,23.8182,4767494.0
2023-09-27,23.7298,23.8868,23.4894,23.4943,4435794.0
2023-09-28,23.6317,23.6317,22.9055,22.9447,8641098.0
2023-09-29,23.1508,23.3667,22.8662,23.1214,6497697.0
2023-09-30,23.1508,23.3667,22.8662,23.1214,6497697.0
2023-10-01,23.1508,23.3667,22.8662,23.1214,6497697.0
2023-10-02,23.0134,23.0134,21.9339,22.1302,11611486.0
2023-10-03,21.9732,22.6405,21.7867,22.5522,9309245.0
2023-10-04,22.2283,22.665,22.0811,22.4835,7780673.0
2023-10-05,22.454,22.6797,22.2087,22.5325,6374573.0
2023-10-06,22.2578,23.141,21.9388,23.0036,9265249.0
2023-10-07,22.2578,23.141,21.9388,23.0036,9265249.0
2023-10-08,22.2578,23.141,21.9388,23.0036,9265249.0
2023-10-09,23.0036,23.3176,22.9055,23.3078,5399485.0
2023-10-10,23.3275,23.5139,23.2693,23.4158,6896984.0
2023-10-11,23.5041,23.72,23.3471,23.6611,4608324.0
2023-10-12,23.5924,23.6022,22.9545,23.2097,6906028.0
2023-10-13,23.4158,23.5237,23.141,23.4452,4728655.0
2023-10-14,23.4158,23.5237,23.141,23.4452,4728655.0
2023-10-15,23.4158,23.5237,23.141,23.4452,4728655.0
2023-10-16,23.5237,23.8182,23.298,23.7298,4374962.0
2023-10-17,23.5434,23.7936,23.4845,23.7593,3690268.0
2023-10-18,23.72,23.7838,23.3274,23.6219,5020489.0
2023-10-19,23.5924,23.8476,23.3765,23.3765,5111272.0
2023-10-20,23.3863,23.5826,23.3078,23.3176,6929822.0
2023-10-21,23.3863,23.5826,23.3078,23.3176,6929822.0
2023-10-22,23.3863,23.5826,23.3078,23.3176,6929822.0
2023-10-23,23.0429,23.4943,22.9251,23.2391,7318599.0
2023-10-24,23.4354,23.7838,23.3569,23.6906,8334184.0
2023-10-25,23.6709,23.9752,23.5434,23.9261,7413568.0
2023-10-26,23.9948,24.3972,23.9654,24.2794,8125175.0
2023-10-27,24.1911,24.299,23.6906,23.828,7560256.0
2023-10-28,24.1911,24.299,23.6906,23.828,7560256.0
2023-10-29,24.1911,24.299,23.6906,23.828,7560256.0
2023-10-30,23.8476,24.1469,23.6513,23.9359,4142130.0
2023-10-31,23.9752,24.1567,23.7887,24.1126,5437397.0
2023-11-01,24.1813,24.4953,23.9065,24.2401,13290294.0
2023-11-02,24.407,25.0498,24.3187,24.6131,10167831.0
2023-11-03,25.0547,25.143,24.7848,24.8977,6263916.0
2023-11-04,25.0547,25.143,24.7848,24.8977,6263916.0
2023-11-05,25.0547,25.143,24.7848,24.8977,6263916.0
2023-11-06,24.8682,24.9516,24.6621,24.6818,7230357.0
2023-11-07,24.7505,25.565,24.672,25.4472,17500203.0
2023-11-08,25.251,25.5159,24.8241,25.1725,9414640.0
2023-11-09,25.1725,25.2117,24.7308,24.7308,5901626.0
2023-11-10,24.9369,24.9516,24.7418,24.8682,3831566.0
2023-11-11,24.9369,24.9516,24.7418,24.8682,3831566.0
2023-11-12,24.9369,24.9516,24.7418,24.8682,3831566.0
2023-11-13,24.8584,24.8977,24.466,24.4855,3894773.0
2023-11-14,24.9173,25.3589,24.9173,25.2608,6503773.0
2023-11-15,25.1725,25.4963,25.1725,25.3197,7560427.0
2023-11-16,25.5061,25.7515,25.4178,25.5356,7931174.0
2023-11-17,25.6828,25.7417,25.5159,25.6043,5279831.0
2023-11-18,25.6828,25.7417,25.5159,25.6043,5279831.0
2023-11-19,25.6828,25.7417,25.5159,25.6043,5279831.0
2023-11-20,25.5159,25.7318,25.3393,25.6828,5153273.0
2023-11-21,25.7515,25.8251,25.5601,25.8202,7679546.0
2023-11-22,25.9281,25.9478,25.6092,25.7515,4851677.0
2023-11-23,25.9281,25.9478,25.6092,25.7515,4851677.0
2023-11-24,25.6533,25.83,25.5945,25.8202,1951228.0
2023-11-25,25.6533,25.83,25.5945,25.8202,1951228.0
2023-11-26,25.6533,25.83,25.5945,25.8202,1951228.0
2023-11-27,25.8202,25.8692,25.6337,25.7515,6601262.0
2023-11-28,25.7711,26.0361,25.6632,25.8987,6452859.0
2023-11-29,25.8692,25.9085,25.4767,25.5454,5782904.0
2023-11-30,25.5159,25.722,25.4178,25.6337,7320789.0
2023-12-01,25.6141,26.0115,25.511,25.987,5803178.0
2023-12-02,25.6141,26.0115,25.511,25.987,5803178.0
2023-12-03,25.6141,26.0115,25.511,25.987,5803178.0
2023-12-04,25.7907,26.1244,25.7515,25.8692,4178599.0
2023-12-05,25.8692,25.8692,25.3884,25.5356,7373538.0
2023-12-06,25.6632,25.8791,25.5307,25.8398,6802560.0
2023-12-07,25.8992,25.9884,25.7507,25.8398,3732587.0
2023-12-08,25.8299,25.8497,25.513,25.8101,4743118.0
2023-12-09,25.8299,25.8497,25.513,25.8101,4743118.0
2023-12-10,25.8299,25.8497,25.513,25.8101,4743118.0
2023-12-11,25.6615,26.1171,25.6417,26.0775,6871311.0
2023-12-12,26.1468,26.1468,25.8398,25.919,4538979.0
2023-12-13,25.9091,27.0481,25.7903,27.0085,9514089.0
2023-12-14,27.2264,27.4245,26.7559,26.7807,9426536.0
2023-12-15,26.5133,26.6569,26.2162,26.642,19912496.0
2023-12-16,26.5133,26.6569,26.2162,26.642,19912496.0
2023-12-17,26.5133,26.6569,26.2162,26.642,19912496.0
2023-12-18,26.6519,26.7411,26.4935,26.5628,7730412.0
2023-12-19,26.6816,26.7708,26.4737,26.6222,8630907.0
2023-12-20,26.5727,26.642,26.1369,26.1567,6088030.0
2023-12-21,26.3053,26.3944,25.9488,26.1369,3340135.0
2023-12-22,26.236,26.7312,26.2062,26.5628,7840918.0
2023-12-23,26.236,26.7312,26.2062,26.5628,7840918.0
2023-12-24,26.236,26.7312,26.2062,26.5628,7840918.0
2023-12-25,26.236,26.7312,26.2062,26.5628,7840918.0
2023-12-26,26.4935,26.8698,26.4935,26.7213,3862797.0
2023-12-27,26.7411,26.8104,26.6321,26.7807,4851843.0
2023-12-28,26.7807,26.9887,26.7312,26.8896,5019670.0
2023-12-29,26.8005,26.9441,26.6816,26.8401,3459798.0
2023-12-30,26.8005,26.9441,26.6816,26.8401,3459798.0
2023-12-31,26.8005,26.9441,26.6816,26.8401,3459798.0
2024-01-01,26.8005,26.9441,26.6816,26.8401,3459798.0
2024-01-02,26.7411,27.2907,26.7114,27.2462,6433901.0
2024-01-03,27.2363,27.4542,27.1485,27.3947,6852304.0
2024-01-04,27.4839,27.6622,27.3056,27.3551,5214357.0
2024-01-05,27.2462,27.5928,27.2264,27.4839,5119419.0
2024-01-06,27.2462,27.5928,27.2264,27.4839,5119419.0
2024-01-07,27.2462,27.5928,27.2264,27.4839,5119419.0
2024-01-08,27.5037,27.7315,27.365,27.7216,5669117.0
2024-01-09,27.5334,27.6919,27.4641,27.5532,3671097.0
2024-01-10,27.5334,27.5433,27.2957,27.3452,3171089.0
2024-01-11,27.2363,27.2759,26.6357,26.7609,4087491.0
2024-01-12,26.9986,27.0283,26.7262,26.8203,4199458.0
2024-01-13,26.9986,27.0283,26.7262,26.8203,4199458.0
2024-01-14,26.9986,27.0283,26.7262,26.8203,4199458.0
2024-01-15,26.9986,27.0283,26.7262,26.8203,4199458.0
2024-01-16,26.6717,26.8203,26.5232,26.5529,3982614.0
2024-01-17,26.2954,26.5777,25.8893,26.0775,4709704.0
2024-01-18,25.9586,25.9686,25.4535,25.6813,7381320.0
2024-01-19,25.7209,25.8547,25.4932,25.7606,5337104.0
2024-01-20,25.7209,25.8547,25.4932,25.7606,5337104.0
2024-01-21,25.7209,25.8547,25.4932,25.7606,5337104.0
2024-01-22,25.7606,25.9884,25.5031,25.5625,5589168.0
2024-01-23,25.612,25.612,25.2654,25.4733,7038398.0
2024-01-24,25.6516,25.6714,25.1564,25.196,4336317.0
2024-01-25,25.5427,25.6318,25.2952,25.5823,2991334.0
2024-01-26,25.612,25.6912,25.5229,25.6417,2671626.0
2024-01-27,25.612,25.6912,25.5229,25.6417,2671626.0
2024-01-28,25.612,25.6912,25.5229,25.6417,2671626.0
2024-01-29,25.6417,25.8289,25.508,25.7507,3174059.0
2024-01-30,25.6813,25.9141,25.5427,25.7705,4237903.0
2024-01-31,25.9686,26.2756,25.7903,25.9487,6314225.0
2024-02-01,25.8794,26.3251,25.7606,26.3152,5334127.0
2024-02-02,26.028,26.2261,25.5575,25.8002,4400320.0
2024-02-03,26.028,26.2261,25.5575,25.8002,4400320.0
2024-02-04,26.028,26.2261,25.5575,25.8002,4400320.0
2024-02-05,25.5427,25.7259,25.3,25.3743,5610564.0
2024-02-06,25.3545,25.5427,25.2456,25.4436,5876841.0
2024-02-07,25.6021,25.6516,25.4139,25.4337,4842917.0
2024-02-08,25.2654,25.4139,25.1069,25.4139,3780423.0
2024-02-09,25.3545,25.6417,25.2852,25.6219,5478857.0
2024-02-10,25.3545,25.6417,25.2852,25.6219,5478857.0
2024-02-11,25.3545,25.6417,25.2852,25.6219,5478857.0
2024-02-12,25.6417,26.0676,25.5278,26.0478,4485405.0
2024-02-13,25.8992,26.0478,25.3545,25.8002,9522916.0
2024-02-14,25.8992,25.9289,25.7061,25.8002,7129654.0
2024-02-15,25.9091,26.335,25.9091,26.2062,9455686.0
2024-02-16,26.1567,26.5529,25.8596,26.3845,9228467.0
2024-02-17,26.1567,26.5529,25.8596,26.3845,9228467.0
2024-02-18,26.1567,26.5529,25.8596,26.3845,9228467.0
2024-02-19,26.1567,26.5529,25.8596,26.3845,9228467.0
2024-02-20,26.3251,26.4935,26.1765,26.1864,6267361.0
2024-02-21,26.3548,26.647,26.236,26.6321,4404649.0
2024-02-22,26.4638,26.6222,26.236,26.5925,5406562.0
2024-02-23,26.6222,26.7213,26.4935,26.543,4238624.0
2024-02-24,26.6222,26.7213,26.4935,26.543,4238624.0
2024-02-25,26.6222,26.7213,26.4935,26.543,4238624.0
2024-02-26,26.3548,26.4142,25.8992,25.9586,3196930.0
2024-02-27,26.0775,26.2013,25.9586,26.1765,3953634.0
2024-02-28,26.127,26.2062,25.9487,25.9884,4078145.0
2024-02-29,26.0973,26.3152,25.8893,26.1171,6782794.0
2024-03-01,26.0775,26.0775,25.6219,25.8893,7430251.0
2024-03-02,26.0775,26.0775,25.6219,25.8893,7430251.0
2024-03-03,26.0775,26.0775,25.6219,25.8893,7430251.0
2024-03-04,25.7408,26.5232,25.711,26.4836,5565876.0
2024-03-05,26.6123,26.9986,26.3944,26.5034,6271362.0
2024-03-06,26.7114,26.8698,26.5232,26.5925,3963202.0
2024-03-07,26.84,27.03,26.715,26.88,5992248.0
2024-03-08,27.25,27.28,26.925,27.18,6247811.0
2024-03-09,27.25,27.28,26.925,27.18,6247811.0
2024-03-10,27.25,27.28,26.925,27.18,6247811.0
2024-03-11,27.11,27.4,27.05,27.25,4479051.0
2024-03-12,27.1,27.285,26.91,26.92,3819823.0
2024-03-13,27.03,27.25,26.87,26.96,3840016.0
2024-03-14,26.86,26.95,26.395,26.58,4174042.0
2024-03-15,26.38,26.81,26.38,26.64,7256702.0
2024-03-16,26.38,26.81,26.38,26.64,7256702.0
2024-03-17,26.38,26.81,26.38,26.64,7256702.0
2024-03-18,26.62,26.92,26.44,26.9,6338116.0
2024-03-19,26.98,27.27,26.85,27.02,4796294.0
2024-03-20,27.0,27.235,26.8995,27.05,4737438.0
2024-03-21,27.06,27.2975,26.97,27.0,5024869.0
2024-03-22,27.17,27.28,27.03,27.08,4445677.0
2024-03-23,27.17,27.28,27.03,27.08,4445677.0
2024-03-24,27.17,27.28,27.03,27.08,4445677.0
2024-03-25,27.18,27.28,26.95,27.06,3983491.0
2024-03-26,27.04,27.105,26.6,26.6,4398156.0
2024-03-27,26.78,27.43,26.75,27.42,4879698.0
2024-03-28,27.41,27.585,27.28,27.53,5297217.0
2024-03-29,27.41,27.585,27.28,27.53,5297217.0
2024-03-30,27.41,27.585,27.28,27.53,5297217.0
2024-03-31,27.41,27.585,27.28,27.53,5297217.0
2024-04-01,27.51,27.58,27.195,27.5,4648621.0
2024-04-02,27.47,27.71,27.39,27.48,4407402.0
2024-04-03,27.5,27.58,27.28,27.28,4082476.0
2024-04-04,27.48,27.53,27.08,27.28,4002500.0
2024-04-05,27.16,27.27,26.93,27.22,4564805.0
2024-04-06,27.16,27.27,26.93,27.22,4564805.0
2024-04-07,27.16,27.27,26.93,27.22,4564805.0
2024-04-08,27.28,27.59,27.22,27.38,3054797.0
