,PNW US Equity,PNW US Equity,PNW US Equity,PNW US Equity,PNW US Equity
2023-07-29,81.8854,82.0109,80.543,80.9293,684453.0
2023-07-30,81.8854,82.0109,80.543,80.9293,684453.0
2023-07-31,81.2269,81.3626,80.4853,80.8171,1725056.0
2023-08-01,80.8951,81.0513,80.0169,80.2901,1349337.0
2023-08-02,80.456,81.1537,79.89,80.5731,774284.0
2023-08-03,79.9096,80.3584,77.3822,77.3822,1647000.0
2023-08-04,77.8116,78.4166,76.3527,76.6796,790117.0
2023-08-05,77.8116,78.4166,76.3527,76.6796,790117.0
2023-08-06,77.8116,78.4166,76.3527,76.6796,790117.0
2023-08-07,76.9138,77.2017,74.7377,74.767,1059465.0
2023-08-08,74.7182,75.3906,73.6839,75.2159,835618.0
2023-08-09,76.4064,77.6359,75.8404,76.0746,1204927.0
2023-08-10,76.1332,76.4942,75.0305,75.2354,726005.0
2023-08-11,75.5086,75.8404,75.3135,75.5282,415622.0
2023-08-12,75.5086,75.8404,75.3135,75.5282,415622.0
2023-08-13,75.5086,75.8404,75.3135,75.5282,415622.0
2023-08-14,75.5184,75.5184,74.7475,75.4794,535405.0
2023-08-15,74.9134,75.1281,74.6011,74.7963,1157916.0
2023-08-16,75.2061,75.8209,74.8451,75.4306,750252.0
2023-08-17,75.4501,76.2405,75.3427,75.4598,813348.0
2023-08-18,75.5769,76.743,75.5769,76.3576,1062578.0
2023-08-19,75.5769,76.743,75.5769,76.3576,1062578.0
2023-08-20,75.5769,76.743,75.5769,76.3576,1062578.0
2023-08-21,76.299,76.299,74.8256,75.8014,950251.0
2023-08-22,76.6894,77.148,76.2112,76.7967,1429814.0
2023-08-23,77.431,77.5676,76.3186,76.9919,875622.0
2023-08-24,76.9431,78.2995,76.7674,76.8845,895282.0
2023-08-25,76.8845,77.6457,76.8162,77.2456,632772.0
2023-08-26,76.8845,77.6457,76.8162,77.2456,632772.0
2023-08-27,76.8845,77.6457,76.8162,77.2456,632772.0
2023-08-28,77.148,77.6945,76.8553,76.9138,397984.0
2023-08-29,76.8748,77.4017,76.6894,76.865,573932.0
2023-08-30,76.5528,77.4798,76.1234,76.1624,791781.0
2023-08-31,76.3966,76.5781,75.1964,75.4013,728415.0
2023-09-01,75.7916,75.9093,73.8497,74.1327,759360.0
2023-09-02,75.7916,75.9093,73.8497,74.1327,759360.0
2023-09-03,75.7916,75.9093,73.8497,74.1327,759360.0
2023-09-04,75.7916,75.9093,73.8497,74.1327,759360.0
2023-09-05,73.7912,73.8107,72.161,72.2884,847010.0
2023-09-06,72.308,73.6741,71.9371,73.6156,882797.0
2023-09-07,74.2303,74.7475,73.7668,74.1425,752469.0
2023-09-08,74.2986,74.9085,73.9961,74.767,512825.0
2023-09-09,74.2986,74.9085,73.9961,74.767,512825.0
2023-09-10,74.2986,74.9085,73.9961,74.767,512825.0
2023-09-11,74.2986,75.3232,74.2986,74.6694,863003.0
2023-09-12,74.8744,75.0695,74.162,74.6304,546356.0
2023-09-13,74.3572,75.8453,74.3572,75.5477,624092.0
2023-09-14,76.0356,76.8065,75.7233,76.7967,575406.0
2023-09-15,77.2651,77.392,76.4845,76.7186,1740470.0
2023-09-16,77.2651,77.392,76.4845,76.7186,1740470.0
2023-09-17,77.2651,77.392,76.4845,76.7186,1740470.0
2023-09-18,76.9041,77.6652,76.4845,77.1773,678522.0
2023-09-19,77.3529,77.5481,77.0016,77.0211,523082.0
2023-09-20,77.4993,78.2507,76.9138,77.5774,613028.0
2023-09-21,77.5774,77.7042,76.4942,76.504,583085.0
2023-09-22,76.1624,76.5918,75.6892,75.9282,545988.0
2023-09-23,76.1624,76.5918,75.6892,75.9282,545988.0
2023-09-24,76.1624,76.5918,75.6892,75.9282,545988.0
2023-09-25,74.9231,75.7575,74.9231,75.5379,430865.0
2023-09-26,75.2354,75.3232,72.8837,73.0301,608356.0
2023-09-27,72.7178,73.4692,72.1469,72.3665,489994.0
2023-09-28,72.6593,72.752,71.4688,71.6932,651381.0
2023-09-29,72.3958,72.7812,71.4004,71.8981,516272.0
2023-09-30,72.3958,72.7812,71.4004,71.8981,516272.0
2023-10-01,72.3958,72.7812,71.4004,71.8981,516272.0
2023-10-02,71.459,71.5615,68.8731,69.5464,954232.0
2023-10-03,68.8536,70.4344,67.9461,70.1319,876970.0
2023-10-04,70.3368,70.61,69.0488,70.005,901164.0
2023-10-05,70.288,70.6979,69.7367,70.3954,737292.0
2023-10-06,69.6342,70.9613,67.8778,70.61,908954.0
2023-10-07,69.6342,70.9613,67.8778,70.61,908954.0
2023-10-08,69.6342,70.9613,67.8778,70.61,908954.0
2023-10-09,70.21,71.3321,70.0148,71.2736,618627.0
2023-10-10,71.4297,72.5226,71.2443,72.3763,836038.0
2023-10-11,72.7178,73.9034,72.5129,73.6156,709962.0
2023-10-12,73.3814,74.0937,72.2689,72.991,882404.0
2023-10-13,73.6058,74.1386,73.3521,73.8595,747708.0
2023-10-14,73.6058,74.1386,73.3521,73.8595,747708.0
2023-10-15,73.6058,74.1386,73.3521,73.8595,747708.0
2023-10-16,74.0839,74.8548,73.8205,74.6792,527835.0
2023-10-17,74.2108,75.0012,73.9278,74.3377,622147.0
2023-10-18,74.3084,74.445,73.4497,73.8888,838330.0
2023-10-19,73.9473,74.5133,73.4301,73.4789,497806.0
2023-10-20,73.6546,73.9668,72.4251,72.4348,642727.0
2023-10-21,73.6546,73.9668,72.4251,72.4348,642727.0
2023-10-22,73.6546,73.9668,72.4251,72.4348,642727.0
2023-10-23,71.4004,72.4153,71.1253,71.3029,922688.0
2023-10-24,72.0542,72.7959,71.8688,72.5519,978626.0
2023-10-25,72.2689,73.0984,72.2689,72.5714,1002059.0
2023-10-26,72.7959,74.0352,72.5129,73.274,1059473.0
2023-10-27,73.196,73.196,71.6054,71.9859,853134.0
2023-10-28,73.196,73.196,71.6054,71.9859,853134.0
2023-10-29,73.196,73.196,71.6054,71.9859,853134.0
2023-10-30,72.6202,73.1276,71.8005,72.5519,776806.0
2023-10-31,72.8877,73.5888,72.6309,73.253,767473.0
2023-11-01,73.3715,74.9614,72.8679,74.6257,1035035.0
2023-11-02,73.3715,75.3169,73.2333,74.2307,1369903.0
2023-11-03,74.9516,75.1491,72.8975,72.9963,1244395.0
2023-11-04,74.9516,75.1491,72.8975,72.9963,1244395.0
2023-11-05,74.9516,75.1491,72.8975,72.9963,1244395.0
2023-11-06,72.9963,72.9963,71.8508,71.9298,1265089.0
2023-11-07,72.0483,72.0977,71.2978,71.3077,722067.0
2023-11-08,70.883,70.883,69.224,70.0634,874565.0
2023-11-09,70.251,70.9423,69.7178,70.1325,985048.0
2023-11-10,70.3893,70.3893,69.1648,69.5795,985544.0
2023-11-11,70.3893,70.3893,69.1648,69.5795,985544.0
2023-11-12,70.3893,70.3893,69.1648,69.5795,985544.0
2023-11-13,69.6585,69.814,67.6934,68.0785,1118732.0
2023-11-14,69.4314,71.5348,69.2833,71.515,1259004.0
2023-11-15,71.357,72.2952,71.1003,71.4657,1468547.0
2023-11-16,71.9495,72.226,71.3521,71.4854,1308453.0
2023-11-17,71.8903,71.8903,70.962,71.0707,1007422.0
2023-11-18,71.8903,71.8903,70.962,71.0707,1007422.0
2023-11-19,71.8903,71.8903,70.962,71.0707,1007422.0
2023-11-20,70.6065,71.1299,69.7869,70.8238,1007226.0
2023-11-21,70.725,70.9522,69.8363,70.9028,805635.0
2023-11-22,71.1102,72.8472,70.725,72.7297,1583944.0
2023-11-23,71.1102,72.8472,70.725,72.7297,1583944.0
2023-11-24,72.6605,73.0555,71.9989,72.3445,559474.0
2023-11-25,72.6605,73.0555,71.9989,72.3445,559474.0
2023-11-26,72.6605,73.0555,71.9989,72.3445,559474.0
2023-11-27,72.5519,72.8877,72.068,72.8284,1043378.0
2023-11-28,72.937,73.9344,72.6112,73.411,845894.0
2023-11-29,73.3024,73.964,72.9104,73.1839,937189.0
2023-11-30,73.3024,74.1813,73.1247,74.0035,895162.0
2023-12-01,73.9542,74.2092,73.4407,74.1418,592856.0
2023-12-02,73.9542,74.2092,73.4407,74.1418,592856.0
2023-12-03,73.9542,74.2092,73.4407,74.1418,592856.0
2023-12-04,73.5888,74.5862,73.5888,74.1517,505221.0
2023-12-05,74.0727,74.2356,73.5641,73.885,650594.0
2023-12-06,74.2998,75.2577,74.1616,75.2577,733578.0
2023-12-07,75.3466,75.3466,74.6356,75.0997,962318.0
2023-12-08,75.0997,75.2873,74.2109,74.3591,1228794.0
2023-12-09,75.0997,75.2873,74.2109,74.3591,1228794.0
2023-12-10,75.0997,75.2873,74.2109,74.3591,1228794.0
2023-12-11,74.0529,74.9535,73.7369,74.7047,703988.0
2023-12-12,74.7541,74.7541,72.9272,73.2728,1380759.0
2023-12-13,73.2728,76.2649,72.7395,76.1761,1252884.0
2023-12-14,76.0279,76.1168,73.7369,73.7764,1497224.0
2023-12-15,72.7988,73.1247,71.7619,72.7988,3150639.0
2023-12-16,72.7988,73.1247,71.7619,72.7988,3150639.0
2023-12-17,72.7988,73.1247,71.7619,72.7988,3150639.0
2023-12-18,72.7988,72.8975,71.5052,71.6533,1136581.0
2023-12-19,71.7125,71.952,71.0904,71.7718,742715.0
2023-12-20,71.6632,71.9989,69.7474,69.8462,1687230.0
2023-12-21,70.0042,70.6312,69.5203,69.9252,760372.0
2023-12-22,70.4387,70.9818,70.0395,70.2412,686479.0
2023-12-23,70.4387,70.9818,70.0395,70.2412,686479.0
2023-12-24,70.4387,70.9818,70.0395,70.2412,686479.0
2023-12-25,70.4387,70.9818,70.0395,70.2412,686479.0
2023-12-26,70.3597,70.9127,70.2214,70.4584,452463.0
2023-12-27,70.4485,70.5572,69.698,69.9153,702192.0
2023-12-28,69.9252,71.046,69.8462,70.9423,773448.0
2023-12-29,70.5275,70.9719,70.3695,70.9423,509278.0
2023-12-30,70.5275,70.9719,70.3695,70.9423,509278.0
2023-12-31,70.5275,70.9719,70.3695,70.9423,509278.0
2024-01-01,70.5275,70.9719,70.3695,70.9423,509278.0
2024-01-02,70.7942,72.2952,70.7942,72.2952,716085.0
2024-01-03,72.3149,73.1247,71.7866,73.095,1117861.0
2024-01-04,73.1247,73.9443,72.5124,73.3913,860513.0
2024-01-05,73.4703,74.2406,72.9765,73.4012,1169878.0
2024-01-06,73.4703,74.2406,72.9765,73.4012,1169878.0
2024-01-07,73.4703,74.2406,72.9765,73.4012,1169878.0
2024-01-08,73.4012,73.5987,72.8877,73.5592,742062.0
2024-01-09,73.0753,73.3024,72.6383,72.9864,598410.0
2024-01-10,72.9568,73.174,72.5223,72.6112,472810.0
2024-01-11,72.2359,72.2359,69.9153,70.1424,722026.0
2024-01-12,70.4485,70.8534,70.0535,70.3597,681224.0
2024-01-13,70.4485,70.8534,70.0535,70.3597,681224.0
2024-01-14,70.4485,70.8534,70.0535,70.3597,681224.0
2024-01-15,70.4485,70.8534,70.0535,70.3597,681224.0
2024-01-16,69.9943,70.0338,68.7599,68.987,1468002.0
2024-01-17,68.7204,69.7869,66.5084,69.0068,3414673.0
2024-01-18,68.829,69.5795,68.2958,68.4242,1920908.0
2024-01-19,68.6612,68.9377,68.0193,68.7599,1195695.0
2024-01-20,68.6612,68.9377,68.0193,68.7599,1195695.0
2024-01-21,68.6612,68.9377,68.0193,68.7599,1195695.0
2024-01-22,69.5203,69.5795,68.3847,68.5328,1169010.0
2024-01-23,68.4044,69.0166,67.6835,68.7599,1173389.0
2024-01-24,69.5697,69.5697,67.091,67.3478,2092835.0
2024-01-25,68.1477,69.2438,67.3256,69.1154,1516103.0
2024-01-26,69.4512,70.4782,69.2833,70.4782,2242214.0
2024-01-27,69.4512,70.4782,69.2833,70.4782,2242214.0
2024-01-28,69.4512,70.4782,69.2833,70.4782,2242214.0
2024-01-29,70.1424,70.488,69.3722,69.382,1333015.0
2024-01-30,69.3228,70.0437,68.8192,69.54,918302.0
2024-01-31,70.23,70.3,68.62,68.9,1619124.0
2024-02-01,68.59,70.17,68.22,70.13,1032777.0
2024-02-02,69.2,69.78,67.78,68.7,924243.0
2024-02-03,69.2,69.78,67.78,68.7,924243.0
2024-02-04,69.2,69.78,67.78,68.7,924243.0
2024-02-05,67.99,68.4,67.18,67.81,853707.0
2024-02-06,67.65,68.22,67.495,68.08,596738.0
2024-02-07,68.44,68.65,67.08,67.24,1161572.0
2024-02-08,67.05,67.06,65.2,66.39,1847028.0
2024-02-09,66.39,67.03,66.18,67.0,1060555.0
2024-02-10,66.39,67.03,66.18,67.0,1060555.0
2024-02-11,66.39,67.03,66.18,67.0,1060555.0
2024-02-12,67.0,68.1,66.48,68.09,1246999.0
2024-02-13,67.87,68.04,66.26,67.17,1453402.0
2024-02-14,67.2,67.42,66.6404,66.85,1463779.0
2024-02-15,67.04,67.9975,67.04,67.9,1535085.0
2024-02-16,67.6,68.22,67.21,67.92,2508997.0
2024-02-17,67.6,68.22,67.21,67.92,2508997.0
2024-02-18,67.6,68.22,67.21,67.92,2508997.0
2024-02-19,67.6,68.22,67.21,67.92,2508997.0
2024-02-20,68.12,69.49,67.9,69.1,1126523.0
2024-02-21,69.49,70.21,69.03,70.17,1374182.0
2024-02-22,69.7,70.74,69.2,70.21,1546036.0
2024-02-23,70.47,71.13,70.0,70.5,1836915.0
2024-02-24,70.47,71.13,70.0,70.5,1836915.0
2024-02-25,70.47,71.13,70.0,70.5,1836915.0
2024-02-26,70.14,70.28,68.555,69.27,2591624.0
2024-02-27,69.87,70.11,68.59,69.01,3140972.0
2024-02-28,69.11,69.11,66.77,66.9,1263912.0
2024-02-29,67.89,69.6,67.51,68.33,6148293.0
2024-03-01,68.21,68.435,67.521,68.05,3184521.0
2024-03-02,68.21,68.435,67.521,68.05,3184521.0
2024-03-03,68.21,68.435,67.521,68.05,3184521.0
2024-03-04,67.71,69.07,67.69,68.89,1323272.0
2024-03-05,69.37,69.925,67.735,68.61,2331923.0
2024-03-06,69.11,70.11,68.92,69.76,1177331.0
2024-03-07,70.37,71.6,70.03,71.37,1456000.0
2024-03-08,71.4,72.08,71.025,71.7,1488184.0
2024-03-09,71.4,72.08,71.025,71.7,1488184.0
2024-03-10,71.4,72.08,71.025,71.7,1488184.0
2024-03-11,72.08,72.515,71.445,72.3,1327286.0
2024-03-12,72.03,72.06,70.461,70.81,1168951.0
2024-03-13,71.27,71.91,71.17,71.47,1180369.0
2024-03-14,70.99,71.195,69.5,70.81,1187207.0
2024-03-15,70.28,71.23,70.26,70.98,2200974.0
2024-03-16,70.28,71.23,70.26,70.98,2200974.0
2024-03-17,70.28,71.23,70.26,70.98,2200974.0
2024-03-18,72.4,72.8,71.545,72.08,1759449.0
2024-03-19,72.23,72.78,71.61,72.5,1188741.0
2024-03-20,72.39,73.38,72.17,72.78,925204.0
2024-03-21,73.01,73.44,72.6255,72.88,608421.0
2024-03-22,73.27,73.51,72.69,73.01,800638.0
2024-03-23,73.27,73.51,72.69,73.01,800638.0
2024-03-24,73.27,73.51,72.69,73.01,800638.0
2024-03-25,73.39,73.485,72.5,72.59,805844.0
2024-03-26,72.52,72.765,71.99,71.99,892317.0
2024-03-27,72.36,74.11,72.19,74.03,1500538.0
2024-03-28,74.19,74.79,73.9,74.73,903242.0
2024-03-29,74.19,74.79,73.9,74.73,903242.0
2024-03-30,74.19,74.79,73.9,74.73,903242.0
2024-03-31,74.19,74.79,73.9,74.73,903242.0
2024-04-01,74.61,74.61,73.61,74.05,707624.0
2024-04-02,74.07,74.77,73.93,74.04,767752.0
2024-04-03,73.95,74.015,72.96,73.08,1074829.0
2024-04-04,73.57,73.6,72.68,73.02,750388.0
2024-04-05,72.62,73.02,72.08,72.76,505565.0
2024-04-06,72.62,73.02,72.08,72.76,505565.0
2024-04-07,72.62,73.02,72.08,72.76,505565.0
2024-04-08,72.87,74.33,72.87,74.08,759811.0
