,KLAC US Equity,KLAC US Equity,KLAC US Equity,KLAC US Equity,KLAC US Equity
2023-07-18,480.7701,482.5018,473.9428,480.3533,858963.0
2023-07-19,479.3014,481.0182,465.1705,466.9865,1137254.0
2023-07-20,455.1776,456.2989,445.5469,446.6534,1813866.0
2023-07-21,453.4212,458.5713,450.0373,455.0486,2613201.0
2023-07-22,453.4212,458.5713,450.0373,455.0486,2613201.0
2023-07-23,453.4212,458.5713,450.0373,455.0486,2613201.0
2023-07-24,453.9868,459.072,452.6372,457.4501,740805.0
2023-07-25,459.6431,466.7136,459.5042,462.5408,788413.0
2023-07-26,455.8822,459.5538,449.5312,454.344,847103.0
2023-07-27,471.3627,491.4973,471.3627,478.6564,1951211.0
2023-07-28,496.1713,509.5679,484.398,507.097,2020177.0
2023-07-29,496.1713,509.5679,484.398,507.097,2020177.0
2023-07-30,496.1713,509.5679,484.398,507.097,2020177.0
2023-07-31,508.0893,512.8129,502.3387,510.0144,1093109.0
2023-08-01,510.0343,513.3343,506.4519,510.3419,859853.0
2023-08-02,500.736,502.7753,490.9616,495.7446,1363927.0
2023-08-03,493.4622,500.23,487.3345,498.4834,870480.0
2023-08-04,497.1835,499.6742,488.7287,492.6683,727222.0
2023-08-05,497.1835,499.6742,488.7287,492.6683,727222.0
2023-08-06,497.1835,499.6742,488.7287,492.6683,727222.0
2023-08-07,496.1713,503.5642,495.169,502.562,756813.0
2023-08-08,496.4987,497.1834,487.8257,494.8217,1113147.0
2023-08-09,496.8659,498.027,490.3462,490.6737,825770.0
2023-08-10,496.201,504.4375,489.3142,492.4897,942034.0
2023-08-11,486.2578,486.3669,474.3993,475.3122,868689.0
2023-08-12,486.2578,486.3669,474.3993,475.3122,868689.0
2023-08-13,486.2578,486.3669,474.3993,475.3122,868689.0
2023-08-14,472.1977,489.5164,471.5907,488.4567,1207750.0
2023-08-15,484.3372,485.5711,479.5809,481.1332,654887.0
2023-08-16,481.979,485.6009,471.1728,471.6504,803212.0
2023-08-17,473.6704,477.8192,469.919,470.6056,843309.0
2023-08-18,467.0832,478.76,465.8095,475.5908,766340.0
2023-08-19,467.0832,478.76,465.8095,475.5908,766340.0
2023-08-20,467.0832,478.76,465.8095,475.5908,766340.0
2023-08-21,476.357,490.0289,476.357,488.2776,843208.0
2023-08-22,492.8448,493.7404,481.5014,484.3074,592378.0
2023-08-23,486.596,494.9356,483.183,491.8697,820278.0
2023-08-24,498.2678,500.8052,472.9987,474.0385,1245769.0
2023-08-25,474.138,481.4306,467.7698,479.3421,1104644.0
2023-08-26,474.138,481.4306,467.7698,479.3421,1104644.0
2023-08-27,474.138,481.4306,467.7698,479.3421,1104644.0
2023-08-28,481.969,486.8945,479.2625,484.0785,598401.0
2023-08-29,480.9342,498.5166,479.7799,495.4121,831806.0
2023-08-30,495.9096,498.4768,488.5761,495.83,658199.0
2023-08-31,492.6956,503.1037,491.4518,499.3823,914994.0
2023-09-01,501.0838,506.2083,495.9593,504.5067,657206.0
2023-09-02,501.0838,506.2083,495.9593,504.5067,657206.0
2023-09-03,501.0838,506.2083,495.9593,504.5067,657206.0
2023-09-04,501.0838,506.2083,495.9593,504.5067,657206.0
2023-09-05,504.4968,514.4124,500.9445,510.0093,780926.0
2023-09-06,506.8252,517.6115,504.1983,510.9248,714571.0
2023-09-07,500.7853,500.7853,485.7502,494.7155,1269890.0
2023-09-08,492.5563,496.0787,491.5659,495.2628,868974.0
2023-09-09,492.5563,496.0787,491.5659,495.2628,868974.0
2023-09-10,492.5563,496.0787,491.5659,495.2628,868974.0
2023-09-11,501.8898,503.9595,483.1333,491.7105,901143.0
2023-09-12,485.6507,493.1434,482.4267,483.3919,805545.0
2023-09-13,481.581,488.8199,479.9889,481.2028,837385.0
2023-09-14,486.1681,487.5701,476.8644,477.5212,899377.0
2023-09-15,469.8991,470.327,449.0961,451.9685,2831537.0
2023-09-16,469.8991,470.327,449.0961,451.9685,2831537.0
2023-09-17,469.8991,470.327,449.0961,451.9685,2831537.0
2023-09-18,453.1725,458.6751,449.7595,454.2471,1178438.0
2023-09-19,454.3168,456.4462,449.4112,455.0432,663534.0
2023-09-20,457.7198,459.7099,449.6699,449.9386,711780.0
2023-09-21,443.7892,448.2072,442.3464,444.7047,1055094.0
2023-09-22,449.2719,456.486,448.4958,449.5804,800840.0
2023-09-23,449.2719,456.486,448.4958,449.5804,800840.0
2023-09-24,449.2719,456.486,448.4958,449.5804,800840.0
2023-09-25,446.7644,454.0581,444.7942,453.1327,630528.0
2023-09-26,448.2172,449.4046,440.4956,442.9534,1008173.0
2023-09-27,447.8689,449.3814,437.9682,443.3514,1059644.0
2023-09-28,442.4857,460.7149,441.5106,455.8193,851852.0
2023-09-29,464.3369,466.9041,455.5307,456.3865,815486.0
2023-09-30,464.3369,466.9041,455.5307,456.3865,815486.0
2023-10-01,464.3369,466.9041,455.5307,456.3865,815486.0
2023-10-02,456.8243,463.7795,452.67,458.3467,716500.0
2023-10-03,453.4013,461.2174,446.0878,449.6003,758840.0
2023-10-04,453.0033,459.7398,450.0878,458.7646,748372.0
2023-10-05,459.0233,462.2672,453.9113,458.7945,881937.0
2023-10-06,453.6899,468.8046,447.1226,465.7299,995907.0
2023-10-07,453.6899,468.8046,447.1226,465.7299,995907.0
2023-10-08,453.6899,468.8046,447.1226,465.7299,995907.0
2023-10-09,460.2472,465.3319,456.7248,464.4563,634657.0
2023-10-10,466.7548,475.2326,464.8088,471.7897,839421.0
2023-10-11,474.3868,480.7949,473.5112,480.2376,912966.0
2023-10-12,482.5959,504.4072,482.5959,498.626,1428841.0
2023-10-13,498.626,502.1485,482.1233,484.3969,1157282.0
2023-10-14,498.626,502.1485,482.1233,484.3969,1157282.0
2023-10-15,498.626,502.1485,482.1233,484.3969,1157282.0
2023-10-16,484.3969,492.5115,482.7949,488.7751,806032.0
2023-10-17,481.5412,485.1532,470.7748,483.9392,777527.0
2023-10-18,476.0983,480.6058,468.2493,477.0237,800443.0
2023-10-19,483.5312,483.5312,459.7895,462.7448,1245431.0
2023-10-20,462.7448,468.5061,459.1925,460.1477,914599.0
2023-10-21,462.7448,468.5061,459.1925,460.1477,914599.0
2023-10-22,462.7448,468.5061,459.1925,460.1477,914599.0
2023-10-23,456.7248,466.7548,452.8242,460.2671,620147.0
2023-10-24,465.6702,469.9937,461.292,467.929,855652.0
2023-10-25,461.7099,464.8941,450.2072,452.5854,1515063.0
2023-10-26,456.3666,476.0639,449.7694,455.9685,1589077.0
2023-10-27,456.3765,461.9289,452.7446,455.6601,746259.0
2023-10-28,456.3765,461.9289,452.7446,455.6601,746259.0
2023-10-29,456.3765,461.9289,452.7446,455.6601,746259.0
2023-10-30,455.9984,460.9338,449.7893,457.2621,687971.0
2023-10-31,457.4213,472.0783,451.252,467.3717,1315347.0
2023-11-01,469.9489,474.8545,463.4612,474.1679,1239090.0
2023-11-02,486.2079,490.9642,481.9292,486.9144,1254836.0
2023-11-03,491.7403,500.9843,491.1533,497.1434,760876.0
2023-11-04,491.7403,500.9843,491.1533,497.1434,760876.0
2023-11-05,491.7403,500.9843,491.1533,497.1434,760876.0
2023-11-06,498.3176,501.1734,492.6458,496.3872,705985.0
2023-11-07,496.835,504.8749,496.0986,500.6261,611433.0
2023-11-08,502.9147,509.1436,502.1585,508.6262,881419.0
2023-11-09,508.8053,518.4174,502.9943,503.8799,1019797.0
2023-11-10,513.492,533.4824,509.482,531.6018,1295179.0
2023-11-11,513.492,533.4824,509.482,531.6018,1295179.0
2023-11-12,513.492,533.4824,509.482,531.6018,1295179.0
2023-11-13,527.3728,529.353,521.4275,525.6315,1045184.0
2023-11-14,539.5905,545.0384,533.085,544.2302,1130484.0
2023-11-15,547.6726,549.4486,540.3788,544.1903,881447.0
2023-11-16,543.5916,549.0698,542.5939,544.1803,1193766.0
2023-11-17,530.5905,544.9985,528.585,543.3322,1315624.0
2023-11-18,530.5905,544.9985,528.585,543.3322,1315624.0
2023-11-19,530.5905,544.9985,528.585,543.3322,1315624.0
2023-11-20,540.9974,558.1792,540.9974,556.5129,817565.0
2023-11-21,554.1382,554.7069,546.3256,549.4686,910417.0
2023-11-22,555.0861,561.5916,548.7552,552.9409,594433.0
2023-11-23,555.0861,561.5916,548.7552,552.9409,594433.0
2023-11-24,551.2446,555.9799,550.2468,554.4076,306466.0
2023-11-25,551.2446,555.9799,550.2468,554.4076,306466.0
2023-11-26,551.2446,555.9799,550.2468,554.4076,306466.0
2023-11-27,554.0983,560.7535,552.0728,555.7147,588541.0
2023-11-28,547.942,553.3699,542.6437,545.9264,965676.0
2023-11-29,555.136,556.2635,541.4065,542.8633,1277471.0
2023-11-30,542.9131,546.4453,535.5745,543.412,2208540.0
2023-12-01,542.0351,549.0096,539.361,547.7823,619873.0
2023-12-02,542.0351,549.0096,539.361,547.7823,619873.0
2023-12-03,542.0351,549.0096,539.361,547.7823,619873.0
2023-12-04,541.9952,544.2901,526.8788,538.3932,889358.0
2023-12-05,531.1094,536.1781,525.9409,536.0384,578933.0
2023-12-06,543.3322,544.3799,526.2701,527.4375,766704.0
2023-12-07,533.9032,542.1049,528.8943,540.0296,679523.0
2023-12-08,534.3422,537.9841,530.82,533.2446,1038337.0
2023-12-09,534.3422,537.9841,530.82,533.2446,1038337.0
2023-12-10,534.3422,537.9841,530.82,533.2446,1038337.0
2023-12-11,544.3499,562.3599,541.4913,557.9697,1134741.0
2023-12-12,556.9619,563.208,556.922,559.8056,871802.0
2023-12-13,560.8533,572.284,557.6055,569.4342,783833.0
2023-12-14,573.7745,585.0495,573.7745,581.1282,1499198.0
2023-12-15,583.7025,588.8361,580.6227,583.8322,1387699.0
2023-12-16,583.7025,588.8361,580.6227,583.8322,1387699.0
2023-12-17,583.7025,588.8361,580.6227,583.8322,1387699.0
2023-12-18,590.198,591.6847,574.2834,575.4508,928568.0
2023-12-19,578.5739,581.7169,575.7202,576.8278,877969.0
2023-12-20,570.7812,577.2169,561.442,562.0506,1036182.0
2023-12-21,574.2235,580.8588,571.2502,579.1626,640400.0
2023-12-22,578.4142,583.7025,577.177,581.3577,409792.0
2023-12-23,578.4142,583.7025,577.177,581.3577,409792.0
2023-12-24,578.4142,583.7025,577.177,581.3577,409792.0
2023-12-25,578.4142,583.7025,577.177,581.3577,409792.0
2023-12-26,585.5983,592.5927,584.8746,590.0583,654693.0
2023-12-27,592.8521,593.5705,587.1348,590.1581,586935.0
2023-12-28,595.7756,596.1049,584.6803,584.9697,514106.0
2023-12-29,583.483,585.3987,575.7402,580.0107,512906.0
2023-12-30,583.483,585.3987,575.7402,580.0107,512906.0
2023-12-31,583.483,585.3987,575.7402,580.0107,512906.0
2024-01-01,583.483,585.3987,575.7402,580.0107,512906.0
2024-01-02,571.9386,571.9386,552.422,559.1471,967475.0
2024-01-03,550.7757,557.0077,548.7801,551.3644,819122.0
2024-01-04,545.1781,553.6692,543.6016,545.228,859928.0
2024-01-05,546.8943,550.1271,541.2069,543.1027,767001.0
2024-01-06,546.8943,550.1271,541.2069,543.1027,767001.0
2024-01-07,546.8943,550.1271,541.2069,543.1027,767001.0
2024-01-08,547.8422,564.6349,547.6277,561.1127,1268137.0
2024-01-09,553.769,560.4242,549.8777,555.106,810294.0
2024-01-10,557.7102,557.7102,548.6504,554.8566,793550.0
2024-01-11,555.7646,564.1559,548.4109,560.8932,650660.0
2024-01-12,562.7291,563.1731,555.9542,559.3666,617431.0
2024-01-13,562.7291,563.1731,555.9542,559.3666,617431.0
2024-01-14,562.7291,563.1731,555.9542,559.3666,617431.0
2024-01-15,562.7291,563.1731,555.9542,559.3666,617431.0
2024-01-16,557.8799,568.3276,556.5129,565.5528,962193.0
2024-01-17,562.749,562.749,551.6238,561.2524,741065.0
2024-01-18,578.0151,590.677,575.7202,588.6914,1445282.0
2024-01-19,594.0994,615.6115,591.7147,611.6304,1335133.0
2024-01-20,594.0994,615.6115,591.7147,611.6304,1335133.0
2024-01-21,594.0994,615.6115,591.7147,611.6304,1335133.0
2024-01-22,617.1581,626.8965,616.2302,621.718,967550.0
2024-01-23,617.4175,621.5883,609.0162,617.9563,895696.0
2024-01-24,634.3499,644.6969,625.9086,637.0339,1083649.0
2024-01-25,650.055,657.3218,637.7324,640.2667,1716810.0
2024-01-26,622.616,624.5317,594.8876,598.0406,2195375.0
2024-01-27,622.616,624.5317,594.8876,598.0406,2195375.0
2024-01-28,622.616,624.5317,594.8876,598.0406,2195375.0
2024-01-29,595.167,600.8643,593.2413,598.749,1060555.0
2024-01-30,593.7002,600.6747,593.1914,594.0295,1036487.0
2024-01-31,586.4364,600.6548,580.4098,592.7224,1081358.0
2024-02-01,597.4519,600.7047,593.3211,597.7712,890076.0
2024-02-02,593.9297,606.2823,591.6947,602.9796,854364.0
2024-02-03,593.9297,606.2823,591.6947,602.9796,854364.0
2024-02-04,593.9297,606.2823,591.6947,602.9796,854364.0
2024-02-05,605.9829,613.7257,599.208,613.5162,902975.0
2024-02-06,615.0029,615.0029,594.5384,600.2856,1027768.0
2024-02-07,608.0484,611.1421,597.3521,607.5495,857850.0
2024-02-08,607.5495,623.4142,606.8161,617.1182,733203.0
2024-02-09,627.7545,649.8155,627.1559,648.3587,1246384.0
2024-02-10,627.7545,649.8155,627.1559,648.3587,1246384.0
2024-02-11,627.7545,649.8155,627.1559,648.3587,1246384.0
2024-02-12,644.667,656.1015,643.7889,646.6126,1233324.0
2024-02-13,626.7767,648.0295,624.1126,639.6481,1499634.0
2024-02-14,648.5583,660.402,646.3432,652.3898,1175003.0
2024-02-15,655.0,661.82,650.5001,652.38,1025640.0
2024-02-16,666.99,677.47,657.56,661.35,1060403.0
2024-02-17,666.99,677.47,657.56,661.35,1060403.0
2024-02-18,666.99,677.47,657.56,661.35,1060403.0
2024-02-19,666.99,677.47,657.56,661.35,1060403.0
2024-02-20,654.51,660.99,644.7,651.77,1262762.0
2024-02-21,645.17,652.07,639.1701,651.92,746149.0
2024-02-22,675.66,687.69,672.85,683.77,1077775.0
2024-02-23,683.0,687.57,668.03,668.82,597982.0
2024-02-24,683.0,687.57,668.03,668.82,597982.0
2024-02-25,683.0,687.57,668.03,668.82,597982.0
2024-02-26,675.62,686.77,673.985,683.82,649815.0
2024-02-27,679.99,684.7,676.67,677.58,717488.0
2024-02-28,667.7,675.63,667.7,673.0,622749.0
2024-02-29,682.44,684.1,674.84,682.3,998855.0
2024-03-01,688.28,719.22,688.245,717.57,1124895.0
2024-03-02,688.28,719.22,688.245,717.57,1124895.0
2024-03-03,688.28,719.22,688.245,717.57,1124895.0
2024-03-04,724.75,728.0,716.43,717.81,751361.0
2024-03-05,712.33,716.2209,697.81,705.87,1107519.0
2024-03-06,711.77,721.47,706.04,715.46,1063689.0
2024-03-07,719.28,729.15,719.28,723.26,1059117.0
2024-03-08,722.81,724.47,699.21,699.21,1121948.0
2024-03-09,722.81,724.47,699.21,699.21,1121948.0
2024-03-10,722.81,724.47,699.21,699.21,1121948.0
2024-03-11,690.05,691.43,675.11,685.38,1037728.0
2024-03-12,691.72,698.85,683.35,698.4,875570.0
2024-03-13,690.6,695.66,682.17,688.71,1155487.0
2024-03-14,698.46,701.0,687.77,692.33,934329.0
2024-03-15,686.83,691.892,679.71,683.9,1669472.0
2024-03-16,686.83,691.892,679.71,683.9,1669472.0
2024-03-17,686.83,691.892,679.71,683.9,1669472.0
2024-03-18,696.33,705.17,689.27,690.7,798087.0
2024-03-19,677.8,686.0,668.7,681.06,888650.0
2024-03-20,680.16,698.21,673.57,695.95,904367.0
2024-03-21,716.89,727.64,711.53,713.13,758168.0
2024-03-22,706.43,718.29,705.21,710.56,412731.0
2024-03-23,706.43,718.29,705.21,710.56,412731.0
2024-03-24,706.43,718.29,705.21,710.56,412731.0
2024-03-25,697.85,708.095,695.8601,699.73,493266.0
2024-03-26,705.04,707.4,687.57,688.42,865191.0
2024-03-27,692.4,697.7,681.91,696.87,976345.0
2024-03-28,696.87,699.82,690.01,698.57,1080962.0
2024-03-29,696.87,699.82,690.01,698.57,1080962.0
2024-03-30,696.87,699.82,690.01,698.57,1080962.0
2024-03-31,696.87,699.82,690.01,698.57,1080962.0
2024-04-01,700.0,718.18,699.75,710.88,772430.0
2024-04-02,694.23,697.259,686.1,693.93,950885.0
2024-04-03,690.18,707.13,686.99,697.53,782472.0
2024-04-04,706.28,707.85,668.43,672.75,1103106.0
2024-04-05,674.07,688.83,674.07,682.84,790881.0
2024-04-06,674.07,688.83,674.07,682.84,790881.0
2024-04-07,674.07,688.83,674.07,682.84,790881.0
2024-04-08,688.35,690.92,678.49,690.775,284657.0
