,PEG US Equity,PEG US Equity,PEG US Equity,PEG US Equity,PEG US Equity
2023-07-04,60.6856,61.2934,60.5495,61.1329,899554.0
2023-07-05,60.9482,62.29,60.7926,61.8914,2469043.0
2023-07-06,61.3468,61.4733,60.8898,61.1913,2097401.0
2023-07-07,60.7634,61.1524,60.6856,60.812,2002039.0
2023-07-08,60.7634,61.1524,60.6856,60.812,2002039.0
2023-07-09,60.7634,61.1524,60.6856,60.812,2002039.0
2023-07-10,60.6565,60.9287,60.0244,60.4523,2183700.0
2023-07-11,60.5398,61.2204,60.355,61.2204,1491004.0
2023-07-12,61.6094,62.2511,61.4149,61.9497,1586379.0
2023-07-13,61.8233,62.3387,61.7941,62.2706,1344512.0
2023-07-14,62.1928,62.2511,61.7163,62.0761,1401962.0
2023-07-15,62.1928,62.2511,61.7163,62.0761,1401962.0
2023-07-16,62.1928,62.2511,61.7163,62.0761,1401962.0
2023-07-17,61.8719,62.047,61.1718,61.1815,1636220.0
2023-07-18,61.1815,61.5656,60.2772,60.919,1883484.0
2023-07-19,61.1815,61.9303,61.1426,61.6483,2256908.0
2023-07-20,61.9205,62.8151,61.5024,62.679,1501268.0
2023-07-21,62.854,63.6505,62.679,63.3305,2031906.0
2023-07-22,62.854,63.6505,62.679,63.3305,2031906.0
2023-07-23,62.854,63.6505,62.679,63.3305,2031906.0
2023-07-24,63.3888,63.4034,62.7276,62.7762,2049562.0
2023-07-25,62.7762,63.4229,62.5818,63.0874,2107646.0
2023-07-26,62.9026,63.5736,62.7471,63.1263,1585223.0
2023-07-27,62.7665,63.136,61.4149,61.551,2060262.0
2023-07-28,62.0178,62.1199,61.026,61.4344,2383624.0
2023-07-29,62.0178,62.1199,61.026,61.4344,2383624.0
2023-07-30,62.0178,62.1199,61.026,61.4344,2383624.0
2023-07-31,61.6677,61.8525,61.1426,61.376,5086603.0
2023-08-01,62.4456,63.4958,61.3955,61.4538,3966485.0
2023-08-02,61.2885,61.5802,60.4814,61.3955,2686859.0
2023-08-03,61.0162,61.0649,59.2271,59.4993,2463291.0
2023-08-04,59.616,59.9077,58.5659,58.9256,1894548.0
2023-08-05,59.616,59.9077,58.5659,58.9256,1894548.0
2023-08-06,59.616,59.9077,58.5659,58.9256,1894548.0
2023-08-07,59.0812,59.5188,58.8187,58.8284,1988679.0
2023-08-08,58.7117,59.1736,58.2742,58.9159,2548787.0
2023-08-09,58.6728,59.5869,58.6728,59.0326,2494898.0
2023-08-10,59.1687,59.5431,58.7312,58.8479,1616562.0
2023-08-11,58.9548,59.4109,58.7409,59.1882,1656993.0
2023-08-12,58.9548,59.4109,58.7409,59.1882,1656993.0
2023-08-13,58.9548,59.4109,58.7409,59.1882,1656993.0
2023-08-14,58.5075,58.8673,58.2353,58.3811,2237729.0
2023-08-15,58.1477,58.1866,57.7199,57.788,2499453.0
2023-08-16,58.0505,58.8138,57.8658,58.6728,2289893.0
2023-08-17,58.7701,59.2562,58.6923,58.7312,2317174.0
2023-08-18,58.6534,59.2951,58.6534,59.1396,1977275.0
2023-08-19,58.6534,59.2951,58.6534,59.1396,1977275.0
2023-08-20,58.6534,59.2951,58.6534,59.1396,1977275.0
2023-08-21,59.0812,59.1785,58.0991,58.5756,1448172.0
2023-08-22,58.5075,58.6534,58.1429,58.4006,2482372.0
2023-08-23,58.9256,59.1153,58.2839,59.0715,1879088.0
2023-08-24,59.0034,59.7959,58.9354,59.0423,1830976.0
2023-08-25,59.2076,59.723,58.9548,59.4313,1942034.0
2023-08-26,59.2076,59.723,58.9548,59.4313,1942034.0
2023-08-27,59.2076,59.723,58.9548,59.4313,1942034.0
2023-08-28,59.616,59.9077,59.3097,59.4896,1249353.0
2023-08-29,59.8688,60.18,59.3925,60.1217,1913127.0
2023-08-30,60.0536,60.3745,59.548,59.9564,1890800.0
2023-08-31,60.1897,60.2578,59.3729,59.3924,2932326.0
2023-09-01,59.723,59.723,58.3033,58.8284,2235643.0
2023-09-02,59.723,59.723,58.3033,58.8284,2235643.0
2023-09-03,59.723,59.723,58.3033,58.8284,2235643.0
2023-09-04,59.723,59.723,58.3033,58.8284,2235643.0
2023-09-05,58.809,58.9256,57.0441,57.2532,3069237.0
2023-09-06,57.3699,57.6713,57.0198,57.6032,2504474.0
2023-09-07,58.1236,59.3214,57.9714,59.0661,2599950.0
2023-09-08,59.2723,59.8909,59.017,59.6847,2143924.0
2023-09-09,59.2723,59.8909,59.017,59.6847,2143924.0
2023-09-10,59.2723,59.8909,59.017,59.6847,2143924.0
2023-09-11,59.4981,60.1167,59.4294,59.6945,1778941.0
2023-09-12,59.7043,59.7043,59.1741,59.5276,2243962.0
2023-09-13,59.6847,60.4898,59.5865,59.7829,4304144.0
2023-09-14,60.1658,60.5585,59.8614,60.2738,3745055.0
2023-09-15,60.1461,60.8629,60.0185,60.2345,5387040.0
2023-09-16,60.1461,60.8629,60.0185,60.2345,5387040.0
2023-09-17,60.1461,60.8629,60.0185,60.2345,5387040.0
2023-09-18,60.3523,60.421,59.6896,60.2149,3329150.0
2023-09-19,60.097,60.5192,59.5178,59.5178,3164217.0
2023-09-20,59.773,60.2394,59.341,59.5963,2562105.0
2023-09-21,59.5276,60.1412,58.9502,59.341,2069753.0
2023-09-22,59.1349,59.6944,58.8501,59.4196,2078766.0
2023-09-23,59.1349,59.6944,58.8501,59.4196,2078766.0
2023-09-24,59.1349,59.6944,58.8501,59.4196,2078766.0
2023-09-25,59.0563,59.2723,58.644,59.1938,1286583.0
2023-09-26,59.076,59.184,57.1614,57.4069,1722186.0
2023-09-27,57.3774,57.564,56.6803,56.8472,2358210.0
2023-09-28,57.0043,57.1565,55.512,55.6298,2788230.0
2023-09-29,56.1992,56.2925,55.3843,55.8752,2980255.0
2023-09-30,56.1992,56.2925,55.3843,55.8752,2980255.0
2023-10-01,56.1992,56.2925,55.3843,55.8752,2980255.0
2023-10-02,55.561,55.836,53.1654,53.6956,4150881.0
2023-10-03,53.3225,54.7854,52.7334,54.5203,3467222.0
2023-10-04,54.7363,55.2223,53.8036,55.0996,3469511.0
2023-10-05,54.9916,55.6494,54.589,55.5316,3785907.0
2023-10-06,54.7265,56.479,54.0687,56.2778,3146487.0
2023-10-07,54.7265,56.479,54.0687,56.2778,3146487.0
2023-10-08,54.7265,56.479,54.0687,56.2778,3146487.0
2023-10-09,56.2287,57.3578,56.2189,57.348,2469876.0
2023-10-10,57.3578,58.2414,57.3185,57.9763,2388814.0
2023-10-11,58.153,59.719,58.0058,59.665,2594072.0
2023-10-12,59.4,60.313,58.86,59.4687,3886148.0
2023-10-13,59.8909,60.1854,59.3656,59.6945,2859660.0
2023-10-14,59.8909,60.1854,59.3656,59.6945,2859660.0
2023-10-15,59.8909,60.1854,59.3656,59.6945,2859660.0
2023-10-16,60.0087,60.2149,59.3901,59.7829,1976240.0
2023-10-17,59.4589,59.9792,59.3067,59.7043,1730234.0
2023-10-18,59.5178,59.7436,58.693,59.0956,2330565.0
2023-10-19,58.86,59.6454,58.6832,58.7421,1937649.0
2023-10-20,58.6832,59.3509,58.2021,58.2218,3233396.0
2023-10-21,58.6832,59.3509,58.2021,58.2218,3233396.0
2023-10-22,58.6832,59.3509,58.2021,58.2218,3233396.0
2023-10-23,57.3774,58.801,57.1712,58.0843,2581142.0
2023-10-24,58.644,59.8025,58.477,59.3803,2782546.0
2023-10-25,59.0858,59.665,59.022,59.4883,2295169.0
2023-10-26,59.7141,60.4603,59.5178,60.0872,2576000.0
2023-10-27,59.8909,60.0578,58.7421,59.017,2199129.0
2023-10-28,59.8909,60.0578,58.7421,59.017,2199129.0
2023-10-29,59.8909,60.0578,58.7421,59.017,2199129.0
2023-10-30,59.4196,59.9694,58.693,59.0661,2451140.0
2023-10-31,60.313,60.7401,59.3312,60.529,3948078.0
2023-11-01,60.2149,61.7162,60.0578,61.2458,3482239.0
2023-11-02,61.0592,62.5418,61.0592,62.2669,3079172.0
2023-11-03,63.0818,63.1407,62.3847,62.4338,2538049.0
2023-11-04,63.0818,63.1407,62.3847,62.4338,2538049.0
2023-11-05,63.0818,63.1407,62.3847,62.4338,2538049.0
2023-11-06,62.4534,62.6694,61.6385,61.8741,3178948.0
2023-11-07,62.0116,62.0116,60.8824,61.1672,2170312.0
2023-11-08,60.804,61.1476,59.881,60.5683,2613822.0
2023-11-09,60.7254,61.0396,59.8221,59.9203,1814686.0
2023-11-10,60.2738,60.5241,59.9015,60.4898,1826394.0
2023-11-11,60.2738,60.5241,59.9015,60.4898,1826394.0
2023-11-12,60.2738,60.5241,59.9015,60.4898,1826394.0
2023-11-13,60.3818,60.5487,59.7632,60.2247,1935628.0
2023-11-14,61.344,62.1589,61.0838,62.1,3442134.0
2023-11-15,61.9527,62.5516,61.393,61.7367,2573588.0
2023-11-16,62.1196,62.6105,62.0705,62.3061,2766054.0
2023-11-17,62.581,62.8461,62.1834,62.5909,2105964.0
2023-11-18,62.581,62.8461,62.1834,62.5909,2105964.0
2023-11-19,62.581,62.8461,62.1834,62.5909,2105964.0
2023-11-20,62.257,62.8756,61.7367,62.8461,3403980.0
2023-11-21,63.0719,63.2978,62.5123,62.9738,2815598.0
2023-11-22,63.229,63.5039,62.7283,63.4745,2003428.0
2023-11-23,63.229,63.5039,62.7283,63.4745,2003428.0
2023-11-24,63.7003,63.9998,63.3959,63.9065,1199725.0
2023-11-25,63.7003,63.9998,63.3959,63.9065,1199725.0
2023-11-26,63.7003,63.9998,63.3959,63.9065,1199725.0
2023-11-27,64.0047,64.0341,63.1898,63.2683,3378924.0
2023-11-28,63.445,63.985,63.2143,63.229,2738316.0
2023-11-29,63.229,63.4058,62.0705,62.1392,3874214.0
2023-11-30,62.0312,62.257,61.1574,61.2949,18266248.0
2023-12-01,61.2752,62.4534,61.123,62.2669,3563906.0
2023-12-02,61.2752,62.4534,61.123,62.2669,3563906.0
2023-12-03,61.2752,62.4534,61.123,62.2669,3563906.0
2023-12-04,61.717,62.8019,61.5109,62.1294,2563239.0
2023-12-05,62.1098,62.1098,61.1672,61.4618,3434869.0
2023-12-06,61.8054,62.1883,61.5109,62.041,3935231.0
2023-12-07,62.2788,62.7048,61.7141,61.8429,3237768.0
2023-12-08,61.8032,62.0014,61.2385,61.9915,2835032.0
2023-12-09,61.8032,62.0014,61.2385,61.9915,2835032.0
2023-12-10,61.8032,62.0014,61.2385,61.9915,2835032.0
2023-12-11,61.7834,62.5067,61.6051,62.3977,2563192.0
2023-12-12,62.5364,62.5364,61.7636,61.9122,1612184.0
2023-12-13,62.15,64.1414,61.6744,63.9234,3094653.0
2023-12-14,64.2603,64.3495,62.1995,62.3977,4457910.0
2023-12-15,61.7636,62.0113,60.3567,60.971,6826926.0
2023-12-16,61.7636,62.0113,60.3567,60.971,6826926.0
2023-12-17,61.7636,62.0113,60.3567,60.971,6826926.0
2023-12-18,61.0205,61.189,60.6143,61.1295,3116817.0
2023-12-19,61.2484,61.6051,60.8521,61.5952,2165002.0
2023-12-20,61.397,61.6943,60.1586,60.1784,2762791.0
2023-12-21,60.2378,60.545,59.475,59.792,2191122.0
2023-12-22,60.1487,60.6837,60.0694,60.0892,2063448.0
2023-12-23,60.1487,60.6837,60.0694,60.0892,2063448.0
2023-12-24,60.1487,60.6837,60.0694,60.0892,2063448.0
2023-12-25,60.1487,60.6837,60.0694,60.0892,2063448.0
2023-12-26,59.9406,60.4261,59.9406,60.1586,1217234.0
2023-12-27,60.0793,60.3369,59.8614,60.0991,1592422.0
2023-12-28,59.8911,60.5202,59.8911,60.4063,1324260.0
2023-12-29,60.109,60.6242,60.0397,60.5846,1981936.0
2023-12-30,60.109,60.6242,60.0397,60.5846,1981936.0
2023-12-31,60.109,60.6242,60.0397,60.5846,1981936.0
2024-01-01,60.109,60.6242,60.0397,60.5846,1981936.0
2024-01-02,60.2973,61.2336,60.1685,60.971,2341451.0
2024-01-03,61.0404,61.2682,60.6242,61.2385,2830622.0
2024-01-04,61.1989,61.6348,60.7927,61.2187,2649165.0
2024-01-05,61.0007,61.3277,60.6441,61.1592,2706186.0
2024-01-06,61.0007,61.3277,60.6441,61.1592,2706186.0
2024-01-07,61.0007,61.3277,60.6441,61.1592,2706186.0
2024-01-08,61.1989,61.7339,60.8917,61.6051,2010920.0
2024-01-09,61.3178,61.4565,60.8917,61.2484,1657297.0
2024-01-10,61.1592,61.6249,60.7729,61.4367,1976134.0
2024-01-11,61.1989,61.2286,59.3276,59.7524,2635416.0
2024-01-12,60.2378,60.4063,59.5344,59.7623,4836316.0
2024-01-13,60.2378,60.4063,59.5344,59.7623,4836316.0
2024-01-14,60.2378,60.4063,59.5344,59.7623,4836316.0
2024-01-15,60.2378,60.4063,59.5344,59.7623,4836316.0
2024-01-16,59.5245,59.6632,58.618,58.8211,2842123.0
2024-01-17,58.4545,59.2174,57.7857,58.2662,2479824.0
2024-01-18,57.8997,58.0532,57.2755,57.7907,2698288.0
2024-01-19,58.078,58.0978,57.434,58.0086,2802574.0
2024-01-20,58.078,58.0978,57.434,58.0086,2802574.0
2024-01-21,58.078,58.0978,57.434,58.0086,2802574.0
2024-01-22,57.6718,58.2563,57.4439,57.4935,2285194.0
2024-01-23,57.3547,57.7015,57.1913,57.6123,2034697.0
2024-01-24,57.8898,57.9393,56.3244,56.4532,2664001.0
2024-01-25,56.8197,57.0575,56.3838,56.9386,3079401.0
2024-01-26,57.1764,57.3349,56.8197,57.1368,1678034.0
2024-01-27,57.1764,57.3349,56.8197,57.1368,1678034.0
2024-01-28,57.1764,57.3349,56.8197,57.1368,1678034.0
2024-01-29,57.0972,57.6718,56.7207,57.4835,1992673.0
2024-01-30,57.3547,57.974,57.0675,57.7114,1874777.0
2024-01-31,58.1573,58.4446,57.1566,57.4538,2787158.0
2024-02-01,57.1467,58.4842,56.8098,58.4842,2304139.0
2024-02-02,57.9492,58.1672,57.0773,57.6619,3219526.0
2024-02-03,57.9492,58.1672,57.0773,57.6619,3219526.0
2024-02-04,57.9492,58.1672,57.0773,57.6619,3219526.0
2024-02-05,57.1566,58.3158,56.7108,57.6619,4118261.0
2024-02-06,57.5232,58.722,57.3944,58.4347,3858171.0
2024-02-07,58.5833,58.722,58.0136,58.4644,3738803.0
2024-02-08,58.1275,58.2415,56.9981,57.6619,2792888.0
2024-02-09,57.4935,58.078,57.2953,57.8798,1436493.0
2024-02-10,57.4935,58.078,57.2953,57.8798,1436493.0
2024-02-11,57.4935,58.078,57.2953,57.8798,1436493.0
2024-02-12,57.8699,58.8211,57.6668,58.7814,1975423.0
2024-02-13,58.4545,58.8012,56.8693,58.0086,2325614.0
2024-02-14,58.0582,58.6328,57.9096,58.2266,2788336.0
2024-02-15,58.5238,59.3065,58.4149,59.0489,2639675.0
2024-02-16,58.7517,59.5443,58.4743,59.2372,2411559.0
2024-02-17,58.7517,59.5443,58.4743,59.2372,2411559.0
2024-02-18,58.7517,59.5443,58.4743,59.2372,2411559.0
2024-02-19,58.7517,59.5443,58.4743,59.2372,2411559.0
2024-02-20,59.3164,60.0298,59.0291,59.5542,2225359.0
2024-02-21,59.9604,60.5896,59.6434,60.5747,2725928.0
2024-02-22,59.9902,60.0991,59.5344,59.8118,3221247.0
2024-02-23,60.0595,60.436,59.8118,60.1883,2624856.0
2024-02-24,60.0595,60.436,59.8118,60.1883,2624856.0
2024-02-25,60.0595,60.436,59.8118,60.1883,2624856.0
2024-02-26,60.01,60.01,58.7418,59.0886,3174826.0
2024-02-27,59.4353,61.5159,59.1183,61.0106,4075608.0
2024-02-28,61.0205,62.1104,60.7927,62.0509,3925482.0
2024-02-29,62.2887,62.5364,61.5555,61.823,4493953.0
2024-03-01,61.6645,61.9419,60.9116,61.6645,4148244.0
2024-03-02,61.6645,61.9419,60.9116,61.6645,4148244.0
2024-03-03,61.6645,61.9419,60.9116,61.6645,4148244.0
2024-03-04,61.4565,62.9327,61.4119,62.7742,3236818.0
2024-03-05,63.1507,64.6665,62.9921,63.6163,3883611.0
2024-03-06,64.0423,64.3643,63.6361,64.29,3039027.0
2024-03-07,65.23,65.38,64.54,65.26,3531194.0
2024-03-08,65.5,65.59,64.125,64.26,3429824.0
2024-03-09,65.5,65.59,64.125,64.26,3429824.0
2024-03-10,65.5,65.59,64.125,64.26,3429824.0
2024-03-11,64.32,65.24,63.93,64.95,2571504.0
2024-03-12,64.52,64.75,63.61,64.01,2146294.0
2024-03-13,64.25,64.62,63.86,63.93,2515831.0
2024-03-14,64.18,64.18,63.4,63.99,2298917.0
2024-03-15,63.8,64.61,63.59,63.78,5536437.0
2024-03-16,63.8,64.61,63.59,63.78,5536437.0
2024-03-17,63.8,64.61,63.59,63.78,5536437.0
2024-03-18,63.49,64.05,63.31,64.03,2856382.0
2024-03-19,64.31,64.43,63.7,64.07,2319012.0
2024-03-20,63.81,64.53,63.54,63.89,3396004.0
2024-03-21,64.2,64.47,63.68,63.84,2588316.0
2024-03-22,64.33,65.36,64.27,65.03,3913493.0
2024-03-23,64.33,65.36,64.27,65.03,3913493.0
2024-03-24,64.33,65.36,64.27,65.03,3913493.0
2024-03-25,65.12,65.36,64.53,65.32,3792355.0
2024-03-26,65.38,66.18,65.13,65.51,3871663.0
2024-03-27,66.21,66.65,65.86,66.65,3376809.0
2024-03-28,66.68,67.02,66.425,66.78,3051423.0
2024-03-29,66.68,67.02,66.425,66.78,3051423.0
2024-03-30,66.68,67.02,66.425,66.78,3051423.0
2024-03-31,66.68,67.02,66.425,66.78,3051423.0
2024-04-01,66.53,66.73,65.78,66.64,2973167.0
2024-04-02,66.48,67.51,66.35,66.42,3831847.0
2024-04-03,66.42,66.87,66.02,66.64,3776991.0
2024-04-04,67.15,67.24,65.79,66.11,2550357.0
2024-04-05,65.8,66.655,65.445,66.52,1892460.0
2024-04-06,65.8,66.655,65.445,66.52,1892460.0
2024-04-07,65.8,66.655,65.445,66.52,1892460.0
2024-04-08,66.48,67.14,66.18,66.79,1852099.0
