,CVBF US Equity,CVBF US Equity,CVBF US Equity,CVBF US Equity,CVBF US Equity
2023-08-04,18.4443,18.7922,18.4443,18.6859,848836.0
2023-08-05,18.4443,18.7922,18.4443,18.6859,848836.0
2023-08-06,18.4443,18.7922,18.4443,18.6859,848836.0
2023-08-07,18.6183,18.9951,18.4202,18.9371,1242934.0
2023-08-08,18.3767,18.8115,17.9806,18.7535,927636.0
2023-08-09,18.6472,18.6907,18.2415,18.3671,811169.0
2023-08-10,18.6472,18.9226,18.3236,18.4733,794406.0
2023-08-11,18.3381,18.6569,18.3187,18.6279,492502.0
2023-08-12,18.3381,18.6569,18.3187,18.6279,492502.0
2023-08-13,18.3381,18.6569,18.3187,18.6279,492502.0
2023-08-14,18.4443,18.4637,17.9516,18.0482,1032066.0
2023-08-15,17.7197,17.8646,17.3912,17.4395,1160146.0
2023-08-16,17.3816,17.5844,17.082,17.082,760440.0
2023-08-17,17.169,17.3912,17.0434,17.111,660549.0
2023-08-18,16.8695,17.3332,16.7535,17.082,1118764.0
2023-08-19,16.8695,17.3332,16.7535,17.082,1118764.0
2023-08-20,16.8695,17.3332,16.7535,17.082,1118764.0
2023-08-21,17.169,17.1883,16.6666,16.7825,707765.0
2023-08-22,16.8212,16.9758,16.4444,16.483,848233.0
2023-08-23,16.4444,16.8308,16.3767,16.7246,753345.0
2023-08-24,16.6279,17.0241,16.6279,16.7825,589038.0
2023-08-25,16.8115,16.9854,16.4444,16.7825,690016.0
2023-08-26,16.8115,16.9854,16.4444,16.7825,690016.0
2023-08-27,16.8115,16.9854,16.4444,16.7825,690016.0
2023-08-28,16.9178,17.1787,16.8405,17.0337,652279.0
2023-08-29,17.082,17.2849,16.8405,17.1207,507500.0
2023-08-30,17.082,17.1014,16.8115,16.8695,616903.0
2023-08-31,16.8502,16.9951,16.6859,16.8695,759432.0
2023-09-01,17.0627,17.6424,17.0627,17.5555,717755.0
2023-09-02,17.0627,17.6424,17.0627,17.5555,717755.0
2023-09-03,17.0627,17.6424,17.0627,17.5555,717755.0
2023-09-04,17.0627,17.6424,17.0627,17.5555,717755.0
2023-09-05,17.3912,17.4685,17.111,17.1497,843427.0
2023-09-06,17.1593,17.2753,16.6617,16.7632,653161.0
2023-09-07,16.6569,16.7632,16.4347,16.6183,673213.0
2023-09-08,16.7342,16.7342,16.4444,16.7149,562864.0
2023-09-09,16.7342,16.7342,16.4444,16.7149,562864.0
2023-09-10,16.7342,16.7342,16.4444,16.7149,562864.0
2023-09-11,16.7922,16.9758,16.5313,16.6376,887224.0
2023-09-12,16.7149,17.0241,16.5989,16.8695,934111.0
2023-09-13,16.9468,16.9758,16.4057,16.6569,766264.0
2023-09-14,16.9178,17.0241,16.7149,16.8888,755379.0
2023-09-15,16.7922,16.9468,16.6279,16.7246,4358590.0
2023-09-16,16.7922,16.9468,16.6279,16.7246,4358590.0
2023-09-17,16.7922,16.9468,16.6279,16.7246,4358590.0
2023-09-18,16.6956,16.6956,16.1738,16.2125,746504.0
2023-09-19,16.2994,16.4637,16.0192,16.2415,619874.0
2023-09-20,16.3671,16.541,16.0386,16.0386,551670.0
2023-09-21,15.9323,16.1738,15.6907,15.8936,661468.0
2023-09-22,15.9323,16.0144,15.6328,15.7101,670073.0
2023-09-23,15.9323,16.0144,15.6328,15.7101,670073.0
2023-09-24,15.9323,16.0144,15.6328,15.7101,670073.0
2023-09-25,15.6714,15.9951,15.5362,15.9613,530049.0
2023-09-26,15.739,16.1738,15.739,15.797,779122.0
2023-09-27,15.8743,15.913,15.5555,15.6424,747009.0
2023-09-28,15.5845,16.0096,15.5072,15.8647,940090.0
2023-09-29,16.0096,16.3487,15.8936,16.0096,960921.0
2023-09-30,16.0096,16.3487,15.8936,16.0096,960921.0
2023-10-01,16.0096,16.3487,15.8936,16.0096,960921.0
2023-10-02,15.9999,16.0675,15.4878,15.5845,1577438.0
2023-10-03,15.4866,15.5845,14.929,15.2812,1534776.0
2023-10-04,15.2714,15.6872,15.0562,15.6236,1027462.0
2023-10-05,15.5845,16.0149,15.5649,15.9953,976847.0
2023-10-06,15.7703,16.1421,15.5845,15.9269,1034212.0
2023-10-07,15.7703,16.1421,15.5845,15.9269,1034212.0
2023-10-08,15.7703,16.1421,15.5845,15.9269,1034212.0
2023-10-09,15.7997,16.0736,15.7606,15.8779,729654.0
2023-10-10,16.0345,16.1959,15.9122,16.103,729708.0
2023-10-11,16.0932,16.416,15.9366,16.0834,681340.0
2023-10-12,16.103,16.103,15.7606,15.8877,659299.0
2023-10-13,16.0443,16.0638,15.379,15.379,785882.0
2023-10-14,16.0443,16.0638,15.379,15.379,785882.0
2023-10-15,16.0443,16.0638,15.379,15.379,785882.0
2023-10-16,15.5747,15.7703,15.5062,15.6334,919239.0
2023-10-17,15.5453,16.2791,15.5453,16.0932,1076210.0
2023-10-18,15.966,15.9856,15.5062,15.5747,849103.0
2023-10-19,15.5942,16.3867,15.5355,15.7606,2348682.0
2023-10-20,15.7214,15.7997,15.1638,15.291,1201771.0
2023-10-21,15.7214,15.7997,15.1638,15.291,1201771.0
2023-10-22,15.7214,15.7997,15.1638,15.291,1201771.0
2023-10-23,15.2225,15.6725,15.066,15.1149,1365474.0
2023-10-24,15.3007,15.3301,14.66,14.7431,1344719.0
2023-10-25,14.6746,14.7822,14.3029,14.6551,1523747.0
2023-10-26,15.3399,15.9758,15.3399,15.7214,2338000.0
2023-10-27,15.6823,15.7606,15.2127,15.3399,1303865.0
2023-10-28,15.6823,15.7606,15.2127,15.3399,1303865.0
2023-10-29,15.6823,15.7606,15.2127,15.3399,1303865.0
2023-10-30,15.5355,15.6334,15.1247,15.2029,1081236.0
2023-10-31,15.1638,15.4084,15.0562,15.2812,787836.0
2023-11-01,15.2127,15.6725,15.0464,15.6236,1398480.0
2023-11-02,15.9073,16.6508,15.8975,16.6312,1468279.0
2023-11-03,17.2378,17.6291,17.1302,17.2476,1371409.0
2023-11-04,17.2378,17.6291,17.1302,17.2476,1371409.0
2023-11-05,17.2378,17.6291,17.1302,17.2476,1371409.0
2023-11-06,17.2084,17.2084,16.8416,16.9247,844272.0
2023-11-07,16.8758,16.9052,16.5334,16.6508,715820.0
2023-11-08,16.7389,16.8954,16.2057,16.3084,690945.0
2023-11-09,16.3769,16.3769,15.9122,15.9953,587744.0
2023-11-10,16.0932,16.1421,15.829,15.9269,479412.0
2023-11-11,16.0932,16.1421,15.829,15.9269,479412.0
2023-11-12,16.0932,16.1421,15.829,15.9269,479412.0
2023-11-13,15.8388,16.0736,15.6921,15.9953,461093.0
2023-11-14,16.8856,17.9862,16.7389,17.903,1541313.0
2023-11-15,17.8541,18.309,17.678,18.0596,1261510.0
2023-11-16,18.0107,18.1427,17.5606,17.903,736238.0
2023-11-17,18.177,18.583,17.8982,18.1085,1581122.0
2023-11-18,18.177,18.583,17.8982,18.1085,1581122.0
2023-11-19,18.177,18.583,17.8982,18.1085,1581122.0
2023-11-20,18.0791,18.1868,17.6683,18.0204,664937.0
2023-11-21,17.8835,18.0498,17.3258,17.3552,751912.0
2023-11-22,17.5998,17.678,17.3552,17.5117,517777.0
2023-11-23,17.5998,17.678,17.3552,17.5117,517777.0
2023-11-24,17.5019,17.59,17.2867,17.4628,281651.0
2023-11-25,17.5019,17.59,17.2867,17.4628,281651.0
2023-11-26,17.5019,17.59,17.2867,17.4628,281651.0
2023-11-27,17.365,17.4384,17.1497,17.3845,618584.0
2023-11-28,17.3356,17.3797,17.0519,17.2965,469557.0
2023-11-29,17.4726,17.9324,17.321,17.5998,711579.0
2023-11-30,17.6585,17.7954,17.3748,17.4922,962442.0
2023-12-01,17.3748,18.7444,17.2378,18.5976,1008797.0
2023-12-02,17.3748,18.7444,17.2378,18.5976,1008797.0
2023-12-03,17.3748,18.7444,17.2378,18.5976,1008797.0
2023-12-04,18.3824,18.9009,18.3824,18.7737,929378.0
2023-12-05,18.6661,18.6661,18.3482,18.3922,609912.0
2023-12-06,18.6466,19.1357,18.5194,18.5487,1203490.0
2023-12-07,18.6466,19.0966,17.6683,18.9988,1274778.0
2023-12-08,18.8422,19.2922,18.7444,19.1944,991107.0
2023-12-09,18.8422,19.2922,18.7444,19.1944,991107.0
2023-12-10,18.8422,19.2922,18.7444,19.1944,991107.0
2023-12-11,18.9205,19.1064,18.7689,18.8422,764537.0
2023-12-12,18.8324,18.8716,18.5585,18.5585,606623.0
2023-12-13,18.6955,19.8988,18.4216,19.8597,1261313.0
2023-12-14,20.7206,21.2978,20.3684,20.8478,1308835.0
2023-12-15,20.9652,21.1706,20.3977,20.4369,5179600.0
2023-12-16,20.9652,21.1706,20.3977,20.4369,5179600.0
2023-12-17,20.9652,21.1706,20.3977,20.4369,5179600.0
2023-12-18,20.5836,20.657,20.0455,20.1336,813266.0
2023-12-19,20.2119,20.5836,20.0358,20.2901,986178.0
2023-12-20,20.2901,20.6863,19.8597,19.8597,1256475.0
2023-12-21,20.2021,20.2216,19.7325,20.0162,1044288.0
2023-12-22,20.1923,20.5188,19.9086,20.0064,526400.0
2023-12-23,20.1923,20.5188,19.9086,20.0064,526400.0
2023-12-24,20.1923,20.5188,19.9086,20.0064,526400.0
2023-12-25,20.1923,20.5188,19.9086,20.0064,526400.0
2023-12-26,20.1825,20.4858,19.9575,20.3586,679761.0
2023-12-27,20.2412,20.4369,20.114,20.2216,597884.0
2023-12-28,20.0749,20.2412,19.9428,20.1629,666453.0
2023-12-29,20.114,20.2021,19.7324,19.7521,526854.0
2023-12-30,20.114,20.2021,19.7324,19.7521,526854.0
2023-12-31,20.114,20.2021,19.7324,19.7521,526854.0
2024-01-01,20.114,20.2021,19.7324,19.7521,526854.0
2024-01-02,19.4977,20.0064,19.4977,19.6347,719290.0
2024-01-03,19.4977,19.4977,18.852,18.9303,733413.0
2024-01-04,18.9995,19.3158,18.7622,19.2071,750790.0
2024-01-05,18.9995,19.474,18.9995,19.128,484859.0
2024-01-06,18.9995,19.474,18.9995,19.128,484859.0
2024-01-07,18.9995,19.474,18.9995,19.128,484859.0
2024-01-08,19.0192,19.2861,18.9599,19.2466,455198.0
2024-01-09,18.9006,19.0717,18.8018,18.9896,493114.0
2024-01-10,18.8512,18.9402,18.7326,18.9006,441893.0
2024-01-11,18.7326,18.7919,18.3124,18.7721,837693.0
2024-01-12,19.0094,19.0588,18.5349,18.8611,753018.0
2024-01-13,19.0094,19.0588,18.5349,18.8611,753018.0
2024-01-14,19.0094,19.0588,18.5349,18.8611,753018.0
2024-01-15,19.0094,19.0588,18.5349,18.8611,753018.0
2024-01-16,18.5447,18.7425,18.3965,18.4657,832906.0
2024-01-17,18.1691,18.5349,18.0319,18.3273,645759.0
2024-01-18,18.5349,18.5833,18.2284,18.4261,676657.0
2024-01-19,18.5645,18.8018,18.2086,18.7919,689164.0
2024-01-20,18.5645,18.8018,18.2086,18.7919,689164.0
2024-01-21,18.5645,18.8018,18.2086,18.7919,689164.0
2024-01-22,18.9303,19.3158,18.9006,19.2763,940631.0
2024-01-23,19.4937,19.5036,18.9105,18.9204,831577.0
2024-01-24,19.039,19.3109,18.6831,18.7622,881927.0
2024-01-25,18.4162,18.8413,17.487,18.0801,2005894.0
2024-01-26,18.1988,18.3372,17.6748,17.7144,1236295.0
2024-01-27,18.1988,18.3372,17.6748,17.7144,1236295.0
2024-01-28,18.1988,18.3372,17.6748,17.7144,1236295.0
2024-01-29,17.7836,18.09,17.6946,18.0109,733860.0
2024-01-30,17.9417,17.9417,17.665,17.6748,703774.0
2024-01-31,17.2102,17.4327,16.5628,16.5776,1736737.0
2024-02-01,16.7555,16.9532,15.7719,16.2316,1644352.0
2024-02-02,15.9054,16.6962,15.767,16.6665,1478971.0
2024-02-03,15.9054,16.6962,15.767,16.6665,1478971.0
2024-02-04,15.9054,16.6962,15.767,16.6665,1478971.0
2024-02-05,16.3996,16.711,16.1327,16.6072,1208990.0
2024-02-06,16.5776,16.8297,16.281,16.4095,1151897.0
2024-02-07,16.7357,16.9532,16.2118,16.9532,1291647.0
2024-02-08,16.7852,17.0315,16.6665,16.9137,1032993.0
2024-02-09,17.062,17.0718,16.4194,16.9829,1128136.0
2024-02-10,17.062,17.0718,16.4194,16.9829,1128136.0
2024-02-11,17.062,17.0718,16.4194,16.9829,1128136.0
2024-02-12,16.9236,17.8281,16.9236,17.5661,1463065.0
2024-02-13,17.3387,17.3387,16.1871,16.5282,1798193.0
2024-02-14,16.8049,16.9729,16.454,16.8544,1031974.0
2024-02-15,17.0323,17.7243,16.9236,17.5365,987865.0
2024-02-16,17.2695,17.3882,17.0125,17.23,841340.0
2024-02-17,17.2695,17.3882,17.0125,17.23,841340.0
2024-02-18,17.2695,17.3882,17.0125,17.23,841340.0
2024-02-19,17.2695,17.3882,17.0125,17.23,841340.0
2024-02-20,17.0521,17.3536,16.9928,17.1608,585935.0
2024-02-21,17.1015,17.1114,16.9038,17.0521,723025.0
2024-02-22,17.0521,17.319,16.8395,17.2498,1287108.0
2024-02-23,17.2498,17.4178,16.9928,17.1905,594773.0
2024-02-24,17.2498,17.4178,16.9928,17.1905,594773.0
2024-02-25,17.2498,17.4178,16.9928,17.1905,594773.0
2024-02-26,17.1509,17.2201,16.7259,16.7654,722600.0
2024-02-27,16.9137,17.1262,16.8148,16.8741,504152.0
2024-02-28,16.5974,16.8544,16.5677,16.5677,815041.0
2024-02-29,16.884,17.2201,16.7011,16.8247,768606.0
2024-03-01,16.6863,16.7506,16.2909,16.5974,1554541.0
2024-03-02,16.6863,16.7506,16.2909,16.5974,1554541.0
2024-03-03,16.6863,16.7506,16.2909,16.5974,1554541.0
2024-03-04,16.7654,17.1806,16.7456,16.7555,1250576.0
2024-03-05,16.627,17.5958,16.6122,17.5562,1092602.0
2024-03-06,17.6155,18.09,17.1098,17.5958,1544809.0
2024-03-07,17.8726,18.1147,17.7094,17.7243,957097.0
2024-03-08,18.0505,18.0505,17.4771,17.4969,734629.0
2024-03-09,18.0505,18.0505,17.4771,17.4969,734629.0
2024-03-10,18.0505,18.0505,17.4771,17.4969,734629.0
2024-03-11,17.4376,17.665,17.3585,17.4475,638476.0
2024-03-12,17.319,17.4771,17.0422,17.0718,697553.0
2024-03-13,17.0521,17.3684,16.9532,17.0422,705770.0
2024-03-14,16.8939,16.9483,16.3996,16.538,796405.0
2024-03-15,16.459,16.8544,16.459,16.538,3379335.0
2024-03-16,16.459,16.8544,16.459,16.538,3379335.0
2024-03-17,16.459,16.8544,16.459,16.538,3379335.0
2024-03-18,16.5578,16.627,16.37,16.4095,794389.0
2024-03-19,16.3107,16.5578,16.2909,16.3206,657232.0
2024-03-20,16.2019,17.2053,16.1031,16.973,693597.0
2024-03-21,17.1015,17.3387,17.0026,17.1213,698522.0
2024-03-22,17.141,17.23,16.7061,16.8049,520310.0
2024-03-23,17.141,17.23,16.7061,16.8049,520310.0
2024-03-24,17.141,17.23,16.7061,16.8049,520310.0
2024-03-25,16.9433,17.1213,16.7852,16.8445,681333.0
2024-03-26,16.973,17.0471,16.5825,16.5875,600935.0
2024-03-27,16.7802,17.4969,16.7061,17.4969,773810.0
2024-03-28,17.6402,17.7144,17.4475,17.6353,874502.0
2024-03-29,17.6402,17.7144,17.4475,17.6353,874502.0
2024-03-30,17.6402,17.7144,17.4475,17.6353,874502.0
2024-03-31,17.6402,17.7144,17.4475,17.6353,874502.0
2024-04-01,17.6946,17.7045,17.1756,17.23,671020.0
2024-04-02,16.94,17.085,16.764,16.97,856046.0
2024-04-03,16.86,16.95,16.67,16.76,655603.0
2024-04-04,17.05,17.28,16.8,16.83,777814.0
2024-04-05,16.7,16.9,16.63,16.76,509021.0
2024-04-06,16.7,16.9,16.63,16.76,509021.0
2024-04-07,16.7,16.9,16.63,16.76,509021.0
2024-04-08,16.81,17.0757,16.81,17.04,449749.0
