,OMF US Equity,OMF US Equity,OMF US Equity,OMF US Equity,OMF US Equity
2021-05-22,39.9184,40.5684,39.5971,39.7943,957588.0
2021-05-23,39.9184,40.5684,39.5971,39.7943,957588.0
2021-05-24,40.1448,40.499,39.787,40.2836,741278.0
2021-05-25,40.4661,41.0577,39.9988,40.1156,993096.0
2021-05-26,40.1448,40.897,40.1448,40.7437,599648.0
2021-05-27,41.2257,42.0509,41.0139,42.029,993949.0
2021-05-28,41.9998,42.3065,41.2914,42.2408,1200872.0
2021-05-29,41.9998,42.3065,41.2914,42.2408,1200872.0
2021-05-30,41.9998,42.3065,41.2914,42.2408,1200872.0
2021-05-31,41.9998,42.3065,41.2914,42.2408,1200872.0
2021-06-01,42.8177,43.6941,42.8177,43.6284,1335548.0
2021-06-02,43.8182,43.9643,42.993,43.0952,1922044.0
2021-06-03,42.8469,43.3289,42.2408,43.3216,695063.0
2021-06-04,43.4969,43.7014,42.7228,43.2267,726964.0
2021-06-05,43.4969,43.7014,42.7228,43.2267,726964.0
2021-06-06,43.4969,43.7014,42.7228,43.2267,726964.0
2021-06-07,43.307,43.6503,43.2413,43.3874,836712.0
2021-06-08,43.161,44.0227,42.8396,43.7744,1358976.0
2021-06-09,43.8986,44.1688,43.3801,43.7379,1473856.0
2021-06-10,44.2783,44.2856,42.8761,43.0076,965520.0
2021-06-11,43.234,43.4823,42.9784,43.307,395176.0
2021-06-12,43.234,43.4823,42.9784,43.307,395176.0
2021-06-13,43.234,43.4823,42.9784,43.307,395176.0
2021-06-14,43.3728,43.5918,43.0368,43.2705,813982.0
2021-06-15,43.4604,44.2053,43.3618,43.8767,920932.0
2021-06-16,43.7817,44.2564,43.4896,43.957,1214415.0
2021-06-17,44.1761,44.4609,41.9048,42.6863,1202279.0
2021-06-18,41.8318,42.5548,41.3133,41.4082,1327305.0
2021-06-19,41.8318,42.5548,41.3133,41.4082,1327305.0
2021-06-20,41.8318,42.5548,41.3133,41.4082,1327305.0
2021-06-21,41.9706,43.2413,41.9706,43.1025,891905.0
2021-06-22,43.1829,43.6722,42.6863,43.1756,1412896.0
2021-06-23,43.1756,43.8694,43.1756,43.5845,571901.0
2021-06-24,44.3514,44.366,43.5626,44.2199,549546.0
2021-06-25,44.439,45.2051,44.3295,44.8699,1578884.0
2021-06-26,44.439,45.2051,44.3295,44.8699,1578884.0
2021-06-27,44.439,45.2051,44.3295,44.8699,1578884.0
2021-06-28,44.8699,45.1119,43.5115,43.6795,926738.0
2021-06-29,44.0008,44.1542,43.3581,43.5991,868632.0
2021-06-30,43.234,44.0958,43.234,43.7525,1012942.0
2021-07-01,44.0008,44.6544,43.7452,44.1469,715082.0
2021-07-02,44.512,44.512,43.9134,44.1688,371820.0
2021-07-03,44.512,44.512,43.9134,44.1688,371820.0
2021-07-04,44.512,44.512,43.9134,44.1688,371820.0
2021-07-05,44.512,44.512,43.9134,44.1688,371820.0
2021-07-06,43.8913,43.9643,42.7739,43.4093,782568.0
2021-07-07,43.066,43.789,43.0229,43.475,465096.0
2021-07-08,42.3649,43.467,41.8537,42.8981,692390.0
2021-07-09,43.8182,44.5924,43.6941,44.439,618386.0
2021-07-10,43.8182,44.5924,43.6941,44.439,618386.0
2021-07-11,43.8182,44.5924,43.6941,44.439,618386.0
2021-07-12,44.439,45.0963,43.9387,45.089,866249.0
2021-07-13,45.089,45.089,44.0008,44.0665,716632.0
2021-07-14,44.1177,44.9137,43.3645,43.6576,687322.0
2021-07-15,43.3435,44.0008,43.1975,43.8475,469890.0
2021-07-16,44.1469,44.1688,43.234,43.3362,466326.0
2021-07-17,44.1469,44.1688,43.234,43.3362,466326.0
2021-07-18,44.1469,44.1688,43.234,43.3362,466326.0
2021-07-19,42.2627,42.3686,41.2476,42.029,930687.0
2021-07-20,41.9925,43.8109,41.8975,43.4896,1274804.0
2021-07-21,43.9789,44.7238,43.9789,44.5558,1009930.0
2021-07-22,45.6878,46.1479,42.7228,43.5115,2243676.0
2021-07-23,44.2309,44.9867,44.1834,44.921,1737429.0
2021-07-24,44.2309,44.9867,44.1834,44.921,1737429.0
2021-07-25,44.2309,44.9867,44.1834,44.921,1737429.0
2021-07-26,44.921,45.7316,43.6503,43.9716,2067926.0
2021-07-27,43.5845,44.6106,43.4385,44.4609,1033159.0
2021-07-28,44.6143,44.7384,43.7452,44.3514,952064.0
2021-07-29,44.9356,45.4176,44.6143,44.8626,1114242.0
2021-07-30,43.5845,44.6143,43.5042,44.5485,5346153.0
2021-07-31,43.5845,44.6143,43.5042,44.5485,5346153.0
2021-08-01,43.5845,44.6143,43.5042,44.5485,5346153.0
2021-08-02,45.2788,45.5198,44.3002,44.3295,2234576.0
2021-08-03,44.5485,44.8334,43.3399,44.4536,1832045.0
2021-08-04,44.4098,45.2277,43.6138,44.68,2735888.0
2021-08-05,45.2838,45.9582,45.0486,45.7543,1369891.0
2021-08-06,46.0052,46.4914,45.5191,46.0131,858015.0
2021-08-07,46.0052,46.4914,45.5191,46.0131,858015.0
2021-08-08,46.0052,46.4914,45.5191,46.0131,858015.0
2021-08-09,45.6837,45.9974,45.1662,45.7229,2086826.0
2021-08-10,46.0523,46.8129,45.7935,46.7737,1306954.0
2021-08-11,46.8756,47.448,46.5933,46.8129,1503438.0
2021-08-12,45.4799,45.9268,45.2133,45.472,3533060.0
2021-08-13,45.7308,45.8562,45.0564,45.2681,2006092.0
2021-08-14,45.7308,45.8562,45.0564,45.2681,2006092.0
2021-08-15,45.7308,45.8562,45.0564,45.2681,2006092.0
2021-08-16,44.9859,45.621,44.6644,45.2995,1362018.0
2021-08-17,44.7741,45.1348,44.1625,44.68,1607051.0
2021-08-18,44.4762,44.8055,43.841,44.2409,1323533.0
2021-08-19,43.6293,44.3193,42.9236,43.1823,1546278.0
2021-08-20,43.1039,43.6764,42.6099,43.5038,1820722.0
2021-08-21,43.1039,43.6764,42.6099,43.5038,1820722.0
2021-08-22,43.1039,43.6764,42.6099,43.5038,1820722.0
2021-08-23,43.7469,44.0371,43.5274,43.8175,948138.0
2021-08-24,44.0057,44.6215,43.9469,44.4762,1095974.0
2021-08-25,44.5938,45.354,44.2017,44.8526,1153492.0
2021-08-26,44.9937,45.3387,44.4448,44.7977,1595887.0
2021-08-27,44.7977,46.4051,44.7977,46.4051,1680565.0
2021-08-28,44.7977,46.4051,44.7977,46.4051,1680565.0
2021-08-29,44.7977,46.4051,44.7977,46.4051,1680565.0
2021-08-30,46.46,46.46,45.0721,45.0878,863464.0
2021-08-31,45.0015,45.723,44.7271,45.3466,1214358.0
2021-09-01,45.323,45.5348,44.4997,44.5781,2202403.0
2021-09-02,44.7506,45.2603,44.0449,45.2603,1141665.0
2021-09-03,45.1897,45.1897,44.3429,44.5781,665356.0
2021-09-04,45.1897,45.1897,44.3429,44.5781,665356.0
2021-09-05,45.1897,45.1897,44.3429,44.5781,665356.0
2021-09-06,45.1897,45.1897,44.3429,44.5781,665356.0
2021-09-07,44.5311,45.0486,44.1233,44.1468,931365.0
2021-09-08,44.1076,44.2017,43.5667,44.0841,1213642.0
2021-09-09,43.9665,45.1192,43.9665,44.484,858905.0
2021-09-10,44.8761,45.0015,43.6999,43.7704,695489.0
2021-09-11,44.8761,45.0015,43.6999,43.7704,695489.0
2021-09-12,44.8761,45.0015,43.6999,43.7704,695489.0
2021-09-13,43.9508,44.3272,43.3,44.3037,1020172.0
2021-09-14,44.2017,44.4566,43.0647,43.2294,937842.0
2021-09-15,43.449,44.1939,43.1353,44.0606,847436.0
2021-09-16,44.1625,44.5232,43.4882,43.5352,663420.0
2021-09-17,43.449,44.0919,43.2843,43.543,1489743.0
2021-09-18,43.449,44.0919,43.2843,43.543,1489743.0
2021-09-19,43.449,44.0919,43.2843,43.543,1489743.0
2021-09-20,42.312,42.8922,41.9669,42.8452,1282308.0
2021-09-21,43.2764,43.3117,42.5158,42.9628,500051.0
2021-09-22,43.5038,44.1547,43.4803,43.692,631136.0
2021-09-23,44.1076,44.8604,44.0214,44.7663,701566.0
2021-09-24,44.5703,45.0407,44.3115,44.8133,643928.0
2021-09-25,44.5703,45.0407,44.3115,44.8133,643928.0
2021-09-26,44.5703,45.0407,44.3115,44.8133,643928.0
2021-09-27,45.08,45.7308,45.08,45.6445,731842.0
2021-09-28,45.4328,45.8719,44.5938,44.7193,714915.0
2021-09-29,44.9231,44.931,43.6607,43.692,904990.0
2021-09-30,43.9351,44.0802,43.3156,43.3862,1141716.0
2021-10-01,43.645,44.8682,43.2764,44.7271,772985.0
2021-10-02,43.645,44.8682,43.2764,44.7271,772985.0
2021-10-03,43.645,44.8682,43.2764,44.7271,772985.0
2021-10-04,44.7271,45.7778,44.5389,44.8604,1040844.0
2021-10-05,45.127,45.6681,44.3899,44.8526,1030798.0
2021-10-06,44.4213,44.8839,43.7861,44.6957,751010.0
2021-10-07,45.0407,45.3074,44.5154,44.7741,899850.0
2021-10-08,45.1976,45.3936,44.4683,44.5154,1054390.0
2021-10-09,45.1976,45.3936,44.4683,44.5154,1054390.0
2021-10-10,45.1976,45.3936,44.4683,44.5154,1054390.0
2021-10-11,44.8918,45.08,44.288,44.4448,1060555.0
2021-10-12,44.5232,45.0329,44.335,44.8682,1074960.0
2021-10-13,44.931,45.0172,44.2096,44.7349,1344260.0
2021-10-14,45.2525,45.7308,44.7741,45.5504,948212.0
2021-10-15,46.1072,46.7423,45.8641,46.3189,971552.0
2021-10-16,46.1072,46.7423,45.8641,46.3189,971552.0
2021-10-17,46.1072,46.7423,45.8641,46.3189,971552.0
2021-10-18,46.0209,46.9696,45.6916,46.3973,1762749.0
2021-10-19,46.562,46.7737,46.2248,46.4443,1044268.0
2021-10-20,46.1856,47.3461,45.7543,47.2755,1726622.0
2021-10-21,46.264,46.6561,42.8765,43.4019,4347120.0
2021-10-22,43.6607,44.4683,41.8808,42.0846,2762997.0
2021-10-23,43.6607,44.4683,41.8808,42.0846,2762997.0
2021-10-24,43.6607,44.4683,41.8808,42.0846,2762997.0
2021-10-25,42.3041,43.0177,42.1865,42.4453,1337265.0
2021-10-26,43.8881,44.3037,42.9942,43.496,6761964.0
2021-10-27,43.1275,43.3392,40.8809,41.1671,3975160.0
2021-10-28,41.5749,41.9434,40.9554,41.3239,3064869.0
2021-10-29,41.7474,42.1316,41.2926,41.4102,2016229.0
2021-10-30,41.7474,42.1316,41.2926,41.4102,2016229.0
2021-10-31,41.7474,42.1316,41.2926,41.4102,2016229.0
2021-11-01,41.8075,42.6181,41.8075,42.3161,2373515.0
2021-11-02,42.181,42.2605,41.4817,41.7201,1416086.0
2021-11-03,41.5294,42.8724,41.5294,42.5784,1133997.0
2021-11-04,42.4592,42.8565,41.6168,41.8949,758585.0
2021-11-05,42.5148,42.9121,42.3002,42.3161,1211140.0
2021-11-06,42.5148,42.9121,42.3002,42.3161,1211140.0
2021-11-07,42.5148,42.9121,42.3002,42.3161,1211140.0
2021-11-08,42.5863,42.9519,42.1413,42.5148,1050707.0
2021-11-09,42.2208,42.634,41.883,42.5148,944357.0
2021-11-10,42.4592,43.4128,42.4592,42.8803,887238.0
2021-11-11,42.8883,43.4048,42.8883,43.1903,690899.0
2021-11-12,43.1903,43.3095,42.4075,42.6737,1102555.0
2021-11-13,43.1903,43.3095,42.4075,42.6737,1102555.0
2021-11-14,43.1903,43.3095,42.4075,42.6737,1102555.0
2021-11-15,42.6101,42.8263,41.8155,41.9267,1391823.0
2021-11-16,41.9188,41.9585,40.695,40.7109,1825203.0
2021-11-17,40.6076,40.9016,40.2222,40.544,1577685.0
2021-11-18,40.4407,40.6394,39.3997,40.0752,1645411.0
2021-11-19,39.9083,39.9321,38.8911,39.2249,2084022.0
2021-11-20,39.9083,39.9321,38.8911,39.2249,2084022.0
2021-11-21,39.9083,39.9321,38.8911,39.2249,2084022.0
2021-11-22,39.7652,39.8606,39.0818,39.5348,1229876.0
2021-11-23,39.6619,40.7427,39.5507,40.5758,1432250.0
2021-11-24,40.4407,41.2115,40.2261,40.6155,925611.0
2021-11-25,40.4407,41.2115,40.2261,40.6155,925611.0
2021-11-26,39.5666,39.9838,38.899,39.7811,945768.0
2021-11-27,39.5666,39.9838,38.899,39.7811,945768.0
2021-11-28,39.5666,39.9838,38.899,39.7811,945768.0
2021-11-29,40.2341,40.3692,39.4037,40.1944,1992491.0
2021-11-30,39.6778,40.254,39.0341,39.5666,2826626.0
2021-12-01,40.401,40.9811,39.9401,40.4169,4185071.0
2021-12-02,40.1228,41.585,39.9083,41.0844,1853143.0
2021-12-03,41.1797,41.2592,39.8924,40.3692,1447991.0
2021-12-04,41.1797,41.2592,39.8924,40.3692,1447991.0
2021-12-05,41.1797,41.2592,39.8924,40.3692,1447991.0
2021-12-06,40.7268,41.8791,40.5281,40.7745,1585059.0
2021-12-07,41.2433,42.1572,40.7045,40.9493,1335858.0
2021-12-08,40.9254,41.1797,40.5996,40.8698,1051223.0
2021-12-09,40.5758,40.7824,40.2102,40.2341,993734.0
2021-12-10,40.4089,40.5917,39.9321,40.4089,784312.0
2021-12-11,40.4089,40.5917,39.9321,40.4089,784312.0
2021-12-12,40.4089,40.5917,39.9321,40.4089,784312.0
2021-12-13,40.1705,40.548,39.5268,39.5348,953886.0
2021-12-14,39.956,40.9572,39.8606,39.9639,1840093.0
2021-12-15,40.0036,40.6394,39.2328,40.4486,1275696.0
2021-12-16,40.687,40.9866,39.4911,39.7891,1324118.0
2021-12-17,39.3917,39.5268,38.6368,39.3838,2080329.0
2021-12-18,39.3917,39.5268,38.6368,39.3838,2080329.0
2021-12-19,39.3917,39.5268,38.6368,39.3838,2080329.0
2021-12-20,38.7639,38.7639,37.3574,38.0567,1879932.0
2021-12-21,38.3984,39.4474,38.3428,39.4076,1169502.0
2021-12-22,39.503,40.1308,39.3758,39.9321,1113254.0
2021-12-23,40.1308,40.4169,39.7732,39.8685,703503.0
2021-12-24,40.1308,40.4169,39.7732,39.8685,703503.0
2021-12-25,40.1308,40.4169,39.7732,39.8685,703503.0
2021-12-26,40.1308,40.4169,39.7732,39.8685,703503.0
2021-12-27,39.8844,40.0133,39.3123,39.8924,1380804.0
2021-12-28,39.7176,40.393,39.7176,39.9957,790715.0
2021-12-29,40.0672,40.2659,39.7653,39.948,571988.0
2021-12-30,40.091,40.5281,39.9242,39.9321,488910.0
2021-12-31,39.7334,40.1069,39.6602,39.7652,519581.0
2022-01-01,39.7334,40.1069,39.6602,39.7652,519581.0
2022-01-02,39.7334,40.1069,39.6602,39.7652,519581.0
2022-01-03,40.091,40.8417,40.0036,40.1467,764639.0
2022-01-04,40.5837,41.7201,40.4447,41.5373,1298776.0
2022-01-05,41.6089,41.9506,40.7665,40.9016,1574392.0
2022-01-06,41.4579,41.9585,41.0963,41.7042,825917.0
2022-01-07,41.7201,42.6499,41.7042,42.2208,1528173.0
2022-01-08,41.7201,42.6499,41.7042,42.2208,1528173.0
2022-01-09,41.7201,42.6499,41.7042,42.2208,1528173.0
2022-01-10,42.7611,43.3833,42.181,42.9042,1707792.0
2022-01-11,43.1903,43.5399,42.928,43.4207,1248344.0
2022-01-12,43.5399,43.977,43.1349,43.3015,1203376.0
2022-01-13,43.4128,44.1041,43.2896,43.4287,879294.0
2022-01-14,42.6658,43.5399,42.3002,43.5002,1545252.0
2022-01-15,42.6658,43.5399,42.3002,43.5002,1545252.0
2022-01-16,42.6658,43.5399,42.3002,43.5002,1545252.0
2022-01-17,42.6658,43.5399,42.3002,43.5002,1545252.0
2022-01-18,43.5558,43.818,42.3559,42.7373,1363786.0
2022-01-19,42.6737,42.9995,40.9493,40.989,1227110.0
2022-01-20,40.9254,42.1333,40.5122,41.0049,844022.0
2022-01-21,40.552,40.9254,40.1069,40.4645,1526280.0
2022-01-22,40.552,40.9254,40.1069,40.4645,1526280.0
2022-01-23,40.552,40.9254,40.1069,40.4645,1526280.0
2022-01-24,39.7334,40.4804,38.8831,40.4169,1878450.0
2022-01-25,40.0036,42.2446,39.8884,41.6486,1535556.0
2022-01-26,42.1333,42.2247,40.8857,41.2672,1167244.0
2022-01-27,41.6804,41.9228,39.5904,40.0036,1275992.0
2022-01-28,39.8924,40.5202,39.4712,40.2341,1537824.0
2022-01-29,39.8924,40.5202,39.4712,40.2341,1537824.0
2022-01-30,39.8924,40.5202,39.4712,40.2341,1537824.0
2022-01-31,39.8288,41.14,39.7493,41.0526,981472.0
2022-02-01,41.0923,41.5453,40.552,41.442,1300531.0
2022-02-02,41.3228,41.4897,40.2341,41.3387,1604951.0
2022-02-03,41.2274,42.1413,40.1467,41.0446,2216109.0
2022-02-04,40.8301,42.332,40.6553,41.8949,1174399.0
2022-02-05,40.8301,42.332,40.6553,41.8949,1174399.0
2022-02-06,40.8301,42.332,40.6553,41.8949,1174399.0
2022-02-07,42.3161,42.9519,42.03,42.5863,1780851.0
2022-02-08,42.9121,43.3969,42.4947,43.3015,1002285.0
2022-02-09,43.3889,43.8816,42.936,43.0552,1341761.0
2022-02-10,42.9916,43.675,42.332,42.5625,1383575.0
2022-02-11,42.3359,43.5252,41.8505,42.2712,1270750.0
2022-02-12,42.3359,43.5252,41.8505,42.2712,1270750.0
2022-02-13,42.3359,43.5252,41.8505,42.2712,1270750.0
2022-02-14,42.2308,42.7485,41.8182,42.1094,1118700.0
2022-02-15,42.5463,43.331,42.5382,43.2016,856484.0
2022-02-16,42.9832,43.6951,42.8699,43.2582,673384.0
2022-02-17,43.0398,43.1207,41.7737,42.069,810983.0
2022-02-18,41.9395,42.5706,41.9185,42.4977,1689569.0
2022-02-19,41.9395,42.5706,41.9185,42.4977,1689569.0
2022-02-20,41.9395,42.5706,41.9185,42.4977,1689569.0
2022-02-21,41.9395,42.5706,41.9185,42.4977,1689569.0
2022-02-22,42.3602,42.8658,41.2195,41.4946,852879.0
2022-02-23,41.8424,42.0243,40.4995,40.6208,721259.0
2022-02-24,39.0999,40.095,38.6225,39.8442,1835695.0
2022-02-25,40.2729,41.6725,40.1597,41.5026,1704812.0
2022-02-26,40.2729,41.6725,40.1597,41.5026,1704812.0
2022-02-27,40.2729,41.6725,40.1597,41.5026,1704812.0
2022-02-28,40.6613,41.2757,40.6613,41.2438,985488.0
2022-03-01,40.904,41.0172,38.3879,38.4607,1648720.0
2022-03-02,38.8248,39.4406,38.5093,39.0999,1590870.0
2022-03-03,39.383,39.6176,37.6922,38.2342,1487070.0
2022-03-04,37.6032,37.7569,36.511,37.4171,1315683.0
2022-03-05,37.6032,37.7569,36.511,37.4171,1315683.0
2022-03-06,37.6032,37.7569,36.511,37.4171,1315683.0
2022-03-07,37.0288,37.231,35.071,35.1923,2158676.0
2022-03-08,35.4674,35.7141,34.0839,34.2458,2582599.0
2022-03-09,35.5968,36.244,35.2489,35.3541,1288303.0
2022-03-10,35.0467,35.1923,34.3267,35.1195,1402722.0
2022-03-11,35.5968,35.7182,34.7393,34.7393,1197047.0
2022-03-12,35.5968,35.7182,34.7393,34.7393,1197047.0
2022-03-13,35.5968,35.7182,34.7393,34.7393,1197047.0
2022-03-14,35.1033,35.791,34.4156,34.7635,1098915.0
2022-03-15,34.715,35.9447,34.6179,34.9577,1256244.0
2022-03-16,35.4836,37.0039,35.3298,36.0984,1703355.0
2022-03-17,35.4431,36.4948,35.3339,36.4867,1010300.0
2022-03-18,36.2602,37.7326,35.9932,37.6598,2388243.0
2022-03-19,36.2602,37.7326,35.9932,37.6598,2388243.0
2022-03-20,36.2602,37.7326,35.9932,37.6598,2388243.0
2022-03-21,37.7488,38.1048,36.7618,37.045,1209143.0
2022-03-22,37.4656,38.121,37.2229,37.7164,982390.0
2022-03-23,37.6194,37.8135,36.778,36.8346,896689.0
2022-03-24,36.9964,37.765,36.8184,37.7488,1235430.0
2022-03-25,37.8621,38.1614,37.6436,38.0481,1545058.0
2022-03-26,37.8621,38.1614,37.6436,38.0481,1545058.0
2022-03-27,37.8621,38.1614,37.6436,38.0481,1545058.0
2022-03-28,37.943,37.943,37.0207,37.8297,914792.0
2022-03-29,38.4688,38.8491,38.2828,38.7439,1370590.0
2022-03-30,38.4607,38.8208,38.1614,38.485,1762246.0
2022-03-31,38.485,39.2536,38.3556,38.3556,1462604.0
2022-04-01,38.7196,39.0837,38.4041,38.841,1300187.0
2022-04-02,38.7196,39.0837,38.4041,38.841,1300187.0
2022-04-03,38.7196,39.0837,38.4041,38.841,1300187.0
2022-04-04,38.841,39.0837,38.4932,39.019,1350447.0
2022-04-05,38.9785,39.3021,38.0158,38.0481,1282029.0
2022-04-06,37.7893,38.2423,37.5546,37.8297,1353462.0
2022-04-07,37.676,37.8459,36.2683,36.7861,1492371.0
2022-04-08,37.0288,38.1048,36.7457,37.5385,1296590.0
2022-04-09,37.0288,38.1048,36.7457,37.5385,1296590.0
2022-04-10,37.0288,38.1048,36.7457,37.5385,1296590.0
2022-04-11,37.3119,38.0643,37.0207,37.3524,1065705.0
2022-04-12,37.3767,38.0477,37.1582,37.32,847540.0
2022-04-13,37.1501,37.6436,36.9236,37.5061,723465.0
2022-04-14,37.6113,37.7812,37.2634,37.2958,739580.0
2022-04-15,37.6113,37.7812,37.2634,37.2958,739580.0
2022-04-16,37.6113,37.7812,37.2634,37.2958,739580.0
2022-04-17,37.6113,37.7812,37.2634,37.2958,739580.0
2022-04-18,37.1016,38.7115,37.1016,38.1857,1257739.0
2022-04-19,38.3151,40.4347,38.2586,40.3458,1548848.0
2022-04-20,40.4509,41.0981,40.1273,40.3619,951145.0
2022-04-21,40.7098,41.0658,39.4922,39.5529,1029346.0
2022-04-22,39.294,39.3668,37.9672,38.0562,949242.0
2022-04-23,39.294,39.3668,37.9672,38.0562,949242.0
2022-04-24,39.294,39.3668,37.9672,38.0562,949242.0
2022-04-25,37.5223,38.4365,36.5515,38.2828,1481163.0
2022-04-26,37.943,38.3637,36.9074,36.9398,996402.0
2022-04-27,36.8103,37.2634,36.155,36.1793,997138.0
2022-04-28,36.4139,37.7084,36.4139,37.6922,1426854.0
2022-04-29,37.3362,39.0594,37.1097,37.1582,1655527.0
2022-04-30,37.3362,39.0594,37.1097,37.1582,1655527.0
2022-05-01,37.3362,39.0594,37.1097,37.1582,1655527.0
2022-05-02,37.2958,37.9187,36.8346,37.8702,1331016.0
2022-05-03,38.0077,38.9623,37.6962,38.6225,1236262.0
2022-05-04,38.6225,40.1857,38.4613,40.0788,1585494.0
2022-05-05,39.5772,39.9655,38.129,38.4446,1182522.0
2022-05-06,38.2795,38.75,36.7853,36.9669,1232848.0
2022-05-07,38.2795,38.75,36.7853,36.9669,1232848.0
2022-05-08,38.2795,38.75,36.7853,36.9669,1232848.0
2022-05-09,36.3973,36.81,35.6213,35.8937,1784096.0
2022-05-10,36.0671,36.2652,32.9301,33.2273,3168849.0
2022-05-11,34.2427,35.0104,33.1839,33.4502,2151410.0
2022-05-12,33.0209,33.8836,32.1623,33.6318,2373921.0
2022-05-13,34.1271,35.7534,34.1271,34.9444,1465083.0
2022-05-14,34.1271,35.7534,34.1271,34.9444,1465083.0
2022-05-15,34.1271,35.7534,34.1271,34.9444,1465083.0
2022-05-16,34.837,35.3158,34.2757,34.7875,882183.0
2022-05-17,35.7616,36.6491,35.3654,36.6037,1053508.0
2022-05-18,35.968,36.6367,34.738,34.8701,1492185.0
2022-05-19,34.3417,35.0599,33.7308,33.9537,1502450.0
2022-05-20,34.2509,34.4325,32.5999,33.8216,1390306.0
2022-05-21,34.2509,34.4325,32.5999,33.8216,1390306.0
2022-05-22,34.2509,34.4325,32.5999,33.8216,1390306.0
2022-05-23,34.6719,35.3324,34.1519,34.7297,1033124.0
2022-05-24,34.4903,34.5316,33.0622,33.9702,1174381.0
2022-05-25,33.7226,34.8123,33.7226,34.4821,909463.0
2022-05-26,34.7875,35.7946,34.7875,35.3901,1555813.0
2022-05-27,35.6213,36.5294,35.6213,36.5211,787248.0
2022-05-28,35.6213,36.5294,35.6213,36.5211,787248.0
2022-05-29,35.6213,36.5294,35.6213,36.5211,787248.0
2022-05-30,35.6213,36.5294,35.6213,36.5211,787248.0
2022-05-31,36.0753,36.6119,35.9102,36.3725,1975758.0
2022-06-01,36.356,36.6449,34.7215,35.5057,1348246.0
2022-06-02,35.7038,36.3808,35.4892,36.3312,839442.0
2022-06-03,36.1083,36.1496,35.1921,35.6048,701726.0
2022-06-04,36.1083,36.1496,35.1921,35.6048,701726.0
2022-06-05,36.1083,36.1496,35.1921,35.6048,701726.0
2022-06-06,35.902,36.0588,35.4562,35.7038,931389.0
2022-06-07,35.2911,36.3973,35.2911,36.3725,1007721.0
2022-06-08,35.9102,36.1249,35.2664,35.4232,668399.0
2022-06-09,35.2993,35.3654,34.4738,34.5233,1141957.0
2022-06-10,33.6813,34.2014,32.6742,32.8971,1569492.0
2022-06-11,33.6813,34.2014,32.6742,32.8971,1569492.0
2022-06-12,33.6813,34.2014,32.6742,32.8971,1569492.0
2022-06-13,32.0303,32.4265,30.7507,30.9158,2141663.0
2022-06-14,31.0727,31.3616,30.5361,30.7672,1020980.0
2022-06-15,31.2213,31.568,30.5773,31.1387,1414812.0
2022-06-16,30.2389,30.3462,28.2494,28.8355,2751001.0
2022-06-17,28.5053,30.3875,28.5053,30.1646,2452970.0
2022-06-18,28.5053,30.3875,28.5053,30.1646,2452970.0
2022-06-19,28.5053,30.3875,28.5053,30.1646,2452970.0
2022-06-20,28.5053,30.3875,28.5053,30.1646,2452970.0
2022-06-21,31.1139,31.2047,30.0119,30.1316,1436447.0
2022-06-22,29.6528,30.4288,29.4134,30.2471,1729988.0
2022-06-23,30.3049,31.0644,30.2884,30.8663,1586669.0
2022-06-24,31.2213,32.2243,31.1882,31.9147,1852744.0
2022-06-25,31.2213,32.2243,31.1882,31.9147,1852744.0
2022-06-26,31.2213,32.2243,31.1882,31.9147,1852744.0
2022-06-27,32.3192,32.3646,31.7413,31.9972,968485.0
2022-06-28,32.2532,32.8971,31.6835,31.9312,1120249.0
2022-06-29,31.5184,31.7248,30.891,31.2295,833005.0
2022-06-30,30.4618,31.4689,30.3957,30.858,1129343.0
2022-07-01,30.7259,31.8569,30.7177,31.7909,726667.0
2022-07-02,30.7259,31.8569,30.7177,31.7909,726667.0
2022-07-03,30.7259,31.8569,30.7177,31.7909,726667.0
2022-07-04,30.7259,31.8569,30.7177,31.7909,726667.0
2022-07-05,31.0809,31.9807,30.8333,31.9229,1309746.0
2022-07-06,31.9229,32.5173,31.3162,31.5597,1048311.0
2022-07-07,31.9725,32.4661,31.7661,32.1871,696737.0
2022-07-08,32.2366,32.4472,31.634,32.0385,551032.0
2022-07-09,32.2366,32.4472,31.634,32.0385,551032.0
2022-07-10,32.2366,32.4472,31.634,32.0385,551032.0
2022-07-11,31.7248,32.3522,31.7166,32.0385,910815.0
2022-07-12,32.0385,32.6824,31.8652,32.0798,956485.0
2022-07-13,30.9571,31.7826,30.5113,31.7001,1717449.0
2022-07-14,31.0314,31.535,30.8745,31.279,1329549.0
2022-07-15,31.956,32.8228,31.3533,32.765,970441.0
2022-07-16,31.956,32.8228,31.3533,32.765,970441.0
2022-07-17,31.956,32.8228,31.3533,32.765,970441.0
2022-07-18,33.1117,33.9991,33.1117,33.4502,1595512.0
2022-07-19,33.7639,34.5481,33.7143,34.4821,1056341.0
2022-07-20,34.3252,34.8618,34.0239,34.8123,835226.0
2022-07-21,34.5729,35.0764,33.7762,34.2179,889558.0
2022-07-22,34.3335,34.6554,33.7061,34.0858,889379.0
2022-07-23,34.3335,34.6554,33.7061,34.0858,889379.0
2022-07-24,34.3335,34.6554,33.7061,34.0858,889379.0
2022-07-25,34.1849,34.1849,33.7391,33.9455,934602.0
2022-07-26,33.5822,33.7886,31.7909,31.9147,1583868.0
2022-07-27,32.2119,32.9301,32.1293,32.8145,1294548.0
2022-07-28,30.6764,31.0438,29.5785,30.759,4012633.0
