,EA US Equity,EA US Equity,EA US Equity,EA US Equity,EA US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-04-16,122.1783,122.5044,119.7673,121.1604,2036378.0
2022-04-17,122.1783,122.5044,119.7673,121.1604,2036378.0
2022-04-18,120.9034,122.0004,119.7274,120.7256,1536681.0
2022-04-19,118.7095,122.8503,118.7095,122.5835,1547319.0
2022-04-20,122.6428,123.384,121.6842,121.8621,1571594.0
2022-04-21,121.9806,124.2042,121.9806,122.287,2442419.0
2022-04-22,123.3593,127.0405,122.1796,126.5859,4237329.0
2022-04-23,123.3593,127.0405,122.1796,126.5859,4237329.0
2022-04-24,123.3593,127.0405,122.1796,126.5859,4237329.0
2022-04-25,126.2302,127.169,123.7002,126.6452,2718513.0
2022-04-26,126.2697,126.5069,122.875,123.1666,1911643.0
2022-04-27,123.0084,123.1369,119.5891,119.7966,2553126.0
2022-04-28,121.3778,122.8355,120.2413,121.9609,1662976.0
2022-04-29,121.5656,122.5662,116.3575,116.6638,3008156.0
2022-04-30,121.5656,122.5662,116.3575,116.6638,3008156.0
2022-05-01,121.5656,122.5662,116.3575,116.6638,3008156.0
2022-05-02,117.3556,120.1425,116.3673,118.5909,2932181.0
2022-05-03,118.6354,121.2493,118.6107,121.0715,2319208.0
2022-05-04,121.4371,122.3957,118.9368,122.2672,1865158.0
2022-05-05,121.6446,122.1388,116.9109,118.2055,2135284.0
2022-05-06,117.7608,118.0968,113.0468,113.9362,2122454.0
2022-05-07,117.7608,118.0968,113.0468,113.9362,2122454.0
2022-05-08,117.7608,118.0968,113.0468,113.9362,2122454.0
2022-05-09,112.948,113.4421,110.3884,110.7244,3465598.0
2022-05-10,111.7324,112.2954,107.9573,110.2896,6505849.0
2022-05-11,113.2543,124.7873,112.7701,119.0752,7986692.0
2022-05-12,116.9307,120.7256,116.9307,119.5298,4544994.0
2022-05-13,120.1919,123.8089,119.7175,123.4729,3682502.0
2022-05-14,120.1919,123.8089,119.7175,123.4729,3682502.0
2022-05-15,120.1919,123.8089,119.7175,123.4729,3682502.0
2022-05-16,123.5322,127.3815,122.959,125.8942,2901927.0
2022-05-17,125.1233,131.0232,125.064,126.9615,3920224.0
2022-05-18,125.4099,128.5822,125.0739,127.4556,4177266.0
2022-05-19,127.505,131.5766,126.9417,128.4933,3542845.0
2022-05-20,129.2839,131.0232,125.0345,129.2246,4727685.0
2022-05-21,129.2839,131.0232,125.0345,129.2246,4727685.0
2022-05-22,129.2839,131.0232,125.0345,129.2246,4727685.0
2022-05-23,132.98,136.1127,131.0627,132.1992,4590046.0
2022-05-24,131.1418,136.172,130.9293,135.0751,4920052.0
2022-05-25,134.3635,136.0436,132.891,135.7372,2717192.0
2022-05-26,135.8657,137.6149,135.7174,137.0516,1685749.0
2022-05-27,137.3678,138.5142,135.9348,136.9033,2411921.0
2022-05-28,137.3678,138.5142,135.9348,136.9033,2411921.0
2022-05-29,137.3678,138.5142,135.9348,136.9033,2411921.0
2022-05-30,137.3678,138.5142,135.9348,136.9033,2411921.0
2022-05-31,136.2807,137.6248,134.7193,137.0219,2880309.0
2022-06-01,137.7829,138.4598,135.8657,137.8916,2134672.0
2022-06-02,137.101,140.0756,136.004,139.8385,2868314.0
2022-06-03,139.038,141.1133,138.5142,139.3443,2924203.0
2022-06-04,139.038,141.1133,138.5142,139.3443,2924203.0
2022-06-05,139.038,141.1133,138.5142,139.3443,2924203.0
2022-06-06,139.7989,140.555,138.2276,138.702,1649212.0
2022-06-07,137.5838,139.5531,137.277,139.5036,1847272.0
2022-06-08,139.1671,139.9934,137.3067,137.7718,1702486.0
2022-06-09,136.891,138.7218,134.3676,134.3973,2239861.0
2022-06-10,132.141,133.5759,131.3691,132.0519,2052784.0
2022-06-11,132.141,133.5759,131.3691,132.0519,2052784.0
2022-06-12,132.141,133.5759,131.3691,132.0519,2052784.0
2022-06-13,129.8946,130.5378,127.3315,127.4206,2809732.0
2022-06-14,127.8164,128.4201,124.9664,126.0451,2422079.0
2022-06-15,126.3221,129.2415,125.7284,127.9154,2210076.0
2022-06-16,125.5503,127.3909,124.719,126.6487,2329607.0
2022-06-17,126.431,128.1925,124.5409,127.2029,3725984.0
2022-06-18,126.431,128.1925,124.5409,127.2029,3725984.0
2022-06-19,126.431,128.1925,124.5409,127.2029,3725984.0
2022-06-20,126.431,128.1925,124.5409,127.2029,3725984.0
2022-06-21,128.43,129.5779,127.2425,129.0336,2222922.0
2022-06-22,127.856,129.3701,127.48,127.6878,2083487.0
2022-06-23,127.6383,128.6477,126.3815,127.6185,2048797.0
2022-06-24,128.8456,129.6868,127.2029,128.8456,6940471.0
2022-06-25,128.8456,129.6868,127.2029,128.8456,6940471.0
2022-06-26,128.8456,129.6868,127.2029,128.8456,6940471.0
2022-06-27,127.7768,128.4399,121.958,124.2935,3597591.0
2022-06-28,124.6012,125.2534,121.3346,121.6018,3250629.0
2022-06-29,121.77,122.7299,120.4093,121.5523,1973636.0
2022-06-30,121.1564,122.0669,119.8106,120.3846,2318967.0
2022-07-01,119.6424,121.7378,119.4543,121.4533,1185926.0
2022-07-02,119.6424,121.7378,119.4543,121.4533,1185926.0
2022-07-03,119.6424,121.7378,119.4543,121.4533,1185926.0
2022-07-04,119.6424,121.7378,119.4543,121.4533,1185926.0
2022-07-05,120.2559,123.6997,119.2861,123.4523,1773113.0
2022-07-06,123.5908,123.9669,122.2153,123.0565,1517666.0
2022-07-07,122.8486,125.0307,122.4776,124.2935,1770121.0
2022-07-08,123.5315,125.1346,122.908,124.3232,1385980.0
2022-07-09,123.5315,125.1346,122.908,124.3232,1385980.0
2022-07-10,123.5315,125.1346,122.908,124.3232,1385980.0
2022-07-11,123.9966,124.3034,122.3934,122.5518,1291294.0
2022-07-12,122.4429,123.6799,120.4588,120.7111,1249994.0
2022-07-13,118.9991,121.1119,118.2965,120.4142,1725950.0
2022-07-14,119.7908,121.1267,118.9397,121.0179,1315421.0
2022-07-15,121.4731,122.8289,121.4434,121.8788,1244683.0
2022-07-16,121.4731,122.8289,121.4434,121.8788,1244683.0
2022-07-17,121.4731,122.8289,121.4434,121.8788,1244683.0
2022-07-18,122.8289,123.9174,121.9085,122.3341,1584532.0
2022-07-19,123.4127,125.5601,122.7992,125.4315,1854790.0
2022-07-20,125.4711,126.9357,124.907,126.2628,1365142.0
2022-07-21,126.7774,129.0237,125.8966,128.8555,2306137.0
2022-07-22,128.6576,130.6467,128.4201,128.806,1486222.0
2022-07-23,128.6576,130.6467,128.4201,128.806,1486222.0
2022-07-24,128.6576,130.6467,128.4201,128.806,1486222.0
2022-07-25,128.6477,129.4888,128.1628,128.5685,1404631.0
2022-07-26,129.3602,132.0717,128.4201,129.3899,1571292.0
2022-07-27,129.1029,131.5769,128.4597,130.805,1697897.0
2022-07-28,131.1118,132.23,130.0331,131.7946,1441725.0
2022-07-29,130.7951,131.5571,128.717,129.8649,2530834.0
2022-07-30,130.7951,131.5571,128.717,129.8649,2530834.0
2022-07-31,130.7951,131.5571,128.717,129.8649,2530834.0
2022-08-01,129.2316,130.4784,128.4399,129.5086,1652565.0
2022-08-02,128.4003,129.2415,127.3909,127.5492,2184851.0
2022-08-03,129.7758,133.5165,129.0534,131.8936,2210807.0
2022-08-04,131.9826,132.4082,130.617,131.854,1666349.0
2022-08-05,130.7258,131.2998,129.8451,131.1811,1178665.0
2022-08-06,130.7258,131.2998,129.8451,131.1811,1178665.0
2022-08-07,130.7258,131.2998,129.8451,131.1811,1178665.0
2022-08-08,131.3691,132.0321,129.2316,129.6868,1585769.0
2022-08-09,128.6972,129.2217,126.7279,127.9352,1977415.0
2022-08-10,129.479,130.8248,128.7486,129.7956,1640549.0
2022-08-11,130.617,130.904,128.242,128.331,1435351.0
2022-08-12,128.7961,130.1915,128.4399,130.0034,1000321.0
2022-08-13,128.7961,130.1915,128.4399,130.0034,1000321.0
2022-08-14,128.7961,130.1915,128.4399,130.0034,1000321.0
2022-08-15,129.5878,130.7258,128.5042,130.231,1133153.0
2022-08-16,129.8946,134.3973,129.1821,133.7045,2036997.0
2022-08-17,133.279,134.3676,131.6165,131.7847,1601313.0
2022-08-18,131.7847,132.23,130.6071,131.092,1190470.0
2022-08-19,130.3696,130.5081,128.7664,129.1227,1220777.0
2022-08-20,130.3696,130.5081,128.7664,129.1227,1220777.0
2022-08-21,130.3696,130.5081,128.7664,129.1227,1220777.0
2022-08-22,128.5388,128.8852,126.3023,126.7872,1775033.0
2022-08-23,125.7383,126.1143,124.9664,125.4117,1124728.0
2022-08-24,125.1544,125.6987,124.1945,124.3034,1426742.0
2022-08-25,124.9466,126.3023,124.0659,126.2826,878482.0
2022-08-26,132.2993,134.4368,130.617,130.7951,9512646.0
2022-08-27,132.2993,134.4368,130.617,130.7951,9512646.0
2022-08-28,132.2993,134.4368,130.617,130.7951,9512646.0
2022-08-29,129.093,130.0133,126.2727,128.2519,2729354.0
2022-08-30,127.8257,127.8951,124.7683,125.3382,1943272.0
2022-08-31,126.7454,127.6523,125.4373,125.7346,1860913.0
2022-09-01,124.7534,126.6166,124.7534,126.5373,1497678.0
2022-09-02,126.7752,127.3004,123.8813,124.2084,1346743.0
2022-09-03,126.7752,127.3004,123.8813,124.2084,1346743.0
2022-09-04,126.7752,127.3004,123.8813,124.2084,1346743.0
2022-09-05,126.7752,127.3004,123.8813,124.2084,1346743.0
2022-09-06,123.3065,123.9407,121.4433,123.6137,2205837.0
2022-09-07,122.5929,124.7435,122.3452,124.4264,2355346.0
2022-09-08,124.2381,126.0517,123.3247,126.0022,1719139.0
2022-09-09,126.6563,128.5789,126.5076,127.7761,1651391.0
2022-09-10,126.6563,128.5789,126.5076,127.7761,1651391.0
2022-09-11,126.6563,128.5789,126.5076,127.7761,1651391.0
2022-09-12,128.5987,130.224,128.1032,129.679,1707787.0
2022-09-13,127.0031,128.3212,125.6008,126.4481,2829939.0
2022-09-14,126.2499,126.577,124.5453,125.7841,1751016.0
2022-09-15,124.0795,125.5265,122.6425,123.2966,2314722.0
2022-09-16,122.7614,122.8605,118.9261,120.6505,5240625.0
2022-09-17,122.7614,122.8605,118.9261,120.6505,5240625.0
2022-09-18,122.7614,122.8605,118.9261,120.6505,5240625.0
2022-09-19,120.1054,121.9091,119.0846,121.8298,1722290.0
2022-09-20,121.4532,121.5325,118.817,119.4612,1521668.0
2022-09-21,120.0261,120.0955,116.4385,116.4385,1426417.0
2022-09-22,115.6011,117.2413,115.4377,116.3692,1385434.0
2022-09-23,115.6952,116.2601,113.0491,114.6051,1825904.0
2022-09-24,115.6952,116.2601,113.0491,114.6051,1825904.0
2022-09-25,115.6952,116.2601,113.0491,114.6051,1825904.0
2022-09-26,114.2879,115.5268,113.0987,113.7924,1726266.0
2022-09-27,114.4961,115.5218,113.614,114.1096,1268296.0
2022-09-28,114.7934,117.8755,114.06,117.2908,2091904.0
2022-09-29,116.6764,117.1917,115.061,116.4187,1644636.0
2022-09-30,116.6466,117.4494,114.5159,114.6745,2189245.0
2022-10-01,116.6466,117.4494,114.5159,114.6745,2189245.0
2022-10-02,116.6466,117.4494,114.5159,114.6745,2189245.0
2022-10-03,115.1898,119.3522,114.9718,118.7873,2602109.0
2022-10-04,119.5405,122.2362,119.5405,122.0974,2039042.0
2022-10-05,121.6019,122.6326,120.1946,121.5722,1704897.0
2022-10-06,121.7803,123.6731,121.5623,122.5533,1558342.0
2022-10-07,121.4334,122.2362,120.482,121.2154,1999547.0
2022-10-08,121.4334,122.2362,120.482,121.2154,1999547.0
2022-10-09,121.4334,122.2362,120.482,121.2154,1999547.0
2022-10-10,121.3046,121.374,118.827,119.6,1080062.0
2022-10-11,119.154,120.1847,117.5782,118.1828,1578933.0
2022-10-12,118.272,119.1243,117.7269,117.8161,1140812.0
2022-10-13,115.2988,121.0667,115.1799,120.1351,1624708.0
2022-10-14,120.9874,122.1172,118.49,119.2927,1972616.0
2022-10-15,120.9874,122.1172,118.49,119.2927,1972616.0
2022-10-16,120.9874,122.1172,118.49,119.2927,1972616.0
2022-10-17,122.0974,122.474,119.7486,119.9468,1700397.0
2022-10-18,121.4929,122.8754,120.9577,122.2659,1513622.0
2022-10-19,121.2848,123.4849,120.8388,122.7317,1347651.0
2022-10-20,122.5137,124.575,121.1956,122.4443,1360876.0
2022-10-21,122.1569,124.1885,121.4483,123.8714,1605711.0
2022-10-22,122.1569,124.1885,121.4483,123.8714,1605711.0
2022-10-23,122.1569,124.1885,121.4483,123.8714,1605711.0
2022-10-24,124.5255,125.249,122.6921,124.5453,1344535.0
2022-10-25,125.0706,126.6662,124.7336,126.5968,1634544.0
2022-10-26,126.6067,128.3807,125.8436,126.1112,1357507.0
2022-10-27,126.022,128.4501,125.9724,126.5572,2233792.0
2022-10-28,127.2707,129.2825,126.6364,127.0923,2213808.0
2022-10-29,127.2707,129.2825,126.6364,127.0923,2213808.0
2022-10-30,127.2707,129.2825,126.6364,127.0923,2213808.0
2022-10-31,126.7752,127.5284,124.0349,124.8327,2941261.0
2022-11-01,125.1598,126.5572,124.1539,125.1399,2576703.0
2022-11-02,124.8724,131.5223,122.6128,127.5086,4902173.0
2022-11-03,126.3689,128.2122,125.4422,125.4868,2340820.0
2022-11-04,125.7346,128.6582,125.4819,128.5987,2231501.0
2022-11-05,125.7346,128.6582,125.4819,128.5987,2231501.0
2022-11-06,125.7346,128.6582,125.4819,128.5987,2231501.0
2022-11-07,129.015,132.2061,128.7969,131.2349,2714633.0
2022-11-08,129.0249,130.2934,126.686,127.9446,2554682.0
2022-11-09,127.8455,127.9843,124.8724,125.1598,2412997.0
2022-11-10,128.46,130.3727,127.2311,129.1339,2564905.0
2022-11-11,129.4411,130.2339,127.2608,130.0556,2057814.0
2022-11-12,129.4411,130.2339,127.2608,130.0556,2057814.0
2022-11-13,129.4411,130.2339,127.2608,130.0556,2057814.0
2022-11-14,130.0159,130.5114,128.3113,128.4005,2413095.0
2022-11-15,129.7582,130.6898,125.9625,127.6275,2266693.0
2022-11-16,128.0536,129.6641,127.2142,128.1825,1464625.0
2022-11-17,126.1409,128.46,125.0508,127.4986,1437920.0
2022-11-18,128.6284,129.1141,127.3054,128.9159,1648485.0
2022-11-19,128.6284,129.1141,127.3054,128.9159,1648485.0
2022-11-20,128.6284,129.1141,127.3054,128.9159,1648485.0
2022-11-21,128.341,128.8564,125.2688,126.7157,1846893.0
2022-11-22,127.013,128.4897,125.8832,128.3609,1509397.0
2022-11-23,128.8366,130.4421,128.2419,129.788,1574777.0
2022-11-24,128.8366,130.4421,128.2419,129.788,1574777.0
2022-11-25,128.8167,129.1041,127.9942,128.341,781275.0
2022-11-26,128.8167,129.1041,127.9942,128.341,781275.0
2022-11-27,128.8167,129.1041,127.9942,128.341,781275.0
2022-11-28,127.8653,128.9704,127.018,127.2013,1332045.0
2022-11-29,126.8341,127.7526,125.9557,126.6356,1330191.0
2022-11-30,126.7298,130.2682,125.7919,129.8017,2809775.0
2022-12-01,130.8438,131.082,129.1566,130.6354,1806170.0
2022-12-02,129.6032,131.8661,129.3848,131.2905,1233191.0
2022-12-03,129.6032,131.8661,129.3848,131.2905,1233191.0
2022-12-04,129.6032,131.8661,129.3848,131.2905,1233191.0
2022-12-05,131.1813,132.3423,129.0375,129.4444,1745235.0
2022-12-06,129.1863,129.1863,125.8068,126.4569,1943951.0
2022-12-07,126.8142,127.1417,124.3874,125.0674,1489849.0
2022-12-08,126.0996,126.5264,124.2932,125.1666,2259573.0
2022-12-09,125.1567,125.1567,123.2511,123.7771,1985510.0
2022-12-10,125.1567,125.1567,123.2511,123.7771,1985510.0
2022-12-11,125.1567,125.1567,123.2511,123.7771,1985510.0
2022-12-12,124.8093,125.1766,122.5464,124.6604,1666843.0
2022-12-13,126.8043,127.9457,123.519,124.7398,2416631.0
2022-12-14,124.9086,125.6827,122.8441,123.7275,1477044.0
2022-12-15,122.7052,123.3106,120.4224,120.8194,1686540.0
2022-12-16,119.8666,121.0774,119.0031,120.8293,4312561.0
2022-12-17,119.8666,121.0774,119.0031,120.8293,4312561.0
2022-12-18,119.8666,121.0774,119.0031,120.8293,4312561.0
2022-12-19,120.6507,120.7797,119.4558,119.8864,1606698.0
2022-12-20,119.6383,121.142,119.4398,119.5192,1181146.0
2022-12-21,120.2537,121.8665,119.2711,121.5836,1615141.0
2022-12-22,120.8988,121.2859,119.3604,120.5117,1335367.0
2022-12-23,120.1147,121.0179,119.678,120.601,844674.0
2022-12-24,120.1147,121.0179,119.678,120.601,844674.0
2022-12-25,120.1147,121.0179,119.678,120.601,844674.0
2022-12-26,120.1147,121.0179,119.678,120.601,844674.0
2022-12-27,120.4125,120.4621,119.4398,119.9162,823502.0
2022-12-28,119.9956,120.4621,118.5763,118.6458,898275.0
2022-12-29,119.2214,121.9806,118.5267,121.276,1222850.0
2022-12-30,120.869,121.4149,119.8864,121.266,1164422.0
2022-12-31,120.869,121.4149,119.8864,121.266,1164422.0
2023-01-01,120.869,121.4149,119.8864,121.266,1164422.0
2023-01-02,120.869,121.4149,119.8864,121.266,1164422.0
2023-01-03,122.6655,123.7672,121.405,121.8814,1677800.0
2023-01-04,122.4769,125.256,122.4769,124.0749,1498054.0
2023-01-05,123.6233,124.3948,123.1121,123.7473,929650.0
2023-01-06,124.2337,124.9086,122.0898,122.9632,2781909.0
2023-01-07,124.2337,124.9086,122.0898,122.9632,2781909.0
2023-01-08,124.2337,124.9086,122.0898,122.9632,2781909.0
2023-01-09,122.9632,125.0773,122.4967,123.2411,1685713.0
2023-01-10,123.2511,123.9359,121.3851,123.0923,1819617.0
2023-01-11,123.9955,126.4271,122.7449,125.1666,2745403.0
2023-01-12,124.8689,125.5537,122.6953,125.4743,1999586.0
2023-01-13,125.2857,125.8415,123.9161,124.5215,1469453.0
2023-01-14,125.2857,125.8415,123.9161,124.5215,1469453.0
2023-01-15,125.2857,125.8415,123.9161,124.5215,1469453.0
2023-01-16,125.2857,125.8415,123.9161,124.5215,1469453.0
2023-01-17,123.7175,124.194,122.3975,122.7747,1999350.0
2023-01-18,122.8441,123.7175,121.6134,122.7846,1831068.0
2023-01-19,122.7846,123.2114,121.8516,122.7945,1723220.0
2023-01-20,123.4992,125.256,122.8441,125.0475,2729825.0
2023-01-21,123.4992,125.256,122.8441,125.0475,2729825.0
2023-01-22,123.4992,125.256,122.8441,125.0475,2729825.0
2023-01-23,124.849,126.576,124.3825,126.4569,2105662.0
2023-01-24,126.7547,127.112,125.4247,126.5363,1301807.0
2023-01-25,125.643,126.6951,125.3254,126.6058,1099813.0
2023-01-26,127.3502,128.4816,127.2311,128.174,1196103.0
2023-01-27,128.174,129.5933,127.8266,127.906,1786212.0
2023-01-28,128.174,129.5933,127.8266,127.906,1786212.0
2023-01-29,128.174,129.5933,127.8266,127.906,1786212.0
2023-01-30,127.9556,128.5015,127.1517,128.0251,2447136.0
2023-01-31,128.2236,129.0176,127.4196,127.7174,3067678.0
2023-02-01,115.9064,116.3431,111.7378,115.8866,14492294.0
2023-02-02,116.621,116.6409,113.2465,115.1223,6355636.0
2023-02-03,114.2886,114.6757,112.9289,113.0678,4393534.0
2023-02-04,114.2886,114.6757,112.9289,113.0678,4393534.0
2023-02-05,114.2886,114.6757,112.9289,113.0678,4393534.0
2023-02-06,112.7601,112.7601,110.8843,111.3508,4208682.0
2023-02-07,111.2912,113.5045,110.9637,113.3259,4637493.0
2023-02-08,112.383,113.2365,111.4401,111.8569,2159861.0
2023-02-09,112.6113,113.0976,110.5567,110.9537,3079071.0
2023-02-10,111.0232,112.0505,110.5766,110.9637,2904890.0
2023-02-11,111.0232,112.0505,110.5766,110.9637,2904890.0
2023-02-12,111.0232,112.0505,110.5766,110.9637,2904890.0
2023-02-13,110.6361,112.5616,110.6361,112.3532,2552983.0
2023-02-14,111.9661,112.0554,110.7354,111.4103,2662782.0
2023-02-15,110.4476,112.512,110.4476,112.4922,1603410.0
2023-02-16,111.0629,112.3929,110.785,110.8843,2742088.0
2023-02-17,110.3185,111.6287,109.9017,111.1622,3370462.0
2023-02-18,110.3185,111.6287,109.9017,111.1622,3370462.0
2023-02-19,110.3185,111.6287,109.9017,111.1622,3370462.0
2023-02-20,110.3185,111.6287,109.9017,111.1622,3370462.0
2023-02-21,110.4674,111.4004,110.4178,111.182,2656410.0
2023-02-22,111.4996,111.4996,110.5369,110.9041,2270154.0
2023-02-23,111.1622,111.2614,109.3657,109.8918,2459661.0
2023-02-24,108.9191,109.4451,108.6313,108.9489,1997010.0
2023-02-25,108.9191,109.4451,108.6313,108.9489,1997010.0
2023-02-26,108.9191,109.4451,108.6313,108.9489,1997010.0
2023-02-27,109.6039,110.3483,109.4352,110.259,2300081.0
2023-02-28,110.0402,110.597,109.8314,110.2987,2900520.0
2023-03-01,110.3385,110.3882,109.0957,109.7718,2012707.0
2023-03-02,109.7718,112.0077,109.7618,111.6409,2349164.0
2023-03-03,112.1181,112.5457,111.4023,112.4959,1600537.0
2023-03-04,112.1181,112.5457,111.4023,112.4959,1600537.0
2023-03-05,112.1181,112.5457,111.4023,112.4959,1600537.0
2023-03-06,112.3369,113.7288,112.0088,112.5357,1860126.0
2023-03-07,112.5357,112.9732,110.9549,111.4918,1871872.0
2023-03-08,111.6111,111.8696,111.1438,111.631,1205158.0
2023-03-09,111.5216,112.138,109.6724,109.8215,2344877.0
2023-03-10,109.9607,111.2432,108.2904,108.5588,2898407.0
2023-03-11,109.9607,111.2432,108.2904,108.5588,2898407.0
2023-03-12,109.9607,111.2432,108.2904,108.5588,2898407.0
2023-03-13,108.8969,110.3285,107.9026,109.4337,2662502.0
2023-03-14,110.1198,111.4073,109.5729,110.8356,2144449.0
2023-03-15,110.7461,111.3824,110.08,110.7362,2803310.0
2023-03-16,110.7461,113.1322,110.7461,112.8737,2111095.0
2023-03-17,112.9931,113.351,112.3269,112.6948,3077738.0
2023-03-18,112.9931,113.351,112.3269,112.6948,3077738.0
2023-03-19,112.9931,113.351,112.3269,112.6948,3077738.0
2023-03-20,112.3568,113.6194,112.3568,112.8638,1725671.0
2023-03-21,112.4562,114.4844,112.4562,114.2756,2428998.0
2023-03-22,113.6294,114.4347,112.486,112.5059,2266927.0
2023-03-23,113.1322,115.926,113.008,115.3692,2436262.0
2023-03-24,117.3974,118.5159,116.9302,118.342,2527332.0
2023-03-25,117.3974,118.5159,116.9302,118.342,2527332.0
2023-03-26,117.3974,118.5159,116.9302,118.342,2527332.0
2023-03-27,118.2127,118.7098,117.4571,117.9542,2276492.0
2023-03-28,117.4024,117.7578,116.6816,117.3378,1551111.0
2023-03-29,117.3974,118.6402,117.3974,118.501,1522847.0
2023-03-30,119.3063,119.3561,118.1531,118.4115,1979546.0
2023-03-31,118.6899,119.8333,118.2823,119.7537,2347256.0
2023-04-01,118.6899,119.8333,118.2823,119.7537,2347256.0
2023-04-02,118.6899,119.8333,118.2823,119.7537,2347256.0
2023-04-03,119.4455,120.9468,118.9087,120.6485,1946432.0
2023-04-04,120.7281,124.7447,120.5292,124.5161,3303839.0
2023-04-05,124.5161,125.5401,124.1184,125.4208,2564721.0
2023-04-06,125.0728,125.3214,124.0289,124.4365,1990976.0
2023-04-07,125.0728,125.3214,124.0289,124.4365,1990976.0
2023-04-08,125.0728,125.3214,124.0289,124.4365,1990976.0
2023-04-09,125.0728,125.3214,124.0289,124.4365,1990976.0
2023-04-10,124.0687,125.0728,123.0247,124.8939,1421182.0
2023-04-11,124.4067,125.5202,124.0189,124.9535,1596116.0
2023-04-12,125.55,126.446,125.0927,125.4009,1377225.0
2023-04-13,125.8483,127.9759,125.8483,127.5385,1637206.0
2023-04-14,127.2402,127.787,126.7033,127.1309,1377184.0
2023-04-15,127.2402,127.787,126.7033,127.1309,1377184.0
2023-04-16,127.2402,127.787,126.7033,127.1309,1377184.0
2023-04-17,126.6337,127.6777,126.3852,127.3396,1534573.0
2023-04-18,128.0654,128.6321,127.0811,128.2941,1668714.0
2023-04-19,127.8368,128.1549,127.3198,127.4391,1221476.0
2023-04-20,127.5385,128.831,127.4092,128.0555,1621153.0
2023-04-21,128.304,129.3678,127.9511,128.3637,1679677.0
2023-04-22,128.304,129.3678,127.9511,128.3637,1679677.0
2023-04-23,128.304,129.3678,127.9511,128.3637,1679677.0
2023-04-24,127.8666,128.8608,127.4788,128.7315,1226669.0
2023-04-25,128.2444,129.1193,128.1251,128.7514,1424252.0
2023-04-26,125.4824,126.3057,123.3727,124.3968,4249853.0
2023-04-27,123.3329,125.9974,123.3329,125.7787,2465884.0
2023-04-28,125.7091,126.9618,125.55,126.5443,1828737.0
2023-04-29,125.7091,126.9618,125.55,126.5443,1828737.0
2023-04-30,125.7091,126.9618,125.55,126.5443,1828737.0
2023-05-01,126.4051,126.932,125.6097,126.6835,1438260.0
2023-05-02,126.1565,126.6835,124.0189,125.4307,1862088.0
2023-05-03,125.5799,126.1168,124.0985,124.347,1769406.0
2023-05-04,125.2021,125.2518,123.144,123.2932,2534448.0
2023-05-05,123.0645,124.9336,122.5574,124.695,2806544.0
2023-05-06,123.0645,124.9336,122.5574,124.695,2806544.0
2023-05-07,123.0645,124.9336,122.5574,124.695,2806544.0
2023-05-08,124.526,125.4492,123.5616,125.0331,1831445.0
2023-05-09,124.7845,125.8185,124.1134,124.6851,2916915.0
2023-05-10,128.5725,128.7514,122.2194,124.0189,4824258.0
2023-05-11,124.6453,126.0074,123.6362,124.5956,3183855.0
2023-05-12,125.1524,126.0173,124.0189,124.7447,2533152.0
2023-05-13,125.1524,126.0173,124.0189,124.7447,2533152.0
2023-05-14,125.1524,126.0173,124.0189,124.7447,2533152.0
2023-05-15,124.1979,124.7845,123.1639,124.1184,1826477.0
2023-05-16,123.5616,124.8143,123.2285,124.3968,2664261.0
2023-05-17,123.5616,124.9535,122.8294,124.1979,2899790.0
2023-05-18,124.6751,125.5699,123.7107,125.4804,2421312.0
2023-05-19,125.7688,126.5542,124.3818,124.9336,2240999.0
2023-05-20,125.7688,126.5542,124.3818,124.9336,2240999.0
2023-05-21,125.7688,126.5542,124.3818,124.9336,2240999.0
2023-05-22,125.5799,125.9676,123.9991,124.3968,1445793.0
2023-05-23,123.7803,124.874,123.3031,124.5658,1663528.0
2023-05-24,124.7348,125.391,123.666,124.6751,1353477.0
2023-05-25,124.0985,125.0728,123.2335,124.6751,1782324.0
2023-05-26,124.4216,126.1267,123.7605,126.067,1884257.0
2023-05-27,124.4216,126.1267,123.7605,126.067,1884257.0
2023-05-28,124.4216,126.1267,123.7605,126.067,1884257.0
2023-05-29,124.4216,126.1267,123.7605,126.067,1884257.0
2023-05-30,126.4852,126.8463,125.5592,125.9375,2247600.0
2023-05-31,125.9375,127.7597,125.6787,127.451,2790953.0
2023-06-01,127.451,127.9987,126.764,127.1424,1534182.0
2023-06-02,127.2818,127.461,125.9176,127.1224,1727670.0
2023-06-03,127.2818,127.461,125.9176,127.1224,1727670.0
2023-06-04,127.2818,127.461,125.9176,127.1224,1727670.0
2023-06-05,126.1566,127.6402,126.1566,126.4752,2075754.0
2023-06-06,126.7739,127.6103,126.4155,126.5947,1461029.0
2023-06-07,126.5947,128.1182,124.897,125.6986,2180264.0
2023-06-08,126.1068,128.0385,125.9575,126.5648,1882718.0
2023-06-09,126.4254,126.7142,125.2754,125.3999,1791725.0
2023-06-10,126.4254,126.7142,125.2754,125.3999,1791725.0
2023-06-11,126.4254,126.7142,125.2754,125.3999,1791725.0
2023-06-12,125.37,125.6189,124.7327,125.2206,2349505.0
2023-06-13,125.2206,127.0627,125.136,126.7739,1892319.0
2023-06-14,126.5051,127.9489,126.067,127.3515,1536127.0
2023-06-15,128.0285,128.4965,127.1374,128.4368,1722973.0
2023-06-16,129.4225,129.4424,127.6651,128.1082,3123421.0
