,SYK US Equity,SYK US Equity,SYK US Equity,SYK US Equity,SYK US Equity
2022-07-17,192.2509,192.5304,189.5931,191.0054,1904031.0
2022-07-18,191.0642,191.0642,185.1995,185.6212,2065953.0
2022-07-19,188.7791,193.6631,188.1809,193.4964,2960610.0
2022-07-20,193.2414,195.9237,191.4761,194.232,1613748.0
2022-07-21,193.8102,196.669,192.5843,196.3797,1420902.0
2022-07-22,194.8302,197.2428,193.2316,195.5755,1800412.0
2022-07-23,194.8302,197.2428,193.2316,195.5755,1800412.0
2022-07-24,194.8302,197.2428,193.2316,195.5755,1800412.0
2022-07-25,195.703,198.0224,194.7383,197.6252,1387987.0
2022-07-26,198.6256,201.1264,197.1153,200.4693,2307712.0
2022-07-27,215.4155,216.7493,202.0336,207.7169,3773520.0
2022-07-28,207.7169,216.5532,206.6479,214.8075,3674494.0
2022-07-29,213.5424,213.7974,210.2668,210.61,1981752.0
2022-07-30,213.5424,213.7974,210.2668,210.61,1981752.0
2022-07-31,213.5424,213.7974,210.2668,210.61,1981752.0
2022-08-01,208.3838,210.9478,207.0206,209.3743,1564228.0
2022-08-02,209.2958,212.2086,208.217,209.1389,852627.0
2022-08-03,210.6002,213.356,208.8153,211.7378,1032590.0
2022-08-04,212.1203,212.3557,209.796,210.1,979896.0
2022-08-05,208.3936,211.8261,207.963,211.63,1152355.0
2022-08-06,208.3936,211.8261,207.963,211.63,1152355.0
2022-08-07,208.3936,211.8261,207.963,211.63,1152355.0
2022-08-08,213.4247,214.1161,211.3848,213.1305,1319255.0
2022-08-09,212.8951,214.072,209.9922,210.8062,1329412.0
2022-08-10,214.6408,215.0429,212.1301,214.9742,1360115.0
2022-08-11,216.8572,219.2698,213.5129,213.8072,1697200.0
2022-08-12,214.4839,219.0246,214.2877,218.8186,1084384.0
2022-08-13,214.4839,219.0246,214.2877,218.8186,1084384.0
2022-08-14,214.4839,219.0246,214.2877,218.8186,1084384.0
2022-08-15,217.7006,221.1059,217.2593,220.2407,1468142.0
2022-08-16,218.701,221.8883,217.7104,219.8386,1178571.0
2022-08-17,217.4456,218.7892,215.3959,217.1612,1018821.0
2022-08-18,218.1223,218.8579,215.3763,216.5826,960750.0
2022-08-19,216.5532,216.6611,213.1599,213.9347,915456.0
2022-08-20,216.5532,216.6611,213.1599,213.9347,915456.0
2022-08-21,216.5532,216.6611,213.1599,213.9347,915456.0
2022-08-22,211.0023,211.8261,207.4521,208.2563,784275.0
2022-08-23,207.3344,207.8346,204.3383,205.1082,907814.0
2022-08-24,204.9218,208.8055,204.5393,208.4034,1530548.0
2022-08-25,210.0314,212.7284,209.0114,212.5126,725933.0
2022-08-26,212.5224,212.5224,202.8329,203.0094,968343.0
2022-08-27,212.5224,212.5224,202.8329,203.0094,968343.0
2022-08-28,212.5224,212.5224,202.8329,203.0094,968343.0
2022-08-29,201.048,204.6963,200.7341,202.8133,630386.0
2022-08-30,203.2546,203.6959,200.4646,201.3128,733234.0
2022-08-31,203.6567,205.7064,200.8714,201.2441,1416293.0
2022-09-01,200.9695,202.8133,198.1472,202.6956,874389.0
2022-09-02,204.9709,204.9709,198.0175,199.8319,862854.0
2022-09-03,204.9709,204.9709,198.0175,199.8319,862854.0
2022-09-04,204.9709,204.9709,198.0175,199.8319,862854.0
2022-09-05,204.9709,204.9709,198.0175,199.8319,862854.0
2022-09-06,200.9989,201.5124,197.9489,198.8217,1273408.0
2022-09-07,198.959,207.5305,198.959,207.1383,1087370.0
2022-09-08,205.1474,216.2001,205.1474,216.0334,2596506.0
2022-09-09,216.7395,225.5758,216.259,225.566,3123780.0
2022-09-10,216.7395,225.5758,216.259,225.566,3123780.0
2022-09-11,216.7395,225.5758,216.259,225.566,3123780.0
2022-09-12,225.9191,228.0865,225.4679,227.3607,2594907.0
2022-09-13,221.6922,224.5166,220.0053,221.496,1502782.0
2022-09-14,219.4365,223.634,219.4365,221.8295,1394806.0
2022-09-15,221.8295,226.1839,221.5352,222.3492,1661872.0
2022-09-16,219.9661,220.6624,215.0625,216.9847,2324047.0
2022-09-17,219.9661,220.6624,215.0625,216.9847,2324047.0
2022-09-18,219.9661,220.6624,215.0625,216.9847,2324047.0
2022-09-19,215.0429,217.0533,212.2086,216.6218,1090254.0
2022-09-20,214.5133,215.6802,210.5708,213.7581,1003193.0
2022-09-21,215.4057,217.0533,208.2808,208.374,1000256.0
2022-09-22,207.9621,207.9915,204.2157,204.8532,1201052.0
2022-09-23,203.4213,204.0784,198.6942,202.9408,1331927.0
2022-09-24,203.4213,204.0784,198.6942,202.9408,1331927.0
2022-09-25,203.4213,204.0784,198.6942,202.9408,1331927.0
2022-09-26,202.1954,202.9408,197.0662,199.3415,1103157.0
2022-09-27,202.0189,203.1761,196.9289,198.7727,1444358.0
2022-09-28,200.5772,203.1173,198.2137,201.8522,1348981.0
2022-09-29,201.3159,203.3726,198.1768,202.2016,1107856.0
2022-09-30,203.1659,206.925,199.0526,199.3085,1486028.0
2022-10-01,203.1659,206.925,199.0526,199.3085,1486028.0
2022-10-02,203.1659,206.925,199.0526,199.3085,1486028.0
2022-10-03,202.1031,207.8204,200.6802,206.492,962811.0
2022-10-04,208.6175,212.4947,208.6175,212.3569,1091854.0
2022-10-05,209.9952,214.4726,209.1046,212.6718,764085.0
2022-10-06,212.2979,212.9362,207.7614,208.0468,1052543.0
2022-10-07,205.9606,206.7675,203.5399,205.193,1222121.0
2022-10-08,205.9606,206.7675,203.5399,205.193,1222121.0
2022-10-09,205.9606,206.7675,203.5399,205.193,1222121.0
2022-10-10,207.476,207.9582,202.5755,204.6813,1030310.0
2022-10-11,204.5534,210.8119,203.2938,208.0861,1717943.0
2022-10-12,208.775,211.4221,205.2521,205.321,1958126.0
2022-10-13,201.5127,213.0064,199.9874,210.684,1197717.0
2022-10-14,212.9178,213.4635,204.9274,205.7933,1607261.0
2022-10-15,212.9178,213.4635,204.9274,205.7933,1607261.0
2022-10-16,212.9178,213.4635,204.9274,205.7933,1607261.0
2022-10-17,208.9521,213.5082,208.8439,212.1896,1767663.0
2022-10-18,219.0681,221.0165,211.1268,211.4909,1771632.0
2022-10-19,211.0186,214.079,209.9412,213.2327,1610084.0
2022-10-20,213.1441,215.7617,209.2276,211.0186,1332111.0
2022-10-21,210.2904,215.1122,206.9545,214.8268,1562839.0
2022-10-22,210.2904,215.1122,206.9545,214.8268,1562839.0
2022-10-23,210.2904,215.1122,206.9545,214.8268,1562839.0
2022-10-24,217.2378,219.0779,215.5255,216.9819,1078895.0
2022-10-25,216.0766,221.7939,216.0766,221.0362,1352286.0
2022-10-26,222.1973,227.5899,220.9673,224.9428,1555155.0
2022-10-27,225.5431,226.7633,223.1715,224.6378,1764291.0
2022-10-28,224.7067,227.5505,224.5689,225.5726,1509138.0
2022-10-29,224.7067,227.5505,224.5689,225.5726,1509138.0
2022-10-30,224.7067,227.5505,224.5689,225.5726,1509138.0
2022-10-31,224.195,226.1335,222.6795,225.5825,2690877.0
2022-11-01,211.1268,218.2808,208.6175,216.5784,4289979.0
2022-11-02,216.175,216.8392,208.401,208.588,2410209.0
2022-11-03,205.8425,206.5609,202.1523,202.2311,1553500.0
2022-11-04,203.2053,207.8893,202.6542,207.6138,2001463.0
2022-11-05,203.2053,207.8893,202.6542,207.6138,2001463.0
2022-11-06,203.2053,207.8893,202.6542,207.6138,2001463.0
2022-11-07,209.7787,210.1133,206.1968,210.1133,1715489.0
2022-11-08,209.5819,209.9952,204.0516,206.492,1414069.0
2022-11-09,206.6002,207.1267,203.3627,203.8547,1147576.0
2022-11-10,211.5697,217.1541,210.5561,215.4665,2117728.0
2022-11-11,217.1295,221.0559,214.4824,220.7114,2213113.0
2022-11-12,217.1295,221.0559,214.4824,220.7114,2213113.0
2022-11-13,217.1295,221.0559,214.4824,220.7114,2213113.0
2022-11-14,219.6487,221.1641,215.4862,215.496,1356305.0
2022-11-15,217.6609,220.4221,215.0729,218.4285,1596798.0
2022-11-16,218.7729,220.2293,217.036,217.7298,944776.0
2022-11-17,214.8268,216.5096,213.0949,215.4862,1557520.0
2022-11-18,218.025,220.367,217.2181,220.0423,1447052.0
2022-11-19,218.025,220.367,217.2181,220.0423,1447052.0
2022-11-20,218.025,220.367,217.2181,220.0423,1447052.0
2022-11-21,219.4617,223.3684,219.1025,221.0657,1263542.0
2022-11-22,221.2428,223.2798,220.3375,222.9059,982322.0
2022-11-23,223.8309,227.0979,223.388,226.6157,1095581.0
2022-11-24,223.8309,227.0979,223.388,226.6157,1095581.0
2022-11-25,227.9048,229.5678,226.842,229.0266,412960.0
2022-11-26,227.9048,229.5678,226.842,229.0266,412960.0
2022-11-27,227.9048,229.5678,226.842,229.0266,412960.0
2022-11-28,226.97,229.7745,222.9747,223.6439,994738.0
2022-11-29,223.2896,225.2577,222.5565,223.575,881848.0
2022-11-30,224.4902,230.1996,223.2995,230.1583,1819037.0
2022-12-01,231.9,238.6112,231.9,236.9285,1978948.0
2022-12-02,234.0157,240.166,234.0157,239.2312,1192116.0
2022-12-03,234.0157,240.166,234.0157,239.2312,1192116.0
2022-12-04,234.0157,240.166,234.0157,239.2312,1192116.0
2022-12-05,236.6726,237.6173,233.8484,234.1043,1028199.0
2022-12-06,233.2482,234.0748,230.2271,231.7819,968173.0
2022-12-07,233.3466,238.2668,233.3466,238.2176,1170766.0
2022-12-08,238.7785,245.3372,238.0306,243.8857,1993859.0
2022-12-09,242.262,245.224,240.658,240.7269,1251859.0
2022-12-10,242.262,245.224,240.658,240.7269,1251859.0
2022-12-11,242.262,245.224,240.658,240.7269,1251859.0
2022-12-12,240.107,245.5192,239.5215,245.1945,1079723.0
2022-12-13,253.6081,254.5527,247.8809,249.8982,1716727.0
2022-12-14,249.3767,254.4445,247.4283,249.7703,1207281.0
2022-12-15,245.8144,246.6804,240.9828,241.091,1421161.0
2022-12-16,238.3062,239.8609,232.0476,236.0133,3604031.0
2022-12-17,238.3062,239.8609,232.0476,236.0133,3604031.0
2022-12-18,238.3062,239.8609,232.0476,236.0133,3604031.0
2022-12-19,235.4524,236.0527,232.5004,235.2163,1377141.0
2022-12-20,235.0785,235.8952,232.825,234.7931,1345420.0
2022-12-21,236.1708,238.9064,234.8718,237.6862,1113703.0
2022-12-22,236.22,238.0405,233.6811,237.9125,992828.0
2022-12-23,236.9482,239.1918,235.7968,238.9655,584108.0
2022-12-24,236.9482,239.1918,235.7968,238.9655,584108.0
2022-12-25,236.9482,239.1918,235.7968,238.9655,584108.0
2022-12-26,236.9482,239.1918,235.7968,238.9655,584108.0
2022-12-27,239.3591,241.0566,237.4107,240.1365,667563.0
2022-12-28,240.4907,243.0689,237.6193,237.8043,795829.0
2022-12-29,239.6799,243.9738,238.5398,242.3352,638814.0
2022-12-30,240.7953,241.97,238.5595,241.3383,690293.0
2022-12-31,240.7953,241.97,238.5595,241.3383,690293.0
2023-01-01,240.7953,241.97,238.5595,241.3383,690293.0
2023-01-02,240.7953,241.97,238.5595,241.3383,690293.0
2023-01-03,244.0824,246.2837,240.6473,242.8584,1083228.0
2023-01-04,245.7802,250.1137,243.6185,249.2351,1368330.0
2023-01-05,247.5867,248.9587,245.0004,246.5995,1408705.0
2023-01-06,248.5639,253.3316,245.0893,252.9467,1402112.0
2023-01-07,248.5639,253.3316,245.0893,252.9467,1402112.0
2023-01-08,248.5639,253.3316,245.0893,252.9467,1402112.0
2023-01-09,255.2861,260.7744,254.1114,257.6354,2396619.0
2023-01-10,257.6354,261.5641,257.3985,260.4092,2092655.0
2023-01-11,259.6096,260.3352,252.3248,255.4737,1590476.0
2023-01-12,254.8616,254.8866,251.7226,253.0454,938764.0
2023-01-13,252.8085,256.7964,250.9132,256.4706,752115.0
2023-01-14,252.8085,256.7964,250.9132,256.4706,752115.0
2023-01-15,252.8085,256.7964,250.9132,256.4706,752115.0
2023-01-16,252.8085,256.7964,250.9132,256.4706,752115.0
2023-01-17,256.2337,256.2337,252.1076,253.0947,1294059.0
2023-01-18,252.9072,252.9072,248.1098,248.7712,2007336.0
2023-01-19,247.2214,250.9428,245.5927,250.0446,1038050.0
2023-01-20,251.387,253.2823,248.8896,252.917,1157129.0
2023-01-21,251.387,253.2823,248.8896,252.917,1157129.0
2023-01-22,251.387,253.2823,248.8896,252.917,1157129.0
2023-01-23,253.1934,259.3036,252.5814,254.1707,1493824.0
2023-01-24,254.2299,255.2851,250.5381,252.4531,941544.0
2023-01-25,248.4553,250.7257,246.0863,249.6892,1178597.0
2023-01-26,250.9132,251.466,247.636,249.1562,1099045.0
2023-01-27,248.1888,252.611,246.2935,250.8935,1040957.0
2023-01-28,248.1888,252.611,246.2935,250.8935,1040957.0
2023-01-29,248.1888,252.611,246.2935,250.8935,1040957.0
2023-01-30,248.6132,250.8836,246.0566,246.3232,1209682.0
2023-01-31,245.879,250.6862,245.7506,250.5381,1727700.0
2023-02-01,266.1443,276.8446,263.5581,275.354,4669325.0
2023-02-02,272.8764,278.9175,272.4717,278.8385,2020418.0
2023-02-03,276.736,280.3389,276.4596,279.49,1535366.0
2023-02-04,276.736,280.3389,276.4596,279.49,1535366.0
2023-02-05,276.736,280.3389,276.4596,279.49,1535366.0
2023-02-06,277.5355,277.5701,267.2499,267.9803,1790208.0
2023-02-07,265.2954,270.1914,262.0478,268.9378,1851545.0
2023-02-08,267.5756,269.3524,264.1602,264.7624,1368190.0
2023-02-09,266.1246,266.47,259.8465,260.9521,1132063.0
2023-02-10,260.1723,261.4753,258.4646,260.9324,1061069.0
2023-02-11,260.1723,261.4753,258.4646,260.9324,1061069.0
2023-02-12,260.1723,261.4753,258.4646,260.9324,1061069.0
2023-02-13,261.7418,264.0023,260.7251,263.5482,1087607.0
2023-02-14,262.1663,265.3645,259.2148,261.2482,798976.0
2023-02-15,259.353,262.3735,258.7805,261.8603,999357.0
2023-02-16,257.7934,262.2748,255.9771,259.8169,1009704.0
2023-02-17,258.1685,260.0933,257.1912,259.7676,851088.0
2023-02-18,258.1685,260.0933,257.1912,259.7676,851088.0
2023-02-19,258.1685,260.0933,257.1912,259.7676,851088.0
2023-02-20,258.1685,260.0933,257.1912,259.7676,851088.0
2023-02-21,257.7243,259.5109,256.4213,257.8526,1021976.0
2023-02-22,258.0895,259.5899,257.211,258.277,1086409.0
2023-02-23,258.8693,261.5345,258.0401,259.9551,1036770.0
2023-02-24,255.6612,259.0174,254.0522,258.9285,1603873.0
2023-02-25,255.6612,259.0174,254.0522,258.9285,1603873.0
2023-02-26,255.6612,259.0174,254.0522,258.9285,1603873.0
2023-02-27,260.8139,261.9195,258.583,259.2345,787829.0
2023-02-28,259.047,261.6727,258.3659,259.4912,1321740.0
2023-03-01,258.1882,259.2543,256.2189,256.6187,746093.0
2023-03-02,254.6544,258.7212,254.3385,258.7114,1395119.0
2023-03-03,261.6628,268.3554,260.2315,268.0297,1383423.0
2023-03-04,261.6628,268.3554,260.2315,268.0297,1383423.0
2023-03-05,261.6628,268.3554,260.2315,268.0297,1383423.0
2023-03-06,267.0031,268.0445,263.4199,263.9529,714800.0
2023-03-07,264.9104,266.2035,260.2507,261.2779,897769.0
2023-03-08,260.0637,263.1682,259.4517,262.1663,677538.0
2023-03-09,263.489,269.8509,262.8671,264.8907,1869250.0
2023-03-10,264.2984,266.0653,257.4775,261.2779,1610352.0
2023-03-11,264.2984,266.0653,257.4775,261.2779,1610352.0
2023-03-12,264.2984,266.0653,257.4775,261.2779,1610352.0
2023-03-13,258.2672,266.9833,258.2573,263.2718,1430219.0
2023-03-14,267.161,272.8073,265.0881,272.1361,2193289.0
2023-03-15,265.9469,269.7473,265.8675,269.5103,1534982.0
2023-03-16,266.6872,271.8054,264.3675,271.6622,1092517.0
2023-03-17,271.2773,273.9129,270.4037,270.9022,2433415.0
2023-03-18,271.2773,273.9129,270.4037,270.9022,2433415.0
2023-03-19,271.2773,273.9129,270.4037,270.9022,2433415.0
2023-03-20,270.7344,274.0412,270.3987,273.2614,1135409.0
2023-03-21,273.7154,275.127,271.8498,274.5347,1220447.0
2023-03-22,274.436,276.9038,268.6417,268.8292,1453742.0
2023-03-23,269.6091,274.0807,268.3148,270.7442,826348.0
2023-03-24,270.6159,273.5772,269.2142,273.1232,854028.0
2023-03-25,270.6159,273.5772,269.2142,273.1232,854028.0
2023-03-26,270.6159,273.5772,269.2142,273.1232,854028.0
2023-03-27,275.5909,276.6965,273.1232,274.5249,861363.0
2023-03-28,273.6562,276.5188,272.6888,273.8339,824574.0
2023-03-29,274.6038,276.1931,273.6957,275.433,1122468.0
2023-03-30,277.5709,278.0262,275.8784,277.8382,887007.0
2023-03-31,279.7286,282.7573,278.0559,282.5495,1881350.0
2023-04-01,279.7286,282.7573,278.0559,282.5495,1881350.0
2023-04-02,279.7286,282.7573,278.0559,282.5495,1881350.0
2023-04-03,281.4409,285.2021,277.274,284.6181,1247816.0
2023-04-04,285.3406,287.1519,282.4802,284.1628,1132749.0
2023-04-05,284.3113,286.9342,283.851,285.0833,1317759.0
2023-04-06,285.1229,285.8157,283.3116,284.7369,1113434.0
2023-04-07,285.1229,285.8157,283.3116,284.7369,1113434.0
2023-04-08,285.1229,285.8157,283.3116,284.7369,1113434.0
2023-04-09,285.1229,285.8157,283.3116,284.7369,1113434.0
2023-04-10,283.1334,285.3703,281.629,285.2911,1125529.0
2023-04-11,286.9935,289.2106,286.5085,287.5577,792928.0
2023-04-12,289.5273,291.0615,286.558,287.1321,1126702.0
2023-04-13,287.6171,288.7157,285.8553,288.6267,920096.0
2023-04-14,288.2802,289.1017,287.3202,288.7751,1235241.0
2023-04-15,288.2802,289.1017,287.3202,288.7751,1235241.0
2023-04-16,288.2802,289.1017,287.3202,288.7751,1235241.0
2023-04-17,289.0325,290.1262,287.1222,289.7847,841697.0
2023-04-18,291.497,291.5267,287.0628,287.9437,1076204.0
2023-04-19,289.3294,299.138,288.6267,296.2479,2020037.0
2023-04-20,295.5946,299.0885,294.0704,299.0093,1336245.0
2023-04-21,301.5431,303.4237,298.8114,300.4346,1465988.0
2023-04-22,301.5431,303.4237,298.8114,300.4346,1465988.0
2023-04-23,301.5431,303.4237,298.8114,300.4346,1465988.0
2023-04-24,301.8599,302.3152,298.0493,298.95,1393609.0
2023-04-25,298.267,300.2663,295.4759,296.426,1059001.0
2023-04-26,296.426,297.01,294.2584,295.7431,848072.0
2023-04-27,295.8025,296.911,291.3287,295.169,1230538.0
2023-04-28,294.11,296.812,293.6547,296.5844,1337774.0
2023-04-29,294.11,296.812,293.6547,296.5844,1337774.0
2023-04-30,294.11,296.812,293.6547,296.5844,1337774.0
2023-05-01,296.5349,298.3759,295.6051,296.8219,2422714.0
2023-05-02,283.7471,296.2578,281.4112,290.8833,2936954.0
2023-05-03,292.8629,293.338,283.6184,284.2024,1851074.0
2023-05-04,281.629,283.6778,279.0308,281.7181,1258051.0
2023-05-05,282.7177,284.0391,279.7385,281.7972,1501121.0
2023-05-06,282.7177,284.0391,279.7385,281.7972,1501121.0
2023-05-07,282.7177,284.0391,279.7385,281.7972,1501121.0
2023-05-08,280.3027,285.5782,279.7187,285.3208,758205.0
2023-05-09,285.1328,285.687,280.659,280.7481,782438.0
2023-05-10,282.4802,283.5293,279.5505,282.6781,902413.0
2023-05-11,281.817,285.8058,281.4112,282.2031,1152494.0
2023-05-12,282.6781,283.5392,279.8474,282.5495,738509.0
2023-05-13,282.6781,283.5392,279.8474,282.5495,738509.0
2023-05-14,282.6781,283.5392,279.8474,282.5495,738509.0
2023-05-15,282.6979,287.5149,282.6979,285.9642,1128386.0
2023-05-16,285.1427,285.8414,282.2723,283.0147,974459.0
2023-05-17,284.341,285.014,278.8428,281.0747,1013925.0
2023-05-18,281.0945,283.4105,279.882,282.3416,1117537.0
2023-05-19,283.0741,286.1918,281.2826,282.4505,1036803.0
2023-05-20,283.0741,286.1918,281.2826,282.4505,1036803.0
2023-05-21,283.0741,286.1918,281.2826,282.4505,1036803.0
2023-05-22,283.6382,288.6366,282.787,283.2423,1189792.0
2023-05-23,281.4409,282.3812,269.2866,271.3552,2163276.0
2023-05-24,270.207,272.3252,267.4456,269.7715,1181821.0
2023-05-25,270.2664,271.3156,265.0207,269.6132,1159150.0
2023-05-26,270.2961,273.0279,268.5541,269.7913,1091667.0
2023-05-27,270.2961,273.0279,268.5541,269.7913,1091667.0
2023-05-28,270.2961,273.0279,268.5541,269.7913,1091667.0
2023-05-29,270.2961,273.0279,268.5541,269.7913,1091667.0
2023-05-30,268.2077,272.5033,267.9108,268.7125,1365798.0
2023-05-31,267.0596,273.0081,266.3074,272.7607,2669302.0
2023-06-01,272.3351,276.6999,270.692,275.7201,1178890.0
2023-06-02,276.0665,277.5214,274.5026,275.4528,1411105.0
2023-06-03,276.0665,277.5214,274.5026,275.4528,1411105.0
2023-06-04,276.0665,277.5214,274.5026,275.4528,1411105.0
2023-06-05,277.2047,277.6105,274.2651,275.1163,903897.0
2023-06-06,275.9477,276.5515,269.7023,273.7207,1036220.0
2023-06-07,273.7801,275.9626,271.2859,275.1262,1187042.0
2023-06-08,275.1559,276.1061,272.9091,273.9385,963791.0
2023-06-09,273.9385,278.0361,272.5132,277.7689,1135409.0
2023-06-10,273.9385,278.0361,272.5132,277.7689,1135409.0
2023-06-11,273.9385,278.0361,272.5132,277.7689,1135409.0
2023-06-12,277.1255,277.561,273.7207,277.0563,851086.0
2023-06-13,277.1354,280.0652,276.2051,278.8576,983902.0
2023-06-14,294.2782,296.9407,288.0179,290.5666,2735993.0
2023-06-15,290.7448,293.0212,287.3993,292.6253,1088784.0
2023-06-16,295.2185,298.1581,291.0021,291.3386,2431325.0
2023-06-17,295.2185,298.1581,291.0021,291.3386,2431325.0
2023-06-18,295.2185,298.1581,291.0021,291.3386,2431325.0
2023-06-19,295.2185,298.1581,291.0021,291.3386,2431325.0
2023-06-20,289.5867,296.1984,288.0674,294.7533,1401636.0
2023-06-21,293.5557,295.0552,290.7646,294.5257,1469764.0
2023-06-22,294.6346,296.144,292.7342,294.8424,1083624.0
2023-06-23,293.9714,296.426,293.338,294.8325,2412533.0
2023-06-24,293.9714,296.426,293.338,294.8325,2412533.0
2023-06-25,293.9714,296.426,293.338,294.8325,2412533.0
2023-06-26,293.526,296.2479,290.8833,293.8032,807035.0
2023-06-27,294.2782,295.8718,292.0612,295.6936,1044402.0
2023-06-28,295.5649,299.2865,295.5022,297.208,1272023.0
2023-06-29,297.1485,299.8673,295.6484,299.4307,684747.0
2023-06-30,302.4868,304.5507,300.8595,302.725,1069199.0
2023-07-01,302.4868,304.5507,300.8595,302.725,1069199.0
2023-07-02,302.4868,304.5507,300.8595,302.725,1069199.0
2023-07-03,300.5916,300.8992,294.7349,295.6899,577070.0
2023-07-04,300.5916,300.8992,294.7349,295.6899,577070.0
2023-07-05,294.1122,295.9578,292.2567,295.0648,806215.0
2023-07-06,292.9612,294.5538,290.937,293.3879,918761.0
2023-07-07,291.9789,293.636,290.2623,291.9888,979532.0
2023-07-08,291.9789,293.636,290.2623,291.9888,979532.0
2023-07-09,291.9789,293.636,290.2623,291.9888,979532.0
2023-07-10,292.7231,295.0648,291.8499,293.0108,688268.0
2023-07-11,292.7132,295.0152,290.5798,294.1122,848221.0
2023-07-12,295.7693,297.5256,294.2015,295.7197,1094590.0
2023-07-13,295.3724,297.7439,294.1222,297.3172,789296.0
2023-07-14,297.3172,302.5364,297.3172,300.0856,1310997.0
2023-07-15,297.3172,302.5364,297.3172,300.0856,1310997.0
2023-07-16,297.3172,302.5364,297.3172,300.0856,1310997.0
2023-07-17,299.1727,299.9894,295.1938,296.3051,1212899.0
2023-07-18,295.0053,297.1386,291.1653,294.3405,1124775.0
2023-07-19,293.7054,295.3426,289.2502,292.1972,1411737.0
2023-07-20,293.3978,295.546,291.8747,293.7451,1390258.0
2023-07-21,293.3581,294.5984,290.9668,293.2986,2965011.0
2023-07-22,293.3581,294.5984,290.9668,293.2986,2965011.0
2023-07-23,293.3581,294.5984,290.9668,293.2986,2965011.0
2023-07-24,292.6437,293.886,288.0893,288.4763,1226732.0
2023-07-25,287.3451,289.5777,284.7454,288.6549,1269382.0
2023-07-26,288.8533,289.2552,285.7674,287.871,1173028.0
2023-07-27,288.2481,288.2481,279.6453,279.8239,2359933.0
2023-07-28,281.5305,282.4236,278.7126,280.8062,1864363.0
2023-07-29,281.5305,282.4236,278.7126,280.8062,1864363.0
2023-07-30,281.5305,282.4236,278.7126,280.8062,1864363.0
2023-07-31,281.7885,282.2053,278.6927,281.213,1588529.0
2023-08-01,277.9188,280.1315,275.9739,277.1051,2230567.0
2023-08-02,275.9442,277.5864,271.4989,272.4415,1960988.0
2023-08-03,271.2012,275.4679,269.7526,273.4834,1921847.0
2023-08-04,281.7984,290.2326,279.824,281.5107,2792823.0
2023-08-05,281.7984,290.2326,279.824,281.5107,2792823.0
2023-08-06,281.7984,290.2326,279.824,281.5107,2792823.0
2023-08-07,282.7907,286.2834,280.3995,284.0508,1233394.0
2023-08-08,282.7907,283.5795,277.244,280.1414,976696.0
2023-08-09,279.8139,281.5206,278.5439,279.8139,878652.0
2023-08-10,281.0344,285.4896,280.0025,280.8161,880709.0
2023-08-11,280.6276,281.213,279.5808,279.9231,625117.0
2023-08-12,280.6276,281.213,279.5808,279.9231,625117.0
2023-08-13,280.6276,281.213,279.5808,279.9231,625117.0
2023-08-14,279.8139,284.2791,279.1799,282.5823,1318501.0
2023-08-15,282.364,283.8921,281.977,282.6518,724213.0
2023-08-16,282.8899,283.6936,279.4071,279.427,748389.0
2023-08-17,280.1612,280.702,275.5076,275.7755,1055814.0
2023-08-18,275.4778,277.1531,274.4757,275.7557,993012.0
2023-08-19,275.4778,277.1531,274.4757,275.7557,993012.0
2023-08-20,275.4778,277.1531,274.4757,275.7557,993012.0
2023-08-21,276.4304,277.7997,273.1262,274.0986,1175977.0
2023-08-22,273.3544,274.3516,271.9355,273.3445,1052444.0
2023-08-23,274.6443,276.738,273.2552,273.8208,969613.0
2023-08-24,273.3147,276.1575,270.7746,271.3203,1029646.0
2023-08-25,272.4019,276.7281,270.973,275.964,907327.0
2023-08-26,272.4019,276.7281,270.973,275.964,907327.0
2023-08-27,272.4019,276.7281,270.973,275.964,907327.0
2023-08-28,278.3454,279.8139,273.9795,276.1526,890766.0
2023-08-29,276.0335,283.1777,276.0335,282.8105,1158394.0
2023-08-30,283.4158,286.8093,283.1479,284.9141,1055576.0
2023-08-31,285.0629,286.9085,281.3023,281.3519,1049842.0
2023-09-01,283.257,283.257,280.7388,282.245,657419.0
2023-09-02,283.257,283.257,280.7388,282.245,657419.0
2023-09-03,283.257,283.257,280.7388,282.245,657419.0
2023-09-04,283.257,283.257,280.7388,282.245,657419.0
2023-09-05,287.5039,287.5733,281.9126,284.0707,1289271.0
2023-09-06,284.1203,287.7321,281.1336,286.8589,1253465.0
2023-09-07,287.7519,289.8108,286.5017,286.7795,1311068.0
2023-09-08,286.085,287.4642,284.924,287.2955,1052940.0
2023-09-09,286.085,287.4642,284.924,287.2955,1052940.0
2023-09-10,286.085,287.4642,284.924,287.2955,1052940.0
2023-09-11,289.1808,299.2422,288.8533,297.3966,2101713.0
2023-09-12,297.5157,298.9048,291.1553,292.485,1146724.0
2023-09-13,291.3736,295.3922,289.7166,295.0152,1433419.0
2023-09-14,296.3944,297.1242,292.217,292.7132,1390076.0
2023-09-15,292.7132,294.6927,290.3715,290.5005,2134362.0
2023-09-16,292.7132,294.6927,290.3715,290.5005,2134362.0
2023-09-17,292.7132,294.6927,290.3715,290.5005,2134362.0
2023-09-18,290.1234,292.2865,287.4642,290.947,1042290.0
2023-09-19,291.2248,291.9194,288.9426,291.4332,683860.0
2023-09-20,293.0307,293.3681,286.6803,286.7299,834427.0
2023-09-21,285.2217,286.2536,282.0961,282.245,961965.0
