,ACN US Equity,ACN US Equity,ACN US Equity,ACN US Equity,ACN US Equity
2022-07-04,269.0373,273.6798,267.7773,272.0128,2400164.0
2022-07-05,267.7773,267.9033,261.3804,266.7014,3182977.0
2022-07-06,269.4056,270.6171,266.5027,267.4477,2260433.0
2022-07-07,268.7271,271.1502,265.9648,270.8012,2169128.0
2022-07-08,269.1051,271.1986,266.7111,270.4814,1987602.0
2022-07-09,269.1051,271.1986,266.7111,270.4814,1987602.0
2022-07-10,269.1051,271.1986,266.7111,270.4814,1987602.0
2022-07-11,268.2522,269.4831,264.9084,266.4107,1854863.0
2022-07-12,266.149,270.698,264.0547,265.2476,2280420.0
2022-07-13,260.8705,267.5819,260.0207,264.732,2185205.0
2022-07-14,261.172,262.6213,254.6162,261.3276,1877705.0
2022-07-15,264.6639,265.3934,259.5671,264.0997,1741124.0
2022-07-16,264.6639,265.3934,259.5671,264.0997,1741124.0
2022-07-17,264.6639,265.3934,259.5671,264.0997,1741124.0
2022-07-18,265.5393,267.7764,260.6662,261.3082,2048906.0
2022-07-19,264.946,272.8343,264.3137,272.3869,1942118.0
2022-07-20,272.348,275.908,271.813,273.9626,2158496.0
2022-07-21,273.4957,280.3531,273.0872,280.1391,1546769.0
2022-07-22,279.643,283.13,277.9895,280.1391,1502371.0
2022-07-23,279.643,283.13,277.9895,280.1391,1502371.0
2022-07-24,279.643,283.13,277.9895,280.1391,1502371.0
2022-07-25,280.3628,281.6467,277.649,281.3841,1354701.0
2022-07-26,280.0418,280.8199,275.908,277.3864,1710752.0
2022-07-27,280.9464,291.3248,280.0807,289.3989,1821540.0
2022-07-28,288.8639,296.1784,286.7102,295.3808,1845552.0
2022-07-29,296.2076,299.3493,294.6416,297.8903,1868052.0
2022-07-30,296.2076,299.3493,294.6416,297.8903,1868052.0
2022-07-31,296.2076,299.3493,294.6416,297.8903,1868052.0
2022-08-01,294.2623,298.3961,292.813,296.4119,1425811.0
2022-08-02,294.1164,298.2016,291.2275,294.2136,1772106.0
2022-08-03,293.8246,300.9542,293.3771,299.7481,1359766.0
2022-08-04,300.7403,302.3136,298.9992,302.1214,1624564.0
2022-08-05,296.5383,301.1293,295.9936,300.8959,1504520.0
2022-08-06,296.5383,301.1293,295.9936,300.8959,1504520.0
2022-08-07,296.5383,301.1293,295.9936,300.8959,1504520.0
2022-08-08,302.0145,304.2613,300.0886,301.8491,1604704.0
2022-08-09,299.68,302.5786,299.4077,301.3239,1761134.0
2022-08-10,306.3915,309.0858,305.7787,307.831,1474781.0
2022-08-11,309.0663,311.1235,305.2145,305.8273,1570214.0
2022-08-12,308.1034,312.1691,305.8468,311.6828,1774367.0
2022-08-13,308.1034,312.1691,305.8468,311.6828,1774367.0
2022-08-14,308.1034,312.1691,305.8468,311.6828,1774367.0
2022-08-15,308.9982,312.1886,308.9112,311.5758,1125314.0
2022-08-16,309.4943,314.0561,309.4262,312.0135,1596035.0
2022-08-17,308.7453,311.5758,306.9994,309.7472,1505964.0
2022-08-18,310.2822,312.0913,307.7727,310.7296,1386230.0
2022-08-19,308.2396,309.0663,305.0017,306.6736,1672549.0
2022-08-20,308.2396,309.0663,305.0017,306.6736,1672549.0
2022-08-21,308.2396,309.0663,305.0017,306.6736,1672549.0
2022-08-22,300.8764,304.3002,300.0788,301.5281,1648114.0
2022-08-23,299.6606,302.7634,298.1238,298.3183,1218114.0
2022-08-24,298.2989,299.5633,295.5559,297.8903,1695482.0
2022-08-25,298.7268,302.1993,297.5207,301.3044,1722854.0
2022-08-26,301.3628,301.4406,289.8561,289.9825,1701650.0
2022-08-27,301.3628,301.4406,289.8561,289.9825,1701650.0
2022-08-28,301.3628,301.4406,289.8561,289.9825,1701650.0
2022-08-29,286.938,289.7296,285.1872,287.0742,1662795.0
2022-08-30,289.4086,289.8561,281.7537,284.5064,1661072.0
2022-08-31,286.5976,287.8359,279.5749,280.5768,2455043.0
2022-09-01,279.9348,281.1312,276.3651,280.8978,2021372.0
2022-09-02,284.5745,285.1483,275.0909,276.3068,1889398.0
2022-09-03,284.5745,285.1483,275.0909,276.3068,1889398.0
2022-09-04,284.5745,285.1483,275.0909,276.3068,1889398.0
2022-09-05,284.5745,285.1483,275.0909,276.3068,1889398.0
2022-09-06,276.1803,278.398,273.6611,275.7134,2354540.0
2022-09-07,274.4489,280.1683,271.7547,278.9232,1899330.0
2022-09-08,276.4332,280.4212,274.6435,280.0904,1790657.0
2022-09-09,281.4911,284.1076,281.0096,282.6097,2005137.0
2022-09-10,281.4911,284.1076,281.0096,282.6097,2005137.0
2022-09-11,281.4911,284.1076,281.0096,282.6097,2005137.0
2022-09-12,285.8389,288.6958,284.6717,287.1909,2026448.0
2022-09-13,280.2266,282.0163,272.6787,273.8264,1789250.0
2022-09-14,273.2623,274.8557,268.4865,270.9182,2397611.0
2022-09-15,269.6537,272.8246,264.2067,266.3758,2198703.0
2022-09-16,265.6074,266.6189,262.7477,265.228,3838924.0
2022-09-17,265.6074,266.6189,262.7477,265.228,3838924.0
2022-09-18,265.6074,266.6189,262.7477,265.228,3838924.0
2022-09-19,262.9909,267.8153,262.8109,267.4652,2165221.0
2022-09-20,264.1873,264.4693,260.316,262.8547,2390145.0
2022-09-21,262.6213,267.4263,257.9914,258.1664,2746518.0
2022-09-22,256.8728,264.0414,254.7815,255.1511,3462929.0
2022-09-23,252.0581,253.2447,249.1984,252.8751,3100118.0
2022-09-24,252.0581,253.2447,249.1984,252.8751,3100118.0
2022-09-25,252.0581,253.2447,249.1984,252.8751,3100118.0
2022-09-26,250.9881,255.1901,250.0349,250.5018,2349818.0
2022-09-27,252.379,256.0071,247.3211,249.3346,2495929.0
2022-09-28,249.9765,256.5032,249.0369,254.7718,2552665.0
2022-09-29,251.8441,253.9742,248.7023,251.2118,2559159.0
2022-09-30,251.6398,256.8339,249.9279,250.2683,2924375.0
2022-10-01,251.6398,256.8339,249.9279,250.2683,2924375.0
2022-10-02,251.6398,256.8339,249.9279,250.2683,2924375.0
2022-10-03,253.1572,259.8005,251.6009,257.6509,1893933.0
2022-10-04,263.0103,267.4263,262.5435,266.8135,3143717.0
2022-10-05,263.9344,269.3667,262.2127,266.8427,1842985.0
2022-10-06,266.1132,268.1752,261.8431,262.1058,2336850.0
2022-10-07,259.1975,259.5622,251.2264,252.6125,1951239.0
2022-10-08,259.1975,259.5622,251.2264,252.6125,1951239.0
2022-10-09,259.1975,259.5622,251.2264,252.6125,1951239.0
2022-10-10,254.3438,254.3438,248.9358,250.8033,1526827.0
2022-10-11,249.1984,250.2781,244.3983,246.0664,2261821.0
2022-10-12,246.5744,248.0887,244.1807,244.3175,1699418.0
2022-10-13,238.0647,253.2033,237.3613,251.5375,3435082.0
2022-10-14,255.1231,255.7679,246.2617,246.9066,1723127.0
2022-10-15,255.1231,255.7679,246.2617,246.9066,1723127.0
2022-10-16,255.1231,255.7679,246.2617,246.9066,1723127.0
2022-10-17,251.9772,256.8182,251.6938,256.188,2534868.0
2022-10-18,262.8316,263.5448,255.934,257.9759,2114647.0
2022-10-19,256.1489,258.5914,253.8042,257.9857,2412622.0
2022-10-20,258.2006,263.4569,254.6346,255.7581,1970177.0
2022-10-21,255.5139,263.6816,254.6835,263.369,3206640.0
2022-10-22,255.5139,263.6816,254.6835,263.369,3206640.0
2022-10-23,255.5139,263.6816,254.6835,263.369,3206640.0
2022-10-24,266.4953,270.5694,263.9063,268.9769,2201943.0
2022-10-25,269.1528,274.6826,269.1528,274.155,1701468.0
2022-10-26,271.605,277.1055,271.6001,273.432,1772631.0
2022-10-27,274.7119,276.2946,272.0447,272.4257,1927756.0
2022-10-28,272.6406,281.5899,272.6406,281.1601,2306310.0
2022-10-29,272.6406,281.5899,272.6406,281.1601,2306310.0
2022-10-30,272.6406,281.5899,272.6406,281.1601,2306310.0
2022-10-31,276.959,281.3066,276.7538,277.3693,2364570.0
2022-11-01,280.4566,281.5606,274.1061,274.9952,1537197.0
2022-11-02,273.3343,276.6952,265.8359,266.1827,1727229.0
2022-11-03,260.5064,262.2356,250.1306,250.9709,3225640.0
2022-11-04,253.9507,258.0834,250.2381,255.1524,2496320.0
2022-11-05,253.9507,258.0834,250.2381,255.1524,2496320.0
2022-11-06,253.9507,258.0834,250.2381,255.1524,2496320.0
2022-11-07,256.7058,262.9195,255.3576,262.8805,2169995.0
2022-11-08,264.854,268.5763,259.9934,262.8414,2444020.0
2022-11-09,260.1937,262.9977,259.2656,260.311,1831626.0
2022-11-10,271.7809,280.7009,270.9895,280.4175,3121393.0
2022-11-11,280.6032,285.0242,274.1696,283.4169,2620514.0
2022-11-12,280.6032,285.0242,274.1696,283.4169,2620514.0
2022-11-13,280.6032,285.0242,274.1696,283.4169,2620514.0
2022-11-14,279.5676,286.089,278.4261,282.2641,2492962.0
2022-11-15,286.26,289.6306,283.3583,285.918,1960714.0
2022-11-16,286.0157,286.3333,283.4316,284.8043,1607897.0
2022-11-17,279.2354,283.0261,276.832,280.5348,1556673.0
2022-11-18,283.925,284.2131,276.5291,279.9095,1322919.0
2022-11-19,283.925,284.2131,276.5291,279.9095,1322919.0
2022-11-20,283.925,284.2131,276.5291,279.9095,1322919.0
2022-11-21,278.9325,282.1859,278.5319,280.4175,1308110.0
2022-11-22,282.2054,286.9927,280.5543,286.1525,1417484.0
2022-11-23,286.3381,289.572,285.6738,287.7548,1229097.0
2022-11-24,286.3381,289.572,285.6738,287.7548,1229097.0
2022-11-25,287.5301,290.676,287.5301,289.5818,677924.0
2022-11-26,287.5301,290.676,287.5301,289.5818,677924.0
2022-11-27,287.5301,290.676,287.5301,289.5818,677924.0
2022-11-28,286.514,288.1847,283.1141,283.9152,1253096.0
2022-11-29,282.6549,283.9347,280.0219,281.3555,1055046.0
2022-11-30,280.0267,294.0466,279.6457,294.0076,2767161.0
2022-12-01,295.4926,298.1109,293.0984,295.8639,1767168.0
2022-12-02,292.1708,295.1995,289.6453,293.226,1744558.0
2022-12-03,292.1708,295.1995,289.6453,293.226,1744558.0
2022-12-04,292.1708,295.1995,289.6453,293.226,1744558.0
2022-12-05,288.9663,290.3634,283.8956,286.006,1800297.0
2022-12-06,284.5698,285.7519,275.7817,278.8446,1920253.0
2022-12-07,278.5417,280.4566,275.6986,280.0951,1861571.0
2022-12-08,281.375,287.2956,280.2417,285.4295,2045993.0
2022-12-09,282.733,285.0583,281.2578,281.7756,1827225.0
2022-12-10,282.733,285.0583,281.2578,281.7756,1827225.0
2022-12-11,282.733,285.0583,281.2578,281.7756,1827225.0
2022-12-12,279.5578,286.2111,277.936,285.6152,2430068.0
2022-12-13,295.9909,296.9386,286.1916,288.5559,3516786.0
2022-12-14,287.2858,290.4513,281.2333,284.7456,2552242.0
2022-12-15,280.8181,281.756,272.8556,274.6533,2870362.0
2022-12-16,268.3516,268.674,257.1894,258.396,6532642.0
2022-12-17,268.3516,268.674,257.1894,258.396,6532642.0
2022-12-18,268.3516,268.674,257.1894,258.396,6532642.0
2022-12-19,257.1064,258.1811,248.3134,249.5249,4147457.0
2022-12-20,247.9031,256.3932,247.6686,255.8754,3102485.0
2022-12-21,258.396,264.4778,258.3276,262.7339,3580124.0
2022-12-22,258.357,259.8127,254.6395,258.6696,2277210.0
2022-12-23,259.6759,260.5747,257.2509,259.969,1213276.0
2022-12-24,259.6759,260.5747,257.2509,259.969,1213276.0
2022-12-25,259.6759,260.5747,257.2509,259.969,1213276.0
2022-12-26,259.6759,260.5747,257.2509,259.969,1213276.0
2022-12-27,259.8029,261.073,257.6364,259.2069,1009563.0
2022-12-28,259.9788,262.9488,256.6228,257.0673,1387030.0
2022-12-29,259.4805,264.6414,259.4805,262.2063,1516780.0
2022-12-30,259.4317,260.7506,256.5593,260.7018,1339470.0
2022-12-31,259.4317,260.7506,256.5593,260.7018,1339470.0
2023-01-01,259.4317,260.7506,256.5593,260.7018,1339470.0
2023-01-02,259.4317,260.7506,256.5593,260.7018,1339470.0
2023-01-03,263.0075,267.1304,260.9069,264.0431,2250061.0
2023-01-04,267.1402,268.6545,260.8678,263.1442,2052451.0
2023-01-05,261.2684,261.967,255.3918,256.9305,2477085.0
2023-01-06,257.9075,264.2678,255.3576,263.0172,1587164.0
2023-01-07,257.9075,264.2678,255.3576,263.0172,1587164.0
2023-01-08,257.9075,264.2678,255.3576,263.0172,1587164.0
2023-01-09,265.6649,272.0838,265.2594,267.4528,2181538.0
2023-01-10,267.0522,269.9344,265.0298,268.6057,1852959.0
2023-01-11,269.7044,275.8454,269.4837,275.7375,2382462.0
2023-01-12,277.366,282.4965,277.003,278.4451,2482615.0
2023-01-13,274.992,277.2875,273.6814,276.7774,2226788.0
2023-01-14,274.992,277.2875,273.6814,276.7774,2226788.0
2023-01-15,274.992,277.2875,273.6814,276.7774,2226788.0
2023-01-16,274.992,277.2875,273.6814,276.7774,2226788.0
2023-01-17,277.6603,282.2808,276.9736,279.4653,2863707.0
2023-01-18,279.171,281.8197,271.7155,272.618,2192710.0
2023-01-19,272.0098,273.648,267.4089,267.7032,2212571.0
2023-01-20,269.2826,275.7277,267.6198,275.1391,3306557.0
2023-01-21,269.2826,275.7277,267.6198,275.1391,3306557.0
2023-01-22,269.2826,275.7277,267.6198,275.1391,3306557.0
2023-01-23,273.2654,277.4935,272.1601,274.0306,2593317.0
2023-01-24,271.4506,272.8338,267.7866,269.6456,2205270.0
2023-01-25,265.5941,268.5469,260.6106,267.9681,2576548.0
2023-01-26,271.9019,272.0588,265.7167,269.0472,1942631.0
2023-01-27,268.0662,274.1091,267.7523,272.0,2101109.0
2023-01-28,268.0662,274.1091,267.7523,272.0,2101109.0
2023-01-29,268.0662,274.1091,267.7523,272.0,2101109.0
2023-01-30,268.3703,272.1765,268.1152,269.106,1732929.0
2023-01-31,269.7142,273.7461,268.7038,273.7461,1841858.0
2023-02-01,271.3427,279.8479,270.4598,278.2096,1797090.0
2023-02-02,283.919,290.163,281.4077,288.5101,2715989.0
2023-02-03,282.7418,284.1741,281.3096,283.7228,2167994.0
2023-02-04,282.7418,284.1741,281.3096,283.7228,2167994.0
2023-02-05,282.7418,284.1741,281.3096,283.7228,2167994.0
2023-02-06,280.564,282.3298,278.0527,279.0729,1262469.0
2023-02-07,277.3267,283.3549,277.1305,282.3494,1401144.0
2023-02-08,280.4463,283.6836,278.5824,279.2985,1381888.0
2023-02-09,281.957,283.8798,279.0141,279.74,1751955.0
2023-02-10,276.3458,279.1612,275.6787,278.5628,1347616.0
2023-02-11,276.3458,279.1612,275.6787,278.5628,1347616.0
2023-02-12,276.3458,279.1612,275.6787,278.5628,1347616.0
2023-02-13,278.965,282.9282,278.965,282.8694,1284530.0
2023-02-14,280.0441,282.6633,277.9644,279.3574,1821146.0
2023-02-15,276.64,282.3592,276.6106,282.1827,1890200.0
2023-02-16,277.6505,280.0343,273.3439,275.8749,1899439.0
2023-02-17,273.4813,274.0895,269.6848,271.7841,2722647.0
2023-02-18,273.4813,274.0895,269.6848,271.7841,2722647.0
2023-02-19,273.4813,274.0895,269.6848,271.7841,2722647.0
2023-02-20,273.4813,274.0895,269.6848,271.7841,2722647.0
2023-02-21,266.8301,267.9583,263.6713,264.0343,2446186.0
2023-02-22,265.4862,267.3108,263.0631,264.5052,1823870.0
2023-02-23,265.6235,267.1244,262.7198,266.0748,1885582.0
2023-02-24,262.3176,262.3176,259.2176,261.4641,1734977.0
2023-02-25,262.3176,262.3176,259.2176,261.4641,1734977.0
2023-02-26,262.3176,262.3176,259.2176,261.4641,1734977.0
2023-02-27,263.7989,264.8583,260.4242,261.1894,1512857.0
2023-02-28,259.6591,263.3868,257.751,260.5027,2160426.0
2023-03-01,259.973,260.9147,256.7749,258.58,1700671.0
2023-03-02,258.8645,261.1305,256.6474,260.2182,2278272.0
2023-03-03,262.8179,264.5935,260.9294,264.0833,1596074.0
2023-03-04,262.8179,264.5935,260.9294,264.0833,1596074.0
2023-03-05,262.8179,264.5935,260.9294,264.0833,1596074.0
2023-03-06,265.0643,266.8792,263.9656,264.5052,1649147.0
2023-03-07,264.103,264.9074,258.6977,259.1784,2219432.0
2023-03-08,258.423,260.5374,257.5009,258.6486,1462724.0
2023-03-09,260.7774,261.6309,253.8025,254.8228,1949943.0
2023-03-10,255.1955,255.3917,246.8179,248.1422,2924582.0
2023-03-11,255.1955,255.3917,246.8179,248.1422,2924582.0
2023-03-12,255.1955,255.3917,246.8179,248.1422,2924582.0
2023-03-13,248.2992,250.4115,244.4978,246.5334,3232109.0
2023-03-14,251.4972,251.8504,245.2041,247.6811,2925630.0
2023-03-15,243.247,243.2569,238.1851,241.4911,4507978.0
2023-03-16,240.2943,248.976,238.8963,248.1128,4119719.0
2023-03-17,249.496,250.8694,243.6983,245.2483,6470869.0
2023-03-18,249.496,250.8694,243.6983,245.2483,6470869.0
2023-03-19,249.496,250.8694,243.6983,245.2483,6470869.0
2023-03-20,245.9546,249.0643,245.2581,247.7498,3182150.0
2023-03-21,250.0355,253.5867,249.1134,252.7234,2831413.0
2023-03-22,252.3703,256.3531,248.2207,248.4561,3059543.0
2023-03-23,254.5187,269.3856,254.3715,266.4966,5166858.0
2023-03-24,265.3096,266.9086,259.7866,266.8301,4123582.0
2023-03-25,265.3096,266.9086,259.7866,266.8301,4123582.0
2023-03-26,265.3096,266.9086,259.7866,266.8301,4123582.0
2023-03-27,265.5843,269.1453,265.496,268.7529,3743761.0
2023-03-28,268.7136,270.9111,267.4187,269.7731,2869463.0
2023-03-29,270.7541,274.9331,270.7541,274.6192,2431450.0
2023-03-30,275.6591,277.6603,275.4432,277.2875,2293610.0
2023-03-31,277.7388,280.5248,277.2385,280.3776,3009370.0
2023-04-01,277.7388,280.5248,277.2385,280.3776,3009370.0
2023-04-02,277.7388,280.5248,277.2385,280.3776,3009370.0
2023-04-03,278.0036,281.0104,277.778,280.4071,2417506.0
2023-04-04,279.0337,281.9668,278.8179,280.4071,2331822.0
2023-04-05,280.7995,281.4469,275.5708,275.9828,2443241.0
2023-04-06,275.3255,276.8755,273.5597,276.3458,2125329.0
2023-04-07,275.3255,276.8755,273.5597,276.3458,2125329.0
2023-04-08,275.3255,276.8755,273.5597,276.3458,2125329.0
2023-04-09,275.3255,276.8755,273.5597,276.3458,2125329.0
2023-04-10,272.7063,276.3752,271.1072,276.3261,1575864.0
2023-04-11,277.6309,282.1925,277.1796,280.8878,3122468.0
2023-04-12,284.0197,284.2757,278.6523,279.4598,2656005.0
2023-04-13,278.7114,281.0947,275.4811,280.947,3164357.0
2023-04-14,278.997,280.6318,273.5705,275.0182,2871702.0
2023-04-15,278.997,280.6318,273.5705,275.0182,2871702.0
2023-04-16,278.997,280.6318,273.5705,275.0182,2871702.0
2023-04-17,274.5553,277.5492,274.5553,275.7371,2899027.0
2023-04-18,277.0962,277.1455,274.1909,275.7174,1893836.0
2023-04-19,274.575,275.7568,273.3046,275.6583,2204721.0
2023-04-20,273.078,273.3636,269.8477,271.3743,2686079.0
2023-04-21,271.5515,273.6197,271.2216,272.1424,1600697.0
2023-04-22,271.5515,273.6197,271.2216,272.1424,1600697.0
2023-04-23,271.5515,273.6197,271.2216,272.1424,1600697.0
2023-04-24,271.6205,273.4129,270.6947,273.0485,1359774.0
2023-04-25,271.6796,272.5167,266.4894,266.5978,1935436.0
2023-04-26,267.7303,269.4243,266.1053,267.1,2009408.0
2023-04-27,269.7,272.3,266.7258,271.2758,1983743.0
2023-04-28,269.572,276.1803,269.572,276.0424,2084465.0
2023-04-29,269.572,276.1803,269.572,276.0424,2084465.0
2023-04-30,269.572,276.1803,269.572,276.0424,2084465.0
2023-05-01,274.8606,275.6682,273.2471,275.1856,1165609.0
2023-05-02,275.6189,276.1311,269.8773,272.5462,1728391.0
2023-05-03,273.9053,275.3383,270.6504,271.0099,1951231.0
2023-05-04,269.1387,269.6311,261.6538,262.4614,2586187.0
2023-05-05,265.1402,266.2826,260.3834,261.6243,2592691.0
2023-05-06,265.1402,266.2826,260.3834,261.6243,2592691.0
2023-05-07,265.1402,266.2826,260.3834,261.6243,2592691.0
2023-05-08,261.9887,262.9538,259.4724,260.8069,1843035.0
2023-05-09,258.9652,260.4819,257.7144,259.4872,2712007.0
2023-05-10,261.8213,265.8197,260.4129,264.8152,2800252.0
2023-05-11,266.2137,268.3114,264.1189,268.144,2915790.0
2023-05-12,268.9909,273.0977,268.3705,272.9894,2664437.0
2023-05-13,268.9909,273.0977,268.3705,272.9894,2664437.0
2023-05-14,268.9909,273.0977,268.3705,272.9894,2664437.0
2023-05-15,272.1227,274.3091,270.4584,273.3046,2762682.0
2023-05-16,272.8909,276.4462,272.172,274.9591,2079192.0
2023-05-17,276.9288,282.0303,275.9833,280.3167,2486572.0
2023-05-18,280.228,283.5568,279.9523,283.1235,1869905.0
2023-05-19,284.2265,286.9348,282.9954,285.5166,2213296.0
2023-05-20,284.2265,286.9348,282.9954,285.5166,2213296.0
2023-05-21,284.2265,286.9348,282.9954,285.5166,2213296.0
2023-05-22,284.9848,287.3485,284.4924,286.5409,2044094.0
2023-05-23,284.778,286.6295,282.764,283.7341,2219844.0
2023-05-24,281.6954,283.9212,280.5826,282.4735,2815328.0
2023-05-25,284.1379,288.7075,280.8583,287.3386,3689628.0
2023-05-26,289.5447,303.9234,289.1901,298.9992,4578873.0
2023-05-27,289.5447,303.9234,289.1901,298.9992,4578873.0
2023-05-28,289.5447,303.9234,289.1901,298.9992,4578873.0
2023-05-29,289.5447,303.9234,289.1901,298.9992,4578873.0
2023-05-30,301.5696,314.0772,300.378,303.756,6238555.0
2023-05-31,300.0628,305.6469,298.4083,301.284,5270111.0
2023-06-01,301.0969,301.4515,295.5424,300.5749,2393706.0
2023-06-02,302.8401,307.4689,301.9734,306.6711,2272721.0
2023-06-03,302.8401,307.4689,301.9734,306.6711,2272721.0
2023-06-04,302.8401,307.4689,301.9734,306.6711,2272721.0
2023-06-05,300.7128,302.7416,297.3151,299.8363,3443323.0
2023-06-06,298.2901,304.6227,297.1871,303.3719,2419382.0
2023-06-07,304.7901,307.2719,302.5052,306.3166,2489960.0
2023-06-08,306.159,306.159,302.0621,302.6727,1870305.0
2023-06-09,304.4454,306.4545,301.9931,304.0416,2202650.0
2023-06-10,304.4454,306.4545,301.9931,304.0416,2202650.0
2023-06-11,304.4454,306.4545,301.9931,304.0416,2202650.0
2023-06-12,303.1651,307.1242,302.8795,306.7598,2642413.0
2023-06-13,310.5416,312.6589,308.6408,310.384,3982005.0
2023-06-14,311.231,313.5355,308.5522,310.2757,2421079.0
2023-06-15,314.3431,320.1537,310.5613,318.8635,3288910.0
2023-06-16,320.9809,322.9605,314.2544,314.6976,5266481.0
2023-06-17,320.9809,322.9605,314.2544,314.6976,5266481.0
2023-06-18,320.9809,322.9605,314.2544,314.6976,5266481.0
2023-06-19,320.9809,322.9605,314.2544,314.6976,5266481.0
2023-06-20,312.4522,315.776,310.2377,312.5901,3349665.0
2023-06-21,311.6938,312.856,308.3454,308.4537,3121416.0
2023-06-22,293.6909,302.909,291.5144,302.5939,4889312.0
2023-06-23,295.4734,298.0981,293.1886,293.9075,4233954.0
2023-06-24,295.4734,298.0981,293.1886,293.9075,4233954.0
2023-06-25,295.4734,298.0981,293.1886,293.9075,4233954.0
2023-06-26,292.0954,296.2958,292.0166,292.903,2826982.0
2023-06-27,292.6174,296.4681,291.6227,296.2515,2054196.0
2023-06-28,295.9265,297.5761,293.2674,297.1477,2061700.0
2023-06-29,296.8325,305.8636,295.5522,303.6575,2739388.0
2023-06-30,304.7999,307.9514,303.6575,303.9037,2668489.0
2023-07-01,304.7999,307.9514,303.6575,303.9037,2668489.0
2023-07-02,304.7999,307.9514,303.6575,303.9037,2668489.0
2023-07-03,303.3325,306.553,302.7514,306.2575,1172814.0
2023-07-04,303.3325,306.553,302.7514,306.2575,1172814.0
2023-07-05,301.5007,307.2473,300.4075,305.2037,1924837.0
2023-07-06,302.2689,303.7757,300.0333,303.303,1375813.0
2023-07-07,302.0818,306.5431,300.6537,301.1265,1902932.0
2023-07-08,302.0818,306.5431,300.6537,301.1265,1902932.0
2023-07-09,302.0818,306.5431,300.6537,301.1265,1902932.0
2023-07-10,300.5848,304.4257,299.5113,303.7757,1684492.0
2023-07-11,303.7757,306.0901,301.1905,305.0264,1347752.0
2023-07-12,308.7231,311.036,307.1515,310.2452,1788271.0
2023-07-13,311.3523,312.8201,310.6406,311.5598,1822771.0
2023-07-14,312.4099,314.2039,311.3622,312.1134,1295528.0
2023-07-15,312.4099,314.2039,311.3622,312.1134,1295528.0
2023-07-16,312.4099,314.2039,311.3622,312.1134,1295528.0
2023-07-17,312.0244,317.0159,311.3622,316.0769,2033441.0
2023-07-18,315.8199,319.0026,315.7013,318.6962,1574476.0
2023-07-19,319.2596,320.4359,315.0094,315.1083,2170906.0
2023-07-20,312.5878,312.5878,307.1218,308.8516,2097081.0
2023-07-21,309.5632,312.825,308.9306,311.1546,3265855.0
2023-07-22,309.5632,312.825,308.9306,311.1546,3265855.0
2023-07-23,309.5632,312.825,308.9306,311.1546,3265855.0
2023-07-24,310.9668,313.1858,309.0591,309.6621,1341629.0
2023-07-25,309.84,315.6964,309.4001,313.9123,2163931.0
2023-07-26,312.7262,314.8752,310.7395,312.8448,1512505.0
2023-07-27,316.2944,319.8132,314.2681,315.128,2981192.0
2023-07-28,316.0275,318.4195,310.3342,311.8959,1920960.0
2023-07-29,316.0275,318.4195,310.3342,311.8959,1920960.0
2023-07-30,316.0275,318.4195,310.3342,311.8959,1920960.0
2023-07-31,311.3523,314.6931,311.3523,312.6866,1351382.0
2023-08-01,311.7872,317.6584,310.607,317.2531,1913805.0
2023-08-02,313.8629,317.2037,313.0227,314.1001,1799728.0
2023-08-03,312.4198,314.6734,310.5072,313.4576,1355857.0
2023-08-04,311.9256,314.1989,307.6408,308.387,2140628.0
2023-08-05,311.9256,314.1989,307.6408,308.387,2140628.0
2023-08-06,311.9256,314.1989,307.6408,308.387,2140628.0
2023-08-07,310.4528,312.4692,308.4364,312.2122,1530766.0
2023-08-08,309.3062,311.6488,306.0346,311.5005,1550322.0
2023-08-09,310.9371,311.5401,306.6177,307.9225,1504532.0
2023-08-10,307.8928,311.1744,305.2933,306.8154,1862369.0
2023-08-11,304.4037,306.9044,302.5823,305.4712,1351392.0
2023-08-12,304.4037,306.9044,302.5823,305.4712,1351392.0
2023-08-13,304.4037,306.9044,302.5823,305.4712,1351392.0
2023-08-14,304.4729,308.8516,304.1961,308.1004,1334368.0
2023-08-15,307.2503,307.8928,302.9507,303.8403,1256124.0
2023-08-16,302.0117,306.8055,301.7251,304.0775,1212521.0
2023-08-17,304.7694,305.6257,301.2407,302.1007,1653682.0
2023-08-18,299.3331,301.3099,297.8208,299.4319,1997131.0
2023-08-19,299.3331,301.3099,297.8208,299.4319,1997131.0
2023-08-20,299.3331,301.3099,297.8208,299.4319,1997131.0
2023-08-21,300.6971,303.7316,299.5308,302.9606,1072382.0
2023-08-22,306.0148,307.3294,304.3048,305.3229,1139728.0
2023-08-23,306.4102,313.0178,305.6689,311.6883,1486190.0
2023-08-24,312.7361,314.1693,310.008,310.5022,2077501.0
2023-08-25,313.0029,316.0364,310.522,315.0687,1451550.0
2023-08-26,313.0029,316.0364,310.522,315.0687,1451550.0
2023-08-27,313.0029,316.0364,310.522,315.0687,1451550.0
2023-08-28,315.0687,318.5084,315.044,317.1938,1236449.0
2023-08-29,316.6799,320.6138,315.8595,319.7044,1524980.0
2023-08-30,320.0603,320.169,317.7869,319.5067,1470407.0
2023-08-31,321.108,322.4522,319.9614,320.0207,1986297.0
2023-09-01,322.2743,324.9134,321.3353,323.9447,1732719.0
2023-09-02,322.2743,324.9134,321.3353,323.9447,1732719.0
2023-09-03,322.2743,324.9134,321.3353,323.9447,1732719.0
