,ADP US Equity,ADP US Equity,ADP US Equity,ADP US Equity,ADP US Equity
2023-09-07,247.8671,248.6345,246.8739,247.1852,1021596.0
2023-09-08,248.3316,248.4403,245.94,246.444,1191044.0
2023-09-09,248.3316,248.4403,245.94,246.444,1191044.0
2023-09-10,248.3316,248.4403,245.94,246.444,1191044.0
2023-09-11,246.3551,246.9579,243.9931,245.2878,1297186.0
2023-09-12,244.1513,245.7572,244.003,245.1099,1303361.0
2023-09-13,244.5367,246.2069,244.0524,244.9023,1364383.0
2023-09-14,245.5151,245.8214,243.4595,245.3767,1350163.0
2023-09-15,245.525,245.9894,241.819,242.4317,2898762.0
2023-09-16,245.525,245.9894,241.819,242.4317,2898762.0
2023-09-17,245.525,245.9894,241.819,242.4317,2898762.0
2023-09-18,243.2717,245.2285,242.8172,244.3786,1218486.0
2023-09-19,243.5484,244.1513,241.1074,242.9555,1030736.0
2023-09-20,244.3094,244.3094,240.9394,241.0036,1364956.0
2023-09-21,239.7831,240.2377,235.8155,235.919,1260127.0
2023-09-22,234.8319,238.1031,234.8319,236.5416,1026176.0
2023-09-23,234.8319,238.1031,234.8319,236.5416,1026176.0
2023-09-24,234.8319,238.1031,234.8319,236.5416,1026176.0
2023-09-25,237.0456,237.7078,235.247,237.2037,1077206.0
2023-09-26,235.9882,236.5021,233.3594,234.4564,1557661.0
2023-09-27,235.2075,240.7417,234.0512,239.7831,2256253.0
2023-09-28,239.4471,241.5324,239.0222,240.4551,1391030.0
2023-09-29,241.1371,241.1371,236.8183,237.7572,1337015.0
2023-09-30,241.1371,241.1371,236.8183,237.7572,1337015.0
2023-10-01,241.1371,241.1371,236.8183,237.7572,1337015.0
2023-10-02,237.7572,238.1228,235.2519,236.5614,1206402.0
2023-10-03,236.1068,237.7325,235.4842,237.5991,1216614.0
2023-10-04,238.4588,241.4829,237.0654,241.1173,1388645.0
2023-10-05,241.6411,242.0463,238.2712,240.5046,935328.0
2023-10-06,239.3088,244.7442,237.4558,243.4891,1574943.0
2023-10-07,239.3088,244.7442,237.4558,243.4891,1574943.0
2023-10-08,239.3088,244.7442,237.4558,243.4891,1574943.0
2023-10-09,242.8962,247.4817,242.4218,247.2445,1022850.0
2023-10-10,247.2445,248.3514,244.7838,246.2266,1648895.0
2023-10-11,246.7306,246.9876,244.5169,246.533,1134373.0
2023-10-12,247.6695,247.8721,243.4101,244.7442,1400815.0
2023-10-13,245.5843,246.612,242.4613,244.596,1443827.0
2023-10-14,245.5843,246.612,242.4613,244.596,1443827.0
2023-10-15,245.5843,246.612,242.4613,244.596,1443827.0
2023-10-16,245.9894,247.1754,244.764,246.3353,1037942.0
2023-10-17,247.462,247.4718,245.1407,246.4045,1054633.0
2023-10-18,246.6417,247.4027,244.9419,245.3471,1074973.0
2023-10-19,245.1692,246.5725,242.7578,243.1926,1156833.0
2023-10-20,243.4101,243.7065,238.617,238.8443,1562208.0
2023-10-21,243.4101,243.7065,238.617,238.8443,1562208.0
2023-10-22,243.4101,243.7065,238.617,238.8443,1562208.0
2023-10-23,238.8443,240.7714,237.9944,238.3304,1162505.0
2023-10-24,238.1821,239.7337,235.1284,237.6287,1562079.0
2023-10-25,226.9554,227.3606,214.4539,215.7682,4914408.0
2023-10-26,215.7386,219.8498,214.5724,216.2723,2603919.0
2023-10-27,215.7682,216.0153,211.3902,212.3192,2070197.0
2023-10-28,215.7682,216.0153,211.3902,212.3192,2070197.0
2023-10-29,215.7682,216.0153,211.3902,212.3192,2070197.0
2023-10-30,213.1493,214.5626,210.7577,213.5446,1704173.0
2023-10-31,214.1277,216.381,212.7244,215.6595,2557198.0
2023-11-01,212.4773,212.4773,203.1184,207.9016,3416665.0
2023-11-02,209.1469,216.1833,209.0382,215.9955,2262700.0
2023-11-03,218.4366,219.7065,213.8807,216.7367,2455292.0
2023-11-04,218.4366,219.7065,213.8807,216.7367,2455292.0
2023-11-05,218.4366,219.7065,213.8807,216.7367,2455292.0
2023-11-06,216.8553,218.3674,216.0647,217.9523,1127068.0
2023-11-07,218.4267,220.7886,216.6379,219.6423,1668398.0
2023-11-08,221.431,223.8127,220.6602,222.8344,1389184.0
2023-11-09,223.7732,224.4452,222.7355,223.8622,1513242.0
2023-11-10,225.4434,226.5008,223.6843,225.809,1429552.0
2023-11-11,225.4434,226.5008,223.6843,225.809,1429552.0
2023-11-12,225.4434,226.5008,223.6843,225.809,1429552.0
2023-11-13,224.7812,224.8603,223.4372,223.6941,1229205.0
2023-11-14,226.9455,228.507,226.0907,227.7164,1297554.0
2023-11-15,227.7362,229.7522,227.4298,227.7559,1553667.0
2023-11-16,228.9913,230.5626,224.5836,227.2124,1588382.0
2023-11-17,228.2501,228.2501,225.3248,226.6985,1664621.0
2023-11-18,228.2501,228.2501,225.3248,226.6985,1664621.0
2023-11-19,228.2501,228.2501,225.3248,226.6985,1664621.0
2023-11-20,225.9573,229.7127,225.7613,228.9913,1404003.0
2023-11-21,229.0901,229.4212,227.3656,228.4971,1715590.0
2023-11-22,229.9696,231.0073,227.1037,228.4378,1439226.0
2023-11-23,229.9696,231.0073,227.1037,228.4378,1439226.0
2023-11-24,228.8035,229.2581,226.4119,227.9536,659835.0
2023-11-25,228.8035,229.2581,226.4119,227.9536,659835.0
2023-11-26,228.8035,229.2581,226.4119,227.9536,659835.0
2023-11-27,227.499,227.667,225.5076,226.4712,1551615.0
2023-11-28,226.7182,227.5879,225.7547,226.3032,1162303.0
2023-11-29,227.1432,228.3439,226.1549,226.4712,1291161.0
2023-11-30,226.8072,227.3013,224.8109,227.2223,4351881.0
2023-12-01,226.9455,230.5725,226.5404,230.2068,1647754.0
2023-12-02,226.9455,230.5725,226.5404,230.2068,1647754.0
2023-12-03,226.9455,230.5725,226.5404,230.2068,1647754.0
2023-12-04,228.6849,230.5527,228.4576,229.851,2795076.0
2023-12-05,229.8016,230.1525,227.163,228.843,1665991.0
2023-12-06,229.4656,230.2562,227.5237,229.6237,1676916.0
2023-12-07,230.1705,231.3835,228.0826,228.6692,1758502.0
2023-12-08,227.8738,231.2493,226.959,227.9533,1772416.0
2023-12-09,227.8738,231.2493,226.959,227.9533,1772416.0
2023-12-10,227.8738,231.2493,226.959,227.9533,1772416.0
2023-12-11,229.9915,233.9039,229.5342,231.9502,1981474.0
2023-12-12,233.6504,235.3307,231.821,235.3207,1905119.0
2023-12-13,235.9074,237.8859,234.2171,237.8462,1579818.0
2023-12-14,238.8106,238.8404,233.9387,234.6148,2361066.0
2023-12-15,234.5353,235.8179,232.3479,232.7953,5260548.0
2023-12-16,234.5353,235.8179,232.3479,232.7953,5260548.0
2023-12-17,234.5353,235.8179,232.3479,232.7953,5260548.0
2023-12-18,234.9827,235.1219,232.6422,233.5013,1492570.0
2023-12-19,233.6106,234.4955,232.0546,232.3579,1393993.0
2023-12-20,232.169,234.1078,230.6776,230.8963,1654363.0
2023-12-21,230.6676,230.6676,225.8156,227.6749,1744872.0
2023-12-22,227.6749,230.2997,227.1877,229.6435,1231856.0
2023-12-23,227.6749,230.2997,227.1877,229.6435,1231856.0
2023-12-24,227.6749,230.2997,227.1877,229.6435,1231856.0
2023-12-25,227.6749,230.2997,227.1877,229.6435,1231856.0
2023-12-26,230.26,231.6818,229.0569,231.2045,1029037.0
2023-12-27,230.5583,231.4133,229.6336,230.2799,925597.0
2023-12-28,230.7869,232.0298,230.0512,231.1548,1140991.0
2023-12-29,231.0952,232.0944,230.5235,231.6321,1020155.0
2023-12-30,231.0952,232.0944,230.5235,231.6321,1020155.0
2023-12-31,231.0952,232.0944,230.5235,231.6321,1020155.0
2024-01-01,231.0952,232.0944,230.5235,231.6321,1020155.0
2024-01-02,232.0397,232.507,230.5583,232.0795,1955467.0
2024-01-03,232.2883,232.8749,230.3395,231.1747,1831502.0
2024-01-04,232.6462,233.9984,232.0695,232.3181,2145399.0
2024-01-05,231.3039,234.0779,231.115,233.8592,1765352.0
2024-01-06,231.3039,234.0779,231.115,233.8592,1765352.0
2024-01-07,231.3039,234.0779,231.115,233.8592,1765352.0
2024-01-08,234.1972,235.798,233.5907,235.4003,1678498.0
2024-01-09,233.6504,235.6289,233.377,233.8691,1135022.0
2024-01-10,233.6106,234.764,233.0886,233.9387,1218033.0
2024-01-11,233.9984,234.4458,231.0156,233.9884,1545229.0
2024-01-12,235.2909,236.0366,232.7158,234.5949,932235.0
2024-01-13,235.2909,236.0366,232.7158,234.5949,932235.0
2024-01-14,235.2909,236.0366,232.7158,234.5949,932235.0
2024-01-15,235.2909,236.0366,232.7158,234.5949,932235.0
2024-01-16,233.7796,234.5353,231.9502,233.9288,1288817.0
2024-01-17,234.7838,235.8974,233.1008,234.0382,1409327.0
2024-01-18,233.7101,235.3207,232.8152,234.7242,1182820.0
2024-01-19,235.3406,237.8462,233.2925,236.8718,1822287.0
2024-01-20,235.3406,237.8462,233.2925,236.8718,1822287.0
2024-01-21,235.3406,237.8462,233.2925,236.8718,1822287.0
2024-01-22,236.7127,238.8802,236.5536,238.0251,1761180.0
2024-01-23,238.0251,239.1188,237.0607,238.9796,1245157.0
2024-01-24,240.0236,240.2025,236.8072,237.0706,1744535.0
2024-01-25,237.866,239.3674,234.9032,235.3605,1993315.0
2024-01-26,236.3945,236.3945,234.1426,234.7441,1677891.0
2024-01-27,236.3945,236.3945,234.1426,234.7441,1677891.0
2024-01-28,236.3945,236.3945,234.1426,234.7441,1677891.0
2024-01-29,233.0936,236.3448,233.034,236.3448,2165144.0
2024-01-30,234.5751,237.4683,233.7598,237.2198,2024058.0
2024-01-31,244.9949,249.7772,242.5987,244.3685,4436278.0
2024-02-01,243.593,245.83,240.5804,245.661,2008210.0
2024-02-02,246.1581,248.3952,245.313,247.3811,2223044.0
2024-02-03,246.1581,248.3952,245.313,247.3811,2223044.0
2024-02-04,246.1581,248.3952,245.313,247.3811,2223044.0
2024-02-05,247.1623,247.4109,244.6767,246.8541,1733196.0
2024-02-06,247.9677,250.3539,247.0927,249.3696,1690542.0
2024-02-07,250.3837,250.9206,248.266,248.8327,1460685.0
2024-02-08,248.5543,249.7474,246.9685,249.638,1330892.0
2024-02-09,249.4491,249.5585,247.4407,248.5543,1243350.0
2024-02-10,249.4491,249.5585,247.4407,248.5543,1243350.0
2024-02-11,249.4491,249.5585,247.4407,248.5543,1243350.0
2024-02-12,248.3157,249.3398,247.9627,248.6338,1260530.0
2024-02-13,249.0117,249.0614,246.4465,248.1566,1827939.0
2024-02-14,248.6637,249.817,247.6296,249.4591,1131497.0
2024-02-15,250.1551,251.3681,249.6878,250.6025,1387583.0
2024-02-16,250.3042,252.8942,249.1956,251.5172,2099105.0
2024-02-17,250.3042,252.8942,249.1956,251.5172,2099105.0
2024-02-18,250.3042,252.8942,249.1956,251.5172,2099105.0
2024-02-19,250.3042,252.8942,249.1956,251.5172,2099105.0
2024-02-20,251.9447,253.0583,251.0897,251.4874,1439426.0
2024-02-21,252.1038,252.5612,250.0855,252.4617,1146430.0
2024-02-22,252.6109,254.2812,252.0541,253.2969,1692891.0
2024-02-23,253.7742,254.7336,253.4958,254.4005,1306581.0
2024-02-24,253.7742,254.7336,253.4958,254.4005,1306581.0
2024-02-25,253.7742,254.7336,253.4958,254.4005,1306581.0
2024-02-26,255.0965,255.0965,252.0243,252.0939,1141319.0
2024-02-27,251.6962,251.8453,248.773,249.8667,1241809.0
2024-02-28,249.121,250.4633,248.7134,250.1153,1508241.0
2024-02-29,252.243,252.3524,248.7233,249.6878,2796700.0
2024-03-01,247.9975,248.7432,246.8989,248.256,2091034.0
2024-03-02,247.9975,248.7432,246.8989,248.256,2091034.0
2024-03-03,247.9975,248.7432,246.8989,248.256,2091034.0
2024-03-04,245.5914,247.9923,242.3999,244.7861,3661533.0
2024-03-05,244.9352,245.2385,241.1819,242.5987,2433279.0
2024-03-06,243.5532,244.8656,241.684,242.3601,2163688.0
2024-03-07,243.76,245.97,243.25,244.25,2445421.0
2024-03-08,243.9,244.31,241.475,242.4,1815867.0
2024-03-09,243.9,244.31,241.475,242.4,1815867.0
2024-03-10,243.9,244.31,241.475,242.4,1815867.0
2024-03-11,243.23,244.53,241.7,244.09,1477161.0
2024-03-12,244.09,245.66,242.61,244.67,1978830.0
2024-03-13,244.67,245.26,243.07,244.21,1558996.0
2024-03-14,244.71,244.99,242.23,243.25,1867498.0
2024-03-15,242.98,243.83,238.83,242.09,11912115.0
2024-03-16,242.98,243.83,238.83,242.09,11912115.0
2024-03-17,242.98,243.83,238.83,242.09,11912115.0
2024-03-18,243.61,244.28,241.68,241.85,2002087.0
2024-03-19,242.57,244.315,241.285,244.13,1864214.0
2024-03-20,245.01,247.87,244.115,247.72,2105155.0
2024-03-21,248.47,250.525,247.42,248.95,1857956.0
2024-03-22,251.23,251.23,246.96,247.61,1612600.0
2024-03-23,251.23,251.23,246.96,247.61,1612600.0
2024-03-24,251.23,251.23,246.96,247.61,1612600.0
2024-03-25,247.42,247.745,244.05,244.2,1069608.0
2024-03-26,243.56,245.25,243.395,245.07,1072926.0
2024-03-27,246.95,249.43,246.8839,248.33,1132583.0
2024-03-28,249.63,251.06,249.03,249.74,1302005.0
2024-03-29,249.63,251.06,249.03,249.74,1302005.0
2024-03-30,249.63,251.06,249.03,249.74,1302005.0
2024-03-31,249.63,251.06,249.03,249.74,1302005.0
2024-04-01,250.38,250.61,245.015,245.31,1535471.0
2024-04-02,240.11,248.725,239.72,247.66,2297388.0
2024-04-03,247.82,248.41,244.74,245.13,2370064.0
2024-04-04,247.57,247.62,241.4,241.49,1690648.0
2024-04-05,241.95,245.92,241.2725,244.85,1420080.0
2024-04-06,241.95,245.92,241.2725,244.85,1420080.0
2024-04-07,241.95,245.92,241.2725,244.85,1420080.0
2024-04-08,244.37,247.0,244.27,246.64,905591.0
2024-04-09,248.3,250.1,246.59,250.01,1158725.0
2024-04-10,248.335,248.79,244.33,245.79,1263249.0
2024-04-11,246.53,246.77,242.965,244.42,1099177.0
2024-04-12,242.93,244.195,242.19,243.85,1226399.0
2024-04-13,242.93,244.195,242.19,243.85,1226399.0
2024-04-14,242.93,244.195,242.19,243.85,1226399.0
2024-04-15,247.08,247.32,243.12,244.08,1383647.0
2024-04-16,245.01,245.53,243.43,244.21,1457660.0
2024-04-17,245.08,245.08,242.03,242.9,1126134.0
2024-04-18,244.5,245.0,241.665,241.99,1454355.0
2024-04-19,243.81,244.28,242.45,243.31,1638705.0
2024-04-20,243.81,244.28,242.45,243.31,1638705.0
2024-04-21,243.81,244.28,242.45,243.31,1638705.0
2024-04-22,245.1,247.58,243.92,246.31,1329014.0
2024-04-23,246.76,248.09,245.93,246.84,1661848.0
2024-04-24,244.64,246.86,244.32,246.61,1455810.0
2024-04-25,249.57,250.3,244.405,246.34,1224550.0
2024-04-26,244.1,246.71,242.96,243.07,1555489.0
2024-04-27,244.1,246.71,242.96,243.07,1555489.0
2024-04-28,244.1,246.71,242.96,243.07,1555489.0
2024-04-29,244.05,244.95,243.18,243.95,1153482.0
2024-04-30,244.19,244.49,241.81,241.89,1945077.0
2024-05-01,249.69,253.7155,244.52,247.33,2782446.0
2024-05-02,246.01,246.955,241.03,242.03,1781298.0
2024-05-03,243.02,243.67,239.32,241.89,1491532.0
2024-05-04,243.02,243.67,239.32,241.89,1491532.0
2024-05-05,243.02,243.67,239.32,241.89,1491532.0
2024-05-06,242.28,243.7,241.095,242.74,1108750.0
2024-05-07,243.06,245.23,242.1,245.12,1202499.0
2024-05-08,245.05,245.05,241.18,242.94,1133454.0
2024-05-09,243.84,245.435,242.79,245.145,1020241.0
2024-05-10,245.48,247.21,245.06,246.86,757877.0
2024-05-11,245.48,247.21,245.06,246.86,757877.0
2024-05-12,245.48,247.21,245.06,246.86,757877.0
2024-05-13,247.5,249.82,246.77,247.8,950030.0
2024-05-14,249.08,249.42,244.5,245.5,1278977.0
2024-05-15,246.46,248.25,245.995,246.62,1053957.0
2024-05-16,246.36,250.27,246.03,250.06,1031961.0
2024-05-17,250.06,252.39,249.24,252.33,1291521.0
2024-05-18,250.06,252.39,249.24,252.33,1291521.0
2024-05-19,250.06,252.39,249.24,252.33,1291521.0
2024-05-20,252.44,252.66,250.585,251.78,772892.0
2024-05-21,253.0,253.0,251.1,252.14,917474.0
2024-05-22,252.3,254.64,251.705,254.02,1272890.0
2024-05-23,254.36,254.36,251.06,251.49,1096238.0
2024-05-24,251.6,252.99,248.34,248.9,973940.0
