,STBA US Equity,STBA US Equity,STBA US Equity,STBA US Equity,STBA US Equity
2023-08-15,29.4508,29.7432,28.737,28.8348,122814.0
2023-08-16,28.8055,29.1135,28.5121,28.5317,98043.0
2023-08-17,28.6686,29.1966,28.4877,28.6295,90613.0
2023-08-18,28.4046,28.9717,28.4046,28.7761,123546.0
2023-08-19,28.4046,28.9717,28.4046,28.7761,123546.0
2023-08-20,28.4046,28.9717,28.4046,28.7761,123546.0
2023-08-21,28.7859,29.001,28.1748,28.209,90007.0
2023-08-22,28.1699,28.6441,27.7201,27.7886,125403.0
2023-08-23,27.7495,28.0624,27.4072,27.7299,76664.0
2023-08-24,27.7495,28.1944,27.2215,27.9157,116473.0
2023-08-25,27.9646,28.1504,27.3877,27.7299,58226.0
2023-08-26,27.9646,28.1504,27.3877,27.7299,58226.0
2023-08-27,27.9646,28.1504,27.3877,27.7299,58226.0
2023-08-28,27.8375,28.2677,27.8375,28.0624,69278.0
2023-08-29,28.0232,28.3655,27.945,28.1504,70326.0
2023-08-30,28.033,28.0428,27.7299,27.7495,73673.0
2023-08-31,27.769,27.8375,27.4952,27.7006,109739.0
2023-09-01,27.9939,28.4877,27.4121,28.3264,77989.0
2023-09-02,27.9939,28.4877,27.4121,28.3264,77989.0
2023-09-03,27.9939,28.4877,27.4121,28.3264,77989.0
2023-09-04,27.9939,28.4877,27.4121,28.3264,77989.0
2023-09-05,28.1406,28.1406,27.3241,27.417,136091.0
2023-09-06,27.4757,27.7299,26.9575,27.0846,125851.0
2023-09-07,27.0455,27.1823,26.5615,26.8206,133991.0
2023-09-08,26.8695,26.9477,26.4392,26.7815,87261.0
2023-09-09,26.8695,26.9477,26.4392,26.7815,87261.0
2023-09-10,26.8695,26.9477,26.4392,26.7815,87261.0
2023-09-11,26.8303,27.2215,26.6837,26.7619,126453.0
2023-09-12,26.8401,27.4219,26.5957,26.801,102097.0
2023-09-13,26.8695,26.8695,26.3512,26.5468,102613.0
2023-09-14,26.8401,27.6126,26.7032,27.5735,205073.0
2023-09-15,27.6028,27.769,26.9966,27.0455,982180.0
2023-09-16,27.6028,27.769,26.9966,27.0455,982180.0
2023-09-17,27.6028,27.769,26.9966,27.0455,982180.0
2023-09-18,27.1041,27.1921,26.4392,26.4783,104477.0
2023-09-19,26.6055,26.7912,26.2143,26.3512,94892.0
2023-09-20,26.5077,26.8303,26.1752,26.1948,79221.0
2023-09-21,26.0579,26.2455,25.8135,26.009,102999.0
2023-09-22,25.9797,25.9797,25.5886,25.7939,109241.0
2023-09-23,25.9797,25.9797,25.5886,25.7939,109241.0
2023-09-24,25.9797,25.9797,25.5886,25.7939,109241.0
2023-09-25,25.745,26.1068,25.7352,26.097,75507.0
2023-09-26,25.8232,26.3023,25.8232,25.8917,125295.0
2023-09-27,26.097,26.185,25.8037,25.8037,114649.0
2023-09-28,25.8917,26.4881,25.8917,26.3121,188777.0
2023-09-29,26.5272,26.8743,26.317,26.4783,215726.0
2023-09-30,26.5272,26.8743,26.317,26.4783,215726.0
2023-10-01,26.5272,26.8743,26.317,26.4783,215726.0
2023-10-02,26.4588,26.5761,26.1361,26.361,168916.0
2023-10-03,26.1361,26.3903,25.9161,26.2143,118215.0
2023-10-04,26.2535,26.6641,25.6863,26.5566,102950.0
2023-10-05,26.4783,27.153,26.4783,26.8499,157021.0
2023-10-06,26.5566,26.9281,26.3219,26.6739,256969.0
2023-10-07,26.5566,26.9281,26.3219,26.6739,256969.0
2023-10-08,26.5566,26.9281,26.3219,26.6739,256969.0
2023-10-09,26.5272,27.1237,26.4979,26.9575,125097.0
2023-10-10,27.1432,27.4366,27.1041,27.2508,98157.0
2023-10-11,27.2312,27.4366,26.9917,27.1139,85264.0
2023-10-12,27.1628,27.1628,26.6837,26.889,82702.0
2023-10-13,27.0455,27.0846,26.2681,26.3806,134436.0
2023-10-14,27.0455,27.0846,26.2681,26.3806,134436.0
2023-10-15,27.0455,27.0846,26.2681,26.3806,134436.0
2023-10-16,26.5077,26.9575,26.4588,26.6543,107922.0
2023-10-17,26.5566,27.5344,26.5566,27.3388,141540.0
2023-10-18,27.0748,27.1041,26.625,26.6446,81375.0
2023-10-19,25.7352,26.3415,25.3539,25.5397,267239.0
2023-10-20,25.6472,25.9895,25.2366,25.3539,270283.0
2023-10-21,25.6472,25.9895,25.2366,25.3539,270283.0
2023-10-22,25.6472,25.9895,25.2366,25.3539,270283.0
2023-10-23,25.1975,25.5348,24.9237,24.9628,185293.0
2023-10-24,25.0312,25.0312,24.2881,24.4348,105520.0
2023-10-25,24.2686,24.6401,23.9654,24.4348,132249.0
2023-10-26,24.7477,25.4419,24.557,25.3441,115220.0
2023-10-27,25.2855,25.5592,24.645,24.9334,103412.0
2023-10-28,25.2855,25.5592,24.645,24.9334,103412.0
2023-10-29,25.2855,25.5592,24.645,24.9334,103412.0
2023-10-30,25.2072,25.9601,24.5619,25.1681,101938.0
2023-10-31,25.2757,25.4527,25.0117,25.1877,90968.0
2023-11-01,25.1583,25.5788,24.9628,25.5201,101112.0
2023-11-02,25.7548,26.7717,25.7548,26.7032,131882.0
2023-11-03,27.3779,28.1064,27.2801,27.9059,142299.0
2023-11-04,27.3779,28.1064,27.2801,27.9059,142299.0
2023-11-05,27.3779,28.1064,27.2801,27.9059,142299.0
2023-11-06,27.9744,27.9744,27.5539,27.7201,128666.0
2023-11-07,27.6224,27.6468,27.0316,27.2312,76578.0
2023-11-08,27.3698,27.3698,26.6276,26.8849,74789.0
2023-11-09,26.9344,26.9344,26.3011,26.4792,89764.0
2023-11-10,26.5683,26.7167,26.2318,26.5188,85031.0
2023-11-11,26.5683,26.7167,26.2318,26.5188,85031.0
2023-11-12,26.5683,26.7167,26.2318,26.5188,85031.0
2023-11-13,26.3605,26.875,26.123,26.6672,70317.0
2023-11-14,27.7062,29.0222,27.6963,28.8738,176356.0
2023-11-15,28.5671,29.1905,28.5176,28.7947,123136.0
2023-11-16,28.8144,28.8144,28.102,28.2207,62276.0
2023-11-17,28.6957,28.9728,28.4879,28.5275,140230.0
2023-11-18,28.6957,28.9728,28.4879,28.5275,140230.0
2023-11-19,28.6957,28.9728,28.4879,28.5275,140230.0
2023-11-20,28.4285,28.4879,28.1713,28.4186,68031.0
2023-11-21,28.3692,28.3692,27.7854,27.815,51546.0
2023-11-22,28.1713,28.1713,27.7458,27.9239,65181.0
2023-11-23,28.1713,28.1713,27.7458,27.9239,65181.0
2023-11-24,28.0822,28.7056,27.7755,27.9635,42431.0
2023-11-25,28.0822,28.7056,27.7755,27.9635,42431.0
2023-11-26,28.0822,28.7056,27.7755,27.9635,42431.0
2023-11-27,27.8348,27.9041,27.5479,27.815,78182.0
2023-11-28,27.815,27.8744,27.4093,27.8546,102353.0
2023-11-29,27.8051,28.4582,27.7557,27.9833,131961.0
2023-11-30,28.0327,28.1416,27.1422,27.6963,115682.0
2023-12-01,27.5182,29.141,27.251,29.0321,117957.0
2023-12-02,27.5182,29.141,27.251,29.0321,117957.0
2023-12-03,27.5182,29.141,27.251,29.0321,117957.0
2023-12-04,28.8441,29.4774,28.6017,29.3884,150193.0
2023-12-05,29.3686,29.4378,29.0218,29.0915,83444.0
2023-12-06,29.3488,30.1701,29.2102,29.2399,91442.0
2023-12-07,29.4279,29.8534,29.4279,29.8435,94494.0
2023-12-08,30.0315,30.3185,29.9029,30.2789,109610.0
2023-12-09,30.0315,30.3185,29.9029,30.2789,109610.0
2023-12-10,30.0315,30.3185,29.9029,30.2789,109610.0
2023-12-11,30.2294,30.2294,29.7545,30.0216,142861.0
2023-12-12,29.8633,29.8633,29.4477,29.4873,120649.0
2023-12-13,29.6753,31.2981,29.2746,31.1497,263966.0
2023-12-14,32.0699,32.7032,31.6741,32.1392,226566.0
2023-12-15,32.4064,32.4064,31.5356,31.7236,791262.0
2023-12-16,32.4064,32.4064,31.5356,31.7236,791262.0
2023-12-17,32.4064,32.4064,31.5356,31.7236,791262.0
2023-12-18,32.0303,32.248,31.5059,31.6444,147695.0
2023-12-19,31.8819,32.624,31.7088,32.3767,157917.0
2023-12-20,32.4261,33.287,31.8819,31.9215,192096.0
2023-12-21,32.1788,32.2777,31.8819,32.2381,100981.0
2023-12-22,32.5449,33.0594,32.5449,32.7725,167858.0
2023-12-23,32.5449,33.0594,32.5449,32.7725,167858.0
2023-12-24,32.5449,33.0594,32.5449,32.7725,167858.0
2023-12-25,32.5449,33.0594,32.5449,32.7725,167858.0
2023-12-26,33.0693,33.5888,32.8615,33.5047,122378.0
2023-12-27,33.4453,33.9351,33.099,33.7323,129527.0
2023-12-28,33.5146,33.7917,33.4354,33.6432,123129.0
2023-12-29,33.7026,33.9055,32.9654,33.0693,143902.0
2023-12-30,33.7026,33.9055,32.9654,33.0693,143902.0
2023-12-31,33.7026,33.9055,32.9654,33.0693,143902.0
2024-01-01,33.7026,33.9055,32.9654,33.0693,143902.0
2024-01-02,32.7131,34.1825,32.5251,33.6432,533096.0
2024-01-03,33.3365,33.3365,31.8225,31.9017,529590.0
2024-01-04,32.1392,32.7576,32.1392,32.3569,149991.0
2024-01-05,32.0699,32.9011,32.0699,32.6142,189257.0
2024-01-06,32.0699,32.9011,32.0699,32.6142,189257.0
2024-01-07,32.0699,32.9011,32.0699,32.6142,189257.0
2024-01-08,32.6933,33.4948,32.535,32.9605,116688.0
2024-01-09,32.4756,32.6636,32.4064,32.6043,135104.0
2024-01-10,32.436,32.8022,32.3371,32.723,147858.0
2024-01-11,32.5548,32.5647,31.7137,32.3767,214191.0
2024-01-12,32.7626,32.9605,32.0204,32.4064,184008.0
2024-01-13,32.7626,32.9605,32.0204,32.4064,184008.0
2024-01-14,32.7626,32.9605,32.0204,32.4064,184008.0
2024-01-15,32.7626,32.9605,32.0204,32.4064,184008.0
2024-01-16,31.9908,32.6537,31.4267,31.6444,165603.0
2024-01-17,31.0606,31.7236,29.7743,31.7038,152007.0
2024-01-18,31.9215,32.0996,31.4861,31.7632,177425.0
2024-01-19,32.06,32.4756,31.6642,32.4657,175447.0
2024-01-20,32.06,32.4756,31.6642,32.4657,175447.0
2024-01-21,32.06,32.4756,31.6642,32.4657,175447.0
2024-01-22,32.8714,33.9005,32.6933,33.8708,261204.0
2024-01-23,34.1875,34.4546,33.3959,33.6136,232668.0
2024-01-24,33.8906,34.227,33.0297,33.9203,217743.0
2024-01-25,34.5239,34.5239,32.1095,33.5938,199032.0
2024-01-26,34.0094,34.6327,33.8411,34.5536,215199.0
2024-01-27,34.0094,34.6327,33.8411,34.5536,215199.0
2024-01-28,34.0094,34.6327,33.8411,34.5536,215199.0
2024-01-29,34.6327,35.6717,34.2023,35.6321,287127.0
2024-01-30,35.3155,35.8944,34.7713,35.0285,188568.0
2024-01-31,34.5338,34.6228,32.9209,32.9902,224704.0
2024-02-01,33.2969,33.475,31.3179,32.1293,232989.0
2024-02-02,31.4366,32.4186,31.4366,32.0996,214856.0
2024-02-03,31.4366,32.4186,31.4366,32.0996,214856.0
2024-02-04,31.4366,32.4186,31.4366,32.0996,214856.0
2024-02-05,31.595,31.8968,31.2536,31.6345,131179.0
2024-02-06,31.6246,31.971,30.8528,31.12,194908.0
2024-02-07,31.12,31.25,30.2885,31.01,108940.0
2024-02-08,30.99,31.36,30.97,31.22,121079.0
2024-02-09,31.33,31.91,30.8469,31.89,131288.0
2024-02-10,31.33,31.91,30.8469,31.89,131288.0
2024-02-11,31.33,31.91,30.8469,31.89,131288.0
2024-02-12,31.84,32.89,31.84,32.43,174112.0
2024-02-13,31.25,31.55,30.24,30.82,220943.0
2024-02-14,31.13,31.68,30.5,31.15,131572.0
2024-02-15,31.46,33.09,31.37,32.54,162068.0
2024-02-16,32.16,32.43,31.9,32.04,328397.0
2024-02-17,32.16,32.43,31.9,32.04,328397.0
2024-02-18,32.16,32.43,31.9,32.04,328397.0
2024-02-19,32.16,32.43,31.9,32.04,328397.0
2024-02-20,31.69,32.13,31.48,31.53,124112.0
2024-02-21,31.5,31.56,31.16,31.2,155959.0
2024-02-22,31.14,32.3399,30.53,30.89,169072.0
2024-02-23,30.98,31.55,30.41,31.13,181653.0
2024-02-24,30.98,31.55,30.41,31.13,181653.0
2024-02-25,30.98,31.55,30.41,31.13,181653.0
2024-02-26,30.99,31.27,30.585,30.84,78322.0
2024-02-27,31.07,31.32,30.74,30.92,84282.0
2024-02-28,30.89,31.0,30.57,30.66,97118.0
2024-02-29,31.37,31.64,30.83,31.19,105257.0
2024-03-01,30.91,31.04,30.22,30.75,108934.0
2024-03-02,30.91,31.04,30.22,30.75,108934.0
2024-03-03,30.91,31.04,30.22,30.75,108934.0
2024-03-04,31.08,31.74,30.943,31.01,163907.0
2024-03-05,31.0,32.16,31.0,32.05,159050.0
2024-03-06,32.05,32.5,31.21,31.92,127376.0
2024-03-07,32.29,32.66,31.98,32.04,155471.0
2024-03-08,32.69,32.69,32.03,32.05,105507.0
2024-03-09,32.69,32.69,32.03,32.05,105507.0
2024-03-10,32.69,32.69,32.03,32.05,105507.0
2024-03-11,32.1,32.25,31.64,31.65,124285.0
2024-03-12,31.58,31.65,31.05,31.12,121494.0
2024-03-13,31.09,31.595,30.9,31.01,124448.0
2024-03-14,30.84,30.95,29.91,30.05,165148.0
2024-03-15,30.07,30.83,29.95,30.42,757515.0
2024-03-16,30.07,30.83,29.95,30.42,757515.0
2024-03-17,30.07,30.83,29.95,30.42,757515.0
2024-03-18,30.5,30.67,29.97,30.04,139993.0
2024-03-19,30.01,30.62,29.73,30.24,139973.0
2024-03-20,30.17,31.71,29.81,31.32,123779.0
2024-03-21,31.51,31.99,31.36,31.45,108402.0
2024-03-22,31.66,31.66,30.5636,30.78,96977.0
2024-03-23,31.66,31.66,30.5636,30.78,96977.0
2024-03-24,31.66,31.66,30.5636,30.78,96977.0
2024-03-25,30.98,31.29,30.67,30.74,86661.0
2024-03-26,31.1,31.1,30.3113,30.37,113561.0
2024-03-27,30.69,31.76,30.69,31.76,141276.0
2024-03-28,31.71,32.14,31.59,32.08,250493.0
2024-03-29,31.71,32.14,31.59,32.08,250493.0
2024-03-30,31.71,32.14,31.59,32.08,250493.0
2024-03-31,31.71,32.14,31.59,32.08,250493.0
2024-04-01,32.07,32.07,31.39,31.89,150177.0
2024-04-02,31.42,31.79,31.095,31.38,244788.0
2024-04-03,31.28,31.56,30.995,31.02,129807.0
2024-04-04,31.46,31.7829,30.98,31.11,177293.0
2024-04-05,31.06,31.19,30.83,30.89,98875.0
2024-04-06,31.06,31.19,30.83,30.89,98875.0
2024-04-07,31.06,31.19,30.83,30.89,98875.0
2024-04-08,31.12,31.365,30.9221,31.26,91026.0
