,COR US Equity,COR US Equity,COR US Equity,COR US Equity,COR US Equity
2022-07-24,140.3821,140.793,138.4153,139.433,675325.0
2022-07-25,140.0103,142.6228,139.8048,141.0475,599999.0
2022-07-26,141.4584,142.2363,140.7539,142.0749,696533.0
2022-07-27,141.3019,142.3293,139.4721,141.9477,802016.0
2022-07-28,141.7715,142.8968,140.1081,142.4369,639299.0
2022-07-29,142.2118,143.1218,141.6541,142.7891,682194.0
2022-07-30,142.2118,143.1218,141.6541,142.7891,682194.0
2022-07-31,142.2118,143.1218,141.6541,142.7891,682194.0
2022-08-01,142.3684,144.3547,141.8302,142.7891,1077916.0
2022-08-02,143.161,143.5524,139.4134,139.7363,1387253.0
2022-08-03,139.9613,141.5171,134.1394,136.0083,2622116.0
2022-08-04,138.2686,143.249,136.067,136.2725,1576221.0
2022-08-05,135.793,138.2784,135.793,138.2686,982510.0
2022-08-06,135.793,138.2784,135.793,138.2686,982510.0
2022-08-07,135.793,138.2784,135.793,138.2686,982510.0
2022-08-08,138.5034,139.2177,137.339,137.5934,1127148.0
2022-08-09,138.6208,142.7206,138.3371,141.6052,1395929.0
2022-08-10,142.2803,143.6306,141.6248,142.4467,772156.0
2022-08-11,141.6835,145.1179,140.9692,145.0299,1138386.0
2022-08-12,145.4224,147.8369,145.0396,147.7192,880952.0
2022-08-13,145.4224,147.8369,145.0396,147.7192,880952.0
2022-08-14,145.4224,147.8369,145.0396,147.7192,880952.0
2022-08-15,146.9241,148.681,145.5107,148.0332,1021918.0
2022-08-16,147.6897,150.1631,147.2186,149.8392,966012.0
2022-08-17,149.1914,150.5165,146.6689,146.7671,852660.0
2022-08-18,147.1499,147.6897,145.0396,147.1401,553131.0
2022-08-19,147.7388,149.7313,147.2873,149.2209,901998.0
2022-08-20,147.7388,149.7313,147.2873,149.2209,901998.0
2022-08-21,147.7388,149.7313,147.2873,149.2209,901998.0
2022-08-22,148.7007,149.1914,145.923,146.2371,568863.0
2022-08-23,145.8052,146.4824,144.9316,145.285,552813.0
2022-08-24,145.6383,145.9917,144.4114,145.4911,455243.0
2022-08-25,145.5304,147.7388,145.069,147.6406,747074.0
2022-08-26,147.6799,148.1804,143.3317,143.4888,766717.0
2022-08-27,147.6799,148.1804,143.3317,143.4888,766717.0
2022-08-28,147.6799,148.1804,143.3317,143.4888,766717.0
2022-08-29,142.3306,146.0397,141.7319,144.7648,892630.0
2022-08-30,144.166,145.0347,142.468,142.7428,859659.0
2022-08-31,142.9391,144.8826,142.8704,143.852,1079128.0
2022-09-01,143.852,144.9807,142.6741,144.8826,659048.0
2022-09-02,145.3144,147.6014,144.3918,144.9807,698361.0
2022-09-03,145.3144,147.6014,144.3918,144.9807,698361.0
2022-09-04,145.3144,147.6014,144.3918,144.9807,698361.0
2022-09-05,145.3144,147.6014,144.3918,144.9807,698361.0
2022-09-06,145.3046,146.2665,142.8116,143.3219,861624.0
2022-09-07,143.2041,145.4813,142.2913,145.1083,662435.0
2022-09-08,144.804,146.0309,144.1808,144.8138,752892.0
2022-09-09,144.8138,145.285,143.9207,144.5488,854700.0
2022-09-10,144.8138,145.285,143.9207,144.5488,854700.0
2022-09-11,144.8138,145.285,143.9207,144.5488,854700.0
2022-09-12,145.3242,146.7425,144.4311,144.9807,825305.0
2022-09-13,143.636,143.9108,137.796,138.3751,1274432.0
2022-09-14,138.3554,139.2486,136.4562,137.5211,1072001.0
2022-09-15,138.2965,138.326,136.7948,137.2267,1103854.0
2022-09-16,137.0991,138.4732,136.5494,137.953,2818248.0
2022-09-17,137.0991,138.4732,136.5494,137.953,2818248.0
2022-09-18,137.0991,138.4732,136.5494,137.953,2818248.0
2022-09-19,136.9519,138.1002,136.4881,137.7763,1687532.0
2022-09-20,137.0991,137.634,135.5973,136.3335,898001.0
2022-09-21,137.3445,139.6314,136.5396,136.5494,976996.0
2022-09-22,136.52,138.3652,136.1176,137.423,707780.0
2022-09-23,136.7457,136.8841,132.8589,134.6649,1095193.0
2022-09-24,136.7457,136.8841,132.8589,134.6649,1095193.0
2022-09-25,136.7457,136.8841,132.8589,134.6649,1095193.0
2022-09-26,133.8404,134.7434,133.1926,133.8306,1271300.0
2022-09-27,134.4882,135.455,132.6724,132.9374,1058118.0
2022-09-28,134.5766,136.6279,133.3202,135.8525,1077992.0
2022-09-29,135.8427,135.8427,132.7558,133.5558,1122954.0
2022-09-30,134.076,134.9446,132.643,132.8295,1337593.0
2022-10-01,134.076,134.9446,132.643,132.8295,1337593.0
2022-10-02,134.076,134.9446,132.643,132.8295,1337593.0
2022-10-03,133.7521,137.1678,133.296,136.7359,1016368.0
2022-10-04,137.4328,140.2121,136.9911,140.0927,1074399.0
2022-10-05,139.2192,140.8677,138.4928,139.8179,728031.0
2022-10-06,139.5136,139.7492,137.0403,137.3248,938767.0
2022-10-07,136.2353,136.6967,134.341,134.8121,1034595.0
2022-10-08,136.2353,136.6967,134.341,134.8121,1034595.0
2022-10-09,136.2353,136.6967,134.341,134.8121,1034595.0
2022-10-10,135.136,136.5592,134.5668,135.0771,1024939.0
2022-10-11,136.7948,140.6178,136.7948,139.0916,1582624.0
2022-10-12,140.1025,140.6424,136.2746,136.3728,1418710.0
2022-10-13,134.3214,139.9308,133.5558,139.4253,1007057.0
2022-10-14,140.662,141.0448,137.1727,138.0021,731089.0
2022-10-15,140.662,141.0448,137.1727,138.0021,731089.0
2022-10-16,140.662,141.0448,137.1727,138.0021,731089.0
2022-10-17,138.8364,140.8289,138.8364,139.7492,961752.0
2022-10-18,141.5552,142.5662,140.505,141.3294,836728.0
2022-10-19,141.2411,142.1637,139.1995,140.3479,569847.0
2022-10-20,140.6816,140.6816,138.964,140.132,877608.0
2022-10-21,139.8375,145.6481,139.8375,145.0003,1538310.0
2022-10-22,139.8375,145.6481,139.8375,145.0003,1538310.0
2022-10-23,139.8375,145.6481,139.8375,145.0003,1538310.0
2022-10-24,146.4334,147.9449,145.3733,147.3265,1177089.0
2022-10-25,146.2861,150.065,146.0555,149.9472,1078208.0
2022-10-26,151.125,152.4795,150.6343,151.8317,909925.0
2022-10-27,152.4795,155.1885,152.4795,153.0194,985664.0
2022-10-28,153.4218,156.4547,153.1862,156.3664,848258.0
2022-10-29,153.4218,156.4547,153.1862,156.3664,848258.0
2022-10-30,153.4218,156.4547,153.1862,156.3664,848258.0
2022-10-31,155.4536,156.5038,153.52,154.315,1045505.0
2022-11-01,154.4622,154.6389,151.8808,153.4316,1154005.0
2022-11-02,153.0881,155.3161,151.9103,151.9495,1196093.0
2022-11-03,150.1631,156.5725,148.0627,154.9235,1748556.0
2022-11-04,157.0142,164.1989,156.3566,158.6533,2719348.0
2022-11-05,157.0142,164.1989,156.3566,158.6533,2719348.0
2022-11-06,157.0142,164.1989,156.3566,158.6533,2719348.0
2022-11-07,158.9478,160.5869,157.5835,159.0165,1393626.0
2022-11-08,152.0477,157.1859,152.0477,156.7099,8144893.0
2022-11-09,156.7099,159.3895,154.8941,155.2671,1980689.0
2022-11-10,158.708,158.8459,151.4027,152.6039,4479257.0
2022-11-11,153.1159,153.4407,144.826,150.6447,2944519.0
2022-11-12,153.1159,153.4407,144.826,150.6447,2944519.0
2022-11-13,153.1159,153.4407,144.826,150.6447,2944519.0
2022-11-14,150.6348,154.4154,150.6348,152.3381,1934573.0
2022-11-15,152.4267,153.8543,149.3549,150.4182,1641287.0
2022-11-16,151.3437,154.253,151.3437,153.3915,1213689.0
2022-11-17,152.6039,156.5224,152.5153,156.4633,1659071.0
2022-11-18,157.5266,159.4957,156.6504,159.4957,1579679.0
2022-11-19,157.5266,159.4957,156.6504,159.4957,1579679.0
2022-11-20,157.5266,159.4957,156.6504,159.4957,1579679.0
2022-11-21,159.4957,160.6427,157.3494,157.822,1405213.0
2022-11-22,159.9092,162.9317,159.4858,162.1638,1268823.0
2022-11-23,162.3804,163.68,161.6223,162.9711,916086.0
2022-11-24,162.3804,163.68,161.6223,162.9711,916086.0
2022-11-25,164.0049,165.3242,163.3895,165.1076,914962.0
2022-11-26,164.0049,165.3242,163.3895,165.1076,914962.0
2022-11-27,164.0049,165.3242,163.3895,165.1076,914962.0
2022-11-28,164.5464,165.9936,164.3199,164.5858,1674053.0
2022-11-29,164.4479,165.9936,163.8966,165.3045,1680389.0
2022-11-30,164.5956,168.5928,164.2215,168.0513,2275794.0
2022-12-01,168.3467,169.5085,167.1653,168.9768,1144790.0
2022-12-02,168.7602,171.9304,168.5436,171.3003,1529904.0
2022-12-03,168.7602,171.9304,168.5436,171.3003,1529904.0
2022-12-04,168.7602,171.9304,168.5436,171.3003,1529904.0
2022-12-05,170.493,170.493,168.2482,168.6322,1336710.0
2022-12-06,168.711,169.3411,165.9346,166.7025,953509.0
2022-12-07,167.3819,169.1245,167.1357,167.6575,1224432.0
2022-12-08,168.3762,169.0359,167.0077,167.8249,882200.0
2022-12-09,162.9514,164.3495,161.9767,162.7742,2979510.0
2022-12-10,162.9514,164.3495,161.9767,162.7742,2979510.0
2022-12-11,162.9514,164.3495,161.9767,162.7742,2979510.0
2022-12-12,163.424,164.6153,162.4887,164.6153,1401736.0
2022-12-13,165.3242,165.3242,161.6912,162.4788,1735504.0
2022-12-14,162.912,163.8277,161.7109,162.7151,2024486.0
2022-12-15,161.7995,163.2271,161.2088,163.04,1848029.0
2022-12-16,162.4985,164.4873,161.9176,164.2116,2909917.0
2022-12-17,162.4985,164.4873,161.9176,164.2116,2909917.0
2022-12-18,162.4985,164.4873,161.9176,164.2116,2909917.0
2022-12-19,164.4381,166.1413,163.7834,164.635,1476479.0
2022-12-20,164.9599,166.0035,164.4627,164.7925,1078811.0
2022-12-21,165.6491,167.2046,164.4479,166.7025,1159244.0
2022-12-22,166.7124,168.4156,165.4817,166.6533,963412.0
2022-12-23,166.5942,167.8052,166.2299,167.3819,528080.0
2022-12-24,166.5942,167.8052,166.2299,167.3819,528080.0
2022-12-25,166.5942,167.8052,166.2299,167.3819,528080.0
2022-12-26,166.5942,167.8052,166.2299,167.3819,528080.0
2022-12-27,167.372,167.6772,166.1807,166.3875,740324.0
2022-12-28,166.9388,167.3031,164.5365,164.7728,804728.0
2022-12-29,165.4029,165.9346,163.2862,163.4831,1479951.0
2022-12-30,163.4732,163.6603,161.7109,163.1483,1209748.0
2022-12-31,163.4732,163.6603,161.7109,163.1483,1209748.0
2023-01-01,163.4732,163.6603,161.7109,163.1483,1209748.0
2023-01-02,163.4732,163.6603,161.7109,163.1483,1209748.0
2023-01-03,162.1933,162.4395,160.3227,161.7503,1940864.0
2023-01-04,162.1736,162.3607,159.348,160.3522,1912395.0
2023-01-05,159.9584,160.8839,158.7277,160.559,1610079.0
2023-01-06,162.085,163.8867,161.3171,163.1483,1216371.0
2023-01-07,162.085,163.8867,161.3171,163.1483,1216371.0
2023-01-08,162.085,163.8867,161.3171,163.1483,1216371.0
2023-01-09,163.6406,165.1273,162.3902,162.4198,1323620.0
2023-01-10,163.2566,165.3537,162.3508,164.6744,1126569.0
2023-01-11,165.1076,166.2299,162.213,162.8333,1225794.0
2023-01-12,162.7053,163.3994,161.5829,162.3508,1041570.0
2023-01-13,161.7798,163.4437,161.6223,161.7404,1390667.0
2023-01-14,161.7798,163.4437,161.6223,161.7404,1390667.0
2023-01-15,161.7798,163.4437,161.6223,161.7404,1390667.0
2023-01-16,161.7798,163.4437,161.6223,161.7404,1390667.0
2023-01-17,161.7404,162.7791,161.1989,161.6223,1264602.0
2023-01-18,161.4746,161.9767,160.4015,160.431,1139780.0
2023-01-19,160.4408,161.961,159.8009,160.4211,1357951.0
2023-01-20,161.3466,161.7798,158.777,159.7024,1612858.0
2023-01-21,161.3466,161.7798,158.777,159.7024,1612858.0
2023-01-22,161.3466,161.7798,158.777,159.7024,1612858.0
2023-01-23,160.1849,161.0316,158.9837,159.22,1107649.0
2023-01-24,158.649,159.5351,155.2031,158.9345,1087757.0
2023-01-25,158.777,160.9528,158.7376,160.9331,1110286.0
2023-01-26,161.1989,162.6462,160.2833,162.3607,1067295.0
2023-01-27,163.0499,164.0787,161.1399,161.6223,1626610.0
2023-01-28,163.0499,164.0787,161.1399,161.6223,1626610.0
2023-01-29,163.0499,164.0787,161.1399,161.6223,1626610.0
2023-01-30,161.9176,163.7046,161.8476,162.7545,1175801.0
2023-01-31,164.5858,166.5499,163.3157,166.3481,2114641.0
2023-02-01,165.5506,165.969,157.7235,158.5604,2352102.0
2023-02-02,159.0034,159.3234,155.2769,156.0202,2643082.0
2023-02-03,156.8866,157.2509,153.49,154.3071,1501519.0
2023-02-04,156.8866,157.2509,153.49,154.3071,1501519.0
2023-02-05,156.8866,157.2509,153.49,154.3071,1501519.0
2023-02-06,154.7896,155.1489,151.7867,152.1018,1560018.0
2023-02-07,151.8458,154.8547,150.6496,154.3662,1511588.0
2023-02-08,154.0413,156.0399,153.3817,155.4098,1009532.0
2023-02-09,155.7407,156.1481,153.0249,153.094,1057677.0
2023-02-10,153.7952,157.2122,153.5138,157.0542,1313638.0
2023-02-11,153.7952,157.2122,153.5138,157.0542,1313638.0
2023-02-12,153.7952,157.2122,153.5138,157.0542,1313638.0
2023-02-13,156.916,157.9282,156.1852,156.6394,1419456.0
2023-02-14,157.3011,158.2319,155.0544,155.405,1100701.0
2023-02-15,154.6643,157.2814,154.0629,156.837,1483645.0
2023-02-16,156.1852,158.8516,155.5037,158.4763,1609315.0
2023-02-17,158.7035,161.5576,157.9727,159.4837,1991204.0
2023-02-18,158.7035,161.5576,157.9727,159.4837,1991204.0
2023-02-19,158.7035,161.5576,157.9727,159.4837,1991204.0
2023-02-20,158.7035,161.5576,157.9727,159.4837,1991204.0
2023-02-21,158.8022,159.9083,158.1801,158.8417,1239353.0
2023-02-22,158.9899,159.6022,157.2715,158.1406,945262.0
2023-02-23,157.864,159.3059,156.5209,157.5184,848539.0
2023-02-24,157.2122,157.7159,153.4101,156.5999,1101181.0
2023-02-25,157.2122,157.7159,153.4101,156.5999,1101181.0
2023-02-26,157.2122,157.7159,153.4101,156.5999,1101181.0
2023-02-27,156.8863,157.3504,153.657,154.684,1010208.0
2023-02-28,154.0619,154.6742,152.8373,153.6273,1852890.0
2023-03-01,153.1434,154.9161,152.6003,154.5655,965535.0
2023-03-02,154.5458,154.8322,152.7978,152.9755,1360461.0
2023-03-03,153.6076,154.4865,151.7361,154.21,1315950.0
2023-03-04,153.6076,154.4865,151.7361,154.21,1315950.0
2023-03-05,153.6076,154.4865,151.7361,154.21,1315950.0
2023-03-06,153.578,154.9309,152.7188,154.5161,1143890.0
2023-03-07,154.8618,155.1877,151.2176,151.3065,1400154.0
2023-03-08,151.5633,151.7559,148.729,149.9733,1544480.0
2023-03-09,150.6844,150.8917,147.297,148.1364,1381955.0
2023-03-10,148.3932,150.7732,147.2377,147.7414,1071840.0
2023-03-11,148.3932,150.7732,147.2377,147.7414,1071840.0
2023-03-12,148.3932,150.7732,147.2377,147.7414,1071840.0
2023-03-13,146.9612,149.9535,146.2158,146.5267,1363006.0
2023-03-14,147.5044,148.7092,145.6477,147.4352,1005531.0
2023-03-15,146.2501,148.2154,145.6477,147.7513,1404224.0
2023-03-16,147.4352,150.63,147.218,150.1609,1158948.0
2023-03-17,149.9733,150.6547,148.5314,150.1313,2946209.0
2023-03-18,149.9733,150.6547,148.5314,150.1313,2946209.0
2023-03-19,149.9733,150.6547,148.5314,150.1313,2946209.0
2023-03-20,151.0103,152.4916,150.9707,151.9484,1031362.0
2023-03-21,152.7583,154.5952,152.5805,154.1014,1173197.0
2023-03-22,154.368,154.9606,151.504,151.5337,722121.0
2023-03-23,151.4744,151.7559,148.6697,149.0549,830624.0
2023-03-24,148.9758,154.6396,148.3833,154.4668,1179811.0
2023-03-25,148.9758,154.6396,148.3833,154.4668,1179811.0
2023-03-26,148.9758,154.6396,148.3833,154.4668,1179811.0
2023-03-27,155.5334,156.4715,154.1507,154.7433,814743.0
2023-03-28,154.7828,156.5802,154.7828,156.037,852780.0
2023-03-29,156.6394,157.2517,155.6815,156.995,638096.0
2023-03-30,157.5974,157.7356,156.037,157.3604,495077.0
2023-03-31,158.3282,158.9997,156.9357,158.1208,1310347.0
2023-04-01,158.3282,158.9997,156.9357,158.1208,1310347.0
2023-04-02,158.3282,158.9997,156.9357,158.1208,1310347.0
2023-04-03,158.9997,161.1922,158.5128,160.2638,1024322.0
2023-04-04,160.0861,161.0934,159.0195,160.9453,846986.0
2023-04-05,161.9328,165.8356,161.6218,165.2807,1451310.0
2023-04-06,165.9128,166.7226,163.829,164.2833,870166.0
2023-04-07,165.9128,166.7226,163.829,164.2833,870166.0
2023-04-08,165.9128,166.7226,163.829,164.2833,870166.0
2023-04-09,165.9128,166.7226,163.829,164.2833,870166.0
2023-04-10,163.7895,165.3745,163.7302,164.3129,641439.0
2023-04-11,165.261,165.261,164.0265,164.4808,676516.0
2023-04-12,163.9376,164.5795,162.3476,163.3648,798093.0
2023-04-13,163.671,165.3597,163.3846,165.3005,703646.0
2023-04-14,165.1128,165.6165,164.461,165.0536,781815.0
2023-04-15,165.1128,165.6165,164.461,165.0536,781815.0
2023-04-16,165.1128,165.6165,164.461,165.0536,781815.0
2023-04-17,164.9845,165.3202,163.9277,165.3005,724213.0
2023-04-18,165.4091,165.9128,164.1327,165.3301,730254.0
2023-04-19,165.3894,165.4684,161.9427,162.4365,1086456.0
2023-04-20,162.318,164.0068,161.9427,163.8981,1223693.0
2023-04-21,164.9252,165.735,163.7221,164.6586,788236.0
2023-04-22,164.9252,165.735,163.7221,164.6586,788236.0
2023-04-23,164.9252,165.735,163.7221,164.6586,788236.0
2023-04-24,164.7079,166.1202,164.303,165.6264,504179.0
2023-04-25,165.8239,166.5349,165.1326,166.0017,565197.0
2023-04-26,164.9647,165.8436,163.1772,163.434,885698.0
2023-04-27,162.9402,165.5177,162.9402,165.3301,636622.0
2023-04-28,165.0141,165.7054,163.5574,164.7771,985852.0
2023-04-29,165.0141,165.7054,163.5574,164.7771,985852.0
2023-04-30,165.0141,165.7054,163.5574,164.7771,985852.0
2023-05-01,165.103,165.3301,162.7328,164.7178,1509285.0
2023-05-02,166.4066,168.9644,164.3722,167.0584,1776743.0
2023-05-03,167.5917,168.5101,164.1942,164.8166,1390494.0
2023-05-04,164.7573,165.8095,163.7302,164.5203,958429.0
2023-05-05,165.4684,167.2707,162.9896,165.9029,1012871.0
2023-05-06,165.4684,167.2707,162.9896,165.9029,1012871.0
2023-05-07,165.4684,167.2707,162.9896,165.9029,1012871.0
2023-05-08,165.4684,166.7818,164.703,166.1202,750804.0
2023-05-09,167.4139,171.4827,166.051,166.1597,1190410.0
2023-05-10,166.1992,167.4929,164.9548,167.3941,822894.0
2023-05-11,167.3,170.499,167.3,169.7958,1165572.0
2023-05-12,170.1821,170.2217,168.0428,169.3501,2355263.0
2023-05-13,170.1821,170.2217,168.0428,169.3501,2355263.0
2023-05-14,170.1821,170.2217,168.0428,169.3501,2355263.0
2023-05-15,169.3105,171.9203,168.954,171.6776,1810277.0
2023-05-16,171.7172,173.0988,171.2765,172.9255,1374312.0
2023-05-17,173.3019,173.6683,171.5934,173.1137,1784162.0
2023-05-18,172.569,173.5396,169.7166,173.1434,1648604.0
2023-05-19,173.4504,174.9261,171.4399,171.7271,1772068.0
2023-05-20,173.4504,174.9261,171.4399,171.7271,1772068.0
2023-05-21,173.4504,174.9261,171.4399,171.7271,1772068.0
2023-05-22,172.2718,172.2718,168.1815,170.5981,1651886.0
2023-05-23,170.0632,170.5584,168.0329,169.6175,1348739.0
2023-05-24,169.8652,170.4891,169.0332,169.4195,1552402.0
2023-05-25,168.439,169.2907,166.6166,168.538,1914709.0
2023-05-26,168.2805,169.6076,166.577,166.7949,1018256.0
2023-05-27,168.2805,169.6076,166.577,166.7949,1018256.0
2023-05-28,168.2805,169.6076,166.577,166.7949,1018256.0
2023-05-29,168.2805,169.6076,166.577,166.7949,1018256.0
2023-05-30,165.8243,166.8394,163.1601,164.4179,1639874.0
2023-05-31,162.3876,169.1719,161.8032,168.5182,5084933.0
2023-06-01,168.9342,171.6083,168.5479,170.9348,1539467.0
2023-06-02,171.3012,173.6584,170.7169,172.8463,1865062.0
2023-06-03,171.3012,173.6584,170.7169,172.8463,1865062.0
2023-06-04,171.3012,173.6584,170.7169,172.8463,1865062.0
2023-06-05,173.2226,173.9654,172.0242,173.0147,1226131.0
2023-06-06,173.3514,173.9555,171.3607,172.6977,992869.0
2023-06-07,172.4303,173.7277,171.3607,171.9153,1054790.0
2023-06-08,172.2025,174.9856,170.6261,174.7578,1066060.0
2023-06-09,174.9261,176.5603,174.3022,176.5108,793799.0
2023-06-10,174.9261,176.5603,174.3022,176.5108,793799.0
2023-06-11,174.9261,176.5603,174.3022,176.5108,793799.0
2023-06-12,176.4514,177.6597,175.5204,177.6003,843565.0
2023-06-13,176.7287,178.8283,176.4365,178.0657,1273252.0
2023-06-14,177.4517,178.5609,175.461,177.3328,1097099.0
2023-06-15,177.8578,180.4526,176.8376,180.1456,1154101.0
2023-06-16,179.4622,181.6758,178.7937,181.2549,2001124.0
2023-06-17,179.4622,181.6758,178.7937,181.2549,2001124.0
2023-06-18,179.4622,181.6758,178.7937,181.2549,2001124.0
2023-06-19,179.4622,181.6758,178.7937,181.2549,2001124.0
2023-06-20,181.4232,183.2604,181.2549,182.7207,1414164.0
2023-06-21,183.6913,184.9986,183.2258,184.0478,1728991.0
2023-06-22,184.4143,186.0782,183.3298,186.0683,1690725.0
2023-06-23,186.3852,186.9349,185.058,185.8702,2244518.0
2023-06-24,186.3852,186.9349,185.058,185.8702,2244518.0
2023-06-25,186.3852,186.9349,185.058,185.8702,2244518.0
2023-06-26,185.6028,186.4743,184.652,185.9593,1555442.0
2023-06-27,183.2654,187.2865,181.9105,186.9695,1412745.0
2023-06-28,186.9596,188.4304,186.8804,187.9005,1062388.0
2023-06-29,187.6628,189.9209,187.3459,188.6928,809269.0
2023-06-30,189.3762,191.5799,188.1877,190.5845,1447236.0
2023-07-01,189.3762,191.5799,188.1877,190.5845,1447236.0
2023-07-02,189.3762,191.5799,188.1877,190.5845,1447236.0
2023-07-03,189.4059,189.4555,187.3558,189.089,844320.0
2023-07-04,189.4059,189.4555,187.3558,189.089,844320.0
2023-07-05,189.5545,189.9705,188.1283,188.8216,1158065.0
2023-07-06,188.6136,190.436,188.3066,190.3468,1526933.0
2023-07-07,189.6139,191.0896,188.6235,189.0296,1803694.0
2023-07-08,189.6139,191.0896,188.6235,189.0296,1803694.0
2023-07-09,189.6139,191.0896,188.6235,189.0296,1803694.0
2023-07-10,189.5842,191.05,189.2178,190.9807,891275.0
2023-07-11,191.0203,191.9711,190.2577,191.3669,671358.0
2023-07-12,190.1983,191.4462,188.6334,188.9702,1288279.0
2023-07-13,189.0692,190.9609,189.0692,189.4455,1325438.0
2023-07-14,190.1091,190.6638,189.188,189.5842,776351.0
2023-07-15,190.1091,190.6638,189.188,189.5842,776351.0
2023-07-16,190.1091,190.6638,189.188,189.5842,776351.0
2023-07-17,189.7724,190.5746,189.2574,190.2973,727346.0
2023-07-18,190.4855,191.5452,190.2181,190.5449,925422.0
2023-07-19,190.5647,190.9411,187.2964,190.0992,1155726.0
2023-07-20,191.2283,191.9711,189.9209,191.5551,838914.0
2023-07-21,191.6443,192.9219,190.535,190.743,1284250.0
2023-07-22,191.6443,192.9219,190.535,190.743,1284250.0
2023-07-23,191.6443,192.9219,190.535,190.743,1284250.0
2023-07-24,191.1491,191.6938,189.094,189.6139,1120595.0
2023-07-25,189.0296,190.228,188.2372,190.0497,1186731.0
2023-07-26,189.0791,189.6927,185.0778,185.9098,1635719.0
2023-07-27,186.0088,187.2766,184.9491,185.5334,1409057.0
2023-07-28,186.2168,186.2168,184.0973,184.7708,1104764.0
2023-07-29,186.2168,186.2168,184.0973,184.7708,1104764.0
2023-07-30,186.2168,186.2168,184.0973,184.7708,1104764.0
2023-07-31,185.7315,185.7315,182.275,185.1076,1527459.0
2023-08-01,185.7117,187.5093,185.0877,187.2865,1529036.0
2023-08-02,186.0782,190.8371,185.1769,189.5941,1891109.0
2023-08-03,190.6538,192.5059,188.881,189.5248,1640967.0
2023-08-04,185.3898,186.7021,182.2354,183.5526,9042263.0
2023-08-05,185.3898,186.7021,182.2354,183.5526,9042263.0
2023-08-06,185.3898,186.7021,182.2354,183.5526,9042263.0
2023-08-07,184.4638,185.7909,183.4437,184.7906,4504335.0
2023-08-08,184.4044,187.0983,183.1564,183.5922,4106706.0
2023-08-09,184.2162,185.058,183.0772,183.929,3870488.0
2023-08-10,184.1127,187.5088,183.7205,185.7214,4037375.0
2023-08-11,185.781,186.5357,185.0263,186.059,3044386.0
2023-08-12,185.781,186.5357,185.0263,186.059,3044386.0
2023-08-13,185.781,186.5357,185.0263,186.059,3044386.0
2023-08-14,186.7641,187.489,185.6817,186.3172,2726741.0
2023-08-15,186.7541,187.0818,184.0035,184.1425,1470647.0
2023-08-16,184.5894,185.076,181.9977,182.7027,2194951.0
2023-08-17,181.8686,182.9311,177.8519,178.7406,2302505.0
2023-08-18,178.5221,180.4883,178.2143,179.1378,1174551.0
2023-08-19,178.5221,180.4883,178.2143,179.1378,1174551.0
2023-08-20,178.5221,180.4883,178.2143,179.1378,1174551.0
2023-08-21,179.396,180.0613,178.5023,179.7137,1030398.0
2023-08-22,179.5052,179.7833,176.6752,176.7149,1123419.0
2023-08-23,177.2908,177.5515,175.9105,176.5262,1488192.0
2023-08-24,176.556,178.4089,176.556,177.5192,1314841.0
2023-08-25,177.837,178.7456,177.3802,178.2242,1192653.0
2023-08-26,177.837,178.7456,177.3802,178.2242,1192653.0
2023-08-27,177.837,178.7456,177.3802,178.2242,1192653.0
2023-08-28,178.4923,179.396,178.4129,179.1279,904025.0
2023-08-29,179.6641,179.6641,177.9859,178.7207,806054.0
2023-08-30,179.2272,179.3861,176.7794,177.6483,720499.0
2023-08-31,178.2342,178.2342,174.4508,174.7487,1682893.0
2023-09-01,175.2849,175.841,173.001,173.7359,1585857.0
2023-09-02,175.2849,175.841,173.001,173.7359,1585857.0
2023-09-03,175.2849,175.841,173.001,173.7359,1585857.0
2023-09-04,175.2849,175.841,173.001,173.7359,1585857.0
2023-09-05,173.7756,173.7756,171.1143,171.6605,1609907.0
2023-09-06,171.7101,173.9643,170.449,173.4479,1596601.0
2023-09-07,174.8877,177.1816,174.5976,176.9333,1694131.0
2023-09-08,176.3773,178.2441,175.8807,176.4567,1188538.0
2023-09-09,176.3773,178.2441,175.8807,176.4567,1188538.0
2023-09-10,176.3773,178.2441,175.8807,176.4567,1188538.0
2023-09-11,177.0922,177.7476,176.0198,176.4865,1045242.0
2023-09-12,175.5531,177.7774,171.2031,177.2312,1024544.0
2023-09-13,177.4894,177.7377,174.7636,175.4538,727584.0
2023-09-14,176.1191,176.9532,174.2721,175.7517,776911.0
2023-09-15,174.8282,177.6905,174.4161,177.0426,3892325.0
2023-09-16,174.8282,177.6905,174.4161,177.0426,3892325.0
2023-09-17,174.8282,177.6905,174.4161,177.0426,3892325.0
2023-09-18,177.271,177.8469,175.7616,177.7774,1105123.0
2023-09-19,179.257,179.7137,177.2014,178.4824,1120094.0
2023-09-20,179.2073,182.8218,178.4377,181.5011,1654635.0
2023-09-21,182.8417,184.6688,180.7465,183.6361,1810530.0
2023-09-22,182.8914,185.632,182.6034,184.649,1085515.0
2023-09-23,182.8914,185.632,182.6034,184.649,1085515.0
2023-09-24,182.8914,185.632,182.6034,184.649,1085515.0
2023-09-25,183.7056,186.4711,183.219,185.9101,937804.0
2023-09-26,185.8207,186.486,183.8148,184.4702,1013570.0
2023-09-27,184.4504,184.9469,182.0374,183.8645,782442.0
2023-09-28,184.2816,184.2816,181.3721,181.5806,1045819.0
2023-09-29,181.5806,181.7742,178.0753,178.7108,1259558.0
