,COP US Equity,COP US Equity,COP US Equity,COP US Equity,COP US Equity
2022-05-03,88.8691,91.4888,88.3727,90.9373,5748014.0
2022-05-04,92.84,95.7723,91.1027,95.469,7989800.0
2022-05-05,96.14,97.9738,92.408,94.5498,10592982.0
2022-05-06,95.7539,99.0079,94.4946,98.9895,9213091.0
2022-05-07,95.7539,99.0079,94.4946,98.9895,9213091.0
2022-05-08,95.7539,99.0079,94.4946,98.9895,9213091.0
2022-05-09,96.6731,96.9765,88.6852,89.347,9750874.0
2022-05-10,90.8913,93.318,88.2164,90.0824,7845924.0
2022-05-11,91.6543,94.5773,90.8186,91.0384,6651649.0
2022-05-12,90.496,91.6083,87.7568,91.5531,7244408.0
2022-05-13,92.6838,95.423,92.5643,94.5957,6549927.0
2022-05-14,92.6838,95.423,92.5643,94.5957,6549927.0
2022-05-15,92.6838,95.423,92.5643,94.5957,6549927.0
2022-05-16,95.1774,98.88,94.7712,97.4119,7990622.0
2022-05-17,98.8708,99.9972,97.6059,98.8154,6577545.0
2022-05-18,99.4617,99.8126,94.882,96.4701,8956954.0
2022-05-19,94.0233,98.5291,94.0233,96.5901,6784087.0
2022-05-20,97.0703,99.3047,94.3557,96.9687,6717710.0
2022-05-21,97.0703,99.3047,94.3557,96.9687,6717710.0
2022-05-22,97.0703,99.3047,94.3557,96.9687,6717710.0
2022-05-23,97.9105,101.0406,97.6612,100.662,8646902.0
2022-05-24,99.6741,101.5484,98.1506,101.0868,6859109.0
2022-05-25,101.5207,102.9796,101.1514,102.6749,6706998.0
2022-05-26,103.9953,105.8143,103.5798,104.4754,6159020.0
2022-05-27,103.5521,105.8143,103.2935,105.8143,6788667.0
2022-05-28,103.5521,105.8143,103.2935,105.8143,6788667.0
2022-05-29,103.5521,105.8143,103.2935,105.8143,6788667.0
2022-05-30,103.5521,105.8143,103.2935,105.8143,6788667.0
2022-05-31,107.3193,108.9444,102.7857,103.746,17278542.0
2022-06-01,105.5927,108.3073,105.4265,106.8761,7246645.0
2022-06-02,105.5003,107.0608,104.4385,106.1467,5042665.0
2022-06-03,106.5991,109.3414,106.2944,109.0644,5387105.0
2022-06-04,106.5991,109.3414,106.2944,109.0644,5387105.0
2022-06-05,106.5991,109.3414,106.2944,109.0644,5387105.0
2022-06-06,109.129,109.7015,107.6794,108.3811,5608362.0
2022-06-07,108.1965,113.3025,108.1503,113.3025,8559028.0
2022-06-08,113.3117,114.5675,112.1853,112.5177,7010902.0
2022-06-09,111.3727,112.4438,109.3506,109.4707,6653439.0
2022-06-10,108.0303,110.4679,106.4606,107.8733,7299647.0
2022-06-11,108.0303,110.4679,106.4606,107.8733,7299647.0
2022-06-12,108.0303,110.4679,106.4606,107.8733,7299647.0
2022-06-13,103.8291,105.2787,100.0619,103.192,9516863.0
2022-06-14,105.2787,107.25,101.6038,102.9427,7737670.0
2022-06-15,102.9427,103.4672,99.3417,100.9483,7681383.0
2022-06-16,96.9595,98.0675,93.3769,94.568,11848362.0
2022-06-17,93.7093,94.4942,85.6948,86.5535,24455113.0
2022-06-18,93.7093,94.4942,85.6948,86.5535,24455113.0
2022-06-19,93.7093,94.4942,85.6948,86.5535,24455113.0
2022-06-20,93.7093,94.4942,85.6948,86.5535,24455113.0
2022-06-21,88.6587,92.4259,88.6217,91.6688,10454859.0
2022-06-22,85.7317,87.763,84.4483,85.9256,11287463.0
2022-06-23,86.5627,86.9782,80.5703,81.152,13554892.0
2022-06-24,83.1002,84.9953,81.5859,83.9404,12282392.0
2022-06-25,83.1002,84.9953,81.5859,83.9404,12282392.0
2022-06-26,83.1002,84.9953,81.5859,83.9404,12282392.0
2022-06-27,85.2152,87.2716,84.629,85.8201,8986106.0
2022-06-28,88.3789,90.319,87.0483,88.6022,8904586.0
2022-06-29,90.1562,90.6773,84.9361,85.1036,7990081.0
2022-06-30,82.4051,85.3362,81.726,83.5682,12749010.0
2022-07-01,85.5409,85.8945,82.1725,84.6569,6004979.0
2022-07-02,85.5409,85.8945,82.1725,84.6569,6004979.0
2022-07-03,85.5409,85.8945,82.1725,84.6569,6004979.0
2022-07-04,85.5409,85.8945,82.1725,84.6569,6004979.0
2022-07-05,83.1402,83.1402,77.2874,78.7576,13488003.0
2022-07-06,77.8922,79.7346,74.8495,77.5479,12130929.0
2022-07-07,80.1998,81.1489,79.7253,80.3487,8072413.0
2022-07-08,81.4467,81.7538,78.7855,80.4511,5615501.0
2022-07-09,81.4467,81.7538,78.7855,80.4511,5615501.0
2022-07-10,81.4467,81.7538,78.7855,80.4511,5615501.0
2022-07-11,79.6415,80.5813,78.3388,79.6043,4689352.0
2022-07-12,76.8221,78.1993,75.9381,77.6503,5573054.0
2022-07-13,76.636,79.2693,76.636,77.3339,5535252.0
2022-07-14,74.2818,76.087,72.8582,75.9381,8890151.0
2022-07-15,78.0411,78.1064,76.1289,77.1292,5898990.0
2022-07-16,78.0411,78.1064,76.1289,77.1292,5898990.0
2022-07-17,78.0411,78.1064,76.1289,77.1292,5898990.0
2022-07-18,78.8506,80.3859,78.7669,79.1577,7057624.0
2022-07-19,79.474,82.54,78.9809,82.3307,6674814.0
2022-07-20,81.6514,84.8802,81.1582,84.4057,7720461.0
2022-07-21,81.2792,82.8704,80.8326,82.7494,8016664.0
2022-07-22,83.0099,83.9218,81.456,82.005,6243528.0
2022-07-23,83.0099,83.9218,81.456,82.005,6243528.0
2022-07-24,83.0099,83.9218,81.456,82.005,6243528.0
2022-07-25,83.2426,85.7363,81.6886,85.6526,5815080.0
2022-07-26,86.946,87.6345,83.7171,84.7593,7127158.0
2022-07-27,85.6433,87.1507,84.9454,86.7878,6237834.0
2022-07-28,87.6717,88.6395,86.1597,87.5229,4656115.0
2022-07-29,89.4955,91.1099,88.7697,90.6587,7394770.0
2022-07-30,89.4955,91.1099,88.7697,90.6587,7394770.0
2022-07-31,89.4955,91.1099,88.7697,90.6587,7394770.0
2022-08-01,88.686,89.3792,87.1693,88.4906,5598924.0
2022-08-02,88.4906,89.1885,87.4019,88.1277,4653034.0
2022-08-03,88.7232,89.0303,84.1452,84.9733,6783271.0
2022-08-04,86.2946,86.5365,83.0751,83.6334,7810483.0
2022-08-05,82.0887,86.9273,81.8847,86.397,5848042.0
2022-08-06,82.0887,86.9273,81.8847,86.397,5848042.0
2022-08-07,82.0887,86.9273,81.8847,86.397,5848042.0
2022-08-08,86.5551,88.1091,86.397,87.1228,4788154.0
2022-08-09,88.6767,90.5191,88.2679,88.8721,7477881.0
2022-08-10,88.7604,89.6165,86.6854,89.3094,5625750.0
2022-08-11,91.3007,94.2783,90.7424,93.385,6481603.0
2022-08-12,92.8174,95.8043,92.4452,95.6089,6684131.0
2022-08-13,92.8174,95.8043,92.4452,95.6089,6684131.0
2022-08-14,92.8174,95.8043,92.4452,95.6089,6684131.0
2022-08-15,91.9637,94.8331,91.1785,94.1882,6585945.0
2022-08-16,94.5995,95.3846,92.4684,93.562,6924364.0
2022-08-17,93.562,95.9827,93.2535,94.7397,5346541.0
2022-08-18,95.9454,98.2447,95.5435,98.0298,5966657.0
2022-08-19,97.7587,98.7869,96.7679,98.2728,7067070.0
2022-08-20,97.7587,98.7869,96.7679,98.2728,7067070.0
2022-08-21,97.7587,98.7869,96.7679,98.2728,7067070.0
2022-08-22,96.8988,98.7915,95.8426,98.3662,6701726.0
2022-08-23,100.2263,103.4509,99.7683,101.3666,8252951.0
2022-08-24,101.0488,103.5257,100.7964,103.3014,6286120.0
2022-08-25,104.1706,104.8156,103.4229,104.7595,5240955.0
2022-08-26,105.2642,106.7878,104.208,104.7969,6508841.0
2022-08-27,105.2642,106.7878,104.208,104.7969,6508841.0
2022-08-28,105.2642,106.7878,104.208,104.7969,6508841.0
2022-08-29,104.7688,107.9281,104.5819,106.012,6479677.0
2022-08-30,103.9089,104.2267,101.7872,103.2827,7746894.0
2022-08-31,100.8058,104.5558,100.058,102.3013,6775742.0
2022-09-01,100.7403,101.8246,98.8402,100.5067,6717327.0
2022-09-02,102.4789,104.6847,101.8807,103.0584,6096743.0
2022-09-03,102.4789,104.6847,101.8807,103.0584,6096743.0
2022-09-04,102.4789,104.6847,101.8807,103.0584,6096743.0
2022-09-05,102.4789,104.6847,101.8807,103.0584,6096743.0
2022-09-06,103.75,104.3856,101.0208,101.5348,7270939.0
2022-09-07,98.9084,100.488,97.9176,99.787,6890850.0
2022-09-08,100.3291,102.0583,99.6374,101.2451,7147237.0
2022-09-09,102.8621,105.0773,102.6938,104.6567,6085960.0
2022-09-10,102.8621,105.0773,102.6938,104.6567,6085960.0
2022-09-11,102.8621,105.0773,102.6938,104.6567,6085960.0
2022-09-12,105.5727,107.872,105.4512,106.9186,6208604.0
2022-09-13,105.5259,106.9186,104.5165,104.9932,6977448.0
2022-09-14,106.2643,110.6574,106.0494,110.0218,9457897.0
2022-09-15,107.6196,109.5638,107.1429,108.0122,9997473.0
2022-09-16,108.0215,108.087,103.937,105.7409,14608194.0
2022-09-17,108.0215,108.087,103.937,105.7409,14608194.0
2022-09-18,108.0215,108.087,103.937,105.7409,14608194.0
2022-09-19,102.6284,106.0681,102.2872,105.4979,6600643.0
2022-09-20,105.1988,105.4699,103.3248,104.7501,5655402.0
2022-09-21,106.713,107.386,103.8061,103.8342,5818006.0
2022-09-22,105.8063,106.4139,102.7499,102.8714,4971638.0
2022-09-23,98.226,98.3943,93.0946,94.02,10157266.0
2022-09-24,98.226,98.3943,93.0946,94.02,10157266.0
2022-09-25,98.226,98.3943,93.0946,94.02,10157266.0
2022-09-26,93.5526,96.0092,92.646,92.7207,8719008.0
2022-09-27,94.749,95.88,92.0852,92.3095,8778984.0
2022-09-28,93.7033,98.0741,93.3524,97.6569,9207531.0
2022-09-29,96.3201,98.6904,94.7083,98.2827,5929783.0
2022-09-30,97.1165,98.5387,95.7607,97.0312,7171985.0
2022-10-01,97.1165,98.5387,95.7607,97.0312,7171985.0
2022-10-02,97.1165,98.5387,95.7607,97.0312,7171985.0
2022-10-03,101.3831,105.0906,101.0038,104.2654,7701872.0
2022-10-04,106.6357,109.8356,105.9246,109.6223,7582876.0
2022-10-05,110.2196,111.1725,107.8588,109.9162,10072971.0
2022-10-06,108.8353,112.2201,108.731,111.547,6388906.0
2022-10-07,112.0116,115.0662,111.2341,112.3624,9373513.0
2022-10-08,112.0116,115.0662,111.2341,112.3624,9373513.0
2022-10-09,112.0116,115.0662,111.2341,112.3624,9373513.0
2022-10-10,112.4572,114.1922,109.4611,110.7411,5883230.0
2022-10-11,108.1906,111.9831,107.3373,109.5844,7602529.0
2022-10-12,108.8069,111.2531,108.0768,110.267,6221624.0
2022-10-13,108.5604,117.0082,108.494,116.3729,7999109.0
2022-10-14,114.8085,116.6005,110.9686,111.8409,7647416.0
2022-10-15,114.8085,116.6005,110.9686,111.8409,7647416.0
2022-10-16,114.8085,116.6005,110.9686,111.8409,7647416.0
2022-10-17,113.5665,115.1404,111.8978,112.2201,6666960.0
2022-10-18,113.3769,113.813,109.6981,111.7745,6826198.0
2022-10-19,112.277,115.2921,111.9642,114.8275,5500398.0
2022-10-20,116.1454,118.4304,115.4627,115.4912,6456075.0
2022-10-21,116.3066,118.2881,115.2636,118.0322,5886227.0
2022-10-22,116.3066,118.2881,115.2636,118.0322,5886227.0
2022-10-23,116.3066,118.2881,115.2636,118.0322,5886227.0
2022-10-24,118.0701,119.8431,117.7572,118.6484,5734912.0
2022-10-25,117.8805,118.9803,116.5057,117.5107,7000792.0
2022-10-26,118.2502,121.5312,118.1175,120.0043,8141443.0
2022-10-27,121.0756,122.7349,119.6914,120.0706,8948517.0
2022-10-28,121.8341,122.2987,117.5771,120.5731,7293389.0
2022-10-29,121.8341,122.2987,117.5771,120.5731,7293389.0
2022-10-30,121.8341,122.2987,117.5771,120.5731,7293389.0
2022-10-31,119.0656,123.2468,119.0561,119.5492,7121033.0
2022-11-01,122.0617,122.6116,120.3029,121.1515,5875587.0
2022-11-02,120.4878,123.0667,119.2647,119.9474,7681864.0
2022-11-03,122.896,129.0589,121.635,126.8782,13209063.0
2022-11-04,129.8932,131.3059,122.9245,125.456,10663704.0
2022-11-05,129.8932,131.3059,122.9245,125.456,10663704.0
2022-11-06,129.8932,131.3059,122.9245,125.456,10663704.0
2022-11-07,125.8637,129.3433,125.7309,127.9401,6882396.0
2022-11-08,127.3333,128.2624,125.3707,127.466,5039770.0
2022-11-09,125.5887,125.693,118.4114,118.7622,7069481.0
2022-11-10,121.4549,123.0383,119.0561,122.7443,7543858.0
2022-11-11,124.3941,127.8595,123.7873,127.0109,8662041.0
2022-11-12,124.3941,127.8595,123.7873,127.0109,8662041.0
2022-11-13,124.3941,127.8595,123.7873,127.0109,8662041.0
2022-11-14,125.9925,129.1292,125.8973,126.6112,6163372.0
2022-11-15,127.1441,128.3338,125.5452,127.62,8300574.0
2022-11-16,126.1829,127.0585,122.8613,123.004,7365573.0
2022-11-17,121.4336,125.0313,120.9007,124.8599,5737002.0
2022-11-18,122.2141,122.965,120.3962,122.3854,5727237.0
2022-11-19,122.2141,122.965,120.3962,122.3854,5727237.0
2022-11-20,122.2141,122.965,120.3962,122.3854,5727237.0
2022-11-21,119.0067,120.9768,115.9325,119.435,6573237.0
2022-11-22,121.8239,124.2505,120.3582,123.7083,5604173.0
2022-11-23,121.4336,122.985,119.73,120.6247,7482609.0
2022-11-24,121.4336,122.985,119.73,120.6247,7482609.0
2022-11-25,120.7674,121.605,120.3962,120.6913,2547757.0
2022-11-26,120.7674,121.605,120.3962,120.6913,2547757.0
2022-11-27,120.7674,121.605,120.3962,120.6913,2547757.0
2022-11-28,116.7796,119.0258,115.39,117.8646,5649277.0
2022-11-29,119.749,120.7103,117.9407,118.2548,4909898.0
2022-11-30,120.539,120.5676,116.5321,117.5505,8484461.0
2022-12-01,118.6545,119.3208,116.9604,117.1222,5285124.0
2022-12-02,116.2276,117.8931,115.4852,116.2847,4879727.0
2022-12-03,116.2276,117.8931,115.4852,116.2847,4879727.0
2022-12-04,116.2276,117.8931,115.4852,116.2847,4879727.0
2022-12-05,118.2643,118.6736,112.9821,113.6103,5478737.0
2022-12-06,112.7251,113.9624,109.0133,110.0317,6498386.0
2022-12-07,110.6789,111.9257,108.585,109.3369,6099116.0
2022-12-08,112.1065,112.2017,106.4817,107.1669,7720368.0
2022-12-09,106.9861,108.447,104.4354,104.7114,6385654.0
2022-12-10,106.9861,108.447,104.4354,104.7114,6385654.0
2022-12-11,106.9861,108.447,104.4354,104.7114,6385654.0
2022-12-12,105.549,106.8814,104.759,106.3865,5636529.0
2022-12-13,108.9277,110.0127,107.8998,107.9378,6285220.0
2022-12-14,109.2132,110.0698,106.6339,107.4239,5926992.0
2022-12-15,106.2532,107.4714,105.1397,107.1193,6401004.0
2022-12-16,105.1207,105.8535,103.7501,105.1111,17422571.0
2022-12-17,105.1207,105.8535,103.7501,105.1111,17422571.0
2022-12-18,105.1207,105.8535,103.7501,105.1111,17422571.0
2022-12-19,106.7482,107.3192,104.3498,105.1111,4991437.0
2022-12-20,105.1207,108.3185,104.6924,107.2145,5538726.0
2022-12-21,109.394,111.0405,108.0711,110.6694,5433018.0
2022-12-22,110.4505,111.1452,104.5401,107.4525,5295900.0
2022-12-23,108.8411,112.1451,108.8411,112.0972,5001719.0
2022-12-24,108.8411,112.1451,108.8411,112.0972,5001719.0
2022-12-25,108.8411,112.1451,108.8411,112.0972,5001719.0
2022-12-26,108.8411,112.1451,108.8411,112.0972,5001719.0
2022-12-27,112.9304,114.0222,112.1068,113.4571,3849439.0
2022-12-28,113.2081,113.2656,109.885,110.4308,3856401.0
2022-12-29,109.8754,112.0493,109.77,111.4651,2921561.0
2022-12-30,111.1587,113.2081,111.1012,113.007,4220531.0
2022-12-31,111.1587,113.2081,111.1012,113.007,4220531.0
2023-01-01,111.1587,113.2081,111.1012,113.007,4220531.0
2023-01-02,111.1587,113.2081,111.1012,113.007,4220531.0
2023-01-03,111.6279,112.9881,107.1843,108.3335,5424363.0
2023-01-04,106.5139,109.4732,105.7861,108.5442,4837794.0
2023-01-05,108.7262,112.8107,108.7262,111.8291,5177715.0
2023-01-06,113.4859,115.1043,112.5665,113.2273,4442319.0
2023-01-07,113.4859,115.1043,112.5665,113.2273,4442319.0
2023-01-08,113.4859,115.1043,112.5665,113.2273,4442319.0
2023-01-09,115.2288,115.5545,111.9153,112.3941,5403382.0
2023-01-10,113.2273,113.596,111.7429,113.0836,4042752.0
2023-01-11,114.1467,114.4914,111.9631,113.2369,4569918.0
2023-01-12,113.3805,115.9758,112.8634,115.0756,5072452.0
2023-01-13,115.4778,116.6941,113.4954,116.3302,4360209.0
2023-01-14,115.4778,116.6941,113.4954,116.3302,4360209.0
2023-01-15,115.4778,116.6941,113.4954,116.3302,4360209.0
2023-01-16,115.4778,116.6941,113.4954,116.3302,4360209.0
2023-01-17,115.9375,117.353,114.501,115.1522,5228472.0
2023-01-18,116.0716,118.4754,113.3518,113.5337,5138681.0
2023-01-19,112.5761,115.1714,111.3406,114.5776,5049200.0
2023-01-20,115.0756,116.7516,114.2067,116.6462,5101417.0
2023-01-21,115.0756,116.7516,114.2067,116.6462,5101417.0
2023-01-22,115.0756,116.7516,114.2067,116.6462,5101417.0
2023-01-23,117.2783,117.9583,114.8937,115.0469,3963235.0
2023-01-24,115.8801,115.8801,112.6623,113.7827,4216908.0
2023-01-25,113.1986,115.2863,111.7046,115.2767,3984733.0
2023-01-26,117.1155,119.4522,115.6885,119.3756,5807356.0
2023-01-27,119.4139,121.042,118.2934,118.3796,4857454.0
2023-01-28,119.4139,121.042,118.2934,118.3796,4857454.0
2023-01-29,119.4139,121.042,118.2934,118.3796,4857454.0
2023-01-30,116.924,117.4124,115.2384,115.43,5246251.0
2023-01-31,115.1331,116.924,114.0605,116.7133,5200119.0
2023-02-01,115.6023,115.8513,110.3255,112.7197,7282283.0
2023-02-02,108.6878,110.5075,105.1157,106.5905,11531289.0
2023-02-03,106.6001,107.6334,103.2003,103.5355,13504188.0
2023-02-04,106.6001,107.6334,103.2003,103.5355,13504188.0
2023-02-05,106.6001,107.6334,103.2003,103.5355,13504188.0
2023-02-06,103.976,105.2976,102.2091,102.9417,11516341.0
2023-02-07,103.8228,107.4045,102.8651,107.28,7370606.0
2023-02-08,107.4812,108.2186,105.1923,106.1021,6713232.0
2023-02-09,105.9297,107.0119,105.2019,105.2785,5768446.0
2023-02-10,107.2417,110.4857,107.0981,110.1914,10779152.0
2023-02-11,107.2417,110.4857,107.0981,110.1914,10779152.0
2023-02-12,107.2417,110.4857,107.0981,110.1914,10779152.0
2023-02-13,109.6142,109.7537,107.8538,108.0366,6018245.0
2023-02-14,106.7764,110.0952,106.3436,109.2294,7308073.0
2023-02-15,107.5652,107.9019,105.7953,107.4017,7205062.0
2023-02-16,106.661,107.4594,103.9724,104.2369,6531921.0
2023-02-17,102.1014,102.6112,99.2444,100.1582,11294542.0
2023-02-18,102.1014,102.6112,99.2444,100.1582,11294542.0
2023-02-19,102.1014,102.6112,99.2444,100.1582,11294542.0
2023-02-20,102.1014,102.6112,99.2444,100.1582,11294542.0
2023-02-21,100.0524,102.0821,99.5714,101.3029,7200780.0
2023-02-22,101.4665,101.4665,99.0424,100.1197,7929502.0
2023-02-23,101.9667,102.3515,100.1101,101.4184,6095809.0
2023-02-24,100.2063,101.5338,99.4271,101.2452,5617868.0
2023-02-25,100.2063,101.5338,99.4271,101.2452,5617868.0
2023-02-26,100.2063,101.5338,99.4271,101.2452,5617868.0
2023-02-27,101.1683,102.1398,99.5041,101.832,7429338.0
2023-02-28,102.6016,103.2268,99.379,99.4175,8771764.0
2023-03-01,99.7831,103.5828,99.3021,102.2072,6064687.0
2023-03-02,102.034,104.8141,101.7551,104.208,5459001.0
2023-03-03,102.2264,104.9291,101.7887,104.5062,7075136.0
2023-03-04,102.2264,104.9291,101.7887,104.5062,7075136.0
2023-03-05,102.2264,104.9291,101.7887,104.5062,7075136.0
2023-03-06,103.4866,105.4297,103.0248,105.3912,6201092.0
2023-03-07,104.4581,104.7756,102.6112,103.5539,4973233.0
2023-03-08,102.9286,104.4004,101.7358,103.1499,4576832.0
2023-03-09,103.8136,105.0963,101.351,101.7839,5191573.0
2023-03-10,101.707,103.246,99.658,100.2544,5313088.0
2023-03-11,101.707,103.246,99.658,100.2544,5313088.0
2023-03-12,101.707,103.246,99.658,100.2544,5313088.0
2023-03-13,98.1189,99.6388,95.7814,96.8491,8789731.0
2023-03-14,97.205,100.4467,95.8295,97.5032,7090814.0
2023-03-15,93.7132,94.9541,90.0289,91.6161,10661237.0
2023-03-16,88.509,92.8282,88.0509,92.732,10112607.0
2023-03-17,92.6839,93.261,89.9423,90.7985,17056186.0
2023-03-18,92.6839,93.261,89.9423,90.7985,17056186.0
2023-03-19,92.6839,93.261,89.9423,90.7985,17056186.0
2023-03-20,91.2313,93.2033,91.1063,92.5011,7932903.0
2023-03-21,94.3577,96.2816,94.2711,95.916,6770198.0
2023-03-22,96.195,97.2435,94.5501,94.627,5635491.0
2023-03-23,94.7617,95.9641,91.8662,92.7512,5866448.0
2023-03-24,90.962,92.251,89.7115,91.7989,8386765.0
2023-03-25,90.962,92.251,89.7115,91.7989,8386765.0
2023-03-26,90.962,92.251,89.7115,91.7989,8386765.0
2023-03-27,92.6454,94.7521,91.9576,93.7709,6049698.0
2023-03-28,93.5095,95.5228,93.3353,94.7872,3791999.0
2023-03-29,96.4423,97.0811,95.5034,96.5488,7596324.0
2023-03-30,97.3812,97.6231,95.697,96.0648,5461125.0
2023-03-31,96.6068,96.6939,95.7648,96.0261,7708836.0
2023-04-01,96.6068,96.6939,95.7648,96.0261,7708836.0
2023-04-02,96.6068,96.6939,95.7648,96.0261,7708836.0
2023-04-03,101.7561,105.6373,101.64,104.9405,12394311.0
2023-04-04,104.8534,105.2793,101.7367,102.8886,5425514.0
2023-04-05,103.479,104.4179,102.5233,104.292,5806765.0
2023-04-06,103.4693,104.2823,102.4956,102.8498,5087830.0
2023-04-07,103.4693,104.2823,102.4956,102.8498,5087830.0
2023-04-08,103.4693,104.2823,102.4956,102.8498,5087830.0
2023-04-09,103.4693,104.2823,102.4956,102.8498,5087830.0
2023-04-10,103.6048,104.548,102.2207,102.5498,4374681.0
2023-04-11,102.695,103.7597,102.1046,103.3241,4812163.0
2023-04-12,104.9986,105.589,103.9581,104.0791,8108154.0
2023-04-13,104.4759,106.373,103.6822,105.5406,7160126.0
2023-04-14,105.9665,106.4892,104.6501,105.018,5052162.0
2023-04-15,105.9665,106.4892,104.6501,105.018,5052162.0
2023-04-16,105.9665,106.4892,104.6501,105.018,5052162.0
2023-04-17,103.3725,104.2339,102.1336,102.2207,6278847.0
2023-04-18,101.6206,102.3078,100.7543,101.5819,7745310.0
2023-04-19,100.5172,102.4143,100.1824,101.8819,4717450.0
2023-04-20,100.13,100.5656,98.8427,100.4494,5351734.0
2023-04-21,100.7592,100.856,98.3684,98.9782,5279044.0
2023-04-22,100.7592,100.856,98.3684,98.9782,5279044.0
2023-04-23,100.7592,100.856,98.3684,98.9782,5279044.0
2023-04-24,98.6782,100.6135,98.5039,100.3236,5215951.0
2023-04-25,98.3394,99.1234,97.2553,98.8137,5355812.0
2023-04-26,98.0781,98.8524,96.452,97.2457,4295136.0
2023-04-27,97.2263,98.654,96.6068,97.9813,4196680.0
2023-04-28,97.3424,100.401,97.1005,99.588,6638223.0
2023-04-29,97.3424,100.401,97.1005,99.588,6638223.0
2023-04-30,97.3424,100.401,97.1005,99.588,6638223.0
2023-05-01,98.32,99.7041,97.8845,99.2395,3644944.0
2023-05-02,97.6425,98.1361,94.3516,95.4744,8100082.0
2023-05-03,93.7225,94.4484,92.6287,93.0062,9085109.0
2023-05-04,93.1127,95.3582,92.7352,94.2355,6840031.0
2023-05-05,97.8748,98.3394,95.7648,97.1489,5566846.0
2023-05-06,97.8748,98.3394,95.7648,97.1489,5566846.0
2023-05-07,97.8748,98.3394,95.7648,97.1489,5566846.0
2023-05-08,98.8137,99.4525,97.3716,97.6619,5058854.0
2023-05-09,96.8004,99.3267,96.7423,98.2716,4896149.0
2023-05-10,98.7169,98.9782,96.3599,97.2457,5285881.0
2023-05-11,95.7067,96.9069,95.3873,96.6843,5671717.0
2023-05-12,97.4102,97.7103,95.5373,96.239,5004431.0
2023-05-13,97.4102,97.7103,95.5373,96.239,5004431.0
2023-05-14,97.4102,97.7103,95.5373,96.239,5004431.0
2023-05-15,96.6379,97.7275,95.7915,97.5719,5838070.0
2023-05-16,97.1633,97.8346,94.7797,95.412,4822389.0
2023-05-17,96.8422,98.7102,95.8888,97.9805,5013660.0
2023-05-18,97.4843,98.1167,96.5601,98.0097,5503403.0
2023-05-19,99.5566,100.7824,99.0701,99.8193,6068181.0
2023-05-20,99.5566,100.7824,99.0701,99.8193,6068181.0
2023-05-21,99.5566,100.7824,99.0701,99.8193,6068181.0
2023-05-22,99.9457,102.0764,99.6442,100.9186,5561913.0
2023-05-23,101.6289,102.7088,101.1716,101.5608,5415899.0
2023-05-24,102.6309,102.8158,100.6657,101.1619,5141870.0
2023-05-25,99.1772,99.6247,97.7762,98.9339,4952048.0
2023-05-26,99.8874,100.0625,98.1459,99.0896,5709469.0
2023-05-27,99.8874,100.0625,98.1459,99.0896,5709469.0
2023-05-28,99.8874,100.0625,98.1459,99.0896,5709469.0
2023-05-29,99.8874,100.0625,98.1459,99.0896,5709469.0
2023-05-30,97.9708,98.8366,97.3189,98.4572,6721927.0
2023-05-31,96.7352,98.248,96.5406,96.6087,22757261.0
2023-06-01,96.8714,98.2432,95.7136,96.8325,5857807.0
2023-06-02,98.6129,100.141,97.7567,99.576,4958494.0
2023-06-03,98.6129,100.141,97.7567,99.576,4958494.0
2023-06-04,98.6129,100.141,97.7567,99.576,4958494.0
2023-06-05,101.4246,101.6483,98.2334,99.3036,5489682.0
2023-06-06,98.3113,99.9555,97.6303,99.1772,3622436.0
2023-06-07,99.5469,102.6212,99.5469,101.9694,4827718.0
2023-06-08,102.0083,102.7088,99.8095,101.7067,5232512.0
2023-06-09,101.9986,102.5948,100.8251,101.0743,4086562.0
2023-06-10,101.9986,102.5948,100.8251,101.0743,4086562.0
2023-06-11,101.9986,102.5948,100.8251,101.0743,4086562.0
2023-06-12,99.4398,101.3273,98.681,100.0333,6049836.0
2023-06-13,101.0354,102.6115,100.4225,100.6073,4904282.0
2023-06-14,101.5997,102.1063,99.2744,99.8874,4915283.0
2023-06-15,100.1014,102.4558,100.043,101.3273,4614623.0
2023-06-16,102.018,102.6212,101.3954,102.0764,9928380.0
2023-06-17,102.018,102.6212,101.3954,102.0764,9928380.0
2023-06-18,102.018,102.6212,101.3954,102.0764,9928380.0
2023-06-19,102.018,102.6212,101.3954,102.0764,9928380.0
2023-06-20,101.3078,101.911,98.2821,99.2647,8590745.0
2023-06-21,99.041,101.5997,99.041,100.8895,6477538.0
2023-06-22,99.8582,100.0917,98.3599,98.681,4967926.0
2023-06-23,97.3189,98.1848,96.9298,97.7373,7148968.0
2023-06-24,97.3189,98.1848,96.9298,97.7373,7148968.0
2023-06-25,97.3189,98.1848,96.9298,97.7373,7148968.0
2023-06-26,98.0308,99.7045,97.8742,99.1564,4361047.0
2023-06-27,98.8628,99.4598,98.1972,98.6475,3816967.0
2023-06-28,98.6768,100.5364,97.8351,100.3309,5462975.0
2023-06-29,100.3309,101.1139,99.6458,100.8692,4260450.0
2023-06-30,101.5445,102.1758,100.3602,101.4075,6999955.0
2023-07-01,101.5445,102.1758,100.3602,101.4075,6999955.0
2023-07-02,101.5445,102.1758,100.3602,101.4075,6999955.0
2023-07-03,101.7403,102.7582,101.4271,102.0143,2233953.0
2023-07-04,101.7403,102.7582,101.4271,102.0143,2233953.0
2023-07-05,102.768,102.768,100.9475,101.8088,4155100.0
