,CTRA US Equity,CTRA US Equity,CTRA US Equity,CTRA US Equity,CTRA US Equity
2022-07-05,23.0692,23.4013,22.2802,22.9794,14571347.0
2022-07-06,22.6204,23.4417,21.9382,22.7281,13620188.0
2022-07-07,23.3385,23.8815,23.2846,23.6796,9495880.0
2022-07-08,23.913,24.0835,23.3385,23.6167,8432645.0
2022-07-09,23.913,24.0835,23.3385,23.6167,8432645.0
2022-07-10,23.913,24.0835,23.3385,23.6167,8432645.0
2022-07-11,23.8142,24.4807,23.4148,23.6886,8469940.0
2022-07-12,23.1589,23.7424,23.0243,23.6437,9036114.0
2022-07-13,23.5539,24.7208,23.4731,24.3618,9065021.0
2022-07-14,23.5449,23.9668,22.8897,23.6167,8974010.0
2022-07-15,24.0386,24.1912,23.3789,24.1643,6229126.0
2022-07-16,24.0386,24.1912,23.3789,24.1643,6229126.0
2022-07-17,24.0386,24.1912,23.3789,24.1643,6229126.0
2022-07-18,24.4695,25.1607,24.4572,24.6131,8408918.0
2022-07-19,24.4515,25.3581,24.3797,25.2594,5838225.0
2022-07-20,25.0081,26.0763,24.8106,25.9506,7577655.0
2022-07-21,25.421,25.4479,24.4515,25.1876,6499322.0
2022-07-22,25.2774,25.5107,24.8228,24.8734,7057188.0
2022-07-23,25.2774,25.5107,24.8228,24.8734,7057188.0
2022-07-24,25.2774,25.5107,24.8228,24.8734,7057188.0
2022-07-25,25.2684,25.9506,24.8106,25.9326,5270392.0
2022-07-26,26.4981,26.9559,26.157,26.4353,9306847.0
2022-07-27,26.57,27.0681,26.2558,26.9829,5672307.0
2022-07-28,27.1085,27.2881,26.3725,26.7674,4723440.0
2022-07-29,26.8033,27.6112,26.8033,27.4586,7020670.0
2022-07-30,26.8033,27.6112,26.8033,27.4586,7020670.0
2022-07-31,26.8033,27.6112,26.8033,27.4586,7020670.0
2022-08-01,26.9649,26.9829,25.9596,26.543,7914559.0
2022-08-02,26.4084,26.7226,25.9326,26.3725,6760301.0
2022-08-03,26.0314,26.2109,24.8824,25.7441,12653430.0
2022-08-04,25.5107,25.7082,24.5233,24.5862,9844390.0
2022-08-05,24.263,25.421,24.2002,25.0709,6835722.0
2022-08-06,24.263,25.421,24.2002,25.0709,6835722.0
2022-08-07,24.263,25.421,24.2002,25.0709,6835722.0
2022-08-08,25.035,25.2863,24.9183,24.9722,5782984.0
2022-08-09,25.421,25.8788,25.1696,25.2504,6762577.0
2022-08-10,25.2325,25.4524,24.6759,25.43,5724132.0
2022-08-11,25.9147,26.4443,25.8474,26.3276,6810652.0
2022-08-12,26.2358,26.4378,25.8503,26.3092,6268496.0
2022-08-13,26.2358,26.4378,25.8503,26.3092,6268496.0
2022-08-14,26.2358,26.4378,25.8503,26.3092,6268496.0
2022-08-15,25.4463,26.2266,25.0057,26.0247,4479437.0
2022-08-16,26.7132,27.062,26.2955,26.7866,8628040.0
2022-08-17,26.9702,27.3098,26.4882,26.9426,6235833.0
2022-08-18,27.3282,28.1544,27.3282,28.0718,6216800.0
2022-08-19,27.8514,28.2921,27.6862,27.8147,5710218.0
2022-08-20,27.8514,28.2921,27.6862,27.8147,5710218.0
2022-08-21,27.8514,28.2921,27.6862,27.8147,5710218.0
2022-08-22,27.7321,28.3756,27.3649,28.0718,7382681.0
2022-08-23,28.6868,29.2835,26.9518,27.8239,10820407.0
2022-08-24,27.9432,28.7648,27.6128,28.7052,6437293.0
2022-08-25,28.9989,29.1183,28.3655,28.696,4878165.0
2022-08-26,28.8153,29.1183,28.3288,28.338,4940493.0
2022-08-27,28.8153,29.1183,28.3288,28.338,4940493.0
2022-08-28,28.8153,29.1183,28.3288,28.338,4940493.0
2022-08-29,28.1911,29.3661,28.0901,28.9255,6143747.0
2022-08-30,28.4573,28.494,27.6311,27.9065,6673652.0
2022-08-31,27.4843,28.5124,27.1538,28.3747,7409864.0
2022-09-01,28.0029,28.1636,27.4384,27.7505,5575895.0
2022-09-02,28.1727,28.4206,27.4108,27.6403,5663499.0
2022-09-03,28.1727,28.4206,27.4108,27.6403,5663499.0
2022-09-04,28.1727,28.4206,27.4108,27.6403,5663499.0
2022-09-05,28.1727,28.4206,27.4108,27.6403,5663499.0
2022-09-06,27.7046,27.778,26.6948,26.7682,7277453.0
2022-09-07,26.3001,26.8967,25.8778,26.7132,8516783.0
2022-09-08,26.86,26.9748,26.5112,26.7315,6202808.0
2022-09-09,27.2639,27.521,27.0161,27.3282,4960704.0
2022-09-10,27.2639,27.521,27.0161,27.3282,4960704.0
2022-09-11,27.2639,27.521,27.0161,27.3282,4960704.0
2022-09-12,27.622,28.2554,27.5439,28.1727,6587709.0
2022-09-13,27.778,28.3563,27.5026,27.5944,4887245.0
2022-09-14,28.1636,29.8067,28.0442,29.5864,10368653.0
2022-09-15,28.5032,29.1642,28.1773,28.2462,7457929.0
2022-09-16,27.6311,27.7642,26.1544,26.3827,21408940.0
2022-09-17,27.6311,27.7642,26.1544,26.3827,21408940.0
2022-09-18,27.6311,27.7642,26.1544,26.3827,21408940.0
2022-09-19,25.6208,26.6673,25.5749,26.5663,6827036.0
2022-09-20,26.346,26.58,26.0339,26.5479,6294849.0
2022-09-21,27.1905,27.2272,26.2083,26.3276,6621410.0
2022-09-22,26.7958,26.8692,25.7217,25.7401,7763909.0
2022-09-23,24.712,25.2169,23.7894,24.1979,10208135.0
2022-09-24,24.712,25.2169,23.7894,24.1979,10208135.0
2022-09-25,24.712,25.2169,23.7894,24.1979,10208135.0
2022-09-26,23.8491,24.2254,23.234,23.2432,8998774.0
2022-09-27,23.693,24.0878,23.2799,23.4176,11048187.0
2022-09-28,23.5186,24.5743,23.5186,24.4733,7296818.0
2022-09-29,24.152,24.2989,23.133,23.8399,6171068.0
2022-09-30,23.5278,24.432,23.4268,23.9776,7829820.0
2022-10-01,23.5278,24.432,23.4268,23.9776,7829820.0
2022-10-02,23.5278,24.432,23.4268,23.9776,7829820.0
2022-10-03,24.8038,25.226,24.5834,25.1159,7813578.0
2022-10-04,25.7493,26.2955,25.4647,26.2358,5903836.0
2022-10-05,26.2358,26.7223,25.5106,26.4286,7993800.0
2022-10-06,26.2633,26.9426,26.2542,26.4928,7091219.0
2022-10-07,26.3919,27.2731,26.2542,26.805,8529935.0
2022-10-08,26.3919,27.2731,26.2542,26.805,8529935.0
2022-10-09,26.3919,27.2731,26.2542,26.805,8529935.0
2022-10-10,26.9702,27.3603,25.9788,26.1348,4226366.0
2022-10-11,25.7309,26.5433,25.5381,26.4378,6876663.0
2022-10-12,26.5296,27.521,26.2083,27.3557,6851412.0
2022-10-13,26.9885,28.1911,26.9426,27.9616,6936988.0
2022-10-14,27.622,27.9891,26.0522,26.0889,6412423.0
2022-10-15,27.622,27.9891,26.0522,26.0889,6412423.0
2022-10-16,27.622,27.9891,26.0522,26.0889,6412423.0
2022-10-17,26.2725,26.9335,25.9925,26.5479,5751233.0
2022-10-18,26.8417,27.4437,26.6673,27.0253,5931519.0
2022-10-19,27.1079,27.6862,26.8967,27.6495,6075468.0
2022-10-20,27.8147,28.0442,27.0712,27.2548,5742463.0
2022-10-21,27.5118,27.7596,26.6627,27.2364,7452927.0
2022-10-22,27.5118,27.7596,26.6627,27.2364,7452927.0
2022-10-23,27.5118,27.7596,26.6627,27.2364,7452927.0
2022-10-24,27.3466,27.9708,27.0621,27.7964,5580558.0
2022-10-25,27.8239,27.8331,27.2777,27.677,5928628.0
2022-10-26,27.7688,28.0534,27.4751,27.7872,5240094.0
2022-10-27,28.1268,28.5399,27.6311,27.6679,6440957.0
2022-10-28,27.9157,28.2737,26.8922,27.6311,5753025.0
2022-10-29,27.9157,28.2737,26.8922,27.6311,5753025.0
2022-10-30,27.9157,28.2737,26.8922,27.6311,5753025.0
2022-10-31,27.7413,28.7373,27.7413,28.5766,7012725.0
2022-11-01,28.8796,28.9071,28.22,28.2278,6588057.0
2022-11-02,28.338,29.155,27.9983,28.1636,7714415.0
2022-11-03,27.879,28.3931,27.5944,28.0993,7092136.0
2022-11-04,26.3873,27.1079,25.5198,26.5571,22514210.0
2022-11-05,26.3873,27.1079,25.5198,26.5571,22514210.0
2022-11-06,26.3873,27.1079,25.5198,26.5571,22514210.0
2022-11-07,27.1262,27.6679,26.9239,27.0895,13708512.0
2022-11-08,26.86,26.9885,25.965,26.7407,12896489.0
2022-11-09,26.3092,26.4096,24.5284,24.5467,16882216.0
2022-11-10,25.2444,25.4188,24.7028,25.2719,16655563.0
2022-11-11,25.7768,26.2404,25.4555,26.1165,14002603.0
2022-11-12,25.7768,26.2404,25.4555,26.1165,14002603.0
2022-11-13,25.7768,26.2404,25.4555,26.1165,14002603.0
2022-11-14,26.4102,26.6581,25.7493,25.8227,13114299.0
2022-11-15,26.0014,26.1614,25.7757,26.1614,12253484.0
2022-11-16,25.691,25.8659,24.8349,24.8538,12232932.0
2022-11-17,24.628,25.2301,24.4116,25.2112,8384737.0
2022-11-18,24.6468,25.1924,24.5621,25.0231,13218890.0
2022-11-19,24.6468,25.1924,24.5621,25.0231,13218890.0
2022-11-20,24.6468,25.1924,24.5621,25.0231,13218890.0
2022-11-21,24.7409,24.9384,24.3034,24.8161,10680060.0
2022-11-22,25.2018,25.8886,25.0419,25.8697,9380351.0
2022-11-23,25.6816,26.246,25.644,25.9074,6538512.0
2022-11-24,25.6816,26.246,25.644,25.9074,6538512.0
2022-11-25,26.0391,26.2837,25.9168,25.9732,3050890.0
2022-11-26,26.0391,26.2837,25.9168,25.9732,3050890.0
2022-11-27,26.0391,26.2837,25.9168,25.9732,3050890.0
2022-11-28,25.3053,25.8227,25.1125,25.5405,6493192.0
2022-11-29,25.9732,26.4859,25.8556,26.4059,6698499.0
2022-11-30,26.6035,26.7164,25.7945,26.2554,10701243.0
2022-12-01,26.5188,26.6598,25.7757,25.8039,8213767.0
2022-12-02,25.484,25.8603,25.2583,25.644,8634856.0
2022-12-03,25.484,25.8603,25.2583,25.644,8634856.0
2022-12-04,25.484,25.8603,25.2583,25.644,8634856.0
2022-12-05,25.8791,26.0861,24.6139,24.6468,9272350.0
2022-12-06,24.5151,24.8067,24.073,24.2705,8022953.0
2022-12-07,24.2235,24.374,23.8308,23.9695,12775609.0
2022-12-08,24.3176,24.3646,23.358,23.4709,12336265.0
2022-12-09,23.4803,23.7061,22.9817,23.0288,13373696.0
2022-12-10,23.4803,23.7061,22.9817,23.0288,13373696.0
2022-12-11,23.4803,23.7061,22.9817,23.0288,13373696.0
2022-12-12,23.2075,23.6591,22.883,23.3768,13517863.0
2022-12-13,23.9695,24.0353,23.3157,23.4239,16551655.0
2022-12-14,23.4991,23.6496,23.1558,23.2357,11493601.0
2022-12-15,23.104,23.9789,23.0664,23.8284,14245459.0
2022-12-16,23.3486,23.5274,22.756,23.2734,33233560.0
2022-12-17,23.3486,23.5274,22.756,23.2734,33233560.0
2022-12-18,23.3486,23.5274,22.756,23.2734,33233560.0
2022-12-19,23.0005,23.3251,22.7371,22.8688,9235619.0
2022-12-20,22.6054,23.264,22.4455,23.0288,8162172.0
2022-12-21,23.5179,23.6026,23.1605,23.5838,9346622.0
2022-12-22,23.5838,23.6591,22.6995,23.057,8781281.0
2022-12-23,23.2451,23.7202,23.0711,23.7061,6797259.0
2022-12-24,23.2451,23.7202,23.0711,23.7061,6797259.0
2022-12-25,23.2451,23.7202,23.0711,23.7061,6797259.0
2022-12-26,23.2451,23.7202,23.0711,23.7061,6797259.0
2022-12-27,23.8566,24.1388,23.6402,24.0636,6202814.0
2022-12-28,23.7625,23.8754,22.8783,22.9253,6955756.0
2022-12-29,22.6713,23.1323,22.6243,23.0664,5639200.0
2022-12-30,22.9535,23.1699,22.8406,23.1134,5490971.0
2022-12-31,22.9535,23.1699,22.8406,23.1134,5490971.0
2023-01-01,22.9535,23.1699,22.8406,23.1134,5490971.0
2023-01-02,22.9535,23.1699,22.8406,23.1134,5490971.0
2023-01-03,22.7654,22.8517,21.6835,21.8341,8239028.0
2023-01-04,21.6083,22.7842,21.4107,22.5584,8609089.0
2023-01-05,22.1069,22.4361,22.0128,22.2668,14083654.0
2023-01-06,22.502,22.9817,22.4549,22.8218,9888600.0
2023-01-07,22.502,22.9817,22.4549,22.8218,9888600.0
2023-01-08,22.502,22.9817,22.4549,22.8218,9888600.0
2023-01-09,23.3392,23.6214,23.1134,23.3204,8845863.0
2023-01-10,23.4333,23.6026,23.0617,23.5932,10677324.0
2023-01-11,23.8566,23.9272,23.2075,23.2263,12896524.0
2023-01-12,23.5274,24.0636,23.4051,23.8848,8092173.0
2023-01-13,23.6402,23.7719,23.3204,23.612,6763663.0
2023-01-14,23.6402,23.7719,23.3204,23.612,6763663.0
2023-01-15,23.6402,23.7719,23.3204,23.612,6763663.0
2023-01-16,23.6402,23.7719,23.3204,23.612,6763663.0
2023-01-17,23.9413,24.1247,23.6026,23.8378,5842624.0
2023-01-18,23.8472,23.9976,23.2075,23.2169,6769800.0
2023-01-19,23.2075,23.9319,23.0294,23.8002,8341279.0
2023-01-20,23.8942,24.1953,23.5932,24.1012,5554072.0
2023-01-21,23.8942,24.1953,23.5932,24.1012,5554072.0
2023-01-22,23.8942,24.1953,23.5932,24.1012,5554072.0
2023-01-23,24.2235,24.3834,23.9704,24.2517,6197078.0
2023-01-24,24.1576,24.6468,23.6308,23.7061,5222373.0
2023-01-25,23.5932,23.6571,23.1934,23.612,5763553.0
2023-01-26,23.7625,23.8472,23.0194,23.7625,8124397.0
2023-01-27,23.866,23.9789,23.612,23.8284,4526432.0
2023-01-28,23.866,23.9789,23.612,23.8284,4526432.0
2023-01-29,23.866,23.9789,23.612,23.8284,4526432.0
2023-01-30,23.358,23.7578,23.1746,23.1981,5026700.0
2023-01-31,23.311,23.5556,23.0476,23.5462,5245432.0
2023-02-01,23.3674,23.4239,22.7277,23.0852,7692139.0
2023-02-02,23.1605,23.6496,22.9535,23.264,9431513.0
2023-02-03,23.2169,23.5744,22.7889,22.8218,6878874.0
2023-02-04,23.2169,23.5744,22.7889,22.8218,6878874.0
2023-02-05,23.2169,23.5744,22.7889,22.8218,6878874.0
2023-02-06,22.7654,22.8547,22.1727,22.3985,7886983.0
2023-02-07,22.5772,22.8594,22.3143,22.8218,6624311.0
2023-02-08,22.7183,22.8359,22.3091,22.7183,9112735.0
2023-02-09,22.7748,23.2169,22.6901,22.9159,6564389.0
2023-02-10,23.2828,23.6668,23.1793,23.5838,9166488.0
2023-02-11,23.2828,23.6668,23.1793,23.5838,9166488.0
2023-02-12,23.2828,23.6668,23.1793,23.5838,9166488.0
2023-02-13,23.4427,23.7719,23.3392,23.5274,6351272.0
2023-02-14,23.4615,24.1294,23.4145,24.0353,6936509.0
2023-02-15,23.6967,23.7908,23.3157,23.4427,9190807.0
2023-02-16,23.4239,23.6402,23.137,23.1511,7158006.0
2023-02-17,22.9347,22.9723,21.9375,22.0128,13913822.0
2023-02-18,22.9347,22.9723,21.9375,22.0128,13913822.0
2023-02-19,22.9347,22.9723,21.9375,22.0128,13913822.0
2023-02-20,22.9347,22.9723,21.9375,22.0128,13913822.0
2023-02-21,21.8717,21.994,21.6083,21.6365,10038847.0
2023-02-22,21.8058,22.0128,21.5048,21.8811,10539063.0
2023-02-23,22.756,23.5085,22.6337,23.2075,15050236.0
2023-02-24,22.9629,24.1106,22.9065,24.0447,15083203.0
2023-02-25,22.9629,24.1106,22.9065,24.0447,15083203.0
2023-02-26,22.9629,24.1106,22.9065,24.0447,15083203.0
2023-02-27,24.0353,24.0494,23.4051,23.8754,9762812.0
2023-02-28,24.0353,24.0353,23.4897,23.4897,9116471.0
2023-03-01,23.4333,23.9083,23.1511,23.7437,9049721.0
2023-03-02,23.7343,24.4116,23.5979,24.2799,7973788.0
2023-03-03,24.0636,24.9384,23.9036,24.7785,9134938.0
2023-03-04,24.0636,24.9384,23.9036,24.7785,9134938.0
2023-03-05,24.0636,24.9384,23.9036,24.7785,9134938.0
2023-03-06,24.3364,24.4587,23.9507,24.1388,9020202.0
2023-03-07,24.1576,24.4963,23.9413,24.3364,8907905.0
2023-03-08,24.1953,24.5433,23.4521,23.6591,11969708.0
2023-03-09,23.8848,24.3787,23.5556,23.6214,12826307.0
2023-03-10,23.6026,23.7908,22.9159,23.1323,11117046.0
2023-03-11,23.6026,23.7908,22.9159,23.1323,11117046.0
2023-03-12,23.6026,23.7908,22.9159,23.1323,11117046.0
2023-03-13,22.5396,23.5509,22.2574,23.0194,14038053.0
2023-03-14,23.057,23.9036,22.9676,23.4145,11055612.0
2023-03-15,22.5769,22.7646,21.4215,21.9318,17339318.0
2023-03-16,21.5274,22.6443,21.4312,22.6346,10882037.0
2023-03-17,22.6154,22.9812,22.0281,22.3265,36604203.0
2023-03-18,22.6154,22.9812,22.0281,22.3265,36604203.0
2023-03-19,22.6154,22.9812,22.0281,22.3265,36604203.0
2023-03-20,22.2784,22.9331,22.2014,22.7117,7931409.0
2023-03-21,23.039,23.3711,22.8513,23.2315,7154041.0
2023-03-22,23.2123,23.2989,22.6154,22.625,8005140.0
2023-03-23,22.625,22.9138,21.9848,22.2399,11262214.0
2023-03-24,21.9607,22.8368,21.8115,22.7983,11470382.0
2023-03-25,21.9607,22.8368,21.8115,22.7983,11470382.0
2023-03-26,21.9607,22.8368,21.8115,22.7983,11470382.0
2023-03-27,22.8657,23.1545,22.5432,22.8753,9406258.0
2023-03-28,22.8272,23.2893,22.7502,23.0871,6008127.0
2023-03-29,23.3663,23.4048,23.0101,23.2123,6091501.0
2023-03-30,23.3663,23.4048,22.8079,23.1449,7305722.0
2023-03-31,23.4048,23.7707,23.2893,23.6263,7829915.0
2023-04-01,23.4048,23.7707,23.2893,23.6263,7829915.0
2023-04-02,23.4048,23.7707,23.2893,23.6263,7829915.0
2023-04-03,24.4543,24.6468,23.9151,24.1847,12704871.0
2023-04-04,24.2521,24.2521,23.8044,24.1558,7615506.0
2023-04-05,24.2617,24.4735,23.8959,24.4639,5770404.0
2023-04-06,24.2713,24.3869,23.9681,24.0114,5166625.0
2023-04-07,24.2713,24.3869,23.9681,24.0114,5166625.0
2023-04-08,24.2713,24.3869,23.9681,24.0114,5166625.0
2023-04-09,24.2713,24.3869,23.9681,24.0114,5166625.0
2023-04-10,24.2617,24.9718,24.2473,24.6949,5659133.0
2023-04-11,24.8394,25.1523,24.6998,24.9934,7235254.0
2023-04-12,25.0801,25.3785,24.7912,24.8009,6081354.0
2023-04-13,24.6949,24.9068,24.5265,24.7816,6521219.0
2023-04-14,24.7816,24.9356,24.5361,24.8009,5307313.0
2023-04-15,24.7816,24.9356,24.5361,24.8009,5307313.0
2023-04-16,24.7816,24.9356,24.5361,24.8009,5307313.0
2023-04-17,24.9645,25.0319,24.6083,24.7238,5864501.0
2023-04-18,24.6372,24.9742,24.6276,24.8009,5573169.0
2023-04-19,24.3484,24.7527,24.2328,24.7431,6997973.0
2023-04-20,24.6083,24.8249,24.5024,24.6083,5718970.0
2023-04-21,24.6949,24.7527,24.4157,24.512,4034704.0
2023-04-22,24.6949,24.7527,24.4157,24.512,4034704.0
2023-04-23,24.6949,24.7527,24.4157,24.512,4034704.0
2023-04-24,24.4928,24.8201,24.3435,24.7431,5065241.0
2023-04-25,24.5409,24.7142,24.1269,24.2136,6309654.0
2023-04-26,24.0018,24.2136,23.6744,23.7707,6028548.0
2023-04-27,23.8285,24.3772,23.7996,24.2232,5944046.0
2023-04-28,24.1847,24.9116,24.1269,24.6468,7271873.0
2023-04-29,24.1847,24.9116,24.1269,24.6468,7271873.0
2023-04-30,24.1847,24.9116,24.1269,24.6468,7271873.0
2023-05-01,24.2906,24.6709,24.2424,24.4928,5181562.0
2023-05-02,24.1077,24.1943,23.0871,23.4048,8892242.0
2023-05-03,23.0294,23.53,22.9331,23.2027,6105107.0
2023-05-04,23.3278,23.6263,23.1353,23.2412,9054850.0
2023-05-05,24.6468,25.34,24.0162,24.1558,12854526.0
2023-05-06,24.6468,25.34,24.0162,24.1558,12854526.0
2023-05-07,24.6468,25.34,24.0162,24.1558,12854526.0
2023-05-08,24.5409,24.7238,23.8814,23.9344,6530810.0
2023-05-09,23.7129,24.2232,23.684,23.9151,4628717.0
2023-05-10,23.9921,24.0692,23.4289,23.5493,4995679.0
2023-05-11,23.376,23.6407,23.2604,23.453,4728947.0
2023-05-12,23.6744,23.8862,23.3952,23.8766,5050251.0
2023-05-13,23.6744,23.8862,23.3952,23.8766,5050251.0
2023-05-14,23.6744,23.8862,23.3952,23.8766,5050251.0
2023-05-15,24.1654,24.8297,24.0788,24.6083,9044511.0
2023-05-16,24.589,24.7672,23.8477,23.8573,8518028.0
2023-05-17,23.9921,24.0932,23.6022,23.7226,6553264.0
2023-05-18,23.7226,24.5024,23.607,24.5024,11137524.0
2023-05-19,24.8009,24.9233,24.5313,24.6757,7687661.0
2023-05-20,24.8009,24.9233,24.5313,24.6757,7687661.0
2023-05-21,24.8009,24.9233,24.5313,24.6757,7687661.0
2023-05-22,24.589,25.1715,24.5024,24.926,7150622.0
2023-05-23,25.1763,25.2341,24.7768,24.8105,6987426.0
2023-05-24,25.0319,25.0319,24.435,24.5602,7080469.0
2023-05-25,24.2496,24.2885,23.876,24.0944,6309068.0
2023-05-26,24.1138,24.1623,23.4093,23.5219,7407481.0
2023-05-27,24.1138,24.1623,23.4093,23.5219,7407481.0
2023-05-28,24.1138,24.1623,23.4093,23.5219,7407481.0
2023-05-29,24.1138,24.1623,23.4093,23.5219,7407481.0
2023-05-30,23.0949,23.2113,22.6873,22.8523,8557992.0
2023-05-31,22.6388,22.8717,22.372,22.5612,14940069.0
2023-06-01,22.5224,22.7067,22.2313,22.2895,9864877.0
2023-06-02,22.5709,23.3375,22.5612,23.1919,8802195.0
2023-06-03,22.5709,23.3375,22.5612,23.1919,8802195.0
2023-06-04,22.5709,23.3375,22.5612,23.1919,8802195.0
2023-06-05,23.6577,23.6674,22.993,23.027,6929119.0
2023-06-06,22.7067,23.5316,22.6922,23.4539,4943656.0
2023-06-07,23.6286,24.2399,23.5704,24.1041,6021191.0
2023-06-08,23.9779,24.1235,23.551,23.8227,5886611.0
2023-06-09,23.7742,24.0459,23.6771,23.8421,5431219.0
2023-06-10,23.7742,24.0459,23.6771,23.8421,5431219.0
2023-06-11,23.7742,24.0459,23.6771,23.8421,5431219.0
2023-06-12,23.483,23.8178,23.4151,23.745,5810031.0
2023-06-13,23.8809,24.269,23.7936,24.0168,7347636.0
2023-06-14,24.1817,24.1914,23.2793,23.5413,7413546.0
2023-06-15,23.6868,24.4243,23.6189,24.337,9597978.0
2023-06-16,24.3758,24.696,24.269,24.4631,21775577.0
2023-06-17,24.3758,24.696,24.269,24.4631,21775577.0
2023-06-18,24.3758,24.696,24.269,24.4631,21775577.0
2023-06-19,24.3758,24.696,24.269,24.4631,21775577.0
2023-06-20,24.4049,24.4146,23.6383,23.7159,6658629.0
2023-06-21,23.8324,24.0265,23.5898,23.6965,7232257.0
2023-06-22,23.5413,23.5849,23.1337,23.2113,5098967.0
2023-06-23,22.9493,23.1919,22.9057,23.0173,9643386.0
2023-06-24,22.9493,23.1919,22.9057,23.0173,9643386.0
2023-06-25,22.9493,23.1919,22.9057,23.0173,9643386.0
2023-06-26,23.0173,23.5025,22.9493,23.2502,5935000.0
2023-06-27,23.5122,23.8008,23.3472,23.551,7948494.0
2023-06-28,23.7353,23.8227,23.3957,23.745,5422262.0
2023-06-29,23.9149,24.3952,23.7159,24.3855,6283962.0
2023-06-30,24.5408,24.6863,24.1041,24.5505,6511018.0
2023-07-01,24.5408,24.6863,24.1041,24.5505,6511018.0
2023-07-02,24.5408,24.6863,24.1041,24.5505,6511018.0
2023-07-03,24.4728,24.7251,24.3855,24.4243,3043824.0
2023-07-04,24.4728,24.7251,24.3855,24.4243,3043824.0
2023-07-05,24.5699,24.6572,24.2157,24.4437,5016541.0
2023-07-06,24.2593,24.2982,23.6043,24.0847,5336457.0
2023-07-07,23.9779,24.8707,23.9294,24.4922,10299386.0
2023-07-08,23.9779,24.8707,23.9294,24.4922,10299386.0
2023-07-09,23.9779,24.8707,23.9294,24.4922,10299386.0
2023-07-10,24.4146,24.7833,24.3079,24.7639,4722884.0
2023-07-11,24.8319,25.6276,24.7251,25.6082,6829570.0
2023-07-12,25.647,25.8896,25.5596,25.6955,6940361.0
2023-07-13,25.647,26.0157,25.5063,25.6664,7066233.0
2023-07-14,25.5596,25.5693,24.6766,24.7154,5554998.0
2023-07-15,25.5596,25.5693,24.6766,24.7154,5554998.0
2023-07-16,25.5596,25.5693,24.6766,24.7154,5554998.0
2023-07-17,24.7251,24.9289,24.5526,24.7639,5691777.0
2023-07-18,24.8804,25.8896,24.8028,25.6761,8460115.0
2023-07-19,25.7149,25.9041,25.5839,25.7149,4749493.0
2023-07-20,25.9575,26.2874,25.7537,26.0836,5084372.0
2023-07-21,26.1904,26.2001,25.8508,25.9187,4798521.0
2023-07-22,26.1904,26.2001,25.8508,25.9187,4798521.0
2023-07-23,26.1904,26.2001,25.8508,25.9187,4798521.0
2023-07-24,25.9769,26.2583,25.8605,26.0739,5640834.0
2023-07-25,26.1225,26.4524,25.9188,26.3456,6534284.0
2023-07-26,26.0836,26.5106,25.9575,26.3456,4569034.0
2023-07-27,26.5397,26.6513,26.0934,26.171,4717245.0
2023-07-28,26.4815,26.6271,26.1419,26.5979,4725263.0
2023-07-29,26.4815,26.6271,26.1419,26.5979,4725263.0
2023-07-30,26.4815,26.6271,26.1419,26.5979,4725263.0
2023-07-31,26.7241,26.8114,26.5882,26.7241,5418796.0
2023-08-01,26.4815,26.826,26.3748,26.7823,6412058.0
2023-08-02,26.695,26.7338,25.9478,26.2292,5195928.0
2023-08-03,26.3748,27.0152,26.2535,26.8794,4977919.0
2023-08-04,27.0637,27.1947,26.7338,26.7532,7128847.0
2023-08-05,27.0637,27.1947,26.7338,26.7532,7128847.0
2023-08-06,27.0637,27.1947,26.7338,26.7532,7128847.0
2023-08-07,26.9085,27.2918,26.8891,26.9764,7636766.0
2023-08-08,25.8605,26.8357,25.6276,26.7823,10956197.0
2023-08-09,27.316,28.0535,27.1996,27.4519,10552902.0
2023-08-10,27.3354,27.6168,26.8599,26.9958,5906934.0
2023-08-11,26.8988,27.3451,26.8988,27.219,5615746.0
2023-08-12,26.8988,27.3451,26.8988,27.219,5615746.0
2023-08-13,26.8988,27.3451,26.8988,27.219,5615746.0
2023-08-14,27.5004,27.5635,26.9958,27.1414,5336364.0
2023-08-15,26.9279,27.0249,26.695,26.8308,5507850.0
2023-08-16,26.909,27.2071,26.909,26.9383,4581781.0
2023-08-17,27.3684,27.6959,27.2316,27.3,4689479.0
2023-08-18,27.0068,27.2707,26.9481,27.1534,7004202.0
2023-08-19,27.0068,27.2707,26.9481,27.1534,7004202.0
2023-08-20,27.0068,27.2707,26.9481,27.1534,7004202.0
2023-08-21,27.4662,27.6079,27.1143,27.5639,4656730.0
2023-08-22,27.5346,27.6323,27.212,27.2707,3862545.0
2023-08-23,26.9677,27.0703,26.6647,27.0068,5460556.0
2023-08-24,26.8015,27.2511,26.7722,27.1729,5657496.0
2023-08-25,27.3293,27.3684,26.9403,27.1143,4703002.0
2023-08-26,27.3293,27.3684,26.9403,27.1143,4703002.0
2023-08-27,27.3293,27.3684,26.9403,27.1143,4703002.0
2023-08-28,27.3391,27.5932,27.0947,27.2609,2822256.0
2023-08-29,27.2707,27.4173,27.0459,27.4173,3676355.0
2023-08-30,27.4759,27.7105,27.3977,27.5053,4256736.0
2023-08-31,27.515,27.6421,27.3293,27.5541,5752251.0
2023-09-01,27.8571,28.0429,27.7545,27.818,4288892.0
2023-09-02,27.8571,28.0429,27.7545,27.818,4288892.0
2023-09-03,27.8571,28.0429,27.7545,27.818,4288892.0
2023-09-04,27.8571,28.0429,27.7545,27.818,4288892.0
