,BLK US Equity,BLK US Equity,BLK US Equity,BLK US Equity,BLK US Equity
2023-01-23,716.632,724.505,710.383,722.573,730237.0
2023-01-24,715.531,731.325,700.897,726.485,558245.0
2023-01-25,717.821,726.205,707.581,725.693,1070389.0
2023-01-26,724.486,733.547,720.815,733.083,488829.0
2023-01-27,726.167,738.106,726.167,733.354,489454.0
2023-01-28,726.167,738.106,726.167,733.354,489454.0
2023-01-29,726.167,738.106,726.167,733.354,489454.0
2023-01-30,724.882,732.465,721.144,722.419,458340.0
2023-01-31,724.486,733.866,720.709,733.383,572076.0
2023-02-01,728.079,742.158,719.067,736.686,702235.0
2023-02-02,737.913,755.175,737.179,744.511,1101814.0
2023-02-03,724.486,743.622,722.544,731.402,1201841.0
2023-02-04,724.486,743.622,722.544,731.402,1201841.0
2023-02-05,724.486,743.622,722.544,731.402,1201841.0
2023-02-06,721.569,724.602,713.667,717.125,691511.0
2023-02-07,710.286,718.313,703.631,715.618,730303.0
2023-02-08,710.354,716.54,705.031,705.031,517689.0
2023-02-09,713.976,714.269,690.145,691.613,723774.0
2023-02-10,688.001,701.679,686.822,698.897,626009.0
2023-02-11,688.001,701.679,686.822,698.897,626009.0
2023-02-12,688.001,701.679,686.822,698.897,626009.0
2023-02-13,698.269,712.59,696.482,711.841,583061.0
2023-02-14,708.798,717.627,702.268,704.345,466741.0
2023-02-15,694.685,703.07,693.932,699.554,479342.0
2023-02-16,686.629,697.979,685.335,688.745,492650.0
2023-02-17,684.359,692.348,682.35,691.797,519244.0
2023-02-18,684.359,692.348,682.35,691.797,519244.0
2023-02-19,684.359,692.348,682.35,691.797,519244.0
2023-02-20,684.359,692.348,682.35,691.797,519244.0
2023-02-21,682.108,684.475,668.671,672.081,646517.0
2023-02-22,672.081,675.269,658.876,664.025,937876.0
2023-02-23,673.55,678.254,663.118,668.304,614780.0
2023-02-24,659.35,667.759,655.495,660.18,553570.0
2023-02-25,659.35,667.759,655.495,660.18,553570.0
2023-02-26,659.35,667.759,655.495,660.18,553570.0
2023-02-27,671.241,672.806,658.509,659.823,560032.0
2023-02-28,662.18,670.753,659.886,665.976,859144.0
2023-03-01,659.91,664.846,652.356,657.408,635035.0
2023-03-02,650.105,664.015,649.873,662.576,490162.0
2023-03-03,670.014,671.685,664.653,671.589,812287.0
2023-03-04,670.014,671.685,664.653,671.589,812287.0
2023-03-05,670.014,671.685,664.653,671.589,812287.0
2023-03-06,669.75,679.908,668.981,669.789,543333.0
2023-03-07,669.789,670.363,654.98,656.43,417413.0
2023-03-08,658.337,661.947,654.474,656.138,555013.0
2023-03-09,656.264,656.983,632.436,633.682,787204.0
2023-03-10,630.198,633.857,611.498,617.871,961016.0
2023-03-11,630.198,633.857,611.498,617.871,961016.0
2023-03-12,630.198,633.857,611.498,617.871,961016.0
2023-03-13,608.131,625.849,607.226,608.861,997665.0
2023-03-14,628.943,630.49,607.83,620.595,928717.0
2023-03-15,604.22,617.355,603.247,614.67,1129989.0
2023-03-16,610.35,627.941,604.512,619.768,726336.0
2023-03-17,621.451,621.451,606.993,619.505,2701514.0
2023-03-18,621.451,621.451,606.993,619.505,2701514.0
2023-03-19,621.451,621.451,606.993,619.505,2701514.0
2023-03-20,629.975,634.81,622.249,626.17,924205.0
2023-03-21,642.098,647.206,640.745,644.258,791208.0
2023-03-22,642.244,649.415,630.383,630.802,480147.0
2023-03-23,635.628,643.129,628.106,634.168,483352.0
2023-03-24,625.44,630.315,620.843,627.455,574156.0
2023-03-25,625.44,630.315,620.843,627.455,574156.0
2023-03-26,625.44,630.315,620.843,627.455,574156.0
2023-03-27,636.844,639.023,629.006,630.802,411063.0
2023-03-28,628.875,632.339,624.049,628.778,373355.0
2023-03-29,634.411,639.967,633.409,639.461,589278.0
2023-03-30,645.581,649.575,639.339,643.178,392516.0
2023-03-31,647.118,651.069,644.708,651.04,516338.0
2023-04-01,647.118,651.069,644.708,651.04,516338.0
2023-04-02,647.118,651.069,644.708,651.04,516338.0
2023-04-03,646.564,652.1,638.741,648.403,622790.0
2023-04-04,647.897,651.555,636.172,641.3,525148.0
2023-04-05,634.752,639.121,633.686,638.313,426144.0
2023-04-06,638.858,641.251,636.314,638.663,441769.0
2023-04-07,638.858,641.251,636.314,638.663,441769.0
2023-04-08,638.858,641.251,636.314,638.663,441769.0
2023-04-09,638.858,641.251,636.314,638.663,441769.0
2023-04-10,634.723,642.001,633.208,641.991,393846.0
2023-04-11,644.112,653.297,643.966,651.584,535868.0
2023-04-12,657.88,659.329,645.435,647.975,481368.0
2023-04-13,645.445,653.433,640.736,652.606,694023.0
2023-04-14,661.849,684.982,659.738,672.649,1117759.0
2023-04-15,661.849,684.982,659.738,672.649,1117759.0
2023-04-16,661.849,684.982,659.738,672.649,1117759.0
2023-04-17,672.649,680.209,672.124,679.489,586124.0
2023-04-18,681.445,682.277,671.219,675.276,593867.0
2023-04-19,672.309,680.599,671.365,676.454,348118.0
2023-04-20,671.813,680.044,671.813,677.563,580374.0
2023-04-21,676.736,677.456,660.57,662.54,774571.0
2023-04-22,676.736,677.456,660.57,662.54,774571.0
2023-04-23,676.736,677.456,660.57,662.54,774571.0
2023-04-24,663.844,663.844,654.912,655.973,451863.0
2023-04-25,652.518,653.579,640.668,641.884,552376.0
2023-04-26,637.972,643.859,629.926,633.088,434695.0
2023-04-27,639.49,645.601,637.564,644.774,393937.0
2023-04-28,642.001,653.871,641.144,653.063,529088.0
2023-04-29,642.001,653.871,641.144,653.063,529088.0
2023-04-30,642.001,653.871,641.144,653.063,529088.0
2023-05-01,656.839,657.335,644.287,645.056,560197.0
2023-05-02,639.957,640.789,618.114,633.857,719727.0
2023-05-03,639.656,645.056,622.95,625.051,430726.0
2023-05-04,621.296,621.296,611.255,614.592,589364.0
2023-05-05,624.837,627.241,620.323,627.065,484312.0
2023-05-06,624.837,627.241,620.323,627.065,484312.0
2023-05-07,624.837,627.241,620.323,627.065,484312.0
2023-05-08,628.788,629.517,623.465,625.762,374512.0
2023-05-09,621.733,626.102,616.509,618.396,441692.0
2023-05-10,626.55,627.524,607.625,612.179,622532.0
2023-05-11,613.142,626.102,610.661,624.672,726097.0
2023-05-12,629.089,633.604,625.577,627.669,906160.0
2023-05-13,629.089,633.604,625.577,627.669,906160.0
2023-05-14,629.089,633.604,625.577,627.669,906160.0
2023-05-15,627.746,632.689,625.333,627.328,501887.0
2023-05-16,625.226,626.52,616.119,616.703,362714.0
2023-05-17,622.93,634.012,621.276,633.059,478328.0
2023-05-18,632.991,654.98,631.911,651.244,1125882.0
2023-05-19,655.243,658.249,644.803,648.685,1362515.0
2023-05-20,655.243,658.249,644.803,648.685,1362515.0
2023-05-21,655.243,658.249,644.803,648.685,1362515.0
2023-05-22,648.325,657.51,648.286,653.248,648841.0
2023-05-23,648.51,653.813,641.472,643.655,713252.0
2023-05-24,635.365,638.77,630.928,637.301,554597.0
2023-05-25,637.612,645.202,635.744,642.672,522806.0
2023-05-26,646.914,657.001,644.86,654.134,533964.0
2023-05-27,646.914,657.001,644.86,654.134,533964.0
2023-05-28,646.914,657.001,644.86,654.134,533964.0
2023-05-29,646.914,657.001,644.86,654.134,533964.0
2023-05-30,659.232,662.298,650.816,655.379,504255.0
2023-05-31,653.647,656.381,638.624,639.782,1898504.0
2023-06-01,645.64,653.307,642.526,650.767,569844.0
2023-06-02,657.899,666.49,657.899,663.435,559847.0
2023-06-03,657.899,666.49,657.899,663.435,559847.0
2023-06-04,657.899,666.49,657.899,663.435,559847.0
2023-06-05,663.036,665.284,656.002,658.21,589214.0
2023-06-06,655.146,667.089,655.146,666.413,748659.0
2023-06-07,665.511,666.52,656.878,664.756,534152.0
2023-06-08,661.904,668.358,652.779,667.059,521795.0
2023-06-09,668.833,672.813,663.815,670.804,465361.0
2023-06-10,668.833,672.813,663.815,670.804,465361.0
2023-06-11,668.833,672.813,663.815,670.804,465361.0
2023-06-12,671.009,675.43,668.706,668.824,435032.0
2023-06-13,671.715,679.321,671.392,675.4,624081.0
2023-06-14,676.998,691.161,676.322,678.694,678070.0
2023-06-15,679.36,698.578,678.076,697.061,644354.0
2023-06-16,701.237,702.124,688.397,688.818,1281867.0
2023-06-17,701.237,702.124,688.397,688.818,1281867.0
2023-06-18,701.237,702.124,688.397,688.818,1281867.0
2023-06-19,701.237,702.124,688.397,688.818,1281867.0
2023-06-20,681.869,682.619,673.842,677.223,698131.0
2023-06-21,676.998,682.32,672.764,675.351,489283.0
2023-06-22,670.813,670.911,661.953,665.883,361385.0
2023-06-23,657.033,669.363,656.69,666.932,685986.0
2023-06-24,657.033,669.363,656.69,666.932,685986.0
2023-06-25,657.033,669.363,656.69,666.932,685986.0
2023-06-26,664.609,671.382,664.609,666.658,404036.0
2023-06-27,669.853,674.665,664.295,671.039,528574.0
2023-06-28,671.039,672.146,666.609,671.607,368196.0
2023-06-29,673.058,677.184,668.432,674.538,524732.0
2023-06-30,681.311,682.153,676.733,677.41,921868.0
2023-07-01,681.311,682.153,676.733,677.41,921868.0
2023-07-02,681.311,682.153,676.733,677.41,921868.0
2023-07-03,676.292,688.211,676.037,679.801,376893.0
2023-07-04,676.292,688.211,676.037,679.801,376893.0
2023-07-05,677.929,686.711,672.244,679.066,681430.0
2023-07-06,671.392,672.862,661.397,667.108,675272.0
2023-07-07,664.805,678.243,664.467,670.51,435212.0
2023-07-08,664.805,678.243,664.467,670.51,435212.0
2023-07-09,664.805,678.243,664.467,670.51,435212.0
2023-07-10,680.046,690.928,679.017,682.34,568635.0
2023-07-11,686.015,696.865,685.839,696.091,504912.0
2023-07-12,708.313,712.557,704.579,711.577,642145.0
2023-07-13,718.311,725.691,712.998,725.103,928054.0
2023-07-14,728.239,729.22,708.058,713.567,1064180.0
2023-07-15,728.239,729.22,708.058,713.567,1064180.0
2023-07-16,728.239,729.22,708.058,713.567,1064180.0
2023-07-17,710.156,718.438,706.186,713.41,648516.0
2023-07-18,711.107,726.112,708.862,724.25,790000.0
2023-07-19,725.26,737.992,725.26,732.454,718864.0
2023-07-20,729.239,738.403,727.749,735.963,621573.0
2023-07-21,738.276,741.295,734.85,736.286,512318.0
2023-07-22,738.276,741.295,734.85,736.286,512318.0
2023-07-23,738.276,741.295,734.85,736.286,512318.0
2023-07-24,736.767,741.971,735.581,741.55,385458.0
2023-07-25,737.6,738.021,727.46,731.199,610785.0
2023-07-26,728.484,734.973,726.289,728.396,552963.0
2023-07-27,731.297,733.13,713.929,714.586,555188.0
2023-07-28,723.535,731.425,720.182,723.672,522817.0
2023-07-29,723.535,731.425,720.182,723.672,522817.0
2023-07-30,723.535,731.425,720.182,723.672,522817.0
2023-07-31,725.289,728.553,720.996,724.172,367759.0
2023-08-01,718.752,721.29,715.988,717.713,359816.0
2023-08-02,708.088,709.411,699.1,703.187,649193.0
2023-08-03,696.365,698.718,691.602,696.062,585544.0
2023-08-04,695.964,706.62,694.993,696.169,475126.0
2023-08-05,695.964,706.62,694.993,696.169,475126.0
2023-08-06,695.964,706.62,694.993,696.169,475126.0
2023-08-07,699.139,704.55,697.502,698.394,388094.0
2023-08-08,689.416,689.416,673.866,683.134,676960.0
2023-08-09,681.448,686.064,677.272,678.341,447475.0
2023-08-10,683.173,692.063,680.772,683.163,497116.0
2023-08-11,679.987,684.427,676.567,681.791,381151.0
2023-08-12,679.987,684.427,676.567,681.791,381151.0
2023-08-13,679.987,684.427,676.567,681.791,381151.0
2023-08-14,679.046,680.379,674.959,679.164,395005.0
2023-08-15,671.382,672.48,657.18,659.454,519757.0
2023-08-16,656.69,663.021,656.69,658.885,494696.0
2023-08-17,661.306,667.52,659.125,660.61,471181.0
2023-08-18,652.014,661.894,652.014,656.935,530594.0
2023-08-19,652.014,661.894,652.014,656.935,530594.0
2023-08-20,652.014,661.894,652.014,656.935,530594.0
2023-08-21,658.846,663.502,653.259,658.248,434376.0
2023-08-22,658.248,661.355,651.407,652.612,332468.0
2023-08-23,655.121,666.814,653.867,665.285,386777.0
2023-08-24,665.295,674.896,659.601,659.787,317924.0
2023-08-25,662.57,668.647,657.925,662.531,275208.0
2023-08-26,662.57,668.647,657.925,662.531,275208.0
2023-08-27,662.57,668.647,657.925,662.531,275208.0
2023-08-28,667.775,669.958,661.228,665.511,430854.0
2023-08-29,665.168,677.723,663.109,677.302,502632.0
2023-08-30,678.037,685.604,676.105,681.987,483875.0
2023-08-31,684.006,690.445,680.012,686.623,617091.0
2023-09-01,690.21,692.945,687.466,692.161,454556.0
2023-09-02,690.21,692.945,687.466,692.161,454556.0
2023-09-03,690.21,692.945,687.466,692.161,454556.0
2023-09-04,690.21,692.945,687.466,692.161,454556.0
2023-09-05,691.553,694.219,681.673,682.104,556823.0
2023-09-06,679.193,685.427,675.016,680.389,426749.0
2023-09-07,673.972,683.815,671.277,682.245,453053.0
2023-09-08,683.351,684.704,677.961,681.811,352375.0
2023-09-09,683.351,684.704,677.961,681.811,352375.0
2023-09-10,683.351,684.704,677.961,681.811,352375.0
2023-09-11,686.589,689.048,683.164,687.053,563457.0
2023-09-12,684.506,693.767,683.248,688.445,404020.0
2023-09-13,689.926,695.233,685.143,688.337,645191.0
2023-09-14,694.734,700.016,689.423,697.795,660200.0
2023-09-15,692.908,696.156,686.461,688.514,2816120.0
2023-09-16,692.908,696.156,686.461,688.514,2816120.0
2023-09-17,692.908,696.156,686.461,688.514,2816120.0
2023-09-18,687.438,690.558,681.258,686.027,494419.0
2023-09-19,684.812,686.698,676.914,680.172,428147.0
2023-09-20,682.186,685.829,673.962,674.762,334069.0
2023-09-21,668.108,668.108,657.16,660.299,547702.0
2023-09-22,662.431,663.152,650.915,651.68,468469.0
2023-09-23,662.431,663.152,650.915,651.68,468469.0
2023-09-24,662.431,663.152,650.915,651.68,468469.0
2023-09-25,646.665,651.552,644.696,649.163,458269.0
2023-09-26,643.802,646.142,637.578,638.471,589068.0
2023-09-27,639.419,640.179,632.143,635.183,548762.0
2023-09-28,634.818,639.285,632.503,637.01,696070.0
2023-09-29,644.473,648.442,637.302,638.244,539891.0
2023-09-30,644.473,648.442,637.302,638.244,539891.0
2023-10-01,644.473,648.442,637.302,638.244,539891.0
2023-10-02,636.487,638.007,630.588,634.838,569041.0
2023-10-03,629.596,629.596,615.646,617.492,678693.0
2023-10-04,621.007,630.223,617.403,628.411,546776.0
2023-10-05,625.568,634.67,623.949,632.133,496968.0
2023-10-06,626.92,643.2,626.446,639.991,608267.0
2023-10-07,626.92,643.2,626.446,639.991,608267.0
2023-10-08,626.92,643.2,626.446,639.991,608267.0
2023-10-09,633.318,639.596,632.326,635.411,536106.0
2023-10-10,635.411,641.117,633.515,633.762,626684.0
2023-10-11,637.405,640.367,629.961,634.473,515129.0
2023-10-12,635.026,636.055,623.998,628.056,744225.0
2023-10-13,620.158,627.893,612.092,619.654,1263504.0
2023-10-14,620.158,627.893,612.092,619.654,1263504.0
2023-10-15,620.158,627.893,612.092,619.654,1263504.0
2023-10-16,622.468,633.436,620.399,627.345,695481.0
2023-10-17,623.248,631.708,621.648,627.986,578584.0
2023-10-18,626.9,626.9,607.6,608.824,664518.0
2023-10-19,617.67,621.471,611.208,614.57,1040825.0
2023-10-20,615.3,618.084,605.3,606.988,850352.0
2023-10-21,615.3,618.084,605.3,606.988,850352.0
2023-10-22,615.3,618.084,605.3,606.988,850352.0
2023-10-23,603.641,611.569,602.668,606.889,469527.0
2023-10-24,609.397,612.502,602.97,604.579,657313.0
2023-10-25,600.492,603.789,595.787,600.916,562157.0
2023-10-26,599.445,610.009,598.758,599.327,856531.0
2023-10-27,599.327,601.203,588.576,590.451,543055.0
2023-10-28,599.327,601.203,588.576,590.451,543055.0
2023-10-29,599.327,601.203,588.576,590.451,543055.0
2023-10-30,595.151,602.905,592.604,599.376,528143.0
2023-10-31,601.183,605.053,596.701,604.47,508904.0
2023-11-01,606.652,610.088,599.919,608.35,537118.0
2023-11-02,615.814,636.911,615.814,636.269,1174064.0
2023-11-03,646.468,653.714,645.915,649.578,894281.0
2023-11-04,646.468,653.714,645.915,649.578,894281.0
2023-11-05,646.468,653.714,645.915,649.578,894281.0
2023-11-06,648.245,651.833,642.06,644.888,469385.0
2023-11-07,644.493,645.165,638.654,640.317,440812.0
2023-11-08,640.159,647.297,640.159,646.596,482206.0
2023-11-09,648.353,652.174,642.331,643.506,437166.0
2023-11-10,648.205,656.962,645.536,656.518,522796.0
2023-11-11,648.205,656.962,645.536,656.518,522796.0
2023-11-12,648.205,656.962,645.536,656.518,522796.0
2023-11-13,652.391,655.896,649.741,653.013,356389.0
2023-11-14,664.416,690.153,664.416,688.455,1011079.0
2023-11-15,689.265,702.247,688.801,699.799,747461.0
2023-11-16,700.292,705.979,699.71,705.781,559046.0
2023-11-17,710.658,711.646,704.547,707.716,715619.0
2023-11-18,710.658,711.646,704.547,707.716,715619.0
2023-11-19,710.658,711.646,704.547,707.716,715619.0
2023-11-20,705.278,712.455,703.027,711.725,668329.0
2023-11-21,710.619,717.332,709.558,715.397,642960.0
2023-11-22,717.727,720.965,716.715,717.865,498141.0
2023-11-23,717.727,720.965,716.715,717.865,498141.0
2023-11-24,717.451,721.419,717.372,720.787,279619.0
2023-11-25,717.451,721.419,717.372,720.787,279619.0
2023-11-26,717.451,721.419,717.372,720.787,279619.0
2023-11-27,717.924,722.713,715.298,721.36,868110.0
2023-11-28,716.602,729.406,716.602,727.363,610257.0
2023-11-29,732.812,741.687,732.812,737.768,750055.0
2023-11-30,738.617,742.3,735.191,741.648,961321.0
2023-12-01,740.434,751.669,739.111,746.703,746714.0
2023-12-02,740.434,751.669,739.111,746.703,746714.0
2023-12-03,740.434,751.669,739.111,746.703,746714.0
2023-12-04,742.25,748.248,739.94,746.782,767881.0
2023-12-05,745.982,745.982,738.634,744.679,860677.0
2023-12-06,749.867,751.924,737.881,738.487,624791.0
2023-12-07,740.843,745.265,738.024,740.843,784364.0
2023-12-08,738.567,743.178,737.646,740.137,456111.0
2023-12-09,738.567,743.178,737.646,740.137,456111.0
2023-12-10,738.567,743.178,737.646,740.137,456111.0
2023-12-11,741.201,750.568,739.732,747.77,781291.0
2023-12-12,750.344,754.757,748.028,754.607,607732.0
2023-12-13,754.319,772.397,750.155,768.66,600130.0
2023-12-14,778.102,802.62,777.118,802.152,1197486.0
2023-12-15,787.016,813.949,784.601,813.949,2702962.0
2023-12-16,787.016,813.949,784.601,813.949,2702962.0
2023-12-17,787.016,813.949,784.601,813.949,2702962.0
2023-12-18,806.992,809.974,790.887,791.528,916400.0
2023-12-19,796.13,809.393,794.023,796.438,756497.0
2023-12-20,792.84,800.443,783.975,784.363,547939.0
2023-12-21,790.097,794.435,786.778,794.172,341139.0
2023-12-22,797.034,802.535,795.215,797.471,426577.0
2023-12-23,797.034,802.535,795.215,797.471,426577.0
2023-12-24,797.034,802.535,795.215,797.471,426577.0
2023-12-25,797.034,802.535,795.215,797.471,426577.0
2023-12-26,798.485,804.11,798.485,801.636,280569.0
2023-12-27,804.18,808.235,803.643,808.235,297967.0
2023-12-28,804.885,812.578,804.885,809.388,311470.0
2023-12-29,807.589,811.137,803.651,806.794,318557.0
2023-12-30,807.589,811.137,803.651,806.794,318557.0
2023-12-31,807.589,811.137,803.651,806.794,318557.0
2024-01-01,807.589,811.137,803.651,806.794,318557.0
2024-01-02,799.191,803.156,790.52,795.365,660044.0
2024-01-03,787.523,787.523,777.502,779.314,638734.0
2024-01-04,778.43,787.598,777.903,781.103,580186.0
2024-01-05,777.982,783.896,776.641,778.002,471063.0
2024-01-06,777.982,783.896,776.641,778.002,471063.0
2024-01-07,777.982,783.896,776.641,778.002,471063.0
2024-01-08,779.592,793.089,778.082,792.274,513311.0
2024-01-09,787.762,790.232,782.281,789.62,454753.0
2024-01-10,789.988,794.122,783.011,787.474,511033.0
2024-01-11,792.045,795.047,782.226,787.722,736037.0
2024-01-12,780.159,797.392,777.933,794.669,880587.0
2024-01-13,780.159,797.392,777.933,794.669,880587.0
2024-01-14,780.159,797.392,777.933,794.669,880587.0
2024-01-15,780.159,797.392,777.933,794.669,880587.0
2024-01-16,798.833,804.001,783.796,786.5,895285.0
2024-01-17,769.594,783.071,763.609,782.574,617255.0
2024-01-18,789.66,791.081,780.223,790.356,506794.0
2024-01-19,792.83,803.837,789.148,800.473,681544.0
2024-01-20,792.83,803.837,789.148,800.473,681544.0
2024-01-21,792.83,803.837,789.148,800.473,681544.0
2024-01-22,801.432,802.321,788.616,789.123,760478.0
2024-01-23,788.378,790.683,783.617,787.672,718291.0
2024-01-24,792.94,792.94,780.348,780.904,659788.0
2024-01-25,786.042,789.998,782.634,785.585,723803.0
2024-01-26,786.45,788.388,780.641,782.445,687911.0
2024-01-27,786.45,788.388,780.641,782.445,687911.0
2024-01-28,786.45,788.388,780.641,782.445,687911.0
2024-01-29,782.455,787.595,776.323,783.836,622286.0
2024-01-30,778.151,779.98,774.261,776.909,936712.0
2024-01-31,774.663,780.564,767.587,769.535,730828.0
2024-02-01,771.701,780.706,760.908,780.089,626656.0
2024-02-02,775.836,787.454,772.467,783.14,509886.0
2024-02-03,775.836,787.454,772.467,783.14,509886.0
2024-02-04,775.836,787.454,772.467,783.14,509886.0
2024-02-05,777.386,782.385,772.357,778.34,501130.0
2024-02-06,780.089,783.14,773.957,783.121,666342.0
2024-02-07,785.128,794.515,781.679,789.799,700684.0
2024-02-08,789.163,794.013,782.643,788.308,545532.0
2024-02-09,789.332,795.866,786.887,792.294,536637.0
2024-02-10,789.332,795.866,786.887,792.294,536637.0
2024-02-11,789.332,795.866,786.887,792.294,536637.0
2024-02-12,793.407,803.504,792.721,796.816,499402.0
2024-02-13,780.407,786.346,765.251,773.272,637435.0
2024-02-14,780.258,783.419,774.355,780.556,420967.0
2024-02-15,783.538,797.531,783.538,793.128,508239.0
2024-02-16,790.187,793.079,786.251,789.103,393776.0
2024-02-17,790.187,793.079,786.251,789.103,393776.0
2024-02-18,790.187,793.079,786.251,789.103,393776.0
2024-02-19,790.187,793.079,786.251,789.103,393776.0
2024-02-20,784.413,796.587,782.713,793.188,582338.0
2024-02-21,793.884,801.089,790.515,800.483,419372.0
2024-02-22,806.038,811.296,803.097,808.424,549649.0
2024-02-23,812.021,818.63,806.992,808.573,492606.0
2024-02-24,812.021,818.63,806.992,808.573,492606.0
2024-02-25,812.021,818.63,806.992,808.573,492606.0
2024-02-26,805.949,809.799,798.396,801.059,577808.0
2024-02-27,802.351,804.876,790.366,795.603,555973.0
2024-02-28,793.854,808.105,792.403,804.667,513080.0
2024-02-29,808.384,809.934,802.411,806.336,758799.0
2024-03-01,806.336,810.322,800.248,809.805,431336.0
2024-03-02,806.336,810.322,800.248,809.805,431336.0
2024-03-03,806.336,810.322,800.248,809.805,431336.0
2024-03-04,810.938,836.763,810.938,829.324,858869.0
2024-03-05,827.157,834.621,818.292,821.84,497598.0
2024-03-06,825.85,832.39,820.44,830.4,538055.0
2024-03-07,837.99,839.22,829.63,831.7,384701.0
2024-03-08,835.85,845.0,833.72,836.12,396217.0
2024-03-09,835.85,845.0,833.72,836.12,396217.0
2024-03-10,835.85,845.0,833.72,836.12,396217.0
2024-03-11,835.65,836.065,822.27,825.16,428843.0
2024-03-12,830.12,834.27,822.25,829.59,438668.0
2024-03-13,829.17,831.615,823.21,825.99,510896.0
2024-03-14,825.0,825.29,800.62,808.8,859047.0
2024-03-15,801.59,813.798,798.34,802.52,1576934.0
2024-03-16,801.59,813.798,798.34,802.52,1576934.0
2024-03-17,801.59,813.798,798.34,802.52,1576934.0
2024-03-18,806.2,806.27,793.83,800.25,634805.0
2024-03-19,796.31,803.87,792.82,802.3,593932.0
2024-03-20,804.11,819.24,800.685,817.89,451403.0
2024-03-21,823.53,844.64,822.22,842.06,643470.0
2024-03-22,840.82,842.315,822.46,824.83,615249.0
2024-03-23,840.82,842.315,822.46,824.83,615249.0
2024-03-24,840.82,842.315,822.46,824.83,615249.0
2024-03-25,820.44,826.99,815.17,816.21,378197.0
2024-03-26,819.47,823.876,817.93,820.2,374110.0
2024-03-27,826.8,835.51,822.49,835.12,466671.0
2024-03-28,836.22,838.68,831.02,833.7,532198.0
2024-03-29,836.22,838.68,831.02,833.7,532198.0
2024-03-30,836.22,838.68,831.02,833.7,532198.0
2024-03-31,836.22,838.68,831.02,833.7,532198.0
2024-04-01,834.98,835.12,825.24,826.77,395890.0
2024-04-02,825.5,825.91,810.0,816.59,530683.0
2024-04-03,815.45,826.08,813.56,814.8,369663.0
2024-04-04,822.38,826.52,790.18,792.09,1189423.0
2024-04-05,793.63,804.27,790.12,797.56,687330.0
2024-04-06,793.63,804.27,790.12,797.56,687330.0
2024-04-07,793.63,804.27,790.12,797.56,687330.0
2024-04-08,801.52,807.54,796.832,803.32,760238.0
2024-04-09,806.23,806.23,794.18,803.9,802095.0
2024-04-10,793.79,795.125,780.92,783.65,654397.0
2024-04-11,785.5,789.32,778.8,785.96,812037.0
2024-04-12,785.56,803.0,762.06,763.4,1453625.0
2024-04-13,785.56,803.0,762.06,763.4,1453625.0
2024-04-14,785.56,803.0,762.06,763.4,1453625.0
2024-04-15,770.79,778.22,756.31,762.99,935305.0
2024-04-16,764.6,766.845,748.79,749.67,663071.0
2024-04-17,753.04,758.9,748.08,753.79,585789.0
2024-04-18,754.74,761.42,746.78,747.3,615103.0
2024-04-19,751.39,755.43,745.551,749.98,867880.0
2024-04-20,751.39,755.43,745.551,749.98,867880.0
2024-04-21,751.39,755.43,745.551,749.98,867880.0
2024-04-22,756.75,766.3,750.55,760.11,617165.0
2024-04-23,763.26,769.42,760.94,766.62,460957.0
2024-04-24,762.8,767.638,759.435,762.8,751258.0
2024-04-25,754.31,760.64,748.02,757.65,510302.0
2024-04-26,759.77,767.48,757.75,762.88,447939.0
2024-04-27,759.77,767.48,757.75,762.88,447939.0
2024-04-28,759.77,767.48,757.75,762.88,447939.0
2024-04-29,763.36,769.4,755.85,761.28,495122.0
2024-04-30,758.04,761.45,753.8,754.64,418734.0
2024-05-01,755.0,765.83,750.92,751.58,614845.0
2024-05-02,758.16,761.057,748.78,757.0,632595.0
2024-05-03,765.7,771.55,762.7,763.91,558283.0
2024-05-04,765.7,771.55,762.7,763.91,558283.0
2024-05-05,765.7,771.55,762.7,763.91,558283.0
2024-05-06,768.73,775.16,765.83,774.64,450092.0
2024-05-07,780.47,786.27,776.68,780.92,777419.0
2024-05-08,778.0,779.25,773.88,778.33,665672.0
2024-05-09,777.9,791.514,777.9,789.13,654816.0
2024-05-10,792.53,799.23,792.075,796.67,607147.0
2024-05-11,792.53,799.23,792.075,796.67,607147.0
2024-05-12,792.53,799.23,792.075,796.67,607147.0
2024-05-13,799.0,800.49,789.805,790.33,416812.0
2024-05-14,792.52,803.31,792.172,802.96,492227.0
2024-05-15,809.12,818.18,807.68,815.7,667340.0
2024-05-16,811.39,815.0,807.66,807.71,486278.0
2024-05-17,810.43,813.45,806.31,812.22,394388.0
2024-05-18,810.43,813.45,806.31,812.22,394388.0
2024-05-19,810.43,813.45,806.31,812.22,394388.0
2024-05-20,808.98,812.806,804.2,805.19,366351.0
2024-05-21,804.62,806.67,800.23,804.93,461858.0
2024-05-22,803.54,808.87,795.55,799.61,391642.0
2024-05-23,798.44,798.44,781.81,784.55,538309.0
2024-05-24,787.38,789.393,780.92,781.9,429047.0
