,MPC US Equity,MPC US Equity,MPC US Equity,MPC US Equity,MPC US Equity
2022-07-03,79.3384,81.2979,77.5078,80.7531,5971928.0
2022-07-04,79.3384,81.2979,77.5078,80.7531,5971928.0
2022-07-05,78.9273,80.6087,75.9689,78.1339,7247742.0
2022-07-06,77.3406,78.8891,74.1957,75.8112,8348482.0
2022-07-07,78.0479,80.5237,77.6656,79.7494,6299939.0
2022-07-08,80.7626,81.4222,78.8509,79.5965,3825503.0
2022-07-09,80.7626,81.4222,78.8509,79.5965,3825503.0
2022-07-10,80.7626,81.4222,78.8509,79.5965,3825503.0
2022-07-11,78.6501,80.3803,78.22,79.9406,4050712.0
2022-07-12,77.9045,79.759,77.4744,79.0994,4458195.0
2022-07-13,78.0384,80.3612,77.7229,78.3251,4485931.0
2022-07-14,75.8876,77.1972,74.4825,77.1207,4935756.0
2022-07-15,78.8604,80.7722,78.0766,80.6957,4706345.0
2022-07-16,78.8604,80.7722,78.0766,80.6957,4706345.0
2022-07-17,78.8604,80.7722,78.0766,80.6957,4706345.0
2022-07-18,82.2156,83.6685,81.0303,81.47,4032372.0
2022-07-19,81.4222,84.3854,81.384,83.9744,4302550.0
2022-07-20,83.4869,85.3222,82.9038,84.8729,3131956.0
2022-07-21,82.445,83.5538,79.931,82.6362,4713675.0
2022-07-22,82.77,83.9075,81.384,81.8715,3950018.0
2022-07-23,82.77,83.9075,81.384,81.8715,3950018.0
2022-07-24,82.77,83.9075,81.384,81.8715,3950018.0
2022-07-25,82.9707,85.1215,82.5597,84.8825,3206611.0
2022-07-26,85.8575,86.0773,83.4965,84.0795,3338719.0
2022-07-27,84.7678,86.713,83.745,86.0104,3051795.0
2022-07-28,87.0332,87.8553,84.3568,85.6376,3800817.0
2022-07-29,86.7082,87.9031,85.9818,87.6163,6740908.0
2022-07-30,86.7082,87.9031,85.9818,87.6163,6740908.0
2022-07-31,86.7082,87.9031,85.9818,87.6163,6740908.0
2022-08-01,86.0487,86.6987,84.4332,86.3354,4470934.0
2022-08-02,86.8421,90.7229,86.6222,89.4898,6764616.0
2022-08-03,90.3215,92.2428,88.0512,88.5913,6162042.0
2022-08-04,87.9413,88.5244,85.8097,86.192,4368805.0
2022-08-05,85.131,87.7693,84.7773,86.2398,3833275.0
2022-08-06,85.131,87.7693,84.7773,86.2398,3833275.0
2022-08-07,85.131,87.7693,84.7773,86.2398,3833275.0
2022-08-08,86.6413,87.7406,85.9818,86.4023,4418803.0
2022-08-09,87.6546,89.7193,87.6546,89.2318,4302880.0
2022-08-10,90.0443,91.5068,88.4575,90.981,4373805.0
2022-08-11,92.1568,93.041,90.8663,92.4435,4476182.0
2022-08-12,92.2428,93.4376,91.9847,93.17,3605180.0
2022-08-13,92.2428,93.4376,91.9847,93.17,3605180.0
2022-08-14,92.2428,93.4376,91.9847,93.17,3605180.0
2022-08-15,90.3119,91.8652,89.6619,91.5641,3352269.0
2022-08-16,92.9586,93.9011,92.1748,92.949,3697653.0
2022-08-17,92.4104,95.6157,92.2085,94.8435,3652176.0
2022-08-18,95.8822,97.4594,95.6898,96.9304,3837632.0
2022-08-19,96.5073,97.6325,96.2573,96.6035,3237572.0
2022-08-20,96.5073,97.6325,96.2573,96.6035,3237572.0
2022-08-21,96.5073,97.6325,96.2573,96.6035,3237572.0
2022-08-22,96.1707,97.3825,94.7762,96.5746,5836951.0
2022-08-23,97.9883,99.8637,97.7383,99.5271,3550387.0
2022-08-24,99.9021,100.9215,99.402,100.7677,3601416.0
2022-08-25,101.0273,101.9794,100.6619,101.9121,2869338.0
2022-08-26,101.9698,102.7103,100.0368,100.3445,3545268.0
2022-08-27,101.9698,102.7103,100.0368,100.3445,3545268.0
2022-08-28,101.9698,102.7103,100.0368,100.3445,3545268.0
2022-08-29,99.8348,102.6334,99.3251,100.9792,4563252.0
2022-08-30,99.3443,99.854,97.3344,97.6133,6281671.0
2022-08-31,95.8437,98.9789,95.3533,96.892,6636190.0
2022-09-01,95.1417,96.238,91.92,93.0548,7519985.0
2022-09-02,94.6031,96.339,94.4204,95.334,4207513.0
2022-09-03,94.6031,96.339,94.4204,95.334,4207513.0
2022-09-04,94.6031,96.339,94.4204,95.334,4207513.0
2022-09-05,94.6031,96.339,94.4204,95.334,4207513.0
2022-09-06,96.1226,96.4304,93.8241,94.6897,4122882.0
2022-09-07,93.2856,95.0647,91.9777,94.5743,4176235.0
2022-09-08,94.9397,95.1994,93.6029,94.6801,4040095.0
2022-09-09,96.363,96.7093,95.2571,96.1803,3572850.0
2022-09-10,96.363,96.7093,95.2571,96.1803,3572850.0
2022-09-11,96.363,96.7093,95.2571,96.1803,3572850.0
2022-09-12,97.3536,97.7288,95.3052,96.113,3233882.0
2022-09-13,94.4973,95.9399,93.4491,93.9107,4777370.0
2022-09-14,95.0167,96.3534,93.4202,94.555,5021478.0
2022-09-15,93.2471,93.2471,91.141,92.4585,6584987.0
2022-09-16,92.2758,92.6316,89.9581,91.9873,18821744.0
2022-09-17,92.2758,92.6316,89.9581,91.9873,18821744.0
2022-09-18,92.2758,92.6316,89.9581,91.9873,18821744.0
2022-09-19,89.333,92.7518,88.7271,92.6124,4201980.0
2022-09-20,91.7468,93.8338,91.7468,93.4779,3929977.0
2022-09-21,95.2186,95.4206,90.9871,91.0448,4218801.0
2022-09-22,92.3046,93.3421,91.4872,92.3046,3163051.0
2022-09-23,89.1502,89.3907,86.5825,87.9481,8267956.0
2022-09-24,89.1502,89.3907,86.5825,87.9481,8267956.0
2022-09-25,89.1502,89.3907,86.5825,87.9481,8267956.0
2022-09-26,87.323,89.4965,85.9766,86.1112,5627391.0
2022-09-27,87.9289,89.9869,87.6596,89.2945,3748643.0
2022-09-28,89.785,96.7189,89.5349,96.2573,5233450.0
2022-09-29,95.6898,95.9784,93.5401,94.9205,2767749.0
2022-09-30,94.6801,97.0747,94.2761,95.5264,5011684.0
2022-10-01,94.6801,97.0747,94.2761,95.5264,5011684.0
2022-10-02,94.6801,97.0747,94.2761,95.5264,5011684.0
2022-10-03,98.4884,99.9791,96.3727,98.8539,3777772.0
2022-10-04,100.5946,103.672,100.0656,103.5951,5011092.0
2022-10-05,103.1623,104.3837,100.7965,103.4604,4493415.0
2022-10-06,102.8257,104.2394,102.1429,103.7297,2396886.0
2022-10-07,104.1144,104.8452,101.662,102.7488,3114945.0
2022-10-08,104.1144,104.8452,101.662,102.7488,3114945.0
2022-10-09,104.1144,104.8452,101.662,102.7488,3114945.0
2022-10-10,103.2681,104.4702,101.0658,101.9986,2751454.0
2022-10-11,100.3926,101.2774,98.6808,99.4694,3213516.0
2022-10-12,99.1135,101.7967,97.7479,100.9408,3051947.0
2022-10-13,99.8156,105.9801,99.3732,104.8934,3243894.0
2022-10-14,104.2587,105.7012,99.7098,100.1137,3055695.0
2022-10-15,104.2587,105.7012,99.7098,100.1137,3055695.0
2022-10-16,104.2587,105.7012,99.7098,100.1137,3055695.0
2022-10-17,101.9025,103.4893,100.7917,101.3351,2340667.0
2022-10-18,102.8257,104.4606,102.0256,104.0182,2755271.0
2022-10-19,104.0663,105.9513,103.4316,104.701,3627215.0
2022-10-20,105.3935,107.3361,104.4462,105.153,2733116.0
2022-10-21,105.6147,107.3457,103.6047,107.1149,3074863.0
2022-10-22,105.6147,107.3457,103.6047,107.1149,3074863.0
2022-10-23,105.6147,107.3457,103.6047,107.1149,3074863.0
2022-10-24,107.2592,107.9997,106.0955,107.1919,2691269.0
2022-10-25,106.4994,107.5573,105.4319,107.1726,3139158.0
2022-10-26,107.817,109.7885,106.259,108.7883,2477731.0
2022-10-27,110.1924,111.2887,109.0287,109.298,2518706.0
2022-10-28,110.2116,110.4904,108.0382,109.2211,2552826.0
2022-10-29,110.2116,110.4904,108.0382,109.2211,2552826.0
2022-10-30,110.2116,110.4904,108.0382,109.2211,2552826.0
2022-10-31,107.9228,110.7117,107.7304,109.2692,3158527.0
2022-11-01,109.4807,115.251,108.4517,114.6355,5767338.0
2022-11-02,114.5201,114.597,110.3078,110.3366,4001439.0
2022-11-03,109.7404,114.3854,108.9422,113.6738,3042142.0
2022-11-04,115.7126,116.3473,111.9235,113.1448,2748583.0
2022-11-05,115.7126,116.3473,111.9235,113.1448,2748583.0
2022-11-06,115.7126,116.3473,111.9235,113.1448,2748583.0
2022-11-07,113.568,115.7703,113.1544,114.924,4505804.0
2022-11-08,114.8567,115.0442,112.8275,114.5393,2108841.0
2022-11-09,113.9046,114.8374,111.2887,111.4234,2882369.0
2022-11-10,113.9046,114.8567,112.0244,114.6162,2875487.0
2022-11-11,116.0973,117.9918,115.2558,116.5877,3390221.0
2022-11-12,116.0973,117.9918,115.2558,116.5877,3390221.0
2022-11-13,116.0973,117.9918,115.2558,116.5877,3390221.0
2022-11-14,116.5108,118.4054,115.7991,115.9145,2801038.0
2022-11-15,116.979,117.5016,114.3758,116.1274,3580655.0
2022-11-16,114.8984,116.6451,114.3274,115.9919,2758644.0
2022-11-17,114.3758,116.6016,113.9544,116.5145,3202198.0
2022-11-18,114.8597,117.8983,114.1629,117.2693,3783502.0
2022-11-19,114.8597,117.8983,114.1629,117.2693,3783502.0
2022-11-20,114.8597,117.8983,114.1629,117.2693,3783502.0
2022-11-21,116.0984,116.8919,112.8274,116.4274,5107356.0
2022-11-22,118.0532,123.2112,117.8983,122.5144,4314031.0
2022-11-23,120.7338,123.2402,120.2693,121.5467,3941363.0
2022-11-24,120.7338,123.2402,120.2693,121.5467,3941363.0
2022-11-25,122.1467,123.5015,121.0338,121.1596,1588506.0
2022-11-26,122.1467,123.5015,121.0338,121.1596,1588506.0
2022-11-27,122.1467,123.5015,121.0338,121.1596,1588506.0
2022-11-28,118.5467,120.6369,117.5983,117.9854,3414724.0
2022-11-29,118.7403,120.6176,118.2177,119.4854,2921495.0
2022-11-30,120.4918,120.8983,116.5048,117.879,7568560.0
2022-12-01,118.7403,119.1177,116.3016,116.35,3243598.0
2022-12-02,115.779,117.279,113.7758,114.4145,3889225.0
2022-12-03,115.779,117.279,113.7758,114.4145,3889225.0
2022-12-04,115.779,117.279,113.7758,114.4145,3889225.0
2022-12-05,114.9177,115.45,108.3662,108.821,4945647.0
2022-12-06,108.2017,110.0791,104.6405,105.763,5049361.0
2022-12-07,105.6856,107.2388,104.3792,105.4824,5190248.0
2022-12-08,107.1469,107.9404,104.863,105.3372,4547387.0
2022-12-09,104.8534,106.5469,103.0824,103.3824,5379930.0
2022-12-10,104.8534,106.5469,103.0824,103.3824,5379930.0
2022-12-11,104.8534,106.5469,103.0824,103.3824,5379930.0
2022-12-12,103.8372,107.6211,103.1792,107.6211,5812632.0
2022-12-13,109.1597,110.1275,106.7985,107.534,4260294.0
2022-12-14,108.0081,109.0436,106.1501,107.3598,4257790.0
2022-12-15,106.6146,107.3985,104.5824,107.292,4255915.0
2022-12-16,104.9695,106.6533,104.2243,106.2082,14691259.0
2022-12-17,104.9695,106.6533,104.2243,106.2082,14691259.0
2022-12-18,104.9695,106.6533,104.2243,106.2082,14691259.0
2022-12-19,107.0598,108.7727,106.7142,107.4856,3408890.0
2022-12-20,107.7275,110.6694,107.4856,109.363,3520727.0
2022-12-21,110.9017,111.4436,109.1597,110.8533,3226056.0
2022-12-22,110.9017,111.0275,106.092,108.0469,2700327.0
2022-12-23,109.0243,111.6662,108.463,111.4049,2388039.0
2022-12-24,109.0243,111.6662,108.463,111.4049,2388039.0
2022-12-25,109.0243,111.6662,108.463,111.4049,2388039.0
2022-12-26,109.0243,111.6662,108.463,111.4049,2388039.0
2022-12-27,112.0049,113.3307,111.5113,113.05,2420033.0
2022-12-28,112.9823,113.2145,110.2823,110.8242,2650566.0
2022-12-29,110.8242,112.6532,110.5629,112.4307,2054071.0
2022-12-30,111.9371,112.9919,111.6662,112.6339,2370808.0
2022-12-31,111.9371,112.9919,111.6662,112.6339,2370808.0
2023-01-01,111.9371,112.9919,111.6662,112.6339,2370808.0
2023-01-02,111.9371,112.9919,111.6662,112.6339,2370808.0
2023-01-03,111.9178,111.9178,106.7598,107.3404,4363887.0
2023-01-04,105.5598,108.521,105.4824,107.0114,3664596.0
2023-01-05,107.0114,112.0436,106.692,111.9952,4093558.0
2023-01-06,113.079,115.4984,112.3145,113.05,3102813.0
2023-01-07,113.079,115.4984,112.3145,113.05,3102813.0
2023-01-08,113.079,115.4984,112.3145,113.05,3102813.0
2023-01-09,115.5371,116.05,111.1823,112.0242,3716831.0
2023-01-10,111.9952,113.1178,110.3597,112.7403,2752352.0
2023-01-11,114.4919,114.9371,113.3887,113.8048,2977033.0
2023-01-12,114.6274,117.8983,114.6274,117.1048,3091314.0
2023-01-13,117.2112,118.9241,116.3596,117.9951,2780709.0
2023-01-14,117.2112,118.9241,116.3596,117.9951,2780709.0
2023-01-15,117.2112,118.9241,116.3596,117.9951,2780709.0
2023-01-16,117.2112,118.9241,116.3596,117.9951,2780709.0
2023-01-17,118.8661,121.2563,117.3758,117.8403,3746939.0
2023-01-18,118.8661,121.7886,117.1048,117.3951,3709344.0
2023-01-19,116.5822,119.6693,116.3403,119.2531,2475569.0
2023-01-20,119.2822,122.0789,118.5796,121.6628,2882014.0
2023-01-21,119.2822,122.0789,118.5796,121.6628,2882014.0
2023-01-22,119.2822,122.0789,118.5796,121.6628,2882014.0
2023-01-23,122.166,124.6676,122.0121,122.7854,3963352.0
2023-01-24,120.1918,126.5208,120.1918,126.0079,3782202.0
2023-01-25,125.2821,126.6272,124.1499,125.6208,3671645.0
2023-01-26,126.4918,131.0498,125.5047,130.982,4005337.0
2023-01-27,130.7981,132.0562,128.1272,128.5627,3400601.0
2023-01-28,130.7981,132.0562,128.1272,128.5627,3400601.0
2023-01-29,130.7981,132.0562,128.1272,128.5627,3400601.0
2023-01-30,127.9337,129.1917,124.8466,124.9724,4152328.0
2023-01-31,127.3046,128.7079,122.6208,124.3724,5408672.0
2023-02-01,124.6918,124.9337,117.937,119.0015,5189881.0
2023-02-02,118.7983,118.8661,114.279,116.0306,6275745.0
2023-02-03,116.679,117.9419,114.2306,114.3855,3255123.0
2023-02-04,116.679,117.9419,114.2306,114.3855,3255123.0
2023-02-05,116.679,117.9419,114.2306,114.3855,3255123.0
2023-02-06,114.7145,115.5564,110.4323,112.6532,4190064.0
2023-02-07,113.0113,118.6822,113.0113,118.2854,5361908.0
2023-02-08,118.1596,118.7596,115.7209,117.637,3005452.0
2023-02-09,117.579,118.3628,115.8855,116.8435,2788541.0
2023-02-10,118.6241,122.9789,118.6241,122.6983,3467618.0
2023-02-11,118.6241,122.9789,118.6241,122.6983,3467618.0
2023-02-12,118.6241,122.9789,118.6241,122.6983,3467618.0
2023-02-13,122.0499,123.7337,121.1015,123.6853,3499762.0
2023-02-14,122.7757,125.1805,122.466,124.4886,3174489.0
2023-02-15,123.0771,124.031,121.9382,123.7293,3049842.0
2023-02-16,123.2328,125.1991,122.8337,123.1452,2595050.0
2023-02-17,121.4028,121.6754,118.3172,119.2419,3275855.0
2023-02-18,121.4028,121.6754,118.3172,119.2419,3275855.0
2023-02-19,121.4028,121.6754,118.3172,119.2419,3275855.0
2023-02-20,121.4028,121.6754,118.3172,119.2419,3275855.0
2023-02-21,118.434,121.3931,118.434,119.7967,3988081.0
2023-02-22,119.3976,121.5975,118.7455,119.5144,3142874.0
2023-02-23,121.5391,123.1063,119.6118,122.1816,2893662.0
2023-02-24,120.2737,122.1232,118.3074,121.5975,3218737.0
2023-02-25,120.2737,122.1232,118.3074,121.5975,3218737.0
2023-02-26,120.2737,122.1232,118.3074,121.5975,3218737.0
2023-02-27,122.1621,124.1868,122.0064,123.2134,3057628.0
2023-02-28,124.3231,124.3912,120.2542,120.3126,5774574.0
2023-03-01,120.3808,126.5132,119.787,125.754,4295291.0
2023-03-02,125.2867,126.9269,124.4788,126.1823,3054078.0
2023-03-03,126.0752,130.5679,125.3549,129.9493,3651780.0
2023-03-04,126.0752,130.5679,125.3549,129.9493,3651780.0
2023-03-05,126.0752,130.5679,125.3549,129.9493,3651780.0
2023-03-06,128.6936,129.6962,127.1654,128.4113,3271530.0
2023-03-07,128.0609,129.1511,125.861,126.7468,3592557.0
2023-03-08,126.5424,128.2556,122.2886,124.4691,3516743.0
2023-03-09,125.5203,128.9272,124.839,124.9655,3370852.0
2023-03-10,125.6274,128.5087,124.6281,125.131,3746735.0
2023-03-11,125.6274,128.5087,124.6281,125.131,3746735.0
2023-03-12,125.6274,128.5087,124.6281,125.131,3746735.0
2023-03-13,121.6462,123.0576,118.6286,120.4878,4107674.0
2023-03-14,121.3931,127.2627,120.9843,124.3815,4528122.0
2023-03-15,120.0985,121.1887,116.4093,119.4268,6669090.0
2023-03-16,117.0712,122.6293,116.2827,121.8311,6170646.0
2023-03-17,121.8701,122.386,119.6215,120.371,13118665.0
2023-03-18,121.8701,122.386,119.6215,120.371,13118665.0
2023-03-19,121.8701,122.386,119.6215,120.371,13118665.0
2023-03-20,120.3516,123.9142,120.1764,122.8921,4830744.0
2023-03-21,125.1212,126.5813,123.3399,124.8779,4607878.0
2023-03-22,124.8487,127.2725,123.5346,123.6027,3225956.0
2023-03-23,123.9434,127.0291,121.6559,122.7948,3236283.0
2023-03-24,120.0401,122.1718,117.373,121.3834,3856137.0
2023-03-25,120.0401,122.1718,117.373,121.3834,3856137.0
2023-03-26,120.0401,122.1718,117.373,121.3834,3856137.0
2023-03-27,122.9408,126.4743,122.5417,125.4814,4107355.0
2023-03-28,123.6709,129.1803,123.6222,128.0707,3913210.0
2023-03-29,130.4458,131.536,129.4578,130.5139,4418774.0
2023-03-30,131.4289,131.6722,129.4626,130.3776,2936187.0
2023-03-31,130.621,131.3121,129.3263,131.2439,3143368.0
2023-04-01,130.621,131.3121,129.3263,131.2439,3143368.0
2023-04-02,130.621,131.3121,129.3263,131.2439,3143368.0
2023-04-03,133.5801,135.1376,129.3945,132.0324,4745657.0
2023-04-04,130.7086,130.8935,121.5781,122.4736,5256801.0
2023-04-05,122.1621,129.852,121.7338,129.1803,6391331.0
2023-04-06,129.414,129.5113,124.9655,125.2575,3280091.0
2023-04-07,129.414,129.5113,124.9655,125.2575,3280091.0
2023-04-08,129.414,129.5113,124.9655,125.2575,3280091.0
2023-04-09,129.414,129.5113,124.9655,125.2575,3280091.0
2023-04-10,125.3062,128.46,125.3062,127.7494,2765901.0
2023-04-11,128.4795,129.7936,127.6034,128.6742,2582925.0
2023-04-12,128.1875,128.5768,126.5424,126.7566,2411924.0
2023-04-13,126.0168,127.6132,124.3036,127.0096,2495423.0
2023-04-14,126.9999,128.2751,125.9973,127.3017,2402720.0
2023-04-15,126.9999,128.2751,125.9973,127.3017,2402720.0
2023-04-16,126.9999,128.2751,125.9973,127.3017,2402720.0
2023-04-17,126.7468,127.1849,124.2257,125.861,2875349.0
2023-04-18,124.7416,126.2163,123.9678,125.6274,2960612.0
2023-04-19,124.5372,124.985,121.3931,123.0284,3835562.0
2023-04-20,121.7338,122.9798,121.0962,122.347,3061131.0
2023-04-21,122.2886,122.7072,119.3879,120.2445,3256262.0
2023-04-22,122.2886,122.7072,119.3879,120.2445,3256262.0
2023-04-23,122.2886,122.7072,119.3879,120.2445,3256262.0
2023-04-24,120.0303,124.2413,119.7481,123.1452,4208145.0
2023-04-25,121.8506,122.4054,119.2516,119.8746,2884934.0
2023-04-26,120.1179,120.5268,118.0936,119.2711,3425211.0
2023-04-27,119.2711,119.7967,117.373,118.2003,4610790.0
2023-04-28,117.2853,119.8941,116.565,118.7552,5342330.0
2023-04-29,117.2853,119.8941,116.565,118.7552,5342330.0
2023-04-30,117.2853,119.8941,116.565,118.7552,5342330.0
2023-05-01,118.2101,119.6702,117.6066,119.203,4173223.0
2023-05-02,118.7552,119.1737,111.5131,113.859,5342436.0
2023-05-03,112.3015,113.6643,106.9721,107.1425,6635083.0
2023-05-04,106.6266,107.5415,101.6622,102.2657,7334114.0
2023-05-05,105.0594,105.5753,103.8426,104.0568,4351117.0
2023-05-06,105.0594,105.5753,103.8426,104.0568,4351117.0
2023-05-07,105.0594,105.5753,103.8426,104.0568,4351117.0
2023-05-08,105.6337,106.8699,104.8453,105.8187,4440937.0
2023-05-09,105.0107,108.9141,104.8258,107.9893,5638008.0
2023-05-10,108.5637,109.9654,106.3832,108.7486,5078448.0
2023-05-11,106.6753,108.6999,106.0912,107.1717,3579495.0
2023-05-12,108.2132,108.7875,106.1788,106.9575,3260415.0
2023-05-13,108.2132,108.7875,106.1788,106.9575,3260415.0
2023-05-14,108.2132,108.7875,106.1788,106.9575,3260415.0
2023-05-15,107.4734,108.9627,106.6109,107.6876,3937735.0
2023-05-16,107.6876,108.6284,104.3554,104.62,4514762.0
2023-05-17,106.1587,109.0449,104.9679,108.4226,3730626.0
2023-05-18,107.7562,109.0792,106.5017,108.7656,3359306.0
2023-05-19,109.579,109.9054,107.6631,108.109,2325541.0
2023-05-20,109.579,109.9054,107.6631,108.109,2325541.0
2023-05-21,109.579,109.9054,107.6631,108.109,2325541.0
2023-05-22,108.3246,109.5496,108.1482,108.4226,3000281.0
2023-05-23,108.6676,109.285,107.2367,107.7268,3982028.0
2023-05-24,108.8342,109.176,107.0015,108.3344,3699126.0
2023-05-25,106.8447,107.5993,105.2864,107.3347,3897612.0
2023-05-26,107.9816,108.1036,105.5413,106.6389,3479350.0
2023-05-27,107.9816,108.1036,105.5413,106.6389,3479350.0
2023-05-28,107.9816,108.1036,105.5413,106.6389,3479350.0
2023-05-29,107.9816,108.1036,105.5413,106.6389,3479350.0
2023-05-30,104.4142,106.0607,104.0418,105.6393,4101954.0
2023-05-31,103.5028,104.424,102.2385,102.8167,12831936.0
2023-06-01,103.3459,105.1296,102.7236,103.7576,4180028.0
2023-06-02,105.7863,107.6876,104.6298,106.7369,3627588.0
2023-06-03,105.7863,107.6876,104.6298,106.7369,3627588.0
2023-06-04,105.7863,107.6876,104.6298,106.7369,3627588.0
2023-06-05,107.6582,108.3197,105.453,106.5213,3001559.0
2023-06-06,104.914,107.2269,104.816,106.8545,2949632.0
2023-06-07,106.9525,111.8822,106.7663,111.843,4090925.0
2023-06-08,111.7253,112.3036,108.2854,110.1867,3811942.0
2023-06-09,110.4905,111.2745,109.0008,110.7551,2699216.0
2023-06-10,110.4905,111.2745,109.0008,110.7551,2699216.0
2023-06-11,110.4905,111.2745,109.0008,110.7551,2699216.0
2023-06-12,108.8734,111.5587,108.8293,110.1279,3063778.0
2023-06-13,111.4803,113.2934,110.0789,110.2553,3174993.0
2023-06-14,111.1961,111.8234,108.4324,109.4124,3152402.0
2023-06-15,109.579,112.2056,109.579,111.5587,3240412.0
2023-06-16,111.7841,112.2154,110.3435,111.0295,10770601.0
2023-06-17,111.7841,112.2154,110.3435,111.0295,10770601.0
2023-06-18,111.7841,112.2154,110.3435,111.0295,10770601.0
2023-06-19,111.7841,112.2154,110.3435,111.0295,10770601.0
2023-06-20,110.6571,110.8724,108.4814,108.7264,3816636.0
2023-06-21,108.2462,110.8825,107.7464,109.7653,2943570.0
2023-06-22,108.0992,109.6574,106.7075,109.1968,2911860.0
2023-06-23,107.5209,109.7947,107.5209,109.4124,3536104.0
2023-06-24,107.5209,109.7947,107.5209,109.4124,3536104.0
2023-06-25,107.5209,109.7947,107.5209,109.4124,3536104.0
2023-06-26,109.285,111.4215,109.0498,110.7845,2352059.0
2023-06-27,110.8825,112.3918,110.1769,111.7057,2341864.0
2023-06-28,111.6175,113.0484,110.6326,112.8034,2514752.0
2023-06-29,112.9504,114.6655,112.8034,114.0187,2324891.0
2023-06-30,114.4597,115.1261,113.1954,114.2735,2654569.0
2023-07-01,114.4597,115.1261,113.1954,114.2735,2654569.0
2023-07-02,114.4597,115.1261,113.1954,114.2735,2654569.0
2023-07-03,114.8223,116.2434,114.5038,115.1947,1537197.0
2023-07-04,114.8223,116.2434,114.5038,115.1947,1537197.0
2023-07-05,115.3515,115.5475,113.3522,113.8912,2777208.0
2023-07-06,113.117,113.5874,110.5689,111.0785,3084863.0
2023-07-07,111.0981,116.7236,110.9413,115.6651,4147642.0
2023-07-08,111.0981,116.7236,110.9413,115.6651,4147642.0
2023-07-09,111.0981,116.7236,110.9413,115.6651,4147642.0
2023-07-10,115.2339,116.5668,114.8125,115.4887,2582577.0
2023-07-11,116.1454,117.8835,115.5965,117.6154,2652589.0
2023-07-12,118.5857,119.9822,117.0372,117.5664,2395668.0
2023-07-13,117.5468,118.7229,116.4394,117.5272,2374533.0
2023-07-14,117.1548,117.1548,115.1947,116.0474,2007451.0
2023-07-15,117.1548,117.1548,115.1947,116.0474,2007451.0
2023-07-16,117.1548,117.1548,115.1947,116.0474,2007451.0
2023-07-17,115.6847,116.9882,114.935,115.7729,2117325.0
2023-07-18,115.5769,119.1639,115.2829,117.047,2314149.0
2023-07-19,117.0764,119.7715,117.0764,119.6735,2883244.0
2023-07-20,120.5458,121.8198,119.6441,121.7708,3143068.0
2023-07-21,122.5059,123.6427,121.4817,123.3095,2587371.0
2023-07-22,122.5059,123.6427,121.4817,123.3095,2587371.0
2023-07-23,122.5059,123.6427,121.4817,123.3095,2587371.0
2023-07-24,123.9759,127.3375,123.6966,125.8282,3079649.0
2023-07-25,125.25,127.5139,124.6032,126.0438,2994903.0
2023-07-26,125.1912,128.4694,125.1569,127.7491,2863703.0
2023-07-27,128.0725,128.7292,125.5146,126.9945,3027169.0
2023-07-28,127.4943,129.3074,127.0925,129.1996,2559231.0
2023-07-29,127.4943,129.3074,127.0925,129.1996,2559231.0
2023-07-30,127.4943,129.3074,127.0925,129.1996,2559231.0
2023-07-31,129.3956,131.2283,129.278,130.3658,4066578.0
2023-08-01,129.1604,132.3063,128.592,132.2475,3491881.0
2023-08-02,132.4239,134.6731,130.9784,133.159,4479106.0
2023-08-03,132.7474,134.6437,130.9784,133.502,3719515.0
2023-08-04,134.5408,137.0596,134.0606,135.1975,3483599.0
2023-08-05,134.5408,137.0596,134.0606,135.1975,3483599.0
2023-08-06,134.5408,137.0596,134.0606,135.1975,3483599.0
2023-08-07,136.3637,138.8726,136.006,137.2066,4106494.0
2023-08-08,135.7953,139.7743,134.8202,138.951,4232336.0
2023-08-09,140.1467,143.6357,139.478,141.1758,4779251.0
2023-08-10,142.1166,144.5745,141.3914,142.3812,4137326.0
2023-08-11,142.8124,146.7718,142.8017,146.762,4395957.0
2023-08-12,142.8124,146.7718,142.8017,146.762,4395957.0
2023-08-13,142.8124,146.7718,142.8017,146.762,4395957.0
2023-08-14,146.027,146.713,144.5863,145.5762,3440252.0
2023-08-15,142.4832,144.1282,139.5971,140.4836,5569512.0
2023-08-16,140.4639,142.9855,138.9913,139.2819,3623316.0
2023-08-17,141.2027,143.0249,140.1388,140.3555,3351405.0
2023-08-18,139.3804,142.5521,139.0061,142.4536,3154528.0
2023-08-19,139.3804,142.5521,139.0061,142.4536,3154528.0
2023-08-20,139.3804,142.5521,139.0061,142.4536,3154528.0
2023-08-21,142.9264,143.281,139.1587,140.7101,3495318.0
2023-08-22,141.1042,142.1286,140.3949,140.8086,2330386.0
2023-08-23,139.7251,141.2815,137.5876,141.1042,3645632.0
2023-08-24,140.7101,142.5817,139.9123,141.4489,2888155.0
2023-08-25,142.099,143.4978,140.1585,141.8232,4481147.0
2023-08-26,142.099,143.4978,140.1585,141.8232,4481147.0
2023-08-27,142.099,143.4978,140.1585,141.8232,4481147.0
2023-08-28,142.0596,143.0939,140.0797,140.8874,2520439.0
2023-08-29,140.7397,141.312,139.538,141.1239,2673603.0
2023-08-30,141.6853,141.8134,140.7101,140.9958,2539327.0
2023-08-31,141.3997,141.5967,137.7305,140.6313,5114721.0
2023-09-01,142.9264,144.7093,142.5324,143.7736,3027739.0
2023-09-02,142.9264,144.7093,142.5324,143.7736,3027739.0
2023-09-03,142.9264,144.7093,142.5324,143.7736,3027739.0
