,HON US Equity,HON US Equity,HON US Equity,HON US Equity,HON US Equity
2023-09-07,181.7032,182.7654,180.2082,181.0836,2086214.0
2023-09-08,180.7688,181.9392,180.3951,181.477,1769739.0
2023-09-09,180.7688,181.9392,180.3951,181.477,1769739.0
2023-09-10,180.7688,181.9392,180.3951,181.477,1769739.0
2023-09-11,182.8637,183.563,181.7032,183.1391,2115478.0
2023-09-12,183.1194,186.8076,182.9031,186.0896,3667566.0
2023-09-13,186.6896,190.4662,186.6551,188.4304,5057296.0
2023-09-14,189.227,192.089,188.7746,190.3679,3682184.0
2023-09-15,191.3121,191.7089,189.2172,189.8565,6014023.0
2023-09-16,191.3121,191.7089,189.2172,189.8565,6014023.0
2023-09-17,191.3121,191.7089,189.2172,189.8565,6014023.0
2023-09-18,189.5712,192.1235,189.2664,191.253,2296961.0
2023-09-19,189.9548,192.3939,189.9548,192.1284,2872400.0
2023-09-20,192.9053,193.8397,191.1842,191.2334,2374326.0
2023-09-21,191.4596,191.4596,188.2435,188.273,2917718.0
2023-09-22,187.7813,188.6713,186.4634,186.6502,2824497.0
2023-09-23,187.7813,188.6713,186.4634,186.6502,2824497.0
2023-09-24,187.7813,188.6713,186.4634,186.6502,2824497.0
2023-09-25,185.9224,188.8631,185.4454,188.6959,2723193.0
2023-09-26,187.8599,188.1874,184.6635,184.7914,3399534.0
2023-09-27,185.8241,185.8241,183.2768,184.7816,2235298.0
2023-09-28,184.634,185.8634,183.6013,184.0243,2912309.0
2023-09-29,185.116,185.1258,181.2999,181.6933,3330883.0
2023-09-30,185.116,185.1258,181.2999,181.6933,3330883.0
2023-10-01,185.116,185.1258,181.2999,181.6933,3330883.0
2023-10-02,180.9655,181.772,178.0839,179.5985,2700935.0
2023-10-03,178.8608,179.7067,177.2672,178.1527,2490471.0
2023-10-04,178.4379,179.9378,177.4397,179.4903,2298684.0
2023-10-05,179.1461,179.4116,176.1759,177.0512,2288328.0
2023-10-06,177.4938,182.2441,176.7365,181.6147,3770890.0
2023-10-07,177.4938,182.2441,176.7365,181.6147,3770890.0
2023-10-08,177.4938,182.2441,176.7365,181.6147,3770890.0
2023-10-09,182.2539,183.8964,181.713,183.444,2278984.0
2023-10-10,184.8996,184.9881,181.3393,183.267,3262668.0
2023-10-11,183.4833,185.1848,182.7457,184.3095,2210345.0
2023-10-12,184.2701,184.2996,179.805,180.9065,2414023.0
2023-10-13,181.8015,181.8015,179.3526,180.5328,2245641.0
2023-10-14,181.8015,181.8015,179.3526,180.5328,2245641.0
2023-10-15,181.8015,181.8015,179.3526,180.5328,2245641.0
2023-10-16,182.549,184.4078,182.0769,183.1588,2433101.0
2023-10-17,182.2834,184.2013,181.9146,183.2473,1848913.0
2023-10-18,182.5687,182.9719,180.0214,180.4443,2262036.0
2023-10-19,180.1492,182.7918,178.8608,179.2641,2565722.0
2023-10-20,179.6378,180.7492,178.074,178.3297,3043455.0
2023-10-21,179.6378,180.7492,178.074,178.3297,3043455.0
2023-10-22,179.6378,180.7492,178.074,178.3297,3043455.0
2023-10-23,178.5953,180.0607,177.4151,177.5429,2073580.0
2023-10-24,178.5756,180.0017,177.2872,178.4674,2552306.0
2023-10-25,178.4576,178.7822,175.0448,175.153,4147428.0
2023-10-26,175.6349,179.9752,171.996,173.1565,4817578.0
2023-10-27,172.7533,176.166,172.4582,174.081,3400371.0
2023-10-28,172.7533,176.166,172.4582,174.081,3400371.0
2023-10-29,172.7533,176.166,172.4582,174.081,3400371.0
2023-10-30,174.6121,177.3266,173.6876,176.7856,2633837.0
2023-10-31,176.5398,180.8869,176.225,180.2378,3770344.0
2023-11-01,181.1524,181.2299,178.4281,180.9557,3358688.0
2023-11-02,182.5392,184.0488,181.1131,183.3555,3059557.0
2023-11-03,185.0373,187.0731,184.8788,185.8733,2960084.0
2023-11-04,185.0373,187.0731,184.8788,185.8733,2960084.0
2023-11-05,185.0373,187.0731,184.8788,185.8733,2960084.0
2023-11-06,185.5585,185.7847,183.9357,184.4078,2339892.0
2023-11-07,183.6899,184.1661,182.4998,183.5325,2482252.0
2023-11-08,183.7981,183.7981,180.7492,181.5753,3193524.0
2023-11-09,181.9018,183.4352,181.239,181.7139,2718322.0
2023-11-10,182.6339,184.9192,181.6941,184.7114,2178647.0
2023-11-11,182.6339,184.9192,181.6941,184.7114,2178647.0
2023-11-12,182.6339,184.9192,181.6941,184.7114,2178647.0
2023-11-13,184.8005,185.5029,183.7221,184.5136,1675859.0
2023-11-14,186.7494,188.629,186.6307,188.2036,2951656.0
2023-11-15,188.4411,189.7074,186.7593,187.521,4076819.0
2023-11-16,189.1731,190.3009,188.3718,188.6686,2133472.0
2023-11-17,189.737,189.9448,187.8969,189.1632,2207822.0
2023-11-18,189.737,189.9448,187.8969,189.1632,2207822.0
2023-11-19,189.737,189.9448,187.8969,189.1632,2207822.0
2023-11-20,188.629,190.3158,188.0355,189.7469,2000174.0
2023-11-21,189.0445,189.559,188.0355,189.1929,1877572.0
2023-11-22,189.0544,190.8055,188.0948,190.2515,1881988.0
2023-11-23,189.0544,190.8055,188.0948,190.2515,1881988.0
2023-11-24,191.0528,191.6365,190.3504,191.3397,1074506.0
2023-11-25,191.0528,191.6365,190.3504,191.3397,1074506.0
2023-11-26,191.0528,191.6365,190.3504,191.3397,1074506.0
2023-11-27,190.5483,191.6068,190.291,190.9044,2480483.0
2023-11-28,190.9242,192.9819,190.3504,192.1905,3329148.0
2023-11-29,193.437,194.2185,191.8541,192.1806,2243034.0
2023-11-30,192.1905,194.0207,191.9531,193.8228,3114043.0
2023-12-01,194.3966,195.9647,193.2294,195.6629,3112060.0
2023-12-02,194.3966,195.9647,193.2294,195.6629,3112060.0
2023-12-03,194.3966,195.9647,193.2294,195.6629,3112060.0
2023-12-04,194.4164,196.3356,194.3571,196.2367,2717466.0
2023-12-05,195.4057,195.7223,193.2401,194.8418,2584262.0
2023-12-06,196.029,196.9935,195.1683,195.6728,2230902.0
2023-12-07,196.86,196.9193,195.3463,195.6728,2436954.0
2023-12-08,193.9415,195.1188,190.944,192.5269,4545331.0
2023-12-09,193.9415,195.1188,190.944,192.5269,4545331.0
2023-12-10,193.9415,195.1188,190.944,192.5269,4545331.0
2023-12-11,194.3472,198.3637,193.9514,198.245,3706188.0
2023-12-12,199.8377,200.1345,198.7139,199.353,3094085.0
2023-12-13,200.4313,200.9853,198.1065,200.9062,3063397.0
2023-12-14,201.8163,202.4534,200.2928,201.2327,3785666.0
2023-12-15,201.6679,202.8502,200.273,201.2228,7523488.0
2023-12-16,201.6679,202.8502,200.273,201.2228,7523488.0
2023-12-17,201.6679,202.8502,200.273,201.2228,7523488.0
2023-12-18,201.8262,203.2508,201.3019,202.9046,2970685.0
2023-12-19,202.3407,202.8749,201.3118,202.4099,2596931.0
2023-12-20,201.5294,203.1717,200.6688,200.7281,3349631.0
2023-12-21,201.6086,203.0084,201.2524,202.8551,2158664.0
2023-12-22,202.8551,204.9425,202.7661,203.4388,1889800.0
2023-12-23,202.8551,204.9425,202.7661,203.4388,1889800.0
2023-12-24,202.8551,204.9425,202.7661,203.4388,1889800.0
2023-12-25,202.8551,204.9425,202.7661,203.4388,1889800.0
2023-12-26,203.9334,206.3176,203.5872,205.8131,1860306.0
2023-12-27,204.9425,207.4158,204.9425,206.7826,2340215.0
2023-12-28,207.0794,207.7224,206.5946,206.931,1647683.0
2023-12-29,206.9805,207.9203,206.6738,207.4652,2256443.0
2023-12-30,206.9805,207.9203,206.6738,207.4652,2256443.0
2023-12-31,206.9805,207.9203,206.6738,207.4652,2256443.0
2024-01-01,206.9805,207.9203,206.6738,207.4652,2256443.0
2024-01-02,206.6243,208.3506,206.0901,206.7628,3132684.0
2024-01-03,206.189,206.189,202.0736,202.3407,3814053.0
2024-01-04,201.9351,204.0126,201.846,202.7067,2542018.0
2024-01-05,202.2022,202.3753,200.095,201.3514,2682727.0
2024-01-06,202.2022,202.3753,200.095,201.3514,2682727.0
2024-01-07,202.2022,202.3753,200.095,201.3514,2682727.0
2024-01-08,200.9458,201.3662,199.0958,200.4907,4019954.0
2024-01-09,198.334,199.5706,196.7709,199.4717,3082280.0
2024-01-10,198.8485,200.3027,198.2747,200.2335,2372259.0
2024-01-11,200.1246,200.4214,197.414,199.5113,1940910.0
2024-01-12,201.2129,201.8064,198.0174,198.9474,2429309.0
2024-01-13,201.2129,201.8064,198.0174,198.9474,2429309.0
2024-01-14,201.2129,201.8064,198.0174,198.9474,2429309.0
2024-01-15,201.2129,201.8064,198.0174,198.9474,2429309.0
2024-01-16,198.5319,198.9721,195.3958,195.653,3500369.0
2024-01-17,194.6439,195.9696,193.902,195.8311,2510468.0
2024-01-18,195.6036,198.3934,195.1519,197.9878,2604627.0
2024-01-19,198.1362,199.0859,196.5137,198.6308,3089602.0
2024-01-20,198.1362,199.0859,196.5137,198.6308,3089602.0
2024-01-21,198.1362,199.0859,196.5137,198.6308,3089602.0
2024-01-22,199.1848,201.7372,198.2846,198.888,3589302.0
2024-01-23,199.076,200.9853,198.4824,200.7677,2033826.0
2024-01-24,200.7677,201.5987,197.5426,197.7305,3483914.0
2024-01-25,199.5805,200.9952,198.523,200.3918,2653230.0
2024-01-26,200.8567,201.7075,199.2343,199.6399,1924770.0
2024-01-27,200.8567,201.7075,199.2343,199.6399,1924770.0
2024-01-28,200.8567,201.7075,199.2343,199.6399,1924770.0
2024-01-29,199.2739,200.8864,198.6654,200.8765,2196849.0
2024-01-30,199.0067,204.161,199.0067,203.696,5646047.0
2024-01-31,204.9821,205.4866,199.6003,200.095,5624518.0
2024-02-01,193.7734,195.4552,187.6298,195.198,7819099.0
2024-02-02,194.9259,197.9086,193.4469,194.0108,4317910.0
2024-02-03,194.9259,197.9086,193.4469,194.0108,4317910.0
2024-02-04,194.9259,197.9086,193.4469,194.0108,4317910.0
2024-02-05,191.8838,192.7643,190.756,190.944,4632180.0
2024-02-06,190.479,191.9877,189.9844,191.5672,3741587.0
2024-02-07,193.3776,193.7239,191.5178,192.0223,3029888.0
2024-02-08,191.5178,191.9387,190.1921,191.3892,2516150.0
2024-02-09,190.9341,193.1353,190.7659,192.7544,3686297.0
2024-02-10,190.9341,193.1353,190.7659,192.7544,3686297.0
2024-02-11,190.9341,193.1353,190.7659,192.7544,3686297.0
2024-02-12,191.9036,195.5145,191.6958,195.2375,2827875.0
2024-02-13,194.6341,194.8517,190.6571,191.9333,4432118.0
2024-02-14,192.3587,193.4964,191.8047,192.7841,2115287.0
2024-02-15,193.902,196.0735,193.5211,195.8311,1996523.0
2024-02-16,195.4057,196.7709,194.3472,195.0595,2331020.0
2024-02-17,195.4057,196.7709,194.3472,195.0595,2331020.0
2024-02-18,195.4057,196.7709,194.3472,195.0595,2331020.0
2024-02-19,195.4057,196.7709,194.3472,195.0595,2331020.0
2024-02-20,195.8311,197.5129,194.8022,196.8105,2761051.0
2024-02-21,197.4634,198.235,196.0834,197.3942,1969621.0
2024-02-22,197.2953,199.4025,196.484,198.6605,3635080.0
2024-02-23,198.6605,200.4561,198.3835,198.4824,2450243.0
2024-02-24,198.6605,200.4561,198.3835,198.4824,2450243.0
2024-02-25,198.6605,200.4561,198.3835,198.4824,2450243.0
2024-02-26,197.8888,198.0571,196.0883,197.0578,2028604.0
2024-02-27,197.4535,197.5624,194.8418,196.0586,2451977.0
2024-02-28,195.9894,196.8006,195.1386,195.4552,2664144.0
2024-02-29,197.2456,199.1555,195.5943,197.6833,3437346.0
2024-03-01,196.5493,197.8922,195.0373,197.6236,2785462.0
2024-03-02,196.5493,197.8922,195.0373,197.6236,2785462.0
2024-03-03,196.5493,197.8922,195.0373,197.6236,2785462.0
2024-03-04,197.3849,198.7377,197.1163,198.1906,2148909.0
2024-03-05,198.0812,198.4791,195.5943,196.3106,2532241.0
2024-03-06,198.4492,201.3439,197.6248,199.444,2713389.0
2024-03-07,201.145,202.1894,200.6675,201.5429,2447565.0
2024-03-08,202.0601,202.841,199.3942,199.6926,2139383.0
2024-03-09,202.0601,202.841,199.3942,199.6926,2139383.0
2024-03-10,202.0601,202.841,199.3942,199.6926,2139383.0
2024-03-11,200.5183,201.4981,198.0712,199.2351,2443183.0
2024-03-12,198.678,199.1953,196.6289,198.0812,2938803.0
2024-03-13,198.8969,200.0706,197.7927,198.678,2537637.0
2024-03-14,198.2006,198.678,193.9331,195.3158,3838212.0
2024-03-15,195.3556,197.5042,194.8682,196.6488,6310153.0
2024-03-16,195.3556,197.5042,194.8682,196.6488,6310153.0
2024-03-17,195.3556,197.5042,194.8682,196.6488,6310153.0
2024-03-18,197.9618,197.9618,195.3457,195.7237,2481716.0
2024-03-19,195.7237,198.1906,195.087,197.9917,4524803.0
2024-03-20,197.544,200.6476,197.2854,200.1204,2714424.0
2024-03-21,200.9361,202.0202,200.2298,200.3193,2811767.0
2024-03-22,200.4586,200.9062,199.0361,199.6728,2061324.0
2024-03-23,200.4586,200.9062,199.0361,199.6728,2061324.0
2024-03-24,200.4586,200.9062,199.0361,199.6728,2061324.0
2024-03-25,199.3246,199.6529,197.3849,197.4346,1961385.0
2024-03-26,197.0069,200.4089,196.7085,199.9413,2697318.0
2024-03-27,201.8711,204.1789,201.145,204.0496,2760101.0
2024-03-28,204.3182,205.7307,204.0993,204.1689,3594210.0
2024-03-29,204.3182,205.7307,204.0993,204.1689,3594210.0
2024-03-30,204.3182,205.7307,204.0993,204.1689,3594210.0
2024-03-31,204.3182,205.7307,204.0993,204.1689,3594210.0
2024-04-01,204.3082,204.8056,200.8266,200.946,2221894.0
2024-04-02,201.0156,201.2345,198.9665,199.1754,2615337.0
2024-04-03,198.3697,199.8816,196.8776,196.9273,2496129.0
2024-04-04,199.623,199.623,194.4902,195.0174,3414771.0
2024-04-05,194.8682,197.355,194.1249,196.1116,2212855.0
2024-04-06,194.8682,197.355,194.1249,196.1116,2212855.0
2024-04-07,194.8682,197.355,194.1249,196.1116,2212855.0
2024-04-08,196.5493,198.1417,196.2907,196.7184,2384717.0
2024-04-09,197.3053,198.4691,194.9876,197.365,2041975.0
2024-04-10,194.5399,195.4153,193.3761,194.6195,2907266.0
2024-04-11,194.9776,196.1564,193.2418,195.8331,3026335.0
2024-04-12,194.8781,195.4153,193.585,195.1268,3499520.0
2024-04-13,194.8781,195.4153,193.585,195.1268,3499520.0
2024-04-14,194.8781,195.4153,193.585,195.1268,3499520.0
2024-04-15,197.0666,197.4446,192.1625,193.018,3179898.0
2024-04-16,192.1227,192.6698,189.5265,189.7155,2801925.0
2024-04-17,191.3966,191.506,188.7506,189.3574,2424388.0
2024-04-18,189.994,191.2822,188.9893,190.0736,2143197.0
2024-04-19,191.5955,193.5054,190.6207,193.2368,3570010.0
2024-04-20,191.5955,193.5054,190.6207,193.2368,3570010.0
2024-04-21,191.5955,193.5054,190.6207,193.2368,3570010.0
2024-04-22,193.2567,195.2661,193.1175,194.5499,2366958.0
2024-04-23,194.9975,196.5692,194.6444,195.1268,2557257.0
2024-04-24,192.5405,194.6891,192.2421,193.764,3578298.0
2024-04-25,198.4094,199.0809,189.4867,192.0034,3894330.0
2024-04-26,189.2977,192.63,189.1087,192.4311,3041537.0
2024-04-27,189.2977,192.63,189.1087,192.4311,3041537.0
2024-04-28,189.2977,192.63,189.1087,192.4311,3041537.0
2024-04-29,192.2421,193.2368,191.2076,192.7494,2593584.0
2024-04-30,192.9683,194.8085,191.3071,191.7149,3128075.0
2024-05-01,190.9589,196.1415,190.8903,194.2714,5084843.0
2024-05-02,195.3457,195.4451,191.6701,192.6201,3418699.0
2024-05-03,193.7441,195.2064,192.5206,194.7787,2251381.0
2024-05-04,193.7441,195.2064,192.5206,194.7787,2251381.0
2024-05-05,193.7441,195.2064,192.5206,194.7787,2251381.0
2024-05-06,195.3357,196.1613,192.9285,193.9729,2257722.0
2024-05-07,194.0028,196.1556,194.0028,195.8132,2052177.0
2024-05-08,195.654,197.3152,194.8893,197.0069,1788289.0
2024-05-09,197.8027,199.7324,196.8278,199.5733,2692175.0
2024-05-10,199.9413,202.1596,199.6628,201.8512,2318408.0
2024-05-11,199.9413,202.1596,199.6628,201.8512,2318408.0
2024-05-12,199.9413,202.1596,199.6628,201.8512,2318408.0
2024-05-13,203.3632,205.6312,202.6669,202.7266,3505342.0
2024-05-14,203.9203,204.2983,201.8413,202.1397,2378589.0
2024-05-15,203.2936,204.2684,201.702,203.9799,2675812.0
2024-05-16,204.97,207.27,204.58,206.62,2566941.0
2024-05-17,206.89,207.0,205.18,205.97,2267215.0
2024-05-18,206.89,207.0,205.18,205.97,2267215.0
2024-05-19,206.89,207.0,205.18,205.97,2267215.0
2024-05-20,205.75,206.19,203.25,204.62,2008300.0
2024-05-21,205.22,205.24,203.14,203.51,1742860.0
2024-05-22,203.12,203.94,201.88,202.8,2013302.0
2024-05-23,201.53,201.55,199.22,199.39,2616403.0
2024-05-24,200.35,200.81,199.19,199.69,2360667.0
