,EVR US Equity,EVR US Equity,EVR US Equity,EVR US Equity,EVR US Equity
2022-08-14,100.5315,100.7712,99.8889,100.7041,205422.0
2022-08-15,99.7834,101.5385,99.7834,100.589,339034.0
2022-08-16,100.0807,101.3851,100.0423,100.9439,277602.0
2022-08-17,99.4861,100.6753,99.1408,100.1191,250683.0
2022-08-18,99.9752,100.9439,99.582,100.7137,728966.0
2022-08-19,99.8121,100.3396,97.1651,97.4912,319589.0
2022-08-20,99.8121,100.3396,97.1651,97.4912,319589.0
2022-08-21,99.8121,100.3396,97.1651,97.4912,319589.0
2022-08-22,95.2949,95.3764,93.0794,94.2782,511515.0
2022-08-23,94.2782,95.573,94.1008,94.681,188009.0
2022-08-24,94.892,96.0957,94.3358,94.6619,273742.0
2022-08-25,95.3382,96.9033,95.3382,96.6038,215802.0
2022-08-26,96.884,97.3477,92.9808,93.0098,290762.0
2022-08-27,96.884,97.3477,92.9808,93.0098,290762.0
2022-08-28,96.884,97.3477,92.9808,93.0098,290762.0
2022-08-29,92.7586,93.3383,91.6572,91.7538,256428.0
2022-08-30,92.2562,92.6282,89.7346,90.4688,550468.0
2022-08-31,91.319,91.5268,90.15,90.5172,375885.0
2022-09-01,89.7732,91.1548,88.7878,91.1065,410088.0
2022-09-02,92.2369,92.6127,89.58,90.1307,488850.0
2022-09-03,92.2369,92.6127,89.58,90.1307,488850.0
2022-09-04,92.2369,92.6127,89.58,90.1307,488850.0
2022-09-05,92.2369,92.6127,89.58,90.1307,488850.0
2022-09-06,90.4302,91.1741,87.7443,91.1258,671870.0
2022-09-07,90.6138,92.604,90.237,92.3335,339201.0
2022-09-08,91.348,93.3673,90.2177,93.2996,326695.0
2022-09-09,94.0435,95.9178,93.7634,95.3865,342286.0
2022-09-10,94.0435,95.9178,93.7634,95.3865,342286.0
2022-09-11,94.0435,95.9178,93.7634,95.3865,342286.0
2022-09-12,96.6038,97.9612,95.1546,95.5507,406863.0
2022-09-13,92.8938,93.4445,89.9471,90.2177,314733.0
2022-09-14,90.0921,90.3529,87.0294,88.6042,648361.0
2022-09-15,88.7878,91.3954,88.5656,89.1935,704977.0
2022-09-16,87.4545,87.5608,85.271,86.6623,1529240.0
2022-09-17,87.4545,87.5608,85.271,86.6623,1529240.0
2022-09-18,87.4545,87.5608,85.271,86.6623,1529240.0
2022-09-19,85.87,88.5752,85.7444,88.3917,424509.0
2022-09-20,87.5704,87.9472,85.8217,86.2758,489136.0
2022-09-21,87.1067,88.8554,85.3966,85.3966,379712.0
2022-09-22,86.0923,86.1502,82.6576,83.5706,336955.0
2022-09-23,80.7978,81.2326,77.3294,78.9235,769203.0
2022-09-24,80.7978,81.2326,77.3294,78.9235,769203.0
2022-09-25,80.7978,81.2326,77.3294,78.9235,769203.0
2022-09-26,78.4018,80.2761,77.7352,77.7642,655327.0
2022-09-27,78.5467,79.3873,76.001,77.5613,476783.0
2022-09-28,77.9574,80.1505,77.9091,79.6385,596561.0
2022-09-29,78.5564,79.0008,77.426,78.0154,441459.0
2022-09-30,78.1216,80.3776,77.6482,79.4646,560849.0
2022-10-01,78.1216,80.3776,77.6482,79.4646,560849.0
2022-10-02,78.1216,80.3776,77.6482,79.4646,560849.0
2022-10-03,80.5177,82.4113,78.6144,81.8509,412060.0
2022-10-04,83.8508,88.3047,83.8508,88.1694,610026.0
2022-10-05,86.3435,87.5028,85.358,87.1164,354261.0
2022-10-06,86.6623,88.1453,86.3096,86.9521,481894.0
2022-10-07,85.3773,85.5416,82.7881,83.3581,666225.0
2022-10-08,85.3773,85.5416,82.7881,83.3581,666225.0
2022-10-09,85.3773,85.5416,82.7881,83.3581,666225.0
2022-10-10,84.2566,84.5658,83.2905,83.6962,288587.0
2022-10-11,83.5127,84.4112,81.7833,83.6673,361171.0
2022-10-12,83.9764,85.4305,82.4451,84.7397,272808.0
2022-10-13,82.5079,89.8795,81.747,88.7395,572882.0
2022-10-14,89.2708,90.0051,86.2082,86.9811,503528.0
2022-10-15,89.2708,90.0051,86.2082,86.9811,503528.0
2022-10-16,89.2708,90.0051,86.2082,86.9811,503528.0
2022-10-17,89.6283,89.8602,87.5801,88.1018,451178.0
2022-10-18,91.0775,91.6379,88.4883,89.0873,478233.0
2022-10-19,88.3047,89.1018,86.9086,87.783,363454.0
2022-10-20,87.783,89.2225,86.928,87.7154,288814.0
2022-10-21,88.2854,92.2852,87.556,92.0436,335099.0
2022-10-22,88.2854,92.2852,87.556,92.0436,335099.0
2022-10-23,88.2854,92.2852,87.556,92.0436,335099.0
2022-10-24,92.8455,93.5991,91.6475,92.9615,367176.0
2022-10-25,91.8504,92.3625,88.6429,92.0436,650534.0
2022-10-26,94.6812,98.4588,92.7393,96.2753,690304.0
2022-10-27,97.2414,101.8692,97.2414,97.5699,698071.0
2022-10-28,98.3042,101.0384,97.3091,100.6712,686449.0
2022-10-29,98.3042,101.0384,97.3091,100.6712,686449.0
2022-10-30,98.3042,101.0384,97.3091,100.6712,686449.0
2022-10-31,100.1785,102.1059,100.1785,101.5407,483813.0
2022-11-01,101.9755,104.3812,101.3958,104.2459,636482.0
2022-11-02,103.3184,106.9414,103.0189,103.7435,548882.0
2022-11-03,101.7147,101.7147,97.6182,99.7148,626070.0
2022-11-04,101.2412,102.1977,99.7534,102.0528,435538.0
2022-11-05,101.2412,102.1977,99.7534,102.0528,435538.0
2022-11-06,101.2412,102.1977,99.7534,102.0528,435538.0
2022-11-07,102.304,103.2605,101.2509,103.1832,393304.0
2022-11-08,103.1542,104.4778,101.8258,102.6615,310635.0
2022-11-09,101.763,102.3426,98.6134,98.623,435734.0
2022-11-10,103.0093,107.7955,103.0093,107.6177,644082.0
2022-11-11,108.2844,113.4532,107.9511,112.4098,547366.0
2022-11-12,108.2844,113.4532,107.9511,112.4098,547366.0
2022-11-13,108.2844,113.4532,107.9511,112.4098,547366.0
2022-11-14,110.9219,113.231,109.2119,111.2987,494114.0
2022-11-15,112.632,115.1729,112.2455,112.4001,407828.0
2022-11-16,111.434,111.8301,110.2939,111.0185,221580.0
2022-11-17,108.9993,110.0621,108.0415,109.5597,338979.0
2022-11-18,111.5982,111.6079,107.381,108.4486,443111.0
2022-11-19,111.5982,111.6079,107.381,108.4486,443111.0
2022-11-20,111.5982,111.6079,107.381,108.4486,443111.0
2022-11-21,107.3279,108.6225,106.9221,107.5694,266676.0
2022-11-22,107.6467,109.2698,107.5888,108.1878,272259.0
2022-11-23,107.6044,110.0305,107.6044,109.8019,246815.0
2022-11-24,107.6044,110.0305,107.6044,109.8019,246815.0
2022-11-25,108.8782,111.2314,108.8782,110.4243,99431.0
2022-11-26,108.8782,111.2314,108.8782,110.4243,99431.0
2022-11-27,108.8782,111.2314,108.8782,110.4243,99431.0
2022-11-28,108.4212,110.2006,108.1489,108.4795,262895.0
2022-11-29,108.4114,110.5021,108.0273,109.5394,215949.0
2022-11-30,109.6269,112.0482,107.089,111.9995,340909.0
2022-12-01,111.8829,112.651,110.2298,111.9995,260674.0
2022-12-02,109.9478,112.476,109.7922,112.2913,166971.0
2022-12-03,109.9478,112.476,109.7922,112.2913,166971.0
2022-12-04,109.9478,112.476,109.7922,112.2913,166971.0
2022-12-05,111.2216,111.3967,107.2737,108.9949,309943.0
2022-12-06,108.4698,108.9608,102.8299,104.6288,601715.0
2022-12-07,103.9093,105.7957,103.7343,105.6499,279985.0
2022-12-08,106.1847,106.7681,104.4733,106.0583,336113.0
2022-12-09,105.6596,106.4083,104.6872,104.7066,183427.0
2022-12-10,105.6596,106.4083,104.6872,104.7066,183427.0
2022-12-11,105.6596,106.4083,104.6872,104.7066,183427.0
2022-12-12,104.2788,106.8945,103.5592,105.9999,396375.0
2022-12-13,110.1131,110.891,106.1944,107.5946,479704.0
2022-12-14,106.9626,108.4406,105.7082,106.6611,351247.0
2022-12-15,104.5122,105.1248,102.6257,103.5981,333767.0
2022-12-16,102.1104,104.7747,102.1104,104.4635,881012.0
2022-12-17,102.1104,104.7747,102.1104,104.4635,881012.0
2022-12-18,102.1104,104.7747,102.1104,104.4635,881012.0
2022-12-19,104.2593,105.222,103.0341,103.5203,416783.0
2022-12-20,103.1314,105.7179,103.1314,104.8719,258538.0
2022-12-21,106.4083,108.2802,106.4083,107.8961,352453.0
2022-12-22,106.4958,106.4958,102.4604,104.7358,331237.0
2022-12-23,105.1053,107.6044,104.4149,106.525,353267.0
2022-12-24,105.1053,107.6044,104.4149,106.525,353267.0
2022-12-25,105.1053,107.6044,104.4149,106.525,353267.0
2022-12-26,105.1053,107.6044,104.4149,106.525,353267.0
2022-12-27,106.1847,107.7891,105.7179,107.0501,286771.0
2022-12-28,106.9042,107.8547,105.5721,105.9124,258092.0
2022-12-29,106.6125,108.1051,106.6125,107.6044,263504.0
2022-12-30,106.1263,106.7778,105.0373,106.068,329933.0
2022-12-31,106.1263,106.7778,105.0373,106.068,329933.0
2023-01-01,106.1263,106.7778,105.0373,106.068,329933.0
2023-01-02,106.1263,106.7778,105.0373,106.068,329933.0
2023-01-03,108.1586,109.8797,107.3807,108.9268,445676.0
2023-01-04,110.1228,112.2037,108.4503,111.1147,599290.0
2023-01-05,110.0353,112.9233,109.4227,112.5927,614909.0
2023-01-06,113.9929,117.0949,113.0011,117.0657,661650.0
2023-01-07,113.9929,117.0949,113.0011,117.0657,661650.0
2023-01-08,113.9929,117.0949,113.0011,117.0657,661650.0
2023-01-09,117.2699,119.3897,117.2699,118.4854,532924.0
2023-01-10,118.6701,121.6748,118.3492,121.6359,509841.0
2023-01-11,122.6569,123.3911,120.5565,122.9194,474580.0
2023-01-12,123.5515,124.7184,121.772,124.6211,505126.0
2023-01-13,123.6001,124.4655,122.6131,123.2209,298141.0
2023-01-14,123.6001,124.4655,122.6131,123.2209,298141.0
2023-01-15,123.6001,124.4655,122.6131,123.2209,298141.0
2023-01-16,123.6001,124.4655,122.6131,123.2209,298141.0
2023-01-17,122.5986,124.4121,121.9276,122.9292,337028.0
2023-01-18,122.9389,123.9988,120.1968,120.4204,349942.0
2023-01-19,118.5826,120.4593,117.0073,119.7203,397070.0
2023-01-20,120.4593,121.5387,119.1466,121.5387,327715.0
2023-01-21,120.4593,121.5387,119.1466,121.5387,327715.0
2023-01-22,120.4593,121.5387,119.1466,121.5387,327715.0
2023-01-23,121.3247,122.5888,119.7397,122.5597,287318.0
2023-01-24,122.5597,123.3473,121.2664,121.6456,169048.0
2023-01-25,120.1968,122.3068,120.187,122.1902,244793.0
2023-01-26,122.725,124.6989,121.7137,123.9891,284550.0
2023-01-27,123.7752,125.4282,123.4543,124.2322,337237.0
2023-01-28,123.7752,125.4282,123.4543,124.2322,337237.0
2023-01-29,123.7752,125.4282,123.4543,124.2322,337237.0
2023-01-30,123.3667,125.788,122.9681,123.4932,379035.0
2023-01-31,123.2987,126.2353,122.3652,126.2256,1381176.0
2023-02-01,128.2384,129.2574,121.772,128.1412,826260.0
2023-02-02,129.3275,133.3921,127.5675,129.026,1019736.0
2023-02-03,125.2824,131.2334,125.2824,130.5235,661000.0
2023-02-04,125.2824,131.2334,125.2824,130.5235,661000.0
2023-02-05,125.2824,131.2334,125.2824,130.5235,661000.0
2023-02-06,129.4442,131.8265,129.2594,130.2512,633690.0
2023-02-07,127.723,130.2026,126.1867,129.4442,779721.0
2023-02-08,126.6437,129.9304,126.6437,128.0245,648923.0
2023-02-09,129.0163,129.5949,126.0311,126.2158,596465.0
2023-02-10,124.9226,127.6841,124.8156,127.1493,610073.0
2023-02-11,124.9226,127.6841,124.8156,127.1493,610073.0
2023-02-12,124.9226,127.6841,124.8156,127.1493,610073.0
2023-02-13,126.8382,131.6904,126.7118,131.6807,693170.0
2023-02-14,131.1069,133.623,130.9027,132.4099,697146.0
2023-02-15,131.3889,132.3419,128.9774,129.8331,384152.0
2023-02-16,127.5188,129.2205,126.7993,126.9549,369095.0
2023-02-17,126.6437,127.2077,125.331,127.1299,514331.0
2023-02-18,126.6437,127.2077,125.331,127.1299,514331.0
2023-02-19,126.6437,127.2077,125.331,127.1299,514331.0
2023-02-20,126.6437,127.2077,125.331,127.1299,514331.0
2023-02-21,124.7962,126.4006,122.5986,122.8514,379862.0
2023-02-22,122.3749,123.8238,121.6942,122.618,252030.0
2023-02-23,124.1535,124.3882,121.5716,123.9285,308190.0
2023-02-24,123.5765,124.2513,122.041,123.772,322664.0
2023-02-25,123.5765,124.2513,122.041,123.772,322664.0
2023-02-26,123.5765,124.2513,122.041,123.772,322664.0
2023-02-27,125.3466,127.0483,124.261,126.9407,438949.0
2023-02-28,127.0874,129.2389,126.7554,128.2903,553365.0
2023-03-01,127.5275,130.0604,127.4101,128.2218,410192.0
2023-03-02,126.5495,128.8819,125.9431,128.3001,273076.0
2023-03-03,128.7499,130.0506,127.6448,129.4443,308514.0
2023-03-04,128.7499,130.0506,127.6448,129.4443,308514.0
2023-03-05,128.7499,130.0506,127.6448,129.4443,308514.0
2023-03-06,129.0922,130.432,126.6571,127.3416,473995.0
2023-03-07,126.9113,127.8062,125.5813,125.5813,213600.0
2023-03-08,125.7573,126.9505,125.1999,126.3539,252454.0
2023-03-09,125.7671,126.1974,121.7965,122.5105,401583.0
2023-03-10,120.975,120.975,115.3713,116.007,526653.0
2023-03-11,120.975,120.975,115.3713,116.007,526653.0
2023-03-12,120.975,120.975,115.3713,116.007,526653.0
2023-03-13,112.7308,114.8725,109.034,110.1978,715511.0
2023-03-14,114.7454,116.3786,111.3714,114.8823,847384.0
2023-03-15,111.0682,112.1831,108.7553,112.0266,625487.0
2023-03-16,111.1856,114.8823,108.9362,114.7649,554284.0
2023-03-17,113.5327,114.0755,109.7577,110.5108,1683591.0
2023-03-18,113.5327,114.0755,109.7577,110.5108,1683591.0
2023-03-19,113.5327,114.0755,109.7577,110.5108,1683591.0
2023-03-20,112.7601,113.3078,110.4619,111.3518,345103.0
2023-03-21,114.8432,116.0461,113.5425,115.5082,446426.0
2023-03-22,115.5571,116.4079,112.3004,112.3004,293406.0
2023-03-23,112.7699,114.5302,111.1562,111.6648,304196.0
2023-03-24,108.8873,109.5898,104.7798,108.1049,503533.0
2023-03-25,108.8873,109.5898,104.7798,108.1049,503533.0
2023-03-26,108.8873,109.5898,104.7798,108.1049,503533.0
2023-03-27,110.8433,110.9411,109.2003,110.2565,244007.0
2023-03-28,109.7871,109.7871,108.0463,108.9558,277028.0
2023-03-29,110.188,110.188,107.1465,109.4741,423770.0
2023-03-30,110.8433,111.6648,109.5426,109.924,304903.0
2023-03-31,111.2736,113.6207,110.9411,112.8383,401106.0
2023-04-01,111.2736,113.6207,110.9411,112.8383,401106.0
2023-04-02,111.2736,113.6207,110.9411,112.8383,401106.0
2023-04-03,112.6721,114.0217,112.1929,112.9655,300362.0
2023-04-04,113.0046,113.0046,109.259,110.8139,345800.0
2023-04-05,109.2687,110.8922,108.1196,110.8041,302201.0
2023-04-06,111.0682,112.2613,110.1,110.9508,267902.0
2023-04-07,111.0682,112.2613,110.1,110.9508,267902.0
2023-04-08,111.0682,112.2613,110.1,110.9508,267902.0
2023-04-09,111.0682,112.2613,110.1,110.9508,267902.0
2023-04-10,110.9704,112.8677,110.8433,112.6721,270263.0
2023-04-11,113.2393,115.3713,113.2051,113.963,322438.0
2023-04-12,117.4837,120.7012,115.4006,115.5473,773210.0
2023-04-13,115.6647,118.0216,115.2441,117.8847,331408.0
2023-04-14,118.9115,119.8308,116.4959,118.1487,394318.0
2023-04-15,118.9115,119.8308,116.4959,118.1487,394318.0
2023-04-16,118.9115,119.8308,116.4959,118.1487,394318.0
2023-04-17,117.7477,120.3785,117.7477,119.2147,387766.0
2023-04-18,118.98,119.8504,118.1047,119.5179,251487.0
2023-04-19,119.2147,121.1217,118.7355,120.711,262989.0
2023-04-20,119.645,121.4591,119.1568,120.4763,234520.0
2023-04-21,120.8479,122.1584,118.8724,121.9237,210859.0
2023-04-22,120.8479,122.1584,118.8724,121.9237,210859.0
2023-04-23,120.8479,122.1584,118.8724,121.9237,210859.0
2023-04-24,122.0508,122.1877,118.5301,119.5081,281440.0
2023-04-25,118.315,119.2908,116.8382,116.9947,423769.0
2023-04-26,113.9141,113.9141,104.5745,106.9998,1061080.0
2023-04-27,107.0585,108.9167,105.3177,108.858,699418.0
2023-04-28,108.4277,112.8383,108.3543,111.5572,498193.0
2023-04-29,108.4277,112.8383,108.3543,111.5572,498193.0
2023-04-30,108.4277,112.8383,108.3543,111.5572,498193.0
2023-05-01,111.8604,113.4936,108.6037,109.0145,293989.0
2023-05-02,107.7627,107.7627,104.1833,106.3055,378960.0
2023-05-03,106.1294,108.3299,105.2395,105.3764,330171.0
2023-05-04,104.242,104.7701,102.0611,104.4865,494626.0
2023-05-05,106.4913,107.3617,105.4752,106.237,357400.0
2023-05-06,106.4913,107.3617,105.4752,106.237,357400.0
2023-05-07,106.4913,107.3617,105.4752,106.237,357400.0
2023-05-08,107.2052,107.3959,104.7407,105.3177,323121.0
2023-05-09,104.5647,105.6991,104.1539,105.3079,215267.0
2023-05-10,106.9216,106.9216,104.4473,105.7676,297314.0
2023-05-11,104.995,105.3862,103.5574,104.4376,375582.0
2023-05-12,105.2493,105.2493,102.6332,103.6063,190268.0
2023-05-13,105.2493,105.2493,102.6332,103.6063,190268.0
2023-05-14,105.2493,105.2493,102.6332,103.6063,190268.0
2023-05-15,103.8606,106.0219,103.3911,105.5524,315421.0
2023-05-16,105.0537,105.4884,102.8043,103.4107,286142.0
2023-05-17,104.5647,106.5793,103.8997,105.6405,305670.0
2023-05-18,105.5133,106.6771,104.8092,106.4424,284251.0
2023-05-19,107.1074,107.1074,105.2248,105.8458,299538.0
2023-05-20,107.1074,107.1074,105.2248,105.8458,299538.0
2023-05-21,107.1074,107.1074,105.2248,105.8458,299538.0
2023-05-22,106.2272,108.6135,105.9339,108.1245,240269.0
2023-05-23,107.5964,108.4179,106.3544,106.7553,270028.0
2023-05-24,106.2859,107.3323,104.0268,105.9339,340171.0
2023-05-25,105.5596,107.5884,105.3035,107.0073,279143.0
2023-05-26,106.8596,108.9377,106.8596,108.0809,221178.0
2023-05-27,106.8596,108.9377,106.8596,108.0809,221178.0
2023-05-28,106.8596,108.9377,106.8596,108.0809,221178.0
2023-05-29,106.8596,108.9377,106.8596,108.0809,221178.0
2023-05-30,108.6225,109.2332,107.7608,108.7703,428956.0
2023-05-31,108.1301,108.7309,105.7073,106.3179,561951.0
2023-06-01,106.7808,107.7952,104.7126,106.7217,622801.0
2023-06-02,108.2778,112.0992,108.2778,111.6264,516157.0
2023-06-03,108.2778,112.0992,108.2778,111.6264,516157.0
2023-06-04,108.2778,112.0992,108.2778,111.6264,516157.0
2023-06-05,110.4938,110.9272,108.1695,110.2771,827922.0
2023-06-06,109.44,113.9951,109.44,112.5128,442324.0
2023-06-07,113.3697,117.4372,113.3155,116.6986,498765.0
2023-06-08,116.3736,117.91,114.4629,117.8706,491033.0
2023-06-09,117.9789,120.5199,117.6933,118.5994,467743.0
2023-06-10,117.9789,120.5199,117.6933,118.5994,467743.0
2023-06-11,117.9789,120.5199,117.6933,118.5994,467743.0
2023-06-12,118.2941,120.2244,117.6638,119.1509,570808.0
2023-06-13,120.1358,123.4943,119.86,122.2927,546502.0
2023-06-14,122.4503,125.6905,121.3965,122.1942,692812.0
2023-06-15,121.7412,123.3071,119.8994,122.9132,634876.0
2023-06-16,123.3367,123.3367,119.3578,120.6578,648937.0
2023-06-17,123.3367,123.3367,119.3578,120.6578,648937.0
2023-06-18,123.3367,123.3367,119.3578,120.6578,648937.0
2023-06-19,123.3367,123.3367,119.3578,120.6578,648937.0
2023-06-20,120.0176,120.7809,118.6388,119.9782,361426.0
2023-06-21,119.0524,120.254,118.0873,119.1411,371788.0
2023-06-22,118.7471,118.7471,116.4918,117.2797,460732.0
2023-06-23,115.9205,116.994,114.3693,114.975,463699.0
2023-06-24,115.9205,116.994,114.3693,114.975,463699.0
2023-06-25,115.9205,116.994,114.3693,114.975,463699.0
2023-06-26,115.3493,117.2747,115.3493,116.216,358978.0
2023-06-27,116.6395,118.7274,115.7974,118.1562,337447.0
2023-06-28,118.1267,120.1654,117.0433,120.0964,480081.0
2023-06-29,120.9237,123.1594,120.0078,123.0412,476241.0
2023-06-30,124.0852,124.0852,121.6328,121.7215,428366.0
2023-07-01,124.0852,124.0852,121.6328,121.7215,428366.0
2023-07-02,124.0852,124.0852,121.6328,121.7215,428366.0
2023-07-03,122.3419,123.2234,121.6328,122.6177,127148.0
2023-07-04,122.3419,123.2234,121.6328,122.6177,127148.0
2023-07-05,121.9578,122.0169,118.5009,118.5797,402379.0
2023-07-06,117.585,117.585,115.3887,116.2751,414569.0
2023-07-07,116.7084,118.9687,116.3736,116.6493,382808.0
2023-07-08,116.7084,118.9687,116.3736,116.6493,382808.0
2023-07-09,116.7084,118.9687,116.3736,116.6493,382808.0
2023-07-10,115.6349,118.9638,115.6349,118.9146,292539.0
2023-07-11,119.9881,122.2533,119.5252,122.145,385535.0
2023-07-12,125.0799,128.9997,123.2382,128.1823,677260.0
2023-07-13,129.0588,131.6097,128.5171,130.7528,460043.0
2023-07-14,130.9498,131.4225,129.246,130.4968,301310.0
2023-07-15,130.9498,131.4225,129.246,130.4968,301310.0
2023-07-16,130.9498,131.4225,129.246,130.4968,301310.0
2023-07-17,129.6793,132.4468,129.6793,131.6983,295140.0
2023-07-18,132.112,134.1211,132.112,133.8158,299679.0
2023-07-19,133.6976,137.3811,133.6976,137.2333,444418.0
2023-07-20,137.5387,137.5387,135.3424,136.997,318367.0
2023-07-21,137.6765,137.7997,135.9136,136.3174,282460.0
2023-07-22,137.6765,137.7997,135.9136,136.3174,282460.0
2023-07-23,137.6765,137.7997,135.9136,136.3174,282460.0
2023-07-24,136.3076,137.5288,135.7708,136.3962,287765.0
2023-07-25,136.3962,139.4887,136.1648,138.6319,534974.0
2023-07-26,131.9938,134.8401,130.0339,134.4363,964008.0
2023-07-27,135.1257,136.2091,131.7968,131.9347,805275.0
2023-07-28,133.1067,134.6727,130.8464,132.1809,409830.0
2023-07-29,133.1067,134.6727,130.8464,132.1809,409830.0
2023-07-30,133.1067,134.6727,130.8464,132.1809,409830.0
2023-07-31,132.2597,133.9734,132.0184,133.0181,285064.0
2023-08-01,131.6294,133.2446,130.4869,133.1658,337698.0
2023-08-02,131.8756,133.6976,130.4869,133.4613,377788.0
2023-08-03,132.3582,136.3519,132.3582,135.7659,359291.0
2023-08-04,135.9136,138.3364,134.9878,135.9924,324030.0
2023-08-05,135.9136,138.3364,134.9878,135.9924,324030.0
2023-08-06,135.9136,138.3364,134.9878,135.9924,324030.0
2023-08-07,137.322,138.6319,136.8098,137.7258,222726.0
2023-08-08,135.7265,136.4651,133.9143,135.9727,302175.0
2023-08-09,136.2977,136.2977,134.5446,134.7416,213564.0
2023-08-10,135.9629,138.2232,135.1749,135.9235,271231.0
2023-08-11,135.7462,137.0068,134.5151,136.0416,169022.0
2023-08-12,135.7462,137.0068,134.5151,136.0416,169022.0
2023-08-13,135.7462,137.0068,134.5151,136.0416,169022.0
2023-08-14,135.628,135.628,133.9438,134.9977,135409.0
2023-08-15,133.412,133.6484,131.6097,131.8067,123161.0
2023-08-16,131.5112,132.4246,130.5559,131.0581,182266.0
2023-08-17,131.2748,132.0435,129.3051,129.4134,178534.0
2023-08-18,128.1429,131.3585,128.1429,131.1271,139983.0
2023-08-19,128.1429,131.3585,128.1429,131.1271,139983.0
2023-08-20,128.1429,131.3585,128.1429,131.1271,139983.0
2023-08-21,131.5112,132.6143,129.9551,131.3339,229670.0
2023-08-22,127.877,130.418,127.7489,129.2854,284798.0
2023-08-23,129.7384,131.4816,129.571,130.7528,205420.0
2023-08-24,130.2081,132.833,129.0194,132.0802,194703.0
2023-08-25,132.7538,133.8236,130.426,132.9519,197755.0
2023-08-26,132.7538,133.8236,130.426,132.9519,197755.0
2023-08-27,132.7538,133.8236,130.426,132.9519,197755.0
2023-08-28,133.0906,136.5724,133.0906,136.3198,257335.0
2023-08-29,136.092,139.4697,136.092,139.2815,241204.0
2023-08-30,139.4796,140.5792,138.6872,139.1627,189162.0
2023-08-31,138.8259,140.1162,138.1919,138.7268,218212.0
2023-09-01,140.2226,142.0105,139.8065,140.1433,281765.0
2023-09-02,140.2226,142.0105,139.8065,140.1433,281765.0
2023-09-03,140.2226,142.0105,139.8065,140.1433,281765.0
2023-09-04,140.2226,142.0105,139.8065,140.1433,281765.0
2023-09-05,138.6773,138.6971,135.8345,137.0231,336612.0
2023-09-06,136.5575,138.6278,134.9825,136.9735,275878.0
2023-09-07,136.0325,137.0924,134.6705,136.2405,268801.0
2023-09-08,136.6467,138.5287,134.9627,138.5089,259837.0
2023-09-09,136.6467,138.5287,134.9627,138.5089,259837.0
2023-09-10,136.6467,138.5287,134.9627,138.5089,259837.0
2023-09-11,139.1528,139.5193,136.2306,136.5575,318921.0
2023-09-12,136.3792,138.5188,136.3792,138.3207,240141.0
2023-09-13,138.9447,139.549,137.1023,139.44,456183.0
2023-09-14,140.5197,142.897,140.1631,142.0155,529184.0
2023-09-15,141.2924,143.8777,140.49,143.4617,772348.0
2023-09-16,141.2924,143.8777,140.49,143.4617,772348.0
2023-09-17,141.2924,143.8777,140.49,143.4617,772348.0
2023-09-18,143.4419,145.1506,141.2725,144.5909,312722.0
2023-09-19,144.9673,145.6013,142.3225,142.8376,265163.0
2023-09-20,143.8381,144.6503,139.4499,139.6976,385631.0
2023-09-21,138.6773,138.6773,135.2698,136.7556,480645.0
2023-09-22,137.2113,138.8655,134.2198,135.2797,281693.0
2023-09-23,137.2113,138.8655,134.2198,135.2797,281693.0
2023-09-24,137.2113,138.8655,134.2198,135.2797,281693.0
2023-09-25,134.8736,137.3673,134.8736,136.8547,189667.0
2023-09-26,135.7948,136.4783,132.9915,134.3783,306229.0
2023-09-27,134.8042,136.2703,133.9425,135.7354,241841.0
2023-09-28,135.5174,138.4247,135.4976,137.7264,172382.0
2023-09-29,138.707,139.0933,135.8938,136.5773,216752.0
2023-09-30,138.707,139.0933,135.8938,136.5773,216752.0
2023-10-01,138.707,139.0933,135.8938,136.5773,216752.0
2023-10-02,136.2703,136.2703,132.0008,132.9717,234687.0
2023-10-03,131.8326,131.8326,127.4642,129.9406,316798.0
2023-10-04,129.9406,130.9609,128.5885,130.8817,231979.0
2023-10-05,130.4458,132.7488,129.8416,132.1099,178640.0
2023-10-06,131.367,133.4571,130.3567,131.8524,183503.0
2023-10-07,131.367,133.4571,130.3567,131.8524,183503.0
2023-10-08,131.367,133.4571,130.3567,131.8524,183503.0
2023-10-09,130.6043,133.4373,130.1387,133.051,180311.0
2023-10-10,134.2,134.6953,132.5864,132.6845,130711.0
2023-10-11,133.358,134.5665,132.18,133.6156,180860.0
2023-10-12,134.1505,134.1505,129.7128,129.8119,177098.0
2023-10-13,130.218,131.06,128.5439,129.9604,255318.0
2023-10-14,130.218,131.06,128.5439,129.9604,255318.0
2023-10-15,130.218,131.06,128.5439,129.9604,255318.0
2023-10-16,132.0406,133.1005,131.3076,131.5156,185420.0
2023-10-17,130.7826,134.7349,130.1189,134.3288,309832.0
2023-10-18,131.9911,133.2392,130.5449,131.9812,415435.0
2023-10-19,131.8425,132.4368,129.2482,129.6732,296435.0
2023-10-20,129.792,130.8024,127.9991,128.4449,173516.0
2023-10-21,129.792,130.8024,127.9991,128.4449,173516.0
2023-10-22,129.792,130.8024,127.9991,128.4449,173516.0
2023-10-23,127.6624,131.2482,127.3553,129.6534,361481.0
2023-10-24,130.4953,131.1491,128.8213,129.7623,322163.0
2023-10-25,128.7718,130.5647,123.3535,125.1959,622133.0
2023-10-26,125.1959,128.9402,124.552,126.3053,338506.0
2023-10-27,126.4242,127.1473,124.9681,125.503,253278.0
2023-10-28,126.4242,127.1473,124.9681,125.503,253278.0
