,PKG US Equity,PKG US Equity,PKG US Equity,PKG US Equity,PKG US Equity
2022-08-08,128.439,130.6049,127.6498,129.6418,591545.0
2022-08-09,129.529,130.572,129.0874,130.5532,608561.0
2022-08-10,132.8178,133.9735,132.4043,132.658,458397.0
2022-08-11,132.9869,134.1145,131.8781,133.4849,516505.0
2022-08-12,134.3118,135.3924,133.4097,135.2326,369236.0
2022-08-13,134.3118,135.3924,133.4097,135.2326,369236.0
2022-08-14,134.3118,135.3924,133.4097,135.2326,369236.0
2022-08-15,134.2272,134.9272,133.4332,134.6688,357441.0
2022-08-16,134.3682,137.4361,134.2272,136.9616,419437.0
2022-08-17,135.2984,136.4542,134.8004,135.7682,408380.0
2022-08-18,135.4769,136.6985,134.4245,136.379,440759.0
2022-08-19,135.7964,136.3884,134.0393,134.5279,590378.0
2022-08-20,135.7964,136.3884,134.0393,134.5279,590378.0
2022-08-21,135.7964,136.3884,134.0393,134.5279,590378.0
2022-08-22,132.5265,132.5547,130.8727,131.9345,427108.0
2022-08-23,132.1036,133.5131,132.1036,132.611,386301.0
2022-08-24,132.2822,132.6298,130.8539,131.5117,511755.0
2022-08-25,132.0379,134.9225,131.864,134.8944,376800.0
2022-08-26,135.0823,135.0823,130.3935,130.5532,354833.0
2022-08-27,135.0823,135.0823,130.3935,130.5532,354833.0
2022-08-28,135.0823,135.0823,130.3935,130.5532,354833.0
2022-08-29,129.6136,130.5908,128.5988,129.5478,369907.0
2022-08-30,129.8767,131.3284,128.3075,130.7506,639047.0
2022-08-31,130.7318,130.9714,128.6176,128.6552,1148977.0
2022-09-01,128.0538,128.5142,126.9262,128.2417,797324.0
2022-09-02,129.6606,130.713,127.3209,127.8941,637241.0
2022-09-03,129.6606,130.713,127.3209,127.8941,637241.0
2022-09-04,129.6606,130.713,127.3209,127.8941,637241.0
2022-09-05,129.6606,130.713,127.3209,127.8941,637241.0
2022-09-06,128.1853,129.3223,127.3867,127.9598,749756.0
2022-09-07,128.129,131.0277,128.129,130.7975,516131.0
2022-09-08,129.529,131.1687,128.1759,131.0888,747853.0
2022-09-09,131.6338,131.9251,130.6848,131.1546,580314.0
2022-09-10,131.6338,131.9251,130.6848,131.1546,580314.0
2022-09-11,131.6338,131.9251,130.6848,131.1546,580314.0
2022-09-12,132.1788,134.6031,132.16,133.5037,397188.0
2022-09-13,130.9479,131.5774,129.1438,129.4633,613938.0
2022-09-14,129.3129,129.67,123.5999,124.0979,879128.0
2022-09-15,124.0321,126.1933,123.7972,124.6711,648193.0
2022-09-16,117.7366,117.7648,109.5617,110.943,2643570.0
2022-09-17,117.7366,117.7648,109.5617,110.943,2643570.0
2022-09-18,117.7366,117.7648,109.5617,110.943,2643570.0
2022-09-19,111.5913,116.656,111.2531,116.609,1215221.0
2022-09-20,114.7673,114.7673,110.6517,112.2021,958388.0
2022-09-21,112.9162,115.1996,110.9242,110.9712,767887.0
2022-09-22,110.8866,111.0558,108.763,108.8852,537693.0
2022-09-23,107.2126,107.8704,105.6716,107.0905,812903.0
2022-09-24,107.2126,107.8704,105.6716,107.0905,812903.0
2022-09-25,107.2126,107.8704,105.6716,107.0905,812903.0
2022-09-26,106.7992,107.8516,104.0461,106.1039,964190.0
2022-09-27,107.6167,108.4831,104.9857,106.4515,690922.0
2022-09-28,107.6825,109.3456,107.3442,108.8194,923119.0
2022-09-29,106.9307,107.6731,105.2206,107.3254,877818.0
2022-09-30,107.7624,109.5912,106.3564,106.6794,1133420.0
2022-10-01,107.7624,109.5912,106.3564,106.6794,1133420.0
2022-10-02,107.7624,109.5912,106.3564,106.6794,1133420.0
2022-10-03,108.361,110.318,106.9929,109.254,843092.0
2022-10-04,111.2111,112.5126,110.717,112.2371,597135.0
2022-10-05,110.4605,112.6931,109.6292,111.5246,668193.0
2022-10-06,110.337,111.8571,109.7575,110.128,785948.0
2022-10-07,108.855,108.9785,107.1972,108.0284,583750.0
2022-10-08,108.855,108.9785,107.1972,108.0284,583750.0
2022-10-09,108.855,108.9785,107.1972,108.0284,583750.0
2022-10-10,109.0735,109.444,107.6769,108.4465,478131.0
2022-10-11,107.4869,110.1375,106.6414,108.703,505562.0
2022-10-12,109.33,109.33,107.8194,107.8479,579598.0
2022-10-13,106.0999,110.793,105.0311,110.0045,449932.0
2022-10-14,110.831,111.1161,107.9429,108.0284,554303.0
2022-10-15,110.831,111.1161,107.9429,108.0284,554303.0
2022-10-16,110.831,111.1161,107.9429,108.0284,554303.0
2022-10-17,110.128,111.1066,109.273,110.147,547532.0
2022-10-18,109.919,111.8941,109.919,110.869,734224.0
2022-10-19,110.4225,110.5745,107.9999,108.684,347853.0
2022-10-20,108.684,109.9475,106.8979,107.2304,448725.0
2022-10-21,107.5914,111.3536,107.3282,111.0971,617437.0
2022-10-22,107.5914,111.3536,107.3282,111.0971,617437.0
2022-10-23,107.5914,111.3536,107.3282,111.0971,617437.0
2022-10-24,111.5816,112.0946,110.4605,110.47,683981.0
2022-10-25,108.7885,111.8333,106.4039,110.1375,782197.0
2022-10-26,110.014,113.2821,109.0355,110.546,1024441.0
2022-10-27,110.736,115.5812,110.5555,113.2916,1262487.0
2022-10-28,112.8926,115.1062,112.3226,114.6692,858486.0
2022-10-29,112.8926,115.1062,112.3226,114.6692,858486.0
2022-10-30,112.8926,115.1062,112.3226,114.6692,858486.0
2022-10-31,113.8712,115.1632,112.4936,114.2037,862985.0
2022-11-01,115.6762,116.2937,112.9971,114.5647,831547.0
2022-11-02,113.8237,116.1797,112.1231,112.6171,881481.0
2022-11-03,112.3226,115.9137,112.0566,115.1727,1012682.0
2022-11-04,117.4433,119.1058,116.3175,118.2793,989984.0
2022-11-05,117.4433,119.1058,116.3175,118.2793,989984.0
2022-11-06,117.4433,119.1058,116.3175,118.2793,989984.0
2022-11-07,118.9063,118.9158,116.0895,116.4837,768020.0
2022-11-08,116.9873,117.4053,115.0967,115.5337,1154070.0
2022-11-09,114.9447,115.2582,113.4674,114.0137,791536.0
2022-11-10,117.7758,118.8683,115.8757,118.8303,1397309.0
2022-11-11,119.7044,123.742,118.6878,123.001,764722.0
2022-11-12,119.7044,123.742,118.6878,123.001,764722.0
2022-11-13,119.7044,123.742,118.6878,123.001,764722.0
2022-11-14,122.792,125.4616,122.2505,123.267,839065.0
2022-11-15,125.0911,126.2311,122.8917,123.6755,786428.0
2022-11-16,123.476,124.103,122.7682,123.381,758454.0
2022-11-17,122.013,123.191,120.8349,123.0105,664154.0
2022-11-18,124.521,125.0056,122.279,122.5925,928063.0
2022-11-19,124.521,125.0056,122.279,122.5925,928063.0
2022-11-20,124.521,125.0056,122.279,122.5925,928063.0
2022-11-21,121.9654,125.3856,121.3099,124.7776,776073.0
2022-11-22,125.6326,126.9056,125.2098,126.6586,513381.0
2022-11-23,127.1621,127.8272,125.8131,126.6871,303450.0
2022-11-24,127.1621,127.8272,125.8131,126.6871,303450.0
2022-11-25,126.3926,127.0291,125.9936,126.3261,232066.0
2022-11-26,126.3926,127.0291,125.9936,126.3261,232066.0
2022-11-27,126.3926,127.0291,125.9936,126.3261,232066.0
2022-11-28,125.3476,125.4169,123.324,123.5995,507743.0
2022-11-29,123.685,126.6491,123.685,126.0601,837224.0
2022-11-30,125.7371,129.8032,125.2431,129.1002,1396872.0
2022-12-01,129.7842,130.1262,128.0457,129.3567,676048.0
2022-12-02,128.5112,131.6748,127.9317,130.9338,814154.0
2022-12-03,128.5112,131.6748,127.9317,130.9338,814154.0
2022-12-04,128.5112,131.6748,127.9317,130.9338,814154.0
2022-12-05,129.9077,130.0597,128.3687,128.8057,526278.0
2022-12-06,129.0432,129.7557,126.9911,128.0932,440080.0
2022-12-07,127.8082,129.1097,127.7037,128.4447,463682.0
2022-12-08,129.1477,129.96,127.8272,129.1667,556782.0
2022-12-09,128.9007,130.3733,127.9697,128.3592,653416.0
2022-12-10,128.9007,130.3733,127.9697,128.3592,653416.0
2022-12-11,128.9007,130.3733,127.9697,128.3592,653416.0
2022-12-12,128.7297,130.2973,127.5517,130.2783,595513.0
2022-12-13,133.1949,133.4276,128.8057,129.6797,713401.0
2022-12-14,129.4612,130.7153,127.9792,128.5682,636059.0
2022-12-15,125.5661,127.0766,124.6825,126.2406,709586.0
2022-12-16,125.7707,125.9721,123.8046,125.2336,1097037.0
2022-12-17,125.7707,125.9721,123.8046,125.2336,1097037.0
2022-12-18,125.7707,125.9721,123.8046,125.2336,1097037.0
2022-12-19,125.5213,126.3077,122.5291,123.3443,552160.0
2022-12-20,123.6895,124.2458,122.2222,122.6537,403676.0
2022-12-21,123.4689,123.9676,122.7976,123.1716,448419.0
2022-12-22,122.1358,122.5339,119.719,122.1934,659426.0
2022-12-23,122.2509,123.7039,121.733,123.4306,302611.0
2022-12-24,122.2509,123.7039,121.733,123.4306,302611.0
2022-12-25,122.2509,123.7039,121.733,123.4306,302611.0
2022-12-26,122.2509,123.7039,121.733,123.4306,302611.0
2022-12-27,123.3634,125.3583,123.1716,124.2554,334167.0
2022-12-28,124.38,125.2528,121.8002,121.8098,257899.0
2022-12-29,122.9415,124.1211,122.7688,123.3634,287055.0
2022-12-30,122.1934,123.421,121.8577,122.6729,367587.0
2022-12-31,122.1934,123.421,121.8577,122.6729,367587.0
2023-01-01,122.1934,123.421,121.8577,122.6729,367587.0
2023-01-02,122.1934,123.421,121.8577,122.6729,367587.0
2023-01-03,123.0853,124.3559,122.1071,123.7758,508587.0
2023-01-04,124.9555,126.3653,124.5283,125.4446,597907.0
2023-01-05,124.3129,124.9986,122.625,124.5623,577143.0
2023-01-06,126.0392,127.3435,125.6891,126.7777,514054.0
2023-01-07,126.0392,127.3435,125.6891,126.7777,514054.0
2023-01-08,126.0392,127.3435,125.6891,126.7777,514054.0
2023-01-09,128.7725,129.933,126.7633,127.0558,804593.0
2023-01-10,127.3052,127.6456,125.9155,127.2956,466607.0
2023-01-11,127.8326,128.5711,127.1997,128.1108,461661.0
2023-01-12,129.0794,130.5372,127.7607,130.4029,509768.0
2023-01-13,129.722,129.9761,128.6287,129.8562,568922.0
2023-01-14,129.722,129.9761,128.6287,129.8562,568922.0
2023-01-15,129.722,129.9761,128.6287,129.8562,568922.0
2023-01-16,129.722,129.9761,128.6287,129.8562,568922.0
2023-01-17,129.9234,130.4796,127.7511,128.034,594028.0
2023-01-18,128.6766,128.7054,125.5213,125.5501,530328.0
2023-01-19,125.1473,125.1473,123.0374,124.4568,718484.0
2023-01-20,125.0226,127.3052,123.9964,127.0558,491774.0
2023-01-21,125.0226,127.3052,123.9964,127.0558,491774.0
2023-01-22,125.0226,127.3052,123.9964,127.0558,491774.0
2023-01-23,127.0846,128.4771,125.9625,126.6434,684937.0
2023-01-24,125.3103,125.833,123.584,124.7061,671407.0
2023-01-25,124.0731,124.7445,121.9201,123.8621,877817.0
2023-01-26,122.2797,133.141,122.2797,132.9444,1253277.0
2023-01-27,132.9444,134.5652,131.4387,132.743,706451.0
2023-01-28,132.9444,134.5652,131.4387,132.743,706451.0
2023-01-29,132.9444,134.5652,131.4387,132.743,706451.0
2023-01-30,132.0909,135.1934,132.0909,133.0115,760880.0
2023-01-31,134.4597,136.8574,132.1484,136.8574,3179280.0
2023-02-01,134.6228,137.241,133.7308,136.3299,897912.0
2023-02-02,136.3682,139.4852,135.5147,139.1495,895627.0
2023-02-03,138.5933,140.2524,138.4686,138.5069,857923.0
2023-02-04,138.5933,140.2524,138.4686,138.5069,857923.0
2023-02-05,138.5933,140.2524,138.4686,138.5069,857923.0
2023-02-06,137.1547,137.4999,136.21,136.7519,524114.0
2023-02-07,136.186,138.1425,134.9201,137.5095,630247.0
2023-02-08,136.8765,137.3753,134.6803,136.0038,781069.0
2023-02-09,136.771,137.3848,133.961,134.3638,606496.0
2023-02-10,133.9802,134.4789,132.6733,134.1912,554810.0
2023-02-11,133.9802,134.4789,132.6733,134.1912,554810.0
2023-02-12,133.9802,134.4789,132.6733,134.1912,554810.0
2023-02-13,134.6228,136.4162,133.6445,136.2627,424535.0
2023-02-14,136.1189,137.4424,135.227,136.7902,422496.0
2023-02-15,136.0709,137.4712,135.5914,136.7615,351705.0
2023-02-16,135.5147,136.7039,134.7091,135.6873,275481.0
2023-02-17,135.5626,135.6969,134.3542,135.2366,394289.0
2023-02-18,135.5626,135.6969,134.3542,135.2366,394289.0
2023-02-19,135.5626,135.6969,134.3542,135.2366,394289.0
2023-02-20,135.5626,135.6969,134.3542,135.2366,394289.0
2023-02-21,133.5966,133.7884,128.1779,128.6766,585003.0
2023-02-22,129.1082,130.0864,128.3313,129.2041,589753.0
2023-02-23,129.9042,131.8799,128.5423,131.7744,504296.0
2023-02-24,130.2207,132.3594,129.722,132.158,597427.0
2023-02-25,130.2207,132.3594,129.722,132.158,597427.0
2023-02-26,130.2207,132.3594,129.722,132.158,597427.0
2023-02-27,133.539,134.335,130.4029,131.2661,624383.0
2023-02-28,130.7578,131.899,130.4748,131.1222,682040.0
2023-03-01,130.7865,133.8747,130.7578,133.0211,479231.0
2023-03-02,132.5608,135.4955,132.4937,135.2366,964662.0
2023-03-03,135.8312,137.0827,134.0329,136.5121,647593.0
2023-03-04,135.8312,137.0827,134.0329,136.5121,647593.0
2023-03-05,135.8312,137.0827,134.0329,136.5121,647593.0
2023-03-06,136.0326,136.0326,131.5538,132.1196,951102.0
2023-03-07,131.8415,132.9156,131.1318,131.6497,637860.0
2023-03-08,131.6976,133.1362,131.4962,132.4169,549384.0
2023-03-09,132.8485,133.3856,129.9713,130.0481,642121.0
2023-03-10,129.6261,129.6261,125.6652,126.9983,558934.0
2023-03-11,129.6261,129.6261,125.6652,126.9983,558934.0
2023-03-12,129.6261,129.6261,125.6652,126.9983,558934.0
2023-03-13,125.5789,128.0436,124.2649,125.3391,836336.0
2023-03-14,127.2661,128.2247,125.6296,127.1886,788194.0
2023-03-15,124.6323,125.3391,123.0297,124.4289,938287.0
2023-03-16,122.9183,125.9782,122.8118,125.0777,794613.0
2023-03-17,125.3585,125.3585,122.226,123.2863,4941839.0
2023-03-18,125.3585,125.3585,122.226,123.2863,4941839.0
2023-03-19,125.3585,125.3585,122.226,123.2863,4941839.0
2023-03-20,125.3198,129.9871,125.3198,129.2705,961152.0
2023-03-21,131.0135,131.3233,128.2054,128.7476,819477.0
2023-03-22,129.0865,129.532,126.4333,126.5786,523844.0
2023-03-23,126.2687,128.215,125.649,126.9272,556841.0
2023-03-24,126.2203,129.1127,125.1067,128.9316,470090.0
2023-03-25,126.2203,129.1127,125.1067,128.9316,470090.0
2023-03-26,126.2203,129.1127,125.1067,128.9316,470090.0
2023-03-27,129.5901,129.6675,127.8374,128.0601,545449.0
2023-03-28,128.1279,130.4519,128.1279,130.2582,332235.0
2023-03-29,131.6429,132.5337,130.51,132.3401,497416.0
2023-03-30,133.6086,133.6764,132.5918,133.2213,492768.0
2023-03-31,133.9281,134.7512,133.6957,134.4317,572112.0
2023-04-01,133.9281,134.7512,133.6957,134.4317,572112.0
2023-04-02,133.9281,134.7512,133.6957,134.4317,572112.0
2023-04-03,134.238,136.3877,134.2351,135.8551,843524.0
2023-04-04,135.8357,136.804,133.8603,134.5285,1159861.0
2023-04-05,134.5188,135.9906,133.7151,135.9422,653394.0
2023-04-06,136.2618,137.3269,135.2954,136.6782,703391.0
2023-04-07,136.2618,137.3269,135.2954,136.6782,703391.0
2023-04-08,136.2618,137.3269,135.2954,136.6782,703391.0
2023-04-09,136.2618,137.3269,135.2954,136.6782,703391.0
2023-04-10,136.2908,137.1817,135.4484,136.4845,478943.0
2023-04-11,137.4528,139.8446,137.2107,138.7019,597073.0
2023-04-12,139.5637,140.0673,137.2737,137.6852,480300.0
2023-04-13,137.8498,138.5664,135.9425,137.8982,420738.0
2023-04-14,137.3657,138.2371,135.3322,136.6878,508082.0
2023-04-15,137.3657,138.2371,135.3322,136.6878,508082.0
2023-04-16,137.3657,138.2371,135.3322,136.6878,508082.0
2023-04-17,137.1042,138.4308,136.3199,138.363,454807.0
2023-04-18,138.5276,139.0312,137.1817,138.3533,429040.0
2023-04-19,138.1016,138.4986,136.9493,137.8595,780733.0
2023-04-20,137.9757,139.0021,136.562,138.7988,565998.0
2023-04-21,138.6438,139.0602,136.6975,138.6923,480724.0
2023-04-22,138.6438,139.0602,136.6975,138.6923,480724.0
2023-04-23,138.6438,139.0602,136.6975,138.6923,480724.0
2023-04-24,139.1183,140.5708,139.1183,140.319,822522.0
2023-04-25,130.3744,133.8894,129.4642,130.1226,1350981.0
2023-04-26,128.6024,130.2582,127.576,127.9052,799605.0
2023-04-27,127.8277,129.1156,126.046,129.0865,930182.0
2023-04-28,129.3383,131.7785,128.9122,130.9748,645575.0
2023-04-29,129.3383,131.7785,128.9122,130.9748,645575.0
2023-04-30,129.3383,131.7785,128.9122,130.9748,645575.0
2023-05-01,130.4422,134.0879,130.4422,133.7732,924466.0
2023-05-02,132.8727,132.8727,127.4791,129.3189,919242.0
2023-05-03,129.9483,131.7107,129.0865,129.4158,917844.0
2023-05-04,129.6288,130.2001,127.9439,128.8348,657027.0
2023-05-05,130.3357,132.2239,129.9677,131.0813,536329.0
2023-05-06,130.3357,132.2239,129.9677,131.0813,536329.0
2023-05-07,130.3357,132.2239,129.9677,131.0813,536329.0
2023-05-08,131.6719,132.5531,130.4906,131.7204,439831.0
2023-05-09,131.5848,131.5945,128.6895,129.1253,651969.0
2023-05-10,129.9968,130.3841,127.0337,129.0575,601668.0
2023-05-11,128.2054,128.9413,127.4888,128.1473,454280.0
2023-05-12,128.767,129.2221,127.0531,128.2247,323421.0
2023-05-13,128.767,129.2221,127.0531,128.2247,323421.0
2023-05-14,128.767,129.2221,127.0531,128.2247,323421.0
2023-05-15,128.1473,128.1473,125.6006,126.3075,685314.0
2023-05-16,125.2907,125.7168,122.8021,122.9764,808450.0
2023-05-17,123.4509,125.0971,122.9522,124.8743,490586.0
2023-05-18,124.487,125.2084,123.3347,125.1358,398759.0
2023-05-19,126.1332,126.5592,124.4047,125.3488,399726.0
2023-05-20,126.1332,126.5592,124.4047,125.3488,399726.0
2023-05-21,126.1332,126.5592,124.4047,125.3488,399726.0
2023-05-22,125.0293,126.1574,123.7414,124.9809,679501.0
2023-05-23,124.8453,125.4747,123.601,123.877,619632.0
2023-05-24,123.3444,124.0125,122.2696,123.3735,474627.0
2023-05-25,122.7344,123.7995,121.921,123.296,513592.0
2023-05-26,123.8286,124.9518,122.9861,123.1701,355649.0
2023-05-27,123.8286,124.9518,122.9861,123.1701,355649.0
2023-05-28,123.8286,124.9518,122.9861,123.1701,355649.0
2023-05-29,123.8286,124.9518,122.9861,123.1701,355649.0
2023-05-30,122.9668,123.3154,120.8655,122.3858,430534.0
2023-05-31,121.8048,122.1921,119.7907,120.1005,893511.0
2023-06-01,120.9042,121.6402,118.3285,120.8752,891308.0
2023-06-02,122.3664,124.09,121.8726,124.0222,919888.0
2023-06-03,122.3664,124.09,121.8726,124.0222,919888.0
2023-06-04,122.3664,124.09,121.8726,124.0222,919888.0
2023-06-05,123.693,124.4967,122.3616,123.1217,859844.0
2023-06-06,122.928,126.046,122.928,125.465,507909.0
2023-06-07,126.0847,128.9122,125.4408,128.6411,515785.0
2023-06-08,128.8929,128.8929,126.2009,126.6754,646690.0
2023-06-09,126.5592,127.3048,125.1164,126.6561,408143.0
2023-06-10,126.5592,127.3048,125.1164,126.6561,408143.0
2023-06-11,126.5592,127.3048,125.1164,126.6561,408143.0
2023-06-12,125.7846,127.2564,124.4875,126.6948,517575.0
2023-06-13,127.4113,129.9192,127.2177,127.7793,843862.0
2023-06-14,128.8057,130.6631,127.9259,128.4147,610280.0
2023-06-15,127.9943,130.2036,127.6424,129.6855,461717.0
2023-06-16,130.057,130.8684,128.356,129.4509,1738211.0
2023-06-17,130.057,130.8684,128.356,129.4509,1738211.0
2023-06-18,130.057,130.8684,128.356,129.4509,1738211.0
2023-06-19,130.057,130.8684,128.356,129.4509,1738211.0
2023-06-20,128.4147,129.8321,127.8477,128.7275,688848.0
2023-06-21,127.9943,129.7735,126.7234,128.7079,600383.0
2023-06-22,128.3462,128.3462,126.6159,127.877,542326.0
2023-06-23,126.7137,127.5247,125.7361,125.9316,836962.0
2023-06-24,126.7137,127.5247,125.7361,125.9316,836962.0
2023-06-25,126.7137,127.5247,125.7361,125.9316,836962.0
2023-06-26,126.2835,128.5222,126.2835,127.9845,442604.0
2023-06-27,128.0138,129.5291,126.8212,128.7079,473607.0
2023-06-28,128.3169,128.6591,125.0322,126.4986,875437.0
2023-06-29,126.0,129.0403,125.8485,128.9034,881234.0
2023-06-30,128.5515,129.7833,127.4273,129.1967,648828.0
2023-07-01,128.5515,129.7833,127.4273,129.1967,648828.0
2023-07-02,128.5515,129.7833,127.4273,129.1967,648828.0
2023-07-03,128.9621,130.5067,128.8252,129.6366,363462.0
2023-07-04,128.9621,130.5067,128.8252,129.6366,363462.0
2023-07-05,127.6912,127.7206,126.088,127.1145,784785.0
2023-07-06,126.3422,127.6228,124.8318,127.2318,695435.0
2023-07-07,126.9092,130.6777,126.9092,129.5291,701980.0
2023-07-08,126.9092,130.6777,126.9092,129.5291,701980.0
2023-07-09,126.9092,130.6777,126.9092,129.5291,701980.0
2023-07-10,128.6297,130.0277,127.9747,128.9719,610569.0
2023-07-11,129.3727,130.0277,128.7568,129.5389,621608.0
2023-07-12,130.8488,131.4843,129.7442,130.448,415129.0
2023-07-13,130.1254,131.5527,129.793,131.0541,497596.0
2023-07-14,130.9955,131.6504,130.2261,131.2008,564519.0
2023-07-15,130.9955,131.6504,130.2261,131.2008,564519.0
2023-07-16,130.9955,131.6504,130.2261,131.2008,564519.0
2023-07-17,130.4382,131.6211,129.7246,130.9857,508666.0
2023-07-18,130.6044,132.4423,130.6044,132.3738,498043.0
2023-07-19,132.1979,132.9751,131.3865,132.8235,590552.0
2023-07-20,133.459,133.8695,132.0708,132.9311,386512.0
2023-07-21,132.9702,134.4561,132.5009,134.2703,677211.0
2023-07-22,132.9702,134.4561,132.5009,134.2703,677211.0
2023-07-23,132.9702,134.4561,132.5009,134.2703,677211.0
2023-07-24,134.5734,136.2842,133.4785,135.5608,1005116.0
2023-07-25,141.8173,150.8941,141.2649,149.2273,2218479.0
2023-07-26,148.2986,148.3964,144.6987,147.1744,1378932.0
2023-07-27,148.4843,151.9156,147.2233,149.0122,916971.0
2023-07-28,151.0358,151.9059,148.8265,149.3935,561118.0
2023-07-29,151.0358,151.9059,148.8265,149.3935,561118.0
2023-07-30,151.0358,151.9059,148.8265,149.3935,561118.0
2023-07-31,149.589,151.114,149.11,149.9116,728332.0
2023-08-01,149.2664,150.6766,148.5816,149.6672,653522.0
2023-08-02,149.8432,152.6977,148.8412,151.1727,674393.0
2023-08-03,153.0985,155.1025,150.4395,151.7397,1090184.0
2023-08-04,152.2676,153.5677,150.1462,150.4395,874878.0
2023-08-05,152.2676,153.5677,150.1462,150.4395,874878.0
2023-08-06,152.2676,153.5677,150.1462,150.4395,874878.0
2023-08-07,150.7816,151.7201,148.7678,149.6183,667327.0
2023-08-08,148.064,149.5255,146.5096,149.0318,582286.0
2023-08-09,149.2859,149.805,148.3572,148.7776,393659.0
2023-08-10,149.7943,150.0582,148.5275,149.413,679809.0
2023-08-11,148.6407,149.7454,148.1814,148.6114,287987.0
2023-08-12,148.6407,149.7454,148.1814,148.6114,287987.0
2023-08-13,148.6407,149.7454,148.1814,148.6114,287987.0
2023-08-14,148.4843,148.4843,147.0962,147.4579,348805.0
2023-08-15,146.0111,146.451,144.3003,144.3981,457610.0
2023-08-16,144.2416,145.532,143.8408,144.007,408670.0
2023-08-17,144.8282,145.6982,142.8535,143.4107,497279.0
2023-08-18,142.4527,144.095,142.4527,143.6844,405838.0
2023-08-19,142.4527,144.095,142.4527,143.6844,405838.0
2023-08-20,142.4527,144.095,142.4527,143.6844,405838.0
2023-08-21,143.7431,143.9435,141.6608,141.9834,338764.0
2023-08-22,142.2669,143.0392,141.4653,141.8173,328312.0
2023-08-23,142.1594,142.2767,141.4067,142.1399,361465.0
2023-08-24,141.8075,143.6747,141.1118,141.3382,268194.0
2023-08-25,142.0616,143.4469,141.4555,142.7655,349852.0
2023-08-26,142.0616,143.4469,141.4555,142.7655,349852.0
2023-08-27,142.0616,143.4469,141.4555,142.7655,349852.0
2023-08-28,143.5085,145.4196,143.5085,144.5056,260763.0
2023-08-29,144.5447,145.7569,144.2759,145.7178,284884.0
2023-08-30,146.0306,146.7638,145.4832,146.0502,271167.0
2023-08-31,146.0795,146.4412,145.4832,145.7569,488014.0
2023-09-01,146.4705,147.2037,145.6689,146.2066,396792.0
2023-09-02,146.4705,147.2037,145.6689,146.2066,396792.0
2023-09-03,146.4705,147.2037,145.6689,146.2066,396792.0
2023-09-04,146.4705,147.2037,145.6689,146.2066,396792.0
2023-09-05,145.1019,145.2583,142.003,142.2572,418670.0
2023-09-06,142.5407,142.8535,140.781,141.5338,628584.0
2023-09-07,142.7362,143.44,140.913,141.5044,953342.0
2023-09-08,141.2503,143.3354,141.2503,143.2738,375458.0
2023-09-09,141.2503,143.3354,141.2503,143.2738,375458.0
2023-09-10,141.2503,143.3354,141.2503,143.2738,375458.0
2023-09-11,144.4469,145.0237,142.6677,142.9806,377015.0
2023-09-12,143.3227,144.4958,141.2307,143.6649,387334.0
2023-09-13,143.8702,144.838,142.8828,144.2514,507508.0
2023-09-14,145.9915,147.4383,145.2436,147.3699,508102.0
2023-09-15,147.1353,148.2595,145.9133,146.3923,1049844.0
2023-09-16,147.1353,148.2595,145.9133,146.3923,1049844.0
2023-09-17,147.1353,148.2595,145.9133,146.3923,1049844.0
2023-09-18,147.1059,148.5625,146.363,148.3475,622184.0
2023-09-19,148.5919,149.501,146.9349,147.5165,394093.0
2023-09-20,147.7316,148.8069,146.7345,146.754,412850.0
2023-09-21,147.7903,149.5401,146.3239,146.451,442550.0
2023-09-22,146.9242,148.4226,146.6777,146.9439,366183.0
2023-09-23,146.9242,148.4226,146.6777,146.9439,366183.0
2023-09-24,146.9242,148.4226,146.6777,146.9439,366183.0
2023-09-25,146.9143,149.0831,146.7566,148.7085,406991.0
2023-09-26,147.8311,149.0141,146.8946,147.003,464309.0
2023-09-27,149.1127,150.5322,148.3536,149.7337,600658.0
2023-09-28,150.0787,151.9961,149.6746,151.5969,409045.0
2023-09-29,152.3362,152.8291,151.171,151.3701,485570.0
2023-09-30,152.3362,152.8291,151.171,151.3701,485570.0
2023-10-01,152.3362,152.8291,151.171,151.3701,485570.0
2023-10-02,150.828,151.6659,149.1422,151.104,757699.0
2023-10-03,149.6647,151.7645,148.6,149.5168,839943.0
2023-10-04,150.4533,151.518,149.3345,151.1533,646672.0
2023-10-05,150.5322,151.7743,149.7633,150.3843,479044.0
2023-10-06,150.3843,150.9364,149.3,149.3887,515584.0
2023-10-07,150.3843,150.9364,149.3,149.3887,515584.0
2023-10-08,150.3843,150.9364,149.3,149.3887,515584.0
2023-10-09,149.3985,152.3461,149.0683,151.5476,390799.0
2023-10-10,151.9616,153.5685,151.8581,152.4348,488708.0
2023-10-11,152.839,153.4255,150.9955,152.1194,317414.0
2023-10-12,152.0405,152.0405,148.9944,149.4478,511732.0
2023-10-13,150.3942,150.9265,148.9746,149.2211,383118.0
2023-10-14,150.3942,150.9265,148.9746,149.2211,383118.0
2023-10-15,150.3942,150.9265,148.9746,149.2211,383118.0
2023-10-16,150.5421,151.1827,150.0847,150.2759,514733.0
2023-10-17,149.0929,151.4313,148.8563,150.6998,485000.0
2023-10-18,150.9857,153.2925,150.0689,150.8772,904868.0
2023-10-19,149.9802,150.7787,146.9735,147.4269,447590.0
2023-10-20,147.3579,147.3579,142.074,142.4289,664331.0
2023-10-21,147.3579,147.3579,142.074,142.4289,664331.0
2023-10-22,147.3579,147.3579,142.074,142.4289,664331.0
