,CAC US Equity,CAC US Equity,CAC US Equity,CAC US Equity,CAC US Equity
2023-08-14,34.8896,34.8896,34.227,34.4863,68352.0
2023-08-15,34.0829,34.0829,33.1514,33.161,27791.0
2023-08-16,33.2186,33.3147,32.7096,32.7192,28342.0
2023-08-17,32.7192,33.3723,32.7192,33.3339,18204.0
2023-08-18,33.0554,33.6796,32.9593,32.9593,22352.0
2023-08-19,33.0554,33.6796,32.9593,32.9593,22352.0
2023-08-20,33.0554,33.6796,32.9593,32.9593,22352.0
2023-08-21,33.0842,33.2954,32.5368,32.5368,25732.0
2023-08-22,32.5272,32.7673,31.3747,31.3747,30865.0
2023-08-23,31.3747,31.7829,31.3459,31.4132,19424.0
2023-08-24,31.2499,31.951,31.1539,31.4132,27268.0
2023-08-25,31.7397,31.7397,31.0098,31.1827,23781.0
2023-08-26,31.7397,31.7397,31.0098,31.1827,23781.0
2023-08-27,31.7397,31.7397,31.0098,31.1827,23781.0
2023-08-28,31.0866,31.7973,30.9906,31.634,23672.0
2023-08-29,31.586,31.9124,31.2787,31.6052,17846.0
2023-08-30,31.4996,31.7205,31.3363,31.586,22846.0
2023-08-31,31.5015,31.9414,31.4804,31.49,40219.0
2023-09-01,31.7685,32.1046,31.7685,31.9414,29824.0
2023-09-02,31.7685,32.1046,31.7685,31.9414,29824.0
2023-09-03,31.7685,32.1046,31.7685,31.9414,29824.0
2023-09-04,31.7685,32.1046,31.7685,31.9414,29824.0
2023-09-05,31.7397,31.8837,31.1923,31.3747,28351.0
2023-09-06,31.4036,31.5764,30.7985,30.9042,24570.0
2023-09-07,30.7793,31.7013,30.4432,30.7313,78386.0
2023-09-08,30.8754,30.9906,30.3664,30.4144,35619.0
2023-09-09,30.8754,30.9906,30.3664,30.4144,35619.0
2023-09-10,30.8754,30.9906,30.3664,30.4144,35619.0
2023-09-11,30.4432,30.6737,29.262,29.2908,36730.0
2023-09-12,29.262,29.771,29.262,29.4444,19962.0
2023-09-13,29.5693,29.7325,29.0987,29.4925,31161.0
2023-09-14,29.7517,30.6449,29.4252,29.819,29835.0
2023-09-15,29.771,29.819,28.5513,28.7722,136898.0
2023-09-16,29.771,29.819,28.5513,28.7722,136898.0
2023-09-17,29.771,29.819,28.5513,28.7722,136898.0
2023-09-18,28.9354,28.9354,28.3976,28.4073,28923.0
2023-09-19,28.5221,28.5221,28.0903,28.1287,30741.0
2023-09-20,28.1384,28.4841,27.9271,27.9559,33682.0
2023-09-21,27.735,27.975,27.5621,27.687,31801.0
2023-09-22,27.6774,27.687,26.8131,27.082,110431.0
2023-09-23,27.6774,27.687,26.8131,27.082,110431.0
2023-09-24,27.6774,27.687,26.8131,27.082,110431.0
2023-09-25,27.0436,27.4757,26.9859,27.178,56327.0
2023-09-26,27.274,27.591,27.0724,27.3124,65588.0
2023-09-27,27.6486,28.6665,27.2452,27.274,46521.0
2023-09-28,27.13,27.9367,26.9475,27.1012,48059.0
2023-09-29,27.1396,27.9031,26.9379,27.1012,49271.0
2023-09-30,27.1396,27.9031,26.9379,27.1012,49271.0
2023-10-01,27.1396,27.9031,26.9379,27.1012,49271.0
2023-10-02,27.1492,27.1492,26.6978,26.765,40673.0
2023-10-03,26.7266,27.5158,25.992,26.0736,34328.0
2023-10-04,26.0928,26.717,25.9295,26.7074,37933.0
2023-10-05,26.765,28.9066,26.6786,26.9379,87767.0
2023-10-06,26.7843,26.96,26.2224,26.6018,46233.0
2023-10-07,26.7843,26.96,26.2224,26.6018,46233.0
2023-10-08,26.7843,26.96,26.2224,26.6018,46233.0
2023-10-09,26.4385,27.3653,26.16,26.669,60380.0
2023-10-10,26.7939,28.5225,26.6594,26.8611,41818.0
2023-10-11,26.9763,27.5669,26.7747,27.082,44474.0
2023-10-12,27.1502,27.1502,26.4483,26.6725,52229.0
2023-10-13,26.7603,27.3439,26.1071,26.1461,68359.0
2023-10-14,26.7603,27.3439,26.1071,26.1461,68359.0
2023-10-15,26.7603,27.3439,26.1071,26.1461,68359.0
2023-10-16,26.4873,26.8188,26.2201,26.5068,72001.0
2023-10-17,26.3508,27.2185,26.3508,26.9552,90249.0
2023-10-18,26.8578,27.1697,26.5068,26.5945,38688.0
2023-10-19,26.575,26.809,26.3996,26.6335,37679.0
2023-10-20,26.7213,26.7213,26.0774,26.4093,68918.0
2023-10-21,26.7213,26.7213,26.0774,26.4093,68918.0
2023-10-22,26.7213,26.7213,26.0774,26.4093,68918.0
2023-10-23,26.3216,26.6433,26.2923,26.4581,50202.0
2023-10-24,26.5945,26.5945,25.878,26.4191,57965.0
2023-10-25,26.3313,27.0235,25.8536,26.7603,50816.0
2023-10-26,26.8188,27.5109,26.5945,27.4524,43635.0
2023-10-27,27.4524,27.4817,26.9942,27.2672,44664.0
2023-10-28,27.4524,27.4817,26.9942,27.2672,44664.0
2023-10-29,27.4524,27.4817,26.9942,27.2672,44664.0
2023-10-30,27.3939,28.0471,27.3744,27.7839,41334.0
2023-10-31,28.1348,28.6223,27.2964,28.4273,105592.0
2023-11-01,28.2811,28.2811,27.3647,28.1543,66263.0
2023-11-02,28.2713,29.9286,28.1738,29.8604,46591.0
2023-11-03,30.5233,31.4981,30.5233,31.4689,52813.0
2023-11-04,30.5233,31.4981,30.5233,31.4689,52813.0
2023-11-05,30.5233,31.4981,30.5233,31.4689,52813.0
2023-11-06,31.4981,31.8004,31.0205,31.7516,50783.0
2023-11-07,31.8784,32.6835,31.4494,32.4925,61045.0
2023-11-08,32.4828,32.4828,31.2106,31.5761,55216.0
2023-11-09,31.6444,31.7224,30.9912,31.2057,38519.0
2023-11-10,31.3227,31.6249,30.8791,31.4104,47254.0
2023-11-11,31.3227,31.6249,30.8791,31.4104,47254.0
2023-11-12,31.3227,31.6249,30.8791,31.4104,47254.0
2023-11-13,31.3714,32.005,31.0107,31.7711,28291.0
2023-11-14,32.5803,34.5203,32.5023,34.3448,63932.0
2023-11-15,34.2668,34.647,33.7404,33.7404,38924.0
2023-11-16,33.6819,33.7745,33.326,33.6039,17349.0
2023-11-17,33.7989,34.4122,33.7404,33.8573,39296.0
2023-11-18,33.7989,34.4122,33.7404,33.8573,39296.0
2023-11-19,33.7989,34.4122,33.7404,33.8573,39296.0
2023-11-20,33.9841,34.0572,33.2334,33.6039,30725.0
2023-11-21,33.3894,33.9353,32.3122,32.629,22892.0
2023-11-22,33.019,33.0482,32.512,32.6193,18803.0
2023-11-23,33.019,33.0482,32.512,32.6193,18803.0
2023-11-24,32.5315,33.1457,32.5315,33.1457,9320.0
2023-11-25,32.5315,33.1457,32.5315,33.1457,9320.0
2023-11-26,32.5315,33.1457,32.5315,33.1457,9320.0
2023-11-27,32.9215,33.2042,31.8004,33.1652,33186.0
2023-11-28,33.0384,33.0969,32.4633,32.6777,20251.0
2023-11-29,33.0677,33.8086,32.59,33.6136,39306.0
2023-11-30,33.8086,33.8086,32.785,32.902,74416.0
2023-12-01,32.98,35.1734,32.785,35.0759,57248.0
2023-12-02,32.98,35.1734,32.785,35.0759,57248.0
2023-12-03,32.98,35.1734,32.785,35.0759,57248.0
2023-12-04,34.8615,35.4659,34.7932,35.3002,23372.0
2023-12-05,35.3197,35.7194,34.296,34.8517,24296.0
2023-12-06,35.0954,36.0801,34.4813,34.5105,29478.0
2023-12-07,34.6177,35.4659,34.2278,35.4561,22223.0
2023-12-08,35.3294,35.9728,35.3294,35.6024,22712.0
2023-12-09,35.3294,35.9728,35.3294,35.6024,22712.0
2023-12-10,35.3294,35.9728,35.3294,35.6024,22712.0
2023-12-11,35.7194,35.7291,35.0954,35.2514,29680.0
2023-12-12,35.1734,35.2612,34.5203,34.5593,32328.0
2023-12-13,34.4618,37.0549,34.1791,36.9964,78602.0
2023-12-14,37.9908,38.098,36.1044,37.9128,60784.0
2023-12-15,37.7276,37.9518,36.8307,36.9087,125271.0
2023-12-16,37.7276,37.9518,36.8307,36.9087,125271.0
2023-12-17,37.7276,37.9518,36.8307,36.9087,125271.0
2023-12-18,36.626,37.1914,36.314,37.1134,42323.0
2023-12-19,37.2304,38.059,37.2304,37.7276,51584.0
2023-12-20,37.8056,38.7025,37.2694,37.2889,36967.0
2023-12-21,37.5131,37.6983,37.1085,37.4254,37186.0
2023-12-22,37.7958,37.8738,36.9867,37.2596,41963.0
2023-12-23,37.7958,37.8738,36.9867,37.2596,41963.0
2023-12-24,37.7958,37.8738,36.9867,37.2596,41963.0
2023-12-25,37.7958,37.8738,36.9867,37.2596,41963.0
2023-12-26,37.4741,37.9421,37.3864,37.8738,39784.0
2023-12-27,37.7958,38.0006,37.4481,37.7763,38060.0
2023-12-28,37.791,37.8933,37.3572,37.7666,53895.0
2023-12-29,37.4303,37.4303,36.6065,36.6845,37354.0
2023-12-30,37.4303,37.4303,36.6065,36.6845,37354.0
2023-12-31,37.4303,37.4303,36.6065,36.6845,37354.0
2024-01-01,37.4303,37.4303,36.6065,36.6845,37354.0
2024-01-02,36.392,37.4741,36.392,36.8502,35391.0
2024-01-03,36.7332,36.9379,35.7583,35.8461,35204.0
2024-01-04,35.3781,36.4992,35.3781,36.0508,41452.0
2024-01-05,35.6999,36.4505,35.2612,35.9143,56025.0
2024-01-06,35.6999,36.4505,35.2612,35.9143,56025.0
2024-01-07,35.6999,36.4505,35.2612,35.9143,56025.0
2024-01-08,36.236,36.4261,35.8444,36.3628,30214.0
2024-01-09,35.8656,36.197,35.5244,35.8461,30095.0
2024-01-10,35.8656,36.4944,35.3002,36.1483,26807.0
2024-01-11,36.099,36.3849,35.4542,36.3061,64147.0
2024-01-12,36.6906,36.7301,35.5271,35.8722,33742.0
2024-01-13,36.6906,36.7301,35.5271,35.8722,33742.0
2024-01-14,36.6906,36.7301,35.5271,35.8722,33742.0
2024-01-15,36.6906,36.7301,35.5271,35.8722,33742.0
2024-01-16,35.4383,35.7637,35.0932,35.2116,36587.0
2024-01-17,34.689,35.2411,34.689,35.1918,24485.0
2024-01-18,35.1524,35.4679,34.896,35.3496,16888.0
2024-01-19,35.5764,35.7932,34.9355,35.7144,21454.0
2024-01-20,35.5764,35.7932,34.9355,35.7144,21454.0
2024-01-21,35.5764,35.7932,34.9355,35.7144,21454.0
2024-01-22,36.1286,36.6709,35.9314,36.661,30739.0
2024-01-23,36.8484,36.9569,36.0694,36.0694,22446.0
2024-01-24,36.3652,36.7399,35.727,36.5329,56497.0
2024-01-25,36.8484,37.0259,36.03,36.168,63903.0
2024-01-26,36.4343,36.5526,35.6158,35.8623,60294.0
2024-01-27,36.4343,36.5526,35.6158,35.8623,60294.0
2024-01-28,36.4343,36.5526,35.6158,35.8623,60294.0
2024-01-29,35.9807,37.1244,35.749,37.0752,40062.0
2024-01-30,36.3061,37.1146,35.3102,36.6117,60822.0
2024-01-31,36.8484,37.5879,35.4186,35.5271,79668.0
2024-02-01,35.9018,35.9018,33.9987,34.8467,45965.0
2024-02-02,34.2058,34.9453,34.0825,34.1269,34696.0
2024-02-03,34.2058,34.9453,34.0825,34.1269,34696.0
2024-02-04,34.2058,34.9453,34.0825,34.1269,34696.0
2024-02-05,33.9001,33.9001,32.8845,32.9831,39007.0
2024-02-06,32.9831,33.1803,32.1055,32.3915,31028.0
2024-02-07,32.4112,32.4112,31.1392,31.5533,44807.0
2024-02-08,31.6815,31.9034,31.2674,31.4449,41634.0
2024-02-09,31.366,31.8985,31.0899,31.8985,50464.0
2024-02-10,31.366,31.8985,31.0899,31.8985,50464.0
2024-02-11,31.366,31.8985,31.0899,31.8985,50464.0
2024-02-12,31.6421,32.8352,31.6421,32.6873,72805.0
2024-02-13,31.8787,31.9182,30.656,30.8335,83397.0
2024-02-14,31.2575,31.5681,30.9124,31.5139,57575.0
2024-02-15,31.8689,33.5451,31.6815,33.2395,54449.0
2024-02-16,33.0028,33.0965,32.3323,32.3619,31189.0
2024-02-17,33.0028,33.0965,32.3323,32.3619,31189.0
2024-02-18,33.0028,33.0965,32.3323,32.3619,31189.0
2024-02-19,33.0028,33.0965,32.3323,32.3619,31189.0
2024-02-20,32.0069,32.6873,31.9971,32.2239,33545.0
2024-02-21,32.214,32.214,31.79,31.9478,26417.0
2024-02-22,31.7999,32.0858,31.1195,31.2773,39641.0
2024-02-23,31.297,31.6076,30.8533,31.1984,28082.0
2024-02-24,31.297,31.6076,30.8533,31.1984,28082.0
2024-02-25,31.297,31.6076,30.8533,31.1984,28082.0
2024-02-26,31.3068,31.6898,31.0761,31.3463,38369.0
2024-02-27,31.3956,31.928,31.3364,31.366,24162.0
2024-02-28,31.0998,31.5829,30.8237,31.0505,38451.0
2024-02-29,31.3561,31.9912,31.1688,31.3364,49592.0
2024-03-01,31.1589,31.1589,30.5476,30.9124,49838.0
2024-03-02,31.1589,31.1589,30.5476,30.9124,49838.0
2024-03-03,31.1589,31.1589,30.5476,30.9124,49838.0
2024-03-04,30.9321,31.5829,30.8533,31.0505,48731.0
2024-03-05,31.011,32.0464,30.6018,31.8985,55996.0
2024-03-06,31.9576,32.4112,31.0357,32.0661,41922.0
2024-03-07,32.4802,34.4326,31.9442,32.3126,50630.0
2024-03-08,32.7958,33.2543,32.1943,32.4605,40426.0
2024-03-09,32.7958,33.2543,32.1943,32.4605,40426.0
2024-03-10,32.7958,33.2543,32.1943,32.4605,40426.0
2024-03-11,32.2337,32.9437,32.2337,32.6479,18786.0
2024-03-12,32.569,32.569,31.9773,32.1252,27922.0
2024-03-13,32.352,32.6281,31.7308,31.9379,31746.0
2024-03-14,31.8492,31.8492,30.656,30.8237,34033.0
2024-03-15,30.7645,31.5238,30.7448,30.804,146082.0
2024-03-16,30.7645,31.5238,30.7448,30.804,146082.0
2024-03-17,30.7645,31.5238,30.7448,30.804,146082.0
2024-03-18,30.7448,30.8138,30.0053,30.0151,43163.0
2024-03-19,30.0053,30.3985,29.8672,30.2025,44006.0
2024-03-20,30.1433,32.1844,30.1137,31.859,50626.0
2024-03-21,32.1055,32.495,31.7999,32.3323,57582.0
2024-03-22,32.4901,32.4901,31.7013,31.7604,39321.0
2024-03-23,32.4901,32.4901,31.7013,31.7604,39321.0
2024-03-24,32.4901,32.4901,31.7013,31.7604,39321.0
2024-03-25,31.7407,32.3027,31.7407,31.928,27207.0
2024-03-26,32.283,32.3915,31.2477,31.2477,32699.0
2024-03-27,31.7013,32.7859,31.504,32.7859,30924.0
2024-03-28,32.6676,33.1014,32.4999,33.0521,59022.0
2024-03-29,32.6676,33.1014,32.4999,33.0521,59022.0
2024-03-30,32.6676,33.1014,32.4999,33.0521,59022.0
2024-03-31,32.6676,33.1014,32.4999,33.0521,59022.0
2024-04-01,33.0817,33.0817,31.5533,31.6421,46507.0
2024-04-02,31.4449,31.4449,30.2715,30.3898,41398.0
2024-04-03,30.2222,30.38,29.6897,29.9461,43528.0
2024-04-04,30.232,30.9124,30.232,30.6166,36581.0
2024-04-05,30.2222,30.7349,30.2222,30.7053,69881.0
2024-04-06,30.2222,30.7349,30.2222,30.7053,69881.0
2024-04-07,30.2222,30.7349,30.2222,30.7053,69881.0
2024-04-08,30.9223,32.0464,30.9124,31.8689,83423.0
