,TILE US Equity,TILE US Equity,TILE US Equity,TILE US Equity,TILE US Equity
2022-08-10,12.4117,12.8586,12.1933,12.6302,345642.0
2022-08-11,12.7493,13.087,12.65,12.7493,212411.0
2022-08-12,12.7394,13.0571,12.65,13.0472,243576.0
2022-08-13,12.7394,13.0571,12.65,13.0472,243576.0
2022-08-14,12.7394,13.0571,12.65,13.0472,243576.0
2022-08-15,12.9777,13.2259,12.9181,13.1564,183996.0
2022-08-16,13.1068,13.3252,13.0671,13.2359,217492.0
2022-08-17,13.0472,13.1117,12.8784,12.9479,264573.0
2022-08-18,12.8883,13.1664,12.8685,13.0869,131895.0
2022-08-19,13.1068,13.1068,12.6997,12.7692,288001.0
2022-08-20,13.1068,13.1068,12.6997,12.7692,288001.0
2022-08-21,13.1068,13.1068,12.6997,12.7692,288001.0
2022-08-22,12.7195,12.7195,12.4068,12.4316,206841.0
2022-08-23,12.4018,12.6898,12.372,12.372,172163.0
2022-08-24,12.3522,12.4845,12.1536,12.2628,156468.0
2022-08-25,12.4415,12.6997,12.2727,12.6898,165130.0
2022-08-26,12.6302,12.66,12.094,12.094,148628.0
2022-08-27,12.6302,12.66,12.094,12.094,148628.0
2022-08-28,12.6302,12.66,12.094,12.094,148628.0
2022-08-29,11.9947,12.0443,11.6273,11.6472,163720.0
2022-08-30,11.667,11.7465,11.1408,11.3394,180423.0
2022-08-31,11.4486,11.5864,11.0514,11.0911,157590.0
2022-09-01,10.9321,11.1507,10.8029,10.952,271189.0
2022-09-02,11.0116,11.0911,10.624,10.7433,261248.0
2022-09-03,11.0116,11.0911,10.624,10.7433,261248.0
2022-09-04,11.0116,11.0911,10.624,10.7433,261248.0
2022-09-05,11.0116,11.0911,10.624,10.7433,261248.0
2022-09-06,10.783,10.8128,10.2662,10.4451,278251.0
2022-09-07,10.4054,10.5545,10.137,10.3954,379895.0
2022-09-08,10.3457,10.3457,10.0724,10.2265,190253.0
2022-09-09,10.2961,10.624,10.2961,10.5246,288138.0
2022-09-10,10.2961,10.624,10.2961,10.5246,288138.0
2022-09-11,10.2961,10.624,10.2961,10.5246,288138.0
2022-09-12,10.7135,10.9222,10.5843,10.7333,177718.0
2022-09-13,10.4451,10.5942,10.2861,10.3656,308273.0
2022-09-14,10.3259,10.3855,9.9681,10.0476,175443.0
2022-09-15,10.0078,10.1009,9.8091,9.8488,291548.0
2022-09-16,9.5308,9.7793,9.4414,9.7594,596681.0
2022-09-17,9.5308,9.7793,9.4414,9.7594,596681.0
2022-09-18,9.5308,9.7793,9.4414,9.7594,596681.0
2022-09-19,9.7594,10.0178,9.7594,9.9383,210623.0
2022-09-20,9.7991,9.7991,9.5209,9.6302,216285.0
2022-09-21,9.6501,9.819,9.4414,9.4612,177045.0
2022-09-22,9.4414,9.4512,9.2128,9.3519,206484.0
2022-09-23,9.1631,9.2625,9.014,9.2525,386460.0
2022-09-24,9.1631,9.2625,9.014,9.2525,386460.0
2022-09-25,9.1631,9.2625,9.014,9.2525,386460.0
2022-09-26,9.2525,9.3917,9.0041,9.014,256719.0
2022-09-27,9.1532,9.2824,8.8451,8.9444,404573.0
2022-09-28,9.0538,9.3817,8.9345,9.2824,277013.0
2022-09-29,9.1631,9.1929,8.8451,9.0538,226333.0
2022-09-30,9.014,9.2028,8.9246,8.9345,268232.0
2022-10-01,9.014,9.2028,8.9246,8.9345,268232.0
2022-10-02,9.014,9.2028,8.9246,8.9345,268232.0
2022-10-03,9.024,9.4811,9.024,9.3817,214737.0
2022-10-04,9.5606,10.2265,9.5606,10.2066,435938.0
2022-10-05,10.0973,10.3656,10.0078,10.2464,311297.0
2022-10-06,10.0973,10.3706,10.0476,10.3259,231714.0
2022-10-07,10.2563,10.4551,10.1768,10.2563,278823.0
2022-10-08,10.2563,10.4551,10.1768,10.2563,278823.0
2022-10-09,10.2563,10.4551,10.1768,10.2563,278823.0
2022-10-10,10.2364,10.3358,10.0029,10.1768,145608.0
2022-10-11,10.0675,10.2066,9.8687,10.0973,330309.0
2022-10-12,10.1172,10.1172,9.8886,10.0178,136186.0
2022-10-13,9.7892,10.306,9.6103,10.2165,243136.0
2022-10-14,10.3259,10.3259,9.9085,10.0973,184811.0
2022-10-15,10.3259,10.3259,9.9085,10.0973,184811.0
2022-10-16,10.3259,10.3259,9.9085,10.0973,184811.0
2022-10-17,10.2861,10.4359,10.1867,10.3457,246344.0
2022-10-18,10.5545,10.8029,10.4849,10.5545,169634.0
2022-10-19,10.4054,10.5942,10.1569,10.2861,196335.0
2022-10-20,10.306,10.5545,10.0973,10.1172,137938.0
2022-10-21,10.2066,10.465,10.1271,10.3259,206405.0
2022-10-22,10.2066,10.465,10.1271,10.3259,206405.0
2022-10-23,10.2066,10.465,10.1271,10.3259,206405.0
2022-10-24,10.4153,10.4749,10.2464,10.4054,167634.0
2022-10-25,10.3756,10.8625,10.3756,10.7632,165930.0
2022-10-26,10.8526,11.0315,10.624,10.783,140601.0
2022-10-27,10.942,11.2203,10.8029,10.8924,167801.0
2022-10-28,11.0215,11.3595,10.9768,11.2998,149064.0
2022-10-29,11.0215,11.3595,10.9768,11.2998,149064.0
2022-10-30,11.0215,11.3595,10.9768,11.2998,149064.0
2022-10-31,11.1806,11.2998,11.0812,11.2402,204375.0
2022-11-01,11.3197,11.439,11.0861,11.27,182751.0
2022-11-02,11.1806,11.3495,10.7433,10.7532,236167.0
2022-11-03,10.624,10.7713,10.46,10.6141,171352.0
2022-11-04,10.0874,10.306,9.4811,10.1569,326215.0
2022-11-05,10.0874,10.306,9.4811,10.1569,326215.0
2022-11-06,10.0874,10.306,9.4811,10.1569,326215.0
2022-11-07,10.2861,10.7979,10.2165,10.7532,263524.0
2022-11-08,10.7333,10.7333,10.1669,10.2662,236368.0
2022-11-09,10.1072,10.3358,10.0476,10.0973,170061.0
2022-11-10,10.634,11.1955,10.634,10.9818,236038.0
2022-11-11,10.942,11.1905,10.8842,10.9917,181741.0
2022-11-12,10.942,11.1905,10.8842,10.9917,181741.0
2022-11-13,10.942,11.1905,10.8842,10.9917,181741.0
2022-11-14,10.6638,11.0414,10.6638,10.8029,280768.0
2022-11-15,11.0215,11.1408,10.8029,10.9321,137480.0
2022-11-16,10.8427,10.8874,10.6538,10.7731,139515.0
2022-11-17,10.5843,10.6439,10.2861,10.6439,126032.0
2022-11-18,10.9222,10.9321,10.6836,10.7333,142493.0
2022-11-19,10.9222,10.9321,10.6836,10.7333,142493.0
2022-11-20,10.9222,10.9321,10.6836,10.7333,142493.0
2022-11-21,10.7333,10.952,10.7035,10.9023,213623.0
2022-11-22,10.9818,11.0613,10.7731,11.0017,117017.0
2022-11-23,10.9619,11.0812,10.8427,10.9818,72716.0
2022-11-24,10.9619,11.0812,10.8427,10.9818,72716.0
2022-11-25,11.0315,11.1458,10.9619,10.9818,45930.0
2022-11-26,11.0315,11.1458,10.9619,10.9818,45930.0
2022-11-27,11.0315,11.1458,10.9619,10.9818,45930.0
2022-11-28,10.9122,10.9122,10.4849,10.5743,133905.0
2022-11-29,10.5843,10.6936,10.5445,10.5843,100818.0
2022-11-30,10.5644,10.7632,10.306,10.7632,293464.0
2022-12-01,10.8626,11.1163,10.6338,11.0715,131511.0
2022-12-02,10.9124,11.3003,10.8179,11.2406,150428.0
2022-12-03,10.9124,11.3003,10.8179,11.2406,150428.0
2022-12-04,10.9124,11.3003,10.8179,11.2406,150428.0
2022-12-05,11.1113,11.1213,10.7532,10.8029,204271.0
2022-12-06,10.783,11.0516,10.7433,10.7433,179487.0
2022-12-07,10.6836,10.8129,10.4846,10.4946,173395.0
2022-12-08,10.594,10.7532,10.3354,10.3454,207723.0
2022-12-09,10.2757,10.6637,10.2757,10.3354,162191.0
2022-12-10,10.2757,10.6637,10.2757,10.3354,162191.0
2022-12-11,10.2757,10.6637,10.2757,10.3354,162191.0
2022-12-12,10.5443,10.8228,10.4747,10.7234,263896.0
2022-12-13,11.0516,11.1213,10.4249,10.594,620681.0
2022-12-14,10.5841,10.783,10.4349,10.4448,287019.0
2022-12-15,10.3454,10.4299,10.1265,10.1564,208353.0
2022-12-16,9.7684,10.1663,9.6689,9.9475,1982334.0
2022-12-17,9.7684,10.1663,9.6689,9.9475,1982334.0
2022-12-18,9.7684,10.1663,9.6689,9.9475,1982334.0
2022-12-19,9.9674,10.1464,9.7585,9.7784,459161.0
2022-12-20,9.8679,10.0171,9.6789,9.8579,183173.0
2022-12-21,10.0171,10.0171,9.7187,9.7485,292425.0
2022-12-22,9.6888,9.7585,9.5764,9.7585,208712.0
2022-12-23,9.7286,9.8977,9.649,9.7684,171864.0
2022-12-24,9.7286,9.8977,9.649,9.7684,171864.0
2022-12-25,9.7286,9.8977,9.649,9.7684,171864.0
2022-12-26,9.7286,9.8977,9.649,9.7684,171864.0
2022-12-27,9.7286,9.7734,9.6291,9.7485,222887.0
2022-12-28,9.6988,9.8977,9.4501,9.4799,246448.0
2022-12-29,9.4998,9.8778,9.4401,9.8778,265906.0
2022-12-30,9.7883,9.8977,9.7087,9.8181,190919.0
2022-12-31,9.7883,9.8977,9.7087,9.8181,190919.0
2023-01-01,9.7883,9.8977,9.7087,9.8181,190919.0
2023-01-02,9.7883,9.8977,9.7087,9.8181,190919.0
2023-01-03,9.8977,10.0867,9.8181,9.9574,277090.0
2023-01-04,10.0768,10.1763,9.9475,10.0171,277047.0
2023-01-05,9.8878,10.0867,9.4899,9.9872,218337.0
2023-01-06,10.0171,10.5294,9.9475,10.3951,277329.0
2023-01-07,10.0171,10.5294,9.9475,10.3951,277329.0
2023-01-08,10.0171,10.5294,9.9475,10.3951,277329.0
2023-01-09,10.5145,10.5493,10.2658,10.3454,217939.0
2023-01-10,10.3653,10.609,10.2459,10.5841,202371.0
2023-01-11,10.6239,10.9323,10.5344,10.7433,365136.0
2023-01-12,10.8029,11.2008,10.783,11.0417,361933.0
2023-01-13,10.9422,11.1014,10.9024,10.972,218562.0
2023-01-14,10.9422,11.1014,10.9024,10.972,218562.0
2023-01-15,10.9422,11.1014,10.9024,10.972,218562.0
2023-01-16,10.9422,11.1014,10.9024,10.972,218562.0
2023-01-17,10.9919,11.0218,10.783,10.793,173475.0
2023-01-18,10.9024,10.9819,10.1663,10.594,182277.0
2023-01-19,10.4846,10.7433,10.3752,10.3951,211397.0
2023-01-20,10.5045,10.6537,10.1663,10.5045,353508.0
2023-01-21,10.5045,10.6537,10.1663,10.5045,353508.0
2023-01-22,10.5045,10.6537,10.1663,10.5045,353508.0
2023-01-23,10.5642,10.9621,10.4448,10.8427,284074.0
2023-01-24,10.8029,10.9223,10.7184,10.8427,195526.0
2023-01-25,10.7433,10.9522,10.4448,10.9522,255923.0
2023-01-26,11.0715,11.0715,10.9024,10.9919,171706.0
2023-01-27,10.9522,11.1014,10.8626,11.0218,187952.0
2023-01-28,10.9522,11.1014,10.8626,11.0218,187952.0
2023-01-29,10.9522,11.1014,10.8626,11.0218,187952.0
2023-01-30,10.982,11.1213,10.9024,10.9422,131493.0
2023-01-31,10.8427,11.4396,10.8427,11.3202,333176.0
2023-02-01,11.3103,11.922,11.1511,11.7281,491073.0
2023-02-02,11.7181,12.2254,11.7181,11.9867,263670.0
2023-02-03,11.8375,12.0265,11.7778,11.7877,282226.0
2023-02-04,11.8375,12.0265,11.7778,11.7877,282226.0
2023-02-05,11.8375,12.0265,11.7778,11.7877,282226.0
2023-02-06,11.7877,11.927,11.4595,11.5589,181048.0
2023-02-07,11.4794,11.738,11.3998,11.5838,324104.0
2023-02-08,11.5589,11.5888,11.3898,11.4396,176835.0
2023-02-09,11.4993,11.554,11.2307,11.3003,325686.0
2023-02-10,11.2008,11.4595,11.1809,11.3401,283335.0
2023-02-11,11.2008,11.4595,11.1809,11.3401,283335.0
2023-02-12,11.2008,11.4595,11.1809,11.3401,283335.0
2023-02-13,11.3799,11.6286,11.2555,11.5689,356905.0
2023-02-14,11.549,11.549,10.9621,11.3898,549996.0
2023-02-15,11.3401,11.5719,11.2506,11.4893,418717.0
2023-02-16,11.2605,11.5689,11.1909,11.4396,342080.0
2023-02-17,11.5192,11.5192,11.0616,11.3699,490941.0
2023-02-18,11.5192,11.5192,11.0616,11.3699,490941.0
2023-02-19,11.5192,11.5192,11.0616,11.3699,490941.0
2023-02-20,11.5192,11.5192,11.0616,11.3699,490941.0
2023-02-21,11.1014,11.3003,11.0516,11.0815,274193.0
2023-02-22,10.0967,10.216,8.4255,8.5051,1415380.0
2023-02-23,8.5648,8.8234,8.3857,8.6543,814135.0
2023-02-24,8.515,8.8333,8.3957,8.7488,706415.0
2023-02-25,8.515,8.8333,8.3957,8.7488,706415.0
2023-02-26,8.515,8.8333,8.3957,8.7488,706415.0
2023-02-27,8.8731,8.9676,8.7687,8.8632,602134.0
2023-02-28,8.7936,8.9925,8.5051,8.7737,733700.0
2023-03-01,9.0522,9.47,9.0522,9.2611,875899.0
2023-03-02,9.1915,9.4899,9.1119,9.4799,612221.0
2023-03-03,9.5595,9.5595,9.2014,9.3307,484770.0
2023-03-04,9.5595,9.5595,9.2014,9.3307,484770.0
2023-03-05,9.5595,9.5595,9.2014,9.3307,484770.0
2023-03-06,9.2909,9.2909,8.5747,8.7737,625063.0
2023-03-07,8.7637,8.7637,8.4653,8.6543,598713.0
2023-03-08,8.5847,8.9527,8.5648,8.9328,399611.0
2023-03-09,8.903,9.0323,8.5847,8.6244,342231.0
2023-03-10,8.6344,8.9229,8.2067,8.3658,458187.0
2023-03-11,8.6344,8.9229,8.2067,8.3658,458187.0
2023-03-12,8.6344,8.9229,8.2067,8.3658,458187.0
2023-03-13,8.147,8.1669,7.8512,7.958,512641.0
2023-03-14,8.2265,8.2464,7.948,8.0177,522589.0
2023-03-15,7.769,7.8983,7.5402,7.8784,522118.0
2023-03-16,7.7192,7.8286,7.4208,7.7988,392453.0
2023-03-17,7.769,7.769,7.5601,7.6098,982768.0
2023-03-18,7.769,7.769,7.5601,7.6098,982768.0
2023-03-19,7.769,7.769,7.5601,7.6098,982768.0
2023-03-20,7.7391,7.8883,7.6496,7.6794,372270.0
2023-03-21,7.8585,8.0077,7.7143,7.8983,407943.0
2023-03-22,7.8784,7.9182,7.6496,7.6496,275608.0
2023-03-23,7.6794,7.8585,7.6496,7.7889,506800.0
2023-03-24,7.6695,7.8088,7.4805,7.769,274783.0
2023-03-25,7.6695,7.8088,7.4805,7.769,274783.0
2023-03-26,7.6695,7.8088,7.4805,7.769,274783.0
2023-03-27,7.8883,8.0177,7.769,7.9779,281893.0
2023-03-28,7.9082,8.1569,7.7391,7.9182,526994.0
2023-03-29,7.9978,8.0674,7.7789,7.8386,180893.0
2023-03-30,7.9581,8.0179,7.7988,7.8585,216505.0
2023-03-31,7.8984,8.3266,7.8984,8.0876,301870.0
2023-04-01,7.8984,8.3266,7.8984,8.0876,301870.0
2023-04-02,7.8984,8.3266,7.8984,8.0876,301870.0
2023-04-03,8.0876,8.1623,7.988,8.0976,368323.0
2023-04-04,8.0976,8.1872,7.5996,7.6294,262167.0
2023-04-05,7.5896,7.6593,7.4103,7.4701,254374.0
2023-04-06,7.4701,7.5498,7.3506,7.49,211779.0
2023-04-07,7.4701,7.5498,7.3506,7.49,211779.0
2023-04-08,7.4701,7.5498,7.3506,7.49,211779.0
2023-04-09,7.4701,7.5498,7.3506,7.49,211779.0
2023-04-10,7.4701,7.6992,7.4601,7.5597,298477.0
2023-04-11,7.6294,7.7241,7.5199,7.6394,271618.0
2023-04-12,7.7091,7.8087,7.5697,7.6095,207294.0
2023-04-13,7.6992,7.8087,7.48,7.7689,284149.0
2023-04-14,7.7788,7.9382,7.6294,7.739,271619.0
2023-04-15,7.7788,7.9382,7.6294,7.739,271619.0
2023-04-16,7.7788,7.9382,7.6294,7.739,271619.0
2023-04-17,7.7788,7.9083,7.7166,7.9083,216493.0
2023-04-18,7.8884,7.988,7.7639,7.7788,518558.0
2023-04-19,7.7689,8.0378,7.749,7.9581,241611.0
2023-04-20,7.8486,7.978,7.7589,7.8784,267023.0
2023-04-21,7.8685,7.9282,7.7589,7.7888,255753.0
2023-04-22,7.8685,7.9282,7.7589,7.7888,255753.0
2023-04-23,7.8685,7.9282,7.7589,7.7888,255753.0
2023-04-24,7.8187,7.978,7.7689,7.8187,214579.0
2023-04-25,7.7589,7.7788,7.4701,7.5199,213018.0
2023-04-26,7.4402,7.48,7.1962,7.2609,225818.0
2023-04-27,7.3605,7.4302,7.2709,7.3705,194145.0
2023-04-28,7.3705,7.8486,7.3705,7.8087,412703.0
2023-04-29,7.3705,7.8486,7.3705,7.8087,412703.0
2023-04-30,7.3705,7.8486,7.3705,7.8087,412703.0
2023-05-01,7.7988,7.9482,7.749,7.8087,194870.0
2023-05-02,7.749,7.7589,7.5,7.6195,219430.0
2023-05-03,7.6693,8.0179,7.6095,7.6195,346706.0
2023-05-04,7.5697,7.7241,7.5199,7.6892,281143.0
2023-05-05,7.231,7.8137,7.1215,7.4302,728357.0
2023-05-06,7.231,7.8137,7.1215,7.4302,728357.0
2023-05-07,7.231,7.8137,7.1215,7.4302,728357.0
2023-05-08,7.3705,7.5199,6.982,7.0916,407861.0
2023-05-09,7.0916,7.1414,6.8525,6.9521,410456.0
2023-05-10,7.0318,7.1015,6.7181,6.9422,529668.0
2023-05-11,6.8227,6.992,6.8227,6.9173,384449.0
2023-05-12,6.9422,7.0517,6.8476,6.8924,289573.0
2023-05-13,6.9422,7.0517,6.8476,6.8924,289573.0
2023-05-14,6.9422,7.0517,6.8476,6.8924,289573.0
2023-05-15,6.9322,7.0517,6.8725,6.9322,313245.0
2023-05-16,6.8924,6.9023,6.484,6.5936,349070.0
2023-05-17,6.6434,6.8774,6.5936,6.8426,499485.0
2023-05-18,6.8525,7.236,6.733,7.2012,486699.0
2023-05-19,7.4452,7.4452,7.0368,7.0517,339364.0
2023-05-20,7.4452,7.4452,7.0368,7.0517,339364.0
2023-05-21,7.4452,7.4452,7.0368,7.0517,339364.0
2023-05-22,7.0617,7.2111,6.993,7.1115,311595.0
2023-05-23,7.1115,7.3804,7.0517,7.1812,306219.0
2023-05-24,7.1713,7.2012,7.0517,7.1713,261154.0
2023-05-25,7.0916,7.1613,6.9995,7.0916,226964.0
2023-05-26,7.0717,7.3306,6.982,6.992,336033.0
2023-05-27,7.0717,7.3306,6.982,6.992,336033.0
2023-05-28,7.0717,7.3306,6.982,6.992,336033.0
2023-05-29,7.0717,7.3306,6.982,6.992,336033.0
2023-05-30,7.0119,7.0717,6.8824,6.992,347118.0
2023-05-31,6.9422,7.0717,6.6235,6.9023,1003773.0
2023-06-01,6.9023,7.1617,6.7926,7.032,411463.0
2023-06-02,7.1617,7.431,7.042,7.3811,429129.0
2023-06-03,7.1617,7.431,7.042,7.3811,429129.0
2023-06-04,7.1617,7.431,7.042,7.3811,429129.0
2023-06-05,7.3213,7.3961,7.1517,7.2315,409068.0
2023-06-06,7.2016,7.7302,7.0619,7.6953,1079042.0
2023-06-07,7.7901,8.1093,7.7901,8.0893,362900.0
2023-06-08,8.0893,8.1093,7.8499,7.9696,247736.0
2023-06-09,7.9796,8.1691,7.5108,8.1492,597730.0
2023-06-10,7.9796,8.1691,7.5108,8.1492,597730.0
2023-06-11,7.9796,8.1691,7.5108,8.1492,597730.0
2023-06-12,8.1192,8.1192,7.9596,8.0494,500608.0
2023-06-13,8.0993,8.2689,7.9696,8.1292,417809.0
2023-06-14,8.1492,8.2389,8.0394,8.1292,733465.0
2023-06-15,8.1093,8.2888,7.9896,8.2689,575166.0
2023-06-16,8.3287,8.4384,8.1093,8.4085,2461250.0
2023-06-17,8.3287,8.4384,8.1093,8.4085,2461250.0
2023-06-18,8.3287,8.4384,8.1093,8.4085,2461250.0
2023-06-19,8.3287,8.4384,8.1093,8.4085,2461250.0
2023-06-20,8.3486,8.4284,8.214,8.3885,617962.0
2023-06-21,8.3985,8.4883,8.224,8.3088,490254.0
2023-06-22,8.3187,8.4484,8.0394,8.4384,331782.0
2023-06-23,8.2489,8.3985,8.1292,8.2888,1961677.0
2023-06-24,8.2489,8.3985,8.1292,8.2888,1961677.0
2023-06-25,8.2489,8.3985,8.1292,8.2888,1961677.0
2023-06-26,8.2489,8.3885,8.1891,8.2988,270682.0
2023-06-27,8.3387,8.5581,8.2888,8.5082,178566.0
2023-06-28,8.5182,8.5581,8.4185,8.4484,215036.0
2023-06-29,8.4584,8.6678,8.4584,8.6479,186593.0
2023-06-30,8.7476,8.8125,8.6229,8.7676,308293.0
2023-07-01,8.7476,8.8125,8.6229,8.7676,308293.0
2023-07-02,8.7476,8.8125,8.6229,8.7676,308293.0
2023-07-03,8.7377,9.0568,8.7277,9.0269,189267.0
2023-07-04,8.7377,9.0568,8.7277,9.0269,189267.0
2023-07-05,8.987,8.987,8.7327,8.7377,330849.0
2023-07-06,8.6479,8.6978,8.4683,8.6778,292249.0
2023-07-07,8.588,8.8573,8.588,8.7975,464662.0
2023-07-08,8.588,8.8573,8.588,8.7975,464662.0
2023-07-09,8.588,8.8573,8.588,8.7975,464662.0
2023-07-10,8.7377,8.9072,8.6579,8.7426,221336.0
2023-07-11,8.7277,8.8474,8.6978,8.8274,260739.0
2023-07-12,9.0369,9.1865,8.9671,9.0768,282532.0
2023-07-13,9.1267,9.2513,9.0768,9.1865,246145.0
2023-07-14,9.1466,9.1466,8.9671,9.1167,230068.0
2023-07-15,9.1466,9.1466,8.9671,9.1167,230068.0
2023-07-16,9.1466,9.1466,8.9671,9.1167,230068.0
2023-07-17,9.0768,9.1865,9.0169,9.0768,166550.0
2023-07-18,9.0369,9.2663,9.0169,9.1965,235618.0
2023-07-19,9.2065,9.2264,8.8374,9.1865,189367.0
2023-07-20,9.1865,9.2164,8.992,9.0967,233968.0
2023-07-21,9.2015,9.2763,9.1067,9.1765,233236.0
2023-07-22,9.2015,9.2763,9.1067,9.1765,233236.0
2023-07-23,9.2015,9.2763,9.1067,9.1765,233236.0
2023-07-24,9.1366,9.4259,9.1267,9.3461,214779.0
2023-07-25,9.3062,9.4059,9.2015,9.2962,247550.0
2023-07-26,9.2763,9.5356,9.2763,9.4857,322617.0
2023-07-27,9.5256,9.6653,9.4982,9.6653,646068.0
2023-07-28,9.765,9.8149,9.4359,9.4957,229355.0
2023-07-29,9.765,9.8149,9.4359,9.4957,229355.0
2023-07-30,9.765,9.8149,9.4359,9.4957,229355.0
2023-07-31,9.4957,9.765,9.4957,9.7451,219511.0
2023-08-01,9.6653,9.8797,9.5855,9.8448,238236.0
2023-08-02,9.7551,9.8099,9.6653,9.785,200449.0
2023-08-03,9.7152,9.8548,9.6553,9.8249,228619.0
2023-08-04,10.0742,10.2937,9.6553,9.7451,391448.0
2023-08-05,10.0742,10.2937,9.6553,9.7451,391448.0
2023-08-06,10.0742,10.2937,9.6553,9.7451,391448.0
2023-08-07,9.9745,10.3635,9.9246,10.2239,441215.0
2023-08-08,10.1042,10.3286,9.9944,10.2937,387394.0
2023-08-09,10.3036,10.3934,10.174,10.3435,217035.0
2023-08-10,10.3735,10.5131,10.2139,10.2438,216060.0
2023-08-11,10.2239,10.3286,9.9845,10.3136,226222.0
2023-08-12,10.2239,10.3286,9.9845,10.3136,226222.0
2023-08-13,10.2239,10.3286,9.9845,10.3136,226222.0
2023-08-14,10.2837,10.2837,10.1042,10.2039,188321.0
2023-08-15,10.184,10.1939,10.0543,10.1141,153566.0
2023-08-16,10.0343,10.184,9.8847,9.8947,170626.0
2023-08-17,9.9047,10.0343,9.8448,9.9446,224609.0
2023-08-18,9.8249,10.0044,9.8249,9.9645,193912.0
2023-08-19,9.8249,10.0044,9.8249,9.9645,193912.0
2023-08-20,9.8249,10.0044,9.8249,9.9645,193912.0
2023-08-21,10.0044,10.0443,9.795,9.8199,178799.0
2023-08-22,9.8548,9.9396,9.795,9.8847,154876.0
2023-08-23,9.8548,10.0144,9.775,9.9745,133791.0
2023-08-24,9.8847,10.0505,9.79,9.8348,228057.0
2023-08-25,9.8947,9.9396,9.7351,9.8448,144105.0
2023-08-26,9.8947,9.9396,9.7351,9.8448,144105.0
2023-08-27,9.8947,9.9396,9.7351,9.8448,144105.0
2023-08-28,9.8448,10.0144,9.8448,9.9446,222194.0
2023-08-29,9.9545,10.154,9.8448,10.1441,142444.0
2023-08-30,10.0942,10.2837,10.0942,10.2239,436677.0
2023-08-31,10.2738,10.4186,10.1839,10.3137,250557.0
2023-09-01,10.3537,10.7231,10.3537,10.6132,249339.0
2023-09-02,10.3537,10.7231,10.3537,10.6132,249339.0
2023-09-03,10.3537,10.7231,10.3537,10.6132,249339.0
2023-09-04,10.3537,10.7231,10.3537,10.6132,249339.0
2023-09-05,10.5134,10.5134,10.2089,10.2538,481773.0
2023-09-06,10.2338,10.2338,9.8594,9.9343,363592.0
2023-09-07,9.8844,9.9393,9.3353,9.4651,733375.0
2023-09-08,9.485,9.5749,9.2853,9.4551,280292.0
2023-09-09,9.485,9.5749,9.2853,9.4551,280292.0
2023-09-10,9.485,9.5749,9.2853,9.4551,280292.0
2023-09-11,9.505,9.7796,9.4451,9.7646,379662.0
2023-09-12,9.7246,9.7846,9.3952,9.4351,263098.0
2023-09-13,9.4151,9.5449,9.2754,9.5349,280921.0
2023-09-14,9.6847,9.9044,9.6048,9.8844,195185.0
2023-09-15,9.8345,9.8844,9.6148,9.7346,1023048.0
2023-09-16,9.8345,9.8844,9.6148,9.7346,1023048.0
2023-09-17,9.8345,9.8844,9.6148,9.7346,1023048.0
2023-09-18,9.7846,9.8045,9.5849,9.7346,208914.0
2023-09-19,9.7047,9.7746,9.6348,9.7546,148528.0
2023-09-20,9.7945,10.0242,9.7147,9.7346,181730.0
2023-09-21,9.7047,10.0192,9.6248,9.9842,629677.0
2023-09-22,10.0342,10.0841,9.7147,9.7346,210038.0
2023-09-23,10.0342,10.0841,9.7147,9.7346,210038.0
2023-09-24,10.0342,10.0841,9.7147,9.7346,210038.0
2023-09-25,9.6448,9.8594,9.6348,9.8145,164266.0
2023-09-26,9.6747,9.8345,9.6248,9.6747,242554.0
2023-09-27,9.7546,10.0042,9.7546,9.9343,255237.0
2023-09-28,9.9343,10.129,9.9343,9.9643,347034.0
2023-09-29,10.0142,10.0441,9.7197,9.7945,370014.0
2023-09-30,10.0142,10.0441,9.7197,9.7945,370014.0
2023-10-01,10.0142,10.0441,9.7197,9.7945,370014.0
2023-10-02,9.7846,9.8944,9.485,9.6248,284114.0
2023-10-03,9.6148,9.6448,9.4451,9.5549,174747.0
2023-10-04,9.5549,9.8245,9.515,9.8145,282229.0
2023-10-05,9.8245,9.9293,9.6747,9.8494,253066.0
2023-10-06,9.7846,9.8245,9.4052,9.4251,244201.0
2023-10-07,9.7846,9.8245,9.4052,9.4251,244201.0
2023-10-08,9.7846,9.8245,9.4052,9.4251,244201.0
2023-10-09,9.3253,9.5549,9.2853,9.4651,184061.0
2023-10-10,9.515,9.6148,9.485,9.505,173314.0
2023-10-11,9.5549,9.7446,9.3852,9.475,140923.0
2023-10-12,9.475,9.475,9.2055,9.3353,151800.0
2023-10-13,9.3652,9.5946,9.1356,9.2554,164496.0
2023-10-14,9.3652,9.5946,9.1356,9.2554,164496.0
2023-10-15,9.3652,9.5946,9.1356,9.2554,164496.0
2023-10-16,9.3552,9.5998,9.3552,9.515,144583.0
2023-10-17,9.4651,9.7796,9.4651,9.6048,208087.0
2023-10-18,9.5449,9.5449,9.2803,9.3552,168235.0
2023-10-19,9.2654,9.4251,9.1955,9.2354,196048.0
2023-10-20,9.2754,9.2953,9.1755,9.2254,205439.0
2023-10-21,9.2754,9.2953,9.1755,9.2254,205439.0
2023-10-22,9.2754,9.2953,9.1755,9.2254,205439.0
2023-10-23,9.1855,9.2953,8.9159,9.0257,431699.0
2023-10-24,9.1256,9.2354,8.9758,8.9958,196163.0
