,TRN US Equity,TRN US Equity,TRN US Equity,TRN US Equity,TRN US Equity
2023-08-06,25.4116,25.4116,24.8504,24.8794,291867.0
2023-08-07,24.8601,25.46,24.8601,25.4116,203663.0
2023-08-08,24.9375,25.3342,24.6762,25.3052,245878.0
2023-08-09,25.2858,25.4503,25.0342,25.1891,244263.0
2023-08-10,25.1697,25.6439,25.1697,25.402,280945.0
2023-08-11,25.3536,25.4503,25.1407,25.3826,250245.0
2023-08-12,25.3536,25.4503,25.1407,25.3826,250245.0
2023-08-13,25.3536,25.4503,25.1407,25.3826,250245.0
2023-08-14,25.3149,25.3342,24.831,25.1697,256640.0
2023-08-15,25.0342,25.0342,24.6085,24.6568,188040.0
2023-08-16,24.6472,24.9278,24.3907,24.4052,205745.0
2023-08-17,24.4052,24.7343,24.4052,24.5117,195763.0
2023-08-18,24.3278,24.6472,24.2698,24.4052,281274.0
2023-08-19,24.3278,24.6472,24.2698,24.4052,281274.0
2023-08-20,24.3278,24.6472,24.2698,24.4052,281274.0
2023-08-21,24.3278,24.3569,23.9746,24.0859,244582.0
2023-08-22,24.173,24.3956,23.8924,23.9117,183736.0
2023-08-23,24.0859,24.3569,23.9311,24.2988,203640.0
2023-08-24,24.144,24.4439,24.1053,24.144,254086.0
2023-08-25,24.3181,24.4246,23.8633,24.0569,155802.0
2023-08-26,24.3181,24.4246,23.8633,24.0569,155802.0
2023-08-27,24.3181,24.4246,23.8633,24.0569,155802.0
2023-08-28,24.1149,24.4923,24.0956,24.1246,183537.0
2023-08-29,24.1633,24.4923,23.9698,24.3472,239571.0
2023-08-30,24.3956,24.5359,24.144,24.202,220820.0
2023-08-31,24.2504,24.4439,24.144,24.2601,288617.0
2023-09-01,24.473,24.7584,24.473,24.7246,267883.0
2023-09-02,24.473,24.7584,24.473,24.7246,267883.0
2023-09-03,24.473,24.7584,24.473,24.7246,267883.0
2023-09-04,24.473,24.7584,24.473,24.7246,267883.0
2023-09-05,24.3956,24.3956,23.273,23.3311,448707.0
2023-09-06,23.3698,23.6311,23.0118,23.0989,287394.0
2023-09-07,23.2924,23.2924,22.3344,22.6247,341634.0
2023-09-08,22.5569,22.8763,22.3928,22.8085,215553.0
2023-09-09,22.5569,22.8763,22.3928,22.8085,215553.0
2023-09-10,22.5569,22.8763,22.3928,22.8085,215553.0
2023-09-11,22.9247,23.1859,22.7698,23.0214,247992.0
2023-09-12,22.944,23.1859,22.8763,23.0214,198324.0
2023-09-13,23.0214,23.0214,22.7021,22.8182,245863.0
2023-09-14,23.0601,23.573,23.0601,23.5633,318443.0
2023-09-15,23.4375,23.573,23.1085,23.244,1055095.0
2023-09-16,23.4375,23.573,23.1085,23.244,1055095.0
2023-09-17,23.4375,23.573,23.1085,23.244,1055095.0
2023-09-18,23.3988,23.5827,23.215,23.244,245704.0
2023-09-19,23.3311,23.9601,23.3311,23.8053,468237.0
2023-09-20,23.9795,24.4827,23.9553,24.0569,412525.0
2023-09-21,23.9504,24.6762,23.6504,24.531,644239.0
2023-09-22,24.5697,24.7439,24.1827,24.473,400661.0
2023-09-23,24.5697,24.7439,24.1827,24.473,400661.0
2023-09-24,24.5697,24.7439,24.1827,24.473,400661.0
2023-09-25,24.2794,25.0633,24.2794,24.5407,440728.0
2023-09-26,24.3569,24.5222,23.7956,23.7956,368428.0
2023-09-27,24.0375,24.2117,23.7859,24.0085,306701.0
2023-09-28,23.9117,24.4439,23.9117,24.202,417008.0
2023-09-29,24.3762,24.3762,23.4569,23.5633,449870.0
2023-09-30,24.3762,24.3762,23.4569,23.5633,449870.0
2023-10-01,24.3762,24.3762,23.4569,23.5633,449870.0
2023-10-02,23.3795,23.3795,22.7795,22.8182,476941.0
2023-10-03,22.7505,22.8327,22.4384,22.586,302317.0
2023-10-04,21.7054,21.9957,20.3216,20.5538,774992.0
2023-10-05,20.5732,21.0667,20.428,20.699,654122.0
2023-10-06,20.7667,21.0957,20.3216,20.9022,528443.0
2023-10-07,20.7667,21.0957,20.3216,20.9022,528443.0
2023-10-08,20.7667,21.0957,20.3216,20.9022,528443.0
2023-10-09,20.7764,21.328,20.6506,21.2602,472470.0
2023-10-10,21.4054,21.8505,21.3667,21.5118,337634.0
2023-10-11,21.5312,21.8505,21.4634,21.8505,353599.0
2023-10-12,21.9093,21.9093,21.3904,21.5373,243843.0
2023-10-13,21.7331,21.8114,21.3806,21.4492,258642.0
2023-10-14,21.7331,21.8114,21.3806,21.4492,258642.0
2023-10-15,21.7331,21.8114,21.3806,21.4492,258642.0
2023-10-16,22.7903,23.0742,22.0219,22.4575,485314.0
2023-10-17,22.3009,22.8393,22.3009,22.575,494865.0
2023-10-18,22.2323,22.2519,21.7526,21.8016,357866.0
2023-10-19,21.6841,21.9582,21.2543,21.3023,372541.0
2023-10-20,21.4002,21.5079,21.0772,21.1261,429550.0
2023-10-21,21.4002,21.5079,21.0772,21.1261,429550.0
2023-10-22,21.4002,21.5079,21.0772,21.1261,429550.0
2023-10-23,21.0576,21.3023,20.7932,20.852,335942.0
2023-10-24,21.0967,21.0967,20.5975,20.5975,291608.0
2023-10-25,20.1667,20.245,19.6185,19.6968,735756.0
2023-10-26,19.9611,20.2352,19.7653,20.2157,567017.0
2023-10-27,20.2157,20.2157,19.7947,19.8632,422043.0
2023-10-28,20.2157,20.2157,19.7947,19.8632,422043.0
2023-10-29,20.2157,20.2157,19.7947,19.8632,422043.0
2023-10-30,20.1178,20.4115,19.922,20.3625,400895.0
2023-10-31,20.3038,20.4702,20.1373,20.3919,295681.0
2023-11-01,20.2157,20.4408,20.0003,20.2646,416935.0
2023-11-02,21.1848,22.4379,20.7296,22.2715,529509.0
2023-11-03,22.7414,23.7595,22.6631,23.4952,619943.0
2023-11-04,22.7414,23.7595,22.6631,23.4952,619943.0
2023-11-05,22.7414,23.7595,22.6631,23.4952,619943.0
2023-11-06,23.4071,23.456,22.9127,23.4267,422823.0
2023-11-07,23.3092,23.3092,22.947,23.0351,291961.0
2023-11-08,23.0253,23.0987,22.4379,22.6043,323551.0
2023-11-09,22.8784,22.9666,22.5064,22.5945,249071.0
2023-11-10,22.8099,22.9959,22.5113,22.8687,244903.0
2023-11-11,22.8099,22.9959,22.5113,22.8687,244903.0
2023-11-12,22.8099,22.9959,22.5113,22.8687,244903.0
2023-11-13,22.7414,23.0351,22.6729,22.8295,231942.0
2023-11-14,23.0057,23.7889,23.0057,23.7693,565388.0
2023-11-15,23.8378,24.3665,23.8378,24.1903,329155.0
2023-11-16,24.1413,24.1903,23.6029,23.9162,300765.0
2023-11-17,24.2686,24.5329,24.1217,24.3958,510986.0
2023-11-18,24.2686,24.5329,24.1217,24.3958,510986.0
2023-11-19,24.2686,24.5329,24.1217,24.3958,510986.0
2023-11-20,24.2392,24.4056,24.0826,24.3273,378749.0
2023-11-21,24.2001,24.2882,23.9847,24.0532,193033.0
2023-11-22,24.2392,24.2392,23.8721,24.1217,171824.0
2023-11-23,24.2392,24.2392,23.8721,24.1217,171824.0
2023-11-24,24.2001,24.3371,24.0336,24.2196,89202.0
2023-11-25,24.2001,24.3371,24.0336,24.2196,89202.0
2023-11-26,24.2001,24.3371,24.0336,24.2196,89202.0
2023-11-27,24.014,24.3126,23.828,24.1217,330721.0
2023-11-28,23.9749,24.0875,23.691,23.7204,340117.0
2023-11-29,24.063,24.2588,23.9372,24.0826,288846.0
2023-11-30,24.1609,24.4644,23.877,24.435,430797.0
2023-12-01,24.435,25.1105,24.4252,25.0811,397885.0
2023-12-02,24.435,25.1105,24.4252,25.0811,397885.0
2023-12-03,24.435,25.1105,24.4252,25.0811,397885.0
2023-12-04,24.9636,25.6685,24.9636,25.6098,407514.0
2023-12-05,25.5119,25.5119,24.8266,25.0028,397071.0
2023-12-06,25.2965,25.6098,25.0322,25.042,324752.0
2023-12-07,25.2084,25.786,25.1692,25.786,386628.0
2023-12-08,25.7958,26.2755,25.7958,26.0014,284399.0
2023-12-09,25.7958,26.2755,25.7958,26.0014,284399.0
2023-12-10,25.7958,26.2755,25.7958,26.0014,284399.0
2023-12-11,26.0307,26.1188,25.7811,26.0014,344413.0
2023-12-12,25.9426,26.2167,25.7272,26.0797,329377.0
2023-12-13,26.0503,27.0293,25.7468,26.8922,638684.0
2023-12-14,27.4111,28.1453,27.3915,28.0082,444894.0
2023-12-15,28.0474,28.253,27.5188,27.7341,972942.0
2023-12-16,28.0474,28.253,27.5188,27.7341,972942.0
2023-12-17,28.0474,28.253,27.5188,27.7341,972942.0
2023-12-18,27.8614,27.8614,26.5497,26.6181,654514.0
2023-12-19,26.9607,27.1565,26.6279,26.7943,1059694.0
2023-12-20,26.7649,26.8824,25.2965,25.3161,1240180.0
2023-12-21,25.7077,25.8937,25.365,25.8056,537214.0
2023-12-22,26.0209,26.2755,25.6196,25.7958,446447.0
2023-12-23,26.0209,26.2755,25.6196,25.7958,446447.0
2023-12-24,26.0209,26.2755,25.6196,25.7958,446447.0
2023-12-25,26.0209,26.2755,25.6196,25.7958,446447.0
2023-12-26,25.9524,26.1678,25.8056,25.9524,522173.0
2023-12-27,25.9328,26.0699,25.7566,25.8937,401663.0
2023-12-28,25.6979,26.2069,25.6509,26.2069,365648.0
2023-12-29,26.1874,26.3342,25.7321,26.0307,328991.0
2023-12-30,26.1874,26.3342,25.7321,26.0307,328991.0
2023-12-31,26.1874,26.3342,25.7321,26.0307,328991.0
2024-01-01,26.1874,26.3342,25.7321,26.0307,328991.0
2024-01-02,25.8839,26.1971,25.7664,26.0307,512480.0
2024-01-03,25.7468,25.9132,25.2573,25.5608,461879.0
2024-01-04,25.5412,25.9132,25.3748,25.4042,581038.0
2024-01-05,25.5119,26.2657,25.458,25.6783,480207.0
2024-01-06,25.5119,26.2657,25.458,25.6783,480207.0
2024-01-07,25.5119,26.2657,25.458,25.6783,480207.0
2024-01-08,25.5217,25.9769,25.3454,25.9622,380234.0
2024-01-09,25.551,25.551,24.9734,24.9832,497905.0
2024-01-10,24.7972,24.9441,24.577,24.8364,525127.0
2024-01-11,24.7176,24.7473,24.2623,24.678,483270.0
2024-01-12,24.9849,24.9849,24.4404,24.5889,231425.0
2024-01-13,24.9849,24.9849,24.4404,24.5889,231425.0
2024-01-14,24.9849,24.9849,24.4404,24.5889,231425.0
2024-01-15,24.9849,24.9849,24.4404,24.5889,231425.0
2024-01-16,24.2425,24.3959,24.0593,24.1732,295669.0
2024-01-17,23.6881,23.9482,23.5495,23.599,364770.0
2024-01-18,23.6485,23.7376,23.1635,23.599,346090.0
2024-01-19,23.698,24.4503,23.401,24.4404,480252.0
2024-01-20,23.698,24.4503,23.401,24.4404,480252.0
2024-01-21,23.698,24.4503,23.401,24.4404,480252.0
2024-01-22,24.7077,25.46,24.6186,25.2422,500271.0
2024-01-23,25.6382,25.9154,25.2422,25.3115,454461.0
2024-01-24,25.7966,25.7966,25.0266,25.2125,362071.0
2024-01-25,25.559,25.851,25.3066,25.5986,355398.0
2024-01-26,25.7867,25.8857,25.4699,25.6085,304709.0
2024-01-27,25.7867,25.8857,25.4699,25.6085,304709.0
2024-01-28,25.7867,25.8857,25.4699,25.6085,304709.0
2024-01-29,25.6085,25.6778,25.1829,25.658,343927.0
2024-01-30,25.4105,25.7669,25.361,25.7471,424394.0
2024-01-31,25.8065,25.9946,24.8463,24.8859,799912.0
2024-02-01,24.9651,25.168,24.5988,25.1433,422372.0
2024-02-02,24.7572,25.5095,24.5691,25.3115,436144.0
2024-02-03,24.7572,25.5095,24.5691,25.3115,436144.0
2024-02-04,24.7572,25.5095,24.5691,25.3115,436144.0
2024-02-05,24.9255,25.2472,24.6879,25.0542,325273.0
2024-02-06,24.9948,25.7362,24.9948,25.6085,410077.0
2024-02-07,25.7273,25.7273,25.1037,25.2719,435545.0
2024-02-08,25.2521,25.7768,25.173,25.7372,357859.0
2024-02-09,25.7768,26.0738,25.3412,26.054,319293.0
2024-02-10,25.7768,26.0738,25.3412,26.054,319293.0
2024-02-11,25.7768,26.0738,25.3412,26.054,319293.0
2024-02-12,26.0441,26.7667,25.9253,26.4697,559369.0
2024-02-13,25.658,25.7174,25.1235,25.4996,605087.0
2024-02-14,25.8857,26.3311,25.6778,26.1925,415145.0
2024-02-15,26.4004,27.0636,26.4004,27.034,485030.0
2024-02-16,26.6182,26.935,26.243,26.2717,427418.0
2024-02-17,26.6182,26.935,26.243,26.2717,427418.0
2024-02-18,26.6182,26.935,26.243,26.2717,427418.0
2024-02-19,26.6182,26.935,26.243,26.2717,427418.0
2024-02-20,25.8461,26.2242,25.7602,26.0441,522058.0
2024-02-21,26.0639,26.341,25.8263,26.2618,484611.0
2024-02-22,25.6679,25.9432,24.2821,25.173,739609.0
2024-02-23,24.9156,24.9156,23.4337,24.3414,676702.0
2024-02-24,24.9156,24.9156,23.4337,24.3414,676702.0
2024-02-25,24.9156,24.9156,23.4337,24.3414,676702.0
2024-02-26,24.1633,24.2524,23.8663,24.0049,629663.0
2024-02-27,24.2029,24.4206,23.9653,24.3315,429771.0
2024-02-28,24.0445,24.6582,24.0445,24.1534,464117.0
2024-02-29,24.4998,25.2027,24.4434,25.1235,628622.0
2024-03-01,25.0344,25.0344,24.6384,24.7869,347768.0
2024-03-02,25.0344,25.0344,24.6384,24.7869,347768.0
2024-03-03,25.0344,25.0344,24.6384,24.7869,347768.0
2024-03-04,24.7671,24.9255,24.4008,24.4206,505586.0
2024-03-05,24.2919,25.1829,24.2425,24.8562,464955.0
2024-03-06,25.0542,25.4996,24.8364,25.2422,481657.0
2024-03-07,25.3907,25.6184,25.3462,25.6184,358610.0
2024-03-08,25.7372,26.3591,25.7372,25.9847,521270.0
2024-03-09,25.7372,26.3591,25.7372,25.9847,521270.0
2024-03-10,25.7372,26.3591,25.7372,25.9847,521270.0
2024-03-11,25.9748,26.2618,25.2967,25.7669,508045.0
2024-03-12,25.7669,25.8956,25.361,25.5392,379419.0
2024-03-13,25.4798,26.0045,25.4798,25.7372,502549.0
2024-03-14,25.4798,25.6085,24.9156,25.2125,556525.0
2024-03-15,25.0047,25.9352,25.0047,25.7174,1781232.0
2024-03-16,25.0047,25.9352,25.0047,25.7174,1781232.0
2024-03-17,25.0047,25.9352,25.0047,25.7174,1781232.0
2024-03-18,25.5887,25.8758,25.4204,25.559,581365.0
2024-03-19,25.5095,25.9154,25.5001,25.7867,559690.0
2024-03-20,25.6778,26.2915,25.3907,26.0837,399478.0
2024-03-21,26.143,27.0933,26.143,26.4598,480060.0
2024-03-22,26.5192,26.5588,25.9352,26.1232,384734.0
2024-03-23,26.5192,26.5588,25.9352,26.1232,384734.0
2024-03-24,26.5192,26.5588,25.9352,26.1232,384734.0
2024-03-25,26.242,26.8954,26.242,26.8558,426814.0
2024-03-26,26.9647,27.4002,26.7865,27.1626,399690.0
2024-03-27,27.4398,27.7962,27.1775,27.7566,527859.0
2024-03-28,27.8358,27.9348,27.4398,27.5685,640779.0
2024-03-29,27.8358,27.9348,27.4398,27.5685,640779.0
2024-03-30,27.8358,27.9348,27.4398,27.5685,640779.0
2024-03-31,27.8358,27.9348,27.4398,27.5685,640779.0
2024-04-01,27.5784,27.717,26.8855,26.935,365960.0
2024-04-02,26.836,26.836,26.2717,26.7667,569421.0
2024-04-03,26.6281,27.3903,26.6281,27.2913,393485.0
2024-04-04,27.5685,27.717,26.8508,26.9251,371014.0
2024-04-05,27.3408,27.9051,27.1379,27.6477,455098.0
2024-04-06,27.3408,27.9051,27.1379,27.6477,455098.0
2024-04-07,27.3408,27.9051,27.1379,27.6477,455098.0
2024-04-08,27.7665,27.915,27.519,27.5685,450510.0
