,FIBK US Equity,FIBK US Equity,FIBK US Equity,FIBK US Equity,FIBK US Equity
2023-08-09,27.9482,28.083,27.6592,27.717,459162.0
2023-08-10,27.9289,28.2082,27.4859,27.6689,399146.0
2023-08-11,27.5437,27.9674,27.5244,27.717,488092.0
2023-08-12,27.5437,27.9674,27.5244,27.717,488092.0
2023-08-13,27.5437,27.9674,27.5244,27.717,488092.0
2023-08-14,27.4955,27.6592,27.067,27.1488,363966.0
2023-08-15,26.6673,26.7347,26.0991,26.128,476910.0
2023-08-16,26.0605,26.465,25.7957,25.8198,476674.0
2023-08-17,25.9065,25.9724,25.6464,25.7042,516262.0
2023-08-18,25.4731,26.1183,25.4153,25.8102,514873.0
2023-08-19,25.4731,26.1183,25.4153,25.8102,514873.0
2023-08-20,25.4731,26.1183,25.4153,25.8102,514873.0
2023-08-21,25.8583,26.022,25.3768,25.4153,342028.0
2023-08-22,25.3575,25.502,24.2885,24.3078,500936.0
2023-08-23,24.3367,24.6256,24.1546,24.4811,536854.0
2023-08-24,24.3848,24.9338,24.2981,24.5485,727144.0
2023-08-25,24.6834,24.9819,24.1248,24.3367,621336.0
2023-08-26,24.6834,24.9819,24.1248,24.3367,621336.0
2023-08-27,24.6834,24.9819,24.1248,24.3367,621336.0
2023-08-28,24.5389,24.7797,24.3367,24.7026,592062.0
2023-08-29,24.7219,24.876,24.5196,24.77,460542.0
2023-08-30,24.7219,24.7893,24.4041,24.6737,500110.0
2023-08-31,24.693,24.9915,24.6159,24.953,554079.0
2023-09-01,25.1745,25.7524,25.1745,25.7138,480848.0
2023-09-02,25.1745,25.7524,25.1745,25.7138,480848.0
2023-09-03,25.1745,25.7524,25.1745,25.7138,480848.0
2023-09-04,25.1745,25.7524,25.1745,25.7138,480848.0
2023-09-05,25.6079,25.6528,24.9241,24.9338,552110.0
2023-09-06,24.9338,25.0713,23.9803,24.1055,540265.0
2023-09-07,24.0188,24.2837,23.6818,23.8359,529688.0
2023-09-08,23.9033,24.2692,23.4314,24.1055,517287.0
2023-09-09,23.9033,24.2692,23.4314,24.1055,517287.0
2023-09-10,23.9033,24.2692,23.4314,24.1055,517287.0
2023-09-11,24.1729,24.4426,23.9562,23.9996,393563.0
2023-09-12,24.0381,24.4137,23.9611,24.2115,367395.0
2023-09-13,24.3078,24.3078,23.6625,24.0766,549116.0
2023-09-14,24.2789,24.7026,24.1248,24.6545,381088.0
2023-09-15,24.5293,24.7797,24.1826,24.7026,1717985.0
2023-09-16,24.5293,24.7797,24.1826,24.7026,1717985.0
2023-09-17,24.5293,24.7797,24.1826,24.7026,1717985.0
2023-09-18,24.7411,24.7604,23.9803,24.0285,564041.0
2023-09-19,24.067,24.3174,23.7973,24.067,367174.0
2023-09-20,24.4233,24.4233,23.8262,23.8937,379693.0
2023-09-21,23.6818,24.0574,23.364,23.5951,515387.0
2023-09-22,23.6529,23.6914,23.2195,23.2773,452542.0
2023-09-23,23.6529,23.6914,23.2195,23.2773,452542.0
2023-09-24,23.6529,23.6914,23.2195,23.2773,452542.0
2023-09-25,23.2388,23.7781,23.0365,23.7492,404416.0
2023-09-26,23.5084,24.1633,23.1328,23.7973,523054.0
2023-09-27,23.9418,23.9562,23.1906,23.4217,483658.0
2023-09-28,23.4988,24.0188,23.4988,23.6721,341327.0
2023-09-29,23.8937,24.327,23.5758,24.0188,483091.0
2023-09-30,23.8937,24.327,23.5758,24.0188,483091.0
2023-10-01,23.8937,24.327,23.5758,24.0188,483091.0
2023-10-02,23.9611,23.9996,23.4314,23.624,503324.0
2023-10-03,23.3929,23.3929,22.8921,23.0269,453941.0
2023-10-04,22.6609,23.181,22.4876,23.1617,873550.0
2023-10-05,23.1039,23.8359,23.1039,23.7203,464656.0
2023-10-06,23.4988,23.8551,23.0462,23.7396,905731.0
2023-10-07,23.4988,23.8551,23.0462,23.7396,905731.0
2023-10-08,23.4988,23.8551,23.0462,23.7396,905731.0
2023-10-09,23.4795,23.807,23.3832,23.5662,706458.0
2023-10-10,23.7107,23.8551,23.441,23.4699,943304.0
2023-10-11,23.5181,23.8551,23.1617,23.5758,662152.0
2023-10-12,23.5662,23.5662,22.9691,23.258,494450.0
2023-10-13,23.5181,23.5181,22.0638,22.1312,841223.0
2023-10-14,23.5181,23.5181,22.0638,22.1312,841223.0
2023-10-15,23.5181,23.5181,22.0638,22.1312,841223.0
2023-10-16,22.3816,22.815,22.2757,22.7283,1952666.0
2023-10-17,22.6031,23.7781,22.6031,23.7107,1105493.0
2023-10-18,23.5951,23.624,22.7235,22.738,543560.0
2023-10-19,22.7861,23.1521,22.3913,22.5646,630867.0
2023-10-20,22.5261,22.5261,21.3801,21.3993,674593.0
2023-10-21,22.5261,22.5261,21.3801,21.3993,674593.0
2023-10-22,22.5261,22.5261,21.3801,21.3993,674593.0
2023-10-23,21.2549,21.7537,21.226,21.4378,560136.0
2023-10-24,21.5919,21.6304,20.8263,20.8793,903945.0
2023-10-25,20.7444,21.12,20.0414,20.9274,1274060.0
2023-10-26,22.3816,23.5758,21.8905,22.738,1056507.0
2023-10-27,22.7669,22.7669,21.8423,21.9675,735920.0
2023-10-28,22.7669,22.7669,21.8423,21.9675,735920.0
2023-10-29,22.7669,22.7669,21.8423,21.9675,735920.0
2023-10-30,22.189,22.5165,22.0157,22.4491,573737.0
2023-10-31,22.3816,22.6224,22.1409,22.2179,519216.0
2023-11-01,22.1794,22.5068,21.9001,22.295,587040.0
2023-11-02,22.6513,23.7877,22.6513,23.7685,817138.0
2023-11-03,24.2299,25.084,23.955,24.3281,758163.0
2023-11-04,24.2299,25.084,23.955,24.3281,758163.0
2023-11-05,24.2299,25.084,23.955,24.3281,758163.0
2023-11-06,24.3281,24.4557,24.0532,24.2004,531085.0
2023-11-07,24.1023,24.2201,23.7783,23.9648,283541.0
2023-11-08,24.0826,24.0826,23.2972,23.4641,371987.0
2023-11-09,23.5132,23.7194,22.7769,22.8947,467990.0
2023-11-10,23.042,23.042,22.6492,22.8849,373671.0
2023-11-11,23.042,23.042,22.6492,22.8849,373671.0
2023-11-12,23.042,23.042,22.6492,22.8849,373671.0
2023-11-13,22.718,23.0812,22.4742,23.0223,383270.0
2023-11-14,24.1513,25.4669,24.0139,25.1135,611512.0
2023-11-15,25.0546,25.6534,25.0251,25.2706,527741.0
2023-11-16,25.2313,25.5003,24.6815,25.0938,594697.0
2023-11-17,25.4473,25.6142,25.1675,25.2116,579578.0
2023-11-18,25.4473,25.6142,25.1675,25.2116,579578.0
2023-11-19,25.4473,25.6142,25.1675,25.2116,579578.0
2023-11-20,25.2116,25.3196,24.868,25.2607,444171.0
2023-11-21,25.1037,25.1135,24.495,24.495,418723.0
2023-11-22,24.8484,25.0055,24.4851,24.7993,455584.0
2023-11-23,24.8484,25.0055,24.4851,24.7993,455584.0
2023-11-24,24.7797,24.9858,24.603,24.9662,195291.0
2023-11-25,24.7797,24.9858,24.603,24.9662,195291.0
2023-11-26,24.7797,24.9858,24.603,24.9662,195291.0
2023-11-27,24.8091,24.9073,24.495,24.868,543281.0
2023-11-28,24.7993,25.0153,24.329,24.9957,509021.0
2023-11-29,25.2215,25.9283,25.2215,25.6927,620886.0
2023-11-30,25.7418,25.8596,25.3098,25.4178,616876.0
2023-12-01,25.2116,27.2341,25.1135,27.1457,809725.0
2023-12-02,25.2116,27.2341,25.1135,27.1457,809725.0
2023-12-03,25.2116,27.2341,25.1135,27.1457,809725.0
2023-12-04,26.9199,27.3617,26.5272,27.1359,518669.0
2023-12-05,26.9788,27.1163,26.3799,26.4094,572418.0
2023-12-06,26.6941,27.4942,26.6058,26.8119,646862.0
2023-12-07,26.8119,27.6759,26.6548,27.617,545102.0
2023-12-08,27.5679,28.0588,27.5679,27.7839,494695.0
2023-12-09,27.5679,28.0588,27.5679,27.7839,494695.0
2023-12-10,27.5679,28.0588,27.5679,27.7839,494695.0
2023-12-11,27.8624,28.1569,27.6317,27.7348,608872.0
2023-12-12,27.6857,27.8624,27.3394,27.6366,479465.0
2023-12-13,27.5875,29.7081,27.4108,29.6983,1025514.0
2023-12-14,30.8568,31.9465,30.8371,31.5538,1401987.0
2023-12-15,31.5735,31.7011,30.7341,31.0924,1554078.0
2023-12-16,31.5735,31.7011,30.7341,31.0924,1554078.0
2023-12-17,31.5735,31.7011,30.7341,31.0924,1554078.0
2023-12-18,31.1022,31.2151,30.4739,30.7095,691474.0
2023-12-19,30.7979,31.4704,30.5524,31.0629,760913.0
2023-12-20,31.0335,31.328,30.2383,30.2383,536324.0
2023-12-21,30.5917,30.7946,30.0223,30.4052,284771.0
2023-12-22,30.5819,30.9746,29.7572,30.6015,290076.0
2023-12-23,30.5819,30.9746,29.7572,30.6015,290076.0
2023-12-24,30.5819,30.9746,29.7572,30.6015,290076.0
2023-12-25,30.5819,30.9746,29.7572,30.6015,290076.0
2023-12-26,30.8568,31.328,30.5426,31.2888,332905.0
2023-12-27,31.3967,31.3967,30.9108,30.955,435240.0
2023-12-28,30.7979,31.1415,30.5917,30.8666,414526.0
2023-12-29,30.6801,30.7881,30.1008,30.1892,499971.0
2023-12-30,30.6801,30.7881,30.1008,30.1892,499971.0
2023-12-31,30.6801,30.7881,30.1008,30.1892,499971.0
2024-01-01,30.6801,30.7881,30.1008,30.1892,499971.0
2024-01-02,29.8259,30.8666,29.8187,30.6801,482944.0
2024-01-03,30.4543,30.4543,29.6394,29.7768,555871.0
2024-01-04,29.875,30.1794,29.6983,29.7179,332054.0
2024-01-05,29.4725,30.307,29.4725,29.6394,648782.0
2024-01-06,29.4725,30.307,29.4725,29.6394,648782.0
2024-01-07,29.4725,30.307,29.4725,29.6394,648782.0
2024-01-08,29.5412,29.8652,29.2663,29.767,707729.0
2024-01-09,29.286,29.6198,29.0602,29.4823,558809.0
2024-01-10,29.3056,29.5118,29.0602,29.5118,403855.0
2024-01-11,29.1191,29.3007,28.4515,29.07,585282.0
2024-01-12,29.3547,29.4921,28.2355,28.5398,517149.0
2024-01-13,29.3547,29.4921,28.2355,28.5398,517149.0
2024-01-14,29.3547,29.4921,28.2355,28.5398,517149.0
2024-01-15,29.3547,29.4921,28.2355,28.5398,517149.0
2024-01-16,27.9802,28.3827,27.8968,27.9802,573952.0
2024-01-17,27.3519,28.2257,27.3519,27.882,669520.0
2024-01-18,27.9311,28.2846,27.7839,28.0489,436570.0
2024-01-19,28.2257,28.7067,27.8526,28.5987,517976.0
2024-01-20,28.2257,28.7067,27.8526,28.5987,517976.0
2024-01-21,28.2257,28.7067,27.8526,28.5987,517976.0
2024-01-22,28.8834,29.1976,28.6675,29.0209,482295.0
2024-01-23,29.2369,29.4332,28.2649,28.6282,691209.0
2024-01-24,28.8147,29.0798,28.5153,28.5791,434920.0
2024-01-25,28.962,29.07,27.7937,27.9606,1502150.0
2024-01-26,28.3533,28.5398,27.833,28.2355,645005.0
2024-01-27,28.3533,28.5398,27.833,28.2355,645005.0
2024-01-28,28.3533,28.5398,27.833,28.2355,645005.0
2024-01-29,28.2747,28.8638,28.2355,28.8638,667049.0
2024-01-30,28.6773,28.9718,28.5496,28.6576,582794.0
2024-01-31,28.3729,28.3729,26.9494,27.0181,1841526.0
2024-02-01,26.9788,27.1948,25.1037,25.948,962748.0
2024-02-02,25.3589,26.1443,25.3589,25.9283,907398.0
2024-02-03,25.3589,26.1443,25.3589,25.9283,907398.0
2024-02-04,25.3589,26.1443,25.3589,25.9283,907398.0
2024-02-05,25.5062,25.8891,25.1037,25.6142,1686151.0
2024-02-06,25.6338,25.948,25.5405,25.7614,630724.0
2024-02-07,25.7713,25.8498,24.9466,25.3,1409034.0
2024-02-08,25.0,25.79,25.0,25.42,1051187.0
2024-02-09,25.37,25.75,24.7,25.54,1228197.0
2024-02-10,25.37,25.75,24.7,25.54,1228197.0
2024-02-11,25.37,25.75,24.7,25.54,1228197.0
2024-02-12,25.55,26.595,25.44,26.52,1215234.0
2024-02-13,25.46,25.72,24.49,24.87,1178751.0
2024-02-14,25.18,25.46,24.76,25.45,1160007.0
2024-02-15,25.76,26.92,25.6,26.78,723962.0
2024-02-16,26.49,26.67,25.99,26.3,727636.0
2024-02-17,26.49,26.67,25.99,26.3,727636.0
2024-02-18,26.49,26.67,25.99,26.3,727636.0
2024-02-19,26.49,26.67,25.99,26.3,727636.0
2024-02-20,25.96,26.51,25.96,26.17,786676.0
2024-02-21,26.0,26.33,25.8025,26.12,697586.0
2024-02-22,25.99,26.8,25.99,26.66,1030600.0
2024-02-23,26.62,27.3,26.37,26.68,930141.0
2024-02-24,26.62,27.3,26.37,26.68,930141.0
2024-02-25,26.62,27.3,26.37,26.68,930141.0
2024-02-26,26.63,27.0,26.19,26.4,702795.0
2024-02-27,26.59,26.87,26.2,26.4,527717.0
2024-02-28,26.05,26.55,26.0,26.01,541421.0
2024-02-29,26.58,26.88,26.15,26.32,849086.0
2024-03-01,26.05,26.16,25.51,26.09,769475.0
2024-03-02,26.05,26.16,25.51,26.09,769475.0
2024-03-03,26.05,26.16,25.51,26.09,769475.0
2024-03-04,26.57,27.21,26.36,26.53,1228887.0
2024-03-05,26.33,27.64,26.15,27.6,890509.0
2024-03-06,26.75,26.91,25.785,26.59,1680809.0
2024-03-07,27.08,27.43,26.57,26.66,935744.0
2024-03-08,26.94,27.02,26.42,26.6,783045.0
2024-03-09,26.94,27.02,26.42,26.6,783045.0
2024-03-10,26.94,27.02,26.42,26.6,783045.0
2024-03-11,26.7,26.925,26.545,26.7,883678.0
2024-03-12,26.56,26.7696,26.06,26.3,686538.0
2024-03-13,26.2,26.72,26.035,26.07,660146.0
2024-03-14,25.98,26.075,24.94,25.02,995646.0
2024-03-15,24.92,25.495,24.92,25.21,4080155.0
2024-03-16,24.92,25.495,24.92,25.21,4080155.0
2024-03-17,24.92,25.495,24.92,25.21,4080155.0
2024-03-18,25.31,25.45,24.88,24.95,806136.0
2024-03-19,24.82,25.34,24.82,25.27,912157.0
2024-03-20,25.05,26.355,25.05,26.07,1059917.0
2024-03-21,26.24,26.78,26.22,26.55,921483.0
2024-03-22,26.72,26.865,26.145,26.29,892415.0
2024-03-23,26.72,26.865,26.145,26.29,892415.0
2024-03-24,26.72,26.865,26.145,26.29,892415.0
2024-03-25,26.36,26.63,26.18,26.35,739444.0
2024-03-26,26.5,26.545,25.99,26.28,606681.0
2024-03-27,26.34,27.66,26.34,27.63,713442.0
2024-03-28,27.51,27.67,27.13,27.21,925023.0
2024-03-29,27.51,27.67,27.13,27.21,925023.0
2024-03-30,27.51,27.67,27.13,27.21,925023.0
2024-03-31,27.51,27.67,27.13,27.21,925023.0
2024-04-01,27.38,27.38,26.28,26.28,680672.0
2024-04-02,26.05,26.06,25.53,25.58,681667.0
2024-04-03,25.4,25.79,25.31,25.76,601305.0
2024-04-04,26.07,26.39,25.64,25.79,574039.0
2024-04-05,25.58,25.99,25.525,25.84,745200.0
2024-04-06,25.58,25.99,25.525,25.84,745200.0
2024-04-07,25.58,25.99,25.525,25.84,745200.0
2024-04-08,25.93,26.47,25.85,26.33,435646.0
