,ENSG US Equity,ENSG US Equity,ENSG US Equity,ENSG US Equity,ENSG US Equity
2023-08-12,97.341,98.0798,97.0614,97.94,113966.0
2023-08-13,97.341,98.0798,97.0614,97.94,113966.0
2023-08-14,97.4408,98.6438,97.3111,98.1397,142597.0
2023-08-15,97.8601,98.3443,96.5423,97.7503,179124.0
2023-08-16,97.7902,98.6089,97.4308,97.8402,304403.0
2023-08-17,97.8002,98.3393,95.9133,96.2128,291014.0
2023-08-18,96.0331,97.3559,96.0231,96.8318,184316.0
2023-08-19,96.0331,97.3559,96.0231,96.8318,184316.0
2023-08-20,96.0331,97.3559,96.0231,96.8318,184316.0
2023-08-21,96.6321,97.1712,95.2244,96.3825,191768.0
2023-08-22,96.2627,97.4408,96.2627,96.9416,136136.0
2023-08-23,97.3509,98.0348,97.1163,97.4009,141868.0
2023-08-24,97.1513,98.1596,97.0764,97.1613,194117.0
2023-08-25,97.2711,97.9999,96.6571,97.9899,109213.0
2023-08-26,97.2711,97.9999,96.6571,97.9899,109213.0
2023-08-27,97.2711,97.9999,96.6571,97.9899,109213.0
2023-08-28,97.93,99.1081,97.6704,97.94,173775.0
2023-08-29,97.6804,98.1397,96.707,97.9799,159990.0
2023-08-30,97.6205,102.0433,97.6205,101.604,401709.0
2023-08-31,101.7338,103.8703,99.787,100.0565,541484.0
2023-09-01,100.2961,101.8336,98.6588,98.9683,539544.0
2023-09-02,100.2961,101.8336,98.6588,98.9683,539544.0
2023-09-03,100.2961,101.8336,98.6588,98.9683,539544.0
2023-09-04,100.2961,101.8336,98.6588,98.9683,539544.0
2023-09-05,99.0382,99.3976,93.9565,95.4141,433023.0
2023-09-06,95.7436,96.4275,94.5156,95.2544,197528.0
2023-09-07,94.845,96.3825,94.845,96.0231,164786.0
2023-09-08,96.2428,96.2428,94.7053,95.8534,234329.0
2023-09-09,96.2428,96.2428,94.7053,95.8534,234329.0
2023-09-10,96.2428,96.2428,94.7053,95.8534,234329.0
2023-09-11,95.8534,95.9432,94.1662,94.276,239542.0
2023-09-12,94.0763,94.7352,93.3175,93.5172,219234.0
2023-09-13,93.4673,93.9216,91.2909,93.657,415197.0
2023-09-14,94.0863,94.7951,92.7684,93.1278,371495.0
2023-09-15,92.8483,93.7968,91.5305,92.8283,977293.0
2023-09-16,92.8483,93.7968,91.5305,92.8283,977293.0
2023-09-17,92.8483,93.7968,91.5305,92.8283,977293.0
2023-09-18,92.6786,93.7968,92.5389,93.657,192242.0
2023-09-19,93.7568,94.0463,92.2493,92.9282,164827.0
2023-09-20,93.048,94.3159,93.048,94.0563,133400.0
2023-09-21,93.8766,94.246,93.048,93.2976,206590.0
2023-09-22,93.058,93.7968,92.7385,93.4473,176348.0
2023-09-23,93.058,93.7968,92.7385,93.4473,176348.0
2023-09-24,93.058,93.7968,92.7385,93.4473,176348.0
2023-09-25,92.7684,94.0463,92.7684,93.9565,158254.0
2023-09-26,93.667,94.2161,92.5288,92.5887,206587.0
2023-09-27,92.6287,93.3475,91.211,92.439,182514.0
2023-09-28,92.7162,94.2147,92.7162,93.875,280644.0
2023-09-29,94.0149,94.3745,92.4065,92.8361,416814.0
2023-09-30,94.0149,94.3745,92.4065,92.8361,416814.0
2023-10-01,94.0149,94.3745,92.4065,92.8361,416814.0
2023-10-02,92.4065,92.4864,90.8781,91.947,285051.0
2023-10-03,91.1678,92.0954,90.4385,90.5284,177987.0
2023-10-04,90.7182,91.5973,89.909,91.2876,237230.0
2023-10-05,90.968,92.0469,90.7282,91.8571,206851.0
2023-10-06,91.8371,93.4055,90.6883,92.906,280256.0
2023-10-07,91.8371,93.4055,90.6883,92.906,280256.0
2023-10-08,91.8371,93.4055,90.6883,92.906,280256.0
2023-10-09,92.8061,94.5344,91.5174,94.2047,129852.0
2023-10-10,94.2147,96.902,93.7052,96.832,332560.0
2023-10-11,97.4514,97.6412,95.3485,96.8021,293807.0
2023-10-12,97.0618,97.3915,94.3246,94.4245,376065.0
2023-10-13,94.9439,96.1128,94.6542,95.5433,298427.0
2023-10-14,94.9439,96.1128,94.6542,95.5433,298427.0
2023-10-15,94.9439,96.1128,94.6542,95.5433,298427.0
2023-10-16,95.5234,97.4015,95.5234,96.1627,212034.0
2023-10-17,96.0628,98.8,95.9329,97.5813,312305.0
2023-10-18,97.7111,99.4494,96.9719,97.7111,215058.0
2023-10-19,97.6312,97.9609,95.903,96.3425,242053.0
2023-10-20,96.5223,97.4214,95.853,96.0129,280197.0
2023-10-21,96.5223,97.4214,95.853,96.0129,280197.0
2023-10-22,96.5223,97.4214,95.853,96.0129,280197.0
2023-10-23,95.5933,96.3425,95.0538,95.5633,276887.0
2023-10-24,95.6532,97.3815,95.4634,96.6023,204006.0
2023-10-25,96.0029,96.862,94.5643,94.9439,471177.0
2023-10-26,94.2047,95.7032,92.5963,95.2536,370124.0
2023-10-27,95.2836,97.3016,94.904,97.2017,351803.0
2023-10-28,95.2836,97.3016,94.904,97.2017,351803.0
2023-10-29,95.2836,97.3016,94.904,97.2017,351803.0
2023-10-30,98.0008,98.5103,94.4644,95.2237,221931.0
2023-10-31,95.8031,96.7621,95.0239,96.5024,238544.0
2023-11-01,96.2526,96.6113,94.6442,96.4125,226500.0
2023-11-02,97.2616,98.8999,96.1927,98.7301,250471.0
2023-11-03,100.0887,102.0168,99.2746,101.8969,314910.0
2023-11-04,100.0887,102.0168,99.2746,101.8969,314910.0
2023-11-05,100.0887,102.0168,99.2746,101.8969,314910.0
2023-11-06,101.3574,102.2266,100.928,101.6571,321997.0
2023-11-07,101.6671,103.0957,101.1477,102.8859,234181.0
2023-11-08,102.8559,103.8349,102.2515,102.6062,207656.0
2023-11-09,102.8559,103.0108,101.5572,101.6072,225677.0
2023-11-10,102.1766,102.816,101.1776,102.7161,172154.0
2023-11-11,102.1766,102.816,101.1776,102.7161,172154.0
2023-11-12,102.1766,102.816,101.1776,102.7161,172154.0
2023-11-13,102.766,103.745,102.2266,102.6262,154840.0
2023-11-14,103.9848,106.8819,103.9848,106.4623,315180.0
2023-11-15,105.6731,106.742,104.6691,105.0637,322719.0
2023-11-16,105.2635,106.4223,104.4443,106.0827,258474.0
2023-11-17,106.772,107.9907,106.4723,107.2815,298269.0
2023-11-18,106.772,107.9907,106.4723,107.2815,298269.0
2023-11-19,106.772,107.9907,106.4723,107.2815,298269.0
2023-11-20,107.0517,108.3654,106.4023,107.7909,257724.0
2023-11-21,107.701,108.0806,107.0467,107.8409,134212.0
2023-11-22,108.0906,109.1694,107.8908,108.4203,184265.0
2023-11-23,108.0906,109.1694,107.8908,108.4203,184265.0
2023-11-24,108.2205,109.5691,108.2205,109.4892,72045.0
2023-11-25,108.2205,109.5691,108.2205,109.4892,72045.0
2023-11-26,108.2205,109.5691,108.2205,109.4892,72045.0
2023-11-27,109.3294,109.3294,108.2005,108.5702,245230.0
2023-11-28,108.5302,108.5302,107.0717,107.1416,191963.0
2023-11-29,107.8109,107.8109,106.3474,106.8019,295770.0
2023-11-30,106.772,107.2964,106.5022,106.9618,293568.0
2023-12-01,107.1116,108.5851,106.9618,108.3704,326977.0
2023-12-02,107.1116,108.5851,106.9618,108.3704,326977.0
2023-12-03,107.1116,108.5851,106.9618,108.3704,326977.0
2023-12-04,107.9608,109.4992,107.9608,109.4393,282724.0
2023-12-05,108.8898,109.679,108.0207,108.1306,328133.0
2023-12-06,108.8399,108.9747,106.6171,106.6421,243624.0
2023-12-07,106.792,106.792,104.0744,106.732,280084.0
2023-12-08,107.0417,107.721,106.2325,106.5922,213476.0
2023-12-09,107.0417,107.721,106.2325,106.5922,213476.0
2023-12-10,107.0417,107.721,106.2325,106.5922,213476.0
2023-12-11,106.752,107.6361,106.2525,107.5512,195904.0
2023-12-12,107.9807,109.679,107.1716,108.9797,221908.0
2023-12-13,109.1396,111.8668,107.5911,111.5571,345332.0
2023-12-14,112.2364,113.1355,109.8389,111.0476,342729.0
2023-12-15,111.7469,112.2464,110.0786,111.3673,556275.0
2023-12-16,111.7469,112.2464,110.0786,111.3673,556275.0
2023-12-17,111.7469,112.2464,110.0786,111.3673,556275.0
2023-12-18,112.0666,112.448,110.9877,111.647,236891.0
2023-12-19,112.3963,114.5941,112.2714,113.9347,376227.0
2023-12-20,114.0146,114.0146,110.1785,110.2684,460047.0
2023-12-21,111.0476,112.5112,110.8678,112.2564,160583.0
2023-12-22,112.5561,114.2294,112.4662,113.1855,189406.0
2023-12-23,112.5561,114.2294,112.4662,113.1855,189406.0
2023-12-24,112.5561,114.2294,112.4662,113.1855,189406.0
2023-12-25,112.5561,114.2294,112.4662,113.1855,189406.0
2023-12-26,113.665,114.664,112.0566,114.0746,148496.0
2023-12-27,113.9747,114.7139,113.695,114.1545,181145.0
2023-12-28,113.7547,115.0491,113.5148,113.6647,187092.0
2023-12-29,113.6947,113.7447,111.9256,112.1555,247549.0
2023-12-30,113.6947,113.7447,111.9256,112.1555,247549.0
2023-12-31,113.6947,113.7447,111.9256,112.1555,247549.0
2024-01-01,113.6947,113.7447,111.9256,112.1555,247549.0
2024-01-02,111.9456,115.3639,111.6657,114.5943,327847.0
2024-01-03,114.6043,115.174,112.3604,112.7252,293954.0
2024-01-04,113.2549,115.184,112.7452,113.7847,329873.0
2024-01-05,113.7447,114.5743,113.2249,113.9546,221107.0
2024-01-06,113.7447,114.5743,113.2249,113.9546,221107.0
2024-01-07,113.7447,114.5743,113.2249,113.9546,221107.0
2024-01-08,113.5148,115.3239,113.3599,115.234,193898.0
2024-01-09,114.4743,114.7542,113.8446,114.2145,149199.0
2024-01-10,113.8946,114.9134,113.3549,114.4044,275812.0
2024-01-11,113.9446,116.0236,113.7197,115.7137,256075.0
2024-01-12,116.9032,117.5079,115.5038,117.313,198503.0
2024-01-13,116.9032,117.5079,115.5038,117.313,198503.0
2024-01-14,116.9032,117.5079,115.5038,117.313,198503.0
2024-01-15,116.9032,117.5079,115.5038,117.313,198503.0
2024-01-16,116.3534,116.894,115.7437,116.5933,218422.0
2024-01-17,115.8837,117.3529,114.7842,114.9041,188430.0
2024-01-18,115.4739,115.9436,114.5943,115.9436,269119.0
2024-01-19,116.3834,116.8682,115.3982,115.9036,223447.0
2024-01-20,116.3834,116.8682,115.3982,115.9036,223447.0
2024-01-21,116.3834,116.8682,115.3982,115.9036,223447.0
2024-01-22,116.6633,117.9227,116.2635,117.4129,303147.0
2024-01-23,118.3325,118.7922,116.1985,116.9731,164153.0
2024-01-24,117.6128,117.6128,115.124,115.124,153946.0
2024-01-25,116.4334,116.6933,113.8946,115.2839,208568.0
2024-01-26,115.8737,116.5527,114.7842,114.8342,141776.0
2024-01-27,115.8737,116.5527,114.7842,114.8342,141776.0
2024-01-28,115.8737,116.5527,114.7842,114.8342,141776.0
2024-01-29,114.6942,116.6433,114.3244,116.4634,224235.0
2024-01-30,116.2835,116.5849,115.6641,116.1535,183159.0
2024-01-31,116.5233,116.5233,113.125,113.165,395082.0
2024-02-01,113.165,115.7081,112.2304,115.2939,356146.0
2024-02-02,118.9422,122.8403,110.6562,120.7213,620023.0
2024-02-03,118.9422,122.8403,110.6562,120.7213,620023.0
2024-02-04,118.9422,122.8403,110.6562,120.7213,620023.0
2024-02-05,120.0316,121.0411,117.5329,117.9127,379822.0
2024-02-06,118.0826,118.7922,116.9831,117.5229,334558.0
2024-02-07,118.0226,120.1216,116.6133,117.3329,318673.0
2024-02-08,117.1131,118.1725,116.4084,118.0026,247286.0
2024-02-09,118.0126,119.307,117.0531,118.8422,196109.0
2024-02-10,118.0126,119.307,117.0531,118.8422,196109.0
2024-02-11,118.0126,119.307,117.0531,118.8422,196109.0
2024-02-12,118.7023,120.9112,118.1426,119.6518,245272.0
2024-02-13,117.6128,120.3865,116.8232,117.4029,284685.0
2024-02-14,118.3325,120.6513,116.5833,120.5814,303180.0
2024-02-15,120.9412,121.421,118.6323,119.8617,379316.0
2024-02-16,119.0721,122.9402,118.6423,121.421,324874.0
2024-02-17,119.0721,122.9402,118.6423,121.421,324874.0
2024-02-18,119.0721,122.9402,118.6423,121.421,324874.0
2024-02-19,119.0721,122.9402,118.6423,121.421,324874.0
2024-02-20,120.6213,121.9407,119.9872,121.281,293414.0
2024-02-21,120.8512,122.9402,120.6213,122.8703,260738.0
2024-02-22,122.4505,123.6499,121.2061,123.6399,272473.0
2024-02-23,123.9098,124.6894,123.111,124.1896,276319.0
2024-02-24,123.9098,124.6894,123.111,124.1896,276319.0
2024-02-25,123.9098,124.6894,123.111,124.1896,276319.0
2024-02-26,123.8798,125.0592,123.335,124.1396,175179.0
2024-02-27,124.4395,124.6394,123.8348,123.8698,163986.0
2024-02-28,123.0602,124.5494,122.8603,124.4595,210672.0
2024-02-29,125.5789,125.5789,124.0617,124.8593,299254.0
2024-03-01,124.9393,125.0392,120.8213,121.8408,326283.0
2024-03-02,124.9393,125.0392,120.8213,121.8408,326283.0
2024-03-03,124.9393,125.0392,120.8213,121.8408,326283.0
2024-03-04,122.1706,126.5685,122.1706,125.9288,306590.0
2024-03-05,126.1187,127.513,125.2141,125.5889,273083.0
2024-03-06,126.2686,126.2686,124.2746,125.529,191348.0
2024-03-07,126.5085,127.0882,124.1396,124.2496,230870.0
2024-03-08,124.7893,125.7738,123.5999,123.6399,186756.0
2024-03-09,124.7893,125.7738,123.5999,123.6399,186756.0
2024-03-10,124.7893,125.7738,123.5999,123.6399,186756.0
2024-03-11,123.5799,125.0142,122.3805,124.6894,287380.0
2024-03-12,124.2996,125.2791,123.7198,124.5694,146864.0
2024-03-13,124.3695,124.9093,122.7403,123.34,209569.0
2024-03-14,123.0602,123.0602,121.1111,121.9207,246579.0
2024-03-15,121.431,122.9602,121.1811,122.6304,703997.0
2024-03-16,121.431,122.9602,121.1811,122.6304,703997.0
2024-03-17,121.431,122.9602,121.1811,122.6304,703997.0
2024-03-18,122.2106,123.445,122.1306,122.1306,203415.0
2024-03-19,122.8203,124.5095,122.6304,123.6599,216218.0
2024-03-20,123.7398,124.0597,122.6139,123.36,156717.0
2024-03-21,123.8098,124.2896,122.9802,123.6799,222665.0
2024-03-22,124.6194,124.6194,123.1701,123.7398,124686.0
2024-03-23,124.6194,124.6194,123.1701,123.7398,124686.0
2024-03-24,124.6194,124.6194,123.1701,123.7398,124686.0
2024-03-25,124.1696,125.0492,122.9502,123.0502,177739.0
2024-03-26,123.1001,124.0097,122.2556,123.2701,283664.0
2024-03-27,124.62,126.29,124.29,125.62,260808.0
2024-03-28,125.67,126.77,123.98,124.42,418906.0
2024-03-29,125.67,126.77,123.98,124.42,418906.0
2024-03-30,125.67,126.77,123.98,124.42,418906.0
2024-03-31,125.67,126.77,123.98,124.42,418906.0
2024-04-01,123.96,124.69,122.9,123.87,244858.0
2024-04-02,122.32,122.77,119.97,120.94,308081.0
2024-04-03,120.18,121.635,119.8789,121.34,261372.0
2024-04-04,122.51,122.88,118.45,118.78,246479.0
2024-04-05,118.65,120.5,118.44,119.72,242423.0
2024-04-06,118.65,120.5,118.44,119.72,242423.0
2024-04-07,118.65,120.5,118.44,119.72,242423.0
2024-04-08,120.16,120.16,118.61,119.04,284617.0
