,STX US Equity,STX US Equity,STX US Equity,STX US Equity,STX US Equity
2023-07-07,59.2284,60.0069,58.5082,58.6639,1139144.0
2023-07-08,59.2284,60.0069,58.5082,58.6639,1139144.0
2023-07-09,59.2284,60.0069,58.5082,58.6639,1139144.0
2023-07-10,58.1773,59.3549,58.0508,58.7807,1616805.0
2023-07-11,58.878,59.7296,58.6931,59.423,1190263.0
2023-07-12,60.3378,60.8439,58.5861,59.968,1964818.0
2023-07-13,60.3378,61.2721,60.1821,60.3573,2255396.0
2023-07-14,59.9583,60.9022,59.676,59.9193,2223104.0
2023-07-15,59.9583,60.9022,59.676,59.9193,2223104.0
2023-07-16,59.9583,60.9022,59.676,59.9193,2223104.0
2023-07-17,59.2089,59.6663,58.372,59.3159,1859824.0
2023-07-18,58.8294,59.9388,58.8294,59.7441,1414790.0
2023-07-19,59.8123,60.1042,58.187,58.2552,2138541.0
2023-07-20,57.7783,58.3428,57.5155,57.7102,1691109.0
2023-07-21,57.8367,58.2649,56.844,58.0119,2163327.0
2023-07-22,57.8367,58.2649,56.844,58.0119,2163327.0
2023-07-23,57.8367,58.2649,56.844,58.0119,2163327.0
2023-07-24,57.7394,58.3136,56.883,57.6907,2393597.0
2023-07-25,57.389,57.7929,56.6591,56.6786,2299282.0
2023-07-26,56.5618,57.1749,55.7833,56.4158,3603447.0
2023-07-27,56.9608,62.1187,56.2407,60.4838,9241361.0
2023-07-28,61.0774,62.362,60.2891,61.7489,3232867.0
2023-07-29,61.0774,62.362,60.2891,61.7489,3232867.0
2023-07-30,61.0774,62.362,60.2891,61.7489,3232867.0
2023-07-31,62.4107,63.306,61.7587,61.7976,2815521.0
2023-08-01,61.418,63.6758,61.384,63.5688,2992082.0
2023-08-02,63.1503,63.8364,62.5177,63.2671,3010721.0
2023-08-03,62.9557,66.8874,62.7124,66.4494,4846300.0
2023-08-04,66.3813,66.391,64.5128,64.9994,2958018.0
2023-08-05,66.3813,66.391,64.5128,64.9994,2958018.0
2023-08-06,66.3813,66.391,64.5128,64.9994,2958018.0
2023-08-07,65.8558,67.5637,65.447,66.6733,2696608.0
2023-08-08,66.1769,66.4932,64.4009,65.2621,1601507.0
2023-08-09,65.2329,65.8898,64.9799,65.0675,1620503.0
2023-08-10,65.4276,66.0115,64.9507,65.3497,1677872.0
2023-08-11,65.194,66.4494,64.9702,65.0578,1922723.0
2023-08-12,65.194,66.4494,64.9702,65.0578,1922723.0
2023-08-13,65.194,66.4494,64.9702,65.0578,1922723.0
2023-08-14,65.1551,66.0602,64.9604,65.992,1703794.0
2023-08-15,65.4957,65.6709,63.7342,63.744,1958518.0
2023-08-16,63.2476,63.744,62.401,62.4691,2097732.0
2023-08-17,62.9265,64.0651,62.8876,63.1892,1995296.0
2023-08-18,62.2258,63.0627,61.9241,62.6248,1629428.0
2023-08-19,62.2258,63.0627,61.9241,62.6248,1629428.0
2023-08-20,62.2258,63.0627,61.9241,62.6248,1629428.0
2023-08-21,62.4983,63.7926,62.4107,63.744,1113118.0
2023-08-22,64.5712,64.7172,63.9094,64.1235,1840044.0
2023-08-23,63.9386,64.688,63.8997,64.3863,1284122.0
2023-08-24,64.6393,64.7366,63.1406,63.16,2127890.0
2023-08-25,63.5201,63.6564,61.8073,62.6929,1507281.0
2023-08-26,63.5201,63.6564,61.8073,62.6929,1507281.0
2023-08-27,63.5201,63.6564,61.8073,62.6929,1507281.0
2023-08-28,62.9265,64.3571,62.8389,64.2938,878915.0
2023-08-29,64.2306,65.0772,63.9678,64.6198,1899712.0
2023-08-30,64.1332,66.7706,64.0165,66.3424,1627362.0
2023-08-31,67.0139,69.0576,66.6927,68.8921,3441968.0
2023-09-01,69.5831,72.5124,68.8629,71.7241,4548779.0
2023-09-02,69.5831,72.5124,68.8629,71.7241,4548779.0
2023-09-03,69.5831,72.5124,68.8629,71.7241,4548779.0
2023-09-04,69.5831,72.5124,68.8629,71.7241,4548779.0
2023-09-05,71.0915,72.0544,67.6367,68.9895,5134302.0
2023-09-06,68.5223,69.8313,68.1233,69.3203,2786486.0
2023-09-07,65.2719,65.6709,61.4034,61.7392,11692899.0
2023-09-08,61.9144,63.6369,61.71,63.6174,10087721.0
2023-09-09,61.9144,63.6369,61.71,63.6174,10087721.0
2023-09-10,61.9144,63.6369,61.71,63.6174,10087721.0
2023-09-11,64.0262,64.0262,61.71,62.5859,4318711.0
2023-09-12,62.362,62.6978,60.9509,61.0385,2841050.0
2023-09-13,60.8731,61.8852,60.7563,61.6905,2706158.0
2023-09-14,61.8268,62.6345,61.5251,62.5275,2481195.0
2023-09-15,62.362,63.0141,61.9241,62.0409,3973813.0
2023-09-16,62.362,63.0141,61.9241,62.0409,3973813.0
2023-09-17,62.362,63.0141,61.9241,62.0409,3973813.0
2023-09-18,62.0311,63.1309,61.8852,62.508,1699336.0
2023-09-19,62.3912,63.7148,62.3036,63.1309,2535547.0
2023-09-20,63.5493,64.6539,63.5299,63.8705,2270894.0
2023-09-21,63.0043,64.9994,62.5664,63.6953,2507415.0
2023-09-22,64.3473,65.2086,63.851,64.1332,2115655.0
2023-09-23,64.3473,65.2086,63.851,64.1332,2115655.0
2023-09-24,64.3473,65.2086,63.851,64.1332,2115655.0
2023-09-25,63.9365,64.1234,62.8545,63.3955,1827614.0
2023-09-26,63.1496,64.2611,62.284,62.3824,2065587.0
2023-09-27,62.943,64.0299,62.8348,63.2381,1556992.0
2023-09-28,63.0512,64.8513,62.8348,64.6152,2210094.0
2023-09-29,65.1267,65.2349,64.3595,64.871,2034724.0
2023-09-30,65.1267,65.2349,64.3595,64.871,2034724.0
2023-10-01,65.1267,65.2349,64.3595,64.871,2034724.0
2023-10-02,64.9988,65.8054,64.625,65.107,2096791.0
2023-10-03,64.6644,65.4956,64.1677,64.3496,2138211.0
2023-10-04,64.2906,65.107,63.8578,64.8906,1835599.0
2023-10-05,65.2152,66.2832,64.8513,65.53,1728525.0
2023-10-06,64.6841,65.7513,64.4283,64.9693,1863694.0
2023-10-07,64.6841,65.7513,64.4283,64.9693,1863694.0
2023-10-08,64.6841,65.7513,64.4283,64.9693,1863694.0
2023-10-09,64.7529,65.4906,64.3152,65.1464,1622602.0
2023-10-10,65.1169,66.3759,65.107,65.4906,2068512.0
2023-10-11,65.6677,68.5006,65.6677,68.4219,3240577.0
2023-10-12,68.7268,68.9727,67.4481,68.2153,2374112.0
2023-10-13,68.6383,69.0908,67.094,67.3104,3446197.0
2023-10-14,68.6383,69.0908,67.094,67.3104,3446197.0
2023-10-15,68.6383,69.0908,67.094,67.3104,3446197.0
2023-10-16,67.4776,68.3432,67.2415,67.8219,2496790.0
2023-10-17,67.1923,68.2842,67.1923,67.812,5386933.0
2023-10-18,67.3301,67.6153,66.5333,67.3596,3180268.0
2023-10-19,67.2317,67.9202,65.3234,65.7759,2892918.0
2023-10-20,66.0021,66.494,65.0578,65.5988,2197971.0
2023-10-21,66.0021,66.494,65.0578,65.5988,2197971.0
2023-10-22,66.0021,66.494,65.0578,65.5988,2197971.0
2023-10-23,65.1956,65.4808,64.0152,64.1824,2148485.0
2023-10-24,65.5202,67.8316,65.4513,66.9858,4260253.0
2023-10-25,66.3464,67.4481,65.9923,66.0021,3147582.0
2023-10-26,68.3629,69.165,63.0709,64.7628,5170983.0
2023-10-27,65.7661,67.8711,65.6984,67.0841,4000835.0
2023-10-28,65.7661,67.8711,65.6984,67.0841,4000835.0
2023-10-29,65.7661,67.8711,65.6984,67.0841,4000835.0
2023-10-30,67.7924,68.3629,66.3366,67.3005,2985907.0
2023-10-31,66.5727,67.4481,65.8349,67.1333,3707596.0
2023-11-01,67.3005,70.2318,67.2022,70.0744,4662801.0
2023-11-02,70.822,71.2253,69.5924,70.6351,2608147.0
2023-11-03,71.3138,72.6073,70.8318,71.0974,2313398.0
2023-11-04,71.3138,72.6073,70.8318,71.0974,2313398.0
2023-11-05,71.3138,72.6073,70.8318,71.0974,2313398.0
2023-11-06,70.7236,71.304,69.4154,69.9662,2219552.0
2023-11-07,69.6514,70.0842,69.1596,69.6809,1868291.0
2023-11-08,69.8482,70.7531,69.258,70.6843,1777778.0
2023-11-09,70.6941,71.8646,70.4384,70.822,2333565.0
2023-11-10,71.3728,71.3728,69.9072,71.2351,1964758.0
2023-11-11,71.3728,71.3728,69.9072,71.2351,1964758.0
2023-11-12,71.3728,71.3728,69.9072,71.2351,1964758.0
2023-11-13,71.1761,71.6482,70.4974,71.2843,2538572.0
2023-11-14,72.2974,73.584,72.0023,73.3893,2673150.0
2023-11-15,73.527,73.8417,72.8483,73.3302,1891929.0
2023-11-16,73.1138,74.4024,73.1138,74.3532,1738755.0
2023-11-17,74.7565,74.9827,74.1762,74.6385,1478630.0
2023-11-18,74.7565,74.9827,74.1762,74.6385,1478630.0
2023-11-19,74.7565,74.9827,74.1762,74.6385,1478630.0
2023-11-20,74.6385,75.9812,74.4467,75.7992,1512677.0
2023-11-21,75.5434,75.5975,74.2844,74.8155,1725307.0
2023-11-22,74.8647,76.0648,74.8647,75.2975,936756.0
2023-11-23,74.8647,76.0648,74.8647,75.2975,936756.0
2023-11-24,74.4024,75.1893,74.4024,74.8352,647464.0
2023-11-25,74.4024,75.1893,74.4024,74.8352,647464.0
2023-11-26,74.4024,75.1893,74.4024,74.8352,647464.0
2023-11-27,75.2483,76.8566,75.1254,76.291,1923357.0
2023-11-28,75.7205,76.1189,75.0516,75.691,1279095.0
2023-11-29,77.0681,77.7468,76.6451,77.1959,2052757.0
2023-11-30,77.2156,78.1206,76.7041,77.8058,3095225.0
2023-12-01,77.6189,78.1009,76.9795,77.8845,2030011.0
2023-12-02,77.6189,78.1009,76.9795,77.8845,2030011.0
2023-12-03,77.6189,78.1009,76.9795,77.8845,2030011.0
2023-12-04,77.3435,77.9435,76.8346,77.3041,1450152.0
2023-12-05,76.8615,77.0828,75.6123,75.7008,1808045.0
2023-12-06,76.8615,78.0615,76.4385,76.5369,2522814.0
2023-12-07,76.95,78.2681,76.8222,77.491,2238362.0
2023-12-08,77.1959,79.4288,77.0976,79.2714,2359958.0
2023-12-09,77.1959,79.4288,77.0976,79.2714,2359958.0
2023-12-10,77.1959,79.4288,77.0976,79.2714,2359958.0
2023-12-11,79.6747,81.3764,79.6403,80.6485,2399967.0
2023-12-12,80.7075,81.278,79.96,81.278,2107914.0
2023-12-13,80.9043,84.0716,80.8354,84.0322,3645247.0
2023-12-14,85.1241,86.4913,83.7371,83.9339,3462015.0
2023-12-15,83.4519,84.0224,82.6551,82.901,5120499.0
2023-12-16,83.4519,84.0224,82.6551,82.901,5120499.0
2023-12-17,83.4519,84.0224,82.6551,82.901,5120499.0
2023-12-18,82.9404,83.339,82.2814,82.5961,1953016.0
2023-12-19,82.3207,83.2847,82.2089,82.5273,1426313.0
2023-12-20,82.2991,82.7058,81.1584,81.1882,1890571.0
2023-12-21,82.8347,84.6499,82.6364,84.6103,2042138.0
2023-12-22,84.7293,85.0269,84.154,84.4714,1003517.0
2023-12-23,84.7293,85.0269,84.154,84.4714,1003517.0
2023-12-24,84.7293,85.0269,84.154,84.4714,1003517.0
2023-12-25,84.7293,85.0269,84.154,84.4714,1003517.0
2023-12-26,84.4714,85.3244,84.3524,85.1757,938440.0
2023-12-27,85.5625,85.6617,84.6599,84.9872,962497.0
2023-12-28,85.1062,86.1279,85.0169,86.0882,1589198.0
2023-12-29,85.87,86.2767,84.4764,84.6797,1295921.0
2023-12-30,85.87,86.2767,84.4764,84.6797,1295921.0
2023-12-31,85.87,86.2767,84.4764,84.6797,1295921.0
2024-01-01,85.87,86.2767,84.4764,84.6797,1295921.0
2024-01-02,84.0151,84.1143,81.6544,82.0214,2011457.0
2024-01-03,80.6525,81.6792,79.4176,79.7796,2874596.0
2024-01-04,79.1944,80.712,79.1647,80.1169,1361581.0
2024-01-05,80.474,81.1584,79.1647,79.6309,1395161.0
2024-01-06,80.474,81.1584,79.1647,79.6309,1395161.0
2024-01-07,80.474,81.1584,79.1647,79.6309,1395161.0
2024-01-08,79.4226,80.7021,79.4226,80.3252,2167289.0
2024-01-09,79.3035,79.6061,78.758,79.4622,1471660.0
2024-01-10,79.3333,82.0809,79.0754,81.9916,2260325.0
2024-01-11,80.8112,81.1782,78.7482,81.0791,2752035.0
2024-01-12,81.7436,82.1602,81.2179,82.1106,2112625.0
2024-01-13,81.7436,82.1602,81.2179,82.1106,2112625.0
2024-01-14,81.7436,82.1602,81.2179,82.1106,2112625.0
2024-01-15,81.7436,82.1602,81.2179,82.1106,2112625.0
2024-01-16,82.9339,84.6797,81.694,84.1242,3012297.0
2024-01-17,84.025,84.0746,81.7734,82.6562,2412442.0
2024-01-18,84.025,85.6022,82.4479,83.291,1720023.0
2024-01-19,83.9159,84.7491,83.1769,84.7293,2327396.0
2024-01-20,83.9159,84.7491,83.1769,84.7293,2327396.0
2024-01-21,83.9159,84.7491,83.1769,84.7293,2327396.0
2024-01-22,86.2866,87.6753,85.2005,86.3957,4171426.0
2024-01-23,86.8421,88.5779,86.0783,88.5085,4020504.0
2024-01-24,89.3913,89.55,87.338,88.449,3775866.0
2024-01-25,90.4626,90.4626,85.8006,90.2543,5756694.0
2024-01-26,90.1551,91.2958,88.687,89.7087,3071089.0
2024-01-27,90.1551,91.2958,88.687,89.7087,3071089.0
2024-01-28,90.1551,91.2958,88.687,89.7087,3071089.0
2024-01-29,89.9468,90.8494,87.6753,87.9133,2648351.0
2024-01-30,88.082,88.4589,86.485,86.8817,2406313.0
2024-01-31,86.6437,87.0653,84.6995,84.9872,5220972.0
2024-02-01,85.1856,86.7974,85.1856,86.0981,2002064.0
2024-02-02,85.9493,87.2587,85.2401,86.8123,2160215.0
2024-02-03,85.9493,87.2587,85.2401,86.8123,2160215.0
2024-02-04,85.9493,87.2587,85.2401,86.8123,2160215.0
2024-02-05,86.4651,86.48,84.4317,84.8086,2095667.0
2024-02-06,85.3443,86.0634,84.7789,85.503,2560010.0
2024-02-07,85.7906,86.609,84.64,86.0585,1818583.0
2024-02-08,85.9989,87.5463,85.0972,86.971,1670650.0
2024-02-09,87.0107,88.7465,86.6437,88.687,1536727.0
2024-02-10,87.0107,88.7465,86.6437,88.687,1536727.0
2024-02-11,87.0107,88.7465,86.6437,88.687,1536727.0
2024-02-12,88.6077,89.9269,88.2704,88.3795,1599781.0
2024-02-13,86.6338,87.0405,85.3542,86.4552,2040721.0
2024-02-14,87.3876,87.4769,85.4534,86.1081,1854075.0
2024-02-15,86.1577,87.7844,86.1081,87.4471,1299664.0
2024-02-16,87.4967,87.9729,86.3858,86.8123,1797527.0
2024-02-17,87.4967,87.9729,86.3858,86.8123,1797527.0
2024-02-18,87.4967,87.9729,86.3858,86.8123,1797527.0
2024-02-19,87.4967,87.9729,86.3858,86.8123,1797527.0
2024-02-20,86.4552,86.6536,84.8483,86.0684,1781117.0
2024-02-21,85.2253,85.374,83.2712,84.2135,1928979.0
2024-02-22,85.6121,87.6852,85.3244,87.3083,2214473.0
2024-02-23,87.5067,87.705,86.3263,87.2686,1461887.0
2024-02-24,87.5067,87.705,86.3263,87.2686,1461887.0
2024-02-25,87.5067,87.705,86.3263,87.2686,1461887.0
2024-02-26,87.467,89.0243,87.0206,87.9431,2134197.0
2024-02-27,90.036,92.248,89.2127,89.9666,3381411.0
2024-02-28,89.3814,91.2115,89.3814,90.8692,1979604.0
2024-02-29,91.7223,92.6843,91.4743,92.2976,2184738.0
2024-03-01,94.2318,97.3564,93.3589,96.3744,5101541.0
2024-03-02,94.2318,97.3564,93.3589,96.3744,5101541.0
2024-03-03,94.2318,97.3564,93.3589,96.3744,5101541.0
2024-03-04,96.7414,99.1219,95.9777,97.5845,3563031.0
2024-03-05,96.6025,98.0011,96.2654,97.8325,2392371.0
2024-03-06,99.1815,100.4412,92.2182,93.3788,5282283.0
2024-03-07,93.8648,94.212,90.6014,93.0515,4626651.0
2024-03-08,92.615,94.1326,91.7124,91.9405,2746992.0
2024-03-09,92.615,94.1326,91.7124,91.9405,2746992.0
2024-03-10,92.615,94.1326,91.7124,91.9405,2746992.0
2024-03-11,90.5816,91.1668,89.3814,90.9982,2602090.0
2024-03-12,91.5338,92.0005,90.0162,90.3733,2893892.0
2024-03-13,89.7583,89.8129,87.705,87.953,3737393.0
2024-03-14,87.3678,87.4174,84.5706,85.0665,3321447.0
2024-03-15,84.2433,85.3443,83.9655,85.3145,6079524.0
2024-03-16,84.2433,85.3443,83.9655,85.3145,6079524.0
2024-03-17,84.2433,85.3443,83.9655,85.3145,6079524.0
2024-03-18,85.9593,86.4453,84.4218,84.6995,2265350.0
2024-03-19,83.9556,86.1378,83.5291,85.87,1894182.0
2024-03-20,86.12,87.86,85.445,87.42,2319143.0
2024-03-21,91.35,91.47,88.12,88.45,3747628.0
2024-03-22,88.81,89.62,87.65,89.01,2454146.0
2024-03-23,88.81,89.62,87.65,89.01,2454146.0
2024-03-24,88.81,89.62,87.65,89.01,2454146.0
2024-03-25,88.67,89.02,87.62,88.21,1835222.0
2024-03-26,93.5,97.95,92.76,94.72,7346834.0
2024-03-27,95.66,96.33,93.34,94.58,2762521.0
2024-03-28,94.56,94.635,91.73,93.05,3296312.0
2024-03-29,94.56,94.635,91.73,93.05,3296312.0
2024-03-30,94.56,94.635,91.73,93.05,3296312.0
2024-03-31,94.56,94.635,91.73,93.05,3296312.0
2024-04-01,93.15,94.34,91.71,91.78,2672744.0
2024-04-02,89.88,90.98,89.21,90.23,3246195.0
2024-04-03,89.69,92.7,89.65,91.63,2584963.0
2024-04-04,93.07,94.23,90.59,90.76,2281197.0
2024-04-05,91.38,91.38,89.65,89.99,2598087.0
2024-04-06,91.38,91.38,89.65,89.99,2598087.0
2024-04-07,91.38,91.38,89.65,89.99,2598087.0
2024-04-08,91.32,92.04,88.89,88.955,1646936.0
