,WTS US Equity,WTS US Equity,WTS US Equity,WTS US Equity,WTS US Equity
2023-08-15,186.8535,187.4959,185.3071,186.8932,55249.0
2023-08-16,186.9827,188.2854,186.1076,186.3364,79325.0
2023-08-17,186.2369,187.3905,182.1299,182.2294,54749.0
2023-08-18,181.7819,182.7962,181.0062,181.6725,77463.0
2023-08-19,181.7819,182.7962,181.0062,181.6725,77463.0
2023-08-20,181.7819,182.7962,181.0062,181.6725,77463.0
2023-08-21,181.931,183.3332,180.7377,182.4879,51727.0
2023-08-22,183.2039,183.2039,180.6582,181.2648,47025.0
2023-08-23,182.0504,184.1287,180.0615,183.721,52892.0
2023-08-24,182.12,184.258,179.6737,180.0118,92229.0
2023-08-25,180.9863,182.8708,179.8477,182.1598,80740.0
2023-08-26,180.9863,182.8708,179.8477,182.1598,80740.0
2023-08-27,180.9863,182.8708,179.8477,182.1598,80740.0
2023-08-28,182.4581,185.8391,182.2091,184.9243,51041.0
2023-08-29,184.5166,187.3308,183.6862,187.2413,48259.0
2023-08-30,187.9275,189.9362,187.659,188.4644,53169.0
2023-08-31,189.5703,192.2105,187.5577,188.0758,180701.0
2023-09-01,189.3013,189.3013,186.6909,187.7769,104985.0
2023-09-02,189.3013,189.3013,186.6909,187.7769,104985.0
2023-09-03,189.3013,189.3013,186.6909,187.7769,104985.0
2023-09-04,189.3013,189.3013,186.6909,187.7769,104985.0
2023-09-05,186.3123,186.3123,177.4351,181.7093,99669.0
2023-09-06,181.1713,183.672,181.1713,183.0543,81496.0
2023-09-07,182.3071,182.6259,178.5509,180.3344,69031.0
2023-09-08,180.7628,181.231,178.5509,179.5771,62414.0
2023-09-09,180.7628,181.231,178.5509,179.5771,62414.0
2023-09-10,180.7628,181.231,178.5509,179.5771,62414.0
2023-09-11,180.5436,180.5436,177.0415,177.9133,122053.0
2023-09-12,177.7937,178.2819,175.9705,176.907,81263.0
2023-09-13,176.7476,176.8373,174.202,175.9705,98720.0
2023-09-14,177.3653,180.8126,176.7177,180.6532,149594.0
2023-09-15,180.4539,180.4539,176.3192,177.6244,430351.0
2023-09-16,180.4539,180.4539,176.3192,177.6244,430351.0
2023-09-17,180.4539,180.4539,176.3192,177.6244,430351.0
2023-09-18,177.6244,180.1052,177.1162,177.4351,98911.0
2023-09-19,177.3454,177.5048,175.0738,176.1697,86958.0
2023-09-20,176.8871,178.8399,175.542,175.6317,89543.0
2023-09-21,174.5358,175.8908,172.5132,173.669,107492.0
2023-09-22,173.0313,173.7536,171.6365,171.6863,86481.0
2023-09-23,173.0313,173.7536,171.6365,171.6863,86481.0
2023-09-24,173.0313,173.7536,171.6365,171.6863,86481.0
2023-09-25,171.0686,173.3402,169.7933,172.1545,126577.0
2023-09-26,171.4671,172.7224,171.0785,171.1283,72885.0
2023-09-27,171.9055,173.8583,171.221,173.1808,76281.0
2023-09-28,172.9118,176.1249,172.9118,175.3727,59360.0
2023-09-29,175.9007,176.7277,171.7859,172.1844,149364.0
2023-09-30,175.9007,176.7277,171.7859,172.1844,149364.0
2023-10-01,175.9007,176.7277,171.7859,172.1844,149364.0
2023-10-02,171.5069,172.9566,170.132,170.8294,112288.0
2023-10-03,169.5541,171.7461,168.8218,169.4944,65381.0
2023-10-04,169.7534,171.4372,167.5216,170.2815,59350.0
2023-10-05,171.1283,172.6029,169.8929,170.9988,101702.0
2023-10-06,170.5106,171.9852,169.4346,170.8494,70754.0
2023-10-07,170.5106,171.9852,169.4346,170.8494,70754.0
2023-10-08,170.5106,171.9852,169.4346,170.8494,70754.0
2023-10-09,169.7136,172.4734,168.5279,171.756,69707.0
2023-10-10,171.7261,174.3564,171.497,171.5368,126149.0
2023-10-11,171.477,179.5971,171.477,179.4676,221222.0
2023-10-12,178.8,181.3905,177.5646,180.5735,217608.0
2023-10-13,180.8425,181.3307,177.3006,177.4849,255573.0
2023-10-14,180.8425,181.3307,177.3006,177.4849,255573.0
2023-10-15,180.8425,181.3307,177.3006,177.4849,255573.0
2023-10-16,179.6569,185.0171,179.3106,184.4791,156877.0
2023-10-17,183.8215,186.4717,182.1875,182.3868,205876.0
2023-10-18,180.0554,180.0554,174.6055,174.6055,185797.0
2023-10-19,173.4797,177.724,171.7473,174.0476,156249.0
2023-10-20,174.7151,176.8273,170.4907,171.6365,251389.0
2023-10-21,174.7151,176.8273,170.4907,171.6365,251389.0
2023-10-22,174.7151,176.8273,170.4907,171.6365,251389.0
2023-10-23,171.6962,173.8881,169.5442,169.5741,164131.0
2023-10-24,171.1981,172.7025,170.1868,171.8955,138461.0
2023-10-25,170.122,173.8881,168.1493,171.7261,258097.0
2023-10-26,173.3402,173.3999,169.9029,170.0623,116117.0
2023-10-27,170.1121,170.6202,167.2526,168.7969,98530.0
2023-10-28,170.1121,170.6202,167.2526,168.7969,98530.0
2023-10-29,170.1121,170.6202,167.2526,168.7969,98530.0
2023-10-30,171.0287,171.8457,169.0859,171.1582,88377.0
2023-10-31,170.939,173.0363,170.7697,172.3737,142645.0
2023-11-01,172.3239,173.2505,170.5106,173.0712,133667.0
2023-11-02,180.9919,185.4953,173.3999,184.9274,247911.0
2023-11-03,190.8754,192.1109,187.7868,189.7695,158390.0
2023-11-04,190.8754,192.1109,187.7868,189.7695,158390.0
2023-11-05,190.8754,192.1109,187.7868,189.7695,158390.0
2023-11-06,189.4906,190.5666,183.3931,185.0968,136861.0
2023-11-07,184.9075,186.1255,183.3831,184.758,137227.0
2023-11-08,185.4455,186.8104,184.5189,185.7743,124099.0
2023-11-09,186.5116,189.3013,186.5116,186.93,104652.0
2023-11-10,188.7732,189.5204,186.783,188.1555,89243.0
2023-11-11,188.7732,189.5204,186.783,188.1555,89243.0
2023-11-12,188.7732,189.5204,186.783,188.1555,89243.0
2023-11-13,187.6075,189.4208,186.8304,188.0957,100125.0
2023-11-14,190.9651,196.41,190.9651,196.1161,134656.0
2023-11-15,196.405,198.4774,191.6725,192.5194,167786.0
2023-11-16,192.7884,194.0039,191.0897,192.1707,108351.0
2023-11-17,192.7983,194.4821,192.4696,193.0375,115936.0
2023-11-18,192.7983,194.4821,192.4696,193.0375,115936.0
2023-11-19,192.7983,194.4821,192.4696,193.0375,115936.0
2023-11-20,193.4958,194.5234,192.1707,193.0574,81489.0
2023-11-21,191.7323,194.6465,189.5603,192.9578,67213.0
2023-11-22,194.4224,195.1895,193.7,194.1932,73982.0
2023-11-23,194.4224,195.1895,193.7,194.1932,73982.0
2023-11-24,193.7847,195.877,193.7847,195.3689,30953.0
2023-11-25,193.7847,195.877,193.7847,195.3689,30953.0
2023-11-26,193.7847,195.877,193.7847,195.3689,30953.0
2023-11-27,193.695,196.3951,193.695,194.801,95325.0
2023-11-28,193.5954,195.4585,191.4732,191.5629,75168.0
2023-11-29,193.1769,194.3028,191.0548,191.0747,104531.0
2023-11-30,191.7235,193.8297,190.4458,192.1627,117747.0
2023-12-01,191.9431,196.7844,191.9431,196.1156,110573.0
2023-12-02,191.9431,196.7844,191.9431,196.1156,110573.0
2023-12-03,191.9431,196.7844,191.9431,196.1156,110573.0
2023-12-04,195.4468,197.5779,195.4468,197.2236,86845.0
2023-12-05,197.2335,197.2335,194.7979,195.2372,79107.0
2023-12-06,197.004,198.8406,195.1373,195.1573,85088.0
2023-12-07,196.0357,197.4532,195.7363,196.994,96994.0
2023-12-08,196.9341,199.6991,196.9341,197.3334,100341.0
2023-12-09,196.9341,199.6991,196.9341,197.3334,100341.0
2023-12-10,196.9341,199.6991,196.9341,197.3334,100341.0
2023-12-11,196.9041,198.4913,196.9041,198.0022,96417.0
2023-12-12,198.5611,198.8307,196.984,198.0421,114948.0
2023-12-13,197.5829,202.5739,196.3452,200.9169,145449.0
2023-12-14,203.3625,207.3553,203.3625,206.1973,113951.0
2023-12-15,206.1574,208.1139,204.3407,204.3906,380947.0
2023-12-16,206.1574,208.1139,204.3407,204.3906,380947.0
2023-12-17,206.1574,208.1139,204.3407,204.3906,380947.0
2023-12-18,204.2908,205.4986,202.6937,204.7599,94458.0
2023-12-19,206.4669,209.3616,206.4669,207.2954,110358.0
2023-12-20,207.0458,211.7423,205.1892,205.5585,128304.0
2023-12-21,206.936,207.5499,203.9115,205.9877,118222.0
2023-12-22,208.2436,210.9987,208.0041,209.6112,79959.0
2023-12-23,208.2436,210.9987,208.0041,209.6112,79959.0
2023-12-24,208.2436,210.9987,208.0041,209.6112,79959.0
2023-12-25,208.2436,210.9987,208.0041,209.6112,79959.0
2023-12-26,209.731,212.2564,209.6112,211.6275,48352.0
2023-12-27,212.3063,212.7555,210.7591,210.9288,74175.0
2023-12-28,209.8807,211.5277,209.8807,210.7591,88619.0
2023-12-29,209.8408,211.393,207.7645,207.9642,125532.0
2023-12-30,209.8408,211.393,207.7645,207.9642,125532.0
2023-12-31,209.8408,211.393,207.7645,207.9642,125532.0
2024-01-01,209.8408,211.393,207.7645,207.9642,125532.0
2024-01-02,206.3471,207.2355,203.073,204.0912,107820.0
2024-01-03,202.0449,202.7436,197.7726,198.2218,152486.0
2024-01-04,199.18,199.9387,196.0257,196.5348,127800.0
2024-01-05,194.5783,196.8642,194.5783,195.1074,116881.0
2024-01-06,194.5783,196.8642,194.5783,195.1074,116881.0
2024-01-07,194.5783,196.8642,194.5783,195.1074,116881.0
2024-01-08,195.337,196.8542,194.9976,196.6945,100425.0
2024-01-09,194.4685,195.7363,192.1328,195.0974,93279.0
2024-01-10,195.0974,197.4731,194.2539,197.4532,104437.0
2024-01-11,197.1737,198.1619,193.7099,196.445,106185.0
2024-01-12,198.8307,198.9005,196.425,198.3316,68553.0
2024-01-13,198.8307,198.9005,196.425,198.3316,68553.0
2024-01-14,198.8307,198.9005,196.425,198.3316,68553.0
2024-01-15,198.8307,198.9005,196.425,198.3316,68553.0
2024-01-16,197.533,198.1818,196.1755,197.553,82364.0
2024-01-17,195.1074,197.0439,195.1074,196.5448,53666.0
2024-01-18,197.9423,200.1483,196.5448,200.0285,70225.0
2024-01-19,200.6873,201.6955,197.3633,200.1583,110250.0
2024-01-20,200.6873,201.6955,197.3633,200.1583,110250.0
2024-01-21,200.6873,201.6955,197.3633,200.1583,110250.0
2024-01-22,201.6655,204.181,201.6356,202.6238,84161.0
2024-01-23,203.7518,204.4805,199.6741,200.5376,97953.0
2024-01-24,202.5739,202.5739,197.2036,197.7526,62849.0
2024-01-25,200.2581,200.6774,197.8325,198.8806,74869.0
2024-01-26,199.4495,200.1383,198.3316,198.631,66425.0
2024-01-27,199.4495,200.1383,198.3316,198.631,66425.0
2024-01-28,199.4495,200.1383,198.3316,198.631,66425.0
2024-01-29,198.0521,202.3044,198.0521,202.3044,195734.0
2024-01-30,201.5458,204.9496,201.3361,204.181,82131.0
2024-01-31,204.3207,204.3207,197.1737,197.6528,124547.0
2024-02-01,199.4695,202.4541,197.4981,201.9949,104601.0
2024-02-02,200.2581,202.2245,198.3316,201.6556,65455.0
2024-02-03,200.2581,202.2245,198.3316,201.6556,65455.0
2024-02-04,200.2581,202.2245,198.3316,201.6556,65455.0
2024-02-05,198.8107,200.3878,197.5979,198.9904,110236.0
2024-02-06,199.3098,202.6338,199.3098,202.0049,94505.0
2024-02-07,202.9931,210.5694,202.1347,207.2654,144100.0
2024-02-08,208.7028,214.0881,205.7182,212.9252,168738.0
2024-02-09,213.9833,215.79,212.496,215.3508,136854.0
2024-02-10,213.9833,215.79,212.496,215.3508,136854.0
2024-02-11,213.9833,215.79,212.496,215.3508,136854.0
2024-02-12,215.261,219.124,214.3326,217.6067,279603.0
2024-02-13,211.8771,211.8771,195.1673,198.651,448157.0
2024-02-14,203.632,204.1161,199.5444,200.4078,300638.0
2024-02-15,200.9568,202.4541,196.1056,201.1365,222068.0
2024-02-16,199.749,201.955,197.6129,197.6228,113603.0
2024-02-17,199.749,201.955,197.6129,197.6228,113603.0
2024-02-18,199.749,201.955,197.6129,197.6228,113603.0
2024-02-19,199.749,201.955,197.6129,197.6228,113603.0
2024-02-20,194.5185,196.4649,193.2807,196.1755,125490.0
2024-02-21,196.8043,198.0321,195.1872,197.1237,136751.0
2024-02-22,197.9423,199.0053,194.4286,195.9758,188732.0
2024-02-23,196.6746,198.7209,196.6746,197.533,110045.0
2024-02-24,196.6746,198.7209,196.6746,197.533,110045.0
2024-02-25,196.6746,198.7209,196.6746,197.533,110045.0
2024-02-26,196.3252,198.641,196.3252,197.8624,98829.0
2024-02-27,198.5611,199.0802,196.7444,198.8906,103392.0
2024-02-28,198.3116,200.3479,198.2814,199.1501,71761.0
2024-02-29,201.49,204.24,200.885,203.95,232096.0
2024-03-01,203.37,206.89,202.74,205.98,147575.0
2024-03-02,203.37,206.89,202.74,205.98,147575.0
2024-03-03,203.37,206.89,202.74,205.98,147575.0
2024-03-04,206.73,209.78,205.78,206.43,132000.0
2024-03-05,205.15,207.065,202.8,203.72,103023.0
2024-03-06,205.33,206.06,203.63,204.35,84962.0
2024-03-07,205.87,208.045,204.72,206.26,79558.0
2024-03-08,208.19,209.24,204.3,204.89,70405.0
2024-03-09,208.19,209.24,204.3,204.89,70405.0
2024-03-10,208.19,209.24,204.3,204.89,70405.0
2024-03-11,204.14,204.67,202.83,203.38,95736.0
2024-03-12,203.38,204.44,200.99,202.77,124298.0
2024-03-13,202.07,204.915,202.07,203.78,109654.0
2024-03-14,203.45,204.86,201.12,202.39,98170.0
2024-03-15,201.65,205.335,201.65,204.04,403372.0
2024-03-16,201.65,205.335,201.65,204.04,403372.0
2024-03-17,201.65,205.335,201.65,204.04,403372.0
2024-03-18,204.04,205.885,201.16,201.18,92398.0
2024-03-19,200.69,204.605,200.69,204.12,88317.0
2024-03-20,204.18,207.22,203.36,206.39,85738.0
2024-03-21,206.39,212.55,206.39,211.11,185738.0
2024-03-22,211.05,212.27,208.42,210.94,132554.0
2024-03-23,211.05,212.27,208.42,210.94,132554.0
2024-03-24,211.05,212.27,208.42,210.94,132554.0
2024-03-25,210.87,210.98,208.155,209.2,74123.0
2024-03-26,210.24,210.34,208.29,208.29,86940.0
2024-03-27,210.35,211.67,208.336,211.57,87888.0
2024-03-28,211.24,213.305,210.06,212.55,109292.0
2024-03-29,211.24,213.305,210.06,212.55,109292.0
2024-03-30,211.24,213.305,210.06,212.55,109292.0
2024-03-31,211.24,213.305,210.06,212.55,109292.0
2024-04-01,212.74,212.74,209.03,209.91,91689.0
2024-04-02,208.95,211.43,204.39,206.05,139748.0
2024-04-03,204.51,209.75,204.51,207.56,79505.0
2024-04-04,209.8,210.77,204.13,204.66,95566.0
2024-04-05,204.62,207.41,204.62,206.14,89766.0
2024-04-06,204.62,207.41,204.62,206.14,89766.0
2024-04-07,204.62,207.41,204.62,206.14,89766.0
2024-04-08,207.18,207.75,205.726,206.15,84882.0
