,TFSL US Equity,TFSL US Equity,TFSL US Equity,TFSL US Equity,TFSL US Equity
2023-08-14,13.9902,14.0089,13.8513,13.9245,181306.0
2023-08-15,13.765,13.7931,13.4506,13.4647,220318.0
2023-08-16,13.4366,13.5492,13.3521,13.3521,217045.0
2023-08-17,13.3521,13.4272,13.1692,13.202,200430.0
2023-08-18,13.1738,13.324,13.1175,13.1645,248340.0
2023-08-19,13.1738,13.324,13.1175,13.1645,248340.0
2023-08-20,13.1738,13.324,13.1175,13.1645,248340.0
2023-08-21,13.0894,13.2489,12.9205,12.9768,288196.0
2023-08-22,13.0237,13.1457,12.7375,12.7516,242338.0
2023-08-23,12.7422,12.9205,12.7422,12.9205,208593.0
2023-08-24,12.883,13.0519,12.8548,12.8924,258154.0
2023-08-25,12.8924,12.958,12.6015,12.6109,254380.0
2023-08-26,12.8924,12.958,12.6015,12.6109,254380.0
2023-08-27,12.8924,12.958,12.6015,12.6109,254380.0
2023-08-28,12.6202,12.7657,12.6202,12.6672,168828.0
2023-08-29,12.6672,12.8267,12.6287,12.7047,244880.0
2023-08-30,12.7047,12.8267,12.6672,12.7422,242260.0
2023-08-31,12.7422,12.8454,12.7141,12.7704,248935.0
2023-09-01,12.8267,12.9956,12.8255,12.958,239354.0
2023-09-02,12.8267,12.9956,12.8255,12.958,239354.0
2023-09-03,12.8267,12.9956,12.8255,12.958,239354.0
2023-09-04,12.8267,12.9956,12.8255,12.958,239354.0
2023-09-05,12.9393,12.9917,12.761,12.7798,227194.0
2023-09-06,12.7891,12.8548,12.5311,12.6109,268154.0
2023-09-07,12.5733,12.6296,12.5123,12.5639,168957.0
2023-09-08,12.6109,12.6953,12.5358,12.6672,421824.0
2023-09-09,12.6109,12.6953,12.5358,12.6672,421824.0
2023-09-10,12.6109,12.6953,12.5358,12.6672,421824.0
2023-09-11,12.6983,12.7462,12.5258,12.5258,335124.0
2023-09-12,12.5162,12.6025,12.2718,12.3054,342228.0
2023-09-13,12.3245,12.3341,12.0658,12.1041,333065.0
2023-09-14,12.1712,12.2527,12.1137,12.2383,268301.0
2023-09-15,12.0658,12.3102,12.0658,12.0945,439269.0
2023-09-16,12.0658,12.3102,12.0658,12.0945,439269.0
2023-09-17,12.0658,12.3102,12.0658,12.0945,439269.0
2023-09-18,12.1329,12.1329,11.8454,11.8454,338563.0
2023-09-19,11.8454,11.9316,11.6345,11.6537,311932.0
2023-09-20,11.7016,11.7399,11.6058,11.6345,334391.0
2023-09-21,11.6249,11.6345,11.3183,11.3183,523758.0
2023-09-22,11.4141,11.5292,11.3554,11.5195,347426.0
2023-09-23,11.4141,11.5292,11.3554,11.5195,347426.0
2023-09-24,11.4141,11.5292,11.3554,11.5195,347426.0
2023-09-25,11.5387,11.6441,11.4572,11.5099,361261.0
2023-09-26,11.4045,11.5291,11.3662,11.4428,458043.0
2023-09-27,11.5004,11.5674,11.2703,11.2799,394715.0
2023-09-28,11.3087,11.462,11.2847,11.347,268292.0
2023-09-29,11.3853,11.4956,11.3087,11.3278,258897.0
2023-09-30,11.3853,11.4956,11.3087,11.3278,258897.0
2023-10-01,11.3853,11.4956,11.3087,11.3278,258897.0
2023-10-02,11.3087,11.3374,11.002,11.0212,257392.0
2023-10-03,11.0116,11.0787,10.887,10.9637,299020.0
2023-10-04,10.9828,11.0787,10.9445,11.0595,307129.0
2023-10-05,11.0308,11.2224,11.0308,11.2224,245834.0
2023-10-06,11.1362,11.2392,11.0308,11.2033,271369.0
2023-10-07,11.1362,11.2392,11.0308,11.2033,271369.0
2023-10-08,11.1362,11.2392,11.0308,11.2033,271369.0
2023-10-09,11.1458,11.2799,11.1458,11.232,349674.0
2023-10-10,11.2512,11.462,11.2512,11.3278,305634.0
2023-10-11,11.3662,11.462,11.1937,11.2608,179407.0
2023-10-12,11.2991,11.2991,11.0787,11.1841,221639.0
2023-10-13,11.2128,11.2128,11.0403,11.0787,293790.0
2023-10-14,11.2128,11.2128,11.0403,11.0787,293790.0
2023-10-15,11.2128,11.2128,11.0403,11.0787,293790.0
2023-10-16,11.0787,11.2416,11.0787,11.1937,240461.0
2023-10-17,11.1362,11.3776,11.1261,11.2512,436069.0
2023-10-18,11.2128,11.2128,10.9253,10.9253,300236.0
2023-10-19,10.8966,10.9541,10.7337,10.7337,395284.0
2023-10-20,10.7816,10.8319,10.5899,10.6091,461805.0
2023-10-21,10.7816,10.8319,10.5899,10.6091,461805.0
2023-10-22,10.7816,10.8319,10.5899,10.6091,461805.0
2023-10-23,10.5899,10.748,10.5431,10.5803,343889.0
2023-10-24,10.6474,10.7049,10.5084,10.5899,411903.0
2023-10-25,10.5516,10.7097,10.542,10.6474,331024.0
2023-10-26,10.6474,11.0451,10.5899,10.9924,507588.0
2023-10-27,11.0499,11.2895,10.8966,11.1937,610109.0
2023-10-28,11.0499,11.2895,10.8966,11.1937,610109.0
2023-10-29,11.0499,11.2895,10.8966,11.1937,610109.0
2023-10-30,11.2128,11.3806,11.2128,11.2416,361717.0
2023-10-31,11.2895,11.4141,11.2512,11.3662,301455.0
2023-11-01,11.3278,11.5866,11.2512,11.5866,359515.0
2023-11-02,11.5866,11.9124,11.5866,11.9029,428391.0
2023-11-03,12.0945,12.2239,11.9268,12.2,493147.0
2023-11-04,12.0945,12.2239,11.9268,12.2,493147.0
2023-11-05,12.0945,12.2239,11.9268,12.2,493147.0
2023-11-06,12.1904,12.1904,12.0993,12.1616,264387.0
2023-11-07,12.1616,12.2143,12.0466,12.1712,262017.0
2023-11-08,12.1712,12.2622,12.1233,12.2383,260895.0
2023-11-09,12.2766,12.2766,12.0514,12.085,313196.0
2023-11-10,12.1233,12.1281,11.922,11.9699,379143.0
2023-11-11,12.1233,12.1281,11.922,11.9699,379143.0
2023-11-12,12.1233,12.1281,11.922,11.9699,379143.0
2023-11-13,11.9699,11.9987,11.8454,11.9987,277019.0
2023-11-14,12.1808,12.7462,12.1808,12.7271,449725.0
2023-11-15,12.7175,12.9187,12.7175,12.9091,226687.0
2023-11-16,12.9475,12.9475,12.7031,12.8229,288577.0
2023-11-17,12.9187,13.0816,12.8037,13.0721,291455.0
2023-11-18,12.9187,13.0816,12.8037,13.0721,291455.0
2023-11-19,12.9187,13.0816,12.8037,13.0721,291455.0
2023-11-20,13.0241,13.0816,12.8996,13.0529,224421.0
2023-11-21,13.0337,13.0816,12.9379,13.0146,251136.0
2023-11-22,13.0433,13.0673,12.8708,12.8996,250359.0
2023-11-23,13.0433,13.0673,12.8708,12.8996,250359.0
2023-11-24,12.8804,13.1056,12.8804,13.0625,168814.0
2023-11-25,12.8804,13.1056,12.8804,13.0625,168814.0
2023-11-26,12.8804,13.1056,12.8804,13.0625,168814.0
2023-11-27,13.0816,13.1487,12.9283,13.0721,499805.0
2023-11-28,13.0941,13.1528,12.9375,13.1039,347625.0
2023-11-29,13.143,13.332,13.143,13.1919,326265.0
2023-11-30,13.2115,13.2311,12.9032,12.9277,324794.0
2023-12-01,12.869,13.2409,12.8299,13.2017,352917.0
2023-12-02,12.869,13.2409,12.8299,13.2017,352917.0
2023-12-03,12.869,13.2409,12.8299,13.2017,352917.0
2023-12-04,13.1724,13.2508,12.9473,13.1234,442663.0
2023-12-05,13.1332,13.1332,12.7418,12.7809,347495.0
2023-12-06,12.8984,13.2017,12.8543,12.9669,454833.0
2023-12-07,12.9669,13.1675,12.9463,13.1039,344425.0
2023-12-08,13.1039,13.2458,13.0843,13.1626,268665.0
2023-12-09,13.1039,13.2458,13.0843,13.1626,268665.0
2023-12-10,13.1039,13.2458,13.0843,13.1626,268665.0
2023-12-11,13.1626,13.5247,13.1137,13.4562,533922.0
2023-12-12,13.4464,13.6715,13.3926,13.4855,437950.0
2023-12-13,13.4562,14.3712,13.4464,14.2684,1518945.0
2023-12-14,14.4837,14.6697,14.3076,14.5522,570051.0
2023-12-15,14.5718,14.6452,14.4152,14.5816,1475038.0
2023-12-16,14.5718,14.6452,14.4152,14.5816,1475038.0
2023-12-17,14.5718,14.6452,14.4152,14.5816,1475038.0
2023-12-18,14.5718,14.5718,14.3076,14.4837,470664.0
2023-12-19,14.5131,14.6403,14.288,14.611,315109.0
2023-12-20,14.5522,14.8165,14.4348,14.4544,352383.0
2023-12-21,14.5327,14.562,14.3516,14.5033,284446.0
2023-12-22,14.5229,14.699,14.5229,14.6697,272328.0
2023-12-23,14.5229,14.699,14.5229,14.6697,272328.0
2023-12-24,14.5229,14.699,14.5229,14.6697,272328.0
2023-12-25,14.5229,14.699,14.5229,14.6697,272328.0
2023-12-26,14.6501,14.8997,14.6305,14.8752,299584.0
2023-12-27,14.885,14.9241,14.7773,14.8752,256071.0
2023-12-28,14.8067,14.8654,14.5816,14.6305,246533.0
2023-12-29,14.5816,14.6207,14.3761,14.3761,221390.0
2023-12-30,14.5816,14.6207,14.3761,14.3761,221390.0
2023-12-31,14.5816,14.6207,14.3761,14.3761,221390.0
2024-01-01,14.5816,14.6207,14.3761,14.3761,221390.0
2024-01-02,14.2489,14.4544,14.1216,14.3076,260360.0
2024-01-03,14.1804,14.1804,13.7938,13.8183,233372.0
2024-01-04,13.8281,14.053,13.8183,13.8378,231255.0
2024-01-05,13.74,14.0287,13.74,13.9651,356009.0
2024-01-06,13.74,14.0287,13.74,13.9651,356009.0
2024-01-07,13.74,14.0287,13.74,13.9651,356009.0
2024-01-08,13.9651,14.0385,13.8281,13.9455,287698.0
2024-01-09,13.8672,13.9259,13.691,13.7987,320448.0
2024-01-10,13.8378,13.8574,13.7589,13.8085,215826.0
2024-01-11,13.7498,13.7498,13.4072,13.5932,302411.0
2024-01-12,13.6519,13.74,13.4121,13.4757,199837.0
2024-01-13,13.6519,13.74,13.4121,13.4757,199837.0
2024-01-14,13.6519,13.74,13.4121,13.4757,199837.0
2024-01-15,13.6519,13.74,13.4121,13.4757,199837.0
2024-01-16,13.3094,13.4072,13.2213,13.28,319190.0
2024-01-17,13.1332,13.3094,13.0256,13.2898,244940.0
2024-01-18,13.3583,13.4317,13.2702,13.4072,220668.0
2024-01-19,13.3877,13.6715,13.3583,13.6715,248659.0
2024-01-20,13.3877,13.6715,13.3583,13.6715,248659.0
2024-01-21,13.3877,13.6715,13.3583,13.6715,248659.0
2024-01-22,13.7008,13.9651,13.7008,13.9651,285981.0
2024-01-23,13.9651,14.0434,13.6813,13.7987,291494.0
2024-01-24,13.8281,13.9161,13.6372,13.6813,226201.0
2024-01-25,13.74,13.7791,13.5247,13.6323,293965.0
2024-01-26,13.6128,13.7253,13.5932,13.691,205024.0
2024-01-27,13.6128,13.7253,13.5932,13.691,205024.0
2024-01-28,13.6128,13.7253,13.5932,13.691,205024.0
2024-01-29,13.6617,13.7693,13.6128,13.7693,233064.0
2024-01-30,13.7106,13.7498,13.6323,13.6323,188319.0
2024-01-31,13.4464,13.5443,13.0256,13.0354,523570.0
2024-02-01,13.0941,13.0941,12.5558,12.9669,443389.0
2024-02-02,12.8103,13.0843,12.6928,13.0452,282724.0
2024-02-03,12.8103,13.0843,12.6928,13.0452,282724.0
2024-02-04,12.8103,13.0843,12.6928,13.0452,282724.0
2024-02-05,12.9277,12.9864,12.7516,12.8886,226197.0
2024-02-06,12.8788,12.9669,12.6977,12.732,276682.0
2024-02-07,12.7516,12.7711,12.4873,12.6243,343768.0
2024-02-08,12.6243,12.8788,12.6146,12.8103,255685.0
2024-02-09,12.7809,12.9864,12.6459,12.9864,276366.0
2024-02-10,12.7809,12.9864,12.6459,12.9864,276366.0
2024-02-11,12.7809,12.9864,12.6459,12.9864,276366.0
2024-02-12,12.9962,13.2066,12.9864,13.0745,200186.0
2024-02-13,12.8788,12.8788,12.4678,12.5167,424145.0
2024-02-14,12.6146,12.7222,12.5069,12.7222,304935.0
2024-02-15,12.7418,13.1308,12.7222,13.0843,238852.0
2024-02-16,13.0647,13.188,12.9473,13.0941,241532.0
2024-02-17,13.0647,13.188,12.9473,13.0941,241532.0
2024-02-18,13.0647,13.188,12.9473,13.0941,241532.0
2024-02-19,13.0647,13.188,12.9473,13.0941,241532.0
2024-02-20,12.9962,13.0403,12.8886,12.9375,306899.0
2024-02-21,12.9375,13.0158,12.8396,12.9081,266557.0
2024-02-22,12.869,12.9277,12.7516,12.8201,181871.0
2024-02-23,12.7613,12.8494,12.6243,12.7516,296190.0
2024-02-24,12.7613,12.8494,12.6243,12.7516,296190.0
2024-02-25,12.7613,12.8494,12.6243,12.7516,296190.0
2024-02-26,12.7026,12.7222,12.3895,12.5167,398054.0
2024-02-27,12.5167,12.7222,12.5167,12.7124,274255.0
2024-02-28,12.6635,12.7379,12.4286,12.4482,287206.0
2024-02-29,12.6243,12.6604,12.4139,12.4775,351431.0
2024-03-01,12.3797,12.5852,12.2818,12.5656,301325.0
2024-03-02,12.3797,12.5852,12.2818,12.5656,301325.0
2024-03-03,12.3797,12.5852,12.2818,12.5656,301325.0
2024-03-04,12.5656,12.7613,12.5216,12.6635,367704.0
2024-03-05,12.6733,12.9962,12.6243,12.9375,427941.0
2024-03-06,12.94,13.005,12.66,12.79,436267.0
2024-03-07,12.93,12.98,12.77,12.82,293052.0
2024-03-08,12.87,12.96,12.735,12.81,266948.0
2024-03-09,12.87,12.96,12.735,12.81,266948.0
2024-03-10,12.87,12.96,12.735,12.81,266948.0
2024-03-11,12.78,12.83,12.675,12.72,268689.0
2024-03-12,12.69,12.73,12.55,12.58,260748.0
2024-03-13,12.56,12.68,12.5,12.53,230926.0
2024-03-14,12.53,12.54,12.225,12.28,367480.0
2024-03-15,12.32,12.415,12.26,12.33,522239.0
2024-03-16,12.32,12.415,12.26,12.33,522239.0
2024-03-17,12.32,12.415,12.26,12.33,522239.0
2024-03-18,12.31,12.4,12.2,12.21,339447.0
2024-03-19,12.2,12.3,12.12,12.12,350600.0
2024-03-20,12.11,12.55,12.0744,12.53,441404.0
2024-03-21,12.55,12.79,12.51,12.66,405194.0
2024-03-22,12.61,12.67,12.355,12.4,201002.0
2024-03-23,12.61,12.67,12.355,12.4,201002.0
2024-03-24,12.61,12.67,12.355,12.4,201002.0
2024-03-25,12.37,12.54,12.35,12.41,182065.0
2024-03-26,12.43,12.5,12.26,12.26,212219.0
2024-03-27,12.29,12.6,12.29,12.6,245251.0
2024-03-28,12.59,12.67,12.51,12.56,192134.0
2024-03-29,12.59,12.67,12.51,12.56,192134.0
2024-03-30,12.59,12.67,12.51,12.56,192134.0
2024-03-31,12.59,12.67,12.51,12.56,192134.0
2024-04-01,12.6,12.6,12.31,12.37,273536.0
2024-04-02,12.25,12.295,12.14,12.19,349597.0
2024-04-03,12.15,12.225,12.12,12.17,241302.0
2024-04-04,12.31,12.44,12.18,12.24,241005.0
2024-04-05,12.19,12.355,12.19,12.23,238736.0
2024-04-06,12.19,12.355,12.19,12.23,238736.0
2024-04-07,12.19,12.355,12.19,12.23,238736.0
2024-04-08,12.28,12.42,12.28,12.35,177725.0
