,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity
2022-07-06,54.5783,55.1739,54.0968,54.6775,2036664.0
2022-07-07,54.9555,55.6404,54.6279,55.5114,1266383.0
2022-07-08,55.3426,56.0673,54.8761,55.6007,1685398.0
2022-07-09,55.3426,56.0673,54.8761,55.6007,1685398.0
2022-07-10,55.3426,56.0673,54.8761,55.6007,1685398.0
2022-07-11,55.3029,55.7695,55.0498,55.0845,1698399.0
2022-07-12,54.9753,55.8787,54.2209,54.3599,2009459.0
2022-07-13,53.4069,54.1911,53.0495,53.8834,884210.0
2022-07-14,52.9403,53.4069,52.0866,53.2679,1095190.0
2022-07-15,54.34,54.618,53.665,54.4988,1143957.0
2022-07-16,54.34,54.618,53.665,54.4988,1143957.0
2022-07-17,54.34,54.618,53.665,54.4988,1143957.0
2022-07-18,54.7867,55.0157,53.6153,53.8734,751414.0
2022-07-19,54.618,56.2559,54.4413,56.1864,1421710.0
2022-07-20,56.4346,56.9806,56.2063,56.7721,1122781.0
2022-07-21,56.8813,58.4398,56.8019,58.3604,1769395.0
2022-07-22,58.4101,58.7376,57.4769,57.9931,1182034.0
2022-07-23,58.4101,58.7376,57.4769,57.9931,1182034.0
2022-07-24,58.4101,58.7376,57.4769,57.9931,1182034.0
2022-07-25,57.9435,58.0328,57.328,57.8839,1617265.0
2022-07-26,57.6854,58.1222,57.4968,57.7946,1443564.0
2022-07-27,57.9733,59.4722,57.9534,59.0652,2492634.0
2022-07-28,59.8495,62.361,59.5616,62.0135,3708934.0
2022-07-29,62.2518,64.3166,62.2518,63.9791,5366125.0
2022-07-30,62.2518,64.3166,62.2518,63.9791,5366125.0
2022-07-31,62.2518,64.3166,62.2518,63.9791,5366125.0
2022-08-01,63.3239,64.1875,63.1055,63.9592,3198154.0
2022-08-02,63.6813,64.4258,63.4529,63.7011,1656709.0
2022-08-03,64.0883,65.0214,63.8699,64.803,1990471.0
2022-08-04,64.9221,65.6269,64.803,65.1107,1695251.0
2022-08-05,64.2074,64.8526,63.8996,64.7931,937160.0
2022-08-06,64.2074,64.8526,63.8996,64.7931,937160.0
2022-08-07,64.2074,64.8526,63.8996,64.7931,937160.0
2022-08-08,65.2596,65.6468,64.7831,64.9817,1639897.0
2022-08-09,64.7137,64.9221,64.0188,64.4655,1269460.0
2022-08-10,65.9545,66.6122,65.7461,66.163,1716391.0
2022-08-11,66.7288,67.4604,66.6494,66.7884,1819132.0
2022-08-12,67.0961,68.0392,66.9571,68.0094,1323612.0
2022-08-13,67.0961,68.0392,66.9571,68.0094,1323612.0
2022-08-14,67.0961,68.0392,66.9571,68.0094,1323612.0
2022-08-15,67.5031,68.1186,67.1755,67.9895,1416160.0
2022-08-16,67.7314,68.5653,67.7215,68.1583,2257774.0
2022-08-17,67.2649,67.8704,67.2351,67.5428,1357530.0
2022-08-18,67.7513,67.8803,67.1855,67.8307,978380.0
2022-08-19,67.1755,67.3244,66.57,67.0663,3068441.0
2022-08-20,67.1755,67.3244,66.57,67.0663,3068441.0
2022-08-21,67.1755,67.3244,66.57,67.0663,3068441.0
2022-08-22,66.0339,66.163,65.0909,65.1901,1681398.0
2022-08-23,65.1802,65.9744,65.1207,65.3093,1467754.0
2022-08-24,65.1207,65.6071,65.0611,65.4582,1169941.0
2022-08-25,65.8354,66.5005,65.6567,66.4906,1002541.0
2022-08-26,66.709,66.709,64.1031,64.2669,1141985.0
2022-08-27,66.709,66.709,64.1031,64.2669,1141985.0
2022-08-28,66.709,66.709,64.1031,64.2669,1141985.0
2022-08-29,63.8202,64.2769,63.582,63.7408,1047676.0
2022-08-30,63.8501,63.9197,62.8663,63.224,1320293.0
2022-08-31,63.7607,63.9197,62.7758,62.9358,1662947.0
2022-09-01,62.7868,62.911,61.7036,62.8762,1462140.0
2022-09-02,63.7011,63.8601,61.8377,62.1806,1148018.0
2022-09-03,63.7011,63.8601,61.8377,62.1806,1148018.0
2022-09-04,63.7011,63.8601,61.8377,62.1806,1148018.0
2022-09-05,63.7011,63.8601,61.8377,62.1806,1148018.0
2022-09-06,62.2501,62.7868,61.7036,62.6775,1190746.0
2022-09-07,62.8067,64.4861,62.5767,64.4364,1378671.0
2022-09-08,64.1582,64.9631,63.8799,64.8638,2067399.0
2022-09-09,65.3308,65.7433,65.1321,65.6091,1395124.0
2022-09-10,65.3308,65.7433,65.1321,65.6091,1395124.0
2022-09-11,65.3308,65.7433,65.1321,65.6091,1395124.0
2022-09-12,66.0464,66.5234,65.6489,66.5035,1793306.0
2022-09-13,64.8141,65.3209,63.4924,63.7806,2156018.0
2022-09-14,63.8104,64.0141,63.0054,63.6812,1953078.0
2022-09-15,63.8104,64.6551,63.5008,63.8799,2620001.0
2022-09-16,63.2439,63.3532,61.3955,62.3296,3040177.0
2022-09-17,63.2439,63.3532,61.3955,62.3296,3040177.0
2022-09-18,63.2439,63.3532,61.3955,62.3296,3040177.0
2022-09-19,62.0116,63.5868,61.793,63.5122,1178630.0
2022-09-20,62.8762,63.1396,62.1259,62.8762,2327878.0
2022-09-21,63.3433,64.0986,61.793,61.8328,1848027.0
2022-09-22,61.6936,61.8775,60.2427,60.511,1128821.0
2022-09-23,59.9346,60.1036,58.6229,59.4974,1812320.0
2022-09-24,59.9346,60.1036,58.6229,59.4974,1812320.0
2022-09-25,59.9346,60.1036,58.6229,59.4974,1812320.0
2022-09-26,59.3086,60.0738,58.6527,58.8415,1118439.0
2022-09-27,59.4676,59.5471,57.6589,58.2552,1398787.0
2022-09-28,58.7421,60.3073,58.2452,60.0141,1478965.0
2022-09-29,59.3583,59.4477,58.3048,58.8415,997813.0
2022-09-30,58.8812,59.4576,57.8626,57.9372,2388660.0
2022-10-01,58.8812,59.4576,57.8626,57.9372,2388660.0
2022-10-02,58.8812,59.4576,57.8626,57.9372,2388660.0
2022-10-03,58.752,60.8092,58.5235,60.2526,1934656.0
2022-10-04,61.4154,62.0365,61.3856,61.8824,2803368.0
2022-10-05,60.9682,62.0116,60.7992,61.5147,2003351.0
2022-10-06,61.4352,61.8129,60.9085,61.0576,1852319.0
2022-10-07,60.2228,60.4812,59.2589,59.6862,1541832.0
2022-10-08,60.2228,60.4812,59.2589,59.6862,1541832.0
2022-10-09,60.2228,60.4812,59.2589,59.6862,1541832.0
2022-10-10,60.3918,60.3918,58.6179,59.2092,1364375.0
2022-10-11,58.6129,59.6266,58.4042,58.7322,1815651.0
2022-10-12,59.5868,59.8253,58.593,58.6427,2045544.0
2022-10-13,57.4204,60.362,57.0726,59.9247,1730834.0
2022-10-14,60.2328,60.6303,58.3247,58.5036,1091375.0
2022-10-15,60.2328,60.6303,58.3247,58.5036,1091375.0
2022-10-16,60.2328,60.6303,58.3247,58.5036,1091375.0
2022-10-17,59.7259,60.4117,59.5968,60.1731,2876188.0
2022-10-18,61.6638,61.9868,60.511,61.2762,1577456.0
2022-10-19,60.68,60.9682,59.8055,60.2924,1286553.0
2022-10-20,60.3023,60.7396,59.1396,59.2092,1532428.0
2022-10-21,59.398,61.147,58.9309,61.0675,1203481.0
2022-10-22,59.398,61.147,58.9309,61.0675,1203481.0
2022-10-23,59.398,61.147,58.9309,61.0675,1203481.0
2022-10-24,61.6241,62.8563,61.4352,62.3694,1693867.0
2022-10-25,62.3595,63.6116,62.2601,63.5122,4732846.0
2022-10-26,63.1545,64.1781,62.0116,62.2501,4235815.0
2022-10-27,62.8563,63.1942,62.0812,62.1806,2971683.0
2022-10-28,62.5383,64.1483,62.3694,63.8104,2994487.0
2022-10-29,62.5383,64.1483,62.3694,63.8104,2994487.0
2022-10-30,62.5383,64.1483,62.3694,63.8104,2994487.0
2022-10-31,63.6017,64.2576,63.234,63.5023,2051284.0
2022-11-01,64.3371,64.3669,63.0104,63.542,1684191.0
2022-11-02,63.1942,64.2576,61.8228,61.8626,1546775.0
2022-11-03,61.1868,63.0153,60.998,62.0414,1752760.0
2022-11-04,63.0948,64.3371,62.2899,64.188,3164305.0
2022-11-05,63.0948,64.3371,62.2899,64.188,3164305.0
2022-11-06,63.0948,64.3371,62.2899,64.188,3164305.0
2022-11-07,64.4961,64.5855,63.7408,64.1383,2888903.0
2022-11-08,64.3669,64.7743,63.6315,64.1979,1973818.0
2022-11-09,63.8799,64.8638,63.6116,63.9396,3233255.0
2022-11-10,66.2352,67.6265,66.2352,67.4774,2671914.0
2022-11-11,67.9047,68.9879,67.696,68.0439,2544001.0
2022-11-12,67.9047,68.9879,67.696,68.0439,2544001.0
2022-11-13,67.9047,68.9879,67.696,68.0439,2544001.0
2022-11-14,67.696,68.1631,66.4488,66.4936,2027586.0
2022-11-15,67.4178,67.5867,66.0265,66.3246,1912924.0
2022-11-16,66.2551,67.0352,65.8973,66.6327,1513978.0
2022-11-17,65.7383,66.0364,65.1023,65.9867,1278781.0
2022-11-18,66.7321,67.06,65.8178,66.1954,1576933.0
2022-11-19,66.7321,67.06,65.8178,66.1954,1576933.0
2022-11-20,66.7321,67.06,65.8178,66.1954,1576933.0
2022-11-21,66.1457,67.0004,66.1457,66.7917,1606487.0
2022-11-22,67.2488,67.4178,66.6824,67.3383,1225260.0
2022-11-23,67.4973,67.8501,67.2737,67.4675,1581378.0
2022-11-24,67.4973,67.8501,67.2737,67.4675,1581378.0
2022-11-25,67.696,67.9544,67.4327,67.6463,518812.0
2022-11-26,67.696,67.9544,67.4327,67.6463,518812.0
2022-11-27,67.696,67.9544,67.4327,67.6463,518812.0
2022-11-28,67.0302,67.1495,65.0625,65.2414,1297374.0
2022-11-29,65.2215,65.5,64.6644,65.2613,1346219.0
2022-11-30,65.311,67.2211,64.346,67.2012,3676345.0
2022-12-01,67.6588,68.0468,67.1017,67.5395,1527278.0
2022-12-02,66.6939,68.0866,66.5354,67.8877,1357920.0
2022-12-03,66.6939,68.0866,66.5354,67.8877,1357920.0
2022-12-04,66.6939,68.0866,66.5354,67.8877,1357920.0
2022-12-05,66.9625,67.251,66.3536,66.8729,1512832.0
2022-12-06,66.7237,67.0122,65.6393,66.1865,1332549.0
2022-12-07,66.1865,66.6093,65.8482,66.0671,1311943.0
2022-12-08,66.3158,66.5546,65.7786,66.2163,1116288.0
2022-12-09,66.3656,66.6541,65.3707,65.3807,1787662.0
2022-12-10,66.3656,66.6541,65.3707,65.3807,1787662.0
2022-12-11,66.3656,66.6541,65.3707,65.3807,1787662.0
2022-12-12,65.699,66.853,65.4354,66.6839,1119304.0
2022-12-13,68.6437,68.6437,66.8928,67.4101,1806988.0
2022-12-14,67.3902,68.007,66.1964,66.5148,1859434.0
2022-12-15,65.5398,66.0771,63.6695,64.0376,2424155.0
2022-12-16,63.3214,63.9183,63.1423,63.5104,2208034.0
2022-12-17,63.3214,63.9183,63.1423,63.5104,2208034.0
2022-12-18,63.3214,63.9183,63.1423,63.5104,2208034.0
2022-12-19,63.3512,64.1073,63.003,63.2816,1855313.0
2022-12-20,63.2816,63.6497,63.0627,63.4905,1223312.0
2022-12-21,63.9382,64.8634,63.8213,64.734,1241602.0
2022-12-22,64.1869,64.3311,62.3962,63.6099,928995.0
2022-12-23,63.5203,63.9481,63.0428,63.8188,960262.0
2022-12-24,63.5203,63.9481,63.0428,63.8188,960262.0
2022-12-25,63.5203,63.9481,63.0428,63.8188,960262.0
2022-12-26,63.5203,63.9481,63.0428,63.8188,960262.0
2022-12-27,64.0575,64.3261,63.5328,63.9879,732303.0
2022-12-28,64.2167,64.3162,63.1025,63.1224,736390.0
2022-12-29,63.6994,64.8136,63.1721,64.4157,923886.0
2022-12-30,63.958,64.4555,63.3512,63.9183,962331.0
2022-12-31,63.958,64.4555,63.3512,63.9183,962331.0
2023-01-01,63.958,64.4555,63.3512,63.9183,962331.0
2023-01-02,63.958,64.4555,63.3512,63.9183,962331.0
2023-01-03,64.4157,64.739,63.2716,63.9382,1623872.0
2023-01-04,64.5649,65.3309,64.0973,64.8832,1558556.0
2023-01-05,64.4356,64.7539,63.4805,63.5999,1605556.0
2023-01-06,64.3659,65.3906,64.2167,65.2016,1325422.0
2023-01-07,64.3659,65.3906,64.2167,65.2016,1325422.0
2023-01-08,64.3659,65.3906,64.2167,65.2016,1325422.0
2023-01-09,65.5597,66.4153,65.1519,65.4702,1513225.0
2023-01-10,65.2812,65.9378,65.1817,65.7786,1103880.0
2023-01-11,66.1666,66.7038,65.694,66.664,1188425.0
2023-01-12,67.0221,67.0221,66.1765,66.7336,891310.0
2023-01-13,66.276,67.4101,66.276,67.0818,1101238.0
2023-01-14,66.276,67.4101,66.276,67.0818,1101238.0
2023-01-15,66.276,67.4101,66.276,67.0818,1101238.0
2023-01-16,66.276,67.4101,66.276,67.0818,1101238.0
2023-01-17,67.2908,67.629,66.9724,66.9824,1606998.0
2023-01-18,67.2012,67.619,65.9179,65.9975,1639720.0
2023-01-19,66.4451,66.4849,64.7489,64.7838,2220167.0
2023-01-20,65.122,65.8582,62.7245,65.1121,3902293.0
2023-01-21,65.122,65.8582,62.7245,65.1121,3902293.0
2023-01-22,65.122,65.8582,62.7245,65.1121,3902293.0
2023-01-23,65.2812,66.6839,64.9131,66.5247,1643942.0
2023-01-24,66.5247,67.1415,64.9827,66.8928,1239235.0
2023-01-25,66.1268,66.6143,65.0275,66.4153,1414270.0
2023-01-26,66.9625,67.0918,65.8831,66.5745,1082236.0
2023-01-27,66.3059,67.1714,66.1218,66.664,1105041.0
2023-01-28,66.3059,67.1714,66.1218,66.664,1105041.0
2023-01-29,66.3059,67.1714,66.1218,66.664,1105041.0
2023-01-30,66.4551,66.6491,65.71,65.888,1743923.0
2023-01-31,66.1865,67.6986,65.8582,67.6787,3156207.0
2023-02-01,67.6588,68.6338,64.346,65.5299,4822865.0
2023-02-02,66.4053,68.206,65.5508,67.4599,3760269.0
2023-02-03,66.9326,68.8427,66.6541,68.7233,3939046.0
2023-02-04,66.9326,68.8427,66.6541,68.7233,3939046.0
2023-02-05,66.9326,68.8427,66.6541,68.7233,3939046.0
2023-02-06,68.1861,69.1213,68.1563,68.584,2724947.0
2023-02-07,68.3254,69.1262,67.8976,68.972,2091243.0
2023-02-08,68.5045,69.2307,67.9871,68.7432,2185543.0
2023-02-09,69.3103,69.4226,67.5196,67.8678,1554642.0
2023-02-10,67.7384,67.8777,67.1017,67.7782,1077112.0
2023-02-11,67.7384,67.8777,67.1017,67.7782,1077112.0
2023-02-12,67.7384,67.8777,67.1017,67.7782,1077112.0
2023-02-13,67.8081,68.8832,67.5693,68.8228,1557128.0
2023-02-14,68.6437,68.8327,67.7185,68.6636,1087367.0
2023-02-15,68.3154,69.37,68.3154,69.1809,1258420.0
2023-02-16,68.0866,69.0118,68.0468,68.3453,1135878.0
2023-02-17,68.3154,69.0616,67.7981,69.0019,1640493.0
2023-02-18,68.3154,69.0616,67.7981,69.0019,1640493.0
2023-02-19,68.3154,69.0616,67.7981,69.0019,1640493.0
2023-02-20,68.3154,69.0616,67.7981,69.0019,1640493.0
2023-02-21,68.4448,68.4448,66.4252,66.6143,1507870.0
2023-02-22,66.7535,67.2211,65.3508,65.7885,2376879.0
2023-02-23,66.1172,66.884,65.7188,66.8242,1789965.0
2023-02-24,66.167,66.8043,65.5097,66.7346,1714673.0
2023-02-25,66.167,66.8043,65.5097,66.7346,1714673.0
2023-02-26,66.167,66.8043,65.5097,66.7346,1714673.0
2023-02-27,67.4716,67.6608,66.2267,66.3462,1502598.0
2023-02-28,66.4259,67.0732,66.2765,66.386,1849190.0
2023-03-01,66.0972,66.7097,66.0176,66.5056,1613037.0
2023-03-02,66.3462,67.4218,65.8483,67.4118,1783051.0
2023-03-03,65.9777,67.9795,65.9479,67.8699,2302011.0
2023-03-04,65.9777,67.9795,65.9479,67.8699,2302011.0
2023-03-05,65.9777,67.9795,65.9479,67.8699,2302011.0
2023-03-06,67.8201,68.3977,67.5263,67.611,1345302.0
2023-03-07,67.6608,67.9297,66.874,66.894,1340364.0
2023-03-08,66.8641,67.2425,66.406,66.874,1086547.0
2023-03-09,67.1927,67.4517,65.7985,65.8781,1927522.0
2023-03-10,65.9479,65.9479,63.7718,64.1553,1705887.0
2023-03-11,65.9479,65.9479,63.7718,64.1553,1705887.0
2023-03-12,65.9479,65.9479,63.7718,64.1553,1705887.0
2023-03-13,63.4482,64.3146,62.9801,63.6971,1782082.0
2023-03-14,64.8623,66.3213,64.7627,65.9479,2593078.0
2023-03-15,64.6532,64.932,62.751,64.1154,2567116.0
2023-03-16,63.7669,65.6541,63.4233,65.2507,3244938.0
2023-03-17,64.8225,65.1113,63.1096,63.6673,3727975.0
2023-03-18,64.8225,65.1113,63.1096,63.6673,3727975.0
2023-03-19,64.8225,65.1113,63.1096,63.6673,3727975.0
2023-03-20,64.1055,65.2906,63.9909,65.1611,2198418.0
2023-03-21,66.0474,66.3811,65.1014,65.669,1843851.0
2023-03-22,65.4997,66.6549,64.8026,64.8125,1782972.0
2023-03-23,64.7528,65.7935,63.6971,64.2648,2188070.0
2023-03-24,63.737,65.0117,63.3436,64.9918,2640570.0
2023-03-25,63.737,65.0117,63.3436,64.9918,2640570.0
2023-03-26,63.737,65.0117,63.3436,64.9918,2640570.0
2023-03-27,66.2367,66.5852,65.181,65.679,2294093.0
2023-03-28,65.6989,66.2267,65.4001,65.9977,1559893.0
2023-03-29,66.6549,67.0384,66.2466,66.9935,1442286.0
2023-03-30,67.4218,67.5811,66.8541,67.0633,1677923.0
2023-03-31,67.3421,67.9695,67.2525,67.8898,2219672.0
2023-04-01,67.3421,67.9695,67.2525,67.8898,2219672.0
2023-04-02,67.3421,67.9695,67.2525,67.8898,2219672.0
2023-04-03,67.8301,68.1189,67.133,67.5214,1605094.0
2023-04-04,67.5014,67.5712,64.7379,65.2507,2102623.0
2023-04-05,64.8424,64.932,64.1154,64.4441,2393108.0
2023-04-06,64.205,64.5038,63.732,64.0955,1617312.0
2023-04-07,64.205,64.5038,63.732,64.0955,1617312.0
2023-04-08,64.205,64.5038,63.732,64.0955,1617312.0
2023-04-09,64.205,64.5038,63.732,64.0955,1617312.0
2023-04-10,63.7071,64.7627,63.5577,64.713,1173064.0
2023-04-11,65.0516,65.3204,64.6134,64.7827,1724913.0
2023-04-12,66.7645,67.2624,66.3263,66.5554,4108934.0
2023-04-13,66.5255,67.0682,65.5694,66.9537,2929611.0
2023-04-14,66.9139,67.9496,66.6251,66.894,1599556.0
2023-04-15,66.9139,67.9496,66.6251,66.894,1599556.0
2023-04-16,66.9139,67.9496,66.6251,66.894,1599556.0
2023-04-17,67.1529,67.1529,66.6948,67.0533,1903063.0
2023-04-18,67.3819,67.6757,66.7495,66.9039,1469673.0
2023-04-19,66.5852,66.9039,65.7537,66.2566,1360875.0
2023-04-20,65.8184,66.2964,65.6192,66.0375,2351533.0
2023-04-21,66.167,66.635,65.6989,66.5155,2206181.0
2023-04-22,66.167,66.635,65.6989,66.5155,2206181.0
2023-04-23,66.167,66.635,65.6989,66.5155,2206181.0
2023-04-24,66.2566,66.7147,65.8881,66.5952,1839613.0
2023-04-25,66.3562,66.5255,64.952,65.0516,1776886.0
2023-04-26,64.3345,66.0773,62.4423,62.8008,5506065.0
2023-04-27,63.488,63.5976,62.512,63.3386,2563582.0
2023-04-28,63.1096,63.7469,62.6365,62.8307,2894674.0
2023-04-29,63.1096,63.7469,62.6365,62.8307,2894674.0
2023-04-30,63.1096,63.7469,62.6365,62.8307,2894674.0
2023-05-01,62.761,63.8664,62.7112,63.6175,2707351.0
2023-05-02,63.5776,63.7868,62.8208,63.5976,2184795.0
2023-05-03,64.0258,65.1412,63.498,63.737,2411257.0
2023-05-04,63.6872,64.1851,63.2689,63.478,2480468.0
2023-05-05,64.2548,64.8524,64.2548,64.454,2427689.0
2023-05-06,64.2548,64.8524,64.2548,64.454,2427689.0
2023-05-07,64.2548,64.8524,64.2548,64.454,2427689.0
2023-05-08,64.8623,65.0018,64.3246,64.5337,1869239.0
2023-05-09,64.225,64.8972,64.0557,64.2648,1837128.0
2023-05-10,64.6632,64.8823,63.6274,64.2847,2205102.0
2023-05-11,63.8864,64.2648,63.4681,63.8764,1976983.0
2023-05-12,64.3046,64.5934,63.5677,64.2449,2065314.0
2023-05-13,64.3046,64.5934,63.5677,64.2449,2065314.0
2023-05-14,64.3046,64.5934,63.5677,64.2449,2065314.0
2023-05-15,64.2449,65.43,64.0756,65.4001,2368455.0
2023-05-16,64.932,65.0031,64.0357,64.2449,1315787.0
2023-05-17,64.6532,65.2109,64.3146,64.8424,1476364.0
2023-05-18,65.0217,65.8074,64.7627,65.6192,2115490.0
2023-05-19,66.1072,66.2267,65.0018,65.43,1746884.0
2023-05-20,66.1072,66.2267,65.0018,65.43,1746884.0
2023-05-21,66.1072,66.2267,65.0018,65.43,1746884.0
2023-05-22,65.5296,66.3612,65.44,66.147,2150431.0
2023-05-23,65.8981,66.1172,64.693,64.7627,1908298.0
2023-05-24,64.2349,64.2751,63.1992,63.5378,2260034.0
2023-05-25,63.8768,65.3174,63.6375,64.9236,3042162.0
2023-05-26,65.6913,68.104,65.4071,67.6155,3734432.0
2023-05-27,65.6913,68.104,65.4071,67.6155,3734432.0
2023-05-28,65.6913,68.104,65.4071,67.6155,3734432.0
2023-05-29,65.6913,68.104,65.4071,67.6155,3734432.0
2023-05-30,67.6653,68.1439,66.9275,67.0372,2485005.0
2023-05-31,66.7481,66.8029,64.5148,64.9136,7899196.0
2023-06-01,64.8139,65.3523,64.455,65.2725,3046217.0
2023-06-02,65.8508,67.3562,65.8209,67.0671,2384608.0
2023-06-03,65.8508,67.3562,65.8209,67.0671,2384608.0
2023-06-04,65.8508,67.3562,65.8209,67.0671,2384608.0
2023-06-05,67.1568,67.2165,66.1638,66.6883,1622434.0
2023-06-06,66.3792,67.2466,66.3792,67.0272,964254.0
2023-06-07,67.2765,68.7819,66.9674,68.6124,1868192.0
2023-06-08,68.5028,68.752,68.109,68.1937,1597967.0
2023-06-09,68.3831,68.4529,67.426,67.9445,1212845.0
2023-06-10,68.3831,68.4529,67.426,67.9445,1212845.0
2023-06-11,68.3831,68.4529,67.426,67.9445,1212845.0
2023-06-12,67.9445,68.5227,67.5855,68.2436,1232776.0
2023-06-13,68.3433,69.5995,68.3433,69.5297,1548830.0
2023-06-14,69.7689,70.1478,69.0611,69.2904,1519106.0
2023-06-15,69.4898,72.1617,69.3901,71.7529,3734581.0
2023-06-16,72.2514,72.6203,71.5934,71.6034,3690477.0
2023-06-17,72.2514,72.6203,71.5934,71.6034,3690477.0
2023-06-18,72.2514,72.6203,71.5934,71.6034,3690477.0
2023-06-19,72.2514,72.6203,71.5934,71.6034,3690477.0
2023-06-20,70.9853,71.4838,70.5466,71.2844,1507197.0
2023-06-21,70.9055,71.3741,70.4918,71.0052,1457109.0
2023-06-22,71.065,71.2544,70.3372,70.726,1238504.0
2023-06-23,69.9783,70.8756,69.7989,70.8158,1767293.0
2023-06-24,69.9783,70.8756,69.7989,70.8158,1767293.0
2023-06-25,69.9783,70.8756,69.7989,70.8158,1767293.0
2023-06-26,70.8756,72.0421,70.8756,71.8128,1621446.0
2023-06-27,72.1517,73.0789,71.9618,72.8397,1681943.0
2023-06-28,72.9493,73.1387,72.4907,72.6801,1651898.0
2023-06-29,72.1019,73.3581,72.1019,73.3182,1453313.0
2023-06-30,73.9563,74.6442,73.7369,74.5445,1585157.0
2023-07-01,73.9563,74.6442,73.7369,74.5445,1585157.0
2023-07-02,73.9563,74.6442,73.7369,74.5445,1585157.0
2023-07-03,73.8167,74.4348,73.4678,73.6971,773209.0
2023-07-04,73.8167,74.4348,73.4678,73.6971,773209.0
2023-07-05,72.9493,73.5575,72.6901,72.8197,1696093.0
2023-07-06,72.5206,72.5993,71.4239,72.0022,2009291.0
2023-07-07,71.9125,73.1886,71.8128,72.1318,1162190.0
2023-07-08,71.9125,73.1886,71.8128,72.1318,1162190.0
2023-07-09,71.9125,73.1886,71.8128,72.1318,1162190.0
2023-07-10,72.6702,73.9164,72.4508,73.7968,1565723.0
2023-07-11,73.9862,74.5545,73.8167,74.385,1178899.0
2023-07-12,74.7738,75.1227,74.4797,74.8237,1122699.0
2023-07-13,74.8037,75.2424,74.5545,74.6342,1114975.0
2023-07-14,74.365,74.6018,73.8042,73.9463,1191132.0
2023-07-15,74.365,74.6018,73.8042,73.9463,1191132.0
2023-07-16,74.365,74.6018,73.8042,73.9463,1191132.0
2023-07-17,73.7868,74.6243,73.7868,74.5146,1345357.0
2023-07-18,74.2952,74.6492,74.056,74.3351,1748637.0
2023-07-19,73.8466,74.3551,73.4678,74.1357,1665969.0
2023-07-20,74.4049,74.6442,73.7868,74.1158,1586596.0
2023-07-21,74.2255,74.38,73.8366,74.046,1430721.0
2023-07-22,74.2255,74.38,73.8366,74.046,1430721.0
2023-07-23,74.2255,74.38,73.8366,74.046,1430721.0
2023-07-24,74.1258,74.5943,73.5525,73.8067,1606558.0
2023-07-25,73.2584,74.0659,73.0291,73.9363,2608596.0
2023-07-26,73.9962,76.7079,72.9294,76.5086,3200031.0
2023-07-27,77.0968,77.3959,75.7907,76.1197,2433628.0
2023-07-28,76.698,76.8874,76.0649,76.7678,1842573.0
2023-07-29,76.698,76.8874,76.0649,76.7678,1842573.0
2023-07-30,76.698,76.8874,76.0649,76.7678,1842573.0
2023-07-31,76.9672,78.1237,76.4687,78.1137,3343092.0
2023-08-01,77.5454,78.4128,77.5105,78.0738,2129845.0
2023-08-02,77.7249,78.4726,77.2563,78.0439,2329364.0
2023-08-03,77.695,78.0738,77.0818,77.9243,2172865.0
2023-08-04,78.1835,78.3829,77.017,77.1466,1708482.0
2023-08-05,78.1835,78.3829,77.017,77.1466,1708482.0
2023-08-06,78.1835,78.3829,77.017,77.1466,1708482.0
2023-08-07,77.6451,78.8614,77.6451,78.2034,2229808.0
2023-08-08,77.5654,78.6521,77.2064,78.4926,1813262.0
2023-08-09,78.4926,78.9163,78.1436,78.672,1810784.0
2023-08-10,78.7817,79.659,78.3231,79.1207,2927472.0
2023-08-11,78.8016,79.2303,78.4377,79.1705,2060989.0
2023-08-12,78.8016,79.2303,78.4377,79.1705,2060989.0
2023-08-13,78.8016,79.2303,78.4377,79.1705,2060989.0
2023-08-14,79.1506,79.5693,78.8913,79.5494,1762344.0
2023-08-15,79.0608,79.2602,78.4626,78.8714,1754197.0
2023-08-16,78.6122,79.1207,78.3231,78.4826,1781876.0
2023-08-17,78.7617,78.8894,77.1267,77.1466,1951612.0
2023-08-18,76.2693,76.4188,75.1028,75.8505,3500120.0
2023-08-19,76.2693,76.4188,75.1028,75.8505,3500120.0
2023-08-20,76.2693,76.4188,75.1028,75.8505,3500120.0
2023-08-21,75.8505,76.3889,75.5215,76.2493,1422138.0
2023-08-22,76.5883,76.9004,75.9303,76.2892,1368363.0
2023-08-23,76.5285,77.8146,76.2394,77.5554,1311413.0
2023-08-24,77.1865,77.7747,75.7409,75.8206,2204982.0
2023-08-25,76.3191,77.1117,75.701,76.7877,3102308.0
2023-08-26,76.3191,77.1117,75.701,76.7877,3102308.0
2023-08-27,76.3191,77.1117,75.701,76.7877,3102308.0
2023-08-28,77.027,77.7039,76.8675,77.2762,912535.0
2023-08-29,77.2064,78.4277,77.1018,78.353,1165890.0
2023-08-30,78.682,79.1306,78.4726,78.9512,1444591.0
2023-08-31,78.9512,79.2405,78.6817,78.6817,1897786.0
2023-09-01,79.2106,79.3304,78.562,78.8514,1212670.0
2023-09-02,79.2106,79.3304,78.562,78.8514,1212670.0
2023-09-03,79.2106,79.3304,78.562,78.8514,1212670.0
2023-09-04,79.2106,79.3304,78.562,78.8514,1212670.0
2023-09-05,78.8913,78.8913,77.2149,77.2348,1481691.0
2023-09-06,77.0053,77.7437,76.6162,77.5142,1066823.0
2023-09-07,77.0951,78.552,76.6611,78.4822,2860658.0
