,FLO US Equity,FLO US Equity,FLO US Equity,FLO US Equity,FLO US Equity
2023-07-17,23.3234,23.3864,23.1392,23.1974,1315110.0
2023-07-18,23.1974,23.5173,23.1974,23.4494,1645353.0
2023-07-19,23.5754,23.7111,23.4591,23.7111,1703560.0
2023-07-20,23.8856,23.9632,23.5694,23.9341,1110588.0
2023-07-21,23.8953,24.065,23.8032,23.9632,1402644.0
2023-07-22,23.8953,24.065,23.8032,23.9632,1402644.0
2023-07-23,23.8953,24.065,23.8032,23.9632,1402644.0
2023-07-24,23.9341,23.9535,23.6869,23.9535,1140442.0
2023-07-25,23.9244,23.9826,23.7596,23.9729,1274125.0
2023-07-26,23.8759,24.1134,23.8566,23.9826,1427652.0
2023-07-27,23.9535,24.031,23.6918,23.7984,1674087.0
2023-07-28,23.8953,24.0747,23.8129,24.002,1388238.0
2023-07-29,23.8953,24.0747,23.8129,24.002,1388238.0
2023-07-30,23.8953,24.0747,23.8129,24.002,1388238.0
2023-07-31,23.9535,24.1571,23.8517,23.9535,11867268.0
2023-08-01,24.0892,24.2734,23.8662,23.9632,1474163.0
2023-08-02,23.9632,24.506,23.9535,24.3412,1495381.0
2023-08-03,24.2734,24.38,24.065,24.2346,1102365.0
2023-08-04,24.2346,24.4479,24.1474,24.1764,1629447.0
2023-08-05,24.2346,24.4479,24.1474,24.1764,1629447.0
2023-08-06,24.2346,24.4479,24.1474,24.1764,1629447.0
2023-08-07,24.1764,24.4527,24.1668,24.2637,2261762.0
2023-08-08,24.1958,24.3025,23.8178,23.9438,1553899.0
2023-08-09,23.9438,24.1474,23.8662,24.0795,1458736.0
2023-08-10,24.1086,24.2831,23.9535,24.0117,1592466.0
2023-08-11,24.7629,25.5239,24.5254,25.0295,3548321.0
2023-08-12,24.7629,25.5239,24.5254,25.0295,3548321.0
2023-08-13,24.7629,25.5239,24.5254,25.0295,3548321.0
2023-08-14,25.0295,25.0295,24.6127,24.6902,1692070.0
2023-08-15,24.603,24.6505,24.1668,24.1958,1391530.0
2023-08-16,24.1861,24.3219,23.8953,23.9341,1393618.0
2023-08-17,23.9438,23.9438,23.3573,23.3816,1757402.0
2023-08-18,23.304,23.5367,23.0568,23.5173,1611148.0
2023-08-19,23.304,23.5367,23.0568,23.5173,1611148.0
2023-08-20,23.304,23.5367,23.0568,23.5173,1611148.0
2023-08-21,23.4397,23.5657,22.9308,22.9744,1760567.0
2023-08-22,22.8678,22.989,22.5527,22.7805,2345038.0
2023-08-23,22.829,22.9162,22.6254,22.8581,2014414.0
2023-08-24,22.829,23.0229,22.7224,22.7515,879236.0
2023-08-25,22.8581,23.0956,22.7369,23.0326,1272022.0
2023-08-26,22.8581,23.0956,22.7369,23.0326,1272022.0
2023-08-27,22.8581,23.0956,22.7369,23.0326,1272022.0
2023-08-28,22.9744,23.1634,22.9162,22.9356,800413.0
2023-08-29,23.0132,23.0132,22.577,22.8387,1568198.0
2023-08-30,22.9453,23.0035,22.7369,22.8872,1764739.0
2023-08-31,22.9557,23.1613,22.8627,23.0634,2168496.0
2023-09-01,23.0927,23.1515,22.5348,22.5543,1186888.0
2023-09-02,23.0927,23.1515,22.5348,22.5543,1186888.0
2023-09-03,23.0927,23.1515,22.5348,22.5543,1186888.0
2023-09-04,23.0927,23.1515,22.5348,22.5543,1186888.0
2023-09-05,22.4467,22.6082,22.1383,22.1921,1385525.0
2023-09-06,22.1921,22.2117,21.9964,22.0845,1627184.0
2023-09-07,22.153,22.5984,22.104,22.5152,2852927.0
2023-09-08,22.5641,22.5837,22.2851,22.5739,2082327.0
2023-09-09,22.5641,22.5837,22.2851,22.5739,2082327.0
2023-09-10,22.5641,22.5837,22.2851,22.5739,2082327.0
2023-09-11,22.6131,23.1172,22.5446,22.897,1485028.0
2023-09-12,22.9753,22.9753,22.5299,22.6033,991375.0
2023-09-13,22.6718,22.6718,22.3781,22.4271,1143029.0
2023-09-14,22.4467,22.6522,22.4173,22.6229,1478567.0
2023-09-15,22.4956,22.7403,22.3488,22.4173,3523265.0
2023-09-16,22.4956,22.7403,22.3488,22.4173,3523265.0
2023-09-17,22.4956,22.7403,22.3488,22.4173,3523265.0
2023-09-18,22.5641,22.8186,22.3586,22.7599,1513557.0
2023-09-19,22.7599,22.8676,22.5935,22.6033,1299348.0
2023-09-20,22.6914,22.9165,22.6033,22.8284,1098245.0
2023-09-21,22.7795,22.9997,22.6718,22.7012,1381384.0
2023-09-22,22.7305,22.7795,22.432,22.4369,872579.0
2023-09-23,22.7305,22.7795,22.432,22.4369,872579.0
2023-09-24,22.7305,22.7795,22.432,22.4369,872579.0
2023-09-25,22.4369,22.476,22.2117,22.2215,860687.0
2023-09-26,22.2117,22.2863,22.0845,22.1236,836549.0
2023-09-27,22.1432,22.1921,21.6146,21.7516,1275105.0
2023-09-28,21.781,21.8691,21.6635,21.7908,1539211.0
2023-09-29,21.8299,21.9229,21.688,21.7125,1196841.0
2023-09-30,21.8299,21.9229,21.688,21.7125,1196841.0
2023-10-01,21.8299,21.9229,21.688,21.7125,1196841.0
2023-10-02,21.7027,21.7125,21.2132,21.4188,1176747.0
2023-10-03,21.3111,21.3943,21.1496,21.2328,1224521.0
2023-10-04,21.2328,21.5999,21.0125,21.5656,1759782.0
2023-10-05,21.595,21.6439,21.13,21.1643,1248183.0
2023-10-06,21.037,21.0762,20.5378,20.9979,1235709.0
2023-10-07,21.037,21.0762,20.5378,20.9979,1235709.0
2023-10-08,21.037,21.0762,20.5378,20.9979,1235709.0
2023-10-09,20.9098,21.1447,20.8461,21.1055,1019537.0
2023-10-10,21.1839,21.272,21.0566,21.1839,1313563.0
2023-10-11,21.2034,21.2426,20.7727,20.8608,1528529.0
2023-10-12,20.8706,20.8706,19.8085,19.9406,2983543.0
2023-10-13,20.0581,20.2049,19.9651,20.107,1782903.0
2023-10-14,20.0581,20.2049,19.9651,20.107,1782903.0
2023-10-15,20.0581,20.2049,19.9651,20.107,1782903.0
2023-10-16,20.2343,20.3322,20.1119,20.2049,1252005.0
2023-10-17,20.1168,20.5965,20.1168,20.4986,1717114.0
2023-10-18,20.4986,20.6993,20.4497,20.4888,954709.0
2023-10-19,20.4399,20.6406,20.386,20.4203,1280381.0
2023-10-20,20.528,20.6552,20.3616,20.4203,1424107.0
2023-10-21,20.528,20.6552,20.3616,20.4203,1424107.0
2023-10-22,20.528,20.6552,20.3616,20.4203,1424107.0
2023-10-23,20.3713,20.5182,20.1854,20.2832,1461156.0
2023-10-24,20.342,20.5427,20.2637,20.528,934952.0
2023-10-25,20.5182,21.1006,20.5182,21.0174,1952713.0
2023-10-26,21.037,21.1741,20.9098,21.1349,1362425.0
2023-10-27,21.086,21.3307,21.0321,21.2034,1815467.0
2023-10-28,21.086,21.3307,21.0321,21.2034,1815467.0
2023-10-29,21.086,21.3307,21.0321,21.2034,1815467.0
2023-10-30,21.272,21.4384,21.1839,21.4188,1316392.0
2023-10-31,21.5069,21.5363,21.316,21.4677,1654968.0
2023-11-01,21.4188,21.6635,21.3503,21.4482,1374432.0
2023-11-02,21.5656,21.9131,21.5265,21.8202,837872.0
2023-11-03,21.967,22.0257,21.7712,21.7908,1240540.0
2023-11-04,21.967,22.0257,21.7712,21.7908,1240540.0
2023-11-05,21.967,22.0257,21.7712,21.7908,1240540.0
2023-11-06,21.7027,21.781,21.546,21.6439,1069518.0
2023-11-07,21.6439,21.781,21.5754,21.6146,818508.0
2023-11-08,21.6048,21.7663,21.5754,21.6831,1078649.0
2023-11-09,21.8202,21.8202,21.5461,21.6929,1485967.0
2023-11-10,20.3126,20.3126,19.226,20.1951,4698456.0
2023-11-11,20.3126,20.3126,19.226,20.1951,4698456.0
2023-11-12,20.3126,20.3126,19.226,20.1951,4698456.0
2023-11-13,20.2245,20.5573,20.1266,20.2245,2164271.0
2023-11-14,20.2735,20.665,20.2735,20.665,1523167.0
2023-11-15,20.7238,20.8461,20.6161,20.6552,1318900.0
2023-11-16,20.6552,20.6552,20.3616,20.4007,950910.0
2023-11-17,20.4399,20.5622,20.1854,20.479,1391399.0
2023-11-18,20.4399,20.5622,20.1854,20.479,1391399.0
2023-11-19,20.4399,20.5622,20.1854,20.479,1391399.0
2023-11-20,20.3811,20.6406,20.2588,20.5378,1413943.0
2023-11-21,20.5867,20.6748,20.3713,20.4986,1292098.0
2023-11-22,20.6454,20.993,20.5476,20.8314,2327352.0
2023-11-23,20.6454,20.993,20.5476,20.8314,2327352.0
2023-11-24,20.8119,21.1055,20.8119,20.9489,517740.0
2023-11-25,20.8119,21.1055,20.8119,20.9489,517740.0
2023-11-26,20.8119,21.1055,20.8119,20.9489,517740.0
2023-11-27,21.0076,21.037,20.7091,20.7335,983311.0
2023-11-28,20.6748,20.6797,20.4986,20.5573,1131349.0
2023-11-29,20.4986,20.5769,20.2637,20.3518,1135889.0
2023-11-30,20.3914,20.6042,20.2924,20.5992,1400833.0
2023-12-01,20.6289,21.0348,20.5596,21.0249,1050214.0
2023-12-02,20.6289,21.0348,20.5596,21.0249,1050214.0
2023-12-03,20.6289,21.0348,20.5596,21.0249,1050214.0
2023-12-04,20.9952,21.5149,20.9952,21.3911,1076099.0
2023-12-05,21.4406,21.5891,21.213,21.2328,975503.0
2023-12-06,21.2921,21.5446,21.208,21.4505,917540.0
2023-12-07,21.5,21.7871,21.2625,21.6782,976544.0
2023-12-08,21.6485,21.6881,21.4505,21.4802,926728.0
2023-12-09,21.6485,21.6881,21.4505,21.4802,926728.0
2023-12-10,21.6485,21.6881,21.4505,21.4802,926728.0
2023-12-11,21.6188,21.8069,21.5297,21.7178,1407938.0
2023-12-12,21.7673,21.9257,21.6287,21.8168,989786.0
2023-12-13,21.7772,22.381,21.7475,22.3612,1620711.0
2023-12-14,22.5394,22.6384,22.0247,22.0346,1086988.0
2023-12-15,22.0148,22.1632,21.6287,21.6386,2723886.0
2023-12-16,22.0148,22.1632,21.6287,21.6386,2723886.0
2023-12-17,22.0148,22.1632,21.6287,21.6386,2723886.0
2023-12-18,21.6881,22.0148,21.5792,22.0148,974649.0
2023-12-19,22.1434,22.3464,21.8712,22.2325,1299898.0
2023-12-20,22.1038,22.2474,21.8861,21.8861,1031676.0
2023-12-21,21.9851,22.1236,21.8564,22.1038,844487.0
2023-12-22,22.2721,22.48,22.1632,22.3414,825630.0
2023-12-23,22.2721,22.48,22.1632,22.3414,825630.0
2023-12-24,22.2721,22.48,22.1632,22.3414,825630.0
2023-12-25,22.2721,22.48,22.1632,22.3414,825630.0
2023-12-26,22.2325,22.3513,22.1434,22.2721,1356166.0
2023-12-27,22.2919,22.3414,22.1434,22.2325,732347.0
2023-12-28,22.1632,22.381,22.1632,22.2523,824408.0
2023-12-29,22.2028,22.3513,22.1533,22.282,862240.0
2023-12-30,22.2028,22.3513,22.1533,22.282,862240.0
2023-12-31,22.2028,22.3513,22.1533,22.282,862240.0
2024-01-01,22.2028,22.3513,22.1533,22.282,862240.0
2024-01-02,22.1731,22.8809,22.1632,22.7473,972710.0
2024-01-03,22.7176,22.8165,22.5691,22.6186,1267516.0
2024-01-04,22.6681,22.673,22.4058,22.4701,1088933.0
2024-01-05,22.4206,22.7027,22.3464,22.5691,1741187.0
2024-01-06,22.4206,22.7027,22.3464,22.5691,1741187.0
2024-01-07,22.4206,22.7027,22.3464,22.5691,1741187.0
2024-01-08,22.5691,22.7374,22.5295,22.6582,1200751.0
2024-01-09,22.5988,22.7473,22.4602,22.7374,1141766.0
2024-01-10,22.678,22.777,22.3018,22.3117,1126797.0
2024-01-11,22.2127,22.2919,22.0543,22.2424,969530.0
2024-01-12,22.4404,22.4899,22.2573,22.3414,502381.0
2024-01-13,22.4404,22.4899,22.2573,22.3414,502381.0
2024-01-14,22.4404,22.4899,22.2573,22.3414,502381.0
2024-01-15,22.4404,22.4899,22.2573,22.3414,502381.0
2024-01-16,22.3117,22.3909,22.1583,22.2622,766352.0
2024-01-17,22.0939,22.4503,22.0642,22.2523,868867.0
2024-01-18,22.1533,22.3018,22.084,22.3018,973536.0
2024-01-19,22.3513,22.3513,22.0791,22.1434,720612.0
2024-01-20,22.3513,22.3513,22.0791,22.1434,720612.0
2024-01-21,22.3513,22.3513,22.0791,22.1434,720612.0
2024-01-22,22.1236,22.2919,22.0058,22.2127,976787.0
2024-01-23,22.3612,22.6186,22.3315,22.579,869633.0
2024-01-24,22.5691,22.5889,22.2721,22.282,837936.0
2024-01-25,22.3612,22.579,22.2573,22.5691,645342.0
2024-01-26,22.6879,22.7473,22.5542,22.5988,545594.0
2024-01-27,22.6879,22.7473,22.5542,22.5988,545594.0
2024-01-28,22.6879,22.7473,22.5542,22.5988,545594.0
2024-01-29,22.6483,22.6483,22.3563,22.4404,884929.0
2024-01-30,22.4008,22.7572,22.3216,22.7572,1355492.0
2024-01-31,22.7374,22.8314,22.5394,22.5691,2246745.0
2024-02-01,22.5394,23.3758,22.3563,23.3412,1900620.0
2024-02-02,23.3808,23.5194,23.0762,23.2719,1059246.0
2024-02-03,23.3808,23.5194,23.0762,23.2719,1059246.0
2024-02-04,23.3808,23.5194,23.0762,23.2719,1059246.0
2024-02-05,23.1828,23.2768,22.8957,22.8957,890213.0
2024-02-06,22.8759,23.2669,22.8363,23.1234,1104760.0
2024-02-07,23.262,23.262,22.9254,22.9254,1298830.0
2024-02-08,23.0046,23.3065,22.9254,23.1531,1797354.0
2024-02-09,22.6087,23.2323,21.8069,21.9653,3031631.0
2024-02-10,22.6087,23.2323,21.8069,21.9653,3031631.0
2024-02-11,22.6087,23.2323,21.8069,21.9653,3031631.0
2024-02-12,21.896,22.4404,21.896,22.381,1880439.0
2024-02-13,22.1731,22.4008,21.7722,21.9356,1552551.0
2024-02-14,21.8564,21.9851,21.5743,21.9653,1196184.0
2024-02-15,22.0346,22.2078,21.9851,22.1137,905007.0
2024-02-16,22.0741,22.2919,21.8861,22.1929,1117553.0
2024-02-17,22.0741,22.2919,21.8861,22.1929,1117553.0
2024-02-18,22.0741,22.2919,21.8861,22.1929,1117553.0
2024-02-19,22.0741,22.2919,21.8861,22.1929,1117553.0
2024-02-20,22.282,22.6979,22.1731,22.5196,1199049.0
2024-02-21,22.6483,22.6978,22.4998,22.6681,1012309.0
2024-02-22,22.4899,22.777,22.3513,22.7572,2034768.0
2024-02-23,22.7473,22.965,22.678,22.7869,801264.0
2024-02-24,22.7473,22.965,22.678,22.7869,801264.0
2024-02-25,22.7473,22.965,22.678,22.7869,801264.0
2024-02-26,22.7473,22.7869,22.4305,22.6285,979710.0
2024-02-27,22.5988,22.6483,22.2187,22.3612,1020160.0
2024-02-28,22.3909,22.5641,22.2028,22.48,1172993.0
2024-02-29,22.6,22.69,22.38,22.42,1800767.0
2024-03-01,22.31,22.31,22.08,22.23,1094278.0
2024-03-02,22.31,22.31,22.08,22.23,1094278.0
2024-03-03,22.31,22.31,22.08,22.23,1094278.0
2024-03-04,22.15,22.465,22.09,22.45,903892.0
2024-03-05,22.54,22.66,22.21,22.34,1056936.0
2024-03-06,22.47,22.62,22.42,22.61,1042769.0
2024-03-07,22.7,22.74,22.32,22.44,899797.0
2024-03-08,22.42,22.97,22.34,22.94,907084.0
2024-03-09,22.42,22.97,22.34,22.94,907084.0
2024-03-10,22.42,22.97,22.34,22.94,907084.0
2024-03-11,22.98,23.215,22.95,23.13,979142.0
2024-03-12,23.08,23.32,23.04,23.19,766946.0
2024-03-13,23.3,23.48,23.05,23.07,1054154.0
2024-03-14,22.99,23.05,22.42,22.54,1219196.0
2024-03-15,22.39,22.79,22.39,22.7,3331908.0
2024-03-16,22.39,22.79,22.39,22.7,3331908.0
2024-03-17,22.39,22.79,22.39,22.7,3331908.0
2024-03-18,22.66,22.97,22.585,22.78,1612751.0
2024-03-19,22.84,22.97,22.745,22.9,1059075.0
2024-03-20,22.98,23.13,22.88,23.07,867074.0
2024-03-21,23.09,23.18,22.89,23.1,958056.0
2024-03-22,23.17,23.17,23.01,23.05,924317.0
2024-03-23,23.17,23.17,23.01,23.05,924317.0
2024-03-24,23.17,23.17,23.01,23.05,924317.0
2024-03-25,23.09,23.31,23.03,23.25,1035615.0
2024-03-26,23.35,23.4152,23.215,23.28,1190774.0
2024-03-27,23.43,23.75,23.4,23.72,1561545.0
2024-03-28,23.82,23.895,23.66,23.75,1139828.0
2024-03-29,23.82,23.895,23.66,23.75,1139828.0
2024-03-30,23.82,23.895,23.66,23.75,1139828.0
2024-03-31,23.82,23.895,23.66,23.75,1139828.0
2024-04-01,23.75,23.81,23.56,23.63,901814.0
2024-04-02,23.61,23.73,23.5,23.52,1073520.0
2024-04-03,23.44,23.515,23.03,23.14,1772310.0
2024-04-04,23.32,23.48,23.195,23.3,940561.0
2024-04-05,23.24,23.315,23.085,23.17,916000.0
2024-04-06,23.24,23.315,23.085,23.17,916000.0
2024-04-07,23.24,23.315,23.085,23.17,916000.0
2024-04-08,23.18,23.265,23.05,23.1,754905.0
