,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity
2022-07-05,33.7129,34.2739,33.3585,34.2149,6109445.0
2022-07-06,33.9491,34.52,33.7818,34.1558,7778971.0
2022-07-07,34.5495,35.4059,34.1558,34.7759,5976462.0
2022-07-08,34.648,34.6971,33.6636,33.8408,5437409.0
2022-07-09,34.648,34.6971,33.6636,33.8408,5437409.0
2022-07-10,34.648,34.6971,33.6636,33.8408,5437409.0
2022-07-11,32.2954,32.5469,30.4449,31.7048,15853879.0
2022-07-12,31.5375,32.7482,31.4194,32.7285,6787604.0
2022-07-13,32.3447,33.1026,32.01,32.7089,4749368.0
2022-07-14,32.1773,33.9196,32.0592,33.7129,7293443.0
2022-07-15,34.1656,34.707,33.2699,33.9885,7427084.0
2022-07-16,34.1656,34.707,33.2699,33.9885,7427084.0
2022-07-17,34.1656,34.707,33.2699,33.9885,7427084.0
2022-07-18,34.3723,34.9728,34.0475,34.1066,8601754.0
2022-07-19,34.5102,35.0712,34.3527,34.9728,6250728.0
2022-07-20,35.5437,36.5969,35.4256,36.4985,10306574.0
2022-07-21,37.1481,39.353,36.9709,38.9002,14812611.0
2022-07-22,38.7919,39.0282,38.0537,38.3785,5934052.0
2022-07-23,38.7919,39.0282,38.0537,38.3785,5934052.0
2022-07-24,38.7919,39.0282,38.0537,38.3785,5934052.0
2022-07-25,38.3884,38.723,37.7978,38.2407,4721792.0
2022-07-26,38.1915,38.1915,37.5911,37.6206,4129395.0
2022-07-27,38.0832,38.5557,37.5911,38.3588,5018830.0
2022-07-28,38.3884,38.5114,37.2859,37.9159,4267950.0
2022-07-29,37.6206,37.6206,36.4788,37.0989,5269147.0
2022-07-30,37.6206,37.6206,36.4788,37.0989,5269147.0
2022-07-31,37.6206,37.6206,36.4788,37.0989,5269147.0
2022-08-01,36.7249,37.6304,36.154,37.1776,5263210.0
2022-08-02,36.6855,38.1211,36.5477,37.5517,4506308.0
2022-08-03,37.9257,38.6443,37.8765,38.349,4809011.0
2022-08-04,38.536,39.1758,38.4573,38.6837,4592329.0
2022-08-05,38.1915,38.536,37.5615,37.7682,4099923.0
2022-08-06,38.1915,38.536,37.5615,37.7682,4099923.0
2022-08-07,38.1915,38.536,37.5615,37.7682,4099923.0
2022-08-08,38.0635,38.536,36.5871,36.6067,5937505.0
2022-08-09,36.4197,36.4197,35.3621,36.3213,4312405.0
2022-08-10,36.9709,37.0595,35.6323,36.0752,5281562.0
2022-08-11,36.7839,38.2899,36.6166,37.0989,3957103.0
2022-08-12,36.7445,38.0783,36.7445,38.0635,3481888.0
2022-08-13,36.7445,38.0783,36.7445,38.0635,3481888.0
2022-08-14,36.7445,38.0783,36.7445,38.0635,3481888.0
2022-08-15,37.6206,38.4868,37.6009,38.0832,2748667.0
2022-08-16,37.8273,37.9848,37.3548,37.6797,3067319.0
2022-08-17,37.03,37.3942,36.6806,36.8627,3509158.0
2022-08-18,36.8135,37.1334,36.2327,37.1284,3499117.0
2022-08-19,36.6855,37.2466,36.5723,37.0398,2800500.0
2022-08-20,36.6855,37.2466,36.5723,37.0398,2800500.0
2022-08-21,36.6855,37.2466,36.5723,37.0398,2800500.0
2022-08-22,36.0752,36.213,35.7012,36.026,3621573.0
2022-08-23,36.0654,36.9316,35.9866,36.3016,2469464.0
2022-08-24,36.2918,37.7092,35.8587,37.2761,3908905.0
2022-08-25,37.8667,38.9396,37.7781,38.4573,3694446.0
2022-08-26,38.8116,39.1857,37.3155,37.3351,3155274.0
2022-08-27,38.8116,39.1857,37.3155,37.3351,3155274.0
2022-08-28,38.8116,39.1857,37.3155,37.3351,3155274.0
2022-08-29,36.9119,37.6797,36.6855,37.2958,2902235.0
2022-08-30,37.6501,37.8667,35.7307,36.0752,6389516.0
2022-08-31,36.5182,37.5911,36.1901,37.0398,4412474.0
2022-09-01,36.5969,36.5969,35.2681,36.1244,3792792.0
2022-09-02,36.528,36.5969,35.5584,35.6421,3208208.0
2022-09-03,36.528,36.5969,35.5584,35.6421,3208208.0
2022-09-04,36.528,36.5969,35.5584,35.6421,3208208.0
2022-09-05,36.528,36.5969,35.5584,35.6421,3208208.0
2022-09-06,35.7799,35.7898,34.4609,34.894,6543069.0
2022-09-07,34.7267,35.9473,34.707,35.8291,3593003.0
2022-09-08,35.2189,37.0792,34.9826,37.0595,3207032.0
2022-09-09,37.3942,37.7584,37.1973,37.5714,2938221.0
2022-09-10,37.3942,37.7584,37.1973,37.5714,2938221.0
2022-09-11,37.3942,37.7584,37.1973,37.5714,2938221.0
2022-09-12,37.9553,38.6705,37.8076,38.1423,4624601.0
2022-09-13,36.9119,38.0931,36.7938,37.2466,4871956.0
2022-09-14,37.0595,37.5911,35.8636,37.5517,4196790.0
2022-09-15,37.5025,39.6975,37.3647,39.0675,8544755.0
2022-09-16,37.7682,38.4769,37.1481,38.034,9292739.0
2022-09-17,37.7682,38.4769,37.1481,38.034,9292739.0
2022-09-18,37.7682,38.4769,37.1481,38.034,9292739.0
2022-09-19,37.5517,38.8165,37.5517,38.2112,4951029.0
2022-09-20,39.6975,40.4554,38.3391,38.664,15503060.0
2022-09-21,38.3096,38.472,36.0457,36.0457,8359330.0
2022-09-22,36.0063,36.8125,34.392,34.7365,7215628.0
2022-09-23,34.205,34.9531,33.9294,34.9137,8097232.0
2022-09-24,34.205,34.9531,33.9294,34.9137,8097232.0
2022-09-25,34.205,34.9531,33.9294,34.9137,8097232.0
2022-09-26,38.2604,39.8648,37.7682,39.038,25186594.0
2022-09-27,39.855,39.9141,38.2752,39.0971,11499954.0
2022-09-28,38.9888,39.3038,38.408,39.0872,6478867.0
2022-09-29,38.3884,38.6983,37.3056,37.9257,6596808.0
2022-09-30,37.217,37.7584,36.8135,36.9316,7166462.0
2022-10-01,37.217,37.7584,36.8135,36.9316,7166462.0
2022-10-02,37.217,37.7584,36.8135,36.9316,7166462.0
2022-10-03,37.2564,38.2899,36.6363,37.9946,5905627.0
2022-10-04,38.6344,41.3905,38.5754,41.3413,10742105.0
2022-10-05,41.233,42.3158,40.6424,41.9516,9479227.0
2022-10-06,41.8335,42.7784,41.8236,42.3945,7507398.0
2022-10-07,42.0894,42.1484,40.9673,41.8335,6788132.0
2022-10-08,42.0894,42.1484,40.9673,41.8335,6788132.0
2022-10-09,42.0894,42.1484,40.9673,41.8335,6788132.0
2022-10-10,40.672,40.8393,37.66,38.6738,11700177.0
2022-10-11,38.3195,38.3884,35.0811,35.7898,13057256.0
2022-10-12,35.4403,36.3115,34.9334,35.9276,6901999.0
2022-10-13,34.835,36.6658,34.3034,35.1893,8378025.0
2022-10-14,35.4748,35.9367,34.1164,34.6676,6742443.0
2022-10-15,35.4748,35.9367,34.1164,34.6676,6742443.0
2022-10-16,35.4748,35.9367,34.1164,34.6676,6742443.0
2022-10-17,35.2681,35.7405,34.6283,35.1303,6330897.0
2022-10-18,35.9768,36.5477,35.1893,35.2878,6210491.0
2022-10-19,34.1755,35.6224,34.1558,35.0417,9687774.0
2022-10-20,35.9669,38.1718,35.5338,37.0005,12357994.0
2022-10-21,37.3351,38.664,36.9316,38.4573,7303666.0
2022-10-22,37.3351,38.664,36.9316,38.4573,7303666.0
2022-10-23,37.3351,38.664,36.9316,38.4573,7303666.0
2022-10-24,36.3213,36.6855,32.8565,34.5003,15856118.0
2022-10-25,34.6775,35.8291,33.7129,34.2247,10269711.0
2022-10-26,34.2247,35.1992,33.7621,34.9137,8434570.0
2022-10-27,35.1401,35.5142,34.4314,34.5003,5282823.0
2022-10-28,34.2838,36.5182,34.1853,36.5083,7352386.0
2022-10-29,34.2838,36.5182,34.1853,36.5083,7352386.0
2022-10-30,34.2838,36.5182,34.1853,36.5083,7352386.0
2022-10-31,37.3155,38.285,36.213,37.4139,9699459.0
2022-11-01,38.6541,39.1266,37.9996,38.034,7671149.0
2022-11-02,37.3844,38.9494,37.3844,37.5812,6750515.0
2022-11-03,36.9906,38.0931,36.4493,37.2564,3869589.0
2022-11-04,39.5252,40.1109,38.3884,39.6089,8740285.0
2022-11-05,39.5252,40.1109,38.3884,39.6089,8740285.0
2022-11-06,39.5252,40.1109,38.3884,39.6089,8740285.0
2022-11-07,39.5892,40.6424,38.7919,40.0617,5382896.0
2022-11-08,40.0814,40.4111,39.5695,40.0223,3951307.0
2022-11-09,39.412,39.7073,39.0725,39.3235,3721983.0
2022-11-10,40.6326,41.7154,39.9003,40.4062,5940494.0
2022-11-11,41.6858,43.182,41.2527,42.6406,10637484.0
2022-11-12,41.6858,43.182,41.2527,42.6406,10637484.0
2022-11-13,41.6858,43.182,41.2527,42.6406,10637484.0
2022-11-14,42.5717,43.4477,41.8039,42.3256,4725307.0
2022-11-15,43.2903,44.0364,42.7587,43.241,5914975.0
2022-11-16,42.8276,43.3493,42.2567,43.2214,4755340.0
2022-11-17,42.3256,43.8366,41.9811,43.5856,3744288.0
2022-11-18,44.0679,44.3336,42.5619,42.9359,4125772.0
2022-11-19,44.0679,44.3336,42.5619,42.9359,4125772.0
2022-11-20,44.0679,44.3336,42.5619,42.9359,4125772.0
2022-11-21,41.9811,42.1189,40.7734,41.7055,6146257.0
2022-11-22,41.5283,42.114,41.0657,42.0205,3574093.0
2022-11-23,42.1681,42.5323,41.6071,42.3847,1987208.0
2022-11-24,42.1681,42.5323,41.6071,42.3847,1987208.0
2022-11-25,42.6603,42.6603,41.8827,42.493,2533647.0
2022-11-26,42.6603,42.6603,41.8827,42.493,2533647.0
2022-11-27,42.6603,42.6603,41.8827,42.493,2533647.0
2022-11-28,43.6545,43.9497,41.9221,42.9654,7573656.0
2022-11-29,43.8415,44.3878,43.4773,43.9596,6756150.0
2022-11-30,44.4616,46.1743,44.3828,46.1054,9585872.0
2022-12-01,45.7707,46.2923,45.1211,46.1546,5079201.0
2022-12-02,45.5247,47.5622,45.4092,47.2078,7501972.0
2022-12-03,45.5247,47.5622,45.4092,47.2078,7501972.0
2022-12-04,45.5247,47.5622,45.4092,47.2078,7501972.0
2022-12-05,47.6606,48.5258,46.5582,46.9519,7456396.0
2022-12-06,47.011,47.129,45.9873,46.066,4997633.0
2022-12-07,45.4459,46.4499,44.8455,46.3909,6008553.0
2022-12-08,47.7394,48.9501,46.9618,47.5523,9284515.0
2022-12-09,47.4441,47.6508,46.5237,46.568,3963828.0
2022-12-10,47.4441,47.6508,46.5237,46.568,3963828.0
2022-12-11,47.4441,47.6508,46.5237,46.568,3963828.0
2022-12-12,46.1841,47.6114,45.6034,47.6016,4188473.0
2022-12-13,48.2906,48.5957,47.6114,47.9067,5513253.0
2022-12-14,47.7295,48.3496,47.4539,47.9854,4572254.0
2022-12-15,47.7295,48.3349,46.7944,47.887,4376194.0
2022-12-16,47.4441,47.7394,46.6665,46.7452,6640224.0
2022-12-17,47.4441,47.7394,46.6665,46.7452,6640224.0
2022-12-18,47.4441,47.7394,46.6665,46.7452,6640224.0
2022-12-19,46.322,46.5483,45.4065,45.6329,5042403.0
2022-12-20,45.5148,46.007,45.1506,45.6526,3224214.0
2022-12-21,46.007,46.819,45.9528,46.1546,3157944.0
2022-12-22,46.1152,46.4745,45.3869,45.7904,2835024.0
2022-12-23,45.6428,46.0021,45.1801,45.7904,1985860.0
2022-12-24,45.6428,46.0021,45.1801,45.7904,1985860.0
2022-12-25,45.6428,46.0021,45.1801,45.7904,1985860.0
2022-12-26,45.6428,46.0021,45.1801,45.7904,1985860.0
2022-12-27,46.4204,47.9854,46.2432,47.7,6039645.0
2022-12-28,47.2275,47.326,45.4459,45.4558,4485363.0
2022-12-29,45.8101,47.1685,45.6132,46.3416,3969096.0
2022-12-30,45.8396,47.3555,45.7117,47.3161,3924270.0
2022-12-31,45.8396,47.3555,45.7117,47.3161,3924270.0
2023-01-01,45.8396,47.3555,45.7117,47.3161,3924270.0
2023-01-02,45.8396,47.3555,45.7117,47.3161,3924270.0
2023-01-03,48.517,48.9993,47.7787,48.5564,5853278.0
2023-01-04,49.019,51.1845,48.8221,51.0762,8253622.0
2023-01-05,50.6333,51.657,50.3035,50.7218,4981046.0
2023-01-06,50.6923,51.5585,50.2494,50.7612,4806965.0
2023-01-07,50.6923,51.5585,50.2494,50.7612,4806965.0
2023-01-08,50.6923,51.5585,50.2494,50.7612,4806965.0
2023-01-09,51.1648,52.0556,51.1195,51.9522,4622775.0
2023-01-10,52.1294,53.0645,51.8046,52.9562,4558479.0
2023-01-11,52.0015,52.6905,51.6766,52.405,4043041.0
2023-01-12,52.4149,53.2319,51.7062,52.661,4728917.0
2023-01-13,52.1688,54.1768,52.1294,54.1079,4685504.0
2023-01-14,52.1688,54.1768,52.1294,54.1079,4685504.0
2023-01-15,52.1688,54.1768,52.1294,54.1079,4685504.0
2023-01-16,52.1688,54.1768,52.1294,54.1079,4685504.0
2023-01-17,53.665,53.9898,52.8824,53.5961,6639869.0
2023-01-18,53.7535,54.1374,53.2417,53.5272,4326858.0
2023-01-19,53.5862,54.4721,53.4386,53.5173,4575460.0
2023-01-20,53.4484,54.0882,53.3303,53.7142,5011888.0
2023-01-21,53.4484,54.0882,53.3303,53.7142,5011888.0
2023-01-22,53.4484,54.0882,53.3303,53.7142,5011888.0
2023-01-23,53.9012,55.0233,53.6846,54.5213,4850683.0
2023-01-24,54.1177,54.669,53.7142,54.6001,4352219.0
2023-01-25,53.7437,54.6394,53.4779,54.1571,8660192.0
2023-01-26,56.3226,57.9663,54.915,57.4546,22729143.0
2023-01-27,57.8877,59.0196,57.1002,57.996,9276626.0
2023-01-28,57.8877,59.0196,57.1002,57.996,9276626.0
2023-01-29,57.8877,59.0196,57.1002,57.996,9276626.0
2023-01-30,56.9526,57.0904,56.3226,56.9723,6678423.0
2023-01-31,57.0904,58.0944,56.5687,58.0747,4429388.0
2023-02-01,58.7145,59.3937,56.5921,57.996,7091098.0
2023-02-02,58.0747,58.2912,56.1257,56.4998,6868021.0
2023-02-03,56.3521,57.553,56.0175,57.1691,3953816.0
2023-02-04,56.3521,57.553,56.0175,57.1691,3953816.0
2023-02-05,56.3521,57.553,56.0175,57.1691,3953816.0
2023-02-06,56.3423,57.1396,55.8009,56.9427,3652551.0
2023-02-07,56.9624,57.4546,55.9387,57.1298,3958670.0
2023-02-08,56.7951,57.1544,56.3226,56.6278,2695228.0
2023-02-09,58.183,59.3543,56.5195,56.6179,4708741.0
2023-02-10,56.0273,57.0017,55.8206,55.919,3665713.0
2023-02-11,56.0273,57.0017,55.8206,55.919,3665713.0
2023-02-12,56.0273,57.0017,55.8206,55.919,3665713.0
2023-02-13,56.2931,57.2676,56.1257,56.6179,3623955.0
2023-02-14,56.2439,57.1396,56.0273,56.6573,2884620.0
2023-02-15,56.0076,56.269,55.4663,55.6631,3133113.0
2023-02-16,55.3974,56.5588,55.0528,55.9289,3472472.0
2023-02-17,55.3678,55.6533,54.8757,55.1414,4244728.0
2023-02-18,55.3678,55.6533,54.8757,55.1414,4244728.0
2023-02-19,55.3678,55.6533,54.8757,55.1414,4244728.0
2023-02-20,55.3678,55.6533,54.8757,55.1414,4244728.0
2023-02-21,54.541,55.9732,54.5312,55.4663,3404827.0
2023-02-22,55.3088,56.7065,55.1611,56.4506,3272630.0
2023-02-23,57.0264,57.7105,55.5007,55.5745,3730620.0
2023-02-24,54.7182,55.4663,54.413,55.2694,2495782.0
2023-02-25,54.7182,55.4663,54.413,55.2694,2495782.0
2023-02-26,54.7182,55.4663,54.413,55.2694,2495782.0
2023-02-27,55.6533,55.8403,54.8265,55.1414,2843698.0
2023-02-28,55.1808,56.6474,55.1808,56.5687,4929246.0
2023-03-01,57.494,58.3503,57.2331,57.6514,7091127.0
2023-03-02,57.3561,59.3838,57.3561,59.2263,5878579.0
2023-03-03,59.0689,60.0335,58.685,59.8465,4323503.0
2023-03-04,59.0689,60.0335,58.685,59.8465,4323503.0
2023-03-05,59.0689,60.0335,58.685,59.8465,4323503.0
2023-03-06,59.6004,59.7087,58.6407,59.0,5275283.0
2023-03-07,58.7539,58.9704,57.5825,58.0747,10668828.0
2023-03-08,58.0747,58.4192,57.6416,58.1239,2300354.0
2023-03-09,57.927,57.9418,55.3924,55.6336,6619603.0
2023-03-10,55.1513,56.2931,53.9012,55.3285,6096992.0
2023-03-11,55.1513,56.2931,53.9012,55.3285,6096992.0
2023-03-12,55.1513,56.2931,53.9012,55.3285,6096992.0
2023-03-13,54.3343,55.4859,54.2063,55.0627,5174709.0
2023-03-14,55.5745,55.8994,54.669,55.0036,5208293.0
2023-03-15,53.6797,53.8028,51.0073,52.2771,7056842.0
2023-03-16,52.1048,53.8126,51.4995,53.6157,4126993.0
2023-03-17,53.3697,54.2162,52.7889,53.8323,5346212.0
2023-03-18,53.3697,54.2162,52.7889,53.8323,5346212.0
2023-03-19,53.3697,54.2162,52.7889,53.8323,5346212.0
2023-03-20,53.7142,55.0922,53.6748,54.0981,3717879.0
2023-03-21,55.1217,55.4416,54.2555,54.2949,4195364.0
2023-03-22,54.6197,54.8658,53.5665,53.5862,3427319.0
2023-03-23,54.0784,55.0233,53.2023,53.8717,3948048.0
2023-03-24,53.2614,53.6059,52.5822,53.4976,3291550.0
2023-03-25,53.2614,53.6059,52.5822,53.4976,3291550.0
2023-03-26,53.2614,53.6059,52.5822,53.4976,3291550.0
2023-03-27,53.5567,53.8717,52.9218,53.409,2443181.0
2023-03-28,53.8323,54.2851,53.1236,53.724,2408132.0
2023-03-29,53.8323,54.6001,53.6059,54.039,2678425.0
2023-03-30,54.5508,54.6788,53.7535,54.669,3475395.0
2023-03-31,55.1217,56.6081,54.9938,56.549,4272895.0
2023-04-01,55.1217,56.6081,54.9938,56.549,4272895.0
2023-04-02,55.1217,56.6081,54.9938,56.549,4272895.0
2023-04-03,58.6751,59.3543,57.4152,57.7991,5731331.0
2023-04-04,57.2085,57.3168,56.1159,56.7557,3363282.0
2023-04-05,56.8246,56.8246,55.1414,55.6631,2436452.0
2023-04-06,55.7911,56.1257,54.5902,56.1159,2818900.0
2023-04-07,55.7911,56.1257,54.5902,56.1159,2818900.0
2023-04-08,55.7911,56.1257,54.5902,56.1159,2818900.0
2023-04-09,55.7911,56.1257,54.5902,56.1159,2818900.0
2023-04-10,55.86,56.5785,55.7616,56.1257,2476446.0
2023-04-11,56.3915,56.4899,54.9741,55.0528,2896491.0
2023-04-12,55.6533,56.0372,54.7428,55.0036,3447171.0
2023-04-13,55.8108,56.7656,55.4564,56.6278,5199729.0
2023-04-14,56.3128,57.425,56.2439,57.3365,3327666.0
2023-04-15,56.3128,57.425,56.2439,57.3365,3327666.0
2023-04-16,56.3128,57.425,56.2439,57.3365,3327666.0
2023-04-17,57.3955,58.37,57.1691,57.2577,3911847.0
2023-04-18,57.8286,59.1378,57.5333,58.4192,3720097.0
2023-04-19,58.2027,59.0393,57.366,58.4291,5847866.0
2023-04-20,61.1655,62.4943,60.0433,60.565,15784401.0
2023-04-21,60.4371,62.2482,59.8563,62.0612,7333390.0
2023-04-22,60.4371,62.2482,59.8563,62.0612,7333390.0
2023-04-23,60.4371,62.2482,59.8563,62.0612,7333390.0
2023-04-24,62.0612,62.9569,61.7265,62.9471,8802889.0
2023-04-25,62.5041,62.6796,61.3623,61.4312,7377093.0
2023-04-26,61.9775,62.3161,60.693,60.8308,3583442.0
2023-04-27,61.2344,61.3131,59.3789,61.2442,6545863.0
2023-04-28,60.7816,63.0357,60.6635,62.8486,4683984.0
2023-04-29,60.7816,63.0357,60.6635,62.8486,4683984.0
2023-04-30,60.7816,63.0357,60.6635,62.8486,4683984.0
2023-05-01,63.3802,64.5515,63.262,63.8428,5375403.0
2023-05-02,63.39,63.4688,62.071,62.6321,3602338.0
2023-05-03,62.2088,62.2334,60.2806,60.4666,4035067.0
2023-05-04,60.506,61.1261,59.8563,60.7324,3328433.0
2023-05-05,61.2442,61.5198,60.3682,60.6831,3183414.0
2023-05-06,61.2442,61.5198,60.3682,60.6831,3183414.0
2023-05-07,61.2442,61.5198,60.3682,60.6831,3183414.0
2023-05-08,60.752,61.3882,60.4764,61.2245,2505739.0
2023-05-09,60.4666,61.51,59.6791,61.3918,2776218.0
2023-05-10,61.5887,62.514,60.4666,61.5395,5601157.0
2023-05-11,61.254,61.7954,60.063,60.191,3817963.0
2023-05-12,59.8662,60.4567,58.6456,59.1771,2956804.0
2023-05-13,59.8662,60.4567,58.6456,59.1771,2956804.0
2023-05-14,59.8662,60.4567,58.6456,59.1771,2956804.0
2023-05-15,59.6693,59.6693,58.6751,59.0098,2836808.0
2023-05-16,58.8031,58.8523,57.3758,57.494,3352709.0
2023-05-17,58.1928,59.7087,57.991,58.7047,3476916.0
2023-05-18,58.7834,59.9252,58.6554,59.689,2621971.0
2023-05-19,59.5216,59.7579,59.1476,59.5413,1966438.0
2023-05-20,59.5216,59.7579,59.1476,59.5413,1966438.0
2023-05-21,59.5216,59.7579,59.1476,59.5413,1966438.0
2023-05-22,59.6988,60.191,58.4702,58.557,2390437.0
2023-05-23,57.74,57.74,54.541,54.8363,7604438.0
2023-05-24,54.0095,55.3875,53.922,55.0233,3865716.0
2023-05-25,55.2202,55.8895,54.7575,54.9446,2879467.0
2023-05-26,55.0036,55.8501,54.6493,55.4663,3047583.0
2023-05-27,55.0036,55.8501,54.6493,55.4663,3047583.0
2023-05-28,55.0036,55.8501,54.6493,55.4663,3047583.0
2023-05-29,55.0036,55.8501,54.6493,55.4663,3047583.0
2023-05-30,55.1414,55.5647,53.8815,54.167,4885404.0
2023-05-31,54.1079,54.3638,53.1433,54.2654,6259220.0
2023-06-01,53.8618,55.2202,52.6117,54.5804,5730250.0
2023-06-02,56.3521,58.7637,55.6041,58.0156,7341462.0
2023-06-03,56.3521,58.7637,55.6041,58.0156,7341462.0
2023-06-04,56.3521,58.7637,55.6041,58.0156,7341462.0
2023-06-05,57.7892,58.1091,56.5785,56.8443,3229261.0
2023-06-06,56.5293,58.37,56.4014,57.9664,3473677.0
2023-06-07,57.9664,58.872,57.0067,57.5727,3058042.0
2023-06-08,56.0273,57.1101,55.8994,56.9132,3469054.0
2023-06-09,57.1987,57.6514,56.8837,57.5629,2290312.0
2023-06-10,57.1987,57.6514,56.8837,57.5629,2290312.0
2023-06-11,57.1987,57.6514,56.8837,57.5629,2290312.0
2023-06-12,57.7892,58.1534,57.2971,58.0255,2455564.0
2023-06-13,58.7539,59.5315,58.2027,58.4487,2748660.0
2023-06-14,58.7539,59.3445,58.4586,58.8917,2933245.0
2023-06-15,58.7047,58.8818,57.5432,57.74,4532525.0
2023-06-16,57.9467,58.2912,57.2872,57.5333,4885257.0
2023-06-17,57.9467,58.2912,57.2872,57.5333,4885257.0
2023-06-18,57.9467,58.2912,57.2872,57.5333,4885257.0
2023-06-19,57.9467,58.2912,57.2872,57.5333,4885257.0
2023-06-20,57.494,58.6653,57.0313,57.7696,4807916.0
2023-06-21,57.8089,58.0845,56.9427,57.4054,3014504.0
2023-06-22,57.3069,57.6514,56.9034,57.2282,2349399.0
2023-06-23,56.362,56.5982,55.3678,56.3817,10250380.0
2023-06-24,56.362,56.5982,55.3678,56.3817,10250380.0
2023-06-25,56.362,56.5982,55.3678,56.3817,10250380.0
2023-06-26,56.3817,57.7794,56.2832,57.1101,3760126.0
2023-06-27,57.4546,57.9763,56.9624,57.6121,3186020.0
2023-06-28,57.5432,57.5432,56.6967,56.8246,2778230.0
2023-06-29,56.9132,57.0609,56.3177,56.4801,4015094.0
2023-06-30,56.8246,57.5432,56.49,57.0904,6066985.0
2023-07-01,56.8246,57.5432,56.49,57.0904,6066985.0
2023-07-02,56.8246,57.5432,56.49,57.0904,6066985.0
2023-07-03,57.4743,58.2912,57.3857,57.6711,3518231.0
2023-07-04,57.4743,58.2912,57.3857,57.6711,3518231.0
2023-07-05,57.179,57.179,54.3048,54.4327,8094192.0
2023-07-06,53.4484,53.9406,52.6265,53.8618,6601659.0
2023-07-07,54.039,54.9298,53.9996,54.8461,3962065.0
2023-07-08,54.039,54.9298,53.9996,54.8461,3962065.0
2023-07-09,54.039,54.9298,53.9996,54.8461,3962065.0
2023-07-10,54.9446,56.7262,54.9249,56.7262,3266424.0
2023-07-11,56.6868,57.6514,56.5687,57.5629,3631389.0
2023-07-12,58.1042,58.7145,57.6908,58.3503,3805382.0
2023-07-13,59.0295,60.2894,59.0295,59.187,3625647.0
2023-07-14,60.063,60.2697,59.3149,59.9843,3031518.0
2023-07-15,60.063,60.2697,59.3149,59.9843,3031518.0
2023-07-16,60.063,60.2697,59.3149,59.9843,3031518.0
2023-07-17,59.3149,59.5709,58.055,58.4684,4268704.0
2023-07-18,58.3798,59.3937,58.3798,59.059,3897250.0
2023-07-19,59.3248,59.3408,57.7696,58.7243,7511101.0
2023-07-20,56.3128,57.8093,55.5155,55.5548,9916847.0
2023-07-21,55.6976,57.1002,54.6788,55.0922,5893851.0
2023-07-22,55.6976,57.1002,54.6788,55.0922,5893851.0
2023-07-23,55.6976,57.1002,54.6788,55.0922,5893851.0
2023-07-24,55.2005,56.6425,55.1217,55.6434,4469411.0
2023-07-25,55.7123,56.5982,55.4564,56.4506,3351616.0
2023-07-26,56.4309,57.8286,56.362,57.6514,3764015.0
2023-07-27,58.5157,58.557,57.2183,57.4152,4073707.0
2023-07-28,58.2716,58.6653,57.7696,58.2912,2768234.0
2023-07-29,58.2716,58.6653,57.7696,58.2912,2768234.0
2023-07-30,58.2716,58.6653,57.7696,58.2912,2768234.0
2023-07-31,58.2912,58.9507,57.6022,58.872,5127131.0
2023-08-01,58.1731,59.5216,58.0156,58.3011,3082337.0
2023-08-02,57.4743,57.9861,56.6573,57.1396,2836329.0
2023-08-03,56.7656,57.4546,56.3521,57.1593,3588811.0
2023-08-04,57.6416,57.7597,56.7852,57.0313,2883868.0
2023-08-05,57.6416,57.7597,56.7852,57.0313,2883868.0
2023-08-06,57.6416,57.7597,56.7852,57.0313,2883868.0
2023-08-07,57.4264,57.6437,56.6165,57.4264,1971577.0
2023-08-08,56.7943,57.0906,56.2214,56.814,2794857.0
2023-08-09,57.1301,57.8116,56.0732,56.1523,3072463.0
2023-08-10,56.7548,57.6832,56.5967,56.6955,2208489.0
2023-08-11,56.1127,56.2016,54.7843,55.7177,3943036.0
2023-08-12,56.1127,56.2016,54.7843,55.7177,3943036.0
2023-08-13,56.1127,56.2016,54.7843,55.7177,3943036.0
2023-08-14,54.9769,55.5695,54.7201,55.1151,3311019.0
2023-08-15,54.6114,54.7102,53.9101,53.9694,4004418.0
2023-08-16,53.6138,54.078,52.9323,52.9718,3013318.0
2023-08-17,53.1693,53.5447,52.468,52.8236,3824424.0
2023-08-18,52.152,53.0607,51.8161,52.6853,3211013.0
2023-08-19,52.152,53.0607,51.8161,52.6853,3211013.0
2023-08-20,52.152,53.0607,51.8161,52.6853,3211013.0
2023-08-21,52.7545,52.8236,52.1322,52.3495,2773791.0
2023-08-22,52.7644,53.0113,52.1354,52.7841,2623268.0
2023-08-23,52.6853,53.7323,52.3791,53.3175,2229053.0
2023-08-24,53.1199,53.7126,52.7051,52.715,3243620.0
2023-08-25,52.8236,52.8829,51.747,51.9742,6539480.0
2023-08-26,52.8236,52.8829,51.747,51.9742,6539480.0
2023-08-27,52.8236,52.8829,51.747,51.9742,6539480.0
2023-08-28,52.3495,53.3175,52.3199,53.1594,3979004.0
2023-08-29,53.3175,54.078,53.2385,53.9101,2629721.0
2023-08-30,53.6928,54.5373,53.5644,54.2361,2972877.0
2023-08-31,54.4139,55.046,54.1719,54.1867,4691929.0
2023-09-01,54.7003,54.7299,53.8163,54.2558,3595305.0
2023-09-02,54.7003,54.7299,53.8163,54.2558,3595305.0
2023-09-03,54.7003,54.7299,53.8163,54.2558,3595305.0
2023-09-04,54.7003,54.7299,53.8163,54.2558,3595305.0
2023-09-05,53.4656,53.7126,51.8063,51.9643,5064471.0
