,GBDC US Equity,GBDC US Equity,GBDC US Equity,GBDC US Equity,GBDC US Equity
2023-08-07,12.8669,12.9677,12.8394,12.9219,352789.0
2023-08-08,13.0869,13.2885,12.7295,13.1785,1364561.0
2023-08-09,13.3801,13.8384,13.3526,13.765,1824334.0
2023-08-10,13.8384,13.8384,13.5084,13.5543,978536.0
2023-08-11,13.5726,13.5959,13.4901,13.5359,713555.0
2023-08-12,13.5726,13.5959,13.4901,13.5359,713555.0
2023-08-13,13.5726,13.5959,13.4901,13.5359,713555.0
2023-08-14,13.5634,13.6001,13.4718,13.5268,942069.0
2023-08-15,13.4993,13.6184,13.4993,13.5818,681778.0
2023-08-16,13.5084,13.6001,13.4901,13.5818,443284.0
2023-08-17,13.5818,13.6185,13.4072,13.5082,546858.0
2023-08-18,13.4347,13.6691,13.4347,13.5726,514724.0
2023-08-19,13.4347,13.6691,13.4347,13.5726,514724.0
2023-08-20,13.4347,13.6691,13.4347,13.5726,514724.0
2023-08-21,13.5542,13.6185,13.4347,13.5818,519400.0
2023-08-22,13.6461,13.6461,13.4163,13.4347,564000.0
2023-08-23,13.4163,13.5128,13.4163,13.4715,645203.0
2023-08-24,13.4623,13.5634,13.4439,13.5082,478004.0
2023-08-25,13.5266,13.5726,13.4209,13.4807,386479.0
2023-08-26,13.5266,13.5726,13.4209,13.4807,386479.0
2023-08-27,13.5266,13.5726,13.4209,13.4807,386479.0
2023-08-28,13.4899,13.6231,13.4899,13.5634,463367.0
2023-08-29,13.6185,13.6461,13.5542,13.6277,482629.0
2023-08-30,13.6461,13.7288,13.6093,13.6185,745903.0
2023-08-31,13.6185,13.6845,13.4772,13.5525,1300617.0
2023-09-01,13.6185,13.6374,13.529,13.6091,593020.0
2023-09-02,13.6185,13.6374,13.529,13.6091,593020.0
2023-09-03,13.6185,13.6374,13.529,13.6091,593020.0
2023-09-04,13.6185,13.6374,13.529,13.6091,593020.0
2023-09-05,13.6091,13.7033,13.43,13.4394,586885.0
2023-09-06,13.43,13.4489,13.3169,13.3546,496267.0
2023-09-07,13.3169,13.496,13.3169,13.4489,524946.0
2023-09-08,13.496,13.5148,13.4206,13.4583,300479.0
2023-09-09,13.496,13.5148,13.4206,13.4583,300479.0
2023-09-10,13.496,13.5148,13.4206,13.4583,300479.0
2023-09-11,13.4866,13.5431,13.4583,13.5243,511576.0
2023-09-12,13.5525,13.57,13.3735,13.3829,471883.0
2023-09-13,13.3829,13.4281,13.3452,13.364,472645.0
2023-09-14,13.4489,13.4583,13.364,13.364,581460.0
2023-09-15,13.3452,13.562,13.3452,13.5337,751340.0
2023-09-16,13.3452,13.562,13.3452,13.5337,751340.0
2023-09-17,13.3452,13.562,13.3452,13.5337,751340.0
2023-09-18,13.6091,13.6091,13.4771,13.5431,434909.0
2023-09-19,13.5902,13.6423,13.5526,13.6279,379148.0
2023-09-20,13.6656,13.7316,13.6185,13.6185,483679.0
2023-09-21,13.5902,13.5902,13.4206,13.4394,381228.0
2023-09-22,13.3829,13.5808,13.3829,13.496,398650.0
2023-09-23,13.3829,13.5808,13.3829,13.496,398650.0
2023-09-24,13.3829,13.5808,13.3829,13.496,398650.0
2023-09-25,13.496,13.6204,13.4771,13.5431,468970.0
2023-09-26,13.4677,13.5337,13.3169,13.3452,429298.0
2023-09-27,13.4112,13.5054,13.364,13.4017,479764.0
2023-09-28,13.3829,13.6232,13.3829,13.5714,556906.0
2023-09-29,13.6374,13.9719,13.5431,13.8259,1938165.0
2023-09-30,13.6374,13.9719,13.5431,13.8259,1938165.0
2023-10-01,13.6374,13.9719,13.5431,13.8259,1938165.0
2023-10-02,13.8164,13.8541,13.4394,13.4677,751301.0
2023-10-03,13.43,13.4913,13.1473,13.3263,611297.0
2023-10-04,13.3829,13.4206,13.1746,13.251,622405.0
2023-10-05,13.2133,13.3546,13.2133,13.3075,390917.0
2023-10-06,13.2415,13.463,13.2415,13.3923,334708.0
2023-10-07,13.2415,13.463,13.2415,13.3923,334708.0
2023-10-08,13.2415,13.463,13.2415,13.3923,334708.0
2023-10-09,13.3923,13.5337,13.3829,13.496,331936.0
2023-10-10,13.5243,13.6326,13.4583,13.4866,267609.0
2023-10-11,13.4771,13.5714,13.3923,13.4677,355814.0
2023-10-12,13.5148,13.5761,13.2887,13.43,276698.0
2023-10-13,13.4771,13.6185,13.4488,13.496,474491.0
2023-10-14,13.4771,13.6185,13.4488,13.496,474491.0
2023-10-15,13.4771,13.6185,13.4488,13.496,474491.0
2023-10-16,13.5714,13.9295,13.5714,13.8635,545741.0
2023-10-17,13.8635,13.8918,13.7599,13.8918,420671.0
2023-10-18,13.9484,14.0417,13.7976,13.8541,595441.0
2023-10-19,13.8918,13.8918,13.5855,13.5902,670486.0
2023-10-20,13.6091,13.6609,13.3771,13.4394,734222.0
2023-10-21,13.6091,13.6609,13.3771,13.4394,734222.0
2023-10-22,13.6091,13.6609,13.3771,13.4394,734222.0
2023-10-23,13.3735,13.4489,13.2887,13.3546,435112.0
2023-10-24,13.3735,13.5808,13.3735,13.4394,1120910.0
2023-10-25,13.4489,13.5243,13.3452,13.3829,286249.0
2023-10-26,13.3452,13.5573,13.3452,13.4489,473009.0
2023-10-27,13.4489,13.4583,13.2156,13.3358,742346.0
2023-10-28,13.4489,13.4583,13.2156,13.3358,742346.0
2023-10-29,13.4489,13.4583,13.2156,13.3358,742346.0
2023-10-30,13.4017,13.5054,13.3358,13.4866,411996.0
2023-10-31,13.5243,13.6279,13.4583,13.5714,619369.0
2023-11-01,13.5808,13.8023,13.5808,13.7128,423804.0
2023-11-02,13.7222,13.9389,13.7222,13.9012,529892.0
2023-11-03,13.9766,14.0426,13.9107,13.9295,478672.0
2023-11-04,13.9766,14.0426,13.9107,13.9295,478672.0
2023-11-05,13.9766,14.0426,13.9107,13.9295,478672.0
2023-11-06,13.9484,13.9672,13.8541,13.9012,304362.0
2023-11-07,13.9107,13.9248,13.7976,13.873,354105.0
2023-11-08,13.9012,13.906,13.8164,13.8353,212339.0
2023-11-09,13.8918,13.9708,13.8447,13.8635,426211.0
2023-11-10,13.8635,13.9201,13.7834,13.9012,576650.0
2023-11-11,13.8635,13.9201,13.7834,13.9012,576650.0
2023-11-12,13.8635,13.9201,13.7834,13.9012,576650.0
2023-11-13,13.9389,13.9861,13.8541,13.9578,529228.0
2023-11-14,14.0897,14.0992,13.9861,14.0426,586011.0
2023-11-15,14.0426,14.0803,13.9625,14.052,629711.0
2023-11-16,14.118,14.118,13.9672,13.9861,370245.0
2023-11-17,14.0615,14.0945,14.0332,14.0426,477482.0
2023-11-18,14.0615,14.0945,14.0332,14.0426,477482.0
2023-11-19,14.0615,14.0945,14.0332,14.0426,477482.0
2023-11-20,14.0238,14.2217,14.0143,14.1463,754596.0
2023-11-21,14.495,14.495,14.1369,14.3254,1066361.0
2023-11-22,14.3913,14.4196,14.2123,14.2782,736635.0
2023-11-23,14.3913,14.4196,14.2123,14.2782,736635.0
2023-11-24,14.3254,14.3631,14.2311,14.3159,373701.0
2023-11-25,14.3254,14.3631,14.2311,14.3159,373701.0
2023-11-26,14.3254,14.3631,14.2311,14.3159,373701.0
2023-11-27,14.2971,14.2971,14.1557,14.2217,621729.0
2023-11-28,14.2217,14.2217,14.0992,14.118,646293.0
2023-11-29,14.1651,14.2028,14.0049,14.0332,584605.0
2023-11-30,14.09,14.1468,14.0332,14.09,492742.0
2023-12-01,14.1184,14.1563,14.0521,14.1373,407728.0
2023-12-02,14.1184,14.1563,14.0521,14.1373,407728.0
2023-12-03,14.1184,14.1563,14.0521,14.1373,407728.0
2023-12-04,14.1752,14.2131,14.1373,14.1658,473816.0
2023-12-05,14.1658,14.2415,14.1184,14.1942,644293.0
2023-12-06,14.2036,14.2415,14.0995,14.1089,576392.0
2023-12-07,14.1284,14.2109,14.0215,14.1284,835048.0
2023-12-08,14.0992,14.2352,14.0992,14.206,507105.0
2023-12-09,14.0992,14.2352,14.0992,14.206,507105.0
2023-12-10,14.0992,14.2352,14.0992,14.206,507105.0
2023-12-11,14.2352,14.3226,14.233,14.2546,698797.0
2023-12-12,14.274,14.41,14.2643,14.41,725376.0
2023-12-13,14.4488,14.541,14.342,14.4973,919437.0
2023-12-14,14.5653,14.6721,14.5071,14.5653,1378809.0
2023-12-15,14.5847,14.6042,14.4779,14.6042,943854.0
2023-12-16,14.5847,14.6042,14.4779,14.6042,943854.0
2023-12-17,14.5847,14.6042,14.4779,14.6042,943854.0
2023-12-18,14.5459,14.6333,14.4876,14.5653,651979.0
2023-12-19,14.6333,14.677,14.575,14.6721,778457.0
2023-12-20,14.6916,14.711,14.5362,14.5459,547501.0
2023-12-21,14.6139,14.6139,14.4294,14.5944,667047.0
2023-12-22,14.6042,14.6964,14.5847,14.6333,528942.0
2023-12-23,14.6042,14.6964,14.5847,14.6333,528942.0
2023-12-24,14.6042,14.6964,14.5847,14.6333,528942.0
2023-12-25,14.6042,14.6964,14.5847,14.6333,528942.0
2023-12-26,14.6624,14.7935,14.6236,14.6721,595907.0
2023-12-27,14.7595,14.7595,14.6236,14.7207,395317.0
2023-12-28,14.7498,14.8954,14.7304,14.8663,976580.0
2023-12-29,14.8663,14.9052,14.6624,14.6624,787934.0
2023-12-30,14.8663,14.9052,14.6624,14.6624,787934.0
2023-12-31,14.8663,14.9052,14.6624,14.6624,787934.0
2024-01-01,14.8663,14.9052,14.6624,14.6624,787934.0
2024-01-02,14.6527,14.7013,14.5556,14.643,828466.0
2024-01-03,14.643,14.6721,14.5556,14.6236,813613.0
2024-01-04,14.6527,14.8955,14.643,14.8372,940243.0
2024-01-05,14.8275,14.8858,14.7935,14.8469,680011.0
2024-01-06,14.8275,14.8858,14.7935,14.8469,680011.0
2024-01-07,14.8275,14.8858,14.7935,14.8469,680011.0
2024-01-08,14.8858,15.0411,14.8081,14.9537,1064034.0
2024-01-09,14.9246,14.944,14.8469,14.876,581040.0
2024-01-10,14.9052,15.0023,14.876,14.944,660488.0
2024-01-11,14.9343,14.944,14.7059,14.8469,703332.0
2024-01-12,14.8858,14.9343,14.7789,14.7984,494804.0
2024-01-13,14.8858,14.9343,14.7789,14.7984,494804.0
2024-01-14,14.8858,14.9343,14.7789,14.7984,494804.0
2024-01-15,14.8858,14.9343,14.7789,14.7984,494804.0
2024-01-16,14.7789,14.7896,14.6042,14.643,561276.0
2024-01-17,14.643,14.7984,14.5751,14.7692,1229793.0
2024-01-18,14.7984,14.9343,14.7838,14.9052,1201110.0
2024-01-19,14.9537,15.0411,14.8372,14.9537,844248.0
2024-01-20,14.9537,15.0411,14.8372,14.9537,844248.0
2024-01-21,14.9537,15.0411,14.8372,14.9537,844248.0
2024-01-22,15.0508,15.1868,14.9829,15.08,1137397.0
2024-01-23,15.1091,15.2256,15.0994,15.1965,906322.0
2024-01-24,15.1771,15.245,14.9392,14.9537,1310253.0
2024-01-25,15.0314,15.0897,14.9343,15.08,789753.0
2024-01-26,15.1188,15.1868,15.0703,15.1576,533225.0
2024-01-27,15.1188,15.1868,15.0703,15.1576,533225.0
2024-01-28,15.1188,15.1868,15.0703,15.1576,533225.0
2024-01-29,15.1674,15.2353,14.9877,15.0605,952467.0
2024-01-30,15.08,15.1479,15.0508,15.0703,641235.0
2024-01-31,15.1285,15.1285,14.7935,14.8178,939281.0
2024-02-01,14.9149,14.9149,14.643,14.7887,1362035.0
2024-02-02,14.7692,14.9246,14.7207,14.8372,871101.0
2024-02-03,14.7692,14.9246,14.7207,14.8372,871101.0
2024-02-04,14.7692,14.9246,14.7207,14.8372,871101.0
2024-02-05,14.9295,14.9295,14.7158,14.8955,1032103.0
2024-02-06,14.9343,14.9343,14.5799,14.6916,1855103.0
2024-02-07,14.7595,14.9731,14.7352,14.9634,1069048.0
2024-02-08,14.9634,14.9974,14.8178,14.876,726311.0
2024-02-09,14.8566,14.93,14.8275,14.9052,668934.0
2024-02-10,14.8566,14.93,14.8275,14.9052,668934.0
2024-02-11,14.8566,14.93,14.8275,14.9052,668934.0
2024-02-12,14.9343,15.1188,14.8809,15.0897,804016.0
2024-02-13,15.0023,15.0848,14.8906,15.0023,717964.0
2024-02-14,14.9828,15.1681,14.9828,15.1193,1161301.0
2024-02-15,15.1388,15.3632,15.1388,15.3632,831681.0
2024-02-16,15.3925,15.4998,15.2705,15.4412,997754.0
2024-02-17,15.3925,15.4998,15.2705,15.4412,997754.0
2024-02-18,15.3925,15.4998,15.2705,15.4412,997754.0
2024-02-19,15.3925,15.4998,15.2705,15.4412,997754.0
2024-02-20,15.4607,15.6314,15.3925,15.5485,1166563.0
2024-02-21,15.5778,15.6461,15.4705,15.5388,913150.0
2024-02-22,15.6071,15.69,15.5095,15.6266,1283431.0
2024-02-23,15.6558,15.69,15.5193,15.529,1125138.0
2024-02-24,15.6558,15.69,15.5193,15.529,1125138.0
2024-02-25,15.6558,15.69,15.5193,15.529,1125138.0
2024-02-26,15.5095,15.6266,15.4558,15.4802,915595.0
2024-02-27,15.5388,15.5875,15.4217,15.568,1049062.0
2024-02-28,15.6266,15.6266,15.4217,15.49,1015778.0
2024-02-29,15.56,15.57,15.4277,15.57,1337581.0
2024-03-01,15.55,15.55,15.35,15.5,1234306.0
2024-03-02,15.55,15.55,15.35,15.5,1234306.0
2024-03-03,15.55,15.55,15.35,15.5,1234306.0
2024-03-04,15.55,15.63,15.4009,15.61,825974.0
2024-03-05,15.59,15.665,15.58,15.64,680304.0
2024-03-06,15.69,15.86,15.66,15.79,677307.0
2024-03-07,15.79,15.8,15.68,15.7,645435.0
2024-03-08,15.69,15.77,15.65,15.71,734724.0
2024-03-09,15.69,15.77,15.65,15.71,734724.0
2024-03-10,15.69,15.77,15.65,15.71,734724.0
2024-03-11,15.74,15.79,15.65,15.74,533286.0
2024-03-12,15.79,16.01,15.76,16.0,909053.0
2024-03-13,16.01,16.135,15.99,16.05,976307.0
2024-03-14,16.03,16.035,15.801,15.85,799676.0
2024-03-15,15.82,16.08,15.82,15.97,1171278.0
2024-03-16,15.82,16.08,15.82,15.97,1171278.0
2024-03-17,15.82,16.08,15.82,15.97,1171278.0
2024-03-18,15.93,15.9663,15.82,15.83,574235.0
2024-03-19,15.8,15.9,15.76,15.81,545416.0
2024-03-20,15.75,15.85,15.745,15.84,656526.0
2024-03-21,15.9,16.005,15.86,15.93,565540.0
2024-03-22,15.93,15.97,15.87,15.91,472957.0
2024-03-23,15.93,15.97,15.87,15.91,472957.0
2024-03-24,15.93,15.97,15.87,15.91,472957.0
2024-03-25,16.17,16.43,16.1,16.2,961473.0
2024-03-26,16.26,16.3,16.22,16.28,558024.0
2024-03-27,16.3,16.355,16.22,16.35,903281.0
2024-03-28,16.47,16.77,16.44,16.63,2170235.0
2024-03-29,16.47,16.77,16.44,16.63,2170235.0
2024-03-30,16.47,16.77,16.44,16.63,2170235.0
2024-03-31,16.47,16.77,16.44,16.63,2170235.0
2024-04-01,16.63,16.63,16.465,16.54,1006401.0
2024-04-02,16.54,16.69,16.5,16.61,659613.0
2024-04-03,16.7,16.75,16.59,16.61,592840.0
2024-04-04,16.62,16.72,16.36,16.39,680625.0
2024-04-05,16.41,16.64,16.38,16.62,857751.0
2024-04-06,16.41,16.64,16.38,16.62,857751.0
2024-04-07,16.41,16.64,16.38,16.62,857751.0
2024-04-08,16.65,16.71,16.52,16.56,683890.0
