,GPC US Equity,GPC US Equity,GPC US Equity,GPC US Equity,GPC US Equity
2023-08-05,153.2521,154.3793,152.3317,152.4189,660834.0
2023-08-06,153.2521,154.3793,152.3317,152.4189,660834.0
2023-08-07,153.3109,154.0755,152.8502,153.3697,743398.0
2023-08-08,152.2033,152.8698,149.8999,152.2915,1034108.0
2023-08-09,152.4778,153.8647,151.9779,153.4089,1213064.0
2023-08-10,152.5464,154.889,152.2523,153.0757,952632.0
2023-08-11,153.4383,155.4575,153.1541,154.8596,696512.0
2023-08-12,153.4383,155.4575,153.1541,154.8596,696512.0
2023-08-13,153.4383,155.4575,153.1541,154.8596,696512.0
2023-08-14,154.1833,154.7616,152.7865,154.0265,1067322.0
2023-08-15,153.7814,153.8794,151.576,151.7132,862244.0
2023-08-16,152.5758,154.5263,152.4238,153.3501,898128.0
2023-08-17,153.507,154.4577,151.2133,151.2525,565344.0
2023-08-18,150.2135,152.958,150.2135,151.8014,646170.0
2023-08-19,150.2135,152.958,150.2135,151.8014,646170.0
2023-08-20,150.2135,152.958,150.2135,151.8014,646170.0
2023-08-21,151.6152,152.1278,149.8215,150.831,776863.0
2023-08-22,150.5958,151.1643,149.7234,150.0861,542069.0
2023-08-23,149.9489,151.478,149.9489,151.3015,630027.0
2023-08-24,150.8604,151.6398,149.4294,149.5176,544754.0
2023-08-25,150.341,151.1937,149.4,150.0077,666193.0
2023-08-26,150.341,151.1937,149.4,150.0077,666193.0
2023-08-27,150.341,151.1937,149.4,150.0077,666193.0
2023-08-28,149.9097,151.4584,149.5862,150.4194,549386.0
2023-08-29,150.4684,151.9877,149.5455,151.9289,780463.0
2023-08-30,151.6544,154.3107,151.4682,152.6444,517125.0
2023-08-31,152.7424,153.0463,150.6252,150.684,996482.0
2023-09-01,151.7328,152.0269,150.684,152.0073,575324.0
2023-09-02,151.7328,152.0269,150.684,152.0073,575324.0
2023-09-03,151.7328,152.0269,150.684,152.0073,575324.0
2023-09-04,151.7328,152.0269,150.684,152.0073,575324.0
2023-09-05,151.4486,151.4486,148.8658,149.3216,892869.0
2023-09-06,148.7432,149.5862,148.0081,148.7727,824541.0
2023-09-07,148.5458,149.1179,147.3917,148.9502,1055835.0
2023-09-08,148.7628,149.1968,147.5496,147.9441,694037.0
2023-09-09,148.7628,149.1968,147.5496,147.9441,694037.0
2023-09-10,148.7628,149.1968,147.5496,147.9441,694037.0
2023-09-11,148.3386,148.6346,146.3758,146.6816,698071.0
2023-09-12,146.5829,146.6027,144.6003,145.2711,892603.0
2023-09-13,145.7248,147.1156,145.5472,146.4448,684768.0
2023-09-14,147.1452,148.2301,146.7062,148.1512,566270.0
2023-09-15,148.2499,148.2499,146.6949,146.7999,932525.0
2023-09-16,148.2499,148.2499,146.6949,146.7999,932525.0
2023-09-17,148.2499,148.2499,146.6949,146.7999,932525.0
2023-09-18,146.6717,147.589,145.9023,146.0503,483460.0
2023-09-19,145.4683,146.8887,144.4524,146.5139,797048.0
2023-09-20,147.1057,148.5951,146.2722,147.2241,796287.0
2023-09-21,146.5435,146.6027,143.6238,143.6534,780544.0
2023-09-22,143.4956,145.2908,143.3773,144.3538,569793.0
2023-09-23,143.4956,145.2908,143.3773,144.3538,569793.0
2023-09-24,143.4956,145.2908,143.3773,144.3538,569793.0
2023-09-25,144.1072,145.9073,144.1072,144.985,732896.0
2023-09-26,144.2354,144.6201,140.9015,141.0494,850278.0
2023-09-27,141.7892,142.0358,139.7376,140.3689,1074589.0
2023-09-28,140.4971,141.4834,139.6488,141.3059,1018906.0
2023-09-29,142.7854,143.614,141.9125,142.4106,994022.0
2023-09-30,142.7854,143.614,141.9125,142.4106,994022.0
2023-10-01,142.7854,143.614,141.9125,142.4106,994022.0
2023-10-02,141.6413,144.1466,140.9607,143.1997,1329019.0
2023-10-03,142.9827,142.9827,137.7599,138.6526,1419478.0
2023-10-04,138.8893,141.5722,138.2679,141.0593,999180.0
2023-10-05,141.1875,141.8879,140.2079,140.7437,691713.0
2023-10-06,140.3886,143.0222,139.7918,142.095,810421.0
2023-10-07,140.3886,143.0222,139.7918,142.095,810421.0
2023-10-08,140.3886,143.0222,139.7918,142.095,810421.0
2023-10-09,142.4501,145.0787,142.1838,144.6891,1231117.0
2023-10-10,145.1626,146.5632,144.8469,145.6262,1080215.0
2023-10-11,145.8925,146.2032,143.9444,144.768,871434.0
2023-10-12,144.6694,146.3265,143.5844,145.2711,1092699.0
2023-10-13,145.7741,146.4343,144.0381,145.0343,769254.0
2023-10-14,145.7741,146.4343,144.0381,145.0343,769254.0
2023-10-15,145.7741,146.4343,144.0381,145.0343,769254.0
2023-10-16,146.5632,148.3288,146.361,147.6482,986524.0
2023-10-17,146.938,148.8516,146.3659,148.1611,813825.0
2023-10-18,147.5594,148.2696,146.3363,146.7013,910680.0
2023-10-19,140.3393,141.878,128.138,128.3451,2671280.0
2023-10-20,128.8186,131.5311,126.6387,126.8755,1873028.0
2023-10-21,128.8186,131.5311,126.6387,126.8755,1873028.0
2023-10-22,128.8186,131.5311,126.6387,126.8755,1873028.0
2023-10-23,126.4809,127.8815,125.1197,126.5105,1770653.0
2023-10-24,127.4969,128.1084,126.5204,127.0333,1429099.0
2023-10-25,126.905,127.9802,125.899,126.6782,973957.0
2023-10-26,126.9149,127.8717,125.7116,127.1714,1260758.0
2023-10-27,127.2108,127.7188,124.814,125.3861,889248.0
2023-10-28,127.2108,127.7188,124.814,125.3861,889248.0
2023-10-29,127.2108,127.7188,124.814,125.3861,889248.0
2023-10-30,125.8398,126.7571,124.6266,125.7806,973119.0
2023-10-31,125.9384,127.704,125.7017,127.1023,2163369.0
2023-11-01,127.0727,127.4377,125.9039,127.0234,1051243.0
2023-11-02,127.8125,129.0504,126.1751,128.9074,1251009.0
2023-11-03,130.8209,132.7344,130.6759,132.1919,842410.0
2023-11-04,130.8209,132.7344,130.6759,132.1919,842410.0
2023-11-05,130.8209,132.7344,130.6759,132.1919,842410.0
2023-11-06,131.9651,132.6161,131.1387,131.8566,940035.0
2023-11-07,131.9158,133.8194,131.4818,133.6912,1016636.0
2023-11-08,133.7011,133.7405,132.1821,132.6259,1025764.0
2023-11-09,133.2671,133.9082,132.5963,133.198,874768.0
2023-11-10,133.5432,134.6776,132.7048,134.3027,735627.0
2023-11-11,133.5432,134.6776,132.7048,134.3027,735627.0
2023-11-12,133.5432,134.6776,132.7048,134.3027,735627.0
2023-11-13,133.6024,134.2584,132.5569,133.5432,767495.0
2023-11-14,135.5752,136.8771,135.5752,136.3741,952210.0
2023-11-15,136.6996,137.6268,135.7231,135.9894,792052.0
2023-11-16,135.2003,136.4136,134.7269,135.5949,1042072.0
2023-11-17,136.6601,137.0448,134.9143,135.5357,1481413.0
2023-11-18,136.6601,137.0448,134.9143,135.5357,1481413.0
2023-11-19,136.6601,137.0448,134.9143,135.5357,1481413.0
2023-11-20,135.3976,136.0466,134.1449,135.4765,709522.0
2023-11-21,134.9932,136.3149,134.8847,135.5949,648867.0
2023-11-22,136.3149,136.3544,134.9636,135.8908,879155.0
2023-11-23,136.3149,136.3544,134.9636,135.8908,879155.0
2023-11-24,135.8908,136.5197,135.5258,135.5258,407735.0
2023-11-25,135.8908,136.5197,135.5258,135.5258,407735.0
2023-11-26,135.8908,136.5197,135.5258,135.5258,407735.0
2023-11-27,135.1313,135.1313,133.2178,133.2178,984731.0
2023-11-28,133.5531,133.7701,132.3202,132.5273,934969.0
2023-11-29,132.6851,133.5235,131.8566,132.0341,786558.0
2023-11-30,132.799,133.1169,130.9116,131.905,1837217.0
2023-12-01,132.6004,134.3587,131.6715,133.8123,1423334.0
2023-12-02,132.6004,134.3587,131.6715,133.8123,1423334.0
2023-12-03,132.6004,134.3587,131.6715,133.8123,1423334.0
2023-12-04,133.3256,136.723,133.3256,136.4151,2150829.0
2023-12-05,135.8687,135.8687,132.9283,133.1467,1325033.0
2023-12-06,134.1004,136.3455,133.6136,135.6005,1058126.0
2023-12-07,135.0442,135.372,133.3951,133.3951,1018690.0
2023-12-08,133.9117,134.5872,131.9248,132.1037,1188424.0
2023-12-09,133.9117,134.5872,131.9248,132.1037,1188424.0
2023-12-10,133.9117,134.5872,131.9248,132.1037,1188424.0
2023-12-11,133.6037,135.074,133.3156,134.7064,1055005.0
2023-12-12,134.5475,134.7561,133.6732,134.7362,711722.0
2023-12-13,135.2726,137.0111,134.17,136.7032,1008380.0
2023-12-14,138.084,140.6371,137.5774,138.9483,1259101.0
2023-12-15,138.0443,139.1171,136.3952,137.478,2662208.0
2023-12-16,138.0443,139.1171,136.3952,137.478,2662208.0
2023-12-17,138.0443,139.1171,136.3952,137.478,2662208.0
2023-12-18,137.7363,138.9085,136.9515,138.69,853889.0
2023-12-19,139.0178,139.5583,137.4879,138.0343,906207.0
2023-12-20,137.4681,138.7098,135.8886,135.9482,793214.0
2023-12-21,137.3489,137.8505,136.1568,137.5575,759376.0
2023-12-22,137.5177,138.9979,137.1183,138.0641,452413.0
2023-12-23,137.5177,138.9979,137.1183,138.0641,452413.0
2023-12-24,137.5177,138.9979,137.1183,138.0641,452413.0
2023-12-25,137.5177,138.9979,137.1183,138.0641,452413.0
2023-12-26,138.0741,138.5608,137.0707,137.7065,484386.0
2023-12-27,137.8456,138.6602,137.18,137.8555,519977.0
2023-12-28,137.6568,137.786,136.6038,137.478,602965.0
2023-12-29,137.1999,137.9429,136.733,137.5873,705830.0
2023-12-30,137.1999,137.9429,136.733,137.5873,705830.0
2023-12-31,137.1999,137.9429,136.733,137.5873,705830.0
2024-01-01,137.1999,137.9429,136.733,137.5873,705830.0
2024-01-02,137.2893,139.8026,136.8522,137.18,790597.0
2024-01-03,136.6932,137.9052,134.9547,135.2528,1145498.0
2024-01-04,134.309,136.0674,134.1104,135.2627,984372.0
2024-01-05,134.4481,136.8124,134.309,135.7197,818526.0
2024-01-06,134.4481,136.8124,134.309,135.7197,818526.0
2024-01-07,134.4481,136.8124,134.309,135.7197,818526.0
2024-01-08,135.9978,137.5575,135.1087,137.5475,866006.0
2024-01-09,136.6038,137.9052,135.4117,136.2959,912921.0
2024-01-10,136.6336,137.5588,136.2191,136.7628,787382.0
2024-01-11,136.8224,137.6966,135.6005,137.5177,904518.0
2024-01-12,138.4118,139.3655,137.438,137.8853,699520.0
2024-01-13,138.4118,139.3655,137.438,137.8853,699520.0
2024-01-14,138.4118,139.3655,137.438,137.8853,699520.0
2024-01-15,138.4118,139.3655,137.438,137.8853,699520.0
2024-01-16,137.5575,138.9085,137.329,138.8787,987979.0
2024-01-17,138.1933,139.1867,136.1319,137.0707,734221.0
2024-01-18,136.872,138.9433,136.4349,138.531,760947.0
2024-01-19,138.9284,142.3755,138.3522,141.1536,1268073.0
2024-01-20,138.9284,142.3755,138.3522,141.1536,1268073.0
2024-01-21,138.9284,142.3755,138.3522,141.1536,1268073.0
2024-01-22,141.1139,143.1191,141.0046,142.6239,977176.0
2024-01-23,143.4285,143.9748,141.2828,142.0775,910348.0
2024-01-24,142.5841,142.6239,140.2894,140.7364,701416.0
2024-01-25,141.5808,142.0626,140.6768,141.5808,640825.0
2024-01-26,142.4252,142.4252,141.5113,141.6901,648578.0
2024-01-27,142.4252,142.4252,141.5113,141.6901,648578.0
2024-01-28,142.4252,142.4252,141.5113,141.6901,648578.0
2024-01-29,141.9583,142.7331,140.7761,141.7993,710564.0
2024-01-30,141.6106,142.4947,140.6669,142.306,719795.0
2024-01-31,142.9318,143.2696,138.7794,139.3059,1154526.0
2024-02-01,139.4152,141.7497,138.4516,141.7298,804582.0
2024-02-02,141.4119,142.6735,140.0211,141.4417,945797.0
2024-02-03,141.4119,142.6735,140.0211,141.4417,945797.0
2024-02-04,141.4119,142.6735,140.0211,141.4417,945797.0
2024-02-05,140.1503,141.1189,138.4714,139.2165,880377.0
2024-02-06,138.2727,140.4483,137.9946,140.3887,846121.0
2024-02-07,140.8059,141.9881,140.3092,141.8391,963027.0
2024-02-08,140.3788,141.4218,140.2695,141.3722,1255262.0
2024-02-09,141.4119,142.2662,140.498,142.2364,867127.0
2024-02-10,141.4119,142.2662,140.498,142.2364,867127.0
2024-02-11,141.4119,142.2662,140.498,142.2364,867127.0
2024-02-12,142.5941,144.9187,142.4898,144.1835,1113429.0
2024-02-13,142.0676,142.6537,140.8357,141.4715,1218437.0
2024-02-14,142.0974,143.205,141.3821,143.0908,1481662.0
2024-02-15,134.1104,142.9517,134.1104,142.763,2619876.0
2024-02-16,142.147,143.5477,141.7,141.9881,1161509.0
2024-02-17,142.147,143.5477,141.7,141.9881,1161509.0
2024-02-18,142.147,143.5477,141.7,141.9881,1161509.0
2024-02-19,142.147,143.5477,141.7,141.9881,1161509.0
2024-02-20,141.1735,144.0445,140.2894,143.3292,1146869.0
2024-02-21,143.6769,145.013,142.3557,143.508,1426932.0
2024-02-22,143.7166,145.7233,143.1404,145.1571,1125151.0
2024-02-23,145.316,147.124,145.1372,146.9055,1332346.0
2024-02-24,145.316,147.124,145.1372,146.9055,1332346.0
2024-02-25,145.316,147.124,145.1372,146.9055,1332346.0
2024-02-26,147.8492,148.5843,147.2681,147.4419,1051662.0
2024-02-27,148.5943,149.846,147.8691,149.5777,820766.0
2024-02-28,150.0546,151.6317,149.9254,150.75,1154695.0
2024-02-29,151.4,151.74,148.615,149.26,2080740.0
2024-03-01,148.84,149.49,147.79,149.21,1141023.0
2024-03-02,148.84,149.49,147.79,149.21,1141023.0
2024-03-03,148.84,149.49,147.79,149.21,1141023.0
2024-03-04,149.3,150.59,149.21,149.97,820721.0
2024-03-05,149.93,151.085,149.14,149.94,1079496.0
2024-03-06,150.7,151.39,149.49,149.83,776001.0
2024-03-07,150.84,152.62,150.474,150.82,1080811.0
2024-03-08,150.64,151.36,150.06,150.96,1021346.0
2024-03-09,150.64,151.36,150.06,150.96,1021346.0
2024-03-10,150.64,151.36,150.06,150.96,1021346.0
2024-03-11,151.15,152.58,150.86,152.45,1279965.0
2024-03-12,152.9,154.4,152.18,154.01,870517.0
2024-03-13,154.48,154.91,153.42,153.49,1200176.0
2024-03-14,153.5,153.67,151.465,151.87,829240.0
2024-03-15,151.06,154.79,151.06,153.66,1693630.0
2024-03-16,151.06,154.79,151.06,153.66,1693630.0
2024-03-17,151.06,154.79,151.06,153.66,1693630.0
2024-03-18,154.01,154.94,153.25,153.47,988580.0
2024-03-19,153.77,155.27,153.535,155.07,804440.0
2024-03-20,155.54,155.815,154.19,155.31,895003.0
2024-03-21,155.63,157.7,155.3395,157.38,624069.0
2024-03-22,157.45,157.77,155.74,155.88,588695.0
2024-03-23,157.45,157.77,155.74,155.88,588695.0
2024-03-24,157.45,157.77,155.74,155.88,588695.0
2024-03-25,155.88,156.04,153.46,153.61,844716.0
2024-03-26,153.56,153.78,152.06,152.53,945952.0
2024-03-27,153.21,155.26,152.95,155.19,754901.0
2024-03-28,155.48,155.91,154.54,154.93,954290.0
2024-03-29,155.48,155.91,154.54,154.93,954290.0
2024-03-30,155.48,155.91,154.54,154.93,954290.0
2024-03-31,155.48,155.91,154.54,154.93,954290.0
2024-04-01,154.84,155.62,153.42,154.28,733388.0
2024-04-02,154.45,155.48,153.23,153.79,847222.0
2024-04-03,153.42,154.355,152.81,153.12,703009.0
2024-04-04,154.06,154.06,148.79,148.85,806577.0
2024-04-05,149.23,150.58,148.97,149.99,613198.0
2024-04-06,149.23,150.58,148.97,149.99,613198.0
2024-04-07,149.23,150.58,148.97,149.99,613198.0
2024-04-08,150.32,151.345,150.23,150.41,582331.0
