,UBSI US Equity,UBSI US Equity,UBSI US Equity,UBSI US Equity,UBSI US Equity
2023-08-07,32.2712,32.7352,32.1745,32.6869,721329.0
2023-08-08,31.8845,32.5612,31.4011,32.5322,644540.0
2023-08-09,32.3388,32.5999,31.972,32.3388,636521.0
2023-08-10,32.3485,32.7932,31.8361,32.0101,703962.0
2023-08-11,31.8265,32.2035,31.7298,32.1938,523401.0
2023-08-12,31.8265,32.2035,31.7298,32.1938,523401.0
2023-08-13,31.8265,32.2035,31.7298,32.1938,523401.0
2023-08-14,31.7974,32.0005,31.3624,31.8845,522472.0
2023-08-15,31.3237,31.5654,30.4536,30.5213,805608.0
2023-08-16,30.4536,30.7582,29.8591,29.9799,478084.0
2023-08-17,30.2023,30.4536,29.5448,29.7672,609986.0
2023-08-18,29.4868,29.9026,29.4143,29.6899,1584032.0
2023-08-19,29.4868,29.9026,29.4143,29.6899,1584032.0
2023-08-20,29.4868,29.9026,29.4143,29.6899,1584032.0
2023-08-21,29.7382,29.8349,28.8633,28.9938,1145047.0
2023-08-22,28.8971,29.1098,27.9593,27.9883,671021.0
2023-08-23,28.0077,28.3654,27.8433,28.027,538461.0
2023-08-24,27.911,28.5297,27.911,28.143,617152.0
2023-08-25,28.143,28.5104,27.7853,28.1623,742290.0
2023-08-26,28.143,28.5104,27.7853,28.1623,742290.0
2023-08-27,28.143,28.5104,27.7853,28.1623,742290.0
2023-08-28,28.3847,28.7328,28.288,28.5007,623047.0
2023-08-29,28.4717,29.0615,28.23,28.8778,460287.0
2023-08-30,28.8198,29.1195,28.5297,28.7231,451388.0
2023-08-31,28.7521,29.2355,28.7521,29.0808,830017.0
2023-09-01,29.3612,29.9799,28.9648,29.7189,528448.0
2023-09-02,29.3612,29.9799,28.9648,29.7189,528448.0
2023-09-03,29.3612,29.9799,28.9648,29.7189,528448.0
2023-09-04,29.3612,29.9799,28.9648,29.7189,528448.0
2023-09-05,29.5352,29.6512,28.7811,28.8391,583043.0
2023-09-06,28.6844,29.0228,27.9013,28.0753,511618.0
2023-09-07,28.0753,28.2516,27.7376,27.8404,501416.0
2023-09-08,27.9089,28.0313,27.4782,27.9285,362543.0
2023-09-09,27.9089,28.0313,27.4782,27.9285,362543.0
2023-09-10,27.9089,28.0313,27.4782,27.9285,362543.0
2023-09-11,28.046,28.3348,27.5369,27.5859,445989.0
2023-09-12,27.674,27.8991,27.4048,27.6348,453434.0
2023-09-13,27.8306,27.8698,26.9594,27.1258,620139.0
2023-09-14,27.488,27.811,27.488,27.7229,601256.0
2023-09-15,27.5957,27.7719,27.3999,27.5761,2352742.0
2023-09-16,27.5957,27.7719,27.3999,27.5761,2352742.0
2023-09-17,27.5957,27.7719,27.3999,27.5761,2352742.0
2023-09-18,27.6153,27.8502,26.9594,27.0083,822001.0
2023-09-19,27.0671,27.3118,26.6461,26.7538,1234452.0
2023-09-20,26.93,27.2237,26.4014,26.4895,701688.0
2023-09-21,26.3818,26.9496,25.9805,26.2839,828539.0
2023-09-22,26.3133,26.4308,25.9315,26.1762,567736.0
2023-09-23,26.3133,26.4308,25.9315,26.1762,567736.0
2023-09-24,26.3133,26.4308,25.9315,26.1762,567736.0
2023-09-25,26.1077,26.6755,26.0196,26.6559,539306.0
2023-09-26,26.3916,26.9398,26.1959,26.3231,623464.0
2023-09-27,26.3916,26.4895,26.0,26.3818,545989.0
2023-09-28,26.4406,26.9888,26.4406,26.7049,551772.0
2023-09-29,26.9104,27.3999,26.886,27.0083,680528.0
2023-09-30,26.9104,27.3999,26.886,27.0083,680528.0
2023-10-01,26.9104,27.3999,26.886,27.0083,680528.0
2023-10-02,27.0769,27.165,26.4797,26.6461,937128.0
2023-10-03,26.5287,26.7147,26.2056,26.4503,647823.0
2023-10-04,26.4699,26.6853,26.2056,26.6657,440565.0
2023-10-05,26.4993,27.2335,26.4993,27.1356,609586.0
2023-10-06,26.8223,27.5174,26.5091,27.1747,531972.0
2023-10-07,26.8223,27.5174,26.5091,27.1747,531972.0
2023-10-08,26.8223,27.5174,26.5091,27.1747,531972.0
2023-10-09,27.0377,27.4244,26.9643,27.116,385361.0
2023-10-10,27.3412,27.5174,27.165,27.2335,452285.0
2023-10-11,27.2824,27.5859,26.9202,27.116,393898.0
2023-10-12,27.165,27.165,26.4699,26.6657,500621.0
2023-10-13,26.6755,27.3216,25.8532,25.863,472187.0
2023-10-14,26.6755,27.3216,25.8532,25.863,472187.0
2023-10-15,26.6755,27.3216,25.8532,25.863,472187.0
2023-10-16,26.2154,26.7734,26.186,26.7244,629655.0
2023-10-17,26.5776,27.7229,26.5776,27.1845,733913.0
2023-10-18,26.9398,26.9985,26.3525,26.5091,499195.0
2023-10-19,26.4601,26.9594,26.1665,26.3133,546499.0
2023-10-20,26.3818,26.3818,25.5204,25.6672,578558.0
2023-10-21,26.3818,26.3818,25.5204,25.6672,578558.0
2023-10-22,26.3818,26.3818,25.5204,25.6672,578558.0
2023-10-23,25.5693,26.0979,25.5302,25.6085,454061.0
2023-10-24,25.7651,25.7749,24.8156,25.4421,748535.0
2023-10-25,25.4714,26.4895,25.4421,26.4699,640749.0
2023-10-26,27.1943,27.953,26.7,27.5418,861850.0
2023-10-27,27.4684,27.5859,26.6363,27.0279,607457.0
2023-10-28,27.4684,27.5859,26.6363,27.0279,607457.0
2023-10-29,27.4684,27.5859,26.6363,27.0279,607457.0
2023-10-30,27.3509,27.625,27.2041,27.5565,533732.0
2023-10-31,27.5761,27.9677,27.5174,27.8404,691278.0
2023-11-01,27.7817,28.0068,27.1943,27.8013,742743.0
2023-11-02,28.1635,29.2109,28.1635,29.1326,795525.0
2023-11-03,29.994,30.4835,29.4556,30.1898,827626.0
2023-11-04,29.994,30.4835,29.4556,30.1898,827626.0
2023-11-05,29.994,30.4835,29.4556,30.1898,827626.0
2023-11-06,30.18,30.4003,29.6416,29.7982,630900.0
2023-11-07,29.6612,29.8325,29.3577,29.5437,381266.0
2023-11-08,29.6416,29.6416,28.8095,28.9955,434727.0
2023-11-09,29.1032,29.1668,28.6578,28.7508,840813.0
2023-11-10,28.8683,29.0543,28.5756,28.9564,450288.0
2023-11-11,28.8683,29.0543,28.5756,28.9564,450288.0
2023-11-12,28.8683,29.0543,28.5756,28.9564,450288.0
2023-11-13,28.8487,29.5144,28.7508,29.4263,604206.0
2023-11-14,30.601,32.0889,30.5226,32.0008,1120406.0
2023-11-15,31.9323,32.6665,31.9127,32.5686,905433.0
2023-11-16,32.5979,32.6958,32.0595,32.5001,942402.0
2023-11-17,32.7839,33.3713,32.5196,33.0385,1136356.0
2023-11-18,32.7839,33.3713,32.5196,33.0385,1136356.0
2023-11-19,32.7839,33.3713,32.5196,33.0385,1136356.0
2023-11-20,32.8916,33.1853,32.4413,33.1461,785014.0
2023-11-21,33.0287,33.0287,32.4511,32.549,567475.0
2023-11-22,32.921,33.0091,32.5833,32.7644,466470.0
2023-11-23,32.921,33.0091,32.5833,32.7644,466470.0
2023-11-24,32.7154,32.8965,32.549,32.6567,259351.0
2023-11-25,32.7154,32.8965,32.549,32.6567,259351.0
2023-11-26,32.7154,32.8965,32.549,32.6567,259351.0
2023-11-27,32.412,32.6958,32.1379,32.6469,579893.0
2023-11-28,32.5784,32.7546,32.1281,32.4022,589373.0
2023-11-29,32.549,33.1266,32.4511,32.7056,1104304.0
2023-11-30,32.735,33.0482,32.2211,32.412,1527827.0
2023-12-01,32.1574,33.9195,31.991,33.802,1299997.0
2023-12-02,32.1574,33.9195,31.991,33.802,1299997.0
2023-12-03,32.1574,33.9195,31.991,33.802,1299997.0
2023-12-04,33.4888,34.5607,33.4888,34.4187,750949.0
2023-12-05,34.2132,34.2719,33.8216,34.0565,671663.0
2023-12-06,34.4187,35.2312,33.9489,33.9978,568797.0
2023-12-07,34.2452,34.6904,33.9483,34.6509,490132.0
2023-12-08,34.7894,35.1555,34.4629,34.9873,668674.0
2023-12-09,34.7894,35.1555,34.4629,34.9873,668674.0
2023-12-10,34.7894,35.1555,34.4629,34.9873,668674.0
2023-12-11,34.829,35.0862,34.4332,34.9279,696502.0
2023-12-12,34.918,34.9972,34.3144,34.7498,667158.0
2023-12-13,34.7795,36.7188,34.1067,36.6792,1362116.0
2023-12-14,37.8468,38.3316,36.8475,37.4213,1145702.0
2023-12-15,37.362,37.6934,36.798,37.1245,3252046.0
2023-12-16,37.362,37.6934,36.798,37.1245,3252046.0
2023-12-17,37.362,37.6934,36.798,37.1245,3252046.0
2023-12-18,37.4114,37.6291,35.9894,36.798,785608.0
2023-12-19,37.0058,37.6588,36.6891,37.4312,714608.0
2023-12-20,37.0849,38.1436,37.0355,37.1245,903777.0
2023-12-21,37.4807,37.7578,36.8079,37.2729,691126.0
2023-12-22,37.6489,37.8963,37.2828,37.4807,452580.0
2023-12-23,37.6489,37.8963,37.2828,37.4807,452580.0
2023-12-24,37.6489,37.8963,37.2828,37.4807,452580.0
2023-12-25,37.6489,37.8963,37.2828,37.4807,452580.0
2023-12-26,37.6885,38.0447,37.451,37.8963,430675.0
2023-12-27,37.8864,38.0051,37.5698,37.7677,537340.0
2023-12-28,37.6093,37.926,37.4066,37.827,523336.0
2023-12-29,37.6885,37.7775,37.1344,37.1542,573190.0
2023-12-30,37.6885,37.7775,37.1344,37.1542,573190.0
2023-12-31,37.6885,37.7775,37.1344,37.1542,573190.0
2024-01-01,37.6885,37.7775,37.1344,37.1542,573190.0
2024-01-02,36.7584,37.7775,36.6397,37.362,826720.0
2024-01-03,37.0651,37.2432,34.9181,36.2736,842562.0
2024-01-04,36.4517,36.9464,36.3033,36.7188,627508.0
2024-01-05,36.4517,37.3917,36.4517,36.7287,526222.0
2024-01-06,36.4517,37.3917,36.4517,36.7287,526222.0
2024-01-07,36.4517,37.3917,36.4517,36.7287,526222.0
2024-01-08,36.699,37.0552,36.4715,37.0256,415797.0
2024-01-09,36.4715,36.798,36.2637,36.6792,436964.0
2024-01-10,36.5803,36.9068,36.3131,36.8475,391407.0
2024-01-11,36.5605,36.61,35.7887,36.1845,685225.0
2024-01-12,36.5605,36.6694,35.4276,35.947,421132.0
2024-01-13,36.5605,36.6694,35.4276,35.947,421132.0
2024-01-14,36.5605,36.6694,35.4276,35.947,421132.0
2024-01-15,36.5605,36.6694,35.4276,35.947,421132.0
2024-01-16,35.3534,35.6601,35.106,35.3039,446965.0
2024-01-17,34.7003,35.4721,34.6212,35.3138,522420.0
2024-01-18,35.4028,35.7689,35.1753,35.5908,400599.0
2024-01-19,35.8382,36.2043,35.2148,36.1845,545049.0
2024-01-20,35.8382,36.2043,35.2148,36.1845,545049.0
2024-01-21,35.8382,36.2043,35.2148,36.1845,545049.0
2024-01-22,36.4022,36.9167,36.3329,36.9068,442387.0
2024-01-23,37.2729,37.2729,36.3033,36.323,602196.0
2024-01-24,36.8376,37.1146,36.3824,36.6595,684095.0
2024-01-25,37.0355,37.1641,36.1251,36.5704,598028.0
2024-01-26,37.451,37.451,36.1251,36.3923,517111.0
2024-01-27,37.451,37.451,36.1251,36.3923,517111.0
2024-01-28,37.451,37.451,36.1251,36.3923,517111.0
2024-01-29,36.887,37.1839,36.422,37.174,587933.0
2024-01-30,37.0355,37.3768,36.8277,37.2531,592336.0
2024-01-31,36.5605,36.8771,35.2643,35.4721,1417177.0
2024-02-01,35.6205,36.2142,34.166,35.3435,877540.0
2024-02-02,34.7102,35.8184,34.5325,35.2643,729823.0
2024-02-03,34.7102,35.8184,34.5325,35.2643,729823.0
2024-02-04,34.7102,35.8184,34.5325,35.2643,729823.0
2024-02-05,34.8982,34.9081,34.2749,34.6014,973615.0
2024-02-06,34.5024,34.9477,33.9978,34.1957,455562.0
2024-02-07,34.2749,34.5618,33.5229,34.1165,570349.0
2024-02-08,34.0869,34.3837,33.8989,34.2749,637411.0
2024-02-09,34.3243,34.9378,33.9088,34.8883,505680.0
2024-02-10,34.3243,34.9378,33.9088,34.8883,505680.0
2024-02-11,34.3243,34.9378,33.9088,34.8883,505680.0
2024-02-12,34.8883,35.6601,34.7102,35.1852,628608.0
2024-02-13,34.0572,34.265,33.0281,33.4239,755929.0
2024-02-14,33.8098,34.0077,33.2854,33.9187,517891.0
2024-02-15,34.1561,35.5513,34.1561,35.4424,632459.0
2024-02-16,35.1258,35.2396,34.6805,34.8982,391930.0
2024-02-17,35.1258,35.2396,34.6805,34.8982,391930.0
2024-02-18,35.1258,35.2396,34.6805,34.8982,391930.0
2024-02-19,35.1258,35.2396,34.6805,34.8982,391930.0
2024-02-20,34.3936,34.9279,34.3144,34.4233,369663.0
2024-02-21,34.3243,34.3985,33.8989,34.1264,483876.0
2024-02-22,33.9582,34.1067,33.6218,33.9978,461843.0
2024-02-23,34.0572,34.4431,33.7208,34.0572,403645.0
2024-02-24,34.0572,34.4431,33.7208,34.0572,403645.0
2024-02-25,34.0572,34.4431,33.7208,34.0572,403645.0
2024-02-26,33.8692,34.354,33.6416,33.978,559488.0
2024-02-27,34.077,34.4332,33.7406,34.0473,399744.0
2024-02-28,33.7307,34.077,33.6515,33.7109,291307.0
2024-02-29,34.4332,34.7201,34.077,34.3243,465551.0
2024-03-01,34.0473,34.1215,33.4041,33.8197,463722.0
2024-03-02,34.0473,34.1215,33.4041,33.8197,463722.0
2024-03-03,34.0473,34.1215,33.4041,33.8197,463722.0
2024-03-04,34.1165,34.4134,33.4239,33.513,622033.0
2024-03-05,33.3942,34.7993,33.3942,34.7399,557825.0
2024-03-06,34.7201,35.2989,33.9384,34.73,485625.0
2024-03-07,35.17,35.42,34.87,35.05,395774.0
2024-03-08,35.35,35.6,34.8,34.99,406926.0
2024-03-09,35.35,35.6,34.8,34.99,406926.0
2024-03-10,35.35,35.6,34.8,34.99,406926.0
2024-03-11,35.0,35.64,34.965,35.34,600496.0
2024-03-12,35.03,35.2,34.23,34.39,606750.0
2024-03-13,34.16,34.7,34.08,34.33,751130.0
2024-03-14,34.26,34.26,32.92,33.19,698297.0
2024-03-15,32.94,33.815,32.94,33.5,2507460.0
2024-03-16,32.94,33.815,32.94,33.5,2507460.0
2024-03-17,32.94,33.815,32.94,33.5,2507460.0
2024-03-18,33.51,33.56,33.06,33.1,521333.0
2024-03-19,33.07,33.64,33.07,33.33,361769.0
2024-03-20,33.08,34.76,33.08,34.5,547774.0
2024-03-21,34.57,35.04,34.52,34.69,472299.0
2024-03-22,34.71,34.71,33.92,34.06,404037.0
2024-03-23,34.71,34.71,33.92,34.06,404037.0
2024-03-24,34.71,34.71,33.92,34.06,404037.0
2024-03-25,34.16,34.49,33.95,34.14,262587.0
2024-03-26,34.37,34.37,33.84,33.86,320937.0
2024-03-27,34.01,35.4,34.0,35.37,494538.0
2024-03-28,35.34,35.96,35.1825,35.79,577764.0
2024-03-29,35.34,35.96,35.1825,35.79,577764.0
2024-03-30,35.34,35.96,35.1825,35.79,577764.0
2024-03-31,35.34,35.96,35.1825,35.79,577764.0
2024-04-01,35.73,36.08,34.92,35.15,472228.0
2024-04-02,34.71,34.9,34.23,34.34,453867.0
2024-04-03,34.11,34.51,34.06,34.22,374890.0
2024-04-04,34.64,34.81,33.92,34.04,350166.0
2024-04-05,33.88,34.27,33.71,34.06,297962.0
2024-04-06,33.88,34.27,33.71,34.06,297962.0
2024-04-07,33.88,34.27,33.71,34.06,297962.0
2024-04-08,34.29,34.83,34.14,34.65,299227.0
