,MBWM US Equity,MBWM US Equity,MBWM US Equity,MBWM US Equity,MBWM US Equity
2023-08-14,34.0084,34.0084,33.62,33.7171,15917.0
2023-08-15,33.3482,33.6297,32.8434,32.9113,25877.0
2023-08-16,33.154,33.2948,32.6006,32.7171,33461.0
2023-08-17,32.7657,32.9696,32.5424,32.7657,27325.0
2023-08-18,32.5133,33.2413,32.5133,32.9987,79512.0
2023-08-19,32.5133,33.2413,32.5133,32.9987,79512.0
2023-08-20,32.5133,33.2413,32.5133,32.9987,79512.0
2023-08-21,33.0472,33.0472,32.1249,32.3385,22784.0
2023-08-22,32.3774,32.3774,31.7463,31.7463,31893.0
2023-08-23,31.8628,32.4162,31.5618,32.3385,50087.0
2023-08-24,32.1638,32.6492,32.1638,32.4841,27261.0
2023-08-25,32.7171,32.8919,31.9027,32.2511,16360.0
2023-08-26,32.7171,32.8919,31.9027,32.2511,16360.0
2023-08-27,32.7171,32.8919,31.9027,32.2511,16360.0
2023-08-28,32.4453,32.6492,32.2609,32.3676,60076.0
2023-08-29,32.4162,32.6977,32.3528,32.523,23338.0
2023-08-30,32.5133,32.6104,32.2123,32.4647,44170.0
2023-08-31,32.5432,32.8865,32.4353,32.7393,42198.0
2023-09-01,32.9355,33.7103,32.9355,33.5828,31853.0
2023-09-02,32.9355,33.7103,32.9355,33.5828,31853.0
2023-09-03,32.9355,33.7103,32.9355,33.5828,31853.0
2023-09-04,32.9355,33.7103,32.9355,33.5828,31853.0
2023-09-05,33.3671,33.3671,32.5334,33.1219,42495.0
2023-09-06,33.1807,33.4259,32.3961,32.4549,30136.0
2023-09-07,32.3764,32.3764,31.5918,32.1901,107149.0
2023-09-08,32.4157,32.4941,31.8567,32.3176,30570.0
2023-09-09,32.4157,32.4941,31.8567,32.3176,30570.0
2023-09-10,32.4157,32.4941,31.8567,32.3176,30570.0
2023-09-11,32.4451,32.5824,32.0822,32.2097,17258.0
2023-09-12,32.0233,32.4819,32.0135,32.1607,18574.0
2023-09-13,32.3274,32.8472,31.4937,31.5722,33351.0
2023-09-14,31.7095,32.3961,31.7095,32.2391,37565.0
2023-09-15,32.2097,32.3372,31.5283,31.631,112086.0
2023-09-16,32.2097,32.3372,31.5283,31.631,112086.0
2023-09-17,32.2097,32.3372,31.5283,31.631,112086.0
2023-09-18,31.6408,31.6408,30.7679,30.8071,27885.0
2023-09-19,30.8464,31.5869,30.5325,30.5521,26676.0
2023-09-20,30.6208,31.1799,30.6012,30.66,22138.0
2023-09-21,30.4148,30.8758,30.4148,30.8366,58249.0
2023-09-22,30.7777,30.7777,30.2677,30.4835,19281.0
2023-09-23,30.7777,30.7777,30.2677,30.4835,19281.0
2023-09-24,30.7777,30.7777,30.2677,30.4835,19281.0
2023-09-25,30.5718,31.1014,30.4443,31.0033,23040.0
2023-09-26,30.7679,31.2485,30.3069,30.3756,27073.0
2023-09-27,30.7973,30.7973,30.2187,30.3266,21644.0
2023-09-28,30.2971,30.8071,30.1108,30.5423,19837.0
2023-09-29,30.7483,30.7581,30.0519,30.3167,31062.0
2023-09-30,30.7483,30.7581,30.0519,30.3167,31062.0
2023-10-01,30.7483,30.7581,30.0519,30.3167,31062.0
2023-10-02,30.15,30.3167,29.7969,30.2187,34134.0
2023-10-03,30.199,31.0376,29.5713,29.7675,20489.0
2023-10-04,29.7381,30.6796,29.5453,30.101,25000.0
2023-10-05,30.0421,30.8611,29.9244,30.2775,77508.0
2023-10-06,29.9735,30.969,29.7283,30.3069,23672.0
2023-10-07,29.9735,30.969,29.7283,30.3069,23672.0
2023-10-08,29.9735,30.969,29.7283,30.3069,23672.0
2023-10-09,30.9739,30.9739,29.7185,30.1696,21272.0
2023-10-10,30.3167,30.6796,30.2285,30.3266,20605.0
2023-10-11,30.6993,30.6993,30.252,30.5423,22976.0
2023-10-12,30.5816,30.5816,29.8361,30.3266,23540.0
2023-10-13,30.5227,31.3956,29.7675,29.9735,28422.0
2023-10-14,30.5227,31.3956,29.7675,29.9735,28422.0
2023-10-15,30.5227,31.3956,29.7675,29.9735,28422.0
2023-10-16,30.2873,31.0671,29.8852,30.1696,35919.0
2023-10-17,30.4639,32.6805,30.4639,32.3961,60066.0
2023-10-18,32.3764,32.3764,31.4447,31.7487,42731.0
2023-10-19,31.8762,32.2293,31.4545,31.5722,22932.0
2023-10-20,31.6604,31.6604,30.7483,30.7973,38147.0
2023-10-21,31.6604,31.6604,30.7483,30.7973,38147.0
2023-10-22,31.6604,31.6604,30.7483,30.7973,38147.0
2023-10-23,30.8366,31.2191,30.5031,30.8268,30004.0
2023-10-24,30.9739,30.9739,30.1598,30.5423,29334.0
2023-10-25,30.2873,31.5624,30.1304,31.1995,38226.0
2023-10-26,31.2093,32.3274,31.2093,32.1705,21451.0
2023-10-27,32.092,32.092,30.003,31.4349,30993.0
2023-10-28,32.092,32.092,30.003,31.4349,30993.0
2023-10-29,32.092,32.092,30.003,31.4349,30993.0
2023-10-30,31.7781,32.2489,31.2387,32.0724,23143.0
2023-10-31,32.2293,32.3764,31.9007,32.3078,22549.0
2023-11-01,32.3568,32.5628,30.9353,32.3372,22837.0
2023-11-02,32.6805,33.1758,32.5432,33.0042,32443.0
2023-11-03,33.779,34.4067,33.7005,34.0242,38802.0
2023-11-04,33.779,34.4067,33.7005,34.0242,38802.0
2023-11-05,33.779,34.4067,33.7005,34.0242,38802.0
2023-11-06,34.1027,34.1125,33.6907,33.9752,26755.0
2023-11-07,33.7201,33.8665,33.3377,33.7692,18164.0
2023-11-08,33.6613,33.8056,31.8885,33.2003,28227.0
2023-11-09,33.4455,33.4455,32.5824,32.7786,16915.0
2023-11-10,33.1022,33.3474,32.7099,33.1807,28012.0
2023-11-11,33.1022,33.3474,32.7099,33.1807,28012.0
2023-11-12,33.1022,33.3474,32.7099,33.1807,28012.0
2023-11-13,32.9061,33.573,32.857,33.4455,18944.0
2023-11-14,34.5538,36.0741,34.3578,35.9662,50561.0
2023-11-15,35.8681,36.3291,35.6327,35.9466,39583.0
2023-11-16,35.8877,35.8975,35.2698,35.3679,29390.0
2023-11-17,35.8289,36.3599,35.5444,35.9956,32400.0
2023-11-18,35.8289,36.3599,35.5444,35.9956,32400.0
2023-11-19,35.8289,36.3599,35.5444,35.9956,32400.0
2023-11-20,35.8779,35.9925,34.8775,35.0835,88759.0
2023-11-21,34.8186,34.8186,33.8869,34.2302,52323.0
2023-11-22,34.5734,34.5833,33.9653,34.2498,13040.0
2023-11-23,34.5734,34.5833,33.9653,34.2498,13040.0
2023-11-24,34.1615,34.5342,34.083,34.2988,55524.0
2023-11-25,34.1615,34.5342,34.083,34.2988,55524.0
2023-11-26,34.1615,34.5342,34.083,34.2988,55524.0
2023-11-27,34.4067,34.579,33.6466,33.8771,23135.0
2023-11-28,33.7496,34.0144,33.0924,33.8084,23543.0
2023-11-29,34.0242,34.8764,34.0242,34.3773,25370.0
2023-11-30,34.7041,34.7041,33.783,34.0603,36329.0
2023-12-01,34.2584,36.0015,34.2584,35.8926,42878.0
2023-12-02,34.2584,36.0015,34.2584,35.8926,42878.0
2023-12-03,34.2584,36.0015,34.2584,35.8926,42878.0
2023-12-04,35.6846,36.7444,35.3083,36.7047,35263.0
2023-12-05,36.5364,36.8236,35.8431,35.952,68470.0
2023-12-06,36.3482,36.8929,36.1204,36.2095,49234.0
2023-12-07,36.4869,36.9821,36.0709,36.9821,34732.0
2023-12-08,36.7345,37.4183,36.6453,37.2297,30028.0
2023-12-09,36.7345,37.4183,36.6453,37.2297,30028.0
2023-12-10,36.7345,37.4183,36.6453,37.2297,30028.0
2023-12-11,37.4376,37.9923,37.096,37.507,39268.0
2023-12-12,37.6357,37.6357,37.2297,37.2792,27596.0
2023-12-13,37.5664,39.567,37.0712,39.4581,96579.0
2023-12-14,39.6562,40.607,38.8936,39.8444,95842.0
2023-12-15,40.2504,40.4584,39.2402,39.2699,151407.0
2023-12-16,40.2504,40.4584,39.2402,39.2699,151407.0
2023-12-17,40.2504,40.4584,39.2402,39.2699,151407.0
2023-12-18,39.5274,39.6859,38.6757,39.1015,65426.0
2023-12-19,39.3987,40.2108,39.3987,40.1613,61179.0
2023-12-20,40.2108,41.0923,39.6958,39.7255,73465.0
2023-12-21,39.9929,40.3792,39.4942,39.7651,92299.0
2023-12-22,40.1118,40.6614,39.8741,40.3396,45349.0
2023-12-23,40.1118,40.6614,39.8741,40.3396,45349.0
2023-12-24,40.1118,40.6614,39.8741,40.3396,45349.0
2023-12-25,40.1118,40.6614,39.8741,40.3396,45349.0
2023-12-26,40.6763,41.3052,40.6268,41.1121,39157.0
2023-12-27,41.0824,41.5281,40.9635,41.3201,30303.0
2023-12-28,41.1913,41.1913,40.6565,40.8645,34478.0
2023-12-29,40.6862,41.1861,39.9731,39.9929,37194.0
2023-12-30,40.6862,41.1861,39.9731,39.9929,37194.0
2023-12-31,40.6862,41.1861,39.9731,39.9929,37194.0
2024-01-01,40.6862,41.1861,39.9731,39.9929,37194.0
2024-01-02,39.7057,40.581,39.4977,39.8741,39655.0
2024-01-03,39.7453,39.8939,38.5865,38.7549,41766.0
2024-01-04,38.8341,39.4086,38.8341,39.0718,46737.0
2024-01-05,38.9431,39.6859,38.9431,39.2699,58744.0
2024-01-06,38.9431,39.6859,38.9431,39.2699,58744.0
2024-01-07,38.9431,39.6859,38.9431,39.2699,58744.0
2024-01-08,39.3392,39.4185,38.7054,39.2402,27011.0
2024-01-09,38.7351,38.8638,38.3984,38.6162,32292.0
2024-01-10,38.537,38.844,38.329,38.4281,68668.0
2024-01-11,38.0319,38.0319,37.1405,38.0022,96721.0
2024-01-12,38.5271,38.5271,36.9921,37.4872,50753.0
2024-01-13,38.5271,38.5271,36.9921,37.4872,50753.0
2024-01-14,38.5271,38.5271,36.9921,37.4872,50753.0
2024-01-15,38.5271,38.5271,36.9921,37.4872,50753.0
2024-01-16,39.8146,39.8146,33.9217,36.7741,164687.0
2024-01-17,36.9028,38.0715,36.3141,37.6456,105248.0
2024-01-18,38.121,38.6261,37.7249,38.3092,98265.0
2024-01-19,38.6856,39.4937,37.9725,38.6757,181713.0
2024-01-20,38.6856,39.4937,37.9725,38.6757,181713.0
2024-01-21,38.6856,39.4937,37.9725,38.6757,181713.0
2024-01-22,39.3194,40.9338,39.2553,40.8744,109483.0
2024-01-23,40.9536,41.7261,40.0325,40.0821,118216.0
2024-01-24,40.3198,41.1264,40.2999,40.8348,57287.0
2024-01-25,41.1814,41.4983,40.0622,40.7357,90956.0
2024-01-26,40.7555,41.2904,40.1514,40.498,92157.0
2024-01-27,40.7555,41.2904,40.1514,40.498,92157.0
2024-01-28,40.7555,41.2904,40.1514,40.498,92157.0
2024-01-29,40.2108,41.736,40.1402,41.6172,64391.0
2024-01-30,41.4785,42.4106,41.1716,41.6964,64993.0
2024-01-31,41.2606,41.5974,39.6067,39.7057,101258.0
2024-02-01,39.9434,40.196,38.2993,39.3987,104867.0
2024-02-02,38.953,39.5918,38.1508,38.9728,87525.0
2024-02-03,38.953,39.5918,38.1508,38.9728,87525.0
2024-02-04,38.953,39.5918,38.1508,38.9728,87525.0
2024-02-05,38.4578,38.7549,37.8301,37.8635,87667.0
2024-02-06,37.923,38.4385,37.4079,37.6258,74207.0
2024-02-07,37.5664,37.5664,36.3739,36.8731,71639.0
2024-02-08,36.6948,37.1504,36.4869,36.8137,77826.0
2024-02-09,36.8335,37.6853,36.4274,37.6853,50113.0
2024-02-10,36.8335,37.6853,36.4274,37.6853,50113.0
2024-02-11,36.8335,37.6853,36.4274,37.6853,50113.0
2024-02-12,37.4872,39.0619,37.4872,38.5172,58530.0
2024-02-13,37.4376,37.4376,35.7539,35.9916,89908.0
2024-02-14,36.4571,36.9523,36.061,36.8335,75111.0
2024-02-15,37.0712,38.6757,37.0712,38.5865,57485.0
2024-02-16,38.329,38.329,37.4277,37.4277,75651.0
2024-02-17,38.329,38.329,37.4277,37.4277,75651.0
2024-02-18,38.329,38.329,37.4277,37.4277,75651.0
2024-02-19,38.329,38.329,37.4277,37.4277,75651.0
2024-02-20,37.0712,37.6456,36.9424,36.992,68881.0
2024-02-21,36.9623,37.6258,36.7976,37.5961,64956.0
2024-02-22,37.4476,37.7793,36.5166,36.9325,152064.0
2024-02-23,36.8137,37.3485,36.5463,37.0712,48313.0
2024-02-24,36.8137,37.3485,36.5463,37.0712,48313.0
2024-02-25,36.8137,37.3485,36.5463,37.0712,48313.0
2024-02-26,36.8335,37.2445,36.2888,36.3878,33919.0
2024-02-27,36.5859,36.9127,36.3016,36.4274,44790.0
2024-02-28,36.1402,36.4372,35.9025,36.16,46600.0
2024-02-29,36.92,37.34,36.51,36.84,46656.0
2024-03-01,36.61,36.64,35.8857,36.38,65660.0
2024-03-02,36.61,36.64,35.8857,36.38,65660.0
2024-03-03,36.61,36.64,35.8857,36.38,65660.0
2024-03-04,38.31,39.7,37.11,38.44,160671.0
2024-03-05,38.11,39.425,38.11,38.66,138942.0
2024-03-06,37.92,38.39,35.87,36.98,178441.0
2024-03-07,37.4,37.91,37.0,37.24,83100.0
2024-03-08,37.76,37.8626,37.0,37.23,70199.0
2024-03-09,37.76,37.8626,37.0,37.23,70199.0
2024-03-10,37.76,37.8626,37.0,37.23,70199.0
2024-03-11,37.3,37.365,36.75,36.8,43586.0
2024-03-12,36.83,36.84,36.3078,36.51,65933.0
2024-03-13,36.58,37.02,36.15,36.43,54957.0
2024-03-14,36.51,36.51,35.14,35.3,83813.0
2024-03-15,35.32,36.17,35.32,35.72,230280.0
2024-03-16,35.32,36.17,35.32,35.72,230280.0
2024-03-17,35.32,36.17,35.32,35.72,230280.0
2024-03-18,35.72,35.99,35.2291,35.34,65923.0
2024-03-19,35.23,35.84,35.23,35.59,52717.0
2024-03-20,35.38,37.66,35.1457,37.07,68051.0
2024-03-21,37.33,37.77,37.06,37.43,59958.0
2024-03-22,37.59,37.59,36.82,36.89,41614.0
2024-03-23,37.59,37.59,36.82,36.89,41614.0
2024-03-24,37.59,37.59,36.82,36.89,41614.0
2024-03-25,37.02,37.57,36.65,36.87,33131.0
2024-03-26,37.12,37.12,36.56,36.87,67493.0
2024-03-27,36.84,38.04,36.8,38.04,62146.0
2024-03-28,38.01,38.54,37.8,38.49,110129.0
2024-03-29,38.01,38.54,37.8,38.49,110129.0
2024-03-30,38.01,38.54,37.8,38.49,110129.0
2024-03-31,38.01,38.54,37.8,38.49,110129.0
2024-04-01,38.51,38.51,37.13,37.46,67150.0
2024-04-02,36.92,37.16,36.5,36.84,91516.0
2024-04-03,36.7,37.21,36.6,36.83,64659.0
2024-04-04,37.25,37.58,36.8,37.03,85051.0
2024-04-05,37.12,37.22,36.67,37.03,50645.0
2024-04-06,37.12,37.22,36.67,37.03,50645.0
2024-04-07,37.12,37.22,36.67,37.03,50645.0
2024-04-08,37.01,37.47,36.77,37.3,58365.0
