,PII US Equity,PII US Equity,PII US Equity,PII US Equity,PII US Equity
2022-08-07,109.5479,112.0279,108.7819,110.1894,437735.0
2022-08-08,110.9171,114.8429,110.9171,112.0566,632943.0
2022-08-09,111.597,112.9614,110.0554,111.6736,563319.0
2022-08-10,114.3163,114.9961,112.7268,113.4067,447505.0
2022-08-11,114.4503,115.4509,113.2247,114.6323,511818.0
2022-08-12,114.9004,115.4174,113.3492,115.1302,339011.0
2022-08-13,114.9004,115.4174,113.3492,115.1302,339011.0
2022-08-14,114.9004,115.4174,113.3492,115.1302,339011.0
2022-08-15,114.8333,115.7717,114.2904,115.2929,507157.0
2022-08-16,114.7472,118.6059,114.5652,117.2845,327514.0
2022-08-17,115.7047,116.6334,114.728,115.5227,394329.0
2022-08-18,115.6568,117.5431,114.9099,117.2462,278592.0
2022-08-19,116.0398,117.0547,115.0727,116.3749,310525.0
2022-08-20,116.0398,117.0547,115.0727,116.3749,310525.0
2022-08-21,116.0398,117.0547,115.0727,116.3749,310525.0
2022-08-22,114.8333,116.1451,112.8226,113.3971,385870.0
2022-08-23,113.6173,115.178,113.4928,113.5886,371710.0
2022-08-24,113.6652,115.1014,113.2439,114.1248,355445.0
2022-08-25,114.4695,117.8399,114.2876,116.6813,331354.0
2022-08-26,117.026,117.5048,111.9752,111.9991,430656.0
2022-08-27,117.026,117.5048,111.9752,111.9991,430656.0
2022-08-28,117.026,117.5048,111.9752,111.9991,430656.0
2022-08-29,111.0704,113.4162,110.1607,111.5874,362049.0
2022-08-30,111.7502,111.9896,109.524,110.4384,415761.0
2022-08-31,111.0546,111.2376,108.6475,109.0615,425020.0
2022-09-01,108.2816,109.88,107.7328,109.4948,347927.0
2022-09-02,110.4288,111.5264,107.5595,108.1565,470913.0
2022-09-03,110.4288,111.5264,107.5595,108.1565,470913.0
2022-09-04,110.4288,111.5264,107.5595,108.1565,470913.0
2022-09-05,110.4288,111.5264,107.5595,108.1565,470913.0
2022-09-06,108.0506,108.3346,103.0149,104.4014,585707.0
2022-09-07,103.997,107.7713,103.7178,107.4536,469249.0
2022-09-08,106.3848,107.9832,103.7755,107.8195,491115.0
2022-09-09,108.8016,109.62,108.0891,108.6283,482099.0
2022-09-10,108.8016,109.62,108.0891,108.6283,482099.0
2022-09-11,108.8016,109.62,108.0891,108.6283,482099.0
2022-09-12,109.283,112.4508,108.8786,111.6035,515680.0
2022-09-13,108.2913,109.3215,106.4041,106.6255,435508.0
2022-09-14,106.9625,107.8002,105.1139,107.0781,496460.0
2022-09-15,106.587,109.0375,105.4605,106.5582,506809.0
2022-09-16,105.4124,105.913,102.5142,103.8237,1228958.0
2022-09-17,105.4124,105.913,102.5142,103.8237,1228958.0
2022-09-18,105.4124,105.913,102.5142,103.8237,1228958.0
2022-09-19,103.3711,106.0478,103.3711,105.8553,377041.0
2022-09-20,104.8924,104.8924,102.7357,103.3519,360194.0
2022-09-21,103.9585,104.6325,100.9255,101.041,439080.0
2022-09-22,100.7714,101.0747,97.3341,98.0466,478375.0
2022-09-23,96.4483,97.0009,93.7716,94.7729,788597.0
2022-09-24,96.4483,97.0009,93.7716,94.7729,788597.0
2022-09-25,96.4483,97.0009,93.7716,94.7729,788597.0
2022-09-26,94.6477,96.6794,94.0893,94.8307,523817.0
2022-09-27,96.3327,96.9778,94.2434,96.3712,426010.0
2022-09-28,97.5267,100.9833,96.6878,100.29,571183.0
2022-09-29,98.2295,98.3547,93.3286,94.0219,877480.0
2022-09-30,93.2131,95.755,91.6726,92.0962,800668.0
2022-10-01,93.2131,95.755,91.6726,92.0962,800668.0
2022-10-02,93.2131,95.755,91.6726,92.0962,800668.0
2022-10-03,93.1457,95.6395,92.5006,94.3589,564488.0
2022-10-04,96.5349,99.876,96.5349,99.4523,468569.0
2022-10-05,96.8623,98.0273,96.429,97.1223,312034.0
2022-10-06,95.9957,96.7699,94.0556,95.5047,491662.0
2022-10-07,94.33,94.5996,91.7573,93.3575,404164.0
2022-10-08,94.33,94.5996,91.7573,93.3575,404164.0
2022-10-09,94.33,94.5996,91.7573,93.3575,404164.0
2022-10-10,93.1168,95.0136,92.491,94.4841,358635.0
2022-10-11,94.1663,97.4593,93.2131,96.0246,365597.0
2022-10-12,96.3809,97.0837,94.6333,96.429,387296.0
2022-10-13,93.6656,96.5734,90.883,95.1677,840170.0
2022-10-14,95.6587,96.506,91.557,92.1829,531380.0
2022-10-15,95.6587,96.506,91.557,92.1829,531380.0
2022-10-16,95.6587,96.506,91.557,92.1829,531380.0
2022-10-17,92.982,95.2784,91.7496,94.1567,508936.0
2022-10-18,96.7468,97.6422,94.6381,95.1773,484964.0
2022-10-19,90.3631,92.9917,88.9477,90.2572,876294.0
2022-10-20,90.0839,92.101,88.4807,89.2077,407846.0
2022-10-21,89.3328,91.1334,88.447,89.2847,665625.0
2022-10-22,89.3328,91.1334,88.447,89.2847,665625.0
2022-10-23,89.3328,91.1334,88.447,89.2847,665625.0
2022-10-24,90.3535,93.0976,89.9731,90.96,1255329.0
2022-10-25,91.3741,95.0233,89.5447,94.3589,1754071.0
2022-10-26,94.2626,98.8843,93.733,96.2268,1083836.0
2022-10-27,97.0163,98.9806,95.8032,96.8527,766711.0
2022-10-28,96.8527,98.8554,95.2543,98.037,708009.0
2022-10-29,96.8527,98.8554,95.2543,98.037,708009.0
2022-10-30,96.8527,98.8554,95.2543,98.037,708009.0
2022-10-31,97.1897,98.9709,97.1897,97.8251,1041005.0
2022-11-01,99.0672,100.7137,98.049,100.3478,561291.0
2022-11-02,99.7316,101.4936,96.6794,96.7179,574477.0
2022-11-03,95.1388,97.6518,92.8472,96.2076,772487.0
2022-11-04,98.1525,101.0892,97.9407,99.7027,546442.0
2022-11-05,98.1525,101.0892,97.9407,99.7027,546442.0
2022-11-06,98.1525,101.0892,97.9407,99.7027,546442.0
2022-11-07,100.4345,102.7453,98.9998,102.2157,701376.0
2022-11-08,103.0823,105.3257,102.6297,104.1222,563996.0
2022-11-09,103.5156,103.7707,100.3767,100.7137,568701.0
2022-11-10,105.4316,109.9089,105.4316,107.0492,732081.0
2022-11-11,107.4536,112.6145,106.3271,112.2871,711758.0
2022-11-12,107.4536,112.6145,106.3271,112.2871,711758.0
2022-11-13,107.4536,112.6145,106.3271,112.2871,711758.0
2022-11-14,110.8332,111.8586,107.1744,107.3188,532172.0
2022-11-15,108.6668,109.8463,105.9997,106.4811,803950.0
2022-11-16,105.0657,105.3546,102.9667,104.5169,663905.0
2022-11-17,103.9488,106.0864,102.6779,105.913,529608.0
2022-11-18,107.4536,108.1565,105.1235,106.3463,692412.0
2022-11-19,107.4536,108.1565,105.1235,106.3463,692412.0
2022-11-20,107.4536,108.1565,105.1235,106.3463,692412.0
2022-11-21,105.5086,107.3958,104.3725,105.9034,496457.0
2022-11-22,106.2982,108.6668,106.1826,108.3394,453332.0
2022-11-23,108.2816,109.736,108.1468,108.5898,288400.0
2022-11-24,108.2816,109.736,108.1468,108.5898,288400.0
2022-11-25,108.3202,109.0904,107.5114,108.2046,237328.0
2022-11-26,108.3202,109.0904,107.5114,108.2046,237328.0
2022-11-27,108.3202,109.0904,107.5114,108.2046,237328.0
2022-11-28,107.4632,108.8642,107.4632,108.5224,372845.0
2022-11-29,108.6572,110.5251,108.0794,108.8208,547410.0
2022-11-30,109.4697,110.4477,105.7803,110.4477,967688.0
2022-12-01,110.835,111.9292,108.9371,110.3896,466416.0
2022-12-02,109.2663,113.0234,109.2663,112.8685,364638.0
2022-12-03,109.2663,113.0234,109.2663,112.8685,364638.0
2022-12-04,109.2663,113.0234,109.2663,112.8685,364638.0
2022-12-05,111.784,111.784,107.0101,107.1553,722993.0
2022-12-06,107.2522,108.2834,105.8771,107.5717,687087.0
2022-12-07,108.3173,108.4723,104.323,104.7055,658482.0
2022-12-08,102.2265,103.3837,100.8031,101.8392,935599.0
2022-12-09,101.0161,102.8656,100.0575,101.7424,711219.0
2022-12-10,101.0161,102.8656,100.0575,101.7424,711219.0
2022-12-11,101.0161,102.8656,100.0575,101.7424,711219.0
2022-12-12,102.4396,105.4898,101.7521,104.9572,1044493.0
2022-12-13,108.4529,108.4916,103.3595,104.4731,871625.0
2022-12-14,103.9502,105.7222,103.3885,104.3569,936090.0
2022-12-15,102.5461,103.3643,101.5584,102.9334,622540.0
2022-12-16,102.1781,103.6209,99.7379,99.9994,1409779.0
2022-12-17,102.1781,103.6209,99.7379,99.9994,1409779.0
2022-12-18,102.1781,103.6209,99.7379,99.9994,1409779.0
2022-12-19,100.2996,100.2996,96.9734,97.2977,672202.0
2022-12-20,96.9685,98.1015,95.3805,96.3294,424213.0
2022-12-21,97.6463,98.9052,97.6463,98.8083,516753.0
2022-12-22,97.4817,97.6415,95.2933,96.465,448624.0
2022-12-23,96.0583,98.053,95.5063,97.5786,309548.0
2022-12-24,96.0583,98.053,95.5063,97.5786,309548.0
2022-12-25,96.0583,98.053,95.5063,97.5786,309548.0
2022-12-26,96.0583,98.053,95.5063,97.5786,309548.0
2022-12-27,97.4236,98.6728,96.465,97.2977,274318.0
2022-12-28,97.259,97.8691,94.6736,95.0996,396256.0
2022-12-29,96.0389,97.8497,95.1723,97.3558,366642.0
2022-12-30,96.1261,97.9562,96.1067,97.8013,243282.0
2022-12-31,96.1261,97.9562,96.1067,97.8013,243282.0
2023-01-01,96.1261,97.9562,96.1067,97.8013,243282.0
2023-01-02,96.1261,97.9562,96.1067,97.8013,243282.0
2023-01-03,98.9536,99.2247,96.3004,97.3171,528102.0
2023-01-04,98.392,99.6217,97.5301,98.2854,397535.0
2023-01-05,97.3558,99.5055,96.3101,98.4888,551535.0
2023-01-06,99.2538,100.7644,98.3532,100.135,595987.0
2023-01-07,99.2538,100.7644,98.3532,100.135,595987.0
2023-01-08,99.2538,100.7644,98.3532,100.135,595987.0
2023-01-09,101.0549,101.6746,99.9897,100.164,455508.0
2023-01-10,100.4255,101.3841,98.9681,101.1807,251828.0
2023-01-11,101.6068,102.8075,101.2921,102.6429,379139.0
2023-01-12,103.5628,104.1051,102.0619,103.8921,286448.0
2023-01-13,101.8198,103.9211,100.1737,103.098,511604.0
2023-01-14,101.8198,103.9211,100.1737,103.098,511604.0
2023-01-15,101.8198,103.9211,100.1737,103.098,511604.0
2023-01-16,101.8198,103.9211,100.1737,103.098,511604.0
2023-01-17,101.9264,104.2504,101.4519,103.5532,418711.0
2023-01-18,105.3252,105.3252,99.6217,99.8832,624931.0
2023-01-19,98.8858,99.6508,97.8497,98.8374,409814.0
2023-01-20,98.7696,101.3066,96.9491,100.5998,391290.0
2023-01-21,98.7696,101.3066,96.9491,100.5998,391290.0
2023-01-22,98.7696,101.3066,96.9491,100.5998,391290.0
2023-01-23,100.7353,103.069,100.5707,102.4977,417358.0
2023-01-24,102.885,104.047,101.5487,102.5461,304116.0
2023-01-25,101.539,103.3353,101.5003,102.9334,306576.0
2023-01-26,103.5435,104.2988,100.8128,103.0884,476737.0
2023-01-27,100.3286,103.8437,99.399,103.7856,734445.0
2023-01-28,100.3286,103.8437,99.399,103.7856,734445.0
2023-01-29,100.3286,103.8437,99.399,103.7856,734445.0
2023-01-30,102.6139,105.0928,102.3234,103.2433,1061543.0
2023-01-31,107.4846,111.2804,104.7926,111.203,2186911.0
2023-02-01,111.3579,114.2435,109.9877,114.0498,1283884.0
2023-02-02,115.6282,116.9064,112.6264,114.9698,1023632.0
2023-02-03,113.5754,116.8774,111.7259,114.3984,812166.0
2023-02-04,113.5754,116.8774,111.7259,114.3984,812166.0
2023-02-05,113.5754,116.8774,111.7259,114.3984,812166.0
2023-02-06,113.4979,114.6599,111.813,112.9363,517445.0
2023-02-07,112.5102,113.372,111.2514,112.8879,418643.0
2023-02-08,112.026,114.0983,111.4644,113.2752,563208.0
2023-02-09,114.5243,115.4249,110.3992,111.3579,564455.0
2023-02-10,111.1255,112.8491,110.4961,111.5516,418935.0
2023-02-11,111.1255,112.8491,110.4961,111.5516,418935.0
2023-02-12,111.1255,112.8491,110.4961,111.5516,418935.0
2023-02-13,111.3869,113.8078,110.8883,113.3817,386983.0
2023-02-14,112.4231,114.1757,111.9002,113.8271,279101.0
2023-02-15,112.791,116.2383,112.791,116.1318,517748.0
2023-02-16,115.0085,117.7198,114.505,116.0059,523091.0
2023-02-17,116.0833,117.5358,114.9891,115.5217,410945.0
2023-02-18,116.0833,117.5358,114.9891,115.5217,410945.0
2023-02-19,116.0833,117.5358,114.9891,115.5217,410945.0
2023-02-20,116.0833,117.5358,114.9891,115.5217,410945.0
2023-02-21,113.8659,115.115,112.5005,112.7717,476370.0
2023-02-22,112.0164,113.6335,111.7065,112.1035,431259.0
2023-02-23,112.4715,113.2752,110.835,112.0164,331455.0
2023-02-24,110.7285,110.8786,109.1404,110.3992,392758.0
2023-02-25,110.7285,110.8786,109.1404,110.3992,392758.0
2023-02-26,110.7285,110.8786,109.1404,110.3992,392758.0
2023-02-27,111.3579,112.8298,111.0577,111.1545,366864.0
2023-02-28,110.8526,111.7583,109.9469,110.7747,546474.0
2023-03-01,110.7357,112.2647,110.6968,110.7942,373961.0
2023-03-02,109.5769,112.8003,109.5574,112.4205,375507.0
2023-03-03,113.1703,113.5794,111.5051,112.7126,277038.0
2023-03-04,113.1703,113.5794,111.5051,112.7126,277038.0
2023-03-05,113.1703,113.5794,111.5051,112.7126,277038.0
2023-03-06,112.8587,113.6183,111.4077,112.0991,505754.0
2023-03-07,111.5051,114.115,111.3103,114.0565,821562.0
2023-03-08,114.5142,116.4717,114.1247,115.5855,929710.0
2023-03-09,115.6731,115.9761,110.8331,110.8526,594880.0
2023-03-10,110.5312,111.3639,107.1812,108.603,567901.0
2023-03-11,110.5312,111.3639,107.1812,108.603,567901.0
2023-03-12,110.5312,111.3639,107.1812,108.603,567901.0
2023-03-13,106.5287,109.2701,105.029,108.0479,593164.0
2023-03-14,110.2001,111.1253,107.0741,108.1356,653207.0
2023-03-15,105.2822,106.0905,102.9839,104.6103,714980.0
2023-03-16,104.2012,106.5969,103.6267,106.3145,591681.0
2023-03-17,105.9152,105.9152,102.5262,103.2566,1399717.0
2023-03-18,105.9152,105.9152,102.5262,103.2566,1399717.0
2023-03-19,105.9152,105.9152,102.5262,103.2566,1399717.0
2023-03-20,104.1039,106.1781,103.3443,104.6979,455367.0
2023-03-21,106.8111,107.7947,105.4965,107.6876,602557.0
2023-03-22,108.1453,108.4277,104.0941,104.1233,426029.0
2023-03-23,104.6005,106.1197,102.8573,103.393,415549.0
2023-03-24,102.6626,104.6249,101.2992,104.3278,698226.0
2023-03-25,102.6626,104.6249,101.2992,104.3278,698226.0
2023-03-26,102.6626,104.6249,101.2992,104.3278,698226.0
2023-03-27,105.7107,105.9639,103.1203,104.8342,505811.0
2023-03-28,105.3017,106.4995,103.6462,104.2499,382943.0
2023-03-29,105.8568,105.8568,104.3084,105.2043,381473.0
2023-03-30,106.1392,106.9475,104.6882,105.4867,294335.0
2023-03-31,106.2755,108.1648,105.8422,107.7363,417723.0
2023-04-01,106.2755,108.1648,105.8422,107.7363,417723.0
2023-04-02,106.2755,108.1648,105.8422,107.7363,417723.0
2023-04-03,107.4636,108.4959,106.4606,108.2914,523573.0
2023-04-04,109.1971,109.3918,103.315,105.1653,799133.0
2023-04-05,103.7338,104.0461,99.4099,100.7538,874204.0
2023-04-06,100.4812,101.7569,99.7605,100.189,570814.0
2023-04-07,100.4812,101.7569,99.7605,100.189,570814.0
2023-04-08,100.4812,101.7569,99.7605,100.189,570814.0
2023-04-09,100.4812,101.7569,99.7605,100.189,570814.0
2023-04-10,100.1695,104.3619,100.1695,104.2499,724416.0
2023-04-11,104.9803,107.97,104.7039,107.1909,743666.0
2023-04-12,108.1161,108.1891,103.4319,104.0162,496084.0
2023-04-13,104.6103,104.6492,103.1008,104.1915,531259.0
2023-04-14,104.7369,106.4216,103.8409,105.1167,639730.0
2023-04-15,104.7369,106.4216,103.8409,105.1167,639730.0
2023-04-16,104.7369,106.4216,103.8409,105.1167,639730.0
2023-04-17,105.438,105.9639,103.7143,105.3796,399167.0
2023-04-18,105.7107,106.3827,104.7904,106.2171,358893.0
2023-04-19,106.295,106.4216,105.1751,106.0515,248346.0
2023-04-20,105.1459,106.6894,104.6103,106.1781,467227.0
2023-04-21,106.5482,107.0741,105.0485,106.3047,463734.0
2023-04-22,106.5482,107.0741,105.0485,106.3047,463734.0
2023-04-23,106.5482,107.0741,105.0485,106.3047,463734.0
2023-04-24,106.3924,108.2232,106.071,106.5482,809304.0
2023-04-25,109.3626,109.3626,102.4873,104.1818,1249362.0
2023-04-26,104.8732,106.1441,102.906,103.1982,662414.0
2023-04-27,104.1039,105.9152,102.9645,105.8665,709217.0
2023-04-28,105.8178,106.8111,105.2627,105.8081,998228.0
2023-04-29,105.8178,106.8111,105.2627,105.8081,998228.0
2023-04-30,105.8178,106.8111,105.2627,105.8081,998228.0
2023-05-01,106.0515,108.233,105.4478,106.8988,530895.0
2023-05-02,106.0418,106.3924,102.2243,105.4672,635491.0
2023-05-03,105.8373,107.6194,103.7046,103.9967,526154.0
2023-05-04,102.6918,103.3102,100.7538,101.3674,376878.0
2023-05-05,103.315,104.0552,100.5201,102.4873,540982.0
2023-05-06,103.315,104.0552,100.5201,102.4873,540982.0
2023-05-07,103.315,104.0552,100.5201,102.4873,540982.0
2023-05-08,103.0521,103.4709,102.0539,102.906,390259.0
2023-05-09,101.9225,102.4921,101.4647,101.5621,378982.0
2023-05-10,102.8866,103.5682,98.2835,100.1987,475000.0
2023-05-11,99.9942,101.1044,98.6698,100.7538,488172.0
2023-05-12,100.8902,102.0491,100.3448,101.3868,550512.0
2023-05-13,100.8902,102.0491,100.3448,101.3868,550512.0
2023-05-14,100.8902,102.0491,100.3448,101.3868,550512.0
2023-05-15,101.2797,101.8445,100.374,101.3771,329751.0
2023-05-16,100.2669,100.8999,99.3807,100.0721,487957.0
2023-05-17,100.2864,104.0542,100.189,103.8604,599557.0
2023-05-18,103.7143,105.9347,102.8768,105.5646,508170.0
2023-05-19,105.7204,105.7594,102.5262,103.0132,416446.0
2023-05-20,105.7204,105.7594,102.5262,103.0132,416446.0
2023-05-21,105.7204,105.7594,102.5262,103.0132,416446.0
2023-05-22,102.9352,104.0649,102.6041,102.8768,330724.0
2023-05-23,102.3899,104.6297,102.3509,103.7241,433321.0
2023-05-24,103.7533,103.7533,101.3479,102.0783,292108.0
2023-05-25,101.6498,103.5585,101.5573,103.4222,360139.0
2023-05-26,103.4514,105.4283,102.5311,105.3212,480954.0
2023-05-27,103.4514,105.4283,102.5311,105.3212,480954.0
2023-05-28,103.4514,105.4283,102.5311,105.3212,480954.0
2023-05-29,103.4514,105.4283,102.5311,105.3212,480954.0
2023-05-30,106.0515,106.7763,105.1264,106.1197,607177.0
2023-05-31,104.9931,106.1491,103.4452,105.5221,914477.0
2023-06-01,105.3164,108.4612,104.5914,108.3534,625765.0
2023-06-02,109.9797,114.0356,108.8726,113.5262,781978.0
2023-06-03,109.9797,114.0356,108.8726,113.5262,781978.0
2023-06-04,109.9797,114.0356,108.8726,113.5262,781978.0
2023-06-05,112.4975,113.1588,109.5976,109.8033,804404.0
2023-06-06,110.8026,114.0944,110.4744,113.8886,704021.0
2023-06-07,114.6234,116.0733,113.6927,115.6129,511591.0
2023-06-08,115.6129,115.946,114.5352,115.3974,331910.0
2023-06-09,115.3092,116.2889,114.2805,114.4569,389846.0
2023-06-10,115.3092,116.2889,114.2805,114.4569,389846.0
2023-06-11,115.3092,116.2889,114.2805,114.4569,389846.0
2023-06-12,115.0251,116.2105,113.4086,114.79,487900.0
2023-06-13,115.3484,118.4932,115.2798,118.2189,588160.0
2023-06-14,117.8564,119.4043,117.0138,118.4148,541590.0
2023-06-15,117.3469,119.9627,116.8179,119.2181,483880.0
2023-06-16,120.0019,120.0019,117.8613,118.8165,1056626.0
2023-06-17,120.0019,120.0019,117.8613,118.8165,1056626.0
2023-06-18,120.0019,120.0019,117.8613,118.8165,1056626.0
2023-06-19,120.0019,120.0019,117.8613,118.8165,1056626.0
2023-06-20,118.5422,119.1006,116.8375,116.9061,447934.0
2023-06-21,115.7696,117.5576,115.3784,116.7493,336314.0
2023-06-22,116.7101,116.7101,113.0951,113.8788,575858.0
2023-06-23,112.282,113.7711,111.9489,113.0167,1255388.0
2023-06-24,112.282,113.7711,111.9489,113.0167,1255388.0
2023-06-25,112.282,113.7711,111.9489,113.0167,1255388.0
2023-06-26,113.4968,116.7493,113.3204,114.8389,828636.0
2023-06-27,114.6822,116.0165,113.8886,115.897,365840.0
2023-06-28,115.5247,116.3575,114.7116,115.8578,276616.0
2023-06-29,116.3379,117.2784,115.7794,117.1706,364125.0
2023-06-30,117.9739,119.2573,117.004,118.4736,359293.0
2023-07-01,117.9739,119.2573,117.004,118.4736,359293.0
2023-07-02,117.9739,119.2573,117.004,118.4736,359293.0
2023-07-03,118.2189,120.2664,118.0915,119.7472,214321.0
2023-07-04,118.2189,120.2664,118.0915,119.7472,214321.0
2023-07-05,119.0908,119.6786,118.1422,118.885,392104.0
2023-07-06,117.3763,118.9095,117.0432,118.7871,410342.0
2023-07-07,118.7871,120.8052,118.0533,119.4925,618084.0
2023-07-08,118.7871,120.8052,118.0533,119.4925,618084.0
2023-07-09,118.7871,120.8052,118.0533,119.4925,618084.0
2023-07-10,119.0712,121.6869,119.0712,120.5603,554318.0
2023-07-11,120.9326,126.4678,120.7607,126.1739,994481.0
2023-07-12,127.3593,128.4272,124.4203,126.9773,858413.0
2023-07-13,127.0752,127.1683,125.4734,127.0752,347740.0
2023-07-14,126.8597,126.8597,123.8717,125.2628,409318.0
2023-07-15,126.8597,126.8597,123.8717,125.2628,409318.0
2023-07-16,126.8597,126.8597,123.8717,125.2628,409318.0
2023-07-17,124.2929,127.1095,123.6463,126.8009,372053.0
2023-07-18,126.2621,130.0241,126.1762,129.4167,844515.0
2023-07-19,129.162,133.0709,128.1333,132.6007,926592.0
2023-07-20,132.3264,132.5394,130.7001,131.572,486228.0
2023-07-21,132.5125,132.9338,130.6904,131.6504,581602.0
2023-07-22,132.5125,132.9338,130.6904,131.6504,581602.0
2023-07-23,132.5125,132.9338,130.6904,131.6504,581602.0
2023-07-24,131.7777,133.7763,131.5132,131.7973,734255.0
2023-07-25,131.0724,131.4544,124.4595,130.1123,1086492.0
2023-07-26,131.3173,134.8099,130.1514,134.3837,873486.0
2023-07-27,135.1087,135.6769,131.1311,131.6014,743310.0
2023-07-28,132.8358,133.9037,131.3712,132.0716,584497.0
2023-07-29,132.8358,133.9037,131.3712,132.0716,584497.0
2023-07-30,132.8358,133.9037,131.3712,132.0716,584497.0
2023-07-31,132.2284,133.3844,131.4054,133.0807,1869879.0
2023-08-01,131.9541,132.2774,129.9065,130.1808,608435.0
2023-08-02,128.5839,131.0136,128.2215,130.7882,436861.0
2023-08-03,130.2984,131.0528,129.5244,129.593,419797.0
2023-08-04,129.5832,129.7596,127.33,127.6532,535258.0
2023-08-05,129.5832,129.7596,127.33,127.6532,535258.0
2023-08-06,129.5832,129.7596,127.33,127.6532,535258.0
2023-08-07,128.0157,128.1235,126.0564,126.2033,594524.0
2023-08-08,124.7632,124.9101,122.746,123.47,668900.0
2023-08-09,123.3034,124.6554,122.5736,123.2447,504792.0
2023-08-10,123.7933,124.7044,121.7457,121.8535,399161.0
2023-08-11,121.3735,122.8234,121.2363,121.7947,394031.0
2023-08-12,121.3735,122.8234,121.2363,121.7947,394031.0
2023-08-13,121.3735,122.8234,121.2363,121.7947,394031.0
2023-08-14,121.2167,121.2216,119.2671,121.1873,442504.0
2023-08-15,120.433,121.2265,118.7871,118.8655,404209.0
2023-08-16,118.258,118.8655,114.0552,114.3589,664501.0
2023-08-17,114.7116,115.319,111.8999,112.0272,570895.0
2023-08-18,111.4884,112.5146,110.734,112.2624,746915.0
2023-08-19,111.4884,112.5146,110.734,112.2624,746915.0
2023-08-20,111.4884,112.5146,110.734,112.2624,746915.0
2023-08-21,112.3211,113.0657,110.0287,110.2834,678514.0
2023-08-22,109.9503,110.7977,107.6676,108.5591,647538.0
2023-08-23,108.1281,109.6759,107.7166,108.8335,510241.0
2023-08-24,108.6277,109.9503,107.7656,108.7453,466449.0
2023-08-25,109.3723,109.9895,107.9713,108.4318,354391.0
2023-08-26,109.3723,109.9895,107.9713,108.4318,354391.0
2023-08-27,109.3723,109.9895,107.9713,108.4318,354391.0
2023-08-28,109.049,110.5969,108.7453,110.3324,463627.0
2023-08-29,110.4401,112.1721,109.9013,111.9097,422447.0
2023-08-30,111.1259,111.7688,110.1364,110.2736,463317.0
2023-08-31,110.855,111.9044,109.9879,110.451,450189.0
2023-09-01,111.3477,112.5696,111.1211,112.3429,315968.0
2023-09-02,111.3477,112.5696,111.1211,112.3429,315968.0
2023-09-03,111.3477,112.5696,111.1211,112.3429,315968.0
2023-09-04,111.3477,112.5696,111.1211,112.3429,315968.0
2023-09-05,111.1605,111.6236,108.2438,108.4605,733338.0
2023-09-06,108.4901,109.4064,106.2828,106.6671,662526.0
2023-09-07,105.5832,106.9923,105.13,106.1646,636320.0
2023-09-08,106.3223,107.1096,105.6522,106.8642,278339.0
2023-09-09,106.3223,107.1096,105.6522,106.8642,278339.0
2023-09-10,106.3223,107.1096,105.6522,106.8642,278339.0
2023-09-11,106.9628,107.7511,104.3022,105.0216,831785.0
2023-09-12,104.923,106.2927,104.4599,105.534,573478.0
2023-09-13,105.2581,105.2581,103.3169,104.0657,687810.0
2023-09-14,104.9624,105.5734,103.6519,105.061,674582.0
2023-09-15,104.7062,105.5537,103.9179,105.2778,4446629.0
2023-09-16,104.7062,105.5537,103.9179,105.2778,4446629.0
2023-09-17,104.7062,105.5537,103.9179,105.2778,4446629.0
2023-09-18,105.3862,106.4405,104.8048,105.2975,812752.0
2023-09-19,105.1201,105.8838,104.6274,104.8836,400477.0
2023-09-20,105.1989,106.3765,104.5979,104.6471,326075.0
2023-09-21,103.9574,104.4205,102.5305,102.9227,528239.0
2023-09-22,103.4647,103.9574,102.5581,102.8439,383455.0
2023-09-23,103.4647,103.9574,102.5581,102.8439,383455.0
2023-09-24,103.4647,103.9574,102.5581,102.8439,383455.0
2023-09-25,102.4891,103.9574,102.2428,103.3366,399459.0
2023-09-26,102.2921,102.6862,100.7352,100.7844,395701.0
2023-09-27,101.0998,101.7255,99.2423,100.2228,586055.0
2023-09-28,100.2425,103.1888,100.1243,102.499,416944.0
2023-09-29,103.849,104.6176,102.3512,102.6172,427759.0
2023-09-30,103.849,104.6176,102.3512,102.6172,427759.0
2023-10-01,103.849,104.6176,102.3512,102.6172,427759.0
2023-10-02,102.4793,102.7897,100.8731,101.1392,468651.0
2023-10-03,100.2228,100.3213,97.2617,97.7692,566725.0
2023-10-04,97.6509,98.2914,95.5225,96.8922,658619.0
2023-10-05,96.4389,97.2665,94.8426,95.7393,487762.0
2023-10-06,95.0397,97.0154,94.0247,96.0054,311230.0
2023-10-07,95.0397,97.0154,94.0247,96.0054,311230.0
2023-10-08,95.0397,97.0154,94.0247,96.0054,311230.0
2023-10-09,95.1284,96.9513,94.2563,96.7345,367082.0
2023-10-10,97.0104,99.1585,97.0006,98.5082,306017.0
2023-10-11,98.7841,99.4148,96.9316,97.109,571239.0
2023-10-12,97.0302,97.0302,93.9706,94.9609,550315.0
2023-10-13,94.9707,96.0694,94.7786,95.7097,419211.0
2023-10-14,94.9707,96.0694,94.7786,95.7097,419211.0
2023-10-15,94.9707,96.0694,94.7786,95.7097,419211.0
2023-10-16,96.8134,97.8382,95.5521,96.2418,423273.0
2023-10-17,95.6999,98.7349,95.69,97.9663,496910.0
2023-10-18,96.7247,97.6411,94.8131,94.9214,536932.0
2023-10-19,94.5963,95.4289,93.0147,93.4828,510459.0
