,PPBI US Equity,PPBI US Equity,PPBI US Equity,PPBI US Equity,PPBI US Equity
2023-08-10,24.5461,24.8322,24.3328,24.4006,299991.0
2023-08-11,24.1291,24.5073,24.1291,24.3037,245068.0
2023-08-12,24.1291,24.5073,24.1291,24.3037,245068.0
2023-08-13,24.1291,24.5073,24.1291,24.3037,245068.0
2023-08-14,24.0127,24.0127,23.4405,23.5666,336217.0
2023-08-15,23.1884,23.7945,22.8295,22.9265,434773.0
2023-08-16,22.7907,23.1011,22.6453,22.7035,316844.0
2023-08-17,22.8101,23.3532,22.4319,22.5386,465744.0
2023-08-18,22.2573,22.7326,22.2282,22.461,350285.0
2023-08-19,22.2573,22.7326,22.2282,22.461,350285.0
2023-08-20,22.2573,22.7326,22.2282,22.461,350285.0
2023-08-21,22.5289,22.7035,21.9373,22.2767,317109.0
2023-08-22,22.2476,22.3786,21.5494,21.5785,404377.0
2023-08-23,21.5979,21.9761,21.4427,21.8597,239782.0
2023-08-24,21.753,22.2379,21.7433,21.9082,309696.0
2023-08-25,21.947,22.044,21.4281,21.8209,174374.0
2023-08-26,21.947,22.044,21.4281,21.8209,174374.0
2023-08-27,21.947,22.044,21.4281,21.8209,174374.0
2023-08-28,21.9664,22.4125,21.8209,22.1216,234198.0
2023-08-29,22.1022,22.4222,21.947,22.1216,263587.0
2023-08-30,22.1022,22.1264,21.7045,21.9179,252040.0
2023-08-31,21.9276,22.4222,21.8209,22.3252,683446.0
2023-09-01,22.5289,23.2272,22.5289,23.0429,639627.0
2023-09-02,22.5289,23.2272,22.5289,23.0429,639627.0
2023-09-03,22.5289,23.2272,22.5289,23.0429,639627.0
2023-09-04,22.5289,23.2272,22.5289,23.0429,639627.0
2023-09-05,22.8004,22.8004,22.2767,22.2961,404342.0
2023-09-06,22.3252,22.5289,21.4427,21.6464,329946.0
2023-09-07,21.5494,21.7142,21.2487,21.5397,361577.0
2023-09-08,21.5979,21.8985,21.2778,21.7336,256647.0
2023-09-09,21.5979,21.8985,21.2778,21.7336,256647.0
2023-09-10,21.5979,21.8985,21.2778,21.7336,256647.0
2023-09-11,21.7821,22.1313,21.5882,21.7239,395671.0
2023-09-12,21.7724,22.0052,21.5979,21.8112,362962.0
2023-09-13,21.85,21.8597,21.2196,21.6754,344035.0
2023-09-14,21.947,22.2282,21.9276,22.0052,392825.0
2023-09-15,21.8791,22.0149,21.6173,21.7821,2491448.0
2023-09-16,21.8791,22.0149,21.6173,21.7821,2491448.0
2023-09-17,21.8791,22.0149,21.6173,21.7821,2491448.0
2023-09-18,21.8306,21.8306,21.2875,21.3554,481229.0
2023-09-19,21.3166,21.6464,21.3166,21.4912,566255.0
2023-09-20,21.6464,21.85,21.2778,21.4524,436590.0
2023-09-21,21.2778,21.4456,20.919,20.9384,649532.0
2023-09-22,21.0548,21.2002,20.628,20.6862,425752.0
2023-09-23,21.0548,21.2002,20.628,20.6862,425752.0
2023-09-24,21.0548,21.2002,20.628,20.6862,425752.0
2023-09-25,20.6183,21.1808,20.5505,21.1808,252226.0
2023-09-26,20.8705,21.3942,20.7541,20.822,489785.0
2023-09-27,20.8414,21.0354,20.5408,20.6571,340101.0
2023-09-28,20.6474,21.4621,20.4535,20.6765,685540.0
2023-09-29,20.8414,21.3457,20.7444,21.1033,740701.0
2023-09-30,20.8414,21.3457,20.7444,21.1033,740701.0
2023-10-01,20.8414,21.3457,20.7444,21.1033,740701.0
2023-10-02,21.0839,21.1614,20.4292,20.6571,555652.0
2023-10-03,20.4535,20.5311,20.1237,20.3565,395324.0
2023-10-04,20.3856,20.5723,19.9589,20.3468,379094.0
2023-10-05,20.2595,20.9966,20.2595,20.9287,581369.0
2023-10-06,20.7056,21.2972,20.4729,21.1033,448189.0
2023-10-07,20.7056,21.2972,20.4729,21.1033,448189.0
2023-10-08,20.7056,21.2972,20.4729,21.1033,448189.0
2023-10-09,20.9481,21.4136,20.9481,21.1517,344779.0
2023-10-10,21.3748,21.6173,21.0839,21.3651,310117.0
2023-10-11,21.3942,21.7773,21.2487,21.3748,263600.0
2023-10-12,21.3748,21.3845,20.7056,20.8414,382862.0
2023-10-13,21.0451,21.1227,20.2498,20.4244,320798.0
2023-10-14,21.0451,21.1227,20.2498,20.4244,320798.0
2023-10-15,21.0451,21.1227,20.2498,20.4244,320798.0
2023-10-16,20.5602,20.8608,20.5117,20.7444,368213.0
2023-10-17,20.6183,21.627,20.6183,21.3166,403066.0
2023-10-18,21.0451,21.0451,20.7056,20.7444,422384.0
2023-10-19,20.6474,21.0742,20.3953,20.4244,909184.0
2023-10-20,20.4632,20.4632,19.8328,19.9201,427721.0
2023-10-21,20.4632,20.4632,19.8328,19.9201,427721.0
2023-10-22,20.4632,20.4632,19.8328,19.9201,427721.0
2023-10-23,19.7649,20.2983,19.7164,19.8425,423897.0
2023-10-24,19.3964,19.3964,18.155,18.2617,948239.0
2023-10-25,17.9804,18.1938,17.321,17.9707,815005.0
2023-10-26,18.0871,19.0084,18.0871,18.7175,671469.0
2023-10-27,18.6981,18.7078,18.1065,18.3975,564959.0
2023-10-28,18.6981,18.7078,18.1065,18.3975,564959.0
2023-10-29,18.6981,18.7078,18.1065,18.3975,564959.0
2023-10-30,18.5235,18.6787,18.3296,18.3781,496632.0
2023-10-31,18.3781,18.6884,18.3005,18.4266,612045.0
2023-11-01,18.3781,19.0957,18.0386,19.0666,666881.0
2023-11-02,19.2244,20.2503,19.2244,20.2108,608166.0
2023-11-03,20.8322,21.2761,20.7139,21.0492,495956.0
2023-11-04,20.8322,21.2761,20.7139,21.0492,495956.0
2023-11-05,20.8322,21.2761,20.7139,21.0492,495956.0
2023-11-06,20.8421,21.3156,20.6448,20.704,538750.0
2023-11-07,20.6941,20.7484,20.3982,20.418,621622.0
2023-11-08,20.5166,20.6547,19.7768,19.8952,466542.0
2023-11-09,19.9544,20.0678,19.3231,19.5006,466632.0
2023-11-10,19.6289,19.8557,19.2639,19.4119,526611.0
2023-11-11,19.6289,19.8557,19.2639,19.4119,526611.0
2023-11-12,19.6289,19.8557,19.2639,19.4119,526611.0
2023-11-13,19.2639,19.9346,19.0568,19.8853,432633.0
2023-11-14,20.8421,22.4992,20.8421,22.0652,888625.0
2023-11-15,22.006,22.3513,21.8581,22.0455,552126.0
2023-11-16,22.0948,22.223,21.5917,21.9764,422431.0
2023-11-17,22.2526,22.6077,21.9074,22.154,620053.0
2023-11-18,22.2526,22.6077,21.9074,22.154,620053.0
2023-11-19,22.2526,22.6077,21.9074,22.154,620053.0
2023-11-20,22.3611,23.022,22.2921,22.8839,568018.0
2023-11-21,23.2982,23.2982,22.6274,22.7359,544543.0
2023-11-22,23.0417,23.2489,22.6768,22.8149,462520.0
2023-11-23,23.0417,23.2489,22.6768,22.8149,462520.0
2023-11-24,22.8938,22.9234,22.4696,22.4795,193410.0
2023-11-25,22.8938,22.9234,22.4696,22.4795,193410.0
2023-11-26,22.8938,22.9234,22.4696,22.4795,193410.0
2023-11-27,22.3513,22.4499,22.0751,22.3414,310232.0
2023-11-28,22.2428,22.2428,21.7792,21.9666,353671.0
2023-11-29,22.2625,22.6521,22.154,22.2822,450551.0
2023-11-30,22.2822,22.5683,22.0455,22.2132,470306.0
2023-12-01,22.1343,24.0577,21.8285,24.038,625036.0
2023-12-02,22.1343,24.0577,21.8285,24.038,625036.0
2023-12-03,22.1343,24.0577,21.8285,24.038,625036.0
2023-12-04,23.6927,24.8764,23.6927,24.8073,670304.0
2023-12-05,24.6002,24.9454,23.7716,24.8172,506640.0
2023-12-06,25.2216,25.9811,24.8073,24.8862,801126.0
2023-12-07,25.1822,25.6556,24.8567,25.6556,578700.0
2023-12-08,25.8332,26.0995,25.4682,26.0107,640955.0
2023-12-09,25.8332,26.0995,25.4682,26.0107,640955.0
2023-12-10,25.8332,26.0995,25.4682,26.0107,640955.0
2023-12-11,25.991,26.2968,25.774,25.9219,471781.0
2023-12-12,25.7838,26.0107,25.6162,25.8825,484561.0
2023-12-13,26.0008,27.8848,25.6753,27.7862,700202.0
2023-12-14,28.812,29.6998,28.5556,29.1474,728476.0
2023-12-15,29.1474,29.7195,27.8552,28.8515,1626258.0
2023-12-16,29.1474,29.7195,27.8552,28.8515,1626258.0
2023-12-17,29.1474,29.7195,27.8552,28.8515,1626258.0
2023-12-18,28.8515,29.2559,28.5556,28.6739,662060.0
2023-12-19,28.7923,29.3348,28.5851,28.8416,763261.0
2023-12-20,28.8613,29.3447,28.1018,28.1216,843375.0
2023-12-21,28.4471,28.6443,27.6678,28.5556,430621.0
2023-12-22,28.7627,29.2559,28.1314,28.8219,331588.0
2023-12-23,28.7627,29.2559,28.1314,28.8219,331588.0
2023-12-24,28.7627,29.2559,28.1314,28.8219,331588.0
2023-12-25,28.7627,29.2559,28.1314,28.8219,331588.0
2023-12-26,29.0981,29.6307,28.9008,29.394,326493.0
2023-12-27,29.4926,29.6702,28.9994,29.5321,275307.0
2023-12-28,29.3052,29.6504,29.2016,29.5025,225539.0
2023-12-29,29.3151,29.4827,28.6838,28.7134,322339.0
2023-12-30,29.3151,29.4827,28.6838,28.7134,322339.0
2023-12-31,29.3151,29.4827,28.6838,28.7134,322339.0
2024-01-01,29.3151,29.4827,28.6838,28.7134,322339.0
2024-01-02,28.3188,29.0981,28.1709,28.4372,520616.0
2024-01-03,28.1807,28.1906,27.441,27.4903,459240.0
2024-01-04,27.6185,27.8651,25.8201,27.4804,373126.0
2024-01-05,27.224,27.8058,26.9182,27.4508,406196.0
2024-01-06,27.224,27.8058,26.9182,27.4508,406196.0
2024-01-07,27.224,27.8058,26.9182,27.4508,406196.0
2024-01-08,27.4804,28.1709,27.1944,28.161,416162.0
2024-01-09,27.6086,28.0426,27.5001,27.8355,323091.0
2024-01-10,27.6284,28.0821,27.5199,27.9539,288788.0
2024-01-11,27.6185,27.6875,26.9971,27.5889,321128.0
2024-01-12,27.9243,28.0624,26.8491,27.2733,233346.0
2024-01-13,27.9243,28.0624,26.8491,27.2733,233346.0
2024-01-14,27.9243,28.0624,26.8491,27.2733,233346.0
2024-01-15,27.9243,28.0624,26.8491,27.2733,233346.0
2024-01-16,26.7308,27.2535,26.6371,26.9379,300389.0
2024-01-17,26.2968,26.9132,26.1785,26.4743,312241.0
2024-01-18,26.6913,26.8037,26.3461,26.6617,301115.0
2024-01-19,26.8294,27.293,26.4003,27.2733,322589.0
2024-01-20,26.8294,27.293,26.4003,27.2733,322589.0
2024-01-21,26.8294,27.293,26.4003,27.2733,322589.0
2024-01-22,27.6284,28.1216,27.441,28.1018,529848.0
2024-01-23,28.3681,28.3681,27.51,27.579,287430.0
2024-01-24,27.875,28.161,27.5001,27.6382,335088.0
2024-01-25,28.0821,28.1857,27.0267,27.3423,486032.0
2024-01-26,27.5988,27.875,27.2733,27.6086,993336.0
2024-01-27,27.5988,27.875,27.2733,27.6086,993336.0
2024-01-28,27.5988,27.875,27.2733,27.6086,993336.0
2024-01-29,27.3325,28.6443,26.928,27.6777,667435.0
2024-01-30,27.0859,27.4212,26.4743,26.6617,650189.0
2024-01-31,26.0403,26.4003,24.9652,25.0243,843658.0
2024-02-01,25.3301,25.4485,23.7716,24.8369,760826.0
2024-02-02,24.1366,25.0737,23.959,24.8468,507842.0
2024-02-03,24.1366,25.0737,23.959,24.8468,507842.0
2024-02-04,24.1366,25.0737,23.959,24.8468,507842.0
2024-02-05,24.4029,24.5558,23.8801,24.2846,598393.0
2024-02-06,24.1958,24.541,23.9097,24.0182,846131.0
2024-02-07,24.0281,24.1267,23.362,23.89,678633.0
2024-02-08,23.78,24.32,23.66,24.06,504340.0
2024-02-09,24.12,24.43,23.51,24.36,401022.0
2024-02-10,24.12,24.43,23.51,24.36,401022.0
2024-02-11,24.12,24.43,23.51,24.36,401022.0
2024-02-12,24.33,25.31,24.33,24.93,571503.0
2024-02-13,23.78,24.0538,22.97,23.5,982599.0
2024-02-14,23.87,24.105,23.385,23.7,520761.0
2024-02-15,23.95,25.48,23.95,25.32,549588.0
2024-02-16,25.0,25.175,24.66,24.84,436596.0
2024-02-17,25.0,25.175,24.66,24.84,436596.0
2024-02-18,25.0,25.175,24.66,24.84,436596.0
2024-02-19,25.0,25.175,24.66,24.84,436596.0
2024-02-20,24.47,25.0,24.23,24.26,490417.0
2024-02-21,24.17,24.28,23.91,24.07,432963.0
2024-02-22,23.96,24.19,23.57,23.83,394688.0
2024-02-23,23.83,24.08,23.483,23.72,247865.0
2024-02-24,23.83,24.08,23.483,23.72,247865.0
2024-02-25,23.83,24.08,23.483,23.72,247865.0
2024-02-26,23.59,23.755,23.01,23.26,499747.0
2024-02-27,23.43,23.65,23.22,23.33,478504.0
2024-02-28,23.04,23.14,22.6,22.64,481909.0
2024-02-29,23.19,23.47,22.75,22.86,686971.0
2024-03-01,22.71,22.99,22.14,22.99,466332.0
2024-03-02,22.71,22.99,22.14,22.99,466332.0
2024-03-03,22.71,22.99,22.14,22.99,466332.0
2024-03-04,22.96,23.515,22.34,22.42,363639.0
2024-03-05,22.31,23.61,22.1,23.47,964937.0
2024-03-06,23.47,24.19,22.77,23.67,570826.0
2024-03-07,24.17,24.27,23.69,23.8,360246.0
2024-03-08,24.3,24.3,23.61,23.66,314563.0
2024-03-09,24.3,24.3,23.61,23.66,314563.0
2024-03-10,24.3,24.3,23.61,23.66,314563.0
2024-03-11,23.48,23.83,23.42,23.65,379654.0
2024-03-12,23.54,23.62,22.75,23.11,465990.0
2024-03-13,23.25,23.44,23.07,23.2,426673.0
2024-03-14,23.2,23.2,22.03,22.14,552369.0
2024-03-15,22.08,22.798,22.08,22.61,3847691.0
2024-03-16,22.08,22.798,22.08,22.61,3847691.0
2024-03-17,22.08,22.798,22.08,22.61,3847691.0
2024-03-18,22.6,22.85,22.325,22.35,390618.0
2024-03-19,22.27,22.595,22.1,22.11,420624.0
2024-03-20,21.92,23.43,21.92,23.22,484519.0
2024-03-21,23.26,24.02,23.26,23.67,614158.0
2024-03-22,23.69,23.8,22.87,22.97,384989.0
2024-03-23,23.69,23.8,22.87,22.97,384989.0
2024-03-24,23.69,23.8,22.87,22.97,384989.0
2024-03-25,23.06,23.4,22.82,22.99,352284.0
2024-03-26,23.4,23.42,22.94,22.95,351805.0
2024-03-27,23.02,24.02,22.75,24.02,402697.0
2024-03-28,23.87,24.49,23.82,24.0,410340.0
2024-03-29,23.87,24.49,23.82,24.0,410340.0
2024-03-30,23.87,24.49,23.82,24.0,410340.0
2024-03-31,23.87,24.49,23.82,24.0,410340.0
2024-04-01,24.1,24.1,23.42,23.57,363363.0
2024-04-02,23.18,23.5,22.71,22.98,506229.0
2024-04-03,22.64,23.055,22.59,22.76,551154.0
2024-04-04,23.18,23.51,22.72,22.74,355726.0
2024-04-05,22.59,22.771,22.41,22.61,303013.0
2024-04-06,22.59,22.771,22.41,22.61,303013.0
2024-04-07,22.59,22.771,22.41,22.61,303013.0
2024-04-08,22.67,22.88,22.59,22.63,397313.0
