,AON US Equity,AON US Equity,AON US Equity,AON US Equity,AON US Equity
2022-07-19,265.7538,271.7283,265.5372,271.3543,853749.0
2022-07-20,272.5649,274.1693,269.8286,270.9409,1115185.0
2022-07-21,272.4173,276.7481,270.9409,276.2559,888523.0
2022-07-22,276.2559,279.7501,272.8774,275.0945,918735.0
2022-07-23,276.2559,279.7501,272.8774,275.0945,918735.0
2022-07-24,276.2559,279.7501,272.8774,275.0945,918735.0
2022-07-25,275.311,279.3072,273.9035,276.7382,789858.0
2022-07-26,276.128,277.7127,273.8543,274.8484,534320.0
2022-07-27,274.4547,283.2049,274.4547,281.5612,728491.0
2022-07-28,282.5553,289.6617,279.3466,288.1558,923909.0
2022-07-29,287.9586,293.3332,286.509,287.0119,1293931.0
2022-07-30,287.9586,293.3332,286.509,287.0119,1293931.0
2022-07-31,287.9586,293.3332,286.509,287.0119,1293931.0
2022-08-01,283.018,284.8424,275.464,276.46,849412.0
2022-08-02,275.1681,281.2626,274.4285,276.3811,1086732.0
2022-08-03,276.9038,283.8168,276.6868,282.0713,843491.0
2022-08-04,281.7951,283.0476,279.5763,281.7951,740908.0
2022-08-05,280.1778,283.6491,279.2903,283.5505,561206.0
2022-08-06,280.1778,283.6491,279.2903,283.5505,561206.0
2022-08-07,280.1778,283.6491,279.2903,283.5505,561206.0
2022-08-08,284.7635,287.4064,284.2211,285.8187,529601.0
2022-08-09,285.365,290.2958,284.6155,289.359,667866.0
2022-08-10,293.5502,295.7296,290.6804,293.5995,943083.0
2022-08-11,295.5126,298.1457,290.567,292.5837,741170.0
2022-08-12,295.414,297.8498,293.8263,297.3074,702616.0
2022-08-13,295.414,297.8498,293.8263,297.3074,702616.0
2022-08-14,295.414,297.8498,293.8263,297.3074,702616.0
2022-08-15,295.7197,297.6013,294.8223,296.5185,1077996.0
2022-08-16,295.1181,298.4021,294.9998,296.8341,756967.0
2022-08-17,294.6448,297.623,293.6192,296.2424,513133.0
2022-08-18,296.9524,299.0924,294.5166,298.3823,644853.0
2022-08-19,297.7117,297.7808,293.9643,295.7197,681885.0
2022-08-20,297.7117,297.7808,293.9643,295.7197,681885.0
2022-08-21,297.7117,297.7808,293.9643,295.7197,681885.0
2022-08-22,292.8894,294.1517,288.3531,288.6982,660250.0
2022-08-23,287.6825,288.856,282.3671,282.7221,780038.0
2022-08-24,282.9982,284.5662,281.3119,283.3434,712692.0
2022-08-25,284.5761,286.3413,282.2586,286.223,717191.0
2022-08-26,288.1756,288.4714,281.736,281.9135,856498.0
2022-08-27,288.1756,288.4714,281.736,281.9135,856498.0
2022-08-28,288.1756,288.4714,281.736,281.9135,856498.0
2022-08-29,279.4185,281.233,276.9531,278.9846,512446.0
2022-08-30,278.9846,280.2814,275.6809,278.2154,620325.0
2022-08-31,279.6059,281.6176,274.9019,275.395,825923.0
2022-09-01,275.6514,277.0714,271.47,276.8939,661051.0
2022-09-02,279.1029,282.1206,273.1268,274.4877,534555.0
2022-09-03,279.1029,282.1206,273.1268,274.4877,534555.0
2022-09-04,279.1029,282.1206,273.1268,274.4877,534555.0
2022-09-05,279.1029,282.1206,273.1268,274.4877,534555.0
2022-09-06,274.8328,278.5211,274.3496,277.3377,823727.0
2022-09-07,278.0773,284.8621,277.5448,284.5761,493610.0
2022-09-08,283.4322,288.2348,282.1847,286.9232,722324.0
2022-09-09,287.0218,289.9507,285.6806,288.0474,701122.0
2022-09-10,287.0218,289.9507,285.6806,288.0474,701122.0
2022-09-11,287.0218,289.9507,285.6806,288.0474,701122.0
2022-09-12,288.0277,290.2958,287.2979,289.9408,694766.0
2022-09-13,285.0495,285.2861,279.3594,280.1088,756582.0
2022-09-14,280.2173,281.7458,278.2104,279.8425,858750.0
2022-09-15,280.6906,280.6906,275.9768,276.2529,1064973.0
2022-09-16,273.7579,276.1148,271.2629,273.2846,1571507.0
2022-09-17,273.7579,276.1148,271.2629,273.2846,1571507.0
2022-09-18,273.7579,276.1148,271.2629,273.2846,1571507.0
2022-09-19,271.9927,274.9216,271.2531,274.8526,612549.0
2022-09-20,272.5351,274.0341,269.1033,272.397,596687.0
2022-09-21,273.7875,277.811,269.0638,269.2117,863744.0
2022-09-22,268.9948,270.1338,264.3894,268.4524,1052475.0
2022-09-23,268.5116,271.8842,266.4406,270.1289,1238131.0
2022-09-24,268.5116,271.8842,266.4406,270.1289,1238131.0
2022-09-25,268.5116,271.8842,266.4406,270.1289,1238131.0
2022-09-26,269.7344,270.9671,265.4347,266.0955,849846.0
2022-09-27,269.1526,269.6358,264.3253,267.2197,767227.0
2022-09-28,270.2078,272.8802,268.2502,271.4602,912238.0
2022-09-29,270.7403,270.7403,265.7306,267.2,664165.0
2022-09-30,267.1211,269.1723,264.0541,264.1626,789744.0
2022-10-01,267.1211,269.1723,264.0541,264.1626,789744.0
2022-10-02,267.1211,269.1723,264.0541,264.1626,789744.0
2022-10-03,265.6418,273.0479,263.3638,271.7757,635685.0
2022-10-04,274.2411,280.8386,274.0636,280.3849,756110.0
2022-10-05,277.8801,280.5526,276.174,278.8662,813696.0
2022-10-06,278.4816,279.4481,275.819,276.8347,675836.0
2022-10-07,274.9906,274.9906,267.1704,269.3301,601459.0
2022-10-08,274.9906,274.9906,267.1704,269.3301,601459.0
2022-10-09,274.9906,274.9906,267.1704,269.3301,601459.0
2022-10-10,271.1545,276.2726,270.4642,275.7204,725132.0
2022-10-11,275.7401,276.746,270.6071,272.4069,648953.0
2022-10-12,273.6889,275.9898,269.8823,270.0796,597650.0
2022-10-13,264.419,278.6937,262.6636,277.6039,870024.0
2022-10-14,280.6512,281.6472,266.559,267.0619,910643.0
2022-10-15,280.6512,281.6472,266.559,267.0619,910643.0
2022-10-16,280.6512,281.6472,266.559,267.0619,910643.0
2022-10-17,271.1347,276.2529,270.543,273.6692,870707.0
2022-10-18,280.2567,280.523,272.5597,276.4501,703360.0
2022-10-19,274.2116,278.097,273.4424,277.0418,844242.0
2022-10-20,277.0911,277.0911,268.8764,269.9316,917167.0
2022-10-21,269.8133,277.2933,266.628,276.243,1633376.0
2022-10-22,269.8133,277.2933,266.628,276.243,1633376.0
2022-10-23,269.8133,277.2933,266.628,276.243,1633376.0
2022-10-24,278.8662,282.1797,278.0329,280.5723,783323.0
2022-10-25,279.3297,279.3297,273.2353,276.1247,949257.0
2022-10-26,276.7756,278.5901,272.752,273.2944,1144779.0
2022-10-27,275.4936,279.8721,274.0834,278.4126,965179.0
2022-10-28,273.3635,285.9863,269.2462,285.1974,1248908.0
2022-10-29,273.3635,285.9863,269.2462,285.1974,1248908.0
2022-10-30,273.3635,285.9863,269.2462,285.1974,1248908.0
2022-10-31,282.0947,283.5571,278.1128,278.1326,1130166.0
2022-11-01,279.9111,283.1482,278.4487,281.0968,816067.0
2022-11-02,279.832,283.3397,275.5438,275.8007,713529.0
2022-11-03,274.2297,277.431,272.5796,273.0934,517293.0
2022-11-04,275.8699,276.3935,271.0678,276.3738,576319.0
2022-11-05,275.8699,276.3935,271.0678,276.3738,576319.0
2022-11-06,275.8699,276.3935,271.0678,276.3738,576319.0
2022-11-07,278.4092,284.8465,275.4014,283.6756,595333.0
2022-11-08,284.1104,285.7012,279.17,283.3595,775963.0
2022-11-09,282.8457,283.9177,277.4705,277.7472,680218.0
2022-11-10,286.5411,292.8845,284.7428,292.845,998089.0
2022-11-11,295.157,295.157,287.7761,289.5053,739537.0
2022-11-12,295.157,295.157,287.7761,289.5053,739537.0
2022-11-13,295.157,295.157,287.7761,289.5053,739537.0
2022-11-14,288.3393,295.0484,287.8255,287.8453,579607.0
2022-11-15,290.8194,294.0306,286.1853,288.4085,613852.0
2022-11-16,288.2702,290.7651,287.1141,289.9598,578936.0
2022-11-17,287.7564,292.3213,284.9997,292.2521,719003.0
2022-11-18,295.6708,298.4572,293.7342,297.726,875716.0
2022-11-19,295.6708,298.4572,293.7342,297.726,875716.0
2022-11-20,295.6708,298.4572,293.7342,297.726,875716.0
2022-11-21,298.0225,301.1546,295.4831,298.1015,607425.0
2022-11-22,298.8129,300.4432,297.2814,300.1666,834295.0
2022-11-23,300.1666,301.8364,299.0155,300.6112,493140.0
2022-11-24,300.1666,301.8364,299.0155,300.6112,493140.0
2022-11-25,301.1942,304.4597,298.9611,303.4173,262996.0
2022-11-26,301.1942,304.4597,298.9611,303.4173,262996.0
2022-11-27,301.1942,304.4597,298.9611,303.4173,262996.0
2022-11-28,301.619,304.4153,301.0855,301.6289,930406.0
2022-11-29,300.6112,303.2494,298.5758,299.1192,718782.0
2022-11-30,297.9138,305.3144,297.1628,304.603,1320022.0
2022-12-01,306.3025,306.3025,298.7536,299.4552,1023303.0
2022-12-02,296.4415,304.2572,296.0117,303.1209,807606.0
2022-12-03,296.4415,304.2572,296.0117,303.1209,807606.0
2022-12-04,296.4415,304.2572,296.0117,303.1209,807606.0
2022-12-05,301.6092,307.7352,301.6092,305.0575,979981.0
2022-12-06,305.354,306.5594,303.773,304.2868,859031.0
2022-12-07,304.3264,305.5712,299.8109,300.5124,788630.0
2022-12-08,299.6923,303.0221,299.0204,302.9134,1000841.0
2022-12-09,302.8442,304.6722,301.4807,302.034,698165.0
2022-12-10,302.8442,304.6722,301.4807,302.034,698165.0
2022-12-11,302.8442,304.6722,301.4807,302.034,698165.0
2022-12-12,302.9628,304.8698,300.3395,303.9311,914853.0
2022-12-13,309.5533,310.7093,304.7413,306.2926,913695.0
2022-12-14,305.4725,310.8872,302.4144,302.4885,1150131.0
2022-12-15,297.7557,302.1822,295.0187,300.0381,1015923.0
2022-12-16,297.4395,297.4395,291.4765,295.1966,2137981.0
2022-12-17,297.4395,297.4395,291.4765,295.1966,2137981.0
2022-12-18,297.4395,297.4395,291.4765,295.1966,2137981.0
2022-12-19,293.3785,296.4711,291.6593,293.5168,890921.0
2022-12-20,295.1768,296.8862,291.5012,294.2579,564232.0
2022-12-21,296.0463,299.4848,294.7618,299.4156,635527.0
2022-12-22,297.8446,299.3564,293.0327,296.57,515778.0
2022-12-23,295.6412,298.5461,294.6828,297.0047,430019.0
2022-12-24,295.6412,298.5461,294.6828,297.0047,430019.0
2022-12-25,295.6412,298.5461,294.6828,297.0047,430019.0
2022-12-26,295.6412,298.5461,294.6828,297.0047,430019.0
2022-12-27,297.2221,298.8327,295.987,297.3802,338905.0
2022-12-28,298.1213,299.0303,295.7499,295.9376,384719.0
2022-12-29,298.3683,300.9027,295.0088,299.7615,404629.0
2022-12-30,297.726,298.4473,293.3785,296.5601,432995.0
2022-12-31,297.726,298.4473,293.3785,296.5601,432995.0
2023-01-01,297.726,298.4473,293.3785,296.5601,432995.0
2023-01-02,297.726,298.4473,293.3785,296.5601,432995.0
2023-01-03,297.4593,298.3979,292.9635,295.8487,531351.0
2023-01-04,298.1213,300.3741,296.5996,299.1093,587006.0
2023-01-05,298.5066,299.2971,294.9693,296.7676,578634.0
2023-01-06,299.7713,305.5911,296.2933,303.6643,688237.0
2023-01-07,299.7713,305.5911,296.2933,303.6643,688237.0
2023-01-08,299.7713,305.5911,296.2933,303.6643,688237.0
2023-01-09,304.5536,308.6245,302.1427,302.6763,709140.0
2023-01-10,302.8047,303.9707,300.295,303.6643,558283.0
2023-01-11,303.9805,308.5899,303.7829,308.4664,520905.0
2023-01-12,309.4643,313.2447,305.1761,312.1025,731204.0
2023-01-13,311.3318,313.9107,310.4648,313.387,677498.0
2023-01-14,311.3318,313.9107,310.4648,313.387,677498.0
2023-01-15,311.3318,313.9107,310.4648,313.387,677498.0
2023-01-16,311.3318,313.9107,310.4648,313.387,677498.0
2023-01-17,313.5846,315.6892,311.4899,313.1597,757688.0
2023-01-18,312.8929,314.7802,309.6422,310.3437,903869.0
2023-01-19,307.3696,317.4875,307.3696,315.1556,1154526.0
2023-01-20,315.1952,321.5188,313.1745,321.5188,985901.0
2023-01-21,315.1952,321.5188,313.1745,321.5188,985901.0
2023-01-22,315.1952,321.5188,313.1745,321.5188,985901.0
2023-01-23,320.9853,324.4139,318.1297,322.1018,627901.0
2023-01-24,322.4773,324.0829,319.266,320.4715,490424.0
2023-01-25,316.5389,319.2824,312.9423,319.0684,741195.0
2023-01-26,319.3154,322.1117,318.4904,320.9655,662956.0
2023-01-27,320.2541,320.4418,313.9699,315.4916,909319.0
2023-01-28,320.2541,320.4418,313.9699,315.4916,909319.0
2023-01-29,320.2541,320.4418,313.9699,315.4916,909319.0
2023-01-30,315.1952,317.8333,313.0214,313.7526,928280.0
2023-01-31,313.9903,316.1629,311.8028,315.4354,791782.0
2023-02-01,313.1291,318.6523,312.3076,316.1283,1181468.0
2023-02-02,317.4051,319.85,314.8911,319.7114,1531966.0
2023-02-03,311.7929,315.0791,306.4281,310.4467,1586678.0
2023-02-04,311.7929,315.0791,306.4281,310.4467,1586678.0
2023-02-05,311.7929,315.0791,306.4281,310.4467,1586678.0
2023-02-06,308.1998,314.6831,307.1704,314.4951,796945.0
2023-02-07,312.3076,317.6922,311.2782,316.544,635209.0
2023-02-08,314.7722,318.5781,314.0843,316.3559,660961.0
2023-02-09,318.4247,320.2657,313.4855,314.1486,884183.0
2023-02-10,312.9114,315.9303,312.0898,314.5842,673336.0
2023-02-11,312.9114,315.9303,312.0898,314.5842,673336.0
2023-02-12,312.9114,315.9303,312.0898,314.5842,673336.0
2023-02-13,315.1187,318.1574,313.9111,318.1574,515780.0
2023-02-14,318.3653,318.3999,309.1797,309.2589,763051.0
2023-02-15,307.7445,312.6936,307.0615,311.8622,467788.0
2023-02-16,307.2644,308.8234,306.5369,307.0912,758714.0
2023-02-17,306.0321,307.7247,304.5375,307.111,592154.0
2023-02-18,306.0321,307.7247,304.5375,307.111,592154.0
2023-02-19,306.0321,307.7247,304.5375,307.111,592154.0
2023-02-20,306.0321,307.7247,304.5375,307.111,592154.0
2023-02-21,304.686,306.7844,300.3555,301.5779,846935.0
2023-02-22,301.5383,304.6761,300.8554,301.766,622264.0
2023-02-23,302.4292,303.8446,298.6283,301.38,590073.0
2023-02-24,299.3311,301.5087,298.2126,299.8853,675729.0
2023-02-25,299.3311,301.5087,298.2126,299.8853,675729.0
2023-02-26,299.3311,301.5087,298.2126,299.8853,675729.0
2023-02-27,302.2807,302.929,298.7372,299.5092,559463.0
2023-02-28,299.826,302.9736,299.143,300.9544,900831.0
2023-03-01,299.2321,302.9439,297.49,298.6382,944716.0
2023-03-02,297.3514,299.2519,294.4819,298.7174,797004.0
2023-03-03,300.1625,300.9939,296.8169,300.9741,755874.0
2023-03-04,300.1625,300.9939,296.8169,300.9741,755874.0
2023-03-05,300.1625,300.9939,296.8169,300.9741,755874.0
2023-03-06,301.8254,303.132,301.2365,302.2213,575104.0
2023-03-07,303.132,304.1812,297.8661,298.4996,546882.0
2023-03-08,298.5986,300.8752,295.7034,297.7176,627467.0
2023-03-09,299.2024,299.727,292.1747,293.7485,948373.0
2023-03-10,293.214,295.4213,289.6902,291.2442,694570.0
2023-03-11,293.214,295.4213,289.6902,291.2442,694570.0
2023-03-12,293.214,295.4213,289.6902,291.2442,694570.0
2023-03-13,287.5324,294.6096,286.3545,290.4524,1135758.0
2023-03-14,294.5898,294.9412,285.5132,289.5912,1261836.0
2023-03-15,283.3257,284.949,278.0302,282.9397,1514652.0
2023-03-16,282.6328,297.0545,281.2273,295.9756,1623156.0
2023-03-17,294.4908,294.961,291.6897,293.5703,2935252.0
2023-03-18,294.4908,294.961,291.6897,293.5703,2935252.0
2023-03-19,294.4908,294.961,291.6897,293.5703,2935252.0
2023-03-20,294.2335,298.5689,293.016,297.4108,1305060.0
2023-03-21,300.4594,302.2906,298.8757,301.7264,1001731.0
2023-03-22,302.2015,304.3098,298.3907,298.4402,1034572.0
2023-03-23,296.8961,301.7066,296.1735,299.9051,956962.0
2023-03-24,297.975,306.1707,297.8661,306.0123,895888.0
2023-03-25,297.975,306.1707,297.8661,306.0123,895888.0
2023-03-26,297.975,306.1707,297.8661,306.0123,895888.0
2023-03-27,307.596,309.2291,305.3986,306.0123,726338.0
2023-03-28,304.9433,306.2647,303.2606,305.854,573458.0
2023-03-29,307.6455,309.5955,306.9428,309.5064,507044.0
2023-03-30,310.8822,311.4167,307.012,309.8132,517131.0
2023-03-31,311.8028,312.2383,309.6846,312.0799,606671.0
2023-04-01,311.8028,312.2383,309.6846,312.0799,606671.0
2023-04-02,311.8028,312.2383,309.6846,312.0799,606671.0
2023-04-03,311.3376,315.277,311.0307,313.8517,1135171.0
2023-04-04,313.8319,315.6136,310.6546,315.6037,908783.0
2023-04-05,316.6529,319.5827,314.6831,318.2861,738682.0
2023-04-06,317.9792,319.3353,317.2369,318.7711,465826.0
2023-04-07,317.9792,319.3353,317.2369,318.7711,465826.0
2023-04-08,317.9792,319.3353,317.2369,318.7711,465826.0
2023-04-09,317.9792,319.3353,317.2369,318.7711,465826.0
2023-04-10,317.1973,317.8704,314.2476,316.6925,544446.0
2023-04-11,317.3655,318.4593,316.0887,317.6328,565668.0
2023-04-12,318.2663,320.0776,317.3458,318.484,527460.0
2023-04-13,317.8011,321.79,316.9894,321.6812,761939.0
2023-04-14,321.2258,322.5918,318.8503,321.1763,465168.0
2023-04-15,321.2258,322.5918,318.8503,321.1763,465168.0
2023-04-16,321.2258,322.5918,318.8503,321.1763,465168.0
2023-04-17,323.1758,326.5461,322.5522,326.4521,837641.0
2023-04-18,326.6401,329.5354,325.4128,328.4911,1123556.0
2023-04-19,328.9959,329.9758,324.8189,325.7196,687265.0
2023-04-20,326.3828,330.6984,326.2838,329.6789,941941.0
2023-04-21,329.1246,330.6588,327.1944,330.2035,2028612.0
2023-04-22,329.1246,330.6588,327.1944,330.2035,2028612.0
2023-04-23,329.1246,330.6588,327.1944,330.2035,2028612.0
2023-04-24,330.6192,331.3517,328.0457,328.2041,700018.0
2023-04-25,328.0556,330.537,325.9077,327.0163,947206.0
2023-04-26,323.9181,326.6896,322.2043,324.027,761611.0
2023-04-27,324.4427,329.6492,322.5225,329.471,1143989.0
2023-04-28,325.0533,325.0533,311.1504,322.4651,1451052.0
2023-04-29,325.0533,325.0533,311.1504,322.4651,1451052.0
2023-04-30,325.0533,325.0533,311.1504,322.4651,1451052.0
2023-05-01,320.5413,324.736,318.1415,320.7297,815657.0
2023-05-02,319.9463,321.0173,315.7517,318.2308,724300.0
2023-05-03,319.6687,321.1462,317.2491,317.6655,865911.0
2023-05-04,317.3086,321.0669,316.5797,318.0225,699661.0
2023-05-05,318.9249,327.2449,318.439,325.6583,1150386.0
2023-05-06,318.9249,327.2449,318.439,325.6583,1150386.0
2023-05-07,318.9249,327.2449,318.439,325.6583,1150386.0
2023-05-08,326.7689,330.2496,326.6003,329.7538,919649.0
2023-05-09,330.0711,333.6113,327.5325,332.1238,780711.0
2023-05-10,332.2329,334.2955,329.9372,330.9735,647785.0
2023-05-11,331.2016,332.6196,328.8415,332.4213,539663.0
2023-05-12,333.6906,335.4459,331.4792,333.3634,564658.0
2023-05-13,333.6906,335.4459,331.4792,333.3634,564658.0
2023-05-14,333.6906,335.4459,331.4792,333.3634,564658.0
2023-05-15,334.1765,335.1583,330.8248,331.6478,561756.0
2023-05-16,330.795,331.509,327.6663,328.177,545337.0
2023-05-17,330.1504,330.1504,318.8357,319.5398,1340192.0
2023-05-18,319.0638,321.9792,317.4474,321.5231,815882.0
2023-05-19,322.7924,325.9657,321.7412,324.3889,1274016.0
2023-05-20,322.7924,325.9657,321.7412,324.3889,1274016.0
2023-05-21,322.7924,325.9657,321.7412,324.3889,1274016.0
2023-05-22,322.6833,325.0335,319.0241,322.951,639761.0
2023-05-23,321.414,321.414,310.4017,311.7751,885709.0
2023-05-24,310.7736,312.0825,308.7293,309.4051,643017.0
2023-05-25,310.3571,310.3571,305.5476,308.5919,774298.0
2023-05-26,308.9291,311.0413,307.5606,308.0763,575809.0
2023-05-27,308.9291,311.0413,307.5606,308.0763,575809.0
2023-05-28,308.9291,311.0413,307.5606,308.0763,575809.0
2023-05-29,308.9291,311.0413,307.5606,308.0763,575809.0
2023-05-30,306.916,311.0413,306.8355,309.2563,536135.0
2023-05-31,307.4714,308.0069,304.3278,305.7161,1054560.0
2023-06-01,306.8962,310.4314,305.5277,309.4249,928206.0
2023-06-02,309.6927,311.9987,308.5721,311.1801,824131.0
2023-06-03,309.6927,311.9987,308.5721,311.1801,824131.0
2023-06-04,309.6927,311.9987,308.5721,311.1801,824131.0
2023-06-05,311.2496,312.4098,308.5027,309.7621,724163.0
2023-06-06,311.2496,312.6974,308.2151,309.772,489369.0
2023-06-07,309.4745,310.9818,306.6929,309.6629,723561.0
2023-06-08,310.2976,311.3686,308.5225,310.2777,394393.0
2023-06-09,308.0763,313.3816,306.5789,311.6958,423879.0
2023-06-10,308.0763,313.3816,306.5789,311.6958,423879.0
2023-06-11,308.0763,313.3816,306.5789,311.6958,423879.0
2023-06-12,311.8545,316.6937,310.8827,315.4046,638556.0
2023-06-13,314.0559,317.5961,313.7981,316.2574,591576.0
2023-06-14,317.021,321.7016,315.4641,320.2736,759586.0
2023-06-15,321.0372,330.0711,319.4009,328.296,1053555.0
2023-06-16,330.2496,332.0842,326.2929,326.6301,1464211.0
2023-06-17,330.2496,332.0842,326.2929,326.6301,1464211.0
2023-06-18,330.2496,332.0842,326.2929,326.6301,1464211.0
2023-06-19,330.2496,332.0842,326.2929,326.6301,1464211.0
2023-06-20,324.7162,329.02,323.437,326.2037,854530.0
2023-06-21,325.4004,328.2465,324.1807,327.0961,702120.0
2023-06-22,328.1076,330.9338,326.6102,330.6066,809610.0
2023-06-23,330.7355,331.9156,327.4036,328.663,3128197.0
2023-06-24,330.7355,331.9156,327.4036,328.663,3128197.0
2023-06-25,330.7355,331.9156,327.4036,328.663,3128197.0
2023-06-26,328.4745,328.8117,325.7078,327.6316,788637.0
2023-06-27,328.4745,331.7867,328.2762,330.8545,571256.0
2023-06-28,330.2198,331.1322,327.8696,330.8049,643012.0
2023-06-29,331.2115,339.4819,330.1654,339.2637,1027634.0
2023-06-30,340.8503,344.4699,339.6604,342.318,950015.0
2023-07-01,340.8503,344.4699,339.6604,342.318,950015.0
2023-07-02,340.8503,344.4699,339.6604,342.318,950015.0
2023-07-03,339.0555,339.0555,332.0643,335.8623,376104.0
2023-07-04,339.0555,339.0555,332.0643,335.8623,376104.0
2023-07-05,333.8394,336.5664,331.6627,335.6343,652851.0
2023-07-06,334.6624,337.1416,333.3138,334.3154,672200.0
2023-07-07,332.6296,335.0938,331.6082,332.6097,824838.0
2023-07-08,332.6296,335.0938,331.6082,332.6097,824838.0
2023-07-09,332.6296,335.0938,331.6082,332.6097,824838.0
2023-07-10,332.7684,337.2308,331.0231,334.7021,538858.0
2023-07-11,335.1781,337.0598,333.765,336.3879,504168.0
2023-07-12,338.5497,340.3446,332.3073,333.0262,602868.0
2023-07-13,332.4808,335.1285,331.4892,334.0377,459260.0
2023-07-14,334.117,334.8409,332.3172,333.7005,387273.0
2023-07-15,334.117,334.8409,332.3172,333.7005,387273.0
2023-07-16,334.117,334.8409,332.3172,333.7005,387273.0
2023-07-17,333.6906,337.1118,332.5006,334.6724,756710.0
2023-07-18,333.7501,335.2277,329.8034,331.866,1051574.0
2023-07-19,330.7454,333.8592,329.4265,329.8133,950033.0
2023-07-20,329.1687,337.3498,328.4448,336.7747,941005.0
2023-07-21,338.2522,340.5702,336.7449,338.0539,2135160.0
2023-07-22,338.2522,340.5702,336.7449,338.0539,2135160.0
2023-07-23,338.2522,340.5702,336.7449,338.0539,2135160.0
2023-07-24,338.0836,340.652,335.8921,339.71,674772.0
2023-07-25,339.2935,341.3214,337.9448,340.3446,522828.0
2023-07-26,339.7,340.9495,337.5581,338.401,520911.0
2023-07-27,339.1447,339.9975,333.6906,334.246,968814.0
2023-07-28,332.0842,340.8107,315.0972,317.1499,1683034.0
2023-07-29,332.0842,340.8107,315.0972,317.1499,1683034.0
2023-07-30,332.0842,340.8107,315.0972,317.1499,1683034.0
2023-07-31,314.5815,319.2364,312.2367,316.4494,811030.0
2023-08-01,315.9527,319.6487,314.969,317.4331,709177.0
2023-08-02,316.2507,322.2816,314.979,321.308,870831.0
2023-08-03,318.7148,320.0064,315.1081,315.277,1464932.0
2023-08-04,312.7931,317.9348,312.4653,313.0316,853962.0
2023-08-05,312.7931,317.9348,312.4653,313.0316,853962.0
2023-08-06,312.7931,317.9348,312.4653,313.0316,853962.0
2023-08-07,315.287,316.9114,313.6377,316.2309,829728.0
2023-08-08,316.4991,316.822,311.0047,312.1175,1440127.0
2023-08-09,312.3063,316.6183,311.3227,314.8101,711261.0
2023-08-10,316.2507,318.4366,313.1409,314.969,633868.0
2023-08-11,314.3729,318.8936,314.2835,318.7346,505365.0
2023-08-12,314.3729,318.8936,314.2835,318.7346,505365.0
2023-08-13,314.3729,318.8936,314.2835,318.7346,505365.0
2023-08-14,319.1917,321.7749,317.9497,320.1852,574175.0
2023-08-15,319.2612,320.7466,315.4261,315.5056,569571.0
2023-08-16,316.211,321.4172,315.5552,319.2115,950012.0
2023-08-17,319.1817,322.222,316.8866,316.9462,746172.0
2023-08-18,316.9462,323.5832,316.2507,321.9736,977412.0
2023-08-19,316.9462,323.5832,316.2507,321.9736,977412.0
2023-08-20,316.9462,323.5832,316.2507,321.9736,977412.0
2023-08-21,322.4207,324.1495,317.9994,321.6656,723822.0
2023-08-22,321.5166,322.3611,319.3607,321.3775,450182.0
2023-08-23,323.4044,325.6647,321.7998,323.7621,485999.0
2023-08-24,324.1297,326.4347,320.8708,324.9245,425525.0
2023-08-25,327.8754,332.108,326.7974,329.9321,1041480.0
2023-08-26,327.8754,332.108,326.7974,329.9321,1041480.0
2023-08-27,327.8754,332.108,326.7974,329.9321,1041480.0
2023-08-28,329.8029,331.6013,327.3637,329.3757,540741.0
2023-08-29,329.8625,331.1542,327.3091,331.0548,446601.0
2023-08-30,331.2138,333.6778,330.1507,332.4756,490384.0
2023-08-31,333.5685,334.4671,331.2436,331.2436,537910.0
2023-09-01,333.191,334.7906,332.0285,332.1875,363989.0
2023-09-02,333.191,334.7906,332.0285,332.1875,363989.0
2023-09-03,333.191,334.7906,332.0285,332.1875,363989.0
2023-09-04,333.191,334.7906,332.0285,332.1875,363989.0
2023-09-05,332.1875,333.4393,327.2097,327.3289,489088.0
2023-09-06,326.6334,329.7135,325.5405,329.5048,541659.0
2023-09-07,329.6936,333.1413,329.2714,332.2371,515076.0
2023-09-08,332.6445,334.1646,331.1343,331.3032,750345.0
2023-09-09,332.6445,334.1646,331.1343,331.3032,750345.0
2023-09-10,332.6445,334.1646,331.1343,331.3032,750345.0
2023-09-11,332.0484,333.9659,330.1805,331.0051,805298.0
2023-09-12,330.0612,334.8303,329.3657,332.8333,759985.0
2023-09-13,333.2704,335.8239,331.9391,333.181,735266.0
2023-09-14,335.4165,336.6784,332.257,336.5691,773297.0
2023-09-15,334.5124,337.2646,331.9043,333.9957,1555666.0
2023-09-16,334.5124,337.2646,331.9043,333.9957,1555666.0
2023-09-17,334.5124,337.2646,331.9043,333.9957,1555666.0
2023-09-18,333.9262,338.5757,330.9753,337.1354,568415.0
2023-09-19,337.7315,340.1906,336.8175,339.1722,472874.0
2023-09-20,340.2751,342.4609,339.2616,339.818,442024.0
2023-09-21,339.4802,340.639,334.6813,336.0325,837129.0
2023-09-22,335.5755,337.8408,333.6281,333.8566,705104.0
2023-09-23,335.5755,337.8408,333.6281,333.8566,705104.0
2023-09-24,335.5755,337.8408,333.6281,333.8566,705104.0
2023-09-25,332.4557,334.115,331.0051,333.3698,506982.0
2023-09-26,332.3266,332.4358,328.5659,329.1968,475564.0
2023-09-27,329.3359,331.3628,325.471,327.7959,467619.0
2023-09-28,328.5013,330.8263,326.6931,327.2594,426641.0
2023-09-29,327.9549,328.8491,321.4769,322.1326,639985.0
