,CPF US Equity,CPF US Equity,CPF US Equity,CPF US Equity,CPF US Equity
2023-08-14,17.2019,17.2019,16.7522,16.7714,116424.0
2023-08-15,16.5705,16.5705,16.2595,16.2834,181427.0
2023-08-16,16.226,16.3887,16.006,16.0251,160219.0
2023-08-17,16.1591,16.6183,16.0251,16.5609,127757.0
2023-08-18,16.4844,16.7283,16.403,16.6279,106060.0
2023-08-19,16.4844,16.7283,16.403,16.6279,106060.0
2023-08-20,16.4844,16.7283,16.403,16.6279,106060.0
2023-08-21,16.5896,16.647,16.293,16.3313,85169.0
2023-08-22,16.3121,16.36,15.9113,15.9773,120012.0
2023-08-23,15.9103,16.3504,15.8673,16.3026,124366.0
2023-08-24,16.226,16.6279,16.226,16.4461,186985.0
2023-08-25,16.4939,16.5992,16.073,16.3313,81834.0
2023-08-26,16.4939,16.5992,16.073,16.3313,81834.0
2023-08-27,16.4939,16.5992,16.073,16.3313,81834.0
2023-08-28,16.4461,16.6661,16.3887,16.5035,88192.0
2023-08-29,16.5035,16.6853,16.403,16.5992,107787.0
2023-08-30,16.6283,16.6477,16.3758,16.3855,127364.0
2023-08-31,16.4243,16.6672,16.3175,16.4826,120446.0
2023-09-01,16.5895,17.0168,16.5603,16.9877,110688.0
2023-09-02,16.5895,17.0168,16.5603,16.9877,110688.0
2023-09-03,16.5895,17.0168,16.5603,16.9877,110688.0
2023-09-04,16.5895,17.0168,16.5603,16.9877,110688.0
2023-09-05,16.8129,17.046,16.5652,16.5797,188900.0
2023-09-06,16.5603,16.7012,15.997,16.0261,165319.0
2023-09-07,15.9678,16.1232,15.7347,15.7736,290242.0
2023-09-08,15.8513,15.929,15.589,15.9193,181687.0
2023-09-09,15.8513,15.929,15.589,15.9193,181687.0
2023-09-10,15.8513,15.929,15.589,15.9193,181687.0
2023-09-11,15.9776,16.1621,15.9193,16.0067,148346.0
2023-09-12,16.0261,16.2009,15.8804,16.1038,144304.0
2023-09-13,16.133,16.1621,15.7736,15.7833,280273.0
2023-09-14,15.9484,16.1524,15.929,16.0941,296211.0
2023-09-15,15.9678,16.3175,15.9678,16.2301,716824.0
2023-09-16,15.9678,16.3175,15.9678,16.2301,716824.0
2023-09-17,15.9678,16.3175,15.9678,16.2301,716824.0
2023-09-18,16.1912,16.2787,15.793,16.0747,367508.0
2023-09-19,16.1621,16.2787,16.1135,16.1718,244291.0
2023-09-20,16.2689,16.6672,16.1232,16.3952,128652.0
2023-09-21,16.2204,16.5409,16.1232,16.4049,245294.0
2023-09-22,16.4341,16.5603,15.9903,16.0455,318765.0
2023-09-23,16.4341,16.5603,15.9903,16.0455,318765.0
2023-09-24,16.4341,16.5603,15.9903,16.0455,318765.0
2023-09-25,15.9484,16.1961,15.9338,16.0747,145550.0
2023-09-26,15.9096,16.1572,15.6765,15.6765,173681.0
2023-09-27,15.8124,15.9193,15.6862,15.7444,113783.0
2023-09-28,15.7444,16.0018,15.7347,15.7833,207206.0
2023-09-29,15.9387,16.2107,15.8999,16.2009,282988.0
2023-09-30,15.9387,16.2107,15.8999,16.2009,282988.0
2023-10-01,15.9387,16.2107,15.8999,16.2009,282988.0
2023-10-02,16.1718,16.1718,15.4822,15.6085,235250.0
2023-10-03,15.5211,15.5211,15.2005,15.2782,147785.0
2023-10-04,15.3365,15.725,15.1762,15.4336,97807.0
2023-10-05,15.3851,15.8999,15.3851,15.8513,178113.0
2023-10-06,15.7347,16.1038,15.5113,15.997,115551.0
2023-10-07,15.7347,16.1038,15.5113,15.997,115551.0
2023-10-08,15.7347,16.1038,15.5113,15.997,115551.0
2023-10-09,15.8416,16.0941,15.8027,15.9193,72892.0
2023-10-10,16.0844,16.2592,16.0455,16.133,265560.0
2023-10-11,16.2107,16.3369,16.0504,16.1815,60296.0
2023-10-12,16.1427,16.1427,15.8416,15.997,82762.0
2023-10-13,16.1232,16.1718,15.5793,15.6279,89596.0
2023-10-14,16.1232,16.1718,15.5793,15.6279,89596.0
2023-10-15,16.1232,16.1718,15.5793,15.6279,89596.0
2023-10-16,15.8027,15.997,15.6473,15.8513,126463.0
2023-10-17,15.7153,16.3758,15.7153,16.1135,221906.0
2023-10-18,15.9873,15.9873,15.6182,15.7639,162518.0
2023-10-19,15.7736,16.0067,15.5113,15.5502,163101.0
2023-10-20,15.589,15.589,15.1908,15.2394,169657.0
2023-10-21,15.589,15.589,15.1908,15.2394,169657.0
2023-10-22,15.589,15.589,15.1908,15.2394,169657.0
2023-10-23,15.1714,15.4725,15.1714,15.22,132779.0
2023-10-24,15.3365,15.3365,14.8412,15.0548,153769.0
2023-10-25,14.2972,15.3171,14.273,15.2491,362403.0
2023-10-26,15.3171,15.6473,14.9674,15.3365,318588.0
2023-10-27,15.2491,15.9776,14.9473,15.1811,116130.0
2023-10-28,15.2491,15.9776,14.9473,15.1811,116130.0
2023-10-29,15.2491,15.9776,14.9473,15.1811,116130.0
2023-10-30,15.2977,15.5016,15.2005,15.3365,109832.0
2023-10-31,15.3268,15.4968,15.2005,15.3268,77746.0
2023-11-01,15.2782,15.6473,15.1714,15.6376,126094.0
2023-11-02,15.8319,16.2981,15.8027,16.2689,117342.0
2023-11-03,16.8031,17.1625,16.6186,16.9877,131708.0
2023-11-04,16.8031,17.1625,16.6186,16.9877,131708.0
2023-11-05,16.8031,17.1625,16.6186,16.9877,131708.0
2023-11-06,16.9391,16.9391,16.6526,16.8323,145362.0
2023-11-07,16.7157,16.7157,16.3855,16.4923,74864.0
2023-11-08,16.4729,16.5312,16.1232,16.3369,119008.0
2023-11-09,16.4243,16.6575,16.1815,16.3175,140387.0
2023-11-10,16.3758,16.4146,16.1718,16.2884,70567.0
2023-11-11,16.3758,16.4146,16.1718,16.2884,70567.0
2023-11-12,16.3758,16.4146,16.1718,16.2884,70567.0
2023-11-13,16.1912,16.2494,15.9776,16.133,100714.0
2023-11-14,16.8614,17.6384,16.8129,17.2402,242249.0
2023-11-15,17.2402,17.5122,17.2014,17.2985,126334.0
2023-11-16,17.3665,17.3665,17.046,17.1819,90098.0
2023-11-17,17.4248,17.551,17.1042,17.3179,109137.0
2023-11-18,17.4248,17.551,17.1042,17.3179,109137.0
2023-11-19,17.4248,17.551,17.1042,17.3179,109137.0
2023-11-20,17.3665,17.3665,17.1528,17.2402,220906.0
2023-11-21,17.2305,17.2354,16.9294,16.9488,323482.0
2023-11-22,17.1819,17.2305,16.842,16.9683,171143.0
2023-11-23,17.1819,17.2305,16.842,16.9683,171143.0
2023-11-24,17.0168,17.0994,16.91,16.9683,46187.0
2023-11-25,17.0168,17.0994,16.91,16.9683,46187.0
2023-11-26,17.0168,17.0994,16.91,16.9683,46187.0
2023-11-27,16.8226,16.8226,16.4826,16.7157,159022.0
2023-11-28,16.7934,16.8614,16.4632,16.8323,138769.0
2023-11-29,16.9802,17.3943,16.7928,17.2662,239581.0
2023-11-30,17.3549,17.4289,17.0896,17.3253,169829.0
2023-12-01,17.2366,18.2226,17.2366,18.124,160270.0
2023-12-02,17.2366,18.2226,17.2366,18.124,160270.0
2023-12-03,17.2366,18.2226,17.2366,18.124,160270.0
2023-12-04,18.0057,18.4593,18.0057,18.3311,194268.0
2023-12-05,18.2128,18.2621,18.0402,18.0846,258983.0
2023-12-06,18.1832,18.6762,18.1043,18.1733,169863.0
2023-12-07,18.2917,18.6565,18.1931,18.6368,192387.0
2023-12-08,18.7255,18.9129,18.7058,18.8143,81323.0
2023-12-09,18.7255,18.9129,18.7058,18.8143,81323.0
2023-12-10,18.7255,18.9129,18.7058,18.8143,81323.0
2023-12-11,18.7551,18.8044,18.4741,18.6861,202480.0
2023-12-12,18.6269,18.696,18.4544,18.5185,197292.0
2023-12-13,18.5086,19.3714,18.1832,18.9819,562256.0
2023-12-14,19.4848,19.8694,19.2186,19.4059,382590.0
2023-12-15,19.5834,19.613,19.0214,19.2383,878946.0
2023-12-16,19.5834,19.613,19.0214,19.2383,878946.0
2023-12-17,19.5834,19.613,19.0214,19.2383,878946.0
2023-12-18,19.3271,19.3468,18.9052,19.1298,224930.0
2023-12-19,19.2087,19.682,19.1348,19.475,221422.0
2023-12-20,19.4059,19.899,19.1397,19.1693,260082.0
2023-12-21,19.3961,19.475,19.2087,19.4552,173179.0
2023-12-22,19.6032,19.7609,19.4059,19.613,93790.0
2023-12-23,19.6032,19.7609,19.4059,19.613,93790.0
2023-12-24,19.6032,19.7609,19.4059,19.613,93790.0
2023-12-25,19.6032,19.7609,19.4059,19.613,93790.0
2023-12-26,19.7116,20.0272,19.6229,19.9286,107953.0
2023-12-27,19.9483,19.9779,19.7708,19.8694,91999.0
2023-12-28,19.8595,19.899,19.6278,19.7313,85415.0
2023-12-29,19.7313,19.7313,19.3862,19.4059,71952.0
2023-12-30,19.7313,19.7313,19.3862,19.4059,71952.0
2023-12-31,19.7313,19.7313,19.3862,19.4059,71952.0
2024-01-01,19.7313,19.7313,19.3862,19.4059,71952.0
2024-01-02,19.1791,19.8102,19.1791,19.475,128013.0
2024-01-03,19.3961,19.4641,18.8833,18.9228,145258.0
2024-01-04,18.9228,19.0805,18.8735,18.9523,114235.0
2024-01-05,18.8537,19.1003,18.7847,18.9228,184540.0
2024-01-06,18.8537,19.1003,18.7847,18.9228,184540.0
2024-01-07,18.8537,19.1003,18.7847,18.9228,184540.0
2024-01-08,18.9228,19.0805,18.7946,18.9425,81188.0
2024-01-09,18.7157,18.834,18.514,18.7255,89951.0
2024-01-10,18.5974,18.8537,18.5086,18.8439,100072.0
2024-01-11,18.6664,18.977,18.447,18.8537,216001.0
2024-01-12,19.0312,19.1791,18.6072,18.834,106357.0
2024-01-13,19.0312,19.1791,18.6072,18.834,106357.0
2024-01-14,19.0312,19.1791,18.6072,18.834,106357.0
2024-01-15,19.0312,19.1791,18.6072,18.834,106357.0
2024-01-16,18.5283,18.8143,18.479,18.5481,170506.0
2024-01-17,18.272,18.6861,18.272,18.6467,131038.0
2024-01-18,18.7748,18.7946,18.5727,18.6565,141900.0
2024-01-19,18.8044,18.8044,18.41,18.7453,111383.0
2024-01-20,18.8044,18.8044,18.41,18.7453,111383.0
2024-01-21,18.8044,18.8044,18.41,18.7453,111383.0
2024-01-22,18.9819,19.5243,18.9063,19.4947,132121.0
2024-01-23,19.7412,19.7905,19.2186,19.2482,138424.0
2024-01-24,19.3961,19.4848,19.1693,19.2876,104220.0
2024-01-25,19.5144,19.6278,19.0608,19.3073,139718.0
2024-01-26,19.4552,19.5538,19.3172,19.3369,69965.0
2024-01-27,19.4552,19.5538,19.3172,19.3369,69965.0
2024-01-28,19.4552,19.5538,19.3172,19.3369,69965.0
2024-01-29,19.3862,19.6722,19.2876,19.544,106891.0
2024-01-30,19.5341,19.6032,19.3566,19.544,240638.0
2024-01-31,19.899,21.6936,18.9918,19.0016,282125.0
2024-02-01,19.4848,19.7215,18.5579,19.4257,270546.0
2024-02-02,19.0115,19.3566,18.9425,19.0904,271563.0
2024-02-03,19.0115,19.3566,18.9425,19.0904,271563.0
2024-02-04,19.0115,19.3566,18.9425,19.0904,271563.0
2024-02-05,18.8439,19.1574,18.6299,18.6861,132310.0
2024-02-06,18.6762,18.9425,18.4692,18.6368,114963.0
2024-02-07,18.6072,18.6565,18.0452,18.5579,157282.0
2024-02-08,18.4987,18.8508,18.4987,18.7847,99852.0
2024-02-09,18.8044,19.1298,18.5579,19.0805,95300.0
2024-02-10,18.8044,19.1298,18.5579,19.0805,95300.0
2024-02-11,18.8044,19.1298,18.5579,19.0805,95300.0
2024-02-12,19.0608,19.4947,18.9523,19.1594,192645.0
2024-02-13,18.5283,18.5875,17.7444,18.1142,282723.0
2024-02-14,18.4001,18.6467,18.0747,18.5283,214380.0
2024-02-15,18.6467,19.3271,18.6368,19.1003,180907.0
2024-02-16,18.903,19.0362,18.7255,18.7847,124520.0
2024-02-17,18.903,19.0362,18.7255,18.7847,124520.0
2024-02-18,18.903,19.0362,18.7255,18.7847,124520.0
2024-02-19,18.903,19.0362,18.7255,18.7847,124520.0
2024-02-20,18.5974,19.1397,18.5974,18.7946,161989.0
2024-02-21,18.8044,18.9622,18.6812,18.7453,369127.0
2024-02-22,18.6664,18.8044,18.4692,18.6072,123363.0
2024-02-23,18.5974,18.908,18.3311,18.7354,159573.0
2024-02-24,18.5974,18.908,18.3311,18.7354,159573.0
2024-02-25,18.5974,18.908,18.3311,18.7354,159573.0
2024-02-26,18.5579,18.7699,18.2424,18.4889,223864.0
2024-02-27,18.5974,18.8192,18.3311,18.41,140789.0
2024-02-28,18.3,18.66,18.19,18.33,129619.0
2024-02-29,18.7,19.07,18.55,18.66,133609.0
2024-03-01,18.53,18.76,18.31,18.65,129952.0
2024-03-02,18.53,18.76,18.31,18.65,129952.0
2024-03-03,18.53,18.76,18.31,18.65,129952.0
2024-03-04,18.82,19.19,18.73,18.76,185308.0
2024-03-05,18.74,19.465,18.74,19.35,322792.0
2024-03-06,19.4,19.6,18.82,19.22,160176.0
2024-03-07,19.49,19.62,19.3,19.31,123575.0
2024-03-08,19.5,19.65,19.285,19.38,168326.0
2024-03-09,19.5,19.65,19.285,19.38,168326.0
2024-03-10,19.5,19.65,19.285,19.38,168326.0
2024-03-11,19.31,19.63,19.2,19.55,172170.0
2024-03-12,19.45,19.45,19.055,19.06,167156.0
2024-03-13,19.01,19.305,18.91,18.94,220641.0
2024-03-14,18.89,18.89,18.39,18.45,161744.0
2024-03-15,18.39,18.86,18.39,18.68,590893.0
2024-03-16,18.39,18.86,18.39,18.68,590893.0
2024-03-17,18.39,18.86,18.39,18.68,590893.0
2024-03-18,18.66,18.725,18.37,18.52,266470.0
2024-03-19,18.53,18.82,18.43,18.43,183896.0
2024-03-20,18.35,19.21,18.35,19.01,166321.0
2024-03-21,19.16,19.45,18.98,19.41,178919.0
2024-03-22,19.48,19.48,18.975,19.04,90915.0
2024-03-23,19.48,19.48,18.975,19.04,90915.0
2024-03-24,19.48,19.48,18.975,19.04,90915.0
2024-03-25,19.1,19.3,19.085,19.16,93588.0
2024-03-26,19.31,19.315,19.18,19.2,165346.0
2024-03-27,19.31,19.81,19.31,19.78,211978.0
2024-03-28,19.69,19.99,19.69,19.75,194055.0
2024-03-29,19.69,19.99,19.69,19.75,194055.0
2024-03-30,19.69,19.99,19.69,19.75,194055.0
2024-03-31,19.69,19.99,19.69,19.75,194055.0
2024-04-01,19.89,19.89,19.36,19.38,231962.0
2024-04-02,19.3,19.33,19.12,19.31,163201.0
2024-04-03,19.3,19.395,19.06,19.09,136179.0
2024-04-04,19.33,19.63,19.25,19.31,193981.0
2024-04-05,19.32,19.38,19.12,19.16,98061.0
2024-04-06,19.32,19.38,19.12,19.16,98061.0
2024-04-07,19.32,19.38,19.12,19.16,98061.0
2024-04-08,19.25,19.46,19.225,19.25,89804.0
