,DRI US Equity,DRI US Equity,DRI US Equity,DRI US Equity,DRI US Equity
2022-07-14,108.1162,109.9592,107.725,109.502,1322617.0
2022-07-15,110.7746,111.9152,109.8036,110.3787,1002912.0
2022-07-16,110.7746,111.9152,109.8036,110.3787,1002912.0
2022-07-17,110.7746,111.9152,109.8036,110.3787,1002912.0
2022-07-18,110.9537,111.8775,109.3606,109.7565,922086.0
2022-07-19,110.5295,113.6403,110.5295,113.301,820842.0
2022-07-20,113.5743,115.7896,113.5036,114.9035,893384.0
2022-07-21,113.9137,114.8752,112.8391,114.715,827836.0
2022-07-22,115.1392,116.4872,113.5932,114.3945,774164.0
2022-07-23,115.1392,116.4872,113.5932,114.3945,774164.0
2022-07-24,115.1392,116.4872,113.5932,114.3945,774164.0
2022-07-25,115.0072,115.0072,110.5955,111.9718,1144574.0
2022-07-26,110.5955,110.8783,108.4744,108.5121,1102540.0
2022-07-27,110.1147,114.8564,109.9639,114.5076,1206788.0
2022-07-28,114.5359,119.4095,114.1117,119.3247,1697055.0
2022-07-29,119.4378,119.7112,116.9209,117.3545,2380146.0
2022-07-30,119.4378,119.7112,116.9209,117.3545,2380146.0
2022-07-31,119.4378,119.7112,116.9209,117.3545,2380146.0
2022-08-01,116.4495,118.7402,115.7849,117.5996,1016767.0
2022-08-02,116.8926,118.4669,116.3694,117.0246,795376.0
2022-08-03,117.5807,120.0223,116.7135,119.5981,960473.0
2022-08-04,119.1833,120.0506,118.316,118.5706,801511.0
2022-08-05,117.5053,118.6554,116.4212,116.4967,667236.0
2022-08-06,117.5053,118.6554,116.4212,116.4967,667236.0
2022-08-07,117.5053,118.6554,116.4212,116.4967,667236.0
2022-08-08,116.6381,119.8903,116.6381,118.1558,804976.0
2022-08-09,117.8824,118.6177,116.8077,118.58,826134.0
2022-08-10,120.9933,123.4254,120.5785,122.4356,1333553.0
2022-08-11,123.35,124.6414,122.6288,122.7655,1029268.0
2022-08-12,123.4254,124.3775,122.8032,124.3492,753034.0
2022-08-13,123.4254,124.3775,122.8032,124.3492,753034.0
2022-08-14,123.4254,124.3775,122.8032,124.3492,753034.0
2022-08-15,123.7176,125.3767,122.7372,124.632,1113777.0
2022-08-16,124.2172,127.5543,123.7742,126.6493,1073726.0
2022-08-17,124.9902,126.442,124.5095,125.0939,963184.0
2022-08-18,124.9242,125.4333,123.6988,124.7828,723756.0
2022-08-19,123.727,124.0475,120.9933,121.672,778985.0
2022-08-20,123.727,124.0475,120.9933,121.672,778985.0
2022-08-21,123.727,124.0475,120.9933,121.672,778985.0
2022-08-22,119.8715,119.8809,118.5423,119.8526,1002620.0
2022-08-23,120.6068,121.54,119.5132,119.6924,762764.0
2022-08-24,119.2022,121.1818,117.4629,120.3617,1116109.0
2022-08-25,120.8801,123.1803,120.635,123.1614,854046.0
2022-08-26,123.2557,123.3688,117.5148,117.807,741095.0
2022-08-27,123.2557,123.3688,117.5148,117.807,741095.0
2022-08-28,123.2557,123.3688,117.5148,117.807,741095.0
2022-08-29,116.6475,118.2878,116.2798,117.5525,727039.0
2022-08-30,118.2689,118.9194,115.6765,116.3081,700822.0
2022-08-31,116.7135,117.939,115.7802,116.6192,1050119.0
2022-09-01,115.8933,118.7402,115.2806,118.712,917336.0
2022-09-02,120.1731,120.5926,117.2508,117.9955,851849.0
2022-09-03,120.1731,120.5926,117.2508,117.9955,851849.0
2022-09-04,120.1731,120.5926,117.2508,117.9955,851849.0
2022-09-05,120.1731,120.5926,117.2508,117.9955,851849.0
2022-09-06,118.7497,119.6075,115.3466,116.1479,1109046.0
2022-09-07,116.5061,120.7293,115.9782,120.7104,1127823.0
2022-09-08,120.1071,123.0577,119.7206,122.9823,957352.0
2022-09-09,123.4254,124.2926,122.5958,123.5291,705058.0
2022-09-10,123.4254,124.2926,122.5958,123.5291,705058.0
2022-09-11,123.4254,124.2926,122.5958,123.5291,705058.0
2022-09-12,124.6697,126.112,124.0098,126.0649,876187.0
2022-09-13,122.8409,123.8024,120.8707,121.3326,965773.0
2022-09-14,121.5212,124.3162,120.2862,122.8315,968202.0
2022-09-15,122.6995,125.0562,122.115,122.954,830622.0
2022-09-16,121.342,122.7608,120.4559,122.247,1691032.0
2022-09-17,121.342,122.7608,120.4559,122.247,1691032.0
2022-09-18,121.342,122.7608,120.4559,122.247,1691032.0
2022-09-19,121.3326,125.3767,121.3326,124.9337,1585187.0
2022-09-20,124.5095,125.4616,123.2765,125.1411,1342562.0
2022-09-21,126.0555,127.4412,123.6799,123.7553,2000122.0
2022-09-22,121.606,121.7568,117.2791,118.2595,2561309.0
2022-09-23,117.3639,118.0332,113.3104,115.3749,1862444.0
2022-09-24,117.3639,118.0332,113.3104,115.3749,1862444.0
2022-09-25,117.3639,118.0332,113.3104,115.3749,1862444.0
2022-09-26,115.3749,117.1707,114.0127,114.2154,1384971.0
2022-09-27,116.0725,118.58,115.356,116.4967,1447341.0
2022-09-28,117.2131,120.8707,116.2516,120.3994,1122688.0
2022-09-29,119.353,122.6052,117.8635,121.9077,2073546.0
2022-09-30,120.9838,121.263,118.8062,119.0796,2138656.0
2022-10-01,120.9838,121.263,118.8062,119.0796,2138656.0
2022-10-02,120.9838,121.263,118.8062,119.0796,2138656.0
2022-10-03,119.7866,119.8573,116.3553,118.2218,2312506.0
2022-10-04,120.6727,124.7263,120.5869,124.6414,1769875.0
2022-10-05,123.1614,125.9329,123.0577,125.471,1500265.0
2022-10-06,126.0228,126.9551,123.0166,123.2068,1542146.0
2022-10-07,121.875,122.1889,118.5358,119.5728,1211735.0
2022-10-08,121.875,122.1889,118.5358,119.5728,1211735.0
2022-10-09,121.875,122.1889,118.5358,119.5728,1211735.0
2022-10-10,119.6393,121.0188,118.7451,120.5051,1093741.0
2022-10-11,120.8095,123.6587,119.0782,122.2745,1236514.0
2022-10-12,121.5705,124.6529,120.7952,123.9203,1023521.0
2022-10-13,121.4849,127.0883,120.5241,126.4984,996451.0
2022-10-14,127.4593,127.8636,123.4922,123.692,932750.0
2022-10-15,127.4593,127.8636,123.4922,123.692,932750.0
2022-10-16,127.4593,127.8636,123.4922,123.692,932750.0
2022-10-17,125.4615,126.4318,124.9763,125.5186,798161.0
2022-10-18,127.5354,128.0919,126.0989,126.9456,1200399.0
2022-10-19,126.5175,127.8164,125.9562,126.527,1227564.0
2022-10-20,126.1845,127.5734,125.138,125.7945,997637.0
2022-10-21,125.7659,127.288,124.9383,126.8314,1610155.0
2022-10-22,125.7659,127.288,124.9383,126.8314,1610155.0
2022-10-23,125.7659,127.288,124.9383,126.8314,1610155.0
2022-10-24,127.0026,128.6056,125.7849,127.4783,1271234.0
2022-10-25,127.7161,129.4,127.1691,129.3524,1708757.0
2022-10-26,129.6188,134.4896,129.5142,131.7783,1791703.0
2022-10-27,132.9199,135.0129,132.4985,133.8808,1254114.0
2022-10-28,133.8808,135.6693,132.2159,135.5551,1326420.0
2022-10-29,133.8808,135.6693,132.2159,135.5551,1326420.0
2022-10-30,133.8808,135.6693,132.2159,135.5551,1326420.0
2022-10-31,134.8606,137.1438,133.8169,136.1735,1085628.0
2022-11-01,137.2865,137.4054,134.1567,136.0783,1009401.0
2022-11-02,135.8025,136.3923,132.7582,132.9104,1258239.0
2022-11-03,131.921,133.6429,130.5701,132.6821,930818.0
2022-11-04,135.4505,135.6502,132.6155,134.4611,884828.0
2022-11-05,135.4505,135.6502,132.6155,134.4611,884828.0
2022-11-06,135.4505,135.6502,132.6155,134.4611,884828.0
2022-11-07,135.0794,135.0794,131.0743,133.0341,1071927.0
2022-11-08,133.9188,134.5466,131.8354,133.3195,859893.0
2022-11-09,132.4728,133.7095,131.8354,132.8533,945746.0
2022-11-10,136.8299,138.6755,135.5456,138.2569,1294232.0
2022-11-11,139.1892,139.1892,132.7201,134.2898,1450005.0
2022-11-12,139.1892,139.1892,132.7201,134.2898,1450005.0
2022-11-13,139.1892,139.1892,132.7201,134.2898,1450005.0
2022-11-14,133.8427,136.3637,132.8724,135.5932,1604177.0
2022-11-15,138.0,138.2188,135.7834,136.1354,884682.0
2022-11-16,135.0699,138.3996,134.2518,138.352,1446794.0
2022-11-17,137.2199,139.8361,137.0011,138.9418,919897.0
2022-11-18,141.2726,142.5093,138.6427,139.9788,994801.0
2022-11-19,141.2726,142.5093,138.6427,139.9788,994801.0
2022-11-20,141.2726,142.5093,138.6427,139.9788,994801.0
2022-11-21,139.9217,140.8635,138.9371,139.5602,989284.0
2022-11-22,140.0454,141.1394,139.2368,140.7874,839021.0
2022-11-23,140.8065,141.4914,140.1167,141.1109,528615.0
2022-11-24,140.8065,141.4914,140.1167,141.1109,528615.0
2022-11-25,141.3487,141.7816,140.3974,141.168,335996.0
2022-11-26,141.3487,141.7816,140.3974,141.168,335996.0
2022-11-27,141.3487,141.7816,140.3974,141.168,335996.0
2022-11-28,140.6257,141.861,139.6506,139.6744,769417.0
2022-11-29,137.5149,139.2082,137.2865,137.9049,1179573.0
2022-11-30,138.1998,140.2452,136.7538,139.8361,1521226.0
2022-12-01,140.4069,140.8065,138.4376,138.5613,1058151.0
2022-12-02,136.9631,139.1321,136.127,138.3996,863540.0
2022-12-03,136.9631,139.1321,136.127,138.3996,863540.0
2022-12-04,136.9631,139.1321,136.127,138.3996,863540.0
2022-12-05,137.1058,137.3912,135.812,136.554,929420.0
2022-12-06,136.6206,137.5196,134.7655,135.9071,1167947.0
2022-12-07,135.8405,137.5814,135.1651,135.2887,798106.0
2022-12-08,136.4494,137.4578,135.7359,136.7728,1263438.0
2022-12-09,136.3067,137.296,135.5075,135.6312,974285.0
2022-12-10,136.3067,137.296,135.5075,135.6312,974285.0
2022-12-11,136.3067,137.296,135.5075,135.6312,974285.0
2022-12-12,135.85,137.4958,133.662,137.4578,1371752.0
2022-12-13,140.3213,140.9396,136.6872,137.9715,1432203.0
2022-12-14,140.2261,140.3213,135.5646,136.9441,1289422.0
2022-12-15,136.0213,136.378,134.0425,135.9071,1586965.0
2022-12-16,125.6327,133.8522,125.4805,133.0912,3701101.0
2022-12-17,125.6327,133.8522,125.4805,133.0912,3701101.0
2022-12-18,125.6327,133.8522,125.4805,133.0912,3701101.0
2022-12-19,133.2529,133.8617,130.818,131.7117,1901547.0
2022-12-20,131.531,133.5573,131.3788,132.9199,1380690.0
2022-12-21,133.7571,134.0805,131.7688,131.8069,990514.0
2022-12-22,131.1124,131.4644,129.5808,130.6272,840476.0
2022-12-23,130.6938,132.5679,129.6949,132.0828,659251.0
2022-12-24,130.6938,132.5679,129.6949,132.0828,659251.0
2022-12-25,130.6938,132.5679,129.6949,132.0828,659251.0
2022-12-26,130.6938,132.5679,129.6949,132.0828,659251.0
2022-12-27,132.1779,132.4252,130.5131,131.0363,813023.0
2022-12-28,131.4739,132.9675,131.2361,132.0637,911587.0
2022-12-29,132.7963,133.5763,132.3777,133.2624,675616.0
2022-12-30,132.8248,132.939,130.7889,131.5976,800155.0
2022-12-31,132.8248,132.939,130.7889,131.5976,800155.0
2023-01-01,132.8248,132.939,130.7889,131.5976,800155.0
2023-01-02,132.8248,132.939,130.7889,131.5976,800155.0
2023-01-03,132.939,133.3575,131.217,133.1482,1229716.0
2023-01-04,133.662,136.573,133.0341,136.0688,1229491.0
2023-01-05,136.4589,137.8003,135.1175,137.277,1328813.0
2023-01-06,137.4578,140.15,137.3531,139.8266,1431018.0
2023-01-07,137.4578,140.15,137.3531,139.8266,1431018.0
2023-01-08,137.4578,140.15,137.3531,139.8266,1431018.0
2023-01-09,140.0471,142.3973,139.9824,142.0615,1438419.0
2023-01-10,142.3397,144.5555,142.0711,144.1814,1507558.0
2023-01-11,144.661,145.8793,142.9344,143.5483,1427390.0
2023-01-12,144.0279,144.5747,142.1766,142.6371,1287230.0
2023-01-13,141.8217,143.8169,141.2558,143.6922,649843.0
2023-01-14,141.8217,143.8169,141.2558,143.6922,649843.0
2023-01-15,141.8217,143.8169,141.2558,143.6922,649843.0
2023-01-16,141.8217,143.8169,141.2558,143.6922,649843.0
2023-01-17,142.9056,143.8073,142.4788,142.9344,729599.0
2023-01-18,143.5867,143.7594,140.0567,140.5076,811975.0
2023-01-19,140.2965,140.709,139.3277,139.462,1192613.0
2023-01-20,140.0184,141.5723,139.3661,141.3709,848606.0
2023-01-21,140.0184,141.5723,139.3661,141.3709,848606.0
2023-01-22,140.0184,141.5723,139.3661,141.3709,848606.0
2023-01-23,141.8409,142.4068,140.9968,142.0615,652251.0
2023-01-24,142.3781,142.3781,139.5675,140.028,940289.0
2023-01-25,139.299,141.8793,138.9249,141.7546,872742.0
2023-01-26,142.167,143.5291,142.1095,143.2126,802617.0
2023-01-27,143.8841,143.8841,141.8313,142.3205,852269.0
2023-01-28,143.8841,143.8841,141.8313,142.3205,852269.0
2023-01-29,143.8841,143.8841,141.8313,142.3205,852269.0
2023-01-30,141.9752,143.462,140.7953,140.9296,889411.0
2023-01-31,140.709,142.1383,140.4117,141.9368,2240536.0
2023-02-01,141.9752,142.4356,138.0711,141.0639,1210952.0
2023-02-02,142.1958,143.1646,140.8049,141.8889,1412465.0
2023-02-03,140.5268,142.5315,139.7018,141.4093,736332.0
2023-02-04,140.5268,142.5315,139.7018,141.4093,736332.0
2023-02-05,140.5268,142.5315,139.7018,141.4093,736332.0
2023-02-06,141.4956,143.7402,141.4956,143.6826,1027299.0
2023-02-07,142.6371,143.7881,141.6299,143.4908,664124.0
2023-02-08,142.6467,143.5291,141.7594,142.3973,696822.0
2023-02-09,143.3085,144.5843,141.3325,141.7354,897238.0
2023-02-10,141.486,141.9656,140.3925,141.0256,1153365.0
2023-02-11,141.486,141.9656,140.3925,141.0256,1153365.0
2023-02-12,141.486,141.9656,140.3925,141.0256,1153365.0
2023-02-13,141.4093,142.5507,138.2534,141.8121,1110836.0
2023-02-14,141.8793,142.0327,139.4524,140.3445,1239604.0
2023-02-15,139.98,140.7186,139.0687,140.6802,1258281.0
2023-02-16,139.5388,141.697,138.6275,139.8169,1306736.0
2023-02-17,139.4237,141.0543,138.7234,140.1335,1422822.0
2023-02-18,139.4237,141.0543,138.7234,140.1335,1422822.0
2023-02-19,139.4237,141.0543,138.7234,140.1335,1422822.0
2023-02-20,139.4237,141.0543,138.7234,140.1335,1422822.0
2023-02-21,140.5268,142.1574,139.7114,141.8121,1508483.0
2023-02-22,142.522,143.8457,140.8817,142.8385,1224133.0
2023-02-23,143.0495,143.7977,141.6059,142.2342,1092186.0
2023-02-24,140.7762,141.7354,138.3109,138.6371,1142899.0
2023-02-25,140.7762,141.7354,138.3109,138.6371,1142899.0
2023-02-26,140.7762,141.7354,138.3109,138.6371,1142899.0
2023-02-27,139.0879,139.3565,136.6227,136.8529,923843.0
2023-02-28,137.0544,137.8026,136.45,137.1599,1187470.0
2023-03-01,136.6803,138.0807,135.9714,137.793,971502.0
2023-03-02,137.6203,141.4045,137.1695,141.1407,1046660.0
2023-03-03,141.1407,142.215,140.5268,141.3325,1120835.0
2023-03-04,141.1407,142.215,140.5268,141.3325,1120835.0
2023-03-05,141.1407,142.215,140.5268,141.3325,1120835.0
2023-03-06,141.6299,142.6083,141.221,142.2246,1066847.0
2023-03-07,142.474,143.6922,140.2486,140.5555,1128805.0
2023-03-08,140.6227,140.6227,138.0615,139.7882,831877.0
2023-03-09,140.4884,141.486,138.5699,138.7618,1086219.0
2023-03-10,139.0016,140.6994,137.5628,138.0999,1073911.0
2023-03-11,139.0016,140.6994,137.5628,138.0999,1073911.0
2023-03-12,139.0016,140.6994,137.5628,138.0999,1073911.0
2023-03-13,137.0064,141.438,137.0064,140.0663,1952736.0
2023-03-14,141.7354,143.8457,140.0951,141.5627,2066210.0
2023-03-15,140.287,142.2438,139.5004,141.7354,1922300.0
2023-03-16,140.8721,144.968,140.5555,144.2294,1266918.0
2023-03-17,144.7186,144.9584,141.5531,142.4452,4673073.0
2023-03-18,144.7186,144.9584,141.5531,142.4452,4673073.0
2023-03-19,144.7186,144.9584,141.5531,142.4452,4673073.0
2023-03-20,142.6275,145.2749,142.6275,144.4884,1500113.0
2023-03-21,145.7929,147.4236,145.3757,146.215,1304825.0
2023-03-22,145.5147,147.8559,144.8912,144.8912,1751989.0
2023-03-23,145.649,147.4044,141.7258,144.3829,2675453.0
2023-03-24,145.2941,146.5987,143.7977,146.3589,1608313.0
2023-03-25,145.2941,146.5987,143.7977,146.3589,1608313.0
2023-03-26,145.2941,146.5987,143.7977,146.3589,1608313.0
2023-03-27,147.6059,148.7138,146.1478,147.5291,1580440.0
2023-03-28,147.7977,149.1214,146.944,148.1718,1221793.0
2023-03-29,148.6898,149.0159,147.4428,148.3636,1190053.0
2023-03-30,148.2965,148.92,146.8385,147.6059,1308185.0
2023-03-31,148.3924,149.5435,147.8169,148.8337,1367418.0
2023-04-01,148.3924,149.5435,147.8169,148.8337,1367418.0
2023-04-02,148.3924,149.5435,147.8169,148.8337,1367418.0
2023-04-03,148.3924,149.0639,146.7617,147.6155,1767459.0
2023-04-04,147.721,148.4212,146.4932,146.8481,1415550.0
2023-04-05,146.7042,147.3277,145.649,146.8193,1306096.0
2023-04-06,146.7612,146.7612,144.199,144.7405,1282217.0
2023-04-07,146.7612,146.7612,144.199,144.7405,1282217.0
2023-04-08,146.7612,146.7612,144.199,144.7405,1282217.0
2023-04-09,146.7612,146.7612,144.199,144.7405,1282217.0
2023-04-10,144.2667,146.5002,144.1411,146.4808,1694905.0
2023-04-11,146.5098,149.3331,146.4518,148.3952,1499511.0
2023-04-12,149.1687,149.7005,146.5775,146.7129,1461568.0
2023-04-13,147.7378,148.7143,147.163,148.3856,1171583.0
2023-04-14,148.1632,149.57,147.2157,147.3704,746826.0
2023-04-15,148.1632,149.57,147.2157,147.3704,746826.0
2023-04-16,148.1632,149.57,147.2157,147.3704,746826.0
2023-04-17,148.0568,148.5886,145.659,146.7225,996737.0
2023-04-18,147.409,148.1535,146.7322,146.7806,736429.0
2023-04-19,146.8096,147.1741,146.2294,146.5292,840920.0
2023-04-20,146.3261,146.4712,144.2184,144.9628,902781.0
2023-04-21,145.4269,146.8386,145.3133,146.8192,1048161.0
2023-04-22,145.4269,146.8386,145.3133,146.8192,1048161.0
2023-04-23,145.4269,146.8386,145.3133,146.8192,1048161.0
2023-04-24,146.9643,147.206,143.6305,144.3247,1125601.0
2023-04-25,144.5761,144.5761,141.0664,141.6078,1201148.0
2023-04-26,141.9559,144.3247,141.8834,143.5996,1220997.0
2023-04-27,144.4311,146.2971,143.3288,146.1908,749710.0
2023-04-28,146.3745,147.3607,145.6977,146.8966,739691.0
2023-04-29,146.3745,147.3607,145.6977,146.8966,739691.0
2023-04-30,146.3745,147.3607,145.6977,146.8966,739691.0
2023-05-01,145.8814,147.148,145.4269,146.2488,1542502.0
2023-05-02,146.4422,147.6507,144.2087,146.7999,1140113.0
2023-05-03,146.8579,147.1576,145.5333,146.4518,1454327.0
2023-05-04,146.4808,147.994,146.1328,147.8538,1005358.0
2023-05-05,148.2405,149.072,146.9933,148.0182,1225570.0
2023-05-06,148.2405,149.072,146.9933,148.0182,1225570.0
2023-05-07,148.2405,149.072,146.9933,148.0182,1225570.0
2023-05-08,147.7474,148.8497,144.9048,145.2626,1746739.0
2023-05-09,144.8855,146.5292,144.8364,145.3496,904505.0
2023-05-10,145.572,146.0216,142.9227,144.1217,1346996.0
2023-05-11,143.9186,144.1748,141.4434,142.1396,1492114.0
2023-05-12,141.7335,143.9766,141.7335,143.6286,1444525.0
2023-05-13,141.7335,143.9766,141.7335,143.6286,1444525.0
2023-05-14,141.7335,143.9766,141.7335,143.6286,1444525.0
2023-05-15,144.3537,146.8966,143.5222,146.8579,1216728.0
2023-05-16,146.6549,148.3372,145.5091,148.0858,1582283.0
2023-05-17,149.1107,153.597,148.5548,153.4326,1921832.0
2023-05-18,153.7324,156.9327,153.4423,156.7683,2024627.0
2023-05-19,157.3678,157.9963,155.2213,156.0625,1621976.0
2023-05-20,157.3678,157.9963,155.2213,156.0625,1621976.0
2023-05-21,157.3678,157.9963,155.2213,156.0625,1621976.0
2023-05-22,156.4299,158.0059,155.6903,155.8885,1159460.0
2023-05-23,155.1923,156.0045,154.327,155.2503,1286090.0
2023-05-24,155.26,156.9424,154.6654,155.144,1283888.0
2023-05-25,155.9465,156.8118,154.7862,155.6951,1211288.0
2023-05-26,156.1689,158.3443,155.1827,155.9368,1159083.0
2023-05-27,156.1689,158.3443,155.1827,155.9368,1159083.0
2023-05-28,156.1689,158.3443,155.1827,155.9368,1159083.0
2023-05-29,156.1689,158.3443,155.1827,155.9368,1159083.0
2023-05-30,156.1592,156.5722,154.7476,155.0666,1004366.0
2023-05-31,154.8346,155.2793,152.7655,153.2683,1970009.0
2023-06-01,154.6509,156.9327,153.452,156.3719,1328863.0
2023-06-02,157.0681,158.9825,156.2269,158.6054,1121918.0
2023-06-03,157.0681,158.9825,156.2269,158.6054,1121918.0
2023-06-04,157.0681,158.9825,156.2269,158.6054,1121918.0
2023-06-05,158.0059,158.557,155.5887,155.7048,1380315.0
2023-06-06,155.1053,158.0156,154.4092,157.6675,1502534.0
2023-06-07,158.0639,159.5142,157.6578,158.9535,1292141.0
2023-06-08,158.3927,159.1468,157.2518,157.9479,1167465.0
2023-06-09,157.9866,159.1178,156.4396,156.5459,1045164.0
2023-06-10,157.9866,159.1178,156.4396,156.5459,1045164.0
2023-06-11,157.9866,159.1178,156.4396,156.5459,1045164.0
2023-06-12,157.2904,159.6786,157.1889,159.5142,1112840.0
2023-06-13,159.814,161.1096,159.4466,160.5391,1068374.0
2023-06-14,161.2546,163.1303,160.863,162.0861,1256099.0
2023-06-15,162.3472,163.3817,161.1773,161.332,1182879.0
2023-06-16,161.9411,162.4729,159.8043,160.5101,1927061.0
2023-06-17,161.9411,162.4729,159.8043,160.5101,1927061.0
2023-06-18,161.9411,162.4729,159.8043,160.5101,1927061.0
2023-06-19,161.9411,162.4729,159.8043,160.5101,1927061.0
2023-06-20,160.5681,161.5736,159.6303,160.3264,1101695.0
2023-06-21,159.93,162.2157,159.5819,160.8969,1518155.0
2023-06-22,155.6661,159.6303,153.8726,156.7587,3009315.0
2023-06-23,155.8691,160.0605,154.7959,155.9562,2516566.0
2023-06-24,155.8691,160.0605,154.7959,155.9562,2516566.0
2023-06-25,155.8691,160.0605,154.7959,155.9562,2516566.0
2023-06-26,156.2752,157.0681,154.2738,156.2365,1644993.0
2023-06-27,156.0625,158.2766,155.4631,157.9769,1131646.0
2023-06-28,157.4548,157.5418,156.1785,156.6813,1173486.0
2023-06-29,156.807,160.0944,156.807,159.8236,1104033.0
2023-06-30,159.785,162.1055,159.785,161.5447,1155213.0
2023-07-01,159.785,162.1055,159.785,161.5447,1155213.0
2023-07-02,159.785,162.1055,159.785,161.5447,1155213.0
2023-07-03,161.2836,162.8016,160.532,161.9024,631010.0
2023-07-04,161.2836,162.8016,160.532,161.9024,631010.0
2023-07-05,161.4673,162.3472,159.3789,159.4852,1445561.0
2023-07-06,158.3057,159.0501,156.952,158.6731,1174693.0
2023-07-07,158.556,160.71,157.8257,159.3065,928044.0
2023-07-08,158.556,160.71,157.8257,159.3065,928044.0
2023-07-09,158.556,160.71,157.8257,159.3065,928044.0
2023-07-10,159.4819,162.2792,159.3358,161.7431,1091167.0
2023-07-11,162.5521,163.0979,161.7821,162.3377,850398.0
2023-07-12,163.1076,163.7412,162.2207,162.6301,1029541.0
2023-07-13,163.3123,165.0082,162.8835,164.1895,917808.0
2023-07-14,164.209,164.209,162.3669,163.1954,946480.0
2023-07-15,164.209,164.209,162.3669,163.1954,946480.0
2023-07-16,164.209,164.209,162.3669,163.1954,946480.0
2023-07-17,163.6047,165.4192,163.5901,164.9595,853223.0
2023-07-18,163.1759,166.0901,161.8503,165.7782,951221.0
2023-07-19,166.3825,167.6885,165.476,167.1037,904583.0
2023-07-20,167.6008,168.4439,166.3337,167.8152,1002681.0
2023-07-21,168.6729,168.6729,166.0219,166.0511,1140945.0
2023-07-22,168.6729,168.6729,166.0219,166.0511,1140945.0
2023-07-23,168.6729,168.6729,166.0219,166.0511,1140945.0
2023-07-24,166.5482,167.016,164.8913,165.7684,1088615.0
2023-07-25,164.9595,165.7489,162.8932,163.5657,1033616.0
2023-07-26,163.7607,164.9107,162.8445,164.7353,881957.0
2023-07-27,164.3455,166.9575,164.0726,165.9439,904714.0
2023-07-28,167.094,167.7811,162.8542,163.2733,921663.0
2023-07-29,167.094,167.7811,162.8542,163.2733,921663.0
2023-07-30,167.094,167.7811,162.8542,163.2733,921663.0
2023-07-31,163.5852,165.4273,163.3513,164.6378,2898475.0
2023-08-01,164.2285,164.3649,161.9088,162.1622,1380481.0
2023-08-02,160.9829,162.1135,159.9498,159.9693,1107889.0
2023-08-03,159.2383,159.8864,158.2734,158.7997,1248141.0
2023-08-04,159.4332,159.7841,157.8153,158.3319,1002522.0
2023-08-05,159.4332,159.7841,157.8153,158.3319,1002522.0
2023-08-06,159.4332,159.7841,157.8153,158.3319,1002522.0
2023-08-07,158.8582,160.8075,158.4878,160.6125,1027955.0
2023-08-08,159.8231,161.3435,159.4819,160.6125,1091757.0
2023-08-09,160.3591,160.9147,159.4722,159.7743,741947.0
2023-08-10,160.1545,162.1013,159.1311,159.4235,689601.0
2023-08-11,158.9264,159.0482,155.5687,156.4215,1169099.0
2023-08-12,158.9264,159.0482,155.5687,156.4215,1169099.0
2023-08-13,158.9264,159.0482,155.5687,156.4215,1169099.0
2023-08-14,156.0414,157.2013,155.6467,157.172,1238586.0
2023-08-15,156.3436,158.0005,156.1681,157.6301,901621.0
2023-08-16,157.2305,158.059,155.7978,156.2559,914246.0
2023-08-17,156.9771,157.4059,154.4674,154.8621,1238585.0
2023-08-18,153.9947,155.4274,153.7023,154.4528,2383014.0
2023-08-19,153.9947,155.4274,153.7023,154.4528,2383014.0
2023-08-20,153.9947,155.4274,153.7023,154.4528,2383014.0
2023-08-21,154.7062,154.9791,150.2666,151.3534,1372991.0
2023-08-22,151.4703,152.328,150.3982,152.0551,936251.0
2023-08-23,152.1039,153.2052,150.8466,152.3378,814862.0
2023-08-24,151.9382,152.9323,151.2949,151.636,523894.0
2023-08-25,152.367,152.6107,151.5678,152.0356,694887.0
2023-08-26,152.367,152.6107,151.5678,152.0356,694887.0
2023-08-27,152.367,152.6107,151.5678,152.0356,694887.0
2023-08-28,151.9284,152.4352,150.6467,151.2267,942704.0
2023-08-29,150.4469,151.9966,150.4469,151.8699,907899.0
2023-08-30,151.9284,153.4976,151.9284,153.1565,682900.0
2023-08-31,153.4391,153.5073,151.5288,151.5678,873868.0
2023-09-01,152.2988,153.176,150.1448,151.6165,866448.0
2023-09-02,152.2988,153.176,150.1448,151.6165,866448.0
2023-09-03,152.2988,153.176,150.1448,151.6165,866448.0
2023-09-04,152.2988,153.176,150.1448,151.6165,866448.0
2023-09-05,151.4703,151.4703,146.3729,146.8797,1320386.0
2023-09-06,146.9869,147.6302,145.0864,145.1741,1353847.0
2023-09-07,145.1254,146.7043,144.9207,146.061,1141317.0
2023-09-08,146.0318,147.1429,145.3836,145.6517,862624.0
2023-09-09,146.0318,147.1429,145.3836,145.6517,862624.0
2023-09-10,146.0318,147.1429,145.3836,145.6517,862624.0
2023-09-11,145.983,146.3242,143.8388,144.3359,1293721.0
2023-09-12,144.2482,146.0415,143.5172,145.9441,1081390.0
2023-09-13,145.2131,146.217,144.2774,145.0376,1150934.0
2023-09-14,145.7296,148.0883,145.0766,147.9713,955315.0
2023-09-15,147.1721,147.3232,146.0464,146.256,1329921.0
2023-09-16,147.1721,147.3232,146.0464,146.256,1329921.0
2023-09-17,147.1721,147.3232,146.0464,146.256,1329921.0
2023-09-18,146.6945,147.2501,144.7355,145.3203,1233785.0
2023-09-19,144.9694,146.0708,144.5406,145.9148,1323702.0
