,AGM US Equity,AGM US Equity,AGM US Equity,AGM US Equity,AGM US Equity
2022-08-13,108.0888,110.0708,107.3207,109.8337,24803.0
2022-08-14,108.0888,110.0708,107.3207,109.8337,24803.0
2022-08-15,109.0466,109.8337,108.5061,108.7526,26868.0
2022-08-16,108.8,110.6777,108.5724,110.4501,25562.0
2022-08-17,109.1414,110.6492,108.6483,110.2225,22750.0
2022-08-18,110.7441,110.7441,109.3501,110.4406,22833.0
2022-08-19,109.8337,109.8337,107.425,108.3733,41540.0
2022-08-20,109.8337,109.8337,107.425,108.3733,41540.0
2022-08-21,109.8337,109.8337,107.425,108.3733,41540.0
2022-08-22,107.2827,107.994,106.3534,107.2448,29402.0
2022-08-23,106.9224,107.7472,106.5475,107.1594,24932.0
2022-08-24,107.1594,108.1836,106.6948,107.8991,23255.0
2022-08-25,107.8233,109.2457,107.8233,109.1319,17212.0
2022-08-26,109.1509,109.1509,105.424,105.4809,20214.0
2022-08-27,109.1509,109.1509,105.424,105.4809,20214.0
2022-08-28,109.1509,109.1509,105.424,105.4809,20214.0
2022-08-29,104.9499,106.0025,104.0395,104.9119,16908.0
2022-08-30,105.6896,105.6896,103.5321,104.599,22529.0
2022-08-31,105.4904,105.4904,103.3757,103.5938,30303.0
2022-09-01,103.3283,103.8119,101.9437,103.2998,24896.0
2022-09-02,103.2998,105.2723,102.2756,102.5886,18646.0
2022-09-03,103.2998,105.2723,102.2756,102.5886,18646.0
2022-09-04,103.2998,105.2723,102.2756,102.5886,18646.0
2022-09-05,103.2998,105.2723,102.2756,102.5886,18646.0
2022-09-06,102.3705,102.3705,100.5876,100.8247,23946.0
2022-09-07,100.7109,102.3325,100.5592,102.0291,26581.0
2022-09-08,101.0523,102.4653,100.9954,101.5075,18236.0
2022-09-09,101.8963,102.9489,100.6256,100.9575,17656.0
2022-09-10,101.8963,102.9489,100.6256,100.9575,17656.0
2022-09-11,101.8963,102.9489,100.6256,100.9575,17656.0
2022-09-12,101.4127,102.0386,100.6919,102.0386,22111.0
2022-09-13,101.242,101.242,98.3117,98.5393,27845.0
2022-09-14,98.6062,99.4771,97.6109,99.4771,30158.0
2022-09-15,99.5346,100.9797,99.0855,100.6256,34047.0
2022-09-16,100.0227,101.2764,98.5585,100.5108,56530.0
2022-09-17,100.0227,101.2764,98.5585,100.5108,56530.0
2022-09-18,100.0227,101.2764,98.5585,100.5108,56530.0
2022-09-19,99.3623,103.3915,99.3623,103.3915,28856.0
2022-09-20,102.1091,102.3483,100.0514,102.3483,33036.0
2022-09-21,103.3724,106.4733,103.1475,103.4872,42799.0
2022-09-22,102.7407,103.9179,99.7451,102.6833,39565.0
2022-09-23,100.4653,101.4104,97.8501,99.1039,29845.0
2022-09-24,100.4653,101.4104,97.8501,99.1039,29845.0
2022-09-25,100.4653,101.4104,97.8501,99.1039,29845.0
2022-09-26,99.5346,100.3194,98.4148,98.4531,28221.0
2022-09-27,99.4676,99.5059,96.5007,96.5868,35373.0
2022-09-28,97.6013,98.7593,96.9888,97.4482,39509.0
2022-09-29,99.1517,99.1517,93.5625,94.1367,40917.0
2022-09-30,94.6631,96.7208,94.2707,94.8832,40725.0
2022-10-01,94.6631,96.7208,94.2707,94.8832,40725.0
2022-10-02,94.6631,96.7208,94.2707,94.8832,40725.0
2022-10-03,95.9839,97.0271,94.0219,96.8069,31467.0
2022-10-04,97.8693,102.0995,97.6736,101.554,29103.0
2022-10-05,100.0801,100.5586,98.7306,99.8791,23700.0
2022-10-06,99.3719,100.5012,98.1947,98.7976,33220.0
2022-10-07,98.8263,99.6686,96.0891,96.7782,28505.0
2022-10-08,98.8263,99.6686,96.0891,96.7782,28505.0
2022-10-09,98.8263,99.6686,96.0891,96.7782,28505.0
2022-10-10,97.2424,98.0511,96.6921,97.0941,15228.0
2022-10-11,96.7591,98.2138,95.7159,97.2472,19737.0
2022-10-12,97.5726,98.7785,96.3667,98.4531,33318.0
2022-10-13,96.5868,102.779,96.5868,102.779,34070.0
2022-10-14,103.0757,104.7027,100.2141,100.3576,34585.0
2022-10-15,103.0757,104.7027,100.2141,100.3576,34585.0
2022-10-16,103.0757,104.7027,100.2141,100.3576,34585.0
2022-10-17,102.578,103.2863,101.8124,102.712,35471.0
2022-10-18,103.7265,104.1189,102.6259,102.9609,26743.0
2022-10-19,101.7071,103.3533,100.2237,102.0421,28199.0
2022-10-20,102.5685,103.4681,100.4342,100.5395,22441.0
2022-10-21,101.0659,103.3341,100.4629,103.0853,23761.0
2022-10-22,101.0659,103.3341,100.4629,103.0853,23761.0
2022-10-23,101.0659,103.3341,100.4629,103.0853,23761.0
2022-10-24,103.9371,103.9371,102.5589,102.712,26173.0
2022-10-25,102.1856,106.0235,102.0709,105.3535,29666.0
2022-10-26,106.4541,106.6838,105.21,105.7842,19912.0
2022-10-27,107.0379,110.7226,106.9805,107.2772,38799.0
2022-10-28,107.2581,110.4451,107.2581,109.5455,52508.0
2022-10-29,107.2581,110.4451,107.2581,109.5455,52508.0
2022-10-30,107.2581,110.4451,107.2581,109.5455,52508.0
2022-10-31,109.2679,111.4691,108.7894,110.2537,33077.0
2022-11-01,111.0959,112.9047,110.7083,111.919,51257.0
2022-11-02,111.115,112.7516,108.9138,109.0478,26731.0
2022-11-03,107.5356,109.8134,106.8465,108.7224,14718.0
2022-11-04,110.4642,110.8279,108.335,110.3781,13937.0
2022-11-05,110.4642,110.8279,108.335,110.3781,13937.0
2022-11-06,110.4642,110.8279,108.335,110.3781,13937.0
2022-11-07,109.8709,111.0289,109.043,109.9666,34620.0
2022-11-08,108.6171,113.7087,108.3396,112.3018,48961.0
2022-11-09,112.6559,113.7374,110.3123,110.5408,27638.0
2022-11-10,114.4456,118.4174,113.3498,117.2211,60489.0
2022-11-11,117.3359,118.5418,114.3212,116.2927,37236.0
2022-11-12,117.3359,118.5418,114.3212,116.2927,37236.0
2022-11-13,117.3359,118.5418,114.3212,116.2927,37236.0
2022-11-14,115.6802,118.116,115.551,116.3789,25635.0
2022-11-15,118.1782,119.3553,116.599,117.9676,38714.0
2022-11-16,118.5514,118.5993,115.7185,118.2643,23256.0
2022-11-17,118.0155,118.1686,115.9769,117.9867,25505.0
2022-11-18,119.5563,119.5563,117.4317,118.8577,32488.0
2022-11-19,119.5563,119.5563,117.4317,118.8577,32488.0
2022-11-20,119.5563,119.5563,117.4317,118.8577,32488.0
2022-11-21,118.0729,120.8579,117.9485,120.5134,25600.0
2022-11-22,120.0157,121.0972,119.4606,120.121,29392.0
2022-11-23,120.4943,120.8675,119.5946,120.1976,23521.0
2022-11-24,120.4943,120.8675,119.5946,120.1976,23521.0
2022-11-25,120.6857,122.3892,119.9009,121.3748,17833.0
2022-11-26,120.6857,122.3892,119.9009,121.3748,17833.0
2022-11-27,120.6857,122.3892,119.9009,121.3748,17833.0
2022-11-28,119.3075,120.0731,118.7668,119.4032,28731.0
2022-11-29,120.2167,120.9345,118.9199,119.4223,26867.0
2022-11-30,120.0062,121.3078,117.4795,120.4464,46663.0
2022-12-01,120.8388,121.2599,119.4654,119.6329,27038.0
2022-12-02,117.9867,120.9058,117.9867,119.8722,24721.0
2022-12-03,117.9867,120.9058,117.9867,119.8722,24721.0
2022-12-04,117.9867,120.9058,117.9867,119.8722,24721.0
2022-12-05,118.9534,118.9534,115.3615,115.7664,30761.0
2022-12-06,114.8763,116.867,113.7661,116.465,37628.0
2022-12-07,115.0677,116.2353,113.1823,113.68,39427.0
2022-12-08,114.8476,116.1109,113.1344,114.6562,37846.0
2022-12-09,113.4024,114.8763,112.8214,113.9479,41418.0
2022-12-10,113.4024,114.8763,112.8214,113.9479,41418.0
2022-12-11,113.4024,114.8763,112.8214,113.9479,41418.0
2022-12-12,114.3595,115.7472,113.6225,114.9337,31686.0
2022-12-13,118.0825,118.0825,114.4743,116.0056,57176.0
2022-12-14,115.7259,116.7774,112.0507,113.16,46708.0
2022-12-15,111.1826,112.8031,110.4205,111.3369,46885.0
2022-12-16,109.562,111.9832,109.4559,111.1536,78351.0
2022-12-17,109.562,111.9832,109.4559,111.1536,78351.0
2022-12-18,109.562,111.9832,109.4559,111.1536,78351.0
2022-12-19,111.0957,112.9478,109.5221,110.3723,47370.0
2022-12-20,110.9607,112.4173,108.1151,111.2597,35596.0
2022-12-21,112.1761,112.8803,110.5845,110.951,70277.0
2022-12-22,111.4623,111.7903,107.845,109.7742,101729.0
2022-12-23,110.5363,111.2983,108.935,109.9575,40341.0
2022-12-24,110.5363,111.2983,108.935,109.9575,40341.0
2022-12-25,110.5363,111.2983,108.935,109.9575,40341.0
2022-12-26,110.5363,111.2983,108.935,109.9575,40341.0
2022-12-27,110.9607,111.4505,109.099,109.4462,43997.0
2022-12-28,110.0443,110.2179,107.3433,107.3433,62641.0
2022-12-29,108.5974,110.3867,107.4591,109.4752,46625.0
2022-12-30,109.0025,109.5427,108.1536,108.7228,38948.0
2022-12-31,109.0025,109.5427,108.1536,108.7228,38948.0
2023-01-01,109.0025,109.5427,108.1536,108.7228,38948.0
2023-01-02,109.0025,109.5427,108.1536,108.7228,38948.0
2023-01-03,109.8128,110.2179,108.4913,109.5138,49246.0
2023-01-04,109.533,112.8706,109.533,111.5395,51716.0
2023-01-05,111.2597,111.2597,108.9157,110.7292,49442.0
2023-01-06,111.9639,117.5394,111.2308,116.4783,71675.0
2023-01-07,111.9639,117.5394,111.2308,116.4783,71675.0
2023-01-08,111.9639,117.5394,111.2308,116.4783,71675.0
2023-01-09,116.7002,117.7516,114.1247,114.3562,46459.0
2023-01-10,113.8835,115.9092,113.7677,115.8706,57970.0
2023-01-11,116.6809,120.1632,115.5137,118.9864,146631.0
2023-01-12,119.1986,122.0539,118.6102,120.3079,55321.0
2023-01-13,119.3336,121.4076,118.041,120.3851,59960.0
2023-01-14,119.3336,121.4076,118.041,120.3851,59960.0
2023-01-15,119.3336,121.4076,118.041,120.3851,59960.0
2023-01-16,119.3336,121.4076,118.041,120.3851,59960.0
2023-01-17,121.1568,121.3015,118.07,118.2243,73105.0
2023-01-18,117.6938,118.3786,115.8803,116.0925,62355.0
2023-01-19,115.2822,117.4912,114.2404,117.4815,56020.0
2023-01-20,118.3883,119.8256,116.8931,119.5458,51672.0
2023-01-21,118.3883,119.8256,116.8931,119.5458,51672.0
2023-01-22,118.3883,119.8256,116.8931,119.5458,51672.0
2023-01-23,120.3465,123.385,119.3819,122.6133,48630.0
2023-01-24,121.3497,122.5555,120.6841,121.5426,37120.0
2023-01-25,120.9349,126.7419,120.0282,126.5972,58502.0
2023-01-26,127.8416,129.7419,125.9125,128.0152,84049.0
2023-01-27,127.2532,129.9734,127.2532,127.5426,80480.0
2023-01-28,127.2532,129.9734,127.2532,127.5426,80480.0
2023-01-29,127.2532,129.9734,127.2532,127.5426,80480.0
2023-01-30,127.1278,127.9284,123.7709,123.8866,60831.0
2023-01-31,123.6166,128.266,123.6166,128.266,60426.0
2023-02-01,128.1599,130.1615,126.6165,128.1021,59664.0
2023-02-02,128.2082,129.6889,127.9188,128.8159,50286.0
2023-02-03,128.459,131.1503,127.8416,129.9541,53875.0
2023-02-04,128.459,131.1503,127.8416,129.9541,53875.0
2023-02-05,128.459,131.1503,127.8416,129.9541,53875.0
2023-02-06,129.221,130.668,128.0635,129.6262,49443.0
2023-02-07,128.7484,132.2982,128.2178,132.0184,58915.0
2023-02-08,130.6197,132.0233,130.0506,130.7065,42041.0
2023-02-09,131.1696,132.4332,129.9638,131.0731,65807.0
2023-02-10,130.803,134.2853,130.3207,133.774,50669.0
2023-02-11,130.803,134.2853,130.3207,133.774,50669.0
2023-02-12,130.803,134.2853,130.3207,133.774,50669.0
2023-02-13,133.4654,134.2371,132.7949,133.7258,40727.0
2023-02-14,133.311,134.6904,131.9027,132.3175,56164.0
2023-02-15,130.967,135.0281,130.7065,134.1792,56517.0
2023-02-16,132.7033,135.4043,130.0313,133.3785,46479.0
2023-02-17,133.7548,135.1535,132.6551,134.5072,58884.0
2023-02-18,133.7548,135.1535,132.6551,134.5072,58884.0
2023-02-19,133.7548,135.1535,132.6551,134.5072,58884.0
2023-02-20,133.7548,135.1535,132.6551,134.5072,58884.0
2023-02-21,133.0602,133.8126,131.3818,131.7387,64662.0
2023-02-22,132.0377,133.4557,131.2371,132.1921,62226.0
2023-02-23,130.2532,132.9638,129.549,130.7451,80642.0
2023-02-24,130.803,136.8801,127.8898,136.0891,130758.0
2023-02-25,130.803,136.8801,127.8898,136.0891,130758.0
2023-02-26,130.803,136.8801,127.8898,136.0891,130758.0
2023-02-27,136.9187,138.7804,134.9268,136.2917,99691.0
2023-02-28,136.7451,139.3785,135.6744,136.8415,124759.0
2023-03-01,137.1985,141.1389,135.9927,139.938,66100.0
2023-03-02,139.2242,140.9798,138.0666,140.0055,77940.0
2023-03-03,140.9701,143.2466,139.8319,142.282,46802.0
2023-03-04,140.9701,143.2466,139.8319,142.282,46802.0
2023-03-05,140.9701,143.2466,139.8319,142.282,46802.0
2023-03-06,142.2917,144.0853,141.1486,141.9926,76376.0
2023-03-07,141.5296,141.9637,137.7724,138.2981,79521.0
2023-03-08,138.7804,140.1791,137.0923,137.8833,85340.0
2023-03-09,137.5843,137.8351,130.3303,130.4172,128689.0
2023-03-10,128.8448,129.8866,123.7545,125.6037,111611.0
2023-03-11,128.8448,129.8866,123.7545,125.6037,111611.0
2023-03-12,128.8448,129.8866,123.7545,125.6037,111611.0
2023-03-13,121.205,126.1825,118.0603,121.5523,144387.0
2023-03-14,126.4815,128.3625,122.8063,124.4751,90253.0
2023-03-15,120.632,123.7842,119.7466,122.5194,104059.0
2023-03-16,120.4666,129.3493,119.2796,127.6564,150411.0
2023-03-17,126.1679,127.4004,120.1553,122.7238,291983.0
2023-03-18,126.1679,127.4004,120.1553,122.7238,291983.0
2023-03-19,126.1679,127.4004,120.1553,122.7238,291983.0
2023-03-20,124.8642,126.7096,123.3902,123.6967,81564.0
2023-03-21,126.2263,129.6898,126.2263,127.3354,129629.0
2023-03-22,127.6273,127.6273,121.7995,121.8092,120383.0
2023-03-23,122.1789,124.2804,120.5347,121.2644,111695.0
2023-03-24,119.552,122.5097,118.7932,121.9552,55545.0
2023-03-25,119.552,122.5097,118.7932,121.9552,55545.0
2023-03-26,119.552,122.5097,118.7932,121.9552,55545.0
2023-03-27,124.0858,125.4674,122.8308,124.4166,51221.0
2023-03-28,124.261,124.8642,122.5875,123.3075,75034.0
2023-03-29,126.3527,128.9991,125.1269,128.7072,77433.0
2023-03-30,129.4661,131.2368,126.1387,126.9268,101966.0
2023-03-31,128.1526,130.2541,126.3625,129.5828,99590.0
2023-04-01,128.1526,130.2541,126.3625,129.5828,99590.0
2023-04-02,128.1526,130.2541,126.3625,129.5828,99590.0
2023-04-03,130.1471,132.3167,127.5202,129.5828,81043.0
2023-04-04,130.3806,130.3806,126.4792,127.8121,69977.0
2023-04-05,126.4306,127.9872,126.0414,126.6835,78135.0
2023-04-06,126.7419,130.2736,125.0855,129.4855,72421.0
2023-04-07,126.7419,130.2736,125.0855,129.4855,72421.0
2023-04-08,126.7419,130.2736,125.0855,129.4855,72421.0
2023-04-09,126.7419,130.2736,125.0855,129.4855,72421.0
2023-04-10,129.2131,130.4974,127.7829,128.3667,146147.0
2023-04-11,128.8239,129.9769,127.6175,127.744,71033.0
2023-04-12,128.6002,128.9504,127.1894,127.4813,55959.0
2023-04-13,127.7732,128.9504,126.9365,127.7343,53187.0
2023-04-14,128.6683,129.612,127.1262,127.5008,39057.0
2023-04-15,128.6683,129.612,127.1262,127.5008,39057.0
2023-04-16,128.6683,129.612,127.1262,127.5008,39057.0
2023-04-17,127.4521,129.398,126.8587,129.3201,40737.0
2023-04-18,129.612,130.3903,128.7267,130.3709,42713.0
2023-04-19,130.3612,134.1653,129.1353,134.1263,100303.0
2023-04-20,132.9102,132.988,131.3146,131.7232,61835.0
2023-04-21,131.6551,133.3675,130.8184,132.1902,51969.0
2023-04-22,131.6551,133.3675,130.8184,132.1902,51969.0
2023-04-23,131.6551,133.3675,130.8184,132.1902,51969.0
2023-04-24,131.7524,133.64,131.4995,131.5773,41750.0
2023-04-25,130.2833,131.4508,128.9699,129.038,54808.0
2023-04-26,127.5397,129.3688,127.4521,128.3667,43509.0
2023-04-27,128.464,129.7774,128.464,129.4855,32711.0
2023-04-28,128.3472,130.3709,128.3472,129.6801,47528.0
2023-04-29,128.3472,130.3709,128.3472,129.6801,47528.0
2023-04-30,128.3472,130.3709,128.3472,129.6801,47528.0
2023-05-01,129.3688,131.3438,128.5321,129.0964,48682.0
2023-05-02,128.1234,128.1234,124.8739,125.5452,55261.0
2023-05-03,125.6522,127.5786,123.2832,123.4826,48656.0
2023-05-04,122.0816,124.1144,121.1963,123.4632,63058.0
2023-05-05,125.6522,126.8684,124.9323,126.3625,36226.0
2023-05-06,125.6522,126.8684,124.9323,126.3625,36226.0
2023-05-07,125.6522,126.8684,124.9323,126.3625,36226.0
2023-05-08,126.5473,127.1311,125.8955,126.5473,38218.0
2023-05-09,125.3993,127.3743,124.3583,126.1582,127710.0
2023-05-10,126.1873,129.4174,120.0726,120.3109,146434.0
2023-05-11,119.8634,127.4327,119.6299,125.3409,64860.0
2023-05-12,125.1463,125.7286,122.4903,125.2728,45336.0
2023-05-13,125.1463,125.7286,122.4903,125.2728,45336.0
2023-05-14,125.1463,125.7286,122.4903,125.2728,45336.0
2023-05-15,126.5765,133.2313,126.5765,133.0075,69720.0
2023-05-16,131.5189,132.4821,130.0304,130.186,47943.0
2023-05-17,131.4314,133.6408,130.439,132.8713,48426.0
2023-05-18,132.5794,137.0451,132.3654,136.6073,50589.0
2023-05-19,137.9402,139.1466,135.7149,137.1132,49170.0
2023-05-20,137.9402,139.1466,135.7149,137.1132,49170.0
2023-05-21,137.9402,139.1466,135.7149,137.1132,49170.0
2023-05-22,137.5121,138.3002,135.4495,136.0624,32110.0
2023-05-23,135.4884,137.8623,134.9825,135.683,26156.0
2023-05-24,134.4766,134.4766,132.8032,133.5329,27657.0
2023-05-25,133.708,133.9123,131.48,131.6941,44225.0
2023-05-26,132.0151,133.8831,132.0151,132.6767,28563.0
2023-05-27,132.0151,133.8831,132.0151,132.6767,28563.0
2023-05-28,132.0151,133.8831,132.0151,132.6767,28563.0
2023-05-29,132.0151,133.8831,132.0151,132.6767,28563.0
2023-05-30,133.1729,133.5912,131.1784,131.7232,23487.0
2023-05-31,131.2465,132.1805,128.8823,130.186,57871.0
2023-06-01,131.3438,134.5155,130.4012,132.6183,37510.0
2023-06-02,134.7977,137.1229,133.7274,136.9964,44118.0
2023-06-03,134.7977,137.1229,133.7274,136.9964,44118.0
2023-06-04,134.7977,137.1229,133.7274,136.9964,44118.0
2023-06-05,136.2862,136.8067,133.4939,134.5058,38220.0
2023-06-06,134.3696,142.2016,134.3696,141.9681,55902.0
2023-06-07,142.6686,144.4976,140.6838,144.2739,46385.0
2023-06-08,144.2641,146.9299,143.3301,146.3754,66795.0
2023-06-09,146.0057,146.531,143.7388,146.5116,29542.0
2023-06-10,146.0057,146.531,143.7388,146.5116,29542.0
2023-06-11,146.0057,146.531,143.7388,146.5116,29542.0
2023-06-12,145.9667,149.3817,145.3538,146.2781,67258.0
2023-06-13,146.3851,147.6402,145.2468,145.9376,47145.0
2023-06-14,146.0057,146.6867,144.5366,145.7624,40627.0
2023-06-15,145.9976,147.2914,144.351,146.5759,42806.0
2023-06-16,147.8991,147.9971,143.9737,145.5468,74956.0
2023-06-17,147.8991,147.9971,143.9737,145.5468,74956.0
2023-06-18,147.8991,147.9971,143.9737,145.5468,74956.0
2023-06-19,147.8991,147.9971,143.9737,145.5468,74956.0
2023-06-20,145.439,145.586,143.6748,143.7238,37026.0
2023-06-21,143.4591,144.0766,141.6263,141.7341,51931.0
2023-06-22,142.1654,142.1654,139.1859,140.8618,41761.0
2023-06-23,138.8526,140.8128,136.863,138.1665,242679.0
2023-06-24,138.8526,140.8128,136.863,138.1665,242679.0
2023-06-25,138.8526,140.8128,136.863,138.1665,242679.0
2023-06-26,138.3332,139.7641,137.2942,137.4413,50374.0
2023-06-27,137.6667,140.1562,137.4854,138.0195,38721.0
2023-06-28,137.9705,140.1905,137.7549,139.127,44035.0
2023-06-29,139.8229,140.5872,138.637,138.8232,25504.0
2023-06-30,140.5972,142.5182,139.1712,140.8814,64050.0
2023-07-01,140.5972,142.5182,139.1712,140.8814,64050.0
2023-07-02,140.5972,142.5182,139.1712,140.8814,64050.0
2023-07-03,140.411,142.4104,140.411,141.7832,18948.0
2023-07-04,140.411,142.4104,140.411,141.7832,18948.0
2023-07-05,139.7837,140.7736,138.0489,138.2547,26919.0
2023-07-06,136.7454,136.7552,134.4372,135.7555,45145.0
2023-07-07,136.2455,138.0195,135.1009,136.912,40727.0
2023-07-08,136.2455,138.0195,135.1009,136.912,40727.0
2023-07-09,136.2455,138.0195,135.1009,136.912,40727.0
2023-07-10,136.8434,139.2741,136.7418,138.8232,32366.0
2023-07-11,139.0878,140.9697,139.0878,140.1856,35951.0
2023-07-12,142.8221,142.8221,140.7932,141.7145,35410.0
2023-07-13,142.577,144.3608,141.3813,144.3608,78796.0
2023-07-14,144.8509,147.017,143.3709,146.9876,38894.0
2023-07-15,144.8509,147.017,143.3709,146.9876,38894.0
2023-07-16,144.8509,147.017,143.3709,146.9876,38894.0
2023-07-17,146.968,150.0749,146.968,150.0651,53693.0
2023-07-18,150.0553,153.1574,150.0553,152.829,52527.0
2023-07-19,151.9959,153.8531,151.9959,153.1623,45966.0
2023-07-20,153.0643,154.3678,150.4081,153.2211,49709.0
2023-07-21,154.0248,154.1032,152.1037,153.2701,36348.0
2023-07-22,154.0248,154.1032,152.1037,153.2701,36348.0
2023-07-23,154.0248,154.1032,152.1037,153.2701,36348.0
2023-07-24,153.3877,155.9458,153.3877,154.2698,40956.0
2023-07-25,154.064,156.034,153.3583,155.2793,41179.0
2023-07-26,155.1715,157.2983,154.9559,156.0634,41314.0
2023-07-27,156.6123,157.2983,154.8285,155.4263,60573.0
2023-07-28,157.2101,157.9403,155.5537,156.8769,69872.0
2023-07-29,157.2101,157.9403,155.5537,156.8769,69872.0
2023-07-30,157.2101,157.9403,155.5537,156.8769,69872.0
2023-07-31,157.5826,159.1126,156.4554,157.5532,42927.0
2023-08-01,157.0631,160.2583,157.0631,159.6016,34930.0
2023-08-02,159.3076,162.8359,159.3076,162.4341,44810.0
2023-08-03,162.1205,162.8654,161.1601,162.5223,50382.0
2023-08-04,162.5223,164.7815,161.8461,162.6008,62997.0
2023-08-05,162.5223,164.7815,161.8461,162.6008,62997.0
2023-08-06,162.5223,164.7815,161.8461,162.6008,62997.0
2023-08-07,167.1289,172.989,159.2373,163.6005,82006.0
2023-08-08,163.5319,170.6279,162.5959,170.2456,73832.0
2023-08-09,171.5198,172.9115,169.3744,171.6276,53587.0
2023-08-10,171.6864,174.4895,171.3336,173.9799,45965.0
2023-08-11,174.5875,176.4401,173.7201,175.8421,88513.0
2023-08-12,174.5875,176.4401,173.7201,175.8421,88513.0
2023-08-13,174.5875,176.4401,173.7201,175.8421,88513.0
2023-08-14,174.96,176.5772,173.2452,175.8029,55444.0
2023-08-15,174.5189,175.1315,170.476,171.0591,98772.0
2023-08-16,170.373,172.7142,169.3243,169.5792,77037.0
2023-08-17,170.324,171.4512,164.2816,165.4431,76872.0
2023-08-18,164.1885,169.7556,162.7478,167.7856,52602.0
2023-08-19,164.1885,169.7556,162.7478,167.7856,52602.0
2023-08-20,164.1885,169.7556,162.7478,167.7856,52602.0
2023-08-21,168.0894,168.6677,165.746,167.6679,38256.0
2023-08-22,167.3739,167.3739,163.728,164.2865,55964.0
2023-08-23,165.0216,166.6192,164.4729,164.7472,33961.0
2023-08-24,164.1885,167.1485,164.1885,164.8648,28422.0
2023-08-25,165.0706,165.5116,163.6103,163.6103,33186.0
2023-08-26,165.0706,165.5116,163.6103,163.6103,33186.0
2023-08-27,165.0706,165.5116,163.6103,163.6103,33186.0
2023-08-28,163.7867,167.4278,163.7867,166.286,40420.0
2023-08-29,166.5702,167.4327,165.2765,165.8155,32002.0
2023-08-30,165.1098,167.4523,164.5022,164.7962,32330.0
2023-08-31,165.5999,167.8052,164.4336,164.9726,47824.0
2023-09-01,166.2272,168.5696,166.2272,167.0309,39042.0
2023-09-02,166.2272,168.5696,166.2272,167.0309,39042.0
2023-09-03,166.2272,168.5696,166.2272,167.0309,39042.0
2023-09-04,166.2272,168.5696,166.2272,167.0309,39042.0
2023-09-05,166.0115,166.3644,162.6743,162.7576,42041.0
2023-09-06,165.3647,166.8544,161.7157,162.1695,56328.0
2023-09-07,162.0225,162.6596,160.7581,162.2381,69776.0
2023-09-08,162.7282,164.6394,162.1793,164.5708,36589.0
2023-09-09,162.7282,164.6394,162.1793,164.5708,36589.0
2023-09-10,162.7282,164.6394,162.1793,164.5708,36589.0
2023-09-11,165.1294,165.7958,163.4731,164.3552,40021.0
2023-09-12,163.9631,165.4431,163.1398,164.0611,30658.0
2023-09-13,164.3552,164.3552,160.9836,163.1006,44089.0
2023-09-14,164.8667,164.8667,162.5096,163.3768,34785.0
2023-09-15,162.627,163.8307,160.9793,163.4459,115042.0
2023-09-16,162.627,163.8307,160.9793,163.4459,115042.0
2023-09-17,162.627,163.8307,160.9793,163.4459,115042.0
2023-09-18,164.1859,165.1937,161.8081,162.1139,35604.0
2023-09-19,161.887,161.887,159.746,160.1505,39130.0
2023-09-20,160.6439,163.0118,160.6439,161.3641,42857.0
2023-09-21,160.9201,160.9201,155.0595,155.2371,38476.0
2023-09-22,155.0694,156.6085,155.0496,155.6515,35308.0
2023-09-23,155.0694,156.6085,155.0496,155.6515,35308.0
2023-09-24,155.0694,156.6085,155.0496,155.6515,35308.0
2023-09-25,155.4936,157.1314,153.9939,155.4344,37324.0
2023-09-26,155.3259,155.76,153.3921,153.8163,27335.0
2023-09-27,154.6451,155.7403,153.0961,154.1123,24721.0
2023-09-28,155.2766,155.9277,153.9643,155.8192,93862.0
2023-09-29,156.2829,157.1512,151.8036,152.2377,52157.0
2023-09-30,156.2829,157.1512,151.8036,152.2377,52157.0
2023-10-01,156.2829,157.1512,151.8036,152.2377,52157.0
2023-10-02,152.0108,152.3265,148.6957,149.3962,52314.0
2023-10-03,149.3666,149.9241,145.9331,147.6992,41256.0
2023-10-04,146.6245,148.6858,146.5646,148.2813,39173.0
2023-10-05,147.8965,149.1989,146.4955,148.3504,49198.0
2023-10-06,147.1368,150.3927,146.8408,148.6661,38289.0
2023-10-07,147.1368,150.3927,146.8408,148.6661,38289.0
2023-10-08,147.1368,150.3927,146.8408,148.6661,38289.0
2023-10-09,148.5379,150.1263,147.7485,149.6133,27942.0
2023-10-10,149.6133,151.6655,149.337,149.3765,47370.0
2023-10-11,149.1002,151.0636,147.2799,148.3208,38495.0
2023-10-12,148.3388,148.3388,146.8606,147.4427,36009.0
2023-10-13,147.6104,147.6104,143.9007,143.9895,36084.0
2023-10-14,147.6104,147.6104,143.9007,143.9895,36084.0
2023-10-15,147.6104,147.6104,143.9007,143.9895,36084.0
2023-10-16,145.203,148.6618,144.2855,146.1502,34012.0
2023-10-17,145.7259,150.0918,145.7259,148.3011,32182.0
2023-10-18,147.2454,147.2454,143.9895,144.1572,31259.0
2023-10-19,144.7788,145.2622,141.2565,141.4045,42856.0
2023-10-20,142.5095,142.5095,139.7568,139.9541,46608.0
2023-10-21,142.5095,142.5095,139.7568,139.9541,46608.0
2023-10-22,142.5095,142.5095,139.7568,139.9541,46608.0
2023-10-23,138.5728,142.4306,138.563,141.3354,56498.0
2023-10-24,142.7562,143.1508,140.4376,142.4996,34447.0
2023-10-25,141.0197,142.9798,140.4178,141.1677,45095.0
2023-10-26,141.9767,145.0353,141.0098,143.8217,41464.0
