,JWN US Equity,JWN US Equity,JWN US Equity,JWN US Equity,JWN US Equity
2022-07-04,18.7708,19.4735,18.535,19.1961,5880234.0
2022-07-05,18.8632,19.5383,18.5858,19.2886,4650911.0
2022-07-06,19.0574,19.1776,18.6321,18.7523,4062304.0
2022-07-07,18.5766,19.4458,18.5673,19.3626,4440991.0
2022-07-08,19.3441,19.774,18.854,19.529,3124743.0
2022-07-09,19.3441,19.774,18.854,19.529,3124743.0
2022-07-10,19.3441,19.774,18.854,19.529,3124743.0
2022-07-11,19.2793,19.3718,18.6691,18.743,4804926.0
2022-07-12,18.5396,19.3764,18.5063,18.965,3033095.0
2022-07-13,18.6228,19.1221,18.2437,19.0019,3747858.0
2022-07-14,18.5858,18.7245,18.0125,18.3547,3656806.0
2022-07-15,18.5119,18.9002,18.3685,18.5026,3727715.0
2022-07-16,18.5119,18.9002,18.3685,18.5026,3727715.0
2022-07-17,18.5119,18.9002,18.3685,18.5026,3727715.0
2022-07-18,18.9557,20.0098,18.9002,19.4365,4973350.0
2022-07-19,19.8896,20.2595,19.7888,20.2502,7597222.0
2022-07-20,20.3057,21.3783,19.9636,21.3506,4492618.0
2022-07-21,21.739,22.7469,21.5124,22.6359,5510880.0
2022-07-22,22.978,23.4034,21.6835,21.7667,6416365.0
2022-07-23,22.978,23.4034,21.6835,21.7667,6416365.0
2022-07-24,22.978,23.4034,21.6835,21.7667,6416365.0
2022-07-25,21.9239,22.1551,21.0824,21.739,5533637.0
2022-07-26,20.5646,20.9253,19.9544,20.4814,5868627.0
2022-07-27,20.8235,20.9345,20.13,20.7588,4366686.0
2022-07-28,20.7681,21.2489,20.4352,20.9992,3849648.0
2022-07-29,21.3229,21.8869,21.0732,21.739,3493687.0
2022-07-30,21.3229,21.8869,21.0732,21.739,3493687.0
2022-07-31,21.3229,21.8869,21.0732,21.739,3493687.0
2022-08-01,21.5725,22.2013,21.064,21.9516,3466990.0
2022-08-02,21.739,22.1319,21.4338,21.8777,3126452.0
2022-08-03,22.8393,23.3756,22.5064,23.1167,5143059.0
2022-08-04,23.0427,23.1722,21.8499,21.8592,4981899.0
2022-08-05,21.6557,22.2475,21.4893,21.739,4369365.0
2022-08-06,21.6557,22.2475,21.4893,21.739,4369365.0
2022-08-07,21.6557,22.2475,21.4893,21.739,4369365.0
2022-08-08,21.9054,22.8116,21.9054,22.0071,5749970.0
2022-08-09,21.8314,21.8499,20.0838,20.241,6657643.0
2022-08-10,20.7588,21.9748,20.7588,21.3414,6774760.0
2022-08-11,22.0164,22.6451,21.8592,22.414,6409454.0
2022-08-12,22.6544,22.7099,22.0533,22.5342,4901811.0
2022-08-13,22.6544,22.7099,22.0533,22.5342,4901811.0
2022-08-14,22.6544,22.7099,22.0533,22.5342,4901811.0
2022-08-15,22.3123,23.1445,22.0718,23.0427,4561959.0
2022-08-16,23.2647,25.359,23.1999,24.7996,8667940.0
2022-08-17,24.1708,24.5869,23.4773,23.8287,4578589.0
2022-08-18,23.0982,23.4588,22.3677,22.6914,5513572.0
2022-08-19,22.3492,22.7191,21.8314,22.3585,4478931.0
2022-08-20,22.3492,22.7191,21.8314,22.3585,4478931.0
2022-08-21,22.3492,22.7191,21.8314,22.3585,4478931.0
2022-08-22,21.8037,22.1643,21.1749,21.2396,5020461.0
2022-08-23,21.5078,22.4787,21.3598,21.4523,13664641.0
2022-08-24,17.8461,18.3547,17.1434,17.1711,43603276.0
2022-08-25,17.2173,17.8369,16.8752,17.0324,16861281.0
2022-08-26,17.0509,17.3283,16.6394,16.681,12011601.0
2022-08-27,17.0509,17.3283,16.6394,16.681,12011601.0
2022-08-28,17.0509,17.3283,16.6394,16.681,12011601.0
2022-08-29,16.6063,16.9614,16.3166,16.5595,7978396.0
2022-08-30,16.8119,16.9146,16.4194,16.5969,7846238.0
2022-08-31,16.653,16.7184,15.9194,15.9895,8341242.0
2022-09-01,15.7745,16.5689,15.7278,16.3446,9940584.0
2022-09-02,16.6063,17.1483,16.3726,16.5222,10056584.0
2022-09-03,16.6063,17.1483,16.3726,16.5222,10056584.0
2022-09-04,16.6063,17.1483,16.3726,16.5222,10056584.0
2022-09-05,16.6063,17.1483,16.3726,16.5222,10056584.0
2022-09-06,16.5315,17.1296,16.3493,16.8679,9619520.0
2022-09-07,16.7184,17.6996,16.6997,17.6155,7867751.0
2022-09-08,17.2698,18.3398,17.1296,18.3164,11890599.0
2022-09-09,18.4192,18.8136,17.9847,18.1295,14043812.0
2022-09-10,18.4192,18.8136,17.9847,18.1295,14043812.0
2022-09-11,18.4192,18.8136,17.9847,18.1295,14043812.0
2022-09-12,18.3631,18.9519,18.0828,18.494,8093124.0
2022-09-13,17.7557,17.8492,17.0081,17.1857,7322010.0
2022-09-14,17.2511,17.3352,16.5876,16.8025,4815082.0
2022-09-15,17.1763,17.7464,16.8305,17.167,9372711.0
2022-09-16,17.0548,17.8211,17.0455,17.6623,10167134.0
2022-09-17,17.0548,17.8211,17.0455,17.6623,10167134.0
2022-09-18,17.0548,17.8211,17.0455,17.6623,10167134.0
2022-09-19,17.466,18.3631,17.3819,18.3538,6382098.0
2022-09-20,18.2977,18.5306,17.8398,17.9893,8330089.0
2022-09-21,18.0548,18.7089,18.022,18.0641,5804008.0
2022-09-22,18.1949,18.2789,17.1483,17.167,4281371.0
2022-09-23,16.8492,17.2698,16.2792,16.7838,6237599.0
2022-09-24,16.8492,17.2698,16.2792,16.7838,6237599.0
2022-09-25,16.8492,17.2698,16.2792,16.7838,6237599.0
2022-09-26,16.653,17.3118,16.4287,16.4474,4503217.0
2022-09-27,16.681,16.8679,16.3306,16.5782,3727872.0
2022-09-28,16.4941,17.167,16.4941,16.8399,5099582.0
2022-09-29,16.4287,16.4784,15.597,15.8213,5950771.0
2022-09-30,15.4101,16.125,15.083,15.6344,6908824.0
2022-10-01,15.4101,16.125,15.083,15.6344,6908824.0
2022-10-02,15.4101,16.125,15.083,15.6344,6908824.0
2022-10-03,15.8773,16.3539,15.6344,16.2044,4671585.0
2022-10-04,16.8025,17.5127,16.653,17.4754,4985490.0
2022-10-05,17.1296,18.2136,16.9865,18.0828,5759183.0
2022-10-06,18.008,18.5547,17.6623,17.98,9694497.0
2022-10-07,17.6903,18.1482,17.4847,18.0734,5058871.0
2022-10-08,17.6903,18.1482,17.4847,18.0734,5058871.0
2022-10-09,17.6903,18.1482,17.4847,18.0734,5058871.0
2022-10-10,18.2417,18.3772,16.8025,17.2324,4180104.0
2022-10-11,17.2043,18.008,16.8726,17.4567,3847897.0
2022-10-12,17.4193,17.6155,17.195,17.3352,3440772.0
2022-10-13,16.9801,17.6529,16.438,17.5127,4024417.0
2022-10-14,17.6436,17.8305,16.8492,16.9333,4500459.0
2022-10-15,17.6436,17.8305,16.8492,16.9333,4500459.0
2022-10-16,17.6436,17.8305,16.8492,16.9333,4500459.0
2022-10-17,17.3913,18.0734,17.3913,17.9706,4047923.0
2022-10-18,18.6528,19.0547,18.1762,18.6715,7454428.0
2022-10-19,18.5314,18.7697,17.8492,18.4286,5080024.0
2022-10-20,18.4472,18.8678,18.0127,18.1389,3761392.0
2022-10-21,18.1389,18.8491,18.1295,18.793,3530371.0
2022-10-22,18.1389,18.8491,18.1295,18.793,3530371.0
2022-10-23,18.1389,18.8491,18.1295,18.793,3530371.0
2022-10-24,18.8211,18.9975,18.5138,18.7556,3385164.0
2022-10-25,18.7369,19.7629,18.5687,19.5313,3721460.0
2022-10-26,19.5219,19.9518,19.2743,19.4752,3615012.0
2022-10-27,19.7182,20.0453,19.2229,19.2696,3300967.0
2022-10-28,19.1949,19.5593,18.6809,19.1762,4745959.0
2022-10-29,19.1949,19.5593,18.6809,19.1762,4745959.0
2022-10-30,19.1949,19.5593,18.6809,19.1762,4745959.0
2022-10-31,19.1014,19.307,18.8958,19.008,3145739.0
2022-11-01,19.4472,19.6154,18.2417,18.5127,4019245.0
2022-11-02,18.4472,18.5874,17.5875,17.5875,3990277.0
2022-11-03,17.4193,18.1903,17.195,17.8492,3812454.0
2022-11-04,18.2697,18.4262,17.5117,17.8679,3583506.0
2022-11-05,18.2697,18.4262,17.5117,17.8679,3583506.0
2022-11-06,18.2697,18.4262,17.5117,17.8679,3583506.0
2022-11-07,17.8865,18.279,17.4847,18.223,2545879.0
2022-11-08,18.9238,19.1855,18.4005,18.9052,4927182.0
2022-11-09,18.6622,18.8127,17.7697,17.8024,3409741.0
2022-11-10,18.7369,19.4472,18.7024,19.279,4944368.0
2022-11-11,19.4378,20.4751,19.3257,20.1761,3673604.0
2022-11-12,19.4378,20.4751,19.3257,20.1761,3673604.0
2022-11-13,19.4378,20.4751,19.3257,20.1761,3673604.0
2022-11-14,19.9705,20.4845,19.7649,19.7836,3376296.0
2022-11-15,20.335,20.7461,20.0826,20.2509,2816021.0
2022-11-16,19.2696,19.3304,18.0454,18.6248,7202847.0
2022-11-17,18.7556,19.7836,18.4846,19.7088,7272646.0
2022-11-18,20.1107,20.8583,19.6434,20.0453,7179938.0
2022-11-19,20.1107,20.8583,19.6434,20.0453,7179938.0
2022-11-20,20.1107,20.8583,19.6434,20.0453,7179938.0
2022-11-21,19.849,20.1714,19.6808,19.877,4206186.0
2022-11-22,20.4658,21.3723,20.3877,21.1667,12131379.0
2022-11-23,19.2509,20.662,19.064,20.2695,19682136.0
2022-11-24,19.2509,20.662,19.064,20.2695,19682136.0
2022-11-25,20.2695,20.7461,20.1355,20.6807,3903629.0
2022-11-26,20.2695,20.7461,20.1355,20.6807,3903629.0
2022-11-27,20.2695,20.7461,20.1355,20.6807,3903629.0
2022-11-28,20.3838,20.5876,19.2291,19.3328,6467341.0
2022-11-29,19.3705,19.6532,18.9369,19.5402,4571209.0
2022-11-30,19.6062,19.823,19.2951,19.7664,5537499.0
2022-12-01,19.7476,19.7853,18.8144,18.8521,4812110.0
2022-12-02,18.6353,19.2291,18.5444,19.0406,4264142.0
2022-12-03,18.6353,19.2291,18.5444,19.0406,4264142.0
2022-12-04,18.6353,19.2291,18.5444,19.0406,4264142.0
2022-12-05,18.8332,18.8521,18.1451,18.3054,5656053.0
2022-12-06,18.2865,18.5222,17.2685,17.3439,9474438.0
2022-12-07,16.9857,17.08,16.4579,16.7124,7978922.0
2022-12-08,16.7595,16.9292,16.2741,16.5427,5819399.0
2022-12-09,16.3165,16.5286,16.1681,16.4202,5404645.0
2022-12-10,16.3165,16.5286,16.1681,16.4202,5404645.0
2022-12-11,16.3165,16.5286,16.1681,16.4202,5404645.0
2022-12-12,16.4956,16.8915,16.3448,16.882,4944125.0
2022-12-13,17.4947,17.6644,16.34,16.505,5778301.0
2022-12-14,16.439,16.7689,16.147,16.571,5267565.0
2022-12-15,16.2222,16.3259,15.7509,15.8169,5126234.0
2022-12-16,15.6095,15.7603,15.2655,15.4022,6673274.0
2022-12-17,15.6095,15.7603,15.2655,15.4022,6673274.0
2022-12-18,15.6095,15.7603,15.2655,15.4022,6673274.0
2022-12-19,15.5247,15.7226,15.2231,15.4493,4940931.0
2022-12-20,15.4022,15.7321,15.2466,15.5341,4389891.0
2022-12-21,15.9771,16.2722,15.5011,15.6661,4282752.0
2022-12-22,15.3833,15.619,14.9026,15.5435,4370882.0
2022-12-23,15.487,16.128,15.4304,16.128,3584006.0
2022-12-24,15.487,16.128,15.4304,16.128,3584006.0
2022-12-25,15.487,16.128,15.4304,16.128,3584006.0
2022-12-26,15.487,16.128,15.4304,16.128,3584006.0
2022-12-27,16.1939,16.2316,15.5954,15.7132,3629363.0
2022-12-28,15.7415,15.7415,14.6339,14.8083,5713639.0
2022-12-29,14.9309,15.2513,14.9214,15.1665,4121670.0
2022-12-30,14.9968,15.3079,14.912,15.2136,4193096.0
2022-12-31,14.9968,15.3079,14.912,15.2136,4193096.0
2023-01-01,14.9968,15.3079,14.912,15.2136,4193096.0
2023-01-02,14.9968,15.3079,14.912,15.2136,4193096.0
2023-01-03,15.3456,15.4116,14.8319,14.8554,5510577.0
2023-01-04,15.0817,15.7603,14.8743,15.6661,4796717.0
2023-01-05,15.0911,15.7179,14.9309,15.6661,4843140.0
2023-01-06,15.8263,16.2411,15.7985,15.8169,5393133.0
2023-01-07,15.8263,16.2411,15.7985,15.8169,5393133.0
2023-01-08,15.8263,16.2411,15.7985,15.8169,5393133.0
2023-01-09,15.5341,15.6849,14.9214,15.5624,5687006.0
2023-01-10,15.6755,15.8829,15.3597,15.8546,4387389.0
2023-01-11,16.0054,16.5239,15.9583,16.3542,4085233.0
2023-01-12,16.439,16.6558,16.1892,16.5144,3774342.0
2023-01-13,16.2882,16.8538,16.2128,16.7218,3010023.0
2023-01-14,16.2882,16.8538,16.2128,16.7218,3010023.0
2023-01-15,16.2882,16.8538,16.2128,16.7218,3010023.0
2023-01-16,16.2882,16.8538,16.2128,16.7218,3010023.0
2023-01-17,16.637,16.8066,16.5144,16.7501,2593048.0
2023-01-18,16.7878,17.2968,16.5333,16.571,4630390.0
2023-01-19,16.3259,16.4956,15.9771,16.4484,4949060.0
2023-01-20,15.5058,16.7218,15.4493,16.4673,13927772.0
2023-01-21,15.5058,16.7218,15.4493,16.4673,13927772.0
2023-01-22,15.5058,16.7218,15.4493,16.4673,13927772.0
2023-01-23,16.571,17.9943,16.4767,17.655,8756710.0
2023-01-24,17.5042,17.7021,17.1648,17.2497,5503567.0
2023-01-25,17.0988,17.4005,16.5521,17.3722,5967402.0
2023-01-26,17.589,17.7492,17.0051,17.3722,4737748.0
2023-01-27,17.3439,17.457,17.1083,17.3628,5397933.0
2023-01-28,17.3439,17.457,17.1083,17.3628,5397933.0
2023-01-29,17.3439,17.457,17.1083,17.3628,5397933.0
2023-01-30,17.146,18.0132,17.1177,17.7021,5995974.0
2023-01-31,17.8435,18.4468,17.7964,18.4185,5501733.0
2023-02-01,18.2111,19.0972,17.1931,18.8238,7067523.0
2023-02-02,19.182,20.1906,19.0029,19.9267,7435055.0
2023-02-03,25.5163,25.5917,23.4331,24.8659,40782753.0
2023-02-04,25.5163,25.5917,23.4331,24.8659,40782753.0
2023-02-05,25.5163,25.5917,23.4331,24.8659,40782753.0
2023-02-06,24.2673,24.7057,21.7317,22.7922,16657884.0
2023-02-07,22.5848,22.9211,21.482,22.5659,7613219.0
2023-02-08,22.5,22.5,21.0342,21.3594,6363795.0
2023-02-09,21.5668,21.8271,20.841,21.0578,4510331.0
2023-02-10,20.7844,21.0766,20.398,20.4074,4264904.0
2023-02-11,20.7844,21.0766,20.398,20.4074,4264904.0
2023-02-12,20.7844,21.0766,20.398,20.4074,4264904.0
2023-02-13,20.398,20.8221,20.0303,20.7656,3910895.0
2023-02-14,20.5959,20.94,20.3603,20.841,4534771.0
2023-02-15,20.643,21.0578,20.4074,20.9824,5049701.0
2023-02-16,20.6148,21.2887,20.4262,20.709,3432922.0
2023-02-17,20.5205,20.6713,20.101,20.5393,2813876.0
2023-02-18,20.5205,20.6713,20.101,20.5393,2813876.0
2023-02-19,20.5205,20.6713,20.101,20.5393,2813876.0
2023-02-20,20.5205,20.6713,20.101,20.5393,2813876.0
2023-02-21,20.1623,20.2189,18.8285,18.8332,4173913.0
2023-02-22,18.7767,19.0972,18.5175,18.5882,4458332.0
2023-02-23,18.5693,18.7295,18.4232,18.6353,4664935.0
2023-02-24,18.2677,18.2959,17.7492,18.098,3931010.0
2023-02-25,18.2677,18.2959,17.7492,18.098,3931010.0
2023-02-26,18.2677,18.2959,17.7492,18.098,3931010.0
2023-02-27,18.3242,18.6259,18.1734,18.2582,6258197.0
2023-02-28,18.2771,18.5457,18.1176,18.3619,6840075.0
2023-03-01,18.0791,18.6541,17.7869,17.9095,6316545.0
2023-03-02,18.1828,18.6777,17.9849,18.2205,8873847.0
2023-03-03,18.7861,19.0642,18.1074,18.6636,10226613.0
2023-03-04,18.7861,19.0642,18.1074,18.6636,10226613.0
2023-03-05,18.7861,19.0642,18.1074,18.6636,10226613.0
2023-03-06,18.7673,18.9463,18.5022,18.5033,6902023.0
2023-03-07,18.541,18.8097,18.1074,18.4091,4357268.0
2023-03-08,18.8521,18.8521,18.0367,18.3714,4845925.0
2023-03-09,18.3525,18.4656,17.7304,17.7587,4351129.0
2023-03-10,17.655,17.7351,16.9197,17.1931,4379342.0
2023-03-11,17.655,17.7351,16.9197,17.1931,4379342.0
2023-03-12,17.655,17.7351,16.9197,17.1931,4379342.0
2023-03-13,16.7264,16.8311,16.031,16.0691,6244913.0
2023-03-14,16.6216,16.7549,15.6976,15.8119,5128625.0
2023-03-15,15.4214,16.574,15.0071,16.4216,7524137.0
2023-03-16,16.0405,16.6549,15.8691,16.3835,5364048.0
2023-03-17,16.4025,16.4025,15.7072,15.7738,5091752.0
2023-03-18,16.4025,16.4025,15.7072,15.7738,5091752.0
2023-03-19,16.4025,16.4025,15.7072,15.7738,5091752.0
2023-03-20,15.7738,15.9929,15.1356,15.3357,5244606.0
2023-03-21,15.5262,16.1215,15.5262,15.6595,3758891.0
2023-03-22,15.7643,16.1501,15.3452,15.3547,5410877.0
2023-03-23,15.4786,15.5646,14.4022,14.6403,8069575.0
2023-03-24,14.4213,14.888,14.2022,14.6689,6397669.0
2023-03-25,14.4213,14.888,14.2022,14.6689,6397669.0
2023-03-26,14.4213,14.888,14.2022,14.6689,6397669.0
2023-03-27,14.8594,14.888,14.3022,14.6499,4647739.0
2023-03-28,14.7165,15.1261,14.6403,14.7927,4754600.0
2023-03-29,14.8689,15.0452,14.5165,14.8785,4368862.0
2023-03-30,15.2309,15.5738,14.7642,14.8308,4115120.0
2023-03-31,14.8975,15.5071,14.7356,15.4976,3922856.0
2023-04-01,14.8975,15.5071,14.7356,15.4976,3922856.0
2023-04-02,14.8975,15.5071,14.7356,15.4976,3922856.0
2023-04-03,15.6786,16.0072,15.4214,15.7548,4059778.0
2023-04-04,15.9167,15.9929,15.188,15.5167,4315907.0
2023-04-05,15.269,15.3262,14.8832,15.2214,3465183.0
2023-04-06,15.2119,15.4547,15.0023,15.3166,3067955.0
2023-04-07,15.2119,15.4547,15.0023,15.3166,3067955.0
2023-04-08,15.2119,15.4547,15.0023,15.3166,3067955.0
2023-04-09,15.2119,15.4547,15.0023,15.3166,3067955.0
2023-04-10,15.3166,15.912,15.269,15.85,4731131.0
2023-04-11,15.9929,16.3263,15.8596,16.0024,5173716.0
2023-04-12,16.1168,16.1739,14.9832,15.0404,6977814.0
2023-04-13,15.1452,15.8453,15.0499,15.5643,7547497.0
2023-04-14,15.6595,15.9548,15.2309,15.5071,4301545.0
2023-04-15,15.6595,15.9548,15.2309,15.5071,4301545.0
2023-04-16,15.6595,15.9548,15.2309,15.5071,4301545.0
2023-04-17,15.5452,16.8121,15.4024,16.193,8001266.0
2023-04-18,16.3168,16.6692,16.0834,16.2787,4447219.0
2023-04-19,16.1453,16.312,16.0787,16.2501,3537606.0
2023-04-20,16.012,16.1168,15.5929,15.7643,4345089.0
2023-04-21,15.7738,15.831,15.3881,15.4024,3637685.0
2023-04-22,15.7738,15.831,15.3881,15.4024,3637685.0
2023-04-23,15.7738,15.831,15.3881,15.4024,3637685.0
2023-04-24,15.3547,15.5548,15.0975,15.469,4306270.0
2023-04-25,15.2214,15.3166,14.4403,14.4879,7022942.0
2023-04-26,14.5546,14.8975,14.4975,14.6403,3895140.0
2023-04-27,14.7546,14.8213,14.5165,14.6499,3023795.0
2023-04-28,14.5737,14.8785,14.5165,14.7261,3929272.0
2023-04-29,14.5737,14.8785,14.5165,14.7261,3929272.0
2023-04-30,14.5737,14.8785,14.5165,14.7261,3929272.0
2023-05-01,14.6308,14.8118,14.4498,14.507,3015319.0
2023-05-02,14.326,14.3464,13.8116,14.1736,7761235.0
2023-05-03,14.2022,14.3165,13.8545,13.9831,4855420.0
2023-05-04,13.8497,13.9831,13.3592,13.4497,4660073.0
2023-05-05,13.7545,14.5546,13.745,14.5546,3726250.0
2023-05-06,13.7545,14.5546,13.745,14.5546,3726250.0
2023-05-07,13.7545,14.5546,13.745,14.5546,3726250.0
2023-05-08,14.7165,14.7546,14.2784,14.5546,3411606.0
2023-05-09,14.2974,14.426,14.0593,14.3451,4521730.0
2023-05-10,14.5927,14.5927,14.0545,14.3641,3228556.0
2023-05-11,14.2212,14.4975,14.1069,14.4117,4064497.0
2023-05-12,14.3736,14.4213,13.8783,14.0783,3813682.0
2023-05-13,14.3736,14.4213,13.8783,14.0783,3813682.0
2023-05-14,14.3736,14.4213,13.8783,14.0783,3813682.0
2023-05-15,14.2117,14.3832,14.0641,14.3355,3913173.0
2023-05-16,14.2784,14.2974,13.7926,13.8116,3153758.0
2023-05-17,13.8783,14.8023,13.8783,14.7546,5519560.0
2023-05-18,14.7546,15.3452,14.688,15.3071,3829439.0
2023-05-19,15.1452,15.1452,14.4117,14.707,3368975.0
2023-05-20,15.1452,15.1452,14.4117,14.707,3368975.0
2023-05-21,15.1452,15.1452,14.4117,14.707,3368975.0
2023-05-22,14.7737,15.2738,14.526,15.2214,3258779.0
2023-05-23,15.2214,15.6119,14.9832,15.0213,3808972.0
2023-05-24,15.7167,15.9834,14.9928,15.3833,4102858.0
2023-05-25,15.2785,15.4786,14.5498,14.6689,3898942.0
2023-05-26,14.6978,15.5562,14.6978,15.4501,3844346.0
2023-05-27,14.6978,15.5562,14.6978,15.4501,3844346.0
2023-05-28,14.6978,15.5562,14.6978,15.4501,3844346.0
2023-05-29,14.6978,15.5562,14.6978,15.4501,3844346.0
2023-05-30,15.5948,15.7876,15.3344,15.7201,6726086.0
2023-05-31,15.2765,15.3681,14.6352,14.7557,10010641.0
2023-06-01,15.9516,16.4627,14.5532,15.4501,18723482.0
2023-06-02,15.778,16.9546,15.6237,16.8775,12210142.0
2023-06-03,15.778,16.9546,15.6237,16.8775,12210142.0
2023-06-04,15.778,16.9546,15.6237,16.8775,12210142.0
2023-06-05,16.9064,17.1571,16.4965,16.7714,6613990.0
2023-06-06,16.7231,17.9142,16.6942,17.8515,6707464.0
2023-06-07,17.919,18.7967,17.8033,18.7291,7094099.0
2023-06-08,18.7099,18.9002,18.1699,18.6906,4803442.0
2023-06-09,18.8449,19.0474,18.3723,19.0378,4828054.0
2023-06-10,18.8449,19.0474,18.3723,19.0378,4828054.0
2023-06-11,18.8449,19.0474,18.3723,19.0378,4828054.0
2023-06-12,19.0474,19.9588,18.8449,19.491,5953578.0
2023-06-13,19.6357,19.708,19.0522,19.1631,5140848.0
2023-06-14,19.2789,19.3174,18.2662,18.7002,4590030.0
2023-06-15,18.5845,18.9124,18.435,18.6809,3164550.0
2023-06-16,18.7002,18.8931,18.2132,18.382,8008690.0
2023-06-17,18.7002,18.8931,18.2132,18.382,8008690.0
2023-06-18,18.7002,18.8931,18.2132,18.382,8008690.0
2023-06-19,18.7002,18.8931,18.2132,18.382,8008690.0
2023-06-20,18.2566,18.3964,17.9576,18.2566,3090954.0
2023-06-21,18.1505,18.2759,17.784,17.8129,3382211.0
2023-06-22,17.649,17.784,17.4899,17.5043,2115300.0
2023-06-23,17.2246,17.7551,17.1764,17.5236,4375939.0
2023-06-24,17.2246,17.7551,17.1764,17.5236,4375939.0
2023-06-25,17.2246,17.7551,17.1764,17.5236,4375939.0
2023-06-26,17.5525,17.9287,17.4754,17.6008,3084059.0
2023-06-27,17.6586,18.6809,17.5911,18.6134,3443161.0
2023-06-28,18.6038,18.7677,18.3578,18.7388,3863645.0
2023-06-29,18.8835,19.4718,18.7968,19.4621,3974102.0
2023-06-30,19.5103,19.7659,18.9606,19.7418,4659417.0
2023-07-01,19.5103,19.7659,18.9606,19.7418,4659417.0
2023-07-02,19.5103,19.7659,18.9606,19.7418,4659417.0
2023-07-03,19.8479,20.1661,19.3348,19.8961,3413568.0
2023-07-04,19.8479,20.1661,19.3348,19.8961,3413568.0
2023-07-05,19.6936,19.7804,19.2499,19.3367,3522546.0
2023-07-06,19.0571,19.139,18.2759,18.6327,5136992.0
2023-07-07,18.7002,19.221,18.6231,18.6713,3580066.0
2023-07-08,18.7002,19.221,18.6231,18.6713,3580066.0
2023-07-09,18.7002,19.221,18.6231,18.6713,3580066.0
2023-07-10,18.4977,18.8738,18.3723,18.652,3860175.0
2023-07-11,18.8159,19.7707,18.6906,19.7418,5453339.0
2023-07-12,20.1469,20.2626,19.221,19.3271,3466221.0
2023-07-13,19.4042,19.4042,18.9027,19.2692,2709981.0
2023-07-14,19.2114,19.2403,18.6713,19.1246,3517436.0
2023-07-15,19.2114,19.2403,18.6713,19.1246,3517436.0
2023-07-16,19.2114,19.2403,18.6713,19.1246,3517436.0
2023-07-17,18.9606,19.5007,18.517,19.2885,3955517.0
2023-07-18,19.221,19.8479,19.086,19.8189,3538154.0
2023-07-19,20.0986,20.0986,19.6839,19.9636,3087737.0
2023-07-20,19.9733,20.0022,19.52,19.6646,2966540.0
2023-07-21,19.8093,20.0311,19.3753,19.9829,3434389.0
2023-07-22,19.8093,20.0311,19.3753,19.9829,3434389.0
2023-07-23,19.8093,20.0311,19.3753,19.9829,3434389.0
2023-07-24,20.1951,21.2559,20.1854,20.9088,5637516.0
2023-07-25,20.9763,21.1499,20.5953,20.8605,3397716.0
2023-07-26,21.092,21.5501,21.0246,21.2559,2856869.0
2023-07-27,21.6803,22.0854,21.3138,21.5453,4487881.0
2023-07-28,21.7478,22.1914,21.391,22.1336,2441517.0
2023-07-29,21.7478,22.1914,21.391,22.1336,2441517.0
2023-07-30,21.7478,22.1914,21.391,22.1336,2441517.0
2023-07-31,22.1143,22.6929,22.0564,22.2879,2857902.0
2023-08-01,22.1046,22.5676,21.9118,22.4711,2769777.0
2023-08-02,22.0468,22.5627,21.96,22.3361,2768189.0
2023-08-03,22.2975,22.5097,22.0371,22.1336,3867015.0
2023-08-04,22.3168,22.3506,21.7189,21.8925,4421321.0
2023-08-05,22.3168,22.3506,21.7189,21.8925,4421321.0
2023-08-06,22.3168,22.3506,21.7189,21.8925,4421321.0
2023-08-07,21.825,21.8925,20.9763,21.3235,5213410.0
2023-08-08,21.1113,21.5935,20.74,21.5838,3854394.0
2023-08-09,21.6417,21.7092,21.0582,21.1113,2993727.0
2023-08-10,21.362,21.6803,20.8075,20.8798,3235359.0
2023-08-11,20.6291,20.9738,20.3976,20.5519,4698489.0
2023-08-12,20.6291,20.9738,20.3976,20.5519,4698489.0
2023-08-13,20.6291,20.9738,20.3976,20.5519,4698489.0
2023-08-14,20.3687,20.5423,19.8431,19.8672,5354984.0
2023-08-15,19.5971,19.7997,19.0185,19.0474,4486509.0
2023-08-16,19.0474,19.3946,18.6472,18.8159,3698827.0
2023-08-17,18.9124,19.1149,18.3241,18.3434,3835741.0
2023-08-18,18.1601,18.6231,17.9094,18.4302,6709397.0
2023-08-19,18.1601,18.6231,17.9094,18.4302,6709397.0
2023-08-20,18.1601,18.6231,17.9094,18.4302,6709397.0
2023-08-21,18.5266,18.8449,17.9865,18.3916,3460148.0
2023-08-22,17.3982,17.5815,16.2554,16.5881,8258230.0
2023-08-23,16.5881,17.08,16.2312,16.9642,6201577.0
2023-08-24,16.8099,17.08,16.212,16.2216,10721626.0
2023-08-25,16.1445,16.7714,14.206,14.9679,20473526.0
2023-08-26,16.1445,16.7714,14.206,14.9679,20473526.0
2023-08-27,16.1445,16.7714,14.206,14.9679,20473526.0
2023-08-28,15.0069,15.6221,14.8068,15.1729,7257627.0
2023-08-29,15.1827,15.417,15.0753,15.2999,6393776.0
2023-08-30,15.2315,15.4902,15.1729,15.3194,5777336.0
2023-08-31,15.3877,15.8662,15.3096,15.8369,4982823.0
2023-09-01,15.9345,16.1395,15.6318,15.6904,3604432.0
2023-09-02,15.9345,16.1395,15.6318,15.6904,3604432.0
2023-09-03,15.9345,16.1395,15.6318,15.6904,3604432.0
2023-09-04,15.9345,16.1395,15.6318,15.6904,3604432.0
2023-09-05,15.3975,15.4658,14.88,14.9288,5640206.0
