,DTE US Equity,DTE US Equity,DTE US Equity,DTE US Equity,DTE US Equity
2022-05-15,121.0855,121.8057,119.6265,121.4035,764066.0
2022-05-16,121.7776,122.4042,120.8611,121.9272,871905.0
2022-05-17,122.61,122.61,120.2952,121.2165,1895077.0
2022-05-18,122.2172,122.2172,119.7107,120.0006,2063856.0
2022-05-19,119.6078,120.992,118.5884,120.4776,1566337.0
2022-05-20,120.9733,121.0107,118.8503,120.3841,1698032.0
2022-05-21,120.9733,121.0107,118.8503,120.3841,1698032.0
2022-05-22,120.9733,121.0107,118.8503,120.3841,1698032.0
2022-05-23,122.769,122.769,120.6132,122.32,1438498.0
2022-05-24,122.5726,125.8833,122.3013,125.4531,1075225.0
2022-05-25,125.6214,125.9768,123.7556,124.4056,1282131.0
2022-05-26,125.1632,126.0797,124.415,124.5646,701414.0
2022-05-27,124.1625,125.6401,123.9848,125.6027,932176.0
2022-05-28,124.1625,125.6401,123.9848,125.6027,932176.0
2022-05-29,124.1625,125.6401,123.9848,125.6027,932176.0
2022-05-30,124.1625,125.6401,123.9848,125.6027,932176.0
2022-05-31,124.443,125.0977,123.2646,124.1157,1166611.0
2022-06-01,124.3963,124.6862,122.8905,123.9754,904242.0
2022-06-02,124.2186,124.3916,122.1236,124.1905,553295.0
2022-06-03,123.9567,124.3869,123.2788,123.5359,421051.0
2022-06-04,123.9567,124.3869,123.2788,123.5359,421051.0
2022-06-05,123.9567,124.3869,123.2788,123.5359,421051.0
2022-06-06,123.751,124.6946,123.2136,123.9848,604399.0
2022-06-07,123.6481,125.584,123.2085,125.3689,891325.0
2022-06-08,124.7049,124.8265,122.797,122.8905,653315.0
2022-06-09,122.8905,123.3862,120.0568,120.1222,744566.0
2022-06-10,118.8597,120.356,118.3359,119.2431,725832.0
2022-06-11,118.8597,120.356,118.3359,119.2431,725832.0
2022-06-12,118.8597,120.356,118.3359,119.2431,725832.0
2022-06-13,117.8309,118.2704,113.6223,114.1086,916447.0
2022-06-14,114.2583,114.6043,109.7785,111.3964,1342703.0
2022-06-15,112.2101,113.0238,110.2835,111.49,1258701.0
2022-06-16,110.119,110.1379,108.3099,109.874,1534153.0
2022-06-17,110.6938,110.7049,107.6504,109.0355,2224723.0
2022-06-18,110.6938,110.7049,107.6504,109.0355,2224723.0
2022-06-19,110.6938,110.7049,107.6504,109.0355,2224723.0
2022-06-20,110.6938,110.7049,107.6504,109.0355,2224723.0
2022-06-21,109.337,110.967,109.0731,110.3734,1129535.0
2022-06-22,109.4971,111.6172,109.4971,111.0895,1077575.0
2022-06-23,111.5983,113.4545,111.3816,113.4168,1135575.0
2022-06-24,113.6618,116.3387,113.6618,115.8101,1057908.0
2022-06-25,113.6618,116.3387,113.6618,115.8101,1057908.0
2022-06-26,113.6618,116.3387,113.6618,115.8101,1057908.0
2022-06-27,115.4803,117.4402,115.2354,117.1669,712587.0
2022-06-28,117.883,118.8912,117.4025,117.9961,852562.0
2022-06-29,118.3165,119.0985,117.949,118.7687,799122.0
2022-06-30,118.1846,119.9277,117.8359,119.4283,1222167.0
2022-07-01,119.9654,121.8923,119.1645,121.6991,1005674.0
2022-07-02,119.9654,121.8923,119.1645,121.6991,1005674.0
2022-07-03,119.9654,121.8923,119.1645,121.6991,1005674.0
2022-07-04,119.9654,121.8923,119.1645,121.6991,1005674.0
2022-07-05,121.2657,121.2657,115.4238,117.0162,827819.0
2022-07-06,117.5627,119.3623,116.8277,118.8724,915825.0
2022-07-07,119.1551,119.7298,117.6616,118.0998,907000.0
2022-07-08,118.1751,118.2788,117.0774,117.6381,582055.0
2022-07-09,118.1751,118.2788,117.0774,117.6381,582055.0
2022-07-10,118.1751,118.2788,117.0774,117.6381,582055.0
2022-07-11,116.6581,118.7216,116.5733,118.7216,631961.0
2022-07-12,118.0998,119.9183,117.6569,117.9773,799018.0
2022-07-13,117.1952,118.5143,116.6487,117.3177,663896.0
2022-07-14,115.3861,117.5061,115.3767,117.3177,791886.0
2022-07-15,118.3353,118.3542,116.2341,117.949,869524.0
2022-07-16,118.3353,118.3542,116.2341,117.949,869524.0
2022-07-17,118.3353,118.3542,116.2341,117.949,869524.0
2022-07-18,117.6381,117.7982,116.3378,116.5262,611406.0
2022-07-19,117.1293,117.7087,116.5356,116.922,548159.0
2022-07-20,116.9031,116.9031,114.1706,114.4439,1226579.0
2022-07-21,114.0576,114.5439,113.2284,114.5004,1048641.0
2022-07-22,115.2919,116.6393,114.9527,116.6016,657987.0
2022-07-23,115.2919,116.6393,114.9527,116.6016,657987.0
2022-07-24,115.2919,116.6393,114.9527,116.6016,657987.0
2022-07-25,116.611,117.8359,116.187,117.6946,597881.0
2022-07-26,117.5156,119.4754,117.5061,118.9572,551002.0
2022-07-27,118.4578,119.5979,117.8736,119.3247,706822.0
2022-07-28,119.6544,122.1891,118.0903,121.7462,1275584.0
2022-07-29,121.8781,123.4328,121.8781,122.7732,754715.0
2022-07-30,121.8781,123.4328,121.8781,122.7732,754715.0
2022-07-31,121.8781,123.4328,121.8781,122.7732,754715.0
2022-08-01,122.4152,122.9994,121.1526,122.8863,1170898.0
2022-08-02,123.5082,123.9133,122.2833,122.3963,785531.0
2022-08-03,122.0383,123.2632,119.6921,122.8863,997531.0
2022-08-04,122.99,123.7654,121.4353,121.5483,788113.0
2022-08-05,121.7179,121.7462,119.9654,121.6426,731710.0
2022-08-06,121.7179,121.7462,119.9654,121.6426,731710.0
2022-08-07,121.7179,121.7462,119.9654,121.6426,731710.0
2022-08-08,122.5942,123.1878,121.6708,122.255,543066.0
2022-08-09,122.7827,125.1712,122.4058,124.8933,997275.0
2022-08-10,125.2231,125.6518,123.7532,124.62,928814.0
2022-08-11,124.8462,126.2784,124.4881,125.6282,1765844.0
2022-08-12,126.2312,127.2206,126.137,127.1169,1080338.0
2022-08-13,126.2312,127.2206,126.137,127.1169,1080338.0
2022-08-14,126.2312,127.2206,126.137,127.1169,1080338.0
2022-08-15,127.0039,128.389,126.4385,128.2005,709124.0
2022-08-16,128.0874,128.8695,127.833,128.2288,649669.0
2022-08-17,128.257,128.5303,126.9191,127.1735,1169066.0
2022-08-18,127.4185,128.0545,127.2489,127.6163,751243.0
2022-08-19,127.9273,128.6528,127.475,128.2759,1010118.0
2022-08-20,127.9273,128.6528,127.475,128.2759,1010118.0
2022-08-21,127.9273,128.6528,127.475,128.2759,1010118.0
2022-08-22,127.7859,128.1911,126.5987,126.8625,827303.0
2022-08-23,126.8249,126.8249,125.5481,126.1464,693370.0
2022-08-24,126.5233,126.7589,125.7319,126.5045,662112.0
2022-08-25,126.6552,127.0416,125.7695,127.0039,581806.0
2022-08-26,127.2112,127.3808,125.4775,125.5246,750768.0
2022-08-27,127.2112,127.3808,125.4775,125.5246,750768.0
2022-08-28,127.2112,127.3808,125.4775,125.5246,750768.0
2022-08-29,125.2136,126.7589,124.0076,125.7884,813991.0
2022-08-30,125.1477,125.779,123.3292,123.8568,581331.0
2022-08-31,123.6872,124.1583,122.5848,122.8109,1007649.0
2022-09-01,122.7073,125.3738,122.1985,125.0723,1147062.0
2022-09-02,125.1477,126.1841,123.1784,123.5647,765677.0
2022-09-03,125.1477,126.1841,123.1784,123.5647,765677.0
2022-09-04,125.1477,126.1841,123.1784,123.5647,765677.0
2022-09-05,125.1477,126.1841,123.1784,123.5647,765677.0
2022-09-06,123.9605,125.1571,123.4328,123.6213,796896.0
2022-09-07,124.3562,127.5504,124.3562,127.475,947142.0
2022-09-08,127.051,127.899,126.3443,126.9002,922207.0
2022-09-09,126.8154,127.9461,126.2595,127.6729,781789.0
2022-09-10,126.8154,127.9461,126.2595,127.6729,781789.0
2022-09-11,126.8154,127.9461,126.2595,127.6729,781789.0
2022-09-12,127.9084,128.7376,127.3996,128.1157,824059.0
2022-09-13,127.3242,127.6823,124.441,125.2984,1144993.0
2022-09-14,125.713,127.3996,125.4586,126.3066,1042358.0
2022-09-15,125.6753,125.6753,122.9428,123.0559,1991919.0
2022-09-16,122.6337,123.8954,122.6337,123.2314,2116860.0
2022-09-17,122.6337,123.8954,122.6337,123.2314,2116860.0
2022-09-18,122.6337,123.8954,122.6337,123.2314,2116860.0
2022-09-19,122.6337,124.3935,122.3586,124.18,1187304.0
2022-09-20,123.4211,123.6013,121.1348,122.0645,2130431.0
2022-09-21,122.8329,123.5729,120.0723,120.0913,1766136.0
2022-09-22,119.8541,121.002,119.4177,120.0818,1288046.0
2022-09-23,118.9055,119.598,117.7078,119.209,938943.0
2022-09-24,118.9055,119.598,117.7078,119.209,938943.0
2022-09-25,118.9055,119.598,117.7078,119.209,938943.0
2022-09-26,118.7062,118.9055,115.5567,116.6951,1326799.0
2022-09-27,117.1979,117.5963,114.8072,115.4523,1333473.0
2022-09-28,116.8469,117.5299,114.9875,116.8374,986084.0
2022-09-29,116.3156,116.5053,112.0182,112.151,1259658.0
2022-09-30,112.7486,113.2135,109.1342,109.1437,2392399.0
2022-10-01,112.7486,113.2135,109.1342,109.1437,2392399.0
2022-10-02,112.7486,113.2135,109.1342,109.1437,2392399.0
2022-10-03,111.2782,111.9423,109.2054,110.9272,2087555.0
2022-10-04,110.9462,113.2419,110.2299,112.5399,1209136.0
2022-10-05,111.3446,111.3446,108.8876,110.1493,1415434.0
2022-10-06,109.5611,109.656,104.9791,105.0265,1981477.0
2022-10-07,105.0265,105.1783,101.2034,101.9718,2693706.0
2022-10-08,105.0265,105.1783,101.2034,101.9718,2693706.0
2022-10-09,105.0265,105.1783,101.2034,101.9718,2693706.0
2022-10-10,102.171,102.8446,100.8239,100.8998,3428418.0
2022-10-11,100.7006,102.0003,100.046,100.8429,2613824.0
2022-10-12,100.767,100.8809,97.6839,97.7218,2153005.0
2022-10-13,96.6403,101.3267,95.4735,101.0421,3531035.0
2022-10-14,102.0003,102.6359,98.3669,99.1353,2768629.0
2022-10-15,102.0003,102.6359,98.3669,99.1353,2768629.0
2022-10-16,102.0003,102.6359,98.3669,99.1353,2768629.0
2022-10-17,100.4729,102.2659,100.4445,101.507,1947359.0
2022-10-18,102.911,104.4763,102.6359,104.2486,2536425.0
2022-10-19,102.911,103.8454,102.2374,103.0533,1606518.0
2022-10-20,102.9584,102.9584,99.9796,100.454,2015212.0
2022-10-21,100.786,102.3228,99.6761,101.9339,2774847.0
2022-10-22,100.786,102.3228,99.6761,101.9339,2774847.0
2022-10-23,100.786,102.3228,99.6761,101.9339,2774847.0
2022-10-24,102.4082,103.0912,100.786,101.9813,2037085.0
2022-10-25,102.0193,103.7506,101.7062,103.5276,2279899.0
2022-10-26,104.2296,104.3719,102.892,103.6225,1845050.0
2022-10-27,104.1443,106.3594,103.3426,103.6699,2611032.0
2022-10-28,104.0114,108.0338,103.7174,107.8061,1584751.0
2022-10-29,104.0114,108.0338,103.7174,107.8061,1584751.0
2022-10-30,104.0114,108.0338,103.7174,107.8061,1584751.0
2022-10-31,107.493,107.531,105.6194,106.3546,2481298.0
2022-11-01,106.8859,107.7017,106.0511,106.7531,1221604.0
2022-11-02,106.4685,107.8535,105.1783,105.3206,1854366.0
2022-11-03,104.5806,106.957,103.5134,106.1175,978348.0
2022-11-04,106.3072,107.2654,105.2352,106.6203,2148923.0
2022-11-05,106.3072,107.2654,105.2352,106.6203,2148923.0
2022-11-06,106.3072,107.2654,105.2352,106.6203,2148923.0
2022-11-07,106.6962,106.9523,103.6652,104.9886,939620.0
2022-11-08,105.6621,106.3926,104.9222,105.5388,1471808.0
2022-11-09,105.5388,105.8424,104.8368,105.0834,1252911.0
2022-11-10,107.7681,109.8267,105.6621,109.6086,1872303.0
2022-11-11,110.1398,110.6521,107.3697,108.3943,1434031.0
2022-11-12,110.1398,110.6521,107.3697,108.3943,1434031.0
2022-11-13,110.1398,110.6521,107.3697,108.3943,1434031.0
2022-11-14,108.6884,109.6892,107.0851,107.2464,1859659.0
2022-11-15,108.3373,109.305,107.2464,108.603,1260126.0
2022-11-16,108.603,110.0355,108.5555,109.267,1618451.0
2022-11-17,108.1666,108.5366,107.0092,107.4266,1464159.0
2022-11-18,108.6219,110.5145,108.5176,108.7168,2300303.0
2022-11-19,108.6219,110.5145,108.5176,108.7168,2300303.0
2022-11-20,108.6219,110.5145,108.5176,108.7168,2300303.0
2022-11-21,108.9919,108.9919,106.2503,107.199,2967287.0
2022-11-22,107.844,109.0014,107.2938,107.8346,1425478.0
2022-11-23,107.0377,108.6504,106.8764,108.6125,965979.0
2022-11-24,107.0377,108.6504,106.8764,108.6125,965979.0
2022-11-25,109.0109,109.4947,108.7168,108.8876,386971.0
2022-11-26,109.0109,109.4947,108.7168,108.8876,386971.0
2022-11-27,109.0109,109.4947,108.7168,108.8876,386971.0
2022-11-28,108.0622,109.7793,108.0338,109.3809,1965673.0
2022-11-29,108.8686,109.3714,107.6353,108.2709,1209214.0
2022-11-30,107.863,110.5193,107.5879,110.0544,3527473.0
2022-12-01,111.0695,112.1794,110.1113,110.1588,1971134.0
2022-12-02,109.0963,109.379,108.3184,109.1532,1320542.0
2022-12-03,109.0963,109.379,108.3184,109.1532,1320542.0
2022-12-04,109.0963,109.379,108.3184,109.1532,1320542.0
2022-12-05,108.3373,109.286,107.9579,108.2045,1798042.0
2022-12-06,108.1381,110.026,107.9294,109.9216,1325318.0
2022-12-07,109.7698,110.728,108.2899,108.5366,982087.0
2022-12-08,109.9026,111.8569,109.2458,111.6197,1692138.0
2022-12-09,111.2782,112.151,110.8798,111.1739,1456423.0
2022-12-10,111.2782,112.151,110.8798,111.1739,1456423.0
2022-12-11,111.2782,112.151,110.8798,111.1739,1456423.0
2022-12-12,112.0751,114.0198,111.449,113.9819,1056700.0
2022-12-13,115.4808,116.1211,112.9621,114.276,1587397.0
2022-12-14,114.7124,115.9077,113.609,114.4088,2148186.0
2022-12-15,114.0198,114.4847,112.2838,112.9953,1419612.0
2022-12-16,111.7162,112.0414,109.6315,110.7599,3118397.0
2022-12-17,111.7162,112.0414,109.6315,110.7599,3118397.0
2022-12-18,111.7162,112.0414,109.6315,110.7599,3118397.0
2022-12-19,110.6165,111.372,109.6506,110.1479,885437.0
2022-12-20,110.0714,110.9799,109.2585,110.4252,1338991.0
2022-12-21,111.0181,112.3187,110.7886,112.2996,1013089.0
2022-12-22,112.204,112.204,109.7319,111.6493,1518626.0
2022-12-23,111.2572,113.3898,111.2572,113.3611,710801.0
2022-12-24,111.2572,113.3898,111.2572,113.3611,710801.0
2022-12-25,111.2572,113.3898,111.2572,113.3611,710801.0
2022-12-26,111.2572,113.3898,111.2572,113.3611,710801.0
2022-12-27,113.7054,114.37,113.1411,114.0209,579459.0
2022-12-28,114.174,114.9103,112.9021,113.0551,603401.0
2022-12-29,113.4854,114.5278,113.4185,113.9731,530509.0
2022-12-30,113.8679,113.9492,111.4198,112.3952,550543.0
2022-12-31,113.8679,113.9492,111.4198,112.3952,550543.0
2023-01-01,113.8679,113.9492,111.4198,112.3952,550543.0
2023-01-02,113.8679,113.9492,111.4198,112.3952,550543.0
2023-01-03,112.6056,113.1698,111.1329,112.7108,810852.0
2023-01-04,113.2272,115.1303,113.0838,114.3365,971059.0
2023-01-05,113.5524,114.1931,111.3194,111.4867,838946.0
2023-01-06,112.6152,114.6043,112.0318,114.2218,817454.0
2023-01-07,112.6152,114.6043,112.0318,114.2218,817454.0
2023-01-08,112.6152,114.6043,112.0318,114.2218,817454.0
2023-01-09,113.9636,115.924,113.9636,115.1972,899829.0
2023-01-10,114.8529,114.939,113.8201,114.7764,661709.0
2023-01-11,114.6043,116.0196,114.6043,115.4459,669423.0
2023-01-12,115.6658,115.9495,113.8966,114.174,947508.0
2023-01-13,113.5428,113.7396,112.0127,112.7777,870690.0
2023-01-14,113.5428,113.7396,112.0127,112.7777,870690.0
2023-01-15,113.5428,113.7396,112.0127,112.7777,870690.0
2023-01-16,113.5428,113.7396,112.0127,112.7777,870690.0
2023-01-17,113.0455,113.7053,111.8597,112.1848,1192426.0
2023-01-18,112.6439,112.6439,108.7995,108.9238,1313141.0
2023-01-19,108.9047,108.962,107.3555,107.6424,823741.0
2023-01-20,107.5467,109.0768,105.6245,108.9908,1566919.0
2023-01-21,107.5467,109.0768,105.6245,108.9908,1566919.0
2023-01-22,107.5467,109.0768,105.6245,108.9908,1566919.0
2023-01-23,109.0768,109.8323,108.1683,108.7995,1032282.0
2023-01-24,109.3255,109.3255,107.3937,108.4743,743944.0
2023-01-25,107.9101,108.4839,107.4033,108.4552,884448.0
2023-01-26,108.0344,108.8091,107.5945,108.3978,723394.0
2023-01-27,108.197,109.029,107.5563,108.6274,891121.0
2023-01-28,108.197,109.029,107.5563,108.6274,891121.0
2023-01-29,108.197,109.029,107.5563,108.6274,891121.0
2023-01-30,108.4074,110.2244,108.2018,109.335,888770.0
2023-01-31,110.0714,111.2955,109.0194,111.2859,1168502.0
2023-02-01,110.6069,111.7641,110.0044,111.1138,1491219.0
2023-02-02,111.2859,112.0701,109.5263,109.6984,1707829.0
2023-02-03,108.7517,109.0959,105.8923,107.8336,1423746.0
2023-02-04,108.7517,109.0959,105.8923,107.8336,1423746.0
2023-02-05,108.7517,109.0959,105.8923,107.8336,1423746.0
2023-02-06,107.6041,108.9047,107.2264,108.8473,850469.0
2023-02-07,108.197,108.9525,107.0686,108.7421,1030772.0
2023-02-08,107.5563,108.2353,106.5617,107.3746,1045229.0
2023-02-09,107.6137,108.2448,106.8199,107.1068,1635977.0
2023-02-10,107.4033,108.7326,107.1259,108.7134,888873.0
2023-02-11,107.4033,108.7326,107.1259,108.7134,888873.0
2023-02-12,107.4033,108.7326,107.1259,108.7134,888873.0
2023-02-13,108.7134,109.2155,108.4074,109.0577,592439.0
2023-02-14,109.0003,109.4211,108.3978,108.7326,1231909.0
2023-02-15,108.1588,109.4211,107.9771,109.2203,996693.0
2023-02-16,108.2161,108.9621,107.0255,108.4457,1167690.0
2023-02-17,108.7039,110.7217,108.2448,110.2626,1025839.0
2023-02-18,108.7039,110.7217,108.2448,110.2626,1025839.0
2023-02-19,108.7039,110.7217,108.2448,110.2626,1025839.0
2023-02-20,108.7039,110.7217,108.2448,110.2626,1025839.0
2023-02-21,109.7558,109.7941,107.9866,108.2926,1283712.0
2023-02-22,108.6178,108.9047,107.3459,107.8814,1389262.0
2023-02-23,109.8897,109.8897,106.6095,107.4128,1248872.0
2023-02-24,106.533,108.1588,105.8062,108.0631,1745047.0
2023-02-25,106.533,108.1588,105.8062,108.0631,1745047.0
2023-02-26,106.533,108.1588,105.8062,108.0631,1745047.0
2023-02-27,108.5891,109.1055,106.3657,106.6669,1374277.0
2023-02-28,106.1505,106.5091,104.63,104.9169,2037891.0
2023-03-01,103.8841,104.1518,101.4742,102.1914,1909983.0
2023-03-02,102.0192,103.6259,101.8184,103.6259,1891453.0
2023-03-03,103.578,104.7734,102.8034,104.5726,1399885.0
2023-03-04,103.578,104.7734,102.8034,104.5726,1399885.0
2023-03-05,103.578,104.7734,102.8034,104.5726,1399885.0
2023-03-06,104.4387,105.462,103.9127,104.1614,1384272.0
2023-03-07,104.1614,104.3526,100.9482,101.6558,2667879.0
2023-03-08,101.6463,102.7843,101.3498,102.6408,1253523.0
2023-03-09,103.1094,104.0275,101.6367,102.0671,1271797.0
2023-03-10,102.3731,102.507,99.2746,99.9154,1153478.0
2023-03-11,102.3731,102.507,99.2746,99.9154,1153478.0
2023-03-12,102.3731,102.507,99.2746,99.9154,1153478.0
2023-03-13,100.0206,104.3335,99.699,102.2009,1337228.0
2023-03-14,103.0234,103.6259,101.5793,102.7843,1349242.0
2023-03-15,102.6313,105.1081,101.9188,104.2092,1701916.0
2023-03-16,103.8649,105.2611,103.3294,104.4483,1380900.0
2023-03-17,104.2578,104.634,102.6853,103.2641,2379578.0
2023-03-18,104.2578,104.634,102.6853,103.2641,2379578.0
2023-03-19,104.2578,104.634,102.6853,103.2641,2379578.0
2023-03-20,103.5439,105.0006,103.5439,104.5761,1742140.0
2023-03-21,104.6243,104.6243,101.0645,102.5405,1285746.0
2023-03-22,102.0968,102.7335,100.3024,100.312,1055109.0
2023-03-23,100.148,101.0452,98.6624,99.0386,912845.0
2023-03-24,99.3184,103.0229,99.2315,102.9843,1022912.0
2023-03-25,99.3184,103.0229,99.2315,102.9843,1022912.0
2023-03-26,99.3184,103.0229,99.2315,102.9843,1022912.0
2023-03-27,103.65,104.0648,101.5083,101.9617,1495872.0
2023-03-28,101.9135,103.6307,101.5855,102.502,919554.0
2023-03-29,103.0133,104.7305,103.0133,104.1323,935328.0
2023-03-30,104.5086,105.1646,104.3639,104.8559,840053.0
2023-03-31,105.0006,105.7434,104.4314,105.6759,1693521.0
2023-04-01,105.0006,105.7434,104.4314,105.6759,1693521.0
2023-04-02,105.0006,105.7434,104.4314,105.6759,1693521.0
2023-04-03,105.2707,105.9364,104.1613,105.1453,1603401.0
2023-04-04,105.1935,105.4733,104.4796,104.8752,1462359.0
2023-04-05,105.2804,108.6665,105.2804,108.1745,1212227.0
2023-04-06,108.792,109.9882,108.4832,109.8339,1754035.0
2023-04-07,108.792,109.9882,108.4832,109.8339,1754035.0
2023-04-08,108.792,109.9882,108.4832,109.8339,1754035.0
2023-04-09,108.792,109.9882,108.4832,109.8339,1754035.0
2023-04-10,109.1489,109.8339,108.2614,109.583,1178966.0
2023-04-11,109.6313,110.2969,109.1296,109.8917,997393.0
2023-04-12,110.0075,110.5863,109.2357,109.7084,1499436.0
2023-04-13,109.1393,109.8435,107.3449,109.1875,1503982.0
2023-04-14,108.4736,109.3515,108.0781,108.9945,1418141.0
2023-04-15,108.4736,109.3515,108.0781,108.9945,1418141.0
2023-04-16,108.4736,109.3515,108.0781,108.9945,1418141.0
2023-04-17,109.2936,109.8339,107.8272,108.7244,1022194.0
2023-04-18,108.4736,108.8016,107.6632,108.0877,1121057.0
2023-04-19,108.6569,109.5059,108.2035,108.8305,826330.0
2023-04-20,109.0138,109.5444,108.2807,109.3708,1079218.0
2023-04-21,110.2776,110.2969,108.9415,109.6795,534607.0
2023-04-22,110.2776,110.2969,108.9415,109.6795,534607.0
2023-04-23,110.2776,110.2969,108.9415,109.6795,534607.0
2023-04-24,109.7084,110.4223,108.9753,110.3066,589454.0
2023-04-25,110.3162,111.5511,109.9327,110.76,791806.0
2023-04-26,110.0557,111.0398,108.9367,108.9849,1027691.0
2023-04-27,108.4832,111.9273,108.4832,109.448,1126535.0
2023-04-28,109.3997,110.1329,107.3449,108.4447,1088405.0
2023-04-29,109.3997,110.1329,107.3449,108.4447,1088405.0
2023-04-30,109.3997,110.1329,107.3449,108.4447,1088405.0
2023-05-01,108.0491,109.9013,107.808,108.9753,1092026.0
2023-05-02,109.1682,109.1682,107.0844,107.6632,936685.0
2023-05-03,108.4447,109.1296,107.3449,107.6922,856925.0
2023-05-04,107.943,108.9463,107.0458,108.7051,751393.0
2023-05-05,108.2614,109.3611,108.2614,109.3611,823186.0
2023-05-06,108.2614,109.3611,108.2614,109.3611,823186.0
2023-05-07,108.2614,109.3611,108.2614,109.3611,823186.0
2023-05-08,108.7534,109.7422,108.2228,109.0138,791777.0
2023-05-09,108.8498,109.6891,108.2517,109.3226,859873.0
2023-05-10,109.9786,110.7745,108.7292,109.9496,1067361.0
2023-05-11,109.7181,110.0365,108.4302,109.0717,872324.0
2023-05-12,109.6699,110.2873,108.7244,109.448,733633.0
2023-05-13,109.6699,110.2873,108.7244,109.448,733633.0
2023-05-14,109.6699,110.2873,108.7244,109.448,733633.0
2023-05-15,109.7181,109.8724,107.6536,108.7727,671511.0
2023-05-16,108.8402,108.8402,106.139,106.3705,759718.0
2023-05-17,106.6985,106.6985,104.7642,105.2514,858675.0
2023-05-18,104.5665,105.3672,104.0262,105.0585,1257413.0
2023-05-19,105.5601,105.7917,104.6919,104.7305,1202353.0
2023-05-20,105.5601,105.7917,104.6919,104.7305,1202353.0
2023-05-21,105.5601,105.7917,104.6919,104.7305,1202353.0
2023-05-22,105.0006,105.7917,104.7112,105.0681,784191.0
2023-05-23,104.8655,106.5683,104.8558,105.3093,1917278.0
2023-05-24,105.1935,105.4492,104.4218,104.6533,1265884.0
2023-05-25,104.1902,104.8221,102.8541,103.2158,1105953.0
2023-05-26,103.0326,103.2737,101.9328,102.7528,785817.0
2023-05-27,103.0326,103.2737,101.9328,102.7528,785817.0
2023-05-28,103.0326,103.2737,101.9328,102.7528,785817.0
2023-05-29,103.0326,103.2737,101.9328,102.7528,785817.0
2023-05-30,102.8396,103.5053,102.338,102.6853,993853.0
2023-05-31,102.8782,104.4025,102.5984,103.8043,1546416.0
2023-06-01,104.0648,104.2963,102.0389,103.4763,1515621.0
2023-06-02,102.6563,105.4637,102.4827,105.0392,1596754.0
2023-06-03,102.6563,105.4637,102.4827,105.0392,1596754.0
2023-06-04,102.6563,105.4637,102.4827,105.0392,1596754.0
2023-06-05,105.2321,106.8722,104.9909,105.5119,1296591.0
2023-06-06,106.5538,106.6503,105.3768,105.7241,1377996.0
2023-06-07,105.8688,107.5861,104.9524,107.3256,1525936.0
2023-06-08,107.1519,108.4254,106.4573,108.0202,1651912.0
2023-06-09,108.0781,108.8498,107.2773,107.4992,1605581.0
2023-06-10,108.0781,108.8498,107.2773,107.4992,1605581.0
2023-06-11,108.0781,108.8498,107.2773,107.4992,1605581.0
2023-06-12,107.8562,108.0491,106.602,107.2387,1429387.0
2023-06-13,106.3319,108.599,106.1052,108.3868,1897138.0
2023-06-14,108.6955,110.5863,108.6002,108.9656,2699338.0
2023-06-15,109.6783,111.0696,109.0751,110.8263,1854867.0
2023-06-16,111.4587,112.0522,110.8069,111.0307,4874877.0
2023-06-17,111.4587,112.0522,110.8069,111.0307,4874877.0
2023-06-18,111.4587,112.0522,110.8069,111.0307,4874877.0
2023-06-19,111.4587,112.0522,110.8069,111.0307,4874877.0
2023-06-20,111.1815,111.2642,109.9799,110.1258,1789218.0
2023-06-21,109.6783,110.8555,108.4913,110.5442,1591571.0
2023-06-22,110.9139,111.4198,109.2356,109.8826,1180115.0
2023-06-23,110.2037,110.2037,106.5746,107.0222,2196209.0
2023-06-24,110.2037,110.2037,106.5746,107.0222,2196209.0
2023-06-25,110.2037,110.2037,106.5746,107.0222,2196209.0
2023-06-26,107.3627,107.9562,106.3022,107.5087,1240217.0
2023-06-27,107.5378,108.3552,107.4211,107.6741,931446.0
2023-06-28,107.6157,107.6157,105.4363,106.0201,1976726.0
2023-06-29,105.2417,107.0854,104.9401,106.2925,1641839.0
2023-06-30,106.6427,107.2362,105.6309,107.0416,1578681.0
2023-07-01,106.6427,107.2362,105.6309,107.0416,1578681.0
2023-07-02,106.6427,107.2362,105.6309,107.0416,1578681.0
2023-07-03,107.0416,108.2578,106.5163,108.2383,676455.0
2023-07-04,107.0416,108.2578,106.5163,108.2383,676455.0
2023-07-05,107.927,110.0188,107.8784,109.4545,1325579.0
2023-07-06,108.8708,108.8805,107.927,108.1605,1233293.0
2023-07-07,107.1584,107.9659,106.8081,107.0125,1171969.0
2023-07-08,107.1584,107.9659,106.8081,107.0125,1171969.0
2023-07-09,107.1584,107.9659,106.8081,107.0125,1171969.0
2023-07-10,106.6914,107.0708,105.3196,106.5357,986653.0
2023-07-11,106.7011,107.9757,106.3119,107.8492,766349.0
2023-07-12,108.4037,110.0966,108.3694,109.7561,1177357.0
2023-07-13,109.8048,110.3691,109.3572,110.3593,908326.0
2023-07-14,110.0675,110.3399,109.3864,109.8923,858955.0
2023-07-15,110.0675,110.3399,109.3864,109.8923,858955.0
2023-07-16,110.0675,110.3399,109.3864,109.8923,858955.0
2023-07-17,109.8826,109.8826,107.6449,107.6643,831774.0
2023-07-18,107.46,108.754,105.7185,106.3509,892342.0
2023-07-19,106.7109,108.2675,106.7109,108.2286,1015670.0
2023-07-20,108.6762,110.1939,107.5865,110.0675,777755.0
